
[00:00:00.000 --> 00:00:02.000]  Thank you 梅早晨
[00:04:52.000 --> 00:04:54.000]  因為我覺得很可惜
[00:04:54.000 --> 00:04:56.000]  四十多歲
[00:04:56.000 --> 00:04:58.000]  我這六十多歲無所謂
[00:04:58.000 --> 00:05:00.000]  什麼時候走都可以
[00:05:00.000 --> 00:05:02.000]  但四十多歲真是太年輕
[00:05:02.000 --> 00:05:05.000]  這個群組裡我都請他們
[00:05:05.000 --> 00:05:08.000]  因為我很久沒見到他們的樣子
[00:05:08.000 --> 00:05:11.000]  所以我不如你們可不可以
[00:05:11.000 --> 00:05:13.000]  不要整堆名字給我
[00:05:13.000 --> 00:05:17.000]  不如你們發個全家福給我看看
[00:05:17.000 --> 00:05:19.000]  他們個個發給我看
[00:05:19.000 --> 00:05:21.000]  很開心
[00:05:21.000 --> 00:05:24.000]  個個不單是結了婚
[00:05:24.000 --> 00:05:25.000]  很多結了婚
[00:05:25.000 --> 00:05:27.000]  有些還單身
[00:05:27.000 --> 00:05:29.000]  但他們很好
[00:05:29.000 --> 00:05:31.000]  很多都發給我全家福
[00:05:31.000 --> 00:05:35.000]  而且那些小朋友都長大了
[00:05:35.000 --> 00:05:37.000]  有些都讀大學了
[00:05:37.000 --> 00:05:38.000]  眨眼間
[00:05:38.000 --> 00:05:40.000]  為什麼時間過得這麼快
[00:05:40.000 --> 00:05:42.000]  大家覺得時間過得很快嗎
[00:05:42.000 --> 00:05:44.000]  是不是
[00:05:44.000 --> 00:05:45.000]  很快
[00:05:45.000 --> 00:05:47.000]  以前Michael在我們當中
[00:05:47.000 --> 00:05:49.000]  現在去了外面讀書
[00:05:49.000 --> 00:05:51.000]  阿本很高大了
[00:05:51.000 --> 00:05:55.000]  那天我去Southland買菜
[00:05:55.000 --> 00:05:57.000]  又遇到阿本的妹妹
[00:05:57.000 --> 00:05:59.000]  阿燕
[00:05:59.000 --> 00:06:03.000]  我覺得人生是很快
[00:06:03.000 --> 00:06:05.000]  快到不得了
[00:06:05.000 --> 00:06:09.000]  我真的迫切禱告
[00:06:09.000 --> 00:06:11.000]  不捨得這個弟兄
[00:06:11.000 --> 00:06:15.000]  因為我還記得Yvonne
[00:06:15.000 --> 00:06:18.000]  好像你們當中的弟兄姊妹
[00:06:18.000 --> 00:06:20.000]  幫助兒童主一學
[00:06:20.000 --> 00:06:22.000]  我記得Yvonne很溫柔
[00:06:22.000 --> 00:06:25.000]  她經常寫卡給我兒子
[00:06:25.000 --> 00:06:29.000]  我兒子當時還是兒童主一學
[00:06:29.000 --> 00:06:32.000]  覺得很溫馨
[00:06:32.000 --> 00:06:34.000]  所以我記得他們
[00:06:34.000 --> 00:06:38.000]  我覺得我要迫切為他們祈禱
[00:06:38.000 --> 00:06:40.000]  但太危急了
[00:06:40.000 --> 00:06:42.000]  她的情況太危急了
[00:06:42.000 --> 00:06:44.000]  隨時走得
[00:06:44.000 --> 00:06:46.000]  因為白血球都零
[00:06:46.000 --> 00:06:48.000]  你想想
[00:06:48.000 --> 00:06:49.000]  插喉了
[00:06:49.000 --> 00:06:51.000]  呼吸又不行
[00:06:51.000 --> 00:06:55.000]  過幾天又說肝臟有問題
[00:06:55.000 --> 00:06:59.000]  眼睛已經黃了
[00:06:59.000 --> 00:07:01.000]  真的很害怕
[00:07:01.000 --> 00:07:02.000]  要祈禱
[00:07:02.000 --> 00:07:05.000]  要迫切祈禱
[00:07:05.000 --> 00:07:06.000]  兩個禮拜之前
[00:07:06.000 --> 00:07:10.000]  我也在華語堂講這篇道
[00:07:10.000 --> 00:07:12.000]  我稍後會和大家講這篇道
[00:07:12.000 --> 00:07:14.000]  是神聽禱告的神
[00:07:14.000 --> 00:07:16.000]  因為在我自己的經歷裡
[00:07:16.000 --> 00:07:20.000]  我覺得神的確是聽禱告
[00:07:20.000 --> 00:07:24.000]  首先我們要問一個問題
[00:07:24.000 --> 00:07:27.000]  這位神能不能夠
[00:07:27.000 --> 00:07:30.000]  有沒有能力
[00:07:30.000 --> 00:07:34.000]  去處理這麼危急的事
[00:07:34.000 --> 00:07:36.000]  或者他們有沒有能力
[00:07:36.000 --> 00:07:38.000]  去處理你祈禱那件事
[00:07:38.000 --> 00:07:39.000]  這麼困難的事
[00:07:39.000 --> 00:07:40.000]  無論那件事是什麼事
[00:07:40.000 --> 00:07:43.000]  每個人都不同
[00:07:43.000 --> 00:07:44.000]  第二
[00:07:44.000 --> 00:07:47.000]  我一直在康復期間
[00:07:47.000 --> 00:07:49.000]  也問另外一個問題
[00:07:49.000 --> 00:07:52.000]  是的 祂很有能力
[00:07:52.000 --> 00:07:55.000]  但是祂願不願意
[00:07:55.000 --> 00:07:58.000]  我祈求祂肯不肯
[00:07:58.000 --> 00:08:01.000]  願不願意
[00:08:01.000 --> 00:08:02.000]  當然了
[00:08:02.000 --> 00:08:03.000]  我從聖經裡面
[00:08:03.000 --> 00:08:04.000]  祂願意
[00:08:04.000 --> 00:08:07.000]  又得又能夠又願意
[00:08:07.000 --> 00:08:10.000]  這樣是不是安心一點
[00:08:10.000 --> 00:08:11.000]  但問題是
[00:08:11.000 --> 00:08:14.000]  祂又得又願意
[00:08:14.000 --> 00:08:16.000]  我們的部分又做什麼呢
[00:08:16.000 --> 00:08:19.000]  我們需不需要做事呢
[00:08:19.000 --> 00:08:22.000]  三個問題
[00:08:22.000 --> 00:08:24.000]  我上個禮拜講完
[00:08:24.000 --> 00:08:27.000]  兩個禮拜之前講完之後
[00:08:27.000 --> 00:08:30.000]  我是經過很大的掙扎
[00:08:30.000 --> 00:08:31.000]  哇
[00:08:31.000 --> 00:08:35.000]  接著這個禮拜又在廣東話講
[00:08:35.000 --> 00:08:38.000]  如果Andrew在這兩個禮拜死了怎麼辦
[00:08:38.000 --> 00:08:39.000]  怎麼說
[00:08:39.000 --> 00:08:41.000]  這堂課講不到
[00:08:41.000 --> 00:08:47.000]  並不表示他還在這就可以講
[00:08:47.000 --> 00:08:48.000]  所以我說
[00:08:48.000 --> 00:08:51.000]  哇
[00:08:51.000 --> 00:08:55.000]  兩個禮拜之前都說可以的
[00:08:55.000 --> 00:08:59.000]  這兩個禮拜死了
[00:08:59.000 --> 00:09:03.000]  你說可不可以
[00:09:03.000 --> 00:09:08.000]  我很面懵
[00:09:08.000 --> 00:09:12.000]  上帝提醒我一件事
[00:09:12.000 --> 00:09:15.000]  我轉了一個祈禱
[00:09:15.000 --> 00:09:16.000]  我說神啊
[00:09:16.000 --> 00:09:18.000]  為了祢自己的名的緣故
[00:09:18.000 --> 00:09:20.000]  祢救他
[00:09:20.000 --> 00:09:22.000]  聖經裡面很多時候這樣講
[00:09:22.000 --> 00:09:24.000]  For your name's sake
[00:09:24.000 --> 00:09:27.000]  You heal him
[00:09:27.000 --> 00:09:28.000]  不是我的名
[00:09:28.000 --> 00:09:31.000]  我沒什麼所謂
[00:09:31.000 --> 00:09:34.000]  但是For your name's sake
[00:09:34.000 --> 00:09:41.000]  祢自己彰顯祢自己的榮耀
[00:09:41.000 --> 00:09:43.000]  所以今天弟兄怎麼樣
[00:09:43.000 --> 00:09:47.000]  我巴不得他能夠活著
[00:09:47.000 --> 00:09:48.000]  我巴不得祢的禱告
[00:09:48.000 --> 00:09:55.000]  神已經聽穩
[00:09:55.000 --> 00:09:57.000]  但最終不是因為祢的禱告
[00:09:57.000 --> 00:09:58.000]  我們的禱告
[00:09:58.000 --> 00:09:59.000]  那個很重要
[00:09:59.000 --> 00:10:03.000]  我愈來愈發覺到群體的禱告很重要
[00:10:03.000 --> 00:10:05.000]  愈來愈發覺到
[00:10:05.000 --> 00:10:12.000]  教會裡面弟兄姊妹一起的祈禱很重要
[00:10:12.000 --> 00:10:15.000]  我鼓勵
[00:10:15.000 --> 00:10:17.000]  粵語堂你們堂會的弟兄姊妹
[00:10:17.000 --> 00:10:19.000]  多些禱告
[00:10:19.000 --> 00:10:20.000]  不要緊
[00:10:20.000 --> 00:10:21.000]  慢慢學
[00:10:21.000 --> 00:10:24.000]  闊些少的禱告
[00:10:24.000 --> 00:10:27.000]  不過我發去這麼多的群組
[00:10:27.000 --> 00:10:29.000]  有些群組
[00:10:29.000 --> 00:10:30.000]  很迫切禱告
[00:10:30.000 --> 00:10:31.000]  馬上禱告
[00:10:31.000 --> 00:10:32.000]  南華很迫切的禱告
[00:10:32.000 --> 00:10:34.000]  各方面很迫切禱告
[00:10:34.000 --> 00:10:39.000]  不過似乎粵語堂很少回應
[00:10:39.000 --> 00:10:40.000]  我提出來的禱告
[00:10:40.000 --> 00:10:46.000]  差不多沒有
[00:10:46.000 --> 00:10:48.000]  巴不得我們
[00:10:48.000 --> 00:10:52.000]  擴闊些少我們的視野和心胸
[00:10:52.000 --> 00:10:54.000]  不要只想著自己的事
[00:10:54.000 --> 00:10:58.000]  關心一下我們周圍的人
[00:10:58.000 --> 00:11:03.000]  相信上帝會聽我們禱告
[00:11:03.000 --> 00:11:05.000]  所以到今天為止
[00:11:05.000 --> 00:11:09.000]  弟兄姊妹揹著弟兄不讓他走
[00:11:09.000 --> 00:11:12.000]  揹著他不讓他走
[00:11:12.000 --> 00:11:14.000]  真是一個爭戰
[00:11:14.000 --> 00:11:18.000]  有時我們不是這麼聰明
[00:11:18.000 --> 00:11:20.000]  我們真的不是這麼聰明
[00:11:20.000 --> 00:11:23.000]  我自己在其中禱告當中
[00:11:23.000 --> 00:11:29.000]  我又和我的兒子和大兒子頂了幾句幾勁
[00:11:29.000 --> 00:11:32.000]  你又和兒子吵架
[00:11:32.000 --> 00:11:34.000]  你祈禱哪有力量
[00:11:34.000 --> 00:11:35.000]  我可以告訴你
[00:11:35.000 --> 00:11:37.000]  真的沒有力量
[00:11:37.000 --> 00:11:38.000]  即是覺得
[00:11:38.000 --> 00:11:39.000]  即是想放棄
[00:11:39.000 --> 00:11:41.000]  但又不行
[00:11:41.000 --> 00:11:43.000]  因為有個人這麼重要病緊
[00:11:43.000 --> 00:11:45.000]  都要祈禱
[00:11:45.000 --> 00:11:47.000]  所以唯有認罪悔改
[00:11:47.000 --> 00:11:49.000]  唯有認低威
[00:11:49.000 --> 00:11:52.000]  唯有和兒子談好
[00:11:52.000 --> 00:11:55.000]  然後道歉
[00:11:55.000 --> 00:11:57.000]  他又say sorry
[00:11:57.000 --> 00:12:00.000]  他又摟摟我
[00:12:00.000 --> 00:12:01.000]  繼續祈禱
[00:12:01.000 --> 00:12:03.000]  Hallelujah
[00:12:03.000 --> 00:12:04.000]  Amen
[00:12:04.000 --> 00:12:05.000]  真是一個爭戰
[00:12:05.000 --> 00:12:08.000]  你知不知道是一個爭戰
[00:12:08.000 --> 00:12:11.000]  所以上帝聽禱告一路
[00:12:11.000 --> 00:12:16.000]  竟然沒有這麼旺
[00:12:16.000 --> 00:12:22.000]  竟然白血球由零到一
[00:12:22.000 --> 00:12:25.000]  由一到二點八
[00:12:25.000 --> 00:12:31.000]  然後心臟又正常了
[00:12:31.000 --> 00:12:34.000]  現在還在掙扎
[00:12:34.000 --> 00:12:36.000]  還未完全脫離危險
[00:12:36.000 --> 00:12:39.000]  現在是呼吸的問題
[00:12:39.000 --> 00:12:42.000]  如果這兩天還吐不出痰
[00:12:42.000 --> 00:12:45.000]  還沒有力去呼吸
[00:12:45.000 --> 00:12:47.000]  他就要開個洞
[00:12:47.000 --> 00:12:49.000]  要自己呼吸
[00:12:49.000 --> 00:12:50.000]  嘩
[00:12:50.000 --> 00:12:53.000]  頭頭說手指已經黑了
[00:12:53.000 --> 00:12:55.000]  因為打強心針
[00:12:55.000 --> 00:12:56.000]  已經黑了
[00:12:56.000 --> 00:12:58.000]  他老婆說
[00:12:58.000 --> 00:13:02.000]  醫生說可能要切手指
[00:13:02.000 --> 00:13:04.000]  Don't do it
[00:13:04.000 --> 00:13:05.000]  Don't do it
[00:13:05.000 --> 00:13:06.000]  主佑可不可以
[00:13:06.000 --> 00:13:08.000]  我請弟兄姊妹祈禱
[00:13:08.000 --> 00:13:11.000]  可不可以求主保守手指
[00:13:11.000 --> 00:13:14.000]  不要需要割了它
[00:13:14.000 --> 00:13:16.000]  可不可以求主幫助
[00:13:16.000 --> 00:13:18.000]  不要割了它
[00:13:18.000 --> 00:13:19.000]  嘩
[00:13:19.000 --> 00:13:21.000]  過了幾天
[00:13:21.000 --> 00:13:23.000]  Rebecca發訊息來
[00:13:23.000 --> 00:13:24.000]  感謝主
[00:13:24.000 --> 00:13:26.000]  Ivan幫她按摩
[00:13:26.000 --> 00:13:28.000]  然後又好了一點
[00:13:28.000 --> 00:13:32.000]  那些黑色已經退了
[00:13:32.000 --> 00:13:35.000]  那些瘀到指甲那裡那麼少
[00:13:35.000 --> 00:13:36.000]  Praise the Lord
[00:13:36.000 --> 00:13:38.000]  Amen
[00:13:38.000 --> 00:13:45.000]  祈禱啊
[00:13:45.000 --> 00:13:46.000]  我不是很懂祈禱
[00:13:46.000 --> 00:13:50.000]  但我發覺到基督徒
[00:13:50.000 --> 00:13:52.000]  我們來聚會
[00:13:52.000 --> 00:13:54.000]  不只是來聚會的
[00:13:54.000 --> 00:13:55.000]  信了耶穌
[00:13:55.000 --> 00:13:56.000]  不只是為自己求這件事
[00:13:56.000 --> 00:13:58.000]  求那件事
[00:13:58.000 --> 00:14:01.000]  是要為神國去做事的
[00:14:01.000 --> 00:14:03.000]  是需要學習禱告
[00:14:03.000 --> 00:14:06.000]  學習和爸爸媽媽聊天
[00:14:06.000 --> 00:14:09.000]  學習和天父聊天
[00:14:09.000 --> 00:14:15.000]  去認識上帝
[00:14:15.000 --> 00:14:19.000]  今天和大家去思想重聖經
[00:14:19.000 --> 00:14:20.000]  三個問題
[00:14:20.000 --> 00:14:23.000]  第一我們看看啟示錄那裡
[00:14:23.000 --> 00:14:25.000]  剛才我們看那段經文
[00:14:25.000 --> 00:14:27.000]  幾節的經文
[00:14:27.000 --> 00:14:28.000]  很簡單
[00:14:28.000 --> 00:14:36.000]  我們讀一讀第四節
[00:14:36.000 --> 00:15:05.000]  (用英文翻譯)
[00:15:05.000 --> 00:15:07.000]  我們去看第四節
[00:15:07.000 --> 00:15:09.000]  那裡有另外一節的經文
[00:15:09.000 --> 00:15:11.000]  就是講到
[00:15:11.000 --> 00:15:14.000]  我們這位的上帝是
[00:15:14.000 --> 00:15:18.000]  昔在 今在 以後永在
[00:15:18.000 --> 00:15:20.000]  全能的上帝
[00:15:20.000 --> 00:15:23.000]  在啟示錄第一章下面有講
[00:15:23.000 --> 00:15:26.000]  他說我們這位的上帝
[00:15:26.000 --> 00:15:28.000]  大家一起讀
[00:15:28.000 --> 00:15:29.000]  是什麼時候在這裡的
[00:15:29.000 --> 00:15:34.000]  是昔在 今在 以後永在
[00:15:34.000 --> 00:15:37.000]  全能的上帝
[00:15:37.000 --> 00:15:40.000]  這個聖經裡面講得很清楚
[00:15:40.000 --> 00:15:43.000]  所以當我問這個問題的時候
[00:15:43.000 --> 00:15:45.000]  有一天我看到這段經文
[00:15:45.000 --> 00:15:49.000]  在第一章幾次是講這個term
[00:15:49.000 --> 00:15:56.000]  他是昔在 今在 永在 全能的上帝
[00:15:56.000 --> 00:16:17.000]  (用英文翻譯)
[00:16:17.000 --> 00:16:20.000]  當旱災來到的時候
[00:16:20.000 --> 00:16:24.000]  當先知以利亞要禱告的時候
[00:16:24.000 --> 00:16:26.000]  (用英文翻譯)
[00:16:26.000 --> 00:16:28.000]  在旱災的時候
[00:16:28.000 --> 00:16:36.000]  (用英文翻譯)
[00:16:36.000 --> 00:16:38.000]  耶穌在以往
[00:16:38.000 --> 00:16:40.000]  無論誰來到
[00:16:40.000 --> 00:16:46.000]  (用英文翻譯)
[00:16:46.000 --> 00:16:48.000]  有患血漏病的
[00:16:48.000 --> 00:16:49.000]  婦人的病的
[00:16:49.000 --> 00:16:53.000]  無論是誰來到耶穌面前
[00:16:53.000 --> 00:16:55.000]  祂都能夠醫治
[00:16:55.000 --> 00:16:57.000]  祂都願意醫治
[00:16:57.000 --> 00:17:00.000]  (用英文翻譯)
[00:17:00.000 --> 00:17:02.000]  那祂的門徒呢?
[00:17:02.000 --> 00:17:05.000]  耶穌差派了七十個門徒
[00:17:05.000 --> 00:17:09.000]  和十二個門徒出去傳福音
[00:17:09.000 --> 00:17:10.000]  三樣東西
[00:17:10.000 --> 00:17:14.000]  和祂所做的沒有什麼分別
[00:17:14.000 --> 00:17:15.000]  祂說你們要去
[00:17:15.000 --> 00:17:19.000]  去醫病 去趕鬼 去傳天國的福音
[00:17:19.000 --> 00:17:23.000]  耶穌不會只是在港台講道
[00:17:23.000 --> 00:17:28.000]  耶穌一定會去醫病 去趕鬼 去傳天國的福音
[00:17:28.000 --> 00:17:31.000]  為什麼呢?
[00:17:31.000 --> 00:17:35.000]  那個只是傳避的福音
[00:17:35.000 --> 00:17:38.000]  因為祂知道人如果要健康地活著
[00:17:38.000 --> 00:17:40.000]  就需要有健康的身體
[00:17:40.000 --> 00:17:41.000]  是不是?
[00:17:41.000 --> 00:17:43.000]  所以有病需要醫病嗎?
[00:17:43.000 --> 00:17:45.000]  絕對需要醫病
[00:17:45.000 --> 00:17:47.000]  所以耶穌是醫病的
[00:17:47.000 --> 00:17:51.000]  不只是講道理的
[00:17:51.000 --> 00:17:53.000]  有些是心理病
[00:17:53.000 --> 00:17:56.000]  情緒病
[00:17:56.000 --> 00:17:59.000]  裡面搞得很亂
[00:17:59.000 --> 00:18:00.000]  但始終不找人
[00:18:00.000 --> 00:18:02.000]  始終不去教會
[00:18:02.000 --> 00:18:04.000]  始終不去迴轉神
[00:18:04.000 --> 00:18:10.000]  但一直deteriorate下去很可惜
[00:18:10.000 --> 00:18:12.000]  有些病是因罪而來的
[00:18:12.000 --> 00:18:15.000]  所以耶穌醫了病的時候
[00:18:15.000 --> 00:18:18.000]  有些人祂說你不要再犯罪
[00:18:18.000 --> 00:18:21.000]  但有些不是因為罪的緣故
[00:18:21.000 --> 00:18:22.000]  好像那個核子
[00:18:22.000 --> 00:18:23.000]  不是因為他的罪
[00:18:23.000 --> 00:18:25.000]  也不是因為父母的罪
[00:18:25.000 --> 00:18:27.000]  那是因為要榮耀上帝
[00:18:27.000 --> 00:18:29.000]  所以這個人核眼
[00:18:29.000 --> 00:18:31.000]  但我要醫好他
[00:18:31.000 --> 00:18:35.000]  那個情況不同
[00:18:35.000 --> 00:18:36.000]  親愛的弟兄姊妹
[00:18:36.000 --> 00:18:39.000]  你們有沒有病?
[00:18:39.000 --> 00:18:40.000]  沒有人舉手
[00:18:40.000 --> 00:18:42.000]  即是個個都很健康
[00:18:42.000 --> 00:18:45.000]  我不相信
[00:18:45.000 --> 00:18:47.000]  特別年紀慢慢大
[00:18:47.000 --> 00:18:54.000]  我們的機能衰退
[00:18:54.000 --> 00:18:56.000]  求主幫助我們
[00:18:56.000 --> 00:19:00.000]  釋在、今在、永在、全能的上帝
[00:19:00.000 --> 00:19:02.000]  在昨日怎樣能夠醫治
[00:19:02.000 --> 00:19:04.000]  在耶穌怎樣醫治
[00:19:04.000 --> 00:19:06.000]  那些門徒怎樣去醫治人
[00:19:06.000 --> 00:19:11.000]  今日都可以醫治我們
[00:19:11.000 --> 00:19:13.000]  有個姐妹胡太
[00:19:13.000 --> 00:19:14.000]  以前在這裏
[00:19:14.000 --> 00:19:19.000]  後來搬了去Melbourne
[00:19:19.000 --> 00:19:21.000]  一兩次我去到Melbourne的時候
[00:19:21.000 --> 00:19:22.000]  她都提起
[00:19:22.000 --> 00:19:24.000]  牧師你記不記得為我祈禱
[00:19:24.000 --> 00:19:26.000]  我說甚麼事
[00:19:26.000 --> 00:19:28.000]  那時候我胃潰瘍很多年
[00:19:28.000 --> 00:19:30.000]  經常都要吃藥
[00:19:30.000 --> 00:19:32.000]  但你為我按手祈禱的時候
[00:19:32.000 --> 00:19:33.000]  上帝醫治了我
[00:19:33.000 --> 00:19:35.000]  過了十幾年的時間
[00:19:35.000 --> 00:19:38.000]  我從來沒有吃過一粒胃痛藥
[00:19:38.000 --> 00:19:39.000]  真的
[00:19:39.000 --> 00:19:41.000]  不是我聰明
[00:19:41.000 --> 00:19:43.000]  是上帝聽禱告
[00:19:43.000 --> 00:19:46.000]  Amen
[00:19:46.000 --> 00:19:48.000]  樣樣都是這樣
[00:19:48.000 --> 00:19:50.000]  我不知道
[00:19:50.000 --> 00:19:54.000]  但你知不知道上帝比我們禱告的範圍
[00:19:54.000 --> 00:19:55.000]  是闊到一個地步
[00:19:55.000 --> 00:19:57.000]  你不敢相信的
[00:19:57.000 --> 00:19:59.000]  你去看看聖經
[00:19:59.000 --> 00:20:02.000]  馬可福音第十一章二十三、二十四節
[00:20:02.000 --> 00:20:04.000]  無論你們求甚麼
[00:20:04.000 --> 00:20:06.000]  只要信是已經得著的
[00:20:06.000 --> 00:20:07.000]  就必得著
[00:20:07.000 --> 00:20:11.000]  夠不夠闊
[00:20:11.000 --> 00:20:14.000]  所以你不用怕求甚麼大事小事
[00:20:14.000 --> 00:20:15.000]  你不用怕
[00:20:15.000 --> 00:20:17.000]  你不要說我們貪心
[00:20:17.000 --> 00:20:19.000]  你不要想那麼多
[00:20:19.000 --> 00:20:22.000]  總之合乎神的心意
[00:20:22.000 --> 00:20:24.000]  對你是好的
[00:20:24.000 --> 00:20:25.000]  對你的健康是好的
[00:20:25.000 --> 00:20:26.000]  對你的靈命是好的
[00:20:26.000 --> 00:20:28.000]  對你的家庭是好的
[00:20:28.000 --> 00:20:29.000]  對教會是好的
[00:20:29.000 --> 00:20:31.000]  祈禱吧
[00:20:31.000 --> 00:20:39.000]  你不用怕
[00:20:39.000 --> 00:20:40.000]  闊到不得了
