
[00:00:00.000 --> 00:00:02.680]  阿仙奴 阿士冬維拉
[00:04:26.940 --> 00:04:29.300]  我們很容易明白 是不是
[00:04:29.300 --> 00:04:34.220]  但是為什麼還要講一個已經滅亡了的巴比倫
[00:04:34.220 --> 00:04:35.860]  滅亡了幾百年
[00:04:35.860 --> 00:04:40.100]  然後你又說他又即將會滅亡呢
[00:04:40.100 --> 00:04:43.940]  很明顯這個巴比倫只是一個象徵
[00:04:43.940 --> 00:04:46.500]  只是一個代表
[00:04:46.500 --> 00:04:50.100]  他是在代表一個大反派的角色
[00:04:50.100 --> 00:04:53.780]  歷史上的所有罪惡城市
[00:04:53.780 --> 00:04:57.500]  就好像大家最熟悉的大反派是誰呢
[00:04:57.500 --> 00:04:59.740]  石堅
[00:04:59.740 --> 00:05:03.580]  一講石堅你就有一個很鮮明的形象
[00:05:03.580 --> 00:05:07.100]  石堅演過超過五百套戲
[00:05:07.100 --> 00:05:13.580]  大家記不記得他演的戲角色叫什麼名字
[00:05:13.580 --> 00:05:18.620]  因為他們所有人都是石堅
[00:05:18.620 --> 00:05:19.660]  就是這個意思
[00:05:19.660 --> 00:05:24.380]  石堅就是所有大反派的代表
[00:05:24.380 --> 00:05:25.660]  在聖經裡面
[00:05:25.660 --> 00:05:27.860]  巴比倫就是所有大反派
[00:05:27.860 --> 00:05:31.740]  所有罪惡城市的一個典型的代表
[00:05:31.740 --> 00:05:34.060]  所以無論那個城市是怎樣
[00:05:34.060 --> 00:05:39.020]  他一出來你就認得是石堅
[00:05:39.020 --> 00:05:41.500]  啟示錄是一本書信
[00:05:41.500 --> 00:05:45.380]  作者寫給了今天土耳其
[00:05:45.380 --> 00:05:49.700]  有七個城市的教會
[00:05:49.700 --> 00:05:52.660]  在公元一世紀的時候
[00:05:52.660 --> 00:05:54.460]  這七個城市的人
[00:05:54.460 --> 00:05:57.420]  一聽到他說巴比倫這個名字
[00:05:57.420 --> 00:05:59.620]  他就知道他說誰了
[00:05:59.620 --> 00:06:02.500]  當時哪個城市哪個國家
[00:06:02.500 --> 00:06:05.180]  最強盛最不可一世
[00:06:05.180 --> 00:06:07.260]  當自己是神一樣
[00:06:07.260 --> 00:06:09.180]  就是羅馬
[00:06:11.500 --> 00:06:14.540]  當時這個羅馬政府就是一個
[00:06:14.540 --> 00:06:18.940]  常常去逼迫基督徒的帝國
[00:06:18.940 --> 00:06:20.500]  那你就問
[00:06:20.500 --> 00:06:22.700]  你明明就是要說羅馬帝國
[00:06:22.700 --> 00:06:24.500]  你就說羅馬帝國
[00:06:24.500 --> 00:06:26.740]  你為什麼要說巴比倫呢
[00:06:26.740 --> 00:06:30.300]  是不是因為怕羅馬政府抓你坐牢
[00:06:30.300 --> 00:06:31.620]  這句話太敏感了
[00:06:31.620 --> 00:06:32.460]  好像今天這樣
[00:06:32.460 --> 00:06:35.340]  有些話不敢說的呢
[00:06:35.340 --> 00:06:37.540]  當然不是
[00:06:37.540 --> 00:06:39.860]  啟示錄的作者當時在拔摩島
[00:06:39.860 --> 00:06:43.260]  可能現在是正在流放 正在坐牢
[00:06:43.260 --> 00:06:46.060]  正在坐牢的人怎會怕坐牢呢
[00:06:46.060 --> 00:06:49.100]  而且啟示錄經常叫人不要害怕
[00:06:49.100 --> 00:06:50.540]  所以他是不會因為害怕
[00:06:50.540 --> 00:06:52.460]  所以不敢說這個名字
[00:06:52.460 --> 00:06:55.300]  是另有原因
[00:06:55.300 --> 00:06:58.700]  因為巴比倫在整本聖經裡面
[00:06:58.700 --> 00:07:03.460]  從創世紀開始就一直在說
[00:07:03.460 --> 00:07:05.780]  一說巴比倫你就知道
[00:07:05.780 --> 00:07:07.940]  他究竟問題在哪裡
[00:07:07.940 --> 00:07:09.300]  錯在哪裡
[00:07:09.300 --> 00:07:13.180]  他的惡就是他自比為神
[00:07:13.180 --> 00:07:14.860]  我們看看
[00:07:14.860 --> 00:07:19.140]  從創世紀十一章四節的說話
[00:07:19.140 --> 00:07:23.340]  這個就是記載巴比倫的起源
[00:07:23.340 --> 00:07:25.660]  這個是創世紀巴別塔的故事
[00:07:25.660 --> 00:07:27.140]  有一班人他們說
[00:07:27.140 --> 00:07:28.780]  內伯我們要建造一座城
[00:07:28.780 --> 00:07:31.060]  為一座塔 塔頂通天
[00:07:31.060 --> 00:07:32.740]  為要傳揚我們的名
[00:07:32.740 --> 00:07:35.900]  免得我們分散在地上
[00:07:35.900 --> 00:07:39.660]  這個就是巴比倫的特色
[00:07:39.660 --> 00:07:43.860]  巴別塔原文出來就是巴比倫
[00:07:43.860 --> 00:07:49.580]  他們追著的就是自己的名
[00:07:49.580 --> 00:07:50.580]  結果呢
[00:07:50.580 --> 00:07:52.660]  耶和華就辯論他們的口音
[00:07:52.660 --> 00:07:53.820]  破壞了他們的計劃
[00:07:53.820 --> 00:07:56.940]  他們就分散了
[00:07:56.940 --> 00:07:59.100]  所以大家就明白
[00:07:59.100 --> 00:08:02.460]  當作者去將羅馬帝國
[00:08:02.460 --> 00:08:05.820]  形容成為巴比倫的用意就是說
[00:08:05.820 --> 00:08:08.500]  羅馬帝國有同樣的問題
[00:08:08.500 --> 00:08:11.580]  就是他眼裡只有自己的偉大
[00:08:11.580 --> 00:08:13.300]  只有自己的強大
[00:08:13.300 --> 00:08:16.140]  他目中無神
[00:08:16.140 --> 00:08:18.340]  將羅馬帝國說成是巴比倫
[00:08:18.340 --> 00:08:20.700]  還有另一個含義
[00:08:20.700 --> 00:08:24.260]  因為他們那班修信人
[00:08:24.260 --> 00:08:27.940]  天天都在被羅馬帝國逼迫著
[00:08:27.940 --> 00:08:30.060]  所以要提醒他們
[00:08:30.060 --> 00:08:31.380]  從人的角度看
[00:08:31.380 --> 00:08:33.940]  的確好像這個巴比倫的帝國
[00:08:33.940 --> 00:08:37.060]  他是當權的掌權的
[00:08:37.060 --> 00:08:39.060]  但是從神的角度去看
[00:08:39.060 --> 00:08:40.580]  不是這樣
[00:08:40.580 --> 00:08:45.580]  真正掌權的是上主
[00:08:45.580 --> 00:08:48.140]  巴比倫只不過是上主
[00:08:48.140 --> 00:08:51.780]  鼓掌裡面的一個奴隸
[00:08:51.780 --> 00:08:53.860]  《耶利米書》四十三章
[00:08:53.860 --> 00:08:56.580]  十字十一節是這樣說的
[00:08:56.580 --> 00:08:57.660]  萬軍之夜和華
[00:08:57.660 --> 00:08:59.420]  以色列神如此說
[00:08:59.420 --> 00:09:02.020]  我必召我的僕人巴比倫王
[00:09:02.020 --> 00:09:03.860]  利保甲利撒內
[00:09:03.860 --> 00:09:05.180]  在所藏的石頭上
[00:09:05.180 --> 00:09:07.300]  我要安置他的寶座
[00:09:07.300 --> 00:09:10.820]  他必將光華的寶將之搭在其上
[00:09:10.820 --> 00:09:13.180]  他要來攻擊埃及地
[00:09:13.180 --> 00:09:15.460]  定為死亡的必至死亡
[00:09:15.460 --> 00:09:18.180]  定為努力的必至努力
[00:09:18.180 --> 00:09:21.020]  定為都殺的必交都殺
[00:09:21.020 --> 00:09:22.820]  這裡說得很清楚
[00:09:22.820 --> 00:09:24.820]  對於上帝來說
[00:09:24.820 --> 00:09:28.580]  巴比倫這個如此兇殘的君主
[00:09:28.580 --> 00:09:33.060]  只是他的僕人
[00:09:33.060 --> 00:09:36.340]  是上帝自己興起了巴比倫
[00:09:36.340 --> 00:09:38.420]  用巴比倫的這把刀
[00:09:38.420 --> 00:09:40.540]  去摧毀耶路撒冷
[00:09:40.540 --> 00:09:44.180]  去教訓以色列人
[00:09:44.180 --> 00:09:46.580]  當然巴比倫自己是不知道的
[00:09:46.580 --> 00:09:49.980]  他還以為自己千秋萬世
[00:09:49.980 --> 00:09:54.740]  《以色列書》十三章是這樣說的
[00:09:54.740 --> 00:09:56.780]  巴比倫素來為列國的榮耀
[00:09:56.780 --> 00:10:00.100]  為迦勒底人所經跨的華美
[00:10:00.100 --> 00:10:02.340]  必將神所傾覆的所多瑪
[00:10:02.340 --> 00:10:03.420]  莫拉揚
[00:10:03.420 --> 00:10:05.500]  其內必永無人煙
[00:10:05.500 --> 00:10:10.620]  世世代代無人居住
[00:10:10.620 --> 00:10:13.340]  《啟示錄》的讀者就會記得
[00:10:13.340 --> 00:10:15.660]  在聖經裡面說過這個說話
[00:10:15.660 --> 00:10:17.300]  他就知道
[00:10:17.300 --> 00:10:19.700]  他們今天是被羅馬帝國逼迫
[00:10:19.700 --> 00:10:22.980]  但是他們知道最終會是怎樣
[00:10:22.980 --> 00:10:24.900]  巴比倫的興盛和敗落
[00:10:24.900 --> 00:10:29.220]  全部都在上主的掌管底下
[00:10:29.220 --> 00:10:32.900]  來到《啟示錄》怎樣說巴比倫呢
[00:10:32.900 --> 00:10:36.140]  十八章就是這樣說的
[00:10:36.140 --> 00:10:39.180]  我的民啊 你們要從那城出來
[00:10:39.180 --> 00:10:41.260]  免得與他一同有罪
[00:10:41.260 --> 00:10:43.660]  受他所受的災殃
[00:10:43.660 --> 00:10:45.980]  因為他的罪惡滔天
[00:10:45.980 --> 00:10:49.020]  他的不義神已經想起來了
[00:10:49.020 --> 00:10:52.380]  他怎樣待人也要怎樣待他
[00:10:52.380 --> 00:10:55.900]  按他所行的加倍地報應他
[00:10:55.900 --> 00:10:57.220]  在一天之內
[00:10:57.220 --> 00:10:59.620]  他的災殃要一齊來到
[00:10:59.620 --> 00:11:03.740]  就是死亡 悲哀 饑荒
[00:11:03.740 --> 00:11:05.780]  他又要被火燒盡了
[00:11:05.780 --> 00:11:11.780]  因為審判他的主大有能力
[00:11:11.780 --> 00:11:16.180]  上主對於歷史的掌管是真實的
[00:11:16.180 --> 00:11:18.500]  上主是大有能力的
[00:11:18.500 --> 00:11:22.020]  他的審判也是真實的
[00:11:22.020 --> 00:11:27.660]  其實人類歷史以來所有的城市
[00:11:27.660 --> 00:11:31.340]  都要自己去想想 自己去審察
[00:11:31.340 --> 00:11:35.060]  自己有沒有巴比倫的影子呢
[00:11:35.060 --> 00:11:38.420]  我們今天不是身處羅馬帝國
[00:11:38.420 --> 00:11:41.700]  但是我們生活的國家和城市
[00:11:41.700 --> 00:11:45.380]  會不會都有巴比倫的影子呢
[00:11:45.380 --> 00:11:48.180]  經文說巴比倫怎樣待人
[00:11:48.180 --> 00:11:51.020]  上主都要怎樣待他
[00:11:51.020 --> 00:11:56.140]  巴比倫令人死亡 悲哀 饑荒
[00:11:56.140 --> 00:11:59.020]  我們今天所活的國家和城市
[00:11:59.020 --> 00:12:03.060]  又會不會為了自己的興盛
[00:12:03.060 --> 00:12:10.660]  任由其他人去遭受死亡 悲哀和饑荒呢
[00:12:10.660 --> 00:12:14.220]  我在香港移居到英國
[00:12:14.220 --> 00:12:15.660]  我住在雷町
[00:12:15.660 --> 00:12:18.700]  我在雷町住了兩年多了
[00:12:18.700 --> 00:12:19.860]  如果你問城市
[00:12:19.860 --> 00:12:24.220]  我比較熟悉我所居住的雷町
[00:12:24.220 --> 00:12:26.940]  雷町最有名的是什麼呢
[00:12:26.940 --> 00:12:29.780]  以前雷町最有名的是四個B
[00:12:29.780 --> 00:12:32.300]  第一 B for Biscuits 餅乾
[00:12:32.300 --> 00:12:35.300]  第二 B for Breaks 磚頭
[00:12:35.300 --> 00:12:38.260]  第三 B for Beer 啤酒
[00:12:38.260 --> 00:12:42.700]  第四 B for Bok 種花那些種
[00:12:42.700 --> 00:12:46.180]  現在雷町什麼有名呢
[00:12:46.180 --> 00:12:48.020]  人們就會說IT
[00:12:48.020 --> 00:12:51.100]  因為我們很多的科技員
[00:12:51.100 --> 00:12:54.540]  那些巨頭Cisco 甲骨文 微軟 華為
[00:12:54.540 --> 00:12:56.580]  全部都在雷町
[00:12:56.580 --> 00:12:59.020]  但其實我告訴你
[00:12:59.020 --> 00:13:02.060]  誰才是雷町的大老闆
[00:13:02.060 --> 00:13:05.060]  其實是國防工業
[00:13:05.060 --> 00:13:08.860]  製造核彈的工廠就在雷町
[00:13:08.860 --> 00:13:09.780]  那間公司叫做
[00:13:09.780 --> 00:13:14.540]  AWE Atomic Weapons Establishment
[00:13:14.540 --> 00:13:19.860]  那間公司佔地是你所有雷町的工業員的幾倍
[00:13:19.860 --> 00:13:25.020]  他一間公司就請九千人
[00:13:25.020 --> 00:13:27.740]  所以雷町現在出名的是另一個B
[00:13:27.740 --> 00:13:34.700]  B for Bomb Atomic Bomb
[00:13:34.700 --> 00:13:37.140]  另一個在英國
[00:13:37.140 --> 00:13:41.900]  可能會製造死亡 悲哀和饑荒的產業
[00:13:41.900 --> 00:13:44.900]  就是戰機
[00:13:44.900 --> 00:13:46.740]  F-35B戰機
[00:13:46.740 --> 00:13:49.140]  裏面有一成半的零件
[00:13:49.140 --> 00:13:53.260]  就是由英國這裏生產的
[00:13:53.260 --> 00:13:55.100]  500家的英國公司
[00:13:55.100 --> 00:13:57.700]  請了至少二萬個的員工
[00:13:57.700 --> 00:14:00.460]  就去生產這些零件
[00:14:00.460 --> 00:14:05.300]  合約額就至少一百三十五億英鎊
[00:14:05.300 --> 00:14:08.780]  所有的英國的國防的工業
[00:14:08.780 --> 00:14:11.020]  有接近四成是出口去美國
[00:14:11.020 --> 00:14:17.300]  大部分都是為了要生產這些F-35B的零件
[00:14:17.300 --> 00:14:18.900]  如果你有看新聞的話
[00:14:18.900 --> 00:14:20.580]  你就會知道
[00:14:20.580 --> 00:14:26.300]  以色列去轟炸加沙在用的就是這些F-35B
[00:14:26.300 --> 00:14:29.300]  其實我們的政府是知道的
[00:14:29.300 --> 00:14:35.180]  他也承認這些戰機在加沙裏製造死亡
[00:14:35.180 --> 00:14:39.380]  製造悲哀 製造饑荒的
[00:14:39.380 --> 00:14:43.420]  但是他仍然堅持去出口這些零件
[00:14:43.420 --> 00:14:46.740]  他不能夠放棄這個產業
[00:14:46.740 --> 00:14:49.340]  就是這個原因
[00:14:49.340 --> 00:14:50.580]  英文說
[00:14:50.580 --> 00:14:54.060]  我的文那你要從那城出來
[00:14:54.060 --> 00:14:56.780]  出來的意思就不是叫大家
[00:14:56.780 --> 00:15:00.460]  又再移民去別的地方
[00:15:00.460 --> 00:15:01.740]  出來的意思是
[00:15:01.740 --> 00:15:04.060]  你要跟這些產業
[00:15:04.060 --> 00:15:08.900]  罪惡的產業鏈切割
[00:15:08.900 --> 00:15:10.580]  在聖經的時代
[00:15:10.580 --> 00:15:12.740]  啟示錄的這個對象
[00:15:12.740 --> 00:15:14.460]  土耳其的七個城市
[00:15:14.460 --> 00:15:17.260]  他們的教會和基督徒
[00:15:17.260 --> 00:15:19.860]  他們就是要面對這個抉擇
[00:15:19.860 --> 00:15:24.300]  他們是不是要跟當時的這些產業
[00:15:24.300 --> 00:15:27.660]  罪惡的產業鏈切割呢
[00:15:27.660 --> 00:15:28.780]  其實這七個城市
[00:15:28.780 --> 00:15:32.500]  全部都是經濟發達的城市
[00:15:32.500 --> 00:15:35.820]  專門做很多的商業貿易
[00:15:35.820 --> 00:15:39.020]  但是你要進入這個商業貿易
[00:15:39.020 --> 00:15:40.660]  你要入行的話
[00:15:40.660 --> 00:15:42.340]  你就要跟他們的行規
[00:15:42.340 --> 00:15:43.420]  第一樣東西
[00:15:43.420 --> 00:15:45.700]  你就要跟他們一起拜神
[00:15:45.700 --> 00:15:47.460]  拜他們的神
[00:15:47.460 --> 00:15:50.260]  就好像我們香港以前拍戲那樣
[00:15:50.260 --> 00:15:53.020]  你開戲一定要拜關公
[00:15:53.020 --> 00:15:54.300]  你不肯拜關公的話
[00:15:54.300 --> 00:15:57.580]  那些人就不敢找你拍戲
[00:15:57.580 --> 00:15:58.500]  啟示六十七
[00:15:58.500 --> 00:16:01.260]  十三章 十七節就這樣形容
[00:16:01.260 --> 00:16:04.580]  當時除了那授的印記
[00:16:04.580 --> 00:16:07.140]  有授的名或者有授名數目的
[00:16:07.140 --> 00:16:10.500]  都不得做買賣
[00:16:10.500 --> 00:16:11.900]  就是說你不拜神
[00:16:11.900 --> 00:16:14.780]  就不讓你入行做買賣
[00:16:14.780 --> 00:16:18.380]  他們買賣些什麼呢
[00:16:18.380 --> 00:16:22.780]  啟示錄就有一個清單記載
[00:16:33.020 --> 00:16:36.060]  這些貨物就是金銀 寶石 珍珠
[00:16:36.060 --> 00:16:41.060]  細麻布 紫色料 綢子 珠紅色料
[00:16:41.060 --> 00:16:43.500]  各樣香木 各樣象牙器皿
[00:16:43.500 --> 00:16:46.260]  各樣極寶貴的木頭銅鐵
[00:16:46.260 --> 00:16:49.180]  漢白玉的器皿
[00:16:49.180 --> 00:16:52.820]  玉桂豆蔻 香料 香膏 乳香
[00:16:52.820 --> 00:16:54.260]  這些東西大家都不會用的
[00:16:54.260 --> 00:16:58.580]  因為這些全部都是貴族的東西
[00:16:58.580 --> 00:17:00.700]  之後才數到大家會用的東西
[00:17:00.700 --> 00:17:02.540]  平民百姓會用的東西
[00:17:02.540 --> 00:17:08.820]  酒 油 細麵 麥子 牛羊 車馬
[00:17:08.820 --> 00:17:11.020]  這些就是他們的貿易產品
[00:17:11.020 --> 00:17:13.020]  然後數到最後
[00:17:13.020 --> 00:17:18.940]  他們要買賣的就是奴隸和人口
[00:17:18.940 --> 00:17:22.940]  當時的基督徒就要去決定
[00:17:22.940 --> 00:17:26.020]  自己要不要參與這些貿易
[00:17:26.020 --> 00:17:27.980]  整個羅馬帝國
[00:17:27.980 --> 00:17:33.780]  其實就是靠這些販賣奴隸人口
[00:17:33.780 --> 00:17:36.420]  去支撐起來
[00:17:36.420 --> 00:17:38.220]  他們去擴張領土
[00:17:38.220 --> 00:17:42.340]  然後就找一些奴隸回來
[00:17:42.340 --> 00:17:45.540]  第七個城市叫做老底家
[00:17:45.540 --> 00:17:47.620]  他們的信徒很明顯
[00:17:47.620 --> 00:17:52.180]  就是這些罪惡產業鏈的得益者
[00:17:52.180 --> 00:17:53.020]  為什麼呢
[00:17:53.020 --> 00:17:55.460]  我們看看啟示錄第三章
[00:17:55.460 --> 00:18:00.180]  怎樣說老底家教會的信徒
[00:18:00.180 --> 00:18:03.020]  你說我是富足已經發了財
[00:18:03.020 --> 00:18:05.540]  一樣都不權
[00:18:05.540 --> 00:18:07.820]  卻不知道你是那困苦可憐
[00:18:07.820 --> 00:18:10.500]  貧窮核眼赤身的
[00:18:10.500 --> 00:18:11.780]  我勸你
[00:18:11.780 --> 00:18:13.740]  向我買火鍊的金子
[00:18:13.740 --> 00:18:15.300]  叫你富足
[00:18:15.300 --> 00:18:17.300]  又買白衣穿上
[00:18:17.300 --> 00:18:20.380]  叫你赤身的羞恥不露出來
[00:18:20.380 --> 00:18:22.980]  又買眼藥擦你的眼睛
[00:18:22.980 --> 00:18:26.820]  使你能看見
[00:18:26.820 --> 00:18:29.780]  老底家信徒很喜歡做買賣
[00:18:29.780 --> 00:18:31.860]  所以這麼有錢
[00:18:31.860 --> 00:18:34.660]  他們有最貴的金
[00:18:34.660 --> 00:18:36.500]  最白的布
[00:18:36.500 --> 00:18:39.300]  最好的眼藥
[00:18:39.300 --> 00:18:41.420]  但是他們沒有
[00:18:41.420 --> 00:18:43.260]  他們沒有的是
[00:18:43.260 --> 00:18:46.660]  好像金一樣去經歷試煉
[00:18:46.660 --> 00:18:49.660]  他們沒有白布的純潔
[00:18:49.660 --> 00:18:53.860]  他們沒有上主那個眼光的視野
[00:18:53.860 --> 00:18:56.300]  他們不知道原來上主是怎樣看待
[00:18:56.300 --> 00:19:00.260]  他們這些老底家的信徒
[00:19:00.260 --> 00:19:02.820]  經文去形容上主怎樣說他們
[00:19:02.820 --> 00:19:03.700]  經文說
[00:19:03.700 --> 00:19:07.140]  看我站在門外叩門
[00:19:07.140 --> 00:19:08.860]  對於上主來說
[00:19:08.860 --> 00:19:14.820]  老底家的信徒已經將上主逐出門外
[00:19:14.820 --> 00:19:22.100]  上主是站在門外叩門
[00:19:22.100 --> 00:19:24.860]  老底家人作了他們的選擇
[00:19:24.860 --> 00:19:27.380]  所以聖經要警告他們
[00:19:27.380 --> 00:19:28.940]  其實不止老底家
[00:19:28.940 --> 00:19:32.420]  當時羅馬政權統治下的人
[00:19:32.420 --> 00:19:34.380]  只有兩種選擇
[00:19:34.380 --> 00:19:38.180]  一是你努力向上流動
[00:19:38.180 --> 00:19:39.220]  你不夠努力的話
[00:19:39.220 --> 00:19:41.940]  你就向下流動
[00:19:41.940 --> 00:19:43.260]  向上流動
[00:19:43.260 --> 00:19:46.340]  你就可以賺多點錢
[00:19:46.340 --> 00:19:50.580]  還有你參與一切向羅馬皇帝
[00:19:50.580 --> 00:19:53.340]  表示效忠的社交活動
[00:19:53.340 --> 00:19:54.700]  你賺完錢之後
[00:19:54.700 --> 00:20:00.700]  你就可以賄賂買回羅馬公民權回來
[00:20:00.700 --> 00:20:02.140]  有了羅馬公民權
[00:20:02.140 --> 00:20:05.180]  你才有保障
[00:20:05.180 --> 00:20:07.380]  你甚至可以有了公民權
[00:20:07.380 --> 00:20:11.220]  你可以投票選下地方議員
[00:20:11.220 --> 00:20:12.900]  中央選舉就沒有你的份
[00:20:12.900 --> 00:20:15.260]  因為當時那個凱撒大帝
[00:20:15.260 --> 00:20:18.020]  已經取消了中央選舉
[00:20:18.020 --> 00:20:21.100]  你只能夠當他神一樣拜
[00:20:21.100 --> 00:20:22.620]  如果你不向上流動
[00:20:22.620 --> 00:20:24.420]  你向下流動
[00:20:24.420 --> 00:20:26.260]  你沒有了這些社會地位
[00:20:26.260 --> 00:20:28.540]  以及公民的保障
[00:20:28.540 --> 00:20:29.940]  你就會好像奴隸
[00:20:29.940 --> 00:20:31.980]  被人賣的那些一樣
[00:20:31.980 --> 00:20:35.100]  這樣去過活
[00:20:35.100 --> 00:20:38.620]  你會怎樣選呢
[00:20:38.620 --> 00:20:40.260]  到英國這麼久
[00:20:40.260 --> 00:20:43.380]  大家拿了公民權來嗎
[00:20:43.380 --> 00:20:46.460]  還沒有我們就要努力了
