
[00:00:00.000 --> 00:00:02.000]  各位聽眾朋友們早安
[00:05:13.000 --> 00:05:16.000]  我們感謝神賜給我們的恩典
[00:05:16.000 --> 00:05:18.000]  各位你們知道嗎
[00:05:18.000 --> 00:05:22.000]  我們神賜給我們什麼恩典呢
[00:05:22.000 --> 00:05:27.000]  如果我們平心而論
[00:05:27.000 --> 00:05:29.000]  我們用心思去想
[00:05:29.000 --> 00:05:32.000]  神主要賜給我們的三個恩典
[00:05:32.000 --> 00:05:35.000]  第一個是普通的恩典
[00:05:35.000 --> 00:05:37.000]  普通恩典因為我們是祂造的
[00:05:37.000 --> 00:05:38.000]  也是輸祂的
[00:05:38.000 --> 00:05:39.000]  我們是祂的名
[00:05:39.000 --> 00:05:42.000]  也是祂操場的羊
[00:05:42.000 --> 00:05:45.000]  而且因為葉赫花本為善
[00:05:45.000 --> 00:05:46.000]  祂的慈愛存到永遠
[00:05:46.000 --> 00:05:48.000]  祂的信事存到萬代
[00:05:48.000 --> 00:05:50.000]  祂創造了我們
[00:05:50.000 --> 00:05:53.000]  你想想看神創造我們是
[00:05:53.000 --> 00:05:55.000]  最先還是最後啊
[00:05:55.000 --> 00:05:57.000]  還是在中間啊
[00:05:57.000 --> 00:06:00.000]  神花了六天創造
[00:06:00.000 --> 00:06:02.000]  祂沒有先創造人
[00:06:02.000 --> 00:06:04.000]  因為祂如果先創造人的話
[00:06:04.000 --> 00:06:06.000]  人吃什麼啊
[00:06:06.000 --> 00:06:08.000]  人住哪裡啊
[00:06:08.000 --> 00:06:10.000]  人喝什麼啊
[00:06:10.000 --> 00:06:14.000]  所以祂把所有的一切都創造好了
[00:06:14.000 --> 00:06:16.000]  光暗水地
[00:06:16.000 --> 00:06:18.000]  還有植物動物
[00:06:18.000 --> 00:06:20.000]  都創造好了
[00:06:20.000 --> 00:06:22.000]  祂才創造了人
[00:06:22.000 --> 00:06:24.000]  因為祂顧惜保養人
[00:06:24.000 --> 00:06:29.000]  祂知道人沒有這一切是活不了的
[00:06:29.000 --> 00:06:33.000]  而且祂這個普通的恩典
[00:06:33.000 --> 00:06:36.000]  是適用於所有祂所創造的
[00:06:36.000 --> 00:06:38.000]  所以聖經上面說
[00:06:38.000 --> 00:06:39.000]  祂降於給好人
[00:06:39.000 --> 00:06:42.000]  祂也降於給歹人
[00:06:42.000 --> 00:06:45.000]  所以我們才每一個人都能夠活
[00:06:45.000 --> 00:06:49.000]  我們才不會出去被太陽曬死掉
[00:06:49.000 --> 00:06:51.000]  都可以活下來
[00:06:51.000 --> 00:06:53.000]  這是祂普遍的恩典
[00:06:53.000 --> 00:06:55.000]  我們每一個人都可以到
[00:06:55.000 --> 00:06:57.000]  呼吸到新鮮的空氣
[00:06:57.000 --> 00:06:59.000]  都可以有日子好過
[00:06:59.000 --> 00:07:02.000]  而且還過得很不錯
[00:07:02.000 --> 00:07:05.000]  有的時候回想起來
[00:07:05.000 --> 00:07:08.000]  我做牧師也做了十多年了
[00:07:08.000 --> 00:07:10.000]  那麼以前也是在職場上面
[00:07:10.000 --> 00:07:11.000]  過得很好
[00:07:11.000 --> 00:07:13.000]  做得很好
[00:07:13.000 --> 00:07:15.000]  有一陣子我還甚至說
[00:07:15.000 --> 00:07:17.000]  有的時候出去逛兩下
[00:07:17.000 --> 00:07:20.000]  就買了一台車回來了
[00:07:20.000 --> 00:07:22.000]  這個日子非常好過
[00:07:22.000 --> 00:07:26.000]  但是我現在日子更好過
[00:07:26.000 --> 00:07:28.000]  Hallelujah 讚美神
[00:07:28.000 --> 00:07:30.000]  因為我擺下所有
[00:07:30.000 --> 00:07:33.000]  專門為神來做事情
[00:07:33.000 --> 00:07:34.000]  為祂所用
[00:07:34.000 --> 00:07:36.000]  是祂看得起我
[00:07:36.000 --> 00:07:38.000]  是祂給我的恩典
[00:07:38.000 --> 00:07:41.000]  是祂的祝福憐憫在我的身上
[00:07:41.000 --> 00:07:43.000]  所以神
[00:07:43.000 --> 00:07:45.000]  祂的天體異形世界的循環
[00:07:45.000 --> 00:07:47.000]  還有作物的生長
[00:07:47.000 --> 00:07:51.000]  還有生畜都供應我們
[00:07:51.000 --> 00:07:53.000]  而且祂讓我們
[00:07:53.000 --> 00:07:55.000]  能夠做功德
[00:07:55.000 --> 00:07:57.000]  行路有光亮
[00:07:57.000 --> 00:07:59.000]  每天都有平安
[00:07:59.000 --> 00:08:01.000]  都能夠再一次的
[00:08:01.000 --> 00:08:03.000]  吃得飽睡得足
[00:08:03.000 --> 00:08:04.000]  您知道嗎
[00:08:04.000 --> 00:08:06.000]  不管你多有錢
[00:08:06.000 --> 00:08:07.000]  你的房子多大
[00:08:07.000 --> 00:08:10.000]  你的床多棒多舒服
[00:08:10.000 --> 00:08:12.000]  你睡不著也不行
[00:08:12.000 --> 00:08:13.000]  不是嗎
[00:08:13.000 --> 00:08:15.000]  不管你多有錢
[00:08:15.000 --> 00:08:17.000]  有多好的廚師
[00:08:17.000 --> 00:08:18.000]  做飯給你吃
[00:08:18.000 --> 00:08:20.000]  但是你吃不下
[00:08:20.000 --> 00:08:21.000]  也不行
[00:08:21.000 --> 00:08:23.000]  不是嗎
[00:08:23.000 --> 00:08:25.000]  不管你有多好的健康保險
[00:08:25.000 --> 00:08:26.000]  多好的醫生
[00:08:26.000 --> 00:08:27.000]  不管你哪天
[00:08:27.000 --> 00:08:28.000]  或者是
[00:08:28.000 --> 00:08:29.000]  娶了一個護士
[00:08:29.000 --> 00:08:31.000]  當做你的太太
[00:08:31.000 --> 00:08:33.000]  每天都照顧你
[00:08:33.000 --> 00:08:34.000]  但是
[00:08:34.000 --> 00:08:37.000]  這些你身體不好也不行
[00:08:37.000 --> 00:08:39.000]  而這一些
[00:08:39.000 --> 00:08:40.000]  飯吃得下
[00:08:40.000 --> 00:08:42.000]  覺睡得著
[00:08:42.000 --> 00:08:44.000]  或者是身體好
[00:08:44.000 --> 00:08:46.000]  是靠誰啊
[00:08:46.000 --> 00:08:48.000]  靠我們靠得住嗎
[00:08:48.000 --> 00:08:49.000]  我們如果說
[00:08:49.000 --> 00:08:50.000]  剛生下來
[00:08:50.000 --> 00:08:52.000]  我們不去想這些
[00:08:52.000 --> 00:08:54.000]  活到二三十歲到處跑
[00:08:54.000 --> 00:08:55.000]  活到四五十歲
[00:08:55.000 --> 00:08:57.000]  有的時候就開始想想看
[00:08:57.000 --> 00:08:59.000]  往後我的日子怎麼樣
[00:08:59.000 --> 00:09:01.000]  我的身體會怎麼樣
[00:09:01.000 --> 00:09:02.000]  甚至於
[00:09:02.000 --> 00:09:04.000]  有人生下來
[00:09:04.000 --> 00:09:06.000]  沒多久就死了
[00:09:06.000 --> 00:09:08.000]  零歲的也有
[00:09:08.000 --> 00:09:09.000]  十歲的也有
[00:09:09.000 --> 00:09:10.000]  二十歲的也有
[00:09:10.000 --> 00:09:11.000]  三十歲的也有
[00:09:11.000 --> 00:09:12.000]  所以台灣話有一句話說
[00:09:12.000 --> 00:09:15.000]  墳場不是葬老人的
[00:09:15.000 --> 00:09:17.000]  墳場是葬死人的
[00:09:17.000 --> 00:09:20.000]  所以我們的命都不在我們手上
[00:09:20.000 --> 00:09:22.000]  但是感謝神
[00:09:22.000 --> 00:09:24.000]  神有普通的恩典
[00:09:24.000 --> 00:09:25.000]  在我們的身上
[00:09:25.000 --> 00:09:28.000]  我們每天都能夠得到公益
[00:09:28.000 --> 00:09:30.000]  神也對我們有特殊的恩典
[00:09:30.000 --> 00:09:32.000]  祂照我們
[00:09:32.000 --> 00:09:34.000]  然後給我們有特殊的恩典
[00:09:34.000 --> 00:09:36.000]  這叫做special favor
[00:09:36.000 --> 00:09:38.000]  譬如說你有十個孩子
[00:09:38.000 --> 00:09:41.000]  有一個孩子總是你最愛的
[00:09:41.000 --> 00:09:42.000]  不是嗎
[00:09:42.000 --> 00:09:44.000]  是你的心肝寶
[00:09:44.000 --> 00:09:47.000]  所以有的人身體會比別人健強
[00:09:47.000 --> 00:09:50.000]  有的人他的腦袋就比別人聰明
[00:09:50.000 --> 00:09:53.000]  有的人他就長得比別人俊美
[00:09:53.000 --> 00:09:55.000]  有的人他就吃得比別人更好
[00:09:55.000 --> 00:09:56.000]  更會消化
[00:09:56.000 --> 00:09:59.000]  有的人睡覺就比別人睡得更熟
[00:09:59.000 --> 00:10:01.000]  有的人他的學習的態度
[00:10:01.000 --> 00:10:03.000]  他的人生的態度
[00:10:03.000 --> 00:10:05.000]  他的一切一切都比別人好
[00:10:05.000 --> 00:10:08.000]  翻過來說有的人就比較差了
[00:10:08.000 --> 00:10:09.000]  是不是
[00:10:09.000 --> 00:10:10.000]  這個有的時候我們想說
[00:10:10.000 --> 00:10:11.000]  為什麼神啊
[00:10:11.000 --> 00:10:13.000]  為什麼祂總是比我好
[00:10:13.000 --> 00:10:15.000]  這是神的特殊的恩典
[00:10:15.000 --> 00:10:17.000]  我們也要感謝神
[00:10:17.000 --> 00:10:18.000]  所以我們有的時候
[00:10:18.000 --> 00:10:19.000]  我們要來到神的面前
[00:10:19.000 --> 00:10:20.000]  我們要感謝祂說
[00:10:20.000 --> 00:10:22.000]  神啊求祢賜給我
[00:10:22.000 --> 00:10:24.000]  更美好的一天
[00:10:24.000 --> 00:10:25.000]  神啊
[00:10:25.000 --> 00:10:28.000]  have found favor in your eyes
[00:10:28.000 --> 00:10:31.000]  讓我在你面前蒙恩
[00:10:31.000 --> 00:10:32.000]  我跟你講
[00:10:32.000 --> 00:10:34.000]  蒙恩最重要
[00:10:34.000 --> 00:10:37.000]  我不管你多努力做事
[00:10:37.000 --> 00:10:38.000]  或者是怎麼樣
[00:10:38.000 --> 00:10:41.000]  老闆就不蒙你的恩
[00:10:41.000 --> 00:10:43.000]  你一點戲都沒得唱
[00:10:43.000 --> 00:10:44.000]  我跟你講
[00:10:44.000 --> 00:10:46.000]  有的時候你再認真做事
[00:10:46.000 --> 00:10:49.000]  老闆就巴不得你趕快走
[00:10:49.000 --> 00:10:51.000]  因為你危害到他了
[00:10:51.000 --> 00:10:53.000]  你脅迫到他了
[00:10:53.000 --> 00:10:55.000]  你看起來比他還能幹
[00:10:55.000 --> 00:10:56.000]  你或者是怎麼樣
[00:10:56.000 --> 00:10:58.000]  所以有人說啊
[00:10:58.000 --> 00:11:01.000]  寧可有的時候裝裝傻
[00:11:01.000 --> 00:11:05.000]  日子好過事情反而通達
[00:11:05.000 --> 00:11:06.000]  Hallelujah
[00:11:06.000 --> 00:11:07.000]  這樣沒事
[00:11:07.000 --> 00:11:09.000]  但是不管怎麼樣
[00:11:09.000 --> 00:11:12.000]  有人就是比別人過的日子好過
[00:11:12.000 --> 00:11:14.000]  這是神的特殊恩典
[00:11:14.000 --> 00:11:17.000]  那麼我們有的時候禱告呢
[00:11:17.000 --> 00:11:19.000]  我們就是要禱告這個
[00:11:19.000 --> 00:11:22.000]  因為神的普通的恩典已經給我們了
[00:11:22.000 --> 00:11:25.000]  有人說你用不著再去求神
[00:11:25.000 --> 00:11:27.000]  因為他已經應許你了
[00:11:27.000 --> 00:11:28.000]  是不是
[00:11:28.000 --> 00:11:31.000]  祝福、恩典、憐憫都在我們身上
[00:11:31.000 --> 00:11:36.000]  那麼你所要禱告就是求神給你有恩寵
[00:11:36.000 --> 00:11:37.000]  有favor
[00:11:37.000 --> 00:11:38.000]  Hallelujah
[00:11:38.000 --> 00:11:41.000]  就好像擺了一桌子的菜
[00:11:41.000 --> 00:11:44.000]  總有一個菜是你特別愛吃的
[00:11:44.000 --> 00:11:45.000]  不是嗎
[00:11:45.000 --> 00:11:47.000]  我們就希望能夠那樣
[00:11:47.000 --> 00:11:49.000]  Hallelujah 讚美神
[00:11:49.000 --> 00:11:53.000]  你知道在南美洲啊
[00:11:53.000 --> 00:11:55.000]  在亞馬遜叢林裡面
[00:11:55.000 --> 00:11:58.000]  有一種蜥蜴叫Lizard
[00:11:58.000 --> 00:12:00.000]  就是四角蛇
[00:12:00.000 --> 00:12:04.000]  他這個四角蛇的名字叫Jesus Lizard
[00:12:04.000 --> 00:12:06.000]  為什麼叫耶穌蜥蜴呢
[00:12:06.000 --> 00:12:10.000]  因為他可以像耶穌一樣跑在水上面
[00:12:10.000 --> 00:12:11.000]  這個很奇怪
[00:12:11.000 --> 00:12:12.000]  神照他的時候
[00:12:12.000 --> 00:12:14.000]  給他一個特殊能力
[00:12:14.000 --> 00:12:16.000]  他能夠手一把抓下去的時候
[00:12:16.000 --> 00:12:18.000]  抓一把空氣在下面
[00:12:18.000 --> 00:12:20.000]  然後就在水上面Glide
[00:12:20.000 --> 00:12:21.000]  在水上面跑
[00:12:21.000 --> 00:12:23.000]  跟耶穌一樣
[00:12:23.000 --> 00:12:25.000]  Jesus Lizard
[00:12:25.000 --> 00:12:27.000]  你知道蝴蝶嗎
[00:12:27.000 --> 00:12:29.000]  神有給他特殊的恩寵
[00:12:29.000 --> 00:12:31.000]  蝴蝶飛得又慢
[00:12:31.000 --> 00:12:33.000]  但是他沒有絕種
[00:12:33.000 --> 00:12:34.000]  你知道嗎
[00:12:34.000 --> 00:12:35.000]  為什麼
[00:12:35.000 --> 00:12:37.000]  神給他一個絕活
[00:12:37.000 --> 00:12:40.000]  飛得再快的鳥都抓不到他
[00:12:40.000 --> 00:12:41.000]  為什麼呢
[00:12:41.000 --> 00:12:43.000]  因為蝴蝶啊
[00:12:43.000 --> 00:12:47.000]  他可以忽然間改變方向飛行
[00:12:47.000 --> 00:12:49.000]  所以蝴蝶有的時候
[00:12:49.000 --> 00:12:50.000]  上上下下
[00:12:50.000 --> 00:12:51.000]  繞著亂跑
[00:12:51.000 --> 00:12:53.000]  所以你抓不到他
[00:12:53.000 --> 00:12:54.000]  不是像有些鳥
[00:12:54.000 --> 00:12:56.000]  你看他的飛行軌跡
[00:12:56.000 --> 00:12:57.000]  放一張網
[00:12:57.000 --> 00:12:58.000]  他一定自投羅網
[00:12:58.000 --> 00:13:01.000]  但是蝴蝶就有這個本事
[00:13:01.000 --> 00:13:05.000]  而且蝴蝶顏色越花
[00:13:05.000 --> 00:13:07.000]  毒越多
[00:13:07.000 --> 00:13:09.000]  所以連鳥都不敢吃他
[00:13:09.000 --> 00:13:12.000]  這是神給他的特殊恩寵
[00:13:12.000 --> 00:13:13.000]  所以有的時候
[00:13:13.000 --> 00:13:14.000]  我們要來到神的面前說
[00:13:14.000 --> 00:13:16.000]  神啊
[00:13:16.000 --> 00:13:18.000]  我就是不聰明
[00:13:18.000 --> 00:13:21.000]  就是書怎麼讀讀不來
[00:13:21.000 --> 00:13:23.000]  我就是不能幹
[00:13:23.000 --> 00:13:26.000]  老闆就是不喜歡我
[00:13:26.000 --> 00:13:27.000]  我就是這個做不好
[00:13:27.000 --> 00:13:29.000]  那個做不好
[00:13:29.000 --> 00:13:31.000]  連我家的狗都不喜歡我
[00:13:31.000 --> 00:13:33.000]  你向他來求
[00:13:33.000 --> 00:13:36.000]  你看他要怎麼為你來做
[00:13:36.000 --> 00:13:39.000]  我自己很清楚
[00:13:39.000 --> 00:13:40.000]  我信了神
[00:13:40.000 --> 00:13:42.000]  就很認真
[00:13:42.000 --> 00:13:44.000]  然後就不知量力
[00:13:44.000 --> 00:13:47.000]  還要跑去讀神學院
[00:13:47.000 --> 00:13:48.000]  我都已經五十多歲了
[00:13:48.000 --> 00:13:50.000]  我跑去讀神學院
[00:13:50.000 --> 00:13:53.000]  而且之前很少看過聖經
[00:13:53.000 --> 00:13:56.000]  像我的女兒兒都比我早壽
[00:13:56.000 --> 00:13:59.000]  但是神給我一個本事
[00:13:59.000 --> 00:14:01.000]  我拿起聖經來
[00:14:01.000 --> 00:14:04.000]  我一看就可以過目不忘
[00:14:04.000 --> 00:14:06.000]  而且我可以一目十行
[00:14:06.000 --> 00:14:08.000]  感謝神 讚美神
[00:14:08.000 --> 00:14:10.000]  好的 我們每一個弟兄姊妹
[00:14:10.000 --> 00:14:11.000]  來到神的面前
[00:14:11.000 --> 00:14:13.000]  有的時候我們向他求
[00:14:13.000 --> 00:14:15.000]  真的要向他求
[00:14:15.000 --> 00:14:17.000]  你事情做不好
[00:14:17.000 --> 00:14:19.000]  求神幫助你
[00:14:19.000 --> 00:14:22.000]  讓你做的事情誰說不好
[00:14:22.000 --> 00:14:26.000]  但是老闆倒是蠻喜歡你的
[00:14:26.000 --> 00:14:29.000]  你對老闆一點威脅都沒有
[00:14:29.000 --> 00:14:34.000]  那老闆也喜歡跟你在一起等等
[00:14:34.000 --> 00:14:36.000]  有的時候我們來到神的面前
[00:14:36.000 --> 00:14:38.000]  我們也要為神求
[00:14:38.000 --> 00:14:40.000]  我們教會有需要有身份的
[00:14:40.000 --> 00:14:43.000]  求神有特殊的恩典
[00:14:43.000 --> 00:14:45.000]  就特別給他
[00:14:45.000 --> 00:14:49.000]  我就聽過有人
[00:14:49.000 --> 00:14:51.000]  而且不只一個人
[00:14:51.000 --> 00:14:53.000]  他講到他的半身份是什麼
[00:14:53.000 --> 00:14:55.000]  他說我就去申請
[00:14:55.000 --> 00:14:57.000]  結果我抽籤就抽到了
[00:14:57.000 --> 00:14:59.000]  每年都有這個名額
[00:14:59.000 --> 00:15:00.000]  您知道嗎
[00:15:00.000 --> 00:15:01.000]  感謝神 讚美神
[00:15:01.000 --> 00:15:04.000]  我碰過不只一個人有這種事情
[00:15:04.000 --> 00:15:07.000]  所以這都是非常好的
[00:15:07.000 --> 00:15:08.000]  神的恩典
[00:15:08.000 --> 00:15:10.000]  但是有一個恩典
[00:15:10.000 --> 00:15:13.000]  不是一般人所能夠得到的
[00:15:13.000 --> 00:15:15.000]  如果你不是基督徒
[00:15:15.000 --> 00:15:16.000]  對不起
[00:15:16.000 --> 00:15:18.000]  你就沒有這個奇異恩典
[00:15:18.000 --> 00:15:20.000]  Amazing Grace
[00:15:20.000 --> 00:15:22.000]  普通恩典你可以有
[00:15:22.000 --> 00:15:24.000]  特殊恩典你可以有
[00:15:24.000 --> 00:15:25.000]  你可以比我更有錢
[00:15:25.000 --> 00:15:27.000]  你可以比我身體更好
[00:15:27.000 --> 00:15:29.000]  但是有一項
[00:15:29.000 --> 00:15:30.000]  如果你不是基督徒
[00:15:30.000 --> 00:15:32.000]  你絕對不可能有
[00:15:32.000 --> 00:15:34.000]  有的時候我想說
[00:15:34.000 --> 00:15:35.000]  沒有信耶穌
[00:15:35.000 --> 00:15:38.000]  你怎麼會想要上天堂呢
[00:15:38.000 --> 00:15:40.000]  如果說你沒有信耶穌
[00:15:40.000 --> 00:15:42.000]  你還有機會
[00:15:42.000 --> 00:15:44.000]  趁還活著有一口氣
[00:15:44.000 --> 00:15:46.000]  能夠認識耶穌
[00:15:46.000 --> 00:15:49.000]  讓奇異恩典落到我們的身上
[00:15:49.000 --> 00:15:52.000]  但是有的時候我們總會認為說
[00:15:52.000 --> 00:15:55.000]  我普通恩典跟特殊恩典
[00:15:55.000 --> 00:15:56.000]  有了就夠了
[00:15:56.000 --> 00:15:58.000]  不是嗎
[00:15:58.000 --> 00:16:00.000]  那秦始皇就是傻瓜了
[00:16:00.000 --> 00:16:04.000]  秦始皇他不是要求長生不老之要嗎
[00:16:04.000 --> 00:16:06.000]  還動了這麼多民工
[00:16:06.000 --> 00:16:08.000]  還有花了這麼多的工夫
[00:16:08.000 --> 00:16:10.000]  所以我常常喜歡說
[00:16:10.000 --> 00:16:12.000]  今不見秦始皇
[00:16:12.000 --> 00:16:14.000]  只見萬里長城
[00:16:14.000 --> 00:16:15.000]  他也走了
[00:16:15.000 --> 00:16:18.000]  他也是想要有長生不老之要
[00:16:18.000 --> 00:16:20.000]  他也是想要有永生
[00:16:20.000 --> 00:16:23.000]  但是只有我們基督徒
[00:16:23.000 --> 00:16:25.000]  能夠有一天我們能夠復活
[00:16:25.000 --> 00:16:28.000]  能夠來到神的面前
[00:16:28.000 --> 00:16:30.000]  與他一同掌權作王
[00:16:30.000 --> 00:16:33.000]  所以我們再一次說
[00:16:33.000 --> 00:16:35.000]  我們感謝神讚美神
[00:16:35.000 --> 00:16:38.000]  我們原本是神所創造的
[00:16:38.000 --> 00:16:40.000]  沒有錯在伊甸園裡面
[00:16:40.000 --> 00:16:43.000]  但是我們都知道這兩個故事不是嗎
[00:16:43.000 --> 00:16:46.000]  神說這棵是生命樹
[00:16:46.000 --> 00:16:49.000]  這棵是分別善惡樹
[00:16:49.000 --> 00:16:50.000]  或者叫做智慧樹
[00:16:50.000 --> 00:16:54.000]  這棵智慧樹你吃了不可以吃
[00:16:54.000 --> 00:16:57.000]  吃了那日必定時
[00:16:57.000 --> 00:16:59.000]  中文翻譯不好
[00:16:59.000 --> 00:17:01.000]  什麼分別善惡樹
[00:17:01.000 --> 00:17:04.000]  其實根本不是分別善惡
[00:17:04.000 --> 00:17:05.000]  譬如說
[00:17:05.000 --> 00:17:08.000]  哎呀小元你這個帽子今天
[00:17:08.000 --> 00:17:10.000]  我覺得不好看
[00:17:10.000 --> 00:17:11.000]  我分別善惡
