
[00:00:00.000 --> 00:00:06.800]  今日我應教會是希望講合一的訊息
[00:02:01.360 --> 00:02:03.560]  如果在家中也好 在這裏也好
[00:02:03.560 --> 00:02:06.560]  請跟我一起讀出這段聖經
[00:02:06.560 --> 00:02:08.920]  哥倫多前書第十二章
[00:02:08.920 --> 00:02:10.600]  第一段是十二十三節
[00:02:10.600 --> 00:02:12.000]  請一起讀出
[00:02:12.000 --> 00:02:16.560]  「就如身子是一個 卻有許多肢體
[00:02:16.560 --> 00:02:20.960]  而且肢體衰多 仍是一個身子
[00:02:20.960 --> 00:02:23.160]  基督也是這樣
[00:02:23.160 --> 00:02:27.440]  我們不軀是猶太人 是希利利人
[00:02:27.440 --> 00:02:30.560]  是遺奴的 是自主的
[00:02:30.560 --> 00:02:33.560]  都從一位聖靈受洗
[00:02:33.560 --> 00:02:37.760]  日身體飲於一位聖靈」
[00:02:37.760 --> 00:02:39.960]  第二個段落我叫AB部分
[00:02:39.960 --> 00:02:41.960]  我先讀AB部分一起讀
[00:02:41.960 --> 00:02:45.440]  「身子然不是一個身子
[00:02:45.440 --> 00:02:47.680]  而是許多肢體
[00:02:47.680 --> 00:02:50.560]  切若腳說 我不是手
[00:02:50.560 --> 00:02:52.920]  所以不屬乎身子
[00:02:52.920 --> 00:02:56.200]  他不能因此就不屬乎身子
[00:02:56.200 --> 00:02:59.200]  切若耳說 我不是眼
[00:02:59.200 --> 00:03:01.440]  所以不屬乎身子
[00:03:01.440 --> 00:03:05.240]  他也不能因此就不屬乎身子
[00:03:05.240 --> 00:03:09.160]  若全身是眼 從那裡聽聲呢?
[00:03:09.160 --> 00:03:13.360]  若全身是耳 從那裡聞味呢?
[00:03:13.360 --> 00:03:16.360]  但如今臣隨自己的意思
[00:03:16.360 --> 00:03:20.680]  把肢體軀葛安排在身上了
[00:03:20.680 --> 00:03:22.880]  若都是一個肢體
[00:03:22.880 --> 00:03:24.840]  身子在那裡呢?」
[00:03:24.840 --> 00:03:26.840]  第二部分
[00:03:26.840 --> 00:03:29.520]  「但如今肢體是多的
[00:03:29.520 --> 00:03:31.840]  身子卻是一個
[00:03:31.840 --> 00:03:35.520]  眼不能對手說 我用不著你
[00:03:35.520 --> 00:03:39.360]  頭也不能對腳說 我用不著你
[00:03:39.360 --> 00:03:44.080]  不但如此 身上肢體人以為軟弱的
[00:03:44.080 --> 00:03:46.360]  更是不可少的
[00:03:46.360 --> 00:03:50.080]  身上肢體我們看為不體面的
[00:03:50.080 --> 00:03:52.880]  越乏吉他搭上體面
[00:03:52.880 --> 00:03:56.320]  不盡美的 越乏得著盡美
[00:03:56.320 --> 00:04:00.880]  我們盡美的肢體自然用不著裝飾」
[00:04:00.880 --> 00:04:03.040]  對不起 我沒有轉到
[00:04:03.040 --> 00:04:04.280]  好 我一起讀出
[00:04:04.280 --> 00:04:13.200]  「我們盡美的肢體把加倍的體面
[00:04:13.200 --> 00:04:15.920]  給那有缺陷的肢體
[00:04:15.920 --> 00:04:18.520]  免得身上分門別類
[00:04:18.520 --> 00:04:21.200]  總要肢體彼此相顧」
[00:04:21.200 --> 00:04:23.200]  最後一段
[00:04:28.480 --> 00:04:34.480]  「若一個肢體 所有的肢體就同受苦
[00:04:34.480 --> 00:04:37.080]  若一個肢體得榮耀
[00:04:37.080 --> 00:04:40.280]  所有的肢體就一同快樂
[00:04:40.280 --> 00:04:42.960]  你們就是基督的身子
[00:04:42.960 --> 00:04:45.360]  並且各自作肢體」
[00:04:45.360 --> 00:04:46.480]  不要緊
[00:04:46.480 --> 00:04:48.000]  PowerPoint可能有些調動了
[00:04:48.000 --> 00:04:48.640]  不要緊
[00:04:48.640 --> 00:04:49.360]  我待會說的時候
[00:04:49.360 --> 00:04:51.600]  都會和大家分享下一個分段
[00:04:51.600 --> 00:04:57.240]  第一個段落是看第十二節和十三節
[00:04:57.240 --> 00:04:59.280]  我們先看第十二節
[00:04:59.280 --> 00:05:04.040]  保羅在這裡很清楚地把合一的基礎告訴我們
[00:05:04.040 --> 00:05:06.000]  我們再聽聽那段經文怎麼說
[00:05:06.000 --> 00:05:11.680]  「就如身子是一個 卻有許多肢體
[00:05:11.680 --> 00:05:16.520]  而且肢體雖多 仍是一個身子」
[00:05:16.520 --> 00:05:17.800]  最後一個結論就是
[00:05:17.800 --> 00:05:22.560]  「基督或基督的教會也是這樣」
[00:05:22.560 --> 00:05:29.720]  大家留意到紅色的地方是「一個身體」
[00:05:29.720 --> 00:05:33.360]  第一句是「身體是一個」
[00:05:33.360 --> 00:05:36.720]  然後這段經文的第四句
[00:05:36.720 --> 00:05:39.000]  「身體仍是一個」
[00:05:39.000 --> 00:05:41.480]  綠色的地方第二句和第三句
[00:05:41.480 --> 00:05:45.880]  「許多肢體 而且肢體雖多」
[00:05:45.880 --> 00:05:49.280]  即是開始的時候由「多」到「一個身體」
[00:05:49.280 --> 00:05:55.040]  然後「許多肢體」到「一個身子」
[00:05:55.040 --> 00:06:00.920]  這種寫法在文學上叫做「交叉式平衡」
[00:06:00.920 --> 00:06:03.600]  即是第一句和第四句平衡
[00:06:03.600 --> 00:06:06.840]  第二句和第三句是平衡的
[00:06:06.840 --> 00:06:10.040]  我們試試跳得遠一點
[00:06:10.040 --> 00:06:13.120]  看看這段經文究竟想講什麼訊息
[00:06:13.120 --> 00:06:16.320]  這段經文在哥倫多前書第十二章
[00:06:16.320 --> 00:06:20.080]  如果對哥倫多前書有稍微研讀的弟兄姊妹
[00:06:20.080 --> 00:06:21.440]  我相信你都知道
[00:06:21.440 --> 00:06:24.680]  哥倫多前書的結構是非常非常清晰的
[00:06:24.680 --> 00:06:26.800]  是每一個段落
[00:06:26.800 --> 00:06:32.720]  基本上是補羅回答哥倫多教會的一些困難
[00:06:32.720 --> 00:06:35.200]  例如第一到第四章講到合一的問題
[00:06:35.200 --> 00:06:37.400]  接著有其他問題講
[00:06:37.400 --> 00:06:39.920]  去到第十一章
[00:06:39.920 --> 00:06:42.560]  一路去到第十四章
[00:06:42.560 --> 00:06:44.200]  十一 十二 十三 十四
[00:06:44.200 --> 00:06:45.200]  四章聖經
[00:06:45.200 --> 00:06:49.960]  基本上在聖經書是崇拜的秩序
[00:06:49.960 --> 00:06:52.440]  包括婦女的角色
[00:06:52.440 --> 00:06:54.240]  包括了聖餐
[00:06:54.240 --> 00:06:56.920]  然後十二到十四章
[00:06:56.920 --> 00:06:58.560]  三章聖經
[00:06:58.560 --> 00:07:02.920]  基本上是講崇拜秩序的一個很集中的問題
[00:07:02.920 --> 00:07:05.760]  就是在崇拜裡面講方言的問題
[00:07:05.760 --> 00:07:07.560]  很有趣的
[00:07:07.560 --> 00:07:10.960]  補羅要回應哥倫多教會
[00:07:10.960 --> 00:07:12.720]  怎樣去講方言的問題
[00:07:12.720 --> 00:07:15.120]  是在第十四章才講的
[00:07:15.120 --> 00:07:16.600]  在十二章開了一點
[00:07:16.600 --> 00:07:20.480]  但真正的講到第十四章
[00:07:20.480 --> 00:07:23.000]  而足足用了兩章聖經
[00:07:23.000 --> 00:07:24.520]  十二 十三
[00:07:24.520 --> 00:07:25.760]  兩章聖經
[00:07:25.760 --> 00:07:30.080]  講方言教導的引言
[00:07:30.080 --> 00:07:32.600]  很少見到在文學也好
[00:07:32.600 --> 00:07:33.760]  在聖經結束也好
[00:07:33.760 --> 00:07:36.920]  引言比本體還要長
[00:07:36.920 --> 00:07:41.720]  十二章先講因似運用之間要留意的事情
[00:07:41.720 --> 00:07:43.520]  就是這裡所講的合一問題
[00:07:43.520 --> 00:07:46.360]  十三章講因似運用的態度
[00:07:46.360 --> 00:07:49.000]  用愛心才能造就人
[00:07:49.000 --> 00:07:50.400]  然後才接著講
[00:07:50.400 --> 00:07:53.000]  方言在教會裡面要注意的事情
[00:07:53.000 --> 00:07:55.920]  所以這段經文在整個段落裡面
[00:07:55.920 --> 00:07:59.680]  補羅才講出這些因似的運用
[00:07:59.680 --> 00:08:01.320]  無論你有什麼因似
[00:08:01.320 --> 00:08:02.680]  是超自然因似
[00:08:02.680 --> 00:08:06.040]  或者是一些事務上的因似
[00:08:06.040 --> 00:08:07.840]  講道的因似等等
[00:08:07.840 --> 00:08:13.720]  最終所有的肢體領受不同的因似
[00:08:13.720 --> 00:08:18.120]  然後最後建立一個身體
[00:08:18.120 --> 00:08:21.000]  這段經文補羅開始的時候
[00:08:21.000 --> 00:08:25.000]  想講出這個就是我們合一的基礎
[00:08:25.000 --> 00:08:29.920]  我們雖多 但卻是一個身體
[00:08:29.920 --> 00:08:32.920]  這差不多將整段經文要講的裡面
[00:08:32.920 --> 00:08:35.320]  已經立下了很重要的根據
[00:08:35.320 --> 00:08:36.920]  如果留心看這段經文的時候
[00:08:36.920 --> 00:08:40.440]  你會發現一和多之間的關係
[00:08:40.440 --> 00:08:42.240]  一就是一個身體
[00:08:42.240 --> 00:08:46.080]  是大家要看得彼此合乎中度
[00:08:46.080 --> 00:08:49.040]  多是每個人各個不同的角色
[00:08:49.040 --> 00:08:54.040]  每個人應該有他扮演的一個重要性的地方
[00:08:54.040 --> 00:08:55.800]  我最初讀這段聖經的時候
[00:08:55.800 --> 00:08:58.160]  我不知道你們有沒有這樣的感覺
[00:08:58.160 --> 00:08:59.920]  我覺得這段經文就好像
[00:08:59.920 --> 00:09:01.720]  不知道為什麼一個老人家
[00:09:01.720 --> 00:09:03.840]  很長氣的樣子
[00:09:03.840 --> 00:09:06.480]  講來講去都是那幾句話
[00:09:06.480 --> 00:09:08.720]  有一點像很多年前
[00:09:08.720 --> 00:09:11.640]  當我的新婚兒子還小的時候
[00:09:11.640 --> 00:09:15.080]  我兒子聽我講道給我一個comment
[00:09:15.080 --> 00:09:18.680]  他說爸爸為什麼你講道講這麼長
[00:09:18.680 --> 00:09:21.480]  為什麼你會講45分鐘50分鐘
[00:09:21.480 --> 00:09:24.000]  其實你剛才只是講這幾句而已
[00:09:24.000 --> 00:09:25.080]  應該5分鐘就講完了
[00:09:25.080 --> 00:09:27.040]  為什麼你講45分鐘
[00:09:27.040 --> 00:09:28.360]  不知道你讀這段經文的時候
[00:09:28.360 --> 00:09:30.040]  有沒有這樣的感覺
[00:09:30.040 --> 00:09:33.240]  就是總之弟兄姊妹
[00:09:33.240 --> 00:09:35.040]  就好像身體裡面眼耳口鼻
[00:09:35.040 --> 00:09:36.600]  然後手手腳腳
[00:09:36.600 --> 00:09:38.480]  就是這樣的關係
[00:09:38.480 --> 00:09:41.800]  那個所謂團契或者肢體的關係
[00:09:41.800 --> 00:09:43.560]  就好像講完了
[00:09:43.560 --> 00:09:45.800]  然後重重複複又切若什麼講
[00:09:45.800 --> 00:09:46.800]  切若什麼講
[00:09:46.800 --> 00:09:49.240]  都差不多那些東西
[00:09:49.240 --> 00:09:50.880]  我最初的確有這樣的感覺
[00:09:50.880 --> 00:09:52.240]  覺得好像這裡
[00:09:52.240 --> 00:09:53.760]  大概我知道要講什麼意思
[00:09:53.760 --> 00:09:55.120]  但是我很仔細
[00:09:55.120 --> 00:09:57.560]  每一節講完之後講不到
[00:09:57.560 --> 00:09:59.000]  如果你也跟我有
[00:09:59.000 --> 00:10:01.400]  好像我以前這樣的感覺的話
[00:10:01.400 --> 00:10:04.360]  我可以跟你講只有一個原因
[00:10:04.360 --> 00:10:07.640]  原因就是根本我們沒有很小心讀這段經文
[00:10:07.640 --> 00:10:09.440]  如果你再試下細心讀
[00:10:09.440 --> 00:10:12.840]  這裡真的沒有一隻多餘的字
[00:10:12.840 --> 00:10:14.880]  保羅先立下了根基
[00:10:14.880 --> 00:10:16.000]  一和多的關係
[00:10:16.000 --> 00:10:16.920]  一個身體
[00:10:16.920 --> 00:10:17.640]  很多肢體
[00:10:17.640 --> 00:10:18.400]  很多肢體
[00:10:18.400 --> 00:10:21.200]  但是不要強調每個肢體的不同
[00:10:21.200 --> 00:10:24.400]  很多肢體最後要成為一個身體
[00:10:24.400 --> 00:10:28.160]  在這個立論之後
[00:10:28.160 --> 00:10:31.560]  保羅講出第十三節
[00:10:31.560 --> 00:10:35.040]  「我不居是猶太人是希臘人」
[00:10:35.040 --> 00:10:37.840]  有些舊的譯版叫做希利利人
[00:10:37.840 --> 00:10:41.000]  大家留意這裡不是在講兩個國家的問題
[00:10:41.000 --> 00:10:42.320]  一個猶太國家
[00:10:42.320 --> 00:10:43.360]  一個以色列國家
[00:10:43.360 --> 00:10:45.040]  一個就是希臘的國家
[00:10:45.040 --> 00:10:46.200]  為什麼說希臘國家這麼奇怪
[00:10:46.200 --> 00:10:47.440]  為什麼不說羅馬
[00:10:47.440 --> 00:10:48.360]  不說意大利
[00:10:48.360 --> 00:10:50.560]  不說敘利亞等等
[00:10:50.560 --> 00:10:52.160]  或者甚至是中國
[00:10:52.160 --> 00:10:55.520]  希利利人或希臘人
[00:10:55.520 --> 00:10:56.320]  在新的聖經
[00:10:56.320 --> 00:10:57.240]  特別是在《士唐傳》
[00:10:57.240 --> 00:10:58.880]  保羅的時代
[00:10:58.880 --> 00:11:02.040]  用法不是指希臘國的國家
[00:11:02.040 --> 00:11:07.240]  是指希臘話的那些人
[00:11:07.240 --> 00:11:09.160]  大家知道在保羅的時代
[00:11:09.160 --> 00:11:13.720]  是羅馬帝國統治中東一帶的一個盟主
[00:11:13.720 --> 00:11:17.160]  然後羅馬帝國是用拉丁文的
[00:11:17.160 --> 00:11:22.160]  不過在公元前的六十多年
[00:11:22.160 --> 00:11:25.600]  羅馬帝國已經將當時的希臘帝國打敗了
[00:11:25.600 --> 00:11:29.520]  然後成為了羅馬帝國中東的盟主
[00:11:29.520 --> 00:11:31.400]  不過有人說
[00:11:31.400 --> 00:11:34.920]  羅馬帝國是用軍事統領天下
[00:11:34.920 --> 00:11:40.000]  不過希臘卻是用遠古遠遠悠長的文化
[00:11:40.000 --> 00:11:41.600]  統治了人心
[00:11:41.600 --> 00:11:44.320]  雖然羅馬帝國統治了幾十年的時間
[00:11:44.320 --> 00:11:47.400]  不過當時流行的語言
[00:11:47.400 --> 00:11:50.000]  在羅馬帝國之間
[00:11:50.000 --> 00:11:53.520]  流行的說話都是希臘文
[00:11:53.520 --> 00:11:56.400]  所以《新疆聖經》二十七卷書都是用希臘文所寫成的
[00:11:56.400 --> 00:12:00.440]  直到第一世紀末才慢慢用拉丁文所取代
[00:12:00.440 --> 00:12:04.280]  所以當他說希利利人或希臘人的時候
[00:12:04.280 --> 00:12:07.240]  意思是指非猶太人
[00:12:07.240 --> 00:12:09.120]  即是外國人簡單地說
[00:12:09.120 --> 00:12:11.360]  因為當時是國際語言
[00:12:11.360 --> 00:12:14.160]  有點像我們今天中國人所說的西人
[00:12:14.160 --> 00:12:16.880]  對於西人就不是指一個國家叫西國
[00:12:16.880 --> 00:12:18.560]  是指藩子
[00:12:18.560 --> 00:12:23.160]  那些可能是東方人以外的西方人士
[00:12:23.160 --> 00:12:26.000]  這是一個種族或國籍
[00:12:26.000 --> 00:12:29.240]  或猶太人或非猶太人的分別
[00:12:29.240 --> 00:12:32.000]  圍爐的 自主的
[00:12:32.000 --> 00:12:33.640]  是社會階層
[00:12:33.640 --> 00:12:39.200]  可能是經濟條件的不同
[00:12:39.200 --> 00:12:43.560]  大概羅馬帝國當時整個羅馬世界裡面
[00:12:43.560 --> 00:12:44.600]  有考過的國家說
[00:12:44.600 --> 00:12:48.840]  當時起碼一半的人口是圍爐的
[00:12:48.840 --> 00:12:51.000]  即是在教會初期的時間
[00:12:51.000 --> 00:12:55.400]  有不少奴隸主人一起進入教會
[00:12:55.400 --> 00:12:57.400]  那麼多不同裡面
[00:12:57.400 --> 00:13:01.280]  保羅怎樣能夠講到合一的信息呢?
[00:13:01.280 --> 00:13:03.520]  在很不同的背景裡面要講合一
[00:13:03.520 --> 00:13:05.360]  是相當困難的
[00:13:05.360 --> 00:13:07.720]  但保羅提出那個根據
[00:13:07.720 --> 00:13:12.280]  那個根據不是因為保羅相信哥倫多教會
[00:13:12.280 --> 00:13:14.480]  會很乖 會聽話
[00:13:14.480 --> 00:13:15.800]  哥倫多教會我們都知道
[00:13:15.800 --> 00:13:16.720]  在聖經裡面
[00:13:16.720 --> 00:13:18.920]  我們有限的知道裡面
[00:13:18.920 --> 00:13:21.800]  保羅所建立十多間教會當中
[00:13:21.800 --> 00:13:24.440]  最不像樣 最不聽話的教會
[00:13:24.440 --> 00:13:26.000]  就是哥倫多教會
[00:13:26.000 --> 00:13:28.720]  所以保羅不是相信他寫完這封書信之後
[00:13:28.720 --> 00:13:30.560]  哥倫多教會的人會聽他講
[00:13:30.560 --> 00:13:32.920]  就合而為一
[00:13:32.920 --> 00:13:34.560]  事實上我們看哥倫多後宣就知道
[00:13:34.560 --> 00:13:36.720]  那件事不是這樣發生的
[00:13:36.720 --> 00:13:39.920]  不過為什麼保羅會講出一個
[00:13:39.920 --> 00:13:42.480]  這麼高難度的合一信息呢?
[00:13:42.480 --> 00:13:44.240]  這段經文大概是整個《聖經》裡面
[00:13:44.240 --> 00:13:46.120]  講到合一最難的經文
[00:13:46.120 --> 00:13:49.000]  他說合一好像手手腳腳般合一
[00:13:49.000 --> 00:13:50.520]  談何容易呢?
[00:13:50.520 --> 00:13:52.920]  兩夫婦之間都難做得到
[00:13:52.920 --> 00:13:55.400]  一個家族之間很難做得到
[00:13:55.400 --> 00:14:00.600]  一個基督教機構都難做得到
[00:14:00.600 --> 00:14:03.840]  更何況這麼多不同背景的
[00:14:03.840 --> 00:14:06.240]  合在一起的教會
[00:14:06.240 --> 00:14:08.920]  怎麼可以說合而為一呢?
[00:14:08.920 --> 00:14:10.440]  保羅說
[00:14:10.440 --> 00:14:14.360]  都從一位聖靈受了洗
[00:14:14.360 --> 00:14:18.560]  然後繼續飲於一位聖靈
[00:14:18.560 --> 00:14:20.840]  保羅相信合一的信息
[00:14:20.840 --> 00:14:24.920]  不是在乎他對自己的教導有信心
[00:14:24.920 --> 00:14:27.400]  或者不是對於聽眾聽到
[00:14:27.400 --> 00:14:29.840]  他們聽到保羅對他們有信心
[00:14:29.840 --> 00:14:34.080]  保羅對於合一的信息有信心的原因
[00:14:34.080 --> 00:14:35.800]  如果試試用廣東話講
[00:14:35.800 --> 00:14:38.640]  就是我們都同一個母親生的
[00:14:38.640 --> 00:14:42.680]  都從一位聖靈受了洗
[00:14:42.680 --> 00:14:44.920]  好了 當然時間關係
[00:14:44.920 --> 00:14:47.160]  我沒有機會去發揮太多
[00:14:47.160 --> 00:14:49.040]  什麼叫聖靈的洗呢?
[00:14:49.040 --> 00:14:51.680]  這個在一些圈子裏面
[00:14:51.680 --> 00:14:55.240]  成為一個很嚴重的分歧的問題
[00:14:55.240 --> 00:14:57.400]  最近我寫了一本聖靈論
[00:14:57.400 --> 00:15:00.560]  我發現原來
[00:15:00.560 --> 00:15:05.440]  這個問題是成為了很多不同看法的分水嶺
[00:15:05.440 --> 00:15:06.640]  在有限時間裏面
[00:15:06.640 --> 00:15:10.320]  我只是和大家分享我的結論
[00:15:10.320 --> 00:15:14.080]  大家知道我們基督教是信一本書的宗教
[00:15:14.080 --> 00:15:16.440]  即是根據聖經
[00:15:16.440 --> 00:15:17.880]  我們有教義
[00:15:17.880 --> 00:15:21.720]  我們有屬靈生活的指導
[00:15:21.720 --> 00:15:24.200]  即是任何問題我們都要問
[00:15:24.200 --> 00:15:25.880]  聖經是怎麼說的呢?
[00:15:25.880 --> 00:15:27.880]  如果是說哪個人說過
[00:15:27.880 --> 00:15:29.960]  哪個人試過很靈
[00:15:29.960 --> 00:15:30.760]  如果這樣的話
[00:15:30.760 --> 00:15:33.280]  這不是基督教的正統信仰
[00:15:33.280 --> 00:15:36.120]  基督教是說聖經怎麼說這個問題
[00:15:36.120 --> 00:15:37.680]  關於聖靈的洗
[00:15:37.680 --> 00:15:38.680]  簡單來說
[00:15:38.680 --> 00:15:40.040]  比較容易處理的
[00:15:40.040 --> 00:15:41.440]  如果根據經文說
[00:15:41.440 --> 00:15:45.640]  因為整本聖經只有七處地方出現聖靈的洗
[00:15:45.640 --> 00:15:48.760]  只要我們將這七處經文的上文下理去研究
[00:15:48.760 --> 00:15:51.640]  我們大概得出聖靈的洗是什麼意思
[00:15:51.640 --> 00:15:54.880]  如果有人和這個結論不同的話
[00:15:54.880 --> 00:15:55.760]  我們只能夠說
[00:15:55.760 --> 00:15:58.120]  我們根據聖經的研究得出這樣的結論
[00:15:58.120 --> 00:15:59.000]  如果你不同的話
[00:15:59.000 --> 00:16:01.720]  不知道你根據什麼得出這樣的結論
[00:16:01.720 --> 00:16:04.440]  我嘗試將這七段經文很快速地和大家看看
[00:16:04.440 --> 00:16:06.800]  首先是四福音
[00:16:06.800 --> 00:16:10.080]  馬太、馬可、盧迦、約翰
[00:16:10.080 --> 00:16:13.800]  分別都各有一次出現聖靈的洗
[00:16:13.800 --> 00:16:15.040]  出現的地方就是
[00:16:15.040 --> 00:16:18.480]  施洗約翰為耶穌洗禮之前
[00:16:18.480 --> 00:16:20.280]  向民眾說
[00:16:20.280 --> 00:16:22.920]  他說我是用水施洗
[00:16:22.920 --> 00:16:24.720]  但是將要來的
[00:16:24.720 --> 00:16:26.000]  即是耶穌基督自己
[00:16:26.000 --> 00:16:27.240]  祂會用聖靈
[00:16:27.240 --> 00:16:28.920]  或者聖靈與火
[00:16:28.920 --> 00:16:30.760]  和你進行施洗
[00:16:30.760 --> 00:16:31.880]  聖靈與火
[00:16:31.880 --> 00:16:34.800]  即是聖靈如同火焰那樣和你施洗
[00:16:34.800 --> 00:16:35.520]  簡單來說
[00:16:35.520 --> 00:16:41.080]  耶穌會用聖靈與門徒進行施洗
[00:16:41.080 --> 00:16:43.400]  不過如果只停在這裡的話
[00:16:43.400 --> 00:16:46.560]  我們差不多對聖靈的洗一無所知
[00:16:46.560 --> 00:16:48.200]  什麼時候做呢?
[00:16:48.200 --> 00:16:49.880]  是什麼意思呢?
[00:16:49.880 --> 00:16:51.640]  是實體的行動呢?
[00:16:51.640 --> 00:16:53.200]  還是象徵的行動呢?
[00:16:53.200 --> 00:16:54.440]  是門徒知道呢?
[00:16:54.440 --> 00:16:55.720]  是門徒不知道呢?
[00:16:55.720 --> 00:16:58.120]  我對這些問題差不多可以這樣說
[00:16:58.120 --> 00:16:59.800]  如果只有這些經文
[00:16:59.800 --> 00:17:02.120]  這個約翰的預言
[00:17:02.120 --> 00:17:03.640]  我們差不多一無所知
[00:17:03.640 --> 00:17:06.560]  所以去到第五處和第六處
[00:17:06.560 --> 00:17:09.360]  第五處和第六處出現聖靈的洗
[00:17:09.360 --> 00:17:10.720]  就在《詩唐傳》
[00:17:10.720 --> 00:17:12.600]  首先看第五詞
[00:17:12.600 --> 00:17:16.640]  《詩唐傳》一章第四第五節
[00:17:16.640 --> 00:17:19.960]  那裡耶穌臨升天前對門徒說
[00:17:19.960 --> 00:17:22.480]  你們要等候父所應許的
[00:17:22.480 --> 00:17:24.280]  就是我曾經跟你說過
[00:17:24.280 --> 00:17:29.520]  亦都是施洗約翰曾經說過
[00:17:29.520 --> 00:17:30.480]  施洗約翰說
[00:17:30.480 --> 00:17:32.640]  我是用水施洗
[00:17:32.640 --> 00:17:37.040]  但不多幾日你們要受聖靈的洗
[00:17:37.040 --> 00:17:40.640]  即是這節聖經和剛才四幅音連在一起
[00:17:40.640 --> 00:17:41.920]  施洗約翰說過
[00:17:41.920 --> 00:17:43.760]  耶穌現在重覆他說過的話
[00:17:43.760 --> 00:17:44.960]  然後他還說
[00:17:44.960 --> 00:17:49.200]  你要多等幾日才領受聖靈的洗
[00:17:49.200 --> 00:17:50.720]  加上這些經文
[00:17:50.720 --> 00:17:52.800]  我們只得到一個資料
[00:17:52.800 --> 00:17:57.600]  就是原來耶穌用聖靈的洗和門徒洗禮
[00:17:57.600 --> 00:18:01.360]  從來都不在耶穌的生命中做過
[00:18:01.360 --> 00:18:02.880]  因為耶穌臨升天前
[00:18:02.880 --> 00:18:04.800]  都說你再繼續等
[00:18:04.800 --> 00:18:05.840]  如果我計算準確
[00:18:05.840 --> 00:18:07.360]  自己計算對的話
[00:18:07.360 --> 00:18:09.200]  大概是多等七日
[00:18:09.200 --> 00:18:10.400]  一個星期左右
[00:18:10.400 --> 00:18:15.240]  因為耶穌在御節的時間受難
[00:18:15.240 --> 00:18:16.680]  然後有五旬節
[00:18:16.680 --> 00:18:18.880]  即是御節數五十日
[00:18:18.880 --> 00:18:20.880]  扣除了三天復活
[00:18:20.880 --> 00:18:22.600]  四十天和門徒一起
[00:18:22.600 --> 00:18:24.880]  大約還有七天的時間
[00:18:24.880 --> 00:18:25.440]  耶穌說
[00:18:25.440 --> 00:18:27.080]  你繼續在耶路撒冷等
[00:18:27.080 --> 00:18:29.600]  等到聖靈降臨的時候
[00:18:29.600 --> 00:18:31.520]  你們才出去傳讀
[00:18:31.520 --> 00:18:33.240]  而這個聖靈降臨
[00:18:33.240 --> 00:18:33.920]  耶穌說
[00:18:33.920 --> 00:18:39.040]  就是施洗了漢講的要受聖靈的洗禮
[00:18:39.040 --> 00:18:40.160]  只停在這裡
[00:18:40.160 --> 00:18:41.080]  我們就知道
[00:18:41.080 --> 00:18:42.480]  原來聖靈的洗禮
