
[00:00:00.000 --> 00:00:02.000]  之前說了年初三
[00:03:29.360 --> 00:03:30.360]  所以我今天
[00:03:30.360 --> 00:03:32.360]  會集中去講頭八字
[00:03:32.360 --> 00:03:33.360]  餘下的經文
[00:03:33.360 --> 00:03:35.360]  下次訊息再分享的時間
[00:03:35.360 --> 00:03:37.360]  會跟大家再去
[00:03:37.360 --> 00:03:39.360]  宣講去分享
[00:03:39.360 --> 00:03:41.360]  哥羅西書是保羅
[00:03:41.360 --> 00:03:43.360]  他寫信給
[00:03:43.360 --> 00:03:45.360]  哥羅西的一封書信
[00:03:45.360 --> 00:03:46.360]  我們會發現
[00:03:46.360 --> 00:03:48.360]  只是在這封書信裏面
[00:03:48.360 --> 00:03:50.360]  就已經包含了很多
[00:03:50.360 --> 00:03:53.360]  保羅去做了一些
[00:03:53.360 --> 00:03:54.360]  跟當時傳統
[00:03:54.360 --> 00:03:56.360]  很不同的一些事情
[00:03:56.360 --> 00:03:59.360]  我們稍後會陸續講到
[00:03:59.360 --> 00:04:00.360]  在講之前
[00:04:00.360 --> 00:04:01.360]  我們一起讀出
[00:04:01.360 --> 00:04:02.360]  這八字的經文
[00:04:02.360 --> 00:04:03.360]  好嗎?
[00:04:03.360 --> 00:04:04.360]  我們看PowerPoint
[00:04:04.360 --> 00:04:05.360]  一起讀出
[00:04:05.360 --> 00:04:06.360]  預備起
[00:04:06.360 --> 00:04:25.360]  (縮時攝影)
[00:04:25.360 --> 00:04:51.360]  (縮時攝影)
[00:04:51.360 --> 00:05:11.360]  (縮時攝影)
[00:05:11.360 --> 00:05:27.360]  (縮時攝影)
[00:05:27.360 --> 00:05:29.360]  謝謝大家
[00:05:29.360 --> 00:05:30.360]  在過年的時間
[00:05:30.360 --> 00:05:31.360]  大家多不多
[00:05:31.360 --> 00:05:33.360]  在門口唸福字?
[00:05:33.360 --> 00:05:36.360]  有沒有?
[00:05:36.360 --> 00:05:38.360]  好像很怕舉手
[00:05:38.360 --> 00:05:40.360]  基督徒不唸福字嗎?
[00:05:40.360 --> 00:05:41.360]  有的
[00:05:41.360 --> 00:05:42.360]  有些甚至
[00:05:42.360 --> 00:05:44.360]  把福字反過來唸
[00:05:44.360 --> 00:05:46.360]  為什麼要反過來唸?
[00:05:46.360 --> 00:05:48.360]  福到福到
[00:05:48.360 --> 00:05:50.360]  希望祝福臨到自己的家
[00:05:50.360 --> 00:05:51.360]  但不知道大家覺得奇怪嗎?
[00:05:51.360 --> 00:05:53.360]  只是福字反過來唸
[00:05:53.360 --> 00:05:55.360]  有沒有見過
[00:05:55.360 --> 00:05:58.360]  恭喜發財反過來唸?
[00:05:58.360 --> 00:05:59.360]  有沒有見過
[00:05:59.360 --> 00:06:01.360]  嘉禾萬事興反過來唸?
[00:06:01.360 --> 00:06:03.360]  我想沒有見過
[00:06:03.360 --> 00:06:04.360]  很奇怪
[00:06:04.360 --> 00:06:07.360]  只是福字會反過來唸
[00:06:07.360 --> 00:06:08.360]  我想可能
[00:06:08.360 --> 00:06:10.360]  其中一個最大的原因
[00:06:10.360 --> 00:06:12.360]  就是我們原來最渴望
[00:06:12.360 --> 00:06:15.360]  最渴望的就是一份祝福
[00:06:15.360 --> 00:06:16.360]  這些福氣
[00:06:16.360 --> 00:06:19.360]  臨到自己的家
[00:06:19.360 --> 00:06:20.360]  是嗎?
[00:06:20.360 --> 00:06:24.360]  但到底什麼纔是真正的福氣呢?
[00:06:24.360 --> 00:06:27.360]  什麼纔是真正的福呢?
[00:06:27.360 --> 00:06:28.360]  前一個星期
[00:06:28.360 --> 00:06:30.360]  我上了一對組長的家
[00:06:30.360 --> 00:06:33.360]  因為他們剛剛租了一間新的地方
[00:06:33.360 --> 00:06:34.360]  搬了房子
[00:06:34.360 --> 00:06:35.360]  我就上了他家
[00:06:35.360 --> 00:06:37.360]  因為他邀請我和另一位傳道
[00:06:37.360 --> 00:06:39.360]  上去做一個家庭禮儀
[00:06:39.360 --> 00:06:41.360]  就是祝福他們的家
[00:06:41.360 --> 00:06:42.360]  我就上去了
[00:06:42.360 --> 00:06:43.360]  和另一位傳道
[00:06:43.360 --> 00:06:45.360]  在家裡祝福
[00:06:45.360 --> 00:06:47.360]  敬拜 祈禱
[00:06:47.360 --> 00:06:50.360]  宣告家裡是屬於耶穌
[00:06:50.360 --> 00:06:51.360]  在過程中
[00:06:51.360 --> 00:06:53.360]  我就邀請他們
[00:06:53.360 --> 00:06:55.360]  不如你們有什麼領袖
[00:06:55.360 --> 00:06:57.360]  覺得家裡是
[00:06:57.360 --> 00:06:59.360]  上帝不喜歡的物件
[00:06:59.360 --> 00:07:01.360]  你們有沒有什麼領袖
[00:07:01.360 --> 00:07:03.360]  我們就丟掉吧
[00:07:03.360 --> 00:07:05.360]  其中組長夫人
[00:07:05.360 --> 00:07:06.360]  很快就回答我
[00:07:06.360 --> 00:07:08.360]  她說 有啊
[00:07:08.360 --> 00:07:09.360]  在大門那裡
[00:07:09.360 --> 00:07:11.360]  有一個福字的掛飾
[00:07:11.360 --> 00:07:13.360]  還有門尾上唸了
[00:07:13.360 --> 00:07:17.360]  出入平安的輝春
[00:07:17.360 --> 00:07:19.360]  她說 雖然很漂亮
[00:07:19.360 --> 00:07:23.360]  但是因為是上一手租客留下的
[00:07:23.360 --> 00:07:26.360]  既然都不知道來源是什麼
[00:07:26.360 --> 00:07:27.360]  那就不要了
[00:07:27.360 --> 00:07:30.360]  因為不是從耶穌來的祝福
[00:07:30.360 --> 00:07:33.360]  我們都不需要了
[00:07:33.360 --> 00:07:40.360]  很欣賞這對組長的做法
[00:07:40.360 --> 00:07:42.360]  因為他們明白
[00:07:42.360 --> 00:07:44.360]  不是從神而來的祝福
[00:07:44.360 --> 00:07:45.360]  一點都不真實
[00:07:45.360 --> 00:07:47.360]  唯有從神而來的祝福
[00:07:47.360 --> 00:07:50.360]  纔是真正的祝福
[00:07:50.360 --> 00:07:53.360]  我們剛剛讀過八節經文
[00:07:53.360 --> 00:07:55.360]  是哥羅西書
[00:07:55.360 --> 00:07:58.360]  這封書信的開頭
[00:07:58.360 --> 00:08:01.360]  保羅因著哥羅西信徒
[00:08:01.360 --> 00:08:04.360]  他寫了頭一段感恩的圖文
[00:08:04.360 --> 00:08:05.360]  這段感恩的圖文
[00:08:05.360 --> 00:08:07.360]  有三個很特別的地方
[00:08:07.360 --> 00:08:11.360]  他反映了保羅對這羣信徒的關心
[00:08:11.360 --> 00:08:13.360]  他的關注是什麼
[00:08:13.360 --> 00:08:14.360]  也因為這樣
[00:08:14.360 --> 00:08:17.360]  讓我們看到 明白到
[00:08:17.360 --> 00:08:19.360]  其實我們生命裡面最需要
[00:08:19.360 --> 00:08:22.360]  最需要的祝福是什麼
[00:08:22.360 --> 00:08:23.360]  第一個很特別的地方
[00:08:23.360 --> 00:08:25.360]  是一個問候語
[00:08:25.360 --> 00:08:27.360]  你會說 有什麼特別
[00:08:27.360 --> 00:08:28.360]  都是普通問候語
[00:08:28.360 --> 00:08:33.680]  我希望把這封信和當時第一世紀其他的信比較
[00:08:33.680 --> 00:08:36.640]  在當時第一世紀希羅文化的影響之下
[00:08:36.640 --> 00:08:38.640]  書信是有一定的格式的
[00:08:38.640 --> 00:08:40.640]  特別是門安語
[00:08:40.640 --> 00:08:47.040]  門安語通常開頭的時間都會和對方說身體健康
[00:08:47.040 --> 00:08:49.520]  就像大家剛纔說的,很多人都會說身體健康
[00:08:49.520 --> 00:08:51.520]  但是在第一世紀的書信裏面
[00:08:51.520 --> 00:08:53.520]  他們都會說身體健康
[00:08:53.520 --> 00:08:58.680]  很着重對方的身體是否安康
[00:08:58.680 --> 00:09:01.760]  無論信封多長,無論信封多短
[00:09:01.760 --> 00:09:03.760]  甚至只有幾句的話
[00:09:03.760 --> 00:09:07.800]  第一句都是這樣去問候對方的身體
[00:09:07.800 --> 00:09:13.880]  但是在這裏,保羅讓我們看到
[00:09:13.880 --> 00:09:17.000]  他和他寫信的格式是一樣的
[00:09:17.000 --> 00:09:24.000]  和當時第一世紀所有寫信的格式很不同
[00:09:24.000 --> 00:09:31.000]  他開頭,他重點看的是這些信徒的靈明是否健康
[00:09:31.000 --> 00:09:35.000]  他看的是他們的信,忘愛是否健康
[00:09:35.000 --> 00:09:39.000]  也因而發出了這段感恩的土文
[00:09:39.000 --> 00:09:43.000]  我相信保羅是很刻意去打破當時的概念
[00:09:43.000 --> 00:09:47.000]  很刻意去打破了這個書信的格式
[00:09:47.000 --> 00:09:49.000]  而他這麼做,其中一個很大的意思
[00:09:49.000 --> 00:09:51.000]  就是要告訴這羣信徒
[00:09:51.000 --> 00:09:57.000]  也要告訴我們,保羅很看重弟兄姊妹
[00:09:57.000 --> 00:10:01.000]  我們的心靈是否健康
[00:10:01.000 --> 00:10:07.000]  當他知道這羣信徒在信忘愛都穩固的時間
[00:10:07.000 --> 00:10:09.000]  心裏面的這些信徒
[00:10:09.000 --> 00:10:14.000]  在信忘愛都穩固的時間,心裏面就有安慰
[00:10:14.000 --> 00:10:17.000]  也因爲這樣向天父感恩
[00:10:17.000 --> 00:10:22.000]  其實每到新年,我們很多時候都會說身體健康
[00:10:22.000 --> 00:10:26.000]  不要緊的,我們都很需要的,身體健康很重要
[00:10:26.000 --> 00:10:29.000]  但通常對方就會回應一句
[00:10:29.000 --> 00:10:33.000]  對對對,最重要是身體健康
[00:10:33.000 --> 00:10:39.000]  但保羅這裏告訴我們,最重要的是有另外一些東西
[00:10:39.000 --> 00:10:47.000]  心靈的健康,同樣甚至比身體健康更加重要
[00:10:47.000 --> 00:10:50.000]  我有一個組員,他在回到同福堂之前
[00:10:50.000 --> 00:10:53.000]  他用了很多很多很多時間做運動
[00:10:53.000 --> 00:10:58.000]  對於我來說,是誇張地多的,爲什麼呢?
[00:10:58.000 --> 00:11:04.000]  其實如果說是恆常地做運動,每天只做一樣,最多做兩樣
[00:11:04.000 --> 00:11:06.000]  就是會做C粒,怎樣做C粒呢?
[00:11:06.000 --> 00:11:11.000]  就是起牀的時間做半下,睡覺的時間又做半下
[00:11:11.000 --> 00:11:14.000]  每天都會很恆常地去做
[00:11:14.000 --> 00:11:19.000]  除了這個運動之外,有時候兒子上學的時候
[00:11:19.000 --> 00:11:23.000]  我就會和他一起去跑一下短跑
[00:11:23.000 --> 00:11:28.000]  大家明白爲什麼嗎?我有時候也會和他一起去跑短跑
[00:11:28.000 --> 00:11:32.000]  就是限於這些,我自己的運動
[00:11:32.000 --> 00:11:40.000]  但他真的有很多,這個組員的運動每天是以小時來計算的
[00:11:40.000 --> 00:11:46.000]  因爲他這麼相信,他覺得健康就是一切
[00:11:46.000 --> 00:11:51.000]  健康也可以靠做運動去掌握
[00:11:51.000 --> 00:11:57.000]  直到有一天,他的媽媽有癌症
[00:11:57.000 --> 00:12:02.000]  然後在他做運動的時間,他扭傷了他的小腹
[00:12:02.000 --> 00:12:07.000]  他醫治了很久,其實是去年的事,醫治了半年的時間
[00:12:07.000 --> 00:12:10.000]  但找不到原因,醫生一直找不到他的原因
[00:12:10.000 --> 00:12:15.000]  他心裏很不舒服,很忐忑,越找不到原因就越忐忑
[00:12:15.000 --> 00:12:19.000]  然後更加失眠
[00:12:19.000 --> 00:12:22.000]  身體,心靈,同樣很累
[00:12:22.000 --> 00:12:28.000]  有一次他因爲又再次失眠,身體又很不舒服,很痛
[00:12:28.000 --> 00:12:33.000]  他去了公司附近一間醫務所求醫
[00:12:33.000 --> 00:12:36.000]  剛好遇到一個女醫生是基督徒
[00:12:36.000 --> 00:12:43.000]  這位女醫生幫他找到病的原因是因爲焦慮
[00:12:43.000 --> 00:12:45.000]  原來他患了焦慮症
[00:12:45.000 --> 00:12:51.000]  原來他一直很相信的就是健康
[00:12:51.000 --> 00:12:53.000]  身體的健康成爲了他的信仰
[00:12:53.000 --> 00:12:58.000]  但當他發現原來他不能夠完全掌握健康的時間
[00:12:58.000 --> 00:13:05.000]  當他面對一個情況就是他所相信的健康裏面有一些破損的時候
[00:13:05.000 --> 00:13:08.000]  他整個人就倒下了
[00:13:08.000 --> 00:13:11.000]  在治療的過程中,這位女醫生很好
[00:13:11.000 --> 00:13:15.000]  她對他說神的大能,她對他說福音
[00:13:15.000 --> 00:13:21.000]  以至有一次在他治療的過程中,他決志信主
[00:13:21.000 --> 00:13:25.000]  信了耶穌之後,他的心靈健康了
[00:13:25.000 --> 00:13:29.000]  信靠耶穌的心,使他的焦慮沒有了
[00:13:29.000 --> 00:13:31.000]  身體好了
[00:13:31.000 --> 00:13:35.000]  現在他的見證告訴我
[00:13:35.000 --> 00:13:39.000]  是每一天都可以一覺睡到大天光
[00:13:39.000 --> 00:13:45.000]  這位弟兄更加在接下來的時間申請洗禮
[00:13:45.000 --> 00:13:49.000]  請大家不要誤會,我不是說身體的健康不重要
[00:13:49.000 --> 00:13:51.000]  身體的健康也很重要
[00:13:51.000 --> 00:13:54.000]  所以我也不只是做社會運動的事,開玩笑的
[00:13:54.000 --> 00:13:57.000]  我也會做家務的
[00:13:57.000 --> 00:14:02.000]  一會兒我也約了祖願,祖願很好,邀請我一起去行山
[00:14:02.000 --> 00:14:04.000]  我也會做的
[00:14:04.000 --> 00:14:07.000]  教會也很重視大家身體的健康
[00:14:07.000 --> 00:14:14.000]  我們也會定期舉辦爲病者祈禱的祈禱會
[00:14:14.000 --> 00:14:17.000]  但是如果沒有了健康的心靈
[00:14:17.000 --> 00:14:21.000]  外在的環境如果太好的話
[00:14:21.000 --> 00:14:24.000]  我們會變得很腐敗
[00:14:24.000 --> 00:14:26.000]  我們會變得很驕傲
[00:14:26.000 --> 00:14:29.000]  外在的環境如果突然變差的話
[00:14:29.000 --> 00:14:34.000]  我們就會埋怨,我們會放棄
[00:14:34.000 --> 00:14:38.000]  而唯有當我們的心,我們的靈是健康的時候
[00:14:38.000 --> 00:14:41.000]  纔不會因爲外在的環境有任何的改變
[00:14:41.000 --> 00:14:44.000]  而整個人垮了下來
[00:14:44.000 --> 00:14:48.000]  其實保祿在另一院的書卷,菲律賓書第四章
[00:14:48.000 --> 00:14:50.000]  也有這樣提過,我們一起讀出來好嗎?
[00:14:50.000 --> 00:14:52.000]  預備起
[00:14:52.000 --> 00:15:08.000]  《新浪語》
[00:15:08.000 --> 00:15:10.000]  《新浪語》的譯本就將最後一句
[00:15:10.000 --> 00:15:11.000]  他這樣翻譯了
[00:15:11.000 --> 00:15:15.000]  他說,靠着那次級的力量
[00:15:15.000 --> 00:15:20.000]  什麼情況我都能夠應付
[00:15:20.000 --> 00:15:25.000]  我們依靠神,心靈安康
[00:15:25.000 --> 00:15:29.000]  就可以在任何的處境之下
[00:15:29.000 --> 00:15:33.000]  而能夠活得幸福
[00:15:33.000 --> 00:15:36.000]  這是上帝給我們很寶貴的祝福
[00:15:36.000 --> 00:15:39.000]  所以弟子妹妹,對於你們來說
[00:15:39.000 --> 00:15:41.000]  或者對於目者來說
[00:15:41.000 --> 00:15:44.000]  我們最關心的是你們的靈明
[00:15:44.000 --> 00:15:46.000]  是否健康
[00:15:46.000 --> 00:15:52.000]  那你自己呢?你自己最關心自己的是什麼?
[00:15:52.000 --> 00:15:56.000]  在這個時候,我很想爲大家做一個祝福的祈禱
[00:15:56.000 --> 00:15:57.000]  如果我們當中有弟子妹妹
[00:15:57.000 --> 00:15:59.000]  你們很想在來臨新的一年
[00:15:59.000 --> 00:16:02.000]  你們的心靈是健康的
[00:16:02.000 --> 00:16:04.000]  你都舉高雙手好嗎?
[00:16:04.000 --> 00:16:08.000]  我爲你在這裏祝福
[00:16:08.000 --> 00:16:10.000]  給我們全流天上盼望的天父
[00:16:10.000 --> 00:16:13.000]  在新的一年大大私恩祝福
[00:16:13.000 --> 00:16:15.000]  給我們當中每一位
[00:16:15.000 --> 00:16:18.000]  渴望我們的心靈健康的弟子妹妹
[00:16:18.000 --> 00:16:20.000]  使我們的心充滿喜樂
[00:16:20.000 --> 00:16:22.000]  使我們的靈充滿盼望
[00:16:22.000 --> 00:16:26.000]  以致我們能夠持定信心和愛心
[00:16:26.000 --> 00:16:29.000]  無論外在的環境是怎樣
[00:16:29.000 --> 00:16:31.000]  或是富足或是缺乏
[00:16:31.000 --> 00:16:33.000]  或是健康或是有挑戰
[00:16:33.000 --> 00:16:36.000]  我們都能夠松容面對
[00:16:36.000 --> 00:16:38.000]  幸福滿足地去活每一天
[00:16:38.000 --> 00:16:40.000]  直到再見主你的面
[00:16:40.000 --> 00:16:43.000]  Amen
[00:16:43.000 --> 00:16:46.000]  盼望弟子妹妹都開始
[00:16:46.000 --> 00:16:49.000]  去看重自己心靈的健康
[00:16:49.000 --> 00:16:52.000]  每天不單止是爲自己肉身的需要
[00:16:52.000 --> 00:16:54.000]  我們經常都會爲自己肉身的需要祈禱
[00:16:54.000 --> 00:16:55.000]  我們爲我們的身體祈禱
[00:16:55.000 --> 00:16:57.000]  但同時間都開始去着重
[00:16:57.000 --> 00:17:00.000]  爲我們的心去祈禱
[00:17:00.000 --> 00:17:02.000]  爲我們自己的心去祈禱
[00:17:02.000 --> 00:17:04.000]  爲我們所愛身邊的人
[00:17:04.000 --> 00:17:08.000]  他們的心去祈禱
[00:17:08.000 --> 00:17:10.000]  這段感恩土文第二段
[00:17:10.000 --> 00:17:12.000]  我覺得很特別的地方就是
[00:17:12.000 --> 00:17:14.000]  保祿竟然沒有把焦點放在自己身上
[00:17:14.000 --> 00:17:16.000]  大家覺不覺得
[00:17:16.000 --> 00:17:20.000]  他沒有把焦點放在自己身上
[00:17:20.000 --> 00:17:21.000]  一般來說寫信的人
[00:17:21.000 --> 00:17:23.000]  當然是想收信的人
[00:17:23.000 --> 00:17:25.000]  見信如見人
[00:17:25.000 --> 00:17:27.000]  見到一封信就好像見到你
[00:17:27.000 --> 00:17:30.000]  好像你自己去了那個地方
[00:17:30.000 --> 00:17:31.000]  其實今天很少寫信
[00:17:31.000 --> 00:17:33.000]  有沒有人還在寫信
[00:17:33.000 --> 00:17:36.000]  就是這段時間
[00:17:36.000 --> 00:17:38.000]  有沒有在寫信
[00:17:38.000 --> 00:17:39.000]  有沒有會寫信
[00:17:39.000 --> 00:17:42.000]  後面有
[00:17:42.000 --> 00:17:44.000]  我講了金堂第四堂
[00:17:44.000 --> 00:17:47.000]  有三個手舉起來
[00:17:47.000 --> 00:17:50.000]  現在很少寫信
[00:17:50.000 --> 00:17:53.000]  我記得我在加拿大讀書的時間
[00:17:53.000 --> 00:17:55.000]  也是寫信的年代
[00:17:55.000 --> 00:17:58.000]  其實剛剛
[00:17:58.000 --> 00:18:00.000]  其實當時寫信
[00:18:00.000 --> 00:18:01.000]  我記得差不多是說
[00:18:01.000 --> 00:18:02.000]  譬如我寫一封信
[00:18:02.000 --> 00:18:04.000]  然後寄回來香港
[00:18:04.000 --> 00:18:06.000]  是要一個星期才收到
[00:18:06.000 --> 00:18:07.000]  都挺久的時間
[00:18:07.000 --> 00:18:09.000]  不是像現在一封電郵
[00:18:09.000 --> 00:18:11.000]  一撥就收到
[00:18:11.000 --> 00:18:14.000]  當時需要一些時間
[00:18:14.000 --> 00:18:17.000]  我記得我在出國去加拿大之前
[00:18:17.000 --> 00:18:21.000]  我爸爸剛剛因爲鼻咽癌去世
[00:18:21.000 --> 00:18:25.000]  家裏只剩下我媽媽
[00:18:25.000 --> 00:18:27.000]  我奶奶兩個
[00:18:27.000 --> 00:18:30.000]  他們兩個在這段時間
[00:18:30.000 --> 00:18:33.000]  他們分別經歷了喪夫
[00:18:33.000 --> 00:18:35.000]  一個經歷喪子
[00:18:35.000 --> 00:18:38.000]  那一年我又出國了
[00:18:38.000 --> 00:18:40.000]  所以他們又要再一次經歷
[00:18:40.000 --> 00:18:42.000]  好像要和自己的兒子
[00:18:42.000 --> 00:18:43.000]  自己的孫子
[00:18:43.000 --> 00:18:45.000]  有一段時間的別離
[00:18:45.000 --> 00:18:47.000]  其實也很不捨得
[00:18:47.000 --> 00:18:48.000]  兩位老人家
[00:18:48.000 --> 00:18:50.000]  怎麼去表達他們的同在呢
[00:18:50.000 --> 00:18:54.000]  他們偶爾會寄一些湯料給我
[00:18:54.000 --> 00:18:58.000]  湯料表達的是一份很深厚的情
[00:18:58.000 --> 00:18:59.000]  而每當我收到這些
[00:18:59.000 --> 00:19:00.000]  無論是無花果也好
[00:19:00.000 --> 00:19:01.000]  八王花也好
[00:19:01.000 --> 00:19:03.000]  菜乾也好
[00:19:03.000 --> 00:19:08.000]  我的心就覺得他們好像和我在一起
[00:19:08.000 --> 00:19:10.000]  很窩心
[00:19:10.000 --> 00:19:12.000]  我心裏面很亂
[00:19:12.000 --> 00:19:14.000]  那我怎麼做呢
[00:19:14.000 --> 00:19:15.000]  我寄什麼給他們
[00:19:15.000 --> 00:19:17.000]  我就寄花旗參給他們
[00:19:17.000 --> 00:19:19.000]  我沒有寄花旗參給他們
[00:19:19.000 --> 00:19:21.000]  因爲花旗參也挺貴的
[00:19:21.000 --> 00:19:23.000]  我沒有寄花旗參給他們
[00:19:23.000 --> 00:19:25.000]  我就寄信給他們
[00:19:25.000 --> 00:19:28.000]  信裏面我會夾一兩張照片
[00:19:28.000 --> 00:19:30.000]  當他們收到的時間
[00:19:30.000 --> 00:19:32.000]  我相信他們看着這封信
[00:19:32.000 --> 00:19:35.000]  他們看到這張照片的時間
[00:19:35.000 --> 00:19:37.000]  他們的心都好像覺得
[00:19:37.000 --> 00:19:39.000]  我已經回到他們當中
[00:19:39.000 --> 00:19:41.000]  好像和他們同在一樣
[00:19:41.000 --> 00:19:43.000]  這是一個很重要的意義
[00:19:43.000 --> 00:19:44.000]  就是寫信的人
[00:19:44.000 --> 00:19:46.000]  很想表達那種同在
[00:19:46.000 --> 00:19:49.000]  很想表達和收信的時間
