
[00:00:00.000 --> 00:00:02.000]  在與大家分享上禮之前
[00:02:21.000 --> 00:02:23.000]  如果要我們爸爸
[00:02:23.000 --> 00:02:25.000]  去和我們的子女
[00:02:25.000 --> 00:02:27.000]  提供感情溝通
[00:02:27.000 --> 00:02:29.000]  可能有點不切實際
[00:02:29.000 --> 00:02:31.000]  因為我們的父親
[00:02:31.000 --> 00:02:33.000]  未經滋潤
[00:02:33.000 --> 00:02:35.000]  他也不懂得付出
[00:02:35.000 --> 00:02:37.000]  所以我首先在此
[00:02:37.000 --> 00:02:39.000]  鼓勵一些做子女的
[00:02:39.000 --> 00:02:41.000]  你早轉回來
[00:02:41.000 --> 00:02:43.000]  要和我們的爸爸
[00:02:43.000 --> 00:02:45.000]  做感情的溝通
[00:02:45.000 --> 00:02:47.000]  情感的溝通
[00:02:47.000 --> 00:02:49.000]  那怎樣呢
[00:02:49.000 --> 00:02:51.000]  怎樣和爸爸聊天呢
[00:02:51.000 --> 00:02:53.000]  他也不說話
[00:02:53.000 --> 00:02:55.000]  我鼓勵你
[00:02:55.000 --> 00:02:57.000]  先從訪問我們爸爸開始
[00:02:57.000 --> 00:02:59.000]  問他小時候是怎樣的
[00:02:59.000 --> 00:03:01.000]  他年輕的時候
[00:03:01.000 --> 00:03:03.000]  他遇到甚麼遭遇呢
[00:03:03.000 --> 00:03:05.000]  他成長的過程裏面
[00:03:05.000 --> 00:03:07.000]  他的生活
[00:03:07.000 --> 00:03:09.000]  他的奮鬥是怎樣的呢
[00:03:09.000 --> 00:03:13.000]  其實上面也有爸爸告訴我
[00:03:13.000 --> 00:03:15.000]  他往往覺得子女
[00:03:15.000 --> 00:03:17.000]  不太理睬他
[00:03:17.000 --> 00:03:21.000]  他在家裏一定不聽電話
[00:03:21.000 --> 00:03:23.000]  雖然坐在電話旁邊
[00:03:23.000 --> 00:03:25.000]  因為打電話回來
[00:03:25.000 --> 00:03:27.000]  雖然知道是爸爸
[00:03:27.000 --> 00:03:29.000]  但他就說「媽媽呢」
[00:03:29.000 --> 00:03:31.000]  每次接電話都不是找我
[00:03:31.000 --> 00:03:33.000]  所以他不會再聽電話
[00:03:33.000 --> 00:03:35.000]  所以可能下一次
[00:03:35.000 --> 00:03:37.000]  大家打電話回家
[00:03:37.000 --> 00:03:39.000]  如果是你爸爸接聽的時候
[00:03:39.000 --> 00:03:41.000]  先和他講多幾句
[00:03:41.000 --> 00:03:43.000]  不要第二句就說「媽媽呢」
[00:03:43.000 --> 00:03:45.000]  我們也能夠透過
[00:03:45.000 --> 00:03:47.000]  和父親多些溝通
[00:03:47.000 --> 00:03:49.000]  以致我們可以更加了解他
[00:03:49.000 --> 00:03:51.000]  以及
[00:03:51.000 --> 00:03:53.000]  明白我們爸爸的心意
[00:03:53.000 --> 00:03:55.000]  是甚麼
[00:03:55.000 --> 00:03:57.000]  讓我們和父親的心
[00:03:57.000 --> 00:03:59.000]  可以貼近多些
[00:03:59.000 --> 00:04:01.000]  當然我相信
[00:04:01.000 --> 00:04:03.000]  送給爸爸最大的禮物是甚麼呢
[00:04:03.000 --> 00:04:05.000]  可能坊間告訴你
[00:04:05.000 --> 00:04:07.000]  來來去去都是電梳化
[00:04:07.000 --> 00:04:09.000]  可能現在就多了智能電話
[00:04:09.000 --> 00:04:11.000]  不過我相信
[00:04:11.000 --> 00:04:13.000]  可能最大的禮物
[00:04:13.000 --> 00:04:15.000]  是親口和他說
[00:04:15.000 --> 00:04:17.000]  「爸爸多謝你」
[00:04:17.000 --> 00:04:19.000]  「多謝你對我的養育之恩」
[00:04:19.000 --> 00:04:21.000]  「多謝你過往對我的教導」
[00:04:21.000 --> 00:04:23.000]  「和對我的供應」
[00:04:23.000 --> 00:04:25.000]  我相信這個簡單的謝意
[00:04:25.000 --> 00:04:27.000]  對爸爸來說
[00:04:27.000 --> 00:04:29.000]  是一個很貼心
[00:04:29.000 --> 00:04:31.000]  因為他知道他所做的事
[00:04:31.000 --> 00:04:33.000]  你明白
[00:04:33.000 --> 00:04:35.000]  不過你說「如何真誠地說出來」
[00:04:35.000 --> 00:04:37.000]  平時也少說兩句
[00:04:37.000 --> 00:04:39.000]  開始你多了解你爸爸的時候
[00:04:39.000 --> 00:04:41.000]  你就能夠真誠地
[00:04:41.000 --> 00:04:43.000]  說出這番話
[00:04:43.000 --> 00:04:45.000]  其實我們不單要了解
[00:04:45.000 --> 00:04:49.000]  我們在世的爸爸的心意
[00:04:49.000 --> 00:04:51.000]  我們更加要了解
[00:04:51.000 --> 00:04:53.000]  我們天上的父親
[00:04:53.000 --> 00:04:55.000]  他的心意究竟是怎樣的呢
[00:04:55.000 --> 00:04:57.000]  剛才雙禮帶領我們
[00:04:57.000 --> 00:04:59.000]  去祈禱的時候
[00:04:59.000 --> 00:05:01.000]  其中帶領我們
[00:05:01.000 --> 00:05:03.000]  主耶穌教我們的禱告
[00:05:03.000 --> 00:05:05.000]  裏面開始的時候就說
[00:05:05.000 --> 00:05:07.000]  「願祢的國降臨」
[00:05:07.000 --> 00:05:09.000]  「願上帝的國降臨」
[00:05:09.000 --> 00:05:11.000]  究竟甚麼是「上帝的國」呢
[00:05:11.000 --> 00:05:13.000]  「上帝的國」又是怎樣的展現呢
[00:05:13.000 --> 00:05:15.000]  我和大家分享的經文
[00:05:15.000 --> 00:05:17.000]  是講關於「上帝的國」的兩個比喻
[00:05:17.000 --> 00:05:19.000]  在馬科堡的四章26-29節
[00:05:19.000 --> 00:05:21.000]  耶穌說天國就像甚麼呢
[00:05:21.000 --> 00:05:23.000]  天國就像一個人
[00:05:23.000 --> 00:05:25.000]  他去撒種
[00:05:25.000 --> 00:05:27.000]  在地上
[00:05:27.000 --> 00:05:29.000]  晚上就去睡覺
[00:05:29.000 --> 00:05:31.000]  白天起來
[00:05:31.000 --> 00:05:33.000]  總之就發芽
[00:05:33.000 --> 00:05:35.000]  生長黃金
[00:05:35.000 --> 00:05:37.000]  然後就去
[00:05:37.000 --> 00:05:39.000]  發芽生長黃
[00:05:39.000 --> 00:05:41.000]  這個人也不知道為甚麼
[00:05:41.000 --> 00:05:43.000]  會這樣
[00:05:43.000 --> 00:05:45.000]  土地自然出產五穀
[00:05:45.000 --> 00:05:47.000]  不單是野草
[00:05:47.000 --> 00:05:49.000]  還是五穀
[00:05:49.000 --> 00:05:51.000]  先發苗後長歲
[00:05:51.000 --> 00:05:53.000]  之後就有很多穀粒
[00:05:53.000 --> 00:05:55.000]  出來
[00:05:55.000 --> 00:05:57.000]  於是那個人
[00:05:57.000 --> 00:05:59.000]  就去拿個鐮刀去收割
[00:05:59.000 --> 00:06:01.000]  似乎這幾節經文告訴我們
[00:06:01.000 --> 00:06:03.000]  不需要照顧打理的
[00:06:03.000 --> 00:06:05.000]  地
[00:06:05.000 --> 00:06:07.000]  就自然出產成果
[00:06:07.000 --> 00:06:09.000]  大家知道我們基發幼稚園
[00:06:09.000 --> 00:06:11.000]  小學和立法堂
[00:06:11.000 --> 00:06:13.000]  旁邊也有很多綠色的環境
[00:06:13.000 --> 00:06:15.000]  每隔一段時間
[00:06:15.000 --> 00:06:17.000]  就會有人來割草
[00:06:17.000 --> 00:06:19.000]  可能你會覺得很奇怪
[00:06:19.000 --> 00:06:21.000]  誰種下去的呢
[00:06:21.000 --> 00:06:23.000]  其實是沒有人種下去的
[00:06:23.000 --> 00:06:25.000]  但到時我們還是要割草
[00:06:25.000 --> 00:06:27.000]  似乎告訴我們
[00:06:27.000 --> 00:06:29.000]  地真的會自然出產
[00:06:29.000 --> 00:06:31.000]  生物的成果
[00:06:31.000 --> 00:06:33.000]  所以我們就要去
[00:06:33.000 --> 00:06:35.000]  割割它裡面的
[00:06:35.000 --> 00:06:37.000]  生物 植物
[00:06:37.000 --> 00:06:39.000]  當然這段經文是否告訴我們
[00:06:39.000 --> 00:06:41.000]  我們可以收起雙手
[00:06:41.000 --> 00:06:43.000]  不用再操心操勞
[00:06:43.000 --> 00:06:45.000]  是不是呢
[00:06:45.000 --> 00:06:47.000]  當然不是
[00:06:47.000 --> 00:06:49.000]  因為在創世紀第二章十五節一開始的時候
[00:06:49.000 --> 00:06:51.000]  上帝就叫亞當
[00:06:51.000 --> 00:06:53.000]  去耕種 去看守伊甸園
[00:06:53.000 --> 00:06:55.000]  我們看廿七節的時候
[00:06:55.000 --> 00:06:57.000]  有一個地方我們很確定
[00:06:57.000 --> 00:06:59.000]  就是原來有很多事情的發生
[00:06:59.000 --> 00:07:01.000]  我們都不知道
[00:07:01.000 --> 00:07:03.000]  為什麼會這樣
[00:07:03.000 --> 00:07:05.000]  有一位父親和我分享
[00:07:05.000 --> 00:07:07.000]  他說他見到他
[00:07:07.000 --> 00:07:09.000]  現在已經成為青少年的子女
[00:07:09.000 --> 00:07:11.000]  拿著手槍的時候
[00:07:11.000 --> 00:07:13.000]  看在手上
[00:07:13.000 --> 00:07:15.000]  咦 這麼快
[00:07:15.000 --> 00:07:17.000]  他還記得當在產房
[00:07:17.000 --> 00:07:19.000]  去接寶寶的時候
[00:07:19.000 --> 00:07:21.000]  他的手有多大
[00:07:21.000 --> 00:07:23.000]  但我們的手掌的四分之一
[00:07:23.000 --> 00:07:25.000]  還要小
[00:07:25.000 --> 00:07:27.000]  可能是一個青檸
[00:07:27.000 --> 00:07:29.000]  那麼大
[00:07:29.000 --> 00:07:31.000]  瞄準眼睛
[00:07:31.000 --> 00:07:33.000]  他的手就快比他的手大
[00:07:33.000 --> 00:07:35.000]  他驚訝於
[00:07:35.000 --> 00:07:37.000]  為什麼時間過得這麼快
[00:07:37.000 --> 00:07:39.000]  他成長得這麼快
[00:07:39.000 --> 00:07:41.000]  在傳道書第三章一節
[00:07:41.000 --> 00:07:43.000]  他在這裡這樣說
[00:07:43.000 --> 00:07:45.000]  凡事都有定期
[00:07:45.000 --> 00:07:47.000]  天下萬物都有定時
[00:07:47.000 --> 00:07:49.000]  在傳道書三一十一節
[00:07:49.000 --> 00:07:51.000]  他這樣說
[00:07:51.000 --> 00:07:53.000]  一生遭萬物
[00:07:53.000 --> 00:07:55.000]  各安其時成為美好
[00:07:55.000 --> 00:07:57.000]  又將永生安置在成人
[00:07:57.000 --> 00:07:59.000]  的心裡
[00:07:59.000 --> 00:08:01.000]  然而
[00:08:01.000 --> 00:08:03.000]  神從始至終的作為
[00:08:03.000 --> 00:08:05.000]  人不能參透
[00:08:05.000 --> 00:08:07.000]  我們見到很多事情
[00:08:07.000 --> 00:08:09.000]  日出日落
[00:08:09.000 --> 00:08:11.000]  得降臨其時
[00:08:11.000 --> 00:08:13.000]  就會成為美好
[00:08:13.000 --> 00:08:15.000]  但很多事情
[00:08:15.000 --> 00:08:17.000]  我們知道到時候就會出現
[00:08:17.000 --> 00:08:19.000]  但上帝的作為
[00:08:19.000 --> 00:08:21.000]  我們很多時候
[00:08:21.000 --> 00:08:23.000]  都不能夠去明白
[00:08:23.000 --> 00:08:25.000]  去參透
[00:08:25.000 --> 00:08:27.000]  就好像經過
[00:08:27.000 --> 00:08:29.000]  發芽吐歲
[00:08:29.000 --> 00:08:31.000]  結滿子粒
[00:08:31.000 --> 00:08:33.000]  這個成長過程
[00:08:33.000 --> 00:08:35.000]  我們就可以收割
[00:08:35.000 --> 00:08:37.000]  至於他怎樣出現
[00:08:37.000 --> 00:08:39.000]  發生過程是怎樣
[00:08:39.000 --> 00:08:41.000]  很多時候我們真的不知道
[00:08:41.000 --> 00:08:43.000]  收割在聖經上
[00:08:43.000 --> 00:08:45.000]  通常是用於象徵末世的審判
[00:08:45.000 --> 00:08:47.000]  天局也一樣
[00:08:47.000 --> 00:08:49.000]  究竟何時日期滿
[00:08:49.000 --> 00:08:51.000]  末日的審判何時來
[00:08:51.000 --> 00:08:53.000]  新的新的日子
[00:08:53.000 --> 00:08:55.000]  新的新的日子
[00:08:55.000 --> 00:08:57.000]  何時會到呢
[00:08:57.000 --> 00:08:59.000]  其實我們不知道
[00:08:59.000 --> 00:09:01.000]  就好像耶穌基督說
[00:09:01.000 --> 00:09:03.000]  連祂自己也不知道
[00:09:03.000 --> 00:09:05.000]  這段經文告訴我們
[00:09:05.000 --> 00:09:07.000]  甚至去形成
[00:09:07.000 --> 00:09:09.000]  整個天局
[00:09:09.000 --> 00:09:11.000]  形成的過程
[00:09:11.000 --> 00:09:13.000]  可能我們也沒有察覺到
[00:09:13.000 --> 00:09:15.000]  不過那天要來的時候
[00:09:15.000 --> 00:09:17.000]  我們大家都
[00:09:17.000 --> 00:09:19.000]  不可以逃避
[00:09:19.000 --> 00:09:21.000]  都會知道
[00:09:21.000 --> 00:09:23.000]  可能
[00:09:23.000 --> 00:09:25.000]  甚至會驚訝
[00:09:25.000 --> 00:09:27.000]  這麼快的
[00:09:27.000 --> 00:09:29.000]  期望
[00:09:29.000 --> 00:09:31.000]  末日審判來臨的時候
[00:09:31.000 --> 00:09:33.000]  我們的主耶穌再回來的時候
[00:09:33.000 --> 00:09:35.000]  我們不會說
[00:09:35.000 --> 00:09:37.000]  這麼快的
[00:09:37.000 --> 00:09:39.000]  我還沒預備好
[00:09:39.000 --> 00:09:41.000]  第二個比喻是在馬爾方的
[00:09:41.000 --> 00:09:43.000]  四章三十至三十二節
[00:09:43.000 --> 00:09:45.000]  天局好像什麼呢
[00:09:45.000 --> 00:09:47.000]  天局好像
[00:09:47.000 --> 00:09:49.000]  芥菜的種子
[00:09:49.000 --> 00:09:51.000]  眾多種子裡面最小的
[00:09:51.000 --> 00:09:53.000]  按常理
[00:09:53.000 --> 00:09:55.000]  這麼小的種子
[00:09:55.000 --> 00:09:57.000]  想也會出現一些
[00:09:57.000 --> 00:09:59.000]  微不足道的修成
[00:09:59.000 --> 00:10:01.000]  但這裡告訴我們不是
[00:10:01.000 --> 00:10:03.000]  原來當芥菜種長大之後
[00:10:03.000 --> 00:10:05.000]  它是蔬菜之中
[00:10:05.000 --> 00:10:07.000]  最大的
[00:10:07.000 --> 00:10:09.000]  大到鳥類會在
[00:10:09.000 --> 00:10:11.000]  它的枝葉底下捉蟬
[00:10:11.000 --> 00:10:13.000]  這個芥菜
[00:10:13.000 --> 00:10:15.000]  成為鳥類的隱蔽的地方
[00:10:17.000 --> 00:10:19.000]  天局告訴我們
[00:10:19.000 --> 00:10:21.000]  原來是很不顯眼的
[00:10:21.000 --> 00:10:23.000]  得不到大家的注目
[00:10:23.000 --> 00:10:25.000]  就像芥菜種子小小的
[00:10:25.000 --> 00:10:27.000]  好像沒什麼大作為
[00:10:27.000 --> 00:10:29.000]  不過當時候到了
[00:10:29.000 --> 00:10:31.000]  成長了 修成的時候
[00:10:31.000 --> 00:10:33.000]  它能夠成為人類的
[00:10:33.000 --> 00:10:35.000]  保護 祝福 和隱蔽
[00:10:35.000 --> 00:10:37.000]  我相信大家
[00:10:37.000 --> 00:10:39.000]  在我們日常生活當中
[00:10:39.000 --> 00:10:41.000]  都可以發掘這些例子
[00:10:41.000 --> 00:10:43.000]  例如最近
[00:10:43.000 --> 00:10:45.000]  香港人很多人關注的
[00:10:45.000 --> 00:10:47.000]  人大政協
[00:10:47.000 --> 00:10:49.000]  關注的一位
[00:10:49.000 --> 00:10:51.000]  微不足道的工人李旺陽
[00:10:51.000 --> 00:10:53.000]  憑著他的堅毅正直的心
[00:10:53.000 --> 00:10:55.000]  不畏強權
[00:10:55.000 --> 00:10:57.000]  堅持他不妥協
[00:10:57.000 --> 00:10:59.000]  我相信給我們很多人
[00:10:59.000 --> 00:11:01.000]  都會有勇氣
[00:11:01.000 --> 00:11:03.000]  岸山素姬是一個旅流之輩
[00:11:03.000 --> 00:11:05.000]  若真纖纖
[00:11:05.000 --> 00:11:07.000]  我相信大風一點
[00:11:07.000 --> 00:11:09.000]  都可以把他吹走
[00:11:09.000 --> 00:11:11.000]  就是憑著他那份
[00:11:11.000 --> 00:11:13.000]  裡面的溫柔 那份韌力
[00:11:13.000 --> 00:11:15.000]  那份堅毅
[00:11:15.000 --> 00:11:17.000]  不屈不撓 也能夠成為
[00:11:17.000 --> 00:11:19.000]  緬甸人的希望
[00:11:19.000 --> 00:11:21.000]  澳洲的那位
[00:11:21.000 --> 00:11:23.000]  阿力克
[00:11:23.000 --> 00:11:25.000]  如果大家記得在幾年前
[00:11:25.000 --> 00:11:27.000]  他來到香港
[00:11:27.000 --> 00:11:29.000]  沒有手沒有腳
[00:11:29.000 --> 00:11:31.000]  但他生命的感染力
[00:11:31.000 --> 00:11:33.000]  是很強勁的
[00:11:33.000 --> 00:11:35.000]  兩個比喻講完的時候
[00:11:35.000 --> 00:11:37.000]  耶穌最後說
[00:11:37.000 --> 00:11:39.000]  他用了很多
[00:11:39.000 --> 00:11:41.000]  慕容的比喻
[00:11:41.000 --> 00:11:43.000]  這個農業社會的比喻
[00:11:43.000 --> 00:11:45.000]  向群眾講
[00:11:45.000 --> 00:11:47.000]  關於天國的事
[00:11:47.000 --> 00:11:49.000]  但是
[00:11:49.000 --> 00:11:51.000]  當他
[00:11:51.000 --> 00:11:53.000]  私底下跟一群門徒
[00:11:53.000 --> 00:11:55.000]  在一起的時候
[00:11:55.000 --> 00:11:57.000]  他就會跟他們解說
[00:11:57.000 --> 00:11:59.000]  這些比喻所蘊含的
[00:11:59.000 --> 00:12:01.000]  裡面的深層意思
[00:12:01.000 --> 00:12:03.000]  因為
[00:12:03.000 --> 00:12:05.000]  比喻的說明和講解
[00:12:05.000 --> 00:12:07.000]  只會講給那些
[00:12:07.000 --> 00:12:09.000]  去決志跟從耶穌的人
[00:12:09.000 --> 00:12:11.000]  他們聽
[00:12:11.000 --> 00:12:13.000]  明白
[00:12:13.000 --> 00:12:15.000]  這兩段很短的經文
[00:12:15.000 --> 00:12:17.000]  告訴我們
[00:12:17.000 --> 00:12:19.000]  天父的心意
[00:12:19.000 --> 00:12:21.000]  是怎樣的呢
[00:12:21.000 --> 00:12:23.000]  第一
[00:12:23.000 --> 00:12:25.000]  日期滿天國降臨
[00:12:25.000 --> 00:12:27.000]  可能只不過是
[00:12:27.000 --> 00:12:29.000]  彈指之間的事
[00:12:29.000 --> 00:12:31.000]  我們千萬不要掉以輕心
[00:12:31.000 --> 00:12:33.000]  反之我們要好好
[00:12:33.000 --> 00:12:35.000]  準備我們自己
[00:12:35.000 --> 00:12:37.000]  來迎接
[00:12:37.000 --> 00:12:39.000]  基督再次的
[00:12:39.000 --> 00:12:41.000]  回來
[00:12:41.000 --> 00:12:43.000]  各位弟兄姊妹
[00:12:43.000 --> 00:12:45.000]  你有沒有心理準備呢
[00:12:45.000 --> 00:12:47.000]  你又準備好了嗎
[00:12:47.000 --> 00:12:49.000]  在第一個比喻裡面
[00:12:49.000 --> 00:12:51.000]  他告訴我們
[00:12:51.000 --> 00:12:53.000]  好像告訴我們
[00:12:53.000 --> 00:12:55.000]  什麼都不需要做
[00:12:55.000 --> 00:12:57.000]  就會有修成
[00:12:57.000 --> 00:12:59.000]  剛才我和大家的分享
[00:12:59.000 --> 00:13:01.000]  就是這不是純粹的心意
[00:13:01.000 --> 00:13:03.000]  當我們默想這段經文的時候
[00:13:03.000 --> 00:13:05.000]  我就會想
[00:13:05.000 --> 00:13:07.000]  這段經文正好提醒我們
[00:13:07.000 --> 00:13:09.000]  有些事情我們是不是做得太多呢
[00:13:09.000 --> 00:13:11.000]  土地自然
[00:13:11.000 --> 00:13:13.000]  讓植物生長
[00:13:13.000 --> 00:13:15.000]  而我們過多的參與
[00:13:15.000 --> 00:13:17.000]  干擾
[00:13:17.000 --> 00:13:19.000]  未必是一件好事
[00:13:19.000 --> 00:13:21.000]  其中之一的例子就是我們正在吃的食物
[00:13:21.000 --> 00:13:23.000]  為了增加產量
[00:13:23.000 --> 00:13:25.000]  改良DNA
[00:13:25.000 --> 00:13:27.000]  加上激素
[00:13:27.000 --> 00:13:29.000]  增田劑
[00:13:29.000 --> 00:13:31.000]  沒錯
[00:13:31.000 --> 00:13:33.000]  確實的產量
[00:13:33.000 --> 00:13:35.000]  已經增加了
[00:13:35.000 --> 00:13:37.000]  不過這些食物對我們身體有什麼不良的影響呢
[00:13:37.000 --> 00:13:39.000]  可能我們還未知之數
[00:13:39.000 --> 00:13:41.000]  不過
[00:13:41.000 --> 00:13:43.000]  食物沒有了原本的鮮味
[00:13:43.000 --> 00:13:45.000]  我相信大家都很認同
[00:13:45.000 --> 00:13:47.000]  又例如
[00:13:47.000 --> 00:13:49.000]  我們現在流行的
[00:13:49.000 --> 00:13:51.000]  就是我們當中有很多直升機的父母
[00:13:51.000 --> 00:13:53.000]  直升機的父母
[00:13:53.000 --> 00:13:55.000]  什麼意思呢
[00:13:55.000 --> 00:13:57.000]  就是他經常盤旋在他的子女之間
[00:13:57.000 --> 00:13:59.000]  來有很多的保護和照顧
[00:13:59.000 --> 00:14:01.000]  太多的保護和照顧
[00:14:01.000 --> 00:14:03.000]  讓年青人
[00:14:03.000 --> 00:14:05.000]  讓小朋友
[00:14:05.000 --> 00:14:07.000]  失去了面對困難
[00:14:07.000 --> 00:14:09.000]  面對挫折的時候
[00:14:09.000 --> 00:14:11.000]  的應變能力
[00:14:11.000 --> 00:14:13.000]  他們都沒有機會學習怎樣照顧自己
[00:14:13.000 --> 00:14:15.000]  我相信每位父母的心意
[00:14:15.000 --> 00:14:17.000]  他們的原意都是好的
[00:14:17.000 --> 00:14:19.000]  但是
[00:14:19.000 --> 00:14:21.000]  這些過多的照顧和保護
[00:14:21.000 --> 00:14:23.000]  卻是廢了他們的子女的武功
[00:14:23.000 --> 00:14:25.000]  最終
[00:14:25.000 --> 00:14:27.000]  就害了小朋友
[00:14:27.000 --> 00:14:29.000]  年青人和整個社會
[00:14:29.000 --> 00:14:31.000]  我不知道大家有沒有聽過
[00:14:31.000 --> 00:14:33.000]  現在年青人去面試
[00:14:33.000 --> 00:14:35.000]  他們的父母或媽媽
[00:14:35.000 --> 00:14:37.000]  就會跟著去
[00:14:37.000 --> 00:14:39.000]  有一個例子就是
[00:14:39.000 --> 00:14:41.000]  他明明想請這個年青人
[00:14:41.000 --> 00:14:43.000]  但最後那個媽媽就問了一個問題
[00:14:43.000 --> 00:14:45.000]  當他媽媽問完這個問題的時候
[00:14:45.000 --> 00:14:47.000]  公司就決定
[00:14:47.000 --> 00:14:49.000]  請不請他
[00:14:49.000 --> 00:14:51.000]  你是請不請他
[00:14:51.000 --> 00:14:53.000]  決定大家都會知道
[00:14:57.000 --> 00:14:59.000]  有一本書是台灣出的
[00:14:59.000 --> 00:15:01.000]  是講一個小朋友
[00:15:01.000 --> 00:15:03.000]  他的爸爸決定
[00:15:03.000 --> 00:15:05.000]  在他八歲的時候
[00:15:05.000 --> 00:15:07.000]  叫他獨個兒坐火車
[00:15:07.000 --> 00:15:09.000]  去宜蘭這個地方
[00:15:09.000 --> 00:15:11.000]  去拿回上一次去探望
[00:15:11.000 --> 00:15:13.000]  婆婆留下的一把傘
[00:15:13.000 --> 00:15:15.000]  八歲人仔
[00:15:15.000 --> 00:15:17.000]  不要說
[00:15:17.000 --> 00:15:19.000]  坐火車
[00:15:19.000 --> 00:15:21.000]  可能我們在觀塘
[00:15:21.000 --> 00:15:23.000]  叫自己一個人坐去中環
[00:15:23.000 --> 00:15:25.000]  拿東西回頭
[00:15:25.000 --> 00:15:27.000]  在教育當中也沒有什麼人敢
[00:15:27.000 --> 00:15:29.000]  一方面是我們的法例
[00:15:29.000 --> 00:15:31.000]  獨立子女在家不行之外
[00:15:31.000 --> 00:15:33.000]  如果他在旅程
[00:15:33.000 --> 00:15:35.000]  有什麼意外
[00:15:35.000 --> 00:15:37.000]  我們心當然是不舒服
[00:15:37.000 --> 00:15:39.000]  更加可能會被控告
[00:15:39.000 --> 00:15:41.000]  疏忽照顧
[00:15:41.000 --> 00:15:43.000]  所以香港的父母
