
[00:00:00.000 --> 00:00:04.000]  你記不記得誰帶你信耶穌呢?
[00:11:54.000 --> 00:11:56.000]  沒有人借
[00:11:56.000 --> 00:11:58.000]  都放在這裡,已經很好了
[00:11:58.000 --> 00:12:00.000]  大家一定走過
[00:12:00.000 --> 00:12:02.000]  很多教會的圖書館是生卡拉
[00:12:02.000 --> 00:12:04.000]  要找很久才找到
[00:12:04.000 --> 00:12:06.000]  我們一定走過,都沒有人借
[00:12:06.000 --> 00:12:08.000]  我們是放棄機會的
[00:12:08.000 --> 00:12:10.000]  如果我們不明白
[00:12:10.000 --> 00:12:12.000]  為甚麼猶太人有機會認識神
[00:12:12.000 --> 00:12:14.000]  他們都不去認識神
[00:12:14.000 --> 00:12:16.000]  或者不去接受耶穌基督
[00:12:16.000 --> 00:12:18.000]  我們想想自己都會是
[00:12:18.000 --> 00:12:20.000]  因為我們太習慣
[00:12:20.000 --> 00:12:22.000]  人都是貪新忘舊
[00:12:22.000 --> 00:12:24.000]  太習慣
[00:12:24.000 --> 00:12:26.000]  沒甚麼興趣,沒甚麼好奇心
[00:12:26.000 --> 00:12:28.000]  太多的東西
[00:12:28.000 --> 00:12:30.000]  不覺得珍惜
[00:12:30.000 --> 00:12:32.000]  我們是要
[00:12:32.000 --> 00:12:34.000]  等到甚麼都沒有的時候
[00:12:34.000 --> 00:12:36.000]  我們才覺得那些東西是好的
[00:12:36.000 --> 00:12:38.000]  不知為甚麼
[00:12:38.000 --> 00:12:40.000]  人都是有這東西,這是人的貪心
[00:12:40.000 --> 00:12:42.000]  沒有的東西
[00:12:42.000 --> 00:12:44.000]  有些東西我們就很想要
[00:12:44.000 --> 00:12:46.000]  得到之後
[00:12:46.000 --> 00:12:48.000]  我們就算了
[00:12:48.000 --> 00:12:50.000]  每個人都是這樣
[00:12:50.000 --> 00:12:52.000]  小朋友經常要那樣玩具
[00:12:52.000 --> 00:12:54.000]  爸爸媽媽買
[00:12:54.000 --> 00:12:56.000]  買了幾個月才買到
[00:12:56.000 --> 00:12:58.000]  玩一天就沒有了
[00:12:58.000 --> 00:13:00.000]  有些人不行,有些小朋友
[00:13:00.000 --> 00:13:02.000]  兩個小時就撐得住
[00:13:02.000 --> 00:13:04.000]  買一件新玩具給他,讓他不要煩我兩個小時
[00:13:04.000 --> 00:13:06.000]  兩個小時之後,他就丟在一邊
[00:13:06.000 --> 00:13:08.000]  又買別的
[00:13:08.000 --> 00:13:10.000]  有時我們都會這樣
[00:13:10.000 --> 00:13:12.000]  我們香港人
[00:13:12.000 --> 00:13:14.000]  看電視節目都是這樣
[00:13:14.000 --> 00:13:16.000]  特別是年輕人
[00:13:16.000 --> 00:13:18.000]  每一季都要買幾件衣服
[00:13:18.000 --> 00:13:20.000]  買幾件衣服之後
[00:13:20.000 --> 00:13:22.000]  有很多你收拾是從來沒有穿過的
[00:13:22.000 --> 00:13:24.000]  或者只是穿過一次
[00:13:24.000 --> 00:13:26.000]  你信不信
[00:13:26.000 --> 00:13:28.000]  你家裡有些衣服你從來沒有穿過
[00:13:28.000 --> 00:13:30.000]  相信的人已經知道了
[00:13:30.000 --> 00:13:32.000]  有很多是不知道的
[00:13:32.000 --> 00:13:34.000]  你回去找一下就會知道
[00:13:34.000 --> 00:13:36.000]  你會發現一些是從來沒有穿過
[00:13:36.000 --> 00:13:38.000]  沒有開過
[00:13:38.000 --> 00:13:40.000]  沒有用過的
[00:13:40.000 --> 00:13:42.000]  我們看到很漂亮
[00:13:42.000 --> 00:13:44.000]  因為消費社會
[00:13:44.000 --> 00:13:46.000]  我們看到很多好東西很漂亮就想買回家
[00:13:46.000 --> 00:13:48.000]  但很多時候是不會用的
[00:13:48.000 --> 00:13:50.000]  是沒有機會用的
[00:13:50.000 --> 00:13:52.000]  是沒有機會穿的
[00:13:52.000 --> 00:13:54.000]  然後就壞了,舊了
[00:13:54.000 --> 00:13:56.000]  然後就不再有興趣看了
[00:13:56.000 --> 00:13:58.000]  這些當然我們不只是說女士
[00:13:58.000 --> 00:14:00.000]  我告訴你,全代人都會
[00:14:00.000 --> 00:14:02.000]  全代人最多沒有用過的東西
[00:14:02.000 --> 00:14:04.000]  就是什麼呢
[00:14:04.000 --> 00:14:06.000]  就是書
[00:14:06.000 --> 00:14:08.000]  我們從來沒有看過
[00:14:08.000 --> 00:14:10.000]  到你想看的時候
[00:14:10.000 --> 00:14:12.000]  你發覺這本書這麼舊,不如看一本新的
[00:14:12.000 --> 00:14:14.000]  不需要再看那本舊書
[00:14:14.000 --> 00:14:16.000]  那本書是十年前的
[00:14:16.000 --> 00:14:18.000]  現在有很多新更好的書
[00:14:18.000 --> 00:14:20.000]  你沒有那麼多時間
[00:14:20.000 --> 00:14:22.000]  看那麼多書的時候
[00:14:22.000 --> 00:14:24.000]  你只會選擇一些比較有用和新的東西
[00:14:24.000 --> 00:14:26.000]  我們很多東西
[00:14:26.000 --> 00:14:28.000]  都是不珍惜的
[00:14:28.000 --> 00:14:30.000]  我們很多機會
[00:14:30.000 --> 00:14:32.000]  都是放棄了
[00:14:32.000 --> 00:14:34.000]  所以我們要把握
[00:14:34.000 --> 00:14:36.000]  我們學習珍惜我們的機會
[00:14:36.000 --> 00:14:38.000]  不像猶太人一樣
[00:14:38.000 --> 00:14:40.000]  不像這些歐美國家一樣
[00:14:40.000 --> 00:14:42.000]  他們有很多機會
[00:14:42.000 --> 00:14:44.000]  來認識神,如果他們認識神
[00:14:44.000 --> 00:14:46.000]  他們是很容易明白的
[00:14:46.000 --> 00:14:48.000]  如果我們願意去追求
[00:14:48.000 --> 00:14:50.000]  我們教了那麼多年,我們聽了那麼多東西
[00:14:50.000 --> 00:14:52.000]  其實我們很容易去掌握的
[00:14:52.000 --> 00:14:54.000]  我們肯去看聖經,我們很容易會明白的
[00:14:54.000 --> 00:14:56.000]  很多人很想看
[00:14:56.000 --> 00:14:58.000]  他都是看不明白的
[00:14:58.000 --> 00:15:00.000]  特別有些不識字
[00:15:00.000 --> 00:15:02.000]  有些根本沒有接觸聖經
[00:15:02.000 --> 00:15:04.000]  從小到大
[00:15:04.000 --> 00:15:06.000]  他看是很難了解的
[00:15:06.000 --> 00:15:08.000]  但我們有很多機會
[00:15:08.000 --> 00:15:10.000]  但我們很容易放棄這些機會
[00:15:10.000 --> 00:15:12.000]  我們不珍惜這些機會
[00:15:12.000 --> 00:15:14.000]  我們就以為
[00:15:14.000 --> 00:15:16.000]  新的東西好
[00:15:16.000 --> 00:15:18.000]  我們去學習一些新的東西
[00:15:18.000 --> 00:15:20.000]  去聽一些新奇的東西
[00:15:20.000 --> 00:15:22.000]  去聽一些未聽過的東西
[00:15:22.000 --> 00:15:24.000]  但我們其實是有機會
[00:15:24.000 --> 00:15:26.000]  和這個神建立更好的關係
[00:15:26.000 --> 00:15:28.000]  我們有機會
[00:15:28.000 --> 00:15:30.000]  認識這個神更深的時候
[00:15:30.000 --> 00:15:32.000]  我們沒有很珍惜
[00:15:32.000 --> 00:15:34.000]  好像這些猶太人
[00:15:34.000 --> 00:15:36.000]  他們沒有很珍惜
[00:15:36.000 --> 00:15:38.000]  既然猶太人
[00:15:38.000 --> 00:15:40.000]  不珍惜了
[00:15:40.000 --> 00:15:42.000]  那做什麼呢?
[00:15:42.000 --> 00:15:44.000]  於是保羅和巴拿巴說
[00:15:44.000 --> 00:15:46.000]  我們就轉向外邦人去
[00:15:46.000 --> 00:15:48.000]  因為主曾經
[00:15:48.000 --> 00:15:50.000]  吩咐納你做外邦人的光
[00:15:50.000 --> 00:15:52.000]  吩咐納你做外邦人的光
[00:15:52.000 --> 00:15:54.000]  猶太人不珍惜
[00:15:54.000 --> 00:15:56.000]  就給外邦人聽
[00:15:56.000 --> 00:15:58.000]  當然其實
[00:15:58.000 --> 00:16:00.000]  保羅也是
[00:16:00.000 --> 00:16:02.000]  繼續會向猶太人傳福音
[00:16:02.000 --> 00:16:04.000]  保羅後來的行程
[00:16:04.000 --> 00:16:06.000]  都會去一些會堂
[00:16:06.000 --> 00:16:08.000]  去講道
[00:16:08.000 --> 00:16:10.000]  因為初期教會也是
[00:16:10.000 --> 00:16:12.000]  因為猶太人到處都有會堂
[00:16:12.000 --> 00:16:14.000]  而猶太人的會堂都比較自由
[00:16:14.000 --> 00:16:16.000]  沒有我們今天教會那麼限制
[00:16:16.000 --> 00:16:18.000]  一定編譯請了哪個講道
[00:16:18.000 --> 00:16:20.000]  就是那個講
[00:16:20.000 --> 00:16:22.000]  猶太人的會堂
[00:16:22.000 --> 00:16:24.000]  是誰都可以講的
[00:16:24.000 --> 00:16:26.000]  基本上有東西想分享就可以講
[00:16:26.000 --> 00:16:28.000]  都是在會堂講
[00:16:28.000 --> 00:16:30.000]  讀以賽亞書就可以講
[00:16:30.000 --> 00:16:32.000]  所以他們都會這樣做
[00:16:32.000 --> 00:16:34.000]  不過因為猶太人
[00:16:34.000 --> 00:16:36.000]  不太接受的時候
[00:16:36.000 --> 00:16:38.000]  保羅和巴拿巴說
[00:16:38.000 --> 00:16:40.000]  我們轉向外邦人
[00:16:40.000 --> 00:16:42.000]  我們不如集中一點去幫助
[00:16:42.000 --> 00:16:44.000]  外邦人信主
[00:16:44.000 --> 00:16:46.000]  因為似乎外邦人很接受
[00:16:46.000 --> 00:16:48.000]  去到這個地方的時候
[00:16:48.000 --> 00:16:50.000]  很多外邦人
[00:16:50.000 --> 00:16:52.000]  他們願意來聽福音
[00:16:52.000 --> 00:16:54.000]  他們願意接受福音
[00:16:54.000 --> 00:16:56.000]  所以為什麼不讓他們聽
[00:16:56.000 --> 00:16:58.000]  為什麼不幫助他們
[00:16:58.000 --> 00:17:00.000]  來有機會接受呢
[00:17:00.000 --> 00:17:02.000]  當然如果猶太人很樂意聽
[00:17:02.000 --> 00:17:04.000]  我相信保羅和巴拿巴很樂意跟他們講
[00:17:04.000 --> 00:17:06.000]  雖然保羅在這裡說
[00:17:06.000 --> 00:17:08.000]  他轉向外邦人
[00:17:08.000 --> 00:17:10.000]  但如果你看羅馬書
[00:17:10.000 --> 00:17:12.000]  你會知道保羅不是放棄猶太人
[00:17:12.000 --> 00:17:14.000]  他不是不愛這些人
[00:17:14.000 --> 00:17:16.000]  甚至說他願意同胞信主
[00:17:16.000 --> 00:17:18.000]  他自己被詛咒到這麼遠
[00:17:18.000 --> 00:17:20.000]  所以保羅是很想傳方給他們
[00:17:20.000 --> 00:17:22.000]  不過他們不接受
[00:17:22.000 --> 00:17:24.000]  就不用勉強
[00:17:24.000 --> 00:17:26.000]  不接受就不用花心機在那裡
[00:17:26.000 --> 00:17:28.000]  因為還有其他人
[00:17:28.000 --> 00:17:30.000]  他們需要機會
[00:17:30.000 --> 00:17:32.000]  還有其他人想接受
[00:17:32.000 --> 00:17:34.000]  這些外邦人需要福音
[00:17:34.000 --> 00:17:36.000]  他們需要認識耶穌
[00:17:36.000 --> 00:17:38.000]  所以保羅就轉向
[00:17:38.000 --> 00:17:40.000]  這些外邦人去幫助他們
[00:17:40.000 --> 00:17:42.000]  但幫助他們
[00:17:42.000 --> 00:17:44.000]  是比幫助猶太人難
[00:17:44.000 --> 00:17:46.000]  老實說猶太人
