
[00:00:00.000 --> 00:00:02.740]  讓我們先一起同心去禱告
[00:02:03.240 --> 00:02:06.400]  其實不知道聖經裡面寫了那麼多家譜
[00:02:06.400 --> 00:02:08.000]  是有什麼意思
[00:02:08.000 --> 00:02:11.300]  也不知道有什麼訊息可以得到
[00:02:11.300 --> 00:02:13.840]  所以大家不知道
[00:02:13.840 --> 00:02:16.540]  有時在讀經的時候讀到家譜
[00:02:16.540 --> 00:02:20.400]  會不會都用秒速讀過家譜
[00:02:20.400 --> 00:02:24.000]  又或者直接飛過就算了
[00:02:24.000 --> 00:02:28.400]  不過如果我們很快飛過了這個家譜
[00:02:28.400 --> 00:02:33.060]  我們只是停留在案情裡面的發展
[00:02:33.060 --> 00:02:35.160]  可能就會錯過了
[00:02:35.160 --> 00:02:39.200]  聖經想藉著家譜的延伸內容
[00:02:39.200 --> 00:02:40.860]  讓我們去明白
[00:02:40.860 --> 00:02:43.660]  蓋忍和亞伯的故事
[00:02:43.660 --> 00:02:49.400]  並不是單單結束在譴責和流散的當中
[00:02:49.400 --> 00:02:51.400]  而是很想表達
[00:02:51.400 --> 00:02:58.300]  上帝對人類後代的恩典和保護裡面
[00:02:58.300 --> 00:03:03.600]  我們上個星期讀經的時候
[00:03:03.600 --> 00:03:08.700]  我們也看到雖然蓋忍他藐視了上帝
[00:03:08.700 --> 00:03:11.600]  甚至殺了他的親兄弟亞伯
[00:03:11.600 --> 00:03:14.500]  不過在這幾節的經文裡面
[00:03:14.500 --> 00:03:21.200]  我們看到上帝不單止保護了蓋忍的生命安全
[00:03:21.200 --> 00:03:25.400]  更加保護了他後代的安全
[00:03:25.400 --> 00:03:31.200]  以致他們可以開始建立起自己的文化和成就
[00:03:31.200 --> 00:03:36.000]  特別是蓋忍的後代拉密
[00:03:36.000 --> 00:03:38.000]  在經文裡也有說
[00:03:38.000 --> 00:03:41.400]  他居然很吹噓自己的能力
[00:03:41.400 --> 00:03:44.600]  甚至認為上帝要保護他
[00:03:44.600 --> 00:03:49.600]  超過他的祖先蓋忍十倍
[00:03:49.600 --> 00:03:52.000]  當然最後我們看回經文
[00:03:52.000 --> 00:03:54.500]  就看到蓋忍的家譜
[00:03:54.500 --> 00:03:59.800]  記載停止了在拉密和他的孩子身上
[00:03:59.800 --> 00:04:00.900]  我們看到的是
[00:04:00.900 --> 00:04:06.300]  上帝透過揀選了亞當的另外一個族譜
[00:04:06.300 --> 00:04:11.900]  即是塞特和以羅氏的後代
[00:04:11.900 --> 00:04:16.500]  讓人類的故事並沒有結束
[00:04:16.500 --> 00:04:19.500]  仍然可以與上帝有關係
[00:04:19.500 --> 00:04:26.400]  繼續享受上帝對人類的恩典和保護
[00:04:26.400 --> 00:04:30.300]  所以說《創世記》第四章下半部分
[00:04:30.300 --> 00:04:32.200]  十七至二十六節
[00:04:32.200 --> 00:04:37.000]  其實也是一段頗有趣和重要的經文
[00:04:37.000 --> 00:04:44.100]  因為作者正是透過了記載全人類的第一個家譜
[00:04:44.100 --> 00:04:47.800]  記載了亞當以後人類的發展
[00:04:47.800 --> 00:04:52.500]  亦繼續說人和上帝的關係
[00:04:52.500 --> 00:04:54.600]  今日幾節的經文
[00:04:54.600 --> 00:04:58.300]  我很想集中說三個重點
[00:04:58.300 --> 00:05:03.300]  第一個重點是人類文化的開始和延續
[00:05:03.300 --> 00:05:07.800]  第二個重點是在蓋忍的後代當中
[00:05:07.800 --> 00:05:10.300]  有一個名叫拉密的人
[00:05:10.300 --> 00:05:12.800]  他在二十三至二十四節
[00:05:12.800 --> 00:05:15.600]  唱了一首吹虛之歌
[00:05:15.600 --> 00:05:22.400]  來自吹自擂自己的成就和獲得的東西
[00:05:22.400 --> 00:05:26.300]  他將一切的功勞都歸到自己的名下
[00:05:26.300 --> 00:05:32.500]  他完全無視了上帝對他的恩典和上帝的存在
[00:05:32.500 --> 00:05:34.300]  而最後的第三點
[00:05:34.300 --> 00:05:37.300]  就是想指出繼承亞當的
[00:05:37.300 --> 00:05:40.300]  不是被流散了的蓋忍
[00:05:40.300 --> 00:05:44.100]  而是亞當夏娃的另一個兒子
[00:05:44.100 --> 00:05:49.400]  塞特才是亞當的繼承人
[00:05:49.400 --> 00:05:52.600]  我們一起看看第一個重點
[00:05:52.600 --> 00:05:57.200]  就是人類文化的開始和延續
[00:05:57.200 --> 00:06:02.600]  我們一起看看創世紀十七至二十二節
[00:06:02.600 --> 00:06:04.900]  蓋忍與妻子同房
[00:06:04.900 --> 00:06:06.200]  他就懷孕
[00:06:06.200 --> 00:06:08.200]  生了二落
[00:06:08.200 --> 00:06:09.900]  蓋忍建造一座城
[00:06:09.900 --> 00:06:12.200]  就照他兒子的名字
[00:06:12.200 --> 00:06:14.600]  稱那成為二落
[00:06:14.600 --> 00:06:16.500]  二落生以拿
[00:06:16.500 --> 00:06:19.600]  以拿生米胡阿利
[00:06:19.600 --> 00:06:23.700]  米胡阿利生瑪圖薩利
[00:06:23.700 --> 00:06:25.900]  瑪圖薩利生拉麥
[00:06:25.900 --> 00:06:28.400]  拉麥娶了兩個妻子
[00:06:28.400 --> 00:06:30.200]  一個名叫亞戴
[00:06:30.200 --> 00:06:32.200]  一個名叫細拉
[00:06:32.200 --> 00:06:34.100]  亞戴生阿伯
[00:06:34.100 --> 00:06:36.400]  阿伯是住帳棚
[00:06:36.400 --> 00:06:39.100]  牧養生畜的人的祖師
[00:06:39.100 --> 00:06:42.200]  阿伯的兄弟名叫尤伯
[00:06:42.200 --> 00:06:47.100]  他是所有彈琴吹簫之人的祖師
[00:06:47.100 --> 00:06:50.400]  細拉又生了土伯蓋忍
[00:06:50.400 --> 00:06:54.600]  他是打造各樣銅器鐵器的工匠
[00:06:54.600 --> 00:06:58.600]  土伯蓋忍的妹妹是拿瑪
[00:06:58.600 --> 00:06:59.800]  以上這幾節經文
[00:06:59.800 --> 00:07:01.900]  大家可能有點頭暈
[00:07:01.900 --> 00:07:03.700]  因為有很多大量
[00:07:03.700 --> 00:07:08.000]  可能你不認真去想怎麼讀的名字
[00:07:08.000 --> 00:07:10.100]  其實你都未必懂得讀
[00:07:10.100 --> 00:07:12.700]  但是其實在這段經文
[00:07:12.700 --> 00:07:16.700]  第一句已經很明顯講了重點
[00:07:16.700 --> 00:07:20.600]  就是蓋忍與他的妻子同房
[00:07:20.600 --> 00:07:22.000]  我們在這裡看到
[00:07:22.000 --> 00:07:25.800]  上帝在過去賜給亞當、夏娃
[00:07:25.800 --> 00:07:27.600]  有延續生命的能力
[00:07:27.600 --> 00:07:30.000]  其實現在仍然是
[00:07:30.000 --> 00:07:31.700]  將這種的恩典
[00:07:31.700 --> 00:07:35.000]  繼續加諸在蓋忍的身上
[00:07:35.000 --> 00:07:37.200]  雖然蓋忍他做了一些
[00:07:37.200 --> 00:07:40.200]  不可被原諒的錯誤
[00:07:40.200 --> 00:07:44.200]  但是上帝仍然是給他有生命力
[00:07:44.200 --> 00:07:47.600]  賜福給他能夠與妻子同房
[00:07:47.600 --> 00:07:50.400]  而生了他的後代
[00:07:50.400 --> 00:07:52.100]  這幾節的經文
[00:07:52.100 --> 00:07:57.300]  除了記錄了蓋忍他之後的幾代人
[00:07:57.300 --> 00:07:59.200]  也記罪了
[00:07:59.200 --> 00:08:02.200]  以及表明了神很遵守他的諾言
[00:08:02.200 --> 00:08:07.200]  因為他保護了本應被處死的蓋忍
[00:08:07.200 --> 00:08:10.200]  以致他可以生兒育女
[00:08:10.200 --> 00:08:14.900]  一代一代將他的血脈傳流下來
[00:08:14.900 --> 00:08:16.600]  我們在這裡看到的是
[00:08:16.600 --> 00:08:18.900]  上帝不單止施恩典
[00:08:18.900 --> 00:08:21.600]  以及保護蓋忍的後代
[00:08:21.600 --> 00:08:24.200]  經文更加記錄了
[00:08:24.200 --> 00:08:28.000]  蓋忍的後代拉脈開始的時候
[00:08:28.000 --> 00:08:32.600]  他的孩子都是獨當一面的一代宗師
[00:08:32.600 --> 00:08:34.600]  我們在經文中看到
[00:08:34.600 --> 00:08:40.800]  阿伯是住帳棚和牧養生畜的人的祖師
[00:08:40.800 --> 00:08:44.500]  如果我們從人類文化的發展來看
[00:08:44.500 --> 00:08:48.000]  其實住帳棚和牧養生畜
[00:08:48.000 --> 00:08:50.400]  表明他們已經離開了
[00:08:50.400 --> 00:08:52.600]  比較低層次的文化
[00:08:52.600 --> 00:08:57.200]  慢慢演變成群居的模式
[00:08:57.200 --> 00:09:01.300]  帳棚表示了一種居住的新文化
[00:09:01.300 --> 00:09:02.600]  而牧養生畜
[00:09:02.600 --> 00:09:06.500]  就是一個經濟發展的文化表現
[00:09:06.500 --> 00:09:09.600]  再加上他的兄弟尤伯
[00:09:09.600 --> 00:09:13.600]  是彈琴吹簫的人的祖師
[00:09:13.600 --> 00:09:17.400]  就是說音樂文化在當時已經出現
[00:09:17.400 --> 00:09:20.100]  正正就是表示社群
[00:09:20.100 --> 00:09:24.000]  可能已經有一些富裕的階級出現
[00:09:24.000 --> 00:09:29.600]  因為他們可以在一個以農業為生的社會當中
[00:09:29.600 --> 00:09:32.500]  有一些閒餘的活動
[00:09:32.500 --> 00:09:34.900]  而最後土白該隱
[00:09:34.900 --> 00:09:39.700]  就是打造各樣銅器鐵器的工匠
[00:09:39.700 --> 00:09:44.600]  這些技術也都表達了有幾個文化的方面
[00:09:44.600 --> 00:09:48.400]  可能是建築、軍事或者農業上面
[00:09:48.400 --> 00:09:54.100]  都已經遠離了一個比較低層次的時代
[00:09:54.100 --> 00:09:58.100]  而進入了一個高文化的時代
[00:09:58.100 --> 00:10:00.400]  在這幾節的經文裡面
[00:10:00.400 --> 00:10:05.200]  我們看到上帝那種的恩典和保護
[00:10:05.200 --> 00:10:10.600]  不單止只是沒有被該隱受損害
[00:10:10.600 --> 00:10:14.900]  更加讓他雖然都要被流散
[00:10:14.900 --> 00:10:21.200]  但是他們仍然可以發展出自己那種的文化和成就
[00:10:21.200 --> 00:10:28.900]  而拉密這個人也都成為了人類文化成就之父
[00:10:28.900 --> 00:10:31.400]  可能我們看到這裡都會想
[00:10:31.400 --> 00:10:34.200]  其實對他拉密都挺好的
[00:10:34.200 --> 00:10:38.000]  他可以做到一再宗師的師父
[00:10:38.000 --> 00:10:40.500]  不過似乎上帝這一份
[00:10:40.500 --> 00:10:43.600]  對他們家族的保護和恩典
[00:10:43.600 --> 00:10:47.400]  就沒有被拉密去看重
[00:10:47.400 --> 00:10:50.400]  因為經文的第二個重點就是
[00:10:50.400 --> 00:10:54.500]  我們可以看到在該隱之後
[00:10:54.500 --> 00:10:59.200]  其實他的後代仍然是不尊重上帝
[00:10:59.200 --> 00:11:01.200]  當中就以拉密
[00:11:01.200 --> 00:11:09.000]  他在這裡唱了一首吹噓之歌來作為一個代表作
[00:11:09.000 --> 00:11:12.800]  經文的第23到第24節
[00:11:12.800 --> 00:11:16.500]  很清晰地記載了當時拉密
[00:11:16.500 --> 00:11:21.500]  當他成為了人類文化成就之父的時候
[00:11:21.500 --> 00:11:26.000]  他就向他那兩位妻子作了一首
[00:11:26.000 --> 00:11:33.100]  自以為或者自視是上帝必看顧他的吹噓之歌
[00:11:33.100 --> 00:11:34.800]  經文這樣說
[00:11:34.800 --> 00:11:37.600]  拉密對他兩個妻子說
[00:11:37.600 --> 00:11:41.400]  阿大 細拉 聽我的聲音
[00:11:41.400 --> 00:11:45.400]  拉密的妻子 則以聽我的言語
[00:11:45.400 --> 00:11:48.700]  大人傷我 我把他殺了
[00:11:48.700 --> 00:11:51.900]  小孩損我 我把他害了
[00:11:51.900 --> 00:11:55.100]  若殺該隱 遭報七倍
[00:11:55.100 --> 00:11:59.400]  殺拉密的 必遭報七十七倍
[00:11:59.400 --> 00:12:02.700]  我們在拉密的吹噓之歌
[00:12:02.700 --> 00:12:06.200]  我們看完拉密的吹噓之歌
[00:12:06.200 --> 00:12:11.700]  其實我們回想和之前該隱阿伯的故事
[00:12:11.700 --> 00:12:15.800]  其實是一個很強的上文下理的關聯
[00:12:15.800 --> 00:12:20.200]  因為拉密在吹噓自己去到一個程度
[00:12:20.200 --> 00:12:24.200]  就是認為上帝一定要看顧他
[00:12:24.200 --> 00:12:29.400]  其實我們看回剛剛上星期看的經文
[00:12:29.400 --> 00:12:31.800]  第四章十五節的時候
[00:12:31.800 --> 00:12:35.300]  我們其實都看到一種這一種的承諾
[00:12:35.300 --> 00:12:40.400]  不過這個承諾是說耶和華去保護該隱
[00:12:40.400 --> 00:12:42.800]  所以給了一個印記他
[00:12:42.800 --> 00:12:47.200]  免得他被人看到就殺他
[00:12:47.200 --> 00:12:49.400]  正如在第十五節也說
[00:12:49.400 --> 00:12:53.400]  凡殺該隱的 必遭報七倍
[00:12:53.400 --> 00:12:57.300]  不過在這一節的經文是說
[00:12:57.300 --> 00:13:01.800]  創造主對於受造物那種的保護
[00:13:01.800 --> 00:13:05.800]  但是在這裡拉密是剛剛
[00:13:05.800 --> 00:13:08.700]  第二十三二十四節的吹噓之歌
[00:13:08.700 --> 00:13:12.000]  是由拉密他自己的口去說
[00:13:12.000 --> 00:13:16.800]  我們可以看到他嘗試將自己神聖化
[00:13:16.800 --> 00:13:22.000]  他居然去模仿耶和華造物主的口吻
[00:13:22.000 --> 00:13:24.800]  很自高自大地強調
[00:13:24.800 --> 00:13:29.100]  和誇張自己的重要性
[00:13:29.100 --> 00:13:32.900]  可能我們一路看回剛剛的二十三二十四節
[00:13:32.900 --> 00:13:34.600]  我們會覺得
[00:13:34.600 --> 00:13:36.200]  這樣一首詩歌
[00:13:36.200 --> 00:13:40.500]  通常你作詩都會有一些誇張化的情節
[00:13:40.500 --> 00:13:43.600]  這樣也是可以理解的
[00:13:43.600 --> 00:13:45.400]  不過我想說
[00:13:45.400 --> 00:13:50.700]  核心問題不僅是關於文學的手法
[00:13:50.700 --> 00:13:54.500]  而是在於這一首詩歌背後
[00:13:54.500 --> 00:14:01.600]  正正反映了拉密他那種以自我為中心的態度
[00:14:01.600 --> 00:14:03.500]  試過裡面說到
[00:14:03.500 --> 00:14:06.800]  如果有那些壯年人損害拉密
[00:14:06.800 --> 00:14:09.500]  他就要將那個人殺了
[00:14:09.500 --> 00:14:12.800]  同樣如果有小孩損害他
[00:14:12.800 --> 00:14:18.200]  拉密一樣都是要將他除掉
[00:14:18.200 --> 00:14:19.000]  試想一下
[00:14:19.000 --> 00:14:25.600]  這個其實完全是一種不對等的暴力報復
[00:14:25.600 --> 00:14:26.400]  你想想
[00:14:26.400 --> 00:14:31.400]  如果其他人只是說想損害拉密
[00:14:31.400 --> 00:14:35.700]  但是拉密已經要將他殺人滅口
[00:14:35.700 --> 00:14:40.200]  要動刀動槍
[00:14:40.200 --> 00:14:45.700]  我想比起耶和華保護該人的承諾
[00:14:45.700 --> 00:14:53.300]  他居然會說到那個報復要多過十倍
[00:14:53.300 --> 00:14:57.400]  我想這種這麼狂妄自大的心態
[00:14:57.400 --> 00:15:01.600]  其實一直在我們看頭那幾章的《創世記》
[00:15:01.600 --> 00:15:03.100]  都已經有延續
[00:15:03.100 --> 00:15:06.900]  由亞當夏娃起初違背了上帝
[00:15:06.900 --> 00:15:10.300]  到該人他去遷怒上帝
[00:15:10.300 --> 00:15:12.600]  所以殺了他的親兄弟
[00:15:12.600 --> 00:15:14.300]  而到現在
[00:15:14.300 --> 00:15:18.400]  拉密居然已經完全輕視了上帝
[00:15:18.400 --> 00:15:22.200]  甚至我們會說他是很老奉地認為
[00:15:22.200 --> 00:15:27.100]  上帝一定要保護他免受傷害
[00:15:27.100 --> 00:15:29.000]  我想我們可以看到
[00:15:29.000 --> 00:15:32.500]  在《創世記》的作者一直都想表達
[00:15:32.500 --> 00:15:35.000]  人類那種自我忠心
[00:15:35.000 --> 00:15:39.100]  怎樣影響到人和上帝的關係
[00:15:39.100 --> 00:15:46.300]  怎樣去破壞上帝對人的恩典和保護
[00:15:46.300 --> 00:15:51.700]  另外這首詩亦讓我們輕輕地窺探到
[00:15:51.700 --> 00:15:55.800]  當時社會性的罪是多麼猖狂
[00:15:55.800 --> 00:16:00.100]  通常我們現在有時回顧社會的文明
[00:16:00.100 --> 00:16:04.000]  我們都會很期待人類的文明發展
[00:16:04.000 --> 00:16:07.200]  是可以帶來一種生活上的改善
[00:16:07.200 --> 00:16:11.400]  又或者減少社群的衝突
[00:16:11.400 --> 00:16:15.900]  可惜作者在這裡提到拉密的時代
[00:16:15.900 --> 00:16:20.200]  我們看到的確在社會文化上
[00:16:20.200 --> 00:16:22.600]  都有很多的發達
[00:16:22.600 --> 00:16:27.100]  但是罪惡反而更加變本加厲
[00:16:27.100 --> 00:16:30.700]  不斷擴張和嚴重
[00:16:30.700 --> 00:16:34.100]  我們看到拉密的那種吹噓
[00:16:34.100 --> 00:16:38.900]  我們看到原來有可能文明越高的狀態
[00:16:38.900 --> 00:16:41.700]  道德可以越低落
[00:16:41.700 --> 00:16:46.900]  我想我們今天所活在的社會文化的狀態當中
[00:16:46.900 --> 00:16:51.600]  肯定會比聖經當時所描述的時代
[00:16:51.600 --> 00:16:55.500]  更加為之發達、有錢和提升
[00:16:55.500 --> 00:16:58.600]  我們的生活是更加安舒
[00:16:58.600 --> 00:17:03.800]  不過我們今天有沒有用一個敏銳的心來去審查
[00:17:03.800 --> 00:17:09.800]  我們自己所身處的社會狀態當中的一些罪
[00:17:09.800 --> 00:17:12.600]  我們有沒有敬畏我們的神
[00:17:12.600 --> 00:17:20.700]  而不是只顧自我膨脹自己的能力和成就
[00:17:20.700 --> 00:17:25.100]  之後我們今天去到經文的第三個重點
[00:17:25.100 --> 00:17:27.000]  就是我們將我們的焦點
[00:17:27.000 --> 00:17:31.300]  回到上帝的恩典和保護當中
[00:17:31.300 --> 00:17:34.700]  我們看到在該人的家譜結尾
[00:17:34.700 --> 00:17:38.400]  和拉密的吹噓之歌之後
[00:17:38.400 --> 00:17:44.500]  作者交代了另外一個嶄新時代的新開始
[00:17:44.500 --> 00:17:48.900]  經文在第25到26節這樣說
[00:17:48.900 --> 00:17:51.500]  亞當又與妻子同房
[00:17:51.500 --> 00:17:54.000]  他就生了一個兒子
[00:17:54.000 --> 00:17:57.200]  給他起名叫「失特」
[00:17:57.200 --> 00:18:02.400]  說神給我立了另一個子嗣代替阿伯
[00:18:02.400 --> 00:18:05.300]  因為該人殺了他
[00:18:05.300 --> 00:18:07.800]  失特也生了一個兒子
[00:18:07.800 --> 00:18:10.400]  起名叫「以羅氏」
[00:18:10.400 --> 00:18:15.600]  那時候人開始求告耶和華的命
[00:18:15.600 --> 00:18:18.000]  我們在這兩節的經文看到
[00:18:18.000 --> 00:18:21.800]  原來上帝沒有放棄人類
[00:18:21.800 --> 00:18:26.400]  他是透過揀選了失特作為繼承者
[00:18:26.400 --> 00:18:32.200]  讓人類有一個翻身的機會和可能
[00:18:32.200 --> 00:18:35.200]  人類可以在創世紀裡面
[00:18:35.200 --> 00:18:40.400]  繼續成為了上帝在地上的管家
[00:18:40.400 --> 00:18:43.000]  縱然亞當的後代裡面
[00:18:43.000 --> 00:18:45.000]  阿伯已經死了
[00:18:45.000 --> 00:18:48.200]  該人又犯了離天大罪
[00:18:48.200 --> 00:18:52.900]  而他的後代拉密又鬼死的驕傲
[00:18:52.900 --> 00:18:55.300]  從理論上看
[00:18:55.300 --> 00:19:02.200]  上帝大可以收回人類在地上作管家的身份和使命
[00:19:02.200 --> 00:19:09.100]  然而上帝卻是透過揀選了亞當夏娃的另一個兒子
[00:19:09.100 --> 00:19:12.300]  失特作為繼承者
[00:19:12.300 --> 00:19:14.100]  下個星期大家繼續看
[00:19:14.100 --> 00:19:17.500]  五章一到三節的記載的時候
[00:19:17.500 --> 00:19:22.500]  就會知道失特是延續亞當族譜的繼承人
[00:19:22.500 --> 00:19:29.400]  也表示上帝要人繼續在地上繁衍他們的後代
[00:19:29.400 --> 00:19:33.000]  去履行管理大地的職訓
[00:19:33.000 --> 00:19:41.700]  也體現上帝持續不斷地對人的恩典和保護
[00:19:41.700 --> 00:19:46.500]  之後我們有一個人名值得我們去關注
[00:19:46.500 --> 00:19:50.000]  就是失特的兒子以羅氏
[00:19:50.000 --> 00:19:52.500]  以羅氏是人的意思
[00:19:52.500 --> 00:19:57.100]  也可以解作是藩族脆弱的人
[00:19:57.100 --> 00:19:59.900]  而在第二十六節也指出了
[00:19:59.900 --> 00:20:02.000]  在以羅氏的時代
[00:20:02.000 --> 00:20:07.300]  人開始求告耶和華的命
[00:20:07.300 --> 00:20:12.300]  或者我們看了兩個家族的狀態
[00:20:12.300 --> 00:20:17.600]  我們也可以將失特的後代和該人的後代
[00:20:17.600 --> 00:20:22.500]  做一些輕微的對比和比較
[00:20:22.500 --> 00:20:26.100]  我們看到拉密是一個怎樣的狀態呢
[00:20:26.100 --> 00:20:31.200]  他正正是在該人的身上一脈相承
[00:20:31.200 --> 00:20:34.000]  繼承了他的凶殘
[00:20:34.000 --> 00:20:40.100]  以及他以暴易暴的程度可以說是有增無減
[00:20:40.100 --> 00:20:44.300]  情況是越來越差
[00:20:44.300 --> 00:20:49.100]  他不僅把上帝給該人的恩典和保護
[00:20:49.100 --> 00:20:51.400]  合理化了自己的暴力
[00:20:51.400 --> 00:20:57.800]  甚至用這種保護來恐嚇其他人
[00:20:57.800 --> 00:21:01.100]  反觀失特的後代以羅氏
[00:21:01.100 --> 00:21:04.300]  帶來了一個新的時代
[00:21:04.300 --> 00:21:07.200]  一個嶄新的可能
[00:21:07.200 --> 00:21:10.900]  說明了人的新開端
[00:21:10.900 --> 00:21:13.200]  我們看到人和神的關係
[00:21:13.200 --> 00:21:15.300]  也開始正常化
[00:21:15.300 --> 00:21:18.700]  人開始求告耶和華的命
[00:21:18.700 --> 00:21:24.700]  代表著人已經開始向上帝求告
[00:21:24.700 --> 00:21:31.000]  呼求祂的性命和崇拜上帝
[00:21:31.000 --> 00:21:36.100]  我們看到上帝讓失特代替阿伯
[00:21:36.100 --> 00:21:41.000]  為人類帶來了一個新的希望
[00:21:41.000 --> 00:21:43.600]  在這裏也有一個反省
[00:21:43.600 --> 00:21:46.600]  很想跟大家分享
[00:21:46.600 --> 00:21:50.000]  就是當我們看經文的時候
[00:21:50.000 --> 00:21:54.200]  看到這兩個家族的家譜
[00:21:54.200 --> 00:21:57.100]  其實有很大的分別
[00:21:57.100 --> 00:22:01.100]  一邊就是該人的家譜
[00:22:01.100 --> 00:22:05.100]  把上帝給了的恩典和保護
[00:22:05.100 --> 00:22:09.000]  合理化了自己的暴力
[00:22:09.000 --> 00:22:17.700]  另一邊就是開始求告耶和華的命
[00:22:17.700 --> 00:22:19.300]  大家要留意
[00:22:19.300 --> 00:22:21.700]  其實他們兩個的家族
[00:22:21.700 --> 00:22:24.400]  都是亞當的子孫
[00:22:24.400 --> 00:22:27.900]  為何當中有這麼大的差別
[00:22:27.900 --> 00:22:33.600]  他們的情況為何相差這麼遠
[00:22:33.600 --> 00:22:38.800]  今天到底我們要怎樣培育自己的家庭
[00:22:38.800 --> 00:22:42.200]  又或者你一路成長的時候
[00:22:42.200 --> 00:22:44.700]  你是怎樣被培育出來的呢
[00:22:44.700 --> 00:22:50.000]  我想雖然經文未必有很仔細地講到
[00:22:50.000 --> 00:22:54.700]  但都是值得我們去深思的一個問題
[00:22:54.700 --> 00:22:58.000]  而最後來到總結的部分
[00:22:58.000 --> 00:23:02.800]  這段經文讓我們很清晰地看到
[00:23:02.800 --> 00:23:07.900]  人類的後代和上帝的關係
[00:23:07.900 --> 00:23:11.700]  我們看到該人因為殺了他的親兄弟
[00:23:11.700 --> 00:23:14.500]  所以被流散的同時
[00:23:14.500 --> 00:23:20.000]  上帝仍然選擇了保證他的生命安全
[00:23:20.000 --> 00:23:24.000]  更加施恩典讓人類的文化
[00:23:24.000 --> 00:23:28.100]  可以逐漸地發展和發達
[00:23:28.100 --> 00:23:31.000]  讓他的後代拉麥成為了
[00:23:31.000 --> 00:23:36.900]  眾多文化和成就的父親
[00:23:36.900 --> 00:23:40.900]  不過正正因為有這些成就
[00:23:40.900 --> 00:23:48.200]  讓拉麥自以為自己是世上最應該被尊重的人
[00:23:48.200 --> 00:23:51.600]  我們看到拉麥那種吹噓
[00:23:51.600 --> 00:23:55.200]  那種自高自大的表現
[00:23:55.200 --> 00:23:58.700]  讓人看到的是
[00:23:58.700 --> 00:24:03.400]  原來人真的只會不停地越走越遠
[00:24:03.400 --> 00:24:05.200]  偏離上帝
[00:24:05.200 --> 00:24:08.400]  更加突顯了人的罪性
[00:24:08.400 --> 00:24:14.300]  就是對上帝的不尊重和無限的驕傲
[00:24:14.300 --> 00:24:18.400]  今時今日我們的狀態又是怎樣呢?
[00:24:18.400 --> 00:24:21.800]  我們在過去有沒有看重
[00:24:21.800 --> 00:24:26.200]  上帝給我們的恩典和保護呢?
[00:24:26.200 --> 00:24:29.200]  我們會不會都因為過去
[00:24:29.200 --> 00:24:34.000]  曾經領受了很多上帝的恩典和保護
[00:24:34.000 --> 00:24:36.100]  我們就殺紅了眼
[00:24:36.100 --> 00:24:39.000]  無論在我們的工作職場裏面
[00:24:39.000 --> 00:24:41.400]  在我們的學校學業
[00:24:41.400 --> 00:24:45.000]  又或者甚至乎我們的教會事工裏面
