
[00:00:00.000 --> 00:00:04.000]  我們一起先仰望主的帶領和同在
[00:04:09.000 --> 00:04:11.000]  因為危險
[00:04:11.000 --> 00:04:13.000]  生孩子就可以
[00:04:13.000 --> 00:04:15.000]  接著
[00:04:15.000 --> 00:04:17.000]  做事不用做得那麼仔細
[00:04:17.000 --> 00:04:19.000]  有人給你洗
[00:04:19.000 --> 00:04:21.000]  再不是那些妾侍
[00:04:21.000 --> 00:04:23.000]  就會幫你搞
[00:04:23.000 --> 00:04:25.000]  用不著那麼好
[00:04:25.000 --> 00:04:27.000]  女子無才便是德
[00:04:27.000 --> 00:04:29.000]  所以在那個年代
[00:04:29.000 --> 00:04:31.000]  你不可以接受任何教育
[00:04:31.000 --> 00:04:33.000]  你只可以在家裡
[00:04:33.000 --> 00:04:35.000]  最多繡花
[00:04:35.000 --> 00:04:37.000]  照顧孩子煮飯
[00:04:37.000 --> 00:04:39.000]  就是做這些
[00:04:39.000 --> 00:04:41.000]  你的老公一個不經意
[00:04:41.000 --> 00:04:43.000]  不喜歡你
[00:04:43.000 --> 00:04:45.000]  他就可以寫一份休書
[00:04:45.000 --> 00:04:47.000]  休了你
[00:04:47.000 --> 00:04:49.000]  而要休了你的理由是什麼
[00:04:49.000 --> 00:04:51.000]  很簡單
[00:04:51.000 --> 00:04:53.000]  就是你犯了七出之條
[00:04:53.000 --> 00:04:55.000]  其中一條把柄
[00:04:55.000 --> 00:04:57.000]  都可以將你
[00:04:57.000 --> 00:04:59.000]  休了你
[00:04:59.000 --> 00:05:01.000]  沒有孩子又不行
[00:05:01.000 --> 00:05:03.000]  不孝順我媽
[00:05:03.000 --> 00:05:05.000]  多麼容易
[00:05:05.000 --> 00:05:07.000]  頂我嘴
[00:05:07.000 --> 00:05:09.000]  又可以休了你
[00:05:09.000 --> 00:05:11.000]  最慘是
[00:05:11.000 --> 00:05:13.000]  如果真的被他抓到把柄
[00:05:13.000 --> 00:05:15.000]  會浸豬籠
[00:05:15.000 --> 00:05:17.000]  所以你看到嗎
[00:05:17.000 --> 00:05:19.000]  在那個年代
[00:05:19.000 --> 00:05:21.000]  弟兄你覺得怎樣
[00:05:21.000 --> 00:05:23.000]  做男人很幸福
[00:05:23.000 --> 00:05:27.000]  你也替那些女人不值
[00:05:27.000 --> 00:05:29.000]  如果生在那個年代
[00:05:29.000 --> 00:05:31.000]  為什麼男人會有這樣的思想
[00:05:31.000 --> 00:05:33.000]  你覺不覺得很不公平
[00:05:33.000 --> 00:05:35.000]  做一個女性
[00:05:35.000 --> 00:05:37.000]  今天我真的變了
[00:05:37.000 --> 00:05:39.000]  變了女性
[00:05:39.000 --> 00:05:41.000]  真的
[00:05:41.000 --> 00:05:43.000]  為什麼會有這樣的事情發生
[00:05:43.000 --> 00:05:45.000]  但在那個年代
[00:05:45.000 --> 00:05:47.000]  大家覺得很平常很正常的一件事
[00:05:47.000 --> 00:05:49.000]  幸好
[00:05:49.000 --> 00:05:51.000]  今天
[00:05:51.000 --> 00:05:53.000]  歷史改寫了
[00:05:53.000 --> 00:05:55.000]  有一班基督徒
[00:05:55.000 --> 00:05:57.000]  有一班宣教士
[00:05:57.000 --> 00:05:59.000]  來到中國的時候
[00:05:59.000 --> 00:06:01.000]  看到中國的婦女
[00:06:01.000 --> 00:06:03.000]  種種不平等的現象
[00:06:03.000 --> 00:06:05.000]  他改寫了
[00:06:05.000 --> 00:06:07.000]  中國這個百年
[00:06:07.000 --> 00:06:09.000]  的
[00:06:09.000 --> 00:06:11.000]  女性的慘況
[00:06:11.000 --> 00:06:13.000]  改變了很多婦女的命運
[00:06:13.000 --> 00:06:15.000]  那些宣教士教導他們
[00:06:15.000 --> 00:06:17.000]  放棄這個
[00:06:17.000 --> 00:06:19.000]  錢竹的惡習
[00:06:19.000 --> 00:06:21.000]  很好的一雙腳
[00:06:21.000 --> 00:06:23.000]  可以走路可以走路
[00:06:23.000 --> 00:06:25.000]  為什麼要把她紮起來
[00:06:25.000 --> 00:06:27.000]  他又使很多人
[00:06:27.000 --> 00:06:29.000]  很多婦女有受教育的機會
[00:06:29.000 --> 00:06:31.000]  甚至使到
[00:06:31.000 --> 00:06:33.000]  那些貧民的子女
[00:06:33.000 --> 00:06:35.000]  可以有教育的機會
[00:06:35.000 --> 00:06:37.000]  其實我們上一代都是這樣
[00:06:37.000 --> 00:06:39.000]  記得嗎?聽說去教會那裡
[00:06:39.000 --> 00:06:41.000]  派奶粉
[00:06:41.000 --> 00:06:43.000]  因為當時根本沒有錢
[00:06:43.000 --> 00:06:45.000]  沒有營養
[00:06:45.000 --> 00:06:47.000]  就是這樣派奶粉給
[00:06:47.000 --> 00:06:49.000]  小孩子使他們每天
[00:06:49.000 --> 00:06:51.000]  可以讀書可以有營養的早餐
[00:06:51.000 --> 00:06:53.000]  這些就是宣教士
[00:06:53.000 --> 00:06:55.000]  在中國所做的美好的工作
[00:06:55.000 --> 00:06:57.000]  他將醫學
[00:06:57.000 --> 00:06:59.000]  衛生引入我們中國
[00:06:59.000 --> 00:07:01.000]  的土地裡面
[00:07:01.000 --> 00:07:03.000]  不要說那麼遠
[00:07:03.000 --> 00:07:05.000]  說到香港的時間
[00:07:05.000 --> 00:07:07.000]  如果大家有去過調景嶺
[00:07:07.000 --> 00:07:09.000]  現在的調景嶺已經不同了
[00:07:09.000 --> 00:07:11.000]  以前的調景嶺是一片荒原
[00:07:11.000 --> 00:07:13.000]  就是有幾個宣教士
[00:07:13.000 --> 00:07:15.000]  他們在那個地方
[00:07:15.000 --> 00:07:17.000]  見到當時很多
[00:07:17.000 --> 00:07:19.000]  肺病的人沒得醫
[00:07:19.000 --> 00:07:21.000]  所以他們
[00:07:21.000 --> 00:07:23.000]  就開立了今天的
[00:07:23.000 --> 00:07:25.000]  寧實醫院
[00:07:25.000 --> 00:07:27.000]  我們當中也有弟兄姊妹
[00:07:27.000 --> 00:07:29.000]  在當中做工作
[00:07:29.000 --> 00:07:31.000]  我們都知道
[00:07:31.000 --> 00:07:33.000]  這個叫挪威的一個
[00:07:33.000 --> 00:07:35.000]  司務道宣教士
[00:07:35.000 --> 00:07:37.000]  和他一班宣教士的朋友
[00:07:37.000 --> 00:07:39.000]  開設了這個
[00:07:39.000 --> 00:07:41.000]  很好的工作
[00:07:41.000 --> 00:07:43.000]  前陣子有一套電視劇
[00:07:43.000 --> 00:07:45.000]  叫做什麼
[00:07:45.000 --> 00:07:47.000]  《城寨英雄》
[00:07:47.000 --> 00:07:49.000]  大家有些追得很開心
[00:07:49.000 --> 00:07:51.000]  我告訴你真正的城寨英雄
[00:07:51.000 --> 00:07:53.000]  是這個
[00:07:53.000 --> 00:07:55.000]  如果你今天去到城寨的地方
[00:07:55.000 --> 00:07:57.000]  見到一塊太湖石
[00:07:57.000 --> 00:07:59.000]  有個石碑上面有些文字
[00:07:59.000 --> 00:08:01.000]  給大家一個功課
[00:08:01.000 --> 00:08:03.000]  有機會去開
[00:08:03.000 --> 00:08:05.000]  去找這塊石出來
[00:08:05.000 --> 00:08:07.000]  他就告訴你
[00:08:07.000 --> 00:08:09.000]  原來這個地方曾經有一個叫潘寧卓的姊妹
[00:08:09.000 --> 00:08:11.000]  潘寧卓
[00:08:11.000 --> 00:08:13.000]  Jacqueline潘寧卓
[00:08:13.000 --> 00:08:15.000]  她才是真正的城寨英雄
[00:08:15.000 --> 00:08:17.000]  她是一個女孩
[00:08:17.000 --> 00:08:19.000]  22歲
[00:08:19.000 --> 00:08:21.000]  我們當中有沒有22歲的
[00:08:21.000 --> 00:08:23.000]  年輕女孩
[00:08:23.000 --> 00:08:25.000]  我們都覺得太小了
[00:08:25.000 --> 00:08:27.000]  一個人走到城寨
[00:08:27.000 --> 00:08:29.000]  走到香港
[00:08:29.000 --> 00:08:31.000]  在英國的地方
[00:08:31.000 --> 00:08:33.000]  去到這個九反之地
[00:08:33.000 --> 00:08:35.000]  三不管的地方
[00:08:35.000 --> 00:08:37.000]  黃賭毒什麼都有
[00:08:37.000 --> 00:08:39.000]  她就去到那個地方
[00:08:39.000 --> 00:08:41.000]  幫助那裡很多的人
[00:08:41.000 --> 00:08:43.000]  重新得到人生的新機會
[00:08:43.000 --> 00:08:45.000]  改變了他
[00:08:45.000 --> 00:08:47.000]  改寫了他們的人生
[00:08:47.000 --> 00:08:49.000]  後來當城寨拆的時候
[00:08:49.000 --> 00:08:51.000]  他們建立了一個叫
[00:08:51.000 --> 00:08:53.000]  郭瑩的地方
[00:08:53.000 --> 00:08:55.000]  在荔國村附近
[00:08:55.000 --> 00:08:57.000]  現在也是繼續
[00:08:57.000 --> 00:08:59.000]  變成一個機構
[00:08:59.000 --> 00:09:01.000]  這個就是
[00:09:01.000 --> 00:09:03.000]  如果大家有看過這本書
[00:09:03.000 --> 00:09:05.000]  特別你也要看這本書
[00:09:05.000 --> 00:09:07.000]  我順便介紹一下
[00:09:07.000 --> 00:09:09.000]  就是我們教會的才子
[00:09:09.000 --> 00:09:11.000]  黃大業翻譯的
[00:09:11.000 --> 00:09:13.000]  裡面的故事很感人
[00:09:13.000 --> 00:09:15.000]  各位弟兄姊妹
[00:09:15.000 --> 00:09:17.000]  原來
[00:09:17.000 --> 00:09:19.000]  在我們中國人
[00:09:19.000 --> 00:09:21.000]  我們香港人的歷史裡面
[00:09:21.000 --> 00:09:23.000]  這班宣教士
[00:09:23.000 --> 00:09:25.000]  是真的寫了一個
[00:09:25.000 --> 00:09:27.000]  不能改變的事實
[00:09:27.000 --> 00:09:29.000]  幫助我們
[00:09:29.000 --> 00:09:31.000]  真的從很多的
[00:09:31.000 --> 00:09:33.000]  將我們的文化
[00:09:33.000 --> 00:09:35.000]  將我們的生活都有很大的改變
[00:09:35.000 --> 00:09:37.000]  各位弟兄姊妹
[00:09:37.000 --> 00:09:39.000]  作炎作光
[00:09:39.000 --> 00:09:41.000]  就是這班作炎作光的基督徒
[00:09:41.000 --> 00:09:43.000]  改變了
[00:09:43.000 --> 00:09:45.000]  我們香港中國的命運
[00:09:45.000 --> 00:09:47.000]  各位弟兄姊妹
[00:09:47.000 --> 00:09:49.000]  我們進入教會的時間
[00:09:49.000 --> 00:09:51.000]  我們也會看到這幾個字
[00:09:51.000 --> 00:09:53.000]  這裡看得不是很清楚
[00:09:53.000 --> 00:09:55.000]  一會兒出去看看
[00:09:55.000 --> 00:09:57.000]  就是作光作炎
[00:09:57.000 --> 00:09:59.000]  原來作炎作光在我們基督徒的字典裡面
[00:09:59.000 --> 00:10:01.000]  不是一個
[00:10:01.000 --> 00:10:03.000]  我們很陌生的字眼
[00:10:03.000 --> 00:10:05.000]  當耶穌說完
[00:10:05.000 --> 00:10:07.000]  他的八福或者九福之後
[00:10:07.000 --> 00:10:09.000]  他的登山補訓
[00:10:09.000 --> 00:10:11.000]  最後有一個總結
[00:10:11.000 --> 00:10:13.000]  他說我們要作炎作光
[00:10:13.000 --> 00:10:15.000]  就是剛才大家所讀的經文
[00:10:15.000 --> 00:10:17.000]  各位弟兄姊妹
[00:10:17.000 --> 00:10:19.000]  這個是很重要的
[00:10:19.000 --> 00:10:21.000]  為什麼呢?
[00:10:21.000 --> 00:10:23.000]  因為我們要經歷了神的福氣
[00:10:23.000 --> 00:10:25.000]  祝福
[00:10:25.000 --> 00:10:27.000]  我們才能夠感受到
[00:10:27.000 --> 00:10:29.000]  神的恩典
[00:10:29.000 --> 00:10:31.000]  我們才能夠有心被恩感的
[00:10:31.000 --> 00:10:33.000]  去做
[00:10:33.000 --> 00:10:35.000]  去作出我們生命的使命
[00:10:35.000 --> 00:10:37.000]  就是作炎作光的使命
[00:10:37.000 --> 00:10:39.000]  如果我們只是
[00:10:39.000 --> 00:10:41.000]  單單將這個
[00:10:41.000 --> 00:10:43.000]  作炎作光的使命
[00:10:43.000 --> 00:10:45.000]  各位弟兄姊妹
[00:10:45.000 --> 00:10:47.000]  可能有些人覺得是一個重擔
[00:10:47.000 --> 00:10:49.000]  因為我們未經歷過
[00:10:49.000 --> 00:10:51.000]  神的祝福和恩典
[00:10:51.000 --> 00:10:53.000]  這個只不過是一個
[00:10:53.000 --> 00:10:55.000]  不能背負的重擔加在我們肩頭上
[00:10:55.000 --> 00:10:57.000]  各位弟兄姊妹
[00:10:57.000 --> 00:10:59.000]  所以今天我們見到
[00:10:59.000 --> 00:11:01.000]  耶穌基督先說完九福
[00:11:01.000 --> 00:11:03.000]  再告訴我們
[00:11:03.000 --> 00:11:05.000]  作炎作光
[00:11:05.000 --> 00:11:07.000]  這個重要的使命和訊息
[00:11:07.000 --> 00:11:09.000]  其實
[00:11:09.000 --> 00:11:11.000]  作炎作光
[00:11:11.000 --> 00:11:13.000]  有一點點問題
[00:11:13.000 --> 00:11:15.000]  因為那個作字
[00:11:15.000 --> 00:11:17.000]  原來你看回聖經的時候
[00:11:17.000 --> 00:11:19.000]  我今天的講題叫做
[00:11:19.000 --> 00:11:21.000]  試炎也試光
[00:11:21.000 --> 00:11:23.000]  有一點點不同
[00:11:23.000 --> 00:11:25.000]  但不是全錯
[00:11:25.000 --> 00:11:27.000]  不過我想更加強調一點
[00:11:27.000 --> 00:11:29.000]  給大家知道
[00:11:29.000 --> 00:11:31.000]  以前的人
[00:11:31.000 --> 00:11:33.000]  這是一個達芬奇的手稿
[00:11:33.000 --> 00:11:35.000]  以前的人都很想飛
[00:11:35.000 --> 00:11:37.000]  他們就會設計很多飛行器
[00:11:37.000 --> 00:11:39.000]  想去飛起
[00:11:39.000 --> 00:11:41.000]  甚至有些人
[00:11:41.000 --> 00:11:43.000]  設計一對翼,從山崖衝下去
[00:11:43.000 --> 00:11:45.000]  你知不知道最多的結局是怎樣?
[00:11:45.000 --> 00:11:47.000]  是的,踏死了
[00:11:47.000 --> 00:11:49.000]  為甚麼?
[00:11:49.000 --> 00:11:51.000]  因為這對翼不是他的
[00:11:51.000 --> 00:11:53.000]  這對翼是設計出來的
[00:11:53.000 --> 00:11:55.000]  是作出來的
[00:11:55.000 --> 00:11:57.000]  而
[00:11:57.000 --> 00:11:59.000]  一隻小鳥
[00:11:59.000 --> 00:12:01.000]  他擁有飛行的生命
[00:12:01.000 --> 00:12:03.000]  他就可以飛起
[00:12:03.000 --> 00:12:05.000]  I believe I can fly
[00:12:05.000 --> 00:12:07.000]  各位弟兄姊妹
[00:12:07.000 --> 00:12:09.000]  你相信你可以飛得起嗎?
[00:12:09.000 --> 00:12:11.000]  如果我們擁有
[00:12:11.000 --> 00:12:13.000]  小鳥的生命
[00:12:13.000 --> 00:12:15.000]  我們就可以飛起
[00:12:15.000 --> 00:12:17.000]  所以我們基督徒說我們要
[00:12:17.000 --> 00:12:19.000]  作炎作光的時候
[00:12:19.000 --> 00:12:21.000]  我們本身就是炎
[00:12:21.000 --> 00:12:23.000]  本身就是光
[00:12:23.000 --> 00:12:25.000]  我們才有這種動力
[00:12:25.000 --> 00:12:27.000]  聖經告訴我們
[00:12:27.000 --> 00:12:29.000]  我們有一個寶貝放在我們這個雅氣裏
[00:12:29.000 --> 00:12:31.000]  雅氣就是我們自己
[00:12:31.000 --> 00:12:33.000]  是要顯明莫大的能力
[00:12:33.000 --> 00:12:35.000]  不是出於我們
[00:12:35.000 --> 00:12:37.000]  而是出於上帝
[00:12:37.000 --> 00:12:39.000]  所以是上帝的生命在我們裏面
[00:12:39.000 --> 00:12:41.000]  我們才有這種力量
[00:12:41.000 --> 00:12:43.000]  來活出基督生命的豐盛
[00:12:43.000 --> 00:12:45.000]  能夠有炎
[00:12:45.000 --> 00:12:47.000]  有光特質的生命
[00:12:47.000 --> 00:12:49.000]  首先我們看看
[00:12:49.000 --> 00:12:51.000]  炎
[00:12:51.000 --> 00:12:53.000]  你認識多少種炎?
[00:12:53.000 --> 00:12:55.000]  我這裏有一瓶炎
[00:12:55.000 --> 00:12:59.000]  很多種的
[00:12:59.000 --> 00:13:01.000]  如果你說得其中一種
[00:13:01.000 --> 00:13:03.000]  我就送給你
[00:13:03.000 --> 00:13:05.000]  岩炎?沒有
[00:13:05.000 --> 00:13:07.000]  這裏沒有寫岩炎
[00:13:07.000 --> 00:13:09.000]  海炎?
[00:13:09.000 --> 00:13:11.000]  很棒
[00:13:11.000 --> 00:13:13.000]  送給你
[00:13:13.000 --> 00:13:15.000]  真的送給你
[00:13:15.000 --> 00:13:17.000]  裏面原來有喜馬拉雅山炎
[00:13:17.000 --> 00:13:19.000]  有一些海炎
[00:13:19.000 --> 00:13:21.000]  有一些骨子炎
[00:13:21.000 --> 00:13:23.000]  很有趣
[00:13:23.000 --> 00:13:25.000]  你會發覺
[00:13:25.000 --> 00:13:27.000]  炎也有很多種
[00:13:27.000 --> 00:13:29.000]  但是炎
[00:13:29.000 --> 00:13:31.000]  最重要的功能是什麼?
[00:13:31.000 --> 00:13:33.000]  調味
[00:13:33.000 --> 00:13:35.000]  調和
[00:13:35.000 --> 00:13:37.000]  聖經很有趣
[00:13:37.000 --> 00:13:39.000]  和字
[00:13:39.000 --> 00:13:41.000]  中文才會這樣想
[00:13:41.000 --> 00:13:43.000]  和字即是彼此和好
[00:13:43.000 --> 00:13:45.000]  原來它也有這個意思在裏面
[00:13:45.000 --> 00:13:47.000]  在《馬學福音》裏面
[00:13:47.000 --> 00:13:49.000]  講述同一段經文的時間
[00:13:49.000 --> 00:13:51.000]  它加了
[00:13:51.000 --> 00:13:53.000]  要彼此和睦
[00:13:53.000 --> 00:13:55.000]  《哥羅西詩》四章六節說
[00:13:55.000 --> 00:13:59.000]  你們要言語常常帶著和氣
[00:13:59.000 --> 00:14:01.000]  好像炎來調和
[00:14:01.000 --> 00:14:03.000]  知道怎樣去回答各人
[00:14:03.000 --> 00:14:05.000]  所以調和
[00:14:05.000 --> 00:14:07.000]  有一個意思就是彼此和睦
[00:14:07.000 --> 00:14:09.000]  能夠將一些
[00:14:09.000 --> 00:14:11.000]  可能很不同的人
[00:14:11.000 --> 00:14:13.000]  我們能夠
[00:14:13.000 --> 00:14:15.000]  在愛情當中的時間
[00:14:15.000 --> 00:14:17.000]  帶來和平和和睦
[00:14:17.000 --> 00:14:19.000]  第二
[00:14:19.000 --> 00:14:21.000]  有一種防腐的功能
[00:14:21.000 --> 00:14:23.000]  防腐或者叫
[00:14:23.000 --> 00:14:25.000]  聖化和潔淨的功能
[00:14:25.000 --> 00:14:27.000]  這段經文
[00:14:27.000 --> 00:14:29.000]  比較恐怖
[00:14:29.000 --> 00:14:31.000]  原來聖經也有醃食物
[00:14:31.000 --> 00:14:33.000]  不過是醃人
[00:14:33.000 --> 00:14:35.000]  用火來醃
[00:14:35.000 --> 00:14:37.000]  當鹽來醃
[00:14:37.000 --> 00:14:39.000]  我們只是拿個意思
[00:14:39.000 --> 00:14:41.000]  原來以前的食物
[00:14:41.000 --> 00:14:43.000]  我們一醃了
[00:14:43.000 --> 00:14:45.000]  以前沒有雪櫃
[00:14:45.000 --> 00:14:47.000]  所以用一些鹽醃了
[00:14:47.000 --> 00:14:49.000]  可以放很久
[00:14:49.000 --> 00:14:51.000]  醃鹹魚我們香港人最喜歡
[00:14:51.000 --> 00:14:53.000]  醃鹹菜
[00:14:53.000 --> 00:14:55.000]  小時候我媽真的會醃一罐鹹菜
[00:14:55.000 --> 00:14:57.000]  就不會壞
[00:14:57.000 --> 00:14:59.000]  原來在舊約利美紀
[00:14:59.000 --> 00:15:01.000]  告訴我們
[00:15:01.000 --> 00:15:03.000]  鹽是
[00:15:03.000 --> 00:15:05.000]  同神納約的鹽
[00:15:05.000 --> 00:15:07.000]  所以有一個叫聖化的意思
[00:15:07.000 --> 00:15:09.000]  就是將這件事
[00:15:09.000 --> 00:15:11.000]  分別為聖
[00:15:11.000 --> 00:15:13.000]  他們獻上素祭的時間
[00:15:13.000 --> 00:15:15.000]  要將鹽放進去
[00:15:15.000 --> 00:15:17.000]  以致可以分別為聖
[00:15:17.000 --> 00:15:19.000]  以利沙也有一個經歷
[00:15:19.000 --> 00:15:21.000]  曾經去到耶利哥的地方
[00:15:21.000 --> 00:15:23.000]  那些人喝了那些水
[00:15:23.000 --> 00:15:25.000]  有流產的現象
[00:15:25.000 --> 00:15:27.000]  於是他就治好
[00:15:27.000 --> 00:15:29.000]  這個地方的水
[00:15:29.000 --> 00:15:31.000]  用鹽倒進水源裏
[00:15:31.000 --> 00:15:33.000]  潔淨了水源
[00:15:33.000 --> 00:15:35.000]  當然不是鹽有這個功效
[00:15:35.000 --> 00:15:37.000]  但就是告訴我們
[00:15:37.000 --> 00:15:39.000]  鹽原來是一種分別為聖
[00:15:39.000 --> 00:15:41.000]  聖化或者是
[00:15:41.000 --> 00:15:43.000]  防腐的功能
[00:15:43.000 --> 00:15:45.000]  當我們思想
[00:15:45.000 --> 00:15:47.000]  鹽是什麼的時間
[00:15:47.000 --> 00:15:49.000]  我們默想
[00:15:49.000 --> 00:15:51.000]  我發覺鹽
[00:15:51.000 --> 00:15:53.000]  是一個很小
[00:15:53.000 --> 00:15:55.000]  但卻是很大的能力的一件事
[00:15:55.000 --> 00:15:59.000]  在美國版的人在野
[00:15:59.000 --> 00:16:03.000]  大家有沒有看過
[00:16:03.000 --> 00:16:05.000]  這個叫Bear的
[00:16:05.000 --> 00:16:07.000]  這個先生
[00:16:07.000 --> 00:16:09.000]  他很厲害
[00:16:09.000 --> 00:16:11.000]  其實這個教你
[00:16:11.000 --> 00:16:13.000]  叫野外求生
[00:16:13.000 --> 00:16:15.000]  手冊
[00:16:15.000 --> 00:16:17.000]  怎樣在野外可以生存
[00:16:17.000 --> 00:16:19.000]  其實這個是一個飲食節目
[00:16:19.000 --> 00:16:21.000]  他教你吃很多東西
