
[00:00:00.000 --> 00:00:03.200]  我們來到浩劫重生的第八次最後一次
[00:01:38.100 --> 00:01:40.300]  又說論列國的話
[00:01:40.300 --> 00:01:43.000]  臨到先知耶利米
[00:01:43.000 --> 00:01:45.600]  於是由埃及開始講
[00:01:45.600 --> 00:01:47.700]  到非利士蘭
[00:01:47.700 --> 00:01:49.000]  摩亞
[00:01:49.000 --> 00:01:49.900]  阿門
[00:01:49.900 --> 00:01:50.900]  以東國
[00:01:50.900 --> 00:01:52.200]  大馬士革
[00:01:52.200 --> 00:01:53.900]  基達和夏索
[00:01:53.900 --> 00:01:58.600]  這些是當時沙漠裏的遊牧民族
[00:01:58.600 --> 00:01:59.500]  以蘭
[00:01:59.500 --> 00:02:02.500]  這些外國的列國
[00:02:02.500 --> 00:02:05.500]  通通會被巴比倫軍所滅
[00:02:05.500 --> 00:02:07.800]  最後五十至五十一章
[00:02:07.800 --> 00:02:10.500]  連巴比倫帝國都會傾覆
[00:02:10.500 --> 00:02:12.700]  神也會審判
[00:02:12.700 --> 00:02:13.600]  最後五十二章
[00:02:13.600 --> 00:02:14.500]  有一個副錄
[00:02:14.500 --> 00:02:18.300]  就是講到上帝沒有忘記自己的子民
[00:02:18.300 --> 00:02:19.800]  就是第二大段
[00:02:19.800 --> 00:02:22.600]  我們想多花一點時間
[00:02:22.600 --> 00:02:24.500]  耶利米想講什麼呢
[00:02:24.500 --> 00:02:28.200]  就是上帝也會審判這些列國
[00:02:28.200 --> 00:02:30.400]  我們自然就會引起一個問題
[00:02:30.400 --> 00:02:31.700]  我們就會問
[00:02:31.700 --> 00:02:36.000]  先知針對自己本國的內政
[00:02:36.000 --> 00:02:37.700]  這個很自然
[00:02:37.700 --> 00:02:41.200]  但為什麼會針對外邦的政權呢
[00:02:41.200 --> 00:02:44.500]  神和外邦之間有什麼關係呢
[00:02:44.500 --> 00:02:46.600]  其實你看看不同的先知書
[00:02:46.600 --> 00:02:48.000]  你也會發現
[00:02:48.000 --> 00:02:49.200]  這些先知
[00:02:49.200 --> 00:02:54.100]  很多時候都會發聲針對外邦的政權、外邦的國家
[00:02:54.100 --> 00:02:56.900]  以賽亞書十三至二十三章
[00:02:56.900 --> 00:02:59.000]  以西傑書二十五至三十二章
[00:02:59.000 --> 00:03:04.200]  都是發語言來攻擊周圍的鄰邦、周圍的列國
[00:03:04.200 --> 00:03:06.500]  連一些所謂的小先知書
[00:03:06.500 --> 00:03:08.600]  一些比較短的先知書
[00:03:08.600 --> 00:03:11.800]  亞摩斯、沃巴底亞、拿紅書
[00:03:11.800 --> 00:03:16.000]  都是針對這些列邦的政權
[00:03:16.000 --> 00:03:17.300]  我們不需要去想像
[00:03:17.300 --> 00:03:19.900]  這些先知一定要周遊列國
[00:03:19.900 --> 00:03:22.800]  去到不同外邦的國家做大使
[00:03:22.800 --> 00:03:24.600]  當然有這樣的可能
[00:03:24.600 --> 00:03:28.800]  但是主要這些論列國的語言
[00:03:28.800 --> 00:03:32.800]  其實最終是要講給神的子民聽
[00:03:32.800 --> 00:03:36.100]  去告訴他們一些很重要的信息
[00:03:36.100 --> 00:03:38.400]  有些什麼要點呢
[00:03:38.400 --> 00:03:39.400]  第一
[00:03:39.400 --> 00:03:44.800]  就是想點出一種舊約聖經裡面很重要的神學
[00:03:44.800 --> 00:03:48.600]  就是神是地上萬國的主
[00:03:48.600 --> 00:03:50.400]  在近東世界裡面
[00:03:50.400 --> 00:03:52.000]  人想起神明的時候
[00:03:52.000 --> 00:03:55.500]  就會想起一些地域性的神明
[00:03:55.500 --> 00:03:58.000]  因為只會在他們自己的地方
[00:03:58.000 --> 00:04:01.000]  這些神明才有主權
[00:04:01.000 --> 00:04:03.700]  但是在舊約的聖經裡面
[00:04:03.700 --> 00:04:06.700]  那個神學就是耶和華上帝
[00:04:06.700 --> 00:04:09.900]  不單是一個地區裡面的神明
[00:04:09.900 --> 00:04:13.300]  不單單在猶大國耶路撒冷作王
[00:04:13.300 --> 00:04:15.900]  他是全地的君主
[00:04:15.900 --> 00:04:20.200]  所以耶和華當然和以色列文有特別的關係
[00:04:20.200 --> 00:04:21.500]  這個沒錯
[00:04:21.500 --> 00:04:24.400]  但是因為神是全地的主
[00:04:24.400 --> 00:04:31.100]  所以他會向列國向列邦問責
[00:04:31.100 --> 00:04:34.000]  我們看一些例子
[00:04:34.000 --> 00:04:36.800]  46章第二至第六節
[00:04:36.800 --> 00:04:41.300]  論到關乎埃及王法魯尼戈的軍隊
[00:04:41.300 --> 00:04:45.700]  這軍隊安營在幽法拉底河邊的加基米市
[00:04:45.700 --> 00:04:48.900]  是巴比倫王利布格尼撒在猶大王
[00:04:48.900 --> 00:04:53.900]  約西亞的兒子約瓦經第四年所打敗的
[00:04:53.900 --> 00:04:56.300]  你們要預備大小盾牌
[00:04:56.300 --> 00:04:57.700]  往前上陳
[00:04:57.700 --> 00:04:59.900]  你們套上車騎上馬
[00:04:59.900 --> 00:05:05.400]  我為何看見他們埃及的軍隊驚慌轉身退後
[00:05:05.400 --> 00:05:08.700]  他們的勇士打敗了急忙逃跑
[00:05:08.700 --> 00:05:10.400]  驚嚇四圍都有
[00:05:10.400 --> 00:05:12.200]  這是耶和華說的
[00:05:12.200 --> 00:05:17.400]  他們在北方幽法拉底河邊半跌撲倒
[00:05:17.400 --> 00:05:21.000]  這是耶和華的預言來攻擊埃及帝國
[00:05:21.000 --> 00:05:23.200]  當時的歷史背景是怎樣
[00:05:23.200 --> 00:05:27.000]  埃及帝國和亞述帝國已經在式微
[00:05:27.000 --> 00:05:32.200]  兩軍想聯盟阻止巴比倫軍隊往西擴張
[00:05:32.200 --> 00:05:38.000]  結果埃及的軍隊上到一個地方叫加基米市
[00:05:38.000 --> 00:05:41.800]  在公元前605年打了一場很大的戰役
[00:05:41.800 --> 00:05:46.200]  這場戰役在近東的歷史是非常決定性
[00:05:46.200 --> 00:05:51.000]  戰果是巴比倫軍隊大勝埃及
[00:05:51.000 --> 00:05:52.500]  耶利米的預言說
[00:05:52.500 --> 00:05:55.800]  耶和華早已有講過
[00:05:55.800 --> 00:05:57.200]  不單止如此
[00:05:57.200 --> 00:06:02.400]  巴比倫帝國也會繼續南下入侵埃及
[00:06:02.400 --> 00:06:04.000]  46章第13節
[00:06:04.000 --> 00:06:06.200]  耶和華對先知耶利米所說的話
[00:06:06.200 --> 00:06:10.200]  輪到巴比倫王利布格尼撒爾來攻擊埃及地
[00:06:10.200 --> 00:06:14.400]  住在埃及的人民要預備老去時所用的物件
[00:06:14.400 --> 00:06:19.000]  因為拿忽這個大的京城必成方牆
[00:06:19.000 --> 00:06:20.800]  且被銷毀
[00:06:20.800 --> 00:06:22.800]  無人居住
[00:06:22.800 --> 00:06:25.800]  埃及是肥美的母牛都
[00:06:25.800 --> 00:06:28.400]  但出於北方的毀壞
[00:06:28.400 --> 00:06:29.800]  內都了 內都了
[00:06:29.800 --> 00:06:31.600]  其中僱傭的士兵
[00:06:31.600 --> 00:06:33.200]  好像圈裏面的肥牛都
[00:06:33.200 --> 00:06:34.800]  他們轉身逃跑
[00:06:34.800 --> 00:06:36.000]  站立不住
[00:06:36.000 --> 00:06:37.600]  因為遭難的日子
[00:06:37.600 --> 00:06:38.600]  追討的日子
[00:06:38.600 --> 00:06:40.200]  耶和華審判的日子
[00:06:40.200 --> 00:06:42.400]  已經臨到
[00:06:42.400 --> 00:06:45.600]  這裡講到上帝率領巴比倫的軍隊
[00:06:45.600 --> 00:06:47.400]  來審判埃及
[00:06:47.400 --> 00:06:49.600]  在耶利米書裏有一個情節
[00:06:49.600 --> 00:06:52.800]  就是猶大人擄掠了耶利米
[00:06:52.800 --> 00:06:56.000]  想帶他逃去埃及
[00:06:56.000 --> 00:06:57.200]  猶大人以為
[00:06:57.200 --> 00:06:59.400]  我們只要逃難去埃及
[00:06:59.400 --> 00:07:03.000]  便能逃離巴比倫帝國的伍茲山
[00:07:03.000 --> 00:07:05.200]  神的審判便不會臨到我們
[00:07:05.200 --> 00:07:06.400]  耶利米便跟他們說
[00:07:06.400 --> 00:07:07.400]  沒有用的
[00:07:07.400 --> 00:07:09.600]  因為上帝是無所不在
[00:07:09.600 --> 00:07:12.200]  上帝是全地的主
[00:07:12.200 --> 00:07:14.000]  繼續在第47章
[00:07:14.000 --> 00:07:16.600]  巴比倫軍隊繼續南下的時候
[00:07:16.600 --> 00:07:18.000]  耶利米又預言到
[00:07:18.000 --> 00:07:20.400]  另外一個城邦淪陷
[00:07:20.400 --> 00:07:22.600]  就是菲利士地
[00:07:22.600 --> 00:07:23.600]  考古人員
[00:07:23.600 --> 00:07:25.600]  在菲利士地其中一個城市
[00:07:25.600 --> 00:07:27.600]  叫做阿什基倫
[00:07:27.600 --> 00:07:29.600]  發掘了很多年
[00:07:29.600 --> 00:07:31.600]  在巴比倫時期的土層
[00:07:31.600 --> 00:07:34.600]  發現了當時滅城的跡象
[00:07:34.600 --> 00:07:37.400]  找到火燒的灰燼
[00:07:37.400 --> 00:07:40.000]  這些完整的瓦器被打爛
[00:07:40.000 --> 00:07:42.800]  埋沒在灰燼裏面
[00:07:42.800 --> 00:07:45.000]  亦發現一個很完整的人骨
[00:07:45.000 --> 00:07:48.600]  在瓦瓶的旁邊好像避難中
[00:07:48.600 --> 00:07:50.400]  但其實這些灰燼
[00:07:50.400 --> 00:07:52.000]  這些毀壞的跡象
[00:07:52.000 --> 00:07:53.600]  都是巴比倫軍隊
[00:07:53.600 --> 00:07:56.600]  進行毀滅的冰山的一個
[00:07:56.600 --> 00:07:59.000]  第47章第4至5節
[00:07:59.000 --> 00:08:00.600]  論到菲利士地
[00:08:00.600 --> 00:08:04.000]  他說加薩要成為江湖
[00:08:04.000 --> 00:08:07.400]  平原裏所成的阿什基倫
[00:08:07.400 --> 00:08:09.400]  要歸於無尤
[00:08:09.400 --> 00:08:11.000]  但上帝是公義的
[00:08:11.000 --> 00:08:13.800]  最後連巴比倫帝國
[00:08:13.800 --> 00:08:16.800]  是上帝審判的工具
[00:08:16.800 --> 00:08:18.800]  都會受審判
[00:08:34.800 --> 00:08:37.600]  你留意耶利米蘇整段
[00:08:37.600 --> 00:08:39.600]  講到列國的語言
[00:08:39.600 --> 00:08:42.200]  你放在地圖上再看的時候
[00:08:42.200 --> 00:08:46.800]  其實他是在講由西移向東
[00:08:46.800 --> 00:08:48.600]  所講的列國的語言
[00:08:48.600 --> 00:08:50.600]  是包括整個的世界
[00:08:50.600 --> 00:08:52.200]  整個的近東
[00:08:52.200 --> 00:08:57.200]  連最遠的伊朗是巴比倫東面的
[00:08:57.200 --> 00:08:59.200]  猶大國是以東
[00:08:59.200 --> 00:09:04.200]  五百多英里的和猶大國沒有什麼瓜葛的
[00:09:04.200 --> 00:09:07.800]  都在上帝列國的語言當中
[00:09:07.800 --> 00:09:11.800]  整段論列國的語言裏面
[00:09:11.800 --> 00:09:15.800]  第一個針對的國家就是埃及
[00:09:15.800 --> 00:09:18.800]  最後針對的是巴比倫
[00:09:18.800 --> 00:09:22.800]  兩個是當時世界裏超級的大國
[00:09:22.800 --> 00:09:23.800]  superpowers
[00:09:23.800 --> 00:09:26.800]  中間是一些小的國家
[00:09:26.800 --> 00:09:31.800]  中間是一些小國和城邦
[00:09:31.800 --> 00:09:34.800]  意思是沒有一個強國
[00:09:34.800 --> 00:09:38.800]  可以強到超越上帝的王權
[00:09:38.800 --> 00:09:40.800]  也沒有一個小國
[00:09:40.800 --> 00:09:44.800]  是小到上帝視而不見
[00:09:44.800 --> 00:09:49.800]  耶利米說到天下政局大亂的時候
[00:09:49.800 --> 00:09:52.800]  猶大國就正正夾在中間
[00:09:52.800 --> 00:09:57.800]  在兩個大的superpowers的中間
[00:09:57.800 --> 00:10:01.800]  如果你身處在香港和台灣
[00:10:01.800 --> 00:10:06.800]  在一些類似地理政治的環境當中
[00:10:06.800 --> 00:10:11.800]  你可能在看經文的時候會有心同感受
[00:10:11.800 --> 00:10:15.800]  可能會在一些大的superpowers的角力中間
[00:10:15.800 --> 00:10:19.800]  帶來很多的不安和混亂
[00:10:19.800 --> 00:10:24.800]  相信上帝藉著耶利米所說的話
[00:10:24.800 --> 00:10:26.800]  對他自己的子民說
[00:10:26.800 --> 00:10:30.800]  神說我是萬國的主宰
[00:10:30.800 --> 00:10:32.800]  46章第18節
[00:10:32.800 --> 00:10:35.800]  他說君王the king
[00:10:35.800 --> 00:10:39.800]  名為萬君之耶和華的國
[00:10:39.800 --> 00:10:41.800]  他發出這些列國的語言
[00:10:41.800 --> 00:10:43.800]  最終是告訴神的子民
[00:10:43.800 --> 00:10:45.800]  告訴你和我
[00:10:45.800 --> 00:10:48.800]  你要去投靠耶和華
[00:10:48.800 --> 00:10:51.800]  要去投靠全地的真正主宰
[00:10:51.800 --> 00:10:53.800]  上帝說我會保守你
[00:10:53.800 --> 00:10:56.800]  但你不可以三心兩意
[00:10:56.800 --> 00:11:08.800]  這些攻擊列國的語言
[00:11:08.800 --> 00:11:10.800]  第一件事告訴我們
[00:11:10.800 --> 00:11:13.800]  當然上帝才是地上萬國的主宰
[00:11:13.800 --> 00:11:15.800]  是我們唯一的依靠
[00:11:15.800 --> 00:11:18.800]  第二方面也很清晰地告訴我們
[00:11:18.800 --> 00:11:20.800]  上帝是會向列國
[00:11:20.800 --> 00:11:24.800]  甚至是外邦的國家去問責
[00:11:24.800 --> 00:11:25.800]  為什麼呢?
[00:11:25.800 --> 00:11:27.800]  其中一個最明顯的原因
[00:11:27.800 --> 00:11:30.800]  就是這些列國曾經在以色列人身上
[00:11:30.800 --> 00:11:32.800]  在神的子民身上行惡
[00:11:32.800 --> 00:11:35.800]  巴比倫帝國就是其中一個最明顯的例子
[00:11:35.800 --> 00:11:39.800]  上帝雖然興起巴比倫作為審判的工具
[00:11:39.800 --> 00:11:44.800]  但是上帝依然在這個邪惡的人民裡面
[00:11:44.800 --> 00:11:47.800]  他會報復 會去審判
[00:11:47.800 --> 00:11:49.800]  耶利米蘇51章24節
[00:11:49.800 --> 00:11:50.800]  而後話說
[00:11:50.800 --> 00:11:53.800]  我必在你們眼前報復巴比倫人
[00:11:53.800 --> 00:11:57.800]  迦勒底居民在錫安所行的誅惡
[00:11:57.800 --> 00:11:58.800]  35節
[00:11:58.800 --> 00:12:00.800]  錫安的居民他們說
[00:12:00.800 --> 00:12:03.800]  巴比倫以強暴待我
[00:12:03.800 --> 00:12:05.800]  願這罪歸給他
[00:12:05.800 --> 00:12:07.800]  所以要話予此說
[00:12:07.800 --> 00:12:10.800]  我會為你申冤
[00:12:10.800 --> 00:12:12.800]  我必定會為你報仇
[00:12:12.800 --> 00:12:16.800]  巴比倫必成為聯隊野狗的主柱
[00:12:16.800 --> 00:12:18.800]  背後有一個預節
[00:12:18.800 --> 00:12:21.800]  就是上帝和他的子民的關係
[00:12:21.800 --> 00:12:23.800]  如果有人鬥上帝的子民的話
[00:12:23.800 --> 00:12:28.800]  上帝就一定會暗示審判會出手
[00:12:28.800 --> 00:12:32.800]  撒加利亞書2章8節就表露無遺將這個關係
[00:12:32.800 --> 00:12:34.800]  萬君子耶和話說
[00:12:34.800 --> 00:12:36.800]  在顯出榮耀之後
[00:12:36.800 --> 00:12:40.800]  差遣我去懲罰那擄掠你們的列國
[00:12:40.800 --> 00:12:45.800]  摸你們的就是摸他眼中的銅人
[00:12:45.800 --> 00:12:48.800]  即是說那些鬥上帝子民的
[00:12:48.800 --> 00:12:52.800]  就好像搞上帝眼中的銅人
[00:12:52.800 --> 00:12:53.800]  The apple of the eye
[00:12:53.800 --> 00:12:56.800]  好像有人搞你的眼珠的時候
[00:12:56.800 --> 00:12:58.800]  你就一定會出手
[00:12:58.800 --> 00:13:00.800]  你一定會還擊
[00:13:00.800 --> 00:13:03.800]  上帝說如果這些的列國
[00:13:03.800 --> 00:13:07.800]  在我的子民中間做欺凌犯事
[00:13:07.800 --> 00:13:09.800]  做惡事的話
[00:13:09.800 --> 00:13:15.800]  他一定會暗示審判會出手
[00:13:15.800 --> 00:13:20.800]  但你綜合這些先知攻擊列國的預言
[00:13:20.800 --> 00:13:23.800]  你就可能會引起另外一個問題
[00:13:23.800 --> 00:13:26.800]  就是說這些外邦的國家
[00:13:26.800 --> 00:13:28.800]  有一些沒有錯
[00:13:28.800 --> 00:13:31.800]  是直接得罪上帝的子民
[00:13:31.800 --> 00:13:33.800]  去到得罪猶大國
[00:13:33.800 --> 00:13:35.800]  所以神就審判他們
[00:13:35.800 --> 00:13:41.800]  但也有其他的列國是和猶大國沒有直接關係
[00:13:41.800 --> 00:13:44.800]  那為什麼上帝又要去審判他們呢?
[00:13:44.800 --> 00:13:49.800]  我們可能在《耳塞亞書》第24章有些答案
[00:13:49.800 --> 00:13:51.800]  《耳塞亞書》第24章第五節
[00:13:51.800 --> 00:13:54.800]  地被其上的居民污衊
[00:13:54.800 --> 00:13:55.800]  因為他們犯了律法
[00:13:55.800 --> 00:13:57.800]  廢了律例
[00:13:57.800 --> 00:13:59.800]  背了永約
[00:13:59.800 --> 00:14:06.800]  這裡上文也說了一大堆攻擊列國的預言
[00:14:06.800 --> 00:14:10.800]  神就擊打外邦的國家
[00:14:10.800 --> 00:14:16.800]  因為這些列國背了永約
[00:14:16.800 --> 00:14:19.800]  你越看越奇怪
[00:14:19.800 --> 00:14:25.800]  神和這些外邦國家什麼時候有過約呢?
[00:14:25.800 --> 00:14:29.800]  上帝和以色列人有過約
[00:14:29.800 --> 00:14:30.800]  這是理所當然的
[00:14:30.800 --> 00:14:32.800]  我們稱之為西乃
[00:14:32.800 --> 00:14:34.800]  摩西之約
[00:14:34.800 --> 00:14:35.800]  Mosaic covenant
[00:14:35.800 --> 00:14:37.800]  或者之前的阿拉罕之約
[00:14:37.800 --> 00:14:39.800]  之後的大衛之約
[00:14:39.800 --> 00:14:44.800]  三約都是同一個神和祂子民之間的關係
[00:14:44.800 --> 00:14:47.800]  只不過在聖經歷史裡面有不同的演進
[00:14:47.800 --> 00:14:50.800]  最後當然實現在耶穌基督身上
[00:14:50.800 --> 00:14:53.800]  以色列人和神之間有納約
[00:14:53.800 --> 00:14:54.800]  我們很清楚
[00:14:54.800 --> 00:14:56.800]  納了約也不是免死金牌
[00:14:56.800 --> 00:14:58.800]  不可以任意放蕩
[00:14:58.800 --> 00:15:03.800]  因為約永遠都是有兩者一起建立的關係
[00:15:03.800 --> 00:15:05.800]  近東的盟約也是一樣
[00:15:05.800 --> 00:15:07.800]  一定要兩者一起忠於盟約
[00:15:07.800 --> 00:15:09.800]  上帝告訴以色列人
[00:15:09.800 --> 00:15:11.800]  你忠於我的約的話就有祝福
[00:15:11.800 --> 00:15:14.800]  你背約的話一定會有審判有詛咒
[00:15:14.800 --> 00:15:16.800]  以色列人當然是離棄上帝
[00:15:16.800 --> 00:15:17.800]  拜偶像
[00:15:17.800 --> 00:15:18.800]  行不宜
[00:15:18.800 --> 00:15:21.800]  甚至殺真的才知道
[00:15:21.800 --> 00:15:22.800]  流無辜人的血
[00:15:22.800 --> 00:15:25.800]  泯滅才是上帝的地方
[00:15:25.800 --> 00:15:27.800]  上帝警告一次又一次
[00:15:27.800 --> 00:15:28.800]  不肯悔改
[00:15:28.800 --> 00:15:32.800]  結果當然就是有審判流亡
[00:15:32.800 --> 00:15:34.800]  但是以塞雅這裡似乎告訴我們
[00:15:34.800 --> 00:15:39.800]  這些外邦的政權背了神的永約
[00:15:39.800 --> 00:15:41.800]  Eternal Covenant
[00:15:41.800 --> 00:15:42.800]  這個字很特別
[00:15:42.800 --> 00:15:46.800]  因為舊約另一處地方提過Eternal Covenant
[00:15:46.800 --> 00:15:49.800]  就是《創世紀》第九章
[00:15:49.800 --> 00:15:53.800]  這裡我們曾經提過洪水的浩劫
[00:15:53.800 --> 00:15:56.800]  洪水之後
[00:15:56.800 --> 00:15:58.800]  神與新的人類
[00:15:58.800 --> 00:15:59.800]  諾亞就是代表
[00:15:59.800 --> 00:16:01.800]  與他重新立約
[00:16:01.800 --> 00:16:03.800]  與大地立約
[00:16:03.800 --> 00:16:06.800]  這個叫做所謂彩虹之約
[00:16:06.800 --> 00:16:08.800]  我們經常想起彩虹之約的時候
[00:16:08.800 --> 00:16:10.800]  我們就想得很浪漫
[00:16:10.800 --> 00:16:13.800]  上帝有一個彩虹之約
[00:16:13.800 --> 00:16:15.800]  就永遠不會再審判
[00:16:15.800 --> 00:16:17.800]  到底事實是不是這樣
[00:16:17.800 --> 00:16:19.800]  既然說到約的時候
[00:16:19.800 --> 00:16:22.800]  就一定有兩方面
[00:16:22.800 --> 00:16:24.800]  你再看回《創世紀》第九章
[00:16:24.800 --> 00:16:29.800]  你會發現有一些近東條約所用的字眼和條文
[00:16:29.800 --> 00:16:31.800]  九章第七節
[00:16:31.800 --> 00:16:33.800]  你們要生養眾多
[00:16:33.800 --> 00:16:36.800]  在地上變昌盛繁茂
[00:16:36.800 --> 00:16:38.800]  As for you
[00:16:38.800 --> 00:16:41.800]  那個強調的地方是As for you
[00:16:41.800 --> 00:16:42.800]  是你們
[00:16:42.800 --> 00:16:45.800]  正如神與第一個人類亞當是代表
[00:16:45.800 --> 00:16:47.800]  與他立約
[00:16:47.800 --> 00:16:49.800]  你們要好好管大地
[00:16:49.800 --> 00:16:50.800]  現在與第二個人類
[00:16:50.800 --> 00:16:52.800]  新的人類諾亞是代表
[00:16:52.800 --> 00:16:53.800]  與他立約
[00:16:53.800 --> 00:16:54.800]  就是As for you
[00:16:54.800 --> 00:16:59.800]  你要做的責任就是要好好管理大地
[00:16:59.800 --> 00:17:02.800]  從九節到第十節
[00:17:02.800 --> 00:17:05.800]  上帝對諾亞和他的兒子說
[00:17:05.800 --> 00:17:08.800]  我As for me
[00:17:08.800 --> 00:17:12.800]  我與你們和你們的後裔立約
[00:17:12.800 --> 00:17:16.800]  並且與一切的活物大地來立約
[00:17:16.800 --> 00:17:19.800]  你見不見到有兩個的parties
[00:17:19.800 --> 00:17:20.800]  有兩方面
[00:17:20.800 --> 00:17:24.800]  一起進入這個泳約
[00:17:24.800 --> 00:17:28.800]  近東的條約是說到兩方面的責任
[00:17:28.800 --> 00:17:31.800]  如果你看看神與阿巴喊立的約
[00:17:31.800 --> 00:17:33.800]  都是同樣有這樣的字眼
[00:17:33.800 --> 00:17:36.800]  《創世紀》第十七章第四和第九節
[00:17:36.800 --> 00:17:39.800]  他說我與你阿巴喊立約
[00:17:39.800 --> 00:17:41.800]  要你作多國之父
[00:17:41.800 --> 00:17:44.800]  As for me 第九節
[00:17:44.800 --> 00:17:47.800]  你阿巴喊 你的後裔
[00:17:47.800 --> 00:17:50.800]  世世代代要遵守我的約
[00:17:50.800 --> 00:17:52.800]  As for you
[00:17:52.800 --> 00:17:56.800]  我與你進入這個關係
[00:17:56.800 --> 00:17:58.800]  神有他的責任
[00:17:58.800 --> 00:18:01.800]  人同樣有他的責任
[00:18:01.800 --> 00:18:03.800]  《創世紀》第九章說到
[00:18:03.800 --> 00:18:08.800]  整體的人類的責任就是要管理大地
[00:18:08.800 --> 00:18:10.800]  好像第一次創造一樣
[00:18:10.800 --> 00:18:11.800]  要好好管理大地
[00:18:11.800 --> 00:18:13.800]  如果不好好管理大地的話
[00:18:13.800 --> 00:18:15.800]  上帝的審判就會淪落
[00:18:15.800 --> 00:18:17.800]  《創世紀》第九章第六節
[00:18:17.800 --> 00:18:19.800]  凡流人血的
[00:18:19.800 --> 00:18:23.800]  他的血也必被人所流
[00:18:23.800 --> 00:18:25.800]  因為上帝做的
[00:18:25.800 --> 00:18:28.800]  是按照自己的形象做的
[00:18:28.800 --> 00:18:32.800]  這裡說到人類的社會
[00:18:32.800 --> 00:18:34.800]  人類的政權
[00:18:34.800 --> 00:18:37.800]  不能夠流無辜人的血
[00:18:37.800 --> 00:18:40.800]  相反流人血的
[00:18:40.800 --> 00:18:42.800]  濫殺無辜的
[00:18:42.800 --> 00:18:44.800]  就必被人所流
[00:18:44.800 --> 00:18:46.800]  就是說人類的社會裡面
[00:18:46.800 --> 00:18:50.800]  要有相當的克制的制度
[00:18:50.800 --> 00:18:53.800]  去到克制的強暴
[00:18:53.800 --> 00:18:57.800]  一種所謂司法的制度的起初
[00:18:57.800 --> 00:19:00.800]  克制人類的強暴謀殺等等
[00:19:00.800 --> 00:19:02.800]  為什麼特別要提這方面
[00:19:02.800 --> 00:19:03.800]  強調這一點
[00:19:03.800 --> 00:19:04.800]  強暴
[00:19:04.800 --> 00:19:06.800]  你記得為什麼
[00:19:06.800 --> 00:19:08.800]  上帝會降紅水嗎
[00:19:08.800 --> 00:19:11.800]  是因為人類的強暴
[00:19:11.800 --> 00:19:12.800]  六章第十一節
[00:19:12.800 --> 00:19:15.800]  世界在神面前敗壞
[00:19:15.800 --> 00:19:17.800]  地上滿了強暴
[00:19:17.800 --> 00:19:18.800]  Hamas
[00:19:18.800 --> 00:19:20.800]  就是說亂禁殺人
[00:19:20.800 --> 00:19:24.800]  亂禁流人的血
