
[00:00:00.000 --> 00:00:03.260]  主要我們今天一齊來到神的家裏面
[00:03:54.120 --> 00:03:57.320]  好像伴著你這樣出去
[00:03:57.320 --> 00:04:00.220]  當然男兒欲遂平生縣
[00:04:00.220 --> 00:04:02.720]  五經勤向窗前讀
[00:04:02.720 --> 00:04:04.820]  說的是一個男士
[00:04:04.820 --> 00:04:06.820]  想達到平生縣
[00:04:06.820 --> 00:04:09.520]  一生裡面都是很豐富
[00:04:09.520 --> 00:04:11.720]  就要讀五經了
[00:04:11.720 --> 00:04:15.120]  這個五經就不是摩西五經了
[00:04:15.120 --> 00:04:17.120]  就是來自中國的經書
[00:04:17.120 --> 00:04:19.820]  事實上因為宋真宗的時間
[00:04:19.820 --> 00:04:23.420]  之前要成為政府的高官
[00:04:23.420 --> 00:04:25.620]  就是參與政事
[00:04:25.620 --> 00:04:27.920]  其實就要靠家世
[00:04:27.920 --> 00:04:29.320]  就是你的家族好
[00:04:29.320 --> 00:04:31.420]  你就自然做到高官了
[00:04:31.420 --> 00:04:34.220]  但是宋真宗覺得要找些人才
[00:04:34.220 --> 00:04:35.420]  所以他就強調
[00:04:35.420 --> 00:04:37.720]  要在這些科舉考試裡面
[00:04:37.720 --> 00:04:39.620]  去找些真正的人才
[00:04:39.620 --> 00:04:42.720]  去幫助那個國家能夠做得好
[00:04:42.720 --> 00:04:44.520]  所以當時就推動著
[00:04:44.520 --> 00:04:46.020]  透過考試的方式
[00:04:46.020 --> 00:04:49.520]  去選一些賢人
[00:04:49.520 --> 00:04:52.420]  所以讀書真的有好處
[00:04:52.420 --> 00:04:54.020]  不過今天跟大家去想
[00:04:54.020 --> 00:04:56.620]  就是想改一改最後一句
[00:04:56.620 --> 00:04:58.220]  刺激一下大家的想法是什麼呢
[00:04:58.220 --> 00:05:00.620]  弟兄欲遂平生縣
[00:05:00.620 --> 00:05:03.820]  聖經勤向窗前讀
[00:05:03.820 --> 00:05:04.920]  就是弟兄姐妹們
[00:05:04.920 --> 00:05:08.120]  如果想生命裡面更加豐富
[00:05:08.120 --> 00:05:10.620]  其實應該要勤讀聖經
[00:05:10.620 --> 00:05:14.120]  就希望今天一起去思考的地方
[00:05:14.120 --> 00:05:15.520]  但是我們要問一個問題
[00:05:15.520 --> 00:05:18.220]  就是我們怎麼去看
[00:05:18.220 --> 00:05:20.320]  讀聖經這件事情呢
[00:05:20.320 --> 00:05:22.420]  不知道你眼中的聖經
[00:05:22.420 --> 00:05:25.520]  會不會是盤塗果呢
[00:05:25.520 --> 00:05:27.120]  知道什麼叫盤塗果嗎
[00:05:27.120 --> 00:05:28.620]  就是如果你在香港住過
[00:05:28.620 --> 00:05:29.820]  或者你在澳門住過
[00:05:29.820 --> 00:05:31.320]  經常都會看到的
[00:05:31.320 --> 00:05:34.420]  盤塗果是一些涼果的美食
[00:05:34.420 --> 00:05:36.320]  就是很好吃的
[00:05:36.320 --> 00:05:40.320]  盤塗果有什麼特別呢
[00:05:40.320 --> 00:05:41.020]  大家有沒有印象
[00:05:41.020 --> 00:05:41.920]  盤塗果有什麼特別呢
[00:05:41.920 --> 00:05:43.220]  它特別的地方就是
[00:05:43.220 --> 00:05:47.220]  盤塗果裡面有一串的字
[00:05:47.220 --> 00:05:49.420]  是經常都記得的
[00:05:49.420 --> 00:05:50.620]  十四個字
[00:05:50.620 --> 00:05:52.920]  記不記得
[00:05:52.920 --> 00:05:54.820]  「此果」
[00:05:54.820 --> 00:05:56.520]  有沒有人認識
[00:05:56.520 --> 00:05:58.020]  不認識
[00:05:58.020 --> 00:06:00.520]  「此果子應天上有
[00:06:00.520 --> 00:06:03.720]  人間那得幾會常」
[00:06:03.720 --> 00:06:05.720]  就是說這個果是很正的
[00:06:05.720 --> 00:06:07.320]  不是經常都可以吃的
[00:06:07.320 --> 00:06:10.620]  吃得到是很珍貴的
[00:06:10.620 --> 00:06:13.620]  就是說你沒什麼機會吃的
[00:06:13.620 --> 00:06:14.420]  但是我們想想
[00:06:14.420 --> 00:06:16.220]  我們讀聖經會不會都是這樣呢
[00:06:16.220 --> 00:06:18.520]  沒什麼機會讀的
[00:06:18.520 --> 00:06:21.120]  就是平時都不會怎麼讀的
[00:06:21.120 --> 00:06:24.220]  就是人間那得幾會讀聖經呢
[00:06:24.220 --> 00:06:25.720]  會不會是我們有時候
[00:06:25.720 --> 00:06:27.820]  我們的生活狀況呢
[00:06:27.820 --> 00:06:31.520]  盼望今天我們都思想多一點
[00:06:31.520 --> 00:06:33.320]  我們透過三點的重點
[00:06:33.320 --> 00:06:35.320]  去思考一下今天的聖經裡面
[00:06:35.320 --> 00:06:36.720]  提醒我們
[00:06:36.720 --> 00:06:38.120]  究竟我們是不是
[00:06:38.120 --> 00:06:40.520]  「此經自應天上有」
[00:06:40.520 --> 00:06:42.020]  聖經是屬於天上的
[00:06:42.020 --> 00:06:44.720]  人間都不應該讀那麼多
[00:06:44.720 --> 00:06:46.420]  是不是這樣呢
[00:06:46.420 --> 00:06:49.320]  好 第一個重點
[00:06:49.320 --> 00:06:52.620]  就是這個律法書對以色列人重不重要呢
[00:06:52.620 --> 00:06:54.020]  我們剛才讀到
[00:06:54.020 --> 00:06:57.320]  在約瑟亞的時代裡面
[00:06:57.320 --> 00:06:59.520]  有找到一個律法書
[00:06:59.520 --> 00:07:01.020]  第一個問題就是
[00:07:01.020 --> 00:07:04.420]  這個律法書對以色列人重不重要呢
[00:07:04.420 --> 00:07:06.920]  當我們看回我們連續有三次
[00:07:06.920 --> 00:07:09.120]  都是在講歷代誌
[00:07:09.120 --> 00:07:11.420]  我們第一次講到歷代誌的第一至九章
[00:07:11.420 --> 00:07:21.420]  講的是從亞當到大衛王朝的一個家普的情況
[00:07:21.420 --> 00:07:24.620]  我們特別討論到亞比斯的祈禱
[00:07:24.620 --> 00:07:27.420]  接著我們上一次就看到歷代誌下
[00:07:27.420 --> 00:07:30.020]  第一至九章就是看到所羅門
[00:07:30.020 --> 00:07:31.120]  獻殿之後
[00:07:31.120 --> 00:07:32.520]  神怎麼告訴我們
[00:07:32.520 --> 00:07:36.420]  什麼情況下必定聽祈禱
[00:07:36.420 --> 00:07:38.720]  而整個歷代誌的技術
[00:07:38.720 --> 00:07:40.120]  其實都是技術著
[00:07:40.120 --> 00:07:44.820]  猶大歷代王朝的興衰
[00:07:44.820 --> 00:07:46.920]  所以在歷代誌的上
[00:07:46.920 --> 00:07:49.220]  其實整個的重點
[00:07:49.220 --> 00:07:52.220]  其實就是在
[00:07:52.220 --> 00:07:53.920]  就是在歷代誌上
[00:07:53.920 --> 00:07:56.820]  特別在王朝家普裡面
[00:07:56.820 --> 00:07:58.520]  其中最重要的篇幅
[00:07:58.520 --> 00:08:00.820]  都是講到大衛的王朝
[00:08:00.820 --> 00:08:03.320]  就是歷代誌上的段落
[00:08:03.320 --> 00:08:05.920]  而歷代誌下的段落
[00:08:05.920 --> 00:08:09.320]  我們從第一章開始就只要講到所羅門
[00:08:09.320 --> 00:08:11.320]  所以在歷代誌下裡面
[00:08:11.320 --> 00:08:13.420]  其實就是所羅門王
[00:08:13.420 --> 00:08:16.220]  就是歷代誌下的開始
[00:08:16.220 --> 00:08:17.620]  而直到最後
[00:08:17.620 --> 00:08:20.820]  就是數到整個的所羅門
[00:08:20.820 --> 00:08:22.720]  就是大衛所羅門王朝
[00:08:22.720 --> 00:08:23.920]  到最後的時候
[00:08:23.920 --> 00:08:28.520]  講到王朝的終結
[00:08:28.520 --> 00:08:30.520]  而我們今天看的經文
[00:08:30.520 --> 00:08:32.020]  約西亞王
[00:08:32.020 --> 00:08:37.520]  其實就是在南國的王朝裡面的一個王
[00:08:37.520 --> 00:08:39.220]  當你看這幅圖畫
[00:08:39.220 --> 00:08:40.220]  雖然字很小
[00:08:40.220 --> 00:08:42.020]  但是你可以
[00:08:42.020 --> 00:08:42.920]  有個概念就是
[00:08:42.920 --> 00:08:44.720]  上面的那些
[00:08:44.720 --> 00:08:47.520]  再上面的那些淺藍色的部分
[00:08:47.520 --> 00:08:49.520]  其實就是在講北國
[00:08:49.520 --> 00:08:51.520]  以色列的王朝
[00:08:51.520 --> 00:08:53.120]  你會發現每一個皇帝
[00:08:53.120 --> 00:08:56.020]  就是一些比較灰色一點的畫面
[00:08:56.020 --> 00:08:57.820]  就是那些皇帝
[00:08:57.820 --> 00:09:00.120]  那些皇帝的特點是什麼呢
[00:09:00.120 --> 00:09:02.620]  全部都是用那些類似灰色的顏色
[00:09:02.620 --> 00:09:03.620]  代表什麼
[00:09:03.620 --> 00:09:08.520]  就是全部都是在神眼中看為惡的
[00:09:08.520 --> 00:09:10.320]  神眼中看為惡的皇帝
[00:09:10.320 --> 00:09:14.020]  基本上北國以色列全部都是惡的
[00:09:14.020 --> 00:09:16.120]  而在南國裡面
[00:09:16.120 --> 00:09:17.120]  都有些惡
[00:09:17.120 --> 00:09:18.820]  有些不惡
[00:09:18.820 --> 00:09:19.720]  有些惡的
[00:09:19.720 --> 00:09:21.620]  有些就是開頭好
[00:09:21.620 --> 00:09:23.420]  後來就衰收尾的
[00:09:23.420 --> 00:09:25.020]  那剩下真的很
[00:09:25.020 --> 00:09:26.720]  就是在聖經裡面描述
[00:09:26.720 --> 00:09:29.820]  行耶穆眼中看為正的事
[00:09:29.820 --> 00:09:31.720]  所記的不多
[00:09:31.720 --> 00:09:33.020]  就是黃色那些
[00:09:33.020 --> 00:09:35.520]  就是行耶穆眼中看為正的事
[00:09:35.520 --> 00:09:37.420]  當中我們就見得到
[00:09:37.420 --> 00:09:39.820]  約西亞就是我們今天看到的
[00:09:39.820 --> 00:09:41.120]  其中一個的王
[00:09:41.120 --> 00:09:43.720]  或者在末代的時候裡面
[00:09:43.720 --> 00:09:45.820]  其中出現的一個
[00:09:45.820 --> 00:09:49.620]  比較行耶穆眼中看為正的一個王
[00:09:49.620 --> 00:09:51.920]  你就大約知道我們那個背景
[00:09:51.920 --> 00:09:53.620]  就是在歷代誌裡面
[00:09:53.620 --> 00:09:56.520]  就是在看一個這樣的狀況
[00:09:56.520 --> 00:09:57.720]  由所羅門
[00:09:57.720 --> 00:10:01.920]  直至到去到猶大亡國的時候
[00:10:01.920 --> 00:10:03.020]  在這個基礎之下
[00:10:03.020 --> 00:10:04.820]  我們就再去看回
[00:10:04.820 --> 00:10:09.220]  整個歷代誌下的一個圖畫
[00:10:09.220 --> 00:10:10.120]  其實你會見得到
[00:10:10.120 --> 00:10:11.520]  我們剛才講到就是
[00:10:11.520 --> 00:10:14.420]  歷代誌裡面一開始第一至九章
[00:10:14.420 --> 00:10:17.020]  就是在說所羅門作為王的時候
[00:10:17.020 --> 00:10:18.220]  怎樣興盛
[00:10:18.220 --> 00:10:21.020]  甚至乎怎樣去建聖殿
[00:10:21.020 --> 00:10:23.020]  在建整個聖殿的過程裡面
[00:10:23.020 --> 00:10:24.120]  用了很多的功夫
[00:10:24.120 --> 00:10:25.220]  用了很多的人物
[00:10:25.220 --> 00:10:27.020]  用了很多的工匠
[00:10:27.020 --> 00:10:29.320]  就是建一個很華麗的聖殿
[00:10:29.320 --> 00:10:30.720]  以至到之後我們就見得到
[00:10:30.720 --> 00:10:33.920]  他獻聖殿有神的顯現
[00:10:33.920 --> 00:10:37.220]  神去回應所羅門的祈禱
[00:10:37.220 --> 00:10:38.820]  根據一些人的研究
[00:10:38.820 --> 00:10:41.720]  就嘗試去將所羅門的王
[00:10:41.720 --> 00:10:43.820]  建的聖殿重建出來
[00:10:43.820 --> 00:10:45.720]  大約其中這個就是
[00:10:45.720 --> 00:10:47.820]  比較多些人用的一個圖畫
[00:10:47.820 --> 00:10:49.820]  大約你見得到有很多
[00:10:49.820 --> 00:10:53.420]  很美麗的一些建築裡面
[00:10:53.420 --> 00:10:56.720]  金光閃閃的在聖殿裡面
[00:10:56.720 --> 00:10:59.720]  外面有很多不同的物品
[00:10:59.720 --> 00:11:01.320]  我們發現有
[00:11:01.320 --> 00:11:02.820]  剛才在網上找到一些圖
[00:11:02.820 --> 00:11:05.820]  就是有很美麗的門
[00:11:05.820 --> 00:11:07.920]  很高的聖殿
[00:11:07.920 --> 00:11:09.520]  很高的樓層
[00:11:09.520 --> 00:11:14.020]  外面看是很宏偉很壯觀的
[00:11:14.020 --> 00:11:19.620]  接著見得到裡面的內殿
[00:11:19.620 --> 00:11:23.420]  還有致聖所等等的圖畫
[00:11:23.420 --> 00:11:24.120]  在聖殿裡面
[00:11:24.120 --> 00:11:26.220]  也擺設了很多不同的物品
[00:11:26.220 --> 00:11:28.520]  包括了陳設餅
[00:11:28.520 --> 00:11:32.320]  一些香壇等等
[00:11:32.320 --> 00:11:34.720]  你見得到還有藥櫃
[00:11:34.720 --> 00:11:36.220]  藥櫃上面有基路柏等等
[00:11:36.220 --> 00:11:38.520]  都是一些我們見得到
[00:11:38.520 --> 00:11:39.820]  整個聖殿裡面
[00:11:39.820 --> 00:11:44.620]  去擺的不同的物品
[00:11:44.620 --> 00:11:46.620]  在所羅門一路做這個聖殿
[00:11:46.620 --> 00:11:48.120]  擺了很多東西
[00:11:48.120 --> 00:11:49.820]  但是你不要想一下
[00:11:49.820 --> 00:11:51.620]  聖殿裡面有沒有提及
[00:11:51.620 --> 00:11:54.920]  擺立法書呢
[00:11:54.920 --> 00:11:56.120]  當所羅門建聖殿的時候
[00:11:56.120 --> 00:11:58.420]  有沒有說過要擺立法書在
[00:11:58.420 --> 00:11:59.120]  哪裡哪裡
[00:11:59.120 --> 00:12:00.320]  擺在藥櫃上
[00:12:00.320 --> 00:12:01.720]  擺在陳設餅上
[00:12:01.720 --> 00:12:03.420]  擺在哪裡
[00:12:03.420 --> 00:12:04.620]  擺在致聖所
[00:12:04.620 --> 00:12:06.320]  有沒有這樣說呢
[00:12:06.320 --> 00:12:07.520]  其實你發現聖經裡面
[00:12:07.520 --> 00:12:09.920]  也沒有這樣去提及
[00:12:09.920 --> 00:12:12.920]  不過今天我們就會發現
[00:12:12.920 --> 00:12:16.820]  立法書就在聖殿裡面找到出來
[00:12:16.820 --> 00:12:19.220]  聖殿裡面找到出來
[00:12:19.220 --> 00:12:20.820]  我們再看回
[00:12:20.820 --> 00:12:22.320]  所羅門建聖殿
[00:12:22.320 --> 00:12:24.220]  獻聖殿就是第二章一節
[00:12:24.220 --> 00:12:26.020]  到七章十一節
[00:12:26.020 --> 00:12:27.620]  在我們上一次就看到
[00:12:27.620 --> 00:12:29.820]  神的吩咐就在回應
[00:12:29.820 --> 00:12:33.120]  就在七章十二節到二十二節
[00:12:33.120 --> 00:12:37.320]  很清楚在神的吩咐裡面說什麼呢
[00:12:37.320 --> 00:12:39.420]  祂說你若行在我面前
[00:12:39.420 --> 00:12:41.620]  效法理負大衛所行的
[00:12:41.620 --> 00:12:44.420]  遵行我一切所吩咐你的
[00:12:44.420 --> 00:12:46.720]  謹守我的律例典章
[00:12:46.720 --> 00:12:48.520]  我就必堅固你了
[00:12:48.520 --> 00:12:52.120]  特別在神對所羅門的吩咐裡面
[00:12:52.120 --> 00:12:56.620]  祂說要重視神的律例典章
[00:12:56.620 --> 00:12:58.320]  到了十九節祂說
[00:12:58.320 --> 00:13:01.220]  當你們不重視祂的律例典章的時候
[00:13:01.220 --> 00:13:01.720]  又怎樣呢
[00:13:01.720 --> 00:13:03.620]  祂說 倘若你們轉去
[00:13:03.620 --> 00:13:07.920]  離棄我擺在你們面前的律例誡命
[00:13:07.920 --> 00:13:10.020]  去侍奉別神 去敬拜祂的話
[00:13:10.020 --> 00:13:13.220]  我就必將你們從祂的聖殿裡面
[00:13:13.220 --> 00:13:15.420]  就是所賜給你的地上
[00:13:15.420 --> 00:13:19.520]  連根拔起
[00:13:19.520 --> 00:13:21.520]  所以你看回整個佈局
[00:13:21.520 --> 00:13:23.920]  所羅門的時候就很清楚
[00:13:23.920 --> 00:13:27.920]  神已經是這樣吩咐他們
[00:13:27.920 --> 00:13:32.320]  怎樣去重視那個律法書
[00:13:32.320 --> 00:13:33.220]  重不重要呢
[00:13:33.220 --> 00:13:35.620]  這個律法書對以色列人來說
[00:13:35.620 --> 00:13:36.820]  我們可以看得到
[00:13:36.820 --> 00:13:37.920]  在所羅門的時候
[00:13:37.920 --> 00:13:39.720]  神的吩咐就很顯明了
[00:13:39.720 --> 00:13:41.920]  應該是重要的
[00:13:41.920 --> 00:13:44.620]  直到我們一路隔了很多代之後
[00:13:44.620 --> 00:13:45.320]  去到今天
[00:13:45.320 --> 00:13:47.320]  我們經文裡面出現的時代
[00:13:47.320 --> 00:13:48.620]  就是一個什麼時代呢
[00:13:48.620 --> 00:13:51.420]  就是約西亞作王的時代
[00:13:51.420 --> 00:13:52.720]  他發現了
[00:13:52.720 --> 00:13:54.020]  但是他在過程裡面
[00:13:54.020 --> 00:13:56.520]  約西亞是一個什麼樣的王呢
[00:13:56.520 --> 00:13:58.520]  約西亞王登基的時間
[00:13:58.520 --> 00:14:01.520]  就是八歲就已經做皇帝了
[00:14:01.520 --> 00:14:03.120]  那你想像一下
[00:14:03.120 --> 00:14:05.120]  就是租舍那些年紀
[00:14:05.120 --> 00:14:06.120]  可能已經做皇帝了
[00:14:06.120 --> 00:14:07.620]  嘩 多重要啊
[00:14:07.620 --> 00:14:10.720]  當然是不知道怎麼管理那個國家
[00:14:10.720 --> 00:14:13.420]  那個國家就是全民打擊
[00:14:13.420 --> 00:14:14.320]  不知道是不是這樣
[00:14:14.320 --> 00:14:16.120]  就是有些想法的
[00:14:16.120 --> 00:14:17.920]  但是他那時候就應該你想像一下
[00:14:17.920 --> 00:14:20.520]  就是有很多人輔助他執政
[00:14:20.520 --> 00:14:22.820]  直到十六歲
[00:14:22.820 --> 00:14:24.820]  十六歲就開始年長一點
[00:14:24.820 --> 00:14:25.820]  想事情就不同一點了
[00:14:25.820 --> 00:14:30.420]  開始去尋求他祖先大衛的神
[00:14:30.420 --> 00:14:32.020]  這裡聖經裡面描述就是說
[00:14:32.020 --> 00:14:36.520]  他不是在找他約西亞王的父親的神
[00:14:36.520 --> 00:14:37.720]  因為當你一會兒看
[00:14:37.720 --> 00:14:38.720]  我們就會知道
[00:14:38.720 --> 00:14:41.920]  他父親的神不是大衛的神
[00:14:41.920 --> 00:14:44.620]  但是約西亞王就很重視大衛
[00:14:44.620 --> 00:14:47.220]  他的祖先的神
[00:14:47.220 --> 00:14:48.420]  他到二十歲的時候
[00:14:48.420 --> 00:14:52.420]  他甚至開始去潔淨猶大和耶路撒冷
[00:14:52.420 --> 00:14:54.620]  要決心 很有志氣地
[00:14:54.620 --> 00:14:56.220]  決心除掉那些休壇
[00:14:56.220 --> 00:15:00.020]  阿舍拉雕刻的像 鑄造的像
[00:15:00.020 --> 00:15:04.320]  將那些偶像一一去清除
[00:15:04.320 --> 00:15:07.020]  直到二十六歲
[00:15:07.020 --> 00:15:08.320]  二十六歲的時候
[00:15:08.320 --> 00:15:13.320]  就是隔了十八年的時間
[00:15:13.320 --> 00:15:18.120]  接著他才差派了阿薩利亞的兒子沙番
[00:15:18.120 --> 00:15:25.020]  馬西亞市長約哈斯的兒子約亞市官
[00:15:25.020 --> 00:15:27.520]  去修整耶和華的殿
[00:15:27.520 --> 00:15:30.720]  就是神的殿
[00:15:30.720 --> 00:15:33.320]  就是說今天我們讀的經文的發生
[00:15:33.320 --> 00:15:37.520]  就是在約西亞二十六歲的時候
[00:15:37.520 --> 00:15:44.020]  接著他就差派這些官員去修整神的殿
[00:15:44.020 --> 00:15:48.220]  當在修整神的殿的時候
[00:15:48.220 --> 00:15:49.820]  就好像剛剛讀的經文
[00:15:49.820 --> 00:15:53.620]  第三十四章的十四節開始所說一樣
[00:15:53.620 --> 00:15:57.720]  他們把奉到耶和華殿的銀紙運出來的時候
[00:15:57.720 --> 00:16:01.520]  接著當中希臘家的祭司
[00:16:01.520 --> 00:16:02.520]  祭司大家都熟悉了
[00:16:02.520 --> 00:16:04.120]  就是會進聖殿裡面
[00:16:04.120 --> 00:16:08.920]  去管理聖殿 去換香 換陳節餅的祭司
[00:16:08.920 --> 00:16:11.020]  在過程裡面修整聖殿的時候
[00:16:11.020 --> 00:16:20.520]  就發現了耶和華席摩西所傳的律法書
