
[00:00:00.000 --> 00:00:02.000]  剛才讀第一段經文
[00:08:21.000 --> 00:08:24.000]  你們肆上勃躍搖滑
[00:08:24.000 --> 00:08:28.000]  說到他們經常違背神的心意
[00:08:28.000 --> 00:08:31.000]  沒有信服神的大靈
[00:08:31.000 --> 00:08:33.000]  他們沒有相信神的應許
[00:08:33.000 --> 00:08:36.000]  或者遵循神的指示
[00:08:36.000 --> 00:08:39.000]  以至第一代的以色列人
[00:08:39.000 --> 00:08:42.000]  沒有一個能夠進入迦南地
[00:08:42.000 --> 00:08:46.000]  神已經準備要毀滅他們
[00:08:46.000 --> 00:08:49.000]  就是因為他們敗金牛毒的緣故
[00:08:49.000 --> 00:08:53.000]  但摩西仍然為他們求情
[00:08:53.000 --> 00:08:57.000]  提醒主他以大能的手
[00:08:57.000 --> 00:09:02.000]  從埃及拯救了以色列民
[00:09:02.000 --> 00:09:06.000]  這位拯救他們的神
[00:09:06.000 --> 00:09:13.000]  不需要這麼嚴厲來對待他的子民
[00:09:13.000 --> 00:09:17.000]  在九章二十節也提到耶和華向阿倫甚是發怒
[00:09:17.000 --> 00:09:19.000]  要滅絕他
[00:09:19.000 --> 00:09:23.000]  摩西說他也同樣為著阿倫
[00:09:23.000 --> 00:09:27.000]  祈禱求神去寬恕
[00:09:27.000 --> 00:09:32.000]  摩西更將他們犯罪所鑄的牛毒
[00:09:32.000 --> 00:09:35.000]  用火來焚燒
[00:09:35.000 --> 00:09:38.000]  也將它們搗碎磨得很細
[00:09:38.000 --> 00:09:41.000]  以致細到好像灰塵
[00:09:41.000 --> 00:09:47.000]  將這些灰塵殺在從山上流下來的溪水當中
[00:09:47.000 --> 00:09:51.000]  阿倫作為以色列的領袖
[00:09:51.000 --> 00:09:55.000]  沒有去禁止百姓犯罪
[00:09:55.000 --> 00:10:02.000]  反而將責任推卸在百姓本身邪惡的本性上
[00:10:02.000 --> 00:10:05.000]  這實在是他的失敗
[00:10:05.000 --> 00:10:11.000]  摩西一針見血講到他的失敗
[00:10:11.000 --> 00:10:13.000]  他對阿倫說
[00:10:13.000 --> 00:10:16.000]  「這百姓向你作了甚麼
[00:10:16.000 --> 00:10:19.000]  你竟使他們陷在大罪裡」
[00:10:19.000 --> 00:10:21.000]  阿倫回應
[00:10:21.000 --> 00:10:23.000]  「求我主不要發烈怒
[00:10:23.000 --> 00:10:25.000]  這百姓專於作惡
[00:10:25.000 --> 00:10:27.000]  是你知道的
[00:10:27.000 --> 00:10:29.000]  他們對我說
[00:10:29.000 --> 00:10:31.000]  你為我們作神像
[00:10:31.000 --> 00:10:34.000]  可以在我們前面引路
[00:10:34.000 --> 00:10:38.000]  因為領我們出埃及地的那個摩西
[00:10:38.000 --> 00:10:41.000]  我們不知道他做了甚麼事」
[00:10:41.000 --> 00:10:43.000]  「我對他們說
[00:10:43.000 --> 00:10:45.000]  凡有金環的
[00:10:45.000 --> 00:10:47.000]  可以摘下來
[00:10:47.000 --> 00:10:49.000]  他們就給了我
[00:10:49.000 --> 00:10:52.000]  我把金環拎在火裡
[00:10:52.000 --> 00:10:55.000]  這牛毒便出來了」
[00:10:55.000 --> 00:10:59.000]  看到阿倫就推卸責任
[00:10:59.000 --> 00:11:02.000]  覺得是以色列民他們的惡
[00:11:02.000 --> 00:11:08.000]  這些金器在火裡
[00:11:08.000 --> 00:11:11.000]  好像神跡一樣
[00:11:11.000 --> 00:11:14.000]  鑄成了一陣牛毒
[00:11:14.000 --> 00:11:16.000]  摩西發怒
[00:11:16.000 --> 00:11:21.000]  有如上帝向阿倫發怒
[00:11:21.000 --> 00:11:25.000]  但是摩西作為一個忠報
[00:11:25.000 --> 00:11:28.000]  他不能夠不為阿倫的罪
[00:11:28.000 --> 00:11:31.000]  求神赦免
[00:11:31.000 --> 00:11:34.000]  摩西將牛毒打碎
[00:11:34.000 --> 00:11:37.000]  表示徹底毀滅
[00:11:37.000 --> 00:11:40.000]  提醒以色列民
[00:11:40.000 --> 00:11:43.000]  不要再敬拜這些偶像
[00:11:43.000 --> 00:11:47.000]  全心全意來侍奉神
[00:11:47.000 --> 00:11:49.000]  第二
[00:11:49.000 --> 00:11:52.000]  摩西繼續祈求神
[00:11:52.000 --> 00:11:54.000]  在二十七節
[00:11:54.000 --> 00:11:57.000]  「我求祢紀念祢的僕人
[00:11:57.000 --> 00:11:59.000]  阿巴拉罕爾薩雅各
[00:11:59.000 --> 00:12:01.000]  不要想念這百姓的
[00:12:01.000 --> 00:12:05.000]  橫梗、邪惡、罪過」
[00:12:05.000 --> 00:12:07.000]  摩西請求神紀念
[00:12:07.000 --> 00:12:11.000]  他和列祖所立的約
[00:12:11.000 --> 00:12:17.000]  在《春海及記》三十二章十三節提到
[00:12:17.000 --> 00:12:20.000]  「祢曾指著自己在世說
[00:12:20.000 --> 00:12:22.000]  我必使你們的後裔
[00:12:22.000 --> 00:12:24.000]  像天上的星那樣多
[00:12:24.000 --> 00:12:27.000]  並且我所應許的這全地
[00:12:27.000 --> 00:12:30.000]  必給你們的後裔
[00:12:30.000 --> 00:12:33.000]  他們要永遠承受違約」
[00:12:33.000 --> 00:12:35.000]  摩西求神紀念
[00:12:35.000 --> 00:12:38.000]  他和列祖所立的約
[00:12:38.000 --> 00:12:40.000]  不要想念
[00:12:40.000 --> 00:12:43.000]  以色列人他們的過犯
[00:12:43.000 --> 00:12:47.000]  他祈求上帝不要因為以色列人的罪
[00:12:47.000 --> 00:12:50.000]  而嚴厲去懲罰他們
[00:12:50.000 --> 00:12:56.000]  這裡摩西用橫梗、邪惡、罪過
[00:12:56.000 --> 00:13:00.000]  去描述以色列人的本性
[00:13:00.000 --> 00:13:05.000]  橫梗是指牛長旗背負重壓
[00:13:05.000 --> 00:13:08.000]  他的頸項粗硬
[00:13:08.000 --> 00:13:11.000]  都是比喻到以色列人
[00:13:11.000 --> 00:13:15.000]  他們沒有信服神的教導
[00:13:15.000 --> 00:13:17.000]  神的帶領
[00:13:17.000 --> 00:13:22.000]  他們邪惡就是講到他們的道德敗壞
[00:13:22.000 --> 00:13:23.000]  摩西相信
[00:13:23.000 --> 00:13:27.000]  雖然以色列人他們道德敗壞
[00:13:27.000 --> 00:13:30.000]  當他們願意悔改
[00:13:30.000 --> 00:13:36.000]  上帝求你都是赦免他們
[00:13:36.000 --> 00:13:41.000]  罪過就是講到他們拜金牛毒的過犯
[00:13:41.000 --> 00:13:44.000]  在九章的十八、十九節裡說到
[00:13:44.000 --> 00:13:47.000]  「因你們所犯的一切罪
[00:13:47.000 --> 00:13:50.000]  行了耶和華眼中看榮惡的事
[00:13:50.000 --> 00:13:51.000]  惹他乏勞
[00:13:51.000 --> 00:13:56.000]  我就像同前苦服在耶和華面前四十晝夜
[00:13:56.000 --> 00:13:59.000]  沒有吃飯也沒有喝水
[00:13:59.000 --> 00:14:02.000]  我因耶和華向你們大發烈怒
[00:14:02.000 --> 00:14:04.000]  要滅絕你們
[00:14:04.000 --> 00:14:06.000]  就甚害怕
[00:14:06.000 --> 00:14:11.000]  但那次耶和華又應運了我」
[00:14:11.000 --> 00:14:14.000]  摩西心愛以色列民
[00:14:14.000 --> 00:14:18.000]  知道他們犯罪觸怒了神
[00:14:18.000 --> 00:14:20.000]  神要毀滅他們
[00:14:20.000 --> 00:14:26.000]  他自己願意禁食、禱告四十晝夜
[00:14:26.000 --> 00:14:30.000]  求主寬恕同胞的過犯
[00:14:30.000 --> 00:14:34.000]  神真是憐憫
[00:14:34.000 --> 00:14:38.000]  答允了他的祈求
[00:14:38.000 --> 00:14:41.000]  我們有沒有因為一些重要的事情
[00:14:41.000 --> 00:14:45.000]  很懇切、禱告、禁食
[00:14:45.000 --> 00:14:50.000]  以致可以更加專心將事情交託給主
[00:14:50.000 --> 00:14:54.000]  求神去垂青、應運
[00:14:54.000 --> 00:14:59.000]  大衛曾經因為他和拔士巴所生的兒子
[00:14:59.000 --> 00:15:04.000]  他重病為孩子禁食、禱告
[00:15:04.000 --> 00:15:08.000]  但他的孩子終於死亡
[00:15:08.000 --> 00:15:12.000]  之後他沒有再禁食
[00:15:12.000 --> 00:15:15.000]  我們可以很專心禱告
[00:15:15.000 --> 00:15:19.000]  為著不同的事情交託給神
[00:15:19.000 --> 00:15:22.000]  但神有祂的主權
[00:15:22.000 --> 00:15:24.000]  有祂的心意
[00:15:24.000 --> 00:15:27.000]  是否應運
[00:15:27.000 --> 00:15:30.000]  正如一些病重的肢體
[00:15:30.000 --> 00:15:33.000]  我們也有為他們禱告
[00:15:33.000 --> 00:15:36.000]  記得去年也有跟大家分享過
[00:15:36.000 --> 00:15:43.000]  一位團友的兒子心臟衰竭
[00:15:43.000 --> 00:15:49.000]  但我們也是很迫切地為他禱告
[00:15:49.000 --> 00:15:53.000]  結果他還是安息主懷
[00:15:53.000 --> 00:15:58.000]  聽父母說這對孩子也是好事
[00:15:58.000 --> 00:16:00.000]  如果他繼續活著
[00:16:00.000 --> 00:16:07.000]  可能他治療的時間還是很漫長
[00:16:07.000 --> 00:16:14.000]  和大家分享另一位姐妹的經歷
[00:16:14.000 --> 00:16:19.000]  她說97年因為工作壓力去到極點
[00:16:19.000 --> 00:16:24.000]  無法再忍受毅然辭職
[00:16:24.000 --> 00:16:27.000]  到外國旅行減壓
[00:16:27.000 --> 00:16:30.000]  盼望消除心靈的空虛
[00:16:30.000 --> 00:16:35.000]  到英國參加哥哥博士畢業禮的時候
[00:16:35.000 --> 00:16:39.000]  發現具豐富科學知識的哥哥
[00:16:39.000 --> 00:16:41.000]  竟信了耶穌
[00:16:41.000 --> 00:16:44.000]  令我十分驚訝
[00:16:44.000 --> 00:16:49.000]  認識了哥哥教會中一位高中留學生
[00:16:49.000 --> 00:16:52.000]  眾萍水相逢
[00:16:52.000 --> 00:16:55.000]  他熱情招待我
[00:16:55.000 --> 00:17:00.000]  讓我感到家人的溫暖和真心去關懷
[00:17:00.000 --> 00:17:03.000]  深深打動冷酷的我
[00:17:03.000 --> 00:17:07.000]  及後看到基督教儀式的婚禮
[00:17:07.000 --> 00:17:10.000]  既莊嚴又充滿愛
[00:17:10.000 --> 00:17:14.000]  教我印象深刻
[00:17:14.000 --> 00:17:15.000]  同年夏天
[00:17:15.000 --> 00:17:18.000]  我參加的報道會放映耶穌傳
[00:17:18.000 --> 00:17:22.000]  看到耶穌釘十架的苦楚
[00:17:22.000 --> 00:17:24.000]  不禁傷心落淚
[00:17:24.000 --> 00:17:28.000]  為何耶穌甘願為我的罪死呢?
[00:17:28.000 --> 00:17:32.000]  回想自己內心滿有憤恨
[00:17:32.000 --> 00:17:35.000]  咒助老怨
[00:17:35.000 --> 00:17:38.000]  耶穌卻依然愛我
[00:17:38.000 --> 00:17:40.000]  當聽到聖經的經文
[00:17:40.000 --> 00:17:41.000]  上帝愛世人
[00:17:41.000 --> 00:17:44.000]  甚至將他的獨生子賜給他們
[00:17:44.000 --> 00:17:48.000]  其一切信他的不致滅亡反得永生
[00:17:48.000 --> 00:17:53.000]  實在感到耶穌深情
[00:17:53.000 --> 00:17:58.000]  為使我不被罪惡弄至滅亡
[00:17:58.000 --> 00:18:00.000]  甘為我犧牲
[00:18:00.000 --> 00:18:05.000]  我被耶穌無私的愛感動了
[00:18:05.000 --> 00:18:08.000]  其後參加教會的崇拜
[00:18:08.000 --> 00:18:10.000]  一次講道當中
[00:18:10.000 --> 00:18:13.000]  講完提到人心空虛
[00:18:13.000 --> 00:18:16.000]  猶如內心有一個洞
[00:18:16.000 --> 00:18:20.000]  人想藉工作或旅行來填補
[00:18:20.000 --> 00:18:23.000]  人生就像迷失的羊
[00:18:23.000 --> 00:18:26.000]  不知方向
[00:18:26.000 --> 00:18:28.000]  但主耶穌愛我們
[00:18:28.000 --> 00:18:30.000]  甘願背負我們的罪
[00:18:30.000 --> 00:18:31.000]  為我們死
[00:18:31.000 --> 00:18:34.000]  使我們得拯救
[00:18:34.000 --> 00:18:36.000]  正是這一份大愛
[00:18:36.000 --> 00:18:38.000]  我們心裡的洞
[00:18:38.000 --> 00:18:41.000]  才能真正永遠填滿
[00:18:41.000 --> 00:18:44.000]  不再空虛
[00:18:44.000 --> 00:18:46.000]  楊方十章十字說
[00:18:46.000 --> 00:18:49.000]  可來了是要叫人得生命
[00:18:49.000 --> 00:18:52.000]  並且得的更豐盛
[00:18:52.000 --> 00:18:58.000]  以上內容不單是我人生的寫照
[00:18:58.000 --> 00:19:01.000]  正正就是我人生的寫照
[00:19:01.000 --> 00:19:04.000]  為了籌備傷痛
[00:19:04.000 --> 00:19:06.000]  忙我的工作
[00:19:06.000 --> 00:19:10.000]  之後想藉旅行去解悶
[00:19:10.000 --> 00:19:14.000]  但即使踏遍五大洲
[00:19:14.000 --> 00:19:17.000]  一切仍然徒然
[00:19:17.000 --> 00:19:18.000]  回到工作
[00:19:18.000 --> 00:19:21.000]  心靈更覺空虛
[00:19:21.000 --> 00:19:23.000]  這一刻我才真正知道
[00:19:23.000 --> 00:19:25.000]  信靠主耶穌
[00:19:25.000 --> 00:19:28.000]  才是人生的方向
[00:19:28.000 --> 00:19:32.000]  我堅定接受耶穌成為我的救主
[00:19:32.000 --> 00:19:37.000]  讓祂引領我的人生
[00:19:37.000 --> 00:19:41.000]  我的人生從此因為耶穌的愛被改變
[00:19:41.000 --> 00:19:43.000]  耶穌愛我
[00:19:43.000 --> 00:19:47.000]  我終於找到真正愛的根源
[00:19:47.000 --> 00:19:51.000]  我不再懼怕男女感情
[00:19:51.000 --> 00:19:54.000]  並且學習聖經的教導
[00:19:54.000 --> 00:19:57.000]  存著溫柔忍耐的心
[00:19:57.000 --> 00:19:59.000]  學習別人的過錯
[00:19:59.000 --> 00:20:02.000]  不再動輒發脾氣
[00:20:02.000 --> 00:20:05.000]  學會從別人處境著想
[00:20:05.000 --> 00:20:07.000]  最大的突破
[00:20:07.000 --> 00:20:11.000]  就是對前男友的憤恨
[00:20:11.000 --> 00:20:13.000]  已經轉化容解
[00:20:13.000 --> 00:20:15.000]  因為聖經說
[00:20:15.000 --> 00:20:18.000]  主怎樣饒恕了你們
[00:20:18.000 --> 00:20:22.000]  你們也要怎樣饒恕人
[00:20:22.000 --> 00:20:23.000]  多年之後
[00:20:23.000 --> 00:20:26.000]  在街上重遇前男友
[00:20:26.000 --> 00:20:30.000]  耐心即時提醒要原諒他
[00:20:30.000 --> 00:20:32.000]  之後我主動致電告訴他
[00:20:32.000 --> 00:20:36.000]  我已經成為快樂的基督徒
[00:20:36.000 --> 00:20:39.000]  很想化解彼此的怨恨
[00:20:39.000 --> 00:20:42.000]  最終我們互相原諒對方
[00:20:42.000 --> 00:20:44.000]  如果沒有耶穌的愛
[00:20:44.000 --> 00:20:48.000]  我一定做不到去原諒對方
[00:20:48.000 --> 00:20:51.000]  我也開始關心家人
[00:20:51.000 --> 00:20:54.000]  聖經教導要孝敬父母
[00:20:54.000 --> 00:20:57.000]  我為以往不尊重我的媽媽
[00:20:57.000 --> 00:21:01.000]  心裡感到內疚
[00:21:01.000 --> 00:21:04.000]  並且漸漸看到媽媽對我的照顧
[00:21:04.000 --> 00:21:06.000]  實在無微不至
[00:21:06.000 --> 00:21:11.000]  下班回家喝媽媽預備的湯水
[00:21:11.000 --> 00:21:14.000]  令我疲累全消
[00:21:14.000 --> 00:21:18.000]  如果沒有媽媽背後默默的支持
[00:21:18.000 --> 00:21:21.000]  我怎能安然生活
[00:21:21.000 --> 00:21:25.000]  我不僅不再和她爭吵
[00:21:25.000 --> 00:21:28.000]  更經常悉心照顧媽媽
[00:21:28.000 --> 00:21:31.000]  為她禱告
[00:21:31.000 --> 00:21:35.000]  所以媽媽感受到我對她那份真誠
[00:21:35.000 --> 00:21:39.000]  大家的關係已經改善
[00:21:39.000 --> 00:21:41.000]  很感謝神
[00:21:41.000 --> 00:21:43.000]  祂自己的愛
[00:21:43.000 --> 00:21:46.000]  讓我有新的生命
[00:21:46.000 --> 00:21:51.000]  也改變我和家人的關係
[00:22:16.000 --> 00:22:19.000]  要在曠野殺他們
[00:22:19.000 --> 00:22:22.000]  窩西祈求上帝赦免以色列人
[00:22:22.000 --> 00:22:25.000]  免得埃及人譏笑
[00:22:25.000 --> 00:22:27.000]  這位神沒有能力
[00:22:27.000 --> 00:22:31.000]  將祂的子民帶進應許地
[00:22:31.000 --> 00:22:35.000]  在曠野要殺他們
[00:22:35.000 --> 00:22:39.000]  以色列人為國家祈禱的時候
[00:22:39.000 --> 00:22:43.000]  也常常求神去聽禱告
[00:22:43.000 --> 00:22:47.000]  求神保守祂自己的名聲
[00:22:47.000 --> 00:22:52.000]  在29節重複耶路撒冷節的內容
[00:22:52.000 --> 00:22:56.000]  祈求祢不要滅絕祢的百姓
[00:22:56.000 --> 00:22:58.000]  他們是祢的產業
[00:22:58.000 --> 00:23:01.000]  是祢用大力拯救贖的
[00:23:01.000 --> 00:23:04.000]  用大能從埃及領出來的
[00:23:04.000 --> 00:23:09.000]  其實他們是祢的百姓
[00:23:09.000 --> 00:23:16.000]  摩西對神說:以色列民就是祂的聖民
[00:23:16.000 --> 00:23:21.000]  這個觀念源自《出埃及記》第19章第5節
[00:23:21.000 --> 00:23:25.000]  如今你們如果實在聽從我的話
[00:23:25.000 --> 00:23:27.000]  遵守我的約
[00:23:27.000 --> 00:23:31.000]  就要在萬民中作屬我的子民
[00:23:31.000 --> 00:23:34.000]  因為全地都是我的
[00:23:34.000 --> 00:23:40.000]  以色列民永遠是屬於上帝
[00:23:40.000 --> 00:23:43.000]  是神的產業
[00:23:43.000 --> 00:23:47.000]  我們每一個跟隨祂的
[00:23:47.000 --> 00:23:50.000]  都是永遠屬於這位主
[00:23:50.000 --> 00:23:53.000]  雖然摩西在以色列當中
[00:23:53.000 --> 00:23:58.000]  有一個很顯赫的領袖角色
[00:23:58.000 --> 00:24:01.000]  在這一段裡邊
[00:24:01.000 --> 00:24:04.000]  突顯了他代求
[00:24:04.000 --> 00:24:06.000]  如果沒有摩西無私
[00:24:06.000 --> 00:24:10.000]  為著他的同胞來代求
[00:24:10.000 --> 00:24:13.000]  和神的憐憫容忍
[00:24:13.000 --> 00:24:17.000]  以色列國早已經滅亡
[00:24:17.000 --> 00:24:21.000]  正如《雅各書》五章十六節提到
[00:24:21.000 --> 00:24:23.000]  正義的人
[00:24:23.000 --> 00:24:26.000]  二人祈禱所發的力量
[00:24:26.000 --> 00:24:28.000]  是大有功效
[00:24:28.000 --> 00:24:35.000]  摩西著急著意懇切的
[00:24:35.000 --> 00:24:40.000]  用時間為著同胞的罪
[00:24:40.000 --> 00:24:42.000]  求神去寬恕
[00:24:42.000 --> 00:24:45.000]  求神赦免他們的過犯
[00:24:45.000 --> 00:24:48.000]  夢神應允
[00:24:48.000 --> 00:24:51.000]  成為我們一個好好學習的榜樣
[00:24:51.000 --> 00:24:53.000]  為別人代求
[00:24:53.000 --> 00:24:58.000]  我們教會在星期三有公土會
[00:24:58.000 --> 00:25:02.000]  都很歡迎弟兄姊妹一齊參與
