
[00:00:00.000 --> 00:00:02.000]  3月12日的時候
[00:04:43.520 --> 00:04:47.040]  必須要讓人有一個他能夠自己決定是否犯罪的過程
[00:04:47.040 --> 00:04:49.200]  因此神容許人
[00:04:49.200 --> 00:04:50.720]  因此神允許人
[00:04:50.720 --> 00:04:54.320]  完全暴露在引誘的裏面
[00:04:54.320 --> 00:04:56.240]  完全暴露在引誘裏面
[00:04:56.240 --> 00:04:57.600]  而神沒有插過手
[00:04:57.600 --> 00:04:59.040]  而神沒有插手
[00:04:59.040 --> 00:05:00.560]  神為了栽培人
[00:05:00.560 --> 00:05:01.680]  神為了栽培人
[00:05:01.680 --> 00:05:03.440]  所以神要冒一個這樣的險
[00:05:03.440 --> 00:05:05.360]  所以神要冒這麼一個險
[00:05:05.360 --> 00:05:08.560]  當蛇來到伊甸園裏面
[00:05:08.560 --> 00:05:09.760]  跟女人
[00:05:09.760 --> 00:05:13.120]  跟著向著男人作出一連串的引誘的時候
[00:05:13.120 --> 00:05:18.480]  跟著向著男人作出一連串的引誘的時候
[00:05:18.480 --> 00:05:22.080]  原來背後有一個很重要的原因
[00:05:22.080 --> 00:05:23.920]  原來背後有一個很重要的原因
[00:05:23.920 --> 00:05:26.800]  就是神為了栽培人成熟
[00:05:26.800 --> 00:05:28.960]  就是神為了栽培人成熟
[00:05:28.960 --> 00:05:30.880]  所以師妹你要明白這一點
[00:05:30.880 --> 00:05:32.160]  所以師妹姐妹要明白這一點
[00:05:32.160 --> 00:05:33.600]  神創造人
[00:05:33.600 --> 00:05:34.320]  神創造人
[00:05:34.320 --> 00:05:38.160]  是和他創造其他的創造裏面有很大不同的地方
[00:05:38.160 --> 00:05:38.160]  是和他創造其他的創造裏面有很大不同的地方
[00:05:38.160 --> 00:05:41.200]  和其他所創造的創造物有很大的不同
[00:05:41.200 --> 00:05:44.800]  神創造整個世界的時候
[00:05:44.800 --> 00:05:46.960]  我們會發現
[00:05:46.960 --> 00:05:49.600]  神只是用了現成的物料
[00:05:49.600 --> 00:05:51.040]  神只是用了現成的物料
[00:05:51.040 --> 00:05:53.040]  就是他預備好的物料
[00:05:53.040 --> 00:05:56.400]  就做出日、光、暗
[00:05:56.400 --> 00:05:58.000]  就做出日、光、暗
[00:05:58.000 --> 00:05:59.440]  做出光和暗
[00:05:59.440 --> 00:06:01.200]  做出動物、植物
[00:06:01.200 --> 00:06:02.800]  做出動物、植物
[00:06:02.800 --> 00:06:04.800]  等等很多配套周圍的環境
[00:06:04.800 --> 00:06:06.480]  等等很多配套周圍的環境
[00:06:06.480 --> 00:06:09.120]  但唯獨做人的時候有一樣東西不同的
[00:06:09.120 --> 00:06:10.960]  做人的時候有一樣不同
[00:06:10.960 --> 00:06:13.760]  神同樣用了一些物料
[00:06:13.760 --> 00:06:14.960]  神同樣用了一些物料
[00:06:14.960 --> 00:06:16.000]  做了人
[00:06:16.000 --> 00:06:16.560]  做了人
[00:06:16.560 --> 00:06:18.080]  按照自己的形象
[00:06:18.080 --> 00:06:18.960]  按照自己的形象
[00:06:18.960 --> 00:06:19.680]  做出來了
[00:06:19.680 --> 00:06:20.640]  做了出來
[00:06:20.640 --> 00:06:24.000]  但是上帝卻是多了一個步驟
[00:06:24.000 --> 00:06:25.600]  上帝多了一個步驟
[00:06:25.600 --> 00:06:28.000]  就是向人吹了一口氣
[00:06:28.000 --> 00:06:29.120]  向人吹了一口氣
[00:06:29.120 --> 00:06:32.880]  賦予人有一道靈在其中
[00:06:32.880 --> 00:06:34.880]  賦予人有一個靈在其中
[00:06:34.880 --> 00:06:38.480]  這個就是人和整個創造最大不同的地方
[00:06:38.480 --> 00:06:41.680]  這個就是人和整個創造最大不同的地方
[00:06:41.680 --> 00:06:43.680]  神的靈進入人的裏面
[00:06:43.680 --> 00:06:45.280]  神的靈進入人的裏面
[00:06:45.280 --> 00:06:47.200]  因此
[00:06:47.200 --> 00:06:48.960]  人在整個創造的裏面
[00:06:48.960 --> 00:06:50.000]  人在整個創造的裏面
[00:06:50.000 --> 00:06:52.880]  是需要有一個更成熟的過程
[00:06:52.880 --> 00:06:54.160]  是需要有一個更成熟的過程
[00:06:54.160 --> 00:06:56.720]  而全面彰顯神的屬性
[00:06:56.720 --> 00:06:59.520]  而全面彰顯神的屬性
[00:06:59.520 --> 00:07:01.120]  好像有一個父母一樣
[00:07:01.120 --> 00:07:02.720]  好像有一個父母一樣
[00:07:02.720 --> 00:07:04.480]  怎樣去栽培一個子女呢?
[00:07:04.480 --> 00:07:06.800]  他怎樣栽培兒女呢?
[00:07:06.800 --> 00:07:09.760]  是否將兒女放在一個溫室裏面
[00:07:09.760 --> 00:07:12.240]  然後每天給他飯吃
[00:07:12.240 --> 00:07:14.400]  給他睡覺、給他穿衣服
[00:07:14.400 --> 00:07:16.400]  這樣就成為一個父母呢?
[00:07:16.400 --> 00:07:18.480]  是不是將兒女放在溫室裏面
[00:07:18.480 --> 00:07:20.480]  給他吃、給他穿就行了呢?
[00:07:20.480 --> 00:07:21.200]  不是
[00:07:21.200 --> 00:07:21.840]  不是這樣
[00:07:21.840 --> 00:07:24.800]  這個只是很基本的東西
[00:07:24.800 --> 00:07:26.080]  這是一個最基本的
[00:07:26.080 --> 00:07:28.160]  就好像神造這個世界一樣
[00:07:28.160 --> 00:07:28.880]  好像神造這個世界一樣
[00:07:28.880 --> 00:07:29.920]  所有食物
[00:07:29.920 --> 00:07:30.480]  所有食物
[00:07:30.480 --> 00:07:32.160]  包括植物、動物也好
[00:07:32.160 --> 00:07:33.520]  包括動物、植物
[00:07:33.520 --> 00:07:35.360]  山、石、所有的東西
[00:07:35.360 --> 00:07:36.480]  山和石、所有的東西
[00:07:36.480 --> 00:07:39.200]  神已經有既定的循環在裏面
[00:07:39.200 --> 00:07:41.280]  去不斷供養、去成長
[00:07:41.280 --> 00:07:42.640]  神不斷地供養、去成長
[00:07:42.640 --> 00:07:43.600]  不斷地生長
[00:07:43.600 --> 00:07:44.560]  不斷地生長
[00:07:44.560 --> 00:07:45.520]  人不同的
[00:07:45.520 --> 00:07:47.040]  而人不一樣
[00:07:47.040 --> 00:07:47.760]  多了一樣
[00:07:47.760 --> 00:07:50.240]  要讓人活得像神
[00:07:50.240 --> 00:07:52.080]  要讓人活得像神
[00:07:52.080 --> 00:07:53.840]  就必須人要成熟地去
[00:07:53.840 --> 00:07:57.440]  懂得怎樣去掌管對與錯的事
[00:07:57.440 --> 00:07:59.440]  就是讓人能成熟地享受
[00:07:59.440 --> 00:08:00.800]  甚麼是對、甚麼是錯
[00:08:00.800 --> 00:08:03.360]  而人能夠去表現神這一方面
[00:08:03.360 --> 00:08:04.640]  最重要的一點就是
[00:08:04.640 --> 00:08:07.440]  人自己可以去做出一些
[00:08:07.440 --> 00:08:09.120]  合神心意的決定
[00:08:09.120 --> 00:08:10.800]  就是人可以要做出一個
[00:08:10.800 --> 00:08:12.560]  合神心意的決定
[00:08:12.560 --> 00:08:14.880]  做出一個有智慧的決策
[00:08:14.880 --> 00:08:16.640]  有一個做出智慧的決策
[00:08:16.640 --> 00:08:18.720]  所以不在神的管理之下
[00:08:18.720 --> 00:08:19.760]  可以不在神的管理之下
[00:08:19.760 --> 00:08:21.040]  都活出這樣東西
[00:08:21.040 --> 00:08:22.000]  都活出這樣
[00:08:22.000 --> 00:08:23.680]  為甚麼呢
[00:08:23.680 --> 00:08:25.200]  因為神都不需要任何東西
[00:08:25.200 --> 00:08:26.400]  去管制著他
[00:08:26.400 --> 00:08:29.920]  他都活出神的屬性公義出來
[00:08:29.920 --> 00:08:31.520]  因為神都不需要任何任何人
[00:08:31.520 --> 00:08:32.800]  控制他都可以活出他的公義
[00:08:32.800 --> 00:08:35.360]  人要像神
[00:08:35.360 --> 00:08:36.160]  人像神
[00:08:36.160 --> 00:08:38.640]  這一點是不能夠脫離的
[00:08:38.640 --> 00:08:39.840]  這是不能脫離的
[00:08:39.840 --> 00:08:41.280]  亦都不能夠缺乏的
[00:08:41.280 --> 00:08:42.080]  亦不能缺乏的
[00:08:42.080 --> 00:08:45.360]  因此神就容許了這個情況出現
[00:08:45.360 --> 00:08:47.200]  神就允許這樣的情況出現
[00:08:47.200 --> 00:08:49.520]  在第三章第一節至第七節裏面
[00:08:49.520 --> 00:08:50.880]  這三章一到七節裏面
[00:08:50.880 --> 00:08:53.600]  我們見到耶和華神所做的
[00:08:53.600 --> 00:08:54.320]  就是甚麼
[00:08:54.320 --> 00:08:55.760]  蛇
[00:08:55.760 --> 00:08:57.520]  我們看到耶和華所造的蛇
[00:08:57.520 --> 00:09:00.160]  聖經記載他比田野一切的活物
[00:09:00.160 --> 00:09:01.760]  都更狡猾
[00:09:01.760 --> 00:09:03.760]  聖經記載他比田野一切的活物
[00:09:03.760 --> 00:09:04.560]  都更狡猾
[00:09:04.560 --> 00:09:05.760]  我們基督徒經常說
[00:09:05.760 --> 00:09:07.840]  見到一條蛇就想打死牠
[00:09:07.840 --> 00:09:08.560]  很多人都會說
[00:09:08.560 --> 00:09:10.240]  看到一條蛇就想把牠打死
[00:09:10.240 --> 00:09:12.400]  因為這條蛇害了我們雞毛鴨血
[00:09:12.400 --> 00:09:14.080]  因為這條蛇害了我們肌肉
[00:09:14.080 --> 00:09:15.200]  請各位姐妹留意
[00:09:15.200 --> 00:09:18.000]  這條蛇是神故意擺在伊甸園裏面的
[00:09:18.000 --> 00:09:21.200]  這條蛇是神故意擺在伊甸園裏面的
[00:09:21.200 --> 00:09:23.040]  可以說蛇的工作
[00:09:23.040 --> 00:09:25.200]  某程度上是在神的管理之下
[00:09:25.200 --> 00:09:27.120]  讓牠推行下去的
[00:09:27.120 --> 00:09:31.040]  蛇的工作是在神的管理下推行下去的
[00:09:31.040 --> 00:09:34.160]  神故意做蛇是最狡猾的
[00:09:34.160 --> 00:09:36.240]  蛇是特狡猾的
[00:09:36.240 --> 00:09:38.080]  這條蛇還可以說話
[00:09:38.080 --> 00:09:39.440]  這條蛇還可以說話
[00:09:39.440 --> 00:09:41.120]  現在不是看卡通片
[00:09:41.120 --> 00:09:42.640]  這條蛇可以說話
[00:09:42.640 --> 00:09:44.240]  這條蛇可以說話
[00:09:44.240 --> 00:09:45.760]  懂得說人話
[00:09:45.760 --> 00:09:47.440]  懂得說人話
[00:09:47.440 --> 00:09:48.800]  當時說甚麼話我不知道
[00:09:48.800 --> 00:09:50.320]  廣東話、英文
[00:09:50.320 --> 00:09:51.840]  我們不需要追究那些
[00:09:51.840 --> 00:09:53.200]  追求人的說話
[00:09:53.200 --> 00:09:54.880]  他只是講一些人的話
[00:09:54.880 --> 00:09:56.480]  蛇就對女人說
[00:09:56.480 --> 00:09:57.680]  對女人說
[00:09:57.680 --> 00:10:04.080]  「神豈是真說不許你們吃園中所有樹上的果子嗎?」
[00:10:04.080 --> 00:10:08.960]  「神豈真說不許你們吃園中所有樹上的果子嗎?」
[00:10:08.960 --> 00:10:10.800]  蛇就很狡猾的
[00:10:10.800 --> 00:10:11.680]  蛇很狡猾
[00:10:11.680 --> 00:10:12.880]  狡猾在甚麼呢?
[00:10:12.880 --> 00:10:13.680]  狡猾在哪裏呢?
[00:10:13.680 --> 00:10:15.680]  牠說話不講正面的
[00:10:15.680 --> 00:10:16.960]  牠講話不講正面的
[00:10:16.960 --> 00:10:18.400]  牠只是反轉來講
[00:10:18.400 --> 00:10:20.080]  牠是反過來講
[00:10:20.080 --> 00:10:22.160]  是否真是這樣說過
[00:10:22.160 --> 00:10:25.120]  不准你們去吃園中所有的果子呢?
[00:10:25.120 --> 00:10:26.640]  是不是真是這麼說過呢?
[00:10:26.640 --> 00:10:27.600]  不許吃園中的果子
[00:10:27.600 --> 00:10:29.040]  那神怎麼說話的?
[00:10:29.040 --> 00:10:30.000]  神是怎麼說的呢?
[00:10:30.000 --> 00:10:32.320]  神說話永遠是正面說的
[00:10:32.320 --> 00:10:33.680]  神永遠是正面說的
[00:10:33.680 --> 00:10:35.360]  這類似是甚麼分別呢?
[00:10:35.360 --> 00:10:37.840]  這有甚麼分別呢?
[00:10:37.840 --> 00:10:39.280]  我見到我女兒
[00:10:39.280 --> 00:10:41.440]  我看到我的女兒
[00:10:41.440 --> 00:10:42.880]  到中午時間
[00:10:42.880 --> 00:10:44.080]  在中午的時候
[00:10:44.080 --> 00:10:45.200]  我就問我女兒
[00:10:45.200 --> 00:10:46.560]  我問她
[00:10:46.560 --> 00:10:47.840]  「你吃了飯沒有?」
[00:10:47.840 --> 00:10:49.760]  「你吃飯了嗎?」
[00:10:49.760 --> 00:10:51.600]  正確的答案就是
[00:10:51.600 --> 00:10:53.040]  吃了還是沒吃而已
[00:10:53.040 --> 00:10:57.440]  正確的回答是吃了或者沒吃
[00:10:57.440 --> 00:10:58.720]  怎麼問呢?
[00:10:58.720 --> 00:11:00.640]  「吃了」是怎麼問的呢?
[00:11:00.640 --> 00:11:03.760]  你是不是真的中午沒有吃飯呢?
[00:11:03.760 --> 00:11:05.680]  你是不是真的下午沒有吃飯呢?
[00:11:05.680 --> 00:11:06.960]  為甚麼要這樣問呢?
[00:11:06.960 --> 00:11:07.600]  為甚麼這樣問呢?
[00:11:07.600 --> 00:11:08.560]  為甚麼要反過來問
[00:11:08.560 --> 00:11:10.000]  直接去問那條問題呢?
[00:11:10.000 --> 00:11:11.920]  為甚麼反過來問而不直接去問呢?
[00:11:11.920 --> 00:11:12.960]  因為有個原因
[00:11:12.960 --> 00:11:13.680]  有一個原因
[00:11:13.680 --> 00:11:14.880]  這樣問法
[00:11:14.880 --> 00:11:15.440]  這樣問呢?
[00:11:15.440 --> 00:11:16.880]  你會亂的
[00:11:16.880 --> 00:11:19.520]  你會亂的
[00:11:19.520 --> 00:11:20.720]  你不要說我剛才這樣說
[00:11:20.720 --> 00:11:22.160]  你都不知道我問甚麼的
[00:11:22.160 --> 00:11:23.520]  真的要坐定
[00:11:23.520 --> 00:11:24.800]  最好寫下來
[00:11:24.800 --> 00:11:30.560]  才去明白你真的下午沒有吃飯
[00:11:30.560 --> 00:11:31.600]  你不明白你甚麼意思
[00:11:31.600 --> 00:11:33.440]  是不是真的是說下午沒有吃飯
[00:11:33.440 --> 00:11:35.040]  蛇最聰明
[00:11:35.040 --> 00:11:36.800]  反轉說話來說
[00:11:36.800 --> 00:11:38.400]  反過來講
[00:11:38.400 --> 00:11:39.920]  沒有直問直答
[00:11:39.920 --> 00:11:41.680]  但這個世界也是真的
[00:11:41.680 --> 00:11:42.720]  這個世界是真的
[00:11:42.720 --> 00:11:44.560]  你跟人對答的時候
[00:11:44.560 --> 00:11:45.840]  如果你跟人對話的時候
[00:11:45.840 --> 00:11:47.600]  你問這些東西直問的時候
[00:11:47.600 --> 00:11:49.120]  他不正面回答你呢?
[00:11:49.120 --> 00:11:51.680]  你如果問人家是正面回答問題的話
[00:11:51.680 --> 00:11:52.320]  人家不會回答你
[00:11:52.320 --> 00:11:53.600]  不用想
[00:11:53.600 --> 00:11:54.960]  一定有東西在後面
[00:11:54.960 --> 00:11:55.600]  一定有
[00:11:55.600 --> 00:11:57.920]  後面有東西想騙你
[00:11:57.920 --> 00:12:00.880]  他有甚麼事情要騙你
[00:12:00.880 --> 00:12:04.080]  可能我女兒知道吃飯很重要
[00:12:04.080 --> 00:12:05.920]  可能她知道吃飯很重要
[00:12:05.920 --> 00:12:07.760]  不過她下午就不是吃飯
[00:12:07.760 --> 00:12:08.880]  她下午沒有吃飯
[00:12:08.880 --> 00:12:10.240]  她只是吃薯條
[00:12:10.240 --> 00:12:11.680]  她只是吃薯片
[00:12:11.680 --> 00:12:13.760]  她知道吃薯條沒有益處的
[00:12:13.760 --> 00:12:14.800]  她知道吃薯條沒有益處
[00:12:14.800 --> 00:12:16.240]  又不想跟我說
[00:12:16.240 --> 00:12:17.360]  又不想跟我說
[00:12:17.360 --> 00:12:18.400]  那她就會說
[00:12:18.400 --> 00:12:19.840]  她就會說
[00:12:19.840 --> 00:12:20.880]  下午飯都吃了
[00:12:20.880 --> 00:12:22.640]  下午吃了
[00:12:22.640 --> 00:12:24.560]  下午都吃了
[00:12:24.560 --> 00:12:25.840]  甚麼下午
[00:12:25.840 --> 00:12:28.080]  甚麼是下午
[00:12:28.080 --> 00:12:29.200]  答了好像沒有答
[00:12:29.200 --> 00:12:29.920]  答了好像沒有答
[00:12:29.920 --> 00:12:32.000]  你知道後面有些東西
[00:12:32.000 --> 00:12:34.000]  聰明的人就要聽
[00:12:34.000 --> 00:12:35.040]  聰明的人就要聽
[00:12:35.040 --> 00:12:36.400]  一聽他就這樣回答
[00:12:36.400 --> 00:12:37.520]  一聽這樣回答
[00:12:37.520 --> 00:12:38.960]  你就會再問
[00:12:38.960 --> 00:12:40.480]  你就會接下來再問
[00:12:40.480 --> 00:12:43.760]  是飯還是吃了甚麼東西
[00:12:43.760 --> 00:12:45.600]  是吃飯還是吃了甚麼其他的東西
[00:12:45.600 --> 00:12:47.120]  如果是誠實的話
[00:12:47.120 --> 00:12:47.680]  如果是誠實的話
[00:12:47.680 --> 00:12:48.560]  他就會回答你
[00:12:48.560 --> 00:12:49.600]  就會回答
[00:12:49.600 --> 00:12:51.920]  我吃了薯條
[00:12:51.920 --> 00:12:53.120]  我吃了薯條
[00:12:53.120 --> 00:12:55.040]  我知道其實薯條沒有益處
[00:12:55.040 --> 00:12:57.200]  因為她知道我跟爸爸
[00:12:57.200 --> 00:12:59.600]  我知道雖然薯條沒有甚麼好處
[00:12:59.600 --> 00:13:01.600]  不過爸爸我吃了這麼多天飯
[00:13:01.600 --> 00:13:03.760]  今天想轉一轉吃薯條
[00:13:03.760 --> 00:13:04.800]  不過我吃了這麼多飯
[00:13:04.800 --> 00:13:05.840]  想轉一轉吃點薯條
[00:13:05.840 --> 00:13:06.880]  沒問題
[00:13:06.880 --> 00:13:07.760]  那沒問題
[00:13:07.760 --> 00:13:10.080]  吃薯條吃飯其實也不是大問題
[00:13:10.080 --> 00:13:11.120]  也沒甚麼大問題
[00:13:11.120 --> 00:13:13.040]  但如果心虛的人會怎樣
[00:13:13.040 --> 00:13:15.280]  如果清晰的人會怎樣
[00:13:15.280 --> 00:13:16.240]  我吃過了
[00:13:16.240 --> 00:13:17.520]  吃了些東西
[00:13:17.520 --> 00:13:19.200]  吃過了吃了點
[00:13:19.200 --> 00:13:22.400]  忍忍悔悔含含糊糊
[00:13:22.400 --> 00:13:23.920]  你知道一定有問題
[00:13:23.920 --> 00:13:25.680]  這些就不好受
[00:13:25.680 --> 00:13:27.920]  蛇就是這樣的情況
[00:13:27.920 --> 00:13:28.720]  蛇就是這樣
[00:13:28.720 --> 00:13:29.600]  反過來問
[00:13:29.600 --> 00:13:30.480]  反過來問
[00:13:30.480 --> 00:13:32.320]  女人聽話也是隨便聽的
[00:13:32.320 --> 00:13:34.080]  女人聽話也是隨便聽的
[00:13:34.080 --> 00:13:36.480]  我不是說一切女人
[00:13:36.480 --> 00:13:37.680]  我不是這樣說
[00:13:37.680 --> 00:13:38.880]  我說這裡這個
[00:13:38.880 --> 00:13:40.480]  這裡的女人是這樣
[00:13:40.480 --> 00:13:41.600]  隨便來聽
[00:13:41.600 --> 00:13:42.880]  她就這樣回答
[00:13:42.880 --> 00:13:45.360]  她說園中樹上的果子我都可以吃
[00:13:45.360 --> 00:13:50.320]  唯有園中那棵樹上的果子上帝曾說
[00:13:50.320 --> 00:13:54.080]  你們不可吃不可摸免得你們死
[00:13:54.080 --> 00:13:57.120]  園中樹上的果子我們可以吃
[00:13:57.120 --> 00:14:00.480]  唯有園中那棵樹上的果子神曾說
[00:14:00.480 --> 00:14:02.400]  你們不可吃也不可摸
