
[00:00:00.000 --> 00:00:02.360]  今天來到整個系列
[00:03:57.000 --> 00:03:59.000]  他們已經看到
[00:03:59.000 --> 00:04:00.000]  在岸上
[00:04:00.000 --> 00:04:02.000]  在一個天光的海灘
[00:04:02.000 --> 00:04:03.000]  加利利海邊
[00:04:03.000 --> 00:04:06.000]  耶穌已經做好了炭火
[00:04:06.000 --> 00:04:07.000]  上面有魚
[00:04:07.000 --> 00:04:08.000]  有餅
[00:04:08.000 --> 00:04:10.000]  耶穌跟他們說
[00:04:10.000 --> 00:04:12.000]  來吃早餐吧
[00:04:12.000 --> 00:04:15.000]  奇怪的地方是
[00:04:15.000 --> 00:04:17.000]  門徒中間沒有一個敢問
[00:04:17.000 --> 00:04:19.000]  你是誰
[00:04:19.000 --> 00:04:21.000]  因為他們都知道那個是主
[00:04:21.000 --> 00:04:22.000]  他們認得
[00:04:22.000 --> 00:04:24.000]  但他們不敢說
[00:04:24.000 --> 00:04:25.000]  耶穌走過來
[00:04:25.000 --> 00:04:27.000]  將餅給他們吃
[00:04:27.000 --> 00:04:29.000]  魚也照樣給他們吃
[00:04:29.000 --> 00:04:33.000]  這個是今天講經文的背景
[00:04:33.000 --> 00:04:34.000]  你幻想
[00:04:34.000 --> 00:04:35.000]  就好像剛才那幅圖畫
[00:04:35.000 --> 00:04:36.000]  在加利利海邊
[00:04:36.000 --> 00:04:39.000]  耶穌設了營火
[00:04:39.000 --> 00:04:41.000]  煮了早餐
[00:04:41.000 --> 00:04:42.000]  正在吃
[00:04:42.000 --> 00:04:44.000]  但是很靜
[00:04:44.000 --> 00:04:47.000]  門徒彼此對望
[00:04:47.000 --> 00:04:50.000]  說什麼呢
[00:04:50.000 --> 00:04:53.000]  耶穌早兩次回來
[00:04:53.000 --> 00:04:54.000]  打了個招呼
[00:04:54.000 --> 00:04:56.000]  交了幾句
[00:04:56.000 --> 00:04:58.000]  接著就走了
[00:04:58.000 --> 00:05:00.000]  坐也沒有坐過
[00:05:00.000 --> 00:05:02.000]  這次他坐在那裡
[00:05:02.000 --> 00:05:04.000]  跟我們一起吃早餐
[00:05:04.000 --> 00:05:07.000]  說什麼呢
[00:05:07.000 --> 00:05:09.000]  突然之間
[00:05:09.000 --> 00:05:12.000]  耶穌打破了這個靜寂
[00:05:12.000 --> 00:05:13.000]  經文這樣說
[00:05:13.000 --> 00:05:16.000]  他們吃完了早飯
[00:05:16.000 --> 00:05:18.000]  耶穌對西門彼得說
[00:05:18.000 --> 00:05:20.000]  約翰的兒子西門
[00:05:20.000 --> 00:05:23.000]  你愛我比這些更深嗎
[00:05:23.000 --> 00:05:25.000]  彼得對他說
[00:05:25.000 --> 00:05:27.000]  主啊 是的
[00:05:27.000 --> 00:05:29.000]  你知道我愛你
[00:05:29.000 --> 00:05:30.000]  耶穌說
[00:05:30.000 --> 00:05:33.000]  你餵養我的小羊
[00:05:33.000 --> 00:05:34.000]  第二段經文
[00:05:34.000 --> 00:05:36.000]  我們如果在座的弟兄姊妹
[00:05:36.000 --> 00:05:37.000]  一起讀
[00:05:37.000 --> 00:05:38.000]  預備 一二三
[00:05:38.000 --> 00:05:41.000]  耶穌第二次又對他說
[00:05:41.000 --> 00:05:43.000]  約翰的兒子西門
[00:05:43.000 --> 00:05:45.000]  你愛我嗎
[00:05:45.000 --> 00:05:46.000]  彼得對他說
[00:05:46.000 --> 00:05:48.000]  主啊 是的
[00:05:48.000 --> 00:05:50.000]  你知道我愛你
[00:05:50.000 --> 00:05:51.000]  耶穌說
[00:05:51.000 --> 00:05:54.000]  你牧養我的羊
[00:05:54.000 --> 00:05:55.000]  第三次
[00:05:55.000 --> 00:05:58.000]  耶穌第三次對他們說
[00:05:58.000 --> 00:06:00.000]  約翰的兒子西門
[00:06:00.000 --> 00:06:02.000]  你愛我嗎
[00:06:02.000 --> 00:06:05.000]  彼得因為耶穌第三次對他說
[00:06:05.000 --> 00:06:06.000]  你愛我嗎
[00:06:06.000 --> 00:06:07.000]  就憂愁
[00:06:07.000 --> 00:06:08.000]  對耶穌說
[00:06:08.000 --> 00:06:10.000]  主啊 你無所不知
[00:06:10.000 --> 00:06:12.000]  你知道我愛你
[00:06:12.000 --> 00:06:13.000]  耶穌說
[00:06:13.000 --> 00:06:16.000]  你餵養我的羊
[00:06:16.000 --> 00:06:17.000]  這段經文
[00:06:17.000 --> 00:06:19.000]  我想你上教會一段時間
[00:06:19.000 --> 00:06:21.000]  你應該聽到聽過
[00:06:21.000 --> 00:06:23.000]  可能查經查過
[00:06:23.000 --> 00:06:25.000]  我們今天再看這個故事
[00:06:25.000 --> 00:06:29.000]  我不知道當你去了解背景
[00:06:29.000 --> 00:06:31.000]  或者他們在當時的環境
[00:06:31.000 --> 00:06:33.000]  你有什麼感受
[00:06:33.000 --> 00:06:35.000]  你是覺得很溫暖嗎
[00:06:35.000 --> 00:06:36.000]  很舒服嗎
[00:06:36.000 --> 00:06:38.000]  加利利海邊清晨
[00:06:38.000 --> 00:06:40.000]  有人煮了早餐
[00:06:40.000 --> 00:06:43.000]  但我想對於彼得
[00:06:43.000 --> 00:06:45.000]  很不容易
[00:06:45.000 --> 00:06:49.000]  對於彼得圍著炭火
[00:06:49.000 --> 00:06:51.000]  可能他會想起的是他
[00:06:51.000 --> 00:06:54.000]  曾經有三次不認耶穌
[00:06:54.000 --> 00:06:56.000]  根據福音書的記載
[00:06:56.000 --> 00:07:00.000]  在最後晚餐那一晚
[00:07:00.000 --> 00:07:02.000]  耶穌就跟門徒說
[00:07:02.000 --> 00:07:04.000]  你們都要跌倒
[00:07:04.000 --> 00:07:06.000]  彼得在那一刻說
[00:07:06.000 --> 00:07:08.000]  雖然眾人跌倒
[00:07:08.000 --> 00:07:10.000]  但我不會
[00:07:10.000 --> 00:07:11.000]  耶穌對他說
[00:07:11.000 --> 00:07:12.000]  我實在的告訴你
[00:07:12.000 --> 00:07:15.000]  今天夜裡雞叫兩遍之前
[00:07:15.000 --> 00:07:17.000]  你要三次不認我
[00:07:17.000 --> 00:07:19.000]  彼得的反應是
[00:07:19.000 --> 00:07:20.000]  很極力地說
[00:07:20.000 --> 00:07:22.000]  就是我跟你死
[00:07:22.000 --> 00:07:23.000]  我都不會不認你
[00:07:23.000 --> 00:07:25.000]  我不知道你記不記得
[00:07:25.000 --> 00:07:27.000]  故事發展是怎樣
[00:07:27.000 --> 00:07:30.000]  接著耶穌就離開
[00:07:30.000 --> 00:07:32.000]  去克西瑪利園祈禱
[00:07:32.000 --> 00:07:34.000]  還要特意帶了彼得
[00:07:34.000 --> 00:07:37.000]  雅各、約翰三個門徒
[00:07:37.000 --> 00:07:39.000]  接著彼得在做什麼呢?
[00:07:39.000 --> 00:07:41.000]  他睡著了
[00:07:41.000 --> 00:07:43.000]  接著到醒的時候
[00:07:43.000 --> 00:07:45.000]  已經有人來抓耶穌
[00:07:45.000 --> 00:07:46.000]  他很衝動地
[00:07:46.000 --> 00:07:47.000]  也很有預備地
[00:07:47.000 --> 00:07:48.000]  預備了一把刀
[00:07:48.000 --> 00:07:53.000]  把抓他的兵丁的其中一隻腿割下來
[00:07:53.000 --> 00:07:54.000]  耶穌對他說
[00:07:54.000 --> 00:07:56.000]  收刀入朝
[00:07:56.000 --> 00:07:57.000]  很勇
[00:07:57.000 --> 00:08:01.000]  但勇完下一秒就開始害怕
[00:08:01.000 --> 00:08:03.000]  當那些人把耶穌帶走
[00:08:03.000 --> 00:08:06.000]  帶走的時候
[00:08:06.000 --> 00:08:07.000]  聖經這樣說
[00:08:07.000 --> 00:08:09.000]  門徒都離開耶穌
[00:08:09.000 --> 00:08:11.000]  逃走了
[00:08:11.000 --> 00:08:13.000]  彼得做什麼呢?
[00:08:13.000 --> 00:08:16.000]  他遠遠地跟著耶穌
[00:08:16.000 --> 00:08:19.000]  直到耶穌進入了大祭司的院
[00:08:19.000 --> 00:08:22.000]  被盤問
[00:08:22.000 --> 00:08:24.000]  耶穌進不了大祭司的院
[00:08:24.000 --> 00:08:26.000]  他只可以在門外
[00:08:26.000 --> 00:08:27.000]  當日
[00:08:27.000 --> 00:08:29.000]  根據聖經的形容
[00:08:29.000 --> 00:08:31.000]  正正就是很冷
[00:08:31.000 --> 00:08:33.000]  因為天氣冷
[00:08:33.000 --> 00:08:35.000]  所以開了個炭火
[00:08:35.000 --> 00:08:37.000]  有個營火
[00:08:37.000 --> 00:08:39.000]  就在那一刻
[00:08:39.000 --> 00:08:41.000]  彼得在那裡取暖
[00:08:41.000 --> 00:08:43.000]  也跟那些兵丁一起
[00:08:43.000 --> 00:08:47.000]  有一個看門的侍女對彼得說
[00:08:47.000 --> 00:08:51.000]  你不就是那個人的門徒嗎?
[00:08:51.000 --> 00:08:53.000]  彼得第一次不認主
[00:08:53.000 --> 00:08:55.000]  我不是
[00:08:55.000 --> 00:08:57.000]  接著彼得繼續取暖
[00:08:57.000 --> 00:08:58.000]  有人問他
[00:08:58.000 --> 00:09:00.000]  你不是他門徒嗎?
[00:09:00.000 --> 00:09:02.000]  彼得又不認
[00:09:02.000 --> 00:09:03.000]  我不是
[00:09:03.000 --> 00:09:05.000]  第三次
[00:09:05.000 --> 00:09:07.000]  有一個大祭司的僕人
[00:09:07.000 --> 00:09:09.000]  就是那個耳朵被削掉
[00:09:09.000 --> 00:09:11.000]  那個人的親屬
[00:09:11.000 --> 00:09:14.000]  見到就問彼得
[00:09:14.000 --> 00:09:18.000]  我不是剛才在原址見到你嗎?
[00:09:18.000 --> 00:09:21.000]  彼得立刻否認
[00:09:21.000 --> 00:09:23.000]  然後聖經記載
[00:09:23.000 --> 00:09:25.000]  繼提
[00:09:25.000 --> 00:09:27.000]  原來他那三次不認主
[00:09:27.000 --> 00:09:32.000]  就正正在一個營火的旁邊
[00:09:32.000 --> 00:09:35.000]  路加科罕的記載
[00:09:35.000 --> 00:09:37.000]  他說當刻
[00:09:37.000 --> 00:09:40.000]  主轉身過來看彼得
[00:09:40.000 --> 00:09:43.000]  彼得就想起主對他所說的話
[00:09:43.000 --> 00:09:45.000]  今日皆叫之先
[00:09:45.000 --> 00:09:47.000]  你要三次不認我
[00:09:47.000 --> 00:09:51.000]  他就出去痛哭
[00:09:51.000 --> 00:09:53.000]  我想去到剛才我們讀
[00:09:53.000 --> 00:09:55.000]  今天那段經文說
[00:09:55.000 --> 00:09:57.000]  他打完雨上岸
[00:09:57.000 --> 00:09:59.000]  圍著炭火
[00:09:59.000 --> 00:10:01.000]  沒話說的時候
[00:10:01.000 --> 00:10:05.000]  可能他不是在享受寧靜的環境
[00:10:05.000 --> 00:10:08.000]  而是那個環境令他想起
[00:10:08.000 --> 00:10:12.000]  幾個星期前
[00:10:12.000 --> 00:10:15.000]  彼得就在一個炭火前
[00:10:15.000 --> 00:10:20.000]  否定了耶穌
[00:10:20.000 --> 00:10:22.000]  經文這樣記載
[00:10:22.000 --> 00:10:28.000]  他說他叫他若翰的兒子西門
[00:10:28.000 --> 00:10:32.000]  這個稱呼對於彼得來說
[00:10:32.000 --> 00:10:34.000]  既熟悉又陌生
[00:10:34.000 --> 00:10:36.000]  為什麼熟悉呢?
[00:10:36.000 --> 00:10:38.000]  因為這是他的正式名字
[00:10:38.000 --> 00:10:40.000]  平時人們就是這樣叫他
[00:10:40.000 --> 00:10:42.000]  某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某某
[00:10:42.000 --> 00:10:44.000]  就是在說彼得
[00:10:44.000 --> 00:10:46.000]  但為什麼說他很陌生呢?
[00:10:46.000 --> 00:10:52.000]  原來自從耶穌呼召他之後,耶穌改了一個新的名字給他,叫做彼得
[00:10:52.000 --> 00:10:57.000]  突然之間,耶穌這一刻三年都沒有叫過他這個名字
[00:10:57.000 --> 00:11:00.000]  若翰的兒子西門再一次叫他的時候
[00:11:00.000 --> 00:11:02.000]  令他想起
[00:11:02.000 --> 00:11:08.000]  難道耶穌已經不再當我是他的門徒?
[00:11:08.000 --> 00:11:13.000]  自從我成為他的門徒之後,他沒有叫我全名
[00:11:13.000 --> 00:11:15.000]  他只叫我Jim
[00:11:15.000 --> 00:11:19.000]  為什麼突然之間李國明?
[00:11:19.000 --> 00:11:25.000]  他可能害怕,可能在想和神的關係
[00:11:25.000 --> 00:11:28.000]  如果你是耶穌
[00:11:28.000 --> 00:11:33.000]  下一句你會問若翰的兒子西門
[00:11:33.000 --> 00:11:39.000]  你會問什麼?
[00:11:39.000 --> 00:11:41.000]  如果你是耶穌
[00:11:41.000 --> 00:11:43.000]  你會問祂什麼?
[00:11:43.000 --> 00:11:47.000]  你會問祂為什麼祢不認我?
[00:11:47.000 --> 00:11:49.000]  祢是不是不認我?
[00:11:49.000 --> 00:11:53.000]  祢記不記得我曾經說過
[00:11:53.000 --> 00:11:55.000]  祢失敗了
[00:11:55.000 --> 00:11:58.000]  耶穌沒有這樣問
[00:11:58.000 --> 00:12:03.000]  耶穌的問題,我形容是很溫暖的同時
[00:12:03.000 --> 00:12:06.000]  很尖銳,很到肉
[00:12:06.000 --> 00:12:09.000]  因為祂問的就是最重要的問題
[00:12:09.000 --> 00:12:16.000]  你愛我比這些更深嗎?
[00:12:16.000 --> 00:12:18.000]  你明不明白耶穌在問什麼?
[00:12:18.000 --> 00:12:21.000]  你愛我比這些更深嗎?
[00:12:21.000 --> 00:12:24.000]  比這些是什麼?
[00:12:24.000 --> 00:12:27.000]  那就要看祂指著什麼
[00:12:27.000 --> 00:12:30.000]  要看耶穌那一刻指著什麼
[00:12:30.000 --> 00:12:32.000]  如果祂指著一條魚
[00:12:32.000 --> 00:12:34.000]  你愛我比這餐飯
[00:12:34.000 --> 00:12:35.000]  比這條魚
[00:12:35.000 --> 00:12:38.000]  比你的職業更深嗎?
[00:12:38.000 --> 00:12:39.000]  可能是這樣
[00:12:39.000 --> 00:12:41.000]  但我想大部分色經學者
[00:12:41.000 --> 00:12:43.000]  包括我自己去讀這段聖經
[00:12:43.000 --> 00:12:46.000]  耶穌可能指著的不是魚
[00:12:46.000 --> 00:12:48.000]  是指著另外的門徒
[00:12:48.000 --> 00:12:56.000]  你愛我比這些人愛我更深嗎?
[00:12:56.000 --> 00:12:58.000]  為什麼我這麼說呢?
[00:12:58.000 --> 00:12:59.000]  剛才說過
[00:12:59.000 --> 00:13:02.000]  彼得三次不認主之前
[00:13:02.000 --> 00:13:04.000]  他很口響說
[00:13:04.000 --> 00:13:06.000]  我和你死我也願意
[00:13:06.000 --> 00:13:07.000]  那一刻他在做什麼?
[00:13:07.000 --> 00:13:11.000]  他在比較我比其他門徒更愛你
[00:13:11.000 --> 00:13:13.000]  就是其他門徒會不要你
[00:13:13.000 --> 00:13:14.000]  我不會
[00:13:14.000 --> 00:13:16.000]  其他門徒不會為你死
[00:13:16.000 --> 00:13:17.000]  我會
[00:13:17.000 --> 00:13:18.000]  其他門徒不會為你坐牢
[00:13:18.000 --> 00:13:21.000]  我願意
[00:13:21.000 --> 00:13:22.000]  所以那一刻當耶穌問
[00:13:22.000 --> 00:13:27.000]  你愛我比這些更深嗎?
[00:13:27.000 --> 00:13:31.000]  我想是指著那些門徒
[00:13:31.000 --> 00:13:33.000]  主耶穌在這裡要處理的是
[00:13:33.000 --> 00:13:35.000]  彼得跌倒
[00:13:35.000 --> 00:13:37.000]  失敗
[00:13:37.000 --> 00:13:38.000]  錯誤
[00:13:38.000 --> 00:13:43.000]  很多遺憾和罪疚感
[00:13:43.000 --> 00:13:45.000]  彼得的回應是什麼呢?
[00:13:45.000 --> 00:13:47.000]  我們今天讀這篇經文很慢
[00:13:47.000 --> 00:13:49.000]  但我很想你有空間
[00:13:49.000 --> 00:13:52.000]  去想想他在說什麼
[00:13:52.000 --> 00:13:54.000]  彼得的回應就是
[00:13:54.000 --> 00:13:55.000]  主啊
[00:13:55.000 --> 00:13:57.000]  是的
[00:13:57.000 --> 00:14:00.000]  祢知道我愛祢
[00:14:00.000 --> 00:14:02.000]  很簡單直接告訴主
[00:14:02.000 --> 00:14:05.000]  祢知道我愛祢
[00:14:05.000 --> 00:14:06.000]  如果你是耶穌
[00:14:06.000 --> 00:14:08.000]  你又代入去
[00:14:08.000 --> 00:14:10.000]  那一刻你會說什麼呢?
[00:14:10.000 --> 00:14:11.000]  你的兒子
[00:14:11.000 --> 00:14:13.000]  你的女兒做錯事
[00:14:13.000 --> 00:14:15.000]  你問他知錯了嗎?
[00:14:15.000 --> 00:14:18.000]  他說知錯了
[00:14:18.000 --> 00:14:19.000]  如果做父母的
[00:14:19.000 --> 00:14:20.000]  可能就會說
[00:14:20.000 --> 00:14:22.000]  OK 沒事了
[00:14:22.000 --> 00:14:24.000]  去玩吧
[00:14:24.000 --> 00:14:25.000]  不要緊
[00:14:25.000 --> 00:14:26.000]  過去的事
[00:14:26.000 --> 00:14:28.000]  當沒有發生過
[00:14:28.000 --> 00:14:31.000]  繼續吃早餐吧
[00:14:31.000 --> 00:14:34.000]  有趣的地方是
[00:14:34.000 --> 00:14:36.000]  耶穌跟他說
[00:14:36.000 --> 00:14:40.000]  你餵養我的小羊
[00:14:40.000 --> 00:14:43.000]  他反而不是說一些寬恕的話
[00:14:43.000 --> 00:14:44.000]  他可能會說
[00:14:44.000 --> 00:14:45.000]  我都不定你的罪了
[00:14:45.000 --> 00:14:46.000]  去吧
[00:14:46.000 --> 00:14:49.000]  從今以後不要再犯罪
[00:14:49.000 --> 00:14:50.000]  耶穌不是
[00:14:50.000 --> 00:14:51.000]  耶穌不是說這些
[00:14:51.000 --> 00:14:53.000]  耶穌反而不是罵他
[00:14:53.000 --> 00:14:55.000]  或者不是說一些饒恕的話
[00:14:55.000 --> 00:14:56.000]  反而是在那裡跟他說
[00:14:56.000 --> 00:15:00.000]  你復職了
[00:15:00.000 --> 00:15:03.000]  你OK了
[00:15:03.000 --> 00:15:06.000]  你可以繼續走這條路了
[00:15:06.000 --> 00:15:10.000]  你餵養我的羊
[00:15:10.000 --> 00:15:13.000]  這個很簡單的對話
[00:15:13.000 --> 00:15:15.000]  我們聽聖經聽了很多年
[00:15:15.000 --> 00:15:16.000]  聽過這些故事
[00:15:16.000 --> 00:15:17.000]  聽了很多年
[00:15:17.000 --> 00:15:19.000]  但是我剛剛這次
[00:15:19.000 --> 00:15:21.000]  真的去預備這段經文的時候
[00:15:21.000 --> 00:15:22.000]  我突然之間
[00:15:22.000 --> 00:15:23.000]  將這幾個問題
[00:15:23.000 --> 00:15:24.000]  答案
[00:15:24.000 --> 00:15:25.000]  回應
[00:15:25.000 --> 00:15:26.000]  拼在一起的時候
[00:15:26.000 --> 00:15:28.000]  我發覺
[00:15:28.000 --> 00:15:31.000]  原來裡面有一個很精彩
[00:15:31.000 --> 00:15:35.000]  但是很簡單的提醒
[00:15:35.000 --> 00:15:37.000]  對我們每一個侍奉的人的提醒
[00:15:37.000 --> 00:15:39.000]  是什麼呢?
[00:15:39.000 --> 00:15:45.000]  侍奉源自我們對耶穌的愛
[00:15:45.000 --> 00:15:46.000]  我不知道你覺不覺得
[00:15:46.000 --> 00:15:47.000]  這個就好像
[00:15:47.000 --> 00:15:49.000]  媽媽是女人的教導
[00:15:49.000 --> 00:15:50.000]  是不是?
[00:15:50.000 --> 00:15:52.000]  每個人都知道的
[00:15:52.000 --> 00:15:53.000]  我侍奉
[00:15:53.000 --> 00:15:54.000]  我站得上台
[00:15:54.000 --> 00:15:55.000]  我知道是這樣的
[00:15:55.000 --> 00:15:57.000]  但我正正就是想告訴你
[00:15:57.000 --> 00:15:58.000]  這個往往就是我們
[00:15:58.000 --> 00:16:01.000]  最大的陷阱
[00:16:01.000 --> 00:16:03.000]  我們最容易落入的陷阱
[00:16:03.000 --> 00:16:04.000]  其實原來
[00:16:04.000 --> 00:16:06.000]  可能我們很多人的侍奉
[00:16:06.000 --> 00:16:09.000]  不是源自對耶穌的愛
[00:16:09.000 --> 00:16:10.000]  你問問自己
[00:16:10.000 --> 00:16:12.000]  我也問我自己
[00:16:12.000 --> 00:16:15.000]  為什麼我會出來服侍
[00:16:15.000 --> 00:16:16.000]  原來有人服侍
[00:16:16.000 --> 00:16:20.000]  是因為他很愛那個侍工
[00:16:20.000 --> 00:16:21.000]  有人唱敬拜
[00:16:21.000 --> 00:16:23.000]  可能因為他很喜歡唱歌
[00:16:23.000 --> 00:16:25.000]  有人在敬拜裡面服侍
[00:16:25.000 --> 00:16:28.000]  因為他很喜歡組樂隊
[00:16:28.000 --> 00:16:30.000]  有人說得像我一樣
[00:16:30.000 --> 00:16:32.000]  我很喜歡說話
[00:16:32.000 --> 00:16:33.000]  那就找些東西說
[00:16:33.000 --> 00:16:34.000]  拿著咪高峰
[00:16:34.000 --> 00:16:37.000]  又有運動咪高峰
