
[00:00:00.000 --> 00:00:03.000]  夫人姊妹,讓我們在聆聽主導而先
[00:04:49.000 --> 00:04:54.000]  是不是那麼需要用那麼多人力物力去追
[00:04:54.000 --> 00:04:56.000]  或者是那麼容易讓他們得到呢
[00:04:56.000 --> 00:05:00.000]  因為完全是掌握在你自己手上的
[00:05:00.000 --> 00:05:05.000]  你如果很輕易地將一些稅務優惠交給別人的話
[00:05:05.000 --> 00:05:07.000]  那些人會有恃無恐
[00:05:07.000 --> 00:05:10.000]  將來會試更多的機會
[00:05:10.000 --> 00:05:13.000]  拼命可以得到更多的稅務優惠
[00:05:13.000 --> 00:05:15.000]  但是如果你抓得很緊的時候
[00:05:15.000 --> 00:05:16.000]  他就會很生氣
[00:05:16.000 --> 00:05:19.000]  將來他就會做更多壞事
[00:05:19.000 --> 00:05:22.000]  使得政府更加損失很多稅務
[00:05:22.000 --> 00:05:26.000]  所以這個平衡點你一定要好好拿捏
[00:05:26.000 --> 00:05:32.000]  這個也是我很記得當我在大學的時候讀會計學
[00:05:32.000 --> 00:05:34.000]  特別去核數學的時候
[00:05:34.000 --> 00:05:37.000]  老師有提過這一點
[00:05:37.000 --> 00:05:41.000]  但是這麼多年來我自己都不太明白
[00:05:41.000 --> 00:05:46.000]  怎樣去拿捏這個所謂決定性
[00:05:46.000 --> 00:05:48.000]  是怎樣去掌握呢
[00:05:48.000 --> 00:05:50.000]  是有一個困難的
[00:05:50.000 --> 00:05:53.000]  因為每一個情況都不同
[00:05:53.000 --> 00:05:56.000]  但是今天不是跟大家講稅務的問題
[00:05:56.000 --> 00:05:59.000]  我是想跟大家從馬太講到稅務
[00:05:59.000 --> 00:06:02.000]  講到我們作為信徒
[00:06:02.000 --> 00:06:06.000]  我們作為信徒其實都很類似的
[00:06:06.000 --> 00:06:07.000]  每一天
[00:06:07.000 --> 00:06:08.000]  每一天
[00:06:08.000 --> 00:06:12.000]  由你的腳踏在地上那一刻開始
[00:06:12.000 --> 00:06:14.000]  到你回到床上那一刻
[00:06:14.000 --> 00:06:15.000]  其實
[00:06:15.000 --> 00:06:20.000]  你有很多的事情是需要作很多決定
[00:06:20.000 --> 00:06:25.000]  而這些決定往往都只維繫在一個很簡單的問題
[00:06:25.000 --> 00:06:27.000]  就是究竟你去做
[00:06:27.000 --> 00:06:31.000]  還是不做好
[00:06:31.000 --> 00:06:35.000]  因為我們的人生是有限的
[00:06:35.000 --> 00:06:36.000]  我經常都說
[00:06:36.000 --> 00:06:39.000]  我們人生只有數十載的年期
[00:06:39.000 --> 00:06:42.000]  several decades
[00:06:42.000 --> 00:06:45.000]  人生這幾十年的裏面
[00:06:45.000 --> 00:06:47.000]  你想做的事情
[00:06:47.000 --> 00:06:49.000]  和你應該做的事情
[00:06:49.000 --> 00:06:52.000]  是可以有很大的分別的
[00:06:52.000 --> 00:06:56.000]  我們就要在過程當中要做一個選擇
[00:06:56.000 --> 00:06:59.000]  而這個選擇是沒有一個定規
[00:06:59.000 --> 00:07:04.000]  沒有一個定了的程式
[00:07:04.000 --> 00:07:07.000]  來讓你去計究竟做不做
[00:07:07.000 --> 00:07:11.000]  往往是很視乎於
[00:07:11.000 --> 00:07:13.000]  你是由什麼主導你去做
[00:07:13.000 --> 00:07:14.000]  決定做不做
[00:07:14.000 --> 00:07:17.000]  特別我講到的是基督徒
[00:07:17.000 --> 00:07:20.000]  我們基督徒決定做一件事
[00:07:20.000 --> 00:07:21.000]  還是不做一件事
[00:07:21.000 --> 00:07:24.000]  往往其實很視乎於
[00:07:24.000 --> 00:07:27.000]  上帝的說話以及聖靈
[00:07:27.000 --> 00:07:31.000]  在那一刻給你的引導
[00:07:31.000 --> 00:07:33.000]  所以為什麼在過去
[00:07:33.000 --> 00:07:36.000]  馬太福音從第十二十三十四章裏面
[00:07:36.000 --> 00:07:38.000]  我們已經講了很多有關於
[00:07:38.000 --> 00:07:41.000]  怎樣去掌握上帝心思意念
[00:07:41.000 --> 00:07:43.000]  作為一個屬靈的人
[00:07:43.000 --> 00:07:45.000]  怎樣去明白上帝的心思意念
[00:07:45.000 --> 00:07:47.000]  是一件這麼重要的事
[00:07:47.000 --> 00:07:51.000]  當我們去明白上帝心思意念的時候
[00:07:51.000 --> 00:07:56.000]  我們就可以做到一些準確的決定
[00:07:56.000 --> 00:07:59.000]  選擇做還是不做
[00:07:59.000 --> 00:08:01.000]  參與還是不參與
[00:08:01.000 --> 00:08:02.000]  所以今天和大家一起
[00:08:02.000 --> 00:08:05.000]  藉著這段經文所看的一個題目
[00:08:05.000 --> 00:08:09.000]  就是我們有智慧地去挑選
[00:08:09.000 --> 00:08:13.000]  與天國有結連的益事
[00:08:13.000 --> 00:08:15.000]  才去參與
[00:08:15.000 --> 00:08:18.000]  這個也希望能夠幫助到
[00:08:18.000 --> 00:08:21.000]  弟兄姊妹在這條屬靈的道路上
[00:08:21.000 --> 00:08:23.000]  繼續的走
[00:08:23.000 --> 00:08:25.000]  讓我們一起去看看這段經文
[00:08:25.000 --> 00:08:27.000]  先講些什麼好嗎
[00:08:27.000 --> 00:08:30.000]  剛才Karen和我們已經讀了一次
[00:08:30.000 --> 00:08:34.000]  不如我們自己再讀多一次好嗎
[00:08:34.000 --> 00:08:36.000]  是一段很熟悉的經文
[00:08:36.000 --> 00:08:38.000]  熟悉到不堪的了
[00:08:38.000 --> 00:08:41.000]  不過熟悉還熟悉
[00:08:41.000 --> 00:08:44.000]  你明白當中的意思是想講些什麼嗎
[00:08:44.000 --> 00:08:46.000]  這個反而是很重要
[00:08:46.000 --> 00:08:47.000]  我們一起打開
[00:08:47.000 --> 00:08:51.000]  馬太福音14章13至21節
[00:08:51.000 --> 00:08:53.000]  讓我們一起去讀一下這段經文
[00:08:53.000 --> 00:09:00.000]  馬太福音14章13至21節
[00:09:00.000 --> 00:09:02.000]  我們一起讀
[00:09:02.000 --> 00:09:05.000]  耶穌聽見了
[00:09:05.000 --> 00:09:08.000]  就上船從那裡獨自
[00:09:08.000 --> 00:09:11.000]  退到野地裡去
[00:09:11.000 --> 00:09:13.000]  眾人聽見
[00:09:13.000 --> 00:09:17.000]  就從各城裡步行跟隨他
[00:09:17.000 --> 00:09:19.000]  耶穌出來
[00:09:19.000 --> 00:09:21.000]  見有許多的人
[00:09:21.000 --> 00:09:23.000]  就憐憫他們
[00:09:23.000 --> 00:09:26.000]  治好了他們的病人
[00:09:26.000 --> 00:09:29.000]  天將晚的時候
[00:09:29.000 --> 00:09:32.000]  門號盡前來說
[00:09:32.000 --> 00:09:34.000]  這是野地
[00:09:34.000 --> 00:09:36.000]  時候已經過了
[00:09:36.000 --> 00:09:39.000]  請叫眾人散開
[00:09:39.000 --> 00:09:42.000]  他們好往村子裡去
[00:09:42.000 --> 00:09:44.000]  自己埋吃的
[00:09:44.000 --> 00:09:46.000]  耶穌說
[00:09:46.000 --> 00:09:48.000]  不用他們去
[00:09:48.000 --> 00:09:50.000]  你們給他們吃吧
[00:09:50.000 --> 00:09:52.000]  門徒說
[00:09:52.000 --> 00:09:55.000]  我們這裡只有五個餅
[00:09:55.000 --> 00:09:56.000]  兩條魚
[00:09:56.000 --> 00:09:58.000]  耶穌說
[00:09:58.000 --> 00:10:00.000]  拿過來給我
[00:10:00.000 --> 00:10:02.000]  於是吩咐眾人
[00:10:02.000 --> 00:10:04.000]  坐在草地上
[00:10:04.000 --> 00:10:06.000]  拿著這五個餅
[00:10:06.000 --> 00:10:08.000]  兩條魚
[00:10:08.000 --> 00:10:10.000]  望著天祝福
[00:10:10.000 --> 00:10:11.000]  抹開餅
[00:10:11.000 --> 00:10:13.000]  遞給門徒
[00:10:13.000 --> 00:10:15.000]  門徒又遞給眾人
[00:10:15.000 --> 00:10:17.000]  他們就吃
[00:10:17.000 --> 00:10:19.000]  並且吃飽了
[00:10:19.000 --> 00:10:21.000]  把剩下的零碎
[00:10:21.000 --> 00:10:23.000]  收拾起來
[00:10:23.000 --> 00:10:25.000]  裝滿了十二個男子
[00:10:25.000 --> 00:10:27.000]  吃的人
[00:10:27.000 --> 00:10:29.000]  除了婦女孩子
[00:10:29.000 --> 00:10:32.000]  約有五千人
[00:10:32.000 --> 00:10:34.000]  這段經文前文說什麼呢
[00:10:34.000 --> 00:10:37.000]  在上個星期我跟大家一起說過
[00:10:37.000 --> 00:10:39.000]  就是說屬神的子民
[00:10:39.000 --> 00:10:42.000]  和一些滿載偏見的人
[00:10:42.000 --> 00:10:44.000]  其實他們基本的生命
[00:10:44.000 --> 00:10:46.000]  是有
[00:10:46.000 --> 00:10:48.000]  絕大的不同之處
[00:10:48.000 --> 00:10:50.000]  屬神的子民
[00:10:50.000 --> 00:10:53.000]  是會向真理的源頭去投靠
[00:10:53.000 --> 00:10:55.000]  而滿載偏見的人
[00:10:55.000 --> 00:10:57.000]  卻只會不斷去否定
[00:10:57.000 --> 00:11:00.000]  真理和真相
[00:11:00.000 --> 00:11:03.000]  甚至否定真理的源頭
[00:11:03.000 --> 00:11:05.000]  結果他們反而
[00:11:05.000 --> 00:11:08.000]  掉進了自己的死胡同裡面
[00:11:08.000 --> 00:11:10.000]  因為前文說的
[00:11:10.000 --> 00:11:12.000]  有這樣的遭遇的人
[00:11:12.000 --> 00:11:14.000]  就是氣律王
[00:11:14.000 --> 00:11:16.000]  他不斷地
[00:11:16.000 --> 00:11:18.000]  纏繞在
[00:11:18.000 --> 00:11:20.000]  司洗若汗指出的罪
[00:11:20.000 --> 00:11:22.000]  但是司洗若汗確實不同
[00:11:22.000 --> 00:11:24.000]  從頭到尾都衛生在
[00:11:24.000 --> 00:11:26.000]  上帝的裡面
[00:11:26.000 --> 00:11:29.000]  他作了一個選擇
[00:11:29.000 --> 00:11:32.000]  就是在整個侍奉的裡面
[00:11:32.000 --> 00:11:34.000]  不斷地去指出
[00:11:34.000 --> 00:11:36.000]  氣律王的罪
[00:11:36.000 --> 00:11:38.000]  在這裡有些弟兄姊妹
[00:11:38.000 --> 00:11:39.000]  或者不是十分明
[00:11:39.000 --> 00:11:41.000]  或者我上個星期講到的時候
[00:11:41.000 --> 00:11:43.000]  也都沒有提到的
[00:11:43.000 --> 00:11:45.000]  為什麼司洗若汗可以
[00:11:45.000 --> 00:11:47.000]  做到這個職份呢
[00:11:47.000 --> 00:11:50.000]  這個我們就要重新去想一下
[00:11:50.000 --> 00:11:54.000]  司洗若汗本身的背景
[00:11:54.000 --> 00:11:56.000]  司洗若汗的爸爸
[00:11:56.000 --> 00:11:59.000]  是一位祭司
[00:11:59.000 --> 00:12:01.000]  叫做薩加利亞
[00:12:01.000 --> 00:12:03.000]  而他的媽媽呢
[00:12:03.000 --> 00:12:05.000]  大家也都應該清楚知道
[00:12:05.000 --> 00:12:07.000]  是伊利沙伯
[00:12:07.000 --> 00:12:09.000]  Elizabeth
[00:12:09.000 --> 00:12:11.000]  兩個人其實都很清楚
[00:12:11.000 --> 00:12:12.000]  告訴他知道
[00:12:12.000 --> 00:12:15.000]  原來司洗若汗
[00:12:15.000 --> 00:12:17.000]  是一個不折不扣的
[00:12:17.000 --> 00:12:22.000]  一個利美的人的後裔
[00:12:22.000 --> 00:12:24.000]  所以他能夠有這個
[00:12:24.000 --> 00:12:26.000]  這麼特殊的身份
[00:12:26.000 --> 00:12:28.000]  因為原來
[00:12:28.000 --> 00:12:30.000]  司洗若汗的媽媽
[00:12:30.000 --> 00:12:32.000]  伊利沙伯
[00:12:32.000 --> 00:12:33.000]  在聖經
[00:12:33.000 --> 00:12:35.000]  在《按照路加福音》裡面的記載
[00:12:35.000 --> 00:12:39.000]  原來他是亞倫的後裔
[00:12:39.000 --> 00:12:41.000]  換言之
[00:12:41.000 --> 00:12:42.000]  司洗若汗
[00:12:42.000 --> 00:12:44.000]  有一個很特別的身份
[00:12:44.000 --> 00:12:46.000]  他不單止是利美之派
[00:12:46.000 --> 00:12:48.000]  而且他是有一個
[00:12:48.000 --> 00:12:52.000]  可以擔當祭司的職份
[00:12:52.000 --> 00:12:54.000]  於是乎他在這個
[00:12:54.000 --> 00:12:56.000]  雙重的特殊身份之下
[00:12:56.000 --> 00:12:58.000]  可以去到
[00:12:58.000 --> 00:13:00.000]  希律的皇宮
[00:13:00.000 --> 00:13:02.000]  甚至在希律王的面前
[00:13:02.000 --> 00:13:04.000]  向希律王進諫
[00:13:04.000 --> 00:13:06.000]  指出希律王的問題
[00:13:06.000 --> 00:13:08.000]  這個背景
[00:13:08.000 --> 00:13:09.000]  對於我們來講
[00:13:09.000 --> 00:13:11.000]  是一個很重要的訊息
[00:13:11.000 --> 00:13:13.000]  一個屬神的子民
[00:13:13.000 --> 00:13:15.000]  知道自己的身份的時候
[00:13:15.000 --> 00:13:17.000]  他知道怎樣選擇
[00:13:17.000 --> 00:13:18.000]  the right battle
[00:13:18.000 --> 00:13:21.000]  選擇正確的工作
[00:13:21.000 --> 00:13:24.000]  正確需要參與的爭戰
[00:13:24.000 --> 00:13:25.000]  才可以參與
[00:13:25.000 --> 00:13:28.000]  他不是什麼爭戰都隨便去參與的
[00:13:28.000 --> 00:13:29.000]  好了
[00:13:29.000 --> 00:13:32.000]  來到今天我們所看這段聖經
[00:13:32.000 --> 00:13:34.000]  這段聖經講什麼給我們聽呢
[00:13:34.000 --> 00:13:36.000]  我會分開兩個部分
[00:13:36.000 --> 00:13:37.000]  給大家去看
[00:13:37.000 --> 00:13:39.000]  不過先講了
[00:13:39.000 --> 00:13:41.000]  一般信徒對於耶穌基督
[00:13:41.000 --> 00:13:43.000]  餵飽五千人
[00:13:43.000 --> 00:13:46.000]  吃飽這個事件
[00:13:46.000 --> 00:13:49.000]  或者這件經文的看法
[00:13:49.000 --> 00:13:52.000]  一般的信徒當看到這段聖經的時候
[00:13:52.000 --> 00:13:54.000]  他們只會專注在
[00:13:54.000 --> 00:13:56.000]  這段聖經裡面的神蹟
[00:13:56.000 --> 00:13:58.000]  特別是談論到怎樣由
[00:13:58.000 --> 00:14:02.000]  五個餅 兩條魚
[00:14:02.000 --> 00:14:05.000]  可以餵飽超過五千人
[00:14:05.000 --> 00:14:08.000]  我首先這裡要重新再講多一次
[00:14:08.000 --> 00:14:12.000]  這五個餅 兩條魚
[00:14:12.000 --> 00:14:15.000]  不只是餵飽五千個人
[00:14:15.000 --> 00:14:19.000]  而是超過五千個人被餵飽
[00:14:19.000 --> 00:14:20.000]  因為我們在這段聖經
[00:14:20.000 --> 00:14:24.000]  最後在第二十一節裡面有介紹到的
[00:14:24.000 --> 00:14:27.000]  於是乎很多的信徒看這段聖經
[00:14:27.000 --> 00:14:28.000]  就很著重於
[00:14:28.000 --> 00:14:31.000]  你跟上帝 跟耶穌在一起
[00:14:31.000 --> 00:14:34.000]  你就必定能夠有一個神蹟
[00:14:34.000 --> 00:14:36.000]  在你身上發生
[00:14:36.000 --> 00:14:39.000]  因此這段經文也有很多信徒
[00:14:39.000 --> 00:14:42.000]  用來作為規勸別人的信主
[00:14:42.000 --> 00:14:46.000]  跟上帝走在一起 信耶穌
[00:14:46.000 --> 00:14:50.000]  信了耶穌 你就沒有問題了
[00:14:50.000 --> 00:14:56.000]  有問題都會被上帝 耶穌解決了
[00:14:56.000 --> 00:15:02.000]  這是很普遍廣泛的信徒的看法
[00:15:02.000 --> 00:15:05.000]  如果你是這樣看這段聖經
[00:15:05.000 --> 00:15:08.000]  你的信也是因為這樣而去信呢
[00:15:08.000 --> 00:15:11.000]  我可以很肯定地告訴你
[00:15:11.000 --> 00:15:15.000]  你的信和信其他宗教沒有分別
[00:15:15.000 --> 00:15:19.000]  你即使說你相信基督教會
[00:15:19.000 --> 00:15:21.000]  你也不行
[00:15:21.000 --> 00:15:25.000]  因為這段聖經的主旨
[00:15:25.000 --> 00:15:28.000]  不是叫我們專注在神蹟的本身
[00:15:28.000 --> 00:15:30.000]  我再重申多一次
[00:15:30.000 --> 00:15:33.000]  很多時候我們在看聖經的時候
[00:15:33.000 --> 00:15:35.000]  都以為每逢神蹟出現
[00:15:35.000 --> 00:15:37.000]  其實就是要告訴信徒
[00:15:37.000 --> 00:15:39.000]  告訴普世世界的人
[00:15:39.000 --> 00:15:41.000]  看看我們的神有多厲害
[00:15:41.000 --> 00:15:44.000]  相信祂有無邊的法力
[00:15:44.000 --> 00:15:48.000]  可以幫助你去解決你的當前問題
[00:15:48.000 --> 00:15:50.000]  不是的
[00:15:50.000 --> 00:15:54.000]  這段聖經其實是要讓我們學會
[00:15:54.000 --> 00:16:01.000]  怎樣去做一個屬靈的抉擇
[00:16:01.000 --> 00:16:03.000]  我再重申多一次
[00:16:03.000 --> 00:16:06.000]  這段聖經是教導你和我
[00:16:06.000 --> 00:16:08.000]  作為神的子民
[00:16:08.000 --> 00:16:13.000]  怎樣在每一天你的生命生活當中
[00:16:13.000 --> 00:16:17.000]  作合適的選擇
[00:16:17.000 --> 00:16:18.000]  我們來看看吧
[00:16:18.000 --> 00:16:19.000]  我分開兩部份去看
[00:16:19.000 --> 00:16:22.000]  第一部份是第十三十四節
[00:16:22.000 --> 00:16:24.000]  第十三十四節說什麼呢
[00:16:24.000 --> 00:16:26.000]  我們再讀讀吧
[00:16:26.000 --> 00:16:27.000]  我讀給大家聽
[00:16:27.000 --> 00:16:29.000]  大家留心聽
[00:16:29.000 --> 00:16:31.000]  這裡這樣說
[00:16:31.000 --> 00:16:37.000]  耶穌聽見了就上船從那裡獨自推到野地裡去
[00:16:37.000 --> 00:16:42.000]  眾人聽見就從各城裡步行
[00:16:42.000 --> 00:16:44.000]  跟隨祂
[00:16:44.000 --> 00:16:46.000]  耶穌出來
[00:16:46.000 --> 00:16:50.000]  見有許多的人就憐憫他們
[00:16:50.000 --> 00:16:54.000]  治好了他們的病人
[00:16:54.000 --> 00:16:55.000]  在這部份我給了一個副題
[00:16:55.000 --> 00:16:58.000]  叫做「擁領聖」
[00:16:58.000 --> 00:17:04.000]  去收聽值得參與的事情
[00:17:04.000 --> 00:17:07.000]  在這兩節經文裡
[00:17:07.000 --> 00:17:14.000]  記載了兩次有關聆聽的事情
[00:17:14.000 --> 00:17:20.000]  第一個聆聽者是誰
[00:17:20.000 --> 00:17:21.000]  耶穌
[00:17:21.000 --> 00:17:22.000]  所以開始說
[00:17:22.000 --> 00:17:26.000]  耶穌聽見了
[00:17:26.000 --> 00:17:30.000]  耶穌聽了什麼呢
[00:17:30.000 --> 00:17:32.000]  在聖經的研究上
[00:17:32.000 --> 00:17:37.000]  對於這句說話有兩種的解釋
[00:17:37.000 --> 00:17:38.000]  其中一個解釋
[00:17:38.000 --> 00:17:43.000]  就是連接到先前十二節所說的
[00:17:43.000 --> 00:17:48.000]  約翰的門徒來把屍首領去埋葬了
[00:17:48.000 --> 00:17:53.000]  就去告訴耶穌
[00:17:53.000 --> 00:17:56.000]  一般的解經
[00:17:56.000 --> 00:18:00.000]  按照聖經的發展結構
[00:18:00.000 --> 00:18:02.000]  是指耶穌聽見了
[00:18:02.000 --> 00:18:09.000]  屍首約翰被慘遭殺害的事件
[00:18:09.000 --> 00:18:11.000]  屍首約翰怎麼死
[00:18:11.000 --> 00:18:12.000]  重複一點
[00:18:12.000 --> 00:18:19.000]  屍首約翰因為常常向希律王安提柏
[00:18:19.000 --> 00:18:24.000]  說你為什麼娶了你兄弟的太太
[00:18:24.000 --> 00:18:28.000]  於是這做法不符合摩西的律法
[00:18:28.000 --> 00:18:30.000]  這樣做法是錯的
[00:18:30.000 --> 00:18:33.000]  於是希律王生氣
[00:18:33.000 --> 00:18:37.000]  就把他關了
[00:18:37.000 --> 00:18:39.000]  關了他做什麼呢
[00:18:39.000 --> 00:18:41.000]  其實有一樣最重要的目的
[00:18:41.000 --> 00:18:44.000]  討好他喜歡的那個女人
[00:18:44.000 --> 00:18:46.000]  我們不詳細再說了
[00:18:46.000 --> 00:18:50.000]  如果想聽回上一課所說的
[00:18:50.000 --> 00:18:54.000]  耶穌聽見這個信息
[00:18:54.000 --> 00:18:59.000]  就是因為屍首約翰經常指出
[00:18:59.000 --> 00:19:02.000]  希律王的不善
[00:19:02.000 --> 00:19:04.000]  他的錯誤
[00:19:04.000 --> 00:19:08.000]  於是最終惹來殺身之禍
[00:19:08.000 --> 00:19:11.000]  這個殺身之禍很戲劇性
[00:19:11.000 --> 00:19:16.000]  這是不是指耶穌聽見屍首約翰的死訊呢
[00:19:16.000 --> 00:19:20.000]  我相信有可能
[00:19:20.000 --> 00:19:24.000]  如果不是編寫馬太福音的人
[00:19:24.000 --> 00:19:26.000]  不會這樣安排
[00:19:26.000 --> 00:19:29.000]  另一個的陳述解釋就是說
[00:19:29.000 --> 00:19:31.000]  其實把整段的十四章
[00:19:31.000 --> 00:19:34.000]  從第一節至到第十二節裏面
[00:19:34.000 --> 00:19:36.000]  成為一個秘註
[00:19:36.000 --> 00:19:39.000]  策家插在其中
[00:19:39.000 --> 00:19:43.000]  演繹出耶穌的侍奉過程裏面
[00:19:43.000 --> 00:19:47.000]  其實還有很多其他的支節在發生
[00:19:47.000 --> 00:19:52.000]  其中一件事就是在皇宮政治的層面上
[00:19:52.000 --> 00:19:57.000]  發生了一些驚人的兇殺案
[00:19:57.000 --> 00:20:00.000]  所以耶穌所聽到的是
[00:20:00.000 --> 00:20:04.000]  其實是回應十四章第一節所說
[00:20:04.000 --> 00:20:13.000]  希律亞提柏收到他的官員
[00:20:13.000 --> 00:20:16.000]  向他報告收集的情報
[00:20:16.000 --> 00:20:22.000]  關於耶穌基督所做過的一切的神蹟歧視
[00:20:22.000 --> 00:20:28.000]  以及屍首約翰仍然被認為是復活的
[00:20:28.000 --> 00:20:36.000]  兩者我會較為取選擇頭的解釋合理一點
[00:20:36.000 --> 00:20:38.000]  為甚麼呢
[00:20:38.000 --> 00:20:43.000]  因為當我們從內文的發展的時候
[00:20:43.000 --> 00:20:46.000]  一直沿著物樂講到
[00:20:46.000 --> 00:20:49.000]  一個人和上帝有緊密的接觸
[00:20:49.000 --> 00:20:51.000]  明白上帝的心思意念
[00:20:51.000 --> 00:20:54.000]  於是在他世界的路程裏面
[00:20:54.000 --> 00:20:57.000]  不斷監察怎樣去參與
[00:20:57.000 --> 00:21:00.000]  怎樣按照上帝的心思去決定做不做呢
[00:21:00.000 --> 00:21:04.000]  我相信這個陳述很貼近十三節
[00:21:04.000 --> 00:21:09.000]  連接於耶穌聽到屍首約翰的死訊
[00:21:09.000 --> 00:21:13.000]  耶穌聽到屍首約翰的死訊之後
[00:21:13.000 --> 00:21:15.000]  他的回應是甚麼呢
[00:21:15.000 --> 00:21:17.000]  我們回到聖經
[00:21:17.000 --> 00:21:18.000]  聖經說
[00:21:18.000 --> 00:21:22.000]  耶穌聽見之後就上船從那裏
[00:21:22.000 --> 00:21:26.000]  獨自推到野地裏去
