
[00:00:00.000 --> 00:00:02.740]  上一次跟大家講了上半講
[00:02:08.900 --> 00:02:11.400]  可以說是講到生命
[00:02:11.400 --> 00:02:14.500]  受洗、成性的一個階段
[00:02:14.500 --> 00:02:16.100]  第六章是講到洗禮
[00:02:16.100 --> 00:02:19.800]  所以第六章講到成性的第一步
[00:02:19.800 --> 00:02:21.700]  就是靠基督
[00:02:21.700 --> 00:02:25.600]  基督來為我們死而復活
[00:02:25.600 --> 00:02:27.900]  所以我們向罪就死
[00:02:27.900 --> 00:02:29.100]  向義就活
[00:02:29.100 --> 00:02:31.900]  與基督同釘十字架
[00:02:31.900 --> 00:02:35.000]  同死同埋葬同復活
[00:02:35.000 --> 00:02:37.100]  這就是羅馬書第六章
[00:02:37.100 --> 00:02:39.600]  所以受洗的意思就是在這裡
[00:02:39.600 --> 00:02:42.500]  幫助我們向罪死
[00:02:42.500 --> 00:02:45.100]  向義活一個新的開始
[00:02:45.100 --> 00:02:46.700]  接著成性的第二步
[00:02:46.700 --> 00:02:47.500]  就在第七章
[00:02:47.500 --> 00:02:49.200]  我們發覺原來
[00:02:49.200 --> 00:02:50.100]  信了主之後
[00:02:50.100 --> 00:02:51.000]  甚至受洗之後
[00:02:51.000 --> 00:02:53.600]  我們都有生命的掙扎
[00:02:53.600 --> 00:02:55.500]  因為我們仍然有肉體
[00:02:55.500 --> 00:02:57.600]  有情慾、有敗壞
[00:02:57.600 --> 00:03:01.400]  但是我們不在律法底下
[00:03:01.400 --> 00:03:02.900]  我們在恩典底下
[00:03:02.900 --> 00:03:04.700]  所以第七章很重要講到
[00:03:04.700 --> 00:03:07.100]  我們不是再在律法底下
[00:03:07.100 --> 00:03:08.700]  來追求成性
[00:03:08.700 --> 00:03:10.100]  追求更加像耶穌
[00:03:10.100 --> 00:03:11.700]  更加做基督徒
[00:03:11.700 --> 00:03:13.200]  是在恩典底下
[00:03:13.200 --> 00:03:15.400]  因為耶穌已經完成了這個恩典
[00:03:15.400 --> 00:03:18.000]  所以我們再不回到律法那裡
[00:03:18.000 --> 00:03:21.100]  要求什麼不能做,什麼不能做
[00:03:21.100 --> 00:03:23.000]  那種死守律法
[00:03:23.000 --> 00:03:25.700]  是用自己的力量
[00:03:25.700 --> 00:03:27.600]  希望做好一點
[00:03:27.600 --> 00:03:30.600]  我們已經沒辦法做得好
[00:03:30.600 --> 00:03:32.200]  因為連保羅也是
[00:03:32.200 --> 00:03:33.600]  他說:我真是苦
[00:03:33.600 --> 00:03:37.900]  誰能救我脫離這取死的身體
[00:03:37.900 --> 00:03:39.400]  所以去到第八章
[00:03:39.400 --> 00:03:42.400]  就賜給我們另一個
[00:03:42.400 --> 00:03:45.800]  第三步可以說是靠聖靈的成性
[00:03:45.800 --> 00:03:50.100]  以致能夠勝過罪和死的律
[00:03:50.100 --> 00:03:52.300]  回應上面那兩章都是
[00:03:52.300 --> 00:03:53.900]  勝過罪、勝過死
[00:03:53.900 --> 00:03:56.100]  是基督完成了救恩
[00:03:56.100 --> 00:03:58.000]  我們有一個律
[00:03:58.000 --> 00:03:59.800]  這個是罪的律和死的律
[00:03:59.800 --> 00:04:01.500]  捆綁著我們
[00:04:01.500 --> 00:04:04.600]  但是聖靈賜給我們一個新的律
[00:04:04.600 --> 00:04:06.600]  所以在上一次和大家看過
[00:04:06.600 --> 00:04:08.900]  第一方面在羅馬書這裡講到
[00:04:08.900 --> 00:04:09.600]  第二節
[00:04:09.600 --> 00:04:13.600]  他說:因為藉生命、聖靈的律
[00:04:13.600 --> 00:04:15.200]  不如一起讀,預備起
[00:04:15.200 --> 00:04:18.000]  因為藉生命、聖靈的律
[00:04:18.000 --> 00:04:21.500]  在基督耶穌裡釋放了我
[00:04:21.500 --> 00:04:25.200]  使我脫離罪和死的律了
[00:04:25.200 --> 00:04:26.700]  保羅在第七章裡講到
[00:04:26.700 --> 00:04:28.100]  有一個律綁著他
[00:04:28.100 --> 00:04:30.500]  他想做好就不行
[00:04:30.500 --> 00:04:33.500]  所以這個律好像地心吸力一樣
[00:04:33.500 --> 00:04:34.300]  吸著我們
[00:04:34.300 --> 00:04:36.000]  我們沒辦法脫離
[00:04:36.000 --> 00:04:37.800]  但是唯有像一個新的律
[00:04:37.800 --> 00:04:38.800]  上一次和大家講
[00:04:38.800 --> 00:04:40.800]  好像我們坐飛機一樣
[00:04:40.800 --> 00:04:45.800]  一個引擎、一個空氣的力量
[00:04:45.800 --> 00:04:47.800]  幫助我們脫離了那個律
[00:04:47.800 --> 00:04:49.500]  勝過了地心吸力
[00:04:49.500 --> 00:04:51.100]  可以向上
[00:04:51.100 --> 00:04:53.700]  這個律就是聖靈所賜的律
[00:04:53.700 --> 00:04:56.400]  是藉著基督完成的
[00:04:56.400 --> 00:04:57.900]  基督完成的救恩
[00:04:57.900 --> 00:04:59.900]  就釋放了我們
[00:04:59.900 --> 00:05:04.000]  所以這個就是聖靈幫助我們活出來
[00:05:04.000 --> 00:05:05.600]  然後第二個
[00:05:05.600 --> 00:05:07.000]  我們看到上一次在這裡
[00:05:07.000 --> 00:05:10.900]  我們就要體貼聖靈,不體貼肉體
[00:05:10.900 --> 00:05:12.200]  第四至第六節
[00:05:12.200 --> 00:05:13.900]  我們再讀一次,請讀
[00:05:13.900 --> 00:05:20.700]  使律法的義成就在我們者
[00:05:20.700 --> 00:05:25.000]  不信從肉體,只信從聖靈的人身上
[00:05:25.000 --> 00:05:29.800]  因為信從肉體的人,體貼肉體的是
[00:05:29.800 --> 00:05:33.900]  信從聖靈的人,體貼聖靈的是
[00:05:33.900 --> 00:05:37.000]  體貼肉體的,就是死
[00:05:37.000 --> 00:05:42.700]  體貼聖靈的,乃是生命平安
[00:05:42.700 --> 00:05:45.800]  這裡經常出現那個什麼字
[00:05:45.800 --> 00:05:48.200]  體貼,體貼聖靈
[00:05:48.200 --> 00:05:49.800]  體貼肉體,就是死
[00:05:49.800 --> 00:05:55.500]  體貼聖靈,就是生命平安
[00:05:55.500 --> 00:05:58.600]  所以這裡提醒第二個很重要的就是
[00:05:58.600 --> 00:06:02.300]  體貼聖靈,不要體貼肉體
[00:06:02.300 --> 00:06:03.900]  上一次跟大家講完之後
[00:06:03.900 --> 00:06:06.800]  這幾個禮拜都不時有些弟兄姊妹講
[00:06:06.800 --> 00:06:13.000]  「對了,牧師說你要體貼太太」
[00:06:13.000 --> 00:06:15.000]  上次講的只是一個例子
[00:06:15.000 --> 00:06:17.200]  但最重要的是講出體貼
[00:06:17.200 --> 00:06:19.500]  其實丈夫要不要體貼太太?
[00:06:19.500 --> 00:06:21.400]  要嗎?
[00:06:21.400 --> 00:06:23.900]  那太太要不要體貼丈夫呢?
[00:06:23.900 --> 00:06:26.000]  都要
[00:06:26.000 --> 00:06:28.500]  所以其實最重要的提醒我們就是
[00:06:28.500 --> 00:06:31.700]  我們要體貼聖靈
[00:06:31.700 --> 00:06:33.900]  所以我們要體貼聖靈
[00:06:33.900 --> 00:06:35.800]  就不要體貼肉體
[00:06:35.800 --> 00:06:38.600]  體貼的意思就是
[00:06:38.600 --> 00:06:41.300]  要聽祂的聲音,順著祂而行
[00:06:41.300 --> 00:06:45.900]  以及用愛來很體貼地
[00:06:45.900 --> 00:06:47.900]  主這麼愛我,我也要愛主
[00:06:47.900 --> 00:06:49.800]  所以這種愛的出發點
[00:06:49.800 --> 00:06:52.300]  所以保羅在這裡不斷地講這個重心
[00:06:52.300 --> 00:06:54.300]  一會兒我們也會再講
[00:06:54.300 --> 00:06:57.000]  所以這裡提醒我們要體貼聖靈
[00:06:57.000 --> 00:07:00.600]  這是第二個來靠聖靈成性
[00:07:00.600 --> 00:07:02.600]  聖靈幫助我們有一個新的律
[00:07:02.600 --> 00:07:05.700]  聖靈幫助我們,經常提醒我們
[00:07:05.700 --> 00:07:07.500]  叫我們行正路
[00:07:07.500 --> 00:07:09.300]  所以我們要體貼祂
[00:07:09.300 --> 00:07:11.900]  祂和肉體是剛剛相反的
[00:07:11.900 --> 00:07:14.600]  第三,今天跟大家一起看
[00:07:14.600 --> 00:07:18.700]  就是靠聖靈來致死肉體的惡行
[00:07:18.700 --> 00:07:20.100]  不單止不體貼肉體
[00:07:20.100 --> 00:07:25.400]  更加進一步去致死肉體的惡行
[00:07:25.400 --> 00:07:28.100]  在第十一、十二、十三節
[00:07:28.100 --> 00:07:30.900]  這裡我們一起請讀
[00:07:30.900 --> 00:07:35.200]  「然而叫耶穌從死裡復活者的靈
[00:07:35.200 --> 00:07:37.800]  若住在你們心裡
[00:07:37.800 --> 00:07:41.800]  那叫基督耶穌從死裡復活的
[00:07:41.800 --> 00:07:46.000]  也必藉著住在你們心裡的聖靈
[00:07:46.000 --> 00:07:50.500]  使你們必死的身體又活過來」
[00:07:50.500 --> 00:07:52.600]  弟兄們,這樣看來
[00:07:52.600 --> 00:07:55.700]  我們並不是欠肉體的債
[00:07:55.700 --> 00:07:58.800]  去順從肉體活著
[00:07:58.800 --> 00:08:01.500]  你們若順從肉體活著
[00:08:01.500 --> 00:08:02.600]  必要死
[00:08:02.600 --> 00:08:07.600]  若靠聖靈致死身體的惡行
[00:08:07.600 --> 00:08:10.400]  必要活著
[00:08:10.400 --> 00:08:13.300]  就是說將它釘在十字架上
[00:08:13.300 --> 00:08:14.800]  我們沒有辦法致死它
[00:08:14.800 --> 00:08:16.400]  耶穌已經完成了
[00:08:16.400 --> 00:08:18.600]  就將它帶到耶穌面前
[00:08:18.600 --> 00:08:20.500]  透過耶穌已經在十字架
[00:08:20.500 --> 00:08:23.400]  致死這些罪的惡行
[00:08:23.400 --> 00:08:25.800]  因為耶穌基督一次獻為祭
[00:08:25.800 --> 00:08:29.400]  就成就永遠的救恩
[00:08:29.400 --> 00:08:32.600]  所以我們看到這裡重複上文
[00:08:32.600 --> 00:08:34.600]  就是不要順從肉體
[00:08:34.600 --> 00:08:36.800]  而這個肉體我們知道
[00:08:36.800 --> 00:08:39.500]  不是指我們身軀的肉體
[00:08:39.500 --> 00:08:41.500]  不是指血肉的肉體
[00:08:41.500 --> 00:08:43.900]  這個肉體是倫理性的肉體
[00:08:43.900 --> 00:08:49.900]  倫理性肉體就是指善與惡各方面
[00:08:49.900 --> 00:08:54.700]  所以我們天生的救的人
[00:08:54.700 --> 00:08:56.400]  未得救的人
[00:08:56.400 --> 00:08:59.100]  我們有這個肉體
[00:08:59.100 --> 00:09:01.400]  裡面有很多惡行
[00:09:01.400 --> 00:09:04.800]  所以當我們發覺在人犯罪之後
[00:09:04.800 --> 00:09:07.400]  就產生了這個罪的後果
[00:09:07.400 --> 00:09:09.600]  就成了一個罪的律
[00:09:09.600 --> 00:09:11.700]  所以罪就進到世界裡面
[00:09:11.700 --> 00:09:13.700]  也都進到我們人裡面
[00:09:13.700 --> 00:09:16.000]  所以我們裡面就產生很多
[00:09:16.000 --> 00:09:19.800]  這些邪情、私慾、仇恨
[00:09:19.800 --> 00:09:24.900]  欺騙、嫉妒、紛爭、惱怒、邪惡
[00:09:24.900 --> 00:09:29.500]  這些很多很多的肉體的惡行
[00:09:29.500 --> 00:09:31.400]  所以這些肉體的惡行
[00:09:31.400 --> 00:09:34.400]  耶穌基督已經為我們成就救恩的時候
[00:09:34.400 --> 00:09:37.100]  將它了結了
[00:09:37.100 --> 00:09:40.900]  但問題就是在羅馬書第六至第八章
[00:09:40.900 --> 00:09:41.900]  這裡有一個過程
[00:09:41.900 --> 00:09:44.800]  大家剛才都稍微了解到
[00:09:44.800 --> 00:09:48.000]  就是祂先講到基督完成了救恩
[00:09:48.000 --> 00:09:49.200]  在十字架完成救恩
[00:09:49.200 --> 00:09:50.200]  所以我們受洗
[00:09:50.200 --> 00:09:52.700]  歸入祂的死、祂的埋葬
[00:09:52.700 --> 00:09:54.900]  和祂的復活那裡
[00:09:54.900 --> 00:09:57.400]  但這個是一個
[00:09:57.400 --> 00:09:59.900]  可以說是一個客觀的事實
[00:09:59.900 --> 00:10:02.700]  就是說耶穌基督什麼時候登十字架的?
[00:10:02.700 --> 00:10:04.100]  耶穌基督什麼時候登十字架?
[00:10:04.100 --> 00:10:05.400]  是不是今天?
[00:10:05.400 --> 00:10:06.700]  不是
[00:10:06.700 --> 00:10:08.100]  二千多年前
[00:10:08.100 --> 00:10:11.700]  耶穌基督有沒有來過歷史裡面完成了?
[00:10:11.700 --> 00:10:13.100]  有,是真實的事
[00:10:13.100 --> 00:10:14.900]  不過不是今天的事
[00:10:14.900 --> 00:10:15.900]  所以既然是這樣
[00:10:15.900 --> 00:10:20.000]  這個就是在以往或者歷史裡面發生的一件事
[00:10:20.000 --> 00:10:22.800]  在耶穌登十字架之前
[00:10:22.800 --> 00:10:24.300]  和耶穌登十字架之後
[00:10:24.300 --> 00:10:29.200]  所有人類的歷史有什麼關係呢?
[00:10:29.200 --> 00:10:31.000]  所以這是一個客觀的事實
[00:10:31.000 --> 00:10:32.400]  耶穌成就了
[00:10:32.400 --> 00:10:37.200]  耶穌成就了祂在十字架上面
[00:10:37.200 --> 00:10:39.900]  來審判了罪
[00:10:39.900 --> 00:10:41.300]  勝過了死
[00:10:41.300 --> 00:10:43.300]  接著祂的復活
[00:10:43.300 --> 00:10:44.800]  這件客觀的事實
[00:10:44.800 --> 00:10:47.200]  今天我們信耶穌的時候
[00:10:47.200 --> 00:10:48.400]  我們願意相信
[00:10:48.400 --> 00:10:50.600]  當我們一相信這件事實
[00:10:50.600 --> 00:10:53.000]  我們願意接受這件事實
[00:10:53.000 --> 00:10:55.700]  接受這個和我的關係
[00:10:55.700 --> 00:10:58.400]  這個就是關鍵
[00:10:58.400 --> 00:11:01.100]  不是知道一個客觀的事實
[00:11:01.100 --> 00:11:04.600]  而是我們願意承認我們自己有罪
[00:11:04.600 --> 00:11:06.800]  接受耶穌祂勝過罪
[00:11:06.800 --> 00:11:08.500]  承認我們會死
[00:11:08.500 --> 00:11:12.500]  我們接受耶穌祂賜復活、盼望、永生給我們
[00:11:12.500 --> 00:11:15.600]  所以當我們願意接受、確認這件事實
[00:11:15.600 --> 00:11:20.600]  聖靈幫助我們進入事實裡面
[00:11:20.600 --> 00:11:21.400]  耶穌的死
[00:11:21.400 --> 00:11:23.200]  雖然已經發生了二千多年前
[00:11:23.200 --> 00:11:26.000]  但和我今天是有關係的
[00:11:26.000 --> 00:11:28.500]  我們就能夠接受神的赦免
[00:11:28.500 --> 00:11:30.900]  在神的角度也是這樣看
[00:11:30.900 --> 00:11:32.900]  我們相信接受的時候
[00:11:32.900 --> 00:11:35.400]  神就赦免我們的罪
[00:11:35.400 --> 00:11:39.200]  賜給我們永生的生命
[00:11:39.200 --> 00:11:42.800]  不過當我們說要「成聖」
[00:11:42.800 --> 00:11:47.300]  即是我們既然已經有了身份
[00:11:47.300 --> 00:11:49.300]  有了基督徒的身份
[00:11:49.300 --> 00:11:51.900]  我們是不是基督徒?
[00:11:51.900 --> 00:11:52.800]  有些還不是
[00:11:52.800 --> 00:11:54.300]  希望你早日是
[00:11:54.300 --> 00:11:56.700]  看看你旁邊的人是不是基督徒?
[00:11:56.700 --> 00:11:58.000]  是不是基督徒?
[00:11:58.000 --> 00:11:59.600]  大家都是基督徒
[00:11:59.600 --> 00:12:00.800]  有些還不是信耶穌的
[00:12:00.800 --> 00:12:01.400]  還不是基督徒
[00:12:01.400 --> 00:12:06.100]  我們很希望你快點成為基督徒
[00:12:06.100 --> 00:12:10.400]  但我們知道實際基督徒的意思是
[00:12:10.400 --> 00:12:12.400]  好像耶穌基督的生活
[00:12:12.400 --> 00:12:14.400]  好像耶穌基督的生命
[00:12:14.400 --> 00:12:15.800]  我們又看看旁邊的人
[00:12:15.800 --> 00:12:19.200]  發現還不是
[00:12:19.200 --> 00:12:21.800]  包括我
[00:12:21.800 --> 00:12:22.800]  我們還不是
[00:12:22.800 --> 00:12:25.800]  因為我們還沒有完全成聖
[00:12:25.800 --> 00:12:27.500]  成聖是一個階段
[00:12:27.500 --> 00:12:30.000]  漸漸漸漸
[00:12:30.000 --> 00:12:33.200]  不過如果沒有了耶穌基督的救恩
[00:12:33.200 --> 00:12:34.700]  我們就沒有辦法成聖
[00:12:34.700 --> 00:12:35.900]  沒有了聖靈的幫助
[00:12:35.900 --> 00:12:37.200]  我們也不能夠
[00:12:37.200 --> 00:12:41.200]  但是要什麼時候真的成為了
[00:12:41.200 --> 00:12:43.000]  越來越像耶穌基督
[00:12:43.000 --> 00:12:46.400]  我們的生命越來越像耶穌基督的人
[00:12:46.400 --> 00:12:47.200]  你會發覺
[00:12:47.200 --> 00:12:49.000]  如果你很小的時候信耶穌
[00:12:49.000 --> 00:12:51.600]  就是說你做了幾年不是基督徒
[00:12:51.600 --> 00:12:54.000]  接著做了幾十年基督徒
[00:12:54.000 --> 00:12:56.300]  但如果你幾十歲才信耶穌
[00:12:56.300 --> 00:12:57.300]  那又如何?
[00:12:57.300 --> 00:13:00.000]  可能你做了幾十年不是基督徒
[00:13:00.000 --> 00:13:02.300]  那幾年只是基督徒
[00:13:02.300 --> 00:13:05.100]  所以你怎麼能夠越來越像基督徒呢?
[00:13:05.100 --> 00:13:08.700]  為什麼越來越像耶穌基督呢?
[00:13:08.700 --> 00:13:10.900]  所以因人而異
[00:13:10.900 --> 00:13:13.700]  不過也不是因為我們肉身的年紀
[00:13:13.700 --> 00:13:15.900]  有些人信耶穌信得很短
[00:13:15.900 --> 00:13:18.500]  不過他的成長很快
[00:13:18.500 --> 00:13:21.500]  比起那些信了耶穌幾十年
[00:13:21.500 --> 00:13:22.700]  說自己是基督徒
[00:13:22.700 --> 00:13:24.500]  基督教家庭
[00:13:24.500 --> 00:13:28.200]  但是可能還不像基督徒
[00:13:28.200 --> 00:13:30.200]  究竟問題關鍵在哪裡呢?
[00:13:30.200 --> 00:13:32.300]  就是成聖了
[00:13:32.300 --> 00:13:33.600]  這個成聖的階段
[00:13:33.600 --> 00:13:37.900]  是幫助我們越來越活出基督應該有的生命
[00:13:37.900 --> 00:13:40.900]  來成為月始主
[00:13:40.900 --> 00:13:42.700]  所以這個就是成聖
[00:13:42.700 --> 00:13:43.500]  舉個例子
[00:13:43.500 --> 00:13:46.500]  這個例子很出用的
[00:13:46.500 --> 00:13:50.500]  如果舊人第六章說是一個名稱
[00:13:50.500 --> 00:13:53.000]  是一個客觀的事
[00:13:53.000 --> 00:13:54.000]  我們做了基督徒
[00:13:54.000 --> 00:13:55.800]  我們叫做基督徒
[00:13:55.800 --> 00:14:00.000]  但是主觀我們真的能夠活出基督的生命成聖
[00:14:00.000 --> 00:14:03.600]  這個真的需要時間
[00:14:03.600 --> 00:14:08.400]  而且不斷去靠著聖靈幫助我們成聖的過程
[00:14:08.400 --> 00:14:12.200]  就好像有一個廣東人
[00:14:12.200 --> 00:14:14.200]  一個山東人
[00:14:14.200 --> 00:14:15.300]  只差一個字
[00:14:15.300 --> 00:14:16.600]  誰是廣東人?
[00:14:16.600 --> 00:14:18.900]  這裡有沒有廣東人?
[00:14:18.900 --> 00:14:21.000]  有沒有山東人?
[00:14:21.000 --> 00:14:21.800]  都有啊
[00:14:21.800 --> 00:14:22.500]  有山東人
[00:14:22.500 --> 00:14:22.900]  OK
[00:14:22.900 --> 00:14:23.300]  對不起
[00:14:23.300 --> 00:14:23.900]  如果得罪了你
[00:14:23.900 --> 00:14:26.000]  不好意思
[00:14:26.000 --> 00:14:30.300]  山東人就嫁了給廣東人
[00:14:30.300 --> 00:14:30.900]  OK
[00:14:30.900 --> 00:14:34.300]  你知道我們廣東人最喜歡什麼?
[00:14:34.300 --> 00:14:35.200]  最喜歡吃
[00:14:35.200 --> 00:14:36.600]  最喜歡什麼?
[00:14:36.600 --> 00:14:38.400]  飲茶
[00:14:38.400 --> 00:14:40.400]  現在這裡不叫飲茶
[00:14:40.400 --> 00:14:44.800]  因為幫助外國人
[00:14:44.800 --> 00:14:47.500]  音叉很難發音
[00:14:47.500 --> 00:14:48.900]  音叉
[00:14:48.900 --> 00:14:53.000]  點心就要
[00:14:53.000 --> 00:14:55.600]  所以我們喜歡飲茶
[00:14:55.600 --> 00:14:57.800]  不過山東人不喜歡飲茶
[00:14:57.800 --> 00:15:01.500]  他們喜歡飲豆漿
[00:15:01.500 --> 00:15:04.300]  廣東人喜歡吃什麼?
[00:15:04.300 --> 00:15:06.400]  蝦餃
[00:15:06.400 --> 00:15:08.900]  燒賣
[00:15:08.900 --> 00:15:13.800]  山東人喜歡吃水餃
[00:15:13.800 --> 00:15:17.400]  喜歡吃燒餅
[00:15:17.400 --> 00:15:18.100]  好了
[00:15:18.100 --> 00:15:22.100]  山東小姐嫁了給廣東先生
[00:15:22.100 --> 00:15:24.600]  然後就嫁了去廣東
[00:15:24.600 --> 00:15:26.500]  從前就喜歡吃什麼?
[00:15:26.500 --> 00:15:28.700]  喜歡吃豆漿
[00:15:28.700 --> 00:15:30.000]  燒餅
[00:15:30.000 --> 00:15:32.000]  水餃
[00:15:32.000 --> 00:15:35.200]  現在就搬到廣東
[00:15:35.200 --> 00:15:36.500]  就稱為
[00:15:36.500 --> 00:15:39.500]  人家都看她變成廣東人
[00:15:39.500 --> 00:15:40.400]  嫁了進去
[00:15:40.400 --> 00:15:42.200]  以前就是山東小姐
[00:15:42.200 --> 00:15:43.800]  現在就變成什麼?
[00:15:43.800 --> 00:15:46.400]  變成廣東媳婦
[00:15:46.400 --> 00:15:50.500]  那開始就要吃什麼?
[00:15:50.500 --> 00:15:51.400]  蝦餃
[00:15:51.400 --> 00:15:53.000]  燒賣
[00:15:53.000 --> 00:15:54.900]  飲茶
[00:15:54.900 --> 00:15:56.400]  哎呀
[00:15:56.400 --> 00:15:57.400]  沒辦法
[00:15:57.400 --> 00:15:59.300]  嫁雞除雞
[00:15:59.300 --> 00:16:00.500]  嫁
[00:16:00.500 --> 00:16:05.700]  不要說狗
[00:16:05.700 --> 00:16:06.200]  好了
[00:16:06.200 --> 00:16:07.700]  去到慢慢慢慢吃
[00:16:07.700 --> 00:16:09.000]  吃了就習慣了
[00:16:09.000 --> 00:16:10.200]  很有趣
[00:16:10.200 --> 00:16:11.000]  慢慢吃
[00:16:11.000 --> 00:16:11.500]  是不是這樣?
[00:16:11.500 --> 00:16:13.000]  基督徒開始回教會
[00:16:13.000 --> 00:16:15.000]  開始讀聖經
[00:16:15.000 --> 00:16:15.500]  祈禱
[00:16:15.500 --> 00:16:17.100]  最初是很不習慣的
[00:16:17.100 --> 00:16:18.600]  慢慢慢慢就怎樣?
[00:16:18.600 --> 00:16:19.400]  習慣一點
[00:16:19.400 --> 00:16:21.000]  又習慣一點
[00:16:21.000 --> 00:16:21.500]  好了
[00:16:21.500 --> 00:16:22.700]  忽然間
[00:16:22.700 --> 00:16:24.400]  好懷念
[00:16:24.400 --> 00:16:27.700]  好懷念以前的燒餅
[00:16:27.700 --> 00:16:28.400]  哎呀
[00:16:28.400 --> 00:16:30.700]  那些水餃
[00:16:30.700 --> 00:16:31.700]  豆漿
[00:16:31.700 --> 00:16:33.800]  喝了什麼蝦餃燒賣
[00:16:33.800 --> 00:16:36.100]  開始懷念以前的
[00:16:36.100 --> 00:16:37.800]  這個就是問題
[00:16:37.800 --> 00:16:41.100]  因為她做了幾十年山東小姐
[00:16:41.100 --> 00:16:43.400]  所以就好像我們做了基督徒之後
[00:16:43.400 --> 00:16:44.600]  有時候又想回
[00:16:44.600 --> 00:16:45.900]  又想回以前那些
[00:16:45.900 --> 00:16:47.000]  又想犯罪
[00:16:47.000 --> 00:16:50.500]  又想做些不對的事情
[00:16:50.500 --> 00:16:51.800]  當然了
[00:16:51.800 --> 00:16:53.200]  這只是一個例子
[00:16:53.200 --> 00:16:55.000]  不過我們明白到
[00:16:55.000 --> 00:16:56.900]  就是說你以往習慣了的東西
[00:16:56.900 --> 00:16:57.800]  一下子改
[00:16:57.800 --> 00:16:59.700]  是需要時間的
[00:16:59.700 --> 00:17:03.000]  所以她就慢慢慢慢又想那些
[00:17:03.000 --> 00:17:04.500]  不過慢慢慢慢又
[00:17:04.500 --> 00:17:05.300]  哎呀我也是
[00:17:05.300 --> 00:17:07.700]  既然嫁到廣東了
[00:17:07.700 --> 00:17:10.700]  那就盡力努力
[00:17:10.700 --> 00:17:13.400]  後來慢慢就習慣了
[00:17:13.400 --> 00:17:16.500]  不知道大家有沒有改變你的飲食習慣
