
[00:00:00.000 --> 00:00:02.000]  頂尖會主內平安
[00:03:51.000 --> 00:03:54.000]  而且不單坐在監獄裡
[00:03:54.000 --> 00:03:57.000]  當時保羅已經預先知道
[00:03:57.000 --> 00:04:00.000]  他將會結束他的生命
[00:04:00.000 --> 00:04:05.000]  那時候教會正正面對內憂外患
[00:04:05.000 --> 00:04:08.000]  內憂是指有異端、侵害
[00:04:08.000 --> 00:04:10.000]  搞亂他們純正的信仰
[00:04:10.000 --> 00:04:14.000]  外面也有政治的迫害
[00:04:14.000 --> 00:04:17.000]  所以保羅很擔心
[00:04:17.000 --> 00:04:20.000]  教會一代的信徒和牧者
[00:04:20.000 --> 00:04:22.000]  他們不知道如何面對
[00:04:22.000 --> 00:04:25.000]  於是保羅唯有
[00:04:25.000 --> 00:04:27.000]  用屬靈生命導師的身份
[00:04:27.000 --> 00:04:29.000]  寫了這封書信
[00:04:29.000 --> 00:04:32.000]  在屬靈上導航他們
[00:04:32.000 --> 00:04:36.000]  讓我們一起讀今天所看的經文
[00:04:36.000 --> 00:04:37.000]  1、2、3
[00:04:37.000 --> 00:04:39.000]  奉神旨意
[00:04:39.000 --> 00:04:43.000]  召集在基督耶穌裡生命的英雄
[00:04:43.000 --> 00:04:46.000]  作基督耶穌使徒的保羅
[00:04:46.000 --> 00:04:49.000]  寫信給我親愛的兒子提摩太
[00:04:49.000 --> 00:04:51.000]  願因為你們平安
[00:04:51.000 --> 00:04:56.000]  從父神和我們主耶穌基督歸於你
[00:04:56.000 --> 00:04:57.000]  我感謝神
[00:04:57.000 --> 00:04:59.000]  就是我接觸祖先
[00:04:59.000 --> 00:05:01.000]  用清潔的良心
[00:05:01.000 --> 00:05:03.000]  侍奉的神
[00:05:03.000 --> 00:05:06.000]  祈禱的時候不住的想念你
[00:05:06.000 --> 00:05:08.000]  紀念你的眼淚
[00:05:08.000 --> 00:05:11.000]  晝夜遲節的想要見你
[00:05:11.000 --> 00:05:13.000]  好叫我們心快樂
[00:05:13.000 --> 00:05:16.000]  想到你心裡無偽之信
[00:05:16.000 --> 00:05:20.000]  這信事先在你外祖母來
[00:05:20.000 --> 00:05:23.000]  和你母親尤尼基心裡的
[00:05:23.000 --> 00:05:26.000]  我深信也在心裡
[00:05:26.000 --> 00:05:28.000]  我主我提醒你
[00:05:28.000 --> 00:05:32.000]  使你將神籍我看守所給你的恩賜
[00:05:32.000 --> 00:05:35.000]  在如仿天和氣來
[00:05:35.000 --> 00:05:37.000]  因為神賜給我們
[00:05:37.000 --> 00:05:39.000]  不是膽怯的心
[00:05:39.000 --> 00:05:43.000]  乃時剛強人愛緊守的心
[00:05:43.000 --> 00:05:45.000]  在這裡我們看到
[00:05:45.000 --> 00:05:48.000]  保羅稱呼提摩太為親愛的兒子
[00:05:48.000 --> 00:05:52.000]  因為他們兩個人當中有一個很特別的關係
[00:05:52.000 --> 00:05:54.000]  就是屬靈上的關係
[00:05:54.000 --> 00:05:58.000]  原來是保羅帶提摩太信主
[00:05:58.000 --> 00:06:03.000]  所以保羅是提摩太屬靈的師父
[00:06:03.000 --> 00:06:08.000]  他一直以父子的關係來對待提摩太
[00:06:08.000 --> 00:06:10.000]  稱呼他為「我兒提摩太」
[00:06:10.000 --> 00:06:12.000]  和他有緊密的接觸
[00:06:12.000 --> 00:06:18.000]  亦作他屬靈的GPS一路引導栽培他
[00:06:18.000 --> 00:06:20.000]  如果有一天
[00:06:20.000 --> 00:06:23.000]  有一個人聽到醫生對他的確診
[00:06:23.000 --> 00:06:25.000]  說他患了絕症
[00:06:25.000 --> 00:06:29.000]  而且將快結束生命
[00:06:29.000 --> 00:06:31.000]  深信這個人的心情
[00:06:31.000 --> 00:06:36.000]  就會變得很不開心
[00:06:36.000 --> 00:06:40.000]  亦對生命有不同的看法
[00:06:40.000 --> 00:06:42.000]  可能會更加清晰
[00:06:42.000 --> 00:06:46.000]  或者他會寫下遺書、遺言
[00:06:46.000 --> 00:06:50.000]  好讓自己死後沒有遺憾地離開
[00:06:50.000 --> 00:06:54.000]  保羅正正處於這個處境當中
[00:06:54.000 --> 00:06:56.000]  他知道生命快要結束
[00:06:56.000 --> 00:07:00.000]  他心裡還有很多話想和提摩太說
[00:07:00.000 --> 00:07:02.000]  保羅知道自己快要死
[00:07:02.000 --> 00:07:07.000]  但我們留意一下他對提摩太的問候語竟然是這樣
[00:07:07.000 --> 00:07:09.000]  大家留意紅色的字
[00:07:09.000 --> 00:07:15.000]  「願因為憐憫平安從父神和我們主耶穌基督歸與你」
[00:07:15.000 --> 00:07:18.000]  「平安」是整全、安康的意思
[00:07:18.000 --> 00:07:20.000]  特別是說到「同神和好」
[00:07:20.000 --> 00:07:23.000]  就是藉著主耶穌基督在十字架上受死
[00:07:23.000 --> 00:07:26.000]  人才能夠和神復和
[00:07:26.000 --> 00:07:32.000]  現在世界的事情有很多變動
[00:07:32.000 --> 00:07:34.000]  我們中國人也有一句說話
[00:07:34.000 --> 00:07:38.000]  「人生不如意的事情十常八九」
[00:07:38.000 --> 00:07:42.000]  現在我們發現很多人都覺得他們很不安
[00:07:42.000 --> 00:07:47.000]  真正的平安就好像在暴風雨當中
[00:07:47.000 --> 00:07:50.000]  大家看看這幅圖
[00:07:50.000 --> 00:07:52.000]  嘗試幻想一下這是暴風雨
[00:07:52.000 --> 00:07:53.000]  找不到這幅圖
[00:07:53.000 --> 00:07:56.000]  有幾隻小鳥在暴風雨當中
[00:07:56.000 --> 00:08:01.000]  但牠在媽媽的翅膀保護著的時候
[00:08:01.000 --> 00:08:03.000]  牠不需要懼怕
[00:08:03.000 --> 00:08:05.000]  而且很開心地唱歌
[00:08:05.000 --> 00:08:07.000]  這就是真正的平安
[00:08:07.000 --> 00:08:12.000]  所以我們知道真正的平安不是環境的順利
[00:08:12.000 --> 00:08:16.000]  真正的平安是面對暴風雨、面對強敵
[00:08:16.000 --> 00:08:18.000]  面對艱難的時候仍然不懼怕
[00:08:18.000 --> 00:08:20.000]  因為深信有神的同在
[00:08:20.000 --> 00:08:25.000]  就像這隻小鳥在媽媽的翅膀保護之下
[00:08:25.000 --> 00:08:29.000]  只有從神而來的平安才是真正的平安
[00:08:29.000 --> 00:08:31.000]  另外一個字「憐憫」
[00:08:31.000 --> 00:08:35.000]  在舊約經常譯作「慈愛」的意思
[00:08:35.000 --> 00:08:37.000]  我們如果留意保羅的書信
[00:08:37.000 --> 00:08:39.000]  我們會發現一個很特別的事情
[00:08:39.000 --> 00:08:44.000]  就是「憐憫」這兩個字
[00:08:44.000 --> 00:08:47.000]  只會出現在題前和題後
[00:08:47.000 --> 00:08:52.000]  因為保羅特別為提摩撻求神憐憫
[00:08:52.000 --> 00:08:55.000]  因代祂隨時幫助
[00:08:55.000 --> 00:09:00.000]  因為知道提摩撻要面對教會很困難的處境
[00:09:00.000 --> 00:09:03.000]  另外「恩惠」這個字是解釋
[00:09:03.000 --> 00:09:05.000]  接受者是無能的意思
[00:09:05.000 --> 00:09:07.000]  需要別人的幫助
[00:09:07.000 --> 00:09:09.000]  我們都需要神的恩惠
[00:09:09.000 --> 00:09:12.000]  因為我們都很有限、很渺小
[00:09:12.000 --> 00:09:15.000]  回到2016年
[00:09:15.000 --> 00:09:21.000]  如果醫生宣佈這件事發生在我們身上
[00:09:21.000 --> 00:09:23.000]  我們知道我們快要死了
[00:09:23.000 --> 00:09:30.000]  我們有什麼遺言、遺產給我們的子女呢?
[00:09:30.000 --> 00:09:31.000]  可能大家會想
[00:09:31.000 --> 00:09:34.000]  你以後要生生性性做人了
[00:09:34.000 --> 00:09:37.000]  這句都很經常會說
[00:09:37.000 --> 00:09:39.000]  或者會不會像我這樣
[00:09:39.000 --> 00:09:45.000]  我以前有很多機會到柬埔寨去短孫
[00:09:45.000 --> 00:09:47.000]  有差不多一年半的時間
[00:09:47.000 --> 00:09:53.000]  都是差不多十年前比較危險和比較落後的地方
[00:09:53.000 --> 00:09:55.000]  我都知道隨時會有生命危險
[00:09:55.000 --> 00:09:57.000]  也試過一次真的病了一個月
[00:09:57.000 --> 00:10:00.000]  被醫院隔離了一個星期
[00:10:00.000 --> 00:10:02.000]  所以我每一次去這些短孫
[00:10:02.000 --> 00:10:04.000]  我都會寫下我的遺言
[00:10:04.000 --> 00:10:06.000]  當中我一定有一句
[00:10:06.000 --> 00:10:08.000]  就是將我的心願說出來
[00:10:08.000 --> 00:10:12.000]  我最後的心願就是希望全家人都會信主
[00:10:12.000 --> 00:10:15.000]  我在這裡請在座的每一位
[00:10:15.000 --> 00:10:18.000]  你們都苦心自問
[00:10:18.000 --> 00:10:25.000]  你們有什麼珍貴的遺產留給子女呢?
[00:10:25.000 --> 00:10:28.000]  會不會是你們最喜歡的最新款的iPad?
[00:10:28.000 --> 00:10:30.000]  iPhone?
[00:10:30.000 --> 00:10:32.000]  跑車?
[00:10:32.000 --> 00:10:35.000]  還是無數的財產?
[00:10:35.000 --> 00:10:38.000]  還是上帝的平安憐憫
[00:10:38.000 --> 00:10:50.000]  因為一份對上帝信靠和敬虔的屬靈遺產?
[00:10:50.000 --> 00:10:54.000]  保羅在經文第一節說到
[00:10:54.000 --> 00:10:56.000]  「奉神旨意
[00:10:56.000 --> 00:10:59.000]  憑著在基督耶穌裡生命的應許
[00:10:59.000 --> 00:11:01.000]  作基督耶穌使徒的保羅」
[00:11:01.000 --> 00:11:04.000]  我們留意四個紅色的詞語
[00:11:04.000 --> 00:11:08.000]  「奉」、「旨意」、「憑」和「作」
[00:11:08.000 --> 00:11:15.000]  「奉」是有直著通過、恩惠、緣由、根據、來源的意思
[00:11:15.000 --> 00:11:19.000]  再加上「作基督耶穌使徒的保羅」這個「作」
[00:11:19.000 --> 00:11:21.000]  當中表明了
[00:11:21.000 --> 00:11:24.000]  第一,他是屬於主,受主所差遣
[00:11:24.000 --> 00:11:30.000]  第二,他是從主承受解明聖經的權威
[00:11:30.000 --> 00:11:34.000]  忠心執行神給他的使命
[00:11:34.000 --> 00:11:35.000]  所以我們可以看到
[00:11:35.000 --> 00:11:38.000]  保羅這個屬靈的GPS身份是奉神旨意
[00:11:38.000 --> 00:11:41.000]  是出於神,不是他自己拿來做
[00:11:41.000 --> 00:11:46.000]  因此我們如果留意保羅的生平
[00:11:46.000 --> 00:11:47.000]  他的遭遇
[00:11:47.000 --> 00:11:52.000]  我們可以看到保羅經歷了很多的考驗
[00:11:52.000 --> 00:11:55.000]  壓力、打擊、迫害等等
[00:11:55.000 --> 00:11:59.000]  但他仍然堅持不放棄
[00:11:59.000 --> 00:12:03.000]  因為他知道他的使命是從神而來
[00:12:03.000 --> 00:12:05.000]  是奉神的旨意
[00:12:05.000 --> 00:12:09.000]  今個月的主題是「活出家庭的使命」
[00:12:09.000 --> 00:12:14.000]  我們特別來看看父母如何在大使命當中參與
[00:12:14.000 --> 00:12:17.000]  我們知道作父母的地位、角色
[00:12:17.000 --> 00:12:19.000]  是出於神旨意的安排
[00:12:19.000 --> 00:12:22.000]  正如剛才我們體驗的經文所讀過
[00:12:22.000 --> 00:12:30.000]  「兒女是要華所賜的產業,所華的胎是神所賜的福」
[00:12:30.000 --> 00:12:35.000]  神賜予父母的角色不單是生命的師傅
[00:12:35.000 --> 00:12:37.000]  而且我們作為信徒
[00:12:37.000 --> 00:12:42.000]  更加是作為子女屬靈的GPS
[00:12:42.000 --> 00:12:44.000]  屬靈上的引導子女
[00:12:44.000 --> 00:12:47.000]  一生在主中成長
[00:12:47.000 --> 00:12:52.000]  我想問一下在座有沒有人是作為父母的?
[00:12:52.000 --> 00:12:57.000]  都有不少
[00:12:57.000 --> 00:12:59.000]  我問問這些父母
[00:12:59.000 --> 00:13:01.000]  作為父母容易嗎?
[00:13:01.000 --> 00:13:04.000]  大家都搖頭了
[00:13:04.000 --> 00:13:06.000]  正如我們中國人有一句說話
[00:13:06.000 --> 00:13:08.000]  「綿濕垂乾」
[00:13:08.000 --> 00:13:13.000]  這四個字很明顯地告訴我們
[00:13:13.000 --> 00:13:15.000]  作為父母很不容易
[00:13:15.000 --> 00:13:21.000]  但作為父母這個任務也是神賜予我們的訓練
[00:13:21.000 --> 00:13:25.000]  我們又想,連作為父母都這麼不容易
[00:13:25.000 --> 00:13:30.000]  更何況作為祂的屬靈GPS就更加難
[00:13:30.000 --> 00:13:33.000]  事實上我們沒有任何條件、資格
[00:13:33.000 --> 00:13:37.000]  作為一個稱職的屬靈GPS
[00:13:37.000 --> 00:13:41.000]  但神都賜予我們在祂的工作上有份
[00:13:41.000 --> 00:13:43.000]  雖然我們不配得
[00:13:43.000 --> 00:13:50.000]  但祂都使用我們來成就祂的旨意
[00:13:50.000 --> 00:13:54.000]  我們看見Google Maps裏面的GPS
[00:13:54.000 --> 00:13:56.000]  我舉個例子
[00:13:56.000 --> 00:13:59.000]  由紅磡廣場去到黃埔花園
[00:13:59.000 --> 00:14:04.000]  當中有很仔細的指引
[00:14:04.000 --> 00:14:07.000]  有方向,例如這個就是紅磡廣場去黃埔花園
[00:14:07.000 --> 00:14:10.000]  反過來就是黃埔花園去紅磡廣場
[00:14:10.000 --> 00:14:13.000]  也有幾條路可以選擇
[00:14:13.000 --> 00:14:17.000]  走路,乘搭2號,12A
[00:14:17.000 --> 00:14:21.000]  當中也有說明距離和時間
[00:14:21.000 --> 00:14:25.000]  用多少分鐘等等
[00:14:25.000 --> 00:14:28.000]  如果我們的下一代
[00:14:28.000 --> 00:14:32.000]  在他們的人生道路上遇著十字路口
[00:14:32.000 --> 00:14:35.000]  遇著人生交叉點的時候
[00:14:35.000 --> 00:14:39.000]  他們可以選擇哪條路走呢?
[00:14:39.000 --> 00:14:46.000]  我們看見Google Maps有很多功能提供路線
[00:14:46.000 --> 00:14:49.000]  背後有很多人用了很多時間
[00:14:49.000 --> 00:14:51.000]  做了資料的搜集
[00:14:51.000 --> 00:14:54.000]  提示就是生命的應許
[00:14:54.000 --> 00:14:59.000]  主耶穌說:我來了是要叫人得生命並且得得更豐盛
[00:14:59.000 --> 00:15:02.000]  生命應許是說耶穌為我們死
[00:15:02.000 --> 00:15:05.000]  叫信的人得著生命的應許
[00:15:05.000 --> 00:15:08.000]  在艱難、逼迫環境當中
[00:15:08.000 --> 00:15:11.000]  很多人會變節、退後
[00:15:11.000 --> 00:15:14.000]  但如果我們辭掉主耶穌給我們生命的應許
[00:15:14.000 --> 00:15:17.000]  我們就能夠站立得穩
[00:15:17.000 --> 00:15:19.000]  所以這一點提醒我們
[00:15:19.000 --> 00:15:21.000]  作為屬靈的GPS
[00:15:21.000 --> 00:15:23.000]  我們的職責是要讓人知道
[00:15:23.000 --> 00:15:27.000]  在神、在基督裡面賜人生命的應許
[00:15:27.000 --> 00:15:30.000]  就是凡願意接待主耶穌做他的救主的
[00:15:30.000 --> 00:15:32.000]  都可以得著永生
[00:15:32.000 --> 00:15:38.000]  保羅這樣相信這個生命的應許
[00:15:38.000 --> 00:15:40.000]  在提摩泰的心裡面
[00:15:40.000 --> 00:15:44.000]  以致幫他完成他要做的工作
[00:15:44.000 --> 00:15:46.000]  我們作為屬靈的GPS
[00:15:46.000 --> 00:15:48.000]  我們會否放下自己的身段
[00:15:48.000 --> 00:15:50.000]  放下我們的心意
[00:15:50.000 --> 00:15:52.000]  以神的旨意為重
[00:15:52.000 --> 00:15:55.000]  在我們生活當中具體活出信仰
[00:15:55.000 --> 00:15:58.000]  我們經常與神同在
[00:15:58.000 --> 00:16:02.000]  也讓神住在我們的心裡面
[00:16:02.000 --> 00:16:04.000]  我們住在神裡面
[00:16:04.000 --> 00:16:07.000]  以致我們能夠發揮屬靈GPS的功能
[00:16:07.000 --> 00:16:12.000]  將主的話也同樣在我們子女的心裡面
[00:16:12.000 --> 00:16:14.000]  我們會否除了平日
[00:16:14.000 --> 00:16:16.000]  我們也會叫我們的子女回教會
[00:16:16.000 --> 00:16:19.000]  可能有時候我們也會叫他們回家
[00:16:19.000 --> 00:16:21.000]  有時候他們也不一定會回家
[00:16:21.000 --> 00:16:24.000]  這個情況大家也可能會經歷過
[00:16:24.000 --> 00:16:26.000]  會否我們除了叫他們回家之外
[00:16:26.000 --> 00:16:28.000]  我們也認真追求信仰
[00:16:28.000 --> 00:16:31.000]  我們也與神有好的關係
[00:16:31.000 --> 00:16:34.000]  以致我們能夠吸引到我們的子女
[00:16:34.000 --> 00:16:38.000]  他們看到父母的信仰是很實在的
[00:16:38.000 --> 00:16:40.000]  父母相信這個神是很實在的
[00:16:40.000 --> 00:16:44.000]  以致吸引他們回教會認識這個神
[00:16:44.000 --> 00:16:49.000]  第二個提示就是信仰的承傳
[00:16:49.000 --> 00:16:51.000]  當中我們看第三節
[00:16:51.000 --> 00:16:56.000]  我感謝神,就是我接觸祖先用清潔的良心所侍奉的神
[00:16:56.000 --> 00:16:59.000]  我們看到這個神是猶太人列祖的神
[00:16:59.000 --> 00:17:02.000]  也是從古就看顧他們
[00:17:02.000 --> 00:17:05.000]  是一位可以信靠、信實的神
[00:17:05.000 --> 00:17:10.000]  當中在無數的日子中保護、眷顧他們
[00:17:10.000 --> 00:17:15.000]  保羅是接觸祖先來侍奉這個神
[00:17:15.000 --> 00:17:17.000]  當中對我們有些提醒
[00:17:17.000 --> 00:17:23.000]  就是我們當下的信仰體驗不是獨立的事情
[00:17:23.000 --> 00:17:29.000]  而是我們承繼著二千多年來教會歷史的信仰傳統
[00:17:29.000 --> 00:17:31.000]  當中有很多如雲彩的見證人
[00:17:31.000 --> 00:17:35.000]  帶給我們有屬靈的寶貴遺產
[00:17:35.000 --> 00:17:40.000]  無論今天屬靈前輩的言行
[00:17:40.000 --> 00:17:44.000]  或者是一些信徒名人的傳記
[00:17:44.000 --> 00:17:47.000]  都可以幫助我們去學習
[00:17:47.000 --> 00:17:53.000]  我們不知不覺當中都會將這些學習放在心裏
[00:17:53.000 --> 00:17:55.000]  成為我們信仰體驗的一部份
[00:17:55.000 --> 00:17:57.000]  深化我們的信仰
[00:17:57.000 --> 00:18:00.000]  所以在此我也鼓勵弟兄姊妹
[00:18:00.000 --> 00:18:02.000]  在你們個人屬靈追求上
[00:18:02.000 --> 00:18:05.000]  也定期能夠閱讀一些屬靈偉人的典籍
[00:18:05.000 --> 00:18:07.000]  或者宣教士的傳記
[00:18:07.000 --> 00:18:10.000]  在他們身上學習和反思
[00:18:10.000 --> 00:18:13.000]  相信你們一定會有豐富的領受
[00:18:13.000 --> 00:18:18.000]  消化之後來幫助你們導航你們的子女
[00:18:18.000 --> 00:18:22.000]  我們再來看看第三個提示
[00:18:22.000 --> 00:18:25.000]  第三個提示就是好榜樣
[00:18:25.000 --> 00:18:29.000]  提摩泰之所以能夠成為主所重用的僕人
[00:18:29.000 --> 00:18:33.000]  是因為他承繼了美好家庭屬靈傳統的薰陶
[00:18:33.000 --> 00:18:36.000]  提摩泰至少從經文看到
[00:18:36.000 --> 00:18:40.000]  他就受他岳祖母和母親的影響
[00:18:40.000 --> 00:18:46.000]  他們將信心紮根在提摩泰的心裡
[00:18:46.000 --> 00:18:49.000]  所以我們見到父母無偽的信心
[00:18:49.000 --> 00:18:51.000]  會影響身邊的人
[00:18:51.000 --> 00:18:54.000]  特別會影響我們的子女
[00:18:54.000 --> 00:18:57.000]  我們子女如果從小能夠明白聖經
[00:18:57.000 --> 00:18:59.000]  是很寶貴的
[00:18:59.000 --> 00:19:01.000]  他不需要等到自己長大了
[00:19:01.000 --> 00:19:04.000]  才去考慮我要接受哪個信仰
[00:19:04.000 --> 00:19:06.000]  因為人長大了
[00:19:06.000 --> 00:19:09.000]  會用頭腦理性知識去分析
[00:19:09.000 --> 00:19:11.000]  比較難去相信主
[00:19:11.000 --> 00:19:13.000]  正如我也是十三歲
[00:19:13.000 --> 00:19:15.000]  很小的時候單純就相信了主
[00:19:15.000 --> 00:19:18.000]  我也會想如果我小時候沒有信主
[00:19:18.000 --> 00:19:21.000]  長大了才接觸基督教信仰的話
[00:19:21.000 --> 00:19:25.000]  或許我也未必那麼容易相信
[00:19:25.000 --> 00:19:27.000]  另外後現代文化
[00:19:27.000 --> 00:19:29.000]  社會的價值
[00:19:29.000 --> 00:19:30.000]  透過傳媒
[00:19:30.000 --> 00:19:34.000]  深深地影響下一代和我們青少年的價值
[00:19:34.000 --> 00:19:35.000]  傳媒的影響
[00:19:35.000 --> 00:19:40.000]  網上、Facebook或其他方法
[00:19:40.000 --> 00:19:42.000]  他們所報導的東西
[00:19:42.000 --> 00:19:45.000]  其實是我們不能夠掌握的
[00:19:45.000 --> 00:19:48.000]  所以也令到這一代
[00:19:48.000 --> 00:19:51.000]  我們下一代不容易受教
[00:19:51.000 --> 00:19:54.000]  父母的信仰和行為的正直
[00:19:54.000 --> 00:19:57.000]  會不經不覺地感染了我們的子女
[00:19:57.000 --> 00:19:58.000]  所以我們知道
[00:19:58.000 --> 00:20:00.000]  我們信仰的承傳
[00:20:00.000 --> 00:20:02.000]  不單是靠理論
[00:20:02.000 --> 00:20:06.000]  更加要靠我們生活的見證和榜樣
[00:20:06.000 --> 00:20:09.000]  因為新教比現教更加重要
[00:20:09.000 --> 00:20:12.000]  有怎樣的父母就有怎樣的子女
[00:20:12.000 --> 00:20:15.000]  例如說髒話的父母
[00:20:15.000 --> 00:20:21.000]  其實很難要求子女不說髒話
[00:20:21.000 --> 00:20:24.000]  如果父母能夠培養子女的屬靈品格
[00:20:24.000 --> 00:20:27.000]  將有助家人和諧的相處
[00:20:27.000 --> 00:20:31.000]  共同建立一個基督化的家庭
[00:20:31.000 --> 00:20:35.000]  以下我會請永亮和大家分享一個見證
[00:20:35.000 --> 00:20:40.000]  早安各位
[00:20:40.000 --> 00:20:41.000]  早安
[00:20:41.000 --> 00:20:44.000]  先感謝
[00:20:44.000 --> 00:20:46.000]  可以有機會分享一下
[00:20:46.000 --> 00:20:48.000]  我和兒子的關係
[00:20:48.000 --> 00:20:50.000]  他已經踏入青少年
[00:20:50.000 --> 00:20:52.000]  大家可以放心
[00:20:52.000 --> 00:20:55.000]  我不會由他BB的時候說到青少年十多歲
[00:20:55.000 --> 00:20:58.000]  說回他小時候
[00:20:58.000 --> 00:21:00.000]  其實我和他的關係
[00:21:00.000 --> 00:21:03.000]  大家一向都不錯
[00:21:03.000 --> 00:21:06.000]  大家有聊有說
[00:21:06.000 --> 00:21:09.000]  一起玩一起讀書
[00:21:09.000 --> 00:21:11.000]  甚至一起睡覺
[00:21:11.000 --> 00:21:15.000]  但當他踏入中學的時候
[00:21:15.000 --> 00:21:18.000]  整個人的改變都很大
[00:21:18.000 --> 00:21:20.000]  變得都很極端
[00:21:20.000 --> 00:21:23.000]  很多時候都很自我
