
[00:00:00.000 --> 00:00:04.620]  這個世界每一天都有很多事發生
[00:04:58.880 --> 00:05:03.640]  你要留意到每一個在我們人生裡面的試煉試驗
[00:05:03.640 --> 00:05:07.960]  到最後的結果是你的生命你的信心都成長了
[00:05:07.960 --> 00:05:09.880]  所以這個試驗是為你的好處
[00:05:09.880 --> 00:05:11.440]  不是為神的好處
[00:05:11.440 --> 00:05:12.280]  好了
[00:05:12.280 --> 00:05:18.200]  神藉著這場戰爭教曉以色列人兩個功課
[00:05:18.200 --> 00:05:21.320]  第一個就是要以色列人明白
[00:05:21.320 --> 00:05:25.240]  原來我們的人生是一場屬靈爭戰
[00:05:25.240 --> 00:05:26.720]  同樣今天我們要學
[00:05:26.720 --> 00:05:30.520]  我們的人生原來是一場屬靈爭戰
[00:05:30.520 --> 00:05:34.280]  第二個就是呼召人既然人生是屬靈爭戰
[00:05:34.280 --> 00:05:37.560]  我們必須要參與神的計劃
[00:05:37.560 --> 00:05:39.960]  現在我想講這兩個
[00:05:39.960 --> 00:05:41.560]  以色列人學習同日
[00:05:41.560 --> 00:05:43.280]  今天我們也要學習的功課
[00:05:43.280 --> 00:05:43.840]  第一個
[00:05:43.840 --> 00:05:48.800]  明白人生其實是一場屬靈爭戰
[00:05:48.800 --> 00:05:55.080]  如果你將《士司記》第四章拍成一套電影
[00:05:55.080 --> 00:05:56.320]  會怎樣呢
[00:05:56.320 --> 00:05:58.120]  故事一開頭
[00:05:58.120 --> 00:06:02.760]  螢光幕就拍攝著以色列民族
[00:06:02.760 --> 00:06:04.680]  這個以色列民族
[00:06:04.680 --> 00:06:08.600]  只是一個字形容這個以色列民族
[00:06:08.600 --> 00:06:10.080]  就是灰字
[00:06:10.080 --> 00:06:10.960]  為什麼呢
[00:06:10.960 --> 00:06:15.480]  因為原來以色列民族被當時加南王耶賓
[00:06:15.480 --> 00:06:17.240]  壓著打
[00:06:17.240 --> 00:06:18.080]  不是一次
[00:06:18.080 --> 00:06:19.960]  是打了二十年
[00:06:19.960 --> 00:06:21.960]  為什麼他們這麼慘呢
[00:06:21.960 --> 00:06:25.400]  因為加南王耶賓的主將西西拉
[00:06:25.400 --> 00:06:28.440]  有九百架鐵甲戰車
[00:06:28.440 --> 00:06:30.600]  而當時的鐵甲戰車有九百架
[00:06:30.600 --> 00:06:33.680]  就等於現在有九百架坦克
[00:06:33.680 --> 00:06:37.440]  記住加南人的科技是先進過以色列人的
[00:06:37.440 --> 00:06:39.680]  他們已經進入鐵器時代
[00:06:39.680 --> 00:06:42.360]  以色列人還是青銅器時代
[00:06:42.360 --> 00:06:44.480]  所以以色列人當時
[00:06:44.480 --> 00:06:47.520]  連一把比較像樣的刀都沒有
[00:06:47.520 --> 00:06:48.960]  為什麼比較像樣的刀呢
[00:06:48.960 --> 00:06:51.280]  如果鐵將青銅放在一起
[00:06:51.280 --> 00:06:52.760]  就青銅一定散的
[00:06:52.760 --> 00:06:54.160]  一定被人斬斷
[00:06:54.160 --> 00:06:56.880]  所以當時的以色列人
[00:06:56.880 --> 00:06:59.840]  和當時的加南人互相對峙的時候
[00:06:59.840 --> 00:07:02.200]  就好像這張照片一樣
[00:07:02.200 --> 00:07:03.400]  那個小孩在對面
[00:07:03.400 --> 00:07:04.400]  以色列人
[00:07:04.400 --> 00:07:06.600]  加南人就等於坦克車
[00:07:06.600 --> 00:07:07.840]  是沒得打的
[00:07:07.840 --> 00:07:10.480]  所以結果就是所有的以色列人
[00:07:10.480 --> 00:07:12.200]  害怕到躲在山上
[00:07:12.200 --> 00:07:14.120]  那些村落十七九空
[00:07:14.120 --> 00:07:15.520]  街道沒有人走
[00:07:15.520 --> 00:07:18.200]  整個國家好像停機一樣
[00:07:18.200 --> 00:07:18.880]  好了
[00:07:18.880 --> 00:07:21.200]  鏡頭又一轉
[00:07:21.200 --> 00:07:24.200]  就去到很多的棕櫚樹下
[00:07:24.200 --> 00:07:25.600]  坐著一個女仙姿
[00:07:25.600 --> 00:07:27.560]  叫做底波拉
[00:07:27.560 --> 00:07:29.320]  神就藉著底波拉
[00:07:29.320 --> 00:07:31.560]  呼召一個男人
[00:07:31.560 --> 00:07:32.680]  叫做巴拉
[00:07:32.680 --> 00:07:33.200]  跟他說
[00:07:33.200 --> 00:07:34.240]  你
[00:07:34.240 --> 00:07:35.520]  要帶一萬人
[00:07:35.520 --> 00:07:36.640]  上塔薄山
[00:07:36.640 --> 00:07:39.520]  神會將那些敵人交在你的手
[00:07:39.520 --> 00:07:40.960]  如果大家聽到
[00:07:40.960 --> 00:07:43.160]  如果我們同福堂的弟兄姊妹聽到
[00:07:43.160 --> 00:07:43.600]  你就說
[00:07:43.600 --> 00:07:44.440]  好耶
[00:07:44.440 --> 00:07:46.680]  大家一起說三聲Hallelujah
[00:07:46.680 --> 00:07:48.400]  一切榮耀歸給主
[00:07:48.400 --> 00:07:51.160]  大家拍手
[00:07:51.160 --> 00:07:52.480]  巴拉不是
[00:07:52.480 --> 00:07:55.120]  巴拉就似乎有點膽怯
[00:07:55.120 --> 00:07:56.520]  不去
[00:07:56.520 --> 00:07:58.000]  你跟我說去就去
[00:07:58.000 --> 00:08:00.480]  你不跟我說去我就不去
[00:08:00.480 --> 00:08:02.560]  底波拉就答應了
[00:08:02.560 --> 00:08:04.000]  巴拉似乎說
[00:08:04.000 --> 00:08:06.360]  你什麼我就肯去
[00:08:06.360 --> 00:08:07.600]  他答應了
[00:08:07.600 --> 00:08:11.680]  但是底波拉就說了一句很震撼的話
[00:08:11.680 --> 00:08:13.000]  他說什麼呢
[00:08:13.000 --> 00:08:14.400]  OK 我跟你去
[00:08:14.400 --> 00:08:15.160]  不過
[00:08:15.160 --> 00:08:17.400]  今天的光明無你份
[00:08:17.400 --> 00:08:21.440]  因為神會將西西拉交在一個女人的手
[00:08:21.440 --> 00:08:22.400]  大家聽下去
[00:08:22.400 --> 00:08:23.280]  這個女人
[00:08:23.280 --> 00:08:25.920]  大家想當然是底波拉自己
[00:08:25.920 --> 00:08:26.840]  不是
[00:08:26.840 --> 00:08:28.560]  不是底波拉自己
[00:08:28.560 --> 00:08:29.720]  底波拉是一個女仙子
[00:08:29.720 --> 00:08:31.760]  她說出將來的事
[00:08:31.760 --> 00:08:33.000]  所以
[00:08:33.000 --> 00:08:34.640]  看這套電影之後
[00:08:34.640 --> 00:08:37.400]  你就知道這個女人是誰
[00:08:37.400 --> 00:08:37.680]  好了
[00:08:37.680 --> 00:08:39.200]  鏡頭一轉
[00:08:39.200 --> 00:08:41.120]  又去到西西拉
[00:08:41.120 --> 00:08:44.520]  西西拉很快就收到風了
[00:08:44.520 --> 00:08:47.080]  以色列人在塔薄山聚集
[00:08:47.080 --> 00:08:47.800]  他心裡想
[00:08:47.800 --> 00:08:50.320]  你們這群廢柴又走作反了
[00:08:50.320 --> 00:08:51.320]  你沒死過
[00:08:51.320 --> 00:08:53.600]  於是就叫齊了那900架戰車
[00:08:53.600 --> 00:08:57.800]  浩浩蕩蕩地駛去基信河邊
[00:08:57.800 --> 00:08:59.080]  但是在這個時間
[00:08:59.080 --> 00:09:00.680]  他怎麼都猜不到
[00:09:00.680 --> 00:09:02.160]  天昏地暗
[00:09:02.160 --> 00:09:03.560]  橫風橫雨
[00:09:03.560 --> 00:09:04.880]  河水暴漲
[00:09:04.880 --> 00:09:06.840]  原來是基信河反了
[00:09:06.840 --> 00:09:10.080]  這900架戰車就陷入了泥沼裡面
[00:09:10.080 --> 00:09:12.400]  戰車如果行動
[00:09:12.400 --> 00:09:14.240]  就跟廢鐵一樣
[00:09:14.240 --> 00:09:15.440]  士兵的大亂
[00:09:15.440 --> 00:09:17.200]  這個時候以色列衝下來
[00:09:17.200 --> 00:09:18.920]  徹底將他們打敗
[00:09:18.920 --> 00:09:21.000]  西西拉沒有戰車用
[00:09:21.000 --> 00:09:22.400]  於是跳車
[00:09:22.400 --> 00:09:25.320]  徒步離開
[00:09:25.320 --> 00:09:28.880]  走了沒多久就去了一個帳幕的面前
[00:09:28.880 --> 00:09:30.680]  有一個女人叫賴奕
[00:09:30.680 --> 00:09:31.480]  就跟他玩
[00:09:31.480 --> 00:09:32.760]  Hi friend
[00:09:32.760 --> 00:09:33.920]  Come on
[00:09:33.920 --> 00:09:35.640]  It's safe
[00:09:35.640 --> 00:09:36.520]  很安全
[00:09:36.520 --> 00:09:37.400]  不用怕
[00:09:37.400 --> 00:09:39.880]  進來有奶喝有披襟
[00:09:39.880 --> 00:09:41.360]  不用怕
[00:09:41.360 --> 00:09:44.080]  然後西西拉放下他一切的防備
[00:09:44.080 --> 00:09:45.520]  大覺睡了
[00:09:45.520 --> 00:09:50.320]  然後賴奕就拿著帳幕的釘
[00:09:50.320 --> 00:09:50.960]  拿了個鎚出來
[00:09:50.960 --> 00:09:53.680]  一下子就打死了西西拉
[00:09:53.680 --> 00:09:55.800]  戰爭就打完了
[00:09:55.800 --> 00:09:59.280]  國中享平安四十年
[00:09:59.280 --> 00:10:01.080]  好像古天樂一樣
[00:10:01.080 --> 00:10:04.240]  講完
[00:10:04.240 --> 00:10:05.640]  是不是這樣
[00:10:05.640 --> 00:10:08.800]  當你只是看第四章的話
[00:10:08.800 --> 00:10:14.320]  你會覺得幸運
[00:10:14.320 --> 00:10:15.640]  天色驟變
[00:10:15.640 --> 00:10:16.840]  橫風橫雨
[00:10:16.840 --> 00:10:18.200]  山洪暴發
[00:10:18.200 --> 00:10:22.240]  加上一個有膽識的女人去行刺西西拉
[00:10:22.240 --> 00:10:22.920]  就贏了
[00:10:22.920 --> 00:10:24.480]  天時地利人和
[00:10:24.480 --> 00:10:26.600]  幸運
[00:10:26.600 --> 00:10:29.440]  但是如果你看完第四章
[00:10:29.440 --> 00:10:34.320]  情況就兩個處境完全不同了
[00:10:34.320 --> 00:10:36.280]  第五章的時候
[00:10:36.280 --> 00:10:40.960]  就好像拍剛才那部電影的導演坐在你旁邊
[00:10:40.960 --> 00:10:43.120]  逐格跟你說
[00:10:43.120 --> 00:10:45.600]  你看到這幾格
[00:10:45.600 --> 00:10:46.840]  好像幸運
[00:10:46.840 --> 00:10:48.080]  好像巧合
[00:10:48.080 --> 00:10:49.200]  其實不是
[00:10:49.200 --> 00:10:53.520]  在幕後有屬靈世界的精心設計
[00:10:53.520 --> 00:10:54.320]  為什麼
[00:10:54.320 --> 00:10:57.200]  因為打這場仗的不是以色列人
[00:10:57.200 --> 00:10:59.640]  是神親自去打
[00:10:59.640 --> 00:11:02.560]  所以大家要看第五章的時候
[00:11:02.560 --> 00:11:03.920]  開頭第一句就這樣說
[00:11:03.920 --> 00:11:07.280]  你們應當重讚耶和華
[00:11:07.280 --> 00:11:08.680]  他在說什麼
[00:11:08.680 --> 00:11:12.600]  他在說這場仗不是以色列人打
[00:11:12.600 --> 00:11:15.640]  他讚的不是巴拉好打
[00:11:15.640 --> 00:11:17.800]  不是以色列人好勇猛
[00:11:17.800 --> 00:11:19.880]  而是神親自出戰
[00:11:19.880 --> 00:11:22.320]  這場仗是神打的
[00:11:22.320 --> 00:11:23.520]  如果你繼續看下去
[00:11:23.520 --> 00:11:25.880]  第五章四節五節
[00:11:25.880 --> 00:11:29.200]  他講到這場戰爭發生之前
[00:11:29.200 --> 00:11:31.080]  很久的日子
[00:11:31.080 --> 00:11:33.760]  神已經介入這場戰爭了
[00:11:33.760 --> 00:11:35.320]  在第五章四節五節
[00:11:35.320 --> 00:11:42.320]  他說神去到戰場很遠的基信河上游
[00:11:42.320 --> 00:11:44.080]  神已經去到一個地方
[00:11:44.080 --> 00:11:46.560]  叫做以東和西伊
[00:11:46.560 --> 00:11:51.160]  帶來大量的水氣在那裏降下傾盆大雨
[00:11:51.160 --> 00:11:54.160]  以致河水一路暴漲
[00:11:54.160 --> 00:11:58.120]  並且神在那個地區引發地震
[00:11:58.120 --> 00:12:02.200]  山崩令積聚在湖裏面的水傾著而下
[00:12:02.200 --> 00:12:06.200]  所以你見到基信河是滾滾洪濤
[00:12:06.200 --> 00:12:08.280]  水一直湧下來
[00:12:08.280 --> 00:12:09.880]  就在那個時間
[00:12:09.880 --> 00:12:11.760]  西西拉就帶著九百個戰車
[00:12:11.760 --> 00:12:13.320]  去到基信河邊
[00:12:13.320 --> 00:12:14.640]  就在那個時間
[00:12:14.640 --> 00:12:15.840]  河水暴漲
[00:12:15.840 --> 00:12:17.200]  就在那個時間
[00:12:17.200 --> 00:12:18.880]  九百個戰車陷於泥沼
[00:12:18.880 --> 00:12:20.280]  好像廢鐵一樣
[00:12:20.280 --> 00:12:21.480]  動都動不了
[00:12:21.480 --> 00:12:22.680]  就在那個時間
[00:12:22.680 --> 00:12:25.280]  神就啟示底波拉
[00:12:25.280 --> 00:12:27.520]  巴拉你現在可以下去攻擊他們了
[00:12:27.520 --> 00:12:28.400]  就在那個時間
[00:12:28.400 --> 00:12:30.560]  以色列人就蜂擁而至
[00:12:30.560 --> 00:12:34.840]  全部打敗了加南人
[00:12:34.840 --> 00:12:37.280]  去到五章二十節
[00:12:37.280 --> 00:12:42.360]  神更加將這場戰爭提升到宇宙的層面
[00:12:42.360 --> 00:12:44.120]  他在裏面說什麼呢
[00:12:44.120 --> 00:12:46.760]  他說星獸從天上爭戰
[00:12:46.760 --> 00:12:49.600]  從其軌道攻擊西西拉
[00:12:49.600 --> 00:12:51.960]  星獸又怎樣爭戰呢
[00:12:51.960 --> 00:12:53.680]  其實神是猜險
[00:12:53.680 --> 00:12:55.000]  天使天君
[00:12:55.000 --> 00:12:57.480]  在人肉眼見不到的維度
[00:12:57.480 --> 00:12:59.040]  可能大家都知道有二次元
[00:12:59.040 --> 00:13:00.840]  三次元是不同的空間
[00:13:00.840 --> 00:13:03.360]  在人肉眼見不到的維度
[00:13:03.360 --> 00:13:07.640]  去對付加南人背後的黑暗勢力
[00:13:07.640 --> 00:13:08.800]  所以你看到
[00:13:08.800 --> 00:13:12.520]  加南人西西拉的戰車陷入泥沼
[00:13:12.520 --> 00:13:15.400]  其實我們肉眼就見到他們陷入泥沼
[00:13:15.400 --> 00:13:16.680]  但事實上
[00:13:16.680 --> 00:13:17.920]  神的天使天君
[00:13:17.920 --> 00:13:20.680]  就將這些黑暗勢力徹底打殘
[00:13:20.680 --> 00:13:23.880]  所以這班加南人
[00:13:23.880 --> 00:13:26.120]  兵敗如山倒
[00:13:26.120 --> 00:13:27.440]  在表面上
[00:13:27.440 --> 00:13:28.520]  在肉眼上面
[00:13:28.520 --> 00:13:29.600]  在人的角度
[00:13:29.600 --> 00:13:31.680]  你覺得好像很幸運
[00:13:31.680 --> 00:13:32.440]  但事實上
[00:13:32.440 --> 00:13:36.200]  背後有精密部署的屬靈操作
[00:13:36.200 --> 00:13:40.120]  因此我們基督徒必須要明白一件事
[00:13:40.120 --> 00:13:42.840]  就是原來屬靈世界
[00:13:42.840 --> 00:13:47.800]  永遠都是驅動物質世界改變的
[00:13:47.800 --> 00:13:49.280]  核心引擎
[00:13:49.280 --> 00:13:50.480]  我再說一次
[00:13:50.480 --> 00:13:52.000]  屬靈世界
[00:13:52.000 --> 00:13:57.320]  永遠都是驅動物質世界改變的終極引擎
[00:13:57.320 --> 00:14:00.080]  不單止舊約聖經所說
[00:14:00.080 --> 00:14:03.520]  新約聖經保羅也提醒我們這個屬靈的事實
[00:14:03.520 --> 00:14:06.240]  我們一起看看二不所思
[00:14:06.240 --> 00:14:07.960]  六章十至十三節
[00:14:07.960 --> 00:14:08.880]  等下節目我們一起讀
[00:14:08.880 --> 00:14:10.280]  一二三
[00:14:10.280 --> 00:14:12.040]  你們要靠著主
[00:14:12.040 --> 00:14:14.840]  倚靠他的大能大力
[00:14:14.840 --> 00:14:16.760]  作剛強的人
[00:14:16.760 --> 00:14:20.480]  要穿戴神所賜的全副軍裝
[00:14:20.480 --> 00:14:23.520]  就能抵擋魔鬼的詭計
[00:14:23.520 --> 00:14:27.600]  因為我們並不是與屬血氣的爭戰
[00:14:27.600 --> 00:14:29.920]  乃是與那些執政的
[00:14:29.920 --> 00:14:31.120]  掌權的
[00:14:31.120 --> 00:14:33.760]  管轄者幽暗世界的
[00:14:33.760 --> 00:14:37.560]  以及天空屬靈氣的惡魔爭戰
[00:14:37.560 --> 00:14:42.000]  所以要拿起神所賜的全副軍裝
[00:14:42.000 --> 00:14:44.400]  好在磨爛的日子
[00:14:44.400 --> 00:14:45.960]  抵擋仇敵
[00:14:45.960 --> 00:14:48.680]  並且成就了一切
[00:14:48.680 --> 00:14:51.480]  還能站立得住
[00:14:51.480 --> 00:14:56.200]  所以等下節目我們基督徒必須要明白一個屬靈事實
[00:14:56.200 --> 00:14:57.920]  這個屬靈事實
[00:14:57.920 --> 00:14:59.040]  在這個坊間
[00:14:59.040 --> 00:15:01.240]  通常說這些就是離地
[00:15:01.240 --> 00:15:02.440]  或者迷信
[00:15:02.440 --> 00:15:03.560]  或者其他東西
[00:15:03.560 --> 00:15:07.840]  但是等下節目我們必須要明白聖經的真理
[00:15:07.840 --> 00:15:11.120]  這是一個屬靈的事實
[00:15:11.120 --> 00:15:14.400]  現在我想講兩個見證
[00:15:14.400 --> 00:15:16.520]  今天教會
[00:15:16.520 --> 00:15:20.120]  其實我們也在參與神的屬靈計劃
[00:15:20.120 --> 00:15:22.480]  地上的事情人未必做得到
[00:15:22.480 --> 00:15:25.000]  但是神卻可以做到
[00:15:25.000 --> 00:15:29.880]  我們早幾個禮拜曾經提過重啟東區的意象
[00:15:29.880 --> 00:15:31.600]  什麼是東區的意象呢
[00:15:31.600 --> 00:15:34.880]  就是當年同福堂200人都不夠
[00:15:34.880 --> 00:15:36.520]  神就興起這個群體
[00:15:36.520 --> 00:15:39.640]  我們進入這個地方一起敬拜神
[00:15:39.640 --> 00:15:41.360]  但是神給了我們一個意象
[00:15:41.360 --> 00:15:46.040]  我聽見東區有需要的人的哭聲
[00:15:46.040 --> 00:15:48.840]  所以我在這個地方興起敬拜他的群體
[00:15:48.840 --> 00:15:50.840]  我要拆遣這個群體
[00:15:50.840 --> 00:15:52.800]  去服侍講到東區有需要的人
[00:15:52.800 --> 00:15:54.520]  並且向他們傳福音
[00:15:54.520 --> 00:15:57.440]  所以由2005年12月開始
[00:15:57.440 --> 00:16:00.000]  一直到2006年一直打下去
[00:16:00.000 --> 00:16:04.600]  我們整個教會都在東區這個地方傳福音去服侍
[00:16:04.600 --> 00:16:08.040]  開展很多新的工作
[00:16:08.040 --> 00:16:10.880]  去到2009年12月
[00:16:10.880 --> 00:16:12.720]  同福柴灣堂建立
[00:16:12.720 --> 00:16:14.920]  那時候有第一場崇拜
[00:16:14.920 --> 00:16:18.000]  去到今年就接近17年了
[00:16:18.000 --> 00:16:19.480]  但是很多人都不知道
[00:16:19.480 --> 00:16:25.080]  同福柴灣堂當年以為很快就找到地方
[00:16:25.080 --> 00:16:30.600]  但是原來當年我們找柴灣堂敬拜神的地方
[00:16:30.600 --> 00:16:33.920]  難度超過我們覺得人未必做到的
[00:16:33.920 --> 00:16:35.480]  為什麼呢
[00:16:35.480 --> 00:16:40.040]  我們從2006年開始
[00:16:40.040 --> 00:16:43.200]  我已經開始在柴灣那個地方
[00:16:43.200 --> 00:16:45.720]  開始找一些聚會的點
[00:16:45.720 --> 00:16:47.560]  找一些聚會的地方
[00:16:47.560 --> 00:16:50.080]  當時我們有一個想法是錯的
[00:16:50.080 --> 00:16:53.640]  就是我們以為柴灣以前的工廠區
[00:16:53.640 --> 00:16:55.080]  很多工廠大廈
[00:16:55.080 --> 00:16:57.600]  大家都知道可能那些
[00:16:57.600 --> 00:17:00.960]  因為工廠北移已經搬回大陸
[00:17:00.960 --> 00:17:04.760]  所以應該有很多空的工廠
[00:17:04.760 --> 00:17:05.640]  很多地方
[00:17:05.640 --> 00:17:08.160]  所以我們找地方是比較容易的
[00:17:08.160 --> 00:17:09.160]  但是錯了
[00:17:09.160 --> 00:17:11.640]  原來有一個東西叫土地用途
[00:17:11.640 --> 00:17:12.440]  是未轉的
[00:17:12.440 --> 00:17:15.600]  所以教會是進不去那個敬拜神的
[00:17:15.600 --> 00:17:17.360]  不可以租那些地方
[00:17:17.360 --> 00:17:20.040]  如是者我們找了四個地方
[00:17:20.040 --> 00:17:21.040]  一直找
[00:17:21.040 --> 00:17:21.800]  不知道為什麼
[00:17:21.800 --> 00:17:24.040]  談到最後都是落空的
[00:17:24.040 --> 00:17:25.600]  泡湯的
[00:17:25.600 --> 00:17:28.920]  直至我們找了現在圖上面這個地方
[00:17:28.920 --> 00:17:31.640]  是一個環渠道的鋪位
[00:17:31.640 --> 00:17:34.800]  但是當時的業主是相當留難我們
[00:17:34.800 --> 00:17:35.480]  什麼都不行
[00:17:35.480 --> 00:17:36.000]  這個不行
