
[00:00:00.000 --> 00:00:03.000]  好,弟兄姊妹平安,我們再一次低頭禱告
[00:04:03.000 --> 00:04:11.000]  所以保羅就說,大兄們我願意你們知道我所遭遇的更是叫福音興亡
[00:04:11.000 --> 00:04:19.000]  在保羅來看,雖然他的人是被坐牢,但是他仍然都有機會去到羅馬泉福音
[00:04:19.000 --> 00:04:27.000]  那些想要探望他的人仍然都可以從保羅身上得聽到福音的訊息
[00:04:28.000 --> 00:04:35.000]  而保羅也可以藉著譬如菲律賓書那樣,寫一些書信亦都向不同的人來介紹
[00:04:35.000 --> 00:04:40.000]  所以你就可以看到,在保羅來看他都不是很悲觀
[00:04:40.000 --> 00:04:50.000]  他不是說現在很困難,現在有身不由己的時候就好像覺得什麼都做不了
[00:04:50.000 --> 00:04:57.000]  怨天尤人,或者是很多限制,其實絕對不是一件這樣的情況
[00:04:58.000 --> 00:05:07.000]  有時候其實可不可以傳福音呢,不是你外在的環境,是你的心態
[00:05:07.000 --> 00:05:10.000]  保羅絕對是一個很好的示範
[00:05:10.000 --> 00:05:16.000]  在別人來看,他被人抓去坐牢,house arrest,還有什麼好做
[00:05:16.000 --> 00:05:21.000]  但是在他來看,我仍然都可以來到這裡傳福音
[00:05:22.000 --> 00:05:29.000]  而且我更加可以被神使用,叫福音興旺,這一個就是保羅積極面對著
[00:05:29.000 --> 00:05:36.000]  無論他自己的說話,無論得時不得時,他都要傳福音的心態
[00:05:36.000 --> 00:05:42.000]  丁子梅,有時候你不要只想你有什麼限制
[00:05:42.000 --> 00:05:47.000]  你有限制,我有限制,每個人都有限制
[00:05:48.000 --> 00:05:57.000]  保羅都有限制,保羅沒有限制,保羅又很會說話,又有學識,又懂這麼多聖經
[00:05:57.000 --> 00:06:05.000]  但是他被人抓去坐牢,house arrest,他的限制不大過我們
[00:06:05.000 --> 00:06:13.000]  那時候他也沒有什麼電腦時代,沒有什麼短訊,上網,email,更加沒有
[00:06:14.000 --> 00:06:22.000]  那封信,幾個月,甚至一年,兩年才到達目的地的人,可以全月看得到那封信
[00:06:22.000 --> 00:06:26.000]  那時候又沒有印刷術,其他人要看,要抄
[00:06:26.000 --> 00:06:35.000]  他的限制比我們大很多,你不要美化,或者童話化,保羅傳福音就容易,神使用他就不同
[00:06:36.000 --> 00:06:46.000]  其實似乎在資源方面,限制方面,其實我們比他更有資源
[00:06:46.000 --> 00:06:55.000]  重點不是什麼環境,重點是我們的心態關注是什麼
[00:06:56.000 --> 00:07:06.000]  怎樣去想可以在我的環境,在我的處境當中,給神使用,那個比一切更加重要
[00:07:06.000 --> 00:07:15.000]  接著其實保羅去到羅馬那裏,其實都是一個非常特別的旅程
[00:07:15.000 --> 00:07:22.000]  在羅馬書那裏,其實我之前講過羅馬書,如果你記得羅馬書那裏,第十五章那裏
[00:07:23.000 --> 00:07:29.000]  我因多次避難了,總不得到你們那裏去,但如今在這裏,再沒有可存的地方
[00:07:29.000 --> 00:07:36.000]  而且這好幾年,我切心想望到西班牙的時候,可以到你們那裏
[00:07:36.000 --> 00:07:44.000]  盼望從你們那裏經過,得見你們,先與你們彼此交往,心裏稍微滿足,然後蒙你們送行
[00:07:45.000 --> 00:07:55.000]  但現在我往耶路撒冷去供給聖徒,因為馬其頓和阿蓋亞人樂意籌出捐汗,給耶路撒冷聖徒中的窮人
[00:07:55.000 --> 00:08:00.000]  這固然是他們樂意的,其實也算是所欠的債
[00:08:00.000 --> 00:08:07.000]  因外邦人既然在他們屬靈的好處上有份,就當把養生之物供給他們
[00:08:08.000 --> 00:08:15.000]  做完這事,把這善果向他們交付明白,我就要路過你們那裏往西班牙去
[00:08:15.000 --> 00:08:21.000]  我也曉得,去的時候必帶著基督封城的恩典而去
[00:08:21.000 --> 00:08:26.000]  這一段聖經,我們讀羅馬書的時候已經說過
[00:08:26.000 --> 00:08:32.000]  羅馬書是保羅自己沒有去過羅馬的
[00:08:33.000 --> 00:08:39.000]  而他的心想去羅馬,剛才這裏已經說了
[00:08:39.000 --> 00:08:46.000]  因為他說他現在一直在全福音亞細亞那邊的地方,即是現在土耳其,中東那些地方
[00:08:46.000 --> 00:08:54.000]  很多地方已經去過了,傳過了,所以他就想希望去西邊一些
[00:08:54.000 --> 00:09:01.000]  去到現在歐洲那邊來傳福音,所以他去歐洲,他就想先經過羅馬
[00:09:02.000 --> 00:09:05.000]  羅馬即是你看意大利那邊,即是好像那個地方
[00:09:05.000 --> 00:09:08.000]  然後再過一點,然後就去西班牙那邊
[00:09:08.000 --> 00:09:13.000]  其實在當時來說,西班牙也是羅馬帝國其中一個很偏遠的地方
[00:09:13.000 --> 00:09:20.000]  其實他是想這樣,所以他未去羅馬之前,他就寫了羅馬書
[00:09:20.000 --> 00:09:28.000]  羅馬書就可以這樣說是他的介紹信,介紹給在羅馬的基督徒,他信什麼呢
[00:09:29.000 --> 00:09:33.000]  羅馬書就是這樣寫成的,所以在15章剛才讀過這段
[00:09:33.000 --> 00:09:41.000]  其實保羅原本的計劃就是想去西班牙,就路過羅馬,在羅馬那裏跟人分享福音
[00:09:41.000 --> 00:09:47.000]  這個是他原定的計劃,但是在去之前他就說明一件事,他要交代明白的
[00:09:47.000 --> 00:09:56.000]  就是因為當時在耶路撒冷的地方就有饑荒,或者是有些很窮困的情況
[00:09:57.000 --> 00:10:02.000]  在一些比較豐富一點,其實都未必是非常豐富,就是比較富裕一點
[00:10:02.000 --> 00:10:09.000]  比如哥倫多、以忽所這些大城市的人就比較豐富一點的時候
[00:10:09.000 --> 00:10:21.000]  他們就發起那裏的信徒籌了一些錢,就要去拿給耶路撒冷那邊饑荒那些信徒來供應他們
[00:10:22.000 --> 00:10:29.000]  而保羅你知道保羅是在那些大城市的西方教會來傳福音的
[00:10:29.000 --> 00:10:37.000]  以忽所教會或者是哥倫多教會這些大城市的教會是他建立的
[00:10:37.000 --> 00:10:46.000]  自然保羅都是身先士卒,他在籌劃這件事上面扮演了一個很重要的角色
[00:10:47.000 --> 00:10:59.000]  更加就說到他說因為馬其頓和阿蓋亞人樂意籌出捐汗給耶路撒冷聖徒中的窮人
[00:10:59.000 --> 00:11:05.000]  這裏說到馬其頓人和阿蓋亞人其實就是菲勒比的信徒
[00:11:05.000 --> 00:11:14.000]  所以菲勒比的信徒出了名是樂意去支持神的侍公多過他的力量
[00:11:15.000 --> 00:11:20.000]  還有一些大城市,如果大城市來說他都不屬於二三流的城市
[00:11:20.000 --> 00:11:24.000]  但是他都出了很多錢,所以是有份的
[00:11:24.000 --> 00:11:28.000]  菲勒比的信徒絕對知道保羅是做什麼的
[00:11:28.000 --> 00:11:35.000]  保羅就拿了一些錢拿去耶路撒冷,他就籌了一筆錢拿去耶路撒冷
[00:11:35.000 --> 00:11:40.000]  籌完錢拿去耶路撒冷,他就去西班牙那邊經過羅馬
[00:11:40.000 --> 00:11:42.000]  這個是他原定的計劃
[00:11:43.000 --> 00:11:47.000]  但是你讀《使徒行傳》就知道發生了什麼事
[00:11:47.000 --> 00:11:49.000]  你知道發生什麼事嗎?
[00:11:49.000 --> 00:11:56.000]  就是拿錢去耶路撒冷的時候後來就被猶太人以為他是來搞事的
[00:11:56.000 --> 00:12:01.000]  就抓了他,抓了他之後就一直要殺他
[00:12:01.000 --> 00:12:07.000]  而殺他,當時他們告官的官府也抓了他
[00:12:08.000 --> 00:12:13.000]  那時候一直不肯放他,就一直在該撒冷坐了幾年牢
[00:12:13.000 --> 00:12:19.000]  跟著坐了幾年牢,有新的巡撫來上任
[00:12:19.000 --> 00:12:22.000]  都不肯放他,於是保羅就要上訴
[00:12:22.000 --> 00:12:27.000]  上訴就當然是去到當時羅馬的首都,就去到羅馬
[00:12:27.000 --> 00:12:35.000]  這樣才去到羅馬,所以這個完全是一個出人意外的計劃
[00:12:36.000 --> 00:12:41.000]  在保羅原定的計劃,他就把錢拿去耶路撒冷
[00:12:41.000 --> 00:12:47.000]  給了一些窮人之後,因為他收集了,然後就起程去羅馬西班牙
[00:12:47.000 --> 00:12:51.000]  但是一拖延就拖延了好幾年
[00:12:51.000 --> 00:12:56.000]  因為他被人抓了,然後就坐牢,一直坐牢,一直坐牢
[00:12:56.000 --> 00:13:03.000]  坐到後來都不能上訴的時候,他就要上訴去羅馬
[00:13:04.000 --> 00:13:10.000]  但你看到背後就是神豐富的智慧,和神的道路是高過人的道路
[00:13:10.000 --> 00:13:17.000]  多少時候我們有計劃,我們的計劃都應該挺好,也都會達成
[00:13:17.000 --> 00:13:23.000]  就好像保羅他的計劃,經過羅馬去西班牙一樣
[00:13:23.000 --> 00:13:30.000]  但是一上到耶路撒冷就被人抓了,坐牢,好像很景不常
[00:13:31.000 --> 00:13:34.000]  你想想,在保羅來講,或者在一般人來講
[00:13:34.000 --> 00:13:38.000]  他為神做事,不是一些很好的計劃嗎?
[00:13:38.000 --> 00:13:42.000]  為神拿錢上耶路撒冷,計劃很好
[00:13:42.000 --> 00:13:47.000]  拿完錢上耶路撒冷,為神去羅馬,去西班牙傳福音
[00:13:47.000 --> 00:13:52.000]  都是很好的計劃,這些沒有任何的私心成份
[00:13:52.000 --> 00:13:58.000]  他都是坦蕩蕩的,將他個人的心意,打算為神
[00:13:59.000 --> 00:14:06.000]  但是都有不如意的事情發生,都有阻滯發生
[00:14:06.000 --> 00:14:09.000]  甚至乎也是超過了他的計劃
[00:14:09.000 --> 00:14:15.000]  多少時候,有時候我們想認為最好的計劃
[00:14:15.000 --> 00:14:22.000]  其實在神的計劃當中,可能是要打破
[00:14:22.000 --> 00:14:27.000]  未必是我們的最好,就是神的最好
[00:14:28.000 --> 00:14:31.000]  我們想的最好的計劃,或者在保羅當時來講
[00:14:31.000 --> 00:14:34.000]  想的最好的計劃是這樣去耶路撒冷,不是這樣去
[00:14:34.000 --> 00:14:40.000]  交完錢就去上羅馬,但是在真實來講
[00:14:40.000 --> 00:14:43.000]  他就上耶路撒冷就被人抓了
[00:14:43.000 --> 00:14:48.000]  但是後來,真是神的意念高過他的意念
[00:14:48.000 --> 00:14:52.000]  他竟然都是去到羅馬,是不是?
[00:14:52.000 --> 00:14:56.000]  剛才所講的菲律賓書的時候,就是在羅馬坐牢的時候死的
[00:14:57.000 --> 00:15:01.000]  我看回這些事情的時候,他說到那裡住的地方
[00:15:01.000 --> 00:15:06.000]  都是叫「福音興旺」,都是叫「福音興旺」
[00:15:06.000 --> 00:15:13.000]  聽姐妹,有時候,一個我們很好的願望
[00:15:13.000 --> 00:15:18.000]  很好的願景,很好的計劃,但是都是未夠
[00:15:18.000 --> 00:15:25.000]  我們需要願意有很好的計劃,當然是很重要
[00:15:26.000 --> 00:15:31.000]  但是也都願意被神來打破你的計劃
[00:15:31.000 --> 00:15:37.000]  這個都是同樣可以被神使用
[00:15:37.000 --> 00:15:42.000]  我不知道在你的人生當中,你有什麼計劃
[00:15:42.000 --> 00:15:46.000]  計劃去哪裡工作,計劃做什麼職業
[00:15:46.000 --> 00:15:50.000]  計劃什麼時候有家庭,有什麼計劃
[00:15:50.000 --> 00:15:55.000]  計劃什麼時候退休,計劃退休之後生活如何
[00:15:56.000 --> 00:16:00.000]  這些都可以是很好的計劃
[00:16:00.000 --> 00:16:05.000]  有些人想著退休之後為神做什麼事
[00:16:05.000 --> 00:16:09.000]  退休之後去讀神學其實都很多,你知道嗎?
[00:16:09.000 --> 00:16:12.000]  我讀神學院其中一個發現
[00:16:12.000 --> 00:16:17.000]  為什麼入神學院的年紀這麼大,平均年齡為什麼這麼大呢?
[00:16:17.000 --> 00:16:20.000]  原來因為有很多人退休了才來讀
[00:16:20.000 --> 00:16:23.000]  那你就拉高了年平均年齡,是不是?
[00:16:24.000 --> 00:16:27.000]  其實是小的,因為我不想說那麼多
[00:16:27.000 --> 00:16:29.000]  這樣也是好的,是不是?
[00:16:29.000 --> 00:16:31.000]  起碼你退了休也肯侍奉神
[00:16:31.000 --> 00:16:34.000]  好過你退了休只是想著享受,是不是?
[00:16:34.000 --> 00:16:37.000]  但是我們都有我們的計劃
[00:16:37.000 --> 00:16:39.000]  這些都不是不好的,都是好的
[00:16:39.000 --> 00:16:43.000]  但是更加我們也都要明白
[00:16:43.000 --> 00:16:47.000]  有時候神要打破我們的計劃的時候
[00:16:47.000 --> 00:16:50.000]  我們也都是願意去信服的
[00:16:51.000 --> 00:16:56.000]  我自己當然也都有很多計劃
[00:16:56.000 --> 00:16:59.000]  可能其實是被神打破了
[00:16:59.000 --> 00:17:01.000]  但是這些不詳細說
[00:17:01.000 --> 00:17:05.000]  但是在過程當中
[00:17:05.000 --> 00:17:14.000]  就好像奉獻給主耶穌的真拿達香膏那個玉瓶
[00:17:14.000 --> 00:17:17.000]  不打破那些香氣就不會走出來
[00:17:18.000 --> 00:17:23.000]  當我們的生命不小心被神破碎的時候
[00:17:23.000 --> 00:17:25.000]  不小心被神打破的時候
[00:17:25.000 --> 00:17:30.000]  不小心被神來改變的時候
[00:17:30.000 --> 00:17:37.000]  你是發出不了那種興香之氣或者那種榮耀
[00:17:37.000 --> 00:17:41.000]  因為沒有破碎過的人
[00:17:41.000 --> 00:17:44.000]  永遠都不明白信服是什麼意思
[00:17:45.000 --> 00:17:48.000]  而信服不是你容易的時候
[00:17:48.000 --> 00:17:51.000]  也挺好的時候你就走這條路
[00:17:51.000 --> 00:17:53.000]  信服永遠都不是這樣
[00:17:53.000 --> 00:17:55.000]  好像那些螢光棒
[00:17:55.000 --> 00:17:57.000]  你知道那些螢光棒
[00:17:57.000 --> 00:18:00.000]  看它都是完完整整挺好的
[00:18:00.000 --> 00:18:05.000]  唯有是把它咬斷了才有光
[00:18:05.000 --> 00:18:10.000]  我們的生命可能都是這樣的
[00:18:10.000 --> 00:18:13.000]  你有你的意志
[00:18:14.000 --> 00:18:17.000]  有你自己很強的強壯意志
[00:18:17.000 --> 00:18:20.000]  但是你沒有被神咬過
[00:18:20.000 --> 00:18:23.000]  你不明白什麼叫信服
[00:18:23.000 --> 00:18:25.000]  一直都是兜兜轉轉
[00:18:25.000 --> 00:18:27.000]  就像原地踏步屬靈的生命
[00:18:27.000 --> 00:18:29.000]  因為好像再深一點
[00:18:29.000 --> 00:18:32.000]  和神去相遇的時候
[00:18:32.000 --> 00:18:36.000]  就像摩西和耶和華神去相遇的時候
[00:18:36.000 --> 00:18:40.000]  其實它是不斷的被神拆毀
[00:18:42.000 --> 00:18:45.000]  保羅就是這樣去了羅馬
[00:18:45.000 --> 00:18:47.000]  而他到了羅馬的時候
[00:18:47.000 --> 00:18:53.000]  他說在《仕途行傳》第20章
[00:18:53.000 --> 00:18:57.000]  其實他去羅馬之前
[00:18:57.000 --> 00:19:00.000]  剛才說過他是在耶路撒冷那裡被人抓的
[00:19:00.000 --> 00:19:07.000]  但是你說他是不是完全沒有心理準備被人抓呢
[00:19:07.000 --> 00:19:09.000]  完全都出乎他意料之外
[00:19:09.000 --> 00:19:11.000]  他原本一心一意
[00:19:12.000 --> 00:19:15.000]  送了些錢去耶路撒冷去羅馬
[00:19:15.000 --> 00:19:17.000]  其實不是的
[00:19:17.000 --> 00:19:19.000]  在《仕途行傳》第20章保羅說
[00:19:19.000 --> 00:19:22.000]  因為在沿路一直都有人告訴他
[00:19:22.000 --> 00:19:24.000]  你去到耶路撒冷
[00:19:24.000 --> 00:19:26.000]  會被人抓的
[00:19:26.000 --> 00:19:29.000]  會有困所患難等待他
[00:19:29.000 --> 00:19:32.000]  在《仕途行傳》第20章說
[00:19:32.000 --> 00:19:34.000]  現在我往耶路撒冷去
[00:19:34.000 --> 00:19:36.000]  心神迫切
[00:19:36.000 --> 00:19:38.000]  不知道在那裡遇見什麼事
[00:19:39.000 --> 00:19:42.000]  但知道聖靈在閣城裡向我指示
[00:19:42.000 --> 00:19:44.000]  說有困所與患難等待我
[00:19:44.000 --> 00:19:46.000]  我卻不以性命為念
[00:19:46.000 --> 00:19:48.000]  也不看為寶貴
[00:19:48.000 --> 00:19:50.000]  只要行完我的路程
[00:19:50.000 --> 00:19:55.000]  成就我從神主耶穌所領受的職事
[00:19:55.000 --> 00:19:58.000]  證明神恩惠的福音
[00:19:58.000 --> 00:20:01.000]  去耶路撒冷的路程
[00:20:01.000 --> 00:20:03.000]  剛才說過就是
[00:20:03.000 --> 00:20:05.000]  保羅去送錢上去
[00:20:05.000 --> 00:20:07.000]  做一件好的事情
[00:20:08.000 --> 00:20:09.000]  在耶路撒冷的路上
[00:20:09.000 --> 00:20:11.000]  神已經告訴他
[00:20:11.000 --> 00:20:15.000]  你上去會受到困所和患難
[00:20:15.000 --> 00:20:19.000]  但是他也照樣上去
[00:20:19.000 --> 00:20:27.000]  在這裏說到一個人生的態度
[00:20:27.000 --> 00:20:31.000]  人生的態度其實可以
[00:20:31.000 --> 00:20:36.000]  我們有不同的處境
[00:20:37.000 --> 00:20:38.000]  我們就做不同的抉擇
[00:20:38.000 --> 00:20:40.000]  就決定你走不同的路
[00:20:40.000 --> 00:20:44.000]  很多時候在你的抉擇的時候
[00:20:44.000 --> 00:20:52.000]  視乎你人生有什麼原則
[00:20:52.000 --> 00:20:55.000]  一般來說
[00:20:55.000 --> 00:20:58.000]  我們人生態度做抉擇的原則
[00:20:58.000 --> 00:21:02.000]  就是計算的
[00:21:02.000 --> 00:21:06.000]  你計算一下要付出多少
[00:21:07.000 --> 00:21:09.000]  會收穫到多少
[00:21:09.000 --> 00:21:12.000]  計算一下值得做這件事
[00:21:12.000 --> 00:21:14.000]  就做這個決定
[00:21:14.000 --> 00:21:17.000]  你計算一下
[00:21:17.000 --> 00:21:22.000]  你的付出回報應該會比收穫好
[00:21:22.000 --> 00:21:24.000]  這件事就值得做
[00:21:24.000 --> 00:21:27.000]  這是人之常情
[00:21:27.000 --> 00:21:29.000]  如果沒有這樣做
[00:21:29.000 --> 00:21:31.000]  你是一個笨人
[00:21:32.000 --> 00:21:38.000]  做了很多錯的決定
[00:21:38.000 --> 00:21:42.000]  所以這不是不對的
[00:21:42.000 --> 00:21:44.000]  絕對是正確的
[00:21:44.000 --> 00:21:47.000]  我們人生要做一些正確的決定的時候
[00:21:47.000 --> 00:21:50.000]  我們一定要計算代價
[00:21:50.000 --> 00:21:58.000]  但是在計算代價之餘
[00:21:59.000 --> 00:22:03.000]  我們的信仰有另一個原則
[00:22:03.000 --> 00:22:05.000]  這就是信復神
[00:22:05.000 --> 00:22:08.000]  這就是信復神
[00:22:08.000 --> 00:22:10.000]  如果每一件事
[00:22:10.000 --> 00:22:13.000]  只是計算代價而去跟從神
[00:22:13.000 --> 00:22:18.000]  很多事情你是不會制的
[00:22:18.000 --> 00:22:21.000]  就很簡單
[00:22:21.000 --> 00:22:23.000]  去哪一間教會
[00:22:24.000 --> 00:22:30.000]  我很記得我以前有一次
[00:22:30.000 --> 00:22:33.000]  去了中國大陸短宣
[00:22:33.000 --> 00:22:35.000]  去短宣的時候
[00:22:35.000 --> 00:22:37.000]  去了一個教會
[00:22:37.000 --> 00:22:40.000]  一起侍奉幫手
[00:22:40.000 --> 00:22:45.000]  有一個大兄
[00:22:45.000 --> 00:22:49.000]  我們聚會
[00:22:49.000 --> 00:22:51.000]  我忘記了實際幾點了
[00:22:51.000 --> 00:22:53.000]  我當是十點
[00:22:54.000 --> 00:22:55.000]  九點半就到了
[00:22:55.000 --> 00:22:58.000]  他穿了西裝
[00:22:58.000 --> 00:23:00.000]  但你想像
[00:23:00.000 --> 00:23:02.000]  他不是穿西裝很帥
[00:23:02.000 --> 00:23:04.000]  是穿西裝很骯髒
[00:23:04.000 --> 00:23:07.000]  骯髒又皺又爛
[00:23:07.000 --> 00:23:09.000]  這樣的西裝
[00:23:09.000 --> 00:23:11.000]  一看就知道
[00:23:11.000 --> 00:23:14.000]  不是生意人很乾鮮的人
[00:23:14.000 --> 00:23:16.000]  鞋子又骯髒
[00:23:16.000 --> 00:23:18.000]  穿西裝又皮鞋
[00:23:19.000 --> 00:23:25.000]  看到有一個大兄跟他聊天
[00:23:25.000 --> 00:23:27.000]  後來就知道
[00:23:27.000 --> 00:23:29.000]  原來他是很遠來的
[00:23:29.000 --> 00:23:31.000]  他是一個農民
[00:23:31.000 --> 00:23:33.000]  他是一個農夫
[00:23:33.000 --> 00:23:37.000]  每一次他要來我們的教會
[00:23:37.000 --> 00:23:40.000]  短宣侍奉教會
[00:23:40.000 --> 00:23:42.000]  他要走兩小時
[00:23:42.000 --> 00:23:45.000]  因為他沒有車
[00:23:45.000 --> 00:23:47.000]  那些農村地方
[00:23:48.000 --> 00:23:50.000]  那時候未必適合教會
[00:23:50.000 --> 00:23:52.000]  走路好過
[00:23:52.000 --> 00:23:54.000]  就走兩小時
[00:23:54.000 --> 00:23:58.000]  穿著西裝骯髒
[00:23:58.000 --> 00:24:00.000]  他就在農村走來
[00:24:00.000 --> 00:24:03.000]  那套西裝可能是他最好的衣服
[00:24:03.000 --> 00:24:05.000]  就走來
[00:24:05.000 --> 00:24:08.000]  我就很好奇
[00:24:08.000 --> 00:24:10.000]  我就問
[00:24:10.000 --> 00:24:13.000]  你附近有沒有一些較近的教會可以去
[00:24:13.000 --> 00:24:16.000]  這裏走來兩個小時都很遠
[00:24:17.000 --> 00:24:18.000]  他說其實有的
[00:24:18.000 --> 00:24:20.000]  其實那裏有
[00:24:20.000 --> 00:24:22.000]  他在他那個村
[00:24:22.000 --> 00:24:25.000]  另外一個隔離村就近一點
[00:24:25.000 --> 00:24:27.000]  其實可能那裏是半個小時
[00:24:27.000 --> 00:24:29.000]  走半個小時去隔離村
[00:24:29.000 --> 00:24:31.000]  有另外一個教會
[00:24:31.000 --> 00:24:33.000]  那個較小的教會
[00:24:33.000 --> 00:24:35.000]  但那個教會傳的東西古古怪怪
[00:24:35.000 --> 00:24:37.000]  其實又不是經常講
[00:24:37.000 --> 00:24:39.000]  又不是講聖經
[00:24:39.000 --> 00:24:41.000]  他說他心裏沒有平安
[00:24:41.000 --> 00:24:44.000]  他覺得神要他在那裏聚會
[00:24:45.000 --> 00:24:47.000]  於是就所以就每個禮拜
[00:24:47.000 --> 00:24:49.000]  他就走兩個小時
[00:24:49.000 --> 00:24:52.000]  就來我們的教會聚會
[00:24:52.000 --> 00:24:56.000]  我聽了的時候其實我心裏面就好感動
[00:24:56.000 --> 00:25:01.000]  因為如果以我一般人來講
[00:25:01.000 --> 00:25:04.000]  以計算來講
[00:25:04.000 --> 00:25:06.000]  這條數不是好耐計
[00:25:06.000 --> 00:25:08.000]  走來兩個小時
[00:25:08.440 --> 00:25:10.440]  行返去又兩個鐘
[00:25:10.440 --> 00:25:13.440]  即係聚會可能
[00:25:13.440 --> 00:25:16.440]  大陸嘅聚會嗰陣時都長啲嘅
[00:25:16.440 --> 00:25:18.440]  成個幾兩個鐘
[00:25:18.440 --> 00:25:20.440]  咁成日冇曬
[00:25:20.440 --> 00:25:22.440]  作為一個農夫呢其實
[00:25:22.440 --> 00:25:24.440]  停一日工好大件事嘅
[00:25:24.440 --> 00:25:26.440]  好多嘢做嘅係咪
[00:25:26.440 --> 00:25:28.440]  而且有一次我記得佢嚟
[00:25:28.440 --> 00:25:30.440]  佢又帶埋啲香蕉嚟
[00:25:30.440 --> 00:25:33.440]  佢話而家有香蕉有修成
[00:25:33.440 --> 00:25:36.440]  即係佢冇乜奉獻畀神
[00:25:36.440 --> 00:25:38.440]  但係佢話而家啲香蕉有修成
[00:25:38.440 --> 00:25:40.440]  希望即係畀傳道人
[00:25:40.440 --> 00:25:42.440]  畀低大興子妹
[00:25:42.440 --> 00:25:44.440]  即係嗰個嘅
[00:25:44.440 --> 00:25:46.440]  事情就唔係就係計算
[00:25:46.440 --> 00:25:48.440]  好多時候我以我哋嚟講
[00:25:48.440 --> 00:25:50.440]  嘩聚會嘅時間
[00:25:50.440 --> 00:25:52.440]  嘩早少少
[00:25:52.440 --> 00:25:54.440]  又嫌早
[00:25:54.440 --> 00:25:56.440]  硬少少又嫌阻住你唔知晏晝
[00:25:56.440 --> 00:25:58.440]  有咩節目你知唔知定
[00:25:58.440 --> 00:26:00.440]  定聚會時間我哋都係會諗呢啲嘢
