
[00:00:00.000 --> 00:00:03.340]  讓我們一起聽神一度以先先同心的禱告
[00:02:50.160 --> 00:02:53.720]  耶穌曾經這樣說過
[00:02:53.720 --> 00:02:57.360]  如果我們要承受神的國
[00:02:57.360 --> 00:03:01.440]  我們要活像小孩子一樣
[00:03:01.440 --> 00:03:03.040]  不然的話
[00:03:03.040 --> 00:03:07.080]  我們就不能進到神的國當中
[00:03:07.080 --> 00:03:09.120]  在聖經裏面很多基督徒就說
[00:03:09.120 --> 00:03:13.680]  不如我像一個小朋友一樣活就可以進入神的國裏面
[00:03:13.680 --> 00:03:15.520]  很多基督徒就說
[00:03:15.520 --> 00:03:19.080]  我們就好像小孩子一樣可以進到神的國裏面
[00:03:19.080 --> 00:03:22.280]  但是在我自己做家長這麼多年裏面
[00:03:22.280 --> 00:03:24.680]  但是在我自己做家長這麼多年裏面
[00:03:24.680 --> 00:03:28.320]  發覺原來反而很多時候小孩子給我們的學習是
[00:03:28.320 --> 00:03:29.920]  他的心不是很單純
[00:03:29.920 --> 00:03:31.760]  要進到神的國
[00:03:31.760 --> 00:03:34.760]  原來小孩子不是我們想像的這麼單純
[00:03:34.760 --> 00:03:38.000]  就是可以進到神的國裏面
[00:03:38.000 --> 00:03:41.080]  那些小朋友都很自私的
[00:03:41.080 --> 00:03:43.120]  我的孩子們都是很自私
[00:03:43.120 --> 00:03:48.200]  我曾經帶我的子女去一些家長的活動當中
[00:03:48.200 --> 00:03:50.680]  我曾經帶我的孩子去家長的活動當中
[00:03:50.680 --> 00:03:52.520]  去到一個家長的家裏面
[00:03:52.520 --> 00:03:53.880]  小朋友很有趣的
[00:03:53.880 --> 00:03:55.960]  一班人湧進去之後
[00:03:55.960 --> 00:03:58.480]  帶到一個家長的家裏面
[00:03:58.480 --> 00:04:00.840]  原來小朋友是很奇妙
[00:04:00.840 --> 00:04:03.600]  他就是一群進到裏面的時候
[00:04:03.600 --> 00:04:05.200]  小朋友不知道是怎樣的
[00:04:05.200 --> 00:04:07.760]  鼻子聞到一些玩具在哪裏
[00:04:07.760 --> 00:04:10.600]  他們的鼻子會嗅到玩具在哪裏
[00:04:10.600 --> 00:04:12.440]  我們成年人一進到別人的家裏
[00:04:12.440 --> 00:04:14.360]  當然聞到廚房在煮甚麼菜
[00:04:14.360 --> 00:04:18.680]  我們成年人通常都是嗅到哪裡有廚房的味道
[00:04:18.680 --> 00:04:22.440]  但是小朋友很容易聞到哪裏有玩具
[00:04:22.440 --> 00:04:24.920]  小孩子通常都會知道哪裏有
[00:04:24.920 --> 00:04:26.560]  我曾經遇過一次經歷
[00:04:26.560 --> 00:04:27.760]  我曾經有一個經歷
[00:04:27.760 --> 00:04:28.680]  一進到家裏
[00:04:28.680 --> 00:04:30.960]  小朋友突然間進去就不見了
[00:04:30.960 --> 00:04:32.160]  我一進到房子
[00:04:32.160 --> 00:04:33.800]  忽然間小孩子就不見了
[00:04:33.800 --> 00:04:36.280]  原來他們個個知道玩具在哪間房間裏面
[00:04:36.280 --> 00:04:37.760]  他聞到就去了
[00:04:37.760 --> 00:04:40.600]  原來小孩子們都知道玩具在哪個房間
[00:04:40.600 --> 00:04:41.440]  他們就去了
[00:04:41.440 --> 00:04:44.760]  但轉頭我們就開始聽到一些聲音
[00:04:44.760 --> 00:04:46.960]  然後我們就聽到有一些聲音
[00:04:46.960 --> 00:04:48.240]  因為我住在北美洲
[00:04:48.240 --> 00:04:49.920]  他們經常都這樣說
[00:04:49.920 --> 00:04:51.280]  因為我住在北美洲
[00:04:51.280 --> 00:04:52.760]  他們常常是這樣說
[00:04:52.760 --> 00:04:57.360]  麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥麥
[00:04:57.360 --> 00:05:01.560]  就讓我想起了一套電影卡通裏面
[00:05:01.560 --> 00:05:04.320]  就使我想到一個動畫片裏面
[00:05:04.320 --> 00:05:06.820]  說到原來很多海鷗都是這樣叫的
[00:05:06.820 --> 00:05:09.220]  Mai Mai Mai 這樣的
[00:05:09.220 --> 00:05:11.420]  原來有很多海鷗也這樣叫
[00:05:11.420 --> 00:05:12.620]  Mai Mai Mai 這樣
[00:05:12.620 --> 00:05:14.220]  意思就是什麼都是我的
[00:05:14.220 --> 00:05:15.620]  就是說什麼都是我的
[00:05:15.620 --> 00:05:16.820]  為了一件玩具
[00:05:16.820 --> 00:05:17.620]  也是一樣的玩具
[00:05:17.620 --> 00:05:18.620]  大家會爭
[00:05:18.620 --> 00:05:19.720]  一起去爭
[00:05:19.720 --> 00:05:22.620]  難道真的要像小孩子一樣才能進天國
[00:05:22.620 --> 00:05:25.820]  難道真的要像小孩一樣可以進天國
[00:05:25.820 --> 00:05:26.620]  如果是這樣的話
[00:05:26.620 --> 00:05:30.020]  大家怕吵的就不要去信耶穌了
[00:05:30.020 --> 00:05:31.220]  天國很吵的
[00:05:31.220 --> 00:05:33.520]  假如你們怕吵的話就不要信耶穌了
[00:05:33.520 --> 00:05:35.120]  的確 因為天國很吵
[00:05:35.120 --> 00:05:37.320]  原來人的性情
[00:05:37.320 --> 00:05:38.420]  原來人的性情
[00:05:38.420 --> 00:05:40.520]  不分什麼年紀都好
[00:05:40.520 --> 00:05:42.120]  不分什麼年齡
[00:05:42.120 --> 00:05:46.320]  只要他自己固執在自己的利益上面的時候
[00:05:46.320 --> 00:05:49.020]  只要他自己固執在自己的利益上面的時候
[00:05:49.020 --> 00:05:50.620]  什麼都說是自己的
[00:05:50.620 --> 00:05:51.920]  什麼都說是自己的
[00:05:51.920 --> 00:05:53.420]  要跟身邊的人搶
[00:05:53.420 --> 00:05:55.120]  要跟旁邊的人搶
[00:05:55.120 --> 00:05:57.620]  我記得我讀大學的時候
[00:05:57.620 --> 00:05:59.020]  我記得我唸大學的時候
[00:05:59.020 --> 00:06:00.820]  在第二間大學的時候
[00:06:00.820 --> 00:06:02.920]  我唸第二間大學的時候
[00:06:02.920 --> 00:06:07.120]  有些時間我走出去後面的花園
[00:06:07.120 --> 00:06:10.320]  買一條薯條當中午飯吃了
[00:06:10.320 --> 00:06:12.320]  然後我就跑出後面花園
[00:06:12.320 --> 00:06:15.120]  外面去買一個薯條來當午餐
[00:06:15.120 --> 00:06:17.620]  那裡有很多的海鷗
[00:06:17.620 --> 00:06:19.320]  那裡有很多的海鷗
[00:06:19.320 --> 00:06:21.720]  我有一次不是很懂事
[00:06:21.720 --> 00:06:23.220]  也不是很聽人說
[00:06:23.220 --> 00:06:25.520]  有一次我不是很聽別人講
[00:06:25.520 --> 00:06:28.020]  看到海鷗我就扔一條薯條給牠
[00:06:28.020 --> 00:06:30.220]  我看見有海鷗我就泡一個薯條給牠
[00:06:30.220 --> 00:06:32.720]  好像挺有恩慈的
[00:06:32.720 --> 00:06:34.820]  好像挺有恩慈的
[00:06:34.820 --> 00:06:36.620]  跟大地聯合在一起
[00:06:36.620 --> 00:06:38.720]  好像跟大地聯合在一起
[00:06:38.720 --> 00:06:39.920]  牠得到供養
[00:06:39.920 --> 00:06:41.920]  上帝我又做了一些侍奉
[00:06:41.920 --> 00:06:44.720]  上帝你看我又做了一些侍奉
[00:06:44.720 --> 00:06:45.820]  不給也無所謂
[00:06:45.820 --> 00:06:46.320]  不給也無所謂
[00:06:46.320 --> 00:06:47.220]  一給之後
[00:06:47.220 --> 00:06:47.820]  一給之後
[00:06:47.820 --> 00:06:50.020]  海鷗就來扔起
[00:06:50.020 --> 00:06:51.120]  然後海鷗就把牠
[00:06:51.120 --> 00:06:52.520]  十幾隻飛過來
[00:06:52.520 --> 00:06:53.820]  然後十幾隻都飛過來
[00:06:53.820 --> 00:06:56.620]  然後牠為了一條薯條不斷搶
[00:06:56.620 --> 00:06:58.120]  然後就是為了一條薯條
[00:06:58.120 --> 00:06:59.720]  海鷗就是這樣叫的
[00:06:59.720 --> 00:07:01.020]  然後海鷗就是這樣叫
[00:07:01.020 --> 00:07:03.220]  賣!賣!賣!
[00:07:03.220 --> 00:07:03.720]  牠就是這樣叫的
[00:07:03.720 --> 00:07:05.420]  賣!賣!賣!
[00:07:05.420 --> 00:07:06.720]  我發覺原來
[00:07:06.720 --> 00:07:08.520]  無論小朋友創造
[00:07:08.520 --> 00:07:11.020]  所有都原來被罪捆綁的時候
[00:07:11.020 --> 00:07:13.920]  所有東西都是要爭的
[00:07:13.920 --> 00:07:18.120]  原來當罪進了世界以後
[00:07:18.120 --> 00:07:19.220]  不管是小朋友
[00:07:19.220 --> 00:07:22.120]  所有被罩的都是為了利益而爭
[00:07:22.120 --> 00:07:23.920]  當大家每一樣東西
[00:07:23.920 --> 00:07:27.020]  都是以自我為中心之後
[00:07:27.020 --> 00:07:30.220]  當所有東西以自我為中心之後
[00:07:30.220 --> 00:07:32.020]  就會變成爭鬥
[00:07:32.020 --> 00:07:33.020]  都會變成爭鬥
[00:07:33.020 --> 00:07:33.820]  打鬥
[00:07:33.820 --> 00:07:34.520]  打鬥
[00:07:34.520 --> 00:07:37.520]  但是如果你的對手是上帝的話
[00:07:37.520 --> 00:07:38.420]  會怎麼樣呢?
[00:07:38.420 --> 00:07:40.520]  假如你的對手是上帝的話
[00:07:40.520 --> 00:07:40.920]  你會怎麼樣?
[00:07:40.920 --> 00:07:43.320]  你夠不夠上帝去打撐?
[00:07:43.320 --> 00:07:46.420]  你夠不夠上帝這樣的能力?
[00:07:46.420 --> 00:07:47.220]  那你怎麼做?
[00:07:47.220 --> 00:07:48.420]  不夠下的話
[00:07:48.420 --> 00:07:49.420]  那你怎麼做呢?
[00:07:49.420 --> 00:07:51.020]  那今天我們就看一下
[00:07:51.020 --> 00:07:53.120]  有一個人叫做若拿
[00:07:53.120 --> 00:07:56.320]  他怎樣和神去掙扎
[00:07:56.320 --> 00:07:59.220]  他自己以為什麼都是對的人
[00:07:59.220 --> 00:08:01.620]  我們今天就看看這個人物若拿
[00:08:01.620 --> 00:08:03.520]  他是怎樣的自己掙扎
[00:08:03.520 --> 00:08:06.820]  去看自己以為什麼都是對的人
[00:08:06.820 --> 00:08:09.220]  看一下他怎樣可怕
[00:08:09.220 --> 00:08:10.920]  看看他是怎樣的可怕
[00:08:10.920 --> 00:08:13.220]  上帝都搞不定他
[00:08:13.220 --> 00:08:16.420]  好像上帝也擺平不了對他
[00:08:16.420 --> 00:08:19.120]  上帝仍然怎樣對這個
[00:08:19.120 --> 00:08:23.120]  這麼頑固的先知若拿呢?
[00:08:23.120 --> 00:08:25.020]  上帝怎麼樣對付這個
[00:08:25.020 --> 00:08:27.120]  這麼頑固的先知若拿呢?
[00:08:27.120 --> 00:08:30.620]  若拿又怎樣去對付上帝呢?
[00:08:30.620 --> 00:08:33.620]  若拿他又怎樣去對付上帝呢?
[00:08:33.620 --> 00:08:36.220]  那我們今天就看完若拿書了
[00:08:36.220 --> 00:08:39.120]  那今天我們就看完整卷的若拿書
[00:08:39.120 --> 00:08:39.920]  那有什麼學習?
[00:08:39.920 --> 00:08:40.820]  一會兒再說
[00:08:40.820 --> 00:08:42.620]  有什麼等一下我們再講
[00:08:42.620 --> 00:08:43.520]  我們先看一下
[00:08:43.520 --> 00:08:44.020]  我們先看一下
[00:08:44.020 --> 00:08:45.620]  若拿怎樣知事法
[00:08:45.620 --> 00:08:46.820]  若拿怎樣的知事法
[00:08:46.820 --> 00:08:48.720]  我們一起看一下第一至第五節好嗎?
[00:08:48.720 --> 00:08:50.720]  我們一起看第一節第五節
[00:08:50.720 --> 00:08:51.220]  好
[00:08:51.220 --> 00:08:52.820]  我們一起讀多一次好嗎?
[00:08:52.820 --> 00:08:53.720]  又不是很長
[00:08:53.720 --> 00:08:54.620]  我們一起聽
[00:08:54.620 --> 00:08:55.820]  好我們讀了
[00:08:55.820 --> 00:08:56.520]  好
[00:08:56.520 --> 00:08:59.320]  「這事若拿大大不願
[00:08:59.320 --> 00:09:03.720]  且甚發怒就禱告耶和華說
[00:09:03.720 --> 00:09:07.020]  『耶和華,我在本國的時候
[00:09:07.020 --> 00:09:09.420]  豈不是這樣說嗎?
[00:09:09.420 --> 00:09:13.720]  我知道祢是有恩典、有憐憫的神
[00:09:13.720 --> 00:09:17.720]  不輕易發怒、有豐盛的慈愛
[00:09:17.720 --> 00:09:21.020]  並且後悔不降所說的災
[00:09:21.020 --> 00:09:25.720]  所以我急速逃往他之去』
[00:09:25.720 --> 00:09:30.220]  『耶和華,現在求祢取我的命吧
[00:09:30.220 --> 00:09:33.920]  因為我死了比活著還好』
[00:09:33.920 --> 00:09:38.720]  『耶和華說:『你這樣發怒合乎你嗎?』
[00:09:38.720 --> 00:09:40.820]  於是若拿出城
[00:09:40.820 --> 00:09:42.920]  坐在城的東邊
[00:09:42.920 --> 00:09:46.520]  在那裡為自己搭了一座棚
[00:09:46.520 --> 00:09:48.720]  坐在棚的陰下
[00:09:48.720 --> 00:09:52.220]  要看看那城究竟如何』」
[00:09:52.220 --> 00:09:54.220]  在這五節的經文裡面
[00:09:54.220 --> 00:09:55.420]  在這五節的經文裡面
[00:09:55.420 --> 00:09:56.920]  我們看見一個人
[00:09:56.920 --> 00:10:01.120]  已經進入一種自私自利的極端狀態
[00:10:01.120 --> 00:10:02.320]  我們已經看見一個人
[00:10:02.320 --> 00:10:04.620]  進入自私自利的極端狀態
[00:10:04.620 --> 00:10:08.020]  他整雙屬靈的眼睛是瞎了
[00:10:08.020 --> 00:10:10.420]  他整雙屬靈的眼睛是瞎了
[00:10:10.420 --> 00:10:13.320]  而且他的心是麻木不仁
[00:10:13.320 --> 00:10:15.820]  而且他的心是麻木不仁
[00:10:15.820 --> 00:10:17.020]  前文我們看過
[00:10:17.020 --> 00:10:20.120]  若拿做了一個很無心的侍奉
[00:10:20.120 --> 00:10:21.120]  前文我們看見
[00:10:21.120 --> 00:10:23.420]  若拿做了一個非常無心的侍奉
[00:10:23.420 --> 00:10:27.020]  卻使得整個尼尼尾城全民悔改
[00:10:27.020 --> 00:10:30.520]  卻使得整個尼尼尾城全民悔改
[00:10:30.520 --> 00:10:35.020]  於是耶和華甚至寬恕了整個尼尼尾城
[00:10:35.020 --> 00:10:38.020]  甚至使耶和華灌輸了整個尼尼尾城
[00:10:38.020 --> 00:10:40.520]  可以說是非常成功的一個侍奉
[00:10:40.520 --> 00:10:42.320]  可以說是一個非常成功的侍奉
[00:10:42.320 --> 00:10:44.320]  如果我們今天開報道會
[00:10:44.320 --> 00:10:45.720]  假如我們今天開報道會
[00:10:45.720 --> 00:10:47.420]  請一個很差的講員
[00:10:47.420 --> 00:10:52.520]  請一個很糟糕的講員
[00:10:52.520 --> 00:10:53.520]  隨便說
[00:10:53.520 --> 00:10:56.020]  隨便說
[00:10:56.020 --> 00:10:57.020]  亂講
[00:10:57.020 --> 00:10:58.520]  很多人信了主
[00:10:58.520 --> 00:10:59.920]  然後很多人就信主了
[00:10:59.920 --> 00:11:01.920]  不知道為什麼常常都是這樣的
[00:11:01.920 --> 00:11:05.420]  我也不知道為什麼常常都是這樣的情況
[00:11:05.420 --> 00:11:09.220]  應該正常一個侍奉神的人應該很開心
[00:11:09.220 --> 00:11:12.620]  其實一個正常的侍奉的人應該是很開心
[00:11:12.620 --> 00:11:13.620]  但是很諷刺
[00:11:13.620 --> 00:11:15.120]  若拿很憤怒
[00:11:15.120 --> 00:11:17.120]  很諷刺地去發怒
[00:11:17.120 --> 00:11:18.120]  但是你發現
[00:11:18.120 --> 00:11:20.020]  若拿是非常諷刺的
[00:11:20.020 --> 00:11:22.620]  他是侍奉中放
[00:11:22.620 --> 00:11:25.220]  傳道人因為成功傳道
[00:11:25.220 --> 00:11:26.220]  使人信主
[00:11:26.220 --> 00:11:27.720]  而他很不開心
[00:11:27.720 --> 00:11:29.720]  這個都算是經典例子
[00:11:29.720 --> 00:11:33.120]  傳道人因為侍奉使到別人信主
[00:11:33.120 --> 00:11:34.420]  卻很發怒
[00:11:34.420 --> 00:11:36.120]  這個是非常經典的例子
[00:11:36.120 --> 00:11:37.920]  他的發怒不是一般的發怒
[00:11:37.920 --> 00:11:39.020]  他的發怒不是一般的發怒
[00:11:39.020 --> 00:11:39.920]  聖經在這裡說
[00:11:39.920 --> 00:11:41.620]  若拿大大不悅
[00:11:41.620 --> 00:11:43.120]  且甚發怒
[00:11:43.120 --> 00:11:44.320]  聖經在這裡說
[00:11:44.320 --> 00:11:46.020]  若拿大大不悅
[00:11:46.020 --> 00:11:47.120]  且甚發怒
[00:11:47.120 --> 00:11:49.120]  原來這個發怒的字
[00:11:49.120 --> 00:11:52.220]  是在前文第九節和第十節都用過的
[00:11:52.220 --> 00:11:54.020]  原來這個發怒的詞
[00:11:54.020 --> 00:11:56.220]  在前文第九節
[00:11:56.220 --> 00:11:59.020]  正確的翻譯應該是「獵怒」
[00:11:59.020 --> 00:12:02.020]  正確的翻譯應該是「獵怒」
[00:12:02.020 --> 00:12:04.920]  上帝原本因為尼尼微臣的人
[00:12:04.920 --> 00:12:06.720]  他心裡邊
[00:12:06.720 --> 00:12:08.920]  連尼尼微的王都知道
[00:12:08.920 --> 00:12:11.220]  上帝會發「獵怒」
[00:12:11.220 --> 00:12:15.520]  在尼尼微臣的王也知道
[00:12:15.520 --> 00:12:18.520]  上帝在發「獵怒」
[00:12:18.520 --> 00:12:21.020]  但最後竟然因為悔改
[00:12:21.020 --> 00:12:25.020]  上帝將他的「獵怒」完全除去
[00:12:25.020 --> 00:12:26.820]  但是因為他們的悔改
[00:12:26.820 --> 00:12:30.220]  上帝把他自己的「獵怒」完全除去
[00:12:30.220 --> 00:12:31.320]  或者應該正式說
[00:12:31.320 --> 00:12:33.120]  自己「攬」回上身
[00:12:33.120 --> 00:12:34.420]  也許可以這樣說
[00:12:34.420 --> 00:12:36.620]  他把這一切放在自己的身上
[00:12:36.620 --> 00:12:37.320]  廣東話
[00:12:37.320 --> 00:12:38.920]  上帝「啃」回自己
[00:12:38.920 --> 00:12:41.820]  原本要給你們承受的痛苦
[00:12:41.820 --> 00:12:42.920]  就是說
[00:12:42.920 --> 00:12:44.620]  上帝要吞下
[00:12:44.620 --> 00:12:46.620]  原本是給你們受的痛苦
[00:12:46.620 --> 00:12:49.220]  但若拿在這裡又發「獵怒」
[00:12:49.220 --> 00:12:52.020]  在這裡「若拿」他發「獵怒」
[00:12:52.020 --> 00:12:53.720]  待會兒我們會想
[00:12:53.720 --> 00:12:55.020]  在這個時候我們會思想
[00:12:55.020 --> 00:12:56.620]  你在發怒的時候
[00:12:56.620 --> 00:12:58.120]  你要做什麼呢?
[00:12:58.120 --> 00:12:59.120]  你在發怒的時候
[00:12:59.120 --> 00:12:59.720]  你會做什麼呢?
[00:12:59.720 --> 00:13:01.220]  虔誠人真是虔誠人
[00:13:01.220 --> 00:13:02.720]  是不同一格的
[00:13:02.720 --> 00:13:03.920]  虔誠人是虔誠人
[00:13:03.920 --> 00:13:04.820]  他是不同一個
[00:13:04.820 --> 00:13:06.220]  若拿發怒呢?
[00:13:06.220 --> 00:13:06.920]  若拿發怒
[00:13:06.920 --> 00:13:08.320]  他會祈禱的吧?
[00:13:08.320 --> 00:13:09.320]  他會禱告
[00:13:09.320 --> 00:13:10.320]  你有沒有試過?
[00:13:10.320 --> 00:13:10.820]  你試過嗎?
[00:13:10.820 --> 00:13:11.620]  最生氣的時候
[00:13:11.620 --> 00:13:13.020]  和上帝祈禱
[00:13:13.020 --> 00:13:13.820]  最生氣的時候
[00:13:13.820 --> 00:13:14.920]  你會對上帝祈禱
[00:13:14.920 --> 00:13:17.120]  有,你經常都會這樣
[00:13:17.120 --> 00:13:17.920]  有,你常常這樣
[00:13:17.920 --> 00:13:18.720]  上帝啊
[00:13:18.720 --> 00:13:20.320]  那個姊妹很壞
[00:13:20.320 --> 00:13:21.420]  這個姊妹很壞
[00:13:21.420 --> 00:13:23.020]  我現在來和你講
[00:13:23.020 --> 00:13:23.920]  我現在來和你說
[00:13:23.920 --> 00:13:25.020]  和你審判
[00:13:25.020 --> 00:13:26.520]  求你審判
[00:13:26.520 --> 00:13:26.920]  或者說
[00:13:26.920 --> 00:13:27.820]  啊,上帝啊
[00:13:27.820 --> 00:13:28.320]  也許說
[00:13:28.320 --> 00:13:29.520]  那個弟兄
[00:13:29.520 --> 00:13:30.120]  這個弟兄
[00:13:30.120 --> 00:13:30.920]  他說了一句話
[00:13:30.920 --> 00:13:32.020]  很噁心
[00:13:32.020 --> 00:13:32.920]  他說了一句話
[00:13:32.920 --> 00:13:33.720]  使我心裡面
[00:13:33.720 --> 00:13:35.320]  我一輩子恨死他了
[00:13:35.320 --> 00:13:36.220]  我
[00:13:36.220 --> 00:13:38.120]  一輩子都會很恨死他
[00:13:38.120 --> 00:13:40.020]  上帝,除非你叫他悔改
[00:13:40.020 --> 00:13:40.420]  除非
[00:13:40.420 --> 00:13:43.820]  上帝啊,除非你叫他悔改
[00:13:43.820 --> 00:13:46.820]  不過這次,他祈禱更加入肉
[00:13:46.820 --> 00:13:47.420]  但是這一次
[00:13:47.420 --> 00:13:49.420]  越南的禱告更加厲害
[00:13:49.420 --> 00:13:50.420]  因為他生氣的那個人
[00:13:50.420 --> 00:13:51.420]  不是人
[00:13:51.420 --> 00:13:53.220]  因為他生氣的這個不是人
[00:13:53.220 --> 00:13:54.220]  他生氣上帝
[00:13:54.220 --> 00:13:55.020]  他生上帝的氣
[00:13:55.020 --> 00:13:57.320]  他和上帝祈禱
[00:13:57.320 --> 00:13:59.420]  他還跟上帝禱告
[00:13:59.420 --> 00:14:00.420]  哇,他這個祈禱
[00:14:00.420 --> 00:14:01.220]  真是我想
[00:14:01.220 --> 00:14:02.620]  不知道你夠不夠膽
[00:14:02.620 --> 00:14:03.420]  我想
[00:14:03.420 --> 00:14:04.920]  不知道你有沒有這個膽量
[00:14:04.920 --> 00:14:06.120]  這樣向上帝禱告
[00:14:06.120 --> 00:14:07.220]  他在這裡一開始
[00:14:07.220 --> 00:14:08.420]  耶和華
[00:14:08.420 --> 00:14:09.620]  他在這裡一開始
[00:14:09.620 --> 00:14:10.420]  耶和華
[00:14:10.420 --> 00:14:12.320]  我在本國的時候
[00:14:12.320 --> 00:14:13.720]  我在本國的時候
[00:14:13.720 --> 00:14:15.020]  我不是說過了
[00:14:15.020 --> 00:14:16.220]  我不是已經說過了嗎
[00:14:16.220 --> 00:14:17.320]  以滿國華來說
[00:14:17.320 --> 00:14:19.220]  他也不是第一次這樣祈禱
[00:14:19.220 --> 00:14:20.220]  換句話說
[00:14:20.220 --> 00:14:21.620]  他不是第一次這樣的禱告
[00:14:21.620 --> 00:14:23.420]  一開始他就說
[00:14:23.420 --> 00:14:24.420]  上帝啊
[00:14:24.420 --> 00:14:25.320]  一開始他就說
[00:14:25.320 --> 00:14:25.820]  上帝啊
[00:14:25.820 --> 00:14:27.120]  你第一句怎麼祈禱
[00:14:27.120 --> 00:14:27.920]  上帝啊
[00:14:27.920 --> 00:14:30.220]  你真偉大
[00:14:30.220 --> 00:14:31.920]  他真是
[00:14:31.920 --> 00:14:33.820]  上帝啊
[00:14:33.820 --> 00:14:34.920]  我知道你有恩典
[00:14:34.920 --> 00:14:36.120]  有憐憫的神
[00:14:36.120 --> 00:14:37.020]  不輕易發怒
[00:14:37.020 --> 00:14:38.920]  有豐盛的慈愛
[00:14:38.920 --> 00:14:39.720]  他說上帝啊
[00:14:39.720 --> 00:14:40.920]  我知道你是有恩典
[00:14:40.920 --> 00:14:41.720]  有憐憫的神
[00:14:41.720 --> 00:14:42.820]  有豐盛的慈愛
[00:14:42.820 --> 00:14:44.420]  他真是很熟悉聖經
[00:14:44.420 --> 00:14:45.620]  他很熟悉聖經
[00:14:45.620 --> 00:14:47.720]  出埃及記的三十四章第六七節
[00:14:47.720 --> 00:14:48.820]  他背得很熟
[00:14:48.820 --> 00:14:51.220]  出埃及記第三十四章六七節
[00:14:51.220 --> 00:14:52.120]  他背得很熟
[00:14:52.120 --> 00:14:53.320]  基督徒祈禱也是這樣
