
[00:00:00.000 --> 00:00:02.000]  兄弟姐妹,我們一起來禱告
[00:02:19.000 --> 00:02:22.000]  把那個錢包還給那個人
[00:02:22.000 --> 00:02:25.000]  他說他都很欣賞他的兒子
[00:02:25.000 --> 00:02:29.000]  現在長大了 這麼正直
[00:02:29.000 --> 00:02:32.000]  然後他就說
[00:02:32.000 --> 00:02:34.000]  他的兒子這麼堅持
[00:02:34.000 --> 00:02:35.000]  其中一個原因
[00:02:35.000 --> 00:02:38.000]  他說他的兒子相信有貪麻
[00:02:38.000 --> 00:02:40.000]  就是他相信有報應的
[00:02:40.000 --> 00:02:42.000]  如果那個錢包不還給那個人
[00:02:42.000 --> 00:02:46.000]  就會有壞運來追著他
[00:02:46.000 --> 00:02:48.000]  所以他說他不想有報應
[00:02:48.000 --> 00:02:53.000]  所以一定要把錢包還給他的兒子
[00:02:53.000 --> 00:02:56.000]  我先不評論這件事情
[00:02:56.000 --> 00:03:00.000]  今天也不是說報應那些事情
[00:03:00.000 --> 00:03:02.000]  但是你就反映到
[00:03:02.000 --> 00:03:05.000]  其實一個人怎麼看這個世界如何
[00:03:05.000 --> 00:03:07.000]  是一個什麼的世界 怎麼運作
[00:03:07.000 --> 00:03:12.000]  其實是息息相關影響他怎麼做決定的
[00:03:12.000 --> 00:03:15.000]  這是一個很真實的事實
[00:03:15.000 --> 00:03:22.000]  而今天就想思商一個問題
[00:03:22.000 --> 00:03:25.000]  一般人他們怎麼看這個世界
[00:03:25.000 --> 00:03:29.000]  有什麼的選項 有什麼的選項
[00:03:29.000 --> 00:03:31.000]  而你看到有什麼選項的時候
[00:03:31.000 --> 00:03:34.000]  當然我也都會解釋
[00:03:34.000 --> 00:03:37.000]  究竟哪一個選項比較合理
[00:03:37.000 --> 00:03:40.000]  有些比較不合理
[00:03:40.000 --> 00:03:43.000]  第一個選項
[00:03:43.000 --> 00:03:45.000]  很多人看這個世界
[00:03:45.000 --> 00:03:50.000]  是一個科學建構出來的世界
[00:03:50.000 --> 00:03:55.000]  從物理學 從生物學 從化學
[00:03:55.000 --> 00:03:58.000]  是一個科學家研究的世界
[00:03:58.000 --> 00:04:01.000]  這個世界就是經過了
[00:04:01.000 --> 00:04:05.000]  在十七世紀文藝復興啟蒙運動之後
[00:04:05.000 --> 00:04:07.000]  其實人就相信這個世界
[00:04:07.000 --> 00:04:10.000]  其實可以藉著各樣的科學
[00:04:10.000 --> 00:04:13.000]  越來越理解得多 越來越知道得多
[00:04:13.000 --> 00:04:16.000]  也都去明白怎麼運作的時候
[00:04:16.000 --> 00:04:19.000]  就可以在這個世界當中
[00:04:19.000 --> 00:04:22.000]  來做一些改變世界的事情
[00:04:22.000 --> 00:04:27.000]  或者是去主導這個世界
[00:04:27.000 --> 00:04:32.000]  這個就是普遍來說稱為現代的開始
[00:04:32.000 --> 00:04:34.000]  就是在啟蒙運動的時候
[00:04:34.000 --> 00:04:35.000]  十七世紀的時候
[00:04:35.000 --> 00:04:38.000]  就是科學開始發展的時候
[00:04:38.000 --> 00:04:40.000]  人就相信這個世界是這樣
[00:04:40.000 --> 00:04:42.000]  但是到了今時今日
[00:04:42.000 --> 00:04:44.000]  到了二十一世紀的時候
[00:04:44.000 --> 00:04:48.000]  在這一種這樣的世界觀
[00:04:48.000 --> 00:04:50.000]  可以這麼說
[00:04:50.000 --> 00:04:55.000]  其實背後就有一個假設
[00:04:55.000 --> 00:04:57.000]  或者在這個世界觀之後
[00:04:57.000 --> 00:04:58.000]  這樣看世界
[00:04:58.000 --> 00:05:02.000]  就有一個視野 有一個觀念
[00:05:02.000 --> 00:05:07.000]  是很清楚 也是很主導的
[00:05:07.000 --> 00:05:10.000]  他們就是相信一個科學的世界觀
[00:05:10.000 --> 00:05:15.000]  其實只是一個感官探求到的世界
[00:05:15.000 --> 00:05:18.000]  你想想是不是
[00:05:18.000 --> 00:05:22.000]  譬如在一個實驗室裡面
[00:05:22.000 --> 00:05:25.000]  所做實驗的 科學探求的東西
[00:05:25.000 --> 00:05:27.000]  很多都是需要有理論
[00:05:27.000 --> 00:05:29.000]  跟著也都有實驗去證明
[00:05:29.000 --> 00:05:31.000]  去支持的 是不是
[00:05:31.000 --> 00:05:32.000]  你不只是一個理論
[00:05:32.000 --> 00:05:35.000]  一個理論那些是不實際的
[00:05:35.000 --> 00:05:37.000]  你有些觀察
[00:05:37.000 --> 00:05:41.000]  跟著你就要做一些實驗
[00:05:41.000 --> 00:05:42.000]  如果可以重複的實驗
[00:05:42.000 --> 00:05:44.000]  更加能夠證明到
[00:05:44.000 --> 00:05:46.000]  引證到這個理論是正確的
[00:05:46.000 --> 00:05:50.000]  這個是整個科學的世界的運作
[00:05:50.000 --> 00:05:52.000]  或者科學的實驗室
[00:05:52.000 --> 00:05:55.000]  一個科學的範疇的運作方式
[00:05:55.000 --> 00:05:56.000]  而事實上
[00:05:56.000 --> 00:05:58.000]  我們到了今天21世紀
[00:05:58.000 --> 00:06:00.000]  很多的東西
[00:06:00.000 --> 00:06:03.000]  事實上跟科學是息息相關的
[00:06:03.000 --> 00:06:06.000]  你想想你用的手提電話
[00:06:06.000 --> 00:06:08.000]  你可能看電視
[00:06:08.000 --> 00:06:10.000]  你上網
[00:06:10.000 --> 00:06:11.000]  很多東西都是因為
[00:06:11.000 --> 00:06:13.000]  很多科學的科技的發展
[00:06:13.000 --> 00:06:17.000]  好像將我們整個的生活都主導了
[00:06:17.000 --> 00:06:19.000]  改變了
[00:06:19.000 --> 00:06:21.000]  很難去想像20年前
[00:06:21.000 --> 00:06:25.000]  是沒有智能電話的
[00:06:25.000 --> 00:06:26.000]  是不是
[00:06:26.000 --> 00:06:27.000]  但事實上很明顯
[00:06:27.000 --> 00:06:30.000]  20年前是沒有智能電話的
[00:06:30.000 --> 00:06:32.000]  而沒有智能電話的世界
[00:06:32.000 --> 00:06:34.000]  和有智能電話的世界
[00:06:34.000 --> 00:06:36.000]  你可以這樣說
[00:06:36.000 --> 00:06:40.000]  都已經是一個翻天覆地的世界
[00:06:40.000 --> 00:06:42.000]  我記得那時候
[00:06:42.000 --> 00:06:44.000]  初初來到美國的時候
[00:06:44.000 --> 00:06:45.000]  要去
[00:06:45.000 --> 00:06:47.000]  譬如去一些人家
[00:06:47.000 --> 00:06:52.000]  要去找他的地址
[00:06:52.000 --> 00:06:55.000]  你知道多複雜嗎
[00:06:55.000 --> 00:06:57.000]  找到地址之後
[00:06:57.000 --> 00:07:00.000]  接著要找到地圖
[00:07:00.000 --> 00:07:02.000]  找到地圖之後
[00:07:02.000 --> 00:07:05.000]  開車去的時候
[00:07:05.000 --> 00:07:06.000]  又不是那麼熟路
[00:07:06.000 --> 00:07:09.000]  東南西北都還沒有弄清楚的時候
[00:07:09.000 --> 00:07:11.000]  還要多一個領航員
[00:07:11.000 --> 00:07:13.000]  你知道什麼是領航員嗎
[00:07:13.000 --> 00:07:15.000]  坐在你旁邊的人就告訴你
[00:07:15.000 --> 00:07:17.000]  前面那條街就是了
[00:07:17.000 --> 00:07:18.000]  要轉左
[00:07:18.000 --> 00:07:19.000]  轉左之後
[00:07:19.000 --> 00:07:21.000]  又要再轉右
[00:07:21.000 --> 00:07:22.000]  不要再過
[00:07:22.000 --> 00:07:24.000]  過了之後又回頭
[00:07:24.000 --> 00:07:26.000]  糟了 畫了一條線又不同了
[00:07:26.000 --> 00:07:27.000]  又要再過
[00:07:27.000 --> 00:07:28.000]  多複雜
[00:07:28.000 --> 00:07:29.000]  是不是
[00:07:29.000 --> 00:07:30.000]  這個是
[00:07:30.000 --> 00:07:33.000]  沒有智能電話和有智能電話
[00:07:33.000 --> 00:07:35.000]  其中一方面
[00:07:35.000 --> 00:07:36.000]  所以
[00:07:36.000 --> 00:07:37.000]  在現代人來說
[00:07:37.000 --> 00:07:38.000]  科技
[00:07:38.000 --> 00:07:40.000]  好像科學的世界
[00:07:40.000 --> 00:07:42.000]  就是一個主導著
[00:07:42.000 --> 00:07:45.000]  人所看的這個世界所發生的東西
[00:07:45.000 --> 00:07:48.000]  都是一個科學主導的一個世界
[00:07:48.000 --> 00:07:50.000]  而這個科學主導的世界
[00:07:50.000 --> 00:07:52.000]  但是他們所探求的
[00:07:52.000 --> 00:07:56.000]  都是感官領域的一個世界觀
[00:07:56.000 --> 00:07:58.000]  意思是什麼意思
[00:07:58.000 --> 00:07:59.000]  意思就是說
[00:07:59.000 --> 00:08:00.000]  你看得見
[00:08:00.000 --> 00:08:01.000]  摸得到
[00:08:01.000 --> 00:08:02.000]  量度得到
[00:08:02.000 --> 00:08:04.000]  那些就是真實的
[00:08:04.000 --> 00:08:05.000]  看不見
[00:08:05.000 --> 00:08:06.000]  量度不到
[00:08:06.000 --> 00:08:11.000]  那些心理的反應
[00:08:11.000 --> 00:08:13.000]  那些可能是真可能是假
[00:08:13.000 --> 00:08:15.000]  你就任你信什麼
[00:08:15.000 --> 00:08:17.000]  但是唯一
[00:08:17.000 --> 00:08:19.000]  真實的世界
[00:08:19.000 --> 00:08:21.000]  就是物理見到的世界
[00:08:21.000 --> 00:08:22.000]  是不是
[00:08:22.000 --> 00:08:24.000]  就是什麼都是假
[00:08:24.000 --> 00:08:25.000]  總之
[00:08:25.000 --> 00:08:27.000]  是可以量度得到
[00:08:27.000 --> 00:08:29.000]  可以重覆得到
[00:08:29.000 --> 00:08:33.000]  可以大家客觀地去體驗得到的
[00:08:33.000 --> 00:08:35.000]  那些就是一個真實的世界
[00:08:35.000 --> 00:08:38.000]  很多人是這樣相信的
[00:08:38.000 --> 00:08:40.000]  所以很多人就覺得
[00:08:40.000 --> 00:08:43.000]  這樣這些都是心靈的寄託
[00:08:43.000 --> 00:08:44.000]  是不是
[00:08:44.000 --> 00:08:45.000]  因為
[00:08:45.000 --> 00:08:46.000]  這些
[00:08:46.000 --> 00:08:47.000]  沒有人知道
[00:08:47.000 --> 00:08:49.000]  也都量度不到
[00:08:49.000 --> 00:08:51.000]  我記得有個朋友
[00:08:51.000 --> 00:08:52.000]  和我聊天
[00:08:52.000 --> 00:08:53.000]  傳福音的時候
[00:08:53.000 --> 00:08:54.000]  他就說
[00:08:54.000 --> 00:08:55.000]  神在哪裡
[00:08:55.000 --> 00:08:56.000]  又量度不到
[00:08:56.000 --> 00:08:57.000]  又看不到
[00:08:57.000 --> 00:08:59.000]  靈魂是什麼來的
[00:08:59.000 --> 00:09:01.000]  靈魂有沒有重量
[00:09:01.000 --> 00:09:02.000]  死了之後
[00:09:02.000 --> 00:09:03.000]  靈魂走了
[00:09:03.000 --> 00:09:04.000]  你說
[00:09:04.000 --> 00:09:05.000]  但是屍體
[00:09:05.000 --> 00:09:06.000]  會不會輕了
[00:09:06.000 --> 00:09:07.000]  所以有人說
[00:09:07.000 --> 00:09:10.000]  屍體是不是少了7克
[00:09:10.000 --> 00:09:12.000]  靈魂是只有7克這麼重的
[00:09:12.000 --> 00:09:13.000]  你明白嗎
[00:09:13.000 --> 00:09:14.000]  這些量度不到
[00:09:14.000 --> 00:09:15.000]  說不到
[00:09:15.000 --> 00:09:17.000]  任你作都可以
[00:09:17.000 --> 00:09:18.000]  意思就是這樣
[00:09:18.000 --> 00:09:19.000]  這樣去說
[00:09:19.000 --> 00:09:20.000]  但是
[00:09:20.000 --> 00:09:21.000]  這個就是因為
[00:09:21.000 --> 00:09:23.000]  因為他這樣的觀念
[00:09:23.000 --> 00:09:24.000]  都不能怪他
[00:09:24.000 --> 00:09:25.000]  因為從小到大
[00:09:25.000 --> 00:09:26.000]  特別我們現代人
[00:09:26.000 --> 00:09:27.000]  西方
[00:09:27.000 --> 00:09:28.000]  我們受西方教育的
[00:09:28.000 --> 00:09:30.000]  都是一個這樣的物理感官
[00:09:30.000 --> 00:09:33.000]  探頭的世界
[00:09:33.000 --> 00:09:35.000]  很多東西都是
[00:09:35.000 --> 00:09:36.000]  量度不到
[00:09:36.000 --> 00:09:39.000]  就未必是真實的
[00:09:39.000 --> 00:09:40.000]  但是
[00:09:40.000 --> 00:09:42.000]  唯有最真真實實的
[00:09:42.000 --> 00:09:46.000]  就拿捏得到的東西
[00:09:46.000 --> 00:09:48.000]  所以在一個這樣的科學的
[00:09:48.000 --> 00:09:50.000]  探求的世界觀當中
[00:09:50.000 --> 00:09:55.000]  是假設沒有上帝的
[00:09:55.000 --> 00:09:56.000]  很多人都是
[00:09:56.000 --> 00:09:58.000]  假設沒有上帝的生活
[00:09:58.000 --> 00:10:00.000]  你知道嗎
[00:10:00.000 --> 00:10:01.000]  有時候甚至乎
[00:10:01.000 --> 00:10:03.000]  基督徒都是
[00:10:03.000 --> 00:10:05.000]  假設沒有上帝的生活
[00:10:05.000 --> 00:10:06.000]  為什麼呢
[00:10:06.000 --> 00:10:08.000]  因為我們就是相信
[00:10:08.000 --> 00:10:09.000]  一樣東西都是
[00:10:09.000 --> 00:10:11.000]  根據這個自然現象
[00:10:11.000 --> 00:10:12.000]  日出日落
[00:10:12.000 --> 00:10:14.000]  就是
[00:10:14.000 --> 00:10:15.000]  總不知
[00:10:15.000 --> 00:10:16.000]  你在譬如
[00:10:16.000 --> 00:10:18.000]  10呎跌下來
[00:10:18.000 --> 00:10:20.000]  你一定會扭到腳
[00:10:20.000 --> 00:10:23.000]  或者起碼會跌傷的
[00:10:23.000 --> 00:10:24.000]  因為這些全部都是
[00:10:24.000 --> 00:10:26.000]  物理解釋得到的
[00:10:26.000 --> 00:10:29.000]  一樣東西都是
[00:10:29.000 --> 00:10:31.000]  有病就看醫生
[00:10:31.000 --> 00:10:32.000]  醫生也都是
[00:10:32.000 --> 00:10:33.000]  醫藥也都是
[00:10:33.000 --> 00:10:34.000]  在科學的範疇
[00:10:34.000 --> 00:10:35.000]  解釋得到的
[00:10:35.000 --> 00:10:38.000]  所有的生活的決定
[00:10:38.000 --> 00:10:40.000]  基本上都可以這麼說
[00:10:40.000 --> 00:10:41.000]  很客觀
[00:10:41.000 --> 00:10:42.000]  很合理
[00:10:42.000 --> 00:10:44.000]  很邏輯
[00:10:44.000 --> 00:10:45.000]  沒有需要上帝
[00:10:45.000 --> 00:10:47.000]  都是解釋得到
[00:10:47.000 --> 00:10:50.000]  這樣來運作的
[00:10:50.000 --> 00:10:51.000]  很多人就是
[00:10:51.000 --> 00:10:53.000]  活在一個這樣的世界當中
[00:10:53.000 --> 00:10:55.000]  來生活的
[00:10:55.000 --> 00:10:56.000]  當然了
[00:10:56.000 --> 00:10:58.000]  這是一個西方教育
[00:10:58.000 --> 00:10:59.000]  很多時候
[00:10:59.000 --> 00:11:00.000]  我們都是假設
[00:11:00.000 --> 00:11:01.000]  沒有上帝
[00:11:01.000 --> 00:11:02.000]  來教育你
[00:11:02.000 --> 00:11:03.000]  譬如你寫一個
[00:11:03.000 --> 00:11:05.000]  科學論文
[00:11:05.000 --> 00:11:06.000]  中間你說
[00:11:06.000 --> 00:11:08.000]  不過這個是假設
[00:11:08.000 --> 00:11:10.000]  如果假設有上帝在
[00:11:10.000 --> 00:11:11.000]  譬如
[00:11:11.000 --> 00:11:13.000]  那就不會是這樣的了
[00:11:13.000 --> 00:11:15.000]  那這個論文就肯定
[00:11:15.000 --> 00:11:16.000]  不合格了
[00:11:16.000 --> 00:11:18.000]  因為這個論文本身
[00:11:18.000 --> 00:11:19.000]  不應該
[00:11:19.000 --> 00:11:21.000]  你不應該牽涉到一些
[00:11:21.000 --> 00:11:22.000]  量度不到
[00:11:22.000 --> 00:11:24.000]  未知數的東西存在的
[00:11:24.000 --> 00:11:25.000]  上帝其中一樣
[00:11:25.000 --> 00:11:27.000]  這個是他們的假設
[00:11:27.000 --> 00:11:29.000]  在這樣的世界觀之下
[00:11:29.000 --> 00:11:31.000]  來去看
[00:11:31.000 --> 00:11:35.000]  所以很多人就覺得
[00:11:35.000 --> 00:11:36.000]  關於信仰
[00:11:36.000 --> 00:11:37.000]  關於心理
[00:11:37.000 --> 00:11:40.000]  這些都是一些心理的現象
[00:11:40.000 --> 00:11:41.000]  這些是
[00:11:41.000 --> 00:11:44.000]  這個世界的運作方式
[00:11:44.000 --> 00:11:48.000]  應該要排除在外的
[00:11:48.000 --> 00:11:51.000]  不知道這個是不是你的想法
[00:11:51.000 --> 00:11:54.000]  可能你沒有心思熟慮
[00:11:54.000 --> 00:11:57.000]  你說有這種想法
[00:11:57.000 --> 00:11:58.000]  但是這個背後的理念
[00:11:58.000 --> 00:12:00.000]  基本上就主導了你
[00:12:00.000 --> 00:12:01.000]  怎樣去看這個世界
[00:12:01.000 --> 00:12:02.000]  怎樣去看什麼
[00:12:02.000 --> 00:12:03.000]  所以很多人就說
[00:12:03.000 --> 00:12:04.000]  什麼都是假
[00:12:04.000 --> 00:12:05.000]  賺錢最實際
[00:12:05.000 --> 00:12:06.000]  因為錢就能換到物質
[00:12:06.000 --> 00:12:09.000]  物質就是可以
[00:12:09.000 --> 00:12:11.000]  建構到你的生活的
[00:12:11.000 --> 00:12:12.000]  各樣的條件
[00:12:12.000 --> 00:12:15.000]  可以得到滿足
[00:12:15.000 --> 00:12:16.000]  那他們的想法
[00:12:16.000 --> 00:12:17.000]  不只是貪心的問題
[00:12:17.000 --> 00:12:18.000]  而是他們怎樣
[00:12:18.000 --> 00:12:19.000]  因為他們看這個世界
[00:12:19.000 --> 00:12:21.000]  只有物質
[00:12:21.000 --> 00:12:23.000]  是不是
[00:12:23.000 --> 00:12:24.000]  OK
[00:12:24.000 --> 00:12:26.000]  但是在一個這樣的
[00:12:26.000 --> 00:12:28.000]  假設的世界之下
[00:12:28.000 --> 00:12:31.000]  就發覺有一個問題
[00:12:31.000 --> 00:12:34.000]  這個問題就是說
[00:12:34.000 --> 00:12:36.000]  其實生命本身
[00:12:36.000 --> 00:12:39.000]  是一個神蹟
[00:12:39.000 --> 00:12:42.000]  生命本身是一個神蹟
[00:12:42.000 --> 00:12:44.000]  不知道你有沒有想過
[00:12:44.000 --> 00:12:47.000]  如果各樣東西都是
[00:12:47.000 --> 00:12:48.000]  可以量度得到
[00:12:48.000 --> 00:12:50.000]  可以探測得到
[00:12:50.000 --> 00:12:52.000]  可以只是在物質世界
[00:12:52.000 --> 00:12:54.000]  解釋的時候
[00:12:54.000 --> 00:12:57.000]  生命的存在
[00:12:57.000 --> 00:13:01.000]  是很難去符合那個條件
[00:13:01.000 --> 00:13:03.000]  我記得在幾個月前
[00:13:03.000 --> 00:13:06.000]  就看過有一個
[00:13:06.000 --> 00:13:08.000]  就是文章
[00:13:08.000 --> 00:13:09.000]  報道就說
[00:13:09.000 --> 00:13:12.000]  那些美國太空總署NASA
[00:13:12.000 --> 00:13:15.000]  你知道他們就去火星
[00:13:15.000 --> 00:13:17.000]  就是派了那些機械
[00:13:17.000 --> 00:13:18.000]  那些車機械人
[00:13:18.000 --> 00:13:19.000]  在火星那裡
[00:13:19.000 --> 00:13:23.000]  拿那些樣本
[00:13:23.000 --> 00:13:25.000]  泥土樣本那樣東西
[00:13:25.000 --> 00:13:27.000]  來回來做調查
[00:13:27.000 --> 00:13:29.000]  其中一樣東西
[00:13:29.000 --> 00:13:31.000]  他們在火星探索那裡
[00:13:31.000 --> 00:13:34.000]  他們就是在找
[00:13:34.000 --> 00:13:37.000]  火星究竟是不是有生命的
[00:13:37.000 --> 00:13:39.000]  火星是不是
[00:13:39.000 --> 00:13:42.000]  當然他不是說現在有沒有生命
[00:13:42.000 --> 00:13:46.000]  他說曾經會不會火星有過生命呢
[00:13:46.000 --> 00:13:48.000]  因為火星現在可能光禿禿
[00:13:48.000 --> 00:13:49.000]  又沒有水又什麼
[00:13:49.000 --> 00:13:51.000]  可能現在有都死光了
[00:13:51.000 --> 00:13:53.000]  但是他說可能以前有過生命
[00:13:53.000 --> 00:13:56.000]  所以他們就找其中一個
[00:13:56.000 --> 00:13:59.000]  有一種有生命體
[00:13:59.000 --> 00:14:01.000]  會留下來的元素
[00:14:01.000 --> 00:14:04.000]  化學的元素叫做甲烷
[00:14:04.000 --> 00:14:09.000]  就是如果有的話
[00:14:09.000 --> 00:14:11.000]  很大機會可能曾經有過生命
[00:14:11.000 --> 00:14:12.000]  為什麼呢
[00:14:12.000 --> 00:14:15.000]  因為在科學研究的領域當中
[00:14:15.000 --> 00:14:19.000]  生命本身是一個很奇妙的東西
[00:14:19.000 --> 00:14:24.000]  而事實上是很難有高等的生命
[00:14:24.000 --> 00:14:26.000]  你知道就算有生命本身
[00:14:26.000 --> 00:14:29.000]  都有不同的等級的
[00:14:29.000 --> 00:14:33.000]  你是一個單細胞的變形蟲
[00:14:33.000 --> 00:14:36.000]  和現在你是一個人
[00:14:36.000 --> 00:14:37.000]  大家都是生命
[00:14:37.000 --> 00:14:39.000]  但是你知道
[00:14:39.000 --> 00:14:41.000]  很難來同日而語
[00:14:41.000 --> 00:14:44.000]  就算你說是蒼蠅
[00:14:44.000 --> 00:14:46.000]  都不能夠同日而語
[00:14:46.000 --> 00:14:49.000]  你看到蒼蠅飛進你的房子裡
[00:14:49.000 --> 00:14:52.000]  要先打死牠然後快
[00:14:52.000 --> 00:14:54.000]  你明白嗎
[00:14:54.000 --> 00:14:56.000]  你不能將牠同日而語
[00:14:56.000 --> 00:14:57.000]  大家都是生命
[00:14:57.000 --> 00:15:00.000]  但是你知道生命有一個等級
[00:15:00.000 --> 00:15:02.000]  但是他們自己找最基本的生命
[00:15:02.000 --> 00:15:05.000]  就是那種單細胞生命
[00:15:05.000 --> 00:15:09.000]  但是在我們的地球當中
[00:15:09.000 --> 00:15:11.000]  只是我們所能夠見到
[00:15:11.000 --> 00:15:12.000]  或者我們觀察到的世界
[00:15:12.000 --> 00:15:15.000]  有著各種各樣的生命
[00:15:15.000 --> 00:15:17.000]  而生命的存在本身
[00:15:17.000 --> 00:15:19.000]  對於科學的研究
[00:15:19.000 --> 00:15:22.000]  一直是研究生命怎樣運作
[00:15:22.000 --> 00:15:23.000]  生命怎樣繁殖
[00:15:23.000 --> 00:15:26.000]  生命怎樣在當中
[00:15:26.000 --> 00:15:30.000]  有些改變等等
[00:15:30.000 --> 00:15:33.000]  但是其實一直都有一個科學家
[00:15:33.000 --> 00:15:36.000]  少有探求的問題
[00:15:36.000 --> 00:15:40.000]  或者比較禁忌式
[00:15:40.000 --> 00:15:42.000]  不去觸碰的問題
[00:15:42.000 --> 00:15:45.000]  就是生命究竟怎樣會來
[00:15:45.000 --> 00:15:50.000]  生命為甚麼會存在
[00:15:50.000 --> 00:15:52.000]  如果這個世界宇宙萬物
[00:15:52.000 --> 00:15:55.000]  只有物質的現象的時候
[00:15:55.000 --> 00:15:59.000]  只有原子粒子跌跌碰碰撞撞的時候
[00:15:59.000 --> 00:16:02.000]  為甚麼會搞出一些生命出來
[00:16:02.000 --> 00:16:05.000]  這是一個科學
[00:16:05.000 --> 00:16:08.000]  盡量不去接觸的問題
[00:16:08.000 --> 00:16:12.000]  為甚麼
[00:16:12.000 --> 00:16:15.000]  因為在他們來說
[00:16:15.000 --> 00:16:19.000]  盡量要限制那些變數的時候
[00:16:19.000 --> 00:16:21.000]  這些東西沒有答案的
[00:16:21.000 --> 00:16:23.000]  就不想提了
[00:16:23.000 --> 00:16:25.000]  因為在科學的領域
[00:16:25.000 --> 00:16:28.000]  未必找到答案的時候就不提了
[00:16:28.000 --> 00:16:31.000]  但是生命是真真實實存在
[00:16:31.000 --> 00:16:34.000]  你和我是真真實實存在的
[00:16:34.000 --> 00:16:38.000]  而這個是神蹟
[00:16:38.000 --> 00:16:41.000]  我舉個例子來說
[00:16:41.000 --> 00:16:43.000]  為甚麼會是神蹟呢
[00:16:43.000 --> 00:16:45.000]  舉個例子你就會明白
[00:16:45.000 --> 00:16:47.000]  譬如如果
[00:16:47.000 --> 00:16:49.000]  假設你有戴手錶
[00:16:49.000 --> 00:16:51.000]  現在可能很多人不戴
[00:16:51.000 --> 00:16:53.000]  但是有些人可能也有戴手錶
[00:16:53.000 --> 00:16:55.000]  你的手錶
[00:16:55.000 --> 00:17:00.000]  會準時告訴你現在是幾點鐘
[00:17:00.000 --> 00:17:04.000]  背後一定是很精密的
[00:17:04.000 --> 00:17:06.000]  不然你的手錶不精密
[00:17:06.000 --> 00:17:10.000]  你時間又快又慢就錯了
[00:17:10.000 --> 00:17:14.000]  當中如果你是機械手錶
[00:17:14.000 --> 00:17:16.000]  就有很多齒輪那些東西
[00:17:16.000 --> 00:17:19.000]  電池或者石晶
[00:17:19.000 --> 00:17:22.000]  水晶那些都在運作
[00:17:22.000 --> 00:17:24.000]  如果你是電子錶
[00:17:24.000 --> 00:17:26.000]  或者智能手錶
[00:17:26.000 --> 00:17:30.000]  也有很多電子那些IC晶片
[00:17:30.000 --> 00:17:32.000]  在裡面
[00:17:32.000 --> 00:17:34.000]  但我告訴你
