
[00:00:00.000 --> 00:00:05.000]  親愛的早安,母親節快樂,感謝主
[00:05:19.000 --> 00:05:26.000]  親愛的弟兄姊妹,我們的神是輕蔓不得的
[00:05:26.000 --> 00:05:35.000]  幾年前,當我還在跟媽媽通電話的時候,媽媽就說,活得好累
[00:05:35.000 --> 00:05:44.000]  那年初,我在為我媽媽禱告的時候,就問主說,主啊,你什麼時候才要接我媽媽回天家
[00:05:45.000 --> 00:05:49.000]  他說,沒你的事
[00:05:49.000 --> 00:05:55.000]  我當時就跟神認罪悔改,我母親也是屬主的
[00:05:55.000 --> 00:06:04.000]  她生命氣息都在上帝的手中,我順服,不再問了
[00:06:04.000 --> 00:06:09.000]  就開始用祝福為我媽媽禱告
[00:06:10.000 --> 00:06:15.000]  到五月二號,我的母親也安息祖排,回到天家
[00:06:15.000 --> 00:06:20.000]  今天是母親節
[00:06:20.000 --> 00:06:27.000]  上上週的禮拜五,我的好朋友桃蘭,她忽然送給我一個飾品
[00:06:27.000 --> 00:06:34.000]  是2017年,我跟牧師回台灣去陪我母親過母親節的一個短片
[00:06:35.000 --> 00:06:40.000]  期間我母親唱的一首她最喜歡的詩歌,祝你幸福
[00:06:40.000 --> 00:06:45.000]  錄了片段,非常的寶貴
[00:06:45.000 --> 00:06:58.000]  歌詞裡面,說到人生的旅途,有甘有苦,你要有堅強的意志
[00:06:58.000 --> 00:07:04.000]  不論你在何時,不論你在何處,莫忘了我的祝福
[00:07:05.000 --> 00:07:16.000]  那天早上我在走路的時候,我就反反覆覆的流著眼淚,聽著我母親對我的祝福
[00:07:16.000 --> 00:07:21.000]  我們請陳桐放一下,好嗎
[00:07:35.000 --> 00:07:38.000]  我有堅強的意志
[00:07:38.000 --> 00:07:47.000]  太太的祝福,我捨不得下你的汗水,乾乾的早點起
[00:07:47.000 --> 00:07:56.000]  感謝祖,感謝祖
[00:07:56.000 --> 00:08:01.000]  我的母親留給我很多的東西
[00:08:02.000 --> 00:08:07.000]  但是,堅強的意志是母親留給我最好的禮物
[00:08:07.000 --> 00:08:13.000]  我們每個人,跟我們的母親都有不同的故事
[00:08:13.000 --> 00:08:21.000]  今天是母親節,我們除了彼此祝福之外,我們也來紀念我們的母親
[00:08:21.000 --> 00:08:24.000]  讓我們低頭禱告
[00:08:26.000 --> 00:08:34.000]  天愛天父,主耶穌聖女保佛師,來到你的面前,主我們先來認罪悔改,主我們是罪人
[00:08:34.000 --> 00:08:47.000]  若不是你的恩典和慈愛,讓你的兒子耶穌基督為我們定死在十字架上,我們就沒有翻轉的餘地,我們也沒有回頭的路
[00:08:48.000 --> 00:09:02.000]  再一次為主祢為我們修復關係,讓我們在母親生命的盡頭都恢復了我們彼此相愛的心,我們再次向主祢獻上感恩的心
[00:09:03.000 --> 00:09:19.000]  也求主祢不斷地繼續地來引領我們,好讓我們與我們兒女也有美好的關係,在這末後的世代能夠活出主祢的榮光,能夠榮耀祢的名
[00:09:19.000 --> 00:09:25.000]  謝謝主耶穌,垂聽我們的祈禱,奉耶穌的名,阿門
[00:09:27.000 --> 00:09:45.000]  今天我分享的題目叫做為母的心,我認為我們一個為母的心,做一個母親,我們要常常有一個自我的要求,能夠為我們的兒女活出美好的典範來
[00:09:46.000 --> 00:10:04.000]  剛才我們宣召的經文是在提摩太後書第一章三到七節,那這一周我們的門徒訓練也在上提摩太,也在學提摩太祖母Roy跟她的母親Eunice對她一生的影響
[00:10:05.000 --> 00:10:23.000]  那我們都知道保羅跟提摩太的關係,在提摩太前書第一章第二節裡面有講到說提摩太前書有沒有打出來,沒有打出來沒關係,沒有打出來我念,有齁
[00:10:24.000 --> 00:10:41.000]  保羅他寫信給那因姓祖做我真兒子的提摩太,所以我們在這句話裡面看到因姓祖做我真兒子的提摩太,我們就知道保羅是提摩太屬靈的父親
[00:10:42.000 --> 00:11:03.000]  那在後書裡面保羅也特別的提到提摩太的祖母和她的母親,那我們要知道說在猶太人的習俗裡面母系有主要的地位,那提摩太的父親是一個沒有姓祖的希臘人
[00:11:04.000 --> 00:11:30.000]  所以提摩太她從小就受到母親和祖母的教養,那在保羅的書信當中常常的就會提到提摩太,這個意味著提摩太在當時的教會裡面已經很受尊敬而且有她自己的屬靈的責任
[00:11:31.000 --> 00:11:49.000]  保羅也特別提到提摩太的屬靈生命是由她的祖母跟她的母親一路帶出來的,所以地方姊妹我們做父母的做母親的對我們兒女的成長是有很重要的責任的
[00:11:50.000 --> 00:12:09.000]  我的外婆是一個童養習,那她的性格非常的安靜,而且是一個極具悲劇性的人物,那我的母親五歲她就上婦了,所以完全是靠外婆扶養長幫人家洗衣服把她養大
[00:12:10.000 --> 00:12:24.000]  那家裡頭很窮很苦,我母親小學畢業以後她就到醫院裡面去診所裡面去工作,從一個小護士做起,那一路她很努力奮鬥
[00:12:25.000 --> 00:12:44.000]  在她嫁給我父親之前她已經是台灣高雄市立醫院的護士,所以母親很勤儉刻苦,她雖然是一個公務員,但是她很會,我不曉得你們中國有沒有,我們台灣都有什麼,來會,打會
[00:12:45.000 --> 00:13:02.000]  而且我媽媽很喜歡投資房地產,所以在她退休以前她已經幫三個小孩買了三棟房子,然後她為她自己存了一千萬的台幣養老金,所以我母親很厲害
[00:13:03.000 --> 00:13:17.000]  而且為我們留下了很勤勞的榜樣,但是最感恩的是我母親在她最後清醒的那幾年裡面,她接受了耶穌基督做她個人的救助
[00:13:18.000 --> 00:13:34.000]  提摩太的一生也是因著她祖母和她母親在神的話上面為她紮下了深厚的基礎,在基督教的歷史中也留下了美好的傳承
[00:13:35.000 --> 00:13:51.000]  所以呢,我們做母親的,我們常常的,我們可以用我們自己的品德來為我們的孩子留下模範和典範
[00:13:52.000 --> 00:14:12.000]  那還有,我要提醒的就是,我們的兒女都繼承了我們的遺傳,那生命中的基因對一個人的影響,生命的基因對一個人是有很大的影響力的
[00:14:13.000 --> 00:14:22.000]  我們常常會笑說,誰家的寵物都像他們家的主人,所以我們都跟我們的父母親很像
[00:14:22.000 --> 00:14:33.000]  那我的母親呢,她是一個非常能幹的媽媽,但是她脾氣不好,那我也是一個很匠的人,我的個性非常的倔強
[00:14:34.000 --> 00:14:43.000]  那幾乎從小,我跟我母親兩個人也是對著幹的,那因為我父親很寵我,所以常常把我媽媽氣得無可奈何
[00:14:43.000 --> 00:14:49.000]  那但是很有趣的一件事情就是,在我家裡頭,我們有隔代遺傳
[00:14:49.000 --> 00:15:02.000]  所以我的女兒Pam,她從小就繼承了外婆很勤儉的習性,而且非常的理性,我女兒是一個非常理性的小孩,而且她對她自我的要求很高
[00:15:03.000 --> 00:15:13.000]  我的女婿跟兩個孫子常常都被她修理的哇哇叫,但是超過了,如果太超過就很累
[00:15:13.000 --> 00:15:27.000]  所以我們要保留的是我們從遺傳來的宙主,但是我們常常一不小心就讓再好的基因都有可能變成遺傳的宙主
[00:15:28.000 --> 00:15:39.000]  那今天是母親節,我們這一群蒙恩得救的人,更重要的是要回到主的面前
[00:15:40.000 --> 00:16:03.000]  我們是照著神的形象照的,但是因為罪,我們就落入了撒旦的詮釋,因著我們的罪,我們就落在撒旦的詮釋之下,而且求神憐憫幫助我們,越過遺傳所帶來的捆綁和瑕疵
[00:16:04.000 --> 00:16:13.000]  求主耶穌的保險來翻轉我們的生命,讓我們能夠跳出杜鵑窩,實時活在寶座的面前
[00:16:13.000 --> 00:16:26.000]  基督徒是世界的光,我們接受了耶穌基督,成為我們個人的救主,我們就應該要好好的去活出祂的形象和容美來
[00:16:27.000 --> 00:16:38.000]  但聖經都在教導我們如何成為一個有影響力的母親,所以今天一開頭我就要勉勵我們在座的媽媽們要與主連結
[00:16:38.000 --> 00:16:55.000]  讓我們所領受的遺傳,讓我們自以為是的條件都能夠經過寶血的遮蓋,都能夠經過聖靈如火的焚燒,潔淨我們的罪,除去我們一切的汙穢
[00:16:57.000 --> 00:17:16.000]  再來我想跟大家談的是,在我們做母親的職責裡面,我們要活出尊榮,帶出孝順的傳承來
[00:17:17.000 --> 00:17:33.000]  在初埃及記20章,我們來讀一下,一起來,當孝敬父母,使你的日子,在耶和華你神所賜給你的地上,得以長久
[00:17:34.000 --> 00:17:51.000]  這一句話我用英文來讀給大家聽,英文是講說,honor your father and your mother, that your day may be long in the land that the Lord your God is giving you
[00:17:52.000 --> 00:18:09.000]  英文聖經裡面,沒有孝順父母這個詞,但是是用honor這個字,尊容你的父親和你的母親,神要我們因著愛,心中發出對我們父母親的尊敬
[00:18:09.000 --> 00:18:21.000]  因著愛,我們與父母親連結,我們去關心媽媽,爸爸,我們去照顧他們,都是恩典之下自然發生的
[00:18:22.000 --> 00:18:39.000]  所以往往我們與兒女的關係錯綜複雜,糾纏不清,我不曉得你們老一輩子的人可能沒有,我看到新一輩的孩子們,常常跟父母親的關係,真的是糾纏不清的
[00:18:40.000 --> 00:18:57.000]  於是,你如果認識你的神,如果你看到他創造的律,你就能夠明白神要我們一生跟隨的是他,依靠的仰望的也是他
[00:18:58.000 --> 00:19:12.000]  所以我們一定要把這個觀念搞清楚,讓我們一起再來讀一下以塞亞書,以塞亞書46章,在這邊一起來
[00:19:13.000 --> 00:19:38.000]  以塞亞,以色列家,一切剩餘的,要聽我言,你們自從生下,就蒙我寶寶,自從出胎,就蒙我懷踹,直到你們年老,我能這樣,直到你們發白,我能懷踹,我已照做,也必保抱,我必懷抱,也必拯救
[00:19:39.000 --> 00:19:52.000]  你看經文的時候,你就可以知道說,這個經文是神的應許,神應許他造了我們,他必會為我們一生負責,直到年老,直到發白
[00:19:52.000 --> 00:20:07.000]  你一定要弄清楚,祖才是我們老年的依靠,這樣子我們跟孩子的關係,就不會變成一個壓力,孩子們對我們也不是一份責任,而是因為愛
[00:20:08.000 --> 00:20:25.000]  我們要常常地去尊榮我們的父母親,特別是我們的母親,我們感謝他一生的辛勞,我們要愛他,關心他,鼓勵他,讚美他,讚美他,要常常去讚美我們的父母親
[00:20:26.000 --> 00:20:41.000]  阿姨和王伯母都是神的兒女,但是神更顧念騰希,他們的女兒,所以神作勢非常奇妙,我們來讀一下以佛所書三章二十節
[00:20:41.000 --> 00:20:51.000]  神造著運行在我們裡面的大力,充充足足的成就一切,超過我們所求所想的,感謝祖,我聽到有人在背了
[00:20:52.000 --> 00:21:13.000]  兄姐妹,這一節的經文很奇妙的,就是神非常的愛我們,他造著在我們心裡面,因為我們信主的聖靈住在我們的裡面,他就到我們裡面來,充充足足的成就一切,超過我們所求所想的
[00:21:14.000 --> 00:21:32.000]  有很多時候,一個關係是我們很難去,我們想要恢復的關係,我們自己很難做到,但是當聖靈做功的時候,像葉美阿姨的女兒,像王伯母的女兒,真的都是神做功的
[00:21:33.000 --> 00:21:46.000]  而且神在最後讓他們母女和好,使他們沒有遺憾,這是我們的主,我們的神,他向我們要的就是一個順子的心,順子的心
[00:21:47.000 --> 00:22:07.000]  就像我的老爸,他每次都跟我講,美兒啊,我不求你笑,我只要你順,還有有一個弟兄喬伯凱,他常常喜歡說,他說父母親勸勉的聲音,travel slow
[00:22:08.470 --> 00:22:11.530]  總要隔很久才聽得見
[00:22:11.530 --> 00:22:14.170]  我不曉得你們懂不懂他在說什麼
[00:22:14.170 --> 00:22:16.270]  有時候媽媽跟你講一句話
[00:22:16.270 --> 00:22:17.630]  聽不到
[00:22:17.630 --> 00:22:21.970]  一直要你離開家才想得起來
[00:22:21.970 --> 00:22:24.930]  那教會裡面每一天
[00:22:24.930 --> 00:22:27.670]  我都給你們送為兒女禱告
[00:22:27.670 --> 00:22:30.370]  用神的話來幫助我們
[00:22:30.370 --> 00:22:33.270]  成為一個禱告的母親
[00:22:33.270 --> 00:22:35.970]  這麼多年這個為兒女禱告
[00:22:35.970 --> 00:22:39.670]  一直是我們最受歡迎的靈修材料
[00:22:39.670 --> 00:22:42.670]  那你看得見的
[00:22:42.670 --> 00:22:45.670]  提醒你想不到的祝福
[00:22:45.670 --> 00:22:48.670]  他每天都幫你列得清清楚楚的
[00:22:48.670 --> 00:22:53.370]  你只要堅持堅持用心的照著念
[00:22:53.370 --> 00:22:56.870]  你跟你的孩子的關係一定會有改變
[00:22:56.870 --> 00:23:01.270]  而且上帝的眼目也必在你兒女的身上
[00:23:01.270 --> 00:23:06.470]  所以就如約翰-衛斯理的母親
[00:23:06.470 --> 00:23:08.870]  他在最艱難的環境中
[00:23:08.870 --> 00:23:11.670]  每天堅持為他兒女禱告
[00:23:11.670 --> 00:23:14.170]  他有十個小孩
[00:23:14.170 --> 00:23:17.470]  這十個小孩裡面有兩個孩子
[00:23:17.470 --> 00:23:18.970]  成為神學家
[00:23:18.970 --> 00:23:23.070]  甚至創辦了衛理工會
[00:23:23.070 --> 00:23:28.570]  就只因為這一位每天為兒女禱告的母親
[00:23:28.570 --> 00:23:30.270]  Susanna Wesley
[00:23:30.270 --> 00:23:33.270]  那這個年輕的Susanna
[00:23:33.270 --> 00:23:35.270]  她還沒有結婚以前
[00:23:35.270 --> 00:23:38.270]  她就已經將她自己的一生
[00:23:38.270 --> 00:23:39.270]  獻給主
[00:23:39.270 --> 00:23:41.270]  她向主許願說
[00:23:41.270 --> 00:23:45.270]  她一生要在神的話裡面
[00:23:45.270 --> 00:23:47.270]  而且在禱告中
[00:23:47.270 --> 00:23:51.270]  從她還沒有結婚之前
[00:23:51.270 --> 00:23:56.270]  她婚後她生了十九個小孩
[00:23:56.270 --> 00:24:00.270]  那只活了十個
[00:24:00.270 --> 00:24:02.270]  她有做不完的家事
[00:24:02.270 --> 00:24:04.270]  她還要教養她的兒女
[00:24:04.270 --> 00:24:07.270]  所有的責任都在她的身上
[00:24:07.270 --> 00:24:11.270]  以前我在傾聽的時候
[00:24:11.270 --> 00:24:13.270]  我以為她是一個寡婦
[00:24:13.270 --> 00:24:16.270]  但這次我自己在準備獎章的時候才知道
[00:24:16.270 --> 00:24:21.270]  她的丈夫因為理財不當去坐牢了
[00:24:21.270 --> 00:24:26.270]  而且她的家她的房子被燒掉兩次
[00:24:26.270 --> 00:24:28.270]  被整個房子燒掉兩次
[00:24:28.270 --> 00:24:31.270]  而且她的這十個小孩
[00:24:31.270 --> 00:24:33.270]  從五歲開始
[00:24:33.270 --> 00:24:37.270]  都是她一手自己教育的
[00:24:37.270 --> 00:24:39.270]  所以她一生
[00:24:39.270 --> 00:24:43.270]  她面對的各樣的困苦艱難
[00:24:43.270 --> 00:24:46.270]  但是她從來沒有停止
[00:24:46.270 --> 00:24:49.270]  她向上帝所許的願
[00:24:49.270 --> 00:24:51.270]  她跟她的小孩講說
[00:24:51.270 --> 00:24:53.270]  你們只要看到媽媽
[00:24:53.270 --> 00:24:56.270]  把這個圍裙往頭上一蒙的時候
[00:24:56.270 --> 00:24:59.270]  就是媽媽開始在禱告的時候
[00:24:59.270 --> 00:25:04.270]  所以約翰·威斯里的母親
[00:25:04.270 --> 00:25:05.270]  Susanna Wesley
[00:25:05.270 --> 00:25:08.270]  她就是一個
[00:25:08.270 --> 00:25:13.270]  她的見證存留到今天
[00:25:13.270 --> 00:25:23.270]  所以你是否願意成為今天的威斯里夫人
[00:25:23.270 --> 00:25:28.270]  也許在你一生成長的路上
[00:25:28.270 --> 00:25:31.270]  沒有人為你禱告
[00:25:31.270 --> 00:25:34.270]  但是你可以成為一個
[00:25:34.270 --> 00:25:37.270]  為兒女禱告的母親
[00:25:37.270 --> 00:25:43.270]  就如提摩太的母親 威斯里家族
[00:25:43.270 --> 00:25:47.270]  都是因為這些有影響力的母親
[00:25:47.270 --> 00:25:51.270]  把他們的兒女帶到神的面前來
[00:25:51.270 --> 00:25:53.270]  甚至獻給神
[00:25:53.270 --> 00:25:55.270]  感謝主
[00:25:55.270 --> 00:26:00.270]  那是他們一生最好的禮物
[00:26:00.270 --> 00:26:05.270]  也是最無價的傳承
[00:26:05.270 --> 00:26:09.270]  我們講
[00:26:09.270 --> 00:26:12.270]  一個母親的情緒
[00:26:12.270 --> 00:26:17.270]  是可以影響孩子的
[00:26:17.270 --> 00:26:19.270]  有專家說
[00:26:19.270 --> 00:26:20.270]  他說人一生下來
[00:26:20.270 --> 00:26:22.270]  從胎兒時期開始
[00:26:22.270 --> 00:26:27.270]  就需要透過母親來跟人連結
[00:26:27.270 --> 00:26:29.270]  從和母親的親密關係
[00:26:29.270 --> 00:26:33.270]  去取得安慰和保護
[00:26:33.270 --> 00:26:39.270]  從餵奶的時期跟母親就有連結
[00:26:39.270 --> 00:26:44.270]  那就很自然的有一份安全感
[00:26:44.270 --> 00:26:50.270]  人若在嬰兒時期或童年的時期受到傷害
[00:26:50.270 --> 00:26:56.270]  沒有跟母親或家人有親密的關係
[00:26:56.270 --> 00:26:59.270]  那就很難去信任別人
[00:26:59.270 --> 00:27:04.270]  或是跟別人有建立關係的心
[00:27:04.270 --> 00:27:06.270]  所以像這樣的小孩
[00:27:06.270 --> 00:27:10.270]  他在成長期就會變得很吵鬧
[00:27:10.270 --> 00:27:14.270]  而且他學習的程度也會很薄弱
[00:27:14.270 --> 00:27:18.270]  但是若是有母親跟家人
[00:27:18.270 --> 00:27:22.270]  能夠跟母親和家人關係很連結的話
[00:27:22.270 --> 00:27:24.270]  那他就能夠跟別人建立
[00:27:24.270 --> 00:27:27.270]  很開朗很和諧的關係
[00:27:27.270 --> 00:27:30.270]  這些都是我們人內心深處
[00:27:30.270 --> 00:27:32.270]  最基本的情感
[00:27:32.270 --> 00:27:38.270]  在情感上最基本的需要
[00:27:38.270 --> 00:27:40.270]  所以一個情緒穩定
[00:27:40.270 --> 00:27:42.270]  性情溫和的母親
[00:27:42.270 --> 00:27:48.270]  可以給孩子的一生帶來無限的祝福
[00:27:48.270 --> 00:27:53.270]  當初神在創世的時候
[00:27:53.270 --> 00:27:56.270]  祂每做完一件事情的時候
[00:27:56.270 --> 00:27:57.270]  他都會說
[00:27:57.270 --> 00:27:58.270]  聖經會跟我們講說
[00:27:58.270 --> 00:28:01.270]  神看著是好的
[00:28:01.270 --> 00:28:03.270]  所以神造人的時候
[00:28:03.270 --> 00:28:06.270]  祂其實我們常說
[00:28:06.270 --> 00:28:09.270]  你看神造人輕而易舉
[00:28:09.270 --> 00:28:11.270]  神造人的時候輕而易舉
[00:28:11.270 --> 00:28:16.270]  但是我們卻活得很辛苦
[00:28:16.270 --> 00:28:18.270]  我們看一下創世紀
[00:28:18.270 --> 00:28:19.270]  這邊有打出來
[00:28:19.270 --> 00:28:21.270]  創世紀第47章第9節
[00:28:21.270 --> 00:28:22.270]  我們一起來念一下
[00:28:22.270 --> 00:28:24.270]  雅各對法老說
[00:28:24.270 --> 00:28:29.270]  我聚居在世的年日是百三十歲
[00:28:29.270 --> 00:28:32.270]  我生平的年日又少又苦
[00:28:32.270 --> 00:28:34.270]  你看
[00:28:34.270 --> 00:28:39.270]  連雅各都跟我們講
[00:28:39.270 --> 00:28:42.270]  祂在世的日子又少又苦
[00:28:42.270 --> 00:28:43.270]  所以我們真的是
[00:28:43.270 --> 00:28:45.270]  你有沒有覺得我們現在的人
[00:28:45.270 --> 00:28:48.270]  其實真的是過得非常的辛苦
[00:28:48.270 --> 00:28:51.270]  常常各樣的災難苦難
[00:28:51.270 --> 00:28:53.270]  不斷的在我們的身邊
[00:28:53.270 --> 00:28:55.270]  所以
[00:28:55.270 --> 00:29:00.270]  從一直以來都是如此
[00:29:00.270 --> 00:29:02.270]  然後到了現代的人
[00:29:02.270 --> 00:29:04.270]  我們的勞苦仇煩
[00:29:04.270 --> 00:29:06.270]  就造成我們怎麼樣
[00:29:06.270 --> 00:29:08.270]  常常失眠
[00:29:08.270 --> 00:29:09.270]  憂鬱症
[00:29:09.270 --> 00:29:10.270]  焦慮症
[00:29:10.270 --> 00:29:11.270]  自閉症
[00:29:11.270 --> 00:29:12.270]  厭食症
[00:29:12.270 --> 00:29:13.270]  有的人還有什麼
[00:29:13.270 --> 00:29:15.270]  亞斯伯格症
[00:29:15.270 --> 00:29:16.270]  這些都是一些
[00:29:16.270 --> 00:29:19.270]  精神感官上的失調
[00:29:19.270 --> 00:29:24.270]  這也都是關係惡化的導火線
[00:29:24.270 --> 00:29:28.270]  我最親愛的父親到年老的時候
[00:29:28.270 --> 00:29:30.270]  到晚年的時候
[00:29:30.270 --> 00:29:34.270]  他連春天樹梢上唱歌的鳥
[00:29:34.270 --> 00:29:36.270]  他都會嫌煩
[00:29:36.270 --> 00:29:39.270]  所以可見你看失控的情緒
[00:29:39.270 --> 00:29:43.270]  會帶給人很大的影響
[00:29:43.270 --> 00:29:47.270]  而且就
[00:29:47.270 --> 00:29:51.270]  當我們面對人生的挑戰的時候
[00:29:51.270 --> 00:29:54.270]  除了要有堅強的意志之外
[00:29:54.270 --> 00:29:57.270]  我們最重要最重要的
[00:29:57.270 --> 00:29:59.270]  就是要與主連結
[00:29:59.270 --> 00:30:01.270]  不論是任何人
[00:30:01.270 --> 00:30:06.270]  就如剛才Lucy給我們的見證
[00:30:06.270 --> 00:30:10.270]  我想依靠他走過這個癌症風波
[00:30:10.270 --> 00:30:11.270]  最主要的力量
[00:30:11.270 --> 00:30:15.270]  還是因為他與主連結
[00:30:15.270 --> 00:30:18.270]  聖經中最偉大的母親
[00:30:18.270 --> 00:30:20.270]  就如耶穌的母親瑪利亞
[00:30:20.270 --> 00:30:22.270]  撒姆爾的母親哈拿
[00:30:22.270 --> 00:30:25.270]  甚至剛才我們講到衛斯理的母親
[00:30:25.270 --> 00:30:26.270]  蘇珊娜
[00:30:26.270 --> 00:30:28.270]  衛斯理
[00:30:28.270 --> 00:30:31.270]  他們不僅是敬畏上帝
[00:30:31.270 --> 00:30:34.270]  靠主喜樂的父母親
[00:30:34.270 --> 00:30:43.270]  而且他們都把他們的孩子獻給主
[00:30:43.270 --> 00:30:47.270]  瑪利亞把耶穌
[00:30:47.270 --> 00:30:49.270]  當然耶穌是神賜給她的
[00:30:49.270 --> 00:30:52.270]  但是她也把耶穌獻給神
[00:30:52.270 --> 00:30:56.270]  哈拿把她的兒子撒姆爾獻給神
[00:30:56.270 --> 00:31:00.270]  那蘇珊娜把她的兩個孩子
[00:31:00.270 --> 00:31:02.270]  也都是獻給神的
[00:31:02.270 --> 00:31:05.270]  所以在我們這個忙碌的世代裡面
[00:31:05.270 --> 00:31:10.270]  做母親的職責就更辛苦了
[00:31:10.270 --> 00:31:13.270]  但是親愛的姊妹們
[00:31:13.270 --> 00:31:17.270]  不論環境多麼的艱難
[00:31:17.270 --> 00:31:20.270]  神是我們的依靠
[00:31:20.270 --> 00:31:23.270]  你越忙越累
[00:31:23.270 --> 00:31:26.270]  你越要來親近主
[00:31:26.270 --> 00:31:30.270]  有人說我太累了我要休息
[00:31:30.270 --> 00:31:37.270]  而有人說拜託弟兄姊妹
[00:31:37.270 --> 00:31:42.270]  Don't schedule your business on Sunday morning
[00:31:42.270 --> 00:31:45.270]  不要去約人家談生意
[00:31:45.270 --> 00:31:47.270]  在禮拜天的早上
