
[00:00:00.000 --> 00:00:02.880]  今日繼續和大家思想到四行尊第十三章
[00:01:58.920 --> 00:02:03.560]  他請了巴拿巴和掃羅來要聽神的道
[00:02:03.560 --> 00:02:14.440]  (喊禮儀)
[00:02:14.440 --> 00:02:16.160]  掃羅又命保羅
[00:02:16.160 --> 00:02:19.480]  被聖靈充滿定徵看待
[00:02:19.480 --> 00:02:30.040]  (喊禮儀)
[00:02:30.040 --> 00:02:33.240]  現在主的手加在你的身上
[00:02:33.240 --> 00:02:36.320]  你要合眼暫且不見日光
[00:02:36.320 --> 00:02:39.480]  他的眼睛立時光芒
[00:02:39.480 --> 00:02:43.120]  四下裡求人帶著手靈探
[00:02:43.120 --> 00:02:48.560]  (喊禮儀)
[00:02:48.560 --> 00:02:55.160]  保羅和他同人來到旁非利亞的別家
[00:02:55.160 --> 00:02:59.120]  約翰就離開他們回耶路撒冷去
[00:02:59.120 --> 00:03:00.400]  聖經裏面讀完之後
[00:03:00.400 --> 00:03:02.000]  看到一個很特別的因典
[00:03:02.000 --> 00:03:03.840]  就是聖靈的帶領之下
[00:03:03.840 --> 00:03:04.600]  安排了教會
[00:03:04.600 --> 00:03:09.360]  開發他們最優秀的領袖作宣教的工作
[00:03:09.360 --> 00:03:11.960]  聖經裏面講到一個動盪裏面
[00:03:11.960 --> 00:03:14.120]  在人生不同的世代裏面
[00:03:14.120 --> 00:03:16.160]  一班領袖能夠同心等候
[00:03:16.160 --> 00:03:18.200]  神就做奇妙的工作
[00:03:18.200 --> 00:03:19.600]  第二節這樣說
[00:03:19.600 --> 00:03:22.600]  他們侍奉主禁食的時候
[00:03:22.600 --> 00:03:25.640]  聖靈說要為我分派巴拿巴和保羅
[00:03:25.640 --> 00:03:28.040]  去做我召他們所做的工作
[00:03:28.040 --> 00:03:31.880]  「侍奉」這個字在聖經裏面出現三次
[00:03:31.880 --> 00:03:34.800]  可能是講到他們在神面前的同工會
[00:03:34.800 --> 00:03:37.320]  或者領袖的禁食會
[00:03:37.320 --> 00:03:39.360]  在希伯來書第十章十一節
[00:03:39.360 --> 00:03:41.000]  我試試看一起讀
[00:03:41.000 --> 00:03:44.280]  凡祭司天天暫著侍奉神
[00:03:44.280 --> 00:03:46.960]  屢次獻上一樣的祭物
[00:03:46.960 --> 00:03:49.920]  這祭物永不能除除
[00:03:49.920 --> 00:03:52.200]  就好像祭司每天獻祭一樣
[00:03:52.200 --> 00:03:54.760]  每天為了百姓求恩典一樣
[00:03:54.760 --> 00:03:58.040]  那班領袖這班先知和老師
[00:03:58.040 --> 00:03:59.720]  教師為了他們的教會
[00:03:59.720 --> 00:04:02.320]  為了世界最需要祈禱的時候
[00:04:02.320 --> 00:04:04.800]  神就工作
[00:04:04.800 --> 00:04:07.160]  感動他們差派宣教士
[00:04:07.160 --> 00:04:08.640]  這班領袖是甚麼人呢?
[00:04:08.640 --> 00:04:09.480]  第一節說
[00:04:09.480 --> 00:04:13.120]  在安陶教會中有幾位先知和教師
[00:04:13.120 --> 00:04:16.680]  在事巴拿巴和稱呼彌潔的西面
[00:04:16.680 --> 00:04:19.560]  鼓勵內人祿求與分封之王
[00:04:19.560 --> 00:04:22.680]  希律和廉的馬廉和素羅
[00:04:22.680 --> 00:04:23.800]  巴拿巴大家熟悉
[00:04:23.800 --> 00:04:27.560]  在耶路撒冷教會已經是非常優秀的領袖
[00:04:27.560 --> 00:04:28.880]  在安陶教建立的時候
[00:04:28.880 --> 00:04:31.040]  一個很核心的帶領人
[00:04:31.040 --> 00:04:32.640]  現在排名第一
[00:04:32.640 --> 00:04:35.360]  在第二個人物就是西面
[00:04:35.360 --> 00:04:36.920]  又稱為彌潔
[00:04:36.920 --> 00:04:40.760]  彌潔這個字有拉著黑人的意思
[00:04:40.760 --> 00:04:42.880]  所以可能是非黑人背景
[00:04:42.880 --> 00:04:43.880]  有人推測
[00:04:43.880 --> 00:04:48.880]  他可能是幫耶穌背十字架那位古內人的西門
[00:04:48.880 --> 00:04:52.280]  另一個人物就是古內人祿求
[00:04:52.280 --> 00:04:55.320]  和一個有貴族背景的分封之王
[00:04:55.320 --> 00:04:57.600]  希律和廉的馬廉
[00:04:57.600 --> 00:05:00.000]  這個群體來自背景很多
[00:05:00.000 --> 00:05:01.200]  有些比較尊貴
[00:05:01.200 --> 00:05:02.600]  有些很有經驗的人
[00:05:02.600 --> 00:05:05.520]  連素羅都排名最後
[00:05:05.520 --> 00:05:08.640]  很明顯這個領袖群真的很優秀的群體
[00:05:08.640 --> 00:05:10.560]  他們其中經歷神的帶領
[00:05:10.560 --> 00:05:13.160]  這個參禪教會就是有祈禱的教會
[00:05:13.160 --> 00:05:14.680]  其中有禁食的祈禱
[00:05:14.680 --> 00:05:17.040]  我看完那一幕
[00:05:17.040 --> 00:05:18.200]  走去教會之後
[00:05:18.200 --> 00:05:21.720]  有一本書出現叫做《十二師徒遺訓》
[00:05:21.720 --> 00:05:23.040]  可能不是十二師徒寫
[00:05:23.040 --> 00:05:26.600]  但是一些故事延續的傳統
[00:05:26.600 --> 00:05:28.040]  他講到禁食為禮
[00:05:28.040 --> 00:05:31.120]  他強調不跟著猶太人禁食的方法
[00:05:31.120 --> 00:05:33.720]  猶太人習慣在星期一到星期五禁食
[00:05:33.720 --> 00:05:37.080]  他們就用了星期三和星期六的禁食
[00:05:37.080 --> 00:05:38.800]  另外他們也很喜歡禁食
[00:05:38.800 --> 00:05:41.320]  他們如果有浸禮或洗禮
[00:05:41.320 --> 00:05:45.400]  他們就有施浸人和受浸人都有禁食
[00:05:45.400 --> 00:05:47.280]  其他人也鼓勵禁食
[00:05:47.280 --> 00:05:50.840]  所以很明顯他們知道自己在神面前謙卑
[00:05:50.840 --> 00:05:52.160]  經歷神的恩典
[00:05:52.160 --> 00:05:54.480]  這個充滿祈禱的群體
[00:05:54.480 --> 00:05:57.600]  經文講到這班領袖在祈禱當中
[00:05:57.600 --> 00:05:59.080]  在禁食當中
[00:05:59.080 --> 00:06:01.040]  神施行祂的帶領
[00:06:01.040 --> 00:06:03.120]  祂猜派最優秀的人去
[00:06:03.120 --> 00:06:05.080]  在第十三章第二節
[00:06:05.080 --> 00:06:07.000]  才說
[00:06:07.000 --> 00:06:10.600]  聖靈說要為我分派巴拿巴和素羅
[00:06:10.600 --> 00:06:13.000]  去做我召他們所做的工作
[00:06:13.000 --> 00:06:15.640]  這裏有一個特別的時態
[00:06:15.640 --> 00:06:18.120]  我曾經呼召過他們的東西
[00:06:18.120 --> 00:06:19.520]  今天就出發了
[00:06:19.520 --> 00:06:20.720]  是這樣的意思
[00:06:20.720 --> 00:06:24.640]  因為神的意思是要我們將福音傳到地極
[00:06:24.640 --> 00:06:26.160]  作祂的戰證
[00:06:26.160 --> 00:06:29.360]  所以當他們傳到撒瑪利亞之後
[00:06:29.360 --> 00:06:30.960]  然後開始傳到地極
[00:06:30.960 --> 00:06:33.280]  更遠的外方人的工作開始
[00:06:33.280 --> 00:06:34.920]  神呼召保羅等等
[00:06:34.920 --> 00:06:37.400]  都是要他們成為外方人的使徒
[00:06:37.400 --> 00:06:39.640]  所以今天在這裏停留一段時間的時候
[00:06:39.640 --> 00:06:41.400]  繼續往前走
[00:06:41.400 --> 00:06:43.000]  保羅說自己的身份的時候
[00:06:43.000 --> 00:06:44.200]  用羅馬詩說
[00:06:44.200 --> 00:06:46.560]  耶穌基督的僕人保羅
[00:06:46.560 --> 00:06:48.320]  蒙召為使徒
[00:06:48.320 --> 00:06:50.640]  特拜全神的福音
[00:06:50.640 --> 00:06:53.440]  祂的身份祂的職份祂的使命
[00:06:53.440 --> 00:06:55.120]  就是基督的僕人
[00:06:55.120 --> 00:06:58.680]  蒙召的使徒和全神的福音
[00:06:58.680 --> 00:07:01.360]  所以當聖靈有清楚的呼聲的時候
[00:07:01.360 --> 00:07:04.440]  要猜他們最珍貴的兩個童工去的時候
[00:07:04.440 --> 00:07:05.800]  祂就臣服
[00:07:05.800 --> 00:07:07.080]  去到第三節
[00:07:07.080 --> 00:07:08.360]  一起讀
[00:07:08.360 --> 00:07:10.600]  於是禁食禱告
[00:07:10.600 --> 00:07:12.840]  按守在他們頭上
[00:07:12.840 --> 00:07:14.800]  就打發他們
[00:07:14.800 --> 00:07:16.920]  從禁食禱告開始
[00:07:16.920 --> 00:07:19.640]  又是禁食禱告到猜獻
[00:07:19.640 --> 00:07:21.960]  我們留意到有巴拿巴保羅
[00:07:21.960 --> 00:07:23.960]  一個很強的陣營
[00:07:23.960 --> 00:07:25.320]  但是還有第三個人物
[00:07:25.320 --> 00:07:27.480]  就是馬可·約翰
[00:07:27.480 --> 00:07:29.000]  馬可·約翰有時候想起馬可
[00:07:29.000 --> 00:07:30.080]  我們常常記得
[00:07:30.080 --> 00:07:31.120]  在第一次宣誓行程
[00:07:31.120 --> 00:07:32.480]  基本上已經讀過了
[00:07:32.480 --> 00:07:33.560]  出發沒多久
[00:07:33.560 --> 00:07:34.600]  他就灰心
[00:07:34.600 --> 00:07:36.360]  不適應就走了
[00:07:36.360 --> 00:07:38.080]  但是如果詳細再看這個馬可的話
[00:07:38.080 --> 00:07:40.960]  其實馬可是一個很優秀的年輕人
[00:07:40.960 --> 00:07:42.120]  第十三第五節
[00:07:42.120 --> 00:07:43.400]  那裡說有約翰
[00:07:43.400 --> 00:07:45.640]  馬可作為他們的幫手
[00:07:45.640 --> 00:07:47.240]  看過上一段的經文
[00:07:47.240 --> 00:07:48.680]  十二章十二節
[00:07:48.680 --> 00:07:50.080]  一起讀
[00:07:50.080 --> 00:08:02.760]  第一次介紹馬可·約翰的時候
[00:08:02.760 --> 00:08:06.720]  就說到當彼得準備被領袖
[00:08:06.720 --> 00:08:09.680]  就是地方的人處死
[00:08:09.680 --> 00:08:11.960]  逼不臨到的時候
[00:08:11.960 --> 00:08:15.200]  後來神很奇妙地天使救了彼得
[00:08:15.200 --> 00:08:17.760]  彼得就跑到教會去祈禱裡面
[00:08:17.760 --> 00:08:18.720]  但是這個教會的祈禱會
[00:08:18.720 --> 00:08:21.560]  是一個家庭裡面做祈禱會
[00:08:21.560 --> 00:08:23.560]  這裡說到這個家庭有三個觀察
[00:08:23.560 --> 00:08:24.760]  第一觀察
[00:08:24.760 --> 00:08:26.560]  這個家庭應該不是很窮
[00:08:26.560 --> 00:08:28.400]  教會很多人都走來去祈禱的話
[00:08:28.400 --> 00:08:29.440]  地方都有些地方
[00:08:29.440 --> 00:08:30.720]  所以這個地方
[00:08:30.720 --> 00:08:31.640]  這個馬可的家庭
[00:08:31.640 --> 00:08:33.280]  都是比較可能在洛伊勒薩蘭
[00:08:33.280 --> 00:08:35.880]  相對富裕或者有些影響力的群體
[00:08:35.880 --> 00:08:37.600]  第二
[00:08:37.600 --> 00:08:40.920]  當牧師都要被捉拿
[00:08:40.920 --> 00:08:42.000]  被政府捉拿
[00:08:42.000 --> 00:08:43.520]  可能甚至殉道
[00:08:43.520 --> 00:08:46.120]  請問教會有沒有受迫罷
[00:08:46.120 --> 00:08:48.560]  當牧師都要被捉拿的時候
[00:08:48.560 --> 00:08:51.240]  你竟然還安排祈禱會
[00:08:51.240 --> 00:08:53.200]  有沒有機會捉到你
[00:08:53.200 --> 00:08:54.800]  可能都有
[00:08:54.800 --> 00:08:58.520]  所以這個群體其實都頗中心
[00:08:58.520 --> 00:08:59.600]  頗勇敢的
[00:08:59.600 --> 00:09:01.080]  都是很熱心的
[00:09:01.080 --> 00:09:02.440]  第三
[00:09:02.440 --> 00:09:04.880]  教會裡面都有不同熱心的人
[00:09:04.880 --> 00:09:07.000]  為什麼不是選擇這個人的祈禱會
[00:09:07.000 --> 00:09:08.640]  選擇你的地方做祈禱會呢
[00:09:08.640 --> 00:09:11.600]  特別是這麼危難的時機
[00:09:11.600 --> 00:09:15.240]  可能這個人都是教會一個很核心的領袖
[00:09:15.240 --> 00:09:17.120]  所以可能這個瑪麗亞
[00:09:17.120 --> 00:09:18.920]  這個約翰家庭在教會裡面
[00:09:18.920 --> 00:09:20.480]  都是一個很有名望
[00:09:20.480 --> 00:09:23.240]  很有偉身的家庭
[00:09:23.240 --> 00:09:26.440]  所以馬可是一個這樣的背景出身
[00:09:26.440 --> 00:09:28.040]  請記載再講到
[00:09:28.040 --> 00:09:31.000]  俄羅斯書第四章十字話
[00:09:31.000 --> 00:09:33.760]  巴拿巴的表弟馬可
[00:09:33.760 --> 00:09:38.760]  他又是這個出色的巴拿巴領袖的親戚
[00:09:38.760 --> 00:09:42.280]  在前書第五章十三節一起讀
[00:09:42.280 --> 00:09:47.000]  「我兒子馬可也問你門開」
[00:09:47.000 --> 00:09:50.120]  彼得稱呼這個馬可做兒子
[00:09:50.120 --> 00:09:50.760]  是什麼意思呢
[00:09:50.760 --> 00:09:53.840]  大概意思就是彼得夫人楊尚發展
[00:09:53.840 --> 00:09:55.040]  一直侍奉他
[00:09:55.040 --> 00:09:56.840]  他好像一個老牧師一樣
[00:09:56.840 --> 00:09:59.280]  可能一個熱心的長老家庭
[00:09:59.280 --> 00:10:00.000]  執事家庭
[00:10:00.000 --> 00:10:02.600]  或者一個很出色的信徒領袖家庭
[00:10:02.600 --> 00:10:04.280]  就是接待彼得
[00:10:04.280 --> 00:10:06.520]  彼得跟我們很熟悉
[00:10:06.520 --> 00:10:08.200]  他裡面有一個子弟馬可
[00:10:08.200 --> 00:10:10.640]  後來成為一個侍奉者
[00:10:10.640 --> 00:10:13.000]  宣教士、侍奉主的人
[00:10:13.000 --> 00:10:15.040]  所以對這個老牧師彼得來說
[00:10:15.040 --> 00:10:18.320]  這個馬可就好像屬靈的兒子一樣
[00:10:18.320 --> 00:10:19.480]  所以你看到這個馬可
[00:10:19.480 --> 00:10:22.760]  跟當時宗教會的領袖都有關係
[00:10:22.760 --> 00:10:26.360]  所以有些人說可能就是這個馬可
[00:10:26.360 --> 00:10:30.120]  幫彼得寫下這個馬可的福音
[00:10:30.120 --> 00:10:34.640]  請問這個馬可的屬靈背景強不強
[00:10:34.640 --> 00:10:35.880]  也很強
[00:10:35.880 --> 00:10:38.120]  但是這個馬可一出發
[00:10:38.120 --> 00:10:41.120]  跟巴拿巴、保羅三人出發
[00:10:41.120 --> 00:10:44.200]  請問這三人的宣教團隊強不強
[00:10:44.200 --> 00:10:45.600]  很強的團隊
[00:10:45.600 --> 00:10:46.560]  但是出發沒多久
[00:10:46.560 --> 00:10:48.280]  聖經的記載是什麼
[00:10:48.280 --> 00:10:50.040]  馬可就怎樣
[00:10:50.040 --> 00:10:50.880]  就離腿了
[00:10:50.880 --> 00:10:52.040]  什麼意思呢
[00:10:52.040 --> 00:10:54.080]  聖經有提醒
[00:10:54.080 --> 00:10:57.960]  宣教工作很不容易做
[00:10:57.960 --> 00:11:00.000]  很艱難
[00:11:00.000 --> 00:11:02.160]  很容易令人灰心
[00:11:02.160 --> 00:11:04.920]  所以神找了最強硬的那兩個
[00:11:04.920 --> 00:11:06.680]  巴拿巴、保羅
[00:11:06.680 --> 00:11:07.640]  跟著帶著馬可
[00:11:07.640 --> 00:11:09.840]  連馬可都縮了
[00:11:09.840 --> 00:11:12.040]  宣教是不容易工作
[00:11:12.040 --> 00:11:12.600]  舉個例子
[00:11:12.600 --> 00:11:15.680]  最近一個世界新聞就是
[00:11:15.680 --> 00:11:17.480]  這一刻殺死很多人
[00:11:17.480 --> 00:11:19.520]  有些說千幾人
[00:11:19.520 --> 00:11:21.080]  舉例子突然有感動
[00:11:21.080 --> 00:11:22.600]  我去回教徒傳福音
[00:11:22.600 --> 00:11:24.560]  我說神感動我這一刻
[00:11:24.560 --> 00:11:26.800]  這麼容易
[00:11:26.800 --> 00:11:28.720]  我想真的不容易
[00:11:28.720 --> 00:11:32.480]  國內近來有些教會開始推更多宣教的工作
[00:11:32.480 --> 00:11:35.360]  可以向不同的香港不同的地方參考
[00:11:35.360 --> 00:11:39.760]  其中一個群體就是溫州地區的教會
[00:11:39.760 --> 00:11:41.720]  溫州的人特色就是做批發商
[00:11:41.720 --> 00:11:42.360]  其中一個特色
[00:11:42.360 --> 00:11:44.080]  去到中國不同的城市
[00:11:44.080 --> 00:11:45.680]  大城市都做批發商
[00:11:45.680 --> 00:11:47.240]  去到哪裡就建立教會
[00:11:47.240 --> 00:11:49.360]  往往又不是三自教會
[00:11:49.360 --> 00:11:50.480]  又不是絕對的家人教會
[00:11:50.480 --> 00:11:52.760]  是一個半登記的教會
[00:11:52.760 --> 00:11:54.360]  他們自己可能三十個商人
[00:11:54.360 --> 00:11:55.440]  住在這區
[00:11:55.440 --> 00:11:56.720]  建立了教會
[00:11:56.720 --> 00:11:59.680]  帶了旁邊的一二百人回教會
[00:11:59.680 --> 00:12:01.240]  一個三四百人的教會
[00:12:01.240 --> 00:12:02.760]  或者有很多點
[00:12:02.760 --> 00:12:06.040]  有時再幫助一些附近窮的教會
[00:12:06.040 --> 00:12:09.280]  他們在中國的跨區的服侍
[00:12:09.280 --> 00:12:12.200]  都是一個很出名的形式
[00:12:12.200 --> 00:12:15.160]  近年他們開始有些團隊
[00:12:15.160 --> 00:12:18.480]  建立他們的宣教安提安等等團隊
[00:12:18.480 --> 00:12:22.400]  去到東南亞學習香港去宣教
[00:12:22.400 --> 00:12:24.680]  他們以為好像在中國宣教那麼容易
[00:12:24.680 --> 00:12:26.320]  派些人去很快就搞定了
[00:12:26.320 --> 00:12:27.920]  建立二三百人教會
[00:12:27.920 --> 00:12:31.480]  有些團隊嘗試去到緬甸等地方
[00:12:31.480 --> 00:12:33.480]  去到那些地方就派十個人去
[00:12:33.480 --> 00:12:36.600]  怎知一年裏面有人走了八個
[00:12:36.600 --> 00:12:39.200]  有些人說原來很不習慣的
[00:12:39.200 --> 00:12:40.600]  跨越文化講話
[00:12:40.600 --> 00:12:42.800]  不像中國大家講普通話都行
[00:12:42.800 --> 00:12:43.920]  道理看不出來
[00:12:43.920 --> 00:12:45.920]  原來很困難
[00:12:45.920 --> 00:12:49.520]  宣教有時有些事偶然的地方容易
[00:12:49.520 --> 00:12:52.720]  很多時候都是很艱難
[00:12:52.720 --> 00:12:54.240]  宣教的種子
[00:12:54.240 --> 00:12:56.000]  好像香港這十年裏面
[00:12:56.000 --> 00:12:57.960]  很嘲笑回宣
[00:12:57.960 --> 00:13:01.320]  你估計去到回教徒當中的傳呼音
[00:13:01.320 --> 00:13:02.880]  大人信主的量
[00:13:02.880 --> 00:13:06.880]  你估容易多還是比較容易少?
[00:13:06.880 --> 00:13:08.960]  可能都是不容易
[00:13:08.960 --> 00:13:10.960]  所以宣教工作就是很艱難
[00:13:10.960 --> 00:13:16.040]  所以神為甚麼在開動這麼偉大的宣教工作裏面
[00:13:16.040 --> 00:13:19.880]  聖靈的感動是拆敗兩個很出名
[00:13:19.880 --> 00:13:23.000]  很忠心、很有毅力的領袖
[00:13:23.000 --> 00:13:24.880]  巴拿巴與保羅
[00:13:24.880 --> 00:13:27.600]  甚至年輕人都很出色的
[00:13:27.600 --> 00:13:29.800]  但最後就退隊
[00:13:29.800 --> 00:13:35.640]  所以宣教工場有些三、五成的人是夭折
[00:13:35.640 --> 00:13:39.000]  有些人做到有病、有癌症
[00:13:39.000 --> 00:13:42.120]  我們教會有很多同工有癌症的情況
[00:13:42.120 --> 00:13:43.560]  很多個故事
[00:13:43.560 --> 00:13:44.520]  最近聽一個故事
[00:13:44.520 --> 00:13:47.960]  一個家庭在某個偏遠地方
[00:13:47.960 --> 00:13:49.760]  敏感地方去做宣教
[00:13:49.760 --> 00:13:51.280]  這個人真是很有愛心
[00:13:51.280 --> 00:13:55.320]  他們帶著自己一個小孩去宣教工場侍奉
[00:13:55.320 --> 00:13:58.120]  見到那個地方有個小孩很困難
[00:13:58.120 --> 00:13:59.760]  就收養那個地方的小孩
[00:13:59.760 --> 00:14:02.520]  自己養子養女
[00:14:02.520 --> 00:14:04.840]  一個四人的家庭侍奉
[00:14:04.840 --> 00:14:07.640]  後來沒多久這個太太就生病
[00:14:07.640 --> 00:14:10.920]  她被迫回到自己地區去醫病
[00:14:10.920 --> 00:14:13.000]  後來這個太太就死了
[00:14:13.000 --> 00:14:17.200]  上了很多掙扎之後再次出工場
[00:14:17.200 --> 00:14:21.480]  我想宣教工作有時真是不容易很多的艱難
[00:14:21.480 --> 00:14:24.920]  大使經裡面提醒我們神重視宣教
[00:14:24.920 --> 00:14:28.200]  我們有沒有準備用最好的獻給神
[00:14:28.200 --> 00:14:30.360]  在宣教的工作裡面呢?
[00:14:30.360 --> 00:14:31.680]  看回中國歷史
[00:14:31.680 --> 00:14:33.280]  神差給中國的宣教士
[00:14:33.280 --> 00:14:35.840]  很多都有精彩的生命
[00:14:35.840 --> 00:14:37.000]  有軟弱的
[00:14:37.000 --> 00:14:39.640]  但有更多留下一次精彩的生命
[00:14:39.640 --> 00:14:41.000]  我看完那個
[00:14:41.000 --> 00:14:42.840]  我自己在大學讀書的時候
[00:14:42.840 --> 00:14:48.080]  就看了一套電影叫《烈火戰車》
[00:14:48.080 --> 00:14:50.680]  當時就第一次認識到這個李愛銳
[00:14:50.680 --> 00:14:52.640]  Eric Liddell這個人物
[00:14:52.640 --> 00:14:56.000]  這個人不跑一百公尺就跑四百
[00:14:56.000 --> 00:14:58.000]  竟然就為信仰而跑四百
[00:14:58.000 --> 00:15:01.240]  不但拿了冠軍還破了世界紀錄
[00:15:01.240 --> 00:15:03.240]  竟然這麼出名的時候
[00:15:03.240 --> 00:15:05.960]  風光的時候就不留在英國
[00:15:05.960 --> 00:15:07.600]  跑到中國
[00:15:07.600 --> 00:15:12.520]  後來竟然又死了在日本的集中營
[00:15:12.520 --> 00:15:14.680]  這些人將生命埋在中國
[00:15:14.680 --> 00:15:16.680]  何等奇妙
[00:15:16.680 --> 00:15:18.720]  他自己講了一些宣教的用語
[00:15:18.720 --> 00:15:21.360]  他說每個人都是宣教士
[00:15:21.360 --> 00:15:24.560]  要麼你領人歸基督
[00:15:24.560 --> 00:15:28.040]  要麼將人趕走遠離基督
[00:15:28.040 --> 00:15:29.320]  就好像我們基督徒一樣
[00:15:29.320 --> 00:15:30.960]  你有愛心
[00:15:30.960 --> 00:15:32.120]  你有公義有憐憫
[00:15:32.120 --> 00:15:35.720]  人被你的生命感染就親近基督
[00:15:35.720 --> 00:15:37.800]  你這個人脾氣很大
[00:15:37.800 --> 00:15:40.040]  做事兩面人
[00:15:40.040 --> 00:15:41.200]  很多手段
[00:15:41.200 --> 00:15:42.520]  甚至有些邪惡的
[00:15:42.520 --> 00:15:44.440]  你掛著基督徒的名字
[00:15:44.440 --> 00:15:46.400]  他見到這個基督徒是這樣的話
[00:15:46.400 --> 00:15:48.720]  就遠離基督
[00:15:48.720 --> 00:15:51.280]  他說認識神是怎樣呢?
[00:15:51.280 --> 00:15:53.440]  不是我們口裏面的道理
[00:15:53.440 --> 00:15:55.800]  是將他活出來的道理
[00:15:55.800 --> 00:15:57.560]  認識神是慈愛
[00:15:57.560 --> 00:15:59.120]  你活出神的慈愛
[00:15:59.120 --> 00:16:00.520]  認識神是公義
[00:16:00.520 --> 00:16:03.760]  你有沒有彰顯你的正直和公義呢?
[00:16:03.760 --> 00:16:05.520]  我們是不是一個認識神
[00:16:05.520 --> 00:16:08.400]  一個為主傳福音的人呢?
[00:16:08.400 --> 00:16:09.680]  講到宣教很多時候
[00:16:09.680 --> 00:16:12.600]  一個很出名的人物就是Jim Elliot
[00:16:12.600 --> 00:16:14.600]  一個中南美洲宣教士
[00:16:14.600 --> 00:16:15.840]  未到三十歲
[00:16:15.840 --> 00:16:18.120]  去到那些差不多食人族的群體
[00:16:18.120 --> 00:16:20.600]  或者盲方的群體傳福音
[00:16:20.600 --> 00:16:24.600]  後來幾個宣教士被屠殺
[00:16:24.600 --> 00:16:26.040]  他留下了一句名句
[00:16:26.040 --> 00:16:29.080]  他說一個用他所不能保留的
[00:16:29.080 --> 00:16:31.880]  去賺取他所不能失去的
[00:16:31.880 --> 00:16:34.120]  他不是傻瓜
[00:16:34.120 --> 00:16:36.400]  這個宣教士又是信道
[00:16:36.400 --> 00:16:40.240]  所以宣教工作就真是很大的挑戰
[00:16:40.240 --> 00:16:41.920]  中國例子
[00:16:41.920 --> 00:16:45.720]  很多宣教士去中國都是一個遇到信道的心
[00:16:45.720 --> 00:16:48.640]  溫州第一個宣教士叫徐雅植
[00:16:48.640 --> 00:16:52.480]  他自己在家鄉有意外剩下一隻腳
[00:16:52.480 --> 00:16:54.480]  他仍然想去中國宣教
[00:16:54.480 --> 00:16:55.840]  百多年前
[00:16:55.840 --> 00:16:57.080]  他說找特生
[00:16:57.080 --> 00:16:58.560]  我想去中國宣教
[00:16:58.560 --> 00:16:59.880]  特生說
[00:16:59.880 --> 00:17:01.600]  中國很難的
[00:17:01.600 --> 00:17:04.000]  那時的人叫我們鬼子佬
[00:17:04.000 --> 00:17:06.960]  喜歡扔石 你一隻腳怎麼去
[00:17:06.960 --> 00:17:09.000]  他說我見不到兩隻腳去
[00:17:09.000 --> 00:17:10.800]  所以我一隻腳就去
[00:17:10.800 --> 00:17:14.880]  溫州第一個宣教士就這樣產信
[00:17:14.880 --> 00:17:16.760]  特生就問他
