
[00:00:00.000 --> 00:00:03.280]  我相信這兩年大家都經過了很多
[00:04:58.560 --> 00:05:00.040]  我不懂得現在
[00:05:00.040 --> 00:05:02.080]  譬如在九龍香港站
[00:05:02.080 --> 00:05:03.280]  有12個人
[00:05:03.280 --> 00:05:06.000]  他們唱的歌我真的不懂
[00:05:06.000 --> 00:05:07.960]  他的樣子我們也不太懂得欣賞
[00:05:07.960 --> 00:05:10.240]  但經常看到這些人站著不停地拍照
[00:05:10.240 --> 00:05:11.040]  我也站在這裡
[00:05:11.040 --> 00:05:13.520]  但沒有人拍我
[00:05:13.520 --> 00:05:14.840]  黎瑞恩的那首歌
[00:05:14.840 --> 00:05:16.960]  《一人有一個夢想》裡面有幾句說話
[00:05:16.960 --> 00:05:18.560]  一人變心會受傷
[00:05:18.560 --> 00:05:20.080]  兩人願意沒惆悵
[00:05:20.080 --> 00:05:21.520]  三人痛苦戀愛
[00:05:21.520 --> 00:05:24.520]  不再問事實與真相
[00:05:24.520 --> 00:05:26.320]  原來愛真的不容易
[00:05:26.320 --> 00:05:27.640]  要愛與被愛
[00:05:27.640 --> 00:05:29.720]  有人愛你你接受
[00:05:29.720 --> 00:05:31.120]  你愛人人接受
[00:05:31.120 --> 00:05:33.000]  這樣的愛真的很幸福
[00:05:33.000 --> 00:05:35.120]  這樣的愛真的很享受
[00:05:35.120 --> 00:05:37.920]  你愛人如果人不愛你就很痛苦
[00:05:37.920 --> 00:05:42.000]  人愛你你不愛人就很煩
[00:05:42.000 --> 00:05:46.000]  我女兒小時候大概是一年級
[00:05:46.000 --> 00:05:48.000]  大概六七歲左右
[00:05:48.000 --> 00:05:50.400]  有一次我每天都會接她放學
[00:05:50.400 --> 00:05:51.760]  有一次我接她放學的時候
[00:05:51.760 --> 00:05:53.640]  剛好那天是2月14日
[00:05:53.640 --> 00:05:54.920]  就是情人節
[00:05:54.920 --> 00:05:56.720]  我也照常去接她放學
[00:05:56.720 --> 00:05:58.480]  我看到她走出來
[00:05:58.480 --> 00:06:02.640]  爸爸很疼愛女兒
[00:06:02.640 --> 00:06:06.280]  看到她走出來就很不開心地哭
[00:06:06.280 --> 00:06:07.160]  當我看到她哭
[00:06:07.160 --> 00:06:08.480]  我已經想哭了
[00:06:08.480 --> 00:06:09.760]  她上車後我說
[00:06:09.760 --> 00:06:10.920]  女兒你哭什麼
[00:06:10.920 --> 00:06:12.560]  為什麼這麼難過
[00:06:12.560 --> 00:06:17.760]  在她的書包裡拿了一枝玫瑰花
[00:06:17.760 --> 00:06:18.360]  拿給我看
[00:06:18.360 --> 00:06:20.040]  她說爸爸看一看
[00:06:20.040 --> 00:06:21.520]  一看一枝玫瑰花
[00:06:21.520 --> 00:06:22.480]  我跟女兒說
[00:06:22.480 --> 00:06:23.120]  不用怕
[00:06:23.120 --> 00:06:25.360]  一會兒爸爸給你買一打
[00:06:25.360 --> 00:06:28.120]  情人節沒有花很沒面子
[00:06:28.120 --> 00:06:30.360]  女孩子當然喜歡有人送花
[00:06:30.360 --> 00:06:31.160]  我說不要擔心
[00:06:31.160 --> 00:06:32.880]  爸爸會給你買一打
[00:06:32.880 --> 00:06:33.640]  你不用擔心
[00:06:33.640 --> 00:06:34.600]  爸爸馬上給你買
[00:06:34.600 --> 00:06:36.240]  情人節的花很貴
[00:06:36.240 --> 00:06:37.640]  甚至可能買不到
[00:06:37.640 --> 00:06:39.040]  爸爸一定會買給你
[00:06:39.040 --> 00:06:40.160]  她說不不不
[00:06:40.160 --> 00:06:42.080]  爸爸你搞錯了
[00:06:42.080 --> 00:06:42.960]  我說什麼事
[00:06:42.960 --> 00:06:44.840]  為什麼你要哭
[00:06:44.840 --> 00:06:46.480]  她說了四個字
[00:06:46.480 --> 00:06:50.080]  I don't love him
[00:06:50.080 --> 00:06:51.720]  我說我不是不喜歡花
[00:06:51.720 --> 00:06:54.200]  不是他送給我
[00:06:54.200 --> 00:06:55.560]  那個男孩很壞
[00:06:55.560 --> 00:06:56.440]  經常追著我
[00:06:56.440 --> 00:06:57.600]  一定要給我一朵花
[00:06:57.600 --> 00:06:58.400]  我不要不要
[00:06:58.400 --> 00:06:59.240]  說了很多次
[00:06:59.240 --> 00:07:01.320]  她硬是塞進我的背包裡
[00:07:01.320 --> 00:07:02.360]  所以I don't like him
[00:07:02.360 --> 00:07:03.720]  I don't love him
[00:07:03.720 --> 00:07:06.880]  最後我要約她的家長見面
[00:07:06.880 --> 00:07:08.880]  我真的約了她的爸爸媽媽見面
[00:07:08.880 --> 00:07:09.400]  我說對不起
[00:07:09.400 --> 00:07:11.640]  我女兒還小
[00:07:11.640 --> 00:07:13.360]  你給她一點時間長大
[00:07:13.360 --> 00:07:14.280]  讓她長大一點
[00:07:14.280 --> 00:07:16.400]  讓她明白
[00:07:16.400 --> 00:07:17.480]  有時候人愛你
[00:07:17.480 --> 00:07:18.880]  你不愛他
[00:07:18.880 --> 00:07:19.680]  或者你愛人
[00:07:19.680 --> 00:07:20.360]  人家不愛你
[00:07:20.360 --> 00:07:21.160]  也是很痛苦
[00:07:21.160 --> 00:07:22.520]  人要愛都要被愛
[00:07:22.520 --> 00:07:24.960]  但原來愛有很多種
[00:07:24.960 --> 00:07:26.240]  你有聽過徐小鳳
[00:07:26.240 --> 00:07:27.320]  小鳳姐一首歌
[00:07:27.320 --> 00:07:29.560]  叫叉燒包
[00:07:29.560 --> 00:07:30.520]  不知道有多少人會唱
[00:07:30.520 --> 00:07:31.960]  是國語歌
[00:07:31.960 --> 00:07:33.240]  叉燒包
[00:07:33.240 --> 00:07:35.280]  誰愛吃剛出爐的叉燒包
[00:07:35.280 --> 00:07:35.960]  蓮蓉包
[00:07:35.960 --> 00:07:36.440]  豬油包
[00:07:36.440 --> 00:07:36.840]  魚翅包
[00:07:36.840 --> 00:07:37.240]  豆沙包
[00:07:37.240 --> 00:07:37.640]  廣東包
[00:07:37.640 --> 00:07:38.000]  上海包
[00:07:38.000 --> 00:07:38.560]  山楂饅頭
[00:07:38.560 --> 00:07:38.960]  大肉包
[00:07:38.960 --> 00:07:39.680]  小籠饅頭
[00:07:39.680 --> 00:07:40.760]  菜肉包
[00:07:40.760 --> 00:07:42.840]  問你喜歡吃哪種包
[00:07:42.840 --> 00:07:44.200]  包可以選擇來吃
[00:07:44.200 --> 00:07:46.520]  愛就不可以亂來
[00:07:46.520 --> 00:07:48.040]  許冠傑有一首歌
[00:07:48.040 --> 00:07:49.280]  我也很喜歡許冠傑
[00:07:49.280 --> 00:07:50.280]  他有一首歌
[00:07:50.280 --> 00:07:52.800]  就是天才與白癡
[00:07:52.800 --> 00:07:53.760]  知道裡面怎麼唱嗎
[00:07:53.760 --> 00:07:54.640]  很難唱
[00:07:54.640 --> 00:07:55.920]  我都說不出來
[00:07:55.920 --> 00:07:57.520]  他說這世界上有精仔
[00:07:57.520 --> 00:07:58.080]  有懵仔
[00:07:58.080 --> 00:07:59.120]  有叻仔
[00:07:59.120 --> 00:07:59.720]  有散仔
[00:07:59.720 --> 00:08:00.080]  賭仔
[00:08:00.080 --> 00:08:00.840]  還有傻仔
[00:08:00.840 --> 00:08:01.320]  有衰仔
[00:08:01.320 --> 00:08:01.720]  好仔
[00:08:01.720 --> 00:08:02.880]  反骨仔
[00:08:02.880 --> 00:08:03.960]  還有什麼
[00:08:03.960 --> 00:08:04.800]  很多很多
[00:08:04.800 --> 00:08:06.360]  然後下面說到有小孩
[00:08:06.360 --> 00:08:07.200]  什麼什麼仔
[00:08:07.200 --> 00:08:08.480]  然後打仔亂急出刀仔
[00:08:08.480 --> 00:08:10.760]  問你還敢不敢生仔
[00:08:10.760 --> 00:08:13.000]  記不記得這首歌
[00:08:13.000 --> 00:08:14.240]  原來仔有很多種
[00:08:14.240 --> 00:08:15.440]  人有很多種
[00:08:15.440 --> 00:08:16.360]  包有很多種
[00:08:16.360 --> 00:08:17.200]  愛都很多種
[00:08:17.200 --> 00:08:19.280]  人世間很多種愛
[00:08:19.280 --> 00:08:20.760]  很多種情
[00:08:20.760 --> 00:08:21.600]  有真愛
[00:08:21.600 --> 00:08:22.360]  有假愛
[00:08:22.360 --> 00:08:23.920]  有戀愛
[00:08:23.920 --> 00:08:25.200]  有戀愛
[00:08:25.200 --> 00:08:26.080]  有人情
[00:08:26.080 --> 00:08:26.800]  有友情
[00:08:26.800 --> 00:08:27.680]  有愛情
[00:08:27.680 --> 00:08:28.840]  有親情
[00:08:28.840 --> 00:08:30.480]  還有無情情
[00:08:30.480 --> 00:08:32.320]  都有好絕情
[00:08:32.320 --> 00:08:33.280]  人未愛過
[00:08:33.280 --> 00:08:34.040]  有時候我想一下
[00:08:34.040 --> 00:08:36.000]  怎麼可以就這樣過
[00:08:36.000 --> 00:08:37.000]  人未愛過
[00:08:37.000 --> 00:08:38.960]  好像真的枉過一生
[00:08:38.960 --> 00:08:41.800]  但人世間一切的情愛
[00:08:41.800 --> 00:08:43.760]  都會有總結的一天
[00:08:43.760 --> 00:08:44.440]  婚姻
[00:08:44.440 --> 00:08:45.920]  多好的婚姻
[00:08:45.920 --> 00:08:47.080]  白頭到老
[00:08:47.080 --> 00:08:48.560]  都有結束的一天
[00:08:48.560 --> 00:08:50.520]  有人說婚姻好像一支紅酒
[00:08:50.520 --> 00:08:52.640]  日子越來味道越濃
[00:08:52.640 --> 00:08:54.280]  但是夕陽無限好
[00:08:54.280 --> 00:08:56.240]  只是近黃昏
[00:08:56.240 --> 00:08:58.600]  今天跟大家說人間有情
[00:08:58.600 --> 00:08:59.800]  我要介紹一種愛
[00:08:59.800 --> 00:09:01.440]  不單止這種愛
[00:09:01.440 --> 00:09:03.160]  不會變的
[00:09:03.160 --> 00:09:05.360]  而且也是人所需要的
[00:09:05.360 --> 00:09:07.360]  相信你都知道我會說什麼愛
[00:09:07.360 --> 00:09:08.520]  這種愛
[00:09:08.520 --> 00:09:09.840]  不是說人世間
[00:09:09.840 --> 00:09:11.400]  而是人世外的
[00:09:11.400 --> 00:09:13.200]  就是說到神的愛
[00:09:13.200 --> 00:09:14.880]  說到神的情
[00:09:14.880 --> 00:09:16.720]  是一種叫恩情
[00:09:16.720 --> 00:09:18.720]  什麼叫恩情呢
[00:09:18.720 --> 00:09:20.840]  英文叫gracious love
[00:09:20.840 --> 00:09:22.240]  gracious love是什麼意思呢
[00:09:22.240 --> 00:09:24.200]  就是你不值得的
[00:09:24.200 --> 00:09:25.320]  你不配的
[00:09:25.320 --> 00:09:27.000]  你不是應該有的
[00:09:27.000 --> 00:09:29.560]  而人願意給你
[00:09:29.560 --> 00:09:30.920]  這種叫恩情
[00:09:30.920 --> 00:09:32.920]  一種不配的愛
[00:09:32.920 --> 00:09:37.320]  我自己都有機會去參加很多婚禮
[00:09:37.320 --> 00:09:39.640]  我自己現在不是很想去婚禮
[00:09:39.640 --> 00:09:40.440]  有兩個原因
[00:09:40.440 --> 00:09:41.160]  第一
[00:09:41.160 --> 00:09:42.800]  吃得太多
[00:09:42.800 --> 00:09:43.360]  第二
[00:09:43.360 --> 00:09:44.880]  就是哭得太多
[00:09:44.880 --> 00:09:45.440]  為什麼呢
[00:09:45.440 --> 00:09:46.320]  每次婚禮
[00:09:46.320 --> 00:09:47.480]  現在的婚禮
[00:09:47.480 --> 00:09:49.280]  是很隆重的
[00:09:49.280 --> 00:09:50.000]  除了很精緻
[00:09:50.000 --> 00:09:51.920]  好像綜藝節目一樣
[00:09:51.920 --> 00:09:53.920]  原來外夫外母
[00:09:53.920 --> 00:09:56.000]  那些老爺奶奶都要跳舞的
[00:09:56.000 --> 00:09:56.800]  我和我女兒說
[00:09:56.800 --> 00:09:59.200]  你結婚千萬不要叫爸爸跳舞
[00:09:59.200 --> 00:10:00.880]  爸爸跳舞就很多人會暈的
[00:10:00.880 --> 00:10:02.960]  因為我自己都不知道自己在跳什麼舞
[00:10:02.960 --> 00:10:06.280]  我有時候聽新郎新娘彼此宣誓
[00:10:06.280 --> 00:10:07.440]  他們說說
[00:10:07.440 --> 00:10:09.080]  他們自己寫了一張紙拿出來
[00:10:09.080 --> 00:10:12.240]  每次讀的時候真的很感人
[00:10:12.240 --> 00:10:13.680]  讀到我很感動
[00:10:13.680 --> 00:10:15.680]  我記得有一次新郎跟新娘說
[00:10:15.680 --> 00:10:16.920]  兩個我都認識的
[00:10:16.920 --> 00:10:18.800]  他說其實我知道自己很多脾氣
[00:10:18.800 --> 00:10:19.720]  很多弱點
[00:10:19.720 --> 00:10:21.160]  很多事情我改不來
[00:10:21.160 --> 00:10:24.080]  但是我很感激你願意嫁給我
[00:10:24.080 --> 00:10:26.840]  你願意將你真正和我一起來
[00:10:26.840 --> 00:10:28.160]  開始一個新家庭
[00:10:28.160 --> 00:10:29.200]  一直說
[00:10:29.200 --> 00:10:32.520]  說到他又哭了新郎哥
[00:10:32.520 --> 00:10:33.480]  他一直說
[00:10:33.480 --> 00:10:34.520]  我又一直哭了
[00:10:34.520 --> 00:10:35.360]  我老婆看著我
[00:10:35.360 --> 00:10:36.160]  你哭什麼
[00:10:36.160 --> 00:10:37.320]  你知道你不配
[00:10:37.320 --> 00:10:42.480]  你知道我對你多有恩情
[00:10:42.480 --> 00:10:44.200]  我說真的很感動
[00:10:44.200 --> 00:10:45.920]  有時候人明白被愛
[00:10:45.920 --> 00:10:47.800]  原來真的很感動
[00:10:47.800 --> 00:10:49.200]  人對我們有愛
[00:10:49.200 --> 00:10:53.600]  我們真的要非常感激
[00:10:53.600 --> 00:10:56.640]  有時候恩情這件事真的很難得
[00:10:56.640 --> 00:10:58.320]  很多人都不明白
[00:10:58.320 --> 00:11:00.640]  當我知道有人很愛我的時候
[00:11:00.640 --> 00:11:02.120]  我知道自己有問題的時候
[00:11:02.120 --> 00:11:03.320]  我會很感激
[00:11:03.320 --> 00:11:04.840]  也很感動
[00:11:04.840 --> 00:11:06.400]  我記得我自己結婚不夠一年
[00:11:06.400 --> 00:11:07.760]  就去我媽媽家吃飯
[00:11:07.760 --> 00:11:09.320]  當然帶著老婆
[00:11:09.320 --> 00:11:11.000]  我媽媽吃完飯就拉我一邊
[00:11:11.000 --> 00:11:11.520]  就問我
[00:11:11.520 --> 00:11:13.560]  兒子有件事我很想問你
[00:11:13.560 --> 00:11:14.840]  你結婚到今天一年
[00:11:14.840 --> 00:11:16.400]  我終於要問你了
[00:11:16.400 --> 00:11:17.440]  我媽媽問什麼
[00:11:17.440 --> 00:11:19.320]  她說我真的不明白兒子
[00:11:19.320 --> 00:11:22.960]  這麼好的女孩為什麼嫁給你
[00:11:22.960 --> 00:11:24.960]  我聽完也不明白媽媽為什麼要問
[00:11:24.960 --> 00:11:26.800]  因為我是她生的
[00:11:26.800 --> 00:11:28.520]  這麼好的女孩為什麼嫁給你
[00:11:28.520 --> 00:11:29.760]  我想了很久也不懂得回答
[00:11:29.760 --> 00:11:31.440]  後來我就很簡單回答我媽媽
[00:11:31.440 --> 00:11:33.640]  我說因為她喜歡我
[00:11:33.640 --> 00:11:35.240]  我沒有說明不明
[00:11:35.240 --> 00:11:36.800]  其實我心裡想問我媽媽
[00:11:36.800 --> 00:11:39.720]  我也不明白爸爸為什麼要娶你
[00:11:39.720 --> 00:11:40.880]  其實不是說明不明
[00:11:40.880 --> 00:11:41.880]  不是說條件
[00:11:41.880 --> 00:11:43.360]  而是她願意去愛
[00:11:43.360 --> 00:11:44.680]  這件事很重要
[00:11:44.680 --> 00:11:47.440]  她是願意去愛願意去愛
[00:11:47.440 --> 00:11:49.840]  剛才我介紹一種是神情
[00:11:49.840 --> 00:11:50.760]  是神的愛
[00:11:50.760 --> 00:11:52.000]  是恩情
[00:11:52.000 --> 00:11:55.200]  在羅馬書第五章第七至第八節說
[00:11:55.200 --> 00:11:57.280]  為二人死是少有的
[00:11:57.280 --> 00:11:59.280]  為人人死或有感作的
[00:11:59.280 --> 00:12:01.520]  唯有基督在我們還作罪人的時候
[00:12:01.520 --> 00:12:02.720]  為我們死
[00:12:02.720 --> 00:12:07.720]  神的愛就在此向我們顯明了
[00:12:07.720 --> 00:12:10.640]  剛才我一開始說李莫愁的說話
[00:12:10.640 --> 00:12:12.560]  問世間情為何物
[00:12:12.560 --> 00:12:14.840]  夕教人生死相許
[00:12:14.840 --> 00:12:18.040]  人可以愛到地步連命都不要
[00:12:18.040 --> 00:12:19.400]  今天耶穌愛我們
[00:12:19.400 --> 00:12:22.280]  就愛到地步可以連命都不要
[00:12:22.280 --> 00:12:25.240]  這就是神的愛是這麼偉大的愛
[00:12:25.240 --> 00:12:26.760]  人間都有
[00:12:26.760 --> 00:12:28.000]  但是不同
[00:12:28.000 --> 00:12:28.720]  為什麼呢
[00:12:28.720 --> 00:12:31.600]  譬如我這次在香港隔離了十四天
[00:12:31.600 --> 00:12:32.600]  住在酒店
[00:12:32.600 --> 00:12:34.840]  我從來過去很少
[00:12:34.840 --> 00:12:36.040]  因為一沒時間
[00:12:36.040 --> 00:12:38.480]  二來沒興趣看電視劇
[00:12:38.480 --> 00:12:40.160]  我沒什麼興趣看
[00:12:40.160 --> 00:12:41.480]  有些很長的
[00:12:41.480 --> 00:12:43.600]  大長今不知道多少集
[00:12:43.600 --> 00:12:45.360]  這次朋友介紹了出去我看
[00:12:45.360 --> 00:12:46.760]  我看了
[00:12:46.760 --> 00:12:48.680]  我告訴你不要笑
[00:12:48.680 --> 00:12:51.560]  叫做來自星星的你
[00:12:51.560 --> 00:12:52.560]  二十一集
[00:12:52.560 --> 00:12:54.080]  我還拍手
[00:12:54.080 --> 00:12:56.280]  我聽別人說看了幾次
[00:12:56.280 --> 00:12:57.280]  我看了一次
[00:12:57.280 --> 00:12:58.400]  我看到第十九集
[00:12:58.400 --> 00:13:00.920]  我真的哭得像一隻豬一樣
[00:13:00.920 --> 00:13:03.720]  你回去看第十九集說什麼
[00:13:03.720 --> 00:13:06.760]  就是說千頌伊問杜教授
[00:13:06.760 --> 00:13:08.800]  他說你留下
[00:13:08.800 --> 00:13:09.520]  他說是
[00:13:09.520 --> 00:13:11.280]  你留下你會死你都留下
[00:13:11.280 --> 00:13:13.960]  他說是我會死我都留下
[00:13:13.960 --> 00:13:15.440]  當我聽到他這樣說
[00:13:15.440 --> 00:13:17.560]  他的表情真的搞到我
[00:13:17.560 --> 00:13:18.760]  真的很感動
[00:13:18.760 --> 00:13:21.880]  覺得這個男生可以這麼喜歡這個女生
[00:13:21.880 --> 00:13:24.560]  到一個地步可以願意為她死
[00:13:24.560 --> 00:13:27.480]  當我看了我真的想到耶穌
[00:13:27.480 --> 00:13:29.480]  他說他留下就算他會死
[00:13:29.480 --> 00:13:30.480]  耶穌是怎樣呢
[00:13:30.480 --> 00:13:31.880]  他知道他會死
