
[00:00:00.000 --> 00:00:03.060]  今天是教會三個語言一起講
[00:02:25.280 --> 00:02:27.000]  我們的弟兄姊妹也很重要
[00:02:27.000 --> 00:02:29.060]  我們今天為了我們的聽道
[00:02:29.060 --> 00:02:29.960]  來禱告
[00:02:29.960 --> 00:02:30.860]  一起祈禱
[00:02:30.860 --> 00:02:33.360]  親愛的天父
[00:02:33.360 --> 00:02:34.100]  讚美祢
[00:02:34.100 --> 00:02:34.740]  多謝祢
[00:02:34.740 --> 00:02:37.560]  祢今天讓我們由清晨來到主祢面前
[00:02:37.560 --> 00:02:38.800]  聆聽祢的話語
[00:02:38.800 --> 00:02:40.080]  主祢多謝主
[00:02:40.080 --> 00:02:42.480]  讓我們能夠向祢敬拜
[00:02:42.480 --> 00:02:44.040]  主感謝主
[00:02:44.040 --> 00:02:46.020]  讓我們能夠有耳朵
[00:02:46.020 --> 00:02:47.960]  有心靈意識聆聽祢的話語
[00:02:47.960 --> 00:02:50.180]  主求祢來到我們當中
[00:02:50.180 --> 00:02:51.820]  親自對我們眾人說話
[00:02:51.820 --> 00:02:53.440]  以致我們的生命
[00:02:53.440 --> 00:02:56.780]  是時常都是祢帶領我們
[00:02:56.780 --> 00:02:58.120]  能夠更新我們
[00:02:58.120 --> 00:03:00.120]  以致我們能夠真學懂
[00:03:00.120 --> 00:03:01.520]  真能夠真門徒
[00:03:01.520 --> 00:03:04.540]  真同伴的意義
[00:03:04.540 --> 00:03:07.700]  以及如何實踐出來
[00:03:07.700 --> 00:03:08.840]  求主幫助我們
[00:03:08.840 --> 00:03:11.540]  帶我們保守孩子所說的
[00:03:11.540 --> 00:03:12.400]  弟兄姊妹所聽的
[00:03:12.400 --> 00:03:13.360]  都是同感一力
[00:03:13.360 --> 00:03:14.400]  我們禱告
[00:03:14.400 --> 00:03:16.340]  奉我們救主保貴人宋明志祈禱
[00:03:16.340 --> 00:03:17.100]  阿們
[00:03:19.900 --> 00:03:22.100]  剛才這個方向
[00:03:22.100 --> 00:03:23.180]  真同伴
[00:03:23.180 --> 00:03:24.680]  我希望有三個心
[00:03:24.680 --> 00:03:26.440]  藉著這三個心
[00:03:26.440 --> 00:03:29.820]  能夠貫穿整個經文
[00:03:29.820 --> 00:03:31.020]  第一個就是同心
[00:03:31.020 --> 00:03:32.160]  真同伴
[00:03:32.160 --> 00:03:33.460]  我們如何同心法
[00:03:33.460 --> 00:03:34.260]  第二
[00:03:34.260 --> 00:03:36.600]  我們真同伴如何能夠安心法
[00:03:36.600 --> 00:03:37.100]  第二
[00:03:37.100 --> 00:03:38.780]  真同伴如何用心法
[00:03:38.780 --> 00:03:41.220]  希望透過這段經文來講
[00:03:41.220 --> 00:03:44.380]  去串連我們所說的話
[00:03:44.380 --> 00:03:48.580]  本來是開始不忌諱說
[00:03:48.580 --> 00:03:50.820]  教會原來裡面有衝突
[00:03:50.820 --> 00:03:55.140]  有瓦碟和巡渡機來到當中
[00:03:55.140 --> 00:03:56.640]  有不和的事情
[00:03:56.640 --> 00:03:58.540]  正如剛才所說
[00:03:58.540 --> 00:04:00.780]  整個《非日合比書》
[00:04:00.780 --> 00:04:03.480]  都在講利益基督的心為心
[00:04:03.480 --> 00:04:05.040]  或者如何走在一起
[00:04:05.040 --> 00:04:07.620]  其實應該講一些很門面的東西
[00:04:07.620 --> 00:04:11.780]  或者家醜不出外傳
[00:04:11.780 --> 00:04:13.320]  最好不要講一些負面的東西
[00:04:13.320 --> 00:04:14.580]  你要做好一點
[00:04:14.580 --> 00:04:15.760]  講一些好東西就可以了
[00:04:15.760 --> 00:04:17.360]  但是到了第四章
[00:04:17.360 --> 00:04:19.280]  到了最後一章的時候
[00:04:19.280 --> 00:04:20.820]  保羅不忌諱
[00:04:20.820 --> 00:04:23.700]  點出有瓦碟和巡渡機
[00:04:23.700 --> 00:04:28.380]  兩個姐妹在當中有很多不和的事件
[00:04:28.380 --> 00:04:30.700]  在學者研究當中
[00:04:30.700 --> 00:04:34.360]  這兩個可能是教會的領袖
[00:04:34.360 --> 00:04:36.160]  同時保羅也講到
[00:04:36.160 --> 00:04:37.980]  這兩個教會的領袖
[00:04:37.980 --> 00:04:41.620]  過往在福音上是和保羅同工的
[00:04:41.620 --> 00:04:44.140]  他們有很多的辛勞
[00:04:44.140 --> 00:04:47.440]  而同時他們的名字也記載在《生命冊》當中
[00:04:47.440 --> 00:04:49.420]  是被紀念的
[00:04:49.420 --> 00:04:53.060]  面對一個這麼不和的時候
[00:04:53.060 --> 00:04:55.220]  可能大家不知道會有什麼反應
[00:04:55.220 --> 00:04:57.260]  或者其實這麼說
[00:04:57.260 --> 00:04:58.600]  有人的地方
[00:04:58.600 --> 00:05:00.700]  就一定有衝突的了
[00:05:00.700 --> 00:05:03.720]  兩三個星期前
[00:05:03.720 --> 00:05:06.260]  開會的時候
[00:05:06.260 --> 00:05:08.080]  忽然間就有一些爆的衝突
[00:05:08.080 --> 00:05:10.020]  然後有一個同工就在哭
[00:05:10.020 --> 00:05:12.560]  為什麼你們在吵架?
[00:05:12.560 --> 00:05:14.940]  我也不知道為什麼會有衝突發生
[00:05:14.940 --> 00:05:17.940]  有個同工就說為什麼你們在吵架?
[00:05:17.940 --> 00:05:20.300]  為了我們吵架而很不開心
[00:05:20.300 --> 00:05:21.940]  同工姐妹
[00:05:21.940 --> 00:05:23.780]  有人的地方就一定有衝突
[00:05:23.780 --> 00:05:26.600]  我們盡量將這些衝突的時候
[00:05:26.600 --> 00:05:30.020]  反應就是盡量沒事發生
[00:05:30.020 --> 00:05:34.400]  或者不和就不要告訴別人
[00:05:34.400 --> 00:05:35.740]  自己就算了
[00:05:35.740 --> 00:05:36.740]  但我想告訴你
[00:05:36.740 --> 00:05:37.780]  時常的不和
[00:05:37.780 --> 00:05:39.320]  時常的衝突在教會
[00:05:39.320 --> 00:05:42.380]  是會有存在而必然發生的事情
[00:05:42.380 --> 00:05:43.860]  面對衝突
[00:05:43.860 --> 00:05:44.860]  面對不和
[00:05:44.860 --> 00:05:47.680]  我們怎麼去回應
[00:05:47.680 --> 00:05:48.900]  或者怎麼去自處
[00:05:48.900 --> 00:05:52.080]  這個是我們要學習的地方
[00:05:52.080 --> 00:05:54.080]  可能面對衝突的時候
[00:05:54.080 --> 00:05:56.360]  我們最好就看不到
[00:05:56.360 --> 00:05:56.980]  就算了
[00:05:56.980 --> 00:05:59.280]  不關我的事
[00:05:59.280 --> 00:06:00.960]  不要管這麼多
[00:06:00.960 --> 00:06:04.080]  又或者我們面對衝突的時候
[00:06:04.080 --> 00:06:07.620]  我們都會想一想
[00:06:07.620 --> 00:06:09.580]  怎麼處理這個衝突
[00:06:09.580 --> 00:06:12.120]  或者幫助去解決問題
[00:06:12.120 --> 00:06:14.320]  保羅在這件事情上
[00:06:14.320 --> 00:06:16.740]  他怎麼面對衝突呢?
[00:06:16.740 --> 00:06:18.440]  面對衝突的時候
[00:06:18.440 --> 00:06:19.600]  保羅就說
[00:06:19.600 --> 00:06:20.720]  他就說
[00:06:20.720 --> 00:06:22.220]  先講這個
[00:06:22.220 --> 00:06:24.080]  面對衝突
[00:06:24.080 --> 00:06:24.860]  保羅就說
[00:06:24.860 --> 00:06:29.460]  我勸有阿諜和秦道基在主內同心
[00:06:29.460 --> 00:06:30.840]  在這件事情上
[00:06:30.840 --> 00:06:32.520]  保羅在說勸
[00:06:32.520 --> 00:06:33.480]  這個勸字
[00:06:33.480 --> 00:06:35.160]  其實在原文當中
[00:06:35.160 --> 00:06:37.660]  是出現了兩次的
[00:06:37.660 --> 00:06:39.180]  原文應該這樣解釋
[00:06:39.180 --> 00:06:40.620]  我勸有阿諜
[00:06:40.620 --> 00:06:42.500]  我勸秦道基
[00:06:42.500 --> 00:06:44.880]  在文字的表達當中
[00:06:44.880 --> 00:06:48.560]  保羅不只是單單偏頗一邊
[00:06:48.560 --> 00:06:51.540]  而同時勸完有阿諜
[00:06:51.540 --> 00:06:53.740]  同時也勸秦道基
[00:06:53.740 --> 00:06:55.440]  兩個人一起
[00:06:55.440 --> 00:06:57.440]  分別一起勸喻
[00:06:57.440 --> 00:06:59.380]  保羅在這件事情上
[00:06:59.380 --> 00:07:03.540]  沒有說是處理究竟有阿諜你對
[00:07:03.540 --> 00:07:04.780]  秦道基你錯
[00:07:04.780 --> 00:07:06.420]  或者是秦道基你對
[00:07:06.420 --> 00:07:07.380]  有阿諜你錯
[00:07:07.380 --> 00:07:08.720]  保羅沒有這麼說過
[00:07:08.720 --> 00:07:11.360]  保羅反而要勸他們兩個
[00:07:11.360 --> 00:07:13.880]  你要在主內同心
[00:07:13.880 --> 00:07:15.820]  同心這個字
[00:07:15.820 --> 00:07:17.200]  在肥納比書
[00:07:17.200 --> 00:07:19.620]  是由第一章到第四章
[00:07:19.620 --> 00:07:22.020]  是貫穿了整個書卷
[00:07:22.020 --> 00:07:25.960]  也是同時一個重要的訊息當中
[00:07:25.960 --> 00:07:27.700]  弟兄姊妹你要記住
[00:07:27.700 --> 00:07:31.060]  肥納比書第二章一至九節
[00:07:31.060 --> 00:07:33.180]  是整個肥納比書的核心
[00:07:33.180 --> 00:07:36.740]  是Pastor Devin之前所說的經文
[00:07:36.740 --> 00:07:38.340]  是整本書的核心
[00:07:38.340 --> 00:07:39.680]  我們要再次重溫
[00:07:39.680 --> 00:07:43.180]  究竟肥納比書二章一至五節說些甚麼
[00:07:43.180 --> 00:07:47.220]  所以在基督裡你們要有甚麼勸勉
[00:07:47.220 --> 00:07:49.120]  愛心有甚麼安慰
[00:07:49.120 --> 00:07:50.820]  聖靈有甚麼交通
[00:07:50.820 --> 00:07:53.360]  心中有甚麼慈悲憐憫
[00:07:53.360 --> 00:07:55.260]  你們就要以念相同
[00:07:55.260 --> 00:07:56.360]  愛心相同
[00:07:56.360 --> 00:07:58.100]  有一樣的心思
[00:07:58.100 --> 00:07:59.540]  有一樣的意念
[00:07:59.540 --> 00:08:01.900]  使我的喜樂可以滿足
[00:08:01.900 --> 00:08:03.800]  凡事不可以結黨
[00:08:03.800 --> 00:08:06.540]  不可貪圖虛浮的榮耀
[00:08:06.540 --> 00:08:08.180]  只要全心謙卑
[00:08:08.180 --> 00:08:10.480]  各人看別人比自己強
[00:08:10.480 --> 00:08:12.880]  各人不要單顧自己的事
[00:08:12.880 --> 00:08:14.580]  也要顧別人的事
[00:08:14.580 --> 00:08:17.120]  你們當以基督的心為心
[00:08:17.120 --> 00:08:20.520]  可以的話
[00:08:20.520 --> 00:08:22.020]  弟兄姊妹背了它
[00:08:22.020 --> 00:08:23.720]  你要記住這段經文
[00:08:23.720 --> 00:08:26.660]  這段經文時常在你心靈當中
[00:08:26.660 --> 00:08:28.700]  不要整天說單顧自己的事
[00:08:28.700 --> 00:08:29.960]  也要顧別人的事
[00:08:29.960 --> 00:08:31.200]  你要記住第五章
[00:08:31.200 --> 00:08:33.700]  你要當以基督的心為心
[00:08:34.600 --> 00:08:38.600]  保羅要如何勸喻這兩個
[00:08:38.600 --> 00:08:40.000]  在主你同心
[00:08:40.000 --> 00:08:42.600]  以基督的心為心是甚麼意思
[00:08:42.600 --> 00:08:44.180]  直接的翻譯就是
[00:08:44.180 --> 00:08:46.980]  以基督的想法為你的想法
[00:08:46.980 --> 00:08:50.340]  以基督的想法為你的想法
[00:08:50.340 --> 00:08:51.280]  甚麼意思呢
[00:08:51.280 --> 00:08:53.060]  當面對衝突的時候
[00:08:53.060 --> 00:08:55.920]  保羅不是在說你對我錯
[00:08:55.920 --> 00:08:57.760]  或者我對你錯
[00:08:57.760 --> 00:09:00.100]  保羅勸喻這兩位姐妹就是
[00:09:00.100 --> 00:09:03.300]  以基督的想法為我們的想法
[00:09:04.160 --> 00:09:06.460]  很多時候在面對爭拗的時候
[00:09:06.460 --> 00:09:08.260]  面對我們衝突的時候
[00:09:08.260 --> 00:09:11.540]  我們只著重於對還是錯
[00:09:11.540 --> 00:09:14.340]  這個更重要
[00:09:14.340 --> 00:09:16.440]  保羅在這件事上
[00:09:16.440 --> 00:09:19.380]  不單止他不是要說對還是錯
[00:09:19.380 --> 00:09:23.340]  而是提醒有雅諜和秦道基
[00:09:23.340 --> 00:09:28.520]  你的想法是否合乎耶穌基督的想法當中
[00:09:28.520 --> 00:09:33.220]  所以保羅在第二章二節五說
[00:09:33.520 --> 00:09:35.820]  你當以耶穌基督的想法
[00:09:35.820 --> 00:09:37.320]  成為你的想法
[00:09:37.320 --> 00:09:41.260]  今天我們在我們的生活當中
[00:09:41.260 --> 00:09:43.140]  或者在我們的侍奉當中
[00:09:43.140 --> 00:09:46.800]  我們有沒有以耶穌基督的想法為我們的想法呢
[00:09:46.800 --> 00:09:50.580]  在教會侍奉當中的時候
[00:09:50.580 --> 00:09:54.380]  經常聽到很多大大小小當中的衝突
[00:09:54.380 --> 00:09:57.680]  很多時候我們弟兄姐妹侍奉帶著初心
[00:09:57.680 --> 00:09:59.420]  我們來到教會
[00:09:59.420 --> 00:10:01.180]  既然成為一個分子
[00:10:01.180 --> 00:10:05.780]  很自然地很想為這個家當中付出
[00:10:05.780 --> 00:10:08.860]  當我們這個家見到的時候
[00:10:08.860 --> 00:10:11.100]  就開始人有人多
[00:10:11.100 --> 00:10:14.600]  當一個群體多過兩個人的時候
[00:10:14.600 --> 00:10:15.500]  有兩個人的時候
[00:10:15.500 --> 00:10:17.000]  就有兩個不同的意見
[00:10:17.000 --> 00:10:18.560]  有兩個不同意見的時候
[00:10:18.560 --> 00:10:21.640]  我們怎樣能夠走在一起做一件事呢
[00:10:21.640 --> 00:10:24.440]  究竟是跟你的意見還是跟我的意見呢
[00:10:24.440 --> 00:10:26.340]  我覺得我的意見好的時候
[00:10:26.340 --> 00:10:27.580]  為什麼你不跟我呢
[00:10:27.580 --> 00:10:29.880]  我覺得你做得不安的時候
[00:10:29.880 --> 00:10:31.940]  為什麼我要跟你錯呢
[00:10:31.940 --> 00:10:35.980]  在很多很多的問題思想當中
[00:10:35.980 --> 00:10:38.520]  但是保羅要處理的話
[00:10:38.520 --> 00:10:39.580]  當我們侍奉
[00:10:39.580 --> 00:10:41.520]  當我們跟弟姐妹開祖的時候
[00:10:41.520 --> 00:10:43.760]  當我們跟家人生活的時候
[00:10:43.760 --> 00:10:47.200]  當我們生活當中跟任何人相處的時候
[00:10:47.200 --> 00:10:48.500]  保羅講到就是
[00:10:48.500 --> 00:10:52.160]  當以耶穌的想法為你的想法
[00:10:52.160 --> 00:10:54.660]  當以耶穌的心為你的心
[00:10:54.660 --> 00:10:57.240]  所以很多時候我們在小組生活
[00:10:57.240 --> 00:10:58.380]  或者在教會生活
[00:10:58.380 --> 00:10:59.600]  或者在福祉的時候
[00:10:59.600 --> 00:11:01.240]  弟姐妹你都要問一問
[00:11:01.240 --> 00:11:03.280]  今天我在這個崗位
[00:11:03.280 --> 00:11:04.940]  無論你是做領袖的
[00:11:04.940 --> 00:11:07.980]  或許你在小組團體生活的時候
[00:11:07.980 --> 00:11:10.020]  我是不是以耶穌基督的想法
[00:11:10.020 --> 00:11:11.320]  成為我的想法
[00:11:11.320 --> 00:11:14.720]  而同時跟弟兄姊妹走在一起呢
[00:11:14.720 --> 00:11:16.920]  今天我們走在一起
[00:11:16.920 --> 00:11:20.020]  不是因為我跟你的思想
[00:11:20.020 --> 00:11:21.260]  跟一個興趣
[00:11:21.260 --> 00:11:23.300]  或者跟你一個理念走在一起
[00:11:23.300 --> 00:11:25.100]  今天我們走在一起
[00:11:25.100 --> 00:11:28.360]  是因為耶穌的想法在我們當中
[00:11:28.360 --> 00:11:32.140]  以致我們大家一起向著耶穌的想法的時候
[00:11:32.140 --> 00:11:33.040]  是走在一起的
[00:11:33.040 --> 00:11:37.840]  如果我們不是跟耶穌的想法走在一起的時候
[00:11:37.840 --> 00:11:39.240]  我們會越來越遠
[00:11:39.240 --> 00:11:40.740]  但是你要深信
[00:11:40.740 --> 00:11:43.720]  當我們跟耶穌的想法越來越近的時候
[00:11:43.720 --> 00:11:46.580]  我們越來越能夠走在一起
[00:11:46.580 --> 00:11:48.720]  保羅這個講座就說
[00:11:48.720 --> 00:11:50.720]  是說你們
[00:11:50.720 --> 00:11:52.320]  第三節說
[00:11:52.320 --> 00:11:54.900]  我現在求你的真實同乎一額
[00:11:54.900 --> 00:11:57.300]  同乎一額是說什麼呢
[00:11:57.300 --> 00:11:58.600]  是有兩隻牛
[00:11:58.600 --> 00:12:00.560]  有一個架
[00:12:00.560 --> 00:12:01.700]  框著兩隻牛
[00:12:01.700 --> 00:12:02.940]  他們捆在一起
[00:12:02.940 --> 00:12:04.260]  以致一起走
[00:12:04.260 --> 00:12:06.300]  一起能夠做一些農作
[00:12:06.300 --> 00:12:07.500]  一起做一些耕作
[00:12:07.500 --> 00:12:10.280]  但是同時保羅用同乎一額
[00:12:10.280 --> 00:12:13.440]  這個字是一個軍事的意味的意思就是
[00:12:13.440 --> 00:12:15.520]  當羅馬時代的時候
[00:12:15.520 --> 00:12:17.920]  一群兵兵打仗的時候
[00:12:17.920 --> 00:12:20.680]  如果你看羅馬的劇集
[00:12:20.680 --> 00:12:22.620]  那些人拿著盾牌
[00:12:22.620 --> 00:12:23.780]  一個陣
[00:12:23.780 --> 00:12:26.320]  他們能夠擋住那些箭
[00:12:26.320 --> 00:12:28.560]  一起進攻的時候
[00:12:28.560 --> 00:12:30.860]  怎樣去打仗
[00:12:30.860 --> 00:12:33.560]  是在說大家肩並肩
[00:12:33.560 --> 00:12:35.460]  在戰友當中
[00:12:35.460 --> 00:12:37.000]  所以保羅說的是
[00:12:37.000 --> 00:12:38.100]  我同乎一額
[00:12:38.100 --> 00:12:39.800]  我的真同伴
[00:12:39.800 --> 00:12:41.500]  是一個戰友的意思
[00:12:41.500 --> 00:12:42.800]  一起來打仗
[00:12:42.800 --> 00:12:44.400]  一起來面對困難
[00:12:44.400 --> 00:12:47.340]  而同時保羅利用這個同乎一額
[00:12:47.340 --> 00:12:49.020]  是一個希臘的術語
[00:12:49.020 --> 00:12:51.020]  在友誼當中
[00:12:51.020 --> 00:12:53.320]  真同伴
[00:12:53.320 --> 00:12:54.520]  同乎一額
[00:12:54.520 --> 00:12:55.980]  大有幾個意思就是
[00:12:55.980 --> 00:12:57.220]  一起去耕作
[00:12:57.220 --> 00:12:59.360]  一起去面對戰事
[00:12:59.360 --> 00:13:01.360]  以及當中有的意義
[00:13:01.360 --> 00:13:03.720]  今天
[00:13:03.720 --> 00:13:06.260]  你是不是別人的真同伴呢?
[00:13:06.260 --> 00:13:08.160]  在其他劇本當中
[00:13:08.160 --> 00:13:10.240]  是會用同伴、夥伴這件事
[00:13:10.240 --> 00:13:14.000]  而保羅在這件事情當中
[00:13:14.000 --> 00:13:15.500]  沒有說過是哪一個
[00:13:15.500 --> 00:13:17.240]  他只是形容希望有一個真同伴
[00:13:17.240 --> 00:13:19.240]  來幫助他解決問題
[00:13:19.240 --> 00:13:24.080]  又說一個例子
[00:13:24.080 --> 00:13:27.220]  面對弟兄姊妹的困難的時候
[00:13:27.220 --> 00:13:28.720]  我們選擇逃避
[00:13:28.720 --> 00:13:33.360]  還是選擇介入在弟兄姊妹的生命當中呢?
[00:13:33.360 --> 00:13:34.960]  作為一個真同伴
[00:13:34.960 --> 00:13:37.120]  我們需要刻意去介入
[00:13:37.120 --> 00:13:39.120]  生命裡面衝突的事情
[00:13:39.120 --> 00:13:42.000]  有時候我們很怕去處理衝突
[00:13:42.000 --> 00:13:43.840]  有時候我們很怕去處理
[00:13:43.840 --> 00:13:44.740]  或者不是
[00:13:44.740 --> 00:13:47.940]  很怕介入弟兄姊妹生命上的問題
[00:13:47.940 --> 00:13:49.640]  但是一個真正的同伴
[00:13:49.640 --> 00:13:51.240]  我們不是陪伴這麼簡單
[00:13:51.240 --> 00:13:52.840]  是刻意去介入
[00:13:52.840 --> 00:13:55.380]  別人生命當中一些衝突的事情
[00:13:55.380 --> 00:13:56.880]  我講一個例子很簡單
[00:13:56.880 --> 00:13:59.080]  在我以前在獄會的時候
[00:13:59.080 --> 00:14:00.780]  有一個小姐妹
[00:14:00.780 --> 00:14:03.780]  在中學的時候來到教會認識耶穌
[00:14:03.780 --> 00:14:07.760]  後來就參加小組、參加團契
[00:14:07.760 --> 00:14:10.020]  不斷有好的栽培、成長
[00:14:10.020 --> 00:14:12.160]  飾演了一段日子
[00:14:12.160 --> 00:14:13.400]  信了之後
[00:14:13.400 --> 00:14:15.160]  她也是不斷追求的
[00:14:15.160 --> 00:14:15.860]  回主教學校也有
[00:14:15.860 --> 00:14:16.700]  去培靈會也有
[00:14:16.700 --> 00:14:17.360]  主教學校也有
[00:14:17.360 --> 00:14:20.400]  總之很多的裝備她都會有的
[00:14:20.400 --> 00:14:22.940]  所以在眼中是一個敬虔的弟兄姊妹
[00:14:22.940 --> 00:14:24.540]  不過呢
[00:14:24.540 --> 00:14:26.140]  在小組生活
[00:14:26.140 --> 00:14:28.440]  是有很多衝突在裡面的
[00:14:28.440 --> 00:14:30.980]  大家都很疼愛這個小姐妹
[00:14:30.980 --> 00:14:32.780]  多一事不如少一事
[00:14:32.780 --> 00:14:35.520]  不要搞這麼多了
[00:14:35.520 --> 00:14:37.320]  都知道她成長是這樣的
[00:14:37.320 --> 00:14:38.320]  我們體諒她
[00:14:38.320 --> 00:14:38.920]  明白的
[00:14:38.920 --> 00:14:39.960]  這件事情也是
[00:14:39.960 --> 00:14:41.060]  但是呢
[00:14:41.060 --> 00:14:44.860]  這個小姐妹繼續在團契當中的時候
[00:14:44.860 --> 00:14:46.400]  或者小組當中的時候
[00:14:46.400 --> 00:14:51.740]  她的性格能夠不斷傷害了很多弟兄姊妹當中
[00:14:51.740 --> 00:14:53.700]  但是弟兄姊妹選擇
[00:14:53.700 --> 00:14:54.840]  要麼忍
[00:14:54.840 --> 00:14:56.840]  有一天會爆的
[00:14:56.840 --> 00:14:59.880]  要麼就是逃避
[00:14:59.880 --> 00:15:01.820]  或者離開這個小姐妹
[00:15:01.820 --> 00:15:03.280]  所以她也很稀奇
[00:15:03.280 --> 00:15:06.620]  為什麼弟兄姊妹會離開她呢?
[00:15:06.620 --> 00:15:10.320]  為什麼人們不明白她呢?
[00:15:10.320 --> 00:15:11.880]  後來呢
[00:15:11.880 --> 00:15:15.520]  組長開始想一想
[00:15:15.520 --> 00:15:18.360]  怎麼能夠關顧這個小姐妹呢?
[00:15:18.360 --> 00:15:21.000]  有時候也很難的
[00:15:21.000 --> 00:15:22.460]  處理人際關係當中
[00:15:22.460 --> 00:15:23.440]  這個組長呢
[00:15:23.440 --> 00:15:24.500]  後來呢
[00:15:24.500 --> 00:15:25.800]  給自己的勇氣
[00:15:25.800 --> 00:15:27.640]  能夠約這個小姐妹
[00:15:27.640 --> 00:15:30.100]  能夠傾談她的事情
[00:15:30.100 --> 00:15:33.340]  面對小姐妹就覺得
[00:15:33.340 --> 00:15:35.440]  解釋為什麼要這麼做
[00:15:35.440 --> 00:15:37.820]  那麼在組長的過程當中
[00:15:37.820 --> 00:15:42.420]  組長不僅是處理她跟別人衝突的事情
[00:15:42.420 --> 00:15:43.720]  而是跟她發掘
[00:15:43.720 --> 00:15:45.480]  在她成長的歷程當中
[00:15:45.480 --> 00:15:47.280]  很多家庭的習慣
[00:15:47.280 --> 00:15:50.120]  怎麼對家人的態度
[00:15:50.120 --> 00:15:53.020]  而將她那種家庭跟別人相處的習慣
[00:15:53.020 --> 00:15:54.260]  放在教育當中
[00:15:54.260 --> 00:15:56.740]  而帶來教會很多的傷害
[00:15:56.740 --> 00:15:59.040]  小姐妹呢
[00:15:59.040 --> 00:16:00.140]  忽然間
[00:16:00.140 --> 00:16:02.040]  眼睛瞪了一眼
[00:16:02.040 --> 00:16:02.840]  咦?
