
[00:00:00.000 --> 00:00:03.580]  經過兩日的滿城風雨之後
[00:03:41.700 --> 00:03:44.000]  心腸可以安定下來
[00:03:44.000 --> 00:03:45.540]  就是這樣
[00:03:45.540 --> 00:03:51.680]  他鼓舞了大家,令大家有動力繼續支撐下去
[00:03:52.720 --> 00:03:57.080]  但Stubby在這時候自己也中了榴彈
[00:03:57.080 --> 00:03:58.860]  不過感恩的是
[00:03:58.860 --> 00:04:05.260]  他經過醫治休息了幾個星期之後,他就可以重返戰場
[00:04:05.260 --> 00:04:07.060]  回到前線
[00:04:07.060 --> 00:04:11.920]  接著Stubby又隨軍參與另一場戰役
[00:04:11.920 --> 00:04:13.200]  這次他很聰明
[00:04:13.200 --> 00:04:15.760]  懂得分辨哪些是
[00:04:15.760 --> 00:04:17.800]  自己人,哪些是敵軍
[00:04:17.800 --> 00:04:20.120]  他懂得看軍服
[00:04:20.880 --> 00:04:23.960]  他還俘虜了一個德軍的士兵
[00:04:23.960 --> 00:04:26.760]  這次Stubby又立了大功
[00:04:26.760 --> 00:04:29.320]  所以他就被晉升為
[00:04:29.320 --> 00:04:30.360]  中士
[00:04:30.360 --> 00:04:38.040]  我就好奇想,士兵看到這位中士的時候,他們會不會向他敬禮呢
[00:04:38.040 --> 00:04:45.460]  根據學者的研究,當人面對無法掌控的現實
[00:04:45.460 --> 00:04:49.300]  的時候就會產生無力感和恐懼感
[00:04:50.060 --> 00:04:53.640]  很多人會在這樣的情況下就選擇放棄
[00:04:53.640 --> 00:04:55.940]  不過如果有寵物
[00:04:55.940 --> 00:05:00.040]  在身邊不離不棄的陪伴的話
[00:05:00.040 --> 00:05:03.380]  就能夠使人有一種安心的感覺
[00:05:03.380 --> 00:05:05.680]  情況越是艱難
[00:05:05.680 --> 00:05:08.240]  這種安心的感覺
[00:05:08.240 --> 00:05:10.040]  就越是重要
[00:05:10.040 --> 00:05:14.900]  而Stubby他在軍隊裏面,他拯救過同袍
[00:05:14.900 --> 00:05:17.460]  又俘虜過敵軍
[00:05:17.720 --> 00:05:21.040]  不過其實他最重要的一樣貢獻
[00:05:21.040 --> 00:05:22.840]  卻是
[00:05:22.840 --> 00:05:23.600]  不離
[00:05:23.600 --> 00:05:25.660]  不棄的陪伴
[00:05:25.660 --> 00:05:27.440]  今日
[00:05:27.440 --> 00:05:34.880]  你又處在什麼的境況裏面,會不會你都需要有一種不離不棄的陪伴呢
[00:05:34.880 --> 00:05:42.800]  在過去的兩個月裏面,我們教會的講壇信息都講了好幾堂
[00:05:43.060 --> 00:05:48.700]  講約書亞記,今日的詩歌又好好,很配合歌詞的內容
[00:05:48.700 --> 00:05:52.020]  相信大家對約書亞帶領以色列人
[00:05:52.020 --> 00:05:58.420]  進入迦南地這一段的歷史應該都有一定的認識
[00:05:58.420 --> 00:06:01.500]  但我都想同大家重溫下
[00:06:01.500 --> 00:06:03.800]  約書亞記第一章那裏
[00:06:03.800 --> 00:06:07.120]  神就向摩西的接班人約書亞
[00:06:07.120 --> 00:06:09.940]  吩咐他教他怎樣做一個領袖
[00:06:10.720 --> 00:06:14.560]  神吩咐他要剛強壯膽
[00:06:14.560 --> 00:06:19.420]  謹記晝夜思想,謹記神的律法
[00:06:19.420 --> 00:06:22.500]  然後約書亞就坐言起行
[00:06:22.500 --> 00:06:25.320]  首先吩咐百姓做好預備
[00:06:25.320 --> 00:06:30.440]  接著他又和兩個半支派的人重申他們之前的協定
[00:06:30.440 --> 00:06:32.480]  而兩個半支派的人
[00:06:32.480 --> 00:06:34.520]  亦都答應
[00:06:34.520 --> 00:06:36.320]  會繼續
[00:06:36.580 --> 00:06:40.940]  跟同胞過河後繼續攻取迦南地
[00:06:40.940 --> 00:06:43.740]  我們看到一幅信守承諾的圖畫
[00:06:43.740 --> 00:06:48.620]  第二章就講到妓女拉合接待了兩個
[00:06:48.620 --> 00:06:51.180]  以色列人的探子
[00:06:51.180 --> 00:06:52.700]  救了他們
[00:06:52.700 --> 00:06:54.500]  逃出生天
[00:06:54.500 --> 00:06:56.040]  而拉合自己
[00:06:56.040 --> 00:07:00.900]  亦都得到一個很重要的應許,將來會得著拯救
[00:07:00.900 --> 00:07:04.480]  第三章就是以色列人過約淡河
[00:07:05.000 --> 00:07:07.060]  第四章就是他們過了河之後
[00:07:07.060 --> 00:07:09.100]  納錫遺記
[00:07:09.100 --> 00:07:11.140]  紀念上帝的作為
[00:07:11.140 --> 00:07:15.500]  第五章的時候神向約書亞顯然
[00:07:15.500 --> 00:07:16.780]  告訴他們
[00:07:16.780 --> 00:07:20.620]  耶和華是軍隊的元帥
[00:07:20.620 --> 00:07:23.180]  來到今天我們又看看
[00:07:23.180 --> 00:07:25.740]  約書亞如何帶領以色列人
[00:07:25.740 --> 00:07:30.100]  來打在迦南地的第一場仗
[00:07:30.100 --> 00:07:34.180]  首先我們看看當時的形勢
[00:07:34.700 --> 00:07:39.040]  約淡河西亞摩利人的諸王
[00:07:39.040 --> 00:07:42.120]  和靠海迦南人的諸王
[00:07:42.120 --> 00:07:48.520]  聽見耶和華在以色列人前面使約淡河的水乾了
[00:07:48.520 --> 00:07:51.080]  等到我們過去
[00:07:51.080 --> 00:07:55.940]  他們的心因以色列人的緣故就消化了
[00:07:55.940 --> 00:07:57.740]  不再有膽氣
[00:07:57.740 --> 00:08:02.100]  在這裡我們看到仗都未打
[00:08:02.600 --> 00:08:07.460]  迦南的各族的王嚇得鼻孔都沒有肉
[00:08:07.460 --> 00:08:13.600]  經人說他們的心都消化了
[00:08:13.600 --> 00:08:18.720]  不再有膽氣就是沒有氣息
[00:08:18.720 --> 00:08:21.540]  嚇死了
[00:08:21.540 --> 00:08:24.360]  為什麼他們會這麼害怕
[00:08:24.360 --> 00:08:26.400]  原來他們
[00:08:26.400 --> 00:08:27.680]  聽見
[00:08:27.680 --> 00:08:28.720]  神
[00:08:29.480 --> 00:08:35.620]  在以色列人過約淡河的過程裏面使得河水停止流動
[00:08:35.620 --> 00:08:38.960]  以色列人可以在乾地行走
[00:08:38.960 --> 00:08:41.000]  這個很明顯是一個神蹟
[00:08:41.000 --> 00:08:46.380]  這個神蹟使得迦南人聞風喪膽
[00:08:46.380 --> 00:08:50.220]  不單止這樣,連耶利哥人都收到風
[00:08:50.220 --> 00:08:51.760]  這裏說
[00:08:51.760 --> 00:08:57.900]  耶利哥的城門因以色列人就關得嚴謹,無人出入
[00:08:59.180 --> 00:09:00.980]  耶利哥人知道
[00:09:00.980 --> 00:09:04.560]  以色列人來勢洶洶
[00:09:04.560 --> 00:09:05.580]  立即下閘
[00:09:05.580 --> 00:09:08.140]  將城門關緊
[00:09:08.140 --> 00:09:10.180]  沒有禁止人出入
[00:09:10.180 --> 00:09:11.980]  可以說是滴水不漏
[00:09:11.980 --> 00:09:15.060]  從這兩節經文我們看到
[00:09:15.060 --> 00:09:17.100]  以色列人的事蹟
[00:09:17.100 --> 00:09:19.920]  的確是嚇怕了迦南人
[00:09:19.920 --> 00:09:21.460]  特別是耶利哥人
[00:09:21.460 --> 00:09:23.240]  因為他們知道
[00:09:23.240 --> 00:09:27.600]  快要打到來,所以他們做好防禦工事
[00:09:28.620 --> 00:09:33.480]  我們現在看看以色列人怎樣準備這場仗
[00:09:33.480 --> 00:09:35.540]  我們一起讀
[00:09:35.540 --> 00:09:37.060]  那時
[00:09:37.060 --> 00:09:39.880]  耶和華吩咐約書亞說
[00:09:54.480 --> 00:10:00.620]  這裏說的那時應該是指在以色列人過了約彈劾之後
[00:10:00.620 --> 00:10:07.540]  葛禮我們知道是男性在生殖器官上切除包皮
[00:10:07.540 --> 00:10:13.940]  這個葛禮其實是神曾經跟以色列人立的一個約
[00:10:13.940 --> 00:10:16.500]  在創世紀記載
[00:10:16.500 --> 00:10:20.840]  神就吩咐以色列人的南丁他們在出生第八天
[00:10:20.840 --> 00:10:22.640]  就要守這個葛禮
[00:10:22.640 --> 00:10:23.920]  這個葛禮
[00:10:24.180 --> 00:10:25.720]  是要來證明他們
[00:10:25.720 --> 00:10:28.280]  是同神立約的子民
[00:10:28.280 --> 00:10:32.620]  我們現在看到約書亞和以色列人
[00:10:32.620 --> 00:10:35.700]  他們就在隨皮山那裏
[00:10:35.700 --> 00:10:36.720]  去守葛禮
[00:10:36.720 --> 00:10:38.000]  我想問一下
[00:10:38.000 --> 00:10:44.400]  他們是不是走到這裏,看到有個路牌寫著隨皮山,他們就在那裏行葛禮呢
[00:10:44.400 --> 00:10:47.740]  應該不是吧,很明顯
[00:10:47.740 --> 00:10:50.540]  其實是因為他們在那裏
[00:10:50.540 --> 00:10:52.600]  去守葛禮
[00:10:53.360 --> 00:10:55.920]  大規模守葛禮,所以
[00:10:55.920 --> 00:10:58.740]  將那個地方
[00:10:58.740 --> 00:11:00.780]  定名為隨皮山
[00:11:00.780 --> 00:11:05.140]  這裏又說是第二次
[00:11:05.140 --> 00:11:07.960]  行葛禮,為什麼是第二次呢
[00:11:07.960 --> 00:11:10.520]  我們看接下來的兩節
[00:11:10.520 --> 00:11:15.640]  約書亞行葛禮的緣故是因為從埃及出來的眾民
[00:11:15.640 --> 00:11:18.200]  就是一切能打仗的南丁
[00:11:18.200 --> 00:11:22.040]  出了埃及以後都死在曠野的路上
[00:11:22.280 --> 00:11:28.420]  因為出來的眾民都受過葛禮,唯獨出埃及以後在曠野的路上所生的
[00:11:28.420 --> 00:11:29.440]  眾民
[00:11:29.440 --> 00:11:31.760]  都沒有守過葛禮
[00:11:31.760 --> 00:11:38.660]  摩西從埃及地帶出第一代的以色列人
[00:11:38.660 --> 00:11:43.780]  而這些以色列人曾經在曠野那裏守過葛禮,那次是第一次
[00:11:43.780 --> 00:11:45.820]  但因為他們不聽話
[00:11:45.820 --> 00:11:50.180]  所以除了迦勒和約書亞之外,其他的
[00:11:50.440 --> 00:11:54.800]  南丁都死在曠野那裏,所以之後就沒有再守葛禮
[00:11:54.800 --> 00:12:00.940]  現在在他們進入迦南地之後,神就吩咐新一代的以色列人
[00:12:00.940 --> 00:12:05.040]  叫他們再守葛禮,所以這一次是第二次
[00:12:05.040 --> 00:12:07.080]  但問題就來了
[00:12:07.080 --> 00:12:10.160]  為什麼遲不葛早不葛
[00:12:10.160 --> 00:12:16.040]  要在大戰之前才去守葛禮呢
[00:12:16.560 --> 00:12:20.920]  根據民數記的第26章記載
[00:12:20.920 --> 00:12:25.780]  大家知不知道當時打仗的以色列人的南丁有多少
[00:12:25.780 --> 00:12:28.600]  六十萬
[00:12:28.600 --> 00:12:32.940]  為六十萬來做手術
[00:12:32.940 --> 00:12:34.740]  行葛禮
[00:12:34.740 --> 00:12:41.140]  不是一件簡單的事,我們回想在疫情期間,如果要為六十萬人做檢測
[00:12:41.140 --> 00:12:42.160]  檢測
[00:12:42.160 --> 00:12:45.740]  都不容易,更何況呢
[00:12:46.000 --> 00:12:49.320]  距離現在有三千多年
[00:12:49.320 --> 00:12:50.340]  之前
[00:12:50.340 --> 00:12:52.400]  他們還在曠野那裏
[00:12:52.400 --> 00:12:57.780]  而且在手術之後,他們要休息一段時間才可以康復
[00:12:57.780 --> 00:12:59.560]  至少都幾天
[00:12:59.560 --> 00:13:05.200]  士兵不是要在最佳的狀態底下去作戰的嗎
[00:13:05.200 --> 00:13:12.360]  為什麼神會在這個時候要動員所有的士兵去守葛禮呢
[00:13:12.360 --> 00:13:14.680]  豈不是自廢武功
[00:13:16.460 --> 00:13:19.540]  還有耶利哥人不是傻子
[00:13:19.540 --> 00:13:22.620]  他們收集情報很厲害,記得拉合嗎
[00:13:22.620 --> 00:13:30.040]  拉合接待兩個以色列人的探子,那邊有人向耶利哥王舉報
[00:13:30.040 --> 00:13:33.880]  耶利哥王馬上派人去搜捕
[00:13:33.880 --> 00:13:41.040]  以色列人大規模進行葛禮,不怕驚動耶利哥人
[00:13:41.040 --> 00:13:43.340]  派人去突襲他們嗎
[00:13:45.400 --> 00:13:47.180]  另外還有
[00:13:47.180 --> 00:13:49.240]  三軍未動
[00:13:49.240 --> 00:13:56.660]  糧草先行,要打仗自然就要先做好準備,預備足夠的糧餉
[00:13:56.660 --> 00:14:01.020]  以色列人在曠野那四十年,大家記得他們吃什麼嗎
[00:14:01.020 --> 00:14:06.140]  馬拿,由天降下來,每天都有天降的馬拿
[00:14:06.140 --> 00:14:07.160]  他們
[00:14:07.160 --> 00:14:10.500]  不需要耕種,最多是出去撿
[00:14:10.500 --> 00:14:12.800]  不需要耕種就可以吃
[00:14:12.800 --> 00:14:15.100]  但是現在又怎樣呢
[00:14:15.860 --> 00:14:16.880]  我們一起讀
[00:14:16.880 --> 00:14:20.220]  以色列人在吉甲安營
[00:14:20.220 --> 00:14:22.780]  正月十四日晚上
[00:14:22.780 --> 00:14:26.100]  在耶利哥的平原守逾月節
[00:14:26.100 --> 00:14:27.900]  逾月節的次日
[00:14:27.900 --> 00:14:30.960]  他們就吃了那地的畜產
[00:14:30.960 --> 00:14:35.060]  正當那日吃無烤餅和汗的菊
[00:14:35.060 --> 00:14:37.880]  他們吃了那地的畜產
[00:14:37.880 --> 00:14:40.700]  第二日馬拿就止住了
[00:14:40.700 --> 00:14:44.280]  以色列人也不再有馬拿了
[00:14:44.540 --> 00:14:48.640]  那一年他們卻吃加南地的畜產
[00:14:48.640 --> 00:14:51.960]  根據第四章所說
[00:14:51.960 --> 00:14:53.500]  以色列人
[00:14:53.500 --> 00:14:56.560]  是在正月初十
[00:14:56.560 --> 00:14:58.100]  過約旦河
[00:14:58.100 --> 00:15:04.000]  之後他們就去到吉甲安營,而這裡所說的是正月十四,即是過了四日之後
[00:15:04.000 --> 00:15:05.540]  四日之後
[00:15:05.540 --> 00:15:09.380]  他們就在那個晚上守逾月節
[00:15:09.380 --> 00:15:13.480]  逾月節的第二日他們就吃那地的畜產
[00:15:14.500 --> 00:15:15.520]  也就是說
[00:15:15.520 --> 00:15:16.540]  他們
[00:15:16.540 --> 00:15:18.840]  要付出更大的勞力
[00:15:18.840 --> 00:15:24.220]  勞動的,以後才可以有東西吃
[00:15:24.220 --> 00:15:26.020]  馬拿還在第二日
[00:15:26.020 --> 00:15:28.580]  停止降下
[00:15:28.580 --> 00:15:31.900]  從此之後他們就再沒有馬拿吃
[00:15:31.900 --> 00:15:33.940]  那為什麼
[00:15:33.940 --> 00:15:37.540]  神不在他們打完仗之後
[00:15:37.540 --> 00:15:39.840]  才停止供應馬拿呢
[00:15:39.840 --> 00:15:43.180]  為什麼這個供應商說停就停了
[00:15:43.680 --> 00:15:45.980]  為什麼這麼有性格呢
[00:15:45.980 --> 00:15:48.280]  更加特別的就是
[00:15:48.280 --> 00:15:50.600]  在這場戰爭裏面
[00:15:50.600 --> 00:15:55.960]  他們用了不可思議的作戰方式,神吩咐以色列人
[00:15:55.960 --> 00:16:00.320]  派所有的兵丁圍繞耶利歌城
[00:16:00.320 --> 00:16:02.120]  每日多少次
[00:16:02.120 --> 00:16:03.400]  一次
[00:16:03.400 --> 00:16:10.300]  除了兵丁之外還有祭司,祭司走在約會的前面
[00:16:10.300 --> 00:16:13.640]  一路走一路吹角
[00:16:14.140 --> 00:16:15.680]  連續六天
[00:16:15.680 --> 00:16:17.980]  圍了六次
[00:16:17.980 --> 00:16:21.560]  第七日圍七次,加起來多少次
[00:16:21.560 --> 00:16:24.640]  十三次,六加七就十三
[00:16:24.640 --> 00:16:26.940]  然後大叫
[00:16:26.940 --> 00:16:32.320]  這樣的戰術可以說是空前絕後
[00:16:32.320 --> 00:16:35.660]  在歷史上你有沒有聽過有人這樣打仗
[00:16:35.660 --> 00:16:38.200]  絕無僅有
[00:16:38.200 --> 00:16:43.580]  從這幾件事我們看起來,以色列人的備戰方式
[00:16:44.080 --> 00:16:46.400]  可以說是極不尋常
[00:16:46.400 --> 00:16:48.460]  甚至可以說是不合常理
[00:16:48.460 --> 00:16:49.720]  有點荒謬
[00:16:49.720 --> 00:16:56.120]  其實在我們的日常生活裏面都有不少的事情
[00:16:56.120 --> 00:16:57.920]  都很荒謬
[00:16:57.920 --> 00:17:01.240]  兩個月前
[00:17:01.240 --> 00:17:03.800]  俄羅斯發生兵變
[00:17:03.800 --> 00:17:05.600]  一天
[00:17:05.600 --> 00:17:07.380]  事件落幕
[00:17:07.380 --> 00:17:12.500]  但前幾天我們就看到新聞報導,說這位
[00:17:13.020 --> 00:17:18.140]  發動兵變的首領
[00:17:18.140 --> 00:17:21.480]  跟他幾個親信聚機身亡
[00:17:21.480 --> 00:17:25.560]  整件事其實就有點像尖舌幫片
[00:17:25.560 --> 00:17:27.360]  原來
[00:17:27.360 --> 00:17:32.480]  戲劇裏面的橋段都真是會在現實生活裏面發生
[00:17:32.480 --> 00:17:35.040]  說回香港
[00:17:36.820 --> 00:17:42.960]  在大概十天之前,葵涌一間安老院裏面,有兩位長者發生爭執
[00:17:42.960 --> 00:17:45.260]  一個
[00:17:45.260 --> 00:17:47.320]  94歲的婆婆
[00:17:47.320 --> 00:17:50.900]  就被另一個93歲的婆婆
[00:17:50.900 --> 00:17:52.180]  推撞
[00:17:52.180 --> 00:17:53.720]  跌在地上
[00:17:53.720 --> 00:17:55.500]  留醫三天
[00:17:55.500 --> 00:17:56.280]  死亡
[00:17:56.280 --> 00:18:00.880]  案件被列為誤殺案處理
[00:18:00.880 --> 00:18:02.940]  這件事其實
[00:18:02.940 --> 00:18:04.220]  很可悲
[00:18:04.980 --> 00:18:08.320]  為什麼九十幾歲人都還那麼暴躁
[00:18:08.320 --> 00:18:11.900]  死者的死固然令人難過
[00:18:11.900 --> 00:18:14.980]  留下來的那位93歲的婆婆
[00:18:14.980 --> 00:18:16.260]  被控誤殺
[00:18:16.260 --> 00:18:17.780]  要面對
[00:18:17.780 --> 00:18:19.060]  法庭的審訊
[00:18:19.060 --> 00:18:20.600]  將來還可能
[00:18:20.600 --> 00:18:22.640]  要受牢獄之苦
[00:18:22.640 --> 00:18:25.460]  這個情況其實都真是
[00:18:25.460 --> 00:18:26.740]  很令人難過
[00:18:26.740 --> 00:18:27.760]  擔憂
[00:18:27.760 --> 00:18:33.400]  以上兩件事都是和死亡有關
[00:18:34.420 --> 00:18:38.520]  作為一個牧師,我們可以說是見慣生與死
[00:18:38.520 --> 00:18:42.880]  我們出入醫院和殯儀館都是比一般人多
[00:18:42.880 --> 00:18:45.940]  不過兩個星期前
[00:18:45.940 --> 00:18:49.520]  我們教會一位姊妹離世的事
[00:18:49.520 --> 00:18:52.340]  卻令我感到震撼
[00:18:52.340 --> 00:18:55.660]  一年前
[00:18:55.660 --> 00:18:57.720]  姊妹和家人
[00:18:57.720 --> 00:18:59.000]  移居英國
[00:19:00.020 --> 00:19:06.160]  大概今年八月初的時候,她帶著兩個女兒回香港度假
[00:19:06.160 --> 00:19:07.180]  探親
[00:19:07.180 --> 00:19:09.500]  八月的第一個星期
[00:19:09.500 --> 00:19:10.520]  我見到她
[00:19:10.520 --> 00:19:14.360]  很開心,我們還在教會外面聊天
[00:19:14.360 --> 00:19:21.520]  見到她能夠回來和親友團聚,我都很替她開心
[00:19:21.520 --> 00:19:25.360]  一個星期之後收到消息
[00:19:25.360 --> 00:19:29.720]  她患了重病,正在醫院接受治療
[00:19:31.000 --> 00:19:32.280]  在一個星期之後
[00:19:32.280 --> 00:19:34.060]  我和大家一樣
[00:19:34.060 --> 00:19:35.860]  在主日崇拜
[00:19:35.860 --> 00:19:38.680]  坐著聽報告的時候,知道
[00:19:38.680 --> 00:19:42.000]  姊妹剛剛在那個早上
[00:19:42.000 --> 00:19:45.840]  離開世界,安息主懷
[00:19:45.840 --> 00:19:50.200]  我當時都忍不住流眼淚
[00:19:50.200 --> 00:19:53.020]  我第一個反應就是
[00:19:53.020 --> 00:19:56.340]  我滿腦子,我整個腦袋都在問
[00:19:56.340 --> 00:19:57.620]  問很多問題
[00:19:58.140 --> 00:19:59.940]  我知道我問的對象
[00:19:59.940 --> 00:20:00.960]  不是人
[00:20:00.960 --> 00:20:02.480]  是上帝
[00:20:02.480 --> 00:20:07.100]  我相信我們很多弟兄姊妹都和我一樣
[00:20:07.100 --> 00:20:08.640]  我們會問為什麼
[00:20:08.640 --> 00:20:11.460]  為什麼她會走得那麼快
[00:20:11.460 --> 00:20:12.980]  為什麼
[00:20:12.980 --> 00:20:15.040]  上帝
[00:20:15.040 --> 00:20:18.120]  不讓她可以得著醫治
[00:20:18.120 --> 00:20:23.480]  為什麼一個月都不夠,就要從興高采烈的團聚
[00:20:23.480 --> 00:20:25.780]  變為生離死別
[00:20:26.300 --> 00:20:28.860]  這樣會不會太過殘忍
[00:20:28.860 --> 00:20:33.980]  這段日子我一直都想起這首詩歌
[00:20:33.980 --> 00:20:36.540]  信心的等待
[00:20:36.540 --> 00:20:45.000]  明天怎麼你還是不知道
[00:20:45.000 --> 00:20:51.400]  越想得到的總會得不到
[00:20:51.400 --> 00:20:56.000]  人生就像一片雲霧
[00:20:56.500 --> 00:20:59.840]  出現小事就不見到
[00:20:59.840 --> 00:21:06.740]  何必計較那得失蹤路
[00:21:06.740 --> 00:21:11.100]  在這幽谷之中我宣告
[00:21:11.100 --> 00:21:14.680]  不必怕人有你同在
[00:21:14.680 --> 00:21:19.040]  別人笑我為什麼等待
[00:21:19.040 --> 00:21:25.700]  因我知道盼望因你而來
[00:21:26.720 --> 00:21:30.340]  耶穌捉緊我雙手
[00:21:30.340 --> 00:21:34.440]  有你的恩典我便足夠
[00:21:34.440 --> 00:21:38.760]  讓我可清心見你面
[00:21:38.760 --> 00:21:43.140]  使我必得見光
[00:21:43.140 --> 00:21:47.000]  耶穌捉緊我雙手
[00:21:47.000 --> 00:21:52.360]  仰望那財寶在天上
[00:21:53.140 --> 00:21:58.300]  愛慕神的抱著平安
[00:21:58.300 --> 00:22:09.660]  感謝你為我所編寫的一切
[00:22:09.660 --> 00:22:14.300]  這首詩歌裡面有一句歌詞
[00:22:14.300 --> 00:22:17.300]  對人生有好色切的描述
[00:22:17.300 --> 00:22:19.000]  就是
[00:22:19.000 --> 00:22:22.600]  人生就像一片雲霧
[00:22:23.300 --> 00:22:26.300]  出現小事就不見了
[00:22:26.300 --> 00:22:32.400]  這句歌詞其實是來自《聖經》的說話
[00:22:32.400 --> 00:22:33.900]  大家知不知道在哪裏
[00:22:33.900 --> 00:22:39.800]  《新約聖經》雅各書四章十四節
[00:22:39.800 --> 00:22:44.100]  只不過另外有幾句歌詞
[00:22:44.100 --> 00:22:47.700]  在我唱的時候我自己都覺得很困惑
[00:22:47.700 --> 00:22:52.800]  市民面對人生種種失落的時候
[00:22:52.800 --> 00:22:54.900]  我們怎麼可以像歌詞那樣說
[00:22:54.900 --> 00:22:56.300]  那麼瀟灑地說
[00:22:56.300 --> 00:23:00.500]  何必計較得失中路呢
[00:23:00.500 --> 00:23:05.400]  在人生種種的荒謬和劇變裏面
[00:23:05.400 --> 00:23:08.200]  我們是否真的可以那麼甘心情願
[00:23:08.200 --> 00:23:09.800]  好像最後一句那樣說
[00:23:09.800 --> 00:23:13.500]  感謝你為我所編寫的一切
[00:23:13.500 --> 00:23:20.700]  不過在我預備這篇講道的時候
[00:23:21.300 --> 00:23:24.800]  我看到以色列人在這場耶利歌的戰爭裏面
[00:23:24.800 --> 00:23:26.100]  所發生的事
[00:23:26.100 --> 00:23:27.800]  他給了我一些提醒
[00:23:27.800 --> 00:23:32.600]  我希望大家在這裏互相互面
[00:23:32.600 --> 00:23:38.800]  剛才我們看到以色列人在作戰的前夕
