
[00:00:00.000 --> 00:00:06.700]  早晨,今天很高興有機會回到UV和大家聚會
[00:03:12.840 --> 00:03:14.920]  在這段經文第八章的第一節
[00:03:14.920 --> 00:03:18.880]  摩西向以色列人發出一個很清楚的訊息
[00:03:18.880 --> 00:03:21.760]  我今日所吩咐一切的誡命
[00:03:21.760 --> 00:03:24.160]  你們都要謹守遵行
[00:03:24.160 --> 00:03:25.720]  以致於你們可以存活
[00:03:25.720 --> 00:03:29.640]  以致於你們可以進到耶和華向你們列祖
[00:03:29.640 --> 00:03:31.680]  應許的那個地方
[00:03:31.680 --> 00:03:33.480]  以致於你們可以在應許之對
[00:03:33.480 --> 00:03:35.600]  來享受上帝的祝福
[00:03:35.600 --> 00:03:37.680]  上帝的誡命很清楚
[00:03:37.680 --> 00:03:40.920]  他應當要以馴服回應上帝
[00:03:40.920 --> 00:03:43.440]  但是第二節到第五節當中
[00:03:43.440 --> 00:03:45.480]  我們都見到一個很有趣的東西
[00:03:45.480 --> 00:03:47.960]  耶和華說你們要記得我
[00:03:47.960 --> 00:03:51.920]  但是他說不是要靠你們自己的能力去記得我
[00:03:51.920 --> 00:03:57.720]  而是你們要靠著他自己的作為去記得上帝
[00:03:57.720 --> 00:03:59.640]  在第二到第五節當中
[00:03:59.640 --> 00:04:02.200]  上帝幫以色列人反思的是
[00:04:02.200 --> 00:04:06.560]  他們四十年在曠野當中的一個經歷
[00:04:06.560 --> 00:04:08.720]  如果我們想曠野的話
[00:04:08.720 --> 00:04:11.240]  其實曠野的經歷
[00:04:11.240 --> 00:04:13.880]  其實對以色列人來說是一個屬靈
[00:04:13.880 --> 00:04:18.200]  或者是他們出埃及旅程的一個低潮
[00:04:18.200 --> 00:04:23.560]  他們進了曠野是因為上一代以色列人他們的不信
[00:04:23.560 --> 00:04:26.360]  以致於他們錯失了可以進這個應許之地
[00:04:26.360 --> 00:04:28.600]  進迦南地的這個機會
[00:04:28.600 --> 00:04:31.280]  他們因為見到迦南人的強大
[00:04:31.280 --> 00:04:34.720]  他們見到那地的居民強大很高
[00:04:34.720 --> 00:04:36.360]  他們就覺得很害怕
[00:04:36.360 --> 00:04:40.000]  他們而忘記了那一位帶領他們出埃及
[00:04:40.000 --> 00:04:41.640]  帶領他們過紅海
[00:04:41.640 --> 00:04:46.320]  帶領他們戰勝埃及一切軍兵的那位上帝
[00:04:46.320 --> 00:04:51.040]  他們因為眼見的一個危險而忘記了上帝
[00:04:51.040 --> 00:04:52.880]  所以等了在曠野當中
[00:04:52.880 --> 00:04:56.080]  他們這一批以色列人等了四十年
[00:04:56.080 --> 00:04:57.360]  這一批的聽眾
[00:04:57.360 --> 00:04:59.440]  生命寄地白張的這一批聽眾
[00:04:59.440 --> 00:05:02.400]  其實是一批他們可能是有記憶以來
[00:05:02.400 --> 00:05:06.760]  一直都是活在曠野當中的一幫以色列人
[00:05:06.760 --> 00:05:10.080]  他們覺得這一幫以色列人和上一代人不同
[00:05:10.080 --> 00:05:12.920]  他們沒有經歷過上帝帶領他們過紅海
[00:05:12.920 --> 00:05:15.880]  沒有經歷過他們埃及維奴之地的經歷
[00:05:15.880 --> 00:05:18.560]  也沒有親眼見證過
[00:05:18.560 --> 00:05:22.320]  上帝和他們納約的那個時刻
[00:05:22.320 --> 00:05:24.200]  但是這一批以色列人
[00:05:24.200 --> 00:05:29.720]  就是有機會來見證上帝應許實現的一個地方
[00:05:29.720 --> 00:05:32.560]  在第二節到第五節當中我們見到
[00:05:32.560 --> 00:05:35.040]  上帝說你要紀念耶和華
[00:05:35.040 --> 00:05:39.640]  你的神是曠野引導你的這四十年
[00:05:39.640 --> 00:05:42.600]  上帝再一次和以色列人重申說
[00:05:42.600 --> 00:05:44.920]  你們就算是曠野當中受苦
[00:05:44.920 --> 00:05:47.320]  你們以為上帝拋棄你們
[00:05:47.320 --> 00:05:48.920]  但是上帝其實沒有
[00:05:48.920 --> 00:05:50.920]  上帝這一批以色列人
[00:05:50.920 --> 00:05:55.040]  他們當然很想就這樣可以走進應許之地
[00:05:55.040 --> 00:05:57.600]  就這樣可以拿到上帝的一個祝福
[00:05:57.600 --> 00:06:01.920]  但是上帝說他要按著他自己的心意和計劃
[00:06:01.920 --> 00:06:03.520]  去引導他們
[00:06:03.520 --> 00:06:05.680]  以色列人在曠野當中的經歷
[00:06:05.680 --> 00:06:07.960]  其實不是為了上帝的好處
[00:06:07.960 --> 00:06:10.480]  也都不是為了單單來懲罰
[00:06:10.480 --> 00:06:12.520]  以色列人他們的不順福
[00:06:12.520 --> 00:06:16.680]  上帝說他要把以色列人在曠野當中
[00:06:16.680 --> 00:06:20.920]  是要給以色列人自己心裏面可以清楚的知道
[00:06:20.920 --> 00:06:22.680]  心裏面清楚的明白
[00:06:22.680 --> 00:06:24.720]  他們究竟的心在哪裏
[00:06:24.720 --> 00:06:29.320]  他們究竟願不願意來遵守上帝的誡命
[00:06:29.320 --> 00:06:32.360]  在曠野當中當他們沒有食物的時候
[00:06:32.360 --> 00:06:34.280]  上帝給了他們瑪納
[00:06:34.280 --> 00:06:38.160]  這個是你和你列祖都不認識的事情
[00:06:38.160 --> 00:06:41.600]  這個是對這一代以色列人特殊的啟示
[00:06:41.600 --> 00:06:43.000]  當他們沒有水的時候
[00:06:43.000 --> 00:06:44.480]  上帝供給給他們
[00:06:44.480 --> 00:06:46.520]  即使當他們認為受苦的時候
[00:06:46.520 --> 00:06:48.480]  上帝都在保護他們
[00:06:48.480 --> 00:06:50.760]  他不讓他們的衣服磨損
[00:06:50.760 --> 00:06:53.840]  也都不讓他們的腳變腫
[00:06:53.840 --> 00:06:55.880]  上帝好像一個父親一樣
[00:06:55.880 --> 00:06:57.560]  來關心以色列人
[00:06:57.560 --> 00:06:58.520]  管教他們
[00:06:58.520 --> 00:06:59.760]  教導他們
[00:06:59.760 --> 00:07:01.040]  教他們知道
[00:07:01.040 --> 00:07:04.200]  生命當中其實最重要的不是食物
[00:07:04.200 --> 00:07:05.360]  也都不是物質
[00:07:05.360 --> 00:07:08.880]  也都不是他們眼見的一些巨人或者威脅
[00:07:08.880 --> 00:07:10.640]  上帝要教導他們的
[00:07:10.640 --> 00:07:12.680]  就是第四節當中說
[00:07:12.680 --> 00:07:14.680]  第三節當中說
[00:07:14.680 --> 00:07:16.400]  他們要知道人活著
[00:07:16.400 --> 00:07:17.960]  不是單靠食物
[00:07:17.960 --> 00:07:21.640]  是靠耶和華口中一切的說話
[00:07:21.640 --> 00:07:23.520]  如果以色列人他們要求的
[00:07:23.520 --> 00:07:27.000]  只是一些物質上面的需求
[00:07:27.000 --> 00:07:30.440]  神說我可以很輕易的來滿足你們
[00:07:30.440 --> 00:07:31.760]  你要食物我可以給到你
[00:07:31.760 --> 00:07:33.440]  你要水我可以給到你
[00:07:33.440 --> 00:07:35.560]  你要衣服我可以給到你
[00:07:35.560 --> 00:07:37.920]  但是我唯一給不到你們的
[00:07:37.920 --> 00:07:39.640]  就是你們的一個信復
[00:07:39.640 --> 00:07:43.000]  這個是你們自己需要來學習的
[00:07:43.000 --> 00:07:45.200]  神要告訴他們
[00:07:45.200 --> 00:07:48.280]  這一位為他們供給一切的上帝
[00:07:48.280 --> 00:07:51.000]  這個沒有離開過他們的上帝
[00:07:51.000 --> 00:07:54.840]  才是他們生命當中最重要的東西
[00:07:54.840 --> 00:07:57.280]  而在第六節到第十節當中
[00:07:57.280 --> 00:08:00.880]  上帝不單止來回憶他過去
[00:08:00.880 --> 00:08:03.000]  為以色列人的那些作為
[00:08:03.000 --> 00:08:05.320]  他更加來到向以色列人保證的
[00:08:05.320 --> 00:08:08.960]  他昔日對他們的應許終會實現
[00:08:08.960 --> 00:08:10.520]  在第六節到第十節
[00:08:10.520 --> 00:08:14.840]  我們可以看到
[00:08:14.840 --> 00:08:19.120]  摩西在說他們將要進入的地是多麼美好的
[00:08:19.120 --> 00:08:20.400]  那裡有河
[00:08:20.400 --> 00:08:21.120]  有泉
[00:08:21.120 --> 00:08:21.840]  有沿
[00:08:21.840 --> 00:08:23.720]  在山谷當中流出水
[00:08:23.720 --> 00:08:24.440]  有小麥
[00:08:24.440 --> 00:08:25.040]  有大麥
[00:08:25.040 --> 00:08:25.840]  有葡萄樹
[00:08:25.840 --> 00:08:26.560]  無花果樹
[00:08:26.560 --> 00:08:27.120]  石榴樹
[00:08:27.120 --> 00:08:27.720]  橄欖樹
[00:08:27.720 --> 00:08:28.640]  還有麥
[00:08:28.640 --> 00:08:30.440]  那個地不缺食物
[00:08:30.440 --> 00:08:32.840]  一無所缺
[00:08:32.840 --> 00:08:36.720]  我們看到他們在等候這個應許實現的時候
[00:08:36.720 --> 00:08:38.400]  有兩個很重要的基礎
[00:08:38.400 --> 00:08:40.640]  就是在第六節當中
[00:08:40.640 --> 00:08:42.760]  他們可以進入應許之地
[00:08:42.760 --> 00:08:45.800]  是要靠著遵行耶和華的道
[00:08:45.800 --> 00:08:48.640]  要敬畏耶和華
[00:08:48.640 --> 00:08:50.400]  對於以色列人來說
[00:08:50.400 --> 00:08:54.640]  上帝這個應許是對他們至關重要的
[00:08:54.640 --> 00:08:56.520]  在創世紀十二章當中
[00:08:56.520 --> 00:09:00.400]  我們已經看到上帝向以色列人的祖先阿巴拉罕
[00:09:00.400 --> 00:09:03.280]  來到應許說你們以後的子民
[00:09:03.280 --> 00:09:06.520]  將要來到進入這個應許之地
[00:09:06.520 --> 00:09:09.680]  當摩世帶領以色列人離開埃及的時候
[00:09:09.680 --> 00:09:13.880]  他們同樣帶著的是對上帝這一份的應許
[00:09:13.880 --> 00:09:16.800]  雖然他們上一代人不信奉
[00:09:16.800 --> 00:09:17.960]  令到這個承諾
[00:09:17.960 --> 00:09:20.320]  令到這個應許被推遲
[00:09:20.320 --> 00:09:23.800]  但是在經歷曠野漂流的四十年之後
[00:09:23.800 --> 00:09:25.320]  上帝跟他們說
[00:09:25.320 --> 00:09:27.800]  神的應許依然存在
[00:09:27.800 --> 00:09:29.800]  這塊地依然是你們的
[00:09:29.800 --> 00:09:30.800]  這塊加南地
[00:09:30.800 --> 00:09:36.160]  這塊有河有水有大麥有小麥有葡萄樹無花果樹
[00:09:36.160 --> 00:09:38.200]  不缺食物的這塊地
[00:09:38.200 --> 00:09:40.200]  仍然是你們的
[00:09:40.200 --> 00:09:41.960]  只要你們願意跟隨
[00:09:41.960 --> 00:09:44.720]  只要你們願意遵守上帝的誡命
[00:09:44.720 --> 00:09:47.800]  而不是像你們的列祖一樣
[00:09:47.800 --> 00:09:49.720]  事實上其實這一代的以色列人
[00:09:49.720 --> 00:09:53.560]  已經見證了上帝的應許是怎樣實現的
[00:09:53.560 --> 00:09:56.520]  在文素記第二十一章當中
[00:09:56.520 --> 00:10:00.520]  我們見到其實上帝已經帶領以色列人戰勝
[00:10:00.520 --> 00:10:02.600]  加南人的兩個王
[00:10:02.600 --> 00:10:07.120]  以色列的兩個支派已經是約旦河的西邊
[00:10:07.120 --> 00:10:08.440]  已經來到去駐紮
[00:10:08.440 --> 00:10:11.800]  已經領受了他們應許的土地
[00:10:11.800 --> 00:10:14.080]  其實整個以色列的群體
[00:10:14.080 --> 00:10:15.520]  這一代的以色列人
[00:10:15.520 --> 00:10:18.200]  其實他們見證了上帝的應許
[00:10:18.200 --> 00:10:19.800]  怎樣來到去實現的
[00:10:19.800 --> 00:10:21.800]  他們見證了上帝的大能
[00:10:21.800 --> 00:10:24.560]  怎樣來到幫助他們戰勝一批
[00:10:24.560 --> 00:10:29.120]  一些他們過往認為他們不可以戰勝的人
[00:10:29.120 --> 00:10:32.040]  當摩西來宣講這一篇信息的時候
[00:10:32.040 --> 00:10:35.560]  他們處於約旦河東的摩亞平原
[00:10:35.560 --> 00:10:39.800]  摩亞平原他們離開加南地
[00:10:39.800 --> 00:10:42.560]  只差了一條河的地方
[00:10:42.560 --> 00:10:44.000]  我們如果這樣想的話
[00:10:44.000 --> 00:10:46.360]  我們可以這樣有一個畫面
[00:10:46.360 --> 00:10:50.000]  就是當摩西來宣講這一篇信息的時候
[00:10:50.000 --> 00:10:53.520]  其實以色列人他們是看到加南地的
[00:10:53.520 --> 00:10:57.520]  他們是看到他們將來要住的地方是怎樣的
[00:10:57.520 --> 00:11:00.960]  他們在曠野當中等了四十年
[00:11:00.960 --> 00:11:02.560]  就是等過一個地方
[00:11:02.560 --> 00:11:03.480]  他們列了
[00:11:03.480 --> 00:11:05.840]  由亞伯拉罕開始等了四百多年
[00:11:05.840 --> 00:11:09.160]  所要進去的就是那個地方
[00:11:09.160 --> 00:11:12.080]  上帝的應許離開他們很近
[00:11:12.080 --> 00:11:13.040]  他們知道
[00:11:13.040 --> 00:11:16.120]  他們知道他們快要可以進入到去
[00:11:16.120 --> 00:11:19.120]  他們知道他們將會是見證
[00:11:19.120 --> 00:11:22.440]  上帝應許實現的人
[00:11:22.440 --> 00:11:25.720]  因此摩西很著重地提醒他們
[00:11:25.720 --> 00:11:28.600]  當你們進入這一塊地的時候
[00:11:28.600 --> 00:11:31.000]  你們要記得耶和華
[00:11:31.000 --> 00:11:33.520]  在十節摩西強調
[00:11:33.520 --> 00:11:36.720]  你們在這塊土地吃得飽足
[00:11:36.720 --> 00:11:37.520]  你們吃飽
[00:11:37.520 --> 00:11:40.160]  你們滿足了你一切需要的時候
[00:11:40.160 --> 00:11:42.760]  你們就要去稱讚耶和華
[00:11:42.760 --> 00:11:44.120]  你的上帝
[00:11:44.120 --> 00:11:46.960]  因為他將那塊地賜給你們
[00:11:46.960 --> 00:11:51.120]  耶和華上帝才是你們安居樂業
[00:11:51.120 --> 00:11:53.320]  得享繁榮的原因
[00:11:53.320 --> 00:11:54.440]  你們要敬拜他
[00:11:54.440 --> 00:11:55.920]  你們要馴服他
[00:11:55.920 --> 00:11:58.760]  你們要去紀念他
[00:11:58.760 --> 00:12:00.480]  我們看到第一到第十節
[00:12:00.480 --> 00:12:02.440]  其實是一個很美好的應許
[00:12:02.440 --> 00:12:05.640]  上帝在回憶他和以色列人之間的關係
[00:12:05.640 --> 00:12:07.440]  他怎樣在民約當中
[00:12:07.440 --> 00:12:08.960]  去保護以色列人
[00:12:08.960 --> 00:12:10.440]  供給給以色列人
[00:12:10.440 --> 00:12:14.520]  他將來也都會怎樣用信實去回應他們
[00:12:14.520 --> 00:12:18.160]  但是在第十一節到第二十節的時候
[00:12:18.160 --> 00:12:21.560]  我們看到摩西他的語氣變了
[00:12:21.560 --> 00:12:24.000]  他講的不再是一個應許
[00:12:24.000 --> 00:12:26.800]  而是一個危機
[00:12:26.800 --> 00:12:30.560]  他在警戒以色列人
[00:12:30.560 --> 00:12:33.200]  不要忘記了你的上帝
[00:12:33.200 --> 00:12:37.560]  我們一起來看第十一節到第二十節
[00:12:37.560 --> 00:12:40.080]  新明記第八章十一節
[00:12:40.080 --> 00:12:41.360]  你要謹慎
[00:12:41.360 --> 00:12:43.600]  免得忘記耶和華你的神
[00:12:43.600 --> 00:12:44.960]  不受他的誡命
[00:12:44.960 --> 00:12:46.240]  典章律例
[00:12:46.240 --> 00:12:48.400]  就是我今天所吩咐你的
[00:12:48.400 --> 00:12:50.200]  恐怕你吃得飽足
[00:12:50.200 --> 00:12:52.320]  建造美好的房屋居住
[00:12:52.320 --> 00:12:53.680]  你的牛羊加多
[00:12:53.680 --> 00:12:55.440]  你的金銀增添
[00:12:55.440 --> 00:12:57.600]  並你所有的全都增加
[00:12:57.600 --> 00:12:59.600]  你就心高氣傲
[00:12:59.600 --> 00:13:01.800]  忘記耶和華你的神
[00:13:01.800 --> 00:13:06.360]  就是將你從埃及地維奴之家領出來的
[00:13:06.360 --> 00:13:09.120]  引你經過那大而可怕的曠野
[00:13:09.120 --> 00:13:10.400]  那裡有火蛇
[00:13:10.400 --> 00:13:11.080]  蠍子
[00:13:11.080 --> 00:13:11.680]  乾旱
[00:13:11.680 --> 00:13:12.920]  無水之地
[00:13:12.920 --> 00:13:17.400]  他曾為你洗水從堅硬的盆石當中流出來
[00:13:17.400 --> 00:13:22.000]  又在曠野將你列祖所不認識的瑪娜賜給你吃
[00:13:22.000 --> 00:13:23.320]  是要苦練你
[00:13:23.320 --> 00:13:24.520]  試練你
[00:13:24.520 --> 00:13:26.360]  叫你終究享福
[00:13:26.360 --> 00:13:27.960]  恐怕你心裏說
[00:13:27.960 --> 00:13:29.680]  這貨材是我的力量
[00:13:29.680 --> 00:13:31.960]  我的能力得來的
[00:13:31.960 --> 00:13:34.440]  你要記念耶和華你的神
[00:13:34.440 --> 00:13:37.800]  因為得貨材的力量是他所賜給你的
[00:13:37.800 --> 00:13:39.040]  唯要堅定
[00:13:39.040 --> 00:13:43.680]  他是你列祖所立的約像今天一樣
[00:13:43.680 --> 00:13:46.160]  你若忘記耶和華你的神
[00:13:46.160 --> 00:13:47.440]  隨從別神
[00:13:47.440 --> 00:13:49.160]  侍奉敬拜
[00:13:49.160 --> 00:13:51.080]  你們必定滅亡
[00:13:51.080 --> 00:13:54.200]  這是我今日警戒你們的
[00:13:54.200 --> 00:13:55.760]  耶和華在你們面前
[00:13:55.760 --> 00:13:58.680]  怎樣使列國的民滅亡
[00:13:58.680 --> 00:14:00.880]  你們也照樣滅亡
[00:14:00.880 --> 00:14:06.640]  因為你們不停從耶和華你們神的華
[00:14:06.640 --> 00:14:07.800]  在這段警聞當中
[00:14:07.800 --> 00:14:10.920]  我們見到摩西警告以色列人
[00:14:10.920 --> 00:14:13.040]  你們不要忘記了上帝
[00:14:13.040 --> 00:14:16.280]  你們不要不守祂的律例點章誡命
[00:14:16.280 --> 00:14:21.200]  你們不要忘記我今日跟你說過的一切說話
[00:14:21.200 --> 00:14:23.520]  在第十二到第十三節當中
[00:14:23.520 --> 00:14:25.520]  我們見到摩西解釋
[00:14:25.520 --> 00:14:28.560]  以色列人為何會來忘記上帝
[00:14:28.560 --> 00:14:29.520]  他們忘記上帝
[00:14:29.520 --> 00:14:33.200]  不是因為他們再一次見到一些危險
[00:14:33.200 --> 00:14:34.160]  或者一些威脅
[00:14:34.160 --> 00:14:36.280]  他們沒有辦法戰勝
[00:14:36.280 --> 00:14:38.440]  他們忘記的原因
[00:14:38.440 --> 00:14:42.800]  正正是因為他們領受了上帝的祝福
[00:14:42.800 --> 00:14:44.920]  他們見到他們的牛羊加多
[00:14:44.920 --> 00:14:46.360]  他們的金銀增添
[00:14:46.360 --> 00:14:48.080]  他們全部所擁有的東西
[00:14:48.080 --> 00:14:50.640]  都變得越來越多的時候
[00:14:50.640 --> 00:14:53.120]  他們就會心高氣傲
[00:14:53.120 --> 00:14:56.040]  忘記耶和華你的上帝
[00:14:56.040 --> 00:14:58.280]  當以色列人他們生活安逸
[00:14:58.280 --> 00:15:01.720]  不需要再為了他們生活所需的東西受罰
[00:15:01.720 --> 00:15:03.000]  定居在迦南地
[00:15:03.000 --> 00:15:05.520]  上帝賜給他們這塊美地的時候
[00:15:05.520 --> 00:15:07.840]  以色列人就會自高自大
[00:15:07.840 --> 00:15:09.760]  他們忘記上帝
[00:15:09.760 --> 00:15:12.080]  他們陷入的是一個陷阱
[00:15:12.080 --> 00:15:13.560]  他們陷阱是認為
[00:15:13.560 --> 00:15:14.880]  這些繁榮
[00:15:14.880 --> 00:15:16.360]  這些豐盛
[00:15:16.360 --> 00:15:19.400]  都是他們努力所得來的結果
[00:15:19.400 --> 00:15:20.960]  而至於他們忘記了
[00:15:20.960 --> 00:15:23.000]  他們可以有這些祝福
[00:15:23.000 --> 00:15:26.480]  其實全部都是因為上帝的恩典
[00:15:26.480 --> 00:15:27.400]  或者簡單來說
[00:15:27.400 --> 00:15:30.120]  摩西在警告以色列人
[00:15:30.120 --> 00:15:33.760]  是說當上帝的應許得到實現的時候
[00:15:33.760 --> 00:15:35.600]  就是這幫以色列人
[00:15:35.600 --> 00:15:38.400]  最有可能忘記上帝的時刻
[00:15:38.400 --> 00:15:42.320]  當他們被生活所擁有的一些豐盛
[00:15:42.320 --> 00:15:43.960]  來滿足的時候
[00:15:43.960 --> 00:15:47.080]  他們的眼目就會轉離上帝
[00:15:47.080 --> 00:15:51.080]  他們專注在這些的安逸當中
[00:15:51.080 --> 00:15:52.960]  我們見到以色列人的歷史
[00:15:52.960 --> 00:15:55.680]  其實充滿了這些這樣的遺忘
[00:15:55.680 --> 00:15:56.640]  這些的陷阱
[00:15:56.640 --> 00:15:58.200]  摩西給他們的境界
[00:15:58.200 --> 00:16:00.760]  是真實存在的
[00:16:00.760 --> 00:16:01.760]  在約書亞記當中
[00:16:01.760 --> 00:16:05.440]  我們見到當以色列人渡過約旦河的時候
[00:16:05.440 --> 00:16:08.520]  上帝就要叫他們在急格的時候
[00:16:08.520 --> 00:16:10.280]  建立一個石堆
[00:16:10.280 --> 00:16:11.840]  就是代表上帝
[00:16:11.840 --> 00:16:14.640]  好像再一次帶領他們出紅海一樣
[00:16:14.640 --> 00:16:17.400]  很奇跡般的帶領他們過了約旦河
[00:16:17.400 --> 00:16:20.280]  以至於他們可以領受上帝的祝福
[00:16:20.280 --> 00:16:23.160]  這些的石頭作為以色列人的記號
[00:16:23.160 --> 00:16:25.360]  讓他們可以記得上帝的能力
[00:16:25.360 --> 00:16:28.880]  上帝的應許怎樣來跟他們同在的
[00:16:28.880 --> 00:16:30.480]  但是即使有急格
[00:16:30.480 --> 00:16:32.600]  這些石頭的記號
[00:16:32.600 --> 00:16:35.120]  我們見到當這一批
[00:16:35.120 --> 00:16:38.800]  跟約書亞同在的長老領袖
[00:16:38.800 --> 00:16:40.440]  離開的時候
[00:16:40.440 --> 00:16:43.960]  以色列人就已經很快地忘記上帝
[00:16:43.960 --> 00:16:45.200]  我們不用看得很遠
[00:16:45.200 --> 00:16:47.840]  只是看約書亞記之後的史詩記
[00:16:47.840 --> 00:16:51.400]  我們已經見到以色列人忘記了上帝
[00:16:51.400 --> 00:16:53.520]  他們陷入了的一個危險就是
[00:16:53.520 --> 00:16:56.560]  當他們領受了這個土地的時候
[00:16:56.560 --> 00:16:58.360]  他們就轉離上帝
[00:16:58.360 --> 00:17:01.240]  他們只有陷入危難的時候
[00:17:01.240 --> 00:17:03.280]  才會呼求上帝
[00:17:03.280 --> 00:17:06.680]  而當上帝令他們的生活
[00:17:06.680 --> 00:17:08.880]  再一次重回正軌的時候
[00:17:08.880 --> 00:17:11.120]  他們又再一次地去忘記
[00:17:11.120 --> 00:17:13.880]  再一次轉離
[00:17:13.880 --> 00:17:15.640]  這件事令我記得
[00:17:15.640 --> 00:17:18.520]  是我中學時常發生的一個經歷
[00:17:18.520 --> 00:17:21.400]  每次當我生病的時候
[00:17:21.400 --> 00:17:24.840]  我就會向上帝有一個這樣的禱告
[00:17:24.840 --> 00:17:27.760]  我就說上帝是你醫治我
[00:17:27.760 --> 00:17:31.400]  我知道你是這個創造天地的真神
[00:17:31.400 --> 00:17:33.920]  我保證如果你治好我
[00:17:33.920 --> 00:17:35.720]  我得了醫治的時候
[00:17:35.720 --> 00:17:38.400]  我就會記得向你禱告
[00:17:38.400 --> 00:17:42.320]  這些禱告其實都很百事百靈的
[00:17:42.320 --> 00:17:44.960]  通常過了兩三天之後就會痊癒
[00:17:44.960 --> 00:17:47.160]  但是我痊癒之後
[00:17:47.160 --> 00:17:48.880]  我就再也沒有祈禱
[00:17:48.880 --> 00:17:51.280]  這件事都很百事百靈的
[00:17:51.280 --> 00:17:53.440]  上帝在哪裡呢
[00:17:53.440 --> 00:17:55.000]  上帝治好我之後
[00:17:55.000 --> 00:17:58.240]  我已經不記得祂了
[00:17:58.240 --> 00:18:01.400]  其實我們很多時都有這樣的心態
