
[00:00:00.000 --> 00:00:06.680]  感謝上帝剛才喜樂詩班所唱這首很有意思的詩歌
[00:01:50.200 --> 00:01:52.400]  看見主耶穌怎樣愛我們
[00:01:52.400 --> 00:01:53.840]  為我們寫命
[00:01:53.840 --> 00:01:58.320]  也看見耶穌基督活在我們當中
[00:01:58.320 --> 00:02:00.000]  以致我們有這個新的生命
[00:02:00.000 --> 00:02:01.240]  我們的成長
[00:02:01.240 --> 00:02:04.480]  我們的人生可以完全不一樣
[00:02:04.480 --> 00:02:06.440]  昔日的保羅就是這樣
[00:02:06.440 --> 00:02:07.480]  他蒙召
[00:02:07.480 --> 00:02:11.040]  他體會神給他的大使命
[00:02:11.040 --> 00:02:13.680]  要將福音傳到西班牙
[00:02:13.680 --> 00:02:15.120]  傳到地極
[00:02:15.120 --> 00:02:17.200]  在他當時的理解下
[00:02:17.200 --> 00:02:20.320]  這是上帝給他的心裡
[00:02:20.320 --> 00:02:25.000]  一個很重要的感動、負擔和託付
[00:02:25.000 --> 00:02:31.600]  這也是保羅一生的侍奉的表徵
[00:02:31.600 --> 00:02:33.120]  一代的宗師
[00:02:33.120 --> 00:02:36.720]  這麼偉大的宣教士
[00:02:36.720 --> 00:02:39.520]  也是一個很出色的神學家
[00:02:39.520 --> 00:02:40.720]  保羅
[00:02:40.720 --> 00:02:41.920]  他寫羅馬書
[00:02:41.920 --> 00:02:45.520]  正是提醒我們這一班的信徒
[00:02:45.520 --> 00:02:47.760]  不只是羅馬人教會的信徒
[00:02:47.760 --> 00:02:54.520]  歷代的信徒也是在當中經歷福音的爭議
[00:02:54.520 --> 00:02:58.320]  所以讓我們再一次被提醒
[00:02:58.320 --> 00:03:01.720]  保羅本身原初是迫害教會的
[00:03:01.720 --> 00:03:04.560]  他是不想人去信耶穌的
[00:03:04.560 --> 00:03:06.320]  但為什麼會改變?
[00:03:06.320 --> 00:03:09.840]  是因為他在去到大馬色的路途上
[00:03:09.840 --> 00:03:12.600]  他想和大祭司拿那些文件
[00:03:12.600 --> 00:03:14.400]  要起訴那些教徒
[00:03:14.400 --> 00:03:16.640]  要捉那些教徒去坐牢
[00:03:16.640 --> 00:03:20.520]  誰知復活的主耶穌在路上向他顯現
[00:03:20.520 --> 00:03:23.640]  他知道這一位又真又活的
[00:03:23.640 --> 00:03:25.440]  從死裡復活的主耶穌
[00:03:25.440 --> 00:03:27.960]  原來是千真萬確的
[00:03:27.960 --> 00:03:29.800]  所以他生命不再一樣
[00:03:29.800 --> 00:03:33.440]  他的人生就是以基督為他生命的至寶
[00:03:33.440 --> 00:03:36.000]  他無悔無憾在他人生裡面
[00:03:36.000 --> 00:03:39.960]  他繼續地去跟隨、去傳揚、去高舉基督
[00:03:39.960 --> 00:03:41.800]  他更加願意其他人
[00:03:41.800 --> 00:03:45.480]  來認識這位他生命的至寶主耶穌
[00:03:45.480 --> 00:03:48.760]  保羅的人生有一個這麼大的顛覆
[00:03:48.760 --> 00:03:51.480]  和徹底的改變
[00:03:51.480 --> 00:03:53.960]  是因為他經歷信仰的真實
[00:03:53.960 --> 00:03:56.840]  他碰到這位復活的主耶穌
[00:03:56.840 --> 00:03:59.960]  弟子們,今天你所信的主耶穌
[00:03:59.960 --> 00:04:03.560]  和你有沒有真正的關係結連呢?
[00:04:03.560 --> 00:04:06.560]  這也是我們教會這幾年一直強調
[00:04:06.560 --> 00:04:08.760]  我們要作主的門徒
[00:04:08.760 --> 00:04:11.440]  一個很重要的課題
[00:04:11.440 --> 00:04:13.880]  我們作主門徒不是聽幾篇道
[00:04:13.880 --> 00:04:15.440]  或者讀幾個課
[00:04:15.440 --> 00:04:18.120]  畢業了,搞定了,升班了
[00:04:18.120 --> 00:04:22.360]  作主的門徒就是你愛慕這位主耶穌
[00:04:22.360 --> 00:04:24.120]  你每天都和祂同行
[00:04:24.120 --> 00:04:25.960]  你很願意更加認識祂
[00:04:25.960 --> 00:04:28.760]  你照著祂的喜悅來生活
[00:04:28.760 --> 00:04:31.840]  你很願意在你的人生方方面面
[00:04:31.840 --> 00:04:34.160]  你都是以基督為首
[00:04:34.160 --> 00:04:36.160]  你的家庭、你的職業
[00:04:36.160 --> 00:04:38.440]  你的生活
[00:04:38.440 --> 00:04:39.240]  每一個層面
[00:04:39.240 --> 00:04:41.440]  你今天面對的難題
[00:04:41.440 --> 00:04:42.720]  你不是靠你自己
[00:04:42.720 --> 00:04:43.800]  你是與主耶穌
[00:04:43.800 --> 00:04:45.120]  一起去面對
[00:04:45.120 --> 00:04:47.360]  所以我們要看這段經文
[00:04:47.360 --> 00:04:52.280]  上一次余牧師說到大段落的結尾
[00:04:52.280 --> 00:04:56.160]  在第十六到第十七節
[00:04:56.160 --> 00:04:57.760]  我們一起讀一次
[00:04:57.760 --> 00:05:01.160]  「我不以福音為始
[00:05:01.160 --> 00:05:03.520]  這福音本是神的大能
[00:05:03.520 --> 00:05:05.480]  要救一切相信的
[00:05:05.480 --> 00:05:08.600]  先是猶太人,後是希臘人
[00:05:08.600 --> 00:05:12.280]  因為神的義正在這福音上顯明出來
[00:05:12.280 --> 00:05:15.240]  這義是本於信,以至於信
[00:05:15.240 --> 00:05:16.800]  如經上所記
[00:05:16.800 --> 00:05:19.680]  二人必因信得生」
[00:05:19.680 --> 00:05:23.520]  我是用和合本的修訂版
[00:05:23.520 --> 00:05:25.120]  跟大家來看
[00:05:25.120 --> 00:05:26.680]  這段經文
[00:05:26.680 --> 00:05:28.000]  我們看見
[00:05:28.000 --> 00:05:29.760]  福音有祂的大能性
[00:05:29.760 --> 00:05:31.960]  但福音亦有祂的宇宙性
[00:05:31.960 --> 00:05:33.240]  上帝的心意
[00:05:33.240 --> 00:05:35.440]  是願意在各族各方各民
[00:05:35.440 --> 00:05:37.200]  都來施予拯救
[00:05:37.200 --> 00:05:39.240]  這個真理的信息
[00:05:39.240 --> 00:05:40.880]  不僅在羅馬書出現
[00:05:40.880 --> 00:05:44.520]  有舊約的先知的預言
[00:05:44.520 --> 00:05:46.840]  他們所期待的這位尼塞亞
[00:05:46.840 --> 00:05:48.640]  不僅是做猶太人的王
[00:05:48.640 --> 00:05:52.720]  乃是全世界都要尊他為王
[00:05:52.720 --> 00:05:56.560]  就是我們的君王榮耀的基督耶穌
[00:05:56.560 --> 00:05:58.280]  是歷史裏面
[00:05:58.280 --> 00:06:00.880]  歷世歷代所期待的
[00:06:00.880 --> 00:06:02.760]  這位真正的尼塞亞
[00:06:02.760 --> 00:06:04.200]  神的獨生兒子
[00:06:04.200 --> 00:06:06.480]  已經來到這個世界
[00:06:06.480 --> 00:06:08.560]  是神的大能去彰顯
[00:06:08.560 --> 00:06:10.880]  連我們被罪捆綁這一切
[00:06:10.880 --> 00:06:12.800]  耶穌都因著祂的愛
[00:06:12.800 --> 00:06:14.840]  祂為我們張開雙手
[00:06:14.840 --> 00:06:17.120]  死在十字架上
[00:06:17.120 --> 00:06:23.480]  這是上帝無窮盡的大能和恩典所成就
[00:06:23.480 --> 00:06:26.680]  但同樣上帝不是要強迫人去接受
[00:06:26.680 --> 00:06:30.800]  上帝是要我們來好好的
[00:06:30.800 --> 00:06:33.480]  亦都張開雙手
[00:06:33.480 --> 00:06:36.560]  我們用信心來接受基督
[00:06:36.560 --> 00:06:39.080]  進入我們的內心為主為王
[00:06:39.080 --> 00:06:43.360]  所以神做事是很有次序的
[00:06:43.360 --> 00:06:46.480]  上帝在歷史裏面先揀選以色列人
[00:06:46.480 --> 00:06:48.640]  透過阿伯拉罕的後代
[00:06:48.640 --> 00:06:50.640]  要彰顯祂的信神
[00:06:50.640 --> 00:06:54.280]  祂永遠不會背負祂自己的承諾
[00:06:54.280 --> 00:06:55.640]  上帝永遠不會
[00:06:55.640 --> 00:06:56.640]  人會失信
[00:06:56.640 --> 00:06:58.480]  人有做不到的事
[00:06:58.480 --> 00:07:00.280]  但上帝永遠不會
[00:07:00.280 --> 00:07:02.720]  上帝就在這個恩典底下
[00:07:02.720 --> 00:07:04.000]  讓我們知道祂的救恩
[00:07:04.000 --> 00:07:10.200]  先來拯救在猶太人選民當中來呈現
[00:07:10.200 --> 00:07:13.040]  但同時亦都在其他外邦人
[00:07:13.040 --> 00:07:14.640]  希臘人
[00:07:14.640 --> 00:07:16.760]  無論是有知識的還是無知識的
[00:07:16.760 --> 00:07:19.720]  原來這一切的人都是上帝眼中
[00:07:19.720 --> 00:07:21.600]  都要蒙恩
[00:07:21.600 --> 00:07:23.680]  我們在當中看到
[00:07:23.680 --> 00:07:26.680]  二人必因順特生
[00:07:26.680 --> 00:07:29.560]  神的義要在這個福音上顯明出來
[00:07:29.560 --> 00:07:34.120]  神的義在舊約裏面是超過了五十次
[00:07:34.120 --> 00:07:36.280]  是指向神的活動
[00:07:36.280 --> 00:07:37.480]  神的作為
[00:07:37.480 --> 00:07:39.000]  在末後的日子
[00:07:39.000 --> 00:07:41.000]  祂要撥亂反正
[00:07:41.000 --> 00:07:44.160]  祂要make the things right
[00:07:44.160 --> 00:07:48.240]  頂姐妹今天我們回看這個時候
[00:07:48.240 --> 00:07:51.600]  和保羅在看第一世紀的時代都一樣
[00:07:51.600 --> 00:07:54.840]  每一個世代都有它混亂的一些地方
[00:07:54.840 --> 00:07:58.560]  有它需要靠著上帝的啟示
[00:07:58.560 --> 00:08:00.560]  祂能夠撥亂反正
[00:08:00.560 --> 00:08:02.560]  這一點是重要的
[00:08:02.560 --> 00:08:07.720]  因為先知以塞夏書在46章13節跟我們說
[00:08:07.720 --> 00:08:10.560]  我使我的公義臨近
[00:08:10.560 --> 00:08:11.680]  他意不遠
[00:08:11.680 --> 00:08:13.800]  我的救恩必不遲延
[00:08:13.800 --> 00:08:16.040]  我要為以色列我的榮耀
[00:08:16.040 --> 00:08:18.640]  在石安施行救恩
[00:08:18.640 --> 00:08:20.520]  上帝的兒子
[00:08:20.520 --> 00:08:23.640]  猶太人所期待的這位尼塞亞
[00:08:23.640 --> 00:08:27.280]  他很快就要在新約的時候出現
[00:08:27.280 --> 00:08:29.360]  同樣我們今天新約的信徒
[00:08:29.360 --> 00:08:30.760]  同樣期待的
[00:08:30.760 --> 00:08:32.760]  這位已經為我們罪死
[00:08:32.760 --> 00:08:33.760]  而又復活
[00:08:33.760 --> 00:08:34.760]  又升天
[00:08:34.760 --> 00:08:36.760]  但也都應許他要再來的
[00:08:36.760 --> 00:08:37.760]  基督耶穌
[00:08:37.760 --> 00:08:40.040]  必然他要快來
[00:08:40.040 --> 00:08:44.080]  這是要給我們很清楚的一個肯定
[00:08:44.080 --> 00:08:45.440]  我們明白
[00:08:45.440 --> 00:08:49.160]  神的兒在福音上要顯明
[00:08:49.160 --> 00:08:50.760]  怎樣在福音上顯明呢?
[00:08:50.760 --> 00:08:53.520]  我們通常聽福音都會說神的慈愛
[00:08:53.520 --> 00:08:55.680]  神怎樣為我們死
[00:08:55.680 --> 00:08:59.000]  這就像一個銀幣的兩面
[00:08:59.000 --> 00:09:03.000]  福音不單是說到神的愛
[00:09:03.000 --> 00:09:05.120]  福音另一面是告訴我們
[00:09:05.120 --> 00:09:07.520]  神的公義是多麼徹底
[00:09:07.520 --> 00:09:09.520]  去處理我們每一個人的罪
[00:09:09.520 --> 00:09:11.520]  就是祂這麼嚴正
[00:09:11.520 --> 00:09:14.200]  去處理我們每一個人的罪和過犯
[00:09:14.200 --> 00:09:16.920]  所以祂必須犧牲祂的愛子耶穌
[00:09:16.920 --> 00:09:20.440]  因為找不到有別人可以代替耶穌做這件事
[00:09:20.440 --> 00:09:22.000]  因為耶穌沒有犯過罪
[00:09:22.000 --> 00:09:24.440]  祂先能夠成為神的羔羊
[00:09:24.440 --> 00:09:27.760]  無瑕疵地死在十字架上
[00:09:27.760 --> 00:09:32.800]  祂才能夠挽回我們這群罪人所犯的所有過犯
[00:09:32.800 --> 00:09:37.680]  所以這是上帝很奇妙的恩典和作為
[00:09:37.680 --> 00:09:39.240]  當我們看今天的經文
[00:09:39.240 --> 00:09:41.720]  由第十八節讀到最後
[00:09:41.720 --> 00:09:43.640]  這個三十二節的時候
[00:09:43.640 --> 00:09:45.920]  我們先一起祈禱
[00:09:45.920 --> 00:09:48.360]  天父上帝我們在祢面前等候
[00:09:48.360 --> 00:09:49.880]  我們向祢求恩典
[00:09:49.880 --> 00:09:52.240]  求真理的聖靈打開我們
[00:09:52.240 --> 00:09:55.280]  屬靈的心眼打開我們的耳朵
[00:09:55.280 --> 00:09:57.200]  讓我們有受教的靈
[00:09:57.200 --> 00:09:58.800]  受教的心
[00:09:58.800 --> 00:10:00.960]  我們不單學無去聽道
[00:10:00.960 --> 00:10:04.720]  我們更願意被祢的話語去感動我們
[00:10:04.720 --> 00:10:10.400]  讓我們有這份認定和這份降服
[00:10:10.400 --> 00:10:11.720]  我們願意立志
[00:10:11.720 --> 00:10:13.960]  我們的人生照著祢的喜悅
[00:10:13.960 --> 00:10:17.120]  照著祢在聖經裡的教導我們生活
[00:10:17.120 --> 00:10:19.960]  我們願上帝使用我們每一個弟兄姊妹
[00:10:19.960 --> 00:10:23.640]  能夠成為福音的大使
[00:10:23.640 --> 00:10:26.680]  能夠引領別人來跪向認識
[00:10:26.680 --> 00:10:29.000]  我們這位寶貴的主耶穌基督
[00:10:29.000 --> 00:10:30.200]  同心合意地禱告
[00:10:30.200 --> 00:10:32.160]  奉主耶穌基督的聖名求
[00:10:32.160 --> 00:10:33.040]  阿門
[00:10:33.040 --> 00:10:36.120]  請跟我一起讀第一段經文
[00:10:36.120 --> 00:10:39.320]  由十八節開始到二十節
[00:10:39.320 --> 00:10:41.440]  原來神的憤怒
[00:10:41.440 --> 00:10:46.360]  從天上顯明在一切不虔不義的人身上
[00:10:46.360 --> 00:10:50.360]  就是那些行不義 遏制真理的人
[00:10:50.360 --> 00:10:53.120]  神的事情 人所能知道的
[00:10:53.120 --> 00:10:55.240]  原顯明在人心裡
[00:10:55.240 --> 00:10:58.280]  因為神已經向他們顯明
[00:10:58.280 --> 00:11:00.280]  自從造天地以來
[00:11:00.280 --> 00:11:04.240]  神的永能和神聖是明明可知的
[00:11:04.240 --> 00:11:06.120]  雖然眼不能見
[00:11:06.120 --> 00:11:07.840]  但藉著所造之物
[00:11:07.840 --> 00:11:09.880]  就可以曉得
[00:11:09.880 --> 00:11:13.080]  叫人無可推諉
[00:11:13.080 --> 00:11:15.440]  我們看這段經文
[00:11:15.440 --> 00:11:19.320]  我也是用和合本的修訂版跟大家講
[00:11:19.320 --> 00:11:20.320]  為什麼呢
[00:11:20.320 --> 00:11:23.080]  因為我發覺有一個很重要的翻譯
[00:11:23.080 --> 00:11:28.880]  是和合本的翻譯沒有辦法講出原意
[00:11:28.880 --> 00:11:30.880]  就是神的憤怒
[00:11:30.880 --> 00:11:33.400]  在天上顯明給那些不虔不義的人
[00:11:33.400 --> 00:11:35.320]  他又解釋這些是什麼人
[00:11:35.320 --> 00:11:41.880]  那些行不義 遏制真理的人
[00:11:41.880 --> 00:11:45.520]  這是很重要的一句
[00:11:45.520 --> 00:11:47.840]  但我們和合本原初的翻譯是
[00:11:47.840 --> 00:11:50.920]  行不義 抵擋真理的人
[00:11:50.920 --> 00:11:55.080]  抵擋真理和遏制真理是很不同的
[00:11:55.080 --> 00:11:57.000]  抵擋真理只不過是
[00:11:57.000 --> 00:12:00.240]  別人跟你講一些事實 講一些真理
[00:12:00.240 --> 00:12:03.000]  你不聽 你抵擋他
[00:12:03.000 --> 00:12:05.120]  但這裡講遏制真理
[00:12:05.120 --> 00:12:07.240]  很多英文的翻譯本都翻譯出來
[00:12:07.240 --> 00:12:13.520]  不是抵擋真理 而是遏制真理
[00:12:13.520 --> 00:12:17.160]  明明是一些很顯而易見
[00:12:17.160 --> 00:12:21.240]  甚至你聽完就明白的真理
[00:12:21.240 --> 00:12:23.880]  竟然有些人要將它遏制
[00:12:23.880 --> 00:12:27.960]  將它弄得模糊 更加難明白
[00:12:27.960 --> 00:12:30.160]  福音本是神的大能
[00:12:30.160 --> 00:12:33.720]  其實是很容易讓人明白的東西
[00:12:33.720 --> 00:12:36.440]  但如果我們講得很複雜
[00:12:36.440 --> 00:12:39.520]  甚至這裡所講的原意
[00:12:39.520 --> 00:12:43.120]  就是上帝是創造的主宰
[00:12:43.120 --> 00:12:45.120]  我們怎知道神存在
[00:12:45.120 --> 00:12:46.600]  神的存在就是
[00:12:46.600 --> 00:12:51.080]  他說原顯明在他創造的大自然當中
[00:12:51.080 --> 00:12:54.160]  已經在我們人心裡 清清楚楚
[00:12:54.160 --> 00:12:58.560]  去顯明神的永能和神性
[00:12:58.560 --> 00:13:00.160]  我們肉眼看不見上帝
[00:13:00.160 --> 00:13:04.760]  但藉著他所創造的大自然 這個世界
[00:13:04.760 --> 00:13:08.920]  我們能夠欣賞到上帝是千真萬確的
[00:13:08.920 --> 00:13:13.640]  所以上帝這種憤怒是很正確的
[00:13:13.640 --> 00:13:16.520]  你可以說理所當然
[00:13:16.520 --> 00:13:18.000]  如果這麼明顯的東西
[00:13:18.000 --> 00:13:20.440]  為什麼人們都硬著心拒絕
[00:13:20.440 --> 00:13:25.240]  上帝在我們生命裡做真正的創造主
[00:13:25.240 --> 00:13:29.640]  或者用其他的解釋去混亂這個真理呢
[00:13:29.640 --> 00:13:32.840]  我們亦都會看回
[00:13:32.840 --> 00:13:36.080]  這個經文裡有一個背景
[00:13:36.080 --> 00:13:39.640]  當時保羅在希臘和羅馬的社會
[00:13:39.640 --> 00:13:41.680]  他們有很多文學作品
[00:13:41.680 --> 00:13:44.200]  都講明希臘人也好 羅馬人也好
[00:13:44.200 --> 00:13:46.000]  他們信很多神話
[00:13:46.000 --> 00:13:50.440]  因為他們的世界觀有很多神明
[00:13:50.440 --> 00:13:52.880]  這些神明彼此會爭鬥
[00:13:52.880 --> 00:13:56.800]  誰贏了就可以發憤怒
[00:13:56.800 --> 00:14:00.920]  這些神明亦都可以對那些膜拜者
[00:14:00.920 --> 00:14:02.400]  即是那些來拜神的人
[00:14:02.400 --> 00:14:04.120]  你所獻的祭物
[00:14:04.120 --> 00:14:05.280]  他不喜歡的話
[00:14:05.280 --> 00:14:06.880]  他又可以發憤怒
[00:14:06.880 --> 00:14:09.000]  這些叫做交易
[00:14:09.000 --> 00:14:12.800]  是一種普遍世界性所有宗教
[00:14:12.800 --> 00:14:14.920]  都用這種方式
[00:14:14.920 --> 00:14:18.840]  即是說你不想上帝發憤怒
[00:14:18.840 --> 00:14:22.520]  你就快點拿些東西好像進貢給他
[00:14:22.520 --> 00:14:25.560]  我今天來到神廟裡面
[00:14:25.560 --> 00:14:28.120]  我獻了這些祭物給你上帝
[00:14:28.120 --> 00:14:29.640]  或者這個神明
[00:14:29.640 --> 00:14:31.160]  你不要理我了
[00:14:31.160 --> 00:14:32.480]  我出了神廟之外
[00:14:32.480 --> 00:14:34.880]  我平日的生活行事為人是怎樣呢
[00:14:34.880 --> 00:14:36.400]  你不用過問
[00:14:36.400 --> 00:14:39.840]  如果這個是我們今天作為基督徒
[00:14:39.840 --> 00:14:41.120]  都是這樣的
[00:14:41.120 --> 00:14:43.200]  以為上帝是可以收買的
[00:14:43.200 --> 00:14:45.760]  以為上帝是可以給我們
[00:14:45.760 --> 00:14:48.000]  用金錢 用物質 用一些東西
[00:14:48.000 --> 00:14:50.120]  我們掩著他的嘴巴
[00:14:50.120 --> 00:14:51.600]  你搞錯了
[00:14:51.600 --> 00:14:53.440]  這個不是基督的信仰
[00:14:53.440 --> 00:14:56.200]  這個就是偶像化我們的基督
[00:14:56.200 --> 00:14:58.160]  這個是我們沒有真正
[00:14:58.160 --> 00:15:01.800]  是把我們看見為何神要發裂怒
[00:15:01.800 --> 00:15:03.480]  他在天上顯明
[00:15:03.480 --> 00:15:06.760]  是這一班行不義 壓制真理的人
[00:15:06.760 --> 00:15:08.560]  因為他都沒有
[00:15:08.560 --> 00:15:10.760]  照著他心裡很清楚
[00:15:10.760 --> 00:15:12.360]  上帝是在這裡的
[00:15:12.360 --> 00:15:13.840]  上帝是存在的
[00:15:13.840 --> 00:15:15.920]  但你竟然互作互為
[00:15:15.920 --> 00:15:17.760]  不見不敬
[00:15:17.760 --> 00:15:19.760]  我們看回這段經文
[00:15:19.760 --> 00:15:21.280]  讓我們看到
[00:15:21.280 --> 00:15:24.400]  在大自然的創序裡面
[00:15:24.400 --> 00:15:27.000]  我們的上帝已經有很明顯
[00:15:27.000 --> 00:15:29.480]  很多方面提醒我們
[00:15:29.480 --> 00:15:31.480]  他真的在這裡
[00:15:31.480 --> 00:15:34.800]  難怪現在現代更多的科學家
[00:15:34.800 --> 00:15:38.080]  他們來到是相信有神
[00:15:38.080 --> 00:15:40.120]  因為這個世界太多
[00:15:40.120 --> 00:15:43.440]  大自然和創造的宇宙界
[00:15:43.440 --> 00:15:44.520]  都被我們看見
[00:15:44.520 --> 00:15:46.640]  上帝不可能不在這裡
[00:15:46.640 --> 00:15:49.040]  因為裡頭那些精細的設計
[00:15:49.040 --> 00:15:51.560]  不是普通任何一個工程師
[00:15:51.560 --> 00:15:53.800]  或者人可以做得到
[00:15:53.800 --> 00:15:54.760]  我舉個例
[00:15:54.760 --> 00:15:57.240]  大家看到我們這個太陽系
[00:15:57.240 --> 00:16:00.080]  有十大行星都會圍著這個太陽
[00:16:00.080 --> 00:16:03.240]  但這個宇宙不只是我們這個太陽系
[00:16:03.240 --> 00:16:05.200]  在我們銀河系
[00:16:05.200 --> 00:16:08.240]  外面還有千百億百萬個
[00:16:08.240 --> 00:16:09.840]  這些銀河系
[00:16:09.840 --> 00:16:11.400]  很厲害
[00:16:11.400 --> 00:16:14.800]  但我們如果研究天體
[00:16:14.800 --> 00:16:16.240]  天文學的時候
[00:16:16.240 --> 00:16:17.960]  我們只看見這個宇宙浩瀚
[00:16:17.960 --> 00:16:19.880]  我們人很渺小
[00:16:19.880 --> 00:16:21.440]  但你不去確認
[00:16:21.440 --> 00:16:23.800]  上帝不單是創造主
[00:16:23.800 --> 00:16:26.120]  而是你的生命主的話
[00:16:26.120 --> 00:16:29.080]  我想我們錯過了一個很大的重點
[00:16:29.080 --> 00:16:31.080]  你錯過了你人生裏面
[00:16:31.080 --> 00:16:34.960]  你最需要去確立的一個信念
[00:16:34.960 --> 00:16:36.480]  這個信念就是
[00:16:36.480 --> 00:16:38.720]  上帝你太偉大
[00:16:38.720 --> 00:16:40.200]  而我只是一個很渺小的人
[00:16:40.200 --> 00:16:41.800]  我要接受你
[00:16:41.800 --> 00:16:43.760]  在我生命裏的管理
[00:16:43.760 --> 00:16:46.600]  這個才是我們今天每一個人需要做的
[00:16:46.600 --> 00:16:51.240]  但歷代由亞當夏娃墮落到今時今日
[00:16:51.240 --> 00:16:54.520]  其實你猜世間的歷史告訴我們
[00:16:54.520 --> 00:16:59.920]  一個人類重複重複犯錯的是甚麼事
[00:16:59.920 --> 00:17:02.520]  就是我們每個人都想自己作主
[00:17:02.520 --> 00:17:05.360]  我們不想上帝做我們的老闆
[00:17:05.360 --> 00:17:07.920]  我們在家裏想自己作主
[00:17:07.920 --> 00:17:10.480]  我不想上帝你做我一家之主
[00:17:10.480 --> 00:17:11.600]  我自己的職業
[00:17:11.600 --> 00:17:13.280]  我怎樣對待別人
[00:17:13.280 --> 00:17:16.040]  上帝或我怎樣做我的生意手法
[00:17:16.040 --> 00:17:17.520]  上帝你不要過問
[00:17:17.520 --> 00:17:19.080]  這些我作主
[00:17:19.080 --> 00:17:21.320]  我回來講福堂來教會
[00:17:21.320 --> 00:17:23.160]  就由你作主
[00:17:23.160 --> 00:17:25.080]  如果這是你的想法
[00:17:25.080 --> 00:17:28.280]  你其實在製造基督的偶像
[00:17:28.280 --> 00:17:32.040]  這個不是真正的基督信仰
[00:17:32.040 --> 00:17:33.840]  真正的基督信仰就是
[00:17:33.840 --> 00:17:36.160]  我被福音那種買熟
[00:17:36.160 --> 00:17:38.400]  我被耶穌基督的愛
[00:17:38.400 --> 00:17:42.680]  來觸動我整個的內心
[00:17:42.680 --> 00:17:45.120]  我知道我原本都是那麼污穢
[00:17:45.120 --> 00:17:48.400]  但上帝你竟然願意犧牲你的愛子耶穌
[00:17:48.400 --> 00:17:50.560]  你付上最高的代價
[00:17:50.560 --> 00:17:54.280]  去拯救我這個罪人
[00:17:54.280 --> 00:17:55.640]  而不單止我蒙恩
[00:17:55.640 --> 00:17:57.520]  我願意我全家人都蒙恩
[00:17:57.520 --> 00:18:00.760]  我願意我周圍認識好不認識好的朋友
[00:18:00.760 --> 00:18:04.520]  都能夠有機會去認識我這位救主耶穌
[00:18:04.520 --> 00:18:07.520]  這是我們生命裏的寶貝
[00:18:07.520 --> 00:18:11.080]  所以當我們來看這段經文的時候
[00:18:11.080 --> 00:18:15.520]  讓我們再次來看看我們的大自然
[00:18:15.520 --> 00:18:19.880]  上帝所創造的大自然真的很奇妙
[00:18:19.880 --> 00:18:21.640]  很宏偉
[00:18:21.640 --> 00:18:23.880]  為何我們有四季呢
[00:18:23.880 --> 00:18:27.600]  因為我們這個地球都會傾斜二十三度半
