
[00:00:00.000 --> 00:00:05.000]  今天我們去思想到《羅馬書》第三章第一至二十節
[00:06:34.960 --> 00:06:39.160]  因為這個就是做飛機師的基本要求
[00:06:39.160 --> 00:06:41.160]  這一點是不能改變的
[00:06:41.160 --> 00:06:47.360]  保羅的意思其實也是一樣
[00:06:47.360 --> 00:06:49.160]  人之所以為人
[00:06:49.160 --> 00:06:52.760]  是有神的法
[00:06:52.760 --> 00:06:54.160]  按著神的法則
[00:06:54.160 --> 00:06:55.760]  按著神的心意
[00:06:55.760 --> 00:06:59.160]  按著神的標準而生活
[00:06:59.160 --> 00:07:01.360]  這個是不能改變的
[00:07:01.360 --> 00:07:03.960]  神的公義標準也是不能改變的
[00:07:03.960 --> 00:07:06.360]  因為神自己就是公義的神
[00:07:06.360 --> 00:07:10.560]  他硬是不能去容讓邪惡
[00:07:10.560 --> 00:07:14.360]  這個是不能改變的
[00:07:14.360 --> 00:07:17.360]  就如那個飛機師之所以要為飛機師
[00:07:17.360 --> 00:07:18.960]  他一定要懂得控制飛機
[00:07:18.960 --> 00:07:21.760]  一定要成功將飛機降落
[00:07:21.760 --> 00:07:23.360]  同樣人之所以為人
[00:07:23.360 --> 00:07:27.160]  人之所以是按著神的形象而被造
[00:07:27.160 --> 00:07:28.560]  和神可以建立關係
[00:07:28.560 --> 00:07:33.360]  就是因為人可以活在神的標準之下
[00:07:33.360 --> 00:07:34.560]  按著神的律法
[00:07:34.560 --> 00:07:35.960]  按著神的心意來生活
[00:07:35.960 --> 00:07:37.960]  這個也是不能改變的
[00:07:37.960 --> 00:07:39.760]  不會因為人的失敗
[00:07:39.760 --> 00:07:43.760]  神的標準就顯示失效
[00:07:43.760 --> 00:07:45.160]  剛才說過第一種
[00:07:45.160 --> 00:07:47.360]  那個考試的制度
[00:07:47.360 --> 00:07:49.360]  如果有些定的標準太高了
[00:07:49.360 --> 00:07:52.960]  所以小學生是考不到的
[00:07:52.960 --> 00:07:55.160]  那個考試的考官
[00:07:55.160 --> 00:07:57.760]  或者那個制度失敗
[00:07:57.760 --> 00:07:59.360]  那就要修改
[00:07:59.360 --> 00:08:02.160]  但是第二種是不會修改的
[00:08:02.160 --> 00:08:05.960]  因為那個是基本要求
[00:08:05.960 --> 00:08:08.960]  神給人的律法就是屬於第二種
[00:08:08.960 --> 00:08:11.560]  神不是失敗
[00:08:11.560 --> 00:08:15.760]  神的要求永遠就是在那裡
[00:08:15.760 --> 00:08:20.760]  因為神的心意
[00:08:20.760 --> 00:08:23.760]  就是按著他自己聖潔的心意
[00:08:23.760 --> 00:08:27.960]  按著他做人的時候的原意就是這樣
[00:08:27.960 --> 00:08:30.960]  於是在今天來說
[00:08:30.960 --> 00:08:34.360]  有些人其實都有同樣的問題
[00:08:34.360 --> 00:08:37.760]  雖然可能我們在座當中
[00:08:37.760 --> 00:08:39.560]  可能都沒有猶太人
[00:08:39.560 --> 00:08:41.560]  我們不要說引以為傲
[00:08:41.560 --> 00:08:42.760]  有神的標準
[00:08:42.760 --> 00:08:44.560]  神的律法賜給我們
[00:08:44.560 --> 00:08:49.560]  但是今天人犯罪都有同樣的藉口
[00:08:49.560 --> 00:08:51.560]  人犯罪的時候
[00:08:51.560 --> 00:08:53.560]  也都明白小小聖經
[00:08:53.560 --> 00:08:55.960]  就知道了神是聖潔的神
[00:08:55.960 --> 00:08:57.160]  聖人是公義的神
[00:08:57.160 --> 00:08:58.360]  不容許人犯罪
[00:08:58.360 --> 00:09:01.360]  但是今天的人都有同樣的藉口
[00:09:01.360 --> 00:09:04.960]  就說這些神的標準太高了
[00:09:04.960 --> 00:09:07.360]  哪裡有人可以做得到的
[00:09:07.360 --> 00:09:09.360]  你說不可貪心
[00:09:09.360 --> 00:09:10.560]  誰不貪心呢?
[00:09:10.560 --> 00:09:13.360]  人作為人就是貪心的
[00:09:13.360 --> 00:09:15.760]  這些標準太高了
[00:09:15.760 --> 00:09:17.760]  神的標準說
[00:09:17.760 --> 00:09:20.160]  見到一個婦女動了淫念
[00:09:20.160 --> 00:09:22.160]  就好像跟她犯奸淫一樣
[00:09:22.160 --> 00:09:23.560]  已經犯了淫念
[00:09:23.560 --> 00:09:26.760]  誰沒有淫念呢?
[00:09:26.760 --> 00:09:29.560]  這個青春期發育的時候
[00:09:29.560 --> 00:09:35.560]  那些是賀爾蒙的自然發展
[00:09:35.560 --> 00:09:37.360]  神的標準太高了
[00:09:37.360 --> 00:09:38.560]  根本沒有辦法
[00:09:38.560 --> 00:09:40.560]  這個不切實際
[00:09:40.560 --> 00:09:44.560]  說到一個太完美的理想
[00:09:44.560 --> 00:09:45.960]  所以這些標準
[00:09:45.960 --> 00:09:49.560]  你說定人的罪其實都不太合理
[00:09:49.560 --> 00:09:51.960]  有些人都是這樣說的
[00:09:51.960 --> 00:09:55.160]  聖經當中說到很多的罪
[00:09:55.160 --> 00:09:57.560]  說到人怎樣背叛神
[00:09:57.560 --> 00:10:00.360]  有些人聽到的藉口就是
[00:10:00.360 --> 00:10:01.760]  這些太難了
[00:10:01.760 --> 00:10:04.560]  怎麼可以的
[00:10:04.560 --> 00:10:05.360]  沒辦法的
[00:10:05.360 --> 00:10:07.360]  這些標準太高
[00:10:07.360 --> 00:10:09.760]  但是用回同樣
[00:10:09.760 --> 00:10:13.360]  用回剛才在聖經當中
[00:10:13.360 --> 00:10:15.960]  保羅反駁猶太人的論據
[00:10:15.960 --> 00:10:17.960]  其實都是一樣的
[00:10:17.960 --> 00:10:20.360]  神的標準是按著他創造人
[00:10:20.360 --> 00:10:23.960]  那個時候心意而制定的
[00:10:23.960 --> 00:10:25.960]  那個不是有說太高的標準
[00:10:25.960 --> 00:10:27.360]  沒有說太高的標準
[00:10:27.360 --> 00:10:28.960]  神不會製造一個標準
[00:10:28.960 --> 00:10:31.960]  以致到根本人沒有可能實踐的
[00:10:31.960 --> 00:10:33.960]  根本就不是這樣一回事
[00:10:33.960 --> 00:10:35.160]  相反來說
[00:10:35.160 --> 00:10:36.760]  人覺得這些標準太高
[00:10:36.760 --> 00:10:37.360]  為什麼呢?
[00:10:37.360 --> 00:10:39.360]  因為人看人
[00:10:39.360 --> 00:10:42.360]  就看到全世界每個人都是這樣
[00:10:42.360 --> 00:10:43.360]  這個又貪心
[00:10:43.360 --> 00:10:43.960]  那個又貪心
[00:10:43.960 --> 00:10:44.560]  我又貪心
[00:10:44.560 --> 00:10:45.560]  你又貪心
[00:10:45.560 --> 00:10:47.960]  這個又心裏面有邪念
[00:10:47.960 --> 00:10:48.960]  那個心裏面又有邪念
[00:10:48.960 --> 00:10:50.160]  我又有邪念
[00:10:50.160 --> 00:10:52.160]  所以就覺得全世界都是這樣
[00:10:52.160 --> 00:10:52.960]  所以這些太高
[00:10:52.960 --> 00:10:55.960]  但是其實我們少想了一件事
[00:10:55.960 --> 00:10:59.960]  就是其實神定的標準
[00:10:59.960 --> 00:11:05.960]  不是憑空想像出來做的
[00:11:05.960 --> 00:11:07.960]  你想一下誰做人的呢?
[00:11:07.960 --> 00:11:09.360]  是神
[00:11:09.360 --> 00:11:11.360]  神是怎樣做人的呢?
[00:11:11.360 --> 00:11:15.360]  神也是按著他的形象來創造我們
[00:11:15.360 --> 00:11:18.360]  之前有一次
[00:11:18.360 --> 00:11:20.160]  又說到人是有宗教性
[00:11:20.160 --> 00:11:23.360]  因為神的事情是明明可知
[00:11:23.360 --> 00:11:25.960]  放在人的心裏面
[00:11:25.960 --> 00:11:32.160]  所以神既然心意是按著他的形象來做人
[00:11:32.160 --> 00:11:34.360]  他的標準就不是太高
[00:11:34.360 --> 00:11:37.560]  那個本應就是人的
[00:11:37.560 --> 00:11:43.760]  之所以為人應有的那種生活態度和方式
[00:11:43.760 --> 00:11:45.560]  之所以我們今天覺得太高
[00:11:45.560 --> 00:11:48.960]  因為我們已經習慣了犯罪
[00:11:48.960 --> 00:11:50.160]  之所以我們覺得太高
[00:11:50.160 --> 00:11:52.560]  因為我們已經習慣了看這個世界
[00:11:52.560 --> 00:11:53.360]  每個人都是這樣
[00:11:53.360 --> 00:11:55.760]  因為我們所有人都是罪人
[00:11:55.760 --> 00:11:58.360]  這個不應該本末倒置的
[00:11:58.360 --> 00:12:02.960]  將那個論據或者將那個邏輯推斷
[00:12:02.960 --> 00:12:05.160]  就說因為所有人都是犯罪
[00:12:05.160 --> 00:12:06.960]  所以這個標準是太高
[00:12:06.960 --> 00:12:08.360]  相反來說
[00:12:08.360 --> 00:12:10.360]  其實本來就是要說這件事
[00:12:10.360 --> 00:12:13.160]  就是因為神的標準已經在那裏
[00:12:13.160 --> 00:12:14.160]  本應就是這樣
[00:12:14.160 --> 00:12:17.960]  但是所有人都是罪人
[00:12:17.960 --> 00:12:20.160]  所有人都是罪人
[00:12:20.160 --> 00:12:22.960]  接著他就再說
[00:12:22.960 --> 00:12:27.560]  「我且照著人的常話說
[00:12:27.560 --> 00:12:30.160]  我們的不義若顯出神的意來
[00:12:30.160 --> 00:12:31.360]  我們可以怎麼說呢?
[00:12:31.360 --> 00:12:32.960]  神降怒是他不義嗎?
[00:12:32.960 --> 00:12:33.760]  斷乎不是
[00:12:33.760 --> 00:12:36.560]  若是這樣神怎能審判世界呢?」
[00:12:36.560 --> 00:12:41.360]  於是在當時有些人聽到保羅這樣說的時候
[00:12:41.360 --> 00:12:44.360]  特別是那些猶太人就不服氣了
[00:12:44.360 --> 00:12:49.560]  他就說因為人的失敗更加顯出了神的公義
[00:12:49.560 --> 00:12:52.960]  那麼人是何罪之有呢?
[00:12:52.960 --> 00:12:57.560]  因為人的失敗都是顯出了神的公義
[00:12:57.560 --> 00:12:58.360]  是不是?
[00:12:58.360 --> 00:13:01.160]  更加看到神是多麼的公義
[00:13:01.160 --> 00:13:05.160]  那麼人不應該被神責罰
[00:13:05.160 --> 00:13:06.560]  在某個角度來說
[00:13:06.560 --> 00:13:11.360]  人都是彰顯了神的一些計劃和心意
[00:13:11.360 --> 00:13:12.560]  是不是?
[00:13:12.560 --> 00:13:18.360]  但是保羅其實在罵那些人
[00:13:18.360 --> 00:13:20.160]  他就說「豈有此理
[00:13:20.160 --> 00:13:22.360]  神的公義是絕對的公義
[00:13:22.360 --> 00:13:24.960]  神的公義何需要人做不義的事情
[00:13:24.960 --> 00:13:28.360]  才襯托出來呢?」
[00:13:28.360 --> 00:13:29.360]  你明白嗎?
[00:13:29.360 --> 00:13:32.160]  神的公義是絕對的公義
[00:13:32.160 --> 00:13:35.560]  不需要人做一些不義的事情去襯托出來的
[00:13:35.560 --> 00:13:37.960]  那幅明明是畢加索的名畫
[00:13:37.960 --> 00:13:41.960]  掛在牆上就已經吸引人的眼球了
[00:13:41.960 --> 00:13:44.760]  每個人一看到那幅畫就會看著
[00:13:44.760 --> 00:13:52.160]  我何須要在旁邊掛一幅小學生的很醜陋的圖畫
[00:13:52.160 --> 00:13:57.360]  就說要放一幅很醜陋的小學生畫的圖畫
[00:13:57.360 --> 00:13:59.360]  在畢加索的名畫旁邊
[00:13:59.360 --> 00:14:02.160]  才襯托出畢加索的名畫那種美麗呢?
[00:14:02.160 --> 00:14:03.160]  是不是這樣呢?
[00:14:03.160 --> 00:14:05.160]  根本沒有這樣的需要
[00:14:05.160 --> 00:14:09.160]  根本沒有這樣的需要
[00:14:09.160 --> 00:14:12.760]  而人自己犯罪就是自己的不義
[00:14:12.760 --> 00:14:16.360]  你不要說你的不義是可以襯托出
[00:14:16.360 --> 00:14:18.760]  「啊,神啊,你講到你自己那麼公義
[00:14:18.760 --> 00:14:21.560]  你看看我犯罪的時候更加顯得出你公義」
[00:14:21.560 --> 00:14:23.560]  這些真是可惡
[00:14:23.560 --> 00:14:25.560]  怎麼會這樣呢?
[00:14:25.560 --> 00:14:31.560]  但是在背後其實有一個理念
[00:14:31.560 --> 00:14:37.560]  或者有一個在人心裏面的那種詭辯
[00:14:37.560 --> 00:14:43.560]  其實在背後那個詭辯是什麼呢?
[00:14:43.560 --> 00:14:47.560]  就是人覺得你講到神那麼好
[00:14:47.560 --> 00:14:52.560]  那我犯罪更加顯得祂是好
[00:14:52.560 --> 00:14:55.560]  那為什麼神要責備我呢?
[00:14:55.560 --> 00:14:57.560]  我犯罪顯得神好
[00:14:57.560 --> 00:15:01.560]  其實我只是做回我那個罪人的角色
[00:15:01.560 --> 00:15:03.560]  就是I play my role
[00:15:03.560 --> 00:15:08.560]  即是我仍然好像在一個舞台劇那裏
[00:15:08.560 --> 00:15:10.560]  當然有好人有壞人的
[00:15:10.560 --> 00:15:12.560]  那套戲才好看的
[00:15:12.560 --> 00:15:14.560]  那神做好人
[00:15:14.560 --> 00:15:16.560]  那我就做那個醜角
[00:15:16.560 --> 00:15:18.560]  我就做那個壞人
[00:15:18.560 --> 00:15:20.560]  那你不應該責備我
[00:15:20.560 --> 00:15:22.560]  如果不是那套戲就不好看了
[00:15:22.560 --> 00:15:26.560]  其實背後那個詭辯的思想就是這樣
[00:15:26.560 --> 00:15:30.560]  當時來說這個根本是不成立的
[00:15:30.560 --> 00:15:33.560]  保羅說到神絕對公然不需要這樣
[00:15:33.560 --> 00:15:35.560]  來襯托傷痕的不義
[00:15:35.560 --> 00:15:39.560]  但是今時今日有沒有人說類似的東西呢?
[00:15:39.560 --> 00:15:41.560]  一樣有
[00:15:41.560 --> 00:15:43.560]  今時今日其實人家說
[00:15:43.560 --> 00:15:45.560]  我犯罪不由自己的
[00:15:45.560 --> 00:15:46.560]  逼不得已的
[00:15:46.560 --> 00:15:48.560]  I play my role
[00:15:48.560 --> 00:15:50.560]  在這個世界當中
[00:15:50.560 --> 00:15:52.560]  我是扮演著我的角色
[00:15:52.560 --> 00:15:56.560]  而我的角色有時候是逼不得已地犯罪
[00:15:56.560 --> 00:15:59.560]  那神不應該責備我
[00:16:01.560 --> 00:16:04.560]  有沒有聽過這樣的藉口呢?
[00:16:04.560 --> 00:16:06.560]  絕對有
[00:16:06.560 --> 00:16:08.560]  今天太多人
[00:16:08.560 --> 00:16:10.560]  覺得他犯罪
[00:16:10.560 --> 00:16:12.560]  是逼不得已
[00:16:12.560 --> 00:16:14.560]  即是他只是play了他的role
[00:16:14.560 --> 00:16:16.560]  即是他在那個
[00:16:16.560 --> 00:16:19.560]  在這個世界當中扮演著他自己的角色
[00:16:19.560 --> 00:16:21.560]  譬如說我為什麼要偷東西呢?
[00:16:21.560 --> 00:16:23.560]  因為我在這個世界上
[00:16:23.560 --> 00:16:26.560]  是一出來就是貧窮
[00:16:26.560 --> 00:16:28.560]  一出來就是被人壓榨
[00:16:28.560 --> 00:16:30.560]  所以我就要偷東西
[00:16:30.560 --> 00:16:32.560]  我偷東西的時候
[00:16:32.560 --> 00:16:35.560]  我就是扮演著我的角色
[00:16:35.560 --> 00:16:38.560]  一方面我自己求生存
[00:16:38.560 --> 00:16:39.560]  另外一方面
[00:16:39.560 --> 00:16:41.560]  如果你因為要說我偷東西的時候
[00:16:41.560 --> 00:16:42.560]  那不應該
[00:16:42.560 --> 00:16:44.560]  因為我也是逼不得已
[00:16:44.560 --> 00:16:47.560]  我也是扮演著我自己的角色
[00:16:47.560 --> 00:16:52.560]  為什麼我會有貪心呢?
[00:16:52.560 --> 00:16:53.560]  哦
[00:16:53.560 --> 00:16:56.560]  因為現在的科學家都在研究
[00:16:56.560 --> 00:16:59.560]  原來人有些貪心基因
[00:16:59.560 --> 00:17:01.560]  人與生俱來
[00:17:01.560 --> 00:17:04.560]  就是想令到自己
[00:17:04.560 --> 00:17:08.560]  有一個更加生存的advantage
[00:17:08.560 --> 00:17:13.560]  佔據生存的有利位置
[00:17:13.560 --> 00:17:17.560]  這個就稱為貪心基因
[00:17:17.560 --> 00:17:19.560]  所以我貪心
[00:17:19.560 --> 00:17:21.560]  天公地義
[00:17:21.560 --> 00:17:23.560]  人個個都是要貪心的
[00:17:23.560 --> 00:17:25.560]  因為我要爭奪
[00:17:25.560 --> 00:17:27.560]  我在生物學上
[00:17:27.560 --> 00:17:31.560]  我要爭奪我的survival advantage
[00:17:31.560 --> 00:17:32.560]  是不是?
[00:17:32.560 --> 00:17:35.560]  所以我貪心犯了什麼罪
[00:17:35.560 --> 00:17:36.560]  逼不得已
[00:17:36.560 --> 00:17:39.560]  就是你不怪我
[00:17:39.560 --> 00:17:41.560]  諸如此類
[00:17:41.560 --> 00:17:43.560]  很多這樣的藉口
[00:17:43.560 --> 00:17:44.560]  讓人覺得
[00:17:44.560 --> 00:17:46.560]  為什麼我
[00:17:46.560 --> 00:17:48.560]  我看過一個case
[00:17:48.560 --> 00:17:50.560]  在法庭上判我
[00:17:50.560 --> 00:17:52.560]  那個人明明憤怒的時候
[00:17:52.560 --> 00:17:55.560]  跟人爭執殺死了那個人
[00:17:55.560 --> 00:17:56.560]  打死了那個人
[00:17:56.560 --> 00:17:58.560]  然後他的辯論還說
[00:17:58.560 --> 00:17:59.560]  他該死
[00:17:59.560 --> 00:18:00.560]  因為他激怒我
[00:18:00.560 --> 00:18:02.560]  我當時心情已經不好
[00:18:02.560 --> 00:18:03.560]  在酒吧喝酒
[00:18:03.560 --> 00:18:05.560]  他還在惹我
[00:18:05.560 --> 00:18:07.560]  打死他
[00:18:07.560 --> 00:18:10.560]  我就除大害
[00:18:10.560 --> 00:18:13.560]  其實他是罪有應得的
[00:18:13.560 --> 00:18:14.560]  藉口
[00:18:14.560 --> 00:18:16.560]  他的論據就是
[00:18:16.560 --> 00:18:18.560]  不是因為我犯罪
[00:18:18.560 --> 00:18:20.560]  因為那些人令我犯罪
[00:18:20.560 --> 00:18:22.560]  我犯罪是因為這個世界
[00:18:22.560 --> 00:18:23.560]  令我犯罪
[00:18:23.560 --> 00:18:25.560]  我犯罪是因為這個環境
[00:18:25.560 --> 00:18:26.560]  迫使我犯罪
[00:18:26.560 --> 00:18:28.560]  我犯罪是因為我的
[00:18:28.560 --> 00:18:30.560]  甚至有些人說
[00:18:30.560 --> 00:18:31.560]  我的品格
[00:18:31.560 --> 00:18:32.560]  我一出生就是這樣
[00:18:32.560 --> 00:18:33.560]  沒得改
[00:18:33.560 --> 00:18:35.560]  我一出生就是這麼暴躁
[00:18:35.560 --> 00:18:37.560]  沒得改
[00:18:37.560 --> 00:18:39.560]  我犯罪的時候
[00:18:39.560 --> 00:18:41.560]  不應該罰我
[00:18:41.560 --> 00:18:42.560]  你想想
[00:18:42.560 --> 00:18:43.560]  為什麼你做我
