
[00:00:00.000 --> 00:00:02.000]  各位等姐妹平安
[00:03:34.500 --> 00:03:36.500]  其實聖經裡面竟然已經教導了教會
[00:03:36.500 --> 00:03:38.500]  怎樣去應對人口老化
[00:03:38.500 --> 00:03:40.500]  這個很多人以為
[00:03:40.500 --> 00:03:42.500]  是令政府束手無策的
[00:03:42.500 --> 00:03:44.500]  很頭痛的問題
[00:03:44.500 --> 00:03:46.500]  而相關的教導
[00:03:46.500 --> 00:03:48.500]  就是在剛才讀出的
[00:03:48.500 --> 00:03:50.500]  餵飽五千年的故事
[00:03:50.500 --> 00:03:52.500]  不過我會由ABC講起
[00:03:52.500 --> 00:03:54.500]  關於人口老化
[00:03:54.500 --> 00:03:56.500]  相信大家在傳媒聽過不少
[00:03:56.500 --> 00:03:58.500]  大家應該都知道
[00:03:58.500 --> 00:04:00.500]  根據統計處之前出版過的人口推算
[00:04:00.500 --> 00:04:02.500]  以下講的已經不是最新的
[00:04:02.500 --> 00:04:04.500]  因為最新好像是
[00:04:04.500 --> 00:04:06.500]  一個多月前更新
[00:04:06.500 --> 00:04:08.500]  之前出版的推算就說
[00:04:08.500 --> 00:04:10.500]  目前65歲或以上的人
[00:04:10.500 --> 00:04:12.500]  佔香港大約是15%
[00:04:12.500 --> 00:04:14.500]  即是每六個人
[00:04:14.500 --> 00:04:16.500]  就有一個所謂的長者
[00:04:16.500 --> 00:04:20.500]  而那個推算就說
[00:04:20.500 --> 00:04:22.500]  大約五十年後,2065年
[00:04:22.500 --> 00:04:24.500]  估計
[00:04:24.500 --> 00:04:26.500]  大家永遠聽政府講話
[00:04:26.500 --> 00:04:28.500]  要帶著懷疑的態度
[00:04:28.500 --> 00:04:30.500]  應該是估計
[00:04:30.500 --> 00:04:32.500]  不是真的,因為政府不是先知
[00:04:32.500 --> 00:04:34.500]  可能是真的
[00:04:34.500 --> 00:04:36.500]  可能不是真的都不一定
[00:04:36.500 --> 00:04:38.500]  不過估計,估計五十年後
[00:04:38.500 --> 00:04:40.500]  大約有三分一的人口是長者
[00:04:40.500 --> 00:04:42.500]  即是說每三個人裡面
[00:04:42.500 --> 00:04:44.500]  有一個所謂的長者
[00:04:44.500 --> 00:04:46.500]  同時按這個推算或估計
[00:04:46.500 --> 00:04:48.500]  出生時的
[00:04:48.500 --> 00:04:50.500]  平均預期壽命
[00:04:50.500 --> 00:04:52.500]  男性會由現在的81.2歲
[00:04:52.500 --> 00:04:54.500]  升到87歲
[00:04:54.500 --> 00:04:56.500]  女性的預期壽命
[00:04:56.500 --> 00:04:58.500]  更加會由現在的86.9歲
[00:04:58.500 --> 00:05:00.500]  升到92.5歲
[00:05:00.500 --> 00:05:02.500]  意思是甚麼呢?意思不是說
[00:05:02.500 --> 00:05:04.500]  大家會活到87歲或92.5歲
[00:05:04.500 --> 00:05:06.500]  而是今天李添丁
[00:05:06.500 --> 00:05:08.500]  有個BB仔出世
[00:05:08.500 --> 00:05:10.500]  他預期可以活到87歲
[00:05:10.500 --> 00:05:12.500]  BB女
[00:05:12.500 --> 00:05:14.500]  今年出世,預期可以活到
[00:05:14.500 --> 00:05:16.500]  92.5歲
[00:05:16.500 --> 00:05:18.500]  所以香港的人長壽
[00:05:18.500 --> 00:05:20.500]  在亞洲區是數一數二的
[00:05:20.500 --> 00:05:22.500]  我們經常和日本爭第一
[00:05:22.500 --> 00:05:24.500]  這是代表我們有
[00:05:24.500 --> 00:05:26.500]  優良的公共醫療系統
[00:05:26.500 --> 00:05:28.500]  和一般人的生活水平
[00:05:28.500 --> 00:05:30.500]  是過得去的
[00:05:30.500 --> 00:05:32.500]  能夠過勉強健康的生活
[00:05:32.500 --> 00:05:36.500]  而這個本來是好事
[00:05:36.500 --> 00:05:38.500]  古往今來
[00:05:38.500 --> 00:05:40.500]  大多數的社會都認為高壽
[00:05:40.500 --> 00:05:42.500]  長壽是一種祝福
[00:05:42.500 --> 00:05:44.500]  是一件值得高興的事
[00:05:44.500 --> 00:05:46.500]  但是大家在政府和
[00:05:46.500 --> 00:05:48.500]  大眾輿論聽到的
[00:05:48.500 --> 00:05:50.500]  不是這個訊息或印象
[00:05:50.500 --> 00:05:52.500]  因為香港人長壽
[00:05:52.500 --> 00:05:54.500]  同時意味著所謂的人口老化
[00:05:54.500 --> 00:05:58.500]  會產生甚麼問題呢?
[00:05:58.500 --> 00:06:00.500]  大家有時都會聽到
[00:06:00.500 --> 00:06:02.500]  所謂老年撫養比率惡化
[00:06:02.500 --> 00:06:04.500]  甚麼來的呢?
[00:06:04.500 --> 00:06:06.500]  最先影響就是
[00:06:06.500 --> 00:06:08.500]  每5個15至64歲
[00:06:08.500 --> 00:06:10.500]  比較年輕
[00:06:10.500 --> 00:06:12.500]  有賺錢能力的人
[00:06:12.500 --> 00:06:14.500]  供養一個65歲
[00:06:14.500 --> 00:06:16.500]  或以上的長者
[00:06:16.500 --> 00:06:18.500]  50年後這個比率會惡化
[00:06:18.500 --> 00:06:20.500]  變成平均每2個
[00:06:20.500 --> 00:06:22.500]  15至64歲的人
[00:06:22.500 --> 00:06:24.500]  供養一個65歲
[00:06:24.500 --> 00:06:26.500]  或以上的長者
[00:06:26.500 --> 00:06:28.500]  那怎麼辦呢?
[00:06:28.500 --> 00:06:30.500]  是否像世界末日一樣呢?
[00:06:30.500 --> 00:06:32.500]  這就是政府和輿論製造了
[00:06:32.500 --> 00:06:34.500]  很大的社會問題
[00:06:34.500 --> 00:06:36.500]  大到社會承擔不起
[00:06:36.500 --> 00:06:40.500]  我想大家思考一下
[00:06:40.500 --> 00:06:42.500]  如果問題真的這麼恐怖
[00:06:42.500 --> 00:06:44.500]  解決的方案
[00:06:44.500 --> 00:06:46.500]  又是甚麼呢?
[00:06:46.500 --> 00:06:48.500]  空街都是老人搞
[00:06:48.500 --> 00:06:50.500]  怎麼辦呢?
[00:06:50.500 --> 00:06:52.500]  是否將所有年滿65歲
[00:06:52.500 --> 00:06:54.500]  而又貧窮的長者
[00:06:54.500 --> 00:06:56.500]  全部運去蒲台島
[00:06:56.500 --> 00:06:58.500]  就能解決問題呢?
[00:06:58.500 --> 00:07:00.500]  其實我想跟大家說
[00:07:00.500 --> 00:07:02.500]  腐化是一個政府和學者
[00:07:02.500 --> 00:07:04.500]  合作
[00:07:04.500 --> 00:07:06.500]  製造出來的恐慌
[00:07:06.500 --> 00:07:08.500]  就好像百多年前
[00:07:08.500 --> 00:07:10.500]  曾經有人預言
[00:07:10.500 --> 00:07:12.500]  地球會有人口膨脹
[00:07:12.500 --> 00:07:14.500]  的災難一樣
[00:07:14.500 --> 00:07:16.500]  當時同樣是
[00:07:16.500 --> 00:07:18.500]  經濟學者、統計學者
[00:07:18.500 --> 00:07:20.500]  社會的輿論
[00:07:20.500 --> 00:07:22.500]  政府、政客
[00:07:22.500 --> 00:07:24.500]  一起去製造的危言聳聽
[00:07:24.500 --> 00:07:26.500]  19世紀的時候
[00:07:26.500 --> 00:07:28.500]  經濟學者曾經提出過
[00:07:28.500 --> 00:07:30.500]  所謂人口爆炸
[00:07:30.500 --> 00:07:32.500]  怎麼辦的問題
[00:07:32.500 --> 00:07:34.500]  因為人口增長
[00:07:34.500 --> 00:07:36.500]  圖中看到
[00:07:36.500 --> 00:07:38.500]  人口增長可以幾個級數
[00:07:38.500 --> 00:07:40.500]  一對夫婦可以生兩個
[00:07:40.500 --> 00:07:42.500]  三個四個兒子
[00:07:42.500 --> 00:07:44.500]  三個四個兒子又生很多個兒子
[00:07:44.500 --> 00:07:46.500]  但食物的生產
[00:07:46.500 --> 00:07:48.500]  農業的生產
[00:07:48.500 --> 00:07:50.500]  只能夠直線上去
[00:07:50.500 --> 00:07:52.500]  不能夠突破,追不上
[00:07:52.500 --> 00:07:54.500]  去到某一點,所謂臨界點
[00:07:54.500 --> 00:07:56.500]  人口增長的幅度
[00:07:56.500 --> 00:07:58.500]  大過食物生產增長的幅度
[00:07:58.500 --> 00:08:00.500]  就會出現食物
[00:08:00.500 --> 00:08:02.500]  供應不足
[00:08:02.500 --> 00:08:04.500]  提出一個這麼悲觀的主張
[00:08:04.500 --> 00:08:06.500]  是一個很著名的英國經濟學者
[00:08:06.500 --> 00:08:08.500]  邁薩斯
[00:08:08.500 --> 00:08:10.500]  他同時是聖經會的牧師
[00:08:10.500 --> 00:08:12.500]  最特別的是
[00:08:12.500 --> 00:08:14.500]  他認為人口過剩而出現
[00:08:14.500 --> 00:08:16.500]  的大饑荒
[00:08:16.500 --> 00:08:18.500]  不是災難
[00:08:18.500 --> 00:08:20.500]  他將這件事稱為
[00:08:20.500 --> 00:08:22.500]  大自然的平衡器
[00:08:22.500 --> 00:08:24.500]  或均衡器
[00:08:24.500 --> 00:08:26.500]  並不是壞事,甚至是好事
[00:08:26.500 --> 00:08:28.500]  甚至他認為這是上帝的
[00:08:28.500 --> 00:08:30.500]  胡尤
[00:08:30.500 --> 00:08:32.500]  出現大饑荒是要上帝教訓
[00:08:32.500 --> 00:08:34.500]  世人懂得節制
[00:08:34.500 --> 00:08:36.500]  所以百多年前的
[00:08:36.500 --> 00:08:38.500]  西方社會有一種論述
[00:08:38.500 --> 00:08:40.500]  就是反對政府扶貧
[00:08:40.500 --> 00:08:42.500]  為甚麼反對呢?
[00:08:42.500 --> 00:08:44.500]  因為他們說越扶越貧
[00:08:44.500 --> 00:08:46.500]  扶貧只會鼓勵窮人
[00:08:46.500 --> 00:08:48.500]  不負責任地不斷地生孩子
[00:08:48.500 --> 00:08:52.500]  正如香港很多年前
[00:08:52.500 --> 00:08:54.500]  政府社署的署長大頭說
[00:08:54.500 --> 00:08:56.500]  縱門養懶人
[00:08:56.500 --> 00:08:58.500]  西方福利國家都一樣
[00:08:58.500 --> 00:09:00.500]  他們今天
[00:09:00.500 --> 00:09:02.500]  經常有人說福利救濟
[00:09:02.500 --> 00:09:04.500]  單親母親是害人不淺
[00:09:04.500 --> 00:09:06.500]  好心做壞事
[00:09:06.500 --> 00:09:08.500]  是鼓勵他們拼命生孩子
[00:09:08.500 --> 00:09:10.500]  拿多點福利
[00:09:10.500 --> 00:09:12.500]  不用做事
[00:09:12.500 --> 00:09:14.500]  我想大家知道
[00:09:14.500 --> 00:09:16.500]  類似的反對扶貧的言論
[00:09:16.500 --> 00:09:18.500]  百多年前
[00:09:18.500 --> 00:09:20.500]  就已經在外國出現
[00:09:20.500 --> 00:09:22.500]  而且還在教會裏得到支持
[00:09:22.500 --> 00:09:24.500]  當然大家知道
[00:09:24.500 --> 00:09:26.500]  最後這個人口爆炸的浩劫
[00:09:26.500 --> 00:09:28.500]  最少在西方世界
[00:09:28.500 --> 00:09:30.500]  是沒有出現到的
[00:09:30.500 --> 00:09:32.500]  或者根本政府反證出
[00:09:32.500 --> 00:09:34.500]  上帝所造的世界
[00:09:34.500 --> 00:09:36.500]  地上所出
[00:09:36.500 --> 00:09:38.500]  永遠是足夠所有人享用的
[00:09:38.500 --> 00:09:40.500]  之所以我們今天
[00:09:40.500 --> 00:09:42.500]  仍然見到有貧窮
[00:09:42.500 --> 00:09:44.500]  飢餓
[00:09:44.500 --> 00:09:46.500]  只是因為有人掠奪
[00:09:46.500 --> 00:09:48.500]  霸佔有的人
[00:09:48.500 --> 00:09:50.500]  不肯和無的人分享
[00:09:50.500 --> 00:09:52.500]  而不是
[00:09:52.500 --> 00:09:54.500]  我們一起造出來的食物
[00:09:54.500 --> 00:09:56.500]  不夠大家去吃
[00:09:56.500 --> 00:09:58.500]  同樣道理
[00:09:58.500 --> 00:10:00.500]  所謂50年後平均每兩個香港人
[00:10:00.500 --> 00:10:02.500]  就要負擔公喜
[00:10:02.500 --> 00:10:04.500]  供養一個長者
[00:10:04.500 --> 00:10:06.500]  聽起來好像不可持續
[00:10:06.500 --> 00:10:08.500]  百上加斤
[00:10:08.500 --> 00:10:10.500]  這幅圖畫我認為同樣是非常誤導
[00:10:10.500 --> 00:10:12.500]  甚至是一個假象
[00:10:12.500 --> 00:10:14.500]  因為假如
[00:10:14.500 --> 00:10:16.500]  人口老化的龐大危機
[00:10:16.500 --> 00:10:18.500]  就像政府說的那麼恐怖
[00:10:18.500 --> 00:10:20.500]  我們大家就只能坐以待斃
[00:10:20.500 --> 00:10:22.500]  無論我們做什麼
[00:10:22.500 --> 00:10:24.500]  或者什麼都不做
[00:10:24.500 --> 00:10:26.500]  福利制度
[00:10:26.500 --> 00:10:28.500]  怎樣改革都好
[00:10:28.500 --> 00:10:30.500]  遲早一定都會爆煲
[00:10:30.500 --> 00:10:32.500]  只是死路一條
[00:10:32.500 --> 00:10:34.500]  任何今天的改革建議
[00:10:34.500 --> 00:10:36.500]  都是徒勞無功
[00:10:36.500 --> 00:10:38.500]  不過真相是
[00:10:38.500 --> 00:10:40.500]  從來社會都不是靠
[00:10:40.500 --> 00:10:42.500]  所有年輕的人
[00:10:42.500 --> 00:10:44.500]  平均去分擔
[00:10:44.500 --> 00:10:46.500]  所有長者的需要
[00:10:46.500 --> 00:10:48.500]  和生活
[00:10:48.500 --> 00:10:50.500]  我們的社會從來
[00:10:50.500 --> 00:10:52.500]  第一是靠大部份人
[00:10:52.500 --> 00:10:54.500]  自食其力
[00:10:54.500 --> 00:10:56.500]  另外社會上賺錢最多的人
[00:10:56.500 --> 00:10:58.500]  或者賺最多錢的
[00:10:58.500 --> 00:11:00.500]  大企業
[00:11:00.500 --> 00:11:02.500]  他們要分擔最多的公共開支
[00:11:02.500 --> 00:11:04.500]  不是由年輕人
[00:11:04.500 --> 00:11:06.500]  分擔
[00:11:06.500 --> 00:11:08.500]  人口數字
[00:11:08.500 --> 00:11:10.500]  年齡分佈
[00:11:10.500 --> 00:11:12.500]  這些因素根本不是決定性
[00:11:12.500 --> 00:11:14.500]  因為一個社會能夠負擔起
[00:11:14.500 --> 00:11:16.500]  一套奄養的福利制度
[00:11:16.500 --> 00:11:18.500]  只是在乎最有能力的人
[00:11:18.500 --> 00:11:20.500]  願意付出多少
[00:11:20.500 --> 00:11:24.500]  不知道大家聽到這裡明白我想說什麼嗎
[00:11:24.500 --> 00:11:26.500]  就是根本沒有必要
[00:11:26.500 --> 00:11:28.500]  將退休保障的問題
[00:11:28.500 --> 00:11:30.500]  看成是上一代和下一代之間
[00:11:30.500 --> 00:11:32.500]  你贏我輸的
[00:11:32.500 --> 00:11:34.500]  利益衝突
[00:11:34.500 --> 00:11:36.500]  因為人人都有爸爸媽媽生
[00:11:36.500 --> 00:11:38.500]  都應該養回自己的爸爸媽媽
[00:11:38.500 --> 00:11:40.500]  我有能力
[00:11:40.500 --> 00:11:42.500]  我最少起碼養回我爸爸媽媽
[00:11:42.500 --> 00:11:44.500]  你沒有能力
[00:11:44.500 --> 00:11:46.500]  如果其他人有剩餘的能力
[00:11:46.500 --> 00:11:48.500]  我們都應該
[00:11:48.500 --> 00:11:50.500]  幫你養回你爸爸媽媽
[00:11:50.500 --> 00:11:54.500]  有些貧窮的長者
[00:11:54.500 --> 00:11:56.500]  或者無兒無女的
[00:11:56.500 --> 00:11:58.500]  他們一定要依靠社會
[00:11:58.500 --> 00:12:00.500]  所以香港無論將來有多少
[00:12:00.500 --> 00:12:02.500]  沒有能力照顧自己的長者
[00:12:02.500 --> 00:12:04.500]  也好
[00:12:04.500 --> 00:12:06.500]  整個社會都要一起去承擔
[00:12:08.500 --> 00:12:10.500]  難道看著他們餓死嗎
[00:12:10.500 --> 00:12:12.500]  其實這就是我們社會
[00:12:12.500 --> 00:12:14.500]  福利制度的保障
[00:12:14.500 --> 00:12:16.500]  最重要的東西
[00:12:16.500 --> 00:12:18.500]  對於那些缺乏照顧的人
[00:12:18.500 --> 00:12:20.500]  全個社會
[00:12:20.500 --> 00:12:22.500]  人人都有共同的責任
[00:12:22.500 --> 00:12:24.500]  而不是永遠只是
[00:12:24.500 --> 00:12:26.500]  強調自己顧自己
[00:12:26.500 --> 00:12:28.500]  所以我想大家不要那麼快
[00:12:28.500 --> 00:12:30.500]  被政府製造恐慌嚇怕
[00:12:30.500 --> 00:12:32.500]  其實我們教會裏面
[00:12:32.500 --> 00:12:34.500]  或者很多教會裏面
[00:12:34.500 --> 00:12:36.500]  經常埋怨信徒的人口老化
[00:12:36.500 --> 00:12:38.500]  有人說過
[00:12:38.500 --> 00:12:40.500]  年青化才是王道
[00:12:40.500 --> 00:12:42.500]  人人都想爭著做青少年事工
[00:12:42.500 --> 00:12:44.500]  千方百計想留住年輕人
[00:12:44.500 --> 00:12:46.500]  因為他們才是
[00:12:46.500 --> 00:12:48.500]  教會的未來和希望
[00:12:48.500 --> 00:12:50.500]  大家聽到這些說話
[00:12:50.500 --> 00:12:52.500]  心裏面有什麼感受
[00:12:52.500 --> 00:12:54.500]  尤其是老友記
[00:12:54.500 --> 00:12:56.500]  聽到會怎樣想
[00:12:56.500 --> 00:12:58.500]  這些說話是否在暗示
[00:12:58.500 --> 00:13:00.500]  長者是我們的父女和包袱
[00:13:00.500 --> 00:13:02.500]  長者的事工
[00:13:02.500 --> 00:13:04.500]  是虧本生意
[00:13:04.500 --> 00:13:06.500]  長者是沒有希望的
[00:13:06.500 --> 00:13:08.500]  沒有未來
[00:13:08.500 --> 00:13:10.500]  所以我想大家
[00:13:10.500 --> 00:13:12.500]  首先想清楚
[00:13:12.500 --> 00:13:14.500]  當提到65歲以上的長者
[00:13:14.500 --> 00:13:16.500]  你會即時想到什麼
[00:13:16.500 --> 00:13:18.500]  一般人會想到
[00:13:18.500 --> 00:13:20.500]  這一類的長者
[00:13:20.500 --> 00:13:22.500]  人會想到
[00:13:22.500 --> 00:13:24.500]  這些長者呢
[00:13:24.500 --> 00:13:26.500]  謝生已經最後
[00:13:26.500 --> 00:13:28.500]  在三位裏面去檢查過
[00:13:28.500 --> 00:13:30.500]  都81歲
[00:13:30.500 --> 00:13:32.500]  甚至乎大家有沒有想過
[00:13:32.500 --> 00:13:34.500]  65歲或以上的長者
[00:13:34.500 --> 00:13:36.500]  包括李生呢
[00:13:36.500 --> 00:13:40.500]  李生已經89歲了
[00:13:40.500 --> 00:13:42.500]  你說如果
[00:13:42.500 --> 00:13:44.500]  香港將來每三位長者
[00:13:44.500 --> 00:13:46.500]  都像李生一樣
[00:13:46.500 --> 00:13:50.500]  你說這個世界會怎樣
[00:13:50.500 --> 00:13:52.500]  還需要害怕嗎
[00:13:52.500 --> 00:13:56.500]  當然這個世界不會這樣的
[00:13:56.500 --> 00:13:58.500]  我們都不是李生
[00:13:58.500 --> 00:14:00.500]  所以我們都怕老了怎麼辦
[00:14:00.500 --> 00:14:02.500]  因此我無意說
[00:14:02.500 --> 00:14:04.500]  未來的長者
[00:14:04.500 --> 00:14:06.500]  都會健康長壽
[00:14:06.500 --> 00:14:08.500]  又富足安穩
[00:14:08.500 --> 00:14:10.500]  個個都會像李生一樣精彩
[00:14:10.500 --> 00:14:14.500]  我只想大家知道
[00:14:14.500 --> 00:14:18.500]  其實自從政府定出
[00:14:18.500 --> 00:14:20.500]  官方的貧窮線之後
[00:14:20.500 --> 00:14:22.500]  任何人的月入
[00:14:22.500 --> 00:14:24.500]  少於入息中位數的一半
[00:14:24.500 --> 00:14:26.500]  就已經被定為窮人
[00:14:26.500 --> 00:14:28.500]  所以絕大部分退休之後
[00:14:28.500 --> 00:14:30.500]  沒有固定入息的長者
[00:14:30.500 --> 00:14:32.500]  在官方的定義
[00:14:32.500 --> 00:14:34.500]  可能都是窮人
[00:14:34.500 --> 00:14:36.500]  但不代表他們全部
[00:14:36.500 --> 00:14:38.500]  一定都有經濟需要
[00:14:38.500 --> 00:14:40.500]  或者無依無靠
[00:14:40.500 --> 00:14:42.500]  幾年前扶貧委員會
[00:14:42.500 --> 00:14:44.500]  曾經公佈的數字指出
[00:14:44.500 --> 00:14:46.500]  幾乎四成的長者
[00:14:46.500 --> 00:14:48.500]  擁截線的界定都是貧窮
[00:14:48.500 --> 00:14:52.500]  就算將政府的現金介入
[00:14:52.500 --> 00:14:54.500]  是什麼意思呢
[00:14:54.500 --> 00:14:56.500]  就是將那些拿了綜援
[00:14:56.500 --> 00:14:58.500]  或者長者生活津貼
[00:14:58.500 --> 00:15:00.500]  都當是長者的收入計算進去
[00:15:00.500 --> 00:15:02.500]  仍然有超過四分一的長者
[00:15:02.500 --> 00:15:04.500]  是活在貧窮線之下
[00:15:04.500 --> 00:15:06.500]  大家要留意到
[00:15:06.500 --> 00:15:08.500]  這29萬的長者裏面
[00:15:08.500 --> 00:15:10.500]  包括其實他們已經拿了
[00:15:10.500 --> 00:15:12.500]  政府某個數目的
[00:15:12.500 --> 00:15:14.500]  現金援助
[00:15:14.500 --> 00:15:16.500]  但他們卻仍然活在貧窮線之下
[00:15:16.500 --> 00:15:18.500]  換言之
[00:15:18.500 --> 00:15:20.500]  即是現在香港政府的
[00:15:20.500 --> 00:15:22.500]  福利制度根本是不到位的
[00:15:22.500 --> 00:15:24.500]  另外估計
[00:15:24.500 --> 00:15:26.500]  香港100萬的長者裏面
[00:15:26.500 --> 00:15:28.500]  有超過24萬
[00:15:28.500 --> 00:15:30.500]  雖然他們是窮
[00:15:30.500 --> 00:15:32.500]  但他們是沒有拿
[00:15:32.500 --> 00:15:34.500]  或者不肯拿綜援的
[00:15:34.500 --> 00:15:36.500]  為什麼呢
[00:15:36.500 --> 00:15:38.500]  在政府服務期間也好
[00:15:38.500 --> 00:15:40.500]  我離開之後也好
[00:15:40.500 --> 00:15:42.500]  特首局長經常問這個問題
