
[00:00:00.000 --> 00:00:02.840]  今天晚上和大家一起離大去分享
[00:06:02.520 --> 00:06:06.520]  但摩西終於承擔這個的照明
[00:06:06.520 --> 00:06:08.520]  但如果大家知道
[00:06:08.520 --> 00:06:11.520]  在整個帶領以色列人的過程當中
[00:06:11.520 --> 00:06:13.520]  他曾經都想放棄
[00:06:13.520 --> 00:06:15.520]  因為為什麼呢
[00:06:15.520 --> 00:06:17.520]  這班子民沒有尊重他
[00:06:17.520 --> 00:06:19.520]  經常埋怨他
[00:06:19.520 --> 00:06:22.520]  甚至去到一個地步想殺了他
[00:06:22.520 --> 00:06:24.520]  所以不容易
[00:06:24.520 --> 00:06:27.520]  雖然神有懲治過這班人
[00:06:27.520 --> 00:06:31.520]  但摩西都試過發不肯走
[00:06:31.520 --> 00:06:34.520]  他在神面前
[00:06:34.520 --> 00:06:35.520]  來埋怨
[00:06:35.520 --> 00:06:37.520]  我不想做了
[00:06:37.520 --> 00:06:40.520]  我們一起來看文素記十一章
[00:06:40.520 --> 00:06:43.520]  十一節到十二節和第十五節
[00:06:43.520 --> 00:06:44.520]  我們一起來讀出
[00:06:44.520 --> 00:06:47.520]  「我為何不在你眼前蒙恩
[00:06:47.520 --> 00:06:50.520]  竟把這管理百姓的重任
[00:06:50.520 --> 00:06:52.520]  加在我身上呢
[00:06:52.520 --> 00:06:55.520]  這百姓豈是我懷的胎
[00:06:55.520 --> 00:06:57.520]  豈是我生下來的呢
[00:06:57.520 --> 00:06:59.520]  你竟對我說
[00:06:59.520 --> 00:07:02.520]  把他們抱在懷裡
[00:07:02.520 --> 00:07:06.520]  如養育之父抱吃奶的孩子
[00:07:06.520 --> 00:07:07.520]  直到抱你
[00:07:07.520 --> 00:07:11.520]  即是應該讓他們祖宗的地去
[00:07:11.520 --> 00:07:13.520]  你這樣待我
[00:07:13.520 --> 00:07:15.520]  我若在你眼前蒙恩
[00:07:15.520 --> 00:07:18.520]  求你立時將我殺了
[00:07:18.520 --> 00:07:21.520]  不叫我自己的苦情」
[00:07:21.520 --> 00:07:23.520]  你留意到摩西埋怨神
[00:07:23.520 --> 00:07:24.520]  為什麼要我做這些事呢
[00:07:24.520 --> 00:07:26.520]  雖然這些是我的同胞
[00:07:26.520 --> 00:07:27.520]  但不是我的子女
[00:07:27.520 --> 00:07:29.520]  他們承擔這麼多的事
[00:07:29.520 --> 00:07:31.520]  我們不要再說那些女士
[00:07:31.520 --> 00:07:33.520]  經常都是這樣
[00:07:33.520 --> 00:07:35.520]  一哭二鬧三上吊
[00:07:35.520 --> 00:07:37.520]  男人都是這樣
[00:07:37.520 --> 00:07:38.520]  你留意摩西也說
[00:07:38.520 --> 00:07:39.520]  你殺了我吧
[00:07:39.520 --> 00:07:40.520]  我死了
[00:07:40.520 --> 00:07:42.520]  我不想見到自己的苦情
[00:07:42.520 --> 00:07:45.520]  他也一哭二鬧三上吊
[00:07:45.520 --> 00:07:47.520]  他並不覺得侍奉神
[00:07:47.520 --> 00:07:50.520]  至少那一刻是一個祝福
[00:07:50.520 --> 00:07:53.520]  他覺得擔子很沉重
[00:07:53.520 --> 00:07:54.520]  他想放棄
[00:07:54.520 --> 00:07:57.520]  甚至求死
[00:07:57.520 --> 00:07:58.520]  摩西是這樣
[00:07:58.520 --> 00:08:00.520]  另一個大家很熟悉的人
[00:08:00.520 --> 00:08:02.520]  就是以利亞
[00:08:02.520 --> 00:08:05.520]  以利亞壓力很沉重
[00:08:05.520 --> 00:08:07.520]  他心灰意冷之下
[00:08:07.520 --> 00:08:10.520]  他照樣去求死
[00:08:10.520 --> 00:08:13.520]  以利亞同樣蒙神呼召
[00:08:13.520 --> 00:08:16.520]  要引導一班心懷異議的子民
[00:08:16.520 --> 00:08:19.520]  再回到神的面前
[00:08:19.520 --> 00:08:21.520]  他曾經在加密山上
[00:08:21.520 --> 00:08:22.520]  叱吒風雲
[00:08:22.520 --> 00:08:26.520]  對抗八百五十個假先知
[00:08:26.520 --> 00:08:29.520]  甚至呼火喚雨
[00:08:29.520 --> 00:08:32.520]  你看他去贏了這班假先知
[00:08:32.520 --> 00:08:35.520]  命子民去殺了這些假先知
[00:08:35.520 --> 00:08:37.520]  他成功了
[00:08:37.520 --> 00:08:39.520]  但是誰知道
[00:08:39.520 --> 00:08:42.520]  接著皇后夜洗別
[00:08:42.520 --> 00:08:43.520]  很生氣
[00:08:43.520 --> 00:08:45.520]  你殺了我養的先知
[00:08:45.520 --> 00:08:48.520]  於是下一個追殺令
[00:08:48.520 --> 00:08:50.520]  要來殺以利亞
[00:08:50.520 --> 00:08:51.520]  你怎麼想到
[00:08:51.520 --> 00:08:53.520]  一站在高峰突然之間崩潰
[00:08:53.520 --> 00:08:55.520]  接著他逃亡
[00:08:55.520 --> 00:08:56.520]  由北面的以色列國
[00:08:56.520 --> 00:08:59.520]  一直走到南面最底的地方
[00:08:59.520 --> 00:09:03.520]  而到了羅騰樹下
[00:09:03.520 --> 00:09:04.520]  很出名的
[00:09:04.520 --> 00:09:07.520]  他又求死
[00:09:07.520 --> 00:09:10.520]  我們一起讀獵王記上十九章第四節
[00:09:10.520 --> 00:09:11.520]  我們一起讀出
[00:09:11.520 --> 00:09:13.520]  耶和華罷了
[00:09:13.520 --> 00:09:15.520]  求你取我的性命
[00:09:15.520 --> 00:09:18.520]  因為我不勝於我的列祖
[00:09:18.520 --> 00:09:22.520]  所以我們很多人都有屬靈為人的特質
[00:09:22.520 --> 00:09:24.520]  當神呼召你你拒絕
[00:09:24.520 --> 00:09:26.520]  這個是屬靈為人的特質
[00:09:26.520 --> 00:09:27.520]  有時你想死
[00:09:27.520 --> 00:09:28.520]  你都是屬靈為人的特質
[00:09:28.520 --> 00:09:30.520]  阿撒尼亞不想做了
[00:09:30.520 --> 00:09:33.520]  以利亞一樣想放棄
[00:09:33.520 --> 00:09:35.520]  但為什麼以利亞想放棄呢
[00:09:35.520 --> 00:09:38.520]  其中一個原因就是壓力很沉重
[00:09:38.520 --> 00:09:40.520]  以利亞被神呼召
[00:09:40.520 --> 00:09:42.520]  跟阿哈王說
[00:09:42.520 --> 00:09:43.520]  如果我不祈禱
[00:09:43.520 --> 00:09:44.520]  沒有雨落
[00:09:44.520 --> 00:09:46.520]  我已經跟大家講過
[00:09:46.520 --> 00:09:49.520]  以利亞最厲害的不是連續祈禱七次
[00:09:49.520 --> 00:09:50.520]  於是有雨落
[00:09:50.520 --> 00:09:52.520]  那個時間是很短的
[00:09:52.520 --> 00:09:54.520]  以亞國書很清楚講
[00:09:54.520 --> 00:09:56.520]  以利亞那三年多不斷祈禱
[00:09:56.520 --> 00:09:57.520]  沒有雨落
[00:09:57.520 --> 00:10:00.520]  如果那天突然在烏雲密佈的時候
[00:10:00.520 --> 00:10:01.520]  他會很害怕
[00:10:01.520 --> 00:10:03.520]  如果下雨就證明是假先知
[00:10:03.520 --> 00:10:05.520]  原來要祈禱沒有雨落
[00:10:05.520 --> 00:10:08.520]  但往往人們就不會想
[00:10:08.520 --> 00:10:10.520]  為什麼有這樣的情形
[00:10:10.520 --> 00:10:12.520]  只是賴以利亞
[00:10:12.520 --> 00:10:15.520]  當他在加密山上對抗了八百多人
[00:10:15.520 --> 00:10:20.520]  他雖然很清楚他一定會贏
[00:10:20.520 --> 00:10:22.520]  但仍然會有壓力
[00:10:22.520 --> 00:10:25.520]  有時候人有些無形的壓力
[00:10:25.520 --> 00:10:27.520]  我曾經跟大家講過
[00:10:27.520 --> 00:10:29.520]  我一次上拿打掃那裡
[00:10:29.520 --> 00:10:30.520]  照持力共振
[00:10:30.520 --> 00:10:33.520]  因為膽子還是肝好像有點痛
[00:10:33.520 --> 00:10:35.520]  照完力相都沒事
[00:10:35.520 --> 00:10:37.520]  於是他說照持力共振
[00:10:37.520 --> 00:10:39.520]  當我照持力共振的時候
[00:10:39.520 --> 00:10:40.520]  我躺在那裡
[00:10:40.520 --> 00:10:45.520]  躺在板上慢慢移到圓形那裡
[00:10:45.520 --> 00:10:48.520]  不知是否我的臉色已經變得很嚴重
[00:10:48.520 --> 00:10:50.520]  流汗了
[00:10:50.520 --> 00:10:52.520]  護士說你沒事吧
[00:10:52.520 --> 00:10:53.520]  我說沒事
[00:10:53.520 --> 00:10:55.520]  我震住來說
[00:10:55.520 --> 00:10:56.520]  他跟我說不痛的
[00:10:56.520 --> 00:10:58.520]  我說我知道是不痛的
[00:10:58.520 --> 00:11:00.520]  他說你好像很害怕
[00:11:00.520 --> 00:11:02.520]  我不得不承認我真的有點害怕
[00:11:02.520 --> 00:11:03.520]  他說害怕什麼
[00:11:03.520 --> 00:11:05.520]  我說沒事沒事
[00:11:05.520 --> 00:11:06.520]  你們不會害怕
[00:11:06.520 --> 00:11:08.520]  但我會害怕
[00:11:08.520 --> 00:11:09.520]  因為我是一個牧師
[00:11:09.520 --> 00:11:11.520]  我經常負責安息禮
[00:11:11.520 --> 00:11:13.520]  在火葬的時候
[00:11:13.520 --> 00:11:15.520]  那副棺木就躺在那裡
[00:11:15.520 --> 00:11:17.520]  然後家屬就會按鍵
[00:11:17.520 --> 00:11:22.520]  那副棺木就會一直掉到火爐那裡
[00:11:22.520 --> 00:11:23.520]  我躺在那裡的時候
[00:11:23.520 --> 00:11:25.520]  我直接感覺我躺在棺木那裡
[00:11:25.520 --> 00:11:26.520]  當我一按鍵
[00:11:26.520 --> 00:11:27.520]  我就會慢慢進去
[00:11:27.520 --> 00:11:28.520]  我理性告訴我
[00:11:28.520 --> 00:11:29.520]  是沒事的
[00:11:29.520 --> 00:11:32.520]  但我真的害怕得很厲害
[00:11:32.520 --> 00:11:34.520]  明晚我又要負責安息禮
[00:11:34.520 --> 00:11:35.520]  大家知道
[00:11:35.520 --> 00:11:37.520]  路柵和弟兄的媽媽離開了世界
[00:11:37.520 --> 00:11:39.520]  禮拜一就會有火葬
[00:11:39.520 --> 00:11:41.520]  又會經歷這個感受
[00:11:41.520 --> 00:11:44.520]  所以原來這些是無形的恐懼
[00:11:44.520 --> 00:11:46.520]  但不單單是無形的恐懼
[00:11:46.520 --> 00:11:47.520]  有時也會有壓力
[00:11:47.520 --> 00:11:49.520]  今天這篇講章很特別
[00:11:49.520 --> 00:11:51.520]  我說過我離開了明恩堂之後
[00:11:51.520 --> 00:11:54.520]  我一定在明恩堂講的是新的講道
[00:11:54.520 --> 00:11:56.520]  新的講章
[00:11:56.520 --> 00:11:57.520]  這篇也是新的
[00:11:57.520 --> 00:11:59.520]  不過在三月的時候
[00:11:59.520 --> 00:12:01.520]  我是因應九龍灣的需要
[00:12:01.520 --> 00:12:03.520]  我先講了一次
[00:12:03.520 --> 00:12:07.520]  接著這篇講章我覺得對我都很大幫助
[00:12:07.520 --> 00:12:09.520]  所以無論去到英國
[00:12:09.520 --> 00:12:11.520]  去到謝哥斯特尼加
[00:12:11.520 --> 00:12:13.520]  甚至剛剛早兩天
[00:12:13.520 --> 00:12:15.520]  我在茂名我都講過這篇道
[00:12:15.520 --> 00:12:17.520]  我已經講過
[00:12:17.520 --> 00:12:19.520]  至少七八次
[00:12:19.520 --> 00:12:22.520]  但是我仍然很緊張面對大家
[00:12:22.520 --> 00:12:25.520]  我今天都看了三四次
[00:12:25.520 --> 00:12:27.520]  我要好好地來溫習
[00:12:27.520 --> 00:12:29.520]  我知道神是會幫助我
[00:12:29.520 --> 00:12:32.520]  但是當我面對講道的時候
[00:12:32.520 --> 00:12:34.520]  我仍然有壓力
[00:12:34.520 --> 00:12:37.520]  所以以利亞面對這個壓力
[00:12:37.520 --> 00:12:39.520]  他很沉重
[00:12:39.520 --> 00:12:42.520]  但是突然之間一個攻擊來到的時候
[00:12:42.520 --> 00:12:44.520]  他沒辦法去應付
[00:12:44.520 --> 00:12:45.520]  為什麼呢?
[00:12:45.520 --> 00:12:46.520]  不單單是壓力
[00:12:46.520 --> 00:12:48.520]  他是心灰意冷
[00:12:48.520 --> 00:12:52.520]  他看著自己已經贏了這八百多個賈先知
[00:12:52.520 --> 00:12:55.520]  這麼多的子民領袖來看著
[00:12:55.520 --> 00:12:57.520]  阿孝王這個皇帝都看著他
[00:12:57.520 --> 00:13:00.520]  怎樣來將耶和華的名利高舉
[00:13:00.520 --> 00:13:02.520]  所以我一直都盼望
[00:13:02.520 --> 00:13:04.520]  這個王會有改變
[00:13:04.520 --> 00:13:06.520]  會來找他
[00:13:06.520 --> 00:13:08.520]  問他怎樣有宗教改革
[00:13:08.520 --> 00:13:12.520]  但是誰知道這個王是無動於衷
[00:13:12.520 --> 00:13:16.520]  還來給他的太太
[00:13:16.520 --> 00:13:18.520]  他的皇后耶洗別
[00:13:18.520 --> 00:13:20.520]  下追殺令要追殺以利亞
[00:13:20.520 --> 00:13:22.520]  他沒有阻止
[00:13:22.520 --> 00:13:24.520]  所以他發現原來我做了這麼多事
[00:13:24.520 --> 00:13:26.520]  幾年了
[00:13:26.520 --> 00:13:29.520]  但是完全徒勞無功
[00:13:29.520 --> 00:13:31.520]  我所做的事
[00:13:31.520 --> 00:13:33.520]  沒有任何的果效
[00:13:33.520 --> 00:13:35.520]  所以他失望
[00:13:35.520 --> 00:13:37.520]  他想放棄
[00:13:37.520 --> 00:13:39.520]  有很多人在侍奉的路上
[00:13:39.520 --> 00:13:41.520]  退下來就是因為
[00:13:41.520 --> 00:13:43.520]  遇到很多的挫敗
[00:13:43.520 --> 00:13:45.520]  遇到很多的攻擊
[00:13:45.520 --> 00:13:46.520]  於是放棄
[00:13:46.520 --> 00:13:49.520]  有些人很可能覺得他信仰的路上
[00:13:49.520 --> 00:13:51.520]  不是這麼平坦
[00:13:51.520 --> 00:13:53.520]  好像信了主了
[00:13:53.520 --> 00:13:56.520]  但是得不到什麼很順利的景況
[00:13:56.520 --> 00:13:59.520]  反而那些拜偶像的人好像很好
[00:13:59.520 --> 00:14:01.520]  於是他們放棄信仰
[00:14:01.520 --> 00:14:03.520]  所以今天
[00:14:03.520 --> 00:14:05.520]  特別是那些心懷大志
[00:14:05.520 --> 00:14:08.520]  願意為神幹一番偉大事業的人
[00:14:08.520 --> 00:14:11.520]  當他經歷一次一次挫敗的時候
[00:14:11.520 --> 00:14:13.520]  他就放棄了
[00:14:13.520 --> 00:14:15.520]  那個的召命
[00:14:15.520 --> 00:14:18.520]  但是要承擔召命都不容易
[00:14:18.520 --> 00:14:21.520]  第三個人就是耶利米
[00:14:21.520 --> 00:14:23.520]  耶利米我們不是這麼熟悉
[00:14:23.520 --> 00:14:25.520]  所以我會講多一點
[00:14:25.520 --> 00:14:28.520]  耶利米是忠於使命
[00:14:28.520 --> 00:14:31.520]  但是卻是慘遭凌辱
[00:14:31.520 --> 00:14:34.520]  耶利米被神呼召
[00:14:34.520 --> 00:14:37.520]  神指定耶利米要做一件事
[00:14:37.520 --> 00:14:43.520]  就是你要在聖殿門口宣講我的信息
[00:14:43.520 --> 00:14:45.520]  如果大家回去看聖經的時候
[00:14:45.520 --> 00:14:47.520]  這段的信息是很長
[00:14:47.520 --> 00:14:50.520]  由耶利米書第七章到第十九章
[00:14:50.520 --> 00:14:53.520]  都是這個信息
[00:14:53.520 --> 00:14:56.520]  耶利米才知道在聖殿
[00:14:56.520 --> 00:14:59.520]  是那些子民認為最榮耀的地方
[00:14:59.520 --> 00:15:01.520]  有神同在的地方
[00:15:01.520 --> 00:15:04.520]  就說你們這些人
[00:15:04.520 --> 00:15:07.520]  一直都沒有真正倚靠神
[00:15:07.520 --> 00:15:09.520]  神給了你們很多機會
[00:15:09.520 --> 00:15:12.520]  但是你們都沒有悔改
[00:15:12.520 --> 00:15:15.520]  有一天你們會滅亡
[00:15:15.520 --> 00:15:18.520]  在耶利米書第七章第一到第二節
[00:15:18.520 --> 00:15:20.520]  「耶和的說,臨到耶利米說
[00:15:20.520 --> 00:15:25.520]  你當站在耶和殿的門口在那裡宣告這話說
[00:15:25.520 --> 00:15:29.520]  你們進這些門敬拜耶和華一切的猶太人
[00:15:29.520 --> 00:15:31.520]  當聽耶和華的話」
[00:15:31.520 --> 00:15:32.520]  這個話是什麼呢?
[00:15:32.520 --> 00:15:34.520]  我們一起來讀
[00:15:34.520 --> 00:15:36.520]  第十三章第十九節
[00:15:36.520 --> 00:15:37.520]  我們一起來讀出
[00:15:37.520 --> 00:15:40.520]  「南方的城盡都關閉
[00:15:40.520 --> 00:15:42.520]  無人開放
[00:15:42.520 --> 00:15:44.520]  猶大全被擄掠
[00:15:44.520 --> 00:15:46.520]  且擄掠正進」
[00:15:46.520 --> 00:15:48.520]  我們國家會滅亡
[00:15:48.520 --> 00:15:50.520]  我們會成為
[00:15:50.520 --> 00:15:52.520]  階下囚
[00:15:52.520 --> 00:15:54.520]  我們會各破家亡
[00:15:54.520 --> 00:15:58.520]  我們再看第十九章第七到第八節
[00:15:58.520 --> 00:16:00.520]  我們一起來讀出
[00:16:00.520 --> 00:16:24.520]  「我必在這些地方使猶大和耶路撒冷的計謀落空,也必使他們在受敵面前賭於刀下,並尋索其命的人手下。他們的屍首,我必給空中的飛鳥和地上的野獸作食物,我必使這城令人驚嚇失笑;
[00:16:24.520 --> 00:16:30.520]  凡經過的人,必因這城所遭的災嚇而驚嚇失笑。」
[00:16:30.520 --> 00:16:33.520]  我們不要恃著現在我們國勢好像很強
[00:16:33.520 --> 00:16:35.520]  有一天我們國家會滅亡
[00:16:35.520 --> 00:16:38.520]  他說到當別人滅亡我們的時候
[00:16:38.520 --> 00:16:40.520]  我們不要反抗
[00:16:40.520 --> 00:16:43.520]  這個是我們該受的刑罰
[00:16:43.520 --> 00:16:46.520]  但是神往往在宣判審判的時候
[00:16:46.520 --> 00:16:49.520]  仍然給我們一個盼望的訊息
