
[00:00:00.000 --> 00:00:03.640]  約蘇亞記是一本記載神的百姓
[00:15:13.200 --> 00:15:14.400]  只有領袖的跌倒
[00:15:14.400 --> 00:15:16.200]  會使教會受虧損
[00:15:16.200 --> 00:15:18.000]  事實上你我的小罪
[00:15:18.000 --> 00:15:21.400]  一樣會使神的國度受虧損的
[00:15:21.400 --> 00:15:25.700]  你一定要認真的來面對自己的軟弱
[00:15:25.700 --> 00:15:29.400]  你才能夠勝過你生命中的失敗
[00:15:29.400 --> 00:15:30.300]  Amen
[00:15:30.300 --> 00:15:31.800]  所以第一個要面對自己軟弱
[00:15:31.800 --> 00:15:33.400]  第二個
[00:15:33.400 --> 00:15:34.600]  你一定要重新站立起來
[00:15:34.600 --> 00:15:38.500]  跟你媽說要重新站立起來啦
[00:15:38.500 --> 00:15:39.400]  第八章第一節
[00:15:39.400 --> 00:15:42.600]  你看神對失敗的耶穌亞怎麼說呢
[00:15:42.600 --> 00:15:44.400]  不要懼怕不要驚慌
[00:15:44.400 --> 00:15:48.600]  你要起來率領一切冰冰上愛城去
[00:15:48.600 --> 00:15:51.700]  主對失敗的耶穌亞說
[00:15:51.700 --> 00:15:57.000]  你要起來再次上愛城去
[00:15:57.000 --> 00:16:01.200]  有人說勝過失敗最好的方法
[00:16:01.200 --> 00:16:03.200]  就是重新站立起來
[00:16:03.200 --> 00:16:04.300]  Amen
[00:16:04.300 --> 00:16:09.100]  你看這神從來沒有叫我們要逃避
[00:16:09.100 --> 00:16:11.300]  你看以色列人打愛城打敗了
[00:16:11.300 --> 00:16:12.300]  神沒說算了算了算了
[00:16:12.300 --> 00:16:13.400]  重新在別的地方去吧
[00:16:13.400 --> 00:16:14.500]  No No No
[00:16:14.500 --> 00:16:16.600]  神說再回去打吧
[00:16:16.600 --> 00:16:17.800]  失敗了嗎
[00:16:17.800 --> 00:16:19.300]  再回去打
[00:16:19.300 --> 00:16:22.300]  神從來沒有叫我們逃避
[00:16:22.300 --> 00:16:23.200]  失敗了
[00:16:23.200 --> 00:16:25.500]  重新站立起來
[00:16:25.500 --> 00:16:28.500]  你知道今天在我們人生的道路當中
[00:16:28.500 --> 00:16:32.300]  攔阻我們經歷神得勝
[00:16:32.300 --> 00:16:34.700]  常常不是外在的環境
[00:16:34.700 --> 00:16:38.600]  反而是我們心裏面的懼怕
[00:16:38.600 --> 00:16:40.400]  我們害怕再失敗一次
[00:16:40.400 --> 00:16:42.300]  多少時候就是這樣
[00:16:42.300 --> 00:16:45.400]  我們害怕會失去我們所愛的
[00:16:45.400 --> 00:16:47.600]  我們害怕危險
[00:16:47.600 --> 00:16:49.500]  害怕改變
[00:16:49.500 --> 00:16:53.400]  這種害怕常常叫我們猶豫不前
[00:16:53.400 --> 00:16:56.200]  以至於我們一次又一次錯失
[00:16:56.200 --> 00:16:58.900]  我們生命中的實際
[00:16:58.900 --> 00:17:00.900]  但第二點讓我告訴你
[00:17:00.900 --> 00:17:05.100]  其實失敗的本身並沒有你想象那麼可怕
[00:17:05.100 --> 00:17:09.400]  你的面子其實也沒有你想象那麼重要
[00:17:09.400 --> 00:17:13.300]  那個所帶來的結果也沒有你想象那麼糟糕
[00:17:13.300 --> 00:17:15.800]  事實上無論在你生命當中失敗了多少次
[00:17:15.800 --> 00:17:18.700]  神的應許從來沒改變過
[00:17:18.700 --> 00:17:22.700]  神的同在永遠沒有減少過
[00:17:22.700 --> 00:17:24.100]  所以在第八章第一節
[00:17:24.100 --> 00:17:26.500]  神纔再次對耶穌要說
[00:17:26.500 --> 00:17:31.700]  我已經把愛神的王跟帝都交在你手裏了
[00:17:31.700 --> 00:17:32.500]  換句話說
[00:17:32.500 --> 00:17:34.600]  神說我的應許沒改變過
[00:17:34.600 --> 00:17:36.300]  就像以前我的應許一樣
[00:17:36.300 --> 00:17:37.600]  現在我再次告訴你
[00:17:37.600 --> 00:17:39.200]  我的應許沒有改變過
[00:17:39.200 --> 00:17:40.500]  重新站立起來
[00:17:40.500 --> 00:17:43.100]  再次上去打仗
[00:17:43.100 --> 00:17:47.800]  所以永遠不要活在過去的陰影當中
[00:17:47.800 --> 00:17:52.500]  永遠不要活在過去的失敗當中
[00:17:52.500 --> 00:17:53.300]  Amen
[00:17:53.300 --> 00:17:55.400]  跟你媽說不要活在過去失敗的陰影
[00:17:55.400 --> 00:17:59.500]  跟她說
[00:17:59.500 --> 00:18:03.100]  回想我自己的侍奉這麼多年
[00:18:03.100 --> 00:18:05.700]  我經歷過多少的失敗
[00:18:05.700 --> 00:18:07.200]  多少次經歷失敗
[00:18:07.200 --> 00:18:09.300]  你就想一個地洞
[00:18:09.300 --> 00:18:11.900]  你能夠鑽進去
[00:18:11.900 --> 00:18:14.900]  可是這些年我真的學會一件事情
[00:18:14.900 --> 00:18:19.000]  就是永遠不要把自己看得太重要
[00:18:19.000 --> 00:18:22.000]  永遠不要把你自己看得太重要
[00:18:22.000 --> 00:18:26.500]  如果我們一直只是注重在我們的感覺
[00:18:26.500 --> 00:18:29.200]  你就被你的感覺所捆綁
[00:18:29.200 --> 00:18:32.000]  你永遠沒辦法突破
[00:18:32.000 --> 00:18:35.500]  你的眼目一定不能夠看你的感覺
[00:18:35.500 --> 00:18:37.300]  特別在這種失敗的時刻
[00:18:37.300 --> 00:18:40.900]  你的眼目一定要定睛在神的身上
[00:18:40.900 --> 00:18:46.600]  因爲知道神在一生當中要引導你繼續不斷向前
[00:18:46.600 --> 00:18:48.900]  神的眼目不是在你的過去
[00:18:48.900 --> 00:18:51.300]  神的眼目甚至不在你的現在
[00:18:51.300 --> 00:18:55.400]  神的眼目在帶領你繼續向前
[00:18:55.400 --> 00:19:00.300]  只有當我們的眼目從我們的感覺轉移到神身上的時候
[00:19:00.300 --> 00:19:04.400]  我們才能夠突破我們生命當中的失敗
[00:19:04.400 --> 00:19:06.600]  我們才能夠走出失敗
[00:19:06.600 --> 00:19:09.200]  我們經歷神的得勝
[00:19:09.200 --> 00:19:10.000]  Amen
[00:19:10.000 --> 00:19:11.600]  所以第二個重新站立起來
[00:19:11.600 --> 00:19:12.800]  第三個
[00:19:12.800 --> 00:19:14.200]  你要尋求神的帶領
