
[00:00:00.000 --> 00:00:02.640]  問問大家先做一下統計
[00:02:44.640 --> 00:02:49.760]  鼓勵支持貼薩羅尼加教會這一群弟兄姊妹
[00:02:49.760 --> 00:02:51.120]  在當時他寫信的時候
[00:02:51.120 --> 00:02:53.920]  貼薩羅尼加教會這一群弟兄姊妹信主
[00:02:53.920 --> 00:02:57.520]  大概都是半年的時間左右
[00:02:57.520 --> 00:02:59.120]  所以他們在信仰裡面
[00:02:59.120 --> 00:03:01.520]  仍然有很多地方他們不明白
[00:03:01.520 --> 00:03:03.520]  需要一些指導,需要教導
[00:03:03.520 --> 00:03:06.160]  包括我們看貼薩羅尼加前書的時候
[00:03:06.160 --> 00:03:08.160]  之前說到聖潔
[00:03:08.160 --> 00:03:11.360]  也都說到主再回來,什麼時候再回來
[00:03:11.360 --> 00:03:12.800]  回來會怎麼樣
[00:03:12.800 --> 00:03:16.960]  還有說到那些新人,死人到時又會怎麼樣的問題
[00:03:16.960 --> 00:03:20.800]  到最後貼薩羅尼加前書最後一章
[00:03:20.800 --> 00:03:22.480]  保羅就說到
[00:03:22.480 --> 00:03:23.840]  告訴弟兄姊妹
[00:03:23.840 --> 00:03:26.960]  你們在教會裡面怎樣生活
[00:03:26.960 --> 00:03:30.240]  才能夠得到神的喜悅
[00:03:30.240 --> 00:03:34.160]  神給你一個讚
[00:03:34.160 --> 00:03:36.400]  可能你們會說
[00:03:36.400 --> 00:03:39.520]  其實我每個星期都有回來崇拜
[00:03:39.520 --> 00:03:41.440]  我很準時的
[00:03:41.440 --> 00:03:42.480]  我很熱心侍奉的
[00:03:42.480 --> 00:03:46.480]  私事招待領唱和唱詩琴
[00:03:46.480 --> 00:03:50.720]  還有主席招待接待
[00:03:50.720 --> 00:03:53.440]  泊車指揮
[00:03:53.440 --> 00:03:55.840]  我什麼都做過,試過了
[00:03:55.840 --> 00:03:59.600]  只差梁牧師你說到我還沒說
[00:03:59.600 --> 00:04:00.960]  我回小組很穩定的
[00:04:00.960 --> 00:04:05.600]  我每次小組都出席
[00:04:05.600 --> 00:04:11.280]  我想神會like我,一定喜歡
[00:04:11.280 --> 00:04:14.080]  是不是呢?
[00:04:14.080 --> 00:04:17.760]  當然我們很欣賞你這麼積極
[00:04:17.760 --> 00:04:21.280]  但是神看我們的侍奉
[00:04:21.280 --> 00:04:23.200]  看我們教會的生活
[00:04:23.200 --> 00:04:26.880]  他怎樣看呢?
[00:04:26.880 --> 00:04:28.960]  今天我們從兩個層面
[00:04:28.960 --> 00:04:31.040]  去看一下保羅怎樣教
[00:04:31.040 --> 00:04:33.920]  當時貼薩羅尼加教會的弟兄姊妹
[00:04:33.920 --> 00:04:35.280]  他們怎樣過他們
[00:04:35.280 --> 00:04:38.160]  神喜歡他們過的一個教會生活
[00:04:38.160 --> 00:04:39.440]  從兩個層面
[00:04:39.440 --> 00:04:41.440]  第一個層面就是對人
[00:04:41.440 --> 00:04:43.760]  對弟兄姊妹我們要怎樣做呢?
[00:04:43.760 --> 00:04:45.280]  第二個層面就是對神
[00:04:45.280 --> 00:04:46.720]  我們又要怎樣去做
[00:04:46.720 --> 00:04:51.600]  我們開始的時候我們再一次低頭祈禱
[00:04:51.600 --> 00:04:53.120]  神我們求祢的聖靈
[00:04:53.120 --> 00:04:55.360]  親自教導我們
[00:04:55.360 --> 00:04:57.840]  幫助我們
[00:04:57.840 --> 00:05:03.760]  讓我們能夠聽得清楚神祢自己的聲音
[00:05:03.760 --> 00:05:08.800]  聖靈祢在我們心裡面親自工作
[00:05:08.800 --> 00:05:10.640]  讓我們進入祢的真理
[00:05:10.640 --> 00:05:12.080]  明白祢的真理
[00:05:12.080 --> 00:05:14.560]  實踐祢的真理
[00:05:14.560 --> 00:05:15.520]  聽我們祈禱
[00:05:15.520 --> 00:05:17.200]  奉耶穌基督的聖名求
[00:05:17.200 --> 00:05:18.000]  阿們
[00:05:18.000 --> 00:05:19.680]  第一樣就是我們講一下
[00:05:19.680 --> 00:05:20.800]  對弟兄姊妹
[00:05:20.800 --> 00:05:22.160]  我們回來教會的時候
[00:05:22.160 --> 00:05:23.440]  面對著不同的弟兄姊妹
[00:05:23.440 --> 00:05:24.800]  我們怎樣呢?
[00:05:24.800 --> 00:05:26.480]  十二節到十五節
[00:05:26.480 --> 00:05:28.640]  我們請弟兄幫我們很快再讀一次
[00:05:28.640 --> 00:05:30.640]  預備一二三
[00:05:45.520 --> 00:06:11.760]  (念經)
[00:06:11.760 --> 00:06:12.320]  好
[00:06:12.320 --> 00:06:13.440]  所以我們看看
[00:06:13.440 --> 00:06:16.960]  總結一下保羅在這裡對我們有什麼提醒
[00:06:16.960 --> 00:06:20.640]  特別我們在教會裡面面對著不同的弟兄姊妹
[00:06:20.640 --> 00:06:22.080]  第一點就是
[00:06:22.080 --> 00:06:25.120]  我們要敬重領袖
[00:06:25.120 --> 00:06:26.480]  敬重領袖
[00:06:26.480 --> 00:06:28.080]  特別敬重在這裡講什麼呢?
[00:06:28.080 --> 00:06:29.840]  敬重原文的意思
[00:06:29.840 --> 00:06:31.040]  是honor
[00:06:31.040 --> 00:06:32.800]  給他一些榮譽
[00:06:32.800 --> 00:06:34.080]  我們認識這個領袖
[00:06:34.080 --> 00:06:37.760]  我們欣賞這個領袖
[00:06:37.760 --> 00:06:39.040]  領袖
[00:06:39.040 --> 00:06:41.440]  什麼人是領袖?
[00:06:41.440 --> 00:06:43.440]  我應該是領袖
[00:06:43.440 --> 00:06:45.440]  我是牧師我是領袖
[00:06:45.440 --> 00:06:47.440]  但是除了我之外
[00:06:47.440 --> 00:06:49.440]  很多領袖的
[00:06:49.440 --> 00:06:51.440]  為什麼這樣講
[00:06:51.440 --> 00:06:53.440]  特別當時我們看回
[00:06:53.440 --> 00:06:54.960]  貼薩萊加教會
[00:06:54.960 --> 00:06:58.720]  當時我們說這間教會建立了大概半年左右
[00:06:58.720 --> 00:07:01.760]  他們的組織教會結構沒有我們現在那麼強
[00:07:01.760 --> 00:07:03.280]  那麼清楚
[00:07:03.280 --> 00:07:07.600]  教會裡面有很多不同的侍奉的崗位
[00:07:07.600 --> 00:07:09.440]  但是在當時來說
[00:07:09.440 --> 00:07:12.880]  特別我們看回《使徒行傳》也記載著
[00:07:12.880 --> 00:07:14.400]  貼薩萊加教會
[00:07:14.400 --> 00:07:16.960]  裡面有很多來自不同背景
[00:07:16.960 --> 00:07:18.640]  有來自不同的地方
[00:07:18.640 --> 00:07:20.320]  不同的人有不同的職業
[00:07:20.320 --> 00:07:23.280]  當中有一些是很虔誠的希臘人
[00:07:23.280 --> 00:07:25.840]  也有一些婦女
[00:07:25.840 --> 00:07:27.840]  所以我們看到當時在
[00:07:27.840 --> 00:07:29.840]  他們這一群人
[00:07:29.840 --> 00:07:31.840]  未信耶穌之前
[00:07:31.840 --> 00:07:33.680]  他們已經在猶太會堂裡面
[00:07:33.680 --> 00:07:35.680]  已經聽很多的道
[00:07:35.680 --> 00:07:37.680]  也聽到保羅傳福音
[00:07:37.680 --> 00:07:39.680]  而信了耶穌
[00:07:39.680 --> 00:07:42.240]  所以我們看到教會的發展
[00:07:42.240 --> 00:07:47.440]  是一路神呼召很多不同的弟兄姐妹在教會裡面
[00:07:47.440 --> 00:07:51.040]  一起擔任治理和勸誡
[00:07:51.040 --> 00:07:54.000]  教導的侍奉的工作
[00:07:54.000 --> 00:07:56.000]  所以直到今時今日
[00:07:56.000 --> 00:07:58.000]  我們教會除了牧師之外
[00:07:58.000 --> 00:08:01.840]  我一個人也很微小很有限
[00:08:01.840 --> 00:08:04.400]  但是神也讓我們在教會的制度裡面
[00:08:04.400 --> 00:08:06.400]  有很多有執事
[00:08:06.400 --> 00:08:08.400]  我們也有侍工委員
[00:08:08.400 --> 00:08:10.400]  有主人學老師
[00:08:10.400 --> 00:08:13.360]  有團契的職員
[00:08:13.360 --> 00:08:15.360]  有組長
[00:08:15.360 --> 00:08:19.200]  這些都是讓我們能夠一起互相的配搭
[00:08:19.200 --> 00:08:21.920]  一起在教會裡面治理教會
[00:08:21.920 --> 00:08:23.120]  服侍弟兄姐妹
[00:08:23.120 --> 00:08:24.160]  教導弟兄姐妹
[00:08:24.160 --> 00:08:25.120]  關心弟兄姐妹
[00:08:25.120 --> 00:08:27.120]  建立弟兄姐妹的生命
[00:08:27.120 --> 00:08:29.120]  所以什麼人是領袖
[00:08:29.120 --> 00:08:34.560]  他們都是我們當中一群很勞苦的領袖
[00:08:36.080 --> 00:08:38.080]  所以弟兄姐妹在這裡告訴我們
[00:08:38.080 --> 00:08:39.360]  這群領袖是怎樣的
[00:08:39.360 --> 00:08:44.160]  我們要格外的去尊敬他們
[00:08:44.160 --> 00:08:45.200]  尊重他們
[00:08:45.200 --> 00:08:46.960]  格外什麼叫格外
[00:08:46.960 --> 00:08:52.480]  就是極度極之十分重視的去支持他們
[00:08:52.480 --> 00:08:53.840]  去尊重他們
[00:08:53.840 --> 00:08:54.640]  為什麼尊重他們
[00:08:54.640 --> 00:08:59.440]  因為他們是神讓他們能夠在這個帶領的崗位上面
[00:08:59.440 --> 00:09:01.920]  帶領我們一起去服侍神的
[00:09:01.920 --> 00:09:05.760]  所以我們格外的去尊重他們
[00:09:06.800 --> 00:09:08.800]  所以弟兄姐妹我來到這裡服侍的時候
[00:09:08.800 --> 00:09:09.600]  我很感謝你們
[00:09:09.600 --> 00:09:12.160]  我很感受到你們對我那種格外的尊重
[00:09:12.160 --> 00:09:14.800]  同樣的我亦都告訴大家
[00:09:14.800 --> 00:09:15.760]  除了我之外
[00:09:15.760 --> 00:09:19.680]  上帝都使用很多不同的弟兄姐妹在教會裡面做帶領的工作
[00:09:19.680 --> 00:09:22.000]  所以同樣的我們受主的教導
[00:09:22.000 --> 00:09:24.240]  我們都是這樣去重視他們
[00:09:24.240 --> 00:09:25.360]  關心他們
[00:09:25.360 --> 00:09:26.240]  愛他們
[00:09:26.240 --> 00:09:29.440]  而你看到聖經裡面講到信徒和睦
[00:09:29.440 --> 00:09:33.280]  信徒和睦和尊重這群領袖有什麼關係
[00:09:33.280 --> 00:09:35.840]  原來當我們信徒和睦的時候
[00:09:35.840 --> 00:09:39.200]  其實就是在支持這一群的領袖
[00:09:39.200 --> 00:09:40.800]  我們和睦的時候
[00:09:40.800 --> 00:09:42.720]  就讓他們在這裡做帶領
[00:09:42.720 --> 00:09:44.960]  能夠更加有效
[00:09:44.960 --> 00:09:46.400]  更加能夠輕散
[00:09:46.400 --> 00:09:49.040]  當我們願意順從他們的帶領的時候
[00:09:49.040 --> 00:09:51.040]  教會就少一點的紛爭
[00:09:51.040 --> 00:09:55.120]  我們能夠整體和睦共處做多一點神的工作
[00:09:55.120 --> 00:09:57.280]  所以這個就是我們和睦
[00:09:57.280 --> 00:09:59.760]  順從我們當中的領袖
[00:09:59.760 --> 00:10:03.040]  格外的敬重他們
[00:10:03.040 --> 00:10:04.640]  第二
[00:10:04.640 --> 00:10:09.760]  以愛去接納不同的人
[00:10:09.760 --> 00:10:15.040]  包括剛才我們能不能看回經文上面十四十五節
[00:10:15.040 --> 00:10:19.040]  你看到十四十五節這裡講到很多不同類型的人
[00:10:19.040 --> 00:10:23.520]  包括警戒一些不守規矩的人
[00:10:23.520 --> 00:10:26.720]  留意這個不只是領袖的責任
[00:10:26.720 --> 00:10:30.240]  是指我們全體的會眾我們弟兄姊妹
[00:10:30.240 --> 00:10:32.880]  如果我們在我們當中有一些人
[00:10:32.880 --> 00:10:35.520]  他們不按規矩去做事
[00:10:35.520 --> 00:10:38.640]  甚至軟弱犯罪的時候
[00:10:38.640 --> 00:10:42.240]  我們有責任要提醒他
[00:10:42.240 --> 00:10:43.840]  督責他
[00:10:43.840 --> 00:10:45.520]  警戒他
[00:10:45.520 --> 00:10:49.680]  以致在這些地方裡面他不會被魔鬼留有地步
[00:10:49.680 --> 00:10:53.120]  在當時貼薩羅尼加教會出現什麼情況呢
[00:10:53.120 --> 00:10:55.520]  以前的教會出現一些懶惰
[00:10:55.520 --> 00:10:57.200]  遊手好閒的人
[00:10:57.200 --> 00:10:58.720]  他們不負責任的
[00:10:58.720 --> 00:11:01.360]  來到自己又不做自己的事
[00:11:01.360 --> 00:11:05.680]  去到教會時經常說教會當然是弟兄相愛
[00:11:05.680 --> 00:11:08.640]  很多人會幫我的
[00:11:08.640 --> 00:11:10.880]  我不是說互相幫助不對
[00:11:10.880 --> 00:11:12.880]  我們有需要我們都要學習
[00:11:12.880 --> 00:11:13.760]  我也是
[00:11:13.760 --> 00:11:17.360]  我有需要的時候我都需要你們幫我
[00:11:17.360 --> 00:11:19.440]  但問題是這個不是一個藉口
[00:11:19.440 --> 00:11:20.880]  自己黐飲黐食
[00:11:20.880 --> 00:11:22.320]  白吃白住
[00:11:22.320 --> 00:11:28.720]  成為其他人一些生活上面經濟上面的一些重擔
[00:11:28.720 --> 00:11:33.600]  自己有能力的時候我自己都要付出一分的力量
[00:11:33.600 --> 00:11:37.360]  以致當時的教會出現了一堆這樣的人
[00:11:37.360 --> 00:11:39.680]  就影響著整個教會
[00:11:39.680 --> 00:11:43.840]  所以保羅就提醒這些人我們要警戒他
[00:11:43.840 --> 00:11:47.520]  第二就是勉勵一些灰心的人
[00:11:47.520 --> 00:11:50.000]  很多人可能特別是當時的教會
[00:11:50.000 --> 00:11:52.000]  他經歷到自己的親人離世
[00:11:52.000 --> 00:11:54.000]  他們很擔心很憂慮很灰心
[00:11:54.000 --> 00:11:55.920]  哎呀我的親人死了之後怎麼樣
[00:11:55.920 --> 00:11:57.920]  我能不能夠再和他重聚呢
[00:11:57.920 --> 00:12:01.600]  所以保羅之前講了很多的教導
[00:12:01.600 --> 00:12:04.000]  死了之後那些人信了耶穌死了之後會怎麼樣
[00:12:04.000 --> 00:12:05.600]  我們會在天下再重聚
[00:12:05.600 --> 00:12:07.600]  其實就是在做這些鼓勵的工作
[00:12:07.600 --> 00:12:09.600]  我們在現實生活裡面
[00:12:09.600 --> 00:12:11.600]  我們在座當中都有人
[00:12:11.600 --> 00:12:15.520]  是在面對困難面對著失落
[00:12:15.520 --> 00:12:18.480]  正如剛才所講我們都需要有同行
[00:12:18.480 --> 00:12:21.440]  有同行者去鼓勵他們
[00:12:21.440 --> 00:12:23.440]  這個很重要
[00:12:23.440 --> 00:12:25.440]  輔助軟弱的人
[00:12:25.440 --> 00:12:29.280]  很多人可能你看我好我看你好
[00:12:29.280 --> 00:12:31.280]  見到我們講出來站出來
[00:12:31.280 --> 00:12:33.280]  好像很熟齡那樣
[00:12:33.280 --> 00:12:37.440]  但可能我們背後都有自己黑暗陰暗的面
[00:12:37.440 --> 00:12:41.280]  可能我們生命上都有些罪綑綁著我們
[00:12:41.280 --> 00:12:45.280]  我們很想很想跟從神
[00:12:45.280 --> 00:12:47.280]  但是很多時候有些罪
[00:12:47.280 --> 00:12:52.080]  經常挑戰經常纏著我們解決不了
[00:12:52.080 --> 00:12:55.840]  我們很需要跟弟兄姊妹一起去面對
[00:12:55.840 --> 00:12:59.120]  我們需要輔助這班軟弱的人
[00:12:59.120 --> 00:13:01.120]  無論什麼年紀
[00:13:01.120 --> 00:13:03.920]  我大膽的講無論我們的弟兄什麼年紀
[00:13:03.920 --> 00:13:06.800]  都會面對性的誘惑挑戰
[00:13:06.800 --> 00:13:10.160]  無論姊妹什麼年紀
[00:13:10.160 --> 00:13:14.640]  可能你們都要面對著你們的一些誘惑挑戰
[00:13:14.640 --> 00:13:18.000]  我們很需要互相提醒互相守望
[00:13:18.000 --> 00:13:20.000]  輔助軟弱的人
[00:13:20.000 --> 00:13:22.320]  剛才說警界不守規矩
[00:13:22.320 --> 00:13:25.120]  勉勵灰心輔助軟弱的人
[00:13:25.120 --> 00:13:28.320]  接著十四節後面
[00:13:28.320 --> 00:13:32.080]  也要向眾人忍耐
[00:13:32.080 --> 00:13:34.080]  眾人忍耐
[00:13:34.080 --> 00:13:36.080]  為什麼我們回教會要忍耐
[00:13:36.080 --> 00:13:38.080]  忍得很辛苦
[00:13:38.080 --> 00:13:41.040]  忍無可忍仍要忍
[00:13:41.040 --> 00:13:43.040]  向眾人忍耐 為什麼?
[00:13:43.040 --> 00:13:49.680]  我們教會道門
[00:13:49.680 --> 00:13:51.680]  現在崇拜當然是關了
[00:13:51.680 --> 00:13:55.040]  但我們實際的門是大開的
[00:13:55.040 --> 00:13:57.840]  我們是歡迎所有的人
[00:13:57.840 --> 00:14:00.400]  他只要願意來認識神
[00:14:00.400 --> 00:14:03.920]  想和我們一起去追求去認識去敬拜神
[00:14:03.920 --> 00:14:06.320]  我們都應該要歡迎他們
[00:14:06.320 --> 00:14:09.360]  和我們在在當中一起去敬拜
[00:14:09.360 --> 00:14:11.360]  不過這樣
[00:14:11.360 --> 00:14:12.960]  我不知道你們有沒有聽過
[00:14:12.960 --> 00:14:14.960]  每一間教會
[00:14:14.960 --> 00:14:18.000]  總有這間教會的神奇女俠
[00:14:18.000 --> 00:14:20.720]  和鐵甲奇俠在我們當中
[00:14:20.720 --> 00:14:22.720]  為什麼?
[00:14:22.720 --> 00:14:24.720]  即是形容一些人
[00:14:24.720 --> 00:14:26.720]  他們很特別
[00:14:26.720 --> 00:14:30.720]  神奇女俠和鐵甲奇俠
[00:14:30.720 --> 00:14:32.720]  他們很特別
[00:14:32.720 --> 00:14:34.320]  很有自己的思想
[00:14:34.320 --> 00:14:35.440]  很有自己的見解
[00:14:35.440 --> 00:14:38.480]  很有自己和人與人之間相處的風格
[00:14:38.480 --> 00:14:40.480]  他的方式
[00:14:40.480 --> 00:14:42.880]  甚至可能和人相處的時候
[00:14:42.880 --> 00:14:45.600]  會令到人有些討厭
[00:14:45.600 --> 00:14:47.600]  甚至你不想這麼親近他
[00:14:47.600 --> 00:14:48.560]  避之則吉
[00:14:48.560 --> 00:14:49.600]  完了崇拜之後
[00:14:49.600 --> 00:14:51.600]  最好不要和他一起去吃飯
[00:14:51.600 --> 00:14:53.600]  最好就不要進入我的小組
[00:14:53.600 --> 00:14:55.600]  最好平時沒有什麼機會
[00:14:55.600 --> 00:14:56.720]  都不用和他接觸
[00:14:56.720 --> 00:14:58.720]  不用和他一起侍奉
[00:14:58.720 --> 00:15:02.720]  會不會?
[00:15:02.720 --> 00:15:04.720]  看看你旁邊那個
[00:15:04.720 --> 00:15:08.720]  他神奇嗎?
[00:15:08.720 --> 00:15:10.720]  今天可能我們看人家
[00:15:10.720 --> 00:15:12.720]  我們經常都是這樣說的
[00:15:12.720 --> 00:15:16.720]  我們經常看人家
[00:15:16.720 --> 00:15:18.720]  很奇怪,那個人很奇怪
[00:15:18.720 --> 00:15:22.720]  但有時可能反過來
[00:15:22.720 --> 00:15:24.720]  人家都說你很奇怪
[00:15:24.720 --> 00:15:28.720]  很有趣
[00:15:28.720 --> 00:15:30.720]  我們看人家就是看不到自己的東西
[00:15:30.720 --> 00:15:32.720]  就好像聖經裡面所說
[00:15:32.720 --> 00:15:34.720]  看不到自己眼中的刺
[00:15:34.720 --> 00:15:38.720]  弟兄姊妹
[00:15:38.720 --> 00:15:40.720]  我們再想想
[00:15:40.720 --> 00:15:42.720]  神都是提醒我們
[00:15:42.720 --> 00:15:44.720]  我們愛人
[00:15:46.720 --> 00:15:48.720]  我們怎樣去愛
[00:15:48.720 --> 00:15:50.720]  有一個故事
[00:15:50.720 --> 00:15:52.720]  有一個人
[00:15:52.720 --> 00:15:54.720]  到處向人家問
[00:15:54.720 --> 00:15:56.720]  你家裡有沒有布碎?
[00:15:56.720 --> 00:15:58.720]  你家裡有沒有布碎?
[00:15:58.720 --> 00:16:00.720]  有嗎?給我一些
[00:16:00.720 --> 00:16:02.720]  他一直收集這些布碎
[00:16:02.720 --> 00:16:04.720]  他每收集一兩塊
[00:16:04.720 --> 00:16:06.720]  就將那些布碎縫在一起
[00:16:06.720 --> 00:16:12.720]  其中有一天
[00:16:12.720 --> 00:16:14.720]  其中一塊布碎
[00:16:14.720 --> 00:16:16.720]  很容易引發
[00:16:16.720 --> 00:16:18.720]  其中一塊布碎就這樣說
[00:16:18.720 --> 00:16:20.720]  你看看我這塊布碎
[00:16:20.720 --> 00:16:24.720]  我是有金絲的絲綢
[00:16:24.720 --> 00:16:28.720]  你這個裁縫有沒有問題?
[00:16:28.720 --> 00:16:30.720]  將我和一塊麻布
[00:16:30.720 --> 00:16:32.720]  縫在一起
[00:16:32.720 --> 00:16:34.720]  完全不配合
[00:16:34.720 --> 00:16:36.720]  我這麼高貴,他這麼粗劣
[00:16:36.720 --> 00:16:38.720]  縫在一起做什麼?
[00:16:38.720 --> 00:16:42.720]  然後過了一會
[00:16:42.720 --> 00:16:44.720]  那塊棉布又不滿意
[00:16:44.720 --> 00:16:46.720]  有沒有搞錯?
[00:16:46.720 --> 00:16:48.720]  那塊棉布
[00:16:48.720 --> 00:16:50.720]  摸上去多順滑
[00:16:50.720 --> 00:16:52.720]  多舒服
[00:16:52.720 --> 00:16:54.720]  將我放在角落
[00:16:54.720 --> 00:16:56.720]  放我在正正中間
[00:16:56.720 --> 00:16:58.720]  就差不多
[00:16:58.720 --> 00:17:00.720]  還有這個裁縫
[00:17:00.720 --> 00:17:02.720]  也有問題
[00:17:02.720 --> 00:17:04.720]  我一大塊一大匹棉布回來
[00:17:04.720 --> 00:17:06.720]  只用我已經夠了
[00:17:06.720 --> 00:17:08.720]  用不著收集其他布碎
[00:17:08.720 --> 00:17:10.720]  黏在一起
[00:17:12.720 --> 00:17:14.720]  當然裁縫沒有理會他們說話
[00:17:14.720 --> 00:17:16.720]  繼續自己這樣縫
[00:17:16.720 --> 00:17:18.720]  過了三個月
[00:17:18.720 --> 00:17:20.720]  收集了不同的布碎
[00:17:20.720 --> 00:17:22.720]  回來的時候
[00:17:22.720 --> 00:17:24.720]  有一天
[00:17:24.720 --> 00:17:28.720]  這個布碎
[00:17:28.720 --> 00:17:30.720]  就呈上去
[00:17:30.720 --> 00:17:32.720]  當今皇上的壽宴當中
[00:17:32.720 --> 00:17:34.720]  皇上一看
[00:17:34.720 --> 00:17:36.720]  很多壽宴的禮物
[00:17:36.720 --> 00:17:38.720]  其中有一樣東西
[00:17:38.720 --> 00:17:40.720]  硬硬殘殘
[00:17:40.720 --> 00:17:42.720]  但他一拿起手的時候
[00:17:42.720 --> 00:17:46.720]  這一張棉被
[00:17:46.720 --> 00:17:48.720]  是當日的皇上
[00:17:48.720 --> 00:17:50.720]  最喜歡最喜歡的一張棉被
[00:17:50.720 --> 00:17:52.720]  因為這張棉被
[00:17:52.720 --> 00:17:54.720]  是收集了很多民間的百姓
[00:17:54.720 --> 00:17:56.720]  的祝福
[00:17:56.720 --> 00:17:58.720]  而縫在一起的百家棉
[00:17:58.720 --> 00:18:00.720]  送給當今的皇上
[00:18:00.720 --> 00:18:02.720]  做生日的賀禮
[00:18:02.720 --> 00:18:04.720]  這個是最有價值的
[00:18:04.720 --> 00:18:06.720]  弟兄姊妹
[00:18:06.720 --> 00:18:08.720]  你有沒有想過
[00:18:08.720 --> 00:18:10.720]  你有沒有想過
[00:18:10.720 --> 00:18:12.720]  今天上帝將我們不同的布碎
[00:18:12.720 --> 00:18:16.720]  縫在一起的時候
[00:18:16.720 --> 00:18:18.720]  不是偶然的
[00:18:18.720 --> 00:18:22.720]  為什麼我們會坐在這裡呢
[00:18:22.720 --> 00:18:24.720]  在2015年
[00:18:24.720 --> 00:18:30.720]  2015年11月
[00:18:30.720 --> 00:18:32.720]  今天我們坐在一起
[00:18:32.720 --> 00:18:34.720]  在324這個地方
[00:18:36.720 --> 00:18:38.720]  不是偶然的事情
[00:18:38.720 --> 00:18:42.720]  是神的心意叫我們走在一起
[00:18:42.720 --> 00:18:46.720]  可能有時我們會覺得
[00:18:46.720 --> 00:18:48.720]  不是吧
[00:18:48.720 --> 00:18:50.720]  要和他走在一起
[00:18:50.720 --> 00:18:52.720]  是的
[00:18:52.720 --> 00:18:54.720]  就是這樣
[00:18:54.720 --> 00:18:56.720]  這個世界的人
[00:18:56.720 --> 00:18:58.720]  如果可以選擇
[00:18:58.720 --> 00:19:00.720]  很正常我們都會
[00:19:00.720 --> 00:19:02.720]  選擇一些自己喜歡的人
[00:19:02.720 --> 00:19:04.720]  和他一起生活
[00:19:04.720 --> 00:19:06.720]  和他們一起合作
[00:19:06.720 --> 00:19:08.720]  多麼好呢
[00:19:08.720 --> 00:19:10.720]  這個是世界上
[00:19:10.720 --> 00:19:12.720]  我們正常的人都會這樣想
[00:19:12.720 --> 00:19:14.720]  不過今天我們是神的兒女
[00:19:14.720 --> 00:19:16.720]  我們是
[00:19:16.720 --> 00:19:18.720]  跟從神聖潔的一群
