
[00:00:00.000 --> 00:00:03.200]  今日的經文是生命記
[00:05:30.200 --> 00:05:31.600]  即是你可以去什麼?
[00:05:31.600 --> 00:05:33.800]  去旅行
[00:05:33.800 --> 00:05:35.000]  有錢用
[00:05:35.000 --> 00:05:36.800]  可以間中吃個大餐
[00:05:36.800 --> 00:05:38.600]  鑄棚節的節期
[00:05:38.600 --> 00:05:41.400]  都是叫我們不要忘恩
[00:05:41.400 --> 00:05:44.400]  是要感恩神物質的祝福
[00:05:44.400 --> 00:05:46.000]  人事上的祝福
[00:05:46.000 --> 00:05:50.400]  還有銀行存摺寶裡面存了的
[00:05:50.400 --> 00:05:52.200]  很多那些的祝福
[00:05:52.200 --> 00:05:53.200]  未用的那些
[00:05:53.200 --> 00:05:55.400]  都要感恩
[00:05:55.400 --> 00:05:56.800]  我們回看我們教會
[00:05:56.800 --> 00:05:59.000]  其實都是很感恩的
[00:05:59.000 --> 00:06:01.000]  即是經年累月都是感恩
[00:06:01.000 --> 00:06:02.400]  這幾年很感恩
[00:06:02.400 --> 00:06:05.400]  大家坐在這個地方是很感恩
[00:06:05.400 --> 00:06:07.200]  我近期去過很多教會講道
[00:06:07.200 --> 00:06:08.600]  或者做一些事情
[00:06:08.600 --> 00:06:11.600]  其實都是為了我們的地方很感恩
[00:06:11.600 --> 00:06:13.600]  可以這麼舒服等等
[00:06:13.600 --> 00:06:15.800]  另外很感恩就是
[00:06:15.800 --> 00:06:17.200]  經濟都感恩
[00:06:17.200 --> 00:06:20.000]  我們教會這幾年都是很感恩
[00:06:20.000 --> 00:06:22.200]  打算掛公樓就不夠錢
[00:06:22.200 --> 00:06:25.000]  但原來大家都很努力
[00:06:25.000 --> 00:06:27.800]  所以都非常感恩
[00:06:27.800 --> 00:06:30.600]  人事上都感恩
[00:06:30.600 --> 00:06:32.800]  除了我離開之外感恩
[00:06:32.800 --> 00:06:33.800]  退休
[00:06:33.800 --> 00:06:36.200]  我不是突然間講笑
[00:06:36.200 --> 00:06:39.800]  其實人事上我覺得有很多領袖
[00:06:39.800 --> 00:06:42.600]  過去的領袖訓練
[00:06:42.600 --> 00:06:45.400]  即是一百個、兩百個、三百個
[00:06:45.400 --> 00:06:47.000]  三百多個領袖
[00:06:47.000 --> 00:06:49.400]  是不是很值得感恩
[00:06:49.400 --> 00:06:50.800]  我去過一些教會做培訓
[00:06:50.800 --> 00:06:54.200]  領袖訓練十幾個
[00:06:54.200 --> 00:06:57.000]  出來十幾個小型的教會
[00:06:57.000 --> 00:06:58.200]  都是很好的
[00:06:58.200 --> 00:07:00.200]  我們教會有幾百個
[00:07:00.200 --> 00:07:04.000]  亦都覺得在不同崗位上有人服事
[00:07:04.000 --> 00:07:05.000]  是不是很感恩
[00:07:05.000 --> 00:07:06.200]  包括你都在當中
[00:07:06.200 --> 00:07:08.000]  非常之感恩
[00:07:08.000 --> 00:07:11.800]  亦都覺得很合一
[00:07:11.800 --> 00:07:14.200]  不同的弟兄姊妹
[00:07:14.200 --> 00:07:16.200]  我們又強調家庭
[00:07:16.200 --> 00:07:18.800]  以及一代代相連
[00:07:18.800 --> 00:07:21.000]  我覺得這幾年是很合一
[00:07:21.000 --> 00:07:22.600]  一個家的氣氛
[00:07:22.600 --> 00:07:24.400]  是不是很值得感恩
[00:07:24.400 --> 00:07:26.800]  即是今早Alice的領袖
[00:07:26.800 --> 00:07:31.000]  我們預備好嘉誠區教會是出外的
[00:07:31.000 --> 00:07:33.200]  其實是一個
[00:07:33.200 --> 00:07:35.400]  煮這麼多豐富給我們
[00:07:35.400 --> 00:07:37.200]  其實是我們更加可以
[00:07:37.200 --> 00:07:42.400]  是可以出去奉獻出去多一些
[00:07:42.400 --> 00:07:46.000]  我想起我自己都是很感恩的
[00:07:46.000 --> 00:07:47.600]  這四個多月
[00:07:47.600 --> 00:07:49.400]  四個半月很快
[00:07:49.400 --> 00:07:51.200]  即是退休到現在
[00:07:51.200 --> 00:07:53.400]  有幾個感恩的
[00:07:53.400 --> 00:07:54.800]  第一感恩如果不是退休
[00:07:54.800 --> 00:07:56.800]  真是很慘 做不到
[00:07:56.800 --> 00:07:59.800]  就是越來越多人知道我正在讀書
[00:07:59.800 --> 00:08:02.000]  講講下正在讀書
[00:08:02.000 --> 00:08:04.000]  如果不是退休這幾個月
[00:08:04.000 --> 00:08:06.000]  我的論文是寫不完的
[00:08:06.000 --> 00:08:08.400]  這個真是寫不完
[00:08:08.400 --> 00:08:10.000]  就是這幾個月當中
[00:08:10.000 --> 00:08:12.200]  真的寫 有空間寫
[00:08:12.200 --> 00:08:15.000]  以及做那些督導等等
[00:08:15.000 --> 00:08:16.400]  這樣就已經寫完了
[00:08:16.400 --> 00:08:18.000]  交了
[00:08:18.000 --> 00:08:22.000]  在等五月六月去考試
[00:08:22.000 --> 00:08:26.600]  要考完試才叫畢業
[00:08:26.600 --> 00:08:29.400]  我感恩的地方就是
[00:08:29.400 --> 00:08:31.400]  之前想著所謂退休等等
[00:08:31.400 --> 00:08:34.400]  是沒有想過我這個功課
[00:08:34.400 --> 00:08:36.200]  但是一退休之後
[00:08:36.200 --> 00:08:38.400]  那幾個月就可以集中這樣做
[00:08:38.400 --> 00:08:39.800]  我就突然覺得
[00:08:39.800 --> 00:08:42.600]  主啊 這個時間真是好
[00:08:42.600 --> 00:08:44.600]  對我來說真是好
[00:08:44.600 --> 00:08:47.200]  如果不是一定是拖多一年兩年
[00:08:47.200 --> 00:08:49.800]  學費又要一年兩年這樣交
[00:08:49.800 --> 00:08:51.000]  真是很慘
[00:08:51.000 --> 00:08:54.000]  所以對我來說一交了那份功課
[00:08:54.000 --> 00:08:55.400]  心裏面很輕散
[00:08:55.400 --> 00:08:56.800]  其實感恩
[00:08:56.800 --> 00:08:58.400]  雖然沒有兩個字走出來
[00:08:58.400 --> 00:09:00.600]  好像香一樣 香氣
[00:09:00.600 --> 00:09:02.800]  真是好感恩
[00:09:02.800 --> 00:09:04.600]  另外感恩就是
[00:09:04.600 --> 00:09:06.800]  我覺得雖然短短幾個月
[00:09:06.800 --> 00:09:09.200]  但是主是給我做的那些事情
[00:09:09.200 --> 00:09:11.000]  是我在退休之前跟大家說
[00:09:11.000 --> 00:09:12.600]  我很想做的那些事情
[00:09:12.600 --> 00:09:15.000]  很想去做一些培訓
[00:09:15.000 --> 00:09:17.400]  面對一些同工 領袖
[00:09:17.400 --> 00:09:22.800]  一些支持他們 做醫治的工作
[00:09:22.800 --> 00:09:25.600]  我三月份其實都很忙碌
[00:09:25.600 --> 00:09:29.000]  我正在帶五個成長小組
[00:09:29.000 --> 00:09:30.600]  三月份有一個星期
[00:09:30.600 --> 00:09:32.600]  我是帶四個成長小組
[00:09:32.600 --> 00:09:34.400]  我試過帶第三個成長小組
[00:09:34.400 --> 00:09:37.400]  我回應他混亂了第一二個那些人的說話
[00:09:37.400 --> 00:09:39.800]  為什麼會這樣
[00:09:39.800 --> 00:09:41.800]  又忘記了那些人說的話
[00:09:41.800 --> 00:09:43.000]  全都混亂了
[00:09:43.000 --> 00:09:47.400]  我發覺自己真是瘋了
[00:09:47.400 --> 00:09:49.200]  而當中有一個成長小組
[00:09:49.200 --> 00:09:51.400]  我是很感恩的
[00:09:51.400 --> 00:09:53.600]  為什麼呢 因為那班同工
[00:09:53.600 --> 00:09:54.800]  一個機構的同工
[00:09:54.800 --> 00:09:57.600]  全部都是做心靈醫治的
[00:09:57.600 --> 00:09:59.400]  我有機會和他們一起
[00:09:59.400 --> 00:10:01.400]  一些課程一起討論
[00:10:01.400 --> 00:10:03.200]  和一起開成長小組
[00:10:03.200 --> 00:10:06.400]  我真的覺得主很恩待我
[00:10:06.400 --> 00:10:08.600]  做到七月之後不知道怎麼樣
[00:10:08.600 --> 00:10:10.600]  但起碼現在做的 有的
[00:10:10.600 --> 00:10:12.200]  我就非常感恩
[00:10:12.200 --> 00:10:14.600]  主啊 這些就是我想做的
[00:10:14.600 --> 00:10:16.400]  是吧 面對一些同工
[00:10:16.400 --> 00:10:18.000]  特別是做醫治的
[00:10:18.000 --> 00:10:21.800]  可以一起來切磋和一起來學習
[00:10:21.800 --> 00:10:24.200]  我很感恩在這幾個月裡面
[00:10:24.200 --> 00:10:27.000]  可以遊走不同類型的教會
[00:10:27.000 --> 00:10:30.600]  天主教的教堂都去過兩次聚會
[00:10:30.600 --> 00:10:34.600]  我偶爾都會去一下 以前沒有告訴你
[00:10:34.600 --> 00:10:36.600]  現在退休可以告訴你
[00:10:36.600 --> 00:10:40.400]  去過不同的教會聚會和港道
[00:10:40.400 --> 00:10:44.000]  都是我之前想做多一點的
[00:10:44.000 --> 00:10:47.400]  不同教會有不同的難處
[00:10:47.400 --> 00:10:49.800]  好處 成長 不同的地方
[00:10:49.800 --> 00:10:52.600]  是非常之感恩
[00:10:52.600 --> 00:10:54.000]  我回到三十年前
[00:10:54.000 --> 00:10:58.400]  我開始神學院畢業出來的一間開方教會
[00:10:58.400 --> 00:10:59.800]  去港道
[00:10:59.800 --> 00:11:02.600]  港道之前是大敬拜
[00:11:02.600 --> 00:11:05.400]  大敬拜的是執事會主席
[00:11:05.400 --> 00:11:07.200]  我見到他我真的很感恩
[00:11:07.200 --> 00:11:09.800]  三十年前他未信主的時候
[00:11:09.800 --> 00:11:11.200]  我們上去他的家探訪
[00:11:11.200 --> 00:11:13.000]  他還病了這樣睡在那裡
[00:11:13.000 --> 00:11:16.400]  然後我們就和他祈禱 傳福音 去信主
[00:11:16.400 --> 00:11:18.800]  現在是一個執事會主席
[00:11:18.800 --> 00:11:20.800]  在那裡大敬拜
[00:11:20.800 --> 00:11:24.400]  接著主席就介紹我
[00:11:24.400 --> 00:11:26.000]  不是執事會主席
[00:11:26.000 --> 00:11:28.600]  當日的主席他介紹我
[00:11:28.600 --> 00:11:30.600]  他就說我們今天很開心
[00:11:30.600 --> 00:11:34.000]  請到陸劍虹牧師來港道
[00:11:34.000 --> 00:11:37.000]  他就是三十年前帶我信主那個
[00:11:37.000 --> 00:11:40.800]  這個是執事會副主席
[00:11:40.800 --> 00:11:44.800]  我聽到的時候心裏面是很開心
[00:11:44.800 --> 00:11:46.800]  好像很被尊榮
[00:11:46.800 --> 00:11:49.800]  好像我們慈關的文化一樣很被尊榮
[00:11:49.800 --> 00:11:52.200]  而尊榮背後心裏面是很感恩
[00:11:52.200 --> 00:11:55.000]  兩個信主的人
[00:11:55.000 --> 00:11:59.400]  一個做了領袖的服侍
[00:11:59.400 --> 00:12:01.200]  心裏面是很開心
[00:12:01.200 --> 00:12:03.000]  主佑很確定我
[00:12:03.000 --> 00:12:04.600]  你現在來港道
[00:12:04.600 --> 00:12:06.800]  見到羊成長
[00:12:06.800 --> 00:12:08.200]  心裏面很開心
[00:12:08.200 --> 00:12:11.800]  所以我自己覺得這四個多月
[00:12:11.800 --> 00:12:14.200]  是很多感恩的事
[00:12:14.200 --> 00:12:16.800]  心裏面是很多事要趕
[00:12:16.800 --> 00:12:21.000]  但心裏面覺得主啊這段時間真是好
[00:12:21.000 --> 00:12:23.800]  現實的生活都有很多難處
[00:12:23.800 --> 00:12:28.200]  新聞 自己的生活 工作 忙碌
[00:12:28.200 --> 00:12:33.800]  我發覺如果我們能夠感恩的心在
[00:12:33.800 --> 00:12:36.800]  見到神不斷的供應
[00:12:36.800 --> 00:12:39.400]  我們坐在這聚會已經很好
[00:12:39.400 --> 00:12:41.200]  主不斷的供應
[00:12:41.200 --> 00:12:43.200]  每個月出糧的時候
[00:12:43.200 --> 00:12:45.200]  或者你每天出糧的時候
[00:12:45.200 --> 00:12:48.000]  或者有些東西主祝福你的時候
[00:12:48.000 --> 00:12:50.800]  感恩的心就來了
[00:12:50.800 --> 00:12:53.400]  這個感恩的心是非常重要
[00:12:53.400 --> 00:12:56.000]  讓我們有一個很正面
[00:12:56.000 --> 00:12:57.800]  對自己 對人 對事
[00:12:57.800 --> 00:13:00.800]  對整個信仰 對群體很正面
[00:13:00.800 --> 00:13:05.400]  以致幫助我們走出去的一個心情
[00:13:05.400 --> 00:13:10.000]  而神不單止供應物質和帶領我們
[00:13:10.000 --> 00:13:13.200]  祂還會給我們有能力
[00:13:13.200 --> 00:13:18.600]  會不斷的供應能力給我們去生活
[00:13:18.600 --> 00:13:20.400]  第二點 靈恩
[00:13:20.400 --> 00:13:22.400]  不斷的能力
[00:13:22.400 --> 00:13:24.800]  在舊約的七七節
[00:13:24.800 --> 00:13:29.000]  和新約的五秦節是有些關係的
[00:13:29.000 --> 00:13:33.800]  舊約的七七節 七七四十九日之後的第五十日
[00:13:33.800 --> 00:13:37.400]  他們慶祝這個七七節 五十這個字
[00:13:37.400 --> 00:13:38.800]  這個希伯來文
[00:13:38.800 --> 00:13:41.000]  翻譯成為希臘文
[00:13:41.000 --> 00:13:44.200]  就是五秦節這三個字
[00:13:44.200 --> 00:13:47.200]  一個這樣的翻譯的因由
[00:13:47.200 --> 00:13:50.800]  而五秦節是什麼時間呢
[00:13:50.800 --> 00:13:54.000]  也叫做聖靈降臨節
[00:13:54.000 --> 00:13:56.200]  是使徒行轉第二章
[00:13:56.200 --> 00:14:02.000]  是五秦節的時候 使徒出去社區說話的時候
[00:14:02.000 --> 00:14:03.400]  聖靈突然間來
[00:14:03.400 --> 00:14:05.600]  我們一起讀這段聖經好嗎 請
[00:14:05.600 --> 00:14:10.000]  五秦節到了 門徒都聚集在一處
[00:14:10.000 --> 00:14:13.600]  忽然從天上有響聲下來
[00:14:13.600 --> 00:14:16.200]  好像一陣大風吹過
[00:14:16.200 --> 00:14:19.400]  充滿了他們所坐的屋子
[00:14:19.400 --> 00:14:23.000]  又有舌頭如火焰顯現出來
[00:14:23.000 --> 00:14:27.600]  分開落在他們各人的頭上
[00:14:27.600 --> 00:14:33.800]  這個七七節不是要預表這個五秦節的來臨
[00:14:33.800 --> 00:14:36.600]  因為所有的禮儀和猶太人做的事情
[00:14:36.600 --> 00:14:39.200]  都不會令人想起這樣
[00:14:39.200 --> 00:14:44.400]  但是在七七節這個字一翻譯成五秦節的時候
[00:14:44.400 --> 00:14:48.400]  而在五秦節裡面就發生了這件事
[00:14:48.400 --> 00:14:50.800]  就是聖靈降臨
[00:14:50.800 --> 00:14:53.200]  所以七七節來到新約的時候
[00:14:53.200 --> 00:14:55.800]  可以轉化成五秦節
[00:14:55.800 --> 00:15:00.000]  七七節是紀念主的不斷物質的供應
[00:15:00.000 --> 00:15:02.000]  而五秦節是紀念什麼
[00:15:02.000 --> 00:15:06.600]  是感恩紀念主的屬靈上
[00:15:06.600 --> 00:15:10.800]  生命上一個很大的祝福給你的
[00:15:10.800 --> 00:15:14.200]  而且是聖靈的充滿
[00:15:14.200 --> 00:15:16.200]  聖靈的大能
[00:15:16.200 --> 00:15:21.600]  其實它是應驗舊約先知約爾的一個預言
[00:15:21.600 --> 00:15:25.000]  七七節就不是預言五秦節
[00:15:25.000 --> 00:15:28.000]  不過五秦節是預言約爾所講
[00:15:28.000 --> 00:15:30.000]  我們一起讀讀吧,請
[00:15:30.000 --> 00:15:34.200]  我要將我的靈囂冠凡有血氣的
[00:15:34.200 --> 00:15:37.000]  你們的兒女要說預言
[00:15:37.000 --> 00:15:39.400]  老年人要做義夢
[00:15:39.400 --> 00:15:41.800]  少年人要見異象
[00:15:41.800 --> 00:15:46.400]  我要將我的靈囂冠我的僕人和侍女
[00:15:46.400 --> 00:15:50.400]  在天上地下我要顯出其事
[00:15:50.400 --> 00:15:52.800]  日頭要變為黑暗
[00:15:52.800 --> 00:15:55.000]  月亮要變為血
[00:15:55.000 --> 00:15:58.600]  那時候凡求告耶和華的名
[00:15:58.600 --> 00:16:00.600]  就必得救
[00:16:00.600 --> 00:16:03.000]  所以聖靈降臨節
[00:16:03.000 --> 00:16:07.000]  或者當我們去紀念五秦節的時候
[00:16:07.000 --> 00:16:08.400]  其實是代表什麼
[00:16:08.400 --> 00:16:12.000]  神的恩典我叫做靈恩
[00:16:12.000 --> 00:16:14.800]  就是他的聖靈要充滿我們
[00:16:14.800 --> 00:16:16.200]  充滿我們的生命
[00:16:16.200 --> 00:16:20.200]  而且是用聖靈與我們不斷同在
[00:16:20.200 --> 00:16:22.200]  不斷加能力給我們
[00:16:22.200 --> 00:16:23.600]  駐彭捷
[00:16:23.600 --> 00:16:25.200]  舊約的駐彭捷
[00:16:25.200 --> 00:16:28.400]  去到新約他們都會守駐彭捷
[00:16:28.400 --> 00:16:30.800]  那舊約的人守駐彭捷
[00:16:30.800 --> 00:16:35.800]  他們一進了迦南地就不再守駐彭捷了
[00:16:35.800 --> 00:16:40.200]  駐彭捷是他們當時找不同類型的樹枝
[00:16:40.200 --> 00:16:42.200]  來搭棚住的
[00:16:42.200 --> 00:16:44.800]  可能進了迦南就有房子住了
[00:16:44.800 --> 00:16:46.200]  我猜的
[00:16:46.200 --> 00:16:47.400]  就是不住了
[00:16:47.400 --> 00:16:49.600]  但總之就是沒有守這個駐彭捷
[00:16:49.600 --> 00:16:50.600]  直到什麼時候
[00:16:50.600 --> 00:16:53.600]  舊約的以色列人守回駐彭捷呢
[00:16:53.600 --> 00:16:55.800]  就是當他們被擄
[00:16:55.800 --> 00:16:57.400]  就是亡國被擄
[00:16:57.400 --> 00:17:00.800]  然後歸回去猶大的地方
[00:17:00.800 --> 00:17:03.400]  重建城牆的時候
[00:17:03.400 --> 00:17:04.600]  可能他們悔改了
[00:17:04.600 --> 00:17:07.200]  就他們守回駐彭捷
[00:17:07.200 --> 00:17:09.000]  而守駐彭捷的時候
[00:17:09.000 --> 00:17:11.400]  他們有一個傳統禮儀
[00:17:11.400 --> 00:17:12.800]  是當時會做的
[00:17:12.800 --> 00:17:15.600]  一直做到新約都會做的
[00:17:15.600 --> 00:17:18.600]  駐彭捷開始黎明的時候
[00:17:18.600 --> 00:17:24.400]  祭司會拿著一個金的水壺
[00:17:24.400 --> 00:17:26.400]  然後有敬拜隊有樂隊
[00:17:26.400 --> 00:17:31.400]  還有很多百姓一起很開心地唱歌
[00:17:31.400 --> 00:17:34.800]  走出去耶路撒冷城外
[00:17:34.800 --> 00:17:38.800]  一個池叫做西羅亞池那裡
[00:17:38.800 --> 00:17:41.200]  就去忽水
[00:17:41.200 --> 00:17:42.800]  有這個傳統的
[00:17:42.800 --> 00:17:44.600]  那為什麼呢
[00:17:44.600 --> 00:17:47.200]  我們看一看以塞瓦書第八章
[00:17:47.200 --> 00:17:48.600]  我們就會清楚
[00:17:48.600 --> 00:17:50.600]  為什麼他們守節的時候要這樣做
[00:17:50.600 --> 00:17:51.800]  預備請
[00:17:51.800 --> 00:17:56.200]  這百姓既厭棄西羅亞暖流的水
[00:17:56.200 --> 00:18:00.200]  豈與尼遜和尼瑪利的兒子
[00:18:00.200 --> 00:18:03.800]  因此主必使大河翻騰的水
[00:18:03.800 --> 00:18:05.200]  猛然衝來
[00:18:05.200 --> 00:18:07.200]  必衝入猶大
[00:18:07.200 --> 00:18:08.800]  漲日泛濫
[00:18:08.800 --> 00:18:12.400]  以馬來尼亞他展開翅膀
[00:18:12.400 --> 00:18:15.000]  遍滿你的地
[00:18:15.000 --> 00:18:16.800]  他們秘魯歸回之後
[00:18:16.800 --> 00:18:18.400]  他們很清楚知道
[00:18:18.400 --> 00:18:20.200]  為什麼他們要亡國
[00:18:20.200 --> 00:18:22.200]  因為以塞瓦先政說了
[00:18:22.200 --> 00:18:26.800]  他們厭棄西羅亞池的水
[00:18:26.800 --> 00:18:29.200]  西羅亞池是在耶路撒冷那裡
[00:18:29.200 --> 00:18:31.600]  其實說的是他們厭棄什麼
[00:18:31.600 --> 00:18:33.400]  他們厭棄耶和華
[00:18:33.400 --> 00:18:36.000]  打仗的時候反而喜悅什麼
[00:18:36.000 --> 00:18:40.400]  尼遜其實就是一個外邦的皇帝
[00:18:40.400 --> 00:18:42.000]  雅蘭王
[00:18:42.000 --> 00:18:43.200]  又喜悅什麼
[00:18:43.200 --> 00:18:44.800]  尼瑪利的兒子
[00:18:44.800 --> 00:18:47.000]  即當時撒瑪利亞的首領
