
[00:00:00.000 --> 00:00:02.480]  親愛的張叔,我們也感謝你讓我們齊聚在敬拜
[00:01:22.760 --> 00:01:27.760]  他們會製造和出產一些醫眼的藥品
[00:01:28.440 --> 00:01:29.520]  在主要十七年的時候
[00:01:29.520 --> 00:01:31.520]  其實魯底加經歷過大地震
[00:01:31.520 --> 00:01:34.160]  甚至當時他們需要重建
[00:01:34.160 --> 00:01:36.040]  損失非常之大
[00:01:36.040 --> 00:01:40.640]  但是中央政府原本打算資助他們重建
[00:01:40.640 --> 00:01:44.400]  但是魯底加這個地方本身很富有
[00:01:44.400 --> 00:01:47.280]  富有到他不需要政府幫忙
[00:01:47.280 --> 00:01:49.280]  他可以重建這個地方
[00:01:49.280 --> 00:01:53.600]  大概就是一個這樣的金融中心的背景
[00:01:53.600 --> 00:01:56.720]  這個就是當時魯底加城
[00:01:58.840 --> 00:01:59.600]  魯底加教會
[00:01:59.600 --> 00:02:03.040]  我們之前看到教會的書信的時候
[00:02:03.040 --> 00:02:07.120]  這七封信說大致有這樣的一個模式
[00:02:07.120 --> 00:02:08.440]  未必全部齊全
[00:02:08.440 --> 00:02:12.880]  但是在裡面也有說到修信人
[00:02:12.880 --> 00:02:14.200]  主的自稱
[00:02:14.200 --> 00:02:15.040]  主的稱讚
[00:02:15.040 --> 00:02:16.080]  主的責備警告
[00:02:16.080 --> 00:02:17.080]  勸勉應許
[00:02:17.080 --> 00:02:20.600]  我們也看看這段經文
[00:02:20.600 --> 00:02:23.400]  啟示錄第三章十四至二十二節
[00:02:23.400 --> 00:02:27.280]  經文上面我已經用了不同顏色去反映
[00:02:27.280 --> 00:02:31.640]  好像這裡說的是不同的一些模式
[00:02:31.640 --> 00:02:33.440]  所以大家去看的時候也可以留意
[00:02:33.440 --> 00:02:35.760]  我一起讀一下這段經文
[00:02:35.760 --> 00:02:37.680]  十四至二十二節
[00:02:37.680 --> 00:02:38.640]  我一起讀這段經文
[00:02:38.640 --> 00:02:39.480]  預備起
[00:02:39.480 --> 00:02:43.360]  你要寫信給魯底加教會的使者說
[00:02:43.360 --> 00:02:45.080]  那為阿門的
[00:02:45.080 --> 00:02:47.440]  為誠信真實見證的
[00:02:47.440 --> 00:02:51.200]  在神創造萬物之上為元首的說
[00:02:51.200 --> 00:02:53.280]  我知道你的行為
[00:02:53.280 --> 00:02:55.200]  你也不冷也不熱
[00:02:55.480 --> 00:02:57.840]  我巴不得你或冷或熱
[00:02:57.840 --> 00:03:01.200]  你既如溫水也不冷也不熱
[00:03:01.200 --> 00:03:05.040]  所以我必從我口中把你吐出去
[00:03:05.040 --> 00:03:07.360]  你說我是富足
[00:03:07.360 --> 00:03:09.000]  已經發了財
[00:03:09.000 --> 00:03:10.480]  一樣都不缺
[00:03:10.480 --> 00:03:14.520]  卻不知道你是那困苦可憐貧窮
[00:03:14.520 --> 00:03:16.080]  乞顏赤身的
[00:03:16.080 --> 00:03:19.720]  我勸你向我買火煉的房子
[00:03:19.720 --> 00:03:20.880]  叫你富足
[00:03:20.880 --> 00:03:23.080]  又買白衣穿上
[00:03:23.160 --> 00:03:25.960]  叫你赤身的羞恥不露出來
[00:03:25.960 --> 00:03:28.720]  又買眼藥擦你的眼睛
[00:03:28.720 --> 00:03:30.320]  使你能看見
[00:03:30.320 --> 00:03:32.400]  凡我所疼愛的
[00:03:32.400 --> 00:03:34.560]  我就責備管教他
[00:03:34.560 --> 00:03:36.760]  所以你要發熱心
[00:03:36.760 --> 00:03:38.160]  也要悔改
[00:03:38.160 --> 00:03:40.960]  看那我站在門外叩門
[00:03:40.960 --> 00:03:43.920]  若有聽見我聲音就開門的
[00:03:43.920 --> 00:03:46.360]  我要進到他那裡去
[00:03:46.360 --> 00:03:47.480]  我與他
[00:03:47.480 --> 00:03:49.400]  他與我一同坐直
[00:03:49.400 --> 00:03:50.640]  得勝的
[00:03:50.640 --> 00:03:54.280]  我要賜他在我寶座上與我同坐
[00:03:54.280 --> 00:03:56.120]  就如我得了勝
[00:03:56.120 --> 00:03:59.760]  在我父的寶座上與他同坐一般
[00:03:59.760 --> 00:04:02.680]  聖靈向宗教會所說的話
[00:04:02.680 --> 00:04:03.920]  凡有意的
[00:04:03.920 --> 00:04:05.240]  就應當聽
[00:04:05.240 --> 00:04:08.400]  聖靈向宗教會所說的話
[00:04:08.400 --> 00:04:10.520]  凡有意的就應當聽
[00:04:10.520 --> 00:04:14.160]  這些經文一開始的時候
[00:04:14.160 --> 00:04:16.800]  他說你要寫信給老弟家教會的使者
[00:04:16.800 --> 00:04:18.680]  寫信給老弟家教會的使者
[00:04:18.680 --> 00:04:19.560]  就是修信人
[00:04:19.560 --> 00:04:21.400]  就是寫給教會的一些領袖
[00:04:21.400 --> 00:04:23.200]  寫給教會的牧者
[00:04:23.200 --> 00:04:26.120]  主耶穌自己的稱呼是
[00:04:26.120 --> 00:04:27.120]  他說哪為阿門
[00:04:27.120 --> 00:04:29.200]  為誠實真實見證的
[00:04:29.200 --> 00:04:32.280]  在神創造萬物之上為元首的說
[00:04:32.280 --> 00:04:34.200]  一開始的時候
[00:04:34.200 --> 00:04:35.400]  主耶穌自己的稱呼
[00:04:35.400 --> 00:04:37.560]  他說我是阿門的神
[00:04:37.560 --> 00:04:40.880]  阿門如果在《讓方》裡面就說
[00:04:40.880 --> 00:04:41.840]  我是實實在在
[00:04:41.840 --> 00:04:43.400]  經常都說我是實實在在
[00:04:43.400 --> 00:04:46.960]  我就是誠信真實見證的那位
[00:04:47.400 --> 00:04:50.080]  實實在在就說到那位真實的神
[00:04:50.080 --> 00:04:53.040]  那位真真正正的神
[00:04:53.040 --> 00:04:54.360]  所以在《讓方》裡面
[00:04:54.360 --> 00:04:56.840]  時時都說我是實實在在那位的神
[00:04:56.840 --> 00:04:59.720]  就說到主耶穌那種的真實
[00:04:59.720 --> 00:05:02.400]  他是誠信做見證的那位
[00:05:02.400 --> 00:05:07.160]  接著就說他向神創造萬物之上為元首
[00:05:07.160 --> 00:05:09.920]  他不僅是救贖主
[00:05:09.920 --> 00:05:11.720]  不僅是歷史的主
[00:05:11.720 --> 00:05:13.320]  他還是那位創造主
[00:05:13.320 --> 00:05:16.200]  他說到好像哥羅西書裡面說
[00:05:16.200 --> 00:05:18.320]  他是那位元首
[00:05:18.320 --> 00:05:20.840]  他不是被造
[00:05:20.840 --> 00:05:22.200]  他是那位創造者
[00:05:22.200 --> 00:05:24.000]  他有創造的身份
[00:05:24.000 --> 00:05:26.080]  是他一切去創造
[00:05:26.080 --> 00:05:28.320]  一切生命的源頭都在他那裡
[00:05:28.320 --> 00:05:32.720]  所以用這個自稱說到神是真實的神
[00:05:32.720 --> 00:05:34.040]  因為主耶穌就是這樣
[00:05:34.040 --> 00:05:35.840]  他真真實實去做見證
[00:05:35.840 --> 00:05:38.280]  他也是創始成中那位的神
[00:05:38.280 --> 00:05:42.720]  所以當我們在聖誕節的日子裡面
[00:05:42.720 --> 00:05:44.480]  我們去思想主耶穌的降生
[00:05:44.480 --> 00:05:46.280]  思想到他的道成肉身
[00:05:46.280 --> 00:05:49.800]  也都思想到其實他不是被造
[00:05:49.800 --> 00:05:52.600]  而是他自己本身就去創造世界
[00:05:52.600 --> 00:05:55.880]  接著這段經文
[00:05:55.880 --> 00:05:58.600]  我相信是我們時時都說很熟悉的經文
[00:05:58.600 --> 00:06:03.400]  我們時時都說教會巴不得你滑冷或熱
[00:06:03.400 --> 00:06:05.880]  說到老弟家教會的時候不冷不熱
[00:06:05.880 --> 00:06:07.680]  其實什麼意思呢?
[00:06:07.680 --> 00:06:10.240]  過往時時去說不冷不熱的時候
[00:06:10.240 --> 00:06:12.600]  很快就跳下去
[00:06:12.600 --> 00:06:14.480]  好像在屬靈的上面說
[00:06:14.480 --> 00:06:15.680]  你熱心還是不熱心
[00:06:15.680 --> 00:06:16.960]  熱心還是冷淡
[00:06:16.960 --> 00:06:20.400]  其實這段經文去仔細看的時候
[00:06:20.400 --> 00:06:20.920]  他說
[00:06:20.920 --> 00:06:23.000]  我知道你的行為
[00:06:23.000 --> 00:06:24.600]  你也不冷也不熱
[00:06:24.600 --> 00:06:27.480]  我巴不得你滑冷或熱
[00:06:27.480 --> 00:06:30.120]  你既如溫水也不冷也不熱
[00:06:30.120 --> 00:06:33.320]  所以我必從我口中將你們吐出去
[00:06:33.320 --> 00:06:35.360]  其實這裡說到不冷不熱
[00:06:35.360 --> 00:06:37.680]  就不是說到屬靈那種情況
[00:06:37.680 --> 00:06:39.440]  究竟是熱心還是冷淡
[00:06:39.440 --> 00:06:42.520]  而是說那種功用
[00:06:43.600 --> 00:06:48.320]  本身希拉波納有一個溫泉
[00:06:48.320 --> 00:06:51.800]  一個溫泉地帶的水非常熱
[00:06:51.800 --> 00:06:54.280]  溫泉地帶熱的水
[00:06:54.280 --> 00:06:56.680]  其實是有醫療的作用
[00:06:56.680 --> 00:06:59.120]  所以熱的水是有療效的
[00:06:59.120 --> 00:07:02.680]  在哥羅西經過河流一直流
[00:07:02.680 --> 00:07:04.840]  去到哥羅西的水
[00:07:04.840 --> 00:07:10.720]  哥羅西的水好像清涼的泉水一樣
[00:07:11.000 --> 00:07:13.960]  所以一些清涼的泉水去飲用的時候
[00:07:13.960 --> 00:07:15.200]  其實是可以飲用的
[00:07:15.200 --> 00:07:17.120]  也是去飲用的時候
[00:07:17.120 --> 00:07:19.640]  給人一個很舒服的感覺
[00:07:19.640 --> 00:07:25.400]  能夠重新去使一些很累的人
[00:07:25.400 --> 00:07:26.920]  去喝一些水的時候
[00:07:26.920 --> 00:07:28.800]  能夠增添心力
[00:07:28.800 --> 00:07:30.040]  增補體力
[00:07:30.040 --> 00:07:35.080]  所以說到我巴不得你滑冷或熱
[00:07:35.080 --> 00:07:36.880]  其實熱的水是有功用的
[00:07:36.880 --> 00:07:39.040]  冷的水是有功用的
[00:07:39.040 --> 00:07:40.880]  不熱不冷的水
[00:07:40.880 --> 00:07:42.000]  就是一無是處
[00:07:42.000 --> 00:07:43.440]  就是沒有作用的意思
[00:07:43.440 --> 00:07:46.480]  所以不是說淑寧上究竟是熱心還是冷淡
[00:07:46.480 --> 00:07:48.640]  當然後面有說我們要熱心
[00:07:48.640 --> 00:07:50.880]  但是如果說地理環境
[00:07:50.880 --> 00:07:55.880]  其實是用他們當時熟悉的情景處境
[00:07:55.880 --> 00:07:57.440]  熱的水是有意思的
[00:07:57.440 --> 00:07:58.200]  是溫泉
[00:07:58.200 --> 00:08:00.160]  冷的水也是有意思的
[00:08:00.160 --> 00:08:01.080]  能夠飲用
[00:08:01.080 --> 00:08:03.640]  所以是希望你熱或冷
[00:08:03.640 --> 00:08:06.440]  就是你要發揮那種功用和功能
[00:08:08.120 --> 00:08:11.080]  我記得有一次我和彭牧師很多年前
[00:08:11.080 --> 00:08:13.560]  我們去加拿大泡溫泉
[00:08:13.560 --> 00:08:17.120]  有一次去到溫泉地帶裡面
[00:08:17.120 --> 00:08:20.120]  很記得在一個戶外地方
[00:08:20.120 --> 00:08:21.520]  我想是十度八度
[00:08:21.520 --> 00:08:25.800]  一個天氣很冷的地方去泡溫泉
[00:08:25.800 --> 00:08:27.480]  去泡的時候
[00:08:27.480 --> 00:08:29.240]  我記得當時有兩個池
[00:08:29.240 --> 00:08:32.000]  一個池是熱的水
[00:08:32.000 --> 00:08:33.040]  無煙的
[00:08:33.040 --> 00:08:35.240]  一個池的水
[00:08:35.240 --> 00:08:37.000]  說到明是冷水
[00:08:37.680 --> 00:08:40.440]  聽說泡熱水冷水
[00:08:40.440 --> 00:08:42.000]  不知道是不是增加血液循環
[00:08:42.000 --> 00:08:42.560]  還是什麼
[00:08:42.560 --> 00:08:44.200]  就是很有幫助
[00:08:44.200 --> 00:08:49.560]  我們看過當時絕大部分的人都是泡熱水
[00:08:49.560 --> 00:08:52.560]  冷水那個池是一個人都沒有
[00:08:52.560 --> 00:08:54.240]  我和彭牧師說
[00:08:54.240 --> 00:08:55.760]  反正都來到
[00:08:55.760 --> 00:08:57.520]  人家說健康的
[00:08:57.520 --> 00:08:59.280]  我們泡熱還是泡冷呢
[00:08:59.280 --> 00:09:01.040]  還是兩個都泡呢
[00:09:01.040 --> 00:09:03.800]  想了一輪的時候
[00:09:03.800 --> 00:09:06.600]  我想是先苦後甜
[00:09:06.600 --> 00:09:07.800]  還是先甜後苦
[00:09:07.800 --> 00:09:09.360]  泡完熱的泡冷的
[00:09:09.360 --> 00:09:12.440]  熱完之後泡冷的當然是喊救命
[00:09:12.440 --> 00:09:14.800]  冷完之後有些暖的補一補
[00:09:14.800 --> 00:09:15.800]  好一點的
[00:09:15.800 --> 00:09:18.080]  不如好像舒服一點
[00:09:18.080 --> 00:09:21.040]  很記得當時我和他說
[00:09:21.040 --> 00:09:22.920]  不如我們先下凍水
[00:09:22.920 --> 00:09:25.040]  其實在戶外地方只有幾度
[00:09:25.040 --> 00:09:25.920]  下凍水
[00:09:25.920 --> 00:09:27.040]  冰水那樣
[00:09:27.040 --> 00:09:29.960]  我說下到去不要喊
[00:09:29.960 --> 00:09:31.400]  一起下去的時候
[00:09:31.400 --> 00:09:32.360]  泡那些凍水
[00:09:32.360 --> 00:09:33.280]  其實很想喊
[00:09:33.280 --> 00:09:34.080]  尖叫那樣
[00:09:34.080 --> 00:09:35.160]  凍到不得了
[00:09:35.640 --> 00:09:37.320]  我說我們是中國人
[00:09:37.320 --> 00:09:38.200]  很多外國人看著
[00:09:38.200 --> 00:09:39.240]  怎樣都不要立刻走上水
[00:09:39.240 --> 00:09:40.200]  一下去就立刻走上水
[00:09:40.200 --> 00:09:40.880]  就很難看
[00:09:40.880 --> 00:09:42.160]  起碼泡一會兒
[00:09:42.160 --> 00:09:44.360]  泡完凍水的時候
[00:09:44.360 --> 00:09:45.320]  冰這麼凍
[00:09:45.320 --> 00:09:47.640]  然後就走過去旁邊那些
[00:09:47.640 --> 00:09:48.920]  霧煙的熱水
[00:09:48.920 --> 00:09:50.880]  就很舒服地泡
[00:09:50.880 --> 00:09:53.280]  其實在說凍的水
[00:09:53.280 --> 00:09:54.360]  當時是飲用的
[00:09:54.360 --> 00:09:55.440]  但是我們當時溫泉
[00:09:55.440 --> 00:09:57.280]  就是凍的水和熱的水
[00:09:57.280 --> 00:09:58.320]  都是有功用的
[00:09:58.320 --> 00:09:59.800]  就不會是暖的水
[00:09:59.800 --> 00:10:02.880]  幫頂尖會記得的時候
[00:10:05.120 --> 00:10:06.240]  如果有頂尖會認識
[00:10:06.240 --> 00:10:08.200]  就是知道我很喜歡喝可樂
[00:10:08.200 --> 00:10:10.760]  不知道你喝可樂的時候
[00:10:10.760 --> 00:10:12.480]  通常你會怎樣喝呢?
[00:10:12.480 --> 00:10:15.960]  喜歡喝可樂的人
[00:10:15.960 --> 00:10:17.800]  我不是幫你賣告白
[00:10:17.800 --> 00:10:19.040]  就是喜歡喝可樂的人
[00:10:19.040 --> 00:10:20.240]  你會怎樣喝呢?
[00:10:20.240 --> 00:10:23.320]  要麼你就喝凍到不得了的可樂
[00:10:23.320 --> 00:10:25.360]  冰這麼凍
[00:10:25.360 --> 00:10:26.800]  其實我經常都說
[00:10:26.800 --> 00:10:28.080]  就是為了一口氣
[00:10:28.080 --> 00:10:29.640]  就是回復那些小朋友
[00:10:29.640 --> 00:10:30.440]  好像掃風一樣
[00:10:30.440 --> 00:10:31.280]  其實你喝完可樂
[00:10:31.280 --> 00:10:32.520]  就是覺得那種舒暢
[00:10:32.520 --> 00:10:34.120]  所以你喝可樂
[00:10:34.440 --> 00:10:35.960]  要麼就喝冰這麼凍的可樂
[00:10:35.960 --> 00:10:36.680]  凍到不得了
[00:10:36.680 --> 00:10:38.400]  你就覺得喝下去很舒服
[00:10:38.400 --> 00:10:40.800]  你喝可樂
[00:10:40.800 --> 00:10:42.680]  要麼如果你喝熱的
[00:10:42.680 --> 00:10:45.520]  就煮檸檬汁加薑
[00:10:45.520 --> 00:10:47.320]  你有些傷風感冒
[00:10:47.320 --> 00:10:48.240]  不舒服的時候
[00:10:48.240 --> 00:10:50.120]  你覺得也很舒服
[00:10:50.120 --> 00:10:52.040]  所以你喝可樂的時候
[00:10:52.040 --> 00:10:54.400]  要麼你就喝很熱的可樂
[00:10:54.400 --> 00:10:55.960]  就是煮檸檬汁
[00:10:55.960 --> 00:10:58.600]  要麼你就喝冰這麼凍的可樂
[00:10:58.600 --> 00:11:00.040]  都是有功用的
[00:11:00.040 --> 00:11:01.640]  無論你很舒暢也好
[00:11:01.640 --> 00:11:04.280]  無論你有療效也好
[00:11:04.800 --> 00:11:06.240]  你都要喝熱的和凍的
[00:11:06.240 --> 00:11:08.120]  我個人
[00:11:08.120 --> 00:11:11.000]  我很怕喝一些暖的可樂
[00:11:11.000 --> 00:11:12.840]  什麼叫暖的可樂呢?
[00:11:12.840 --> 00:11:14.000]  就是又沒有放進冰箱
[00:11:14.000 --> 00:11:15.080]  又沒有煮過
[00:11:15.080 --> 00:11:16.560]  然後就給你一罐
[00:11:16.560 --> 00:11:17.440]  你打開來喝
[00:11:17.440 --> 00:11:18.400]  還要放涼一會
[00:11:18.400 --> 00:11:19.880]  你打開完罐
[00:11:19.880 --> 00:11:22.520]  其實完全不凍不熱
[00:11:22.520 --> 00:11:23.280]  又沒有氣
[00:11:23.280 --> 00:11:24.600]  其實你喝下去
[00:11:24.600 --> 00:11:25.840]  是難喝到不得了的
[00:11:25.840 --> 00:11:28.960]  所以這個方便你記住
[00:11:28.960 --> 00:11:31.040]  就是你熱的是有療效的
[00:11:31.040 --> 00:11:33.760]  凍的是有那種清涼的感覺
[00:11:34.240 --> 00:11:35.800]  我個人就很怕喝一些
[00:11:35.800 --> 00:11:38.440]  一罐完全沒有冰又沒有煮過的可樂
[00:11:38.440 --> 00:11:40.200]  喝下去是非常難喝
[00:11:40.200 --> 00:11:41.080]  想吐出來
[00:11:41.080 --> 00:11:43.320]  所以無論熱的凍的
[00:11:43.320 --> 00:11:44.400]  都是在說功用
[00:11:44.400 --> 00:11:46.000]  這裡就在說
[00:11:46.000 --> 00:11:47.760]  就是教會裡面
[00:11:47.760 --> 00:11:50.360]  我巴不得你冷或熱
[00:11:50.360 --> 00:11:53.680]  其實是在說教會要發揮那種功用
[00:11:53.680 --> 00:11:55.200]  如果不是的話
[00:11:55.200 --> 00:11:56.320]  就一無是處
[00:11:56.320 --> 00:12:01.040]  老太家教會怎麼說呢?
[00:12:02.040 --> 00:12:04.960]  醒華理說去引用他們自己的說話
[00:12:04.960 --> 00:12:06.680]  我是富足已經發了財
[00:12:06.680 --> 00:12:07.920]  一樣都不缺
[00:12:07.920 --> 00:12:09.280]  其實對他們來說
[00:12:09.280 --> 00:12:10.360]  在金融中心裡面
[00:12:10.360 --> 00:12:12.400]  無可否認他們非常富裕
[00:12:12.400 --> 00:12:13.440]  非常富足
[00:12:13.440 --> 00:12:15.640]  他甚至說我們已經富足了
[00:12:15.640 --> 00:12:16.680]  我們已經有錢了
[00:12:16.680 --> 00:12:17.840]  我們一樣都不缺
[00:12:17.840 --> 00:12:19.320]  對他來說
[00:12:19.320 --> 00:12:21.040]  他覺得我們也挺好的
[00:12:21.040 --> 00:12:23.920]  我們已經有經濟上的實力
[00:12:23.920 --> 00:12:26.880]  我們已經有相當的富裕
[00:12:26.880 --> 00:12:29.240]  也有相當的錢
[00:12:29.720 --> 00:12:32.440]  而錢就成為他們那種安全感
[00:12:32.440 --> 00:12:36.440]  錢也成為他們覺得我們可以擁有其他不同的東西
[00:12:36.440 --> 00:12:38.040]  我們一樣都不缺
[00:12:38.040 --> 00:12:44.360]  但是很可悲的時候其實
[00:12:44.360 --> 00:12:48.080]  就是他們窮到只剩下錢
[00:12:48.080 --> 00:12:50.520]  沒錯他們很富裕
[00:12:50.520 --> 00:12:51.440]  沒錯他們有錢
[00:12:51.440 --> 00:12:54.520]  沒錯他們有不同生活的富裕
[00:12:54.520 --> 00:12:57.960]  他們覺得他們甚至自我感覺良好
[00:12:57.960 --> 00:12:59.400]  我們一樣都不缺
[00:12:59.960 --> 00:13:02.680]  有一本書就說窮到只剩下錢
[00:13:02.680 --> 00:13:06.080]  故事的主人翁就說有朋友去探望他
[00:13:06.080 --> 00:13:07.880]  他去招待朋友的時候
[00:13:07.880 --> 00:13:08.880]  家裡大得不得了
[00:13:08.880 --> 00:13:10.120]  家裡有很多間房
[00:13:10.120 --> 00:13:11.320]  車也有很多輛
[00:13:11.320 --> 00:13:14.080]  當他朋友去到一間這麼大的房子
[00:13:14.080 --> 00:13:18.400]  去到他家裡面看到有很多部名車的時候
[00:13:18.400 --> 00:13:19.440]  接著就問他
[00:13:19.440 --> 00:13:21.800]  你先生去了哪裡?
[00:13:21.800 --> 00:13:24.640]  他就說我先生有外遇已經不在了
[00:13:24.640 --> 00:13:26.640]  你的子女去了哪裡?
[00:13:26.640 --> 00:13:27.880]  他們已經長大了
[00:13:27.880 --> 00:13:29.080]  有他們的生活了
[00:13:29.480 --> 00:13:30.720]  所以剩下這麼大間房子
[00:13:30.720 --> 00:13:32.040]  也只有我一個人住
[00:13:32.040 --> 00:13:36.040]  所以這本書裡面就說窮到只剩下錢
[00:13:36.040 --> 00:13:38.720]  其實對腦底家教會來說
[00:13:38.720 --> 00:13:41.120]  也對他們那種責備就是
[00:13:41.120 --> 00:13:42.640]  他們覺得他們很富裕
[00:13:42.640 --> 00:13:44.400]  覺得自己一無所缺
[00:13:44.400 --> 00:13:46.800]  但是窮到只剩下錢
[00:13:46.800 --> 00:13:50.080]  我否認我時時都說
[00:13:50.080 --> 00:13:53.760]  教會我們都或多或少
[00:13:53.760 --> 00:13:56.760]  我們都會每一年都要很著重
[00:13:56.760 --> 00:13:59.680]  我們在法理上
[00:13:59.680 --> 00:14:00.800]  法律上
[00:14:00.800 --> 00:14:03.680]  我們很看著這盤數
[00:14:03.680 --> 00:14:05.080]  我們有核數師報告
[00:14:05.080 --> 00:14:08.240]  去找會計師去做一些核數
[00:14:08.240 --> 00:14:10.240]  但是我就說
[00:14:10.240 --> 00:14:13.480]  我們只是如果在核數師報告裡面
[00:14:13.480 --> 00:14:15.400]  看過核數師有沒有意見
[00:14:15.400 --> 00:14:16.840]  會計師有沒有意見
[00:14:16.840 --> 00:14:18.960]  當然這盤數很漂亮的
[00:14:18.960 --> 00:14:19.560]  正數的
[00:14:19.560 --> 00:14:20.400]  有盈餘的
[00:14:20.400 --> 00:14:23.840]  是一個非常健康財務的狀況
[00:14:23.840 --> 00:14:25.840]  也是很穩妥非常重要
[00:14:25.840 --> 00:14:27.320]  我不是說不重要
[00:14:27.320 --> 00:14:28.840]  但是與此同時
[00:14:28.840 --> 00:14:31.840]  我們要完成在法理上
[00:14:31.840 --> 00:14:34.480]  我們看會計師報告
[00:14:34.480 --> 00:14:37.360]  他有沒有一些意見
[00:14:37.360 --> 00:14:41.600]  還是覺得那份報告是健全之餘
[00:14:41.600 --> 00:14:43.760]  我們有沒有問一下主
[00:14:43.760 --> 00:14:46.440]  其實主你想我們這份報告是怎樣呢
[00:14:46.440 --> 00:14:48.600]  我們有沒有問一下主
[00:14:48.600 --> 00:14:50.520]  其實那些錢應該怎樣用呢
[00:14:50.520 --> 00:14:51.440]  怎樣花呢
[00:14:51.440 --> 00:14:54.000]  盈餘當然是重要
[00:14:54.480 --> 00:14:56.160]  但是如果只剩下錢
[00:14:56.160 --> 00:14:58.160]  其實作用不是很大
[00:14:58.160 --> 00:15:00.000]  今年你看我們報告
[00:15:00.000 --> 00:15:00.960]  待會也會看到
[00:15:00.960 --> 00:15:02.800]  我們今年也有很多盈餘
[00:15:02.800 --> 00:15:04.560]  但是今年很多盈餘
[00:15:04.560 --> 00:15:05.600]  其實是賬面數而已
[00:15:05.600 --> 00:15:07.520]  今年很多盈餘是因為
[00:15:07.520 --> 00:15:08.520]  有些同工還沒請到
[00:15:08.520 --> 00:15:09.760]  所以就有盈餘
[00:15:09.760 --> 00:15:12.840]  但是如果你看奉獻的預算
[00:15:12.840 --> 00:15:13.760]  其實我們還沒到
[00:15:13.760 --> 00:15:16.040]  應該齊人的時候
[00:15:16.040 --> 00:15:17.040]  預算是還沒到的
[00:15:17.040 --> 00:15:19.760]  只不過現在好像有很多數字的盈餘
[00:15:19.760 --> 00:15:21.840]  其實盈餘是因為有幾個同工還沒請到
[00:15:21.840 --> 00:15:23.040]  所以就有盈餘
[00:15:23.720 --> 00:15:25.800]  所以我說不要只看
[00:15:25.800 --> 00:15:29.120]  我們剩下有多少錢
[00:15:29.120 --> 00:15:30.800]  表面是怎樣的
[00:15:30.800 --> 00:15:33.440]  其實他們的情況
[00:15:33.440 --> 00:15:34.120]  這裡說
[00:15:34.120 --> 00:15:36.600]  雖然他們有錢
[00:15:36.600 --> 00:15:37.880]  但是他們不知道
[00:15:37.880 --> 00:15:40.440]  你們是困苦可憐
[00:15:40.440 --> 00:15:42.120]  貧窮核眼赤身
[00:15:42.120 --> 00:15:44.960]  他們真正的境況是
[00:15:44.960 --> 00:15:46.600]  貧窮可憐
[00:15:46.600 --> 00:15:48.920]  困苦核眼赤身
[00:15:48.920 --> 00:15:51.480]  他們完全沒有這樣為意
[00:15:51.480 --> 00:15:53.000]  自我感覺良好
[00:15:53.520 --> 00:15:57.440]  其實有一些外強中乾的感覺
[00:15:57.440 --> 00:16:00.080]  剛好禮拜五晚
[00:16:00.080 --> 00:16:01.680]  其實有不少頂姐妹
