
[00:00:00.000 --> 00:00:05.000]  主持人:我們在聆聽上主的說話之前,我們一起同心低頭禱告。
[00:09:54.000 --> 00:10:03.000]  昨天就去一間電器店,和一個人聊天,買電腦的東西,
[00:10:03.000 --> 00:10:11.000]  和他聊天的時候,我就說我們教會有一部電腦,
[00:10:11.000 --> 00:10:16.000]  一邊剪片,教會有一部電腦剪片給大家做高清廣播,
[00:10:16.000 --> 00:10:24.000]  我就說這部電腦很慢,我做一部影片要四至五個小時,
[00:10:24.000 --> 00:10:28.000]  不計剪片的時間,剪好一個多兩個小時之後,
[00:10:28.000 --> 00:10:31.000]  我還要用四至五個小時才能把影片剪出來,
[00:10:31.000 --> 00:10:40.000]  我聽聞有一張顯示卡插進去之後會快一倍,或者快很多倍,
[00:10:40.000 --> 00:10:47.000]  他說買吧,這塊很好的了,我就心裡就想買了,
[00:10:47.000 --> 00:10:54.000]  但我都問多一句,我就說如果不是真的這麼快,
[00:10:54.000 --> 00:11:02.000]  可不可以拿回來退錢,這個很正常,你告訴我快很多,
[00:11:02.000 --> 00:11:10.000]  未必是快那麼多,可不可以退錢,他一句就說不能夠,
[00:11:10.000 --> 00:11:19.000]  我就在想了很久,我站在劇書面前,有沒有方法可以試到,
[00:11:19.000 --> 00:11:29.000]  又不開到盒子呢,想了很久,這些邪惡觀念就開始出來了,
[00:11:29.000 --> 00:11:38.000]  最後的想法就是,我都是做神的工作,為什麼我要想那麼多呢,
[00:11:38.000 --> 00:11:44.000]  打給童工,大家想想這樣做如何,童工說,
[00:11:44.000 --> 00:11:51.000]  牧師我知道你很想省錢,不過問題就是,其中一個回覆就是,
[00:11:51.000 --> 00:11:58.000]  原本教會想買一部電腦,幾千元的,都不要緊,做好工作都不要緊,
[00:11:58.000 --> 00:12:05.000]  不要想了,他說你現在找幾百元可以儲到幾千元的工作,
[00:12:05.000 --> 00:12:09.000]  你想想有沒有可能,我覺得這句說話有意思,他提醒我,
[00:12:09.000 --> 00:12:16.000]  我應該是這麼回答,好,我就跟劇書說我不買了,
[00:12:16.000 --> 00:12:25.000]  人很多時候有很多詭計,你不知道的,就算你做一些很正確的事也好,
[00:12:25.000 --> 00:12:31.000]  你自己可以想很多詭計出來去掩飾自己可能做的事都是對的,
[00:12:31.000 --> 00:12:39.000]  這個世界最常用的一塊來掩飾人罪惡的行為和思維,
[00:12:39.000 --> 00:12:46.000]  就是將自己用一個很高的名譽來包裝自己,
[00:12:46.000 --> 00:12:55.000]  來到第47節,這段成經第47節,當耶穌仍然在赫西瑪利園的時候,
[00:12:55.000 --> 00:13:02.000]  和那些門徒剛剛祈園禱的時候,跟祂說起床了,
[00:13:02.000 --> 00:13:10.000]  那些捉我的人和賣人紙的人來了,快點起床吧!
[00:13:10.000 --> 00:13:19.000]  主耶穌很輕柔地去邀請這群信徒來了,這個面對的時間真的到了,
[00:13:19.000 --> 00:13:26.000]  讀到這段聖經的時候,我就想起耶穌由耶利哥城上耶路撒冷的時候,
[00:13:26.000 --> 00:13:35.000]  你如果還記得有兩個人在路邊等耶穌救他們的,他們聽到東西不過盲的,
[00:13:35.000 --> 00:13:44.000]  他們唯有怎樣去呼求耶穌來拯救他們,但是在拯救呼求的時候,
[00:13:44.000 --> 00:13:51.000]  耶穌和那些門徒說,我們現在正式上耶路撒冷,這條路是真的來了,
[00:13:51.000 --> 00:13:58.000]  這個信是真正面對挑戰的時候了,那個還好像遙不可及,
[00:13:58.000 --> 00:14:07.000]  來到這裡,真是這些捉拿耶穌的人來了,耶穌還在跟那些門徒勸他們,提醒他們來了,
[00:14:07.000 --> 00:14:15.000]  跟我一起去面對,就有十二個門徒裡面的猶大來到他們當中,
[00:14:15.000 --> 00:14:24.000]  並且帶著一大幫人來拿著刀棒,這幫人是什麼人來的?
[00:14:24.000 --> 00:14:32.000]  聖經這裡記載,是從祭司長和民間的長老那裡拆他們而來的,
[00:14:32.000 --> 00:14:41.000]  一起來跟十二門徒裡面其中一個叫做猶大,來到捉拿耶穌。
[00:14:41.000 --> 00:14:50.000]  這兩節經文有什麼特別呢?特別就特別在馬太在記載的時候,
[00:14:50.000 --> 00:14:57.000]  關於加略人猶大這個很熟悉的人物,有一些改變了的描述,
[00:14:57.000 --> 00:15:01.000]  有沒有留意怎樣描述介紹猶大?
[00:15:01.000 --> 00:15:08.000]  再沒有用加略人猶大這個來去界定他是一個什麼人,
[00:15:08.000 --> 00:15:14.000]  而相反是指出他是十二個門徒裡面的猶大。
[00:15:14.000 --> 00:15:21.000]  如果大家知道寫馬太福音的作者馬太寫馬太福音的時候,
[00:15:21.000 --> 00:15:31.000]  其實耶穌已經死了,他已經知道耶穌已經復活離開了這個世界,
[00:15:31.000 --> 00:15:37.000]  回到天父裡面為我們預備地方,也都知道加略人猶大已經死了,
[00:15:37.000 --> 00:15:45.000]  為什麼他在這裡這麼刻意地去用那十二個門徒來介紹猶大呢?
[00:15:45.000 --> 00:15:48.000]  首先我們要問這條問題,
[00:15:48.000 --> 00:15:53.000]  穆師傅,這麼細微的東西都要照顧?
[00:15:53.000 --> 00:15:58.000]  是的,因為我們一直知道的都叫做加略人猶大,加略人猶大。
[00:15:58.000 --> 00:16:02.000]  什麼叫做加略人猶大?
[00:16:02.000 --> 00:16:11.000]  大家知道就會突然猜到了,加略人猶大就是加略人猶大。
[00:16:11.000 --> 00:16:13.000]  為什麼不叫猶大呢?
[00:16:13.000 --> 00:16:15.000]  只是要說加略人呢?
[00:16:15.000 --> 00:16:17.000]  加略人是什麼人?
[00:16:17.000 --> 00:16:20.000]  加略是不是一個地方?
[00:16:20.000 --> 00:16:38.000]  不是啊,這個介紹加略人,其實是一個支派的人士的名稱。
[00:16:38.000 --> 00:16:43.000]  如果大家知道在希伯來人的社群裡面,
[00:16:43.000 --> 00:16:48.000]  其中有一個支派裡面的世支派,
[00:16:48.000 --> 00:16:51.000]  就叫做戈赫族。
[00:16:51.000 --> 00:17:00.000]  戈赫族其實就是這裡所說的中文翻譯的加略人。
[00:17:00.000 --> 00:17:10.000]  原來猶大這個耶穌呼召的門徒有這樣的背景。
[00:17:10.000 --> 00:17:14.000]  他是一個戈赫族的後裔。
[00:17:14.000 --> 00:17:19.000]  有些人就會問戈赫族有什麼料啊?
[00:17:19.000 --> 00:17:21.000]  戈赫族就很重要了。
[00:17:21.000 --> 00:17:28.000]  在以色列文裡面,半約櫃都要找戈赫族的。
[00:17:28.000 --> 00:17:30.000]  那你知道多重要了是不是?
[00:17:30.000 --> 00:17:36.000]  所以如果在教會裡面,如果教會管音響的,
[00:17:36.000 --> 00:17:37.000]  那你知道多重要了。
[00:17:37.000 --> 00:17:40.000]  管internet上網的有多重要了是不是?
[00:17:40.000 --> 00:17:43.000]  每個環節緊緊相扣的。
[00:17:43.000 --> 00:17:47.000]  沒了就有很多大兄姐妹上網看不到。
[00:17:47.000 --> 00:17:54.000]  沒了大兄姐妹就沒得這麼清楚在現場聽到那個錄音。
[00:17:54.000 --> 00:17:57.000]  戈赫是一個這麼重要的背景。
[00:17:57.000 --> 00:18:00.000]  竟然馬太來到這段聖經裡面,
[00:18:00.000 --> 00:18:06.000]  不再用這個人的族的背景來包裝他。
[00:18:06.000 --> 00:18:12.000]  他用一個十二個門徒之間的其中一個來介紹。
[00:18:12.000 --> 00:18:14.000]  換句話來說,
[00:18:14.000 --> 00:18:24.000]  很明顯馬太是從來沒有抹殺過尤大曾經在耶穌基督裡面被呼召的其中一員。
[00:18:24.000 --> 00:18:26.000]  那我們就想問,
[00:18:26.000 --> 00:18:28.000]  如果你是馬太的話,
[00:18:28.000 --> 00:18:32.000]  你又知道加略人尤大出賣耶穌,
[00:18:32.000 --> 00:18:34.000]  也害死我們的主。
[00:18:34.000 --> 00:18:36.000]  你寫他的時候,
[00:18:36.000 --> 00:18:40.000]  你還忍不忍心寫他是十二個門徒之一?
[00:18:40.000 --> 00:18:42.000]  你當然有這麼壞,
[00:18:42.000 --> 00:18:44.000]  寫得這麼壞。
[00:18:44.000 --> 00:18:47.000]  但是他沒有。
[00:18:47.000 --> 00:18:50.000]  很日盈,
[00:18:50.000 --> 00:18:52.000]  很逆人性。
[00:18:52.000 --> 00:18:55.000]  逆人性的意思是什麼意思?
[00:18:55.000 --> 00:19:00.000]  這個一定有一些東西推動他要這樣記載。
[00:19:00.000 --> 00:19:09.000]  什麼推動他仍然要記載這位加略人尤大要做十二門徒之一的其中一個門徒。
[00:19:09.000 --> 00:19:11.000]  為了加略人尤大呢?
[00:19:11.000 --> 00:19:14.000]  是因為一個原因。
[00:19:14.000 --> 00:19:20.000]  是一個他對上主耶穌呼召的主權的尊重。
[00:19:20.000 --> 00:19:23.000]  一會兒他最後的點我會說的。
[00:19:23.000 --> 00:19:28.000]  因為主耶穌選了他做十二個門徒,
[00:19:28.000 --> 00:19:32.000]  他仍然用他十二門徒這個身份去介紹他。
[00:19:32.000 --> 00:19:35.000]  不按照自己個人的思想,
[00:19:35.000 --> 00:19:37.000]  這個人加略人尤大,
[00:19:37.000 --> 00:19:40.000]  就是用他的背景來包裝他。
[00:19:40.000 --> 00:19:41.000]  他都很給他面子,
[00:19:41.000 --> 00:19:43.000]  遲些一定不給面子。
[00:19:43.000 --> 00:19:46.000]  從這段聖經裏面我們可以看見,
[00:19:46.000 --> 00:19:50.000]  這個馬太記載尤大的時候,
[00:19:50.000 --> 00:19:54.000]  他仍然有一種尊重上主主權,
[00:19:54.000 --> 00:19:56.000]  呼召人這個主權。
[00:19:56.000 --> 00:19:58.000]  所以他在這個時候,
[00:19:58.000 --> 00:20:01.000]  就將這個人的一個身份,
[00:20:01.000 --> 00:20:06.000]  不是定落在一個希伯來人的族身份裏面,
[00:20:06.000 --> 00:20:09.000]  而是上主耶穌呼召的裏面。
[00:20:09.000 --> 00:20:13.000]  好了,這個人的呼召能不能夠真是匹配呢?
[00:20:13.000 --> 00:20:16.000]  他就想突顯這一點出來。
[00:20:16.000 --> 00:20:18.000]  這裏我們再看一下,
[00:20:18.000 --> 00:20:20.000]  尤大這次回來是怎樣樣?
[00:20:20.000 --> 00:20:25.000]  這次他不是自己單人匹馬去捉耶穌,
[00:20:25.000 --> 00:20:26.000]  他反而是怎樣?
[00:20:26.000 --> 00:20:31.000]  帶著一大群的人陪同他一齊前來。
[00:20:31.000 --> 00:20:33.000]  這批人還有一個特點,
[00:20:33.000 --> 00:20:37.000]  這批人全部手持什麼?
[00:20:37.000 --> 00:20:39.000]  刀和棒。
[00:20:39.000 --> 00:20:41.000]  在原文聖經裏面,
[00:20:41.000 --> 00:20:43.000]  刀和棒這裏所講的,
[00:20:43.000 --> 00:20:48.000]  是指到匕首和一些木棍。
[00:20:48.000 --> 00:20:50.000]  匕首不用用,
[00:20:50.000 --> 00:20:52.000]  通常是一些短刀,
[00:20:52.000 --> 00:20:55.000]  即是可以收藏在衣袖裏面的,
[00:20:55.000 --> 00:20:57.000]  插在腰間裏面的,
[00:20:57.000 --> 00:20:58.000]  就不是一把大劍,
[00:20:58.000 --> 00:21:01.000]  要一把大斧頭那些。
[00:21:01.000 --> 00:21:03.000]  木棒是指什麼呢?
[00:21:03.000 --> 00:21:05.000]  木棒原來這個字眼,
[00:21:05.000 --> 00:21:08.000]  甚至可以指到是一些木製的製品,
[00:21:08.000 --> 00:21:10.000]  可能甚至十字架,
[00:21:10.000 --> 00:21:15.000]  都可以用到這個木棒這個字來形容。
[00:21:15.000 --> 00:21:18.000]  不過從這段聖經裏面我們知道,
[00:21:18.000 --> 00:21:21.000]  的而取確只是一條木棒,
[00:21:21.000 --> 00:21:27.000]  一條來打架所用的工具,
[00:21:27.000 --> 00:21:29.000]  武器你可以說得。
[00:21:29.000 --> 00:21:32.000]  總而言之,來者不善。
[00:21:32.000 --> 00:21:34.000]  這些工具是用來捉什麼呢?
[00:21:34.000 --> 00:21:39.000]  通常是用來捉那些反動分子,
[00:21:39.000 --> 00:21:42.000]  即是木棒,
[00:21:42.000 --> 00:21:45.000]  不知道是否藤條,
[00:21:45.000 --> 00:21:48.000]  或者是藤條都不足為奇,
[00:21:48.000 --> 00:21:51.000]  喜歡就打人。
[00:21:51.000 --> 00:21:53.000]  但最重要的這班人,
[00:21:53.000 --> 00:21:58.000]  是來自大祭司和一群長老,
[00:21:58.000 --> 00:22:01.000]  所差派而來的。
[00:22:01.000 --> 00:22:03.000]  來到這裏,
[00:22:03.000 --> 00:22:06.000]  馬太介紹完所有的人馬之後,
[00:22:06.000 --> 00:22:11.000]  他就再送上一個獨特的身份,
[00:22:11.000 --> 00:22:16.000]  去讓我們知道這位猶大是怎樣的,
[00:22:16.000 --> 00:22:17.000]  四十八節。
[00:22:17.000 --> 00:22:20.000]  他說:乃賣耶穌的,
[00:22:20.000 --> 00:22:22.000]  給了他們一個暗號。
[00:22:22.000 --> 00:22:28.000]  說:我與誰親嘴,誰就是他,
[00:22:28.000 --> 00:22:31.000]  你們就可以捉住他。
[00:22:31.000 --> 00:22:33.000]  讀到這裏,
[00:22:33.000 --> 00:22:35.000]  不知道你有沒有什麼疑問?
[00:22:35.000 --> 00:22:41.000]  耶穌都不是陌生人,
[00:22:41.000 --> 00:22:43.000]  耶穌沒有多久之前,
[00:22:43.000 --> 00:22:46.000]  才操入聖殿的時候,
[00:22:46.000 --> 00:22:49.000]  大家群眾都不知道多麼轟動,
[00:22:49.000 --> 00:22:53.000]  沒理由沒有人知道誰是耶穌。
[00:22:53.000 --> 00:22:58.000]  為什麼猶大要在這裏,
[00:22:58.000 --> 00:23:02.000]  和這班捉拿耶穌基督的人,
[00:23:02.000 --> 00:23:05.000]  有這樣的暗號呢?
[00:23:05.000 --> 00:23:07.000]  暗號就是說,
[00:23:07.000 --> 00:23:09.000]  只有他們唯來知道的。
[00:23:09.000 --> 00:23:15.000]  我們用現代的科技來講,
[00:23:15.000 --> 00:23:17.000]  他們有一個關鍵,
[00:23:17.000 --> 00:23:24.000]  但是這班人就有一個encryption,
[00:23:24.000 --> 00:23:27.000]  解決了,解碼了。
[00:23:27.000 --> 00:23:31.000]  當暗號這條鍵一出,
[00:23:31.000 --> 00:23:33.000]  你就可以解碼,
[00:23:33.000 --> 00:23:35.000]  這個就是那個什麼人。
[00:23:35.000 --> 00:23:37.000]  原來這個暗號最主要是指向於,
[00:23:37.000 --> 00:23:39.000]  要捉誰。
[00:23:39.000 --> 00:23:44.000]  但為什麼要和這班人有這樣的暗號呢?
[00:23:44.000 --> 00:23:47.000]  既然耶穌有這麼多人認識,
[00:23:47.000 --> 00:23:50.000]  為什麼他們需要一個暗號呢?
[00:23:50.000 --> 00:23:54.000]  有些色經家就這樣說,
[00:23:54.000 --> 00:23:56.000]  這段聖經的暗號最主要的原因,
[00:23:56.000 --> 00:23:58.000]  因為那裏很黑,
[00:23:58.000 --> 00:24:00.000]  很黑他們看不到,
[00:24:00.000 --> 00:24:02.000]  所以他們需要一個暗號。
[00:24:02.000 --> 00:24:03.000]  其實說真的,
[00:24:03.000 --> 00:24:05.000]  如果那裏這麼黑的話,
[00:24:05.000 --> 00:24:08.000]  連猶大都看不到。
[00:24:08.000 --> 00:24:10.000]  況且夜行人不會黑,
[00:24:10.000 --> 00:24:15.000]  黑黑黑沒有黑,一定會帶齊火把。
[00:24:15.000 --> 00:24:16.000]  他們沒有電筒,
[00:24:16.000 --> 00:24:18.000]  我們就帶電筒而已。
[00:24:18.000 --> 00:24:19.000]  現在沒有人帶電筒,
[00:24:19.000 --> 00:24:21.000]  現在帶手機,
[00:24:21.000 --> 00:24:22.000]  Power On,
[00:24:22.000 --> 00:24:28.000]  手機的畫面降到殘死人都可以。
[00:24:28.000 --> 00:24:32.000]  為什麼要這樣做?
[00:24:32.000 --> 00:24:35.000]  為什麼這班人不知道誰是耶穌,
[00:24:35.000 --> 00:24:37.000]  要給一個這樣的暗號,
[00:24:37.000 --> 00:24:44.000]  證明誰是耶穌才去捉祂呢?
[00:24:44.000 --> 00:24:48.000]  最主要其中一個可能性,
[00:24:48.000 --> 00:24:57.000]  就是這班人從來都不知道耶穌是誰。
[00:24:57.000 --> 00:24:58.000]  那你說,
[00:24:58.000 --> 00:24:59.000]  穆斯林剛剛才說,
[00:24:59.000 --> 00:25:01.000]  因為耶穌這麼高調進入耶路撒冷城,
[00:25:01.000 --> 00:25:02.000]  每個人都來迎接祂,
[00:25:02.000 --> 00:25:05.000]  怎麼會不知道呢?
[00:25:05.000 --> 00:25:09.000]  其中一個最大可能性,
[00:25:09.000 --> 00:25:12.000]  就是這班人根本在耶穌進入耶路撒冷城的時候,
[00:25:12.000 --> 00:25:15.000]  根本就不在場。
[00:25:15.000 --> 00:25:20.000]  那你說為什麼他們不在場呢?
[00:25:20.000 --> 00:25:23.000]  因為這班人可能根本上,
[00:25:23.000 --> 00:25:27.000]  他就不是住宅在耶路撒冷城的人,
[00:25:27.000 --> 00:25:29.000]  甚至不是耶路撒冷城的居民。
[00:25:29.000 --> 00:25:32.000]  等一下我再詳細解釋,
[00:25:32.000 --> 00:25:35.000]  可能是這個解釋。
[00:25:35.000 --> 00:25:37.000]  不過無論如何,
[00:25:37.000 --> 00:25:41.000]  這班人都帶齊了工具進來,
[00:25:41.000 --> 00:25:44.000]  要有一個暗號才知道誰是耶穌,
[00:25:44.000 --> 00:25:48.000]  才去捉祂們。
[00:25:48.000 --> 00:25:52.000]  馬太在這裡想告訴我們什麼呢?
[00:25:52.000 --> 00:25:54.000]  馬太想告訴我們,
[00:25:54.000 --> 00:25:59.000]  一個跟隨了耶穌三年多的門徒,
[00:25:59.000 --> 00:26:04.000]  十二個門徒之一的猶大。
[00:26:04.000 --> 00:26:09.000]  他有一個這麼尊貴的名分身份,
