
[00:00:00.000 --> 00:00:02.000]  我不知道你們的感受是怎樣
[00:01:15.320 --> 00:01:17.120]  就是放在油缸裏面
[00:01:17.120 --> 00:01:18.160]  讓他們去
[00:01:18.160 --> 00:01:19.020]  讓他們去
[00:01:19.020 --> 00:01:19.820]  讓他們去
[00:01:19.820 --> 00:01:23.920]  筲箕灣浸信會經歷聖靈的更新
[00:01:23.920 --> 00:01:27.180]  實在是天賦很大奇妙的恩典
[00:01:27.180 --> 00:01:29.860]  我來到這間教會的時候
[00:01:29.860 --> 00:01:32.620]  我都很渴望我自己的生命
[00:01:32.620 --> 00:01:36.720]  同樣都能夠不斷經歷聖靈的更新
[00:01:36.720 --> 00:01:39.720]  短短幾個月和大家的相處
[00:01:39.720 --> 00:01:44.320]  我感受到你們有很多屬靈的優勝的地方
[00:01:44.320 --> 00:01:47.020]  是我需要去揣摩和學習的
[00:01:47.020 --> 00:01:49.320]  我舉一個例子大家會明白
[00:01:49.720 --> 00:01:54.620]  我以前不懂得什麼是擒與金香爐的聚會或者禱告
[00:01:54.620 --> 00:01:57.520]  但是我來到修浸之後
[00:01:57.520 --> 00:01:58.720]  我經歷了兩次
[00:01:58.720 --> 00:02:00.520]  一次在我們的祈禱會
[00:02:00.520 --> 00:02:02.620]  一次在我們的退修營
[00:02:02.620 --> 00:02:04.420]  童宮的退修營裏面
[00:02:04.420 --> 00:02:06.120]  我就會看到
[00:02:06.120 --> 00:02:09.320]  原來神藉著這個擒與金香爐的過程
[00:02:09.320 --> 00:02:12.720]  讓我們的生命能夠有一段反省
[00:02:12.720 --> 00:02:16.120]  在聖靈的帶領和感動之下
[00:02:16.120 --> 00:02:18.320]  去向神回應和立志
[00:02:19.320 --> 00:02:22.520]  也許我這樣說都未必能夠捕捉到祂的精神
[00:02:22.520 --> 00:02:23.920]  但是我只可以說
[00:02:23.920 --> 00:02:26.520]  我還在揣摩和學習
[00:02:26.520 --> 00:02:28.820]  你進來這個禮堂
[00:02:28.820 --> 00:02:31.520]  第一件事看到有一個不同的地方
[00:02:31.520 --> 00:02:35.920]  就是我們換了一個LOGO
[00:02:35.920 --> 00:02:39.020]  有些人可能沒有留意
[00:02:39.020 --> 00:02:41.520]  可能有些人也不覺得有什麼不同
[00:02:41.520 --> 00:02:43.520]  其實這個LOGO
[00:02:43.520 --> 00:02:45.520]  就是代表了我們的核心價值
[00:02:45.520 --> 00:02:46.720]  我們中間
[00:02:46.720 --> 00:02:51.120]  紫色的部分基本上是我們教會的標記
[00:02:51.120 --> 00:02:53.320]  但是我們就將我們所認同
[00:02:53.320 --> 00:02:56.320]  我們所擁抱的五個核心價值
[00:02:56.320 --> 00:02:58.320]  放在LOGO上面
[00:02:58.320 --> 00:02:59.520]  而且你留意
[00:02:59.520 --> 00:03:02.520]  每一個向度都是對外的
[00:03:02.520 --> 00:03:04.520]  這個對外的向度
[00:03:04.520 --> 00:03:06.520]  第一個最高分
[00:03:06.520 --> 00:03:08.520]  又或者是最突出的
[00:03:08.520 --> 00:03:10.520]  就是聖靈更新的部分
[00:03:10.520 --> 00:03:12.320]  而我們又留意
[00:03:12.320 --> 00:03:13.520]  最下面
[00:03:13.520 --> 00:03:15.120]  最後第五個
[00:03:15.120 --> 00:03:17.320]  就是實踐使命的部分
[00:03:17.320 --> 00:03:19.920]  如果你又留意右手邊
[00:03:19.920 --> 00:03:21.720]  右手邊向右手邊的
[00:03:21.720 --> 00:03:23.520]  就是和睦相交
[00:03:23.520 --> 00:03:25.520]  和追求真理
[00:03:25.520 --> 00:03:27.920]  中間呢
[00:03:27.920 --> 00:03:29.920]  中間有個樂意
[00:03:29.920 --> 00:03:30.920]  服侍
[00:03:30.920 --> 00:03:32.720]  弟兄姊妹
[00:03:32.720 --> 00:03:33.720]  其實呢
[00:03:33.720 --> 00:03:37.720]  你知不知道這幾個就是我們找出來的核心價值
[00:03:37.720 --> 00:03:39.320]  我們在2014年的時候
[00:03:39.320 --> 00:03:41.920]  我們走過一個叫X的旅程
[00:03:41.920 --> 00:03:43.320]  在這個旅程裡面
[00:03:43.320 --> 00:03:45.520]  其實就為著教會
[00:03:45.520 --> 00:03:46.920]  去刻劃了
[00:03:46.920 --> 00:03:50.520]  找回我們自己的身份、角色
[00:03:50.520 --> 00:03:53.920]  我們知道讀聖經的人知道
[00:03:53.920 --> 00:03:55.520]  地上的教會
[00:03:55.520 --> 00:03:58.320]  都可以用兩個最大的
[00:03:58.320 --> 00:04:01.320]  神的教導去總結他們的工作
[00:04:01.320 --> 00:04:02.920]  一個就是大誡命
[00:04:02.920 --> 00:04:05.920]  大誡命就是說我們要愛神愛人
[00:04:05.920 --> 00:04:07.720]  另一個就是大使命
[00:04:07.720 --> 00:04:10.320]  就是要我們使人作門徒
[00:04:10.320 --> 00:04:12.920]  全世界很小的教會
[00:04:12.920 --> 00:04:16.120]  我相信都沒有人會反對大誡命和大使命
[00:04:16.120 --> 00:04:18.120]  但是聖靈更生
[00:04:18.120 --> 00:04:22.120]  是特別為著我們宵禁所經歷的事情
[00:04:22.120 --> 00:04:25.320]  是特別的度身訂做的
[00:04:25.320 --> 00:04:29.320]  因為這個是蘊含在我們這個信仰群體裡面的一個特色
[00:04:29.320 --> 00:04:30.920]  當然了
[00:04:30.920 --> 00:04:32.920]  聖靈更生這幾個字
[00:04:32.920 --> 00:04:35.120]  其實代表的意思是很闊的
[00:04:35.120 --> 00:04:36.920]  好像剛才我說的
[00:04:36.920 --> 00:04:38.320]  我初來報到的時候
[00:04:38.320 --> 00:04:41.120]  我都要在當中揣摩來學習
[00:04:42.120 --> 00:04:43.520]  但是我又去思想
[00:04:43.520 --> 00:04:48.720]  究竟神今天要怎樣去帶領我們繼續前進呢?
[00:04:48.720 --> 00:04:51.520]  我沒有和主席約過
[00:04:51.520 --> 00:04:53.520]  但是主席帶了幾首詩歌
[00:04:53.520 --> 00:04:55.520]  都給我們看到不同的向度
[00:04:55.520 --> 00:04:56.920]  其中他所提到的
[00:04:56.920 --> 00:04:59.920]  是可能我們真的需要在神的裡面
[00:04:59.920 --> 00:05:02.120]  再如鷹展翅上騰
[00:05:02.120 --> 00:05:04.920]  因為我們曾經有創傷
[00:05:04.920 --> 00:05:06.520]  我們需要神的醫治
[00:05:06.520 --> 00:05:09.320]  我們曾經有陰霾的地方
[00:05:10.920 --> 00:05:12.320]  再說得白一點
[00:05:12.320 --> 00:05:17.120]  就是我們曾經經歷過一個領袖層的變動
[00:05:17.120 --> 00:05:22.120]  以致我們整個教會都好像地震一樣震
[00:05:22.120 --> 00:05:25.120]  也都令到我們有部分的弟兄姊妹
[00:05:25.120 --> 00:05:27.320]  離開了我們這個信仰群體
[00:05:27.320 --> 00:05:29.520]  今天我們留在這裡的
[00:05:29.520 --> 00:05:32.720]  我們心裡面都很想求主
[00:05:32.720 --> 00:05:37.120]  去醫治我們內心的那種離別的傷感
[00:05:37.120 --> 00:05:39.320]  但是弟兄姊妹
[00:05:39.320 --> 00:05:43.520]  如果我們的生命只是停在療傷的話
[00:05:43.520 --> 00:05:46.720]  我很相信我們很難有力繼續向前行
[00:05:46.720 --> 00:05:49.520]  我們求主真的去幫助我們
[00:05:49.520 --> 00:05:55.120]  再重新地對照神在我們教會裡面的心意
[00:05:55.120 --> 00:05:57.920]  我們應該怎樣追隨祂繼續前進
[00:05:57.920 --> 00:06:01.720]  所以今天這個訊息對我來說是一個挑戰
[00:06:01.720 --> 00:06:05.320]  因為我在大家當中是一個新人
[00:06:06.120 --> 00:06:09.920]  但是我就是從這幾個月跟大家一起同行經歷學習
[00:06:09.920 --> 00:06:13.520]  我也都是在教務同工隊兩個多月前
[00:06:13.520 --> 00:06:15.320]  我知道我今天要說這個訊息
[00:06:15.320 --> 00:06:17.120]  我要說這個訊息
[00:06:17.120 --> 00:06:19.520]  所以我就用了一段的經文
[00:06:19.520 --> 00:06:22.720]  去成為我們一個參照點
[00:06:22.720 --> 00:06:27.320]  我們希望能夠從以色列人德聖亞馬利人的事件裡面
[00:06:27.320 --> 00:06:31.520]  去看我們鄒浸怎樣活出他的使命
[00:06:32.320 --> 00:06:36.120]  我們留意這段經文背景的上文
[00:06:36.120 --> 00:06:41.920]  就是《出埃及記》第十五章二十二到十七章第七節
[00:06:41.920 --> 00:06:46.720]  《出埃及記》其實很容易記的
[00:06:46.720 --> 00:06:48.320]  其實它有兩大部分
[00:06:48.320 --> 00:06:52.320]  第一部分真是如假包換叫做《出埃及》
[00:06:52.320 --> 00:06:54.520]  但是出了埃及之後
[00:06:54.520 --> 00:06:57.720]  頒佈了律法十誡之後就進入第二個部分
[00:06:57.720 --> 00:07:01.520]  就是神怎樣在這個曠野裡面去建一個回眸
[00:07:02.120 --> 00:07:05.320]  所以很簡單把《出埃及記》分成兩大部分
[00:07:05.320 --> 00:07:06.720]  一個真是《出埃及》
[00:07:06.720 --> 00:07:09.320]  以這個領袖法版為中間
[00:07:09.320 --> 00:07:14.120]  後面就是再一次讓百姓同心去建造回眸
[00:07:14.120 --> 00:07:15.720]  回眸是什麼呢
[00:07:15.720 --> 00:07:18.520]  回眸就是代表神的同在
[00:07:18.520 --> 00:07:21.520]  整個《出埃及》的旅程
[00:07:21.520 --> 00:07:23.920]  如果沒有神的同在的話
[00:07:23.920 --> 00:07:28.520]  其實這群以色列民所做的就是很愚蠢的
[00:07:28.920 --> 00:07:32.120]  他們為什麼要脫離埃及
[00:07:32.120 --> 00:07:33.720]  埃及雖然做奴隸
[00:07:33.720 --> 00:07:35.520]  但是他們什麼都有
[00:07:35.520 --> 00:07:37.520]  他們要吃的東西都有得吃
[00:07:37.520 --> 00:07:39.520]  但是他們知道
[00:07:39.520 --> 00:07:42.520]  神要帶領他們離開遺奴之家
[00:07:42.520 --> 00:07:43.720]  進入應許之地
[00:07:43.720 --> 00:07:45.320]  是神應許的地方
[00:07:45.320 --> 00:07:50.320]  可惜就在他們過了紅海
[00:07:50.320 --> 00:07:54.920]  看到那些埃及的軍兵掉下海之後
[00:07:55.120 --> 00:07:59.120]  米利奄率領大家一起去唱詩歌讚美神
[00:07:59.120 --> 00:08:02.320]  可惜這個讚美為時很短
[00:08:02.320 --> 00:08:05.120]  他們接著一下到去抗野的時候
[00:08:05.120 --> 00:08:07.520]  就說我們沒有水喝
[00:08:07.520 --> 00:08:09.320]  我們沒有水喝
[00:08:09.320 --> 00:08:10.920]  我們沒有神的供應
[00:08:10.920 --> 00:08:12.520]  神好像不理我們了
[00:08:12.520 --> 00:08:15.920]  但是這段英文的上文就告訴我們
[00:08:15.920 --> 00:08:19.320]  百姓向神發怨言
[00:08:19.320 --> 00:08:24.320]  這個怨言就令到神很不開心
[00:08:24.920 --> 00:08:26.920]  為什麼我用我的大能的手
[00:08:26.920 --> 00:08:29.920]  將這班百姓從遺奴之家領出來的時候
[00:08:29.920 --> 00:08:32.320]  都不夠一會兒
[00:08:32.320 --> 00:08:36.720]  你們這麼快就向神發怨言呢?
[00:08:36.720 --> 00:08:39.920]  由於整段經文太多
[00:08:39.920 --> 00:08:42.520]  我只是將第十五章第七節
[00:08:42.520 --> 00:08:44.520]  節錄給大家去思想
[00:08:44.520 --> 00:08:46.720]  總結了這一段說話
[00:08:46.720 --> 00:08:50.120]  當時百姓群情洶湧
[00:08:50.120 --> 00:08:51.120]  因為沒有水喝
[00:08:51.120 --> 00:08:53.920]  所以神就吩咐摩西
[00:08:54.120 --> 00:08:55.720]  擊打盤石
[00:08:55.720 --> 00:08:56.720]  盤石出水
[00:08:56.720 --> 00:08:59.120]  這次是第一次擊打盤石
[00:08:59.120 --> 00:09:00.920]  第二次就慘了
[00:09:00.920 --> 00:09:02.520]  第二次就連摩西都受虧損
[00:09:02.520 --> 00:09:03.520]  進不了迦南
[00:09:03.520 --> 00:09:06.520]  但是這次是神吩咐摩西
[00:09:06.520 --> 00:09:07.720]  擊打盤石出水
[00:09:07.720 --> 00:09:09.920]  第十五章第七節就說
[00:09:09.920 --> 00:09:14.520]  他就被這個地方起名叫馬薩
[00:09:14.520 --> 00:09:16.320]  又叫米利巴
[00:09:16.320 --> 00:09:18.720]  因為以色列人在那裡爭鬧
[00:09:18.720 --> 00:09:20.720]  並且試探耶和華說
[00:09:21.120 --> 00:09:24.920]  耶和華是否在我們中間呢?
[00:09:24.920 --> 00:09:29.920]  其實這群百姓就是有一個心態就是說
[00:09:29.920 --> 00:09:34.320]  神為什麼好像已經離開了我們呢?
[00:09:34.320 --> 00:09:37.120]  為什麼神好像再不和我們同行呢?
[00:09:37.120 --> 00:09:39.520]  他們心裡面有這種疑問
[00:09:39.520 --> 00:09:42.120]  就藉著發怨言
[00:09:42.120 --> 00:09:43.520]  表面就說沒有水喝
[00:09:43.520 --> 00:09:45.920]  其實就是在埋怨神
[00:09:45.920 --> 00:09:50.520]  這個是百姓出埃及之後
[00:09:50.520 --> 00:09:52.720]  一個信仰的危機
[00:09:52.720 --> 00:09:55.320]  所以我們今天要看
[00:09:55.320 --> 00:09:59.120]  摩西他帶領百姓打敗阿瑪利人
[00:09:59.120 --> 00:10:01.920]  原來有這個背景在這裡
[00:10:01.920 --> 00:10:07.320]  我們又看看這段經文的下文是什麼
[00:10:07.320 --> 00:10:08.120]  很特別的
[00:10:08.120 --> 00:10:10.920]  講完這個發怨言
[00:10:10.920 --> 00:10:13.120]  中間就是打敗阿瑪利人
[00:10:13.120 --> 00:10:14.720]  但是有下文的
[00:10:14.720 --> 00:10:16.720]  下文就是這段經文說
[00:10:16.720 --> 00:10:18.520]  十八章一到二十七節
[00:10:18.920 --> 00:10:22.320]  摩西的岳父就來探望摩西
[00:10:22.320 --> 00:10:25.120]  然後就和摩西進諫
[00:10:25.120 --> 00:10:27.320]  簡單來說就是說
[00:10:27.320 --> 00:10:28.320]  摩西啊
[00:10:28.320 --> 00:10:31.520]  你一個人做很辛苦而已
[00:10:31.520 --> 00:10:34.520]  你叫找些人來幫你判斷
[00:10:34.520 --> 00:10:37.520]  否則你從早到晚做到不停
[00:10:37.520 --> 00:10:38.720]  對你又不好
[00:10:38.720 --> 00:10:40.320]  對百姓又不好
[00:10:40.320 --> 00:10:45.720]  所以摩西就聽了岳父的建議
[00:10:45.920 --> 00:10:49.720]  就設立了一些千夫長、百夫長、十夫長
[00:10:49.720 --> 00:10:50.520]  記不記得
[00:10:50.520 --> 00:10:52.120]  這個其實我們很熟悉的
[00:10:52.120 --> 00:10:54.120]  因為其實有些人說
[00:10:54.120 --> 00:10:56.720]  細胞小組就是這樣出來的
[00:10:56.720 --> 00:10:58.320]  那個概念就是說
[00:10:58.320 --> 00:11:00.520]  一個人做不完這麼多事情
[00:11:00.520 --> 00:11:02.920]  將他下放就分派其他人做
[00:11:02.920 --> 00:11:05.120]  真的有很困難很不妥的事情
[00:11:05.120 --> 00:11:07.320]  就拿回上來再處理
[00:11:07.320 --> 00:11:09.320]  但是這段經文
[00:11:09.320 --> 00:11:12.120]  我想和大家選來讀而已
[00:11:12.120 --> 00:11:13.320]  我又不讀這麼多
[00:11:13.320 --> 00:11:15.320]  這個就是那個背景
[00:11:15.920 --> 00:11:18.120]  十八章二十四到二十六節
[00:11:18.120 --> 00:11:20.720]  摩西聽了他岳父的話
[00:11:20.720 --> 00:11:22.920]  照著他所說的一切去做
[00:11:22.920 --> 00:11:26.320]  摩西從以色列人中選出有才能的人
[00:11:26.320 --> 00:11:28.520]  立他們為百姓的領袖
[00:11:28.520 --> 00:11:32.720]  作千夫長、百夫長、五十夫長、十夫長
[00:11:32.720 --> 00:11:35.120]  他們隨時審判百姓
[00:11:35.120 --> 00:11:37.920]  難斷的事就送到摩西那裡
[00:11:37.920 --> 00:11:41.520]  各樣小事就由他們自行判決
[00:11:41.520 --> 00:11:43.520]  好了
[00:11:43.920 --> 00:11:45.920]  那我剛才交代了
[00:11:45.920 --> 00:11:47.920]  這段經文的上文就是說
[00:11:47.920 --> 00:11:50.520]  百姓在向神發怨言
[00:11:50.520 --> 00:11:51.920]  下文是什麼呢?
[00:11:51.920 --> 00:11:54.920]  就是摩西一個人做是做不完的
[00:11:54.920 --> 00:11:58.120]  要將這些事情交給別人一起做
[00:11:58.120 --> 00:12:00.720]  老實說只是說到這裡
[00:12:00.720 --> 00:12:04.320]  我的信息就已經你明白我想說什麼了
[00:12:04.320 --> 00:12:06.120]  信息就是說
[00:12:06.120 --> 00:12:09.120]  我們今天在教會的生活裡面
[00:12:09.120 --> 00:12:10.920]  我們面對挫折的時候
[00:12:10.920 --> 00:12:13.720]  我們很多時候都會有意無意
[00:12:13.720 --> 00:12:14.920]  發怨言
[00:12:14.920 --> 00:12:16.520]  我們有意無意
[00:12:16.520 --> 00:12:19.320]  好像對我們這個群體諸多不滿
[00:12:19.320 --> 00:12:21.920]  我們有很多內耗的情況出現
[00:12:21.920 --> 00:12:23.520]  因為我們的內耗
[00:12:23.520 --> 00:12:25.720]  而令到我們不能夠一致對外
[00:12:25.720 --> 00:12:27.520]  看不到共同的目標
[00:12:27.520 --> 00:12:28.720]  好了
[00:12:28.720 --> 00:12:31.320]  那個下文那個解決方法
[00:12:31.320 --> 00:12:34.120]  就是我們要回到神原初的心意
[00:12:34.120 --> 00:12:37.120]  領袖固然是要努力
[00:12:37.120 --> 00:12:38.920]  也都要成為一個榜樣
[00:12:38.920 --> 00:12:41.520]  但是單靠領袖的努力都不夠
[00:12:41.520 --> 00:12:44.320]  我們是需要弟兄姊妹同心協力
[00:12:44.320 --> 00:12:47.520]  一起去改變我們的現況
[00:12:47.520 --> 00:12:50.520]  不要停留在一個
[00:12:50.520 --> 00:12:54.520]  指責對方不是的環境當中
[00:12:54.520 --> 00:12:58.920]  好像說出了一個信息了
[00:12:58.920 --> 00:13:01.720]  但是我現在就說回中間那一步了
[00:13:01.720 --> 00:13:04.520]  中間就是要和大家一起去思考的信息了
[00:13:04.520 --> 00:13:06.720]  今天的經文就是
[00:13:06.720 --> 00:13:08.320]  主要經文是出自於
[00:13:08.320 --> 00:13:11.720]  《出埃及記》十七章第八至十六節
[00:13:11.720 --> 00:13:14.720]  一起讀好不好?
[00:13:14.720 --> 00:13:15.920]  我讀了很多段
[00:13:15.920 --> 00:13:18.320]  你們和我們一起讀
[00:13:18.320 --> 00:13:23.920]  那時阿瑪力來到尼菲定和以色列爭戰
[00:13:23.920 --> 00:13:26.120]  摩西對約書亞說
[00:13:26.120 --> 00:13:28.320]  你為我們選出人來
[00:13:28.320 --> 00:13:30.720]  出去和阿瑪力爭戰
[00:13:30.720 --> 00:13:33.520]  明天我要站在山頂上
[00:13:33.520 --> 00:13:35.720]  手裡拿著神的杖
[00:13:35.720 --> 00:13:40.520]  於是約書亞照著摩西對他所說的話去做
[00:13:40.520 --> 00:13:42.520]  和阿瑪力爭戰
[00:13:42.520 --> 00:13:46.520]  摩西、阿倫和胡爾都上了山頂
[00:13:46.520 --> 00:13:48.520]  摩西何時舉手
[00:13:48.520 --> 00:13:50.120]  以色列就得勝
[00:13:50.120 --> 00:13:51.520]  何時垂手
[00:13:51.520 --> 00:13:53.120]  阿瑪力就得勝
[00:13:53.120 --> 00:13:55.720]  但摩西的雙手沉重
[00:13:55.720 --> 00:13:59.520]  他們就搬一塊石頭來放在他下面
[00:13:59.520 --> 00:14:01.520]  他就坐在上面
[00:14:01.520 --> 00:14:04.520]  阿倫與胡爾扶著他的手
[00:14:04.520 --> 00:14:06.120]  一個在這邊
[00:14:06.120 --> 00:14:07.520]  一個在那邊
[00:14:07.520 --> 00:14:09.520]  他的手就穩住
[00:14:09.520 --> 00:14:10.920]  直到日落
[00:14:10.920 --> 00:14:11.920]  繼續
[00:14:11.920 --> 00:14:16.720]  約書亞用刀打敗了阿瑪力和他的百姓
[00:14:16.720 --> 00:14:18.920]  耶和華對摩西說
[00:14:18.920 --> 00:14:22.720]  你要把這事記錄在書上作紀念
[00:14:22.720 --> 00:14:24.920]  由念給約書亞聽
[00:14:24.920 --> 00:14:29.720]  我要把阿瑪力的名字從天下傳言圖去
[00:14:29.720 --> 00:14:31.920]  摩西捉了一座壇
[00:14:31.920 --> 00:14:34.520]  起名叫耶和華離西
[00:14:34.520 --> 00:14:35.320]  他說
[00:14:35.320 --> 00:14:38.520]  我指著耶和華的寶座發誓
[00:14:38.520 --> 00:14:42.920]  耶和華必世世代代和阿瑪力爭戰
[00:14:42.920 --> 00:14:44.520]  這段經文
[00:14:44.520 --> 00:14:46.120]  不知道大家有沒有讀過
[00:14:46.120 --> 00:14:48.120]  這段經文最多人說的
[00:14:48.120 --> 00:14:49.920]  就是和祈禱有關的
[00:14:49.920 --> 00:14:54.120]  特別他的焦點就是放在摩西舉手的時候
[00:14:54.120 --> 00:14:55.120]  以色列人就得勝
[00:14:55.120 --> 00:14:57.520]  垂手的時候就會打輸仗
[00:14:57.520 --> 00:14:59.720]  我一會兒繼續跟你說的時候
[00:14:59.720 --> 00:15:01.320]  我對於這個說法
[00:15:01.320 --> 00:15:03.720]  是有很大的保留的
[00:15:03.720 --> 00:15:05.720]  我不知道你們以前怎樣領受
[00:15:05.720 --> 00:15:07.720]  但是一會兒慢慢看
[00:15:07.720 --> 00:15:11.720]  修正要活出他的使命的時候
[00:15:11.720 --> 00:15:13.720]  要注意的第一個地方
[00:15:13.720 --> 00:15:16.520]  就是他要確認我們所爭戰的對象
[00:15:16.520 --> 00:15:17.720]  是外來的
[00:15:17.720 --> 00:15:19.320]  不是內在的
[00:15:19.320 --> 00:15:20.320]  弟兄姊妹
[00:15:20.320 --> 00:15:22.320]  我們爭戰的對象是外來
[00:15:22.320 --> 00:15:23.520]  不是內在
[00:15:23.520 --> 00:15:26.720]  如果我們用了太多精神去內耗的時候
[00:15:26.720 --> 00:15:29.520]  我們自然就沒有力量去對外
[00:15:29.520 --> 00:15:32.320]  去面對那個真正的敵人
[00:15:32.320 --> 00:15:34.120]  我們看第八節聖經說
[00:15:34.120 --> 00:15:34.920]  那個時候
[00:15:34.920 --> 00:15:37.120]  阿瑪力就來到利菲定
[00:15:37.120 --> 00:15:39.120]  和以色列爭戰
[00:15:39.120 --> 00:15:40.520]  阿瑪力是什麼人呢?
[00:15:40.520 --> 00:15:44.320]  原來阿瑪力就是以素的後代
[00:15:44.320 --> 00:15:46.320]  你記不記得以素是誰?
[00:15:46.320 --> 00:15:48.320]  就是雅各的哥哥
[00:15:48.320 --> 00:15:49.720]  以素
[00:15:49.720 --> 00:15:52.520]  以素他就是一個
[00:15:52.520 --> 00:15:55.320]  和迦南女子結婚的人
[00:15:55.320 --> 00:15:58.120]  所以他就成為迦南人的祖先
[00:15:58.120 --> 00:15:59.320]  以素的後人
[00:15:59.320 --> 00:16:01.520]  所以這個阿瑪力人
[00:16:01.520 --> 00:16:03.320]  其實在遠早來說
[00:16:03.320 --> 00:16:06.720]  基本上都是屬於兄弟的關係
[00:16:06.720 --> 00:16:07.720]  和以色列人
[00:16:07.720 --> 00:16:10.920]  但是因為他們是成為了迦南人
[00:16:10.920 --> 00:16:12.520]  就是他們結合了之後
[00:16:12.520 --> 00:16:16.920]  後來就漸漸成為了以色列人的敵人
[00:16:16.920 --> 00:16:18.920]  其實阿瑪力的族
[00:16:18.920 --> 00:16:21.120]  沒有因為在這一次的戰役裡面
[00:16:21.120 --> 00:16:22.920]  被完全的剷除
[00:16:22.920 --> 00:16:24.920]  我們去到大衛和
[00:16:24.920 --> 00:16:28.920]  大衛和素羅大衛的時代
[00:16:28.920 --> 00:16:31.320]  阿瑪力人仍然存在的
[00:16:31.320 --> 00:16:32.320]  記不記得?
[00:16:32.320 --> 00:16:33.720]  你記不記得有一次
[00:16:33.720 --> 00:16:39.720]  神吩咐素羅要去打阿瑪力人
[00:16:39.720 --> 00:16:41.920]  但是就將他所有的東西都滅絕了
[00:16:41.920 --> 00:16:44.120]  但是素羅就看到
[00:16:44.120 --> 00:16:48.320]  阿瑪力人當中有些尚好的生畜
[00:16:48.320 --> 00:16:49.320]  不捨得
[00:16:49.320 --> 00:16:50.920]  還記得還有一個
[00:16:50.920 --> 00:16:52.320]  還有一個阿甲
[00:16:52.320 --> 00:16:53.120]  還有一個王
[00:16:53.120 --> 00:16:54.120]  阿瑪力王
[00:16:54.120 --> 00:16:55.920]  都不捨得殺
[00:16:55.920 --> 00:16:57.320]  就因為這件事
[00:16:57.320 --> 00:16:59.120]  神就廢了他的帝位
[00:16:59.120 --> 00:16:59.920]  記不記得?
[00:16:59.920 --> 00:17:01.720]  所以去到素羅時代
[00:17:01.720 --> 00:17:04.120]  阿瑪力人仍然在的
[00:17:04.120 --> 00:17:05.320]  後來就算我們去到
[00:17:05.320 --> 00:17:07.520]  以斯帖這麼後期的時代
[00:17:07.520 --> 00:17:09.520]  有個惡人哈曼
[00:17:09.520 --> 00:17:11.920]  原來哈曼的先祖
[00:17:11.920 --> 00:17:14.520]  也都是以東人的後裔
[00:17:14.520 --> 00:17:17.920]  也都是屬於阿瑪力人的那個奪人
[00:17:17.920 --> 00:17:18.920]  所以你看到
[00:17:18.920 --> 00:17:22.120]  原來這個阿瑪力人和以色列人
[00:17:22.120 --> 00:17:23.920]  這個世仇的關係
[00:17:23.920 --> 00:17:25.720]  是一路延續下去的
[00:17:25.720 --> 00:17:28.120]  雖然這次是打贏了他
[00:17:28.120 --> 00:17:31.320]  但是都未能夠將他完全的剷除
[00:17:31.320 --> 00:17:33.120]  第十六節那裡說
[00:17:33.120 --> 00:17:34.120]  摩西就說
[00:17:34.120 --> 00:17:36.920]  我要指著耶和華的寶座起誓
[00:17:36.920 --> 00:17:41.120]  耶和華必世世代代和阿瑪力爭戰
[00:17:41.120 --> 00:17:43.520]  世世代代和阿瑪力爭戰
