
[00:00:00.000 --> 00:00:02.000]  今日我講父親節
[00:11:28.080 --> 00:11:30.080]  不好聽
[00:11:30.080 --> 00:11:32.080]  不過甚至有人這樣說
[00:11:32.080 --> 00:11:34.080]  如果我的父母
[00:11:34.080 --> 00:11:35.080]  我的父親
[00:11:35.080 --> 00:11:38.080]  不是好像你的父親那樣
[00:11:38.080 --> 00:11:40.080]  今早我來的時候
[00:11:40.080 --> 00:11:44.080]  剛剛上網看到一個 columnist
[00:11:44.080 --> 00:11:46.080]  他寫的內容我相當感動
[00:11:46.080 --> 00:11:48.080]  這個作者叫 Julie Stainer
[00:11:48.080 --> 00:11:50.080]  他說今天是父親節
[00:11:50.080 --> 00:11:53.080]  不過對我一點都不容易
[00:11:53.080 --> 00:11:54.080]  你看看
[00:11:54.080 --> 00:11:55.080]  又是父親節
[00:11:55.080 --> 00:11:58.080]  一天我們應該孝敬
[00:11:58.080 --> 00:12:00.080]  我身上有一個記錄圖
[00:12:00.080 --> 00:12:01.080]  一個孝敬那個
[00:12:01.080 --> 00:12:04.080]  向你負責任的爸爸
[00:12:04.080 --> 00:12:05.080]  孝敬那個
[00:12:05.080 --> 00:12:08.080]  你很想他成為你
[00:12:08.080 --> 00:12:12.080]  生命榜樣 role model 的爸爸
[00:12:12.080 --> 00:12:17.080]  不過 如果這個是你
[00:12:17.080 --> 00:12:20.080]  你又很對你的子女負責任
[00:12:20.080 --> 00:12:23.080]  我很想跟你說聲父親節快樂
[00:12:23.080 --> 00:12:27.080]  我很想代表你的兒女說聲多謝
[00:12:27.080 --> 00:12:31.080]  不過同時很多 absentee fathers
[00:12:31.080 --> 00:12:33.080]  那些遺忘家庭
[00:12:33.080 --> 00:12:35.080]  沒有盡責任
[00:12:35.080 --> 00:12:38.080]  他不覺得他的血脈的兒女重要
[00:12:38.080 --> 00:12:41.080]  需要他的時候不見了
[00:12:41.080 --> 00:12:45.080]  當兒女哭 他當聽不到
[00:12:45.080 --> 00:12:48.080]  他又不願意花錢在兒女身上
[00:12:48.080 --> 00:12:49.080]  那些父親
[00:12:49.080 --> 00:12:52.080]  我也想跟你說一聲父親節快樂
[00:12:52.080 --> 00:12:57.080]  畢竟上帝祝福你有兒女
[00:12:57.080 --> 00:13:01.080]  我就是其中一個這樣的兒女
[00:13:01.080 --> 00:13:04.080]  今天我掛念我爸爸
[00:13:04.080 --> 00:13:08.080]  就好像當日六歲你離開我一樣
[00:13:08.080 --> 00:13:11.080]  六年前你離開
[00:13:11.080 --> 00:13:14.080]  跟真正的離開 pass away
[00:13:14.080 --> 00:13:17.080]  直到我六歲你離開家庭
[00:13:17.080 --> 00:13:20.080]  我同樣掛念你
[00:13:20.080 --> 00:13:22.080]  你對我很多的不是
[00:13:22.080 --> 00:13:24.080]  你對我很多的遺忘
[00:13:24.080 --> 00:13:25.080]  我都知道
[00:13:25.080 --> 00:13:28.080]  不過我今天記得起
[00:13:28.080 --> 00:13:32.080]  在我中學畢業的典禮你又來到
[00:13:32.080 --> 00:13:35.080]  大學畢業的典禮你也有來到
[00:13:35.080 --> 00:13:36.080]  當我結婚
[00:13:36.080 --> 00:13:41.080]  誰帶我走進教堂你也有來到
[00:13:41.080 --> 00:13:44.080]  當我兒子長大了要去外國讀書
[00:13:44.080 --> 00:13:46.080]  那一幕我很記得
[00:13:46.080 --> 00:13:49.080]  那一天我想著你不要再來
[00:13:49.080 --> 00:13:52.080]  但是我弟弟要你來
[00:13:52.080 --> 00:13:53.080]  我很記得
[00:13:53.080 --> 00:13:57.080]  你就背著一個氧氣箱 oxygen tank
[00:13:57.080 --> 00:14:00.080]  你那時候已經在做化療
[00:14:00.080 --> 00:14:01.080]  你也來
[00:14:01.080 --> 00:14:05.080]  那一天就是我最後一次親身見到你
[00:14:05.080 --> 00:14:08.080]  之後你就離開
[00:14:08.080 --> 00:14:10.080]  在你離開之後
[00:14:10.080 --> 00:14:14.080]  從別人的口中我聽到
[00:14:14.080 --> 00:14:16.080]  原來你過去成長
[00:14:16.080 --> 00:14:18.080]  你都是被母親拋棄
[00:14:18.080 --> 00:14:19.080]  被家人拋棄
[00:14:19.080 --> 00:14:21.080]  你從來沒有說過
[00:14:21.080 --> 00:14:24.080]  我現在明白了
[00:14:24.080 --> 00:14:28.080]  爸爸我願意了算你
[00:14:28.080 --> 00:14:32.080]  不過我已經不可以再見到你
[00:14:32.080 --> 00:14:33.080]  聖經教我們
[00:14:33.080 --> 00:14:35.080]  如果我們有一個爸爸
[00:14:35.080 --> 00:14:39.080]  不是我們很想的那個爸爸
[00:14:39.080 --> 00:14:41.080]  我們有一個天父教導我們
[00:14:41.080 --> 00:14:44.080]  免我們的債
[00:14:44.080 --> 00:14:48.080]  如同我們免了人的債
[00:14:48.080 --> 00:14:50.080]  讓我們學習聖經
[00:14:50.080 --> 00:14:55.080]  因為我們愛神才愛我們
[00:14:55.080 --> 00:14:56.080]  聖經教導我們
[00:14:56.080 --> 00:14:59.080]  孝敬父母是沒有條件的
[00:14:59.080 --> 00:15:02.080]  什麼時候最難去聽從父母
[00:15:02.080 --> 00:15:04.080]  不是八歲的時候
[00:15:04.080 --> 00:15:07.080]  因為五歲的時候
[00:15:07.080 --> 00:15:10.080]  所有父親都是第一
[00:15:10.080 --> 00:15:12.080]  所有父親都比隔壁的父親更好
[00:15:12.080 --> 00:15:13.080]  他什麼都懂
[00:15:13.080 --> 00:15:15.080]  不過一旦去到初中
[00:15:15.080 --> 00:15:19.080]  我們的父親很囉嗦
[00:15:19.080 --> 00:15:21.080]  高中很老土
[00:15:21.080 --> 00:15:27.080]  去到大學原來他很多東西不懂
[00:15:27.080 --> 00:15:29.080]  大學畢業我工作
[00:15:29.080 --> 00:15:32.080]  我更加不需要他
[00:15:32.080 --> 00:15:34.080]  為什麼是十戒
[00:15:34.080 --> 00:15:39.080]  當人更大十戒更加重要
[00:15:39.080 --> 00:15:44.080]  我要記得養我們教我們的父親
[00:15:44.080 --> 00:15:45.080]  父親不是完美
[00:15:45.080 --> 00:15:46.080]  母親都不是
[00:15:46.080 --> 00:15:50.080]  我們何況都不是呢
[00:15:50.080 --> 00:15:51.080]  聖經教我們
[00:15:51.080 --> 00:15:53.080]  在《真言》二十三節
[00:15:53.080 --> 00:15:55.080]  二十三篇、二十四、二十五節這樣說
[00:15:55.080 --> 00:15:56.080]  我們一起唸好不好
[00:15:56.080 --> 00:15:57.080]  一二三
[00:15:57.080 --> 00:16:00.080]  你要使父母歡喜
[00:16:00.080 --> 00:16:03.080]  使生理的快樂
[00:16:03.080 --> 00:16:06.080]  去到最後
[00:16:06.080 --> 00:16:08.080]  第一個教導的最後一點
[00:16:08.080 --> 00:16:11.080]  我們要有行動
[00:16:11.080 --> 00:16:13.080]  我們要欣賞
[00:16:13.080 --> 00:16:15.080]  我們要接納
[00:16:15.080 --> 00:16:17.080]  更加我們要有行動
[00:16:17.080 --> 00:16:20.080]  沒有行動就是Live Service
[00:16:20.080 --> 00:16:23.080]  在《真言》十章第一節
[00:16:23.080 --> 00:16:24.080]  我們一起唸好不好
[00:16:24.080 --> 00:16:25.080]  一二三
[00:16:25.080 --> 00:16:28.080]  自慰之子使父親歡樂
[00:16:28.080 --> 00:16:31.080]  愚昧之子叫母親擔憂
[00:16:31.080 --> 00:16:35.080]  耶穌在地上成為一個極美好的榜樣
[00:16:35.080 --> 00:16:40.080]  耶穌謙卑來到做人的兒子
[00:16:40.080 --> 00:16:42.080]  極度困難
[00:16:42.080 --> 00:16:43.080]  有人這樣說
[00:16:43.080 --> 00:16:45.080]  如果我們是耶穌的父母
[00:16:45.080 --> 00:16:49.080]  真是難搞
[00:16:49.080 --> 00:16:52.080]  一方面當然是極大的恩典
[00:16:52.080 --> 00:16:54.080]  同時我們都知道
[00:16:54.080 --> 00:16:56.080]  幾莫在十二歲的時候
[00:16:56.080 --> 00:16:59.080]  約瑟和瑪利亞帶他去聖殿
[00:16:59.080 --> 00:17:02.080]  之後回家不見了耶穌
[00:17:02.080 --> 00:17:03.080]  記不記得
[00:17:03.080 --> 00:17:05.080]  我們有沒有試過不見了子女
[00:17:05.080 --> 00:17:07.080]  找到他
[00:17:07.080 --> 00:17:08.080]  如果大家記得聖經
[00:17:08.080 --> 00:17:10.080]  一找到耶穌
[00:17:10.080 --> 00:17:11.080]  接著耶穌怎麼說
[00:17:11.080 --> 00:17:14.080]  你為什麼找我
[00:17:14.080 --> 00:17:15.080]  如果我是父母
[00:17:15.080 --> 00:17:17.080]  我為什麼不找你
[00:17:17.080 --> 00:17:18.080]  接著耶穌說
[00:17:18.080 --> 00:17:22.080]  豈不知我應當以我父的事為念
[00:17:22.080 --> 00:17:24.080]  真的 我們都現在明白
[00:17:24.080 --> 00:17:26.080]  當時未必明白
[00:17:26.080 --> 00:17:28.080]  但是之後聖經沒有停止
[00:17:28.080 --> 00:17:32.080]  耶穌就和父母回家
[00:17:32.080 --> 00:17:33.080]  在三十歲
[00:17:33.080 --> 00:17:35.080]  耶穌未想顯神蹟
[00:17:35.080 --> 00:17:37.080]  未想被人知道他的身份
[00:17:37.080 --> 00:17:38.080]  去喝酒
[00:17:38.080 --> 00:17:40.080]  母親跟他說
[00:17:40.080 --> 00:17:42.080]  沒有酒喝
[00:17:42.080 --> 00:17:43.080]  耶穌怎麼說
[00:17:43.080 --> 00:17:45.080]  關我什麼事
[00:17:45.080 --> 00:17:47.080]  有沒有聽過你的子女說
[00:17:47.080 --> 00:17:49.080]  關我什麼事
[00:17:49.080 --> 00:17:50.080]  我們明白耶穌
[00:17:50.080 --> 00:17:51.080]  當然今天我們明白
[00:17:51.080 --> 00:17:52.080]  當時未必明白
[00:17:52.080 --> 00:17:54.080]  但是聖經不是停在那裡
[00:17:54.080 --> 00:17:56.080]  接著母親怎麼說
