
[00:00:00.000 --> 00:00:04.000]  各位早晨,多謝何大兄的讀經
[00:01:28.000 --> 00:01:30.000]  不知道大家有沒有看過
[00:01:30.000 --> 00:01:31.000]  非常好看的
[00:01:31.000 --> 00:01:38.000]  他描述老人家跟他的徒弟在捉魚的故事
[00:01:38.000 --> 00:01:41.000]  當他發現後期捉魚的時候
[00:01:41.000 --> 00:01:43.000]  他的徒弟不在一起
[00:01:43.000 --> 00:01:45.000]  他就講了一句說話
[00:01:45.000 --> 00:01:47.000]  我小時候看不明白現在看明白了
[00:01:47.000 --> 00:01:50.000]  他說我真的希望男孩在這裡
[00:01:50.000 --> 00:01:52.000]  真的希望男孩在我們小時候
[00:01:52.000 --> 00:01:55.000]  我真的不希望跟老人家在一起
[00:01:55.000 --> 00:01:56.000]  但是現在明白了
[00:01:56.000 --> 00:02:00.000]  因為那種關係不單是兩代三代
[00:02:00.000 --> 00:02:04.000]  是那種傳承那種互愛很重要
[00:02:04.000 --> 00:02:08.000]  莎士比亞對女士的愛情有多些表達
[00:02:08.000 --> 00:02:11.000]  《浪漫的主要業》也是我以前喜歡看的
[00:02:11.000 --> 00:02:13.000]  裡面講到那種愛
[00:02:13.000 --> 00:02:16.000]  他說我們的愛情如海般深淵
[00:02:16.000 --> 00:02:19.000]  真的很浪漫
[00:02:19.000 --> 00:02:21.000]  我越是給你越是擁有
[00:02:21.000 --> 00:02:23.000]  什麼是越是給你越是擁有
[00:02:23.000 --> 00:02:25.000]  其中是愛
[00:02:25.000 --> 00:02:30.000]  當然在電影我們都見過很多關於愛的主題
[00:02:30.000 --> 00:02:38.000]  如果大家有研究英語十大暢銷的外語片
[00:02:38.000 --> 00:02:40.000]  例如頭幾個
[00:02:40.000 --> 00:02:42.000]  有些戲大家一定看過
[00:02:42.000 --> 00:02:45.000]  例如鐵達尼號
[00:02:45.000 --> 00:02:47.000]  講到有一句很重要
[00:02:47.000 --> 00:02:52.000]  You jump and then he jumps
[00:02:52.000 --> 00:02:54.000]  不是I jump
[00:02:54.000 --> 00:02:55.000]  是一起的
[00:02:55.000 --> 00:03:03.000]  又或者有一個叫Infinity War
[00:03:03.000 --> 00:03:05.000]  復仇者聯盟有一句非常好的
[00:03:05.000 --> 00:03:07.000]  We don't trade lives
[00:03:07.000 --> 00:03:11.000]  有一套戲復仇者聯盟看完之後
[00:03:11.000 --> 00:03:13.000]  如果大家有看
[00:03:13.000 --> 00:03:17.000]  是講到一個反派Danos
[00:03:17.000 --> 00:03:19.000]  他用Power Stone
[00:03:19.000 --> 00:03:21.000]  聚齊五粒將世界一半人毀滅
[00:03:21.000 --> 00:03:23.000]  因為世界不夠資源
[00:03:23.000 --> 00:03:25.000]  我覺得很偉大
[00:03:25.000 --> 00:03:27.000]  完了那套戲我和太太說
[00:03:27.000 --> 00:03:29.000]  你見不見到Danos
[00:03:29.000 --> 00:03:31.000]  他和一般人不同
[00:03:31.000 --> 00:03:33.000]  他眼神是有一種
[00:03:33.000 --> 00:03:36.000]  告訴你我都是迫不得已
[00:03:36.000 --> 00:03:41.000]  因為他女兒因為要拯救世界
[00:03:41.000 --> 00:03:43.000]  他女兒都死了
[00:03:43.000 --> 00:03:45.000]  我和太太講完床
[00:03:45.000 --> 00:03:47.000]  太太望著我
[00:03:47.000 --> 00:03:49.000]  她說很餓
[00:03:49.000 --> 00:03:51.000]  吃東西
[00:03:51.000 --> 00:03:53.000]  我和太太說
[00:03:53.000 --> 00:03:55.000]  你見不見到我的情懷
[00:03:55.000 --> 00:03:57.000]  我太太再講一句
[00:03:57.000 --> 00:03:59.000]  再不去位子就沒了
[00:03:59.000 --> 00:04:01.000]  當時我在問太太
[00:04:01.000 --> 00:04:05.000]  你愛Sushi比愛我更深
[00:04:05.000 --> 00:04:09.000]  我太太問你愛反派比愛我更深
[00:04:09.000 --> 00:04:11.000]  她又很餓
[00:04:11.000 --> 00:04:13.000]  有不同角度
[00:04:13.000 --> 00:04:15.000]  當然香港帶香港情懷
[00:04:15.000 --> 00:04:17.000]  英雄本色
[00:04:17.000 --> 00:04:19.000]  我們老一代都在看
[00:04:19.000 --> 00:04:21.000]  一個兄弟情
[00:04:21.000 --> 00:04:25.000]  講到我沒做大佬很久
[00:04:25.000 --> 00:04:27.000]  有不同情懷都會發現
[00:04:27.000 --> 00:04:29.000]  最近一套我自己都喜歡看
[00:04:29.000 --> 00:04:31.000]  叫破地獄
[00:04:31.000 --> 00:04:33.000]  我問我姐姐
[00:04:33.000 --> 00:04:35.000]  她都有看
[00:04:35.000 --> 00:04:37.000]  我姐姐在Sydney移民三十年
[00:04:37.000 --> 00:04:39.000]  她都有看
[00:04:39.000 --> 00:04:41.000]  其中一句
[00:04:41.000 --> 00:04:43.000]  人生好似一程車
[00:04:43.000 --> 00:04:45.000]  重點不是上車的人
[00:04:45.000 --> 00:04:47.000]  可以陪你去到那裏
[00:04:47.000 --> 00:04:49.000]  而是你欣賞過的風景
[00:04:49.000 --> 00:04:51.000]  這是愛和群體的意義
[00:04:51.000 --> 00:04:53.000]  今天我講這段經文
[00:04:53.000 --> 00:04:55.000]  都是講愛
[00:04:55.000 --> 00:04:57.000]  愛有很多不同複雜的角度
[00:04:57.000 --> 00:04:59.000]  而耶穌講這段的愛
[00:04:59.000 --> 00:05:01.000]  是很有趣的
[00:05:01.000 --> 00:05:03.000]  什麼是愛呢
[00:05:03.000 --> 00:05:05.000]  他重新演繹一個愛
[00:05:05.000 --> 00:05:07.000]  當然剛才講的都是愛
[00:05:07.000 --> 00:05:09.000]  不同父子
[00:05:09.000 --> 00:05:11.000]  不同夫婦
[00:05:11.000 --> 00:05:13.000]  不同兄弟等等都是愛
[00:05:13.000 --> 00:05:15.000]  剛才我多謝主席讀了
[00:05:15.000 --> 00:05:17.000]  但你一定會問一個問題
[00:05:17.000 --> 00:05:19.000]  他說一條新的命令
[00:05:19.000 --> 00:05:21.000]  是彼此相愛
[00:05:21.000 --> 00:05:23.000]  如果我們看聖經
[00:05:23.000 --> 00:05:25.000]  當然明白新是什麼
[00:05:25.000 --> 00:05:27.000]  舊約有提
[00:05:27.000 --> 00:05:29.000]  為什麼又提愛呢
[00:05:29.000 --> 00:05:31.000]  彼此相愛舊約都有講
[00:05:31.000 --> 00:05:33.000]  究竟表達什麼
[00:05:33.000 --> 00:05:35.000]  究竟愛是什麼
[00:05:35.000 --> 00:05:37.000]  如果我們略略度過
[00:05:37.000 --> 00:05:39.000]  看過這段經文
[00:05:39.000 --> 00:05:41.000]  你就錯過了重點
[00:05:41.000 --> 00:05:43.000]  舊約的確有提
[00:05:43.000 --> 00:05:45.000]  在利美記十九章十八節
[00:05:45.000 --> 00:05:47.000]  一二三
[00:05:47.000 --> 00:05:49.000]  不可報仇
[00:05:49.000 --> 00:05:55.000]  舊約有提
[00:05:55.000 --> 00:05:57.000]  不可以報仇
[00:05:57.000 --> 00:05:59.000]  不可以埋怨你本國的子民
[00:05:59.000 --> 00:06:01.000]  不單止這樣
[00:06:01.000 --> 00:06:03.000]  並且同居的外人
[00:06:03.000 --> 00:06:05.000]  即是外族人
[00:06:05.000 --> 00:06:07.000]  你都不可以欺負
[00:06:07.000 --> 00:06:09.000]  要愛他如己
[00:06:09.000 --> 00:06:11.000]  已經提了
[00:06:11.000 --> 00:06:13.000]  那麼耶穌特別在什麼呢
[00:06:13.000 --> 00:06:15.000]  今天我和大家講一講
[00:06:15.000 --> 00:06:17.000]  特別在什麼
[00:06:17.000 --> 00:06:19.000]  非常特別
[00:06:19.000 --> 00:06:21.000]  他引用了一種重新演繹的愛
[00:06:21.000 --> 00:06:23.000]  第一章十三章第一節是預節
[00:06:23.000 --> 00:06:25.000]  背景是最後的晚餐
[00:06:25.000 --> 00:06:27.000]  去到最後的幾天
[00:06:27.000 --> 00:06:29.000]  其實是最後的兩天
[00:06:29.000 --> 00:06:31.000]  他提出這個
[00:06:31.000 --> 00:06:33.000]  特別的愛
[00:06:33.000 --> 00:06:35.000]  第一就是愛他們
[00:06:35.000 --> 00:06:37.000]  到底
[00:06:37.000 --> 00:06:39.000]  他知道離世歸附的時候
[00:06:39.000 --> 00:06:41.000]  我不知道大家
[00:06:41.000 --> 00:06:43.000]  如果你真的最後的幾天
[00:06:43.000 --> 00:06:45.000]  或者離開
[00:06:45.000 --> 00:06:47.000]  或者移民或者回天家
[00:06:47.000 --> 00:06:49.000]  你會給些什麼呢
[00:06:49.000 --> 00:06:51.000]  耶穌選擇了
[00:06:51.000 --> 00:06:53.000]  他和你講什麼呢 講愛
[00:06:53.000 --> 00:06:55.000]  愛是有內容的
[00:06:55.000 --> 00:06:57.000]  一會兒會提到
[00:06:57.000 --> 00:06:59.000]  重新演繹愛到底的深度和闊度
[00:06:59.000 --> 00:07:01.000]  深度是
[00:07:01.000 --> 00:07:03.000]  我怎樣也會愛你
[00:07:03.000 --> 00:07:05.000]  你怎樣也好
[00:07:05.000 --> 00:07:07.000]  我都不會離棄你
[00:07:07.000 --> 00:07:09.000]  一種阿加皮的愛
[00:07:09.000 --> 00:07:11.000]  Unconditional love
[00:07:11.000 --> 00:07:13.000]  第二愛到底是關於
[00:07:13.000 --> 00:07:15.000]  時序Telios
[00:07:15.000 --> 00:07:17.000]  時間上是直到最後
[00:07:17.000 --> 00:07:19.000]  我們一般人
[00:07:19.000 --> 00:07:21.000]  很難理解到
[00:07:21.000 --> 00:07:23.000]  這種愛
[00:07:23.000 --> 00:07:25.000]  不過如果我們看有些人
[00:07:25.000 --> 00:07:27.000]  人生的嚴重的低谷
[00:07:27.000 --> 00:07:29.000]  你很明白 例如我們教會有些門徒
[00:07:29.000 --> 00:07:31.000]  他曾經是過來人
[00:07:31.000 --> 00:07:35.000]  他描述當時
[00:07:35.000 --> 00:07:37.000]  他偷東西坐牢了
[00:07:37.000 --> 00:07:39.000]  十五次 在十幾年裏面
[00:07:39.000 --> 00:07:41.000]  他媽親自說
[00:07:41.000 --> 00:07:43.000]  他很想殺了他兒子
[00:07:43.000 --> 00:07:45.000]  再自殺
[00:07:45.000 --> 00:07:47.000]  一個人想殺了他兒子再自殺
[00:07:47.000 --> 00:07:49.000]  一定去到一個地步是
[00:07:49.000 --> 00:07:51.000]  他覺得無可救藥
[00:07:51.000 --> 00:07:53.000]  當然偷東西
[00:07:53.000 --> 00:07:55.000]  回家偷東西
[00:07:55.000 --> 00:07:57.000]  和家人吵架是常常發生
[00:07:57.000 --> 00:07:59.000]  但結果很有趣
[00:07:59.000 --> 00:08:01.000]  那次他媽親很想
[00:08:01.000 --> 00:08:03.000]  想想還有甚麼幫助
[00:08:03.000 --> 00:08:05.000]  所有政府 所有的治療
[00:08:05.000 --> 00:08:07.000]  都完全失效
[00:08:07.000 --> 00:08:09.000]  他說不如回教會
[00:08:09.000 --> 00:08:11.000]  不是他帶兒子回家
[00:08:11.000 --> 00:08:13.000]  兒子不會理他 他自己回教會
[00:08:13.000 --> 00:08:15.000]  結果自己信了
[00:08:15.000 --> 00:08:17.000]  然後他自己為兒子禱告
[00:08:17.000 --> 00:08:19.000]  結果兒子甚麼戒毒都戒不到
[00:08:19.000 --> 00:08:21.000]  最後去哪裡戒毒
[00:08:21.000 --> 00:08:23.000]  福音戒毒
[00:08:23.000 --> 00:08:25.000]  是不用藥物 只用祈禱
[00:08:25.000 --> 00:08:27.000]  在香港非常有效
[00:08:27.000 --> 00:08:29.000]  愛你到底
[00:08:29.000 --> 00:08:31.000]  當一個人去到一個極端
[00:08:31.000 --> 00:08:33.000]  上帝都不放棄
[00:08:33.000 --> 00:08:35.000]  連父母都放棄的愛
[00:08:35.000 --> 00:08:37.000]  究竟是說甚麼 今天說三個層面
[00:08:37.000 --> 00:08:39.000]  第一個層面是甚麼呢
[00:08:39.000 --> 00:08:41.000]  愛到底他在表達甚麼
[00:08:41.000 --> 00:08:43.000]  在十三章
[00:08:43.000 --> 00:08:45.000]  我講三個層面
[00:08:45.000 --> 00:08:47.000]  第一個層面是不分階層的服侍
[00:08:47.000 --> 00:08:49.000]  即是甚麼呢
[00:08:49.000 --> 00:08:51.000]  十三章第三節
[00:08:51.000 --> 00:08:53.000]  一二三
[00:08:53.000 --> 00:08:55.000]  耶穌知道父與張曼有交在他手裡
[00:08:55.000 --> 00:09:05.000]  很有趣
[00:09:05.000 --> 00:09:07.000]  我作為目者都和很多人走過最後一段
[00:09:07.000 --> 00:09:09.000]  或者家人走了之後
[00:09:09.000 --> 00:09:11.000]  很多家人在地上
[00:09:11.000 --> 00:09:13.000]  都想起他吃過的一味餸
[00:09:13.000 --> 00:09:15.000]  例如我昨晚和我姐姐
[00:09:15.000 --> 00:09:17.000]  我姐姐移民這裡三十年
[00:09:17.000 --> 00:09:19.000]  說起我婆婆就我們
[00:09:19.000 --> 00:09:21.000]  想起她兩味餸
[00:09:21.000 --> 00:09:23.000]  第一味是釀苦瓜
[00:09:23.000 --> 00:09:25.000]  有沒有人喜歡吃
[00:09:25.000 --> 00:09:27.000]  我姐姐說苦瓜不好吃
[00:09:27.000 --> 00:09:29.000]  我喜歡
[00:09:29.000 --> 00:09:31.000]  因為我婆婆釀苦瓜是不同的
[00:09:31.000 --> 00:09:33.000]  她是用魚肉加豬肉混雜
[00:09:33.000 --> 00:09:35.000]  有豬肉的香味
[00:09:35.000 --> 00:09:37.000]  有魚肉的滑
[00:09:37.000 --> 00:09:39.000]  想起都想吃
[00:09:39.000 --> 00:09:41.000]  不過沒得吃
[00:09:41.000 --> 00:09:43.000]  我姐姐很喜歡吃薯仔燜雞
[00:09:43.000 --> 00:09:45.000]  不是甚麼貴菜
[00:09:45.000 --> 00:09:47.000]  我記得
[00:09:47.000 --> 00:09:49.000]  我有一次和一個弟兄姊妹
[00:09:49.000 --> 00:09:51.000]  和她做家庭安息禮拜
[00:09:51.000 --> 00:09:53.000]  她說家裡廚房
[00:09:53.000 --> 00:09:55.000]  她媽媽臨走
[00:09:55.000 --> 00:09:57.000]  做的燜冬菇
[00:09:57.000 --> 00:10:01.000]  她不想吃最後一塊
[00:10:01.000 --> 00:10:03.000]  她留著最後一塊
[00:10:03.000 --> 00:10:05.000]  因為媽媽走了
[00:10:05.000 --> 00:10:07.000]  她知道都會壞
[00:10:07.000 --> 00:10:09.000]  那種情懷
[00:10:09.000 --> 00:10:13.000]  耶穌帶著最後
[00:10:13.000 --> 00:10:15.000]  一次在那裡
[00:10:15.000 --> 00:10:17.000]  她的情懷是
[00:10:17.000 --> 00:10:19.000]  她竟然做第一件事
[00:10:19.000 --> 00:10:21.000]  就是和你洗腳
[00:10:21.000 --> 00:10:23.000]  很奇怪
[00:10:23.000 --> 00:10:25.000]  一會兒你去吃午飯
[00:10:25.000 --> 00:10:27.000]  一會兒有人撩你的腳
[00:10:27.000 --> 00:10:29.000]  不要搞了
[00:10:29.000 --> 00:10:31.000]  情懷來的
[00:10:31.000 --> 00:10:35.000]  跟著你跟她說
[00:10:35.000 --> 00:10:37.000]  還要脫下襪子
[00:10:37.000 --> 00:10:39.000]  不要搞了
[00:10:39.000 --> 00:10:41.000]  很有趣
[00:10:41.000 --> 00:10:43.000]  洗腳不同的地方
[00:10:43.000 --> 00:10:45.000]  第二些方式是有抹餅
[00:10:45.000 --> 00:10:47.000]  竹蔗就抹開
[00:10:47.000 --> 00:10:49.000]  約翰福沒有
[00:10:49.000 --> 00:10:51.000]  約翰福用洗腳來說話
[00:10:51.000 --> 00:10:53.000]  洗腳
[00:10:53.000 --> 00:10:55.000]  他想說一個很重要的東西
[00:10:55.000 --> 00:10:57.000]  我們讀第四第五字
[00:10:57.000 --> 00:10:59.000]  就離席站起來脫了衣服
[00:11:09.000 --> 00:11:11.000]  洗腳他想帶出一個
[00:11:11.000 --> 00:11:13.000]  不分階層的關係
[00:11:13.000 --> 00:11:15.000]  因為洗腳
[00:11:15.000 --> 00:11:17.000]  永遠當時都是
[00:11:17.000 --> 00:11:19.000]  僕人和主人洗
[00:11:19.000 --> 00:11:21.000]  奴隸和主人洗
[00:11:21.000 --> 00:11:23.000]  太太和老公洗
[00:11:23.000 --> 00:11:25.000]  今天我們不明白
[00:11:25.000 --> 00:11:27.000]  應該是老公和太太洗
[00:11:27.000 --> 00:11:31.000]  當時是說徒弟和師父
[00:11:31.000 --> 00:11:33.000]  不過耶穌馬上做了一個動作
[00:11:33.000 --> 00:11:35.000]  去顛覆了權力
[00:11:35.000 --> 00:11:37.000]  那種的看法
[00:11:37.000 --> 00:11:39.000]  權力是被服侍錯
[00:11:39.000 --> 00:11:41.000]  他說權力
[00:11:41.000 --> 00:11:43.000]  是要去服侍人
[00:11:43.000 --> 00:11:45.000]  讓人經歷這種
[00:11:45.000 --> 00:11:47.000]  本來世俗說的
[00:11:47.000 --> 00:11:49.000]  那種權限
[00:11:49.000 --> 00:11:51.000]  的調轉
[00:11:51.000 --> 00:11:53.000]  不分你我
[00:11:53.000 --> 00:11:55.000]  愛是階層不同背景不同
[00:11:55.000 --> 00:11:57.000]  但是愛是跨越
[00:11:57.000 --> 00:11:59.000]  一切的障礙
[00:11:59.000 --> 00:12:01.000]  非常之重要
[00:12:01.000 --> 00:12:03.000]  帶一下香港
[00:12:03.000 --> 00:12:05.000]  少少的情懷
[00:12:05.000 --> 00:12:07.000]  我們教會除了
[00:12:07.000 --> 00:12:09.000]  服侍當然中產
[00:12:09.000 --> 00:12:11.000]  或者知識份子
[00:12:11.000 --> 00:12:13.000]  亦都藉著我們一起服侍基層
[00:12:13.000 --> 00:12:15.000]  或者露宿者
[00:12:15.000 --> 00:12:17.000]  我記得有一次
[00:12:17.000 --> 00:12:19.000]  服侍露宿者的時候
[00:12:19.000 --> 00:12:21.000]  他第一次來到我們教會
[00:12:21.000 --> 00:12:23.000]  我們服侍他每兩個禮拜去一次
[00:12:23.000 --> 00:12:25.000]  一個月去一次
[00:12:25.000 --> 00:12:27.000]  介紹去教會信主
[00:12:27.000 --> 00:12:29.000]  竟然有一次就坐在我們教會
[00:12:29.000 --> 00:12:31.000]  那裏
[00:12:31.000 --> 00:12:33.000]  第三行我記得
[00:12:33.000 --> 00:12:35.000]  我嗅嗅味道
[00:12:35.000 --> 00:12:37.000]  真的很有味道
[00:12:37.000 --> 00:12:39.000]  那麼遠
[00:12:39.000 --> 00:12:41.000]  現在第三行大概那麼遠
[00:12:41.000 --> 00:12:43.000]  我都嗅到
[00:12:43.000 --> 00:12:45.000]  他坐在他旁邊兩個
[00:12:45.000 --> 00:12:47.000]  一個是我們剛剛
[00:12:47.000 --> 00:12:49.000]  信主沒有記錯三十多歲
[00:12:49.000 --> 00:12:51.000]  做digital的
[00:12:51.000 --> 00:12:53.000]  一個女士
[00:12:53.000 --> 00:12:55.000]  剛剛結婚沒多久
[00:12:55.000 --> 00:12:57.000]  另一個就是
[00:12:57.000 --> 00:12:59.000]  我們做Jardine的CFO
[00:12:59.000 --> 00:13:01.000]  完全不同層面
[00:13:01.000 --> 00:13:03.000]  坐在中間
[00:13:03.000 --> 00:13:05.000]  我呆一呆
[00:13:05.000 --> 00:13:07.000]  當時我都要介紹新人
[00:13:07.000 --> 00:13:09.000]  一代一代
[00:13:09.000 --> 00:13:11.000]  褲子是掉了一半
[00:13:11.000 --> 00:13:13.000]  我自己想
[00:13:13.000 --> 00:13:15.000]  我服侍你
[00:13:15.000 --> 00:13:17.000]  我邀請你
[00:13:17.000 --> 00:13:19.000]  還坐在兩個美女中間
[00:13:19.000 --> 00:13:21.000]  大件事
[00:13:21.000 --> 00:13:23.000]  好了 完了
[00:13:23.000 --> 00:13:25.000]  那兩個都是
[00:13:25.000 --> 00:13:27.000]  我訓練的門徒
[00:13:27.000 --> 00:13:29.000]  我問你感覺如何
[00:13:29.000 --> 00:13:31.000]  你問什麼意思
[00:13:31.000 --> 00:13:33.000]  你聞不聞到味道
[00:13:33.000 --> 00:13:35.000]  他說聞到
[00:13:35.000 --> 00:13:37.000]  他說聞到
[00:13:37.000 --> 00:13:39.000]  基督的香氣
[00:13:39.000 --> 00:13:41.000]  我眼淚就流下來
[00:13:41.000 --> 00:13:43.000]  原來我們可以
[00:13:43.000 --> 00:13:45.000]  用愛來衝破障礙
[00:13:45.000 --> 00:13:47.000]  我們香港唯一一間
[00:13:47.000 --> 00:13:49.000]  或者可能全世界很少一間
[00:13:49.000 --> 00:13:51.000]  可以露宿者和我們
[00:13:51.000 --> 00:13:53.000]  一起崇拜的人
[00:13:53.000 --> 00:13:55.000]  我自己很感動
[00:13:55.000 --> 00:13:57.000]  結果後來之後
[00:13:57.000 --> 00:13:59.000]  都有些電影節目有聲音
[00:13:59.000 --> 00:14:01.000]  我明白的
[00:14:01.000 --> 00:14:03.000]  他們問
[00:14:03.000 --> 00:14:05.000]  其中一個外父
[00:14:05.000 --> 00:14:07.000]  華仔
[00:14:07.000 --> 00:14:09.000]  他叫我華仔
[00:14:09.000 --> 00:14:11.000]  華仔你搞的事情這麼嚴重
[00:14:11.000 --> 00:14:13.000]  很有趣
[00:14:13.000 --> 00:14:15.000]  有些人問
[00:14:15.000 --> 00:14:17.000]  很簡單
[00:14:17.000 --> 00:14:19.000]  有些崇拜當露宿者不在
[00:14:19.000 --> 00:14:21.000]  我都說如果你未必接納到
[00:14:21.000 --> 00:14:23.000]  我鼓勵你
[00:14:23.000 --> 00:14:25.000]  去找一間教會
[00:14:25.000 --> 00:14:27.000]  香港千四間教會
[00:14:27.000 --> 00:14:29.000]  一千三百九十九間都歡迎你
[00:14:29.000 --> 00:14:31.000]  沒什麼人歡迎露宿者
[00:14:31.000 --> 00:14:33.000]  但很奇妙
[00:14:33.000 --> 00:14:35.000]  這個露宿者慢慢來了一個月兩個月之後
[00:14:35.000 --> 00:14:37.000]  他開始洗澡
[00:14:37.000 --> 00:14:39.000]  一開始在我們教會洗
[00:14:39.000 --> 00:14:41.000]  我們的廁所變了
[00:14:41.000 --> 00:14:43.000]  洪水會分開
[00:14:43.000 --> 00:14:45.000]  但慢慢他都學習
[00:14:45.000 --> 00:14:47.000]  和我們走在一起
[00:14:47.000 --> 00:14:49.000]  我自己很感動
[00:14:49.000 --> 00:14:51.000]  愛是不分階層
[00:14:51.000 --> 00:14:53.000]  愛
[00:14:53.000 --> 00:14:55.000]  是不分地方
[00:14:55.000 --> 00:14:57.000]  愛是不分背景
[00:14:57.000 --> 00:14:59.000]  現在這個露宿者已經找到工作
[00:14:59.000 --> 00:15:01.000]  和他一起同行
[00:15:01.000 --> 00:15:03.000]  原來他發現
[00:15:03.000 --> 00:15:05.000]  他的成長是相當艱難
[00:15:05.000 --> 00:15:07.000]  接著
[00:15:07.000 --> 00:15:09.000]  耶穌和他的門徒對話
[00:15:09.000 --> 00:15:11.000]  帶來第二點非常有趣
[00:15:11.000 --> 00:15:13.000]  接著彼得說
[00:15:13.000 --> 00:15:15.000]  很認真你不要和我洗腳
[00:15:15.000 --> 00:15:17.000]  耶穌說
[00:15:17.000 --> 00:15:19.000]  如果我不洗腳我就和你沒份
[00:15:19.000 --> 00:15:21.000]  後面有另一個
[00:15:21.000 --> 00:15:23.000]  神學原則
[00:15:23.000 --> 00:15:25.000]  我繼續講下去
[00:15:25.000 --> 00:15:27.000]  如果人要接受奇異愛
[00:15:27.000 --> 00:15:29.000]  是需要被耶穌服侍
[00:15:29.000 --> 00:15:31.000]  並且要學習耶穌
[00:15:31.000 --> 00:15:33.000]  成為榜樣服侍人
[00:15:33.000 --> 00:15:35.000]  不分你我
[00:15:35.000 --> 00:15:37.000]  的愛
[00:15:37.000 --> 00:15:39.000]  雖然階層不同背景不同
[00:15:39.000 --> 00:15:41.000]  跨越一切障礙
[00:15:41.000 --> 00:15:43.000]  彼得跟著和主說
[00:15:43.000 --> 00:15:45.000]  如果耶穌說我不洗你你和我沒份
[00:15:45.000 --> 00:15:47.000]  彼得馬上說主不單洗我腳
[00:15:47.000 --> 00:15:49.000]  連手連頭都洗
[00:15:49.000 --> 00:15:51.000]  彼得是這樣的
[00:15:51.000 --> 00:15:53.000]  一會兒吃飯有人洗你的腳
[00:15:53.000 --> 00:15:55.000]  你說不要搞了
[00:15:55.000 --> 00:15:57.000]  以後你飯也沒得吃
[00:15:57.000 --> 00:15:59.000]  你就說洗頭吧
[00:15:59.000 --> 00:16:01.000]  其實很奇怪
[00:16:01.000 --> 00:16:03.000]  整件事很奇怪
[00:16:03.000 --> 00:16:05.000]  不過約翰福音
[00:16:05.000 --> 00:16:07.000]  專門描述這種
[00:16:07.000 --> 00:16:09.000]  顛覆性的奇怪
[00:16:09.000 --> 00:16:11.000]  因為他帶來第二點
[00:16:11.000 --> 00:16:13.000]  非常重要
[00:16:13.000 --> 00:16:15.000]  我們一起讀十三章第十節
[00:16:15.000 --> 00:16:17.000]  耶穌說凡洗過躁的人
[00:16:17.000 --> 00:16:19.000]  只要把腳一洗
[00:16:19.000 --> 00:16:27.000]  他突然帶了第二個愛
[00:16:27.000 --> 00:16:29.000]  第一個愛是不分階層
[00:16:29.000 --> 00:16:31.000]  我們作為主的門徒
[00:16:31.000 --> 00:16:33.000]  多謝剛才主人讀出
[00:16:33.000 --> 00:16:35.000]  他說我們其中一個mark
[00:16:35.000 --> 00:16:37.000]  彼此相愛
[00:16:37.000 --> 00:16:39.000]  才見到你是門徒
[00:16:39.000 --> 00:16:41.000]  而彼此相愛
[00:16:41.000 --> 00:16:43.000]  耶穌顛覆地說了第一個
[00:16:43.000 --> 00:16:45.000]  不是服侍權勢的人
[00:16:45.000 --> 00:16:47.000]  是權勢人服侍
[00:16:47.000 --> 00:16:49.000]  其他人
[00:16:49.000 --> 00:16:51.000]  第二
[00:16:51.000 --> 00:16:53.000]  更加顛覆
[00:16:53.000 --> 00:16:55.000]  是包括出賣你的人
[00:16:55.000 --> 00:16:57.000]  剛才你讀到
[00:16:57.000 --> 00:16:59.000]  他說我把過一切全身乾淨
