
[00:00:00.000 --> 00:00:02.600]  我和低頭禱告,差點懇求你聖靈幫助我們
[00:05:36.200 --> 00:05:38.200]  如果你是神的兒子
[00:05:38.200 --> 00:05:40.200]  他根本就是神的兒子
[00:05:40.200 --> 00:05:42.200]  你就將石頭變白
[00:05:42.200 --> 00:05:44.200]  現在最慘的試探是
[00:05:44.200 --> 00:05:46.200]  耶穌有能力做這件事
[00:05:46.200 --> 00:05:48.200]  如果耶穌沒有能力做這件事
[00:05:48.200 --> 00:05:50.200]  這不是試探
[00:05:50.200 --> 00:05:52.200]  人飢餓要食物
[00:05:52.200 --> 00:05:54.200]  是我們的基本需要
[00:05:54.200 --> 00:05:56.200]  心理學家
[00:05:56.200 --> 00:05:58.200]  經常說我們有五個基本需要
[00:05:58.200 --> 00:06:00.200]  其中最底層
[00:06:00.200 --> 00:06:02.200]  就是身體的需要
[00:06:02.200 --> 00:06:04.200]  有我們肚餓要食飯
[00:06:04.200 --> 00:06:06.200]  睏要睡覺
[00:06:06.200 --> 00:06:08.200]  這些全部是我們最基本的需要
[00:06:08.200 --> 00:06:12.200]  基本需要是不會說是錯的
[00:06:12.200 --> 00:06:14.200]  我們要去洗手間
[00:06:14.200 --> 00:06:16.200]  這是基本需要
[00:06:16.200 --> 00:06:18.200]  不是錯的
[00:06:18.200 --> 00:06:20.200]  不過我們廣東人是很壞的
[00:06:20.200 --> 00:06:22.200]  廣東人就說
[00:06:22.200 --> 00:06:24.200]  如果你去的洗手間多
[00:06:24.200 --> 00:06:26.200]  就有形容詞
[00:06:26.200 --> 00:06:28.200]  你有性慾的需要
[00:06:28.200 --> 00:06:30.200]  這些全部是我們基本需要
[00:06:30.200 --> 00:06:32.200]  基本需要不是一個問題
[00:06:32.200 --> 00:06:34.200]  是我們上帝創造
[00:06:34.200 --> 00:06:36.200]  人類最重要
[00:06:36.200 --> 00:06:38.200]  最基本
[00:06:38.200 --> 00:06:40.200]  我們一定要滿足的東西
[00:06:40.200 --> 00:06:42.200]  但一個試探的問題
[00:06:42.200 --> 00:06:44.200]  就是用了一個錯誤的方法
[00:06:44.200 --> 00:06:46.200]  去滿足我們的基本需要
[00:06:46.200 --> 00:06:50.200]  因為耶穌基督的身份和權力
[00:06:50.200 --> 00:06:54.200]  可以令到不可能發生的事變成可能
[00:06:54.200 --> 00:06:56.200]  所以稱為神蹟
[00:06:56.200 --> 00:07:00.200]  他是有能力將石頭變成麵包
[00:07:00.200 --> 00:07:02.200]  在耶穌侍奉的過程裏
[00:07:02.200 --> 00:07:04.200]  他行了很多神蹟
[00:07:04.200 --> 00:07:06.200]  但從來沒有一件神蹟是為了
[00:07:06.200 --> 00:07:08.200]  自己的私慾而做的
[00:07:08.200 --> 00:07:10.200]  從來沒有
[00:07:10.200 --> 00:07:12.200]  我們看到耶穌的聖個試探
[00:07:12.200 --> 00:07:14.200]  他認清楚一件事
[00:07:14.200 --> 00:07:16.200]  人活著
[00:07:16.200 --> 00:07:18.200]  飢餓就要吃飯
[00:07:18.200 --> 00:07:22.200]  飢餓就要充飽
[00:07:22.200 --> 00:07:24.200]  這件事
[00:07:24.200 --> 00:07:26.200]  要充飢這件事
[00:07:26.200 --> 00:07:28.200]  不是唯一的方法
[00:07:28.200 --> 00:07:30.200]  不要忘記他已經面臨
[00:07:30.200 --> 00:07:32.200]  死亡的邊緣
[00:07:32.200 --> 00:07:34.200]  但他能夠說出這句說話
[00:07:34.200 --> 00:07:36.200]  是相當不簡單
[00:07:36.200 --> 00:07:38.200]  吃飽我們有什麼好說的
[00:07:38.200 --> 00:07:40.200]  吃飽我們活著
[00:07:40.200 --> 00:07:42.200]  不吃單靠食物
[00:07:42.200 --> 00:07:44.200]  有錢人說錢是不重要
[00:07:44.200 --> 00:07:52.200]  有錢人說錢是不重要
[00:07:52.200 --> 00:07:54.200]  有錢人當然這樣說
[00:07:54.200 --> 00:07:56.200]  有瘦的人說
[00:07:56.200 --> 00:07:58.200]  瘦和肥都沒有所謂
[00:07:58.200 --> 00:08:00.200]  你要記住
[00:08:00.200 --> 00:08:02.200]  你有的時候你就覺得
[00:08:02.200 --> 00:08:04.200]  你說得很輕鬆
[00:08:04.200 --> 00:08:06.200]  那些叫風涼話
[00:08:06.200 --> 00:08:08.200]  但你現在餓成這樣
[00:08:08.200 --> 00:08:10.200]  仍然能夠說出人活著不是單靠食物
[00:08:10.200 --> 00:08:12.200]  這正是告訴耶穌
[00:08:12.200 --> 00:08:14.200]  告訴我們一條出路
[00:08:14.200 --> 00:08:16.200]  我們的基本需要
[00:08:16.200 --> 00:08:18.200]  原來不一定要得到
[00:08:18.200 --> 00:08:22.200]  我們的正常滿足的方法
[00:08:22.200 --> 00:08:24.200]  我們可以靠神的話
[00:08:24.200 --> 00:08:26.200]  去能夠勝過這一切
[00:08:26.200 --> 00:08:28.200]  人活著不是單靠食物
[00:08:28.200 --> 00:08:32.200]  而是靠神口中所說的一句說話
[00:08:32.200 --> 00:08:34.200]  這段經文你不要背漏
[00:08:34.200 --> 00:08:38.200]  人活著不是單靠
[00:08:38.200 --> 00:08:40.200]  如果人活著不是靠食物
[00:08:40.200 --> 00:08:42.200]  我們全部人就死定了
[00:08:42.200 --> 00:08:44.200]  跟你鄰居說
[00:08:44.200 --> 00:08:46.200]  人活著不是單靠食物
[00:08:46.200 --> 00:08:50.200]  所以在今年的1月1日
[00:08:50.200 --> 00:08:52.200]  我和所有的侍奉人員
[00:08:52.200 --> 00:08:54.200]  重新回到一個
[00:08:54.200 --> 00:08:56.200]  我們最基本的操練
[00:08:56.200 --> 00:08:58.200]  就是禁食祈禱
[00:08:58.200 --> 00:09:00.200]  我鼓勵你今年自己去禁食禱告
[00:09:00.200 --> 00:09:02.200]  禁食禱告有什麼好處
[00:09:02.200 --> 00:09:04.200]  禁食禱告基本上不會增加
[00:09:04.200 --> 00:09:06.200]  你屬靈的能力
[00:09:06.200 --> 00:09:08.200]  禁食禱告是讓我們
[00:09:08.200 --> 00:09:10.200]  能夠學習如何放下
[00:09:10.200 --> 00:09:12.200]  我們身體最基本的需要
[00:09:12.200 --> 00:09:14.200]  讓我們專注在
[00:09:14.200 --> 00:09:16.200]  上帝那裏
[00:09:16.200 --> 00:09:18.200]  專注在神的話那裏
[00:09:18.200 --> 00:09:20.200]  如果當我們這樣做的時候
[00:09:20.200 --> 00:09:22.200]  就好像保羅所說
[00:09:22.200 --> 00:09:24.200]  是攻克己身
[00:09:24.200 --> 00:09:26.200]  叫身服我
[00:09:26.200 --> 00:09:28.200]  食物是為土福
[00:09:28.200 --> 00:09:30.200]  但土福不是為食物
[00:09:30.200 --> 00:09:32.200]  我們必須要勝過這一切
[00:09:32.200 --> 00:09:34.200]  如果不是的話
[00:09:34.200 --> 00:09:36.200]  我們說我餓就要吃
[00:09:36.200 --> 00:09:38.200]  這是基本需要
[00:09:38.200 --> 00:09:40.200]  但耶穌在那裏告訴我們
[00:09:40.200 --> 00:09:42.200]  人活著不是單靠食物
[00:09:42.200 --> 00:09:44.200]  我們透過操練
[00:09:44.200 --> 00:09:46.200]  我們學習到如何將身體的需要放下
[00:09:46.200 --> 00:09:48.200]  第二個試探
[00:09:48.200 --> 00:09:50.200]  是魔鬼和耶穌說
[00:09:50.200 --> 00:09:52.200]  這一切的權柄榮華
[00:09:52.200 --> 00:09:54.200]  我都要給你
[00:09:54.200 --> 00:09:56.200]  因為這原是交付我的
[00:09:56.200 --> 00:09:58.200]  我願意給誰就給誰
[00:09:58.200 --> 00:10:00.200]  你若在我面前下拜
[00:10:00.200 --> 00:10:02.200]  這都要歸你
[00:10:02.200 --> 00:10:04.200]  耶穌說經上記載說
[00:10:04.200 --> 00:10:06.200]  我沒有侍奉他
[00:10:06.200 --> 00:10:08.200]  如果三個試探裏面
[00:10:08.200 --> 00:10:10.200]  如果不是耶穌的回應
[00:10:10.200 --> 00:10:12.200]  我們其實不是很清楚
[00:10:12.200 --> 00:10:14.200]  試探真正的本質是什麼
[00:10:14.200 --> 00:10:16.200]  我們看完經文裏面
[00:10:16.200 --> 00:10:18.200]  魔鬼和耶穌說
[00:10:18.200 --> 00:10:20.200]  你拜一拜我將萬國的榮華給你
[00:10:20.200 --> 00:10:22.200]  看一看這幅相片
[00:10:22.200 --> 00:10:24.200]  就是香港的夜景
[00:10:24.200 --> 00:10:26.200]  我去到世界各地
[00:10:26.200 --> 00:10:28.200]  那麼多地方
[00:10:28.200 --> 00:10:30.200]  我覺得香港夜景是最美的
[00:10:30.200 --> 00:10:32.200]  雖然是光污染
[00:10:32.200 --> 00:10:34.200]  因為那麼小的地方
[00:10:34.200 --> 00:10:36.200]  建築物那麼美
[00:10:36.200 --> 00:10:38.200]  有燈光
[00:10:38.200 --> 00:10:40.200]  晚上很美
[00:10:40.200 --> 00:10:42.200]  我去過世界不同的地方
[00:10:42.200 --> 00:10:44.200]  有些人叫我看夜景
[00:10:44.200 --> 00:10:46.200]  我都非常失望
[00:10:46.200 --> 00:10:48.200]  牧師特意帶你上去看夜景
[00:10:48.200 --> 00:10:50.200]  這個真是叫夜景
[00:10:50.200 --> 00:10:52.200]  黑漆漆的只有幾盞燈
[00:10:52.200 --> 00:10:54.200]  這個叫夜景
[00:10:54.200 --> 00:10:56.200]  去年我們去日本拍
[00:10:56.200 --> 00:10:58.200]  二流忠
[00:10:58.200 --> 00:11:00.200]  我們特意上這個山
[00:11:00.200 --> 00:11:02.200]  在日本四大
[00:11:02.200 --> 00:11:04.200]  城市的
[00:11:04.200 --> 00:11:06.200]  著名夜景之一
[00:11:06.200 --> 00:11:08.200]  我連地方名都忘記在哪裏
[00:11:08.200 --> 00:11:10.200]  在九州
[00:11:10.200 --> 00:11:12.200]  上到去我就很有盼望
[00:11:12.200 --> 00:11:14.200]  因為日本
[00:11:14.200 --> 00:11:16.200]  日本四大夜景之一
[00:11:16.200 --> 00:11:18.200]  我覺得應該有差不多
[00:11:18.200 --> 00:11:20.200]  衝出去
[00:11:20.200 --> 00:11:22.200]  我第一個衝出去觀景台
[00:11:22.200 --> 00:11:24.200]  一看
[00:11:24.200 --> 00:11:26.200]  這樣叫夜景
[00:11:26.200 --> 00:11:28.200]  又是有點失望
[00:11:28.200 --> 00:11:30.200]  因為
[00:11:30.200 --> 00:11:32.200]  你看看最高那座
[00:11:32.200 --> 00:11:34.200]  現在是地標
[00:11:34.200 --> 00:11:36.200]  IFC
[00:11:36.200 --> 00:11:38.200]  兄弟姐妹
[00:11:38.200 --> 00:11:40.200]  我們看耶穌的試探
[00:11:40.200 --> 00:11:42.200]  沒有什麼
[00:11:42.200 --> 00:11:44.200]  但如果我這樣說
[00:11:44.200 --> 00:11:46.200]  你有些東西
[00:11:46.200 --> 00:11:48.200]  拜一拜我
[00:11:48.200 --> 00:11:50.200]  整棟IFC給了你
[00:11:50.200 --> 00:11:52.200]  你會怎樣
[00:11:52.200 --> 00:11:54.200]  不自在
[00:11:54.200 --> 00:11:56.200]  是不是這樣
[00:11:56.200 --> 00:11:58.200]  金融管理局都在裏面
[00:11:58.200 --> 00:12:00.200]  香港四大會計師
[00:12:00.200 --> 00:12:02.200]  在裏面
[00:12:02.200 --> 00:12:04.200]  你不要說什麼
[00:12:04.200 --> 00:12:06.200]  只是商場那層
[00:12:06.200 --> 00:12:08.200]  給了你你收租
[00:12:08.200 --> 00:12:10.200]  書都不讀
[00:12:10.200 --> 00:12:12.200]  工都不打
[00:12:12.200 --> 00:12:14.200]  讀書做什麼
[00:12:14.200 --> 00:12:16.200]  收租夠了
[00:12:16.200 --> 00:12:18.200]  拜一拜
[00:12:18.200 --> 00:12:20.200]  整棟IFC給了你
[00:12:20.200 --> 00:12:22.200]  再看IFC旁邊
[00:12:22.200 --> 00:12:24.200]  全中環的
[00:12:24.200 --> 00:12:26.200]  重要建築物
[00:12:26.200 --> 00:12:28.200]  都差不多在這幅圖
[00:12:28.200 --> 00:12:30.200]  匯豐銀行
[00:12:30.200 --> 00:12:32.200]  中國銀行
[00:12:32.200 --> 00:12:34.200]  如果魔鬼跟你說
[00:12:34.200 --> 00:12:36.200]  拜一拜我
[00:12:36.200 --> 00:12:38.200]  這幾棟給了你
[00:12:38.200 --> 00:12:40.200]  你會怎樣
[00:12:40.200 --> 00:12:42.200]  如果你拜一拜我
[00:12:42.200 --> 00:12:44.200]  那些房子全部給了你
[00:12:44.200 --> 00:12:46.200]  你會怎樣
[00:12:46.200 --> 00:12:48.200]  開始有點心動
[00:12:48.200 --> 00:12:50.200]  你就開始知道耶穌的試探
[00:12:50.200 --> 00:12:52.200]  遠比我們所說的
[00:12:52.200 --> 00:12:54.200]  全世界的榮華
[00:12:54.200 --> 00:12:56.200]  全給了他
[00:12:56.200 --> 00:12:58.200]  全世界的榮華很吸引
[00:12:58.200 --> 00:13:00.200]  人類歷史裏面
[00:13:00.200 --> 00:13:02.200]  有很多人試圖要
[00:13:02.200 --> 00:13:04.200]  統治全世界
[00:13:04.200 --> 00:13:06.200]  但沒有人成功
[00:13:06.200 --> 00:13:08.200]  為什麼中國歷史裏面
[00:13:08.200 --> 00:13:10.200]  帝王那麼多的戰爭
[00:13:10.200 --> 00:13:12.200]  那麼多的戰役
[00:13:12.200 --> 00:13:14.200]  皇朝裏面兄弟互相殘殺
[00:13:14.200 --> 00:13:16.200]  連親生的母親
[00:13:16.200 --> 00:13:18.200]  可以殺了兒子來奪取皇位
[00:13:18.200 --> 00:13:20.200]  為什麼
[00:13:20.200 --> 00:13:22.200]  人性可以在榮華富貴
[00:13:22.200 --> 00:13:24.200]  這四個字的面前滅絕
[00:13:24.200 --> 00:13:26.200]  是不是
[00:13:26.200 --> 00:13:28.200]  只是看香港
[00:13:28.200 --> 00:13:30.200]  凡是有錢人一死
[00:13:30.200 --> 00:13:32.200]  就會面對什麼
[00:13:32.200 --> 00:13:34.200]  兒女爭家產
[00:13:34.200 --> 00:13:36.200]  甚至乎
[00:13:36.200 --> 00:13:38.200]  媳婦和老爺爭家產
[00:13:38.200 --> 00:13:40.200]  你看到
[00:13:40.200 --> 00:13:42.200]  面對榮華富貴
[00:13:42.200 --> 00:13:44.200]  人性就是很現實
[00:13:44.200 --> 00:13:46.200]  我們看到
[00:13:46.200 --> 00:13:48.200]  耶穌的試探
[00:13:48.200 --> 00:13:50.200]  是一點都不簡單
[00:13:50.200 --> 00:13:52.200]  表面上很簡單
[00:13:52.200 --> 00:13:54.200]  拜一拜就給你
[00:13:54.200 --> 00:13:56.200]  我昨天和八哨講到
[00:13:56.200 --> 00:13:58.200]  我就知道八哨在想什麼
[00:13:58.200 --> 00:14:00.200]  八哨一定是這樣想
[00:14:00.200 --> 00:14:02.200]  拜一拜無所謂
[00:14:02.200 --> 00:14:04.200]  拜了之後才認罪
[00:14:04.200 --> 00:14:06.200]  你就低估了這個試探
[00:14:06.200 --> 00:14:08.200]  這個試探在講什麼
[00:14:08.200 --> 00:14:10.200]  不是拜一拜那麼簡單
[00:14:10.200 --> 00:14:12.200]  我們要換取榮華富貴
[00:14:12.200 --> 00:14:14.200]  要付出的是
[00:14:14.200 --> 00:14:16.200]  用靈魂去做代價
[00:14:16.200 --> 00:14:18.200]  不要忘記
[00:14:18.200 --> 00:14:20.200]  還有一樣更加恐怖
[00:14:20.200 --> 00:14:22.200]  整件事會拆穿
[00:14:22.200 --> 00:14:24.200]  魔鬼根本沒有權柄
[00:14:24.200 --> 00:14:26.200]  也沒有想過
[00:14:26.200 --> 00:14:28.200]  就算他有權柄也沒有想過
[00:14:28.200 --> 00:14:30.200]  會給你的
[00:14:30.200 --> 00:14:32.200]  這個交易一定是
[00:14:32.200 --> 00:14:34.200]  茅坡
[00:14:34.200 --> 00:14:36.200]  我們知道
[00:14:36.200 --> 00:14:38.200]  在耶穌的回應
[00:14:38.200 --> 00:14:40.200]  就說當拜主你的神
[00:14:40.200 --> 00:14:42.200]  單要侍奉他
[00:14:42.200 --> 00:14:44.200]  和你解釋
[00:14:44.200 --> 00:14:46.200]  單要侍奉耶和華
[00:14:46.200 --> 00:14:48.200]  耶和華
[00:14:48.200 --> 00:14:50.200]  上帝是獨一的上帝
[00:14:50.200 --> 00:14:52.200]  所以生命紀第六章就說
[00:14:52.200 --> 00:14:54.200]  耶和華是獨一的主
[00:14:54.200 --> 00:14:56.200]  我們要盡心盡性盡義盡力的愛他
[00:14:56.200 --> 00:14:58.200]  其次就是愛人如己
[00:14:58.200 --> 00:15:00.200]  我們才能夠單一的侍奉這位上帝
[00:15:00.200 --> 00:15:02.200]  但是
[00:15:02.200 --> 00:15:04.200]  我最初信耶穌的時候
[00:15:04.200 --> 00:15:06.200]  這樣講是相對容易的
[00:15:06.200 --> 00:15:08.200]  因為你剛剛放下所有東西
[00:15:08.200 --> 00:15:10.200]  好像今天下午我們浸禮的話
[00:15:10.200 --> 00:15:12.200]  很多人開始放下所有東西
[00:15:12.200 --> 00:15:14.200]  多到我們信得差不多
[00:15:14.200 --> 00:15:16.200]  回崇拜開始恩循
[00:15:16.200 --> 00:15:18.200]  聽到覺得又重複
[00:15:18.200 --> 00:15:20.200]  幾好笑的笑話
[00:15:20.200 --> 00:15:22.200]  都聽過很多次
[00:15:22.200 --> 00:15:24.200]  接著你又發覺
[00:15:24.200 --> 00:15:26.200]  小祖也是這樣
[00:15:26.200 --> 00:15:28.200]  你的信仰生命就開始
[00:15:28.200 --> 00:15:30.200]  有一點淡如水
[00:15:30.200 --> 00:15:32.200]  淡如水之後你就開始發覺
[00:15:32.200 --> 00:15:34.200]  咦,不是很妥
[00:15:34.200 --> 00:15:36.200]  我都開始要侍奉馬門
[00:15:36.200 --> 00:15:38.200]  以前放得太多時間給教會
[00:15:38.200 --> 00:15:40.200]  現在我們都要為自己籌算
[00:15:40.200 --> 00:15:42.200]  NPF不是很妥
[00:15:42.200 --> 00:15:46.200]  接著我就要侍奉上帝
[00:15:46.200 --> 00:15:48.200]  又侍奉馬門
[00:15:48.200 --> 00:15:50.200]  馬門就是代表金錢
[00:15:50.200 --> 00:15:52.200]  耶穌說一個人不能夠侍奉兩個主
[00:15:52.200 --> 00:15:54.200]  一是
[00:15:54.200 --> 00:15:56.200]  侍奉馬門
[00:15:56.200 --> 00:15:58.200]  一是侍奉上帝
[00:15:58.200 --> 00:16:00.200]  所以當人侍奉
[00:16:00.200 --> 00:16:02.200]  馬門和上帝的時候
[00:16:02.200 --> 00:16:04.200]  最後結論
[00:16:04.200 --> 00:16:06.200]  多半就會跑去
[00:16:06.200 --> 00:16:08.200]  侍奉馬門,放棄上帝
[00:16:08.200 --> 00:16:10.200]  有另一個
[00:16:10.200 --> 00:16:12.200]  錯誤的說法
[00:16:12.200 --> 00:16:14.200]  是這樣的,有些人就告訴你
[00:16:14.200 --> 00:16:16.200]  我的工作
[00:16:16.200 --> 00:16:18.200]  是兼職,全時間
[00:16:18.200 --> 00:16:20.200]  侍奉
[00:16:20.200 --> 00:16:22.200]  說這些話的人
[00:16:22.200 --> 00:16:24.200]  是神學絕對錯謀
[00:16:24.200 --> 00:16:26.200]  請你聽清楚,雖然很偉大
[00:16:26.200 --> 00:16:28.200]  但神學絕對錯謀
[00:16:28.200 --> 00:16:30.200]  這個神學在說什麼
[00:16:30.200 --> 00:16:32.200]  他這樣說其實就將
[00:16:32.200 --> 00:16:34.200]  你每天上班
[00:16:34.200 --> 00:16:36.200]  你做老闆
[00:16:36.200 --> 00:16:38.200]  做老闆賺錢
[00:16:38.200 --> 00:16:40.200]  是邪惡的
