
[00:00:00.000 --> 00:00:02.000]  在這幾個月
[00:03:22.000 --> 00:03:23.000]  聖經怎樣記載呢
[00:03:23.000 --> 00:03:25.000]  耶穌出來的時候就說
[00:03:25.000 --> 00:03:32.000]  「日期滿了,神的國近了,你們當悔改,順福音」
[00:03:32.000 --> 00:03:35.000]  又是這樣的訊息
[00:03:35.000 --> 00:03:38.000]  「天國」、「神的國」
[00:03:38.000 --> 00:03:41.000]  然後耶穌在地上傳福音
[00:03:41.000 --> 00:03:44.000]  教導門徒
[00:03:44.000 --> 00:03:46.000]  最重要的是祂上十字架
[00:03:46.000 --> 00:03:48.000]  救贖世人
[00:03:48.000 --> 00:03:51.000]  所以祂被釘身十字架死去
[00:03:51.000 --> 00:03:54.000]  但是我們知道耶穌基督是復活過來
[00:03:54.000 --> 00:03:55.000]  當祂復活過來的時候
[00:03:55.000 --> 00:03:57.000]  再留在地上有四十天
[00:03:57.000 --> 00:04:00.000]  究竟說甚麼呢
[00:04:00.000 --> 00:04:02.000]  臨別證言是特別重要的
[00:04:02.000 --> 00:04:04.000]  還有四十天祂就升天
[00:04:04.000 --> 00:04:05.000]  回到天父那裏
[00:04:05.000 --> 00:04:07.000]  聖經怎樣記載呢
[00:04:07.000 --> 00:04:10.000]  我們看回《仕途行傳》第一章第三節
[00:04:10.000 --> 00:04:11.000]  那裏怎樣說呢
[00:04:11.000 --> 00:04:12.000]  當耶穌復活之後
[00:04:12.000 --> 00:04:14.000]  在升天之前
[00:04:14.000 --> 00:04:15.000]  聖經這樣記載
[00:04:15.000 --> 00:04:23.000]  「四十天之久,向他們顯現,講說神國的事」
[00:04:23.000 --> 00:04:24.000]  有沒有留意到
[00:04:24.000 --> 00:04:26.000]  所講的總結來說
[00:04:26.000 --> 00:04:28.000]  是關於神的國的事
[00:04:28.000 --> 00:04:30.000]  祂復活了,祂快要升天了
[00:04:30.000 --> 00:04:32.000]  祂要講,祂要講,祂要講
[00:04:32.000 --> 00:04:34.000]  是神國的事
[00:04:34.000 --> 00:04:37.000]  你馬上發現很有意思
[00:04:37.000 --> 00:04:40.000]  當耶穌真的升了天之後
[00:04:40.000 --> 00:04:43.000]  初期教會去承繼了主的使命
[00:04:43.000 --> 00:04:46.000]  然後繼續來做福音的工作
[00:04:46.000 --> 00:04:47.000]  繼續建立教會的時候
[00:04:47.000 --> 00:04:50.000]  我們發現神興起了很多不同的教會
[00:04:50.000 --> 00:04:54.000]  也更加興起了使徒保羅
[00:04:54.000 --> 00:04:56.000]  然後保羅不斷地將福音帶出去
[00:04:56.000 --> 00:04:59.000]  所以我們一路看二十八章的《仕途行傳》
[00:04:59.000 --> 00:05:02.000]  就看見教會一路擴展擴闊
[00:05:02.000 --> 00:05:04.000]  一路將福音帶出去的時候
[00:05:04.000 --> 00:05:06.000]  然後去到尾聲
[00:05:06.000 --> 00:05:09.000]  《仕途行傳》的尾聲也就是二十八章的尾聲
[00:05:09.000 --> 00:05:13.000]  也是去到二十八章的第三十到三十一節
[00:05:13.000 --> 00:05:14.000]  最後那兩節
[00:05:14.000 --> 00:05:16.000]  聖經怎樣記載呢?
[00:05:16.000 --> 00:05:20.000]  特別記載到保羅去到羅馬這個地方
[00:05:20.000 --> 00:05:21.000]  很遠的地方
[00:05:21.000 --> 00:05:23.000]  那裡怎樣講呢?聖經
[00:05:37.000 --> 00:05:41.000]  將主耶穌基督的事教導人
[00:05:41.000 --> 00:05:44.000]  並沒有人禁止
[00:05:44.000 --> 00:05:46.000]  就是這樣停在那裡
[00:05:46.000 --> 00:05:49.000]  保羅在羅馬那裡做些什麼呢?
[00:05:49.000 --> 00:05:50.000]  有兩年
[00:05:50.000 --> 00:05:53.000]  在講的是神國的事
[00:05:53.000 --> 00:05:55.000]  神國的道
[00:05:55.000 --> 00:05:56.000]  你發現就是了
[00:05:56.000 --> 00:05:58.000]  所以很重要的
[00:05:58.000 --> 00:05:59.000]  當我們這樣看的時候
[00:05:59.000 --> 00:06:01.000]  發現由福音書到《仕途行傳》
[00:06:01.000 --> 00:06:04.000]  一路主耶穌基督和神的僕人
[00:06:04.000 --> 00:06:06.000]  全講的東西
[00:06:06.000 --> 00:06:07.000]  一言以蔽之
[00:06:07.000 --> 00:06:09.000]  是在講關於天國
[00:06:09.000 --> 00:06:10.000]  神的國
[00:06:10.000 --> 00:06:12.000]  是關於這方面的道理
[00:06:12.000 --> 00:06:15.000]  所以是非常非常重要
[00:06:15.000 --> 00:06:17.000]  當我們常常讀聖經
[00:06:17.000 --> 00:06:18.000]  讀新約
[00:06:18.000 --> 00:06:20.000]  去思想其中的道理的時候
[00:06:20.000 --> 00:06:22.000]  讓我們不要忘記
[00:06:22.000 --> 00:06:23.000]  國道
[00:06:23.000 --> 00:06:25.000]  天國神的國
[00:06:25.000 --> 00:06:28.000]  這方面的信息是非常重要
[00:06:28.000 --> 00:06:29.000]  所以
[00:06:29.000 --> 00:06:31.000]  當耶穌基督教導門徒
[00:06:31.000 --> 00:06:33.000]  來祈禱的時候
[00:06:33.000 --> 00:06:36.000]  他就很明顯地帶出這件事
[00:06:36.000 --> 00:06:39.000]  「願人都尊祢的名為聖」
[00:06:39.000 --> 00:06:41.000]  大家明白了為什麼了
[00:06:41.000 --> 00:06:43.000]  神的名為聖在上一次講過了
[00:06:43.000 --> 00:06:44.000]  然後怎麼樣?
[00:06:44.000 --> 00:06:47.000]  「願祢的國降臨」
[00:06:47.000 --> 00:06:48.000]  我們在祈禱裡面
[00:06:48.000 --> 00:06:51.000]  是帶出了我們對神的國
[00:06:51.000 --> 00:06:54.000]  那種期盼和降臨
[00:06:54.000 --> 00:06:55.000]  是不是?
[00:06:55.000 --> 00:06:57.000]  因為這是一個很重要的信息
[00:06:57.000 --> 00:06:58.000]  所以因此
[00:06:58.000 --> 00:07:00.000]  當我們去講這些話的時候
[00:07:00.000 --> 00:07:02.000]  又或者當我們成為了
[00:07:02.000 --> 00:07:03.000]  主禱文下
[00:07:03.000 --> 00:07:05.000]  我們的禱告的心聲的時候
[00:07:05.000 --> 00:07:07.000]  很盼望我們能夠去掌握
[00:07:07.000 --> 00:07:09.000]  當我們是用這個詞
[00:07:09.000 --> 00:07:11.000]  用這個觀念的時候
[00:07:11.000 --> 00:07:13.000]  究竟我們是在講什麼
[00:07:13.000 --> 00:07:15.000]  願意神在今天
[00:07:15.000 --> 00:07:16.000]  幫助我們在這方面
[00:07:16.000 --> 00:07:18.000]  有更深入的了解
[00:07:18.000 --> 00:07:19.000]  好了
[00:07:19.000 --> 00:07:20.000]  說回頭
[00:07:20.000 --> 00:07:22.000]  究竟什麼叫做國呢?
[00:07:22.000 --> 00:07:25.000]  究竟什麼叫做國道呢?
[00:07:25.000 --> 00:07:27.000]  英文是什麼呢?
[00:07:27.000 --> 00:07:29.000]  英文的字就是Kingdom
[00:07:29.000 --> 00:07:31.000]  英文的字就是Kingdom
[00:07:31.000 --> 00:07:33.000]  什麼是Kingdom呢?
[00:07:33.000 --> 00:07:34.000]  什麼是國呢?
[00:07:34.000 --> 00:07:36.000]  國道是什麼意思呢?
[00:07:36.000 --> 00:07:37.000]  我們想明白
[00:07:37.000 --> 00:07:38.000]  也不會太複雜的
[00:07:38.000 --> 00:07:41.000]  我們嘗試從人間的經驗裡面
[00:07:41.000 --> 00:07:42.000]  去掌握一下
[00:07:42.000 --> 00:07:44.000]  因為有人間的經驗
[00:07:44.000 --> 00:07:45.000]  是幫助我們去了解
[00:07:45.000 --> 00:07:47.000]  一些屬靈的事
[00:07:47.000 --> 00:07:48.000]  真理的事
[00:07:48.000 --> 00:07:49.000]  好了
[00:07:49.000 --> 00:07:50.000]  當我們去想一想
[00:07:50.000 --> 00:07:52.000]  在地上的國Kingdom
[00:07:52.000 --> 00:07:54.000]  通常是什麼意思呢?
[00:07:54.000 --> 00:07:56.000]  原來當我們思想一下
[00:07:56.000 --> 00:07:57.000]  一個地上
[00:07:57.000 --> 00:07:58.000]  當我們說這個什麼國
[00:07:58.000 --> 00:07:59.000]  什麼國的時候
[00:07:59.000 --> 00:08:00.000]  什麼國的時候
[00:08:00.000 --> 00:08:02.000]  我們通常會想起
[00:08:02.000 --> 00:08:04.000]  有四個元素
[00:08:04.000 --> 00:08:06.000]  是由這四個元素
[00:08:06.000 --> 00:08:08.000]  組成一個地上的國
[00:08:08.000 --> 00:08:09.000]  這樣才叫做
[00:08:09.000 --> 00:08:10.000]  是一個國
[00:08:10.000 --> 00:08:12.000]  不是說你自己喜歡怎麼說就怎麼說
[00:08:12.000 --> 00:08:13.000]  好了
[00:08:13.000 --> 00:08:14.000]  哪四個元素呢?
[00:08:14.000 --> 00:08:15.000]  原來一個國
[00:08:15.000 --> 00:08:17.000]  要成為一個國
[00:08:17.000 --> 00:08:18.000]  在地上的經驗
[00:08:18.000 --> 00:08:19.000]  你第一要有國王
[00:08:19.000 --> 00:08:20.000]  是不是?
[00:08:20.000 --> 00:08:21.000]  不然怎麼叫做國呢?
[00:08:21.000 --> 00:08:22.000]  Kingdom
[00:08:22.000 --> 00:08:23.000]  你沒有一個King
[00:08:23.000 --> 00:08:24.000]  怎麼可以有一個國呢?
[00:08:24.000 --> 00:08:25.000]  所以第一
[00:08:25.000 --> 00:08:27.000]  是有君王在這裡的
[00:08:27.000 --> 00:08:28.000]  一些管治者在這裡的
[00:08:28.000 --> 00:08:29.000]  好了
[00:08:29.000 --> 00:08:30.000]  但是只有你
[00:08:30.000 --> 00:08:31.000]  怎麼可以叫做國呢?
[00:08:31.000 --> 00:08:33.000]  那一定是怎麼樣呢?
[00:08:33.000 --> 00:08:34.000]  有子民
[00:08:34.000 --> 00:08:35.000]  有一群人
[00:08:35.000 --> 00:08:37.000]  在你的管理的底下
[00:08:37.000 --> 00:08:38.000]  是不是?
[00:08:38.000 --> 00:08:39.000]  所以就是說
[00:08:39.000 --> 00:08:40.000]  想起有君王
[00:08:40.000 --> 00:08:42.000]  也想起有子民
[00:08:42.000 --> 00:08:43.000]  但是夠了沒有呢?
[00:08:43.000 --> 00:08:44.000]  還沒有
[00:08:44.000 --> 00:08:45.000]  還有第三個元素
[00:08:45.000 --> 00:08:46.000]  就是這位君王
[00:08:46.000 --> 00:08:49.000]  是能夠發揮他的主權
[00:08:49.000 --> 00:08:51.000]  他的治權
[00:08:51.000 --> 00:08:52.000]  他的話事權
[00:08:52.000 --> 00:08:53.000]  他說怎樣怎樣
[00:08:53.000 --> 00:08:54.000]  那些子民是要聽的
[00:08:54.000 --> 00:08:55.000]  是不是?
[00:08:55.000 --> 00:08:56.000]  如果不是
[00:08:56.000 --> 00:08:57.000]  你有你說
[00:08:57.000 --> 00:08:58.000]  個人有個人走的時候
[00:08:58.000 --> 00:08:59.000]  山高皇帝遠
[00:08:59.000 --> 00:09:00.000]  那你就很難說
[00:09:00.000 --> 00:09:02.000]  這個國是你的國
[00:09:02.000 --> 00:09:03.000]  所以我們第三個元素
[00:09:03.000 --> 00:09:04.000]  就是說
[00:09:04.000 --> 00:09:05.000]  他的主權
[00:09:05.000 --> 00:09:06.000]  話事權
[00:09:06.000 --> 00:09:08.000]  是能夠彰顯了出來
[00:09:08.000 --> 00:09:11.000]  彰顯在那些子民的中間
[00:09:11.000 --> 00:09:12.000]  這個元素存在
[00:09:12.000 --> 00:09:15.000]  這個國就像樣了
[00:09:15.000 --> 00:09:16.000]  像樣了
[00:09:16.000 --> 00:09:18.000]  這是第三個元素
[00:09:18.000 --> 00:09:19.000]  還有最後一個元素
[00:09:19.000 --> 00:09:21.000]  是什麼呢?
[00:09:21.000 --> 00:09:23.000]  是國土
[00:09:23.000 --> 00:09:24.000]  是地土
[00:09:24.000 --> 00:09:25.000]  是疆界
[00:09:25.000 --> 00:09:26.000]  如果不是
[00:09:26.000 --> 00:09:27.000]  你說你有個國
[00:09:27.000 --> 00:09:28.000]  你都沒有地方
[00:09:28.000 --> 00:09:29.000]  怎會知道國在地上的經驗
[00:09:29.000 --> 00:09:30.000]  是不是?
[00:09:30.000 --> 00:09:31.000]  所以你失去很多地土
[00:09:31.000 --> 00:09:33.000]  你的國家就沒有了
[00:09:33.000 --> 00:09:35.000]  所以地土是這麼重要的
[00:09:35.000 --> 00:09:36.000]  所以這個國
[00:09:36.000 --> 00:09:37.000]  通常有國土
[00:09:37.000 --> 00:09:38.000]  有地土
[00:09:38.000 --> 00:09:40.000]  還有我們的國家的邊界
[00:09:40.000 --> 00:09:41.000]  疆界去到哪裡
[00:09:41.000 --> 00:09:42.000]  框了出來
[00:09:42.000 --> 00:09:44.000]  於是就組成了
[00:09:44.000 --> 00:09:46.000]  這個地上的國
[00:09:46.000 --> 00:09:49.000]  這個就是我們一般的了解
[00:09:49.000 --> 00:09:50.000]  我們嘗試再用一些
[00:09:50.000 --> 00:09:52.000]  很具體的例子去說明
[00:09:52.000 --> 00:09:54.000]  不如用英國
[00:09:54.000 --> 00:09:55.000]  英國
[00:09:55.000 --> 00:09:57.000]  英國有沒有軍王?
[00:09:57.000 --> 00:09:58.000]  有軍王
[00:09:58.000 --> 00:10:02.000]  還有軍王底下的政府
[00:10:02.000 --> 00:10:05.000]  華德士的一些領袖
[00:10:05.000 --> 00:10:07.000]  是有這些的
[00:10:07.000 --> 00:10:08.000]  英國
[00:10:08.000 --> 00:10:10.000]  有沒有子民?
[00:10:10.000 --> 00:10:11.000]  當然有子民
[00:10:11.000 --> 00:10:12.000]  英國裡面
[00:10:12.000 --> 00:10:15.000]  當然有很多的子民
[00:10:15.000 --> 00:10:17.000]  原來英國是我們一般的簡稱
[00:10:17.000 --> 00:10:19.000]  全名叫做什麼?
[00:10:19.000 --> 00:10:20.000]  全名叫做
[00:10:20.000 --> 00:10:24.000]  大不列顛及北愛爾蘭聯合王國
[00:10:24.000 --> 00:10:26.000]  這個才是正式的全名
[00:10:26.000 --> 00:10:28.000]  我們簡稱叫做英國
[00:10:28.000 --> 00:10:29.000]  你馬上發現
[00:10:29.000 --> 00:10:31.000]  在這個地方有很多人
[00:10:31.000 --> 00:10:32.000]  這些英國人
[00:10:32.000 --> 00:10:34.000]  是由軍王
[00:10:34.000 --> 00:10:37.000]  皇帝去管治他們
[00:10:37.000 --> 00:10:38.000]  而昔日
[00:10:38.000 --> 00:10:39.000]  大家知道
[00:10:39.000 --> 00:10:42.000]  英國是殖民地遍滿世界各地
[00:10:42.000 --> 00:10:43.000]  所以他的子民
[00:10:43.000 --> 00:10:46.000]  就不只是在英國這個地方
[00:10:46.000 --> 00:10:48.000]  在很多地方都有
[00:10:48.000 --> 00:10:49.000]  在很多地方有
[00:10:49.000 --> 00:10:50.000]  包括我們香港
[00:10:50.000 --> 00:10:53.000]  一百七十年前左右
[00:10:53.000 --> 00:10:56.000]  是由英國在管治
[00:10:56.000 --> 00:10:59.000]  所以我們是他的子民
[00:10:59.000 --> 00:11:00.000]  不只是香港
[00:11:00.000 --> 00:11:01.000]  我們發現還有印度
[00:11:01.000 --> 00:11:02.000]  緬甸
[00:11:02.000 --> 00:11:03.000]  紐西蘭
[00:11:03.000 --> 00:11:04.000]  當日的澳洲等等
[00:11:04.000 --> 00:11:08.000]  其實都是英國地方的子民
[00:11:08.000 --> 00:11:10.000]  他是在管治
[00:11:10.000 --> 00:11:14.000]  然後他在運用英國的軍王
[00:11:14.000 --> 00:11:16.000]  和政府的治權主權
[00:11:16.000 --> 00:11:18.000]  去影響他的子民
[00:11:18.000 --> 00:11:20.000]  所以我們要走什麼道路
[00:11:20.000 --> 00:11:22.000]  管治的模式是什麼
[00:11:22.000 --> 00:11:24.000]  我們的去向是怎麼樣
[00:11:24.000 --> 00:11:25.000]  他是可以話事
[00:11:25.000 --> 00:11:26.000]  可以影響
[00:11:26.000 --> 00:11:28.000]  可以改變的
[00:11:28.000 --> 00:11:30.000]  是真的出現了
[00:11:30.000 --> 00:11:32.000]  最後就是疆界
[00:11:32.000 --> 00:11:34.000]  當然大家都可以馬上想像得到
[00:11:34.000 --> 00:11:36.000]  疆界最核心的就是
[00:11:36.000 --> 00:11:37.000]  英格蘭
[00:11:37.000 --> 00:11:38.000]  蘇格蘭
[00:11:38.000 --> 00:11:39.000]  威爾士
[00:11:39.000 --> 00:11:40.000]  北愛爾蘭
[00:11:40.000 --> 00:11:41.000]  這些就是最核心的疆界
[00:11:41.000 --> 00:11:42.000]  但他不只是這樣
[00:11:42.000 --> 00:11:44.000]  上一兩個世紀的時候
[00:11:44.000 --> 00:11:46.000]  這個日不落國之稱
[00:11:46.000 --> 00:11:49.000]  可以去到遠方的
[00:11:49.000 --> 00:11:50.000]  去到歐洲的
[00:11:50.000 --> 00:11:51.000]  去到亞洲的
[00:11:51.000 --> 00:11:52.000]  去到香港的
[00:11:52.000 --> 00:11:54.000]  這些就是他的疆界
[00:11:54.000 --> 00:11:55.000]  你就馬上發現
[00:11:55.000 --> 00:11:58.000]  這個就是一個地上的王國
[00:11:58.000 --> 00:12:00.000]  地上的國的一個觀念
[00:12:00.000 --> 00:12:02.000]  我們嘗試去了解之後
[00:12:02.000 --> 00:12:04.000]  幫助我們去了解
[00:12:04.000 --> 00:12:06.000]  當我們用屬靈的角度
[00:12:06.000 --> 00:12:09.000]  在聖經的角度去思想國的時候
[00:12:09.000 --> 00:12:10.000]  是什麼意思
[00:12:10.000 --> 00:12:13.000]  轉念一想
[00:12:13.000 --> 00:12:16.000]  我們用回那四個元素去想
[00:12:16.000 --> 00:12:18.000]  大概我們都可以掌握得到
[00:12:18.000 --> 00:12:20.000]  當我們講到我們的國
[00:12:20.000 --> 00:12:22.000]  我們這個屬靈的國的時候
[00:12:22.000 --> 00:12:24.000]  我們的君王是誰
[00:12:24.000 --> 00:12:26.000]  耶穌基督
[00:12:26.000 --> 00:12:28.000]  我們的主
[00:12:28.000 --> 00:12:29.000]  他是君王
[00:12:29.000 --> 00:12:31.000]  有的
[00:12:31.000 --> 00:12:32.000]  我們當講到國度的時候
[00:12:32.000 --> 00:12:33.000]  有君王
[00:12:33.000 --> 00:12:35.000]  哪些是子民
[00:12:35.000 --> 00:12:37.000]  子民就是我們
[00:12:37.000 --> 00:12:42.000]  子民就是所有跟隨基督的人
[00:12:42.000 --> 00:12:45.000]  子民就是一些基督的門徒
[00:12:45.000 --> 00:12:46.000]  子民就是教會
[00:12:46.000 --> 00:12:48.000]  就是我們這個信仰群體
[00:12:48.000 --> 00:12:50.000]  我們這群人
[00:12:50.000 --> 00:12:54.000]  我們就是這位君王耶穌基督的子民
[00:12:54.000 --> 00:12:56.000]  當我們講這個國的時候
[00:12:56.000 --> 00:12:58.000]  然後最重要的
[00:12:58.000 --> 00:12:59.000]  就是當講到這個國的時候
[00:12:59.000 --> 00:13:02.000]  有一個話事權的彰顯
[00:13:02.000 --> 00:13:04.000]  是要發揮到的
[00:13:04.000 --> 00:13:06.000]  就是說我們很希望的就是
[00:13:06.000 --> 00:13:08.000]  耶穌基督的主權話事權
[00:13:08.000 --> 00:13:11.000]  能夠在我們這群人那裡
[00:13:11.000 --> 00:13:13.000]  顯明出來
[00:13:13.000 --> 00:13:15.000]  而我們是聽他講的
[00:13:15.000 --> 00:13:17.000]  是回應他的
[00:13:17.000 --> 00:13:18.000]  不是他有他講
[00:13:18.000 --> 00:13:19.000]  我們有我們做
[00:13:19.000 --> 00:13:21.000]  這樣就不可以說是一個國
[00:13:21.000 --> 00:13:23.000]  但是當我們願意跟從的時候
[00:13:23.000 --> 00:13:27.000]  我們就出現了這個國
[00:13:27.000 --> 00:13:28.000]  這個國度
[00:13:28.000 --> 00:13:29.000]  而最後
[00:13:29.000 --> 00:13:30.000]  疆界
[00:13:30.000 --> 00:13:31.000]  有沒有疆界
[00:13:31.000 --> 00:13:33.000]  嚴格來說
[00:13:33.000 --> 00:13:35.000]  我們沒有一個很特定的疆界
[00:13:35.000 --> 00:13:38.000]  但是當逢是有神的子民
[00:13:38.000 --> 00:13:40.000]  他腳踵去到哪裡的時候
[00:13:40.000 --> 00:13:43.000]  這個就是疆界了
[00:13:43.000 --> 00:13:44.000]  是不是
[00:13:44.000 --> 00:13:47.000]  當日那個疆界只是在巴勒斯坦2000年前
[00:13:47.000 --> 00:13:50.000]  但是當越來越多人尊崇耶穌基督
[00:13:50.000 --> 00:13:52.000]  以耶穌基督作主作王
[00:13:52.000 --> 00:13:53.000]  作君王的時候
[00:13:53.000 --> 00:13:55.000]  他們越來越散去世界各地
[00:13:55.000 --> 00:13:57.000]  逢是有神的子民去到的地方
[00:13:57.000 --> 00:13:59.000]  那裡就是疆界
[00:13:59.000 --> 00:14:00.000]  就是地土了
[00:14:00.000 --> 00:14:01.000]  就是國土了
[00:14:01.000 --> 00:14:05.000]  今天可以講說大體上全球各地都有
[00:14:05.000 --> 00:14:06.000]  是不是
[00:14:06.000 --> 00:14:09.000]  所以就是一個這樣的屬靈的國
[00:14:09.000 --> 00:14:12.000]  這個就是我們在聖經裡面所明白的
[00:14:12.000 --> 00:14:14.000]  靈姐妹
[00:14:14.000 --> 00:14:16.000]  這個是今天我們需要去認定的
[00:14:16.000 --> 00:14:18.000]  原來當我們講國的時候
[00:14:18.000 --> 00:14:21.000]  我們就認耶穌是君王
[00:14:21.000 --> 00:14:23.000]  我們承認我們是子民
[00:14:23.000 --> 00:14:26.000]  我們承認祂的主權可以臨到我們身上
[00:14:26.000 --> 00:14:28.000]  我們去尊崇這位君王
[00:14:28.000 --> 00:14:29.000]  可以聽祂的話
[00:14:29.000 --> 00:14:30.000]  不單止一個
[00:14:30.000 --> 00:14:34.000]  是整個群體去聽這位君王的說話
[00:14:34.000 --> 00:14:36.000]  然後當我們腳踵所到之處
[00:14:36.000 --> 00:14:38.000]  無論是本港或者去到哪裡
[00:14:38.000 --> 00:14:41.000]  我們就將這個國度去延伸出去
[00:14:41.000 --> 00:14:44.000]  去幫助人去認識這個國度
[00:14:44.000 --> 00:14:48.000]  這個世間上存在著的就是這個國
[00:14:48.000 --> 00:14:51.000]  而這個國不是地上的國
[00:14:51.000 --> 00:14:54.000]  是屬靈的國度
[00:14:54.000 --> 00:14:55.000]  這個是很重要的
[00:14:55.000 --> 00:14:58.000]  我們的國度是一個屬靈的國度
[00:14:58.000 --> 00:15:01.000]  所以當有一天
[00:15:01.000 --> 00:15:05.000]  當耶穌基督去到比拉多面前的時候
[00:15:05.000 --> 00:15:06.000]  被受審
[00:15:06.000 --> 00:15:09.000]  而那些其他的不信的猶太人
[00:15:09.000 --> 00:15:10.000]  就誣告耶穌
[00:15:10.000 --> 00:15:13.000]  說祂是想建立一個地上的王國
[00:15:13.000 --> 00:15:16.000]  來去抗衡這個羅馬政府
[00:15:16.000 --> 00:15:18.000]  當耶穌被誣告
[00:15:18.000 --> 00:15:19.000]  去到比拉多的時候
[00:15:19.000 --> 00:15:20.000]  那些人這樣告祂的時候
[00:15:20.000 --> 00:15:22.000]  耶穌怎樣去回答祂呢?
