
[00:00:00.000 --> 00:00:04.820]  今天和大家講的是基督門徒2 甘心擺上
[00:02:00.960 --> 00:02:11.960]  有好些財主往裡投了若干的錢,有一個窮寡婦來,往裡投了兩個小錢,就是一個大錢
[00:02:11.960 --> 00:02:21.960]  耶穌叫門徒來說:我實在告訴你們,這窮寡婦投入庫裡的,比眾人所投的更多
[00:02:21.960 --> 00:02:33.960]  因為她們都是自己有餘,拿出來投在裡頭,但這寡婦是自己不足,把她一切養生的都投上了」
[00:02:33.960 --> 00:02:40.460]  這個窮寡婦的故事,我相信很多弟兄姊妹都很認識
[00:02:40.460 --> 00:02:47.460]  她所做的事是受著耶穌的欣賞和公開讚賞她的
[00:02:47.460 --> 00:02:53.960]  中上教弟兄很清楚知道,作為基督的門徒,他一生要謹守自己的崗位
[00:02:53.960 --> 00:02:57.960]  好好地實踐,他要做好他的奉獻
[00:02:57.960 --> 00:03:01.960]  奉獻,你呢?
[00:03:01.960 --> 00:03:08.960]  今天,面對奉獻,你自己怎樣看?
[00:03:08.960 --> 00:03:11.960]  你自己怎樣去做呢?
[00:03:11.960 --> 00:03:17.960]  基督門徒,甘心擺上,對不對?
[00:03:17.960 --> 00:03:19.960]  對不對?
[00:03:19.960 --> 00:03:21.960]  當然是對的
[00:03:21.960 --> 00:03:26.960]  基督徒,甘心擺上,我們都知道是對的,我們知道的
[00:03:26.960 --> 00:03:32.960]  我們信了耶穌,我們要為主擺上我們自己一切
[00:03:32.960 --> 00:03:36.960]  神是很喜歡他的門徒,甘心樂意地奉獻
[00:03:36.960 --> 00:03:44.960]  我們知道的,我們知道神會很獎勵我們這些很甘心樂意奉獻的門徒
[00:03:44.960 --> 00:03:48.960]  我們都聽到很多人說,你不用擔心沒有的
[00:03:48.960 --> 00:03:53.960]  你越奉獻出去,神就比你越多
[00:03:53.960 --> 00:03:59.960]  我們聽過很多次,我們都知道,甚至有時我們都經歷過
[00:03:59.960 --> 00:04:06.960]  特別我們回到教會很久,每個星期都提醒大家奉獻奉獻奉獻奉獻
[00:04:06.960 --> 00:04:10.960]  我們聽了很多次,我們知道
[00:04:10.960 --> 00:04:12.960]  對不對?
[00:04:12.960 --> 00:04:17.960]  我們知道,但是我們會有掙扎
[00:04:17.960 --> 00:04:19.960]  掙扎
[00:04:19.960 --> 00:04:21.960]  剛才說了羅馬書十二章一節
[00:04:21.960 --> 00:04:27.960]  弟兄們,我們將身體獻上,當作活祭
[00:04:27.960 --> 00:04:30.960]  留意這個不是死祭
[00:04:30.960 --> 00:04:33.960]  不是死了的祭,是活生生的祭
[00:04:33.960 --> 00:04:36.960]  活生生的意思是什麼?
[00:04:36.960 --> 00:04:39.960]  很新鮮
[00:04:39.960 --> 00:04:42.960]  新鮮的,你吃得出嗎?
[00:04:42.960 --> 00:04:45.960]  吃得出新鮮的雞和死雞的分別嗎?
[00:04:45.960 --> 00:04:47.960]  冷藏了很久的
[00:04:47.960 --> 00:04:49.960]  剛剛冰鮮的
[00:04:49.960 --> 00:04:53.960]  甚至剛剛生湯出來的
[00:04:53.960 --> 00:04:55.960]  你吃起來你一定會知道
[00:04:55.960 --> 00:04:58.960]  有很多不同的
[00:04:58.960 --> 00:05:02.960]  今天我們說我們是一個活生生的祭
[00:05:02.960 --> 00:05:05.960]  就是因為活
[00:05:05.960 --> 00:05:08.960]  弟兄姊妹留意,就是因為活生生
[00:05:08.960 --> 00:05:12.960]  活生生才會有掙扎
[00:05:12.960 --> 00:05:15.960]  活生生的時候你才會有肉痛
[00:05:15.960 --> 00:05:20.960]  你才會想一下,是不是應該要這樣去做呢?
[00:05:20.960 --> 00:05:23.960]  有時我們想一想的時候
[00:05:23.960 --> 00:05:26.960]  我們會不想走上祭壇
[00:05:26.960 --> 00:05:28.960]  我們想掉頭走
[00:05:28.960 --> 00:05:30.960]  很正常,是不是?
[00:05:30.960 --> 00:05:33.960]  說說我們人吧
[00:05:33.960 --> 00:05:36.960]  人是有限制的,什麼都有限制的
[00:05:36.960 --> 00:05:39.960]  24小時你都會有限制
[00:05:39.960 --> 00:05:42.960]  每個人只有24小時,是不是?
[00:05:42.960 --> 00:05:45.960]  你怎樣分配你的時間呢?
[00:05:45.960 --> 00:05:51.960]  工作、讀書、睡覺、煮飯
[00:05:51.960 --> 00:05:54.960]  玩遊戲機、上網、看電視
[00:05:54.960 --> 00:05:56.960]  照顧兒女、照顧孫子
[00:05:56.960 --> 00:06:00.960]  陪男女朋友、陪太太、陪老公
[00:06:00.960 --> 00:06:04.960]  24小時,一天只有24小時,你怎樣分配?
[00:06:04.960 --> 00:06:07.960]  我計算的時候,有些人可能
[00:06:07.960 --> 00:06:11.960]  上班、上學,8個小時
[00:06:11.960 --> 00:06:14.960]  睡覺,多少個小時?
[00:06:14.960 --> 00:06:18.960]  7個小時、8個小時,健康來說
[00:06:18.960 --> 00:06:22.960]  年輕人可能2、3個小時都很精神,但我們不行
[00:06:22.960 --> 00:06:26.960]  但可能再上年紀的,4個小時就夠了
[00:06:26.960 --> 00:06:30.960]  但一般我們計算8個小時,平均一點
[00:06:30.960 --> 00:06:35.960]  煮飯,姐妹要多久?
[00:06:35.960 --> 00:06:37.960]  2個小時?
[00:06:37.960 --> 00:06:41.960]  放完工回去還要煮2個小時,很辛苦
[00:06:41.960 --> 00:06:46.960]  煮飯、玩遊戲機、上網
[00:06:46.960 --> 00:06:49.960]  多久?很厲害,玩遊戲機、上網
[00:06:49.960 --> 00:06:52.960]  那些弟兄可以很久
[00:06:52.960 --> 00:06:55.960]  看電視,加起來呢?
[00:06:55.960 --> 00:06:58.960]  這一堆我給4個小時,好嗎?
[00:06:58.960 --> 00:07:00.960]  應該給少了
[00:07:00.960 --> 00:07:03.960]  照顧兒女、照顧孫子
[00:07:03.960 --> 00:07:07.960]  媽媽告訴我,或者婆婆告訴我
[00:07:07.960 --> 00:07:11.960]  怎知道4個小時,24小時要照顧
[00:07:11.960 --> 00:07:15.960]  陪男女朋友,怎知道4個小時
[00:07:15.960 --> 00:07:18.960]  加起來一天24小時
[00:07:18.960 --> 00:07:23.960]  你怎樣去分配你要做的事呢?
[00:07:23.960 --> 00:07:28.960]  留意,我還沒說,在這些時間裡
[00:07:28.960 --> 00:07:30.960]  做這些事裡
[00:07:30.960 --> 00:07:33.960]  給神的時間有多少呢?
[00:07:33.960 --> 00:07:37.960]  還沒計算,是吧?
[00:07:37.960 --> 00:07:39.960]  所以有時我們會有掙扎
[00:07:39.960 --> 00:07:42.960]  哎呀,好像不夠時間
[00:07:42.960 --> 00:07:47.960]  不夠時間,怎樣?跟神怎樣?
[00:07:47.960 --> 00:07:51.960]  又或者可能時間、金錢
[00:07:51.960 --> 00:07:54.960]  我們金錢也很有限,是吧?
[00:07:54.960 --> 00:07:57.960]  不是呀!
[00:07:57.960 --> 00:08:00.960]  我是啦,可能很多不是
[00:08:00.960 --> 00:08:03.960]  可能長使長有你的錢,是吧?
[00:08:03.960 --> 00:08:06.960]  金錢很有限的
[00:08:06.960 --> 00:08:09.960]  我們這些出來,就算你吃一餐
[00:08:09.960 --> 00:08:12.960]  你想一想,今餐你願意花多少錢去吃一餐
[00:08:12.960 --> 00:08:14.960]  是吧?
[00:08:14.960 --> 00:08:17.960]  可能要供樓,要供你的家庭
[00:08:17.960 --> 00:08:20.960]  供你自己的洗費
[00:08:20.960 --> 00:08:22.960]  我們也會計算一下
[00:08:22.960 --> 00:08:25.960]  這個月怎樣用自己的錢
[00:08:25.960 --> 00:08:28.960]  神的一筆,怎樣計算呢?
[00:08:28.960 --> 00:08:30.960]  有掙扎,是吧?
[00:08:30.960 --> 00:08:32.960]  有時特別當你那段時間
[00:08:32.960 --> 00:08:35.960]  自己花大了,或者那段時間有一些
[00:08:35.960 --> 00:08:40.960]  突然期離的開支,你控制不了的時候
[00:08:40.960 --> 00:08:42.960]  給神那一部份,那怎樣呢?
[00:08:42.960 --> 00:08:45.960]  哎呀,有些肉痛,有些掙扎
[00:08:45.960 --> 00:08:49.960]  掙扎是很正常的,弟兄姊妹
[00:08:49.960 --> 00:08:52.960]  在《馬太福音》六章二十一節
[00:08:52.960 --> 00:08:56.960]  這裡主耶穌基督跟門徒說
[00:08:56.960 --> 00:08:58.960]  特別我們要留意
[00:08:58.960 --> 00:09:01.960]  積聚我們的財寶在哪裏呢?
[00:09:01.960 --> 00:09:03.960]  原來我們的財寶在哪裏呢?
[00:09:03.960 --> 00:09:06.960]  我們的心也會在哪裏呢?
[00:09:06.960 --> 00:09:10.960]  弟兄姊妹,我們引申來說就是
[00:09:10.960 --> 00:09:12.960]  你的心在哪裏呢?
[00:09:12.960 --> 00:09:16.960]  你的錢,你的時間
[00:09:16.960 --> 00:09:19.960]  你的財幹,你的家庭
[00:09:19.960 --> 00:09:22.960]  甚至你的人生
[00:09:22.960 --> 00:09:25.960]  就會在那裏
[00:09:25.960 --> 00:09:27.960]  你的心在哪裏
[00:09:27.960 --> 00:09:31.960]  你就會引導你怎樣用你的東西
[00:09:31.960 --> 00:09:34.960]  甘心擺上
[00:09:34.960 --> 00:09:37.960]  今天,我很相信
[00:09:37.960 --> 00:09:40.960]  風大雨大,你們都來到這間教會
[00:09:40.960 --> 00:09:43.960]  你們願意擺上你的人
[00:09:43.960 --> 00:09:45.960]  人道
[00:09:45.960 --> 00:09:48.960]  哎呀,你的心在哪裏呢?
[00:09:48.960 --> 00:09:51.960]  現在我說話,我們敬拜神
[00:09:51.960 --> 00:09:53.960]  你的心在哪裏呢?
[00:09:53.960 --> 00:09:56.960]  在想些甚麼呢?
[00:09:56.960 --> 00:09:58.960]  在想
[00:09:58.960 --> 00:10:01.960]  待會崇拜完了在哪裏吃東西呢?
[00:10:01.960 --> 00:10:05.960]  在想牧師今天講道講多長呢?
[00:10:05.960 --> 00:10:08.960]  在想牧師今天多帥呢?
[00:10:08.960 --> 00:10:12.960]  在想自己的男女朋友呢?
[00:10:12.960 --> 00:10:14.960]  你的心在哪裏呢?
[00:10:14.960 --> 00:10:17.960]  更加確實的
[00:10:17.960 --> 00:10:20.960]  幫我看看旁邊的那個
[00:10:20.960 --> 00:10:22.960]  有沒有拿著他的手機
[00:10:22.960 --> 00:10:24.960]  看除了聖經以外的東西呢?
[00:10:24.960 --> 00:10:27.960]  你的心在哪裏呢?
[00:10:27.960 --> 00:10:32.960]  可能你的手也在哪裏呢?
[00:10:32.960 --> 00:10:35.960]  當然,我很相信有些人呢
[00:10:35.960 --> 00:10:38.960]  是可以一心二用,一心三用,四用
[00:10:38.960 --> 00:10:44.960]  但我知道我們一個人不能夠侍奉兩個主
[00:10:44.960 --> 00:10:46.960]  請誠實面對我們自己
[00:10:46.960 --> 00:10:49.960]  今天我們作為基督的門徒
[00:10:49.960 --> 00:10:52.960]  要甘心擺上
[00:10:52.960 --> 00:10:55.960]  但我們會有掙扎
[00:10:55.960 --> 00:10:57.960]  我們會有掙扎
[00:10:57.960 --> 00:10:59.960]  有時做到,有時做不到
[00:10:59.960 --> 00:11:01.960]  那怎麼辦呢?
[00:11:01.960 --> 00:11:03.960]  在座的弟兄姊妹
[00:11:03.960 --> 00:11:05.960]  如果你有掙扎呢
[00:11:05.960 --> 00:11:08.960]  我會為你開心,我會為你感謝
[00:11:08.960 --> 00:11:11.960]  因為我相信你有掙扎的時候
[00:11:11.960 --> 00:11:16.960]  就是因為你是很想很認真地面對你自己的生命
[00:11:16.960 --> 00:11:20.960]  你很想很認真地做一個好的門徒
[00:11:20.960 --> 00:11:22.960]  認真面對神
[00:11:22.960 --> 00:11:25.960]  很想好好跟隨耶穌基督
[00:11:25.960 --> 00:11:27.960]  你才會有掙扎
[00:11:27.960 --> 00:11:31.960]  你很想過一個不再一樣的人生
[00:11:31.960 --> 00:11:36.960]  問題是,怎樣去做到呢?
[00:11:36.960 --> 00:11:40.960]  所以我們今天不單要掙扎
[00:11:40.960 --> 00:11:43.960]  我們知道我們掙扎
[00:11:43.960 --> 00:11:48.960]  所以我們在生活上要行動出來
[00:11:48.960 --> 00:11:53.960]  我們不要停留,我們知道我們掙扎
[00:11:53.960 --> 00:11:55.960]  我們要突破
[00:11:55.960 --> 00:11:57.960]  做一些事情出來
[00:11:57.960 --> 00:11:59.960]  突破這個情況
[00:11:59.960 --> 00:12:01.960]  怎樣突破呢?
[00:12:01.960 --> 00:12:03.960]  在馬可福音十二章四十一至四十四節
[00:12:03.960 --> 00:12:05.960]  耶穌就做出了一個行動
[00:12:05.960 --> 00:12:09.960]  他當時就坐在聖殿外面對著銀庫
[00:12:09.960 --> 00:12:12.960]  有很多奉獻箱放在外面
[00:12:12.960 --> 00:12:16.960]  那些人去做奉獻就投錢進去
[00:12:16.960 --> 00:12:21.960]  當時他就看到那些人投錢進去奉獻箱
[00:12:21.960 --> 00:12:24.960]  那個情況就做了一個評論
[00:12:24.960 --> 00:12:26.960]  這個評論就是
[00:12:26.960 --> 00:12:31.960]  他很高調地讚賞這個窮的寡婦
[00:12:31.960 --> 00:12:33.960]  為甚麼呢?
[00:12:33.960 --> 00:12:37.960]  這段經文為甚麼耶穌要讚賞這個寡婦呢?
[00:12:37.960 --> 00:12:39.960]  還有留意一下
[00:12:39.960 --> 00:12:44.960]  耶穌在馬可福音記載著這段經文
[00:12:44.960 --> 00:12:49.960]  今天對我們來說有甚麼意思呢?
[00:12:49.960 --> 00:12:54.960]  原來當時耶穌是跟一群門徒說這件事
[00:12:54.960 --> 00:12:57.960]  耶穌是對著那群門徒
[00:12:57.960 --> 00:13:02.960]  將這件事告訴門徒
[00:13:02.960 --> 00:13:06.960]  為甚麼呢?
[00:13:06.960 --> 00:13:09.960]  為甚麼特別要告訴門徒呢?
[00:13:09.960 --> 00:13:11.960]  一定有他的意思
[00:13:11.960 --> 00:13:13.960]  第一點
[00:13:13.960 --> 00:13:16.960]  他是很想教這群門徒怎樣跟從他
[00:13:16.960 --> 00:13:19.960]  作為基督的門徒怎樣跟從耶穌
[00:13:19.960 --> 00:13:21.960]  行動一
[00:13:21.960 --> 00:13:24.960]  傳言的倚靠
[00:13:24.960 --> 00:13:26.960]  傳言倚靠
[00:13:26.960 --> 00:13:30.960]  最近我看到香港無線電視
[00:13:30.960 --> 00:13:33.960]  晚上十點半有一個
[00:13:33.960 --> 00:13:35.960]  我不知道這個星期還有沒有
[00:13:35.960 --> 00:13:37.960]  上個星期十點半至十一點
[00:13:37.960 --> 00:13:40.960]  就講到一些動物大自然的世界
[00:13:40.960 --> 00:13:43.960]  甚至有一輯講到動物的世界
[00:13:43.960 --> 00:13:45.960]  我很有深刻印象
[00:13:45.960 --> 00:13:47.960]  其中一個畫面就是
[00:13:47.960 --> 00:13:49.960]  有一隻飛鳥
[00:13:49.960 --> 00:13:53.960]  去捕食一些東西
[00:13:53.960 --> 00:13:58.960]  回到巢裏給剛出生的小鳥
[00:13:58.960 --> 00:14:01.960]  餵養牠們
[00:14:01.960 --> 00:14:03.960]  牠怎樣在外面辛苦
[00:14:03.960 --> 00:14:05.960]  牠都要找東西吃
[00:14:05.960 --> 00:14:07.960]  回來給剛出生的子女
[00:14:07.960 --> 00:14:09.960]  捕食給牠們
[00:14:09.960 --> 00:14:13.960]  你留意一下剛出生的小鳥
[00:14:13.960 --> 00:14:15.960]  沒有什麼自己照顧的能力
[00:14:15.960 --> 00:14:18.960]  牠們一無所有一無所靠
[00:14:18.960 --> 00:14:22.960]  牠們唯一可以支支叫叫
[00:14:22.960 --> 00:14:24.960]  告訴牠媽媽告訴牠爸爸
[00:14:24.960 --> 00:14:27.960]  我們肚餓了肚餓了
[00:14:27.960 --> 00:14:29.960]  就是這樣
[00:14:29.960 --> 00:14:31.960]  牠們一無所靠
[00:14:31.960 --> 00:14:35.960]  牠們更加經歷到牠們媽媽母愛的偉大
[00:14:35.960 --> 00:14:39.960]  因為這些小鳥知道自己一無所有一無所靠
[00:14:39.960 --> 00:14:43.960]  牠唯一可以靠的就是靠自己的父母
[00:14:43.960 --> 00:14:46.960]  去照顧牠們保護牠們
[00:14:46.960 --> 00:14:51.960]  所以牠們更加經歷到父母的愛
[00:14:51.960 --> 00:14:54.960]  耶穌很欣賞窮寡婦
[00:14:54.960 --> 00:14:57.960]  他奉獻的態度和價值觀
[00:14:57.960 --> 00:14:59.960]  因為這裡有一個很強烈的對比
[00:14:59.960 --> 00:15:01.960]  窮有錢
[00:15:01.960 --> 00:15:04.960]  這個寡婦和那些有錢人
[00:15:04.960 --> 00:15:06.960]  窮寡婦
[00:15:06.960 --> 00:15:12.960]  當時窮寡婦掉了兩個小錢進去
[00:15:12.960 --> 00:15:14.960]  這個窮寡婦當時
[00:15:14.960 --> 00:15:18.960]  投進去兩個小錢沒什麼聲響
[00:15:18.960 --> 00:15:21.960]  可能人們都不太懷疑她有投過錢進去
[00:15:21.960 --> 00:15:23.960]  但是另外有些有錢人
[00:15:23.960 --> 00:15:27.960]  就投很多個硬幣
[00:15:27.960 --> 00:15:29.960]  大的硬幣進去
[00:15:29.960 --> 00:15:32.960]  可能你會說這裡大的硬幣都很便宜
[00:15:32.960 --> 00:15:34.960]  很多國營那些是多少錢
[00:15:34.960 --> 00:15:36.960]  五毫子
[00:15:36.960 --> 00:15:38.960]  很便宜
[00:15:38.960 --> 00:15:40.960]  但是以前和我們現在不同
[00:15:40.960 --> 00:15:43.960]  以前是那些羅馬的銅幣
[00:15:43.960 --> 00:15:45.960]  越大就是越值錢
[00:15:45.960 --> 00:15:46.960]  行不行
[00:15:46.960 --> 00:15:48.960]  現在我們大大的那些
[00:15:48.960 --> 00:15:50.960]  早前我不喜歡那些硬幣
[00:15:50.960 --> 00:15:54.960]  一次過一大袋的瑞士拿去超級市場
[00:15:54.960 --> 00:15:56.960]  原來我發現可以進那些機
[00:15:56.960 --> 00:15:58.960]  賣東西用完那些硬幣很開心
[00:15:58.960 --> 00:16:00.960]  但是以前來說
[00:16:00.960 --> 00:16:03.960]  那些硬幣越大越重
[00:16:03.960 --> 00:16:05.960]  是越值錢的
[00:16:05.960 --> 00:16:06.960]  當時你留意下
[00:16:06.960 --> 00:16:09.960]  很多的奉獻商就放出來這裡
[00:16:09.960 --> 00:16:13.960]  有錢人投入硬幣進去會怎樣
[00:16:13.960 --> 00:16:15.960]  噹噹噹噹噹噹噹噹噹
[00:16:15.960 --> 00:16:17.960]  很大聲響
[00:16:17.960 --> 00:16:19.960]  周圍全街都知道
[00:16:19.960 --> 00:16:21.960]  嘩有錢人來了下多少錢
[00:16:21.960 --> 00:16:23.960]  但是那個窮寡婦
[00:16:23.960 --> 00:16:25.960]  小聲的
[00:16:25.960 --> 00:16:27.960]  聽不到那些聲音
[00:16:27.960 --> 00:16:29.960]  完全是很不同
[00:16:29.960 --> 00:16:31.960]  窮寡婦那個
[00:16:31.960 --> 00:16:33.960]  很暗淡很低調
[00:16:33.960 --> 00:16:35.960]  好像很窮那樣很少錢
[00:16:35.960 --> 00:16:37.960]  但是這個這麼有錢的人
[00:16:37.960 --> 00:16:39.960]  這些有錢的人就噹噹噹噹
[00:16:39.960 --> 00:16:41.960]  這樣投入很多錢進去
[00:16:41.960 --> 00:16:43.960]  不過這樣
[00:16:43.960 --> 00:16:45.960]  耶穌說
[00:16:45.960 --> 00:16:48.960]  祂欣賞窮寡婦
[00:16:48.960 --> 00:16:50.960]  祂沒有提到那些人
[00:16:50.960 --> 00:16:52.960]  投了很多錢進去那些人
[00:16:52.960 --> 00:16:54.960]  為什麼
[00:16:54.960 --> 00:16:57.960]  原來再對比一下
[00:16:57.960 --> 00:17:00.960]  那些有錢人可能是很隨手的
[00:17:00.960 --> 00:17:02.960]  在袋子裡
[00:17:02.960 --> 00:17:04.960]  扔了一疊一百元紙
[00:17:04.960 --> 00:17:06.960]  全部扔進去
[00:17:06.960 --> 00:17:08.960]  很隨意就做了這件事
[00:17:08.960 --> 00:17:10.960]  甚至隨意得來
[00:17:10.960 --> 00:17:12.960]  還要很高調給其他人知道
[00:17:12.960 --> 00:17:13.960]  他們要做這件事
[00:17:13.960 --> 00:17:15.960]  怕其他人不知道
[00:17:15.960 --> 00:17:17.960]  但是窮寡婦呢
[00:17:17.960 --> 00:17:19.960]  很靜靜地
[00:17:19.960 --> 00:17:21.960]  默默地
[00:17:21.960 --> 00:17:23.960]  做回自己要做的事
[00:17:23.960 --> 00:17:25.960]  這兩個世前
[00:17:25.960 --> 00:17:29.960]  就是她唯一所擁有
[00:17:29.960 --> 00:17:32.960]  我不知道她家裡窮到什麼情況
[00:17:32.960 --> 00:17:34.960]  但是我相信
[00:17:34.960 --> 00:17:36.960]  這兩個小錢是夠她家裡
[00:17:36.960 --> 00:17:38.960]  吃了很多餐很多餐的
[00:17:38.960 --> 00:17:40.960]  食物的錢
[00:17:40.960 --> 00:17:42.960]  她就將她唯一的
[00:17:42.960 --> 00:17:44.960]  扔進去
[00:17:44.960 --> 00:17:47.960]  所以耶穌就很欣賞她
[00:17:47.960 --> 00:17:49.960]  留意喔
[00:17:49.960 --> 00:17:51.960]  耶穌不是穿著
[00:17:51.960 --> 00:17:54.960]  那些人扔多少錢進去
[00:17:54.960 --> 00:17:56.960]  正如今天我們回來教會奉獻
[00:17:56.960 --> 00:17:58.960]  雖然教會有提你們奉獻
[00:17:58.960 --> 00:18:00.960]  但是教會提你們奉獻
[00:18:00.960 --> 00:18:02.960]  不是因為我們多多益善
[00:18:02.960 --> 00:18:04.960]  少少吾區 福有由歸
[00:18:04.960 --> 00:18:06.960]  善有善報那些
[00:18:06.960 --> 00:18:09.960]  叫大家募捐的奉獻
[00:18:09.960 --> 00:18:11.960]  今天
[00:18:11.960 --> 00:18:13.960]  神體重的是什麼
[00:18:13.960 --> 00:18:15.960]  是我們奉獻的態度
[00:18:15.960 --> 00:18:18.960]  今天我們唱那首奉獻詩歌
[00:18:18.960 --> 00:18:20.960]  凡我們向主所獻的
[00:18:20.960 --> 00:18:23.960]  其實都是主賜給我們的恩典
[00:18:23.960 --> 00:18:25.960]  是我們托管著神
[00:18:25.960 --> 00:18:27.960]  給我們這些東西
[00:18:27.960 --> 00:18:29.960]  所以我們很甘心樂意奉獻出來
[00:18:29.960 --> 00:18:31.960]  我們知道這些錢不是我們的
[00:18:31.960 --> 00:18:33.960]  是神的
[00:18:33.960 --> 00:18:35.960]  奉獻
[00:18:35.960 --> 00:18:37.960]  奉獻是因為主
[00:18:37.960 --> 00:18:39.960]  在我們生命裡面是最重要
[00:18:39.960 --> 00:18:41.960]  我們在主後面
[00:18:41.960 --> 00:18:43.960]  我們最多都是排第二
[00:18:43.960 --> 00:18:45.960]  或者第三第四
[00:18:45.960 --> 00:18:47.960]  一定不是我們生命裡面最重要
[00:18:47.960 --> 00:18:49.960]  因為我們的生命
[00:18:49.960 --> 00:18:51.960]  沒有了主我們什麼都不能夠做
[00:18:51.960 --> 00:18:53.960]  好像上一次說到
[00:18:53.960 --> 00:18:55.960]  葡萄樹和枝子
[00:18:55.960 --> 00:18:59.960]  我們這棵枝子一離開葡萄樹
[00:18:59.960 --> 00:19:01.960]  就死了
[00:19:01.960 --> 00:19:03.960]  所以我們人生唯一可以靠的
[00:19:03.960 --> 00:19:05.960]  不是靠這些錢
[00:19:05.960 --> 00:19:07.960]  我們唯一可以靠的是
[00:19:07.960 --> 00:19:09.960]  只有靠耶穌基督
[00:19:09.960 --> 00:19:11.960]  這個窮寡婦連自己
[00:19:11.960 --> 00:19:13.960]  唯一養生的都奉獻出來
[00:19:13.960 --> 00:19:15.960]  一無所有
[00:19:15.960 --> 00:19:17.960]  代表著她很信得過
[00:19:17.960 --> 00:19:19.960]  耶穌基督
[00:19:19.960 --> 00:19:21.960]  她知道她生命唯一的依靠
[00:19:21.960 --> 00:19:23.960]  就是耶穌基督
[00:19:23.960 --> 00:19:25.960]  所以弟兄姊妹今天我們行動
[00:19:25.960 --> 00:19:27.960]  第一就是
[00:19:27.960 --> 00:19:29.960]  我們試一下從這些生活上
[00:19:29.960 --> 00:19:31.960]  可能過往你很
[00:19:31.960 --> 00:19:33.960]  著重
[00:19:33.960 --> 00:19:35.960]  很計較自己的得
[00:19:35.960 --> 00:19:37.960]  失、名利
[00:19:37.960 --> 00:19:39.960]  富貴
[00:19:39.960 --> 00:19:41.960]  這些東西我們回到神面前
[00:19:41.960 --> 00:19:43.960]  再想想有多重要呢
[00:19:43.960 --> 00:19:45.960]  相比起
[00:19:45.960 --> 00:19:47.960]  耶穌基督
[00:19:47.960 --> 00:19:49.960]  這些東西算什麼呢
[00:19:49.960 --> 00:19:51.960]  我們試一下
[00:19:51.960 --> 00:19:53.960]  好像一個嬰兒一樣
[00:19:53.960 --> 00:19:55.960]  你想像一下
[00:19:55.960 --> 00:19:57.960]  像一個嬰兒一樣回到耶穌那裡
[00:19:57.960 --> 00:20:01.960]  我們很需要耶穌
[00:20:01.960 --> 00:20:03.960]  我們生活大小事情上
[00:20:03.960 --> 00:20:05.960]  我們都需要耶穌
[00:20:05.960 --> 00:20:07.960]  我們不可以沒有了耶穌
[00:20:07.960 --> 00:20:09.960]  全然依靠耶穌
[00:20:09.960 --> 00:20:11.960]  第二點最後一點和大家分享的
[00:20:11.960 --> 00:20:13.960]  是
[00:20:13.960 --> 00:20:15.960]  將心
[00:20:15.960 --> 00:20:17.960]  給我
[00:20:17.960 --> 00:20:19.960]  將心給我
[00:20:19.960 --> 00:20:21.960]  這首詩歌說到
[00:20:21.960 --> 00:20:23.960]  假若我有
[00:20:23.960 --> 00:20:25.960]  無限智慧
[00:20:25.960 --> 00:20:27.960]  我今棄主腳下
[00:20:27.960 --> 00:20:29.960]  假若我有財物滿貫
[00:20:29.960 --> 00:20:31.960]  我交給主受眾
[00:20:31.960 --> 00:20:33.960]  我願這身獻
[00:20:33.960 --> 00:20:35.960]  情為你
