
[00:00:00.000 --> 00:00:08.000]  好,弟兄姊妹,平安,今天我們繼續講全道書第三章
[00:02:27.000 --> 00:02:33.000]  這一段的聖經其實它說天下萬物都有定期
[00:02:33.000 --> 00:02:37.000]  其實就說所有發生的事情
[00:02:37.000 --> 00:02:42.000]  其實是有那個季節性的意思
[00:02:42.000 --> 00:02:45.000]  有季節性的來發生
[00:02:45.000 --> 00:02:49.000]  有些時候是出生的,有些時候是死亡的
[00:02:49.000 --> 00:02:51.000]  最簡單來講,後面所講
[00:02:51.000 --> 00:02:54.000]  「不出所栽種的有時」
[00:02:54.000 --> 00:02:59.000]  有些時候是,譬如春天的時候要殺種的
[00:02:59.000 --> 00:03:02.000]  秋天的時候就要收割了
[00:03:02.000 --> 00:03:04.000]  「不出所栽種的有時」
[00:03:04.000 --> 00:03:09.000]  其實這段聖經,如果你從這樣的角度來看
[00:03:09.000 --> 00:03:13.000]  其實它不是在傳遞一個宿命論的觀點
[00:03:13.000 --> 00:03:17.000]  就說所有發生在這個世界上所發生的事情
[00:03:17.000 --> 00:03:19.000]  都已經是固定的了
[00:03:19.000 --> 00:03:23.000]  已經有定了,沒得改變
[00:03:23.000 --> 00:03:26.000]  其實它不是在講這件事
[00:03:26.000 --> 00:03:32.000]  在這裏是一個對於人生的一種觀察
[00:03:32.000 --> 00:03:37.000]  當你細心的去思想人生的時候
[00:03:37.000 --> 00:03:41.000]  你必然會發覺是一個很真實的情況
[00:03:41.000 --> 00:03:44.000]  就是在我們人生當中
[00:03:44.000 --> 00:03:47.000]  是有著不同的人生季節的,可以這樣講
[00:03:47.000 --> 00:03:52.000]  有些時候,有些季節是栽種的
[00:03:52.000 --> 00:03:56.000]  有些時候,有些季節是收成的
[00:03:56.000 --> 00:04:01.000]  有些時候,有些季節真的是哭的時節
[00:04:01.000 --> 00:04:04.000]  有些時候是笑的時節
[00:04:04.000 --> 00:04:07.000]  當這樣來看的時候,其實我相信你明白的
[00:04:07.000 --> 00:04:10.000]  有一段時間是結婚時節
[00:04:10.000 --> 00:04:14.000]  你明白的,你年輕的時候
[00:04:14.000 --> 00:04:17.000]  就不斷有人請喝、擺酒
[00:04:17.000 --> 00:04:21.000]  有些時候是生嬰兒的時節
[00:04:21.000 --> 00:04:25.000]  然後不斷參加滿月的聚會
[00:04:25.000 --> 00:04:30.000]  有些時候可能是喪禮的時節
[00:04:30.000 --> 00:04:38.000]  很多時候就不是去結婚、去喪禮
[00:04:38.000 --> 00:04:45.000]  人生就是好像有很多這樣的不同的時節
[00:04:45.000 --> 00:04:48.000]  有時候我們看這些時節的時候
[00:04:48.000 --> 00:04:55.000]  好像覺得很多事情都走不出一個定律
[00:04:55.000 --> 00:04:57.000]  有生有死
[00:04:57.000 --> 00:05:01.000]  有時候是吵架的、撕裂的
[00:05:01.000 --> 00:05:04.000]  有時候是去到一些時節
[00:05:04.000 --> 00:05:06.000]  人生去到一些季節的時候
[00:05:06.000 --> 00:05:09.000]  就可以和人和好
[00:05:09.000 --> 00:05:12.000]  有時候有一些季節,你說人生衝勁
[00:05:12.000 --> 00:05:15.000]  要去很努力工作
[00:05:15.000 --> 00:05:18.000]  但是有些時節,你就說現在要停下來
[00:05:18.000 --> 00:05:20.000]  要休息一下
[00:05:20.000 --> 00:05:25.000]  作者其實這個不是一個宿命論的一種看法
[00:05:25.000 --> 00:05:27.000]  不是說這個世界每樣東西都定了
[00:05:27.000 --> 00:05:29.000]  神已經定了,沒得變的
[00:05:29.000 --> 00:05:31.000]  其實不是這樣
[00:05:31.000 --> 00:05:36.000]  作者從一個旁觀者或者從一個沉澱人生的時候
[00:05:36.000 --> 00:05:38.000]  思想人生的時候就想到
[00:05:38.000 --> 00:05:41.000]  他就觀察到這個是很真實的
[00:05:41.000 --> 00:05:45.000]  人生就是好像有著不同的時節
[00:05:45.000 --> 00:05:50.000]  有些季節你是很平安的
[00:05:50.000 --> 00:05:54.000]  有些季節你好像在打仗一樣
[00:05:54.000 --> 00:05:59.000]  有些季節你是很多人喜歡你
[00:05:59.000 --> 00:06:01.000]  可以很喜愛有時
[00:06:01.000 --> 00:06:05.000]  有些季節好像是很多人很討厭你
[00:06:05.000 --> 00:06:09.000]  或者和人的關係很多的緊張
[00:06:09.000 --> 00:06:14.000]  他就是講到一個這樣的情況
[00:06:14.000 --> 00:06:20.000]  其實剛才所講的生有時死有時那樣東西
[00:06:20.000 --> 00:06:21.000]  什麼有時那樣東西
[00:06:21.000 --> 00:06:24.000]  其實是一個很美麗的CP
[00:06:24.000 --> 00:06:31.000]  如果你看回聖經,這個其實是很多不同的
[00:06:31.000 --> 00:06:34.000]  甚至是流行曲都有用這段來寫
[00:06:34.000 --> 00:06:36.000]  都寫了一些不同的歌
[00:06:36.000 --> 00:06:38.000]  因為那個根本是一首詩歌
[00:06:38.000 --> 00:06:41.000]  講到人生就有不同的季節
[00:06:41.000 --> 00:06:44.000]  我記得我那時候年輕的時候
[00:06:44.000 --> 00:06:46.000]  讀英文課的時候
[00:06:46.000 --> 00:06:48.000]  英文老師報會有一首歌
[00:06:48.000 --> 00:06:52.000]  阿爸作的就是用剛才那個詩篇來作
[00:06:52.000 --> 00:06:56.000]  A time to be born, a time to die
[00:06:56.000 --> 00:06:58.000]  不知道你有沒有聽過
[00:06:58.000 --> 00:07:07.000]  但是作者觀察完人生一個這樣的細節之後
[00:07:07.000 --> 00:07:12.000]  他就問了一個很重要的問題
[00:07:12.000 --> 00:07:15.000]  如果人生有這樣的季節的時候
[00:07:15.000 --> 00:07:20.000]  在這些變幻的人生當中有什麼得著呢
[00:07:20.000 --> 00:07:23.000]  人有什麼得著呢
[00:07:23.000 --> 00:07:25.000]  在這些變幻的人生當中
[00:07:25.000 --> 00:07:27.000]  你有沒有想過
[00:07:27.000 --> 00:07:30.000]  在你日日的盈盈盈盈盈的當中
[00:07:30.000 --> 00:07:32.000]  其實都很多變化的
[00:07:32.000 --> 00:07:35.000]  那你究竟想得到些什麼呢
[00:07:35.000 --> 00:07:38.000]  你有些什麼你是想得著
[00:07:38.000 --> 00:07:41.000]  或者你會得著得到呢
[00:07:41.000 --> 00:07:44.000]  這個是第一個問題
[00:07:44.000 --> 00:07:47.000]  可能現在我不知道你現在什麼時節
[00:07:47.000 --> 00:07:49.000]  可能你現在是臭孫時節
[00:07:49.000 --> 00:07:53.000]  現在你可能是滾工積業博殺時節
[00:07:53.000 --> 00:07:55.000]  有時候可能你現在的時節是
[00:07:55.000 --> 00:07:57.000]  跟人的關係很受歡迎的時節
[00:07:57.000 --> 00:07:59.000]  或者你跟人的關係
[00:07:59.000 --> 00:08:01.000]  很多人都很不喜歡你的時節
[00:08:01.000 --> 00:08:03.000]  我不知道你現在去到什麼時節
[00:08:03.000 --> 00:08:05.000]  但是到頭來
[00:08:05.000 --> 00:08:07.000]  可能你都要問一個問題
[00:08:07.000 --> 00:08:10.000]  在我人生經過不同的時節的時候
[00:08:10.000 --> 00:08:13.000]  我究竟得著些什麼呢
[00:08:13.000 --> 00:08:16.000]  而且事實上是很勞碌的
[00:08:16.000 --> 00:08:18.000]  很忙的
[00:08:18.000 --> 00:08:20.000]  有時候都很累的
[00:08:20.000 --> 00:08:22.000]  你臭孫有時候很可愛
[00:08:22.000 --> 00:08:25.000]  臭一會兒就可愛了
[00:08:25.000 --> 00:08:28.000]  然後你日日臭的時候都很累的
[00:08:28.000 --> 00:08:30.000]  那究竟得著些什麼呢
[00:08:30.000 --> 00:08:33.000]  其實詩人就問一個這樣的問題
[00:08:33.000 --> 00:08:35.000]  於是呢
[00:08:35.000 --> 00:08:39.000]  她就有一個的觀察
[00:08:39.000 --> 00:08:41.000]  一個表面的觀察
[00:08:41.000 --> 00:08:44.000]  她說我見神叫世人、老虎
[00:08:44.000 --> 00:08:47.000]  使他們在其中受敬念
[00:08:47.000 --> 00:08:49.000]  她觀察到
[00:08:49.000 --> 00:08:54.000]  就是這個是很重的一個重擔
[00:08:54.000 --> 00:08:58.000]  在這個人生的時節不斷地更替
[00:08:58.000 --> 00:09:00.000]  不斷地變換的時候
[00:09:00.000 --> 00:09:03.000]  盈盈盈盈盈盈盈盈盈
[00:09:03.000 --> 00:09:05.000]  是一個很重的重擔
[00:09:05.000 --> 00:09:07.000]  有時候是甚至乎很累的
[00:09:07.000 --> 00:09:10.000]  這個是她一般的觀察
[00:09:10.000 --> 00:09:13.000]  事實上可能當你這樣去看的時候
[00:09:13.000 --> 00:09:15.000]  你都發覺其實
[00:09:15.000 --> 00:09:17.000]  真是都有這樣的從感
[00:09:17.000 --> 00:09:20.000]  可能不知道你過了現在的時節的時候
[00:09:20.000 --> 00:09:21.000]  你會不會覺得
[00:09:21.000 --> 00:09:23.000]  唉呀我都很累啊
[00:09:23.000 --> 00:09:25.000]  我都不知道自己得了些什麼
[00:09:25.000 --> 00:09:27.000]  我只是覺得很累而已
[00:09:27.000 --> 00:09:29.000]  好多東西好像
[00:09:29.000 --> 00:09:31.000]  什麼如好多重擔那樣
[00:09:31.000 --> 00:09:35.000]  好像有時候
[00:09:35.000 --> 00:09:38.000]  不如幫我女兒接送上學的時候
[00:09:38.000 --> 00:09:40.000]  拿下她的背包
[00:09:40.000 --> 00:09:42.000]  嘩真的好重喔
[00:09:42.000 --> 00:09:45.000]  那些小孩子每天都背著這樣的背包
[00:09:45.000 --> 00:09:46.000]  都是一個很重的重擔
[00:09:46.000 --> 00:09:48.000]  可能從小孩讀書開始
[00:09:48.000 --> 00:09:51.000]  我們的人生就好像不斷地
[00:09:51.000 --> 00:09:54.000]  放一些東西在背包那裡
[00:09:54.000 --> 00:09:55.000]  接著就很重
[00:09:55.000 --> 00:09:56.000]  越來越重越來越累
[00:09:56.000 --> 00:09:58.000]  好像在不斷的時節
[00:09:58.000 --> 00:10:01.000]  就不斷地放不同的東西進去
[00:10:01.000 --> 00:10:04.000]  所以作者就觀察到
[00:10:04.000 --> 00:10:06.000]  很累的意思
[00:10:06.000 --> 00:10:10.000]  但是她再進一步去反省的時候
[00:10:10.000 --> 00:10:12.000]  除了表面的累
[00:10:12.000 --> 00:10:13.000]  她再進一步去反省
[00:10:13.000 --> 00:10:15.000]  她就發現到一件事
[00:10:15.000 --> 00:10:16.000]  她就發覺
[00:10:16.000 --> 00:10:18.000]  她說神造萬物
[00:10:18.000 --> 00:10:19.000]  各按其時成為美好
[00:10:19.000 --> 00:10:22.000]  又將永生安置在世人心裡
[00:10:22.000 --> 00:10:25.000]  然而神從始至終的作為
[00:10:25.000 --> 00:10:27.000]  人不能參透
[00:10:27.000 --> 00:10:29.000]  這裡講出了一個
[00:10:29.000 --> 00:10:32.000]  她很重要的一個觀察
[00:10:32.000 --> 00:10:33.000]  就是說
[00:10:33.000 --> 00:10:35.000]  除了盈盈盈盈盈
[00:10:35.000 --> 00:10:38.000]  牢牢碌碌的忙碌之後
[00:10:38.000 --> 00:10:42.000]  她發覺其實神將永生
[00:10:42.000 --> 00:10:46.000]  放在世人的心裡
[00:10:46.000 --> 00:10:48.000]  這個世界有很多東西
[00:10:48.000 --> 00:10:50.000]  是變幻不定的
[00:10:50.000 --> 00:10:53.000]  不同的時節有高有低的
[00:10:53.000 --> 00:10:55.000]  但是她發覺
[00:10:55.000 --> 00:10:58.000]  在人的心底的深處
[00:10:58.000 --> 00:11:01.000]  有一個稱為永恆的
[00:11:01.000 --> 00:11:03.000]  放在裡面
[00:11:03.000 --> 00:11:04.000]  這個永生這個字
[00:11:04.000 --> 00:11:05.000]  其實是永恆的意思
[00:11:05.000 --> 00:11:08.000]  有一個永恆放在裡面
[00:11:08.000 --> 00:11:10.000]  這個永恆好像就是
[00:11:10.000 --> 00:11:15.000]  植根於人心的心底裡
[00:11:15.000 --> 00:11:17.000]  這個不會變動
[00:11:17.000 --> 00:11:22.000]  是神放在人其中
[00:11:22.000 --> 00:11:23.000]  這個都是一個
[00:11:23.000 --> 00:11:28.000]  非常有意思的一種觀察
[00:11:28.000 --> 00:11:29.000]  詩人一開始的時候
[00:11:29.000 --> 00:11:31.000]  她看到人生的變幻
[00:11:31.000 --> 00:11:32.000]  如果沒有神的時候
[00:11:32.000 --> 00:11:33.000]  只是看表面
[00:11:33.000 --> 00:11:35.000]  就有一樣東西人生的季節
[00:11:35.000 --> 00:11:37.000]  有高有低
[00:11:37.000 --> 00:11:39.000]  盈盈盈盈盈
[00:11:39.000 --> 00:11:40.000]  牢牢碌碌
[00:11:40.000 --> 00:11:41.000]  就很忙
[00:11:41.000 --> 00:11:43.000]  就很累
[00:11:43.000 --> 00:11:44.000]  而且這樣變的時候
[00:11:44.000 --> 00:11:45.000]  下一秒都不知道
[00:11:45.000 --> 00:11:46.000]  發生什麼事的時候
[00:11:46.000 --> 00:11:47.000]  你就更加覺得
[00:11:47.000 --> 00:11:48.000]  都不知道為了什麼
[00:11:48.000 --> 00:11:49.000]  是不是
[00:11:49.000 --> 00:11:52.000]  但是她觀察到有一樣東西
[00:11:52.000 --> 00:11:56.000]  原來神將永恆這個觀念
[00:11:56.000 --> 00:11:58.000]  放在我們裡面
[00:11:58.000 --> 00:12:01.000]  奧古斯丁有一個很重要的
[00:12:01.000 --> 00:12:03.000]  一個觀察
[00:12:03.000 --> 00:12:06.000]  他就在懺悔錄的當中
[00:12:06.000 --> 00:12:07.000]  他就問
[00:12:07.000 --> 00:12:09.000]  究竟時間是什麼呢
[00:12:09.000 --> 00:12:12.000]  究竟時間是什麼呢
[00:12:12.000 --> 00:12:14.000]  在剛才表面的觀察來說
[00:12:14.000 --> 00:12:16.000]  時間就是
[00:12:16.000 --> 00:12:19.000]  在人生的季節不斷地變化
[00:12:19.000 --> 00:12:23.000]  時間就好像一張紙
[00:12:23.000 --> 00:12:25.000]  在上面不斷地畫出了很多東西
[00:12:25.000 --> 00:12:28.000]  或者一個沙灘的地面
[00:12:28.000 --> 00:12:30.000]  有很多不同的腳印走過
[00:12:30.000 --> 00:12:33.000]  就是時間留下了很多的足跡
[00:12:33.000 --> 00:12:35.000]  就好像這裡全圖書一開始所說
[00:12:35.000 --> 00:12:37.000]  有不同的季節
[00:12:37.000 --> 00:12:39.000]  生有時死有時
[00:12:39.000 --> 00:12:40.000]  歡樂有時
[00:12:40.000 --> 00:12:42.000]  仇恨有時
[00:12:42.000 --> 00:12:44.000]  和平有時
[00:12:44.000 --> 00:12:45.000]  打仗有時
[00:12:45.000 --> 00:12:48.000]  時間就好像留下了一大堆的足跡
[00:12:48.000 --> 00:12:52.000]  但是奧古斯丁他發覺不是這樣
[00:12:52.000 --> 00:12:55.000]  他說時間的觀念
[00:12:55.000 --> 00:13:00.000]  有過去有現在有將來
[00:13:00.000 --> 00:13:02.000]  他說過去是什麼呢
[00:13:02.000 --> 00:13:09.000]  過去就是已經發生了的事情的記憶
[00:13:09.000 --> 00:13:11.000]  將來是什麼呢
[00:13:11.000 --> 00:13:14.000]  將來就是對於還沒發生的事情
[00:13:14.000 --> 00:13:16.000]  有一種期盼
[00:13:16.000 --> 00:13:20.000]  一個期望
[00:13:20.000 --> 00:13:22.000]  這兩樣東西
[00:13:22.000 --> 00:13:25.000]  其實最終
[00:13:25.000 --> 00:13:29.000]  其實過了就過了就成為了記憶了
[00:13:29.000 --> 00:13:33.000]  而將來就是還沒發生的
[00:13:33.000 --> 00:13:34.000]  還沒存在的
[00:13:34.000 --> 00:13:36.000]  只是一個期盼
[00:13:36.000 --> 00:13:39.000]  最終唯一真實的知不知道是什麼
[00:13:39.000 --> 00:13:42.000]  唯一真實的就是現在
[00:13:42.000 --> 00:13:44.000]  因為過往就是以前過去了的現在
[00:13:44.000 --> 00:13:45.000]  就成為了記憶
[00:13:45.000 --> 00:13:49.000]  其實每一刻的存在
[00:13:49.000 --> 00:13:53.000]  本身只是現在是最真實的
[00:13:53.000 --> 00:13:55.000]  每一刻的存在
[00:13:55.000 --> 00:13:58.000]  本身就是現在就是最真實
[00:13:58.000 --> 00:14:01.000]  而這個真實的現在
[00:14:01.000 --> 00:14:04.000]  奧古斯丁就說到
[00:14:04.000 --> 00:14:08.000]  其實就是我們聯繫到永恆
[00:14:08.000 --> 00:14:11.000]  就是我們聯繫到永恆
[00:14:11.000 --> 00:14:13.000]  就好像傳道書所說
[00:14:13.000 --> 00:14:15.000]  不同的人生季節
[00:14:15.000 --> 00:14:19.000]  但他發現好像永恆這個觀念就是
[00:14:19.000 --> 00:14:23.000]  傳在我們現在的心中
[00:14:23.000 --> 00:14:25.000]  在每一刻
[00:14:25.000 --> 00:14:28.000]  我們在這個世界所發生的事情
[00:14:28.000 --> 00:14:30.000]  不斷地變幻
[00:14:30.000 --> 00:14:33.000]  但是唯一可以這樣說
[00:14:33.000 --> 00:14:36.000]  在我們每個人經歷的當中
[00:14:36.000 --> 00:14:38.000]  最真實的
[00:14:38.000 --> 00:14:41.000]  就是現在怎樣去經歷永恆
[00:14:41.000 --> 00:14:42.000]  永恆是什麼意思呢
[00:14:42.000 --> 00:14:45.000]  就是跟神聯繫
[00:14:45.000 --> 00:14:48.000]  唯一最真實的
[00:14:48.000 --> 00:14:51.000]  可能活在這麼多的時間當中
[00:14:51.000 --> 00:14:53.000]  長廊當中的經歷
[00:14:53.000 --> 00:14:56.000]  就是我們現在每一個時刻
[00:14:56.000 --> 00:15:00.000]  怎樣去跟神聯繫
[00:15:00.000 --> 00:15:02.000]  藉著跟神聯繫
[00:15:02.000 --> 00:15:04.000]  也跟我們身邊發生的事
[00:15:04.000 --> 00:15:09.000]  身邊的人事物聯繫
[00:15:09.000 --> 00:15:12.000]  你明白我說什麼意思嗎
[00:15:12.000 --> 00:15:15.000]  現在這一刻就是唯一的真實
[00:15:15.000 --> 00:15:18.000]  而你現在這一刻所發生的事情
[00:15:18.000 --> 00:15:20.000]  又不只是你
[00:15:20.000 --> 00:15:23.000]  是在平面來說
[00:15:23.000 --> 00:15:25.000]  好像你就是中心點
[00:15:25.000 --> 00:15:27.000]  有很多不同的關係
[00:15:27.000 --> 00:15:29.000]  不斷地在你身邊伸出去
[00:15:29.000 --> 00:15:31.000]  你跟人 你跟事
[00:15:31.000 --> 00:15:32.000]  你跟所發生的事
[00:15:32.000 --> 00:15:35.000]  但是這些一切的關係當中
[00:15:35.000 --> 00:15:39.000]  是聯於神的
[00:15:39.000 --> 00:15:43.000]  我們的中心也是聯於神的
[00:15:43.000 --> 00:15:46.000]  奧古斯丁這個觀察
[00:15:46.000 --> 00:15:47.000]  對我們今天來說
[00:15:47.000 --> 00:15:50.000]  其實也是非常有意義
[00:15:50.000 --> 00:15:52.000]  人生沒錯
[00:15:52.000 --> 00:15:54.000]  好像如果你看
[00:15:54.000 --> 00:15:56.000]  如果你沒有方向的
[00:15:56.000 --> 00:15:57.000]  沒有意義的
[00:15:57.000 --> 00:15:58.000]  沒有目的的
[00:15:58.000 --> 00:16:01.000]  就是好像在不同的季節當中
[00:16:01.000 --> 00:16:02.000]  發生不同的事情
[00:16:02.000 --> 00:16:03.000]  現在春天又殺種了
[00:16:03.000 --> 00:16:05.000]  現在秋天就收成了
[00:16:05.000 --> 00:16:07.000]  如果一天來說
[00:16:07.000 --> 00:16:09.000]  現在早上就起床上班
[00:16:09.000 --> 00:16:12.000]  黃昏就放工了
[00:16:12.000 --> 00:16:14.000]  回家煮飯就吃飯
[00:16:14.000 --> 00:16:16.000]  然後睡覺到第二天
[00:16:16.000 --> 00:16:17.000]  如果是退休
[00:16:17.000 --> 00:16:20.000]  早上就起床照顧寶寶
[00:16:20.000 --> 00:16:22.000]  然後忙了一天的時候
[00:16:22.000 --> 00:16:23.000]  很累的時候
[00:16:23.000 --> 00:16:26.000]  終於可以黃昏的時候休息一下
[00:16:26.000 --> 00:16:28.000]  然後睡覺
[00:16:28.000 --> 00:16:30.000]  希望寶寶不會半夜醒的時候
[00:16:30.000 --> 00:16:32.000]  第二天就再來過
[00:16:32.000 --> 00:16:35.000]  如果你單是看
[00:16:35.000 --> 00:16:38.000]  沒有目的
[00:16:38.000 --> 00:16:39.000]  沒有意義的時候
[00:16:39.000 --> 00:16:40.000]  時間就是這樣
[00:16:40.000 --> 00:16:41.000]  不同的時節
[00:16:41.000 --> 00:16:42.000]  有高有低
[00:16:42.000 --> 00:16:44.000]  有些事情就讓它發生
[00:16:44.000 --> 00:16:46.000]  你也避免不了
[00:16:46.000 --> 00:16:49.000]  但是
[00:16:49.000 --> 00:16:51.000]  原來
[00:16:51.000 --> 00:16:54.000]  人生時間原來不是這樣的
[00:16:54.000 --> 00:16:56.000]  就是人生真實的
[00:16:56.000 --> 00:16:57.000]  唯一的真實就是
[00:16:57.000 --> 00:16:58.000]  每一刻
[00:16:58.000 --> 00:16:59.000]  每一秒
[00:16:59.000 --> 00:17:01.000]  擺在你面前
[00:17:01.000 --> 00:17:04.000]  你怎樣去掌握著它
[00:17:04.000 --> 00:17:05.000]  和神
[00:17:05.000 --> 00:17:08.000]  也藉著神和你身邊的人事物
[00:17:08.000 --> 00:17:09.000]  去聯繫
[00:17:09.000 --> 00:17:11.000]  這就是這裏所說的神
[00:17:11.000 --> 00:17:13.000]  將永生永恆
[00:17:13.000 --> 00:17:16.000]  放置在人的心裏面
[00:17:16.000 --> 00:17:17.000]  與神造萬物
[00:17:17.000 --> 00:17:19.000]  光其事成為美好
[00:17:19.000 --> 00:17:21.000]  那些事情
[00:17:21.000 --> 00:17:22.000]  在每一個當下的當中
[00:17:22.000 --> 00:17:23.000]  在神
[00:17:23.000 --> 00:17:24.000]  因為神就是永恆
[00:17:24.000 --> 00:17:25.000]  在每一個當下的當中
[00:17:25.000 --> 00:17:27.000]  都是這麼真實的
[00:17:27.000 --> 00:17:30.000]  但是對於我們來說
[00:17:30.000 --> 00:17:32.000]  過去的就成為了記憶
[00:17:32.000 --> 00:17:33.000]  掌握不了
[00:17:33.000 --> 00:17:35.000]  將來的也是
[00:17:35.000 --> 00:17:36.000]  只是一個期盼
[00:17:36.000 --> 00:17:37.000]  未必會發生
[00:17:37.000 --> 00:17:39.000]  但是同樣都一樣
[00:17:39.000 --> 00:17:40.000]  我們唯一真實的
[00:17:40.000 --> 00:17:41.000]  就是在每一刻
[00:17:41.000 --> 00:17:44.000]  我們怎樣去聯繫於神
[00:17:44.000 --> 00:17:47.000]  這個就是
[00:17:47.000 --> 00:17:50.000]  所以後面所說的這個說話
[00:17:50.000 --> 00:17:52.000]  那個意思
[00:17:52.000 --> 00:17:53.000]  所以它說
[00:17:53.000 --> 00:17:56.000]  「世人莫強如終生喜樂恆善
[00:17:56.000 --> 00:17:58.000]  並且人人吃喝
[00:17:58.000 --> 00:18:00.000]  在他一切的勞碌中享福
[00:18:00.000 --> 00:18:04.000]  這也是神的恩賜」
[00:18:04.000 --> 00:18:06.000]  所以你聽明白了
[00:18:06.000 --> 00:18:07.000]  我剛才所說的那些
[00:18:07.000 --> 00:18:08.000]  你就明白為什麼
[00:18:08.000 --> 00:18:09.000]  它說這句話
[00:18:09.000 --> 00:18:10.000]  它不是說
[00:18:10.000 --> 00:18:12.000]  既然人生不同的時節
[00:18:12.000 --> 00:18:13.000]  都會發生
[00:18:13.000 --> 00:18:14.000]  不如算了
[00:18:14.000 --> 00:18:15.000]  就是飲飲食食
[00:18:15.000 --> 00:18:16.000]  吃吃喝喝
[00:18:16.000 --> 00:18:17.000]  過一生就算了
[00:18:17.000 --> 00:18:18.000]  No No No
[00:18:18.000 --> 00:18:20.000]  它不是這樣說
[00:18:20.000 --> 00:18:21.000]  其實它的意思就是說
[00:18:21.000 --> 00:18:23.000]  既然人生的時節
[00:18:23.000 --> 00:18:25.000]  是這樣變幻不定
[00:18:25.000 --> 00:18:27.000]  但是唯一能夠掌握的
[00:18:27.000 --> 00:18:30.000]  就是現在的時候
[00:18:30.000 --> 00:18:32.000]  那你不如就掌握現在
[00:18:32.000 --> 00:18:33.000]  用我現在體為
[00:18:33.000 --> 00:18:36.000]  是神所給你的恩賜
[00:18:36.000 --> 00:18:38.000]  既然現在今天是禮物
[00:18:38.000 --> 00:18:40.000]  今天是恩賜的時候
[00:18:40.000 --> 00:18:42.000]  我就看看怎樣可以在其中
[00:18:42.000 --> 00:18:43.000]  來到我喜樂
[00:18:43.000 --> 00:18:45.000]  用做一些好的事情
[00:18:45.000 --> 00:18:48.000]  來去享受神給我的恩賜
[00:18:48.000 --> 00:18:49.000]  即使是勞碌
[00:18:49.000 --> 00:18:51.000]  但是都可以享受在其中
[00:18:51.000 --> 00:18:53.000]  因為是看現在今天
[00:18:53.000 --> 00:18:56.000]  就是神所給我的禮物
[00:18:56.000 --> 00:19:01.000]  這樣去度過
[00:19:01.000 --> 00:19:03.000]  當你這樣想的時候
[00:19:03.000 --> 00:19:05.000]  我相信對於我們的人生觀
[00:19:05.000 --> 00:19:09.000]  是很不同的
[00:19:09.000 --> 00:19:11.000]  你所有的日子
[00:19:11.000 --> 00:19:14.000]  不是放棄了就算的
[00:19:14.000 --> 00:19:16.000]  不是隨便隨便
[00:19:16.000 --> 00:19:17.000]  是一天過一天
[00:19:17.000 --> 00:19:19.000]  現在今天都到了這個年紀
[00:19:19.000 --> 00:19:20.000]  都無慾無求的了
