
[00:00:00.000 --> 00:00:02.860]  我們一起來祈禱,好嗎?
[00:01:19.220 --> 00:01:21.620]  在香港沒有開車
[00:01:21.620 --> 00:01:23.220]  可能都不同
[00:01:23.220 --> 00:01:25.220]  原來靠左就是離開高速公路
[00:01:25.220 --> 00:01:26.220]  我又不知道
[00:01:26.220 --> 00:01:27.720]  我又不懂得怎樣靠
[00:01:27.720 --> 00:01:29.220]  然後不停地走
[00:01:29.220 --> 00:01:31.720]  幸好那時還有收費站
[00:01:31.720 --> 00:01:33.220]  原來有收費站都是好的
[00:01:33.220 --> 00:01:37.220]  我唯有在收費站給錢問人
[00:01:37.220 --> 00:01:38.220]  怎樣可以離開
[00:01:38.220 --> 00:01:40.220]  我就說轉出去就可以了
[00:01:40.220 --> 00:01:42.220]  我就轉了出去
[00:01:42.220 --> 00:01:44.720]  離開了高速公路的時候
[00:01:44.720 --> 00:01:47.220]  我以為找到街名
[00:01:47.220 --> 00:01:48.220]  看有地圖
[00:01:48.220 --> 00:01:50.220]  我就懂得回家
[00:01:50.220 --> 00:01:52.220]  怎料原來不行
[00:01:52.220 --> 00:01:54.220]  因為我不知道高速公路是甚麼
[00:01:54.220 --> 00:01:58.220]  這裡很多街都差不多名字
[00:01:58.220 --> 00:01:59.220]  所以唯有
[00:01:59.220 --> 00:02:01.220]  街又沒甚麼人
[00:02:01.220 --> 00:02:03.220]  這裡的人想問都沒甚麼人
[00:02:03.220 --> 00:02:05.220]  唯有繼續走
[00:02:05.220 --> 00:02:08.220]  走到一些商舖那些地方附近
[00:02:08.220 --> 00:02:09.220]  才問人
[00:02:09.220 --> 00:02:11.220]  祈禱神讓我遇到一些好人
[00:02:11.220 --> 00:02:13.220]  我可以去問
[00:02:13.220 --> 00:02:15.220]  所以就是這樣
[00:02:15.220 --> 00:02:19.220]  白天迷路都好一點
[00:02:19.220 --> 00:02:21.220]  晚上迷路就更慘
[00:02:21.220 --> 00:02:22.220]  我也試過
[00:02:22.220 --> 00:02:23.220]  不說了
[00:02:23.220 --> 00:02:25.220]  那輛車停在停車場
[00:02:25.220 --> 00:02:28.220]  試過帶著兩個小朋友去找那輛車
[00:02:28.220 --> 00:02:29.220]  亦都試過
[00:02:29.220 --> 00:02:31.220]  找遍幾層停車場
[00:02:31.220 --> 00:02:32.220]  我記得停在二樓
[00:02:32.220 --> 00:02:33.220]  為甚麼找不到呢
[00:02:33.220 --> 00:02:36.220]  原來不是在這一截的二樓
[00:02:36.220 --> 00:02:38.220]  是在第二截的二樓
[00:02:38.220 --> 00:02:39.220]  亦都試過
[00:02:39.220 --> 00:02:44.220]  所以其實迷路真的有點驚慌
[00:02:44.220 --> 00:02:47.220]  但是迷路我想很多人都試過
[00:02:47.220 --> 00:02:49.220]  小小的迷路
[00:02:49.220 --> 00:02:51.220]  最重要是甚麼呢
[00:02:51.220 --> 00:02:52.220]  迷路
[00:02:52.220 --> 00:02:53.220]  一是找到人幫
[00:02:53.220 --> 00:02:55.220]  一是找到出路
[00:02:55.220 --> 00:02:57.220]  所以出路是最重要的
[00:02:57.220 --> 00:02:58.220]  怎樣轉折都好
[00:02:58.220 --> 00:03:01.220]  只要有出路就有希望
[00:03:01.220 --> 00:03:04.220]  深山野嶺迷路就慘一點
[00:03:04.220 --> 00:03:06.220]  所以有這個GPS導航系統
[00:03:06.220 --> 00:03:09.220]  對我來說是一個偉大的發明
[00:03:09.220 --> 00:03:13.220]  雖然不是每次都帶領你對
[00:03:13.220 --> 00:03:17.220]  但應該大部份時間你都可以有出路
[00:03:17.220 --> 00:03:19.220]  同樣在我們人生過程中
[00:03:19.220 --> 00:03:23.220]  其實我們都會遇到很多迷路
[00:03:23.220 --> 00:03:25.220]  迷失
[00:03:25.220 --> 00:03:26.220]  不開心
[00:03:26.220 --> 00:03:28.220]  沮喪的時候
[00:03:28.220 --> 00:03:30.220]  覺得路很難走下去
[00:03:30.220 --> 00:03:32.220]  以為沒有希望
[00:03:32.220 --> 00:03:34.220]  但神是我們的盼望
[00:03:34.220 --> 00:03:36.220]  記得神是我們的盼望
[00:03:36.220 --> 00:03:39.220]  跟著去走一定有出路
[00:03:39.220 --> 00:03:42.220]  所以今天我們要講以西傑書
[00:03:42.220 --> 00:03:45.220]  以西傑書剛才讀的經文
[00:03:45.220 --> 00:03:48.220]  其實以西傑書我們很少看
[00:03:48.220 --> 00:03:50.220]  是一卷很難明的書卷
[00:03:50.220 --> 00:03:53.220]  因為它的意象很多
[00:03:53.220 --> 00:03:56.220]  象徵性的意義也很多
[00:03:56.220 --> 00:03:59.220]  所以很難理解
[00:03:59.220 --> 00:04:02.220]  我知道我們中間有人跟著
[00:04:02.220 --> 00:04:05.220]  環球聖經公會讀經
[00:04:05.220 --> 00:04:07.220]  跟著環球聖經公會讀經
[00:04:07.220 --> 00:04:09.220]  如果你有跟
[00:04:09.220 --> 00:04:11.220]  你會發覺他剛剛講完以西傑書
[00:04:11.220 --> 00:04:14.220]  所以其實有些人都應該讀完
[00:04:14.220 --> 00:04:17.220]  剛好我問我女兒
[00:04:17.220 --> 00:04:19.220]  我女兒剛讀完以西傑書
[00:04:19.220 --> 00:04:22.220]  我問她最有印象是哪些
[00:04:22.220 --> 00:04:25.220]  她說最有印象是不知道他講什麼
[00:04:25.220 --> 00:04:30.220]  但她說書卷裡有一句
[00:04:30.220 --> 00:04:32.220]  經常出現的
[00:04:32.220 --> 00:04:35.220]  「你們就知道我是耶和華」
[00:04:35.220 --> 00:04:38.220]  我覺得女兒不知道他講什麼
[00:04:38.220 --> 00:04:40.220]  也讀到一些東西出來
[00:04:40.220 --> 00:04:42.220]  也很感恩
[00:04:42.220 --> 00:04:44.220]  「你們就知道我是耶和華」
[00:04:44.220 --> 00:04:46.220]  其實在以西傑書
[00:04:46.220 --> 00:04:48.220]  一個很重要的主題
[00:04:48.220 --> 00:04:50.220]  就是要我們知道神
[00:04:50.220 --> 00:04:54.220]  原來在以西傑書出現了大約72次
[00:04:54.220 --> 00:04:56.220]  所以只有48張
[00:04:56.220 --> 00:04:58.220]  如果出現72次
[00:04:58.220 --> 00:05:00.220]  平均每張都會有出現過
[00:05:00.220 --> 00:05:03.220]  所以其實神是要我們認識
[00:05:03.220 --> 00:05:04.220]  祂是神
[00:05:04.220 --> 00:05:06.220]  是掌管一切的神
[00:05:06.220 --> 00:05:08.220]  所以今天我們就看一看
[00:05:08.220 --> 00:05:10.220]  這個很難明的書卷
[00:05:10.220 --> 00:05:12.220]  首先講講以西傑
[00:05:12.220 --> 00:05:15.220]  以西傑的名字其實很有意思
[00:05:15.220 --> 00:05:19.220]  名字的意思是「上帝加添力量」
[00:05:19.220 --> 00:05:23.220]  以西傑本身出生在祭司之家
[00:05:23.220 --> 00:05:26.220]  他成長在一個很動盪的時代
[00:05:26.220 --> 00:05:31.220]  當時國內的宗教、政治和社會都很動盪
[00:05:31.220 --> 00:05:34.220]  一片混亂和敗壞
[00:05:34.220 --> 00:05:37.220]  百姓經常在拜假神
[00:05:37.220 --> 00:05:40.220]  即是沒有拜耶和華的神
[00:05:40.220 --> 00:05:42.220]  亦都是行淫亂
[00:05:42.220 --> 00:05:44.220]  領袖欺壓市民
[00:05:44.220 --> 00:05:49.220]  用一些不好的手段去賺錢
[00:05:49.220 --> 00:05:52.220]  或者欺壓孤兒寡婦
[00:05:52.220 --> 00:05:57.220]  經常欺壓人賺一些不義之財
[00:05:57.220 --> 00:05:59.220]  當時很混亂
[00:05:59.220 --> 00:06:03.220]  建立了四百多年的猶大國
[00:06:03.220 --> 00:06:07.220]  正值在生死存亡的危機中
[00:06:07.220 --> 00:06:13.220]  公元605年巴比倫第一次入侵猶大國
[00:06:13.220 --> 00:06:17.220]  那時擄去了一些彈爾利或貴族
[00:06:17.220 --> 00:06:19.220]  彈爾利大家聽過
[00:06:19.220 --> 00:06:21.220]  因為有彈爾利書
[00:06:21.220 --> 00:06:23.220]  大約八年後
[00:06:23.220 --> 00:06:28.220]  巴比倫王利布加尼撒王
[00:06:28.220 --> 00:06:30.220]  又再去圍困耶路撒冷
[00:06:30.220 --> 00:06:36.220]  將約阿根王和一些領袖貴族
[00:06:36.220 --> 00:06:40.220]  領袖百姓都擄去巴比倫
[00:06:40.220 --> 00:06:44.220]  那時以西傑在被擄的人之中
[00:06:44.220 --> 00:06:49.220]  直至公元前的586年
[00:06:49.220 --> 00:06:51.220]  大約十一年後
[00:06:51.220 --> 00:06:55.220]  巴比倫再次攻陷耶路撒冷
[00:06:55.220 --> 00:06:57.220]  連聖殿也焚毀了
[00:06:57.220 --> 00:06:59.220]  猶大國滅亡
[00:06:59.220 --> 00:07:05.220]  這是以西傑出生時遇到的情況
[00:07:05.220 --> 00:07:08.220]  他寫以西傑書時
[00:07:08.220 --> 00:07:12.220]  第一章第一第二節說
[00:07:12.220 --> 00:07:16.220]  當三十年
[00:07:16.220 --> 00:07:18.220]  三十年是什麼意思呢?
[00:07:18.220 --> 00:07:20.220]  有很多解經家都說
[00:07:20.220 --> 00:07:22.220]  其實是以西傑三十歲的時候
[00:07:22.220 --> 00:07:24.220]  所以當三十年的時候
[00:07:24.220 --> 00:07:29.220]  以西傑在被擄的人之中
[00:07:29.220 --> 00:07:31.220]  在河邊
[00:07:31.220 --> 00:07:33.220]  他見到異象
[00:07:33.220 --> 00:07:37.220]  那時他被擄去五年
[00:07:37.220 --> 00:07:39.220]  所以是第五年
[00:07:39.220 --> 00:07:41.220]  是約根王被擄去的第五年
[00:07:41.220 --> 00:07:44.220]  其實他自己也是被擄去的第五年
[00:07:44.220 --> 00:07:48.220]  即是說他被擄時只有二十五歲
[00:07:48.220 --> 00:07:53.220]  三十歲是祭司可以在聖殿侍奉的年齡
[00:07:53.220 --> 00:07:55.220]  那時沒有聖殿
[00:07:55.220 --> 00:07:58.220]  但神在那個時間呼召以西傑
[00:07:58.220 --> 00:08:02.220]  他看見異象時呼召他作先知
[00:08:02.220 --> 00:08:06.220]  他便開始傳講神的信息
[00:08:06.220 --> 00:08:10.220]  亦開始寫以西傑書
[00:08:10.220 --> 00:08:19.220]  以西傑起初向被擄的百姓宣講神審判的來臨
[00:08:19.220 --> 00:08:23.220]  即是我們有審判的時候
[00:08:23.220 --> 00:08:24.220]  大地也有審判
[00:08:24.220 --> 00:08:26.220]  當時宣講有審判會來臨
[00:08:26.220 --> 00:08:28.220]  因為百姓犯罪
[00:08:28.220 --> 00:08:30.220]  所以希望百姓悔改
[00:08:30.220 --> 00:08:33.220]  亦希望這個信息回到猶大國的時候
[00:08:33.220 --> 00:08:35.220]  猶大國的人民會悔改
[00:08:35.220 --> 00:08:38.220]  亦講到列國也會受審判
[00:08:38.220 --> 00:08:39.220]  不單止猶大國
[00:08:39.220 --> 00:08:43.220]  所以他一直宣講都是一些審判信息
[00:08:43.220 --> 00:08:48.220]  但當猶大國滅亡之後
[00:08:48.220 --> 00:08:51.220]  他開始不是宣講審判的信息
[00:08:51.220 --> 00:08:56.220]  他開始宣講安慰和復興的信息
[00:08:56.220 --> 00:09:00.220]  所以以西傑書其實是分了不同的信息
[00:09:00.220 --> 00:09:04.220]  後半段就是亡國之後
[00:09:04.220 --> 00:09:08.220]  一些復興和安慰的信息
[00:09:08.220 --> 00:09:11.220]  所以來到三十七章其實是一個寓言
[00:09:11.220 --> 00:09:15.220]  是一個孤骨復活的意象
[00:09:15.220 --> 00:09:19.220]  剛才我們讀的時候也讀過
[00:09:19.220 --> 00:09:21.220]  是一個很特別的意象
[00:09:21.220 --> 00:09:23.220]  是講到一些骸骨
[00:09:23.220 --> 00:09:27.220]  其實他講什麼都難明白
[00:09:27.220 --> 00:09:30.220]  其實有三點我們可以去思想
[00:09:30.220 --> 00:09:33.220]  剛才讀的時候你也可能留意到
[00:09:33.220 --> 00:09:36.220]  第一點是神看見我們的絕望
[00:09:36.220 --> 00:09:40.220]  第二點是神的話語可以帶來盼望
[00:09:40.220 --> 00:09:44.220]  第三是聖靈使生命真正的復興
[00:09:44.220 --> 00:09:49.220]  所以我們慢慢去看這段經文其實是講什麼呢
[00:09:49.220 --> 00:09:51.220]  三十七章第一第二節
[00:09:51.220 --> 00:09:53.220]  耶和華的靈降在我身上
[00:09:53.220 --> 00:09:56.220]  耶和華藉他的靈帶我出去
[00:09:56.220 --> 00:09:58.220]  將我放在平原中
[00:09:58.220 --> 00:10:02.220]  這個平原佈滿了骸骨
[00:10:02.220 --> 00:10:05.220]  使我在骸骨四周經過
[00:10:05.220 --> 00:10:08.220]  誰知這個平原有很多骸骨
[00:10:08.220 --> 00:10:10.220]  極其枯乾
[00:10:10.220 --> 00:10:13.220]  想像一下這個場景
[00:10:13.220 --> 00:10:20.220]  以西傑被神的靈帶到一個遍地都是骸骨的平原
[00:10:20.220 --> 00:10:22.220]  大家都覺得很恐怖
[00:10:22.220 --> 00:10:25.220]  為什麼神帶他去一個骸骨裡呢
[00:10:25.220 --> 00:10:27.220]  原來在聖經的年代
[00:10:27.220 --> 00:10:30.220]  當一支軍隊在戰鬥中失敗的時候
[00:10:30.220 --> 00:10:35.220]  勝利的軍隊會拿走那些被殺的人身上的財物
[00:10:35.220 --> 00:10:38.220]  然後丟下一些屍骸
[00:10:38.220 --> 00:10:40.220]  一大堆的骷骨停在那裡
[00:10:40.220 --> 00:10:43.220]  可能很多年都沒有人去埋葬
[00:10:43.220 --> 00:10:47.220]  在聖經的年代說到
[00:10:47.220 --> 00:10:51.220]  沒有妥善處理這些屍體是被上帝咒助的
[00:10:51.220 --> 00:10:54.220]  所以他們都覺得是被神咒助他們
[00:10:54.220 --> 00:10:58.220]  所以當以西傑見到這些骸骨的時候
[00:10:58.220 --> 00:11:00.220]  你覺得他會想到什麼呢
[00:11:00.220 --> 00:11:04.220]  這是一個戰爭之後的場面
[00:11:04.220 --> 00:11:08.220]  是一個各破家亡的苦難
[00:11:08.220 --> 00:11:14.220]  我想沒有一個苦難可以比這些苦難大
[00:11:14.220 --> 00:11:16.220]  各破家亡
[00:11:16.220 --> 00:11:18.220]  所以家園被毀了
[00:11:18.220 --> 00:11:21.220]  很多死的人在戰亂中、饑荒中
[00:11:21.220 --> 00:11:24.220]  沒有人埋葬就這樣死去
[00:11:24.220 --> 00:11:26.220]  不僅如此,以西傑還說
[00:11:26.220 --> 00:11:31.220]  神還叫他們在這些死人的骨頭裡走來走去
[00:11:31.220 --> 00:11:34.220]  所以以西傑就看到
[00:11:34.220 --> 00:11:38.220]  誰知道這個平原的骸骨很多
[00:11:38.220 --> 00:11:41.220]  很多的時候沒有路可走
[00:11:41.220 --> 00:11:45.220]  要踢開這些骸骨才可以走
[00:11:45.220 --> 00:11:48.220]  你想想是一個很恐怖的情況
[00:11:48.220 --> 00:11:55.220]  四周沒有城牆、沒有聖殿、沒有土地、沒有未來
[00:11:55.220 --> 00:11:57.220]  只有骸骨
[00:11:57.220 --> 00:11:59.220]  一個很絕望的情景
[00:11:59.220 --> 00:12:01.220]  而且以西傑留意到
[00:12:01.220 --> 00:12:06.220]  這些骸骨不僅是枯乾,還是非常極其枯乾
[00:12:06.220 --> 00:12:08.220]  象徵著一個已經死了很久
[00:12:08.220 --> 00:12:13.220]  完全沒有生命跡象的情況
[00:12:13.220 --> 00:12:18.220]  所以當神帶領以西傑去看到這些情況的時候
[00:12:18.220 --> 00:12:27.220]  我想以西傑裡面的苦難、愁緒、悲痛一定湧出來
[00:12:27.220 --> 00:12:29.220]  可能他也在問神
[00:12:29.220 --> 00:12:32.220]  我們還有希望回到耶路撒冷嗎?
[00:12:32.220 --> 00:12:36.220]  我們已經在異鄉超過了十年了
[00:12:36.220 --> 00:12:39.220]  你還會眷顧你的子民嗎?
[00:12:39.220 --> 00:12:42.220]  你不是說我們是你的子民嗎?
[00:12:42.220 --> 00:12:44.220]  你有沒有眷顧我們呢?
[00:12:44.220 --> 00:12:47.220]  為什麼我們落在這些乾境裡面呢?
[00:12:47.220 --> 00:12:50.220]  其實很多時候我們遇到逆境
[00:12:50.220 --> 00:12:54.220]  同樣也會有這些疑問,甚至埋怨
[00:12:54.220 --> 00:13:00.220]  神啊!你有沒有搞錯啊?帶我來這種地方看死人骨頭嗎?
[00:13:00.220 --> 00:13:02.220]  為什麼我們要來到這種地方呢?
[00:13:02.220 --> 00:13:04.220]  我已經很害怕了,不想想起了
[00:13:04.220 --> 00:13:06.220]  你還帶我走來走去
[00:13:06.220 --> 00:13:13.220]  還要我看到這些傷心事、這種情況
[00:13:13.220 --> 00:13:15.220]  神啊!我已經等了很久了
[00:13:15.220 --> 00:13:19.220]  為什麼這個艱難還沒有離開我呢?
[00:13:19.220 --> 00:13:22.220]  為什麼苦楚一直纏繞著我呢?
[00:13:22.220 --> 00:13:23.220]  你不是醫治的神嗎?
[00:13:23.220 --> 00:13:25.220]  為什麼我找不到工作呢?
[00:13:25.220 --> 00:13:27.220]  你不是供應的神嗎?
[00:13:27.220 --> 00:13:29.220]  為什麼?為什麼?
[00:13:29.220 --> 00:13:31.220]  可能我們一直都在問
[00:13:31.220 --> 00:13:34.220]  主啊!你有沒有在乎我呢?
[00:13:34.220 --> 00:13:36.220]  你有沒有在乎我的感受呢?
[00:13:36.220 --> 00:13:40.220]  如果你有的,你還帶我在這些骨頭裡面走來走去?
[00:13:40.220 --> 00:13:44.220]  你有沒有真的愛我啊?
[00:13:44.220 --> 00:13:49.220]  為什麼我現在落在這樣的乾境裡面呢?
[00:13:49.220 --> 00:13:52.220]  其實我們有沒有試過這樣問神呢?
[00:13:52.220 --> 00:13:56.220]  當我們很危險、很絕望的時候
[00:13:56.220 --> 00:13:59.220]  可能我們會這樣問神
[00:13:59.220 --> 00:14:03.220]  幾個月前我收到一個很久沒有聯絡的弟兄的短信
[00:14:03.220 --> 00:14:06.220]  他突然間問我一些信仰問題
[00:14:06.220 --> 00:14:08.220]  他是我二十多年前
[00:14:08.220 --> 00:14:10.220]  在我第一個侍奉的教會的時候
[00:14:10.220 --> 00:14:12.220]  是大信主的學生
[00:14:12.220 --> 00:14:17.220]  他回到香港工作、結婚、生孩子
[00:14:17.220 --> 00:14:21.220]  他生活很不如意
[00:14:21.220 --> 00:14:25.220]  他說突然間被公司裁員了
[00:14:25.220 --> 00:14:27.220]  合併就裁員了
[00:14:27.220 --> 00:14:29.220]  找不到工作
[00:14:29.220 --> 00:14:31.220]  找了半年都沒有找到工作
[00:14:31.220 --> 00:14:34.220]  太太在他年紀之前患了乳癌
[00:14:34.220 --> 00:14:36.220]  現在正在康復中
[00:14:36.220 --> 00:14:41.220]  還有四歲的小孩被診斷為有輕度的自閉症
[00:14:41.220 --> 00:14:46.220]  近期外母也突然間被診斷有癌症
[00:14:46.220 --> 00:14:51.220]  連幫她照顧小孩的外母也有事
[00:14:51.220 --> 00:14:52.220]  他說一連串的打擊
[00:14:52.220 --> 00:14:56.220]  令他開始懷疑神的信實和慈愛
[00:14:56.220 --> 00:14:58.220]  為什麼有這麼多苦難呢?
[00:14:58.220 --> 00:15:00.220]  神祢有沒有愛我呢?
[00:15:00.220 --> 00:15:03.220]  所以他就發短信問我
[00:15:03.220 --> 00:15:08.220]  在困境裡有很多疑惑、很多問題
[00:15:08.220 --> 00:15:09.220]  我們都不知道
[00:15:09.220 --> 00:15:13.220]  也覺得好像沒有出路
[00:15:13.220 --> 00:15:16.220]  如何回應以西傑呢?
[00:15:16.220 --> 00:15:18.220]  第三節
[00:15:18.220 --> 00:15:19.220]  神就問他
[00:15:19.220 --> 00:15:22.220]  這些骸骨能復活嗎?
[00:15:22.220 --> 00:15:25.220]  問一個很特別的問題
[00:15:25.220 --> 00:15:26.220]  我在想
[00:15:26.220 --> 00:15:28.220]  如果神要做一些很奇妙的事情
[00:15:28.220 --> 00:15:33.220]  為什麼不直接給以西傑看呢?
[00:15:33.220 --> 00:15:36.220]  你看看,這些骸骨要復活了
[00:15:36.220 --> 00:15:38.220]  神沒有這樣宣講
[00:15:38.220 --> 00:15:41.220]  神反而是問他一個問題
[00:15:41.220 --> 00:15:44.220]  你覺得這些骸骨會否復活呢?
[00:15:44.220 --> 00:15:48.220]  你覺得為什麼神要問這些問題呢?
[00:15:48.220 --> 00:15:53.220]  我想神要引發以西傑多點思考神的作為
[00:15:53.220 --> 00:15:59.220]  進而令他更深入地認識神
[00:15:59.220 --> 00:16:01.220]  以西傑看見這些
[00:16:01.220 --> 00:16:03.220]  你都覺得沒有可能的事實
[00:16:03.220 --> 00:16:06.220]  接下來會發生什麼事情呢?
[00:16:06.220 --> 00:16:11.220]  令他看見神如何做事
[00:16:11.220 --> 00:16:13.220]  所以我覺得思考是一個很重要
[00:16:13.220 --> 00:16:16.220]  我們要認識神的過程
[00:16:16.220 --> 00:16:19.220]  當我們靈修讀經的時候
[00:16:19.220 --> 00:16:22.220]  其實我們不是水過鴨背地讀
[00:16:22.220 --> 00:16:25.220]  最重要的是我們要思想
[00:16:25.220 --> 00:16:28.220]  神今天跟我們說什麼話呢?
[00:16:28.220 --> 00:16:30.220]  當我們思想的時候
[00:16:30.220 --> 00:16:36.220]  我們要想想如何在生活上應用出來
[00:16:36.220 --> 00:16:38.220]  如何應用神的話呢?
[00:16:38.220 --> 00:16:40.220]  這才是重要的
[00:16:40.220 --> 00:16:43.220]  所以神對以西傑問的問題
[00:16:43.220 --> 00:16:46.220]  其實是這個儀仗裡很關鍵的一件事
[00:16:46.220 --> 00:16:49.220]  這些骸骨能夠復活嗎?
[00:16:49.220 --> 00:16:51.220]  我覺得這個問題
[00:16:51.220 --> 00:16:54.220]  直接令到以西傑去思考
[00:16:54.220 --> 00:16:57.220]  亦可能是考驗他的信心
[00:16:57.220 --> 00:17:00.220]  在理性來看
[00:17:00.220 --> 00:17:04.220]  如果見到這樣的骸骨
[00:17:04.220 --> 00:17:06.220]  極其枯乾的時候
[00:17:06.220 --> 00:17:09.220]  我們覺得完全沒有生命跡象
[00:17:09.220 --> 00:17:11.220]  當然不能夠復活
[00:17:11.220 --> 00:17:13.220]  但在信心的角度
[00:17:13.220 --> 00:17:15.220]  神是萬事不能的
[00:17:15.220 --> 00:17:18.220]  可能有機會可以復活
[00:17:18.220 --> 00:17:20.220]  但我這樣相信
[00:17:20.220 --> 00:17:23.220]  事情是否就這樣成就呢?
[00:17:23.220 --> 00:17:25.220]  是否我認為一定可以復活呢?
[00:17:25.220 --> 00:17:27.220]  是否我認為一定可以復活呢?
[00:17:27.220 --> 00:17:30.220]  我說「對,不要緊,我繼續找工作」
[00:17:30.220 --> 00:17:32.220]  「一個月內我一定找到工作」
[00:17:32.220 --> 00:17:34.220]  是否一定找到呢?
[00:17:34.220 --> 00:17:36.220]  這些是很難解決的問題
[00:17:36.220 --> 00:17:39.220]  所以以西傑不知道如何回答
[00:17:39.220 --> 00:17:41.220]  但以西傑很特別地回答
[00:17:41.220 --> 00:17:45.220]  主耶和說「你是知道的」
[00:17:45.220 --> 00:17:49.220]  這個答案很好
[00:17:49.220 --> 00:17:51.220]  很多時候我們不知道
[00:17:51.220 --> 00:17:53.220]  但我們不知道如何回答
[00:17:53.220 --> 00:17:55.220]  因為我們真的不知道
[00:17:55.220 --> 00:17:57.220]  其實很多時候
[00:17:57.220 --> 00:17:59.220]  有很多問題我們都不知道
[00:17:59.220 --> 00:18:02.220]  例如我們很信服神
[00:18:02.220 --> 00:18:05.220]  但接下來遇到什麼事
[00:18:05.220 --> 00:18:06.220]  你知道嗎?
[00:18:06.220 --> 00:18:08.220]  其實我們都不知道
[00:18:08.220 --> 00:18:10.220]  我很有信心
[00:18:10.220 --> 00:18:12.220]  我信服你的大靈
[00:18:12.220 --> 00:18:15.220]  但當遇到一些困境的時候
[00:18:15.220 --> 00:18:17.220]  很無可奈何
[00:18:17.220 --> 00:18:20.220]  很多苦難的問題來臨的時候
[00:18:20.220 --> 00:18:24.220]  你是否真的知道如何回答呢?
[00:18:24.220 --> 00:18:28.220]  我們裡面其實有很多不知道
[00:18:28.220 --> 00:18:30.220]  但很多時候別人問我
[00:18:30.220 --> 00:18:32.220]  這件事應該如何回答
[00:18:32.220 --> 00:18:34.220]  我們偏偏很難承認我們不知道
[00:18:34.220 --> 00:18:36.220]  我們說應該這樣
[00:18:36.220 --> 00:18:38.220]  我們給別人很多答案
[00:18:38.220 --> 00:18:41.220]  但以西傑在這裡
[00:18:41.220 --> 00:18:43.220]  他很肯定自己不知道的時候
[00:18:43.220 --> 00:18:46.220]  他說「主啊,你是知道的」
[00:18:46.220 --> 00:18:49.220]  其實這是一個很有智慧和信心的回應
[00:18:49.220 --> 00:18:51.220]  為什麼我這樣說呢?
[00:18:51.220 --> 00:18:53.220]  你想想他的回應
[00:18:53.220 --> 00:18:56.220]  他的回應其實是承認自己的有限
[00:18:56.220 --> 00:18:59.220]  他沒有憑自己的知識或經驗
[00:18:59.220 --> 00:19:03.220]  去妄下一些判決、一些定論
[00:19:03.220 --> 00:19:08.220]  他也願意將主權交回給神
[00:19:08.220 --> 00:19:12.220]  無論問題或答案是怎樣
[00:19:12.220 --> 00:19:14.220]  都帶到神面前
[00:19:14.220 --> 00:19:17.220]  承認神擁有最終的主權
[00:19:17.220 --> 00:19:20.220]  無論事情是怎樣發生
[00:19:20.220 --> 00:19:22.220]  都是神自己去做
[00:19:22.220 --> 00:19:24.220]  是祢的主權
[00:19:24.220 --> 00:19:27.220]  所以也是一個信靠、信服的表現
[00:19:27.220 --> 00:19:29.220]  我不知道答案
