
[00:00:00.000 --> 00:00:01.560]  各位電影之妹早晨
[00:11:24.720 --> 00:11:26.120]  其實是對有些弟兄姊妹
[00:11:26.120 --> 00:11:27.080]  對負責弟兄姊妹
[00:11:27.080 --> 00:11:31.320]  可能有些不是很開心的感受
[00:11:31.320 --> 00:11:32.280]  我不能夠說是
[00:11:32.280 --> 00:11:34.800]  有些不開心的經歷可能出現過
[00:11:34.800 --> 00:11:36.920]  但是求神憐憫幫助我們
[00:11:36.920 --> 00:11:39.600]  如果有壓力造成弟兄姊妹的話
[00:11:39.600 --> 00:11:40.720]  我求神幫助我們
[00:11:40.720 --> 00:11:43.600]  醫治我們曾經有過的困難
[00:11:43.600 --> 00:11:45.920]  或者有些傷害都可能有
[00:11:45.920 --> 00:11:47.240]  但是求神憐憫
[00:11:47.240 --> 00:11:48.920]  但是我又想說一件事
[00:11:48.920 --> 00:11:51.320]  神的恩典在我們當中
[00:11:51.320 --> 00:11:54.800]  雖然有些弟兄姊妹可能
[00:11:54.800 --> 00:11:58.280]  在爭議買好了
[00:11:58.280 --> 00:11:59.000]  或者賣好了
[00:11:59.000 --> 00:12:01.800]  就是那時候買了又賣不賣
[00:12:01.800 --> 00:12:03.840]  賣了又什麼
[00:12:03.840 --> 00:12:04.400]  什麼時候賣
[00:12:04.400 --> 00:12:05.040]  賣什麼價錢
[00:12:05.040 --> 00:12:06.840]  可能對有些弟兄姊妹
[00:12:06.840 --> 00:12:08.640]  造成一些壓力
[00:12:08.640 --> 00:12:09.560]  但是我看到
[00:12:09.560 --> 00:12:13.080]  弟兄姊妹仍然是很愛教會的
[00:12:13.080 --> 00:12:14.000]  仍然在當中
[00:12:14.000 --> 00:12:15.960]  雖然受到一些壓力
[00:12:15.960 --> 00:12:16.800]  或者在當中
[00:12:16.800 --> 00:12:18.040]  都不知道怎樣判斷
[00:12:18.040 --> 00:12:20.760]  但是他們愛教會的心沒有改變
[00:12:20.760 --> 00:12:22.360]  所以那天我分享的時候
[00:12:22.360 --> 00:12:23.880]  我的感受是
[00:12:23.880 --> 00:12:25.280]  弟兄姊妹是愛教會
[00:12:25.280 --> 00:12:27.800]  神的恩典在我們當中
[00:12:27.800 --> 00:12:29.680]  縱然有些不開心的
[00:12:29.680 --> 00:12:30.760]  或者有些困惑
[00:12:30.760 --> 00:12:31.920]  有些壓力
[00:12:31.920 --> 00:12:36.120]  但是神賜下我們愛教會的心沒有改變
[00:12:36.120 --> 00:12:37.600]  我在這裡多說一兩件事
[00:12:37.600 --> 00:12:39.720]  結束之後我們都覺得
[00:12:39.720 --> 00:12:41.160]  弟兄姊妹很愛教會
[00:12:41.160 --> 00:12:42.800]  很愛牧師
[00:12:42.800 --> 00:12:43.480]  為什麼呢
[00:12:43.480 --> 00:12:44.360]  因為結束之後
[00:12:44.360 --> 00:12:45.280]  有人跟我說
[00:12:45.280 --> 00:12:46.080]  牧師
[00:12:46.080 --> 00:12:48.000]  我幫你找到了
[00:12:48.000 --> 00:12:49.400]  森哥問的問題
[00:12:49.400 --> 00:12:51.440]  我猜你還是沒有空找答案的
[00:12:51.440 --> 00:12:52.560]  我幫你找到了
[00:12:52.560 --> 00:12:54.520]  記得森哥問的嗎
[00:12:54.520 --> 00:12:55.840]  考考你
[00:12:55.840 --> 00:13:01.520]  看看有多專心開會
[00:13:01.520 --> 00:13:02.800]  蔣姐
[00:13:02.800 --> 00:13:05.520]  黃太留意到蔣姐
[00:13:05.520 --> 00:13:12.640]  森哥的問題是電影資料館
[00:13:12.640 --> 00:13:17.560]  第二天有弟兄發給我
[00:13:17.560 --> 00:13:21.080]  找哪個經理來租電影資料館
[00:13:21.080 --> 00:13:24.200]  有幾個座位租多少錢都告訴我
[00:13:24.200 --> 00:13:25.960]  我都幾乎忘記了
[00:13:25.960 --> 00:13:26.800]  多謝你提醒我
[00:13:26.800 --> 00:13:28.480]  不是明年看會議紀錄才知道
[00:13:28.480 --> 00:13:30.120]  森哥的問題還沒回答
[00:13:30.120 --> 00:13:31.200]  但是我想說
[00:13:31.200 --> 00:13:37.080]  弟兄姊妹真的很關心很主動很願意付出
[00:13:37.080 --> 00:13:40.560]  不過我現在說給森哥
[00:13:40.560 --> 00:13:45.560]  電影資料館你猜坐多少人
[00:13:45.560 --> 00:13:46.160]  電影資料館
[00:13:46.160 --> 00:13:46.760]  有沒有人去
[00:13:46.760 --> 00:13:48.480]  難怪要倒閉
[00:13:48.480 --> 00:13:49.960]  原來沒有人去過
[00:13:49.960 --> 00:13:51.120]  坐125人
[00:13:51.120 --> 00:13:52.560]  跟我這裡差不多
[00:13:52.560 --> 00:13:54.760]  原來他的座位很小
[00:13:54.760 --> 00:13:55.920]  坐125人
[00:13:55.920 --> 00:13:57.200]  我來幹什麼
[00:13:57.200 --> 00:13:58.600]  多謝甲勝偉
[00:13:58.600 --> 00:13:59.080]  無論如何
[00:13:59.080 --> 00:14:01.560]  我想說弟兄姊妹很關心教會
[00:14:01.560 --> 00:14:03.120]  很願意為教會付出
[00:14:03.120 --> 00:14:04.200]  再說一件事
[00:14:04.200 --> 00:14:05.600]  我講完之後
[00:14:05.600 --> 00:14:06.240]  有些人跟我說
[00:14:06.240 --> 00:14:08.120]  牧師你講錯了
[00:14:08.120 --> 00:14:11.920]  那位姿態是很溫柔的
[00:14:11.920 --> 00:14:15.320]  擔心你講錯了有什麼
[00:14:15.320 --> 00:14:17.360]  你講錯了那個銀碼
[00:14:17.360 --> 00:14:18.840]  不是二十億
[00:14:18.840 --> 00:14:21.160]  是八億而已
[00:14:21.160 --> 00:14:23.280]  我說八億都假的
[00:14:23.280 --> 00:14:25.120]  我八億是假的
[00:14:25.120 --> 00:14:26.360]  你是假的
[00:14:26.360 --> 00:14:28.880]  其實對於我來說
[00:14:28.880 --> 00:14:30.960]  八億和二十億都是差不多的
[00:14:30.960 --> 00:14:32.440]  都是天文數字
[00:14:32.440 --> 00:14:33.720]  但原來記錯了
[00:14:33.720 --> 00:14:34.280]  對不起
[00:14:34.280 --> 00:14:36.560]  我今個星期說給弟兄姊妹聽
[00:14:36.560 --> 00:14:39.920]  我想說弟兄姊妹真的很關心教會
[00:14:39.920 --> 00:14:40.920]  很仔細
[00:14:40.920 --> 00:14:44.840]  很希望我們同心合意的
[00:14:44.840 --> 00:14:46.680]  我們繼續向前走
[00:14:46.680 --> 00:14:47.960]  行不行
[00:14:47.960 --> 00:14:49.440]  同心合意的
[00:14:49.440 --> 00:14:51.880]  請你特別留意
[00:14:51.880 --> 00:14:57.640]  巴拿巴對安提柯教會眾人的勸勉是什麼
[00:14:57.640 --> 00:15:02.200]  「立定心智,恆久靠主」
[00:15:02.200 --> 00:15:04.200]  講給旁邊的人聽
[00:15:04.200 --> 00:15:08.160]  「立定心智,恆久靠主」
[00:15:08.160 --> 00:15:09.560]  不夠力量的
[00:15:09.560 --> 00:15:10.360]  再說一次
[00:15:10.360 --> 00:15:14.040]  「立定心智,恆久靠主」
[00:15:14.040 --> 00:15:14.640]  是的
[00:15:14.640 --> 00:15:17.400]  我們「立定心智,恆久靠主」
[00:15:17.400 --> 00:15:19.280]  不是靠我們的聰明智慧
[00:15:19.280 --> 00:15:22.120]  也不是靠我們有什麼才能、才幹
[00:15:22.120 --> 00:15:23.240]  我們儲到多少錢
[00:15:23.240 --> 00:15:24.560]  我們有多少資源
[00:15:24.560 --> 00:15:25.920]  我們有多少專業人士
[00:15:25.920 --> 00:15:26.720]  不是的
[00:15:26.720 --> 00:15:29.080]  我們「立定心智」
[00:15:29.080 --> 00:15:32.800]  因為整個計劃都不是自己想出來的
[00:15:32.800 --> 00:15:34.240]  是主一直推動我們
[00:15:34.240 --> 00:15:36.000]  帶我們走到今時今日
[00:15:36.000 --> 00:15:38.480]  「立定心智,恆久靠主」
[00:15:38.480 --> 00:15:39.880]  不是靠我們
[00:15:39.880 --> 00:15:43.160]  其實是寶貝放在我們的啞氣上
[00:15:43.160 --> 00:15:44.560]  彰顯莫大能力
[00:15:44.560 --> 00:15:46.360]  叫我們知道不是靠我們
[00:15:46.360 --> 00:15:48.400]  一向都不是靠我們
[00:15:48.400 --> 00:15:49.760]  靠主
[00:15:49.760 --> 00:15:51.120]  是主一直引導我們
[00:15:51.120 --> 00:15:53.520]  使我們可以走到今時今日
[00:15:53.520 --> 00:15:57.800]  正如我剛才所說,頂多可能會有壓力、傷害
[00:15:57.800 --> 00:15:59.640]  但是神是憐憫的
[00:15:59.640 --> 00:16:00.600]  神醫治的
[00:16:00.600 --> 00:16:02.200]  保守我們走到今時今日
[00:16:02.200 --> 00:16:05.480]  我們「立定心智,恆久靠主」
[00:16:05.480 --> 00:16:08.520]  現在再描述巴拿巴這個人
