
[00:00:00.000 --> 00:00:03.680]  所以我想和大家思考一個很重要
[00:01:30.680 --> 00:01:32.680]  吃飯,我記得大英姐妹吃飯祈禱很厲害
[00:01:32.680 --> 00:01:34.680]  閉上眼睛
[00:01:34.680 --> 00:01:36.680]  五秒就祈禱完
[00:01:36.680 --> 00:01:38.680]  或者臨睡前去祈禱
[00:01:38.680 --> 00:01:40.680]  你想想我們日常生活
[00:01:40.680 --> 00:01:42.680]  我們擺祈禱
[00:01:42.680 --> 00:01:44.680]  擺在多重要呢?
[00:01:44.680 --> 00:01:46.680]  我們擺在多少時間呢?
[00:01:46.680 --> 00:01:48.680]  計一計數
[00:01:48.680 --> 00:01:50.680]  可能每天你真正在祈禱的時間
[00:01:50.680 --> 00:01:52.680]  可能是有五分鐘
[00:01:52.680 --> 00:01:54.680]  有沒有?
[00:01:54.680 --> 00:01:56.680]  有沒有五分鐘呢?
[00:01:56.680 --> 00:01:58.680]  有些大英姐妹都不敢點頭
[00:01:58.680 --> 00:02:00.680]  想一想計一計數,可能都沒有
[00:02:00.680 --> 00:02:02.680]  如果再問一個問題
[00:02:02.680 --> 00:02:04.680]  在祈禱的學習裏面
[00:02:04.680 --> 00:02:06.680]  你有多少時間擺下去呢?
[00:02:06.680 --> 00:02:08.680]  你有沒有好好學一下
[00:02:08.680 --> 00:02:10.680]  什麼叫做祈禱呢?
[00:02:10.680 --> 00:02:12.680]  或者學一下怎樣祈禱呢?
[00:02:12.680 --> 00:02:14.680]  在繼續分享之前
[00:02:14.680 --> 00:02:16.680]  很想你去看看今天的經文
[00:02:16.680 --> 00:02:18.680]  今天的經文是馬太福音七章
[00:02:18.680 --> 00:02:20.680]  七到十二節
[00:02:20.680 --> 00:02:22.680]  馬太福音這段經文我們很熟悉
[00:02:22.680 --> 00:02:24.680]  因為由第五章開始
[00:02:24.680 --> 00:02:26.680]  一直下去
[00:02:26.680 --> 00:02:28.680]  都是耶穌上山,山上補糞
[00:02:28.680 --> 00:02:30.680]  我們很熟悉的,一直這樣講
[00:02:30.680 --> 00:02:32.680]  第七章的時候就講到這段聖經
[00:02:32.680 --> 00:02:34.680]  我們讀一次,一起讀
[00:02:34.680 --> 00:02:36.680]  第七節預備起
[00:02:36.680 --> 00:02:38.680]  你們祈求就給你們
[00:02:38.680 --> 00:02:40.680]  尋找就找到
[00:02:40.680 --> 00:02:42.680]  叩門就給你們開門
[00:02:42.680 --> 00:02:44.680]  因為凡祈求的就得著
[00:02:44.680 --> 00:02:46.680]  尋找的就找到
[00:02:46.680 --> 00:02:48.680]  叩門的就給他開門
[00:02:48.680 --> 00:02:52.680]  你們中間誰有兒子求餅反給他石頭呢?
[00:02:52.680 --> 00:02:54.680]  求魚反給他蛇呢?
[00:02:54.680 --> 00:02:56.680]  你們雖然不好
[00:02:56.680 --> 00:02:58.680]  尚且知道拿好東西給兒女
[00:02:58.680 --> 00:03:00.680]  何況你們在天上的父
[00:03:00.680 --> 00:03:04.680]  他豈不更要把好東西賜給求他的人嗎?
[00:03:04.680 --> 00:03:06.680]  所以無論何時
[00:03:06.680 --> 00:03:08.680]  你們想要人怎樣待你們
[00:03:08.680 --> 00:03:10.680]  你們就要求他
[00:03:10.680 --> 00:03:12.680]  求他給你錢
[00:03:12.680 --> 00:03:14.680]  求他給你錢
[00:03:14.680 --> 00:03:16.680]  求他給你錢
[00:03:16.680 --> 00:03:18.680]  無論人怎樣待你們
[00:03:18.680 --> 00:03:20.680]  你們也要怎樣待人
[00:03:20.680 --> 00:03:22.680]  因為這就是律法
[00:03:22.680 --> 00:03:24.680]  和先知的道理
[00:03:24.680 --> 00:03:26.680]  這裡講到祈求
[00:03:26.680 --> 00:03:28.680]  是禱告裡面
[00:03:28.680 --> 00:03:30.680]  其中一個很重要的內容
[00:03:30.680 --> 00:03:32.680]  當然禱告裡面有很多內容
[00:03:32.680 --> 00:03:34.680]  一會兒我們會講多一點
[00:03:34.680 --> 00:03:36.680]  但很多時候我們都會想
[00:03:36.680 --> 00:03:38.680]  祈求
[00:03:38.680 --> 00:03:40.680]  又再思想一下,過去這個禮拜
[00:03:40.680 --> 00:03:42.680]  在你禱告有多少是關於
[00:03:42.680 --> 00:03:44.680]  求上帝幫你自己
[00:03:44.680 --> 00:03:46.680]  佔多少比例
[00:03:46.680 --> 00:03:48.680]  求上帝幫你自己
[00:03:48.680 --> 00:03:50.680]  一半?
[00:03:50.680 --> 00:03:52.680]  佔不佔一半?
[00:03:52.680 --> 00:03:54.680]  如果我再問
[00:03:54.680 --> 00:03:56.680]  祈求上帝幫你身邊的人
[00:03:56.680 --> 00:03:58.680]  有多少?
[00:03:58.680 --> 00:04:00.680]  可能有另外一半
[00:04:00.680 --> 00:04:02.680]  或者三分之一
[00:04:02.680 --> 00:04:04.680]  祈求這個動作
[00:04:04.680 --> 00:04:06.680]  在我們禱告裡常常都會做
[00:04:06.680 --> 00:04:08.680]  求上帝幫我
[00:04:08.680 --> 00:04:10.680]  又或者
[00:04:10.680 --> 00:04:12.680]  在什麼時候
[00:04:12.680 --> 00:04:14.680]  你會最緊張去祈求
[00:04:14.680 --> 00:04:16.680]  或者最緊張去祈禱
[00:04:16.680 --> 00:04:18.680]  通常是什麼時候你會最恆心
[00:04:18.680 --> 00:04:20.680]  最熱切,最緊張去禱告
[00:04:20.680 --> 00:04:22.680]  什麼時候?
[00:04:22.680 --> 00:04:24.680]  什麼時候?
[00:04:24.680 --> 00:04:26.680]  什麼時候?
[00:04:26.680 --> 00:04:28.680]  找人回答我
[00:04:28.680 --> 00:04:30.680]  什麼時候最緊張去祈禱
[00:04:30.680 --> 00:04:32.680]  什麼?
[00:04:32.680 --> 00:04:34.680]  遇到煩惱
[00:04:34.680 --> 00:04:36.680]  遇到煩惱,非常好
[00:04:36.680 --> 00:04:38.680]  還有沒有?
[00:04:38.680 --> 00:04:40.680]  還有沒有?
[00:04:42.680 --> 00:04:44.680]  沒有人回答我
[00:04:44.680 --> 00:04:46.680]  有什麼時候你最緊張
[00:04:46.680 --> 00:04:48.680]  最會去祈禱
[00:04:48.680 --> 00:04:50.680]  通常是什麼時候?
[00:04:50.680 --> 00:04:54.680]  有困難的時候
[00:04:54.680 --> 00:04:56.680]  有困難,有煩惱
[00:04:56.680 --> 00:04:58.680]  還有什麼時候你最想祈禱?
[00:04:58.680 --> 00:05:00.680]  什麼?
[00:05:00.680 --> 00:05:02.680]  工作,你很緊張去工作
[00:05:02.680 --> 00:05:04.680]  還有沒有?
[00:05:04.680 --> 00:05:08.680]  有沒有人試過考試前去祈禱?
[00:05:08.680 --> 00:05:10.680]  有沒有人試過
[00:05:10.680 --> 00:05:12.680]  當你面對大事
[00:05:12.680 --> 00:05:14.680]  可能你要轉工
[00:05:14.680 --> 00:05:16.680]  你要去祈禱
[00:05:16.680 --> 00:05:18.680]  或者年輕的弟兄姊妹
[00:05:18.680 --> 00:05:20.680]  你很想去追求另一個異性的時候
[00:05:20.680 --> 00:05:22.680]  就很緊張去祈禱
[00:05:22.680 --> 00:05:24.680]  我記得我剛學會祈禱的時候
[00:05:24.680 --> 00:05:26.680]  中學上了耶穌
[00:05:26.680 --> 00:05:28.680]  經常覺得要去祈禱
[00:05:28.680 --> 00:05:30.680]  一緊張我就去祈禱
[00:05:30.680 --> 00:05:32.680]  考試前就去祈禱
[00:05:32.680 --> 00:05:34.680]  有一次學校打排球比賽
[00:05:34.680 --> 00:05:36.680]  開始當然去祈禱
[00:05:36.680 --> 00:05:38.680]  打到中間很緊張
[00:05:38.680 --> 00:05:40.680]  快輸了,還有一分就輸了
[00:05:40.680 --> 00:05:42.680]  我負責要開球
[00:05:42.680 --> 00:05:44.680]  第一時間拿著球就去祈禱
[00:05:44.680 --> 00:05:46.680]  知道發生什麼事嗎?
[00:05:46.680 --> 00:05:48.680]  祈禱
[00:05:48.680 --> 00:05:50.680]  聽到雞聲,嗶,完場了
[00:05:50.680 --> 00:05:52.680]  我們已經輸了
[00:05:52.680 --> 00:05:54.680]  是因為我掛著祈禱,忘記開球
[00:05:54.680 --> 00:05:56.680]  因為五秒內要開球,所以掛著祈禱就輸了
[00:05:56.680 --> 00:05:58.680]  然後被同學罵
[00:05:58.680 --> 00:06:00.680]  我都很記得,這是中一時候的事
[00:06:00.680 --> 00:06:02.680]  有時候我們很緊張的事就去祈禱
[00:06:02.680 --> 00:06:04.680]  我們很緊要的事就去禱告
[00:06:04.680 --> 00:06:06.680]  有面對困難就去祈禱
[00:06:06.680 --> 00:06:08.680]  面對困難就去祈禱
[00:06:08.680 --> 00:06:10.680]  面對難處就去祈禱
[00:06:10.680 --> 00:06:12.680]  工作面對困難就去祈禱,身體有疾病就去祈禱
[00:06:12.680 --> 00:06:14.680]  通常我們去祈禱的時候
[00:06:14.680 --> 00:06:16.680]  面對難處就去求
[00:06:16.680 --> 00:06:18.680]  因為沒有辦法
[00:06:18.680 --> 00:06:20.680]  這當然是現況,因為我們發覺有限制
[00:06:20.680 --> 00:06:22.680]  做不到我們的事就去找上帝
[00:06:22.680 --> 00:06:24.680]  當然我們都明白這不是最好的
[00:06:24.680 --> 00:06:26.680]  因為其實什麼都應該去祈禱
[00:06:26.680 --> 00:06:28.680]  不過很難免我們就是這樣做
[00:06:28.680 --> 00:06:30.680]  當我們去祈禱的時候
[00:06:30.680 --> 00:06:32.680]  你最想得到什麼結果呢?
[00:06:32.680 --> 00:06:34.680]  我經常問弟兄姊妹
[00:06:34.680 --> 00:06:36.680]  祈禱是跟上帝聊天的
[00:06:36.680 --> 00:06:38.680]  大家都知道,上了教會就明白了
[00:06:38.680 --> 00:06:40.680]  祈禱也是跟上帝表達你的心意或祈求
[00:06:40.680 --> 00:06:42.680]  如果你求上帝一件事
[00:06:42.680 --> 00:06:44.680]  上帝說我想這樣,這樣,這樣
[00:06:44.680 --> 00:06:46.680]  你最想得到的結果是什麼呢?
[00:06:46.680 --> 00:06:50.680]  最想得到的結果是什麼呢?
[00:06:50.680 --> 00:06:52.680]  你祈求上帝想這樣,這樣,這樣
[00:06:52.680 --> 00:06:54.680]  最想就是跟著這樣,這樣,這樣
[00:06:54.680 --> 00:06:56.680]  我病了想康復,上帝讓我康復
[00:06:56.680 --> 00:06:58.680]  我想轉工,賺多點工資
[00:06:58.680 --> 00:07:00.680]  上帝給我多點工資
[00:07:00.680 --> 00:07:02.680]  我見到一個很好的弟兄姊妹
[00:07:02.680 --> 00:07:04.680]  我上去,我求上帝給我
[00:07:04.680 --> 00:07:06.680]  上帝給我,我跟她一起
[00:07:06.680 --> 00:07:08.680]  這就叫做成功,叫做祈求就得著
[00:07:08.680 --> 00:07:10.680]  我們常常都是這樣
[00:07:10.680 --> 00:07:12.680]  我們很清楚,我們腦袋清楚知道
[00:07:12.680 --> 00:07:14.680]  我們祈求上帝,跟上帝溝通
[00:07:14.680 --> 00:07:16.680]  很想上帝回答我
[00:07:16.680 --> 00:07:18.680]  如果有一天你真的在祈禱的時候,上帝突然真的回答你
[00:07:18.680 --> 00:07:20.680]  你會怎樣呢?
[00:07:20.680 --> 00:07:22.680]  突然一頭一頭在祈禱的時候,就聽到上帝的聲音跟你說
[00:07:22.680 --> 00:07:24.680]  喂,我想跟你說話
[00:07:24.680 --> 00:07:26.680]  你會怎樣呢?
[00:07:26.680 --> 00:07:28.680]  可能你會嚇到
[00:07:28.680 --> 00:07:30.680]  不是吧,我只是說說而已
[00:07:30.680 --> 00:07:32.680]  我想聽你聲音,不過不是這樣的
[00:07:32.680 --> 00:07:34.680]  免得嚇到自己
[00:07:34.680 --> 00:07:36.680]  上帝的答覆
[00:07:36.680 --> 00:07:38.680]  我不知道你想快還是慢
[00:07:38.680 --> 00:07:40.680]  我不知道你明不明白這句說話說什麼
[00:07:40.680 --> 00:07:42.680]  我們常常很想祈禱就得著
[00:07:42.680 --> 00:07:44.680]  那我祈禱,我有需要了
[00:07:44.680 --> 00:07:46.680]  祈禱上帝幫我解決
[00:07:46.680 --> 00:07:48.680]  不過有時候上帝的答覆真的很快
[00:07:48.680 --> 00:07:50.680]  快到一個地步,你會很害怕
[00:07:50.680 --> 00:07:52.680]  看看這段經文剛才說什麼
[00:07:52.680 --> 00:07:54.680]  祂說,你們祈求
[00:07:54.680 --> 00:07:56.680]  就給你,找
[00:07:56.680 --> 00:07:58.680]  就找到,敲門
[00:07:58.680 --> 00:08:00.680]  就開門
[00:08:00.680 --> 00:08:02.680]  你覺得好不好?當然好
[00:08:02.680 --> 00:08:04.680]  求就找到,尋找就尋見
[00:08:04.680 --> 00:08:06.680]  敲門就開門,當然好
[00:08:06.680 --> 00:08:08.680]  你覺得可怕嗎?
[00:08:08.680 --> 00:08:10.680]  我常常在想,如果信仰真的這樣
[00:08:10.680 --> 00:08:12.680]  如果上帝每一次都是這樣
[00:08:12.680 --> 00:08:14.680]  都很害怕
[00:08:14.680 --> 00:08:16.680]  上帝你給我吧,就馬上出現
[00:08:16.680 --> 00:08:18.680]  一求就馬上有
[00:08:18.680 --> 00:08:20.680]  上帝我肚餓,給我麵包吧,咚,就有麵包在你手上
[00:08:20.680 --> 00:08:22.680]  多可怕
[00:08:22.680 --> 00:08:24.680]  上帝我要找,我不見到東西
[00:08:24.680 --> 00:08:26.680]  我要找,突然就在桌面見到
[00:08:26.680 --> 00:08:28.680]  這段經文很有趣
[00:08:28.680 --> 00:08:30.680]  我每次看這段經文都覺得很有趣
[00:08:30.680 --> 00:08:32.680]  第七,第八節,不知道你有什麼感受
[00:08:32.680 --> 00:08:34.680]  第七節說了一個描述
[00:08:34.680 --> 00:08:36.680]  祈求就給你們,尋找就尋見
[00:08:36.680 --> 00:08:38.680]  敲門就開門
[00:08:38.680 --> 00:08:40.680]  好像很簡單的描述
[00:08:40.680 --> 00:08:42.680]  第二節好像又說同一句
[00:08:42.680 --> 00:08:44.680]  因為凡祈求的就得著
[00:08:44.680 --> 00:08:46.680]  尋找的就尋見,敲門的就開門
[00:08:46.680 --> 00:08:48.680]  好像完全一樣
[00:08:48.680 --> 00:08:50.680]  說兩次做什麼呢?為什麼耶穌會這麼
[00:08:50.680 --> 00:08:52.680]  跟同一句說話說兩次呢?
[00:08:52.680 --> 00:08:54.680]  你有沒有想過?
[00:08:54.680 --> 00:08:56.680]  在祈禱裡面有一樣很重要的東西
[00:08:56.680 --> 00:08:58.680]  就是我們很想
[00:08:58.680 --> 00:09:00.680]  在我們生命裡面找到
[00:09:00.680 --> 00:09:02.680]  我們求得到,得到即時的回報
[00:09:02.680 --> 00:09:04.680]  得到成功
[00:09:04.680 --> 00:09:06.680]  或者跟我們期望的相等的回應
[00:09:06.680 --> 00:09:08.680]  這是我們最想的
[00:09:08.680 --> 00:09:10.680]  不過我們正正在祈禱裡面
[00:09:10.680 --> 00:09:12.680]  我們常常問第二個問題
[00:09:12.680 --> 00:09:14.680]  其實怎樣才對呢?
[00:09:14.680 --> 00:09:16.680]  怎樣才好呢?
[00:09:16.680 --> 00:09:18.680]  祈完禱可能我們都會懷疑自己
[00:09:18.680 --> 00:09:20.680]  我這樣祈有沒有錯呢?
[00:09:20.680 --> 00:09:22.680]  上帝這樣是不是真的在回應我呢?
[00:09:22.680 --> 00:09:24.680]  聖經裡面很有趣
[00:09:24.680 --> 00:09:26.680]  第二節,第八節的經文裡面說
[00:09:26.680 --> 00:09:28.680]  因為
[00:09:28.680 --> 00:09:30.680]  多了兩個因為兩個字
[00:09:30.680 --> 00:09:32.680]  上帝,耶穌很想
[00:09:32.680 --> 00:09:34.680]  去解釋給我們聽為什麼祈求
[00:09:34.680 --> 00:09:36.680]  就會給你們
[00:09:36.680 --> 00:09:38.680]  為什麼尋找去尋見,敲門就開門
[00:09:38.680 --> 00:09:40.680]  這個也是我們常常想解釋的
[00:09:40.680 --> 00:09:42.680]  上帝是不是真的這樣聽我的?
[00:09:42.680 --> 00:09:44.680]  為什麼上帝會聽我的?
[00:09:44.680 --> 00:09:46.680]  是不是我說得好一點上帝才聽的?
[00:09:46.680 --> 00:09:48.680]  是不是我要字眼用得好一點上帝才聽的?
[00:09:48.680 --> 00:09:50.680]  是不是我的聲音高音一點或低音一點上帝才聽的?
[00:09:50.680 --> 00:09:52.680]  我們可能想很多解釋
[00:09:52.680 --> 00:09:54.680]  很想期望想想怎樣上帝才聽
[00:09:54.680 --> 00:09:56.680]  耶穌的答案是怎樣呢?
[00:09:56.680 --> 00:09:58.680]  耶穌說因為
[00:09:58.680 --> 00:10:00.680]  祈求就得著
[00:10:00.680 --> 00:10:02.680]  因為尋找就會尋得見
[00:10:02.680 --> 00:10:04.680]  因為敲門就要開門
[00:10:04.680 --> 00:10:06.680]  耶穌原來在說一件事
[00:10:06.680 --> 00:10:08.680]  當我們在禱告裡面找上帝的時候
[00:10:08.680 --> 00:10:10.680]  第一件因果就是
[00:10:10.680 --> 00:10:12.680]  其實上帝很想給我們
[00:10:12.680 --> 00:10:14.680]  因為你去祈求,你的目標是什麼?
[00:10:14.680 --> 00:10:16.680]  你的目標就是得著
[00:10:16.680 --> 00:10:18.680]  尋找的目標就是尋見
[00:10:18.680 --> 00:10:20.680]  開門是最好的
[00:10:20.680 --> 00:10:22.680]  所以上帝一開始的時候
[00:10:22.680 --> 00:10:24.680]  耶穌的回應就是
[00:10:24.680 --> 00:10:26.680]  是的,你來問我,我就會給你
[00:10:26.680 --> 00:10:28.680]  為什麼?不是因為你問得好
[00:10:28.680 --> 00:10:30.680]  或者不是因為你有什麼神奇的能量
[00:10:30.680 --> 00:10:32.680]  又或者因為你有什麼咒語
[00:10:32.680 --> 00:10:34.680]  或者念了什麼話,所以我要聽
[00:10:34.680 --> 00:10:36.680]  或者我要回應
[00:10:36.680 --> 00:10:38.680]  而是因為你這個祈求尋找和扣門
[00:10:38.680 --> 00:10:40.680]  本身的目標就是尋見找到和開門
[00:10:40.680 --> 00:10:42.680]  所以耶穌很直接
[00:10:42.680 --> 00:10:44.680]  所以第一個很想和大家分享的就是
[00:10:44.680 --> 00:10:46.680]  當你禱告的時候
[00:10:46.680 --> 00:10:48.680]  你直接的和耶穌說
[00:10:48.680 --> 00:10:50.680]  當你期望耶穌回應的時候
[00:10:50.680 --> 00:10:52.680]  我相信祂都會很直接的回應你
[00:10:52.680 --> 00:10:54.680]  這句話好像很簡單,但其實很難的
[00:10:54.680 --> 00:10:56.680]  有時候我們
[00:10:56.680 --> 00:10:58.680]  會轉彎抹角的
[00:10:58.680 --> 00:11:00.680]  你有沒有試過在禱告裡面轉彎抹角的
[00:11:00.680 --> 00:11:02.680]  我們祈求上帝的時候,經常都會轉彎抹角的
[00:11:02.680 --> 00:11:04.680]  我們最想說的,有時候都不敢說
[00:11:04.680 --> 00:11:06.680]  因為覺得,我會不會太貪心呢?
[00:11:06.680 --> 00:11:08.680]  我會不會這樣
[00:11:08.680 --> 00:11:10.680]  其實自己不盡力呢?
[00:11:10.680 --> 00:11:12.680]  很多時候我們都在想更多的問題
[00:11:12.680 --> 00:11:14.680]  令我們不能夠很直接
[00:11:14.680 --> 00:11:16.680]  很簡單
[00:11:16.680 --> 00:11:18.680]  尋找尋見就很簡單,你找就找到
[00:11:18.680 --> 00:11:20.680]  所以聖經裡面說
[00:11:20.680 --> 00:11:22.680]  我們要好像小朋友一樣才可以進天國
[00:11:22.680 --> 00:11:24.680]  就是因為小朋友很簡單,他想要什麼就說
[00:11:24.680 --> 00:11:26.680]  所以弟兄姊妹,當你在禱告裡面
[00:11:26.680 --> 00:11:28.680]  學第一個秘訣就是
[00:11:28.680 --> 00:11:30.680]  你想要什麼就和上帝說
[00:11:30.680 --> 00:11:32.680]  你想要什麼你就說
[00:11:32.680 --> 00:11:34.680]  你想祂怎樣回應你就說
[00:11:34.680 --> 00:11:36.680]  你真的覺得這樣是最好的,上帝你就給我吧
[00:11:36.680 --> 00:11:38.680]  這個就是我們禱告的第一件事
[00:11:38.680 --> 00:11:40.680]  我們可以做的,直接
[00:11:40.680 --> 00:11:42.680]  簡單,將你的心,將你真的需要的東西
[00:11:42.680 --> 00:11:44.680]  告訴上帝
[00:11:44.680 --> 00:11:46.680]  接著我們就面對第二個問題
[00:11:46.680 --> 00:11:48.680]  第二個問題是什麼呢?
[00:11:48.680 --> 00:11:50.680]  有時候都很直接和上帝說
[00:11:50.680 --> 00:11:52.680]  上帝,我工作很辛苦,你讓我發達吧
[00:11:52.680 --> 00:11:54.680]  上帝,我每個月只有幾千元工資
[00:11:54.680 --> 00:11:56.680]  我很想買到房子
[00:11:56.680 --> 00:11:58.680]  你給我一層三百萬的房子吧
[00:11:58.680 --> 00:12:00.680]  上帝,我都幾十歲了
[00:12:00.680 --> 00:12:02.680]  很想身邊有個伴,你就給我一個人吧
[00:12:02.680 --> 00:12:06.680]  上帝,我最好就是不用工作
[00:12:06.680 --> 00:12:08.680]  就可以發工資吧
[00:12:08.680 --> 00:12:10.680]  我們很多很真心的
[00:12:10.680 --> 00:12:12.680]  我們真的很辛苦
[00:12:12.680 --> 00:12:14.680]  我們真心想發達
[00:12:14.680 --> 00:12:16.680]  是不是?
[00:12:16.680 --> 00:12:18.680]  現在上帝說馬上給你發達,馬上給你一層房子
[00:12:18.680 --> 00:12:20.680]  我很真心,我很想要
[00:12:20.680 --> 00:12:22.680]  這樣就出現問題
[00:12:22.680 --> 00:12:24.680]  剛剛你才說完,你真心問上帝
[00:12:24.680 --> 00:12:26.680]  上帝就很想給你
[00:12:26.680 --> 00:12:28.680]  為什麼我們常常去找,常常去問
[00:12:28.680 --> 00:12:30.680]  但好像十次問
[00:12:30.680 --> 00:12:32.680]  九次都沒有答案
[00:12:32.680 --> 00:12:34.680]  可能當弟兄姊妹你越回教會越久
[00:12:34.680 --> 00:12:36.680]  你越信耶穌越久,你越去祈禱多的時候
[00:12:36.680 --> 00:12:38.680]  你更發現,每次都不行
[00:12:38.680 --> 00:12:40.680]  祈親都不是很甜
[00:12:40.680 --> 00:12:42.680]  祈親都不是我所期望的答案
[00:12:42.680 --> 00:12:44.680]  通常我們就有兩個懷疑
[00:12:44.680 --> 00:12:46.680]  第一個懷疑是什麼?
[00:12:46.680 --> 00:12:48.680]  懷疑自己不夠信心
[00:12:48.680 --> 00:12:50.680]  我信得過多一點就好,我不夠信心
[00:12:50.680 --> 00:12:52.680]  信得過多一點就行了
[00:12:52.680 --> 00:12:54.680]  所以祈求不能得著就因為我沒有信心
[00:12:54.680 --> 00:12:56.680]  我們很快就會有這樣的結論
[00:12:56.680 --> 00:12:58.680]  又或者第二個結論就是
[00:12:58.680 --> 00:13:00.680]  我們這樣祈求就不對,求錯了
[00:13:00.680 --> 00:13:02.680]  所以上帝就不給了
[00:13:02.680 --> 00:13:04.680]  我們很快就落到一些結論
[00:13:04.680 --> 00:13:06.680]  但是耶穌怎麼說的呢?
[00:13:06.680 --> 00:13:08.680]  祂明明在說你求什麼就給你
[00:13:08.680 --> 00:13:10.680]  為什麼我們現在經驗不到呢?
[00:13:10.680 --> 00:13:12.680]  原來耶穌繼續說
[00:13:12.680 --> 00:13:14.680]  祂說第九節
[00:13:14.680 --> 00:13:16.680]  你們中間誰有向
[00:13:16.680 --> 00:13:18.680]  有兒子求餅
[00:13:18.680 --> 00:13:20.680]  就給他石頭
[00:13:20.680 --> 00:13:22.680]  誰求魚
[00:13:22.680 --> 00:13:24.680]  就會反給他蛇
[00:13:24.680 --> 00:13:26.680]  在說什麼呢?
[00:13:26.680 --> 00:13:28.680]  在說什麼呢?
[00:13:28.680 --> 00:13:30.680]  有些人就去祈求
[00:13:30.680 --> 00:13:32.680]  有些人就去回應
[00:13:32.680 --> 00:13:34.680]  不過這裡在說兩個比喻
[00:13:34.680 --> 00:13:36.680]  一個就是餅和石頭
[00:13:36.680 --> 00:13:38.680]  一個就是魚和蛇
[00:13:38.680 --> 00:13:40.680]  祂說的很簡單
[00:13:40.680 --> 00:13:42.680]  祂說如果一個小朋友
[00:13:42.680 --> 00:13:44.680]  兒子的走來向父母去求
[00:13:44.680 --> 00:13:46.680]  我想要餅啊
[00:13:46.680 --> 00:13:48.680]  那爸爸不會給他石頭
[00:13:48.680 --> 00:13:50.680]  先吃吧,不會的
[00:13:50.680 --> 00:13:52.680]  同樣地他想要魚
[00:13:52.680 --> 00:13:54.680]  就不會給他蛇
[00:13:54.680 --> 00:13:56.680]  當然蛇,中國人都喜歡吃蛇
[00:13:56.680 --> 00:13:58.680]  當然不是那種好吃的蛇
[00:13:58.680 --> 00:14:00.680]  對他有害
[00:14:00.680 --> 00:14:02.680]  我們不會這樣做的
[00:14:02.680 --> 00:14:04.680]  反過來我常常想一個問題
[00:14:04.680 --> 00:14:06.680]  可能很多時候弟兄姊妹
[00:14:06.680 --> 00:14:08.680]  我們都是這樣的
[00:14:08.680 --> 00:14:10.680]  我們去到耶穌面前,去到上帝面前
[00:14:10.680 --> 00:14:12.680]  我們求什麼呢?
[00:14:12.680 --> 00:14:14.680]  我們努力地求石頭
[00:14:14.680 --> 00:14:16.680]  我們努力地求蛇
[00:14:16.680 --> 00:14:18.680]  但是上帝說我想給你餅
[00:14:18.680 --> 00:14:20.680]  我想給你魚
