
[00:00:00.000 --> 00:00:04.880]  我哋考下大家啲常識先
[00:07:08.600 --> 00:07:13.200]  唉坐梳化椅呢又擦開大腿我可唔可以夾埋隻腳呀都唔得呀咁樣喎
[00:07:13.200 --> 00:07:16.200]  好喇點知有一次佢沖緊涼嘅時候
[00:07:16.200 --> 00:07:18.400]  咁突然之間有人撳鐘喎
[00:07:18.400 --> 00:07:20.000]  嗰陣時係四點零鐘
[00:07:20.000 --> 00:07:22.000]  即係一定唔係媽咪返嚟啦
[00:07:22.000 --> 00:07:24.600]  我個女一聽到有人撳鐘嘅時候
[00:07:24.600 --> 00:07:28.600]  嘩佢呼喊一樣嘢呢係令我好開心㗎
[00:07:28.600 --> 00:07:29.800]  你知唔知佢叫乜嘢呀
[00:07:29.800 --> 00:07:33.200]  快啲閂門呀咁樣喎
[00:07:33.200 --> 00:07:35.400]  原來有女仔嘅矜持㗎
[00:07:35.400 --> 00:07:37.400]  我幾鬼驚佢一陣間有人嚟嘅時候
[00:07:37.400 --> 00:07:39.600]  噔噔噔噔嘩咁樣
[00:07:39.600 --> 00:07:41.400]  我咪死俾你睇係咪
[00:07:41.400 --> 00:07:46.400]  咁嘅時候原來哎呀三四歲嘅三四年班嘅細路女呢
[00:07:46.400 --> 00:07:47.800]  佢都有怕醜㗎
[00:07:47.800 --> 00:07:49.800]  快啲閂門呀
[00:07:49.800 --> 00:07:51.800]  原來我哋好細個嘅時候
[00:07:51.800 --> 00:07:53.200]  我哋玩被教育
[00:07:53.200 --> 00:07:55.800]  人係有羞恥之心嘅
[00:07:55.800 --> 00:07:59.200]  知道乜嘢係啱乜嘢係唔啱
[00:07:59.200 --> 00:08:03.600]  但係往往有時我哋畀罪核製咗嘅時候呢
[00:08:03.600 --> 00:08:06.200]  我哋某一晚就冇羞恥之心
[00:08:06.200 --> 00:08:08.400]  好簡單舉個例呢個細路女
[00:08:08.400 --> 00:08:13.000]  十四歲未婚懷孕帶住個肚
[00:08:13.000 --> 00:08:15.400]  但係竟然呢影相
[00:08:15.400 --> 00:08:17.600]  然後擺上facebook喎
[00:08:17.600 --> 00:08:19.800]  仲要話畀人哋聽我幾勁
[00:08:19.800 --> 00:08:22.000]  我大肚呀係咪
[00:08:22.000 --> 00:08:24.200]  我而家有咗bb呀
[00:08:24.200 --> 00:08:27.400]  但係邊個經手人都唔知喎撞鬼囉
[00:08:27.400 --> 00:08:31.000]  即係你應該即係好收家先係㗎嘛
[00:08:31.000 --> 00:08:33.600]  但係佢唔覺得收家
[00:08:33.600 --> 00:08:35.400]  佢覺得係乜嘢呢
[00:08:35.400 --> 00:08:37.000]  好威呀
[00:08:37.000 --> 00:08:39.000]  原來印犯罪係咁㗎
[00:08:39.000 --> 00:08:40.800]  開頭有啲唔安心
[00:08:40.800 --> 00:08:43.600]  但係慢慢畀罪蠶食嘅時候呢
[00:08:43.600 --> 00:08:47.000]  就越嚟越唔覺得咩一回事啦
[00:08:47.000 --> 00:08:49.800]  最簡單舉個例
[00:08:49.800 --> 00:08:53.000]  你睇下知唔知呢
[00:08:53.000 --> 00:08:55.000]  我有三年
[00:08:55.000 --> 00:08:57.800]  喺監獄裏面㗎
[00:08:57.800 --> 00:08:59.400]  做工作
[00:08:59.400 --> 00:09:00.800]  唔係去坐
[00:09:00.800 --> 00:09:04.000]  好似你好想我坐呀
[00:09:04.000 --> 00:09:06.600]  我嗰時喺神學院讀書呢
[00:09:06.600 --> 00:09:09.800]  我係每個禮拜六早上去監獄裏面
[00:09:09.800 --> 00:09:12.200]  同啲監犯傳福音㗎喎
[00:09:12.200 --> 00:09:14.800]  你知唔知大嶼山
[00:09:14.800 --> 00:09:18.200]  有幾多個監獄呀
[00:09:18.200 --> 00:09:20.400]  好多個監獄㗎
[00:09:20.400 --> 00:09:22.400]  話畀你聽唔止三間
[00:09:22.400 --> 00:09:25.200]  一間叫做麻布坪
[00:09:25.200 --> 00:09:27.400]  一間叫唐福
[00:09:27.400 --> 00:09:30.000]  一間叫做石壁
[00:09:30.000 --> 00:09:31.800]  仲有一間叫咩呢
[00:09:31.800 --> 00:09:33.600]  叫沙嘴
[00:09:33.600 --> 00:09:35.000]  仲有一間
[00:09:35.000 --> 00:09:37.200]  就叫芝麻灣
[00:09:37.200 --> 00:09:39.600]  好啦有五間監獄㗎
[00:09:39.600 --> 00:09:43.800]  嗰時未有啲路去大嶼山㗎嘛
[00:09:43.800 --> 00:09:45.400]  最遠就係石壁
[00:09:45.400 --> 00:09:48.000]  石壁水塘下面有個叫石壁監獄
[00:09:48.000 --> 00:09:51.800]  但係隔離有個叫沙嘴奴役中心
[00:09:51.800 --> 00:09:53.200]  去嗰度就好辛苦㗎
[00:09:53.200 --> 00:09:54.400]  我去嗰時點樣呢
[00:09:54.400 --> 00:09:55.800]  喺碼頭落嗰船呢
[00:09:55.800 --> 00:09:57.200]  就要坐豬籠車
[00:09:57.200 --> 00:09:58.400]  真係豬籠車喎
[00:09:58.400 --> 00:09:59.800]  啲警車呢
[00:09:59.800 --> 00:10:01.200]  即係嗰啲咩車你入去呀
[00:10:01.200 --> 00:10:02.800]  嘩好多啲嘔㗎真係
[00:10:02.800 --> 00:10:05.600]  好過坐過山車又上又落咁樣
[00:10:05.600 --> 00:10:07.800]  咁最舒服就去邊呢
[00:10:07.800 --> 00:10:09.800]  就係去芝麻灣
[00:10:09.800 --> 00:10:12.000]  因為芝麻灣係坐船去㗎
[00:10:12.000 --> 00:10:14.200]  你去到大嶼山再坐一隻船去呢
[00:10:14.200 --> 00:10:15.600]  一落船行入去就係㗎啦
[00:10:15.600 --> 00:10:16.800]  好舒服
[00:10:16.800 --> 00:10:19.800]  但係我呢個人係一路都係犯賤
[00:10:19.800 --> 00:10:21.400]  我鍾意去邊呢
[00:10:21.400 --> 00:10:23.400]  我就鍾意去
[00:10:23.400 --> 00:10:24.400]  沙嘴
[00:10:24.400 --> 00:10:25.800]  唔鍾意芝麻灣
[00:10:25.800 --> 00:10:27.000]  知點解呀
[00:10:27.000 --> 00:10:28.600]  原來沙嘴唔係叫監獄
[00:10:28.600 --> 00:10:30.600]  到今日沙嘴都唔係叫監獄
[00:10:30.600 --> 00:10:33.200]  就叫奴役中心
[00:10:33.200 --> 00:10:35.800]  即係嗰啲全部都係少年罪犯
[00:10:35.800 --> 00:10:37.400]  十幾歲嘅
[00:10:37.400 --> 00:10:40.000]  第一次畀人拉去坐監嘅
[00:10:40.000 --> 00:10:41.600]  佢哋呢
[00:10:41.600 --> 00:10:43.000]  坐監嘅時候呢
[00:10:43.000 --> 00:10:45.800]  都鍾意嚟聽我講道㗎
[00:10:45.800 --> 00:10:47.000]  唔好介意我咁講
[00:10:47.000 --> 00:10:48.400]  而家你哋呢班人呢
[00:10:48.400 --> 00:10:50.600]  全部似沙嘴嗰啲
[00:10:50.600 --> 00:10:52.000]  做咩呀
[00:10:52.000 --> 00:10:53.800]  沙嘴都好乖㗎
[00:10:53.800 --> 00:10:56.000]  坐喺度真係好留心聽你講嘢㗎
[00:10:56.000 --> 00:10:57.200]  你知唔知呀
[00:10:57.200 --> 00:10:58.200]  好啦
[00:10:58.200 --> 00:11:00.800]  但係呢我最唔鍾意就係去舒服嗰地方
[00:11:00.800 --> 00:11:02.400]  就係芝麻灣
[00:11:02.400 --> 00:11:04.600]  芝麻灣係乜嘢呢
[00:11:04.600 --> 00:11:06.600]  就係嗰啲多數叫老童呀
[00:11:06.600 --> 00:11:07.800]  即係吸完毒呀
[00:11:07.800 --> 00:11:10.200]  去偷嘢畀人哋拉咗嗰啲
[00:11:10.200 --> 00:11:11.000]  咁呢班人係點樣呢
[00:11:11.000 --> 00:11:13.400]  佢都爭住嚟聽我講嘢㗎喎
[00:11:13.400 --> 00:11:16.600]  但係佢係講人自講
[00:11:16.600 --> 00:11:18.000]  你自己有你講
[00:11:18.000 --> 00:11:19.200]  我有我講
[00:11:19.200 --> 00:11:21.200]  所以你咪好乖你聽我講㗎嘛
[00:11:21.200 --> 00:11:23.400]  因為佢哋呢嚟到係去聽我講嘢呢
[00:11:23.400 --> 00:11:24.800]  就唔使出去做嘢呀
[00:11:24.800 --> 00:11:26.400]  所以個個都爭住嚟㗎
[00:11:26.400 --> 00:11:29.400]  但呢班人係冇咗羞恥之心
[00:11:29.400 --> 00:11:31.600]  你知唔知佢哋大家點樣做大佬㗎
[00:11:31.600 --> 00:11:33.800]  做大佬唔係睇大隻
[00:11:33.800 --> 00:11:35.800]  你坐幾耐
[00:11:35.800 --> 00:11:38.000]  去監獄裏面唔係叫坐幾耐
[00:11:38.000 --> 00:11:39.600]  即係你哋年紀大
[00:11:39.600 --> 00:11:40.800]  所以同你講啦
[00:11:40.800 --> 00:11:42.400]  就叫瘦幾多碌
[00:11:42.400 --> 00:11:45.000]  咁樣呢就你坐幾耐監呢咁樣
[00:11:45.000 --> 00:11:47.800]  咁我話我坐八個月啦
[00:11:47.800 --> 00:11:49.400]  跟住我啦八個月
[00:11:49.400 --> 00:11:50.800]  我坐兩年啦
[00:11:50.800 --> 00:11:53.200]  咁即係我坐兩年我個刑期強啲呢
[00:11:53.200 --> 00:11:55.000]  即係話我做嗰單嘢係大啲囉
[00:11:55.000 --> 00:11:56.400]  明唔明我個意思呀
[00:11:56.400 --> 00:11:57.800]  你衰乜嘢入嚟㗎
[00:11:57.800 --> 00:11:59.800]  我話我搶阿婆嗰啲銀包囉
[00:11:59.800 --> 00:12:01.200]  抵你死呀
[00:12:01.200 --> 00:12:02.400]  你跟住我啦
[00:12:02.400 --> 00:12:04.000]  我打劫銀行㗎
[00:12:04.000 --> 00:12:07.800]  即係銀行嗰個威過你搶阿婆嗰啲錢呀
[00:12:07.800 --> 00:12:10.400]  原來佢哋真係咁樣㗎
[00:12:10.400 --> 00:12:14.000]  以羞恥當為榮耀
[00:12:14.000 --> 00:12:17.000]  佢覺得自己犯嘅案係越多
[00:12:17.000 --> 00:12:18.800]  佢哋嗰個嘅打
[00:12:18.800 --> 00:12:20.600]  即係做啲違非作體嘢
[00:12:20.600 --> 00:12:22.600]  越大單嗰個做大佬
[00:12:22.600 --> 00:12:25.800]  原來當你罪被控制嘅時候
[00:12:25.800 --> 00:12:28.000]  你就冇咗良知
[00:12:28.000 --> 00:12:30.000]  吸毒嗰啲人特別係咁囉
[00:12:30.000 --> 00:12:32.600]  吸毒嗰啲人當引起嘅時候呢
[00:12:32.600 --> 00:12:34.000]  偷屋企錢啦
[00:12:34.000 --> 00:12:37.000]  或者嚟到女性呢就出賣自己身體啦
[00:12:37.000 --> 00:12:38.800]  佢哋已經埋沒咗自己嘅良知
[00:12:38.800 --> 00:12:41.600]  所以呢個人呢佢畀鬼附住
[00:12:41.600 --> 00:12:44.800]  佢冇著衫冇著褲通山走嘅
[00:12:44.800 --> 00:12:46.400]  咁聖經裡面點講呢
[00:12:46.400 --> 00:12:48.800]  我哋一齊嚟讀呢段嘅聖經好嗎
[00:12:48.800 --> 00:12:49.800]  一齊讀
[00:12:49.800 --> 00:12:52.400]  他們心地昏迷
[00:12:52.400 --> 00:12:55.800]  與神所賜的生命隔絕了
[00:12:55.800 --> 00:12:59.400]  都因自己無知心裡剛硬
[00:12:59.400 --> 00:13:01.600]  良心既然喪盡
[00:13:01.600 --> 00:13:03.400]  就放縱私慾
[00:13:03.400 --> 00:13:05.800]  貪行種種的污穢
[00:13:05.800 --> 00:13:09.600]  大家知道呢人係有良知嘅
[00:13:09.600 --> 00:13:11.000]  動物係冇嘅
[00:13:11.000 --> 00:13:13.400]  但係有時人嘅良心係會剛硬
[00:13:13.400 --> 00:13:15.800]  越嚟越差就俾罪蠶食咗啦
[00:13:15.800 --> 00:13:18.200]  好啦佢嘅衣呢就有問題囉
[00:13:18.200 --> 00:13:20.800]  著真皮衣服即係冇著衫啦
[00:13:20.800 --> 00:13:22.200]  佢住喺邊呀
[00:13:22.200 --> 00:13:27.000]  唔係山窿呀係呀嗰啲墳墓裏面呀
[00:13:27.000 --> 00:13:28.400]  係住喺墳墓裏面
[00:13:28.400 --> 00:13:30.600]  墳墓係俾邊啲人住㗎
[00:13:30.600 --> 00:13:34.000]  係呀係唔好唔好唔好咁樣去侮辱佢
[00:13:34.000 --> 00:13:36.800]  係唔識透氣嗰啲人係咪
[00:13:36.800 --> 00:13:39.200]  住墳墓其實幾好喎
[00:13:39.200 --> 00:13:41.200]  大家有冇諗過
[00:13:41.200 --> 00:13:43.200]  我試過行墳場㗎
[00:13:43.200 --> 00:13:45.200]  我十零歲嘅時候十二三歲嘅時候呢
[00:13:45.200 --> 00:13:46.400]  成日嚟家出走㗎
[00:13:46.400 --> 00:13:47.400]  因為佢管得我好嚴
[00:13:47.400 --> 00:13:49.200]  我出去玩幾日就返嚟㗎
[00:13:49.200 --> 00:13:50.800]  我試過瞓貨車尾
[00:13:50.800 --> 00:13:52.600]  九如坊嗰啲公園我又瞓過
[00:13:52.600 --> 00:13:54.400]  鞠躬碼頭我又瞓過
[00:13:54.400 --> 00:13:56.600]  但我從來唔敢瞓墳場㗎
[00:13:56.600 --> 00:13:57.400]  其實墳場幾好呀
[00:13:57.400 --> 00:13:59.400]  第一呢就可以睇到好靚嘅星星啦
[00:13:59.400 --> 00:14:00.600]  冇燈光㗎嘛
[00:14:00.600 --> 00:14:02.400]  咁呢啲空氣又好啦
[00:14:02.400 --> 00:14:04.400]  但我驚一瞓瞓下嚟人同我講
[00:14:04.400 --> 00:14:06.800]  你做咩紮住我呀
[00:14:06.800 --> 00:14:07.800]  咁樣我咪死
[00:14:07.800 --> 00:14:08.600]  嘩
[00:14:08.600 --> 00:14:10.400]  唔好意思呀唔好意思呀咁樣係咪
