
[00:00:00.000 --> 00:00:02.000]  求祢再一次求祢幫助我們
[00:01:25.000 --> 00:01:27.000]  當時我和師母在台灣侍奉
[00:01:27.000 --> 00:01:30.000]  我和師母在台灣侍奉的時候
[00:01:30.000 --> 00:01:31.000]  就開始祈禱
[00:01:31.000 --> 00:01:34.000]  究竟是否應該回來香港侍奉
[00:01:34.000 --> 00:01:36.000]  當時我們祈禱的時候就想起
[00:01:36.000 --> 00:01:41.000]  昔日上帝對我們最初的呼召
[00:01:41.000 --> 00:01:43.000]  我們的呼召就說
[00:01:43.000 --> 00:01:45.000]  我們神好像呼召我們
[00:01:45.000 --> 00:01:47.000]  要回到中國來傳福音
[00:01:47.000 --> 00:01:50.000]  當時我們有一個很偉大的呼召
[00:01:50.000 --> 00:01:51.000]  去到中國傳福音
[00:01:51.000 --> 00:01:53.000]  這個是七十年代的時候
[00:01:53.000 --> 00:01:55.000]  於是我們去台灣侍奉
[00:01:55.000 --> 00:01:58.000]  就因為我們很想將普通話
[00:01:58.000 --> 00:02:00.000]  學得最標準
[00:02:00.000 --> 00:02:02.000]  不過反而現在在國內的人
[00:02:02.000 --> 00:02:03.000]  普通話一點都不標準
[00:02:03.000 --> 00:02:05.000]  反而我還標準過他
[00:02:05.000 --> 00:02:07.000]  所以我們在台灣四年就用
[00:02:07.000 --> 00:02:09.000]  很標準的普通話來學習
[00:02:09.000 --> 00:02:11.000]  所以到今天為止
[00:02:11.000 --> 00:02:13.000]  我仍然都是用普通話預備講章
[00:02:13.000 --> 00:02:16.000]  我是用最傳統的波波摩科來打字
[00:02:16.000 --> 00:02:19.000]  以致到我是希望能夠記得
[00:02:19.000 --> 00:02:21.000]  上帝給我有機會去學習
[00:02:21.000 --> 00:02:23.000]  普通話的那四年
[00:02:23.000 --> 00:02:25.000]  於是我們八五年回到香港
[00:02:25.000 --> 00:02:26.000]  我們不是偉大
[00:02:26.000 --> 00:02:29.000]  我們只是回應上帝對我們夫妻的呼召
[00:02:29.000 --> 00:02:31.000]  就決定回到香港來服侍
[00:02:31.000 --> 00:02:33.000]  對我們兩個人來說
[00:02:33.000 --> 00:02:35.000]  香港完全沒有任何人認識
[00:02:35.000 --> 00:02:36.000]  沒有任何關係
[00:02:36.000 --> 00:02:38.000]  因為我不是香港信仰耶穌
[00:02:38.000 --> 00:02:40.000]  也不是在香港讀神學院
[00:02:40.000 --> 00:02:41.000]  所以回到香港
[00:02:41.000 --> 00:02:43.000]  完全沒有任何的接觸面
[00:02:43.000 --> 00:02:46.000]  但是神的開路讓我有機會
[00:02:46.000 --> 00:02:48.000]  開始在一間教會來服侍
[00:02:48.000 --> 00:02:50.000]  一直到現在三十多年
[00:02:50.000 --> 00:02:53.000]  其實在八五年回來香港之後
[00:02:53.000 --> 00:02:57.000]  香港教會並不是只有三年前
[00:02:57.000 --> 00:03:00.000]  所謂佔中帶來了一個政治的
[00:03:00.000 --> 00:03:02.000]  所謂的一個撕裂
[00:03:02.000 --> 00:03:04.000]  其實在八五年開始
[00:03:04.000 --> 00:03:06.000]  其實香港教會都已經出現了
[00:03:06.000 --> 00:03:07.000]  很多不同的聲音
[00:03:07.000 --> 00:03:10.000]  特別去到七八八
[00:03:10.000 --> 00:03:11.000]  差不多去到八九的時候
[00:03:11.000 --> 00:03:13.000]  自從出現六四之後
[00:03:13.000 --> 00:03:15.000]  是帶來了香港更多更多
[00:03:15.000 --> 00:03:16.000]  教會裏面的聲音
[00:03:16.000 --> 00:03:18.000]  就出現了一個移民潮
[00:03:18.000 --> 00:03:21.000]  當時的移民潮不單止是匯眾的移民
[00:03:21.000 --> 00:03:22.000]  不單止是香港市民的移民
[00:03:22.000 --> 00:03:25.000]  甚至很多的牧師都移民
[00:03:25.000 --> 00:03:27.000]  所以在一九八七
[00:03:27.000 --> 00:03:28.000]  不知八八年有份報紙
[00:03:28.000 --> 00:03:31.000]  大字標題寫著牧師也移民
[00:03:31.000 --> 00:03:32.000]  因為那個時代
[00:03:32.000 --> 00:03:34.000]  有齣電影叫做老鼠也移民
[00:03:34.000 --> 00:03:36.000]  所以變了那個時候
[00:03:36.000 --> 00:03:38.000]  就有很多的牧師移民
[00:03:38.000 --> 00:03:40.000]  當然去到一個地步
[00:03:40.000 --> 00:03:42.000]  其實香港教會是有一種恐懼
[00:03:42.000 --> 00:03:45.000]  因為很多前輩一個一個地走
[00:03:45.000 --> 00:03:48.000]  於是有一個前輩
[00:03:48.000 --> 00:03:50.000]  這個前輩我相信很多人都會認識他
[00:03:50.000 --> 00:03:51.000]  就是蔡玄文醫生
[00:03:51.000 --> 00:03:54.000]  當時蔡醫就覺得不是很對勁
[00:03:54.000 --> 00:03:55.000]  於是就發起一個
[00:03:55.000 --> 00:03:57.000]  誰不走的牧師牧者
[00:03:57.000 --> 00:04:00.000]  就簽名說自己不走
[00:04:00.000 --> 00:04:01.000]  當時我剛剛回來
[00:04:01.000 --> 00:04:03.000]  沒有人走
[00:04:03.000 --> 00:04:05.000]  我剛回來三年沒有人走
[00:04:05.000 --> 00:04:06.000]  於是就膽粗粗
[00:04:06.000 --> 00:04:07.000]  就簽了個名下去
[00:04:07.000 --> 00:04:09.000]  當時有五百多個牧師
[00:04:09.000 --> 00:04:10.000]  簽了個名
[00:04:10.000 --> 00:04:11.000]  一人給一百元
[00:04:11.000 --> 00:04:13.000]  在明報登了我們所有的名
[00:04:13.000 --> 00:04:15.000]  好像很偉大一樣
[00:04:15.000 --> 00:04:16.000]  我們不走
[00:04:16.000 --> 00:04:18.000]  但其實是不是偉大呢
[00:04:18.000 --> 00:04:19.000]  我覺得不是
[00:04:19.000 --> 00:04:21.000]  我覺得只是神給我們的呼召
[00:04:21.000 --> 00:04:24.000]  所以教會已經在那個時候
[00:04:24.000 --> 00:04:26.000]  開始去探討
[00:04:26.000 --> 00:04:29.000]  去探討究竟九七之後會是怎樣
[00:04:29.000 --> 00:04:33.000]  當時很多教會有不同的說法
[00:04:33.000 --> 00:04:35.000]  其實當時有兩大陣營
[00:04:35.000 --> 00:04:38.000]  一個陣營就是化整為零的陣營
[00:04:38.000 --> 00:04:41.000]  一個叫化零為整的陣營
[00:04:41.000 --> 00:04:43.000]  什麼叫化零為整呢
[00:04:43.000 --> 00:04:45.000]  有些牧者就說
[00:04:45.000 --> 00:04:50.000]  我們要將教會完全變成家庭教會
[00:04:50.000 --> 00:04:52.000]  讓中國找不到我們
[00:04:52.000 --> 00:04:53.000]  在哪裡聚會
[00:04:53.000 --> 00:04:55.000]  去地下教會
[00:04:55.000 --> 00:04:56.000]  變成家庭教會
[00:04:56.000 --> 00:04:57.000]  找不到我們
[00:04:57.000 --> 00:04:59.000]  有些陣營就說不是
[00:04:59.000 --> 00:05:01.000]  我們要整到教會越大越好
[00:05:01.000 --> 00:05:03.000]  等他搞我們的時候
[00:05:03.000 --> 00:05:05.000]  全世界都會報道他搞教會
[00:05:05.000 --> 00:05:08.000]  大家有不同的意見
[00:05:08.000 --> 00:05:09.000]  一個就整到越大越好
[00:05:09.000 --> 00:05:11.000]  一個就整到越小越好
[00:05:11.000 --> 00:05:13.000]  其實都有些爭鬧
[00:05:13.000 --> 00:05:15.000]  甚至我們會去到一個地步
[00:05:15.000 --> 00:05:18.000]  如果中國的政權來了香港之後
[00:05:18.000 --> 00:05:22.000]  他要將教會關門
[00:05:22.000 --> 00:05:27.000]  將宗教信仰去到一個很大的管制的時候
[00:05:27.000 --> 00:05:28.000]  我們看到
[00:05:28.000 --> 00:05:32.000]  根本就不需要用宗教法來將教會關門
[00:05:32.000 --> 00:05:36.000]  因為香港很多教會是二樓三樓四樓的教會
[00:05:36.000 --> 00:05:38.000]  所謂上口教會
[00:05:38.000 --> 00:05:42.000]  連那條樓梯都可能不合法
[00:05:42.000 --> 00:05:44.000]  因為經過不了防火條例
[00:05:44.000 --> 00:05:46.000]  所以我們那時候去到一個地步
[00:05:46.000 --> 00:05:49.000]  就說我們要搬家搬教會
[00:05:49.000 --> 00:05:50.000]  我們不可以違規
[00:05:50.000 --> 00:05:51.000]  因為違規
[00:05:51.000 --> 00:05:56.000]  他可以用違規來將教會收起來
[00:05:56.000 --> 00:05:58.000]  就是蓋檔的意思
[00:05:58.000 --> 00:05:59.000]  講得俗一點
[00:05:59.000 --> 00:06:02.000]  很快聊著聊著就去到九七年
[00:06:02.000 --> 00:06:03.000]  去到九七年
[00:06:03.000 --> 00:06:05.000]  今天十二月一日
[00:06:05.000 --> 00:06:08.000]  十二月一日大家都知道是我們中國的國慶
[00:06:08.000 --> 00:06:11.000]  當時就覺得這個是回歸之後
[00:06:11.000 --> 00:06:15.000]  我們教會界怎樣去看十二月一日
[00:06:15.000 --> 00:06:22.000]  於是有班教務就發起一個十一的崇拜
[00:06:22.000 --> 00:06:25.000]  我們是強調十一的崇拜
[00:06:25.000 --> 00:06:26.000]  就是國慶的崇拜
[00:06:26.000 --> 00:06:28.000]  當時我就覺得都無所謂了
[00:06:28.000 --> 00:06:30.000]  崇拜我又參加
[00:06:30.000 --> 00:06:31.000]  你知道我又無所謂
[00:06:31.000 --> 00:06:33.000]  人生多個朋友好過多個敵人
[00:06:33.000 --> 00:06:35.000]  於是就說我又參加
[00:06:35.000 --> 00:06:38.000]  我們要搞一個國慶的崇拜
[00:06:38.000 --> 00:06:41.000]  當我們一宣傳出來
[00:06:41.000 --> 00:06:43.000]  被人罵到飛起
[00:06:43.000 --> 00:06:46.000]  其實我被人罵就從二十年前到現在
[00:06:46.000 --> 00:06:50.000]  就是湄共 共產黨 跪拜共產黨
[00:06:50.000 --> 00:06:54.000]  所有的說話已經講得有這麼盡
[00:06:54.000 --> 00:06:57.000]  其實教會不是三年前佔中
[00:06:57.000 --> 00:06:59.000]  才出現了這些問題
[00:06:59.000 --> 00:07:00.000]  其實二十多年前
[00:07:00.000 --> 00:07:05.000]  在教會裏面不斷都有不同的意見
[00:07:05.000 --> 00:07:06.000]  所以剛才我說
[00:07:06.000 --> 00:07:08.000]  其實教會教會之間
[00:07:08.000 --> 00:07:11.000]  不應該當對方是敵人
[00:07:11.000 --> 00:07:12.000]  你明白我的意思嗎
[00:07:12.000 --> 00:07:14.000]  我們的敵人是誰
[00:07:14.000 --> 00:07:15.000]  魔鬼撒旦
[00:07:15.000 --> 00:07:18.000]  所以我們不應該在不同的意見裏
[00:07:18.000 --> 00:07:23.000]  成為了好像要割蓆而坐的一種關係
[00:07:23.000 --> 00:07:24.000]  為什麼要這樣說
[00:07:24.000 --> 00:07:26.000]  因為今天我要講一段聖經
[00:07:26.000 --> 00:07:30.000]  是關於保羅怎麼看政教
[00:07:30.000 --> 00:07:33.000]  我們一起讀一讀這七節
[00:07:33.000 --> 00:07:36.000]  準備 1 2 3
[00:07:56.000 --> 00:07:59.000]  那是叫作惡的懼怕
[00:07:59.000 --> 00:08:02.000]  你願意不懼怕掌權的魔
[00:08:02.000 --> 00:08:06.000]  你只要行善就可得的征戰
[00:08:06.000 --> 00:08:10.000]  因為他神的用人是與你有益的
[00:08:10.000 --> 00:08:13.000]  你若作惡卻當懼怕
[00:08:13.000 --> 00:08:16.000]  因為他不是空空的佩劍
[00:08:16.000 --> 00:08:18.000]  他是神的用人
[00:08:18.000 --> 00:08:19.000]  是神淵的
[00:08:19.000 --> 00:08:21.000]  刑罰那作惡的
[00:08:21.000 --> 00:08:23.000]  所以你們必須信服
[00:08:23.000 --> 00:08:26.000]  不但是因為刑罰
[00:08:26.000 --> 00:08:28.000]  也是因為良心
[00:08:28.000 --> 00:08:31.000]  你們納良也為這個緣故
[00:08:31.000 --> 00:08:33.000]  因他們是神的差役
[00:08:33.000 --> 00:08:35.000]  像上次特館寫事
[00:08:35.000 --> 00:08:38.000]  凡人所當得的就給他
[00:08:38.000 --> 00:08:41.000]  當得良的就給他納良
[00:08:41.000 --> 00:08:44.000]  當得遂的就給他賞遂
[00:08:44.000 --> 00:08:46.000]  當懼怕的懼怕他
[00:08:46.000 --> 00:08:49.000]  當恭敬的恭敬他
[00:08:49.000 --> 00:08:51.000]  其實我們如果很平常心
[00:08:51.000 --> 00:08:53.000]  看這七字聖經
[00:08:53.000 --> 00:08:55.000]  其實一點問題也沒有
[00:08:55.000 --> 00:08:57.000]  其實在我們中國的歷史當中
[00:08:57.000 --> 00:08:58.000]  如果讀中國的史
[00:08:58.000 --> 00:08:59.000]  我們很喜歡讀的時候
[00:08:59.000 --> 00:09:01.000]  因為中國的史
[00:09:01.000 --> 00:09:03.000]  如果考試其實一點也不難
[00:09:03.000 --> 00:09:07.000]  因為只有暴君與仁君之別
[00:09:07.000 --> 00:09:09.000]  仁君有他的特性
[00:09:09.000 --> 00:09:11.000]  暴君有他的特性
[00:09:11.000 --> 00:09:13.000]  你說如果要信服一個仁君
[00:09:13.000 --> 00:09:15.000]  一點也沒有問題
[00:09:15.000 --> 00:09:17.000]  一個在上的他賞罰分明
[00:09:17.000 --> 00:09:19.000]  你信服他一點問題也沒有
[00:09:19.000 --> 00:09:21.000]  你不會害怕
[00:09:21.000 --> 00:09:22.000]  因為如果你不犯法
[00:09:22.000 --> 00:09:24.000]  你不會害怕見到警察
[00:09:24.000 --> 00:09:25.000]  如果你犯法
[00:09:25.000 --> 00:09:26.000]  你就會害怕警察
[00:09:26.000 --> 00:09:27.000]  如果你開車
[00:09:27.000 --> 00:09:28.000]  突然閃燈
[00:09:28.000 --> 00:09:29.000]  你就會害怕三天
[00:09:29.000 --> 00:09:31.000]  會不會有閃燈拍照
[00:09:31.000 --> 00:09:33.000]  但如果你不超速
[00:09:33.000 --> 00:09:34.000]  閃燈關我什麼事
[00:09:34.000 --> 00:09:35.000]  我都沒有超速
[00:09:35.000 --> 00:09:36.000]  所以很明顯
[00:09:36.000 --> 00:09:38.000]  當我們做錯事的時候
[00:09:38.000 --> 00:09:41.000]  我們就會害怕有權柄的人
[00:09:41.000 --> 00:09:44.000]  其實去年我試過一次
[00:09:44.000 --> 00:09:45.000]  有一次我開車
[00:09:45.000 --> 00:09:46.000]  車師傅去看醫生
[00:09:46.000 --> 00:09:49.000]  去到一條街就是塘街
[00:09:49.000 --> 00:09:50.000]  大家知道有條塘街
[00:09:50.000 --> 00:09:52.000]  以前有一間CEO的卡拉OK
[00:09:52.000 --> 00:09:53.000]  如果大家記得
[00:09:53.000 --> 00:09:56.000]  我不過都載他去到那邊
[00:09:56.000 --> 00:09:58.000]  在下面迴旋處轉了一個彎
[00:09:58.000 --> 00:09:59.000]  然後放下屍毛
[00:09:59.000 --> 00:10:02.000]  我就轉回彎去高士打道
[00:10:02.000 --> 00:10:04.000]  很多人都是這樣做
[00:10:04.000 --> 00:10:05.000]  那天早上
[00:10:05.000 --> 00:10:07.000]  我突然間見到有兩個警察
[00:10:07.000 --> 00:10:11.000]  站在102 106的巴士站
[00:10:11.000 --> 00:10:13.000]  我心裏面都有一種
[00:10:13.000 --> 00:10:14.000]  我覺得聖人都提醒我的
[00:10:14.000 --> 00:10:17.000]  一會兒為什麼有警察站在那裏
[00:10:17.000 --> 00:10:19.000]  究竟什麼事
[00:10:19.000 --> 00:10:22.000]  但我就不回應聖人的感動
[00:10:22.000 --> 00:10:24.000]  我轉一轉彎
[00:10:24.000 --> 00:10:26.000]  一轉彎警察就馬上抓住我
[00:10:26.000 --> 00:10:27.000]  為什麼要抓住我
[00:10:27.000 --> 00:10:28.000]  我又沒有超速
[00:10:28.000 --> 00:10:31.000]  他說這裡不可以轉彎
[00:10:31.000 --> 00:10:32.000]  我第一個反應是什麼
[00:10:32.000 --> 00:10:33.000]  不是啊
[00:10:33.000 --> 00:10:35.000]  我轉了十幾年
[00:10:35.000 --> 00:10:36.000]  我轉了十幾年
[00:10:36.000 --> 00:10:37.000]  沒有人抓過我
[00:10:37.000 --> 00:10:38.000]  他說不是啊
[00:10:38.000 --> 00:10:40.000]  這個牌已經放了二十幾年
[00:10:40.000 --> 00:10:41.000]  這個牌就說
[00:10:41.000 --> 00:10:43.000]  是晚上七點至早上七點
[00:10:43.000 --> 00:10:45.000]  才可以轉彎
[00:10:45.000 --> 00:10:47.000]  我就說不合理
[00:10:47.000 --> 00:10:48.000]  我們開車的人
[00:10:48.000 --> 00:10:50.000]  經常都會埋怨政府
[00:10:50.000 --> 00:10:51.000]  不好意思
[00:10:51.000 --> 00:10:52.000]  不合理
[00:10:52.000 --> 00:10:54.000]  早不讓人轉彎
[00:10:54.000 --> 00:10:55.000]  叫我們進去銅鑼灣
[00:10:55.000 --> 00:10:57.000]  繞個大彎出來
[00:10:57.000 --> 00:10:59.000]  弄到裏面還塞車
[00:10:59.000 --> 00:11:00.000]  那個警察很好笑
[00:11:00.000 --> 00:11:02.000]  現在的警察真是很好
[00:11:02.000 --> 00:11:03.000]  真是很好的警察
[00:11:03.000 --> 00:11:05.000]  他帶著笑嘴跟我說
[00:11:05.000 --> 00:11:06.000]  這些不關我的事
[00:11:06.000 --> 00:11:08.000]  這些是你跟交通地政
[00:11:08.000 --> 00:11:09.000]  不知道什麼處理
[00:11:09.000 --> 00:11:10.000]  你寫封信給他
[00:11:10.000 --> 00:11:12.000]  叫他轉這個巴士
[00:11:12.000 --> 00:11:15.000]  然後四百五十元就沒有了
[00:11:15.000 --> 00:11:16.000]  人生就是這樣
[00:11:16.000 --> 00:11:18.000]  如果我真的錯了
[00:11:18.000 --> 00:11:19.000]  他真的有個牌在那裏
[00:11:19.000 --> 00:11:20.000]  很大的牌
[00:11:20.000 --> 00:11:22.000]  是我十幾年從來都不提的
[00:11:22.000 --> 00:11:23.000]  不關這個牌的事
[00:11:23.000 --> 00:11:24.000]  是我的問題
[00:11:24.000 --> 00:11:25.000]  但我應該感謝主
[00:11:25.000 --> 00:11:26.000]  因為十幾年都沒有抄牌
[00:11:26.000 --> 00:11:27.000]  抄一次
[00:11:27.000 --> 00:11:28.000]  四百五十元
[00:11:28.000 --> 00:11:30.000]  分十幾年都是幾元
[00:11:30.000 --> 00:11:33.000]  但是真的
[00:11:33.000 --> 00:11:34.000]  我發覺
[00:11:34.000 --> 00:11:35.000]  真的這裡說
[00:11:35.000 --> 00:11:36.000]  如果要行善
[00:11:36.000 --> 00:11:37.000]  要怕什麼
[00:11:37.000 --> 00:11:38.000]  要行惡
[00:11:38.000 --> 00:11:39.000]  你才怕
[00:11:39.000 --> 00:11:40.000]  但為什麼這段聖經
[00:11:40.000 --> 00:11:43.000]  帶給我們這麼大的問題
[00:11:43.000 --> 00:11:44.000]  其實這段聖經
[00:11:44.000 --> 00:11:45.000]  嚴格來說
[00:11:45.000 --> 00:11:47.000]  我們說政教
[00:11:47.000 --> 00:11:48.000]  我們很多時候
[00:11:48.000 --> 00:11:50.000]  搞亂了什麼叫做政教
[00:11:50.000 --> 00:11:52.000]  其實這個政
[00:11:52.000 --> 00:11:54.000]  不是指向政治
[00:11:54.000 --> 00:11:58.000]  這個政其實是指向政府
[00:11:58.000 --> 00:11:59.000]  政治
[00:11:59.000 --> 00:12:00.000]  沒有一個人
[00:12:00.000 --> 00:12:02.000]  是可以逃避政治的
[00:12:02.000 --> 00:12:03.000]  沒有一個人
[00:12:03.000 --> 00:12:05.000]  因為辦公室
[00:12:05.000 --> 00:12:06.000]  有辦公室什麼
[00:12:06.000 --> 00:12:07.000]  政治是什麼
[00:12:07.000 --> 00:12:08.000]  家裏都有政治
[00:12:08.000 --> 00:12:10.000]  有時看著爸爸媽媽
[00:12:10.000 --> 00:12:11.000]  都有政治
[00:12:11.000 --> 00:12:12.000]  你要說什麼
[00:12:12.000 --> 00:12:13.000]  都有些竅妙
[00:12:13.000 --> 00:12:14.000]  都有政治
[00:12:14.000 --> 00:12:15.000]  教會
[00:12:15.000 --> 00:12:16.000]  教會什麼
[00:12:16.000 --> 00:12:17.000]  政治
[00:12:17.000 --> 00:12:18.000]  學校都有政治
[00:12:18.000 --> 00:12:20.000]  你不可以逃避政治
[00:12:20.000 --> 00:12:21.000]  所以你說
[00:12:21.000 --> 00:12:22.000]  何牧師
[00:12:22.000 --> 00:12:23.000]  為什麼你要選立法會議員
[00:12:23.000 --> 00:12:24.000]  為什麼不行
[00:12:24.000 --> 00:12:25.000]  我參與政治
[00:12:25.000 --> 00:12:26.000]  沒有問題
[00:12:26.000 --> 00:12:27.000]  因為政治
[00:12:27.000 --> 00:12:28.000]  這裡不是否定
[00:12:28.000 --> 00:12:30.000]  政治和我無關
[00:12:30.000 --> 00:12:32.000]  但這裡是指政府
[00:12:32.000 --> 00:12:36.000]  其實政府和教會的關係
[00:12:36.000 --> 00:12:38.000]  其實這個問題
[00:12:38.000 --> 00:12:40.000]  不只是這三年香港才有
[00:12:40.000 --> 00:12:42.000]  其實五百年前
[00:12:42.000 --> 00:12:44.000]  宗教改革之後
[00:12:44.000 --> 00:12:46.000]  一直在爭拗
[00:12:46.000 --> 00:12:49.000]  究竟政府和教會的關係
[00:12:49.000 --> 00:12:51.000]  所以我經常說
[00:12:51.000 --> 00:12:52.000]  我自己不是一個神學家
[00:12:52.000 --> 00:12:54.000]  我絕對不是一個學者
[00:12:54.000 --> 00:12:55.000]  我只是一個牧者
[00:12:55.000 --> 00:12:57.000]  不過當我自己去研究
[00:12:57.000 --> 00:12:58.000]  這段聖經的時候
[00:12:58.000 --> 00:12:59.000]  我一定借助
[00:12:59.000 --> 00:13:01.000]  某些學者的觀點
[00:13:01.000 --> 00:13:03.000]  以致我看到
[00:13:03.000 --> 00:13:05.000]  一個我很尊重的一位學者
[00:13:05.000 --> 00:13:07.000]  叫做John Stott
[00:13:07.000 --> 00:13:08.000]  史托德
[00:13:08.000 --> 00:13:10.000]  他曾經在《羅馬書》裡
[00:13:10.000 --> 00:13:11.000]  他去分析
[00:13:11.000 --> 00:13:13.000]  過去這五百年當中
[00:13:13.000 --> 00:13:19.000]  有四種政府和教會關係的觀點
[00:13:19.000 --> 00:13:20.000]  第一
[00:13:20.000 --> 00:13:23.000]  一種叫做伊拉斯都主義
[00:13:23.000 --> 00:13:24.000]  這個主義就是
[00:13:24.000 --> 00:13:27.000]  政府控制教會
[00:13:27.000 --> 00:13:29.000]  所謂教會是被政府控制的
[00:13:29.000 --> 00:13:31.000]  你要任何東西都控制著你
[00:13:31.000 --> 00:13:32.000]  講的道
[00:13:32.000 --> 00:13:33.000]  什麼都要控制著
[00:13:33.000 --> 00:13:34.000]  第二
[00:13:34.000 --> 00:13:36.000]  就是神權主義
[00:13:36.000 --> 00:13:38.000]  就是教會控制著政府
[00:13:38.000 --> 00:13:40.000]  因為教會人多
[00:13:40.000 --> 00:13:41.000]  所以控制著你
[00:13:41.000 --> 00:13:42.000]  第三
[00:13:42.000 --> 00:13:44.000]  叫做君士旦丁主義
[00:13:44.000 --> 00:13:46.000]  這是一種妥協
[00:13:46.000 --> 00:13:48.000]  就是說如果我們要換取
[00:13:48.000 --> 00:13:50.000]  政府對教會的那種庇護
[00:13:50.000 --> 00:13:53.000]  我們某些東西就要和政府妥協
[00:13:53.000 --> 00:13:54.000]  這個妥協
[00:13:54.000 --> 00:13:57.000]  就換回政府對教會那種庇護
[00:13:57.000 --> 00:13:58.000]  第四
[00:13:58.000 --> 00:14:00.000]  就是合作主義
[00:14:00.000 --> 00:14:01.000]  Partnership
[00:14:01.000 --> 00:14:02.000]  意思就是說
[00:14:02.000 --> 00:14:05.000]  教會和政府應該共同
[00:14:05.000 --> 00:14:08.000]  一起為某些建設性的東西
[00:14:08.000 --> 00:14:12.000]  我們應該要採取一個合作的態度
[00:14:12.000 --> 00:14:13.000]  而且我們要承認
[00:14:13.000 --> 00:14:14.000]  所有的東西
[00:14:14.000 --> 00:14:16.000]  我們都要按照上帝的心意
[00:14:16.000 --> 00:14:18.000]  很有趣
[00:14:18.000 --> 00:14:20.000]  在我自己今天的題目
[00:14:20.000 --> 00:14:22.000]  就是政制合作
[00:14:22.000 --> 00:14:24.000]  所以大家都猜到我是哪個觀點
[00:14:24.000 --> 00:14:25.000]  你猜得到嗎
[00:14:25.000 --> 00:14:26.000]  第四
[00:14:26.000 --> 00:14:27.000]  Partnership
[00:14:27.000 --> 00:14:29.000]  為什麼我說Partnership
[00:14:29.000 --> 00:14:30.000]  不是我說的
[00:14:30.000 --> 00:14:33.000]  大家會說牧師你說的
[00:14:33.000 --> 00:14:34.000]  不是
[00:14:34.000 --> 00:14:36.000]  我今天就嘗試和大家分析這七節聖經
[00:14:36.000 --> 00:14:40.000]  為什麼我會贊同John Stock的觀點
[00:14:40.000 --> 00:14:42.000]  當然我不是全部用完他的書
[00:14:42.000 --> 00:14:43.000]  不過我覺得
[00:14:43.000 --> 00:14:47.000]  他之稱為教會和政府是一個合作的主義
[00:14:47.000 --> 00:14:49.000]  是有幾個論點
[00:14:49.000 --> 00:14:50.000]  從這七節
[00:14:50.000 --> 00:14:51.000]  第一
[00:14:51.000 --> 00:14:54.000]  我們看回政教合作的原因
[00:14:54.000 --> 00:14:55.000]  為什麼我們說
[00:14:55.000 --> 00:14:58.000]  政府和教會可以合作
[00:14:58.000 --> 00:15:02.000]  我們讀讀這三節抽出來的英文
[00:15:02.000 --> 00:15:03.000]  第一
[00:15:03.000 --> 00:15:05.000]  因為沒有權柄
[00:15:05.000 --> 00:15:07.000]  不是出於神的
[00:15:07.000 --> 00:15:08.000]  凡掌權的
[00:15:08.000 --> 00:15:10.000]  都是神所明的
[00:15:10.000 --> 00:15:13.000]  因為他是神的用人
[00:15:13.000 --> 00:15:16.000]  因為他們是神的差役
[00:15:16.000 --> 00:15:18.000]  常常特管者事
[00:15:18.000 --> 00:15:19.000]  很有趣
