
[00:00:00.000 --> 00:00:02.000]  各位姐妹們大家早安
[00:07:26.000 --> 00:07:27.000]  祂說
[00:07:27.000 --> 00:07:37.000]  豈不把萬物和他一同白白的賜給我們嗎
[00:07:37.000 --> 00:07:41.000]  我用一個故事來比喻一下
[00:07:41.000 --> 00:07:42.000]  那天我開車
[00:07:42.000 --> 00:07:46.000]  我正中午要開車出門的時候
[00:07:46.000 --> 00:07:48.000]  就鑰匙一轉
[00:07:48.000 --> 00:07:51.000]  發現
[00:07:51.000 --> 00:07:54.000]  車子沒有電
[00:07:54.000 --> 00:07:56.000]  我有買AAA
[00:07:56.000 --> 00:07:59.000]  但是我當時沒有想到打電話給AAA
[00:07:59.000 --> 00:08:00.000]  我趕快禱告
[00:08:00.000 --> 00:08:02.000]  主啊
[00:08:02.000 --> 00:08:04.000]  你派天使來幫助我吧
[00:08:04.000 --> 00:08:07.000]  最好祂是有jump的
[00:08:07.000 --> 00:08:10.000]  祂可以來幫助我
[00:08:10.000 --> 00:08:11.000]  禱告完
[00:08:11.000 --> 00:08:13.000]  不要一分鐘
[00:08:13.000 --> 00:08:15.000]  果然天使出現
[00:08:15.000 --> 00:08:19.000]  但是祂不是穿白衣服的
[00:08:19.000 --> 00:08:22.000]  祂也不是戴著翅膀的
[00:08:22.000 --> 00:08:24.000]  祂是一個黑黑的
[00:08:24.000 --> 00:08:26.000]  就是我的鄰居
[00:08:26.000 --> 00:08:29.000]  我住的地方好多附近好多
[00:08:29.000 --> 00:08:30.000]  都是黑皮膚的
[00:08:30.000 --> 00:08:32.000]  但是他們非常友善
[00:08:32.000 --> 00:08:34.000]  其中這位就走出來了
[00:08:34.000 --> 00:08:36.000]  他看到我
[00:08:36.000 --> 00:08:38.000]  他就問我發生什麼事
[00:08:38.000 --> 00:08:39.000]  我跟他說發不動
[00:08:39.000 --> 00:08:41.000]  然後我就試給他看
[00:08:41.000 --> 00:08:42.000]  他就好動
[00:08:42.000 --> 00:08:43.000]  他說等一下
[00:08:43.000 --> 00:08:45.000]  他就去車上
[00:08:45.000 --> 00:08:47.000]  拿了他的充電
[00:08:47.000 --> 00:08:48.000]  那個電寶
[00:08:48.000 --> 00:08:49.000]  電匠
[00:08:49.000 --> 00:08:51.000]  就是啟動器
[00:08:51.000 --> 00:08:53.000]  然後還幫我接了一下
[00:08:53.000 --> 00:08:55.000]  就發動了
[00:08:55.000 --> 00:08:56.000]  弟兄姊妹
[00:08:56.000 --> 00:08:58.000]  這件事情讓我想到
[00:08:58.000 --> 00:08:59.000]  讓我想到
[00:08:59.000 --> 00:09:00.000]  以前有一個朋友
[00:09:00.000 --> 00:09:02.000]  他幫助我
[00:09:02.000 --> 00:09:03.000]  他幫我修車
[00:09:03.000 --> 00:09:04.000]  然後說
[00:09:04.000 --> 00:09:06.000]  我的車子就讓你開吧
[00:09:06.000 --> 00:09:08.000]  等到車修好的時候
[00:09:08.000 --> 00:09:09.000]  你再來換
[00:09:09.000 --> 00:09:12.000]  那如果
[00:09:12.000 --> 00:09:13.000]  弟兄姊妹
[00:09:13.000 --> 00:09:15.000]  如果你想像一下
[00:09:15.000 --> 00:09:16.000]  今天我剛剛說到的
[00:09:16.000 --> 00:09:17.000]  那個黑人
[00:09:17.000 --> 00:09:18.000]  那個鄰居
[00:09:18.000 --> 00:09:20.000]  他今天早上呢
[00:09:20.000 --> 00:09:22.000]  就站在你家的車庫門口
[00:09:22.000 --> 00:09:24.000]  當你車庫
[00:09:24.000 --> 00:09:25.000]  打開來的時候
[00:09:25.000 --> 00:09:26.000]  你看見他
[00:09:26.000 --> 00:09:27.000]  他跟你說
[00:09:27.000 --> 00:09:28.000]  拜託你
[00:09:28.000 --> 00:09:29.000]  趕快用一下
[00:09:29.000 --> 00:09:31.000]  趕快接一下
[00:09:31.000 --> 00:09:33.000]  你今天一定要用這個電
[00:09:33.000 --> 00:09:35.000]  這樣你才能夠開車
[00:09:35.000 --> 00:09:37.000]  那你心裡面會想
[00:09:37.000 --> 00:09:38.000]  這個鄰居
[00:09:38.000 --> 00:09:39.000]  腦袋有問題嗎
[00:09:39.000 --> 00:09:41.000]  我的車不就好好的嗎
[00:09:41.000 --> 00:09:42.000]  我的車
[00:09:42.000 --> 00:09:44.000]  根本就不需要你這個
[00:09:44.000 --> 00:09:46.000]  這個啟動器啊
[00:09:46.000 --> 00:09:47.000]  果然
[00:09:47.000 --> 00:09:48.000]  當這個鄰居走的時候
[00:09:48.000 --> 00:09:49.000]  你一發
[00:09:49.000 --> 00:09:54.000]  你車子沒電
[00:09:54.000 --> 00:09:55.000]  那你會不會
[00:09:55.000 --> 00:09:56.000]  這時候突然覺得
[00:09:56.000 --> 00:09:58.000]  這個鄰居的出現
[00:09:58.000 --> 00:09:59.000]  太重要了
[00:09:59.000 --> 00:10:00.000]  你會不會想到時候
[00:10:00.000 --> 00:10:02.000]  再去找他呢
[00:10:02.000 --> 00:10:03.000]  弟兄姊妹
[00:10:03.000 --> 00:10:04.000]  當神的愛
[00:10:04.000 --> 00:10:06.000]  臨到我們的時候
[00:10:06.000 --> 00:10:07.000]  神要把全所有
[00:10:07.000 --> 00:10:08.000]  給我們的時候
[00:10:08.000 --> 00:10:11.000]  其實我們完全不曉得
[00:10:11.000 --> 00:10:14.000]  我們還在做罪人的時候
[00:10:14.000 --> 00:10:15.000]  我們還不明白
[00:10:15.000 --> 00:10:16.000]  我們竟然是在罪中
[00:10:16.000 --> 00:10:17.000]  還搞不清楚
[00:10:17.000 --> 00:10:18.000]  什麼是罪的時候
[00:10:18.000 --> 00:10:21.000]  神的愛已經臨到我們了
[00:10:21.000 --> 00:10:22.000]  神已經為我們
[00:10:22.000 --> 00:10:26.000]  解決罪的問題了
[00:10:26.000 --> 00:10:27.000]  唯有基督在我們
[00:10:27.000 --> 00:10:28.000]  還做罪人的時候
[00:10:28.000 --> 00:10:29.000]  為我們死
[00:10:29.000 --> 00:10:31.000]  神的愛就在此
[00:10:31.000 --> 00:10:33.000]  向我們顯明了
[00:10:33.000 --> 00:10:35.000]  在這邊我用一些小黑人
[00:10:35.000 --> 00:10:37.000]  他身上有個紅紅的斑點
[00:10:37.000 --> 00:10:38.000]  有各樣大的
[00:10:38.000 --> 00:10:41.000]  有小的不同形狀的罪
[00:10:41.000 --> 00:10:43.000]  就代表我們這個人裡面
[00:10:43.000 --> 00:10:44.000]  有的
[00:10:44.000 --> 00:10:46.000]  有的這個罪性
[00:10:46.000 --> 00:10:48.000]  是大的 有的是小的
[00:10:48.000 --> 00:10:51.000]  總之都有罪性在我們裡面
[00:10:51.000 --> 00:10:53.000]  我們還沒有犯罪
[00:10:53.000 --> 00:10:56.000]  但是我們就有罪的意念
[00:10:56.000 --> 00:10:57.000]  這罪怎麼來的
[00:10:57.000 --> 00:10:58.000]  羅馬書告訴我們
[00:10:58.000 --> 00:11:00.000]  跟亞當有關係
[00:11:00.000 --> 00:11:01.000]  從亞當來的
[00:11:01.000 --> 00:11:03.000]  當亞當犯罪之後
[00:11:03.000 --> 00:11:05.000]  罪就好像一個擬人的
[00:11:05.000 --> 00:11:07.000]  擬人化的一個形象
[00:11:07.000 --> 00:11:08.000]  一個人物
[00:11:08.000 --> 00:11:11.000]  入了我們所在的這個世界
[00:11:11.000 --> 00:11:13.000]  我們是亞當的後裔
[00:11:13.000 --> 00:11:15.000]  我們生下來的時候
[00:11:15.000 --> 00:11:18.000]  就在這個罪的狀態
[00:11:18.000 --> 00:11:20.000]  與神隔絕的狀態
[00:11:20.000 --> 00:11:23.000]  同時我們裡面有一個罪性
[00:11:23.000 --> 00:11:25.000]  這個罪性就是
[00:11:25.000 --> 00:11:27.000]  我們的舊我老我
[00:11:27.000 --> 00:11:30.000]  這個就是屬肉體的生命
[00:11:30.000 --> 00:11:33.000]  他會讓我們去想要
[00:11:33.000 --> 00:11:36.000]  越過上帝的命令
[00:11:36.000 --> 00:11:42.000]  去做上帝所不許我們做的事
[00:11:42.000 --> 00:11:44.000]  所以當我們生下來的時候
[00:11:44.000 --> 00:11:46.000]  我們不明白的時候
[00:11:46.000 --> 00:11:48.000]  還搞不清楚
[00:11:48.000 --> 00:11:49.000]  我們是不是
[00:11:49.000 --> 00:11:51.000]  什麼是罪
[00:11:51.000 --> 00:11:52.000]  搞不清楚這個的時候
[00:11:52.000 --> 00:11:54.000]  神就為我們死了
[00:11:54.000 --> 00:11:56.000]  今天我們在傳福音的時候
[00:11:56.000 --> 00:11:57.000]  遇到很多人
[00:11:57.000 --> 00:11:58.000]  他說我不是啊
[00:11:58.000 --> 00:11:59.000]  我不是罪人
[00:11:59.000 --> 00:12:00.000]  我根本就不是罪人啊
[00:12:00.000 --> 00:12:01.000]  各位姐妹
[00:12:01.000 --> 00:12:03.000]  我們在聖經裡面講到的罪
[00:12:03.000 --> 00:12:05.000]  它是一個狀態
[00:12:05.000 --> 00:12:07.000]  它是一個與神隔絕的狀態
[00:12:07.000 --> 00:12:09.000]  它是一個罪性
[00:12:09.000 --> 00:12:10.000]  一個性
[00:12:10.000 --> 00:12:11.000]  在心裡面的罪
[00:12:11.000 --> 00:12:14.000]  另外它也是指著
[00:12:14.000 --> 00:12:18.000]  我們實際所犯出來的罪
[00:12:18.000 --> 00:12:21.000]  神今天要解決我們的問題
[00:12:21.000 --> 00:12:24.000]  是我們這個人
[00:12:24.000 --> 00:12:31.000]  根本就是一個會犯罪的個體
[00:12:31.000 --> 00:12:32.000]  好了
[00:12:32.000 --> 00:12:33.000]  主耶穌來了
[00:12:33.000 --> 00:12:35.000]  為我們的罪釘死在石架上了
[00:12:35.000 --> 00:12:37.000]  祂是沒有罪的
[00:12:37.000 --> 00:12:39.000]  特別這個罪
[00:12:39.000 --> 00:12:41.000]  聖經裡面講到這個
[00:12:41.000 --> 00:12:42.000]  祂沒有那個罪
[00:12:42.000 --> 00:12:44.000]  是指祂沒有罪的狀態
[00:12:44.000 --> 00:12:46.000]  也沒有罪性
[00:12:46.000 --> 00:12:50.000]  當耶穌為我們釘死在石架上的時候
[00:12:50.000 --> 00:12:52.000]  祂就承擔了我們的罪
[00:12:52.000 --> 00:12:53.000]  我等一下要再講
[00:12:53.000 --> 00:12:55.000]  為什麼耶穌一定要死
[00:12:55.000 --> 00:12:57.000]  神救我們為什麼祂要死呢
[00:12:57.000 --> 00:12:59.000]  而且為什麼要流血
[00:12:59.000 --> 00:13:01.000]  大家有沒有想過
[00:13:01.000 --> 00:13:02.000]  神救我們就是說
[00:13:02.000 --> 00:13:03.000]  你活了
[00:13:03.000 --> 00:13:04.000]  你活了
[00:13:04.000 --> 00:13:05.000]  你沒事了
[00:13:05.000 --> 00:13:06.000]  你的罪赦了
[00:13:06.000 --> 00:13:08.000]  就像耶穌在眾人面前
[00:13:08.000 --> 00:13:11.000]  跟著這個犯罪行為的婦人講
[00:13:11.000 --> 00:13:14.000]  耶穌跟眾人說
[00:13:14.000 --> 00:13:16.000]  我也不定你的罪
[00:13:16.000 --> 00:13:17.000]  回去吧
[00:13:17.000 --> 00:13:19.000]  從此再也不要犯罪了
[00:13:19.000 --> 00:13:20.000]  耶穌講這句話就好了
[00:13:20.000 --> 00:13:22.000]  耶穌為什麼要死呢
[00:13:22.000 --> 00:13:23.000]  各位姐妹你有想過
[00:13:23.000 --> 00:13:25.000]  耶穌為什麼要死嗎
[00:13:25.000 --> 00:13:27.000]  保羅等一下在他的問題裡面
[00:13:27.000 --> 00:13:29.000]  他也提出了這樣的
[00:13:29.000 --> 00:13:31.000]  自問自答
[00:13:31.000 --> 00:13:33.000]  我們這裡看
[00:13:33.000 --> 00:13:39.000]  耶穌祂神以全所有來救我們
[00:13:39.000 --> 00:13:41.000]  祂不是只是賜給我們一個愛子
[00:13:41.000 --> 00:13:43.000]  耶穌基督解決我們的罪的問題
[00:13:43.000 --> 00:13:45.000]  祂說我自己都要給你們
[00:13:45.000 --> 00:13:47.000]  那什麼意思呢
[00:13:47.000 --> 00:13:49.000]  神祂的全所有
[00:13:49.000 --> 00:13:51.000]  祂說我的就是你的
[00:13:51.000 --> 00:13:52.000]  你的就是我的
[00:13:52.000 --> 00:13:53.000]  我屬於你
[00:13:53.000 --> 00:13:55.000]  你屬於我
[00:13:55.000 --> 00:13:58.000]  神在跟以色列百姓立約的時候
[00:13:58.000 --> 00:14:00.000]  神說我要做你的神
[00:14:00.000 --> 00:14:02.000]  你們要做我的子民
[00:14:02.000 --> 00:14:06.000]  我們跟神的關係是一個愛的關係
[00:14:06.000 --> 00:14:08.000]  所以神恢復我們
[00:14:08.000 --> 00:14:10.000]  左邊那個箭頭
[00:14:10.000 --> 00:14:13.000]  是一個我們與神有一個愛的關係
[00:14:13.000 --> 00:14:14.000]  我屬於你
[00:14:14.000 --> 00:14:16.000]  你屬於我
[00:14:16.000 --> 00:14:19.000]  所以詩人說耶和華神是我的產業
[00:14:19.000 --> 00:14:22.000]  他是從什麼樣的角度來想的呢
[00:14:22.000 --> 00:14:24.000]  聖經告訴我們說
[00:14:24.000 --> 00:14:27.000]  我們既是兒女便是後世
[00:14:27.000 --> 00:14:28.000]  就是神的後世
[00:14:28.000 --> 00:14:30.000]  和基督一同做後事
[00:14:30.000 --> 00:14:32.000]  所以
[00:14:32.000 --> 00:14:35.000]  如果耶穌所擁有的
[00:14:35.000 --> 00:14:39.000]  神會留下不給我們嗎
[00:14:39.000 --> 00:14:43.000]  今天我們每一位信徒
[00:14:43.000 --> 00:14:45.000]  我們都領受到
[00:14:45.000 --> 00:14:49.000]  聖靈真實的在我們裡面幫助我們嗎
[00:14:49.000 --> 00:14:52.000]  神的話語在聖經上面
[00:14:52.000 --> 00:14:55.000]  常常都是一個客觀的事實
[00:14:55.000 --> 00:14:57.000]  我們讀著讀著讀著
[00:14:57.000 --> 00:15:02.000]  有沒有真實的經歷呢
[00:15:02.000 --> 00:15:04.000]  如果沒有
[00:15:04.000 --> 00:15:06.000]  我們就要求主
[00:15:06.000 --> 00:15:08.000]  幫助我們真實的經歷
[00:15:08.000 --> 00:15:14.000]  神所說的話是真實的
[00:15:14.000 --> 00:15:18.000]  神不僅用他的全所有來幫助我們
[00:15:18.000 --> 00:15:21.000]  他還永遠的改變你我的生命
[00:15:21.000 --> 00:15:24.000]  今天在座的我們每一位
[00:15:24.000 --> 00:15:27.000]  如果我們拿到的不是公民的身份
[00:15:27.000 --> 00:15:31.000]  只是短暫的居留權
[00:15:31.000 --> 00:15:33.000]  那我們會不會想
[00:15:33.000 --> 00:15:36.000]  如果這個身份可以
[00:15:36.000 --> 00:15:38.000]  持久的讓我們在這裡合法居住
[00:15:38.000 --> 00:15:40.000]  有多好呢
[00:15:40.000 --> 00:15:42.000]  以我自己個人而言
[00:15:42.000 --> 00:15:46.000]  我現在是短暫的居留的身份
[00:15:46.000 --> 00:15:48.000]  神給我們
[00:15:48.000 --> 00:15:51.000]  所做的是他改變我們
[00:15:51.000 --> 00:15:53.000]  他永遠的改變我們的身份
[00:15:53.000 --> 00:15:56.000]  今天神改變我們
[00:15:56.000 --> 00:15:58.000]  是一個永遠的
[00:15:58.000 --> 00:16:01.000]  會不會給我們一個很好的保障呢
[00:16:01.000 --> 00:16:04.000]  我們會不會因此就
[00:16:04.000 --> 00:16:06.000]  有一個心安在裡面
[00:16:06.000 --> 00:16:09.000]  有一個平安在裡面
[00:16:09.000 --> 00:16:11.000]  我們裡面就不用擔憂
[00:16:11.000 --> 00:16:14.000]  五十年之後神就不愛我了
[00:16:14.000 --> 00:16:17.000]  五十年之後我就不是成為神的兒女了
[00:16:17.000 --> 00:16:21.000]  或者我犯罪之後就不是神的兒女
[00:16:21.000 --> 00:16:23.000]  神就不要我了
[00:16:23.000 --> 00:16:28.000]  神改變我們是一個永遠的改變
[00:16:28.000 --> 00:16:30.000]  神今日改變我們
[00:16:30.000 --> 00:16:32.000]  稱我們為一人
[00:16:32.000 --> 00:16:34.000]  稱我們為神的兒女
[00:16:34.000 --> 00:16:37.000]  稱我們為神的朋友
