
[00:00:00.000 --> 00:00:05.360]  大家一定都知道這個以巴戰衝突已經非常的久了
[00:03:03.520 --> 00:03:06.600]  所以這是大概現在的一個情況
[00:03:06.600 --> 00:03:10.360]  那在這兩年也就是到了去年的10月
[00:03:10.360 --> 00:03:14.040]  這個這個這個8號9號這個時間停火了
[00:03:14.040 --> 00:03:15.480]  兩邊的停火
[00:03:15.480 --> 00:03:18.840]  那大概兩邊的死亡的人數是多少呢
[00:03:18.840 --> 00:03:20.960]  那以色列這邊是1500人
[00:03:20.960 --> 00:03:23.040]  那這個巴勒斯坦就是加薩走廊這邊
[00:03:23.040 --> 00:03:25.520]  大概是7萬7萬多人
[00:03:25.520 --> 00:03:27.080]  那很多人就說怎麼這樣子
[00:03:27.080 --> 00:03:30.840]  以色列怎麼這種這個沒有符合什麼比例原則
[00:03:30.840 --> 00:03:33.080]  你這個人家殺你1000萬人
[00:03:33.080 --> 00:03:36.600]  那你應該這個殺這個加倍奉還好了
[00:03:36.600 --> 00:03:38.200]  那3000人差不多吧
[00:03:38.200 --> 00:03:40.240]  你怎麼這個殺這麼多人
[00:03:40.240 --> 00:03:40.960]  然後而且呢
[00:03:40.960 --> 00:03:42.880]  有將近一半的人呢
[00:03:42.880 --> 00:03:44.040]  是兒童
[00:03:44.040 --> 00:03:45.760]  你可以從很多的新聞上可以看到
[00:03:45.760 --> 00:03:47.920]  這個加薩走廊的父母呢
[00:03:47.920 --> 00:03:50.040]  在他兒子小孩還活著的時候呢
[00:03:50.040 --> 00:03:54.360]  就要在這個手上要寫上他的名字
[00:03:54.360 --> 00:03:57.200]  或者是寫這個一張紙條寫著他名字
[00:03:57.200 --> 00:03:58.360]  然後放在口袋裡面
[00:03:58.360 --> 00:03:59.000]  為什麼
[00:03:59.000 --> 00:04:00.680]  避免無法認屍
[00:04:00.680 --> 00:04:01.760]  就如果被炸死了
[00:04:01.760 --> 00:04:03.920]  或者是這個戰爭怎麼樣了
[00:04:03.920 --> 00:04:05.600]  就是沒辦法認屍
[00:04:05.600 --> 00:04:07.880]  他說那不用DNA檢測不就好了嗎
[00:04:07.880 --> 00:04:11.640]  那首先要找到找到醫院
[00:04:11.640 --> 00:04:13.120]  醫院可能已經沒有了
[00:04:13.120 --> 00:04:14.800]  所以就是說非常的
[00:04:14.800 --> 00:04:16.720]  這個這個戰爭非常的困難
[00:04:16.720 --> 00:04:18.360]  所以讓這個父母呢
[00:04:18.360 --> 00:04:20.360]  他們覺得哇在加薩走廊當父母
[00:04:20.360 --> 00:04:21.120]  是一種詛咒
[00:04:21.120 --> 00:04:24.160]  你看上面這個這個新聞
[00:04:24.160 --> 00:04:25.000]  他說為什麼
[00:04:25.000 --> 00:04:27.640]  因為你知道你的小孩長不大
[00:04:27.640 --> 00:04:29.000]  為什麼長不大呢
[00:04:29.000 --> 00:04:30.240]  有可能因為戰爭
[00:04:30.240 --> 00:04:31.920]  有可能因為飢荒
[00:04:31.920 --> 00:04:33.640]  有可能因為醫療資源不夠
[00:04:33.640 --> 00:04:35.040]  所以可能一個蚊子叮
[00:04:35.040 --> 00:04:36.200]  你的小孩就死掉了
[00:04:36.200 --> 00:04:37.920]  蚊子叮為什麼小孩會死掉
[00:04:37.920 --> 00:04:39.800]  叮了他就腫起來嘛
[00:04:39.800 --> 00:04:41.040]  小朋友喜歡去抓嘛
[00:04:41.040 --> 00:04:42.480]  抓就流膿嘛對不對
[00:04:42.480 --> 00:04:44.120]  那又沒有
[00:04:44.120 --> 00:04:46.760]  我們一般就是擦個這個一些藥
[00:04:46.760 --> 00:04:47.920]  其實他就可以了
[00:04:47.920 --> 00:04:50.800]  但是在那些這個戰爭的環境底下
[00:04:50.800 --> 00:04:53.280]  他並沒有這些醫療資源
[00:04:53.280 --> 00:04:55.800]  所以可能連這些簡單的東西都沒有
[00:04:55.800 --> 00:04:57.480]  甚至他沒有及時的
[00:04:57.480 --> 00:04:58.800]  譬如說他節肢什麼的
[00:04:58.800 --> 00:05:01.120]  他整個就擴散發炎到全身
[00:05:01.120 --> 00:05:03.640]  他就可能小孩就要去世了
[00:05:03.640 --> 00:05:06.200]  所以對我們在遠方
[00:05:06.200 --> 00:05:08.040]  就是當然以色列中東
[00:05:08.040 --> 00:05:09.920]  對我們來講是距離是很遠
[00:05:09.920 --> 00:05:11.400]  然後我們看到這些新聞
[00:05:11.400 --> 00:05:15.120]  就覺得哇這個事情實在是太慘了
[00:05:15.120 --> 00:05:17.960]  就是這個巴勒斯坦怎麼這麼慘
[00:05:17.960 --> 00:05:19.920]  以色列怎麼這麼壞
[00:05:19.920 --> 00:05:21.840]  所以我們會有一些的人
[00:05:21.840 --> 00:05:24.280]  我們會有這樣子的印象
[00:05:24.280 --> 00:05:26.760]  但是只要你打開手機或電腦
[00:05:26.760 --> 00:05:29.200]  你再輸入另外一邊的
[00:05:29.200 --> 00:05:32.320]  以色列或是哈馬斯有多壞
[00:05:32.320 --> 00:05:34.840]  哇那新聞也是一大堆
[00:05:34.840 --> 00:05:40.160]  非常的殘忍殘暴的哈馬斯的軍人
[00:05:40.160 --> 00:05:45.800]  然後拿人肉沙包這樣子去殺人
[00:05:45.800 --> 00:05:47.280]  然後去俘虜
[00:05:47.280 --> 00:05:52.120]  然後甚至是強暴這些被抓走的人
[00:05:52.120 --> 00:05:54.720]  甚至他還斬首嬰兒
[00:05:54.720 --> 00:05:57.160]  斬首嬰兒就是把嬰兒頭砍下來
[00:05:57.160 --> 00:05:59.040]  怎麼會有人做這樣子的事情
[00:05:59.040 --> 00:05:59.760]  是什麼樣的人
[00:05:59.760 --> 00:06:02.160]  他什麼樣的心態會去做出這麼
[00:06:02.160 --> 00:06:03.600]  你看小朋友這麼可愛
[00:06:03.600 --> 00:06:04.440]  當然要抱抱啊
[00:06:04.440 --> 00:06:07.400]  怎麼可能你還會把他殺掉還斬首呢
[00:06:07.400 --> 00:06:10.520]  所以對我們這些遠方的來講
[00:06:10.520 --> 00:06:11.840]  我們沒有在第一線的來講
[00:06:11.840 --> 00:06:14.120]  我們就覺得到底誰對誰錯
[00:06:14.120 --> 00:06:15.800]  到底我們怎麼來看這些事情
[00:06:15.800 --> 00:06:17.520]  甚至我們要禱告的時候
[00:06:17.520 --> 00:06:18.480]  在禱告會的時候
[00:06:18.480 --> 00:06:19.840]  我們要怎麼禱告啊
[00:06:19.840 --> 00:06:23.040]  這都有點困難了對不對
[00:06:23.040 --> 00:06:26.160]  為什麼我今天會跟大家分享這個題目呢
[00:06:26.160 --> 00:06:28.000]  除了我是做這個研究之外
[00:06:28.000 --> 00:06:31.360]  其實我中間有一段的時間
[00:06:31.360 --> 00:06:33.760]  曾經在大學的時候
[00:06:33.760 --> 00:06:35.600]  我去過以色列
[00:06:35.600 --> 00:06:37.200]  在我大二的時候
[00:06:37.200 --> 00:06:38.480]  我修了一堂課
[00:06:38.480 --> 00:06:39.560]  因為我在宗教系
[00:06:39.560 --> 00:06:41.640]  就修了一堂課叫做伊斯蘭教概論
[00:06:41.640 --> 00:06:42.960]  伊斯蘭教就是回教
[00:06:42.960 --> 00:06:44.080]  就傳統我們說的回教
[00:06:44.080 --> 00:06:46.840]  穆斯林就是回教徒
[00:06:46.840 --> 00:06:49.000]  那個時候其實我在大二修這個課的時候
[00:06:49.000 --> 00:06:51.040]  我對於穆斯林完全不認識
[00:06:51.040 --> 00:06:52.280]  我完全沒興趣
[00:06:52.280 --> 00:06:55.080]  這個人是誰我也不知道他們是誰
[00:06:55.080 --> 00:06:56.720]  所以我每天都翹課
[00:06:56.720 --> 00:06:57.640]  每次上這個課的時候
[00:06:57.640 --> 00:06:59.120]  我就翹課跑去打球啊
[00:06:59.120 --> 00:06:59.760]  跑去玩啊
[00:06:59.760 --> 00:07:01.360]  跑去跟同學吃東西啊
[00:07:01.360 --> 00:07:04.560]  最後我這課就被當掉了
[00:07:04.560 --> 00:07:07.080]  分數是58分
[00:07:07.080 --> 00:07:08.880]  大家知道我及格是60分
[00:07:08.880 --> 00:07:09.880]  老師給我58分
[00:07:09.880 --> 00:07:11.000]  誰叫你不來上課啊
[00:07:11.000 --> 00:07:12.240]  把你當掉
[00:07:12.240 --> 00:07:14.840]  其實我一點都不在乎
[00:07:14.840 --> 00:07:16.080]  為什麼
[00:07:16.080 --> 00:07:18.480]  這個課反正它只是選修嘛
[00:07:18.480 --> 00:07:20.240]  我一點也不在乎
[00:07:20.240 --> 00:07:22.360]  然後這個也不會讓我不穩畢業
[00:07:22.360 --> 00:07:25.320]  而且這個58分跟60分
[00:07:25.320 --> 00:07:27.480]  平均起來也很快就可以及格了
[00:07:27.480 --> 00:07:29.960]  只要我一個62分我就平均及格了
[00:07:29.960 --> 00:07:31.160]  所以我就根本沒有管它
[00:07:31.160 --> 00:07:33.280]  但是剛好就是上帝的帶領
[00:07:33.280 --> 00:07:35.200]  我在大三升大四的暑假
[00:07:35.200 --> 00:07:38.080]  我就去一趟以色列的其中一個
[00:07:38.080 --> 00:07:40.920]  Kibbutz 屯墾區做國際志工
[00:07:40.920 --> 00:07:44.680]  所以就在那一段的兩個月的時間裡面
[00:07:44.680 --> 00:07:48.080]  然後就有很多的跟猶太人的接觸
[00:07:48.080 --> 00:07:50.200]  然後當然放假的時候
[00:07:50.200 --> 00:07:54.720]  也就有機會可以去到不同的景點去玩
[00:07:54.720 --> 00:07:59.320]  例如說耶路撒冷、伯利恆、耶利哥城
[00:07:59.320 --> 00:08:00.600]  這些地方都是存在的
[00:08:00.600 --> 00:08:01.760]  都在以色列
[00:08:01.760 --> 00:08:04.680]  所以我就有機會都會去玩
[00:08:04.680 --> 00:08:06.560]  然後還碰到以色列的女兵
[00:08:06.560 --> 00:08:09.320]  就跟她來個合照這樣子
[00:08:09.320 --> 00:08:11.520]  好 那個是我人生第一次
[00:08:11.520 --> 00:08:14.080]  除了第一次認識猶太人之外
[00:08:14.080 --> 00:08:16.320]  也第一次認識穆斯林
[00:08:16.320 --> 00:08:17.600]  因為在我們的
[00:08:17.600 --> 00:08:18.840]  一個是在我們的Kibbutz裡面
[00:08:18.840 --> 00:08:22.840]  屯墾區就有一些的志工、志願者
[00:08:22.840 --> 00:08:24.440]  他們是來自於土耳其
[00:08:24.440 --> 00:08:25.920]  那土耳其都是穆斯林
[00:08:25.920 --> 00:08:26.800]  那我們去
[00:08:26.800 --> 00:08:28.200]  當我們去玩的時候
[00:08:28.200 --> 00:08:28.800]  像我剛剛講的
[00:08:28.800 --> 00:08:31.040]  去那些什麼伯利恆這些地方
[00:08:31.040 --> 00:08:33.400]  我就有點緊張
[00:08:33.400 --> 00:08:34.600]  為什麼緊張呢
[00:08:34.600 --> 00:08:35.360]  因為我想說
[00:08:35.360 --> 00:08:37.840]  等一下那個店員他是這個穆斯林
[00:08:37.840 --> 00:08:39.440]  阿拉伯的穆斯林
[00:08:39.440 --> 00:08:41.280]  如果被他知道我是基督徒的話
[00:08:41.280 --> 00:08:42.960]  他會不會砍我啊
[00:08:42.960 --> 00:08:43.840]  他會不會殺我啊
[00:08:43.840 --> 00:08:44.120]  對不對
[00:08:44.120 --> 00:08:45.120]  啊 你是基督徒啊
[00:08:45.120 --> 00:08:46.240]  我砍你這樣子
[00:08:46.240 --> 00:08:47.320]  壞蛋啊 砍你
[00:08:47.320 --> 00:08:48.600]  就是
[00:08:48.600 --> 00:08:50.560]  我就很擔心、很害怕
[00:08:50.560 --> 00:08:53.440]  但沒想到我去逛這些店啊什麼的
[00:08:53.440 --> 00:08:55.000]  就發現沒有耶
[00:08:55.000 --> 00:08:57.360]  完全沒有發生我擔心的事情
[00:08:57.360 --> 00:09:00.160]  而且他們還非常的熱情接待啊
[00:09:00.160 --> 00:09:02.280]  然後非常的友善
[00:09:02.280 --> 00:09:04.720]  就是請你泡茶、泡咖啡給你喝啊
[00:09:04.720 --> 00:09:05.400]  然後還
[00:09:05.400 --> 00:09:06.600]  這個講話如果不是很通
[00:09:06.600 --> 00:09:07.480]  還比手劃腳啊
[00:09:07.480 --> 00:09:08.160]  跟你講來講去
[00:09:08.160 --> 00:09:09.200]  我就覺得
[00:09:09.200 --> 00:09:10.720]  欸 好特別哦
[00:09:10.720 --> 00:09:14.200]  為什麼我會有這種奇怪的印象呢
[00:09:14.200 --> 00:09:16.600]  就是他們會砍我這種印象
[00:09:16.600 --> 00:09:19.080]  所以當我回到我的這個台灣之後呢
[00:09:19.080 --> 00:09:21.280]  我就重新去修了那個
[00:09:21.280 --> 00:09:23.520]  這個把我當掉那個老師的課
[00:09:23.520 --> 00:09:28.040]  那那個老師變成我的啟蒙老師了
[00:09:28.040 --> 00:09:28.880]  好
[00:09:28.880 --> 00:09:31.400]  所以我也開始有一個
[00:09:31.400 --> 00:09:32.800]  未來的一個方向
[00:09:32.800 --> 00:09:36.480]  我想 欸 那我想更多的研究
[00:09:36.480 --> 00:09:39.360]  中東研究這個伊斯蘭教的一些東西
[00:09:39.360 --> 00:09:41.080]  那後來就發生了911事件
[00:09:41.080 --> 00:09:42.880]  所以大家大概可以猜到我幾歲
[00:09:42.880 --> 00:09:45.280]  就發生911事件是我考研究所的時候
[00:09:45.280 --> 00:09:46.760]  好 所以
[00:09:46.760 --> 00:09:50.280]  研究所的時候的這個論文呢
[00:09:50.280 --> 00:09:50.800]  就寫說
[00:09:50.800 --> 00:09:55.120]  基督教跟伊斯蘭教的經典當中的聖戰的比較
[00:09:55.120 --> 00:09:57.000]  聖戰觀的比較
[00:09:57.000 --> 00:09:59.360]  好 那 欸 聖經裡面有聖戰嘛
[00:09:59.360 --> 00:10:02.120]  那這就是我的這個碩士論文的題目了
[00:10:02.120 --> 00:10:04.600]  好 那我當我這個碩士畢業了
[00:10:04.600 --> 00:10:06.080]  然後台灣南上當兵嘛
[00:10:06.080 --> 00:10:07.160]  當完兵之後
[00:10:07.160 --> 00:10:09.680]  好 然後我就這個開始工作
[00:10:09.680 --> 00:10:11.680]  才工作一兩個月我就覺得全身癢
[00:10:11.680 --> 00:10:12.600]  就覺得 欸 怎麼辦
[00:10:12.600 --> 00:10:14.320]  欸 我還是很想要去
[00:10:14.320 --> 00:10:17.320]  這個繼續的去了解這個
[00:10:17.320 --> 00:10:20.280]  中東啊 去回去看看我的朋友啊
[00:10:20.280 --> 00:10:21.640]  就是有點坐不住了
[00:10:21.640 --> 00:10:23.800]  我就跑去問這個把我當掉的老師
[00:10:23.800 --> 00:10:25.000]  我說 欸 老師老師
[00:10:25.000 --> 00:10:26.920]  欸 你覺得我該怎麼辦啊
[00:10:26.920 --> 00:10:29.160]  好 就是我還是很想去那個地方
[00:10:29.160 --> 00:10:31.160]  我還是很想繼續學習
[00:10:31.160 --> 00:10:32.240]  那我老師就說
[00:10:32.240 --> 00:10:34.080]  那碩士讀完還可以幹嘛
[00:10:34.080 --> 00:10:35.280]  讀博士嘛 對不對
[00:10:35.280 --> 00:10:36.400]  那要不要考博士
[00:10:36.400 --> 00:10:38.800]  我說 欸 老師是你把我當掉的好嗎
[00:10:38.800 --> 00:10:40.440]  你也知道我幾斤幾兩吧
[00:10:40.440 --> 00:10:42.200]  我怎麼可能再去讀博士呢
[00:10:42.200 --> 00:10:43.280]  要開玩笑了
[00:10:43.280 --> 00:10:45.120]  好 那老師就說
[00:10:45.120 --> 00:10:46.200]  好吧 不然這樣啦
[00:10:46.200 --> 00:10:50.240]  好 就是如果你要去了解一個文化的話
[00:10:50.240 --> 00:10:53.480]  欸 那為什麼你不去他的國家學他的語言呢
[00:10:53.480 --> 00:10:55.960]  好 那這樣就是一個很好的一個
[00:10:55.960 --> 00:10:59.280]  整體了解文化的一個方式
[00:10:59.280 --> 00:11:01.320]  就像如果人家要了解什麼中華文化
[00:11:01.320 --> 00:11:05.960]  那他可能去北京的學中文
[00:11:05.960 --> 00:11:06.600]  他要住在那邊
[00:11:06.600 --> 00:11:08.240]  或是他去台北學中文
[00:11:08.240 --> 00:11:09.920]  那他每天晚上都可以逛夜市啦
[00:11:09.920 --> 00:11:10.400]  好 對不對
[00:11:10.400 --> 00:11:13.760]  就是他就很快他就可以進入到這個文化裡面
[00:11:13.760 --> 00:11:15.200]  好 所以我覺得好像很有道理
[00:11:15.200 --> 00:11:18.720]  那所以他就建議我就去到約旦學阿拉伯文
[00:11:18.720 --> 00:11:21.680]  所以我就去了約旦Jordan這個地方
[00:11:21.680 --> 00:11:23.280]  就是學阿拉伯文
[00:11:23.280 --> 00:11:27.880]  然後所以也在那邊有這個大概半年多的一個時間
[00:11:27.880 --> 00:11:32.400]  那後來也陸陸續續的也都去了一些其他不同的國家
[00:11:32.400 --> 00:11:33.880]  我去到土耳其
[00:11:33.880 --> 00:11:35.760]  去敘利亞
[00:11:35.760 --> 00:11:38.080]  那個時候還沒有打仗
[00:11:38.080 --> 00:11:40.000]  那非常非常美的一個地方
[00:11:40.000 --> 00:11:42.480]  然後還有埃及 杜拜
[00:11:42.480 --> 00:11:43.960]  好 陸陸續續的去了一些地方
[00:11:43.960 --> 00:11:46.360]  那重點不是只有去玩嘛 對不對
[00:11:46.360 --> 00:11:50.280]  重點是因為我們去認識不同的阿拉伯的朋友
[00:11:50.280 --> 00:11:52.400]  其實在阿拉伯的世界裡面呢
[00:11:52.400 --> 00:11:54.240]  有不只有穆斯林
[00:11:54.240 --> 00:11:55.880]  其實有很多我們的弟兄姊妹
[00:11:55.880 --> 00:11:58.480]  基督徒的弟兄姊妹存在那個地方
[00:11:58.480 --> 00:12:01.000]  那在平均起來講在中東呢
[00:12:01.000 --> 00:12:05.960]  這個基督徒的比例是8%到10%這麼多
[00:12:05.960 --> 00:12:06.920]  有非常非常高
[00:12:06.920 --> 00:12:10.560]  尤其是在黎巴嫩有40%的基督徒的比例
[00:12:10.560 --> 00:12:11.760]  好 但一般我們都
[00:12:11.760 --> 00:12:14.360]  嗯 有嗎 怎麼可能
[00:12:14.360 --> 00:12:18.400]  所以有很多我們不太清楚的部分
[00:12:18.400 --> 00:12:21.120]  但所以就是去到這些地方
[00:12:21.120 --> 00:12:22.880]  其實也是去認識這個地方的
[00:12:22.880 --> 00:12:25.040]  穆斯林的朋友 還有基督徒的朋友
[00:12:25.040 --> 00:12:26.760]  好 那聽他們的故事
[00:12:26.760 --> 00:12:29.360]  好 那後來呢就有個機會
[00:12:29.360 --> 00:12:33.560]  就是回到了這個北京大學去讀博士班
[00:12:33.560 --> 00:12:35.880]  然後在讀博士班的這幾年間呢
[00:12:35.880 --> 00:12:39.040]  也有機會去到這個西北啊 大西北啊
[00:12:39.040 --> 00:12:41.880]  或者是去到藏族啊 回族的這些地方
[00:12:41.880 --> 00:12:44.440]  然後也有很多的學習
[00:12:44.440 --> 00:12:49.480]  好 所以當我這些經驗之後呢
[00:12:49.480 --> 00:12:52.920]  所以在這個2023年的10月7號
[00:12:52.920 --> 00:12:56.160]  戰爭的時候 就很多人就來找我
[00:12:56.160 --> 00:12:58.480]  就來上我們的這個直播節目嘛
[00:12:58.480 --> 00:12:59.920]  像這個台灣的劉子軍務士
[00:12:59.920 --> 00:13:03.160]  還有很有名的這個基督徒的youtuber乃哥
[00:13:03.160 --> 00:13:04.760]  就來來來告訴我們
[00:13:04.760 --> 00:13:06.760]  來介紹一下發生什麼事情啊
[00:13:06.760 --> 00:13:10.320]  那我們怎麼看啊 怎麼禱告呢
[00:13:10.320 --> 00:13:12.280]  那我們該支持誰呢
[00:13:12.280 --> 00:13:16.680]  那這個其實對大家來講都有一個問號
[00:13:16.680 --> 00:13:20.360]  就是說 那這個到底基督徒該怎麼看這件事情
[00:13:20.360 --> 00:13:22.520]  那你看那個基督教論壇報
[00:13:22.520 --> 00:13:23.800]  他也寫 這不是我寫的
[00:13:23.800 --> 00:13:25.720]  這是一個其中一個人涉論
[00:13:25.720 --> 00:13:29.600]  以巴衝突中的基督徒的立場左右為難
[00:13:29.600 --> 00:13:31.240]  為什麼左右為難呢
[00:13:31.240 --> 00:13:32.720]  因為有的人覺得說
[00:13:32.720 --> 00:13:35.480]  這個巴勒斯坦人 加沙走廊人死亡這麼多
[00:13:35.480 --> 00:13:37.320]  哇 這麼多小孩 太可憐了吧
[00:13:37.320 --> 00:13:40.640]  這弱勢耶 我們基督徒應該要站在弱勢這一邊啊
[00:13:40.640 --> 00:13:43.480]  當然我們要支持加沙走廊的人
[00:13:43.480 --> 00:13:45.520]  但另外一邊的人就說不對啊
[00:13:45.520 --> 00:13:46.960]  你看我們聖經裡面寫什麼
[00:13:46.960 --> 00:13:48.520]  都是以色列 以色列 以色列
[00:13:48.520 --> 00:13:49.600]  猶太人對不對
[00:13:49.600 --> 00:13:52.800]  當然我們要站在猶太人這一邊啊
[00:13:52.800 --> 00:13:54.240]  那聖經裡面有寫什麼
[00:13:54.240 --> 00:13:57.640]  祝福以色列的上帝就祝福你
[00:13:57.640 --> 00:14:00.160]  咒詛以色列的上帝就咒詛你
[00:14:00.160 --> 00:14:02.360]  當然我們要站在以色列這一邊嘛
[00:14:02.360 --> 00:14:06.280]  哇 所以結果兩邊光是基督徒自己都吵翻天
[00:14:06.280 --> 00:14:10.840]  所以這個對我們來講是非常複雜的一個議題
[00:14:10.840 --> 00:14:13.160]  那也剛好我們就在那一年
[00:14:13.160 --> 00:14:15.600]  我們就做了這個10月28號29號
[00:14:15.600 --> 00:14:18.920]  就做了一個我們台灣最大的愛慕的文化節
[00:14:18.920 --> 00:14:20.160]  兩天的一個特會
[00:14:20.160 --> 00:14:22.440]  那人家就說 哇 你們好厲害喔
[00:14:22.440 --> 00:14:25.520]  怎麼10月7號打仗 10月28 29就做特會了
[00:14:25.520 --> 00:14:27.800]  我說沒有 我們2022年就開始籌備了
[00:14:27.800 --> 00:14:29.520]  誰知道還會打仗啊
[00:14:29.520 --> 00:14:31.960]  那因為我一直都在很關注這些議題
[00:14:31.960 --> 00:14:33.200]  猶太人阿拉伯人的事情
[00:14:33.200 --> 00:14:34.920]  所以我一直覺得很重要
[00:14:34.920 --> 00:14:37.040]  只是剛好他就打仗了這樣
[00:14:37.040 --> 00:14:40.080]  那那一年的題目就叫做一人猶在
[00:14:40.080 --> 00:14:42.840]  那大家就問啊 那為什麼要叫一人猶在呢
[00:14:42.840 --> 00:14:45.600]  因為有什麼諧音梗嗎
[00:14:45.600 --> 00:14:47.240]  我們台灣最喜歡諧音梗
