
[00:00:00.000 --> 00:00:02.960]  OK 我現在給你一個比喻
[00:08:15.960 --> 00:08:18.280]  在伊甸園裡面發生了什麼事呢
[00:08:18.280 --> 00:08:20.240]  耶和華吩咐乃人說
[00:08:20.240 --> 00:08:23.000]  圓中各樣所出的你都可以吃
[00:08:23.000 --> 00:08:27.160]  只是善惡的事所出的你不可吃
[00:08:27.160 --> 00:08:30.800]  因為你吃的日子你必定死
[00:08:30.800 --> 00:08:32.880]  不要作耶和華捍衛惡的事
[00:08:32.880 --> 00:08:36.120]  但是結果亞當夏娃做了什麼呢
[00:08:36.120 --> 00:08:39.640]  做了他們眼中看為對的事
[00:08:39.640 --> 00:08:44.320]  女人見那棵樹作好食物
[00:08:44.320 --> 00:08:46.640]  有越人的眼目
[00:08:46.640 --> 00:08:47.320]  很重要的
[00:08:47.320 --> 00:08:50.600]  這些字眼其實都是神學的主題
[00:08:50.600 --> 00:08:52.280]  她越人的眼目
[00:08:52.280 --> 00:08:55.200]  於是她喜愛摘下那個吃
[00:08:55.200 --> 00:08:56.440]  然後給丈夫吃
[00:08:56.440 --> 00:08:57.880]  他們就吃了
[00:08:57.880 --> 00:09:00.800]  原來毒是從哪裡來的
[00:09:00.800 --> 00:09:03.720]  毒是從伊甸園進來的
[00:09:03.720 --> 00:09:07.240]  在伊甸園的時候
[00:09:07.240 --> 00:09:10.240]  這個病毒進入了世界
[00:09:10.240 --> 00:09:14.280]  於是這個病毒不斷在舊約裡面
[00:09:14.280 --> 00:09:18.640]  在人類的歷史裡面流傳
[00:09:18.640 --> 00:09:21.920]  以致到今天你和我都有份
[00:09:21.920 --> 00:09:24.000]  所以我們去到新約的時候
[00:09:24.000 --> 00:09:25.600]  你看到羅馬書第三章
[00:09:25.600 --> 00:09:26.560]  保羅在這裡說什麼呢
[00:09:26.560 --> 00:09:28.760]  他說正如經上所記的
[00:09:28.760 --> 00:09:31.000]  「沒有二人,連一個也沒有
[00:09:31.000 --> 00:09:33.320]  沒有明白的,沒有尋求神的
[00:09:33.320 --> 00:09:37.000]  人人偏行正路,一同走向敗壞
[00:09:37.000 --> 00:09:39.080]  沒有行善的,連一個也沒有
[00:09:39.080 --> 00:09:42.320]  他們的路留下毀壞和災難
[00:09:42.320 --> 00:09:44.400]  和平的路他們不認識
[00:09:44.400 --> 00:09:51.160]  他們的眼中不怕神」
[00:09:51.160 --> 00:09:53.120]  我們每一個人都中了那樣的毒
[00:09:53.120 --> 00:09:54.680]  我們每一個人都是行在
[00:09:54.680 --> 00:09:59.280]  我們自己眼中看為對的事
[00:09:59.280 --> 00:10:02.120]  所以你有機會星期二跟你讀SGF
[00:10:02.120 --> 00:10:03.920]  你就知道了
[00:10:03.920 --> 00:10:06.960]  那個大兒子的問題
[00:10:06.960 --> 00:10:08.760]  我不知道為什麼我們久不久
[00:10:08.760 --> 00:10:10.280]  在小組裡面都會覺得
[00:10:10.280 --> 00:10:11.600]  大兒子真的很好
[00:10:11.600 --> 00:10:13.320]  好個屁
[00:10:13.320 --> 00:10:18.400]  大兒子是在做他眼中看為對的事
[00:10:18.400 --> 00:10:20.080]  但是他眼中看為對的事
[00:10:20.080 --> 00:10:23.560]  在神的眼中是看為惡的
[00:10:23.560 --> 00:10:24.800]  於是世人都犯了罪
[00:10:24.800 --> 00:10:26.240]  規缺了神的榮耀
[00:10:26.240 --> 00:10:29.440]  罪的功架就是死
[00:10:29.440 --> 00:10:34.600]  對於一群做自己眼中看為對的事
[00:10:34.600 --> 00:10:37.600]  但是在神眼中看為惡的事
[00:10:37.600 --> 00:10:41.200]  這群人最後都要付上一個代價
[00:10:41.200 --> 00:10:44.160]  代價就是死
[00:10:44.160 --> 00:10:45.760]  甚至希伯來書第九章這樣說
[00:10:45.760 --> 00:10:48.200]  「我注定命人人都有一死
[00:10:48.200 --> 00:10:49.200]  死後且有審判」
[00:10:49.200 --> 00:10:51.480]  不單止他們死了
[00:10:51.480 --> 00:10:56.120]  他們要接受審判
[00:10:56.120 --> 00:10:58.400]  我們說「一獲贖」
[00:10:58.400 --> 00:10:59.800]  那你說「我好人一點」
[00:10:59.800 --> 00:11:01.920]  「我不是那些壞人」
[00:11:01.920 --> 00:11:02.800]  那你浮面吧
[00:11:02.800 --> 00:11:05.040]  浮面也是贖的
[00:11:05.040 --> 00:11:06.560]  水滾的時候一樣死的
[00:11:06.560 --> 00:11:07.800]  你明白嗎
[00:11:07.800 --> 00:11:10.640]  你說小兒子就在水底
[00:11:10.640 --> 00:11:11.560]  我們浮面的
[00:11:11.560 --> 00:11:13.840]  浮面也是一獲贖的
[00:11:13.840 --> 00:11:15.040]  世人都犯了罪
[00:11:15.040 --> 00:11:17.560]  規缺了上帝的榮耀
[00:11:17.560 --> 00:11:18.560]  那個問題在哪裡
[00:11:18.560 --> 00:11:22.440]  我們做我們眼睛看為對的事情
[00:11:22.440 --> 00:11:23.680]  但是不知道
[00:11:23.680 --> 00:11:24.960]  我們眼睛看為對的事情
[00:11:24.960 --> 00:11:31.280]  其實在上帝眼中看為惡的事
[00:11:31.280 --> 00:11:33.520]  我們去哪裡可以找到解讀
[00:11:33.520 --> 00:11:36.640]  我想帶你回去大衛
[00:11:36.640 --> 00:11:38.080]  大衛就不是那個君王
[00:11:38.080 --> 00:11:40.080]  大衛就沒有解約給你
[00:11:40.080 --> 00:11:42.080]  但是大衛呢
[00:11:42.080 --> 00:11:44.840]  好像找到那個解約
[00:11:44.840 --> 00:11:45.880]  我在說什麼呢
[00:11:45.880 --> 00:11:48.800]  你有機會去看詩篇第51篇
[00:11:48.800 --> 00:11:50.320]  傳統裡面我們覺得
[00:11:50.320 --> 00:11:53.000]  詩篇第51篇是大衛犯了姦淫
[00:11:53.000 --> 00:11:55.480]  殺人之後
[00:11:55.480 --> 00:11:57.720]  他悔改所寫的詩篇
[00:11:57.720 --> 00:11:58.360]  他說什麼呢
[00:11:58.360 --> 00:12:02.040]  他說「求你將我的罪孽洗滌」
[00:12:02.040 --> 00:12:03.240]  「正傳」
[00:12:03.240 --> 00:12:04.640]  「正盡」
[00:12:04.640 --> 00:12:06.040]  「擷除我的罪」
[00:12:06.040 --> 00:12:08.440]  「我向你犯罪 唯獨得罪了你」
[00:12:08.440 --> 00:12:11.080]  「在你眼前行了這惡」
[00:12:11.080 --> 00:12:14.040]  你看大衛很厲害的
[00:12:14.040 --> 00:12:15.120]  他一學會
[00:12:15.120 --> 00:12:17.040]  他知道他錯在哪裡
[00:12:17.040 --> 00:12:23.120]  他錯在他行了上帝眼前為惡的事
[00:12:23.120 --> 00:12:25.760]  我不知道我們平時的悔改
[00:12:25.760 --> 00:12:29.320]  有沒有一個這樣的明白
[00:12:29.320 --> 00:12:30.720]  還是很多時候我們錯了
[00:12:30.720 --> 00:12:33.600]  因為錯了 被人抓了很久
[00:12:33.600 --> 00:12:36.200]  不承認也不行
[00:12:36.200 --> 00:12:38.880]  還是你被不被人抓到
[00:12:38.880 --> 00:12:40.120]  不是重點
[00:12:40.120 --> 00:12:48.240]  而是你行了上帝眼前為惡的事
[00:12:48.240 --> 00:12:50.680]  他說「看呀 我在罪孽裡」
[00:12:50.680 --> 00:12:56.360]  「我母親懷胎的時候 我就有了罪」
[00:12:56.360 --> 00:12:57.720]  所以詩篇很沉重
[00:12:57.720 --> 00:12:59.400]  但如果你繼續看
[00:12:59.400 --> 00:13:01.600]  他開始起落
[00:13:01.600 --> 00:13:03.120]  起落在第七節
[00:13:03.120 --> 00:13:08.520]  「求你用牛膝草潔淨我 我就乾淨」
[00:13:08.520 --> 00:13:12.360]  「求你洗滌我 我就比雪更白」
[00:13:12.360 --> 00:13:14.200]  他的盼望在哪裡
[00:13:14.200 --> 00:13:15.400]  他的盼望是
[00:13:15.400 --> 00:13:18.960]  他說有一樣東西叫牛膝草
[00:13:18.960 --> 00:13:20.960]  他說這東西可以洗淨我
[00:13:20.960 --> 00:13:22.920]  他說你洗淨我 你洗滌我
[00:13:22.920 --> 00:13:25.000]  我就比雪更白
[00:13:25.000 --> 00:13:27.000]  牛膝草在哪裡
[00:13:27.000 --> 00:13:29.480]  山草藥 是吧
[00:13:29.480 --> 00:13:33.200]  哪裡可以買到牛膝草
[00:13:33.200 --> 00:13:34.760]  原來牛膝草這個字眼
[00:13:34.760 --> 00:13:38.160]  在《舊約聖經》裡面出現過大概十次
[00:13:38.160 --> 00:13:40.880]  第一次在哪裡
[00:13:40.880 --> 00:13:43.320]  如月節
[00:13:43.320 --> 00:13:46.120]  你記得嗎 如月節
[00:13:46.120 --> 00:13:48.640]  你要殺一隻羔羊
[00:13:48.640 --> 00:13:52.000]  然後你要用牛膝草點了羔羊的血
[00:13:52.000 --> 00:13:56.800]  然後放在門欄旁邊
[00:13:56.800 --> 00:13:58.880]  天使 殺人的天使
[00:13:58.880 --> 00:14:00.240]  審判的天使
[00:14:00.240 --> 00:14:01.440]  審判埃及的天使
[00:14:01.440 --> 00:14:04.000]  看到那些血
[00:14:04.000 --> 00:14:07.400]  牛膝草塗上去的血
[00:14:07.400 --> 00:14:10.840]  就會越過去 叫做如月節
[00:14:10.840 --> 00:14:17.240]  有什麼可以解決我們這個罪孽
[00:14:17.240 --> 00:14:19.320]  是牛膝草
[00:14:19.320 --> 00:14:21.920]  是那隻如月節的羔羊
[00:14:21.920 --> 00:14:23.360]  是主耶穌基督的十字架
[00:14:23.360 --> 00:14:30.800]  你看到嗎 一切指向十字架
[00:14:30.800 --> 00:14:34.000]  於是我們回到史詩記
[00:14:34.000 --> 00:14:35.680]  史詩記的雙重結論
[00:14:35.680 --> 00:14:37.600]  它說 以色列人中沒有王
[00:14:37.600 --> 00:14:41.680]  各人照自己眼中所看的去做
[00:14:41.680 --> 00:14:42.720]  我們需要一個皇帝
[00:14:42.720 --> 00:14:46.200]  我們需要一個皇帝帶我們回到上帝的面前
[00:14:46.200 --> 00:14:48.800]  我們需要一個皇帝為我們贖我們的罪
[00:14:48.800 --> 00:14:51.880]  這個皇帝不是大衛
[00:14:51.880 --> 00:14:54.960]  是大衛的兒子
[00:14:54.960 --> 00:15:01.320]  是十字架上的耶穌基督
[00:15:01.320 --> 00:15:03.800]  如果你還記得上個星期我們說什麼
[00:15:03.800 --> 00:15:07.120]  就是整本聖經都是流向主耶穌基督的十字架
[00:15:07.120 --> 00:15:13.720]  所有的東西都是朝向天國君王的來臨
[00:15:13.720 --> 00:15:15.680]  嚴格來說
[00:15:15.680 --> 00:15:16.600]  我們每一段聖經
[00:15:16.600 --> 00:15:17.440]  我們每天讀的
[00:15:17.440 --> 00:15:18.880]  我們所聽的每一篇道
[00:15:18.880 --> 00:15:26.280]  最後都是讓我們俯伏在主耶穌基督面前去敬拜
[00:15:26.280 --> 00:15:30.040]  大家一定有聽過John Newton的《Amazing Grace》
[00:15:30.040 --> 00:15:31.120]  Newton有一句名言
[00:15:31.120 --> 00:15:34.000]  他說他快要老死的時候
[00:15:34.000 --> 00:15:36.200]  他說:Although my memory is fading
[00:15:36.200 --> 00:15:39.720]  I remember two things very clearly
[00:15:39.720 --> 00:15:41.400]  I am a great sinner
[00:15:41.400 --> 00:15:43.840]  and Christ is a great Saviour
[00:15:43.840 --> 00:15:45.320]  所以我已經年紀老邁了
[00:15:45.320 --> 00:15:47.840]  我的記憶都越來越模糊了
[00:15:47.840 --> 00:15:49.000]  但有兩件事
[00:15:49.000 --> 00:15:52.600]  有兩件事我不斷記著
[00:15:52.600 --> 00:15:55.760]  我是一個大罪人
[00:15:55.760 --> 00:16:01.000]  耶穌基督是一個偉大的救主
[00:16:01.000 --> 00:16:03.280]  《史詩記》告訴我們甚麼
[00:16:03.280 --> 00:16:06.360]  《史詩記》告訴我們
[00:16:06.360 --> 00:16:11.000]  我們都是一班做自己眼中捍衛對的事
[00:16:11.000 --> 00:16:14.080]  在上帝眼中捍衛惡事的人
[00:16:14.080 --> 00:16:17.560]  我們該死
[00:16:17.560 --> 00:16:18.680]  我們需要一個君王
[00:16:18.680 --> 00:16:23.200]  正如當年《史詩記》裏面的以色列人
[00:16:23.200 --> 00:16:26.120]  那個君王不是大衛
[00:16:26.120 --> 00:16:27.960]  那個君王是大衛的兒子
[00:16:27.960 --> 00:16:30.760]  耶穌基督
[00:16:30.760 --> 00:16:35.320]  而因為耶穌基督為我們做了一切
[00:16:35.320 --> 00:16:39.000]  我們今日俯伏在祂面前
[00:16:39.000 --> 00:16:42.760]  成為祂的僕人
[00:16:42.760 --> 00:16:46.800]  你可能要去到我們最後一課才講形容
[00:16:46.800 --> 00:16:49.800]  那個形容當然是跟著耶穌基督
[00:16:49.800 --> 00:16:53.080]  再不做上帝眼中捍衛惡的事
[00:16:53.080 --> 00:16:54.640]  但這些是負面的
[00:16:54.640 --> 00:16:57.520]  正面的是從今以後
[00:16:57.520 --> 00:17:01.960]  我們只做上帝眼中捍衛美的事
[00:17:01.960 --> 00:17:05.480]  但我們需要等到六月中才去看
[00:17:05.480 --> 00:17:08.680]  這是《史詩記》的大圖畫
[00:17:08.680 --> 00:17:11.080]  希望你回家不斷去思索
[00:17:11.080 --> 00:17:12.640]  我們一起祈禱
[00:17:12.640 --> 00:17:14.160]  內地的天父我們再次感謝你
[00:17:14.160 --> 00:17:19.000]  讓我們看到一個這麼美妙的福音
[00:17:19.000 --> 00:17:21.360]  是你的復活 神功
[00:17:21.360 --> 00:17:26.120]  是你為人所預備的一切
[00:17:26.120 --> 00:17:27.560]  最後我們求主你幫助我們
[00:17:27.560 --> 00:17:30.560]  真是可以用一個這樣的眼光
[00:17:30.560 --> 00:17:33.800]  去明白聖經裏面每一段故事
[00:17:33.800 --> 00:17:39.200]  每一個書
[00:17:39.200 --> 00:17:43.080]  最後求主你幫助我們每一個弟兄姊妹
[00:17:43.080 --> 00:17:47.520]  耶穌為我們成就了認祂
[00:17:47.520 --> 00:17:48.680]  求主你幫助我們
[00:17:48.680 --> 00:17:54.080]  憑著上年不單止在現在領受祂的認祂
[00:17:54.080 --> 00:17:58.080]  更是回應祂的呼召
[00:17:58.080 --> 00:17:59.760]  在我們一生裏面
