
[00:00:00.000 --> 00:00:04.660]  今天跟大家講什麼呢?
[00:02:42.080 --> 00:02:44.080]  結果就被他
[00:02:44.080 --> 00:02:46.080]  擺詞
[00:02:46.080 --> 00:02:48.080]  大聲喊的時候
[00:02:48.080 --> 00:02:50.080]  他就走了
[00:02:50.080 --> 00:02:52.080]  你看看連衣服都留下
[00:02:52.080 --> 00:02:54.080]  這些罪證
[00:02:54.080 --> 00:02:56.080]  確鑿在我手上
[00:02:58.080 --> 00:03:00.080]  這個主人回來
[00:03:00.080 --> 00:03:02.080]  全部聽誓
[00:03:02.080 --> 00:03:04.080]  一面之詞
[00:03:04.080 --> 00:03:06.080]  這個年輕人
[00:03:06.080 --> 00:03:08.080]  連辯護
[00:03:08.080 --> 00:03:10.080]  機會都沒有了
[00:03:10.080 --> 00:03:12.080]  很快就被抓去坐牢
[00:03:12.080 --> 00:03:14.080]  一坐就坐了
[00:03:14.080 --> 00:03:16.080]  多久呢?
[00:03:16.080 --> 00:03:18.080]  大大話話
[00:03:18.080 --> 00:03:20.080]  除了開始的幾年之外
[00:03:20.080 --> 00:03:22.080]  其餘的時間
[00:03:22.080 --> 00:03:24.080]  都是做監椅
[00:03:24.080 --> 00:03:26.080]  我不知道大家
[00:03:26.080 --> 00:03:28.080]  如果給你
[00:03:28.080 --> 00:03:30.080]  你會不會心裏面
[00:03:30.080 --> 00:03:32.080]  有一種怨恨
[00:03:32.080 --> 00:03:34.080]  在這裏呢?
[00:03:34.080 --> 00:03:36.080]  十三年
[00:03:36.080 --> 00:03:38.080]  除了幾年的奴隸
[00:03:38.080 --> 00:03:40.080]  只是奴隸
[00:03:40.080 --> 00:03:42.080]  接著十年的
[00:03:42.080 --> 00:03:44.080]  時間以上是監椅
[00:03:44.080 --> 00:03:46.080]  有多少人
[00:03:46.080 --> 00:03:48.080]  因為這樣的緣故你會怨恨
[00:03:48.080 --> 00:03:50.080]  出賣你的大腦
[00:03:50.080 --> 00:03:52.080]  可不可以舉手
[00:03:52.080 --> 00:03:54.080]  你多少人
[00:03:54.080 --> 00:03:56.080]  你真的很憎恨他
[00:03:56.080 --> 00:03:58.080]  為什麼要把我
[00:03:58.080 --> 00:04:00.080]  賣到這個地方
[00:04:00.080 --> 00:04:02.080]  你憎的
[00:04:02.080 --> 00:04:04.080]  怨恨的 懷怨的
[00:04:04.080 --> 00:04:06.080]  不順氣的
[00:04:06.080 --> 00:04:08.080]  我請你舉手
[00:04:08.080 --> 00:04:10.080]  坦白一點
[00:04:10.080 --> 00:04:12.080]  我想全部都會
[00:04:12.080 --> 00:04:14.080]  好了
[00:04:14.080 --> 00:04:16.080]  對著這樣的人
[00:04:16.080 --> 00:04:18.080]  還有沒有出路呢?
[00:04:18.080 --> 00:04:20.080]  人家生疏
[00:04:20.080 --> 00:04:22.080]  你在別人的地方寄居
[00:04:22.080 --> 00:04:24.080]  還在別人的地方
[00:04:24.080 --> 00:04:26.080]  坐牢
[00:04:26.080 --> 00:04:28.080]  你唯有沒有出路呢?
[00:04:28.080 --> 00:04:32.080]  我今天就給大家介紹
[00:04:32.080 --> 00:04:34.080]  這個人
[00:04:34.080 --> 00:04:36.080]  這個人
[00:04:36.080 --> 00:04:38.080]  在歷史上是一個神蹟
[00:04:38.080 --> 00:04:42.080]  為什麼是神蹟呢?
[00:04:42.080 --> 00:04:46.080]  幾年的奴隸
[00:04:46.080 --> 00:04:48.080]  十年以上
[00:04:48.080 --> 00:04:50.080]  是監椅
[00:04:52.080 --> 00:04:54.080]  但是一出獄
[00:04:54.080 --> 00:04:56.080]  就做了這個
[00:04:56.080 --> 00:04:58.080]  當時最
[00:04:58.080 --> 00:05:00.080]  富庶的一個
[00:05:00.080 --> 00:05:02.080]  國家的
[00:05:02.080 --> 00:05:04.080]  宰相
[00:05:04.080 --> 00:05:06.080]  你說是不是神蹟?
[00:05:06.080 --> 00:05:08.080]  全世界都沒有試過
[00:05:08.080 --> 00:05:10.080]  告訴大家
[00:05:10.080 --> 00:05:12.080]  現在很多國家爭一死
[00:05:12.080 --> 00:05:14.080]  都是爭做
[00:05:14.080 --> 00:05:16.080]  第一名
[00:05:16.080 --> 00:05:20.080]  我們今天就要給大家介紹
[00:05:20.080 --> 00:05:22.080]  這個人
[00:05:22.080 --> 00:05:24.080]  首先要看
[00:05:24.080 --> 00:05:26.080]  這個人他可不可以做到一個領袖呢?
[00:05:26.080 --> 00:05:28.080]  或者他配不配
[00:05:28.080 --> 00:05:30.080]  做一個領袖呢?
[00:05:30.080 --> 00:05:32.080]  你看他怎麼樣
[00:05:32.080 --> 00:05:34.080]  自小嬌生慣養
[00:05:34.080 --> 00:05:36.080]  為什麼呢?
[00:05:36.080 --> 00:05:38.080]  因為他爸爸
[00:05:38.080 --> 00:05:40.080]  他爸爸的名字叫做雅各
[00:05:40.080 --> 00:05:42.080]  爸爸
[00:05:42.080 --> 00:05:44.080]  最疼愛
[00:05:44.080 --> 00:05:46.080]  那個太太
[00:05:46.080 --> 00:05:48.080]  生出來
[00:05:48.080 --> 00:05:50.080]  是因為這樣的緣故
[00:05:50.080 --> 00:05:52.080]  雖然是最小
[00:05:52.080 --> 00:05:54.080]  但是爸爸的心目中
[00:05:54.080 --> 00:05:56.080]  他是最好的
[00:05:56.080 --> 00:05:58.080]  自小就看著他
[00:05:58.080 --> 00:06:00.080]  用他來做什麼呢?
[00:06:00.080 --> 00:06:04.080]  就是做
[00:06:04.080 --> 00:06:06.080]  看著哥哥
[00:06:06.080 --> 00:06:08.080]  有些什麼
[00:06:08.080 --> 00:06:10.080]  回去打小報告
[00:06:10.080 --> 00:06:12.080]  給他知道
[00:06:12.080 --> 00:06:14.080]  你這個小鬼
[00:06:14.080 --> 00:06:16.080]  他就是做這樣的人
[00:06:16.080 --> 00:06:18.080]  我不知道大家
[00:06:18.080 --> 00:06:20.080]  你覺不覺得爸爸
[00:06:20.080 --> 00:06:22.080]  很不懂做
[00:06:22.080 --> 00:06:24.080]  但是今天有很多爸爸是這樣的
[00:06:24.080 --> 00:06:26.080]  任由他用得著
[00:06:26.080 --> 00:06:28.080]  他就會用
[00:06:28.080 --> 00:06:30.080]  記得
[00:06:30.080 --> 00:06:32.080]  看著實
[00:06:32.080 --> 00:06:34.080]  有些什麼告訴我
[00:06:34.080 --> 00:06:36.080]  因為
[00:06:36.080 --> 00:06:38.080]  不簡單的
[00:06:38.080 --> 00:06:40.080]  十二個兒子
[00:06:40.080 --> 00:06:42.080]  你怎麼看呢?
[00:06:42.080 --> 00:06:44.080]  我現在照顧一個孫子
[00:06:44.080 --> 00:06:46.080]  難怪我太太
[00:06:46.080 --> 00:06:48.080]  為孫子過多
[00:06:48.080 --> 00:06:50.080]  那個孫子
[00:06:50.080 --> 00:06:52.080]  為了孫子過多
[00:06:52.080 --> 00:06:54.080]  轉眼就不見了
[00:06:54.080 --> 00:06:56.080]  你都不知道去了哪裡
[00:06:56.080 --> 00:06:58.080]  濕水濫核
[00:06:58.080 --> 00:07:00.080]  但是我們看到
[00:07:00.080 --> 00:07:02.080]  以色列
[00:07:02.080 --> 00:07:04.080]  或者雅各
[00:07:04.080 --> 00:07:06.080]  愛若失過於愛他的
[00:07:06.080 --> 00:07:08.080]  種子
[00:07:08.080 --> 00:07:10.080]  第一
[00:07:10.080 --> 00:07:12.080]  這是他最愛的太太
[00:07:12.080 --> 00:07:14.080]  第二
[00:07:14.080 --> 00:07:16.080]  是他年老的時候生的
[00:07:16.080 --> 00:07:18.080]  他是故意穿的
[00:07:18.080 --> 00:07:20.080]  跟其他的兄弟不同
[00:07:20.080 --> 00:07:22.080]  另一方面
[00:07:22.080 --> 00:07:24.080]  他的哥哥
[00:07:24.080 --> 00:07:26.080]  見到爸爸
[00:07:26.080 --> 00:07:28.080]  愛他多過愛他們
[00:07:28.080 --> 00:07:30.080]  很不喜歡他
[00:07:30.080 --> 00:07:32.080]  已經不開心了
[00:07:32.080 --> 00:07:34.080]  再加上
[00:07:34.080 --> 00:07:36.080]  你看這個弟弟
[00:07:36.080 --> 00:07:38.080]  你覺得他懂不懂?
[00:07:38.080 --> 00:07:40.080]  在哪裡看到?
[00:07:40.080 --> 00:07:42.080]  第五節到第七節
[00:07:42.080 --> 00:07:44.080]  我們一起讀
[00:07:44.080 --> 00:07:46.080]  若失做了一個夢
[00:07:46.080 --> 00:07:48.080]  告訴他哥哥們
[00:07:48.080 --> 00:07:50.080]  他們就越發恨他
[00:07:50.080 --> 00:07:52.080]  若失對他們說
[00:07:52.080 --> 00:07:54.080]  請聽我所做的夢
[00:07:54.080 --> 00:07:56.080]  我們再填裏菌和價
[00:07:56.080 --> 00:07:58.080]  我的菌起來站著
[00:07:58.080 --> 00:08:00.080]  你們的菌就來圍著我的菌
[00:08:00.080 --> 00:08:02.080]  下敗
[00:08:02.080 --> 00:08:04.080]  有些人覺得
[00:08:04.080 --> 00:08:06.080]  他對哥哥說這些夢
[00:08:08.080 --> 00:08:10.080]  是裸腐離身的
[00:08:10.080 --> 00:08:12.080]  可不可以舉手
[00:08:12.080 --> 00:08:14.080]  跟哥哥說
[00:08:14.080 --> 00:08:16.080]  這個夢是裸腐離身的
[00:08:16.080 --> 00:08:18.080]  請舉高一點
[00:08:18.080 --> 00:08:20.080]  全部是英雄所見
[00:08:20.080 --> 00:08:22.080]  略同我們
[00:08:22.080 --> 00:08:24.080]  我看見的時候
[00:08:24.080 --> 00:08:26.080]  真的是頓到不得了的人
[00:08:26.080 --> 00:08:28.080]  你是裸腐離身
[00:08:28.080 --> 00:08:30.080]  你想死嗎?
[00:08:30.080 --> 00:08:32.080]  你想一想
[00:08:32.080 --> 00:08:34.080]  明明他知道
[00:08:34.080 --> 00:08:36.080]  這些是跟他有關的
[00:08:36.080 --> 00:08:40.080]  這些是跟他有利益衝突的人
[00:08:40.080 --> 00:08:42.080]  你做夢做成這樣
[00:08:42.080 --> 00:08:44.080]  你都不要告訴哥哥
[00:08:44.080 --> 00:08:46.080]  你偷偷地跟爸爸說
[00:08:46.080 --> 00:08:48.080]  沒問題
[00:08:48.080 --> 00:08:50.080]  同意嗎?
[00:08:50.080 --> 00:08:52.080]  跟爸爸說
[00:08:52.080 --> 00:08:54.080]  你要對著那些
[00:08:54.080 --> 00:08:56.080]  對得正
[00:08:56.080 --> 00:08:58.080]  正在衝的人
[00:08:58.080 --> 00:09:00.080]  正在討厭你的人
[00:09:00.080 --> 00:09:02.080]  你想死快一點
[00:09:02.080 --> 00:09:04.080]  好了
[00:09:04.080 --> 00:09:06.080]  夢完之後
[00:09:06.080 --> 00:09:08.080]  又一個夢
[00:09:08.080 --> 00:09:10.080]  這個夢是什麼呢?
[00:09:10.080 --> 00:09:12.080]  他夢見太陽
[00:09:12.080 --> 00:09:14.080]  月亮十一個星
[00:09:14.080 --> 00:09:16.080]  全部向他下敗
[00:09:16.080 --> 00:09:18.080]  然後他跟誰說呢?
[00:09:18.080 --> 00:09:20.080]  他跟爸爸說
[00:09:20.080 --> 00:09:22.080]  然後跟哥哥說
[00:09:22.080 --> 00:09:24.080]  有多少人覺得
[00:09:24.080 --> 00:09:26.080]  是更加蠢的
[00:09:26.080 --> 00:09:28.080]  可不可以舉手
[00:09:28.080 --> 00:09:30.080]  為什麼?
[00:09:30.080 --> 00:09:32.080]  連爸爸都得罪了
[00:09:32.080 --> 00:09:34.080]  你是不是真的想死?
[00:09:34.080 --> 00:09:36.080]  在我們看來
[00:09:36.080 --> 00:09:38.080]  這是北京大佬
[00:09:38.080 --> 00:09:40.080]  中壞了
[00:09:40.080 --> 00:09:42.080]  自我
[00:09:42.080 --> 00:09:44.080]  非常自我
[00:09:44.080 --> 00:09:46.080]  在哪裡看到自我?
[00:09:46.080 --> 00:09:48.080]  和菌
[00:09:48.080 --> 00:09:50.080]  是向我的菌
[00:09:50.080 --> 00:09:52.080]  下敗
[00:09:52.080 --> 00:09:54.080]  是我
[00:09:54.080 --> 00:09:56.080]  是我的菌下敗
[00:09:56.080 --> 00:09:58.080]  太陽
[00:09:58.080 --> 00:10:00.080]  月亮
[00:10:00.080 --> 00:10:02.080]  星星
[00:10:02.080 --> 00:10:04.080]  是向我下敗
[00:10:04.080 --> 00:10:06.080]  你會看到這是一個
[00:10:06.080 --> 00:10:08.080]  極度自我中心
[00:10:08.080 --> 00:10:10.080]  什麼都想到我
[00:10:10.080 --> 00:10:12.080]  我是最大的
[00:10:12.080 --> 00:10:14.080]  甚至在你的心目中
[00:10:14.080 --> 00:10:16.080]  是不是你爸爸都沒地位了?
[00:10:16.080 --> 00:10:18.080]  媽媽都沒地位了?
[00:10:18.080 --> 00:10:20.080]  那些歌更加不用說了
[00:10:20.080 --> 00:10:24.080]  是因為這樣的緣故
[00:10:24.080 --> 00:10:26.080]  很多時候我們對著一個這樣的人
[00:10:26.080 --> 00:10:28.080]  我們可能都會
[00:10:28.080 --> 00:10:30.080]  先入為主
[00:10:30.080 --> 00:10:32.080]  這個做領袖
[00:10:32.080 --> 00:10:34.080]  走在一旁
[00:10:34.080 --> 00:10:36.080]  永遠都不會考慮
[00:10:36.080 --> 00:10:38.080]  我不知道大家你會不會覺得
[00:10:38.080 --> 00:10:40.080]  我們今天
[00:10:40.080 --> 00:10:42.080]  很容易都會
[00:10:42.080 --> 00:10:44.080]  為過去他曾經
[00:10:44.080 --> 00:10:46.080]  錯過的事情
[00:10:46.080 --> 00:10:48.080]  記憶猶新
[00:10:48.080 --> 00:10:50.080]  經常記得
[00:10:50.080 --> 00:10:52.080]  可不可以舉手?
[00:10:52.080 --> 00:10:54.080]  你相信某一個人
[00:10:54.080 --> 00:10:56.080]  做錯一些事情
[00:10:56.080 --> 00:10:58.080]  都頗久的
[00:10:58.080 --> 00:11:00.080]  可不可以舉手?
[00:11:00.080 --> 00:11:02.080]  特別傷害過你的那些人
[00:11:02.080 --> 00:11:06.080]  這個很正常的一件事
[00:11:06.080 --> 00:11:08.080]  人之常情
[00:11:08.080 --> 00:11:10.080]  好像
[00:11:10.080 --> 00:11:12.080]  是因為這樣的緣故
[00:11:12.080 --> 00:11:14.080]  過去我們教會裡
[00:11:14.080 --> 00:11:16.080]  請人的時候
[00:11:16.080 --> 00:11:18.080]  如果某個弟兄認識某個人
[00:11:18.080 --> 00:11:20.080]  他記得他二十年前
[00:11:20.080 --> 00:11:22.080]  做過某些事情
[00:11:22.080 --> 00:11:24.080]  他就去執事會
[00:11:24.080 --> 00:11:26.080]  他先跟我說
[00:11:26.080 --> 00:11:28.080]  但如果我說
[00:11:28.080 --> 00:11:30.080]  都應該要去試一試
[00:11:30.080 --> 00:11:32.080]  已經二十年了
[00:11:32.080 --> 00:11:34.080]  他就去講
[00:11:34.080 --> 00:11:36.080]  講得有那麼仔細
[00:11:36.080 --> 00:11:38.080]  那些事情不仔細都無所謂
[00:11:38.080 --> 00:11:40.080]  你有那麼仔細
[00:11:40.080 --> 00:11:42.080]  很多人就動起
[00:11:42.080 --> 00:11:44.080]  耳朵去聽
[00:11:44.080 --> 00:11:46.080]  聽完的時候
[00:11:46.080 --> 00:11:48.080]  印象很容易
[00:11:48.080 --> 00:11:50.080]  就會全部
[00:11:50.080 --> 00:11:52.080]  遮蓋
[00:11:52.080 --> 00:11:54.080]  現在所見到的人
[00:11:54.080 --> 00:11:56.080]  同不同意?
[00:11:56.080 --> 00:11:58.080]  先入為主
[00:11:58.080 --> 00:12:02.080]  對著這樣的人
[00:12:02.080 --> 00:12:04.080]  他有沒有資格
[00:12:04.080 --> 00:12:06.080]  有沒有機會
[00:12:06.080 --> 00:12:08.080]  做一個屬靈領袖呢?
[00:12:08.080 --> 00:12:10.080]  我們見到他賣到埃及之後
[00:12:10.080 --> 00:12:12.080]  發生的事情
[00:12:12.080 --> 00:12:14.080]  就是剛才我所講的
[00:12:14.080 --> 00:12:16.080]  但是
[00:12:16.080 --> 00:12:18.080]  去到埃及之後
[00:12:18.080 --> 00:12:20.080]  我們見得到
[00:12:20.080 --> 00:12:22.080]  他開始有點不同了
[00:12:22.080 --> 00:12:26.080]  去到埃及
[00:12:26.080 --> 00:12:28.080]  坐牢的時候
[00:12:28.080 --> 00:12:30.080]  大家都知道
[00:12:30.080 --> 00:12:32.080]  玩完了
[00:12:32.080 --> 00:12:34.080]  十三年 你出來
[00:12:34.080 --> 00:12:36.080]  你有什麼好做的
[00:12:36.080 --> 00:12:38.080]  坐牢了
[00:12:38.080 --> 00:12:40.080]  有什麼希望呢?
[00:12:40.080 --> 00:12:42.080]  但是聖經講得很清楚
[00:12:42.080 --> 00:12:44.080]  是坐牢的時候
[00:12:44.080 --> 00:12:46.080]  聖經很清楚
[00:12:46.080 --> 00:12:48.080]  講了一句
[00:12:48.080 --> 00:12:50.080]  三十九章
[00:12:50.080 --> 00:12:52.080]  二十一到二十三節
[00:12:52.080 --> 00:12:54.080]  我們一起讀
[00:12:54.080 --> 00:12:56.080]  (但耶和華與約瑟同在
[00:12:56.080 --> 00:12:58.080]  向他示人
[00:12:58.080 --> 00:13:00.080]  使他在施育的眼前亡恩
[00:13:00.080 --> 00:13:02.080]  施育把監裏所有的囚犯
[00:13:02.080 --> 00:13:04.080]  都交在約瑟的手下
[00:13:04.080 --> 00:13:06.080]  他們在那裏所辦的事
[00:13:06.080 --> 00:13:08.080]  都是經他的手
[00:13:08.080 --> 00:13:10.080]  凡在約瑟手下的事
[00:13:10.080 --> 00:13:12.080]  施育一概不拆
[00:13:12.080 --> 00:13:14.080]  因為耶和華與約瑟同在
[00:13:14.080 --> 00:13:16.080]  耶和華就是使他所做的
[00:13:16.080 --> 00:13:18.080]  盡都順利
[00:13:18.080 --> 00:13:20.080]  為什麼他得?
[00:13:20.080 --> 00:13:22.080]  為什麼今天
[00:13:22.080 --> 00:13:24.080]  我們極少見到
[00:13:24.080 --> 00:13:26.080]  人得?
[00:13:26.080 --> 00:13:28.080]  過去
[00:13:28.080 --> 00:13:30.080]  辛辛苦苦解毒
[00:13:30.080 --> 00:13:32.080]  幫助了很多的人
[00:13:32.080 --> 00:13:34.080]  出來
[00:13:34.080 --> 00:13:36.080]  我心裏面都是水
[00:13:36.080 --> 00:13:38.080]  很快
[00:13:38.080 --> 00:13:40.080]  又再
[00:13:40.080 --> 00:13:42.080]  又再
[00:13:42.080 --> 00:13:46.080]  很快又再
[00:13:46.080 --> 00:13:48.080]  故態復命
[00:13:48.080 --> 00:13:50.080]  另外
[00:13:50.080 --> 00:13:52.080]  另一種的情形
[00:13:52.080 --> 00:13:54.080]  坐過監
[00:13:54.080 --> 00:13:56.080]  你要找事做
[00:13:56.080 --> 00:13:58.080]  原來好難
[00:13:58.080 --> 00:14:00.080]  好難
[00:14:00.080 --> 00:14:02.080]  無論你給的推薦
[00:14:02.080 --> 00:14:04.080]  你給的推薦
[00:14:04.080 --> 00:14:06.080]  幾咁好
[00:14:06.080 --> 00:14:08.080]  是極難找到人
[00:14:08.080 --> 00:14:10.080]  願意
[00:14:10.080 --> 00:14:12.080]  這類人
[00:14:12.080 --> 00:14:14.080]  聖經裏面講到
[00:14:14.080 --> 00:14:16.080]  是他坐監的時候
[00:14:16.080 --> 00:14:18.080]  耶和華就與他同在
[00:14:18.080 --> 00:14:20.080]  我們說
[00:14:20.080 --> 00:14:22.080]  這全部都是
[00:14:22.080 --> 00:14:24.080]  百分百
[00:14:24.080 --> 00:14:26.080]  神的恩典
[00:14:26.080 --> 00:14:28.080]  他走運
[00:14:28.080 --> 00:14:30.080]  走到腳尖尾
[00:14:30.080 --> 00:14:32.080]  約瑟特別疼他
[00:14:32.080 --> 00:14:34.080]  是否只是百分百
[00:14:34.080 --> 00:14:36.080]  神的恩典?
[00:14:36.080 --> 00:14:38.080]  實際上
[00:14:38.080 --> 00:14:40.080]  這個開始
[00:14:40.080 --> 00:14:42.080]  在恩典之先
[00:14:42.080 --> 00:14:44.080]  我們要看得到
[00:14:44.080 --> 00:14:46.080]  除非我們心目中
[00:14:46.080 --> 00:14:48.080]  一早已經認定
[00:14:48.080 --> 00:14:50.080]  無論什麼發生
[00:14:50.080 --> 00:14:52.080]  在我身上
[00:14:52.080 --> 00:14:54.080]  一切都有神的美意
[00:14:54.080 --> 00:14:56.080]  約瑟十七年的時候
[00:14:56.080 --> 00:14:58.080]  跟他的父親
[00:14:58.080 --> 00:15:00.080]  聽了很多
[00:15:00.080 --> 00:15:02.080]  關於阿巴拉罕的東西
[00:15:02.080 --> 00:15:04.080]  聽了很多
[00:15:04.080 --> 00:15:06.080]  關於阿巴拉罕的東西
[00:15:06.080 --> 00:15:08.080]  聽了很多
[00:15:08.080 --> 00:15:10.080]  關於阿巴拉罕的東西
[00:15:10.080 --> 00:15:12.080]  以撒的東西
[00:15:12.080 --> 00:15:14.080]  雅各的東西
[00:15:14.080 --> 00:15:16.080]  但在他心目中最深刻
[00:15:16.080 --> 00:15:18.080]  最深刻的
[00:15:18.080 --> 00:15:20.080]  是什麼呢?
[00:15:20.080 --> 00:15:22.080]  從他自己結婚
[00:15:22.080 --> 00:15:24.080]  三十歲
[00:15:24.080 --> 00:15:26.080]  坐完牢出來
[00:15:26.080 --> 00:15:28.080]  生了兩個兒子
[00:15:28.080 --> 00:15:30.080]  兩個兒子一出世
[00:15:30.080 --> 00:15:32.080]  他就為他們起名
[00:15:32.080 --> 00:15:34.080]  第一個
[00:15:34.080 --> 00:15:36.080]  起名叫馬拉世
[00:15:36.080 --> 00:15:38.080]  馬拉世希伯萊文
[00:15:38.080 --> 00:15:40.080]  就是忘記苦劫
[00:15:40.080 --> 00:15:42.080]  忘記苦劫
[00:15:42.080 --> 00:15:44.080]  兩個不同的東西
[00:15:44.080 --> 00:15:46.080]  組在一起一個字
[00:15:46.080 --> 00:15:48.080]  換句話來說
[00:15:48.080 --> 00:15:50.080]  神要將過去的苦劫
[00:15:50.080 --> 00:15:52.080]  叫我由頭到尾
[00:15:52.080 --> 00:15:54.080]  清除在我的腦裏
[00:15:54.080 --> 00:15:56.080]  清除在我的腦裏
[00:15:56.080 --> 00:15:58.080]  遭遇是遭遇
[00:15:58.080 --> 00:16:00.080]  但不是苦劫
[00:16:00.080 --> 00:16:02.080]  你記得
[00:16:02.080 --> 00:16:04.080]  一切是經過一生
[00:16:04.080 --> 00:16:10.080]  我們看得見
[00:16:10.080 --> 00:16:12.080]  在哪裏看得見呢?
[00:16:12.080 --> 00:16:16.080]  五十章
[00:16:16.080 --> 00:16:18.080]  在他哥哥死
[00:16:18.080 --> 00:16:20.080]  即是在他爸哥死
[00:16:20.080 --> 00:16:22.080]  那些哥哥在害怕
[00:16:22.080 --> 00:16:24.080]  為甚麼害怕?
[00:16:24.080 --> 00:16:26.080]  因為害怕弱勢
[00:16:26.080 --> 00:16:28.080]  在做左相的時候報復
[00:16:28.080 --> 00:16:30.080]  害怕弱勢報復
[00:16:30.080 --> 00:16:32.080]  因為左相是一人之下
[00:16:32.080 --> 00:16:34.080]  萬人之上權力甚大的左相
[00:16:34.080 --> 00:16:36.080]  他要報復的時候
[00:16:36.080 --> 00:16:38.080]  要割就割
[00:16:38.080 --> 00:16:40.080]  要殺就殺
[00:16:40.080 --> 00:16:42.080]  那些哥哥一句話都不能說
[00:16:42.080 --> 00:16:44.080]  那些哥哥就很害怕
[00:16:44.080 --> 00:16:46.080]  害怕的緣故就想起來
[00:16:46.080 --> 00:16:48.080]  怎樣
[00:16:48.080 --> 00:16:50.080]  令到他的怒氣消失呢?
[00:16:50.080 --> 00:16:52.080]  他們想到一個辦法
[00:16:52.080 --> 00:16:54.080]  告訴你你爸爸未死之先
[00:16:54.080 --> 00:16:56.080]  曾經吩咐我們
[00:16:56.080 --> 00:16:58.080]  他先帶了爸爸出來
