
[00:00:00.000 --> 00:00:06.000]  有一位校巴司機跟一班學生說
[00:06:08.000 --> 00:06:12.000]  最後兩人結婚共同生活
[00:06:12.000 --> 00:06:15.000]  但瑪利亞和聖靈懷孕了
[00:06:15.000 --> 00:06:21.000]  她懷孕好像是一件不忠的事情
[00:06:21.000 --> 00:06:24.000]  是極大的羞辱
[00:06:24.000 --> 00:06:27.000]  根據猶太民事法例
[00:06:27.000 --> 00:06:31.000]  約瑟有權將她休了
[00:06:31.000 --> 00:06:36.000]  猶太掌權者更可以用石頭打死她
[00:06:36.000 --> 00:06:39.000]  但耶穌由瑪利亞所生
[00:06:39.000 --> 00:06:43.000]  耶穌是一個真真實實的人
[00:06:43.000 --> 00:06:47.000]  同時他也是神的兒子
[00:06:47.000 --> 00:06:51.000]  沒有任何的罪性
[00:06:51.000 --> 00:06:53.000]  他是一位完全的人
[00:06:53.000 --> 00:06:56.000]  是一位完全的神
[00:06:56.000 --> 00:07:01.000]  他是猶太人的祖先
[00:07:01.000 --> 00:07:04.000]  阿伯拉罕的後裔
[00:07:04.000 --> 00:07:09.000]  也是大衛王直系的子孫
[00:07:09.000 --> 00:07:12.000]  耶穌好像世人一樣
[00:07:12.000 --> 00:07:14.000]  他是孩童
[00:07:14.000 --> 00:07:17.000]  他的成長、生活
[00:07:17.000 --> 00:07:20.000]  可以完全去明白
[00:07:20.000 --> 00:07:25.000]  我們生活的體驗、經歷、掙扎
[00:07:25.000 --> 00:07:28.000]  也是因為他是神
[00:07:28.000 --> 00:07:32.000]  有足夠的權柄能力
[00:07:32.000 --> 00:07:37.000]  將我們從罪惡中釋放出來
[00:07:37.000 --> 00:07:41.000]  我們可以向他傾訴心事
[00:07:41.000 --> 00:07:45.000]  感受或者我們一些的需要
[00:07:45.000 --> 00:07:48.000]  他一直和我們同在
[00:07:48.000 --> 00:07:54.000]  並且有能力去幫助我們面對不同的處境
[00:07:54.000 --> 00:07:58.000]  當約瑟發現瑪利亞懷孕之後
[00:07:58.000 --> 00:08:03.000]  要面對一個非常困難的抉擇
[00:08:03.000 --> 00:08:08.000]  他知道如果娶了瑪利亞為妻
[00:08:08.000 --> 00:08:11.000]  是一件很羞辱的事情
[00:08:11.000 --> 00:08:16.000]  他以為自己只有兩個選擇
[00:08:16.000 --> 00:08:21.000]  第一是靜靜的休妻
[00:08:21.000 --> 00:08:25.000]  其次是用石頭打死她
[00:08:25.000 --> 00:08:29.000]  但神卻是有第三個選擇
[00:08:29.000 --> 00:08:32.000]  擺在他面前
[00:08:32.000 --> 00:08:35.000]  神是差遣天使
[00:08:35.000 --> 00:08:37.000]  在夢中向他顯願
[00:08:37.000 --> 00:08:40.000]  說大衛的子孫約瑟
[00:08:40.000 --> 00:08:42.000]  不需要怕
[00:08:42.000 --> 00:08:45.000]  只管娶個瑪利亞來
[00:08:45.000 --> 00:08:50.000]  因為他所懷的孕是從性命而來
[00:08:50.000 --> 00:08:56.000]  這裏天使在夢中向約瑟所說的話
[00:08:56.000 --> 00:09:01.000]  是關乎這個孩子就是神的兒子
[00:09:01.000 --> 00:09:03.000]  要進入世界
[00:09:03.000 --> 00:09:05.000]  是一件怎樣的事情
[00:09:05.000 --> 00:09:11.000]  約瑟原想是暗暗的去休了瑪利亞
[00:09:11.000 --> 00:09:15.000]  但神卻要他娶瑪利亞過來
[00:09:15.000 --> 00:09:18.000]  按當時的環境
[00:09:18.000 --> 00:09:22.000]  這是約瑟沒有辦法去接受
[00:09:22.000 --> 00:09:26.000]  但神往往讓我們看到
[00:09:26.000 --> 00:09:30.000]  除了我們所想的方法之外
[00:09:30.000 --> 00:09:34.000]  還有其他的方法選擇
[00:09:34.000 --> 00:09:40.000]  雖然約瑟似乎是應該解除婚約
[00:09:40.000 --> 00:09:46.000]  但他也知道神會引導他
[00:09:46.000 --> 00:09:51.000]  幫助他有最好的方法
[00:09:51.000 --> 00:09:57.000]  當他知道原來瑪利亞不是對他不忠
[00:09:57.000 --> 00:10:01.000]  他選擇了去信服神的心意
[00:10:01.000 --> 00:10:05.000]  他的行動正正是表現了
[00:10:05.000 --> 00:10:08.000]  他為人的正義
[00:10:08.000 --> 00:10:12.000]  具有判斷力
[00:10:12.000 --> 00:10:18.000]  他不願意明明來羞辱瑪利亞
[00:10:18.000 --> 00:10:22.000]  他想靜靜的去休妻
[00:10:22.000 --> 00:10:25.000]  聽了天使的話
[00:10:25.000 --> 00:10:29.000]  他決定進行神的吩咐
[00:10:29.000 --> 00:10:34.000]  娶了瑪利亞成為他的妻子
[00:10:34.000 --> 00:10:37.000]  但聖經說沒有和瑪利亞同房
[00:10:37.000 --> 00:10:41.000]  反映他能夠自律
[00:10:41.000 --> 00:10:44.000]  表明基督的降生
[00:10:44.000 --> 00:10:50.000]  完全是因著聖靈讓瑪利亞懷孕
[00:10:50.000 --> 00:10:55.000]  在經文《馬太》一章十六節
[00:10:55.000 --> 00:10:58.000]  大家可以看一看
[00:10:58.000 --> 00:11:01.000]  《馬太》一章十六節
[00:11:01.000 --> 00:11:07.000]  「雅各生約瑟,就是瑪利亞的丈夫
[00:11:07.000 --> 00:11:10.000]  馬稱為基督的耶穌
[00:11:10.000 --> 00:11:13.000]  是從瑪利亞生的
[00:11:13.000 --> 00:11:15.000]  不是說從約瑟生
[00:11:15.000 --> 00:11:19.000]  是從瑪利亞生的」
[00:11:19.000 --> 00:11:25.000]  這證明他不是夫婦二人的結合而出生
[00:11:25.000 --> 00:11:34.000]  是因著聖靈讓瑪利亞懷孕而出生
[00:11:34.000 --> 00:11:38.000]  別人可能反對約瑟
[00:11:38.000 --> 00:11:42.000]  為什麼要娶瑪利亞
[00:11:42.000 --> 00:11:46.000]  但當約瑟認為是正確的事情
[00:11:46.000 --> 00:11:49.000]  他仍然堅持去做
[00:11:49.000 --> 00:11:54.000]  很多時候我們可能懼怕別人的反對
[00:11:54.000 --> 00:11:56.000]  別人的意見
[00:11:56.000 --> 00:12:00.000]  不敢去做一些正確的事情
[00:12:00.000 --> 00:12:03.000]  我們會怎樣去選擇
[00:12:03.000 --> 00:12:10.000]  去妥協、去遷就別人、聽從神
[00:12:10.000 --> 00:12:16.000]  還是去認同別人呢?
[00:12:16.000 --> 00:12:22.000]  我們都要做一個明智的決定
[00:12:22.000 --> 00:12:26.000]  我見過有姐妹回了教會一段時間
[00:12:26.000 --> 00:12:29.000]  但因為她丈夫未信
[00:12:29.000 --> 00:12:32.000]  或者她丈夫也不想她回
[00:12:32.000 --> 00:12:36.000]  她自己想娶越丈夫
[00:12:36.000 --> 00:12:39.000]  漸漸都少回教會
[00:12:39.000 --> 00:12:42.000]  甚至現在都沒有回教會
[00:12:42.000 --> 00:12:49.000]  同樣我們也見到有些姐妹的配偶未信
[00:12:49.000 --> 00:12:55.000]  但他們仍然堅持回來查經班
[00:12:55.000 --> 00:12:58.000]  回來崇拜
[00:12:58.000 --> 00:13:02.000]  因為他們很珍惜和神的相交
[00:13:02.000 --> 00:13:04.000]  去親近神
[00:13:04.000 --> 00:13:08.000]  他們親身經歷和神得著
[00:13:08.000 --> 00:13:11.000]  指引、眷顧
[00:13:11.000 --> 00:13:17.000]  行事有方向、有力量
[00:13:17.000 --> 00:13:21.000]  在昨晚守歲感恩祈禱會當中
[00:13:21.000 --> 00:13:24.000]  有姐妹分享
[00:13:24.000 --> 00:13:30.000]  她的工作一向都很忙碌
[00:13:30.000 --> 00:13:34.000]  在今年輕鬆了
[00:13:34.000 --> 00:13:39.000]  因為轉了性質的工作
[00:13:39.000 --> 00:13:47.000]  而且她說還可以返一季的查經班生命之道
[00:13:47.000 --> 00:13:50.000]  她知道在她的生命當中
[00:13:50.000 --> 00:13:54.000]  有神的帶領、掌管
[00:13:54.000 --> 00:13:59.000]  同樣她的工作、她的一切
[00:13:59.000 --> 00:14:03.000]  都是有神去帶領
[00:14:03.000 --> 00:14:08.000]  她很樂意去親近神
[00:14:08.000 --> 00:14:14.000]  也多次邀請家人來到福音聚會裡邊
[00:14:14.000 --> 00:14:23.000]  很希望家人早日信靠神
[00:14:23.000 --> 00:14:29.000]  耶穌基督的出生是一個挑戰的事情
[00:14:29.000 --> 00:14:34.000]  超乎人類邏輯、推理
[00:14:34.000 --> 00:14:39.000]  所以神差派天使去幫助一些人
[00:14:39.000 --> 00:14:44.000]  去明白到底是一件什麼事
[00:14:44.000 --> 00:14:49.000]  天使是神創造的靈
[00:14:49.000 --> 00:14:54.000]  幫助推行神在地上的工作
[00:14:54.000 --> 00:14:57.000]  將神的信息帶給人
[00:14:57.000 --> 00:14:59.000]  保護神的子民
[00:14:59.000 --> 00:15:03.000]  和邪惡的力量來爭戰
[00:15:03.000 --> 00:15:07.000]  天使最終的工作是去讚美神
[00:15:07.000 --> 00:15:09.000]  天使向藥室宣告
[00:15:09.000 --> 00:15:13.000]  瑪利亞懷的人是由聖靈而來
[00:15:13.000 --> 00:15:17.000]  啟示了耶穌本身就是一位神
[00:15:17.000 --> 00:15:21.000]  同樣祂來到世上是一個人
[00:15:21.000 --> 00:15:23.000]  無限的神
[00:15:23.000 --> 00:15:28.000]  接受了有限一個人的角色
[00:15:28.000 --> 00:15:32.000]  來到世上和人相處
[00:15:32.000 --> 00:15:36.000]  體驗人的經歷
[00:15:36.000 --> 00:15:42.000]  人本身也是經歷生和死
[00:15:42.000 --> 00:15:48.000]  是為了拯救世上每一個願意相信祂的人
[00:15:48.000 --> 00:15:52.000]  耶穌這個名字是救主
[00:15:52.000 --> 00:15:57.000]  耶穌來到世上的目的就是去拯救我們
[00:15:57.000 --> 00:15:59.000]  因為我們犯了罪
[00:15:59.000 --> 00:16:02.000]  沒有辦法去幫助自己
[00:16:02.000 --> 00:16:05.000]  沒有辦法去除去自己的罪性
[00:16:05.000 --> 00:16:12.000]  唯有耶穌能夠替我們解除罪的問題
[00:16:12.000 --> 00:16:14.000]  很感謝祂
[00:16:14.000 --> 00:16:16.000]  為著我們的罪
[00:16:16.000 --> 00:16:18.000]  釘身在十字架上
[00:16:18.000 --> 00:16:22.000]  替我們受罪而來的刑罰
[00:16:22.000 --> 00:16:27.000]  如果我們願意將生命的主權交託給祂
[00:16:27.000 --> 00:16:31.000]  就可以得著新的生命
[00:16:31.000 --> 00:16:37.000]  其實我們在座很多人已經得著新的生命
[00:16:37.000 --> 00:16:40.000]  以賽亞先知已經預言
[00:16:40.000 --> 00:16:45.000]  耶穌將要被稱為「以馬來尼」
[00:16:45.000 --> 00:16:48.000]  是一個希伯來文
[00:16:48.000 --> 00:16:52.000]  意思是「神與我們同在」
[00:16:52.000 --> 00:16:59.000]  在剛才第一段以賽亞書七章十四節裏記載
[00:16:59.000 --> 00:17:01.000]  耶穌是一位神
[00:17:01.000 --> 00:17:04.000]  藉著肉身的顯現
[00:17:04.000 --> 00:17:08.000]  即是說祂在我們中間
[00:17:08.000 --> 00:17:12.000]  今日基督仍然藉著聖靈
[00:17:12.000 --> 00:17:17.000]  住在每一個信徒內心裏面
[00:17:17.000 --> 00:17:21.000]  以馬來尼來臨是象徵昔日
[00:17:21.000 --> 00:17:25.000]  猶太國得到拯救
[00:17:25.000 --> 00:17:32.000]  可以脫離當時亞蘭王和以色列的攻擊
[00:17:32.000 --> 00:17:34.000]  多數福音派學者都認為
[00:17:34.000 --> 00:17:39.000]  以賽亞書七章十四節的預言是應驗了
[00:17:39.000 --> 00:17:43.000]  先是應驗在當時以賽亞的年代
[00:17:43.000 --> 00:17:48.000]  接著是在耶穌基督身上應驗
[00:17:48.000 --> 00:17:56.000]  亦是神在以賽亞時代的救恩彰顯
[00:17:56.000 --> 00:17:59.000]  同樣在末世應驗
[00:17:59.000 --> 00:18:05.000]  這個預言不單止與救恩有關
[00:18:05.000 --> 00:18:09.000]  對當時的人同樣很有意思
[00:18:09.000 --> 00:18:17.000]  猶太王、克斯、巨帕、亞蘭王和以色列王
[00:18:17.000 --> 00:18:21.000]  所以沒有信復神
[00:18:21.000 --> 00:18:27.000]  預言到亞蘭王和以色列王他們會敗亡
[00:18:27.000 --> 00:18:32.000]  顯示神是應許與猶太同在
[00:18:32.000 --> 00:18:38.000]  另一方面,克斯誤信神的緣故
[00:18:38.000 --> 00:18:43.000]  招致刑罰,以致百姓民不聊生
[00:18:43.000 --> 00:18:51.000]  同女生子,這些孩子需要吃奶油和蜂蜜度日
[00:18:51.000 --> 00:18:56.000]  其實是比喻他們生活的艱苦
[00:18:56.000 --> 00:19:02.000]  同女是說到達到結婚年齡的女子
[00:19:02.000 --> 00:19:08.000]  以瑪萊利的來臨不但是猶太國的拯救
[00:19:08.000 --> 00:19:13.000]  也是對外邦人的拯救
[00:19:13.000 --> 00:19:18.000]  如果你看《馬太福音》四章十四至十六節
[00:19:18.000 --> 00:19:24.000]  有提到西布倫和那佛塔利地
[00:19:24.000 --> 00:19:28.000]  都是一些外邦人住的地方
[00:19:28.000 --> 00:19:34.000]  那一座在黑暗裡的百姓看見了大綱
[00:19:34.000 --> 00:19:40.000]  他們也有機會認識這位拯救者
[00:19:40.000 --> 00:19:47.000]  其實以瑪萊利在《馬太福音》是一個很重要的主題
[00:19:47.000 --> 00:19:52.000]  正如《馬太福音》十八章二十節
[00:19:52.000 --> 00:19:56.000]  因為無論在那裡
[00:19:56.000 --> 00:19:59.000]  有兩三個人奉我的名聚會
[00:19:59.000 --> 00:20:03.000]  那裡就有我在他們中間
[00:20:03.000 --> 00:20:09.000]  強調神在教會在信徒當中
[00:20:09.000 --> 00:20:16.000]  特別當我們同心合意參與聚會
[00:20:16.000 --> 00:20:21.000]  神就願意去祝福和我們同在
[00:20:21.000 --> 00:20:26.000]  另外《馬太福音》二十八章二十節
[00:20:26.000 --> 00:20:33.000]  「我嘗與你們同在,直到世界的末了」
[00:20:33.000 --> 00:20:39.000]  是說到這個同在延伸到世界的末了
[00:20:39.000 --> 00:20:43.000]  即是說到耶穌基督再來的時候
[00:20:43.000 --> 00:20:48.000]  神與我們同在,神與教會同在
[00:20:48.000 --> 00:20:52.000]  直到世界的末了
[00:20:52.000 --> 00:20:58.000]  神應許與我們同在,真是好得無比
[00:20:58.000 --> 00:21:01.000]  無論遇到什麼事情
[00:21:01.000 --> 00:21:06.000]  我們都不需要擔驚受怕
[00:21:06.000 --> 00:21:12.000]  因為神應許與我們去面對
[00:21:12.000 --> 00:21:22.000]  在十二月十一日就是小西灣方堂
[00:21:22.000 --> 00:21:26.000]  廿五週年的堂慶
[00:21:26.000 --> 00:21:31.000]  當中朱牧師有提到
[00:21:31.000 --> 00:21:37.000]  原來小西灣校這個地方
[00:21:37.000 --> 00:21:40.000]  其實因為初時學生不夠
[00:21:40.000 --> 00:21:45.000]  所以有好幾年都是有虧蝕的情況
[00:21:45.000 --> 00:21:48.000]  開前教育測樽小組成員
[00:21:48.000 --> 00:21:56.000]  他們同意繼續來到辦學
[00:21:56.000 --> 00:22:00.000]  作出一個承擔他們的不足
[00:22:00.000 --> 00:22:03.000]  直到這兩年
[00:22:03.000 --> 00:22:10.000]  學生一路多起來,不需要虧蝕
[00:22:10.000 --> 00:22:16.000]  看到神的看顧,神的引領
[00:22:16.000 --> 00:22:21.000]  宗賢面對很大的困難
[00:22:21.000 --> 00:22:24.000]  當我們願意去交託主的時候
[00:22:24.000 --> 00:22:28.000]  祂就會開路
[00:22:28.000 --> 00:22:33.000]  在維修委員會之前
[00:22:33.000 --> 00:22:36.000]  或者很多弟兄姊妹都會擔心
[00:22:36.000 --> 00:22:41.000]  我們外場維修的經費不足
[00:22:41.000 --> 00:22:44.000]  正正我們同樣看到
[00:22:44.000 --> 00:22:47.000]  神在不同的弟兄姊妹內心裡
[00:22:47.000 --> 00:22:50.000]  做感動的工作
[00:22:50.000 --> 00:22:54.000]  弟兄姊妹都是樂意去支持
[00:22:54.000 --> 00:22:57.000]  獻上各人的心力
[00:22:57.000 --> 00:23:01.000]  現時這些費用已經付清
[00:23:01.000 --> 00:23:04.000]  實在好感謝神的恩典
[00:23:04.000 --> 00:23:08.000]  體會到弟兄姊妹同心來到建造
[00:23:08.000 --> 00:23:10.000]  齊浸家
[00:23:10.000 --> 00:23:14.000]  聖靈在各人的心裡邊去感動
[00:23:14.000 --> 00:23:17.000]  願意彼此去支持
[00:23:17.000 --> 00:23:19.000]  去關心
[00:23:19.000 --> 00:23:21.000]  去代禱
[00:23:21.000 --> 00:23:25.000]  盼望神的靈繼續引導我們
[00:23:25.000 --> 00:23:28.000]  跟隨祂
[00:23:28.000 --> 00:23:30.000]  前一天
[00:23:30.000 --> 00:23:33.000]  都有二十位弟兄姊妹
[00:23:33.000 --> 00:23:36.000]  他們去了退修營
[00:23:36.000 --> 00:23:41.000]  這也是他們的一個選擇
[00:23:41.000 --> 00:23:44.000]  他們願意有多些時間
[00:23:44.000 --> 00:23:48.000]  來親近恩主
[00:23:48.000 --> 00:23:51.000]  他們覺得是很值得
[00:23:51.000 --> 00:23:54.000]  我相信他們的領袖
[00:23:54.000 --> 00:24:00.000]  或許比他們期望的得到更多
[00:24:00.000 --> 00:24:05.000]  我相信神繼續去建立
[00:24:05.000 --> 00:24:08.000]  我們的屬靈生命
[00:24:08.000 --> 00:24:11.000]  耶穌基督的降生
[00:24:11.000 --> 00:24:15.000]  代表祂願意跟我們同在
[00:24:15.000 --> 00:24:18.000]  透過聖靈的感應
[00:24:18.000 --> 00:24:22.000]  耶穌來到我們當中成為人
[00:24:22.000 --> 00:24:25.000]  也是一位神
[00:24:25.000 --> 00:24:28.000]  祂能夠拯救世人
[00:24:28.000 --> 00:24:31.000]  脫離罪惡
[00:24:31.000 --> 00:24:33.000]  有神同在
[00:24:33.000 --> 00:24:38.000]  若是能夠去順服神的吩咐
[00:24:38.000 --> 00:24:41.000]  娶過瑪利亞尼
[00:24:41.000 --> 00:24:44.000]  神應許跟我們同在
[00:24:44.000 --> 00:24:47.000]  直到世界的末了
[00:24:47.000 --> 00:24:51.000]  盼望我們憑著這個應許
[00:24:51.000 --> 00:24:56.000]  我們樂意的跟神更加的親近
[00:24:56.000 --> 00:25:00.000]  去尋求祂的心意來生活
[00:25:00.000 --> 00:25:02.000]  讓我們更加體會到
[00:25:02.000 --> 00:25:04.000]  神在我們生命當中
[00:25:04.000 --> 00:25:08.000]  大大的祝福
[00:25:08.000 --> 00:25:16.000]  我們同心禱告
[00:25:16.000 --> 00:25:21.000]  親愛的恩主
[00:25:21.000 --> 00:25:24.000]  很感謝祢
[00:25:24.000 --> 00:25:28.000]  講道與我們同在
[00:25:28.000 --> 00:25:31.000]  事實上
[00:25:31.000 --> 00:25:36.000]  祢每時每刻去看顧
[00:25:36.000 --> 00:25:39.000]  就是我們未認識祢
[00:25:39.000 --> 00:25:43.000]  祢已經跟我們同在
[00:25:43.000 --> 00:25:49.000]  祢知道我們所思所想
[00:25:49.000 --> 00:25:52.000]  祢知道我們的表現
[00:25:52.000 --> 00:25:55.000]  行為是怎樣
[00:25:55.000 --> 00:26:01.000]  祢都不會計較我們的罪惡
[00:26:01.000 --> 00:26:06.000]  祢仍然是接納歡迎我們
[00:26:06.000 --> 00:26:08.000]  來到你的庚前
[00:26:08.000 --> 00:26:13.000]  我們實在感謝讚美祢
[00:26:13.000 --> 00:26:15.000]  神啊
[00:26:15.000 --> 00:26:19.000]  由我們有這個肯定
[00:26:19.000 --> 00:26:25.000]  祢成為我們生命的指引
[00:26:25.000 --> 00:26:32.000]  祢成為我們前路的導航者
[00:26:32.000 --> 00:26:36.000]  我們實在願意跟隨祢
[00:26:36.000 --> 00:26:39.000]  緊緊的跟隨祢
[00:26:39.000 --> 00:26:43.000]  愛祢更多更深
[00:26:43.000 --> 00:26:45.000]  祢的吩咐就是叫我們
[00:26:45.000 --> 00:26:51.000]  盡心盡性盡義盡力去愛祢
[00:26:51.000 --> 00:26:55.000]  並且能夠愛人如己
[00:26:55.000 --> 00:26:58.000]  願主的令繼續引導我們
[00:26:58.000 --> 00:27:01.000]  信服祢的大靈
[00:27:01.000 --> 00:27:04.000]  以上祈禱奉主耶穌基督的名
[00:27:04.000 --> 00:27:04.500]  阿母
