
[00:00:00.000 --> 00:00:03.680]  我相信對很多人來說
[00:02:24.240 --> 00:02:29.920]  今天我們來到以色列書的第八章
[00:02:29.920 --> 00:02:34.800]  其實我們可以將第八章至到第十一章
[00:02:34.800 --> 00:02:35.760]  很長對不對?
[00:02:35.760 --> 00:02:36.800]  八、九、十、十一
[00:02:36.800 --> 00:02:38.640]  四章聖經
[00:02:38.640 --> 00:02:40.800]  合起來看
[00:02:40.800 --> 00:02:44.320]  當然我們沒有時間逐章逐節地看
[00:02:44.320 --> 00:02:45.200]  為什麼呢?
[00:02:45.200 --> 00:02:49.360]  這裡其實是一個很長的段落
[00:02:49.360 --> 00:02:55.920]  是講到以色列在當中看到的異象
[00:02:55.920 --> 00:03:00.800]  其實在整個以色列書裏面的異象不少
[00:03:00.800 --> 00:03:05.440]  可能對於大家來說比較熟悉的就是
[00:03:05.440 --> 00:03:06.720]  第一章
[00:03:06.720 --> 00:03:09.280]  他接受呼召的時候
[00:03:09.280 --> 00:03:11.840]  又或者三十七章
[00:03:11.840 --> 00:03:14.080]  這個枯骨復生
[00:03:14.080 --> 00:03:16.560]  形成一個軍隊
[00:03:16.560 --> 00:03:18.480]  這些會比較熟悉
[00:03:18.480 --> 00:03:20.960]  今天我要講這一段的經文
[00:03:20.960 --> 00:03:24.480]  都是他看到的異象的一部分
[00:03:24.480 --> 00:03:27.200]  但是仍然非常重要
[00:03:27.200 --> 00:03:29.760]  因為可以幫助到我們
[00:03:29.760 --> 00:03:32.880]  究竟在我們的生命當中
[00:03:32.880 --> 00:03:34.880]  哪些事情要做
[00:03:34.880 --> 00:03:37.040]  哪些事情不要做
[00:03:37.040 --> 00:03:41.120]  究竟我們應該怎樣去抉擇
[00:03:41.120 --> 00:03:44.400]  究竟由第八章開始
[00:03:44.400 --> 00:03:48.800]  這一連串的異象是何時發生的呢?
[00:03:48.800 --> 00:03:51.760]  請大家先聽我讀出
[00:03:51.760 --> 00:03:56.880]  第一至第三節的上半節的聖經
[00:03:56.880 --> 00:03:58.320]  經文這樣說
[00:03:58.320 --> 00:04:00.960]  第六年六月初五日
[00:04:00.960 --> 00:04:02.560]  我坐在家中
[00:04:02.560 --> 00:04:06.000]  猶大的眾長老坐在我面前
[00:04:06.000 --> 00:04:08.800]  在那裡煮耶和華的靈
[00:04:08.800 --> 00:04:11.120]  降在我身上
[00:04:11.120 --> 00:04:12.400]  我觀看
[00:04:12.400 --> 00:04:16.240]  見有形象彷彿火的形狀
[00:04:16.240 --> 00:04:19.440]  從他腰以下的形狀有火
[00:04:19.440 --> 00:04:22.080]  從他腰以上的光輝
[00:04:22.080 --> 00:04:23.920]  有光輝的形狀
[00:04:23.920 --> 00:04:27.760]  彷彿光耀的精感
[00:04:27.760 --> 00:04:31.600]  他伸出彷彿一隻手的樣式
[00:04:31.600 --> 00:04:34.640]  抓住我的一柳頭髮
[00:04:34.640 --> 00:04:38.240]  靈就將我舉到天地中間
[00:04:38.240 --> 00:04:40.240]  在神的異象中
[00:04:40.240 --> 00:04:46.160]  帶我到耶路撒冷朝北的內院門口
[00:04:46.160 --> 00:04:49.360]  經文在第一節的時候
[00:04:49.360 --> 00:04:51.760]  告訴我們這件事
[00:04:51.760 --> 00:04:57.680]  是發生在第六年六月初五日
[00:04:57.680 --> 00:05:05.360]  這個日子是成捲以西傑書第二次提到的日期
[00:05:05.360 --> 00:05:09.200]  第一次提到的日期是由第一章
[00:05:09.200 --> 00:05:12.000]  他見到神的榮耀開始計
[00:05:12.000 --> 00:05:13.280]  來到這裡
[00:05:13.280 --> 00:05:17.680]  說的是第六年六月初五日
[00:05:17.680 --> 00:05:21.360]  就是有十四個月的時間
[00:05:21.360 --> 00:05:23.120]  就是要告訴我們
[00:05:23.120 --> 00:05:27.120]  即使在流亡的生活裡面
[00:05:27.120 --> 00:05:29.280]  原來這群以色列民
[00:05:29.280 --> 00:05:35.440]  他們仍然有某種程度的組織和敬拜
[00:05:35.440 --> 00:05:40.960]  祭司表面上仍然履行他們的職責
[00:05:40.960 --> 00:05:43.040]  不過當然
[00:05:43.040 --> 00:05:45.040]  祭司履行職責
[00:05:45.040 --> 00:05:48.080]  可以不代表什麼
[00:05:48.080 --> 00:05:52.080]  一會兒我們繼續看下去就知道了
[00:05:52.080 --> 00:05:53.760]  這裡告訴我們
[00:05:53.760 --> 00:05:58.640]  當神的靈臨到以西傑身上的時候
[00:05:58.640 --> 00:06:01.120]  他第一樣看到的東西
[00:06:01.120 --> 00:06:05.200]  就是一個很熟口熟面的景象
[00:06:05.200 --> 00:06:07.200]  而這個景象
[00:06:07.200 --> 00:06:10.800]  其實就是在第一章
[00:06:10.800 --> 00:06:14.960]  第26至第28節出現過
[00:06:14.960 --> 00:06:17.680]  那裡說是有火的形狀
[00:06:17.680 --> 00:06:18.720]  很光
[00:06:18.720 --> 00:06:20.960]  好像晶金一樣
[00:06:20.960 --> 00:06:23.040]  類似的描述
[00:06:23.040 --> 00:06:27.840]  其實一直到《新約聖經》最後一卷書
[00:06:27.840 --> 00:06:30.240]  啟示錄的第一章
[00:06:30.240 --> 00:06:31.760]  都有出現過
[00:06:31.760 --> 00:06:33.600]  讀兩節給你們聽
[00:06:33.600 --> 00:06:36.560]  一章十四和十六節
[00:06:36.560 --> 00:06:38.800]  一章十四節是這樣說的
[00:06:38.800 --> 00:06:42.080]  「他的頭髮頭與髮皆白
[00:06:42.080 --> 00:06:44.400]  如白羊毛如雪
[00:06:44.400 --> 00:06:47.200]  眼目如同火焰」
[00:06:47.200 --> 00:06:48.640]  十六節說什麼呢?
[00:06:48.640 --> 00:06:50.560]  「他右手拿著七星
[00:06:50.560 --> 00:06:54.880]  從他口中出來一把兩刃利劍
[00:06:54.880 --> 00:06:58.240]  面貌如同烈日放光」
[00:06:58.240 --> 00:07:02.560]  火的形象很明顯
[00:07:02.560 --> 00:07:03.920]  就好像一把火燒了
[00:07:03.920 --> 00:07:05.040]  燒了什麼呢?
[00:07:05.040 --> 00:07:06.160]  燒了那些罪
[00:07:06.160 --> 00:07:08.640]  光就是光到
[00:07:08.640 --> 00:07:12.960]  燦爛到沒有東西可以隱藏
[00:07:12.960 --> 00:07:16.720]  所以到希臘書四章十三節
[00:07:16.720 --> 00:07:17.760]  就這樣說
[00:07:17.760 --> 00:07:23.120]  「並且被造的沒有一樣在他面前不顯然的
[00:07:23.120 --> 00:07:28.000]  原來萬物在那與我們有關係的主眼前
[00:07:28.000 --> 00:07:30.560]  都是赤露敞開的」
[00:07:30.560 --> 00:07:32.800]  如果大家還記得
[00:07:32.800 --> 00:07:35.520]  以色列書在第五章的時候
[00:07:35.520 --> 00:07:37.280]  我曾經說過
[00:07:37.280 --> 00:07:43.680]  他按照指示割了他的鬍鬚和頭髮
[00:07:43.680 --> 00:07:46.800]  象徵不單止他們會被圍困
[00:07:46.800 --> 00:07:50.160]  這也是一個羞辱的記號
[00:07:50.160 --> 00:07:51.360]  沒有尊嚴
[00:07:51.360 --> 00:07:52.640]  被擄了
[00:07:52.640 --> 00:07:54.960]  過了一段時間
[00:07:54.960 --> 00:07:56.880]  頭髮長出來了
[00:07:56.880 --> 00:07:59.600]  他雖然身在巴比倫
[00:07:59.600 --> 00:08:02.240]  但剛才讀過第三節的經文
[00:08:02.240 --> 00:08:03.520]  就告訴我們
[00:08:03.520 --> 00:08:05.440]  靈抓住他的頭髮
[00:08:05.440 --> 00:08:08.960]  帶他回到耶路撒冷
[00:08:08.960 --> 00:08:10.400]  在哪裡呢?
[00:08:10.400 --> 00:08:13.440]  朝北的內院門口
[00:08:13.440 --> 00:08:16.000]  內院是在說聖殿
[00:08:16.000 --> 00:08:21.280]  以色列一開始就認出耶路撒冷是上帝自己
[00:08:21.280 --> 00:08:23.680]  他知道神要給他意象
[00:08:23.680 --> 00:08:27.040]  所以他就靜靜地聽
[00:08:27.040 --> 00:08:29.040]  預備好去接受
[00:08:29.040 --> 00:08:33.280]  當中他看到的有四件事
[00:08:33.280 --> 00:08:36.720]  按照經文在第三節的下半節
[00:08:36.720 --> 00:08:38.800]  第六節是這樣說的
[00:08:38.800 --> 00:08:41.520]  我想請大家跟我一起讀
[00:08:41.520 --> 00:08:42.880]  好,預備起
[00:08:42.880 --> 00:08:47.360]  在哪裡有觸動主路偶像的座位
[00:08:47.360 --> 00:08:49.920]  就是耶動記斜的
[00:08:49.920 --> 00:08:54.240]  誰知在哪裡有以色列神的榮耀
[00:08:54.240 --> 00:08:58.240]  形狀與我在平原所見的一樣
[00:08:58.240 --> 00:09:00.080]  神對我說
[00:09:00.080 --> 00:09:03.680]  人子啊,你舉目向北觀看
[00:09:03.680 --> 00:09:06.400]  我就舉目向北觀看
[00:09:06.400 --> 00:09:09.120]  見祭壇門的北邊
[00:09:09.120 --> 00:09:13.360]  在門口有這野忌邪的偶像
[00:09:13.360 --> 00:09:15.360]  又對我說
[00:09:15.360 --> 00:09:18.960]  人子啊,以色列家所行的
[00:09:18.960 --> 00:09:22.880]  就是在此行這大可憎的事
[00:09:22.880 --> 00:09:25.680]  使我遠離我的聖所
[00:09:25.680 --> 00:09:27.680]  你看見了嗎?
[00:09:27.680 --> 00:09:31.920]  你還要看見另有大可憎的事
[00:09:31.920 --> 00:09:37.040]  第三節下半節說到
[00:09:37.040 --> 00:09:41.200]  以色列見到一個偶像的座位
[00:09:41.200 --> 00:09:43.200]  這個偶像是怎樣的呢?
[00:09:43.200 --> 00:09:46.000]  是耶動記斜的
[00:09:46.000 --> 00:09:50.960]  第五節最後那句說法也很類似
[00:09:50.960 --> 00:09:55.760]  在門口有這個記斜的偶像
[00:09:55.760 --> 00:10:00.080]  呂鎮忠譯本譯得比較清楚
[00:10:00.080 --> 00:10:04.880]  將他譯作「野主疾奮的雕像」
[00:10:04.880 --> 00:10:12.640]  而這個偶像正正放在入聖殿經過的門口
[00:10:12.640 --> 00:10:15.120]  之前也說過
[00:10:15.120 --> 00:10:19.200]  以西傑是來自一個祭司的家族
[00:10:19.200 --> 00:10:24.400]  所以他很明白上帝是聖傑的
[00:10:24.400 --> 00:10:30.000]  現在這個偶像竟然是督眼督鼻
[00:10:30.000 --> 00:10:36.160]  放在原本是敬拜耶和華的聖殿的門口
[00:10:36.160 --> 00:10:38.960]  神是記斜的
[00:10:38.960 --> 00:10:43.280]  早在《春埃及記》第20章第4-5節
[00:10:43.280 --> 00:10:46.960]  他已經憤慈他的子民這樣說
[00:10:46.960 --> 00:10:49.680]  「不可為自己雕刻偶像
[00:10:49.680 --> 00:10:51.760]  也不可作甚麼形像
[00:10:51.760 --> 00:10:57.360]  彷彿上天、下地和地底下的水中的百物
[00:10:57.360 --> 00:11:01.520]  不可跪拜那些像,也不可侍奉他
[00:11:01.520 --> 00:11:05.680]  因為我耶和華,你的神是記斜的神
[00:11:05.680 --> 00:11:08.720]  恨我的,我必追討他的罪
[00:11:08.720 --> 00:11:12.080]  至父及子,直到三、四代」
[00:11:12.080 --> 00:11:16.080]  這是摩西五經早就教了
[00:11:16.080 --> 00:11:19.280]  來到第8章第4節
[00:11:19.280 --> 00:11:21.360]  經文更加提醒我們
[00:11:21.360 --> 00:11:24.560]  在那裏有以色列神的榮耀
[00:11:24.560 --> 00:11:27.040]  那裏就是聖殿
[00:11:27.040 --> 00:11:29.440]  還須要多慈悲
[00:11:29.440 --> 00:11:33.200]  因為對比神的榮耀
[00:11:33.200 --> 00:11:38.400]  這個偶像的邪惡就更加突出
[00:11:38.400 --> 00:11:44.000]  究竟這個惹主憤怒的雕像
[00:11:44.000 --> 00:11:46.240]  呂鎮忠譯本是這樣
[00:11:46.240 --> 00:11:48.160]  究竟是甚麼來的
[00:11:48.160 --> 00:11:52.320]  有些聖經學者估計是亞瑟拉
[00:11:52.320 --> 00:11:58.080]  在馬來西亞王的時候就曾經將這個偶像
[00:11:58.080 --> 00:12:00.400]  樹立在聖殿裏面
[00:12:00.400 --> 00:12:04.400]  不過及後去到約西亞王的時候
[00:12:04.400 --> 00:12:06.080]  因為宗教改革
[00:12:06.080 --> 00:12:09.440]  就燒了這些亞瑟拉的神像
[00:12:09.440 --> 00:12:12.000]  當然可能燒不了那麼多
[00:12:12.000 --> 00:12:15.360]  周圍還有很多其他的也說不定
[00:12:15.360 --> 00:12:18.560]  第6節經文那裏
[00:12:18.560 --> 00:12:22.720]  就說這是一件大可憎的事
[00:12:22.720 --> 00:12:26.000]  我就用了這個說法
[00:12:26.000 --> 00:12:29.760]  作為我今天訊息的講題
[00:12:29.760 --> 00:12:35.200]  因為這幾個字的確在第8章裏面
[00:12:35.200 --> 00:12:37.920]  出現過很多很多次
[00:12:37.920 --> 00:12:42.320]  我們試一下去看其他的翻譯
[00:12:42.320 --> 00:12:46.640]  我們就知道究竟神怎樣看這些偶像
[00:12:46.640 --> 00:12:48.640]  究竟他的感覺是怎樣
[00:12:48.640 --> 00:12:50.720]  看到這些東西的時候
[00:12:50.720 --> 00:12:54.480]  呂鎮忠將它翻譯成為「厭惡」
[00:12:54.480 --> 00:12:58.080]  施高在不同的經節裏面
[00:12:58.080 --> 00:12:59.280]  同一個字
[00:12:59.280 --> 00:13:01.600]  翻譯它成為「醜惡」
[00:13:01.600 --> 00:13:03.120]  「窮凶極惡」
[00:13:03.120 --> 00:13:05.680]  「可憎惡」
[00:13:05.680 --> 00:13:10.480]  我相信這裏沒有清楚講明
[00:13:10.480 --> 00:13:14.480]  究竟這個偶像是甚麼偶像
[00:13:14.480 --> 00:13:17.360]  是有原因的
[00:13:17.360 --> 00:13:23.200]  因為任何引誘我們的心去離開神的
[00:13:23.200 --> 00:13:27.120]  其實就是我們的偶像
[00:13:27.120 --> 00:13:31.120]  如果剛才大家讀第5章的時候
[00:13:31.120 --> 00:13:33.680]  你細心想一想
[00:13:33.680 --> 00:13:35.920]  為甚麼這個偶像
[00:13:35.920 --> 00:13:38.720]  是要放在進去聖殿
[00:13:38.720 --> 00:13:44.560]  沿途經過這麼顯眼的位置
[00:13:44.560 --> 00:13:46.000]  很簡單
[00:13:46.000 --> 00:13:47.840]  你進去的時候會經過
[00:13:47.840 --> 00:13:52.240]  即是你出來的時候
[00:13:52.240 --> 00:13:55.200]  當你一離開聖殿
[00:13:55.200 --> 00:13:59.760]  又回到偶像崇拜
[00:13:59.760 --> 00:14:01.760]  你不會有任務出的
[00:14:01.760 --> 00:14:04.080]  進去出來
[00:14:04.080 --> 00:14:07.520]  又是這個東西
[00:14:07.520 --> 00:14:12.480]  所以單單缺志信耶穌
[00:14:12.480 --> 00:14:13.920]  說自己是信耶穌
[00:14:13.920 --> 00:14:17.760]  每個星期都回去聖殿
[00:14:17.760 --> 00:14:19.920]  回教會崇拜
[00:14:19.920 --> 00:14:23.360]  我想告訴大家是沒有用的
[00:14:23.360 --> 00:14:27.600]  因為只要我們的腳踏出教會
[00:14:27.600 --> 00:14:34.880]  原來耶穌基督和我們的生活是沒有關係的
[00:14:34.880 --> 00:14:36.720]  無論我們是在讀書
[00:14:36.720 --> 00:14:38.480]  還是在工作
[00:14:38.480 --> 00:14:41.520]  因為我們覺得我們的學校
[00:14:41.520 --> 00:14:43.040]  我們的學校生活
[00:14:43.040 --> 00:14:44.720]  我們的工作間
[00:14:44.720 --> 00:14:49.680]  我們沒有辦法看到耶穌在其中
[00:14:49.680 --> 00:14:53.360]  於是學生就希望快點放假
[00:14:53.360 --> 00:14:56.320]  正在工作的就希望快點退休
[00:14:56.320 --> 00:15:00.000]  然後就一心去想
[00:15:00.000 --> 00:15:04.080]  去做一些自己想做的事
[00:15:04.080 --> 00:15:09.040]  主耶穌就是這樣被我們放在一旁
[00:15:09.040 --> 00:15:13.840]  還有面對很多人生重要的決定
[00:15:13.840 --> 00:15:15.840]  和誰拍拖
[00:15:15.840 --> 00:15:20.960]  又或者最近很多人討論的課題
[00:15:20.960 --> 00:15:23.200]  移民還是不移民
[00:15:23.200 --> 00:15:26.800]  為了子女
[00:15:26.800 --> 00:15:29.200]  沒有說對還是錯
[00:15:29.200 --> 00:15:39.760]  重要的是我們有沒有把上帝放在我們這麼多以上說過的考慮當中
[00:15:39.760 --> 00:15:45.840]  所以雖然聖殿是代表了神的臨在
[00:15:45.840 --> 00:15:52.240]  但是如果我們每個星期只回來一個多小時
[00:15:52.240 --> 00:15:55.920]  然後上帝給你一個多小時
[00:15:55.920 --> 00:16:06.400]  一出了門口然後我們就把我們的生活和信仰分開
[00:16:06.400 --> 00:16:15.120]  其實我們就是這樣回到我們的偶像崇拜那裡
[00:16:15.120 --> 00:16:16.720]  結果是怎樣?
[00:16:16.720 --> 00:16:18.160]  第六節
[00:16:18.160 --> 00:16:23.280]  神是會遠離我的聖所
[00:16:23.280 --> 00:16:29.040]  經文在第七至第十二節這樣說
[00:16:29.040 --> 00:16:31.520]  祂領我到縣的門口
[00:16:31.520 --> 00:16:35.440]  我觀看見牆上有個窟窿
[00:16:35.440 --> 00:16:36.720]  祂對我說
[00:16:36.720 --> 00:16:38.000]  人子啊
[00:16:38.000 --> 00:16:39.360]  你要挖牆
[00:16:39.360 --> 00:16:40.960]  我一挖牆
[00:16:40.960 --> 00:16:42.640]  見有一門
[00:16:42.640 --> 00:16:44.000]  祂說
[00:16:44.000 --> 00:16:45.040]  你進去
[00:16:45.040 --> 00:16:50.160]  看他們在這裡所行可憎的惡事
[00:16:50.160 --> 00:16:51.440]  我進去一看
[00:16:51.440 --> 00:16:57.440]  誰知四面牆上滑著各樣爬物和可憎的走獸
[00:16:57.440 --> 00:17:01.680]  並以色列家的一切偶像
[00:17:01.680 --> 00:17:07.440]  在這些像前有以色列家的七十個長老站立
[00:17:07.440 --> 00:17:11.920]  沙番的兒子亞撒尼亞也站在其中
[00:17:11.920 --> 00:17:14.000]  各人手拿香爐
[00:17:14.000 --> 00:17:17.280]  煙雲的香氣上騰
[00:17:17.280 --> 00:17:18.320]  祂對我說
[00:17:18.320 --> 00:17:19.200]  人子啊
[00:17:19.200 --> 00:17:22.800]  以色列家的長老暗中在各人
[00:17:22.800 --> 00:17:26.240]  畫像屋裡所行的
[00:17:26.240 --> 00:17:27.920]  你看見了嗎?
[00:17:27.920 --> 00:17:29.120]  他們常說
[00:17:29.120 --> 00:17:31.360]  耶和華看不見我們
[00:17:31.360 --> 00:17:34.720]  耶和華已經離棄這地
[00:17:34.720 --> 00:17:39.360]  這是第二件大可憎的事
[00:17:39.360 --> 00:17:42.000]  裡面有七十個長老
[00:17:42.000 --> 00:17:46.560]  躲在房間裡燒香膜拜
[00:17:46.560 --> 00:17:54.720]  而這房間牆上畫了各樣的爬物走獸和偶像
[00:17:54.720 --> 00:18:00.960]  七十這個數字在聖經裡不只出現過一次
[00:18:00.960 --> 00:18:05.120]  可以代表整個以色列的民族
[00:18:05.120 --> 00:18:10.000]  因為當以色列家去到埃及地的時候
[00:18:10.000 --> 00:18:12.480]  正是七十個人
[00:18:12.480 --> 00:18:18.880]  而西約聖經裡當耶穌派完十二個門徒出去之後
[00:18:18.880 --> 00:18:23.200]  第二次再派多七十個人出去
[00:18:23.200 --> 00:18:26.560]  正是代表他們的領袖
[00:18:26.560 --> 00:18:32.960]  所以第十一節說到七十個長老就是以色列人的代表
[00:18:32.960 --> 00:18:37.840]  這七十個人裡有一個人是被提名的
[00:18:37.840 --> 00:18:41.280]  就是沙番的兒子亞撒尼亞
[00:18:41.280 --> 00:18:43.040]  沙番是誰呢?
[00:18:43.040 --> 00:18:48.080]  很可能是獵王記下二十二章第三節
[00:18:48.080 --> 00:18:52.480]  講到在約西亞的年代
[00:18:52.480 --> 00:18:54.160]  他是一個文士
[00:18:54.160 --> 00:18:58.400]  當時祭司找到律法書
[00:18:58.400 --> 00:19:03.680]  托沙番轉交給約西亞王
[00:19:03.680 --> 00:19:05.280]  就是因為這樣
[00:19:05.280 --> 00:19:08.560]  這個宗教改革才得以開始
[00:19:08.560 --> 00:19:13.280]  不過到今天他的兒子亞撒尼亞
[00:19:13.280 --> 00:19:22.160]  竟然聯同以色列人的首領代表鬼鬼祟祟拜偶像
[00:19:22.160 --> 00:19:25.040]  怎麼秘密法呢?
[00:19:25.040 --> 00:19:32.560]  第七節起初說以色列人只看到牆上有個窟窿
[00:19:32.560 --> 00:19:34.480]  什麼都看不到
[00:19:34.480 --> 00:19:39.680]  但是他就根據神的指示挖來
[00:19:39.680 --> 00:19:43.680]  誰知道當他一直挖掘下去
[00:19:43.680 --> 00:19:45.760]  他在那裡看到一道門
[00:19:45.760 --> 00:19:50.160]  然後從那道門進去
[00:19:50.160 --> 00:19:56.880]  在牆壁上畫了很多的走獸圖畫
[00:19:56.880 --> 00:20:01.120]  紙是包不住火的
[00:20:01.120 --> 00:20:04.720]  我相信大家最近都有留意新聞
[00:20:04.720 --> 00:20:12.000]  變種病毒是透過兩個外籍人士流入社區
[00:20:12.000 --> 00:20:17.200]  搞到有二千多人被送進了竹篙灣
[00:20:17.200 --> 00:20:23.040]  經過基因排序和衛生署的追蹤
[00:20:23.040 --> 00:20:27.360]  終於那個印度裔的男士
[00:20:27.360 --> 00:20:31.360]  和他非籍的女性朋友
[00:20:31.360 --> 00:20:35.920]  因為涉嫌隱瞞他們的行蹤
[00:20:35.920 --> 00:20:37.920]  結果就被人抓了
[00:20:37.920 --> 00:20:41.680]  所以我們千萬不要以為我們所做的事
[00:20:41.680 --> 00:20:43.680]  神看不到
[00:20:43.680 --> 00:20:45.680]  什麼都看得到
[00:20:45.680 --> 00:20:49.280]  按照《創世紀》的第一章
[00:20:49.280 --> 00:20:55.760]  這七十個長老所畫出來的這些圖畫
[00:20:55.760 --> 00:20:58.000]  無論是走獸、爬物
[00:20:58.000 --> 00:21:02.880]  其實全部都是上帝創造的一部分
[00:21:02.880 --> 00:21:05.520]  不過十二節竟然告訴我們
[00:21:05.520 --> 00:21:07.520]  他們反過來
[00:21:07.520 --> 00:21:14.080]  這些走獸竟然成為了他們無敗的對象
[00:21:14.080 --> 00:21:16.080]  結果是怎樣?
[00:21:16.080 --> 00:21:19.200]  好像剛才說的第六節
[00:21:19.200 --> 00:21:21.680]  十二節的下半節
[00:21:21.680 --> 00:21:23.680]  最後那句是怎樣說的?
[00:21:23.680 --> 00:21:26.560]  他們常說:看不見我們
[00:21:26.560 --> 00:21:29.760]  也會說已經離棄這地
[00:21:29.760 --> 00:21:33.760]  這七十個長老自己知道自己的事
[00:21:33.760 --> 00:21:37.520]  他們很清楚知道
[00:21:37.520 --> 00:21:40.400]  上帝看得到
[00:21:40.400 --> 00:21:42.400]  上帝看得到之餘
[00:21:42.400 --> 00:21:47.280]  這次上帝當見不到他們了
[00:21:47.280 --> 00:21:49.280]  放棄了他們
[00:21:49.280 --> 00:21:51.600]  放棄了這個地方
[00:21:51.600 --> 00:21:56.320]  這個民族不再理會他們做些什麼
[00:21:56.320 --> 00:22:00.000]  如果去到一個這樣的田地
[00:22:00.000 --> 00:22:04.240]  是不是很難過?
[00:22:04.240 --> 00:22:10.080]  接著神又引領以色列先知去看第三個二章
[00:22:10.080 --> 00:22:13.680]  十三至十五節
[00:22:13.680 --> 00:22:15.680]  經文這樣說
[00:22:15.680 --> 00:22:22.800]  祂又說:你還要看見他們令外行大可憎的事?
[00:22:22.800 --> 00:22:27.440]  祂領我到瑤華殿外院朝北的門口
[00:22:27.440 --> 00:22:31.040]  誰知在那裡有婦女坐著
[00:22:31.040 --> 00:22:34.480]  為達無私哭泣
[00:22:34.480 --> 00:22:36.480]  祂對我說:人子啊
[00:22:36.480 --> 00:22:38.000]  你看見了麼?
[00:22:38.000 --> 00:22:42.560]  你還要看見比這更可憎的事?
[00:22:42.560 --> 00:22:46.880]  第十四節說的達無私
[00:22:46.880 --> 00:22:51.360]  是巴比倫人所膜拜的偶像
[00:22:51.360 --> 00:22:55.760]  巴比倫人認為他是負責掌管農作物收成
[00:22:55.760 --> 00:22:57.440]  豐不豐收就靠他了
[00:22:57.440 --> 00:23:01.520]  能不能生育也是靠他了
[00:23:01.520 --> 00:23:06.640]  這裡說的婦女為達無私哭泣
[00:23:06.640 --> 00:23:12.320]  因為他們所膜拜的神已經死了
[00:23:12.320 --> 00:23:14.560]  祂希望他們翻生
[00:23:14.560 --> 00:23:18.000]  然後繼續賜福給他們
[00:23:18.000 --> 00:23:20.800]  給他們想要的東西
[00:23:20.800 --> 00:23:24.320]  而在膜拜的過程中
[00:23:24.320 --> 00:23:29.760]  往往會涉及一些不道德的荒淫行為
[00:23:29.760 --> 00:23:36.000]  而在當中正正就是這兩個原因
[00:23:36.000 --> 00:23:40.640]  令到神覺得他們是厭惡可憎
[00:23:40.640 --> 00:23:43.520]  聖經很清楚告訴我們
[00:23:43.520 --> 00:23:49.600]  私慾是從內心出來的
[00:23:49.600 --> 00:23:53.920]  人會為了得到自己渴求的東西
[00:23:53.920 --> 00:23:57.360]  無論是財富、權力
[00:23:57.360 --> 00:24:03.120]  甚至是一段關係而無所不用其極
[00:24:03.120 --> 00:24:06.960]  甚至不惜得罪神
[00:24:06.960 --> 00:24:08.960]  去滿足自己的慾望
[00:24:08.960 --> 00:24:13.120]  經文十四節提到
[00:24:13.120 --> 00:24:18.560]  這件事發生在耶和華殿外院朝北的門口
[00:24:18.560 --> 00:24:25.200]  所以可能是門口的外邊
[00:24:25.200 --> 00:24:28.960]  又或者是進入了門口內在外院
[00:24:28.960 --> 00:24:32.800]  他們所犯這件事的嚴重性
