
[00:00:00.000 --> 00:00:02.000]  各位來賓主內的弟兄姊妹,早晨
[00:03:13.480 --> 00:03:15.480]  他就寫了這個提摩太後書
[00:03:15.480 --> 00:03:19.480]  就去兼顧他的熟人的兒子提摩太
[00:03:19.480 --> 00:03:20.480]  他們當時是牧師
[00:03:20.480 --> 00:03:22.480]  提醒提摩太
[00:03:22.480 --> 00:03:26.480]  你要怎樣去堅忍
[00:03:26.480 --> 00:03:28.480]  去忍耐和忠誠
[00:03:28.480 --> 00:03:29.480]  成為一個榜樣
[00:03:29.480 --> 00:03:30.480]  繼續去侍奉神
[00:03:30.480 --> 00:03:32.480]  在提摩太後書的第一章第六節的時候
[00:03:32.480 --> 00:03:37.480]  說不要因為保羅自己被困的時候
[00:03:37.480 --> 00:03:40.480]  嘩真的這個是不是好人來的
[00:03:40.480 --> 00:03:44.480]  有時誰會去探一個死囚
[00:03:44.480 --> 00:03:46.480]  幾乎是死囚
[00:03:46.480 --> 00:03:49.480]  即是誰會去探望這個死囚
[00:03:49.480 --> 00:03:52.480]  還有誰會繼續去跟隨這個訊息呢
[00:03:52.480 --> 00:03:54.480]  這個訊息是不是真實的呢
[00:03:54.480 --> 00:03:56.480]  但是他說這個靠自己的能力
[00:03:56.480 --> 00:03:57.480]  我們就能夠渡過
[00:03:57.480 --> 00:03:59.480]  接著上個主日的時候
[00:03:59.480 --> 00:04:01.480]  我們藉著聖經的話語
[00:04:01.480 --> 00:04:03.480]  去教訓督察使我們歸正
[00:04:03.480 --> 00:04:04.480]  叫我們學義
[00:04:04.480 --> 00:04:05.480]  是怎樣
[00:04:05.480 --> 00:04:07.480]  能夠預備我們
[00:04:07.480 --> 00:04:10.480]  完全預備我們行各樣的善事
[00:04:10.480 --> 00:04:13.480]  其實剛才大家所唱的詩歌當中
[00:04:13.480 --> 00:04:14.480]  我們立志
[00:04:14.480 --> 00:04:16.480]  立志要去繼續侍奉神
[00:04:16.480 --> 00:04:18.480]  如果大家看回提摩太後書
[00:04:18.480 --> 00:04:20.480]  提摩太後書的時候
[00:04:20.480 --> 00:04:23.480]  其中有第十一節和第十二節提到
[00:04:23.480 --> 00:04:24.480]  你聽我讀
[00:04:24.480 --> 00:04:26.480]  第十一節這麼說
[00:04:26.480 --> 00:04:29.480]  以及我再提安提阿爾戈廉路斯德
[00:04:29.480 --> 00:04:32.480]  所遭遇的逼迫苦難
[00:04:32.480 --> 00:04:34.480]  我所忍受的是何等的逼迫
[00:04:34.480 --> 00:04:36.480]  但從這一切的苦難中
[00:04:36.480 --> 00:04:38.480]  主都把我救出來
[00:04:38.480 --> 00:04:39.480]  不但如此
[00:04:39.480 --> 00:04:41.480]  凡立志在基督耶穌裡
[00:04:41.480 --> 00:04:44.480]  競拳道日的都會受到逼迫
[00:04:44.480 --> 00:04:45.480]  所以當我們立志
[00:04:45.480 --> 00:04:47.480]  擺上我們的生命的時候
[00:04:47.480 --> 00:04:49.480]  是一件非常好的事情
[00:04:49.480 --> 00:04:50.480]  這是神所喜悅
[00:04:50.480 --> 00:04:52.480]  但是同一的時候
[00:04:52.480 --> 00:04:54.480]  我們都要預知到
[00:04:54.480 --> 00:04:55.480]  我們都會診定
[00:04:55.480 --> 00:04:57.480]  要清楚明白一件事
[00:04:57.480 --> 00:04:58.480]  我們會同樣受
[00:04:58.480 --> 00:04:59.480]  好像保羅一樣
[00:04:59.480 --> 00:05:01.480]  會遇到苦難
[00:05:01.480 --> 00:05:02.480]  各樣的困難
[00:05:02.480 --> 00:05:03.480]  侍奉的時候
[00:05:03.480 --> 00:05:04.480]  哇 好大壓力
[00:05:04.480 --> 00:05:06.480]  真的作出很難的決定
[00:05:06.480 --> 00:05:07.480]  這些苦難
[00:05:07.480 --> 00:05:09.480]  甚至有逼迫的時候
[00:05:09.480 --> 00:05:12.480]  我們都會遇到
[00:05:12.480 --> 00:05:14.480]  我們凡是立志
[00:05:14.480 --> 00:05:16.480]  擺上侍奉主耶穌的弟兄姊妹
[00:05:16.480 --> 00:05:19.480]  都會遇到這些的逼迫 苦難
[00:05:19.480 --> 00:05:21.480]  那我們怎樣去處理呢
[00:05:21.480 --> 00:05:23.480]  我們最後從第四章的時候
[00:05:23.480 --> 00:05:24.480]  我們去看
[00:05:24.480 --> 00:05:26.480]  究竟我們基督徒
[00:05:26.480 --> 00:05:29.480]  怎樣可以活出一個美滿的人生
[00:05:29.480 --> 00:05:31.480]  我們一起低頭祈禱
[00:05:31.480 --> 00:05:32.480]  愛你的主耶穌基督
[00:05:32.480 --> 00:05:33.480]  我們再次感謝你
[00:05:33.480 --> 00:05:35.480]  你藉著你的榜樣
[00:05:35.480 --> 00:05:37.480]  使得你的使徒
[00:05:37.480 --> 00:05:38.480]  能夠看到你
[00:05:38.480 --> 00:05:39.480]  成為他們的榜樣
[00:05:39.480 --> 00:05:41.480]  我們藉著聖經的話語
[00:05:41.480 --> 00:05:42.480]  都成為我們的榜樣
[00:05:42.480 --> 00:05:44.480]  求你親自對我們
[00:05:44.480 --> 00:05:45.480]  每一位弟兄姊妹
[00:05:45.480 --> 00:05:46.480]  和無道的朋友
[00:05:46.480 --> 00:05:48.480]  在心中裡面說話
[00:05:48.480 --> 00:05:50.480]  好使我們能夠明白到
[00:05:50.480 --> 00:05:52.480]  如何去緊緊地跟隨你
[00:05:52.480 --> 00:05:54.480]  直至到主耶穌基督回來的日子
[00:05:54.480 --> 00:05:56.480]  求你讓我們聽得清楚
[00:05:56.480 --> 00:05:57.480]  看得明白
[00:05:57.480 --> 00:05:58.480]  我們以上的禱告
[00:05:58.480 --> 00:06:00.480]  是奉主耶穌得聖的名字祈求
[00:06:00.480 --> 00:06:01.480]  阿們
[00:06:01.480 --> 00:06:03.480]  好 我們繼續看
[00:06:03.480 --> 00:06:04.480]  由第一節開始看
[00:06:04.480 --> 00:06:07.480]  我們看到第四章的第一節
[00:06:07.480 --> 00:06:08.480]  第四章的第一節
[00:06:08.480 --> 00:06:10.480]  保羅就我
[00:06:10.480 --> 00:06:11.480]  他就提出我保羅
[00:06:11.480 --> 00:06:14.480]  就會提醒提摩太話
[00:06:14.480 --> 00:06:18.480]  我現在跟你說的話
[00:06:18.480 --> 00:06:21.480]  我在神面前跟你說
[00:06:21.480 --> 00:06:23.480]  在主耶穌基督面前跟你說
[00:06:23.480 --> 00:06:27.480]  同時在主耶穌基督
[00:06:27.480 --> 00:06:30.480]  是審判活人死人
[00:06:30.480 --> 00:06:31.480]  的主耶穌基督
[00:06:31.480 --> 00:06:33.480]  在他面前說
[00:06:33.480 --> 00:06:34.480]  他將會顯然
[00:06:34.480 --> 00:06:37.480]  同時會有他的角度
[00:06:37.480 --> 00:06:38.480]  會來到我當中
[00:06:38.480 --> 00:06:41.480]  因為提到有幾方面的事情
[00:06:41.480 --> 00:06:44.480]  他現在所說的最後的教導
[00:06:44.480 --> 00:06:46.480]  告訴提摩太
[00:06:46.480 --> 00:06:49.480]  以及告訴我們這班信徒知道的話
[00:06:49.480 --> 00:06:51.480]  他是奉主耶穌基督的名字
[00:06:51.480 --> 00:06:52.480]  提醒我們
[00:06:52.480 --> 00:06:55.480]  我們將會遇到一個審判
[00:06:55.480 --> 00:06:59.480]  這個審判是一個什麼樣的審判呢
[00:06:59.480 --> 00:07:01.480]  這個角度是什麼角度呢
[00:07:01.480 --> 00:07:05.480]  這個審判是違背基督徒面前的審判
[00:07:05.480 --> 00:07:11.480]  我們看到原來這個審判
[00:07:11.480 --> 00:07:13.480]  是違背基督徒面前的審判
[00:07:13.480 --> 00:07:15.480]  我們一會兒就會看到
[00:07:15.480 --> 00:07:17.480]  究竟是什麼情況
[00:07:17.480 --> 00:07:18.480]  在這三方面
[00:07:18.480 --> 00:07:20.480]  但是這裡說這個命令是什麼呢
[00:07:20.480 --> 00:07:23.480]  第一個從第一節和第四節
[00:07:23.480 --> 00:07:25.480]  這幾節的經文我首先看
[00:07:25.480 --> 00:07:27.480]  他說我們沒有要傳到
[00:07:27.480 --> 00:07:30.480]  他有幾個命令式的字眼出來了
[00:07:30.480 --> 00:07:33.480]  有五個
[00:07:33.480 --> 00:07:35.480]  大家數到
[00:07:35.480 --> 00:07:37.480]  我們要全講這個
[00:07:37.480 --> 00:07:40.480]  要提摩太全講神的話語
[00:07:40.480 --> 00:07:42.480]  這個是真實的話語真理
[00:07:42.480 --> 00:07:43.480]  全講這個真理
[00:07:43.480 --> 00:07:45.480]  無論時機是否在
[00:07:45.480 --> 00:07:47.480]  我們都要預備
[00:07:47.480 --> 00:07:51.480]  我們都要專心要預備好我們
[00:07:51.480 --> 00:07:55.480]  怎樣去將這個真道去傳揚出去
[00:07:55.480 --> 00:07:56.480]  這個是第二個命令
[00:07:56.480 --> 00:07:57.480]  第三個命令說
[00:07:57.480 --> 00:08:00.480]  我們要藉著這個真理去怎麼樣
[00:08:00.480 --> 00:08:02.480]  去correct 去責備人
[00:08:02.480 --> 00:08:04.480]  去使人改正
[00:08:04.480 --> 00:08:09.480]  警戒人和勸勉人去鼓勵人
[00:08:09.480 --> 00:08:11.480]  這些說話這些真理
[00:08:11.480 --> 00:08:14.480]  是有這幾方面的用心在當中
[00:08:14.480 --> 00:08:16.480]  去責備警戒和勉勵人
[00:08:16.480 --> 00:08:18.480]  使我們成為一個
[00:08:18.480 --> 00:08:20.480]  做傳道人的身份的時候
[00:08:20.480 --> 00:08:23.480]  他們是要做這些事情
[00:08:23.480 --> 00:08:26.480]  他說原來因為時候到的時候
[00:08:26.480 --> 00:08:29.480]  人必會厭煩真正的道理
[00:08:29.480 --> 00:08:32.480]  這個就在講我們在末世當中
[00:08:32.480 --> 00:08:34.480]  我們主內的弟兄姊妹
[00:08:34.480 --> 00:08:36.480]  我們都會有這樣的感覺
[00:08:36.480 --> 00:08:38.480]  有時聽到這些東西
[00:08:38.480 --> 00:08:40.480]  你講就講得容易
[00:08:40.480 --> 00:08:42.480]  我就做我就未必做到
[00:08:42.480 --> 00:08:44.480]  我就做我喜歡做的
[00:08:44.480 --> 00:08:46.480]  他很多時會覺得是
[00:08:46.480 --> 00:08:48.480]  我們覺得舒服的事情
[00:08:48.480 --> 00:08:49.480]  我們就會去做
[00:08:49.480 --> 00:08:52.480]  誰知道就去聽這些
[00:08:52.480 --> 00:08:53.480]  很多的學說
[00:08:53.480 --> 00:08:54.480]  很多假的福音
[00:08:54.480 --> 00:08:56.480]  你怎樣成功派
[00:08:56.480 --> 00:08:57.480]  成功的福音
[00:08:57.480 --> 00:08:58.480]  Prosperity Gospel
[00:08:58.480 --> 00:09:00.480]  你怎樣做一定成功
[00:09:00.480 --> 00:09:02.480]  你這樣做一定成功
[00:09:02.480 --> 00:09:04.480]  這些的真道
[00:09:04.480 --> 00:09:08.480]  就講到這些的謠言
[00:09:08.480 --> 00:09:10.480]  這些荒謬的言語
[00:09:10.480 --> 00:09:11.480]  就很吸引
[00:09:11.480 --> 00:09:12.480]  但是
[00:09:12.480 --> 00:09:14.480]  這裡保羅就提升他們
[00:09:14.480 --> 00:09:16.480]  說第一節我們說
[00:09:16.480 --> 00:09:18.480]  你愛奉主耶穌基督的名
[00:09:18.480 --> 00:09:20.480]  以後我們有這個審判在當中
[00:09:20.480 --> 00:09:22.480]  是基督徒的審判
[00:09:22.480 --> 00:09:24.480]  現在講基督徒怎樣跟隨著
[00:09:24.480 --> 00:09:25.480]  怎樣可以緊緊跟隨著
[00:09:25.480 --> 00:09:28.480]  去進到這個榮耀的國度裏面
[00:09:28.480 --> 00:09:31.480]  我們因著信而得到得救
[00:09:31.480 --> 00:09:33.480]  我們以前所犯的那個犯
[00:09:33.480 --> 00:09:34.480]  已經被赦免
[00:09:34.480 --> 00:09:37.480]  但是這個救恩計劃未完
[00:09:37.480 --> 00:09:39.480]  因為我們在地上生活的時候
[00:09:39.480 --> 00:09:41.480]  直到主耶穌基督回來的時候
[00:09:41.480 --> 00:09:43.480]  原來第一節的經文告訴你
[00:09:43.480 --> 00:09:45.480]  神是祝福這班
[00:09:45.480 --> 00:09:46.480]  我們在這裏等待
[00:09:46.480 --> 00:09:47.480]  主耶穌基督回來的人
[00:09:47.480 --> 00:09:49.480]  我們有這個盼望
[00:09:49.480 --> 00:09:50.480]  因為我們知道
[00:09:50.480 --> 00:09:52.480]  將來我們這個審判當中
[00:09:52.480 --> 00:09:53.480]  會有得到榮耀
[00:09:53.480 --> 00:09:55.480]  有一個計劃
[00:09:55.480 --> 00:09:57.480]  這個救恩的計劃是未完
[00:09:57.480 --> 00:09:59.480]  直到主耶穌基督回來的時候
[00:09:59.480 --> 00:10:01.480]  我們一同得到榮耀
[00:10:01.480 --> 00:10:02.480]  我們看到的時候
[00:10:02.480 --> 00:10:04.480]  我們看第一至第四節的時候
[00:10:04.480 --> 00:10:06.480]  我們提醒提摩太華
[00:10:06.480 --> 00:10:08.480]  我們一定要無要傳道
[00:10:08.480 --> 00:10:10.480]  我們想起的時候
[00:10:10.480 --> 00:10:14.480]  我昨晚去了一個團契當中
[00:10:14.480 --> 00:10:16.480]  團契的活動當中
[00:10:16.480 --> 00:10:17.480]  都提醒我們
[00:10:17.480 --> 00:10:21.480]  原來有一對夫婦去了西岸
[00:10:21.480 --> 00:10:23.480]  西岸的教會
[00:10:23.480 --> 00:10:27.480]  我們真的為那處的牧師傳道人禱告
[00:10:27.480 --> 00:10:29.480]  因為其實那裏的教會
[00:10:29.480 --> 00:10:32.480]  姐妹跟我分享的時候說
[00:10:32.480 --> 00:10:35.480]  有很多的牧師傳道
[00:10:35.480 --> 00:10:37.480]  因為經濟壓力
[00:10:37.480 --> 00:10:40.480]  他們經濟壓力的緣故
[00:10:40.480 --> 00:10:42.480]  那些人工給了錢
[00:10:42.480 --> 00:10:44.480]  房屋之後就沒有
[00:10:44.480 --> 00:10:48.480]  就不夠人去照顧他們的子女
[00:10:48.480 --> 00:10:52.480]  結果他們就退出了這方面的侍奉
[00:10:52.480 --> 00:10:57.480]  有很多的年長一點的牧師傳道人
[00:10:57.480 --> 00:11:01.480]  就去幫忙這些小型的教會去傳道
[00:11:01.480 --> 00:11:04.480]  他們填補這些空間
[00:11:04.480 --> 00:11:05.480]  所以我們看到
[00:11:05.480 --> 00:11:06.480]  我們真的要鼓勵
[00:11:06.480 --> 00:11:08.480]  就算我們去到那個年齡
[00:11:08.480 --> 00:11:10.480]  去到哪個階段都好
[00:11:10.480 --> 00:11:13.480]  無論你們是大家主來的弟兄姊妹
[00:11:13.480 --> 00:11:15.480]  現在是好像他一樣
[00:11:15.480 --> 00:11:18.480]  年齡上夠六十七歲
[00:11:18.480 --> 00:11:20.480]  有這個醫療福利
[00:11:20.480 --> 00:11:21.480]  那時候真的可以退休了
[00:11:21.480 --> 00:11:22.480]  個個都是打工
[00:11:22.480 --> 00:11:24.480]  很多弟兄姊妹為了打工
[00:11:24.480 --> 00:11:26.480]  是為了醫療
[00:11:26.480 --> 00:11:29.480]  就算去到那個階段都好
[00:11:29.480 --> 00:11:32.480]  就算自己好像當中的傳道人都好
[00:11:32.480 --> 00:11:37.480]  我們有時聽到這些電台的福音電台
[00:11:37.480 --> 00:11:40.480]  有些牧師是八十幾歲
[00:11:40.480 --> 00:11:41.480]  七十幾八十歲
[00:11:41.480 --> 00:11:45.480]  依然在收音機的電台講讀
[00:11:45.480 --> 00:11:47.480]  我聽到他見證的時候
[00:11:47.480 --> 00:11:50.480]  我另外在上網看見證的時候
[00:11:50.480 --> 00:11:56.480]  他當中有一班愛主的弟兄姊妹提醒他
[00:11:56.480 --> 00:11:58.480]  如果他到了一個地步
[00:11:58.480 --> 00:12:00.480]  講話是蒙羞這個教會
[00:12:00.480 --> 00:12:01.480]  蒙羞這個真理的時候
[00:12:01.480 --> 00:12:03.480]  這班弟兄姊妹就叫他停
[00:12:03.480 --> 00:12:06.480]  但是他未到這個地步
[00:12:06.480 --> 00:12:08.480]  他還可以有能力
[00:12:08.480 --> 00:12:10.480]  去身為一個傳道牧師的時候
[00:12:10.480 --> 00:12:15.480]  他繼續將這個真理去繼續傳揚出去
[00:12:15.480 --> 00:12:18.480]  這裏就繼續帶出這個積分
[00:12:18.480 --> 00:12:22.480]  究竟這班的傳道人
[00:12:22.480 --> 00:12:23.480]  這班的牧者
[00:12:23.480 --> 00:12:26.480]  說你這個你字
[00:12:26.480 --> 00:12:30.480]  在希臘文當中是寫得清清楚楚在前面
[00:12:30.480 --> 00:12:33.480]  因為希臘文的文法當中
[00:12:33.480 --> 00:12:35.480]  他用的動詞
[00:12:35.480 --> 00:12:38.480]  他不需要提你我他中數連單數
[00:12:38.480 --> 00:12:41.480]  已經是代表了在裏面有合意的當中
[00:12:41.480 --> 00:12:44.480]  但是他寫這封書信的時候
[00:12:44.480 --> 00:12:47.480]  你我他專門寫得清清楚楚的時候
[00:12:47.480 --> 00:12:49.480]  這個就是那個情況
[00:12:49.480 --> 00:12:51.480]  你啊 提摩太
[00:12:51.480 --> 00:12:55.480]  你和這班假的教師
[00:12:55.480 --> 00:12:57.480]  這班離開真道的教師
[00:12:57.480 --> 00:12:59.480]  是很不同的
[00:12:59.480 --> 00:13:00.480]  因為你為什麼不同
[00:13:00.480 --> 00:13:02.480]  你要謹慎
[00:13:02.480 --> 00:13:03.480]  你的頭腦要清清楚楚
[00:13:03.480 --> 00:13:04.480]  不要亂來
[00:13:04.480 --> 00:13:09.480]  你要謹慎 凡事謹慎
[00:13:09.480 --> 00:13:10.480]  怎麼樣
[00:13:10.480 --> 00:13:15.480]  還有要忍受這個苦楚
[00:13:15.480 --> 00:13:16.480]  這個苦難
[00:13:16.480 --> 00:13:17.480]  他們遇到苦難
[00:13:17.480 --> 00:13:20.480]  好像每個牧師傳道人
[00:13:20.480 --> 00:13:23.480]  都有不同的心目中的經歷
[00:13:23.480 --> 00:13:25.480]  但是他們遇到的苦難
[00:13:25.480 --> 00:13:26.480]  說你們要忍受
[00:13:26.480 --> 00:13:29.480]  還有第三樣命令的意思
[00:13:29.480 --> 00:13:31.480]  做這個傳道的功夫
[00:13:31.480 --> 00:13:34.480]  Evangelize 去將這個福音
[00:13:34.480 --> 00:13:38.480]  帶到一班未聽到福音的人群當中
[00:13:38.480 --> 00:13:40.480]  他們這班無道的朋友
[00:13:40.480 --> 00:13:41.480]  我們有很多無道的朋友
[00:13:41.480 --> 00:13:43.480]  我們上個中秋節的時候
[00:13:43.480 --> 00:13:44.480]  我們有一班
[00:13:44.480 --> 00:13:46.480]  我們有大約80個大興姐妹
[00:13:46.480 --> 00:13:49.480]  來中秋節星期六的活動當中
[00:13:49.480 --> 00:13:52.480]  當中大約有一半是微信主
[00:13:52.480 --> 00:13:53.480]  一班是微信主
[00:13:53.480 --> 00:13:54.480]  我們當中的主內大興姐妹
[00:13:54.480 --> 00:13:56.480]  帶她的親友來當中
[00:13:56.480 --> 00:13:57.480]  還有一些是第一次
[00:13:57.480 --> 00:14:01.480]  第一次來到T4C教會這個實地的情況
[00:14:01.480 --> 00:14:02.480]  來我們一起聚會
[00:14:02.480 --> 00:14:04.480]  有時很難邀請朋友來教會
[00:14:04.480 --> 00:14:06.480]  嘩 這個教會是怎樣的
[00:14:06.480 --> 00:14:08.480]  我們藉著這些中秋節的機會
[00:14:08.480 --> 00:14:10.480]  去帶介紹這個福音
[00:14:10.480 --> 00:14:12.480]  這個教會給他們認識
[00:14:12.480 --> 00:14:14.480]  我們要做這個Evangelize
[00:14:14.480 --> 00:14:16.480]  這個做傳道的功夫
[00:14:16.480 --> 00:14:19.480]  將這個福音介紹給一班
[00:14:19.480 --> 00:14:21.480]  未聽過福音的朋友知道
[00:14:21.480 --> 00:14:27.480]  做我們所預備的我們要做的Duties
[00:14:27.480 --> 00:14:29.480]  我們的職份要做好
[00:14:29.480 --> 00:14:31.480]  所以這裏有提摩太
[00:14:31.480 --> 00:14:33.480]  我有四個命令給你
[00:14:33.480 --> 00:14:36.480]  你怎樣做好這個你的傳道
[00:14:36.480 --> 00:14:37.480]  無要傳道
[00:14:37.480 --> 00:14:39.480]  你就是要怎樣盡你的職份
[00:14:39.480 --> 00:14:42.480]  四樣東西你要記住
[00:14:42.480 --> 00:14:46.480]  因為他想起保羅的心情的時候
[00:14:46.480 --> 00:14:49.480]  我們要清楚知道
[00:14:49.480 --> 00:14:51.480]  他寫這封信的時候
[00:14:51.480 --> 00:14:55.480]  他已經知道他自己的事人不多
[00:14:55.480 --> 00:14:57.480]  因為他已經提到
[00:14:57.480 --> 00:14:58.480]  這個第七節的時候
[00:14:58.480 --> 00:14:59.480]  他提到說
[00:14:59.480 --> 00:15:00.480]  第六節的時候
[00:15:00.480 --> 00:15:02.480]  我現在被囂管
[00:15:02.480 --> 00:15:04.480]  我離世的時候到了
[00:15:04.480 --> 00:15:07.480]  他自己已經將他自己的生命
[00:15:07.480 --> 00:15:09.480]  完全完全這樣拜上
[00:15:09.480 --> 00:15:10.480]  他怎樣拜上
[00:15:10.480 --> 00:15:12.480]  他去宣教的時候被人打
[00:15:12.480 --> 00:15:14.480]  是不是被人抓去坐監
[00:15:14.480 --> 00:15:17.480]  幾乎要打他要他死的
[00:15:17.480 --> 00:15:19.480]  第一次被囂管的時候
[00:15:19.480 --> 00:15:21.480]  被人扔石頭
[00:15:21.480 --> 00:15:23.480]  然後去羅馬的時候
[00:15:23.480 --> 00:15:24.480]  又沉船又被蛇口
[00:15:24.480 --> 00:15:27.480]  很多事情受的苦難不簡單
[00:15:27.480 --> 00:15:31.480]  到現在第二次受困在羅馬的時候
[00:15:31.480 --> 00:15:32.480]  現在是尼祿皇帝
[00:15:32.480 --> 00:15:34.480]  那個皇帝是比較殘忍
[00:15:34.480 --> 00:15:36.480]  專門敵對基督徒
[00:15:36.480 --> 00:15:38.480]  以前的皇帝就沒有所謂
[00:15:38.480 --> 00:15:40.480]  你只要你信你的神就可以
[00:15:40.480 --> 00:15:42.480]  只要信我就可以了
[00:15:42.480 --> 00:15:45.480]  他們以前的思想上是害殺皇帝
[00:15:45.480 --> 00:15:46.480]  但是這個尼祿皇帝
[00:15:46.480 --> 00:15:47.480]  已經到了一個地步
[00:15:47.480 --> 00:15:48.480]  是逼迫基督徒
[00:15:48.480 --> 00:15:51.480]  保羅已經被困在監牢當中
[00:15:51.480 --> 00:15:53.480]  根本沒有人敢去探望他
[00:15:53.480 --> 00:15:56.480]  除了有偉大兄
