
[00:00:00.000 --> 00:00:02.200]  弟兄姊妹,牧者平安
[00:09:35.520 --> 00:09:38.000]  回想這些日子的時候
[00:09:38.000 --> 00:09:40.880]  他的感受就是不堪回首了
[00:09:40.880 --> 00:09:43.920]  以前的日子真的比今天的日子好
[00:09:43.920 --> 00:09:47.040]  經文說到大家守節
[00:09:47.040 --> 00:09:49.280]  這個是指在節期的時候
[00:09:49.280 --> 00:09:50.960]  一些的宗教遊行
[00:09:50.960 --> 00:09:52.640]  那種的環境
[00:09:52.640 --> 00:09:54.680]  私人腦裡面想的好日子
[00:09:54.680 --> 00:09:56.480]  那種的歡樂氣氛是怎樣
[00:09:56.480 --> 00:09:58.560]  我們可以引用一句詩篇
[00:09:58.560 --> 00:10:00.400]  六十八篇裡面的經文
[00:10:00.640 --> 00:10:02.840]  去想像那種的歡樂氣氛
[00:10:02.840 --> 00:10:04.360]  這句說話是說
[00:10:04.360 --> 00:10:06.960]  「神啊,你是我的神,我的王」
[00:10:06.960 --> 00:10:09.200]  人已經看見你行走
[00:10:09.200 --> 00:10:10.560]  進入聖所
[00:10:10.560 --> 00:10:12.440]  歌唱的行在前
[00:10:12.440 --> 00:10:14.040]  作樂的隨在後
[00:10:14.040 --> 00:10:16.520]  都有擊鼓的童女在
[00:10:16.520 --> 00:10:19.080]  在擊鼓童女的中間
[00:10:19.080 --> 00:10:20.560]  你想想
[00:10:20.560 --> 00:10:22.200]  你只要想像一下
[00:10:22.200 --> 00:10:23.480]  這個遊行
[00:10:23.480 --> 00:10:26.000]  他們一起進入聖殿的時候
[00:10:26.000 --> 00:10:28.120]  有人在前面唱歌
[00:10:28.120 --> 00:10:30.320]  有人在後面奏樂
[00:10:30.560 --> 00:10:32.760]  接著又被一群很開心
[00:10:32.760 --> 00:10:36.120]  在擊鼓、跳舞的女生包圍著
[00:10:36.120 --> 00:10:37.640]  是這樣的氣氛
[00:10:37.640 --> 00:10:39.200]  進入聖殿
[00:10:39.200 --> 00:10:41.440]  完成一個宗教的遊行
[00:10:41.440 --> 00:10:44.240]  帶著那種的歡樂是多麼重要
[00:10:44.240 --> 00:10:46.680]  而私人就是在這個
[00:10:46.680 --> 00:10:49.880]  離開了自己的地方
[00:10:49.880 --> 00:10:50.760]  去了異地
[00:10:50.760 --> 00:10:53.400]  看到周圍的人在拜一些
[00:10:53.400 --> 00:10:57.960]  沒有生命氣息的偶像
[00:10:57.960 --> 00:11:00.120]  然後再想想以前
[00:11:00.560 --> 00:11:02.280]  能夠在殿裡面
[00:11:02.280 --> 00:11:04.040]  這麼開心的去敬拜神
[00:11:04.040 --> 00:11:06.040]  去侍奉神的好日子
[00:11:06.040 --> 00:11:08.000]  相差有多遠呢?
[00:11:08.000 --> 00:11:11.440]  但是以前的好日子對他來說
[00:11:11.440 --> 00:11:13.360]  是無法回頭的
[00:11:13.360 --> 00:11:18.160]  我不知道大家有沒有類似的經歷和感受
[00:11:18.160 --> 00:11:20.120]  想想
[00:11:20.120 --> 00:11:21.520]  以前的日子
[00:11:21.520 --> 00:11:25.480]  好像真的比現在這一刻的日子好
[00:11:25.480 --> 00:11:27.960]  有沒有這個感受呢?
[00:11:28.600 --> 00:11:31.280]  會不會很想回到以前的日子呢?
[00:11:31.280 --> 00:11:33.360]  轉錯了工
[00:11:33.360 --> 00:11:35.240]  以為薪水高一點
[00:11:35.240 --> 00:11:37.760]  誰知道做就做辛苦很多
[00:11:37.760 --> 00:11:40.560]  發工資給了稅後
[00:11:40.560 --> 00:11:42.360]  原來是多了一點點而已
[00:11:42.360 --> 00:11:45.440]  有沒有去回憶
[00:11:45.440 --> 00:11:47.880]  經常都去懷念
[00:11:47.880 --> 00:11:49.560]  做錯了的投資
[00:11:49.560 --> 00:11:51.440]  到現在我還是
[00:11:51.440 --> 00:11:53.760]  賺少了多少賺少了多少
[00:11:53.760 --> 00:11:56.640]  又或者我們
[00:11:56.640 --> 00:11:57.800]  為了一些原因
[00:11:57.800 --> 00:11:59.000]  我們全家人
[00:11:59.000 --> 00:12:01.440]  要連根拔起的移民
[00:12:01.440 --> 00:12:03.440]  來到加拿大
[00:12:03.440 --> 00:12:05.120]  一切的事情
[00:12:05.120 --> 00:12:07.240]  都要面對不同的改變
[00:12:07.240 --> 00:12:10.520]  找工作、找房子、找學校
[00:12:10.520 --> 00:12:13.800]  駕駛過香港的國際車牌
[00:12:13.800 --> 00:12:16.880]  三個月之後我又要開始去考車牌了
[00:12:16.880 --> 00:12:18.880]  很多事情很不方便
[00:12:18.880 --> 00:12:21.320]  很多事情都要去面對那些改變
[00:12:21.320 --> 00:12:23.120]  很多新的安排
[00:12:23.120 --> 00:12:25.360]  你的感受是怎樣呢?
[00:12:26.840 --> 00:12:28.720]  你又會怎樣去面對呢?
[00:12:28.720 --> 00:12:31.720]  在第五節的經文裡面
[00:12:31.720 --> 00:12:34.920]  私人面對著一個「甘非色彼」的日子
[00:12:34.920 --> 00:12:37.240]  很明顯地告訴我們
[00:12:37.240 --> 00:12:39.480]  她內心的感受是很沮喪
[00:12:39.480 --> 00:12:41.880]  她很不安
[00:12:41.880 --> 00:12:44.440]  兩個為了什麼
[00:12:44.440 --> 00:12:46.440]  不是問神
[00:12:46.440 --> 00:12:48.400]  是問自己
[00:12:48.400 --> 00:12:50.560]  她不是質問神
[00:12:50.560 --> 00:12:51.640]  為什麼呢?
[00:12:51.640 --> 00:12:53.960]  因為她在下面就有答案給自己
[00:12:53.960 --> 00:12:56.240]  她很知道她不是
[00:12:56.240 --> 00:12:57.520]  這兩句「為了什麼」
[00:12:57.520 --> 00:12:59.440]  不是用來埋怨神
[00:12:59.440 --> 00:13:02.160]  她只是反問自己
[00:13:02.160 --> 00:13:04.120]  她反問自己
[00:13:04.120 --> 00:13:08.360]  我為什麼要被眼前的困境
[00:13:08.360 --> 00:13:11.840]  搞到我的心這麼沮喪、這麼失望呢?
[00:13:11.840 --> 00:13:15.640]  我為什麼要被現在這些種種制御
[00:13:15.640 --> 00:13:18.400]  令到我的心裡煩躁不安
[00:13:18.400 --> 00:13:19.960]  失去平安呢?
[00:13:19.960 --> 00:13:23.920]  這兩句話是反問她自己
[00:13:23.920 --> 00:13:25.600]  在面對這些環境的時候
[00:13:25.840 --> 00:13:28.120]  為什麼會有這樣的心情
[00:13:28.120 --> 00:13:32.800]  她說應當等候神
[00:13:32.800 --> 00:13:35.200]  因為我還要稱讚他
[00:13:35.200 --> 00:13:37.880]  他是我面前的幫助
[00:13:37.880 --> 00:13:39.160]  我的神
[00:13:39.160 --> 00:13:41.920]  她反問了自己
[00:13:41.920 --> 00:13:43.440]  為什麼這樣之後
[00:13:43.440 --> 00:13:45.360]  她給自己一個很好的答案
[00:13:45.360 --> 00:13:47.280]  其實
[00:13:47.280 --> 00:13:52.080]  這一句的第五節的經文裡面說到
[00:13:52.080 --> 00:13:53.720]  等候神
[00:13:54.680 --> 00:13:56.080]  等候神的意思
[00:13:56.080 --> 00:13:57.240]  原文就是說
[00:13:57.240 --> 00:13:59.720]  Waiting for something in God
[00:13:59.720 --> 00:14:02.600]  Hope for something in God
[00:14:02.600 --> 00:14:04.080]  就是說
[00:14:04.080 --> 00:14:05.640]  在神的裡面
[00:14:05.640 --> 00:14:08.160]  是有期盼的等待
[00:14:08.160 --> 00:14:10.360]  在神的裡面
[00:14:10.360 --> 00:14:11.840]  有期盼的等待
[00:14:11.840 --> 00:14:15.520]  不是我很無助的去等待
[00:14:15.520 --> 00:14:17.520]  不是我很無奈的在這裡
[00:14:17.520 --> 00:14:19.720]  靠聲嘆氣的等待
[00:14:19.720 --> 00:14:23.480]  是一個很有信心的等待
[00:14:24.200 --> 00:14:27.160]  私人為什麼會這麼有信心呢?
[00:14:27.160 --> 00:14:28.680]  在這樣的困境裡面
[00:14:28.680 --> 00:14:30.040]  已經沮喪
[00:14:30.040 --> 00:14:31.320]  已經不安了
[00:14:31.320 --> 00:14:34.280]  為什麼還會有這樣的信心呢?
[00:14:34.280 --> 00:14:38.120]  我們相信因為她想到的那些好日子
[00:14:38.120 --> 00:14:40.360]  在那些好日子裡面
[00:14:40.360 --> 00:14:42.880]  她有神很多給她的經歷
[00:14:42.880 --> 00:14:44.800]  無論是恩典
[00:14:44.800 --> 00:14:46.640]  是保守還是眷顧
[00:14:46.640 --> 00:14:48.800]  在好日子裡面
[00:14:48.800 --> 00:14:51.280]  她看到神跟她的同在的時候
[00:14:51.280 --> 00:14:54.360]  她那種能夠得到神的保護
[00:14:54.360 --> 00:14:58.320]  令到她對神有很好的認定
[00:14:58.320 --> 00:15:03.520]  她認定這個神是她生命裡面最重要的
[00:15:03.520 --> 00:15:07.760]  她相信這個神的幫助一定會臨到
[00:15:07.760 --> 00:15:09.960]  很重要的認定
[00:15:09.960 --> 00:15:11.640]  她也都相信
[00:15:11.640 --> 00:15:14.480]  只要她有信心去等候神的時候
[00:15:14.480 --> 00:15:16.240]  等候神的幫助
[00:15:16.240 --> 00:15:18.400]  拯救和出路的時候
[00:15:18.400 --> 00:15:22.840]  她就可以能夠心裡面有一份的平安
[00:15:22.840 --> 00:15:24.160]  去稱讚神
[00:15:24.160 --> 00:15:26.760]  好日子裡面
[00:15:26.760 --> 00:15:29.400]  給她經歷神的保守同在
[00:15:29.400 --> 00:15:31.040]  是她認定的
[00:15:31.040 --> 00:15:33.880]  她知道神是沒有離開她
[00:15:33.880 --> 00:15:35.440]  是啊
[00:15:35.440 --> 00:15:36.680]  困難在這裡
[00:15:36.680 --> 00:15:38.000]  日子沒有變
[00:15:38.000 --> 00:15:42.240]  仍然要面對著怎麼去解決那些事情
[00:15:42.240 --> 00:15:46.120]  怎麼去抵擋著當時那些人
[00:15:46.120 --> 00:15:48.040]  對她的嘲笑 呱咐
[00:15:49.400 --> 00:15:52.200]  但是她仍然可以有一個
[00:15:52.200 --> 00:15:56.200]  在神裡面有期盼的等待
[00:15:56.200 --> 00:15:58.560]  有信心的等待
[00:15:58.560 --> 00:16:00.640]  她的信心來自哪裡
[00:16:00.640 --> 00:16:04.040]  就是因為她一直以來經歷這個神
[00:16:04.040 --> 00:16:06.360]  是何等的真 何等的活
[00:16:06.360 --> 00:16:07.600]  在她的生命裡面
[00:16:07.600 --> 00:16:10.400]  第五節的經文
[00:16:10.400 --> 00:16:11.800]  我們看到
[00:16:11.800 --> 00:16:14.720]  剛才新譯本就是上面那個的翻譯法
[00:16:14.720 --> 00:16:17.560]  但是如果我們看回和合本
[00:16:17.560 --> 00:16:19.000]  它的譯法就是說
[00:16:19.000 --> 00:16:20.360]  應當仰望神
[00:16:20.360 --> 00:16:22.920]  引他笑臉幫助我
[00:16:22.920 --> 00:16:24.720]  我還要稱讚他
[00:16:24.720 --> 00:16:27.360]  這個翻譯
[00:16:27.360 --> 00:16:28.200]  比較是
[00:16:28.200 --> 00:16:30.040]  異人法的翻譯
[00:16:30.040 --> 00:16:32.040]  一個比較
[00:16:32.040 --> 00:16:34.960]  在我心目中覺得更加煽動的翻譯
[00:16:34.960 --> 00:16:38.320]  因為應當仰望神
[00:16:38.320 --> 00:16:40.920]  就是說在等待的時候
[00:16:40.920 --> 00:16:42.400]  她看的
[00:16:42.400 --> 00:16:45.480]  不是看著那些問題有多煩
[00:16:45.480 --> 00:16:46.400]  有多難
[00:16:46.400 --> 00:16:48.480]  有多麼不可能去解決
[00:16:48.480 --> 00:16:50.080]  她看的
[00:16:50.080 --> 00:16:51.160]  她的眼光看的
[00:16:51.160 --> 00:16:53.440]  不是落在某些人的身上盤算
[00:16:53.440 --> 00:16:56.040]  這個親戚如果肯來幫我
[00:16:56.040 --> 00:16:57.880]  我就沒有問題了
[00:16:57.880 --> 00:17:00.240]  那個人如果可以來幫我
[00:17:00.240 --> 00:17:02.160]  他一定可以幫我解決到這些事
[00:17:02.160 --> 00:17:03.040]  因為他有經驗
[00:17:03.040 --> 00:17:04.000]  他試過的
[00:17:04.000 --> 00:17:08.000]  我們的眼目不是看在事情困難那裡
[00:17:08.000 --> 00:17:09.840]  眼目不是看在某個人
[00:17:09.840 --> 00:17:11.320]  給我們希望那裡
[00:17:11.320 --> 00:17:15.120]  她的笑臉
[00:17:15.840 --> 00:17:16.640]  幫助我
[00:17:16.640 --> 00:17:18.640]  神的笑臉幫助我
[00:17:18.640 --> 00:17:20.640]  應該仰望她的笑臉
[00:17:20.640 --> 00:17:23.720]  把眼目放在神的笑臉上
[00:17:23.720 --> 00:17:25.800]  除了笑臉給我們一個的印象
[00:17:25.800 --> 00:17:27.160]  就是一個形象就是
[00:17:27.160 --> 00:17:29.800]  它是給我們很多的安慰
[00:17:29.800 --> 00:17:34.800]  更加笑臉代表了神是樂意去幫我們
[00:17:34.800 --> 00:17:37.320]  有能力去幫我們
[00:17:37.320 --> 00:17:40.880]  困難的時候
[00:17:40.880 --> 00:17:43.400]  這個作者就找到一個出路
[00:17:43.400 --> 00:17:45.600]  仰望神的笑臉
[00:17:46.400 --> 00:17:50.080]  她的內心的盼望就在神的身上
[00:17:50.080 --> 00:17:52.960]  我們是不是這樣去找出路呢
[00:17:52.960 --> 00:17:56.840]  還是我們還在用我們的方法
[00:17:56.840 --> 00:17:59.840]  用我們一直以來的經驗
[00:17:59.840 --> 00:18:03.400]  甚至是希望我身邊的人
[00:18:03.400 --> 00:18:04.720]  他們會幫到我呢
[00:18:04.720 --> 00:18:09.880]  把我們的期盼放在神的身上
[00:18:09.880 --> 00:18:11.200]  仰望她的笑臉
[00:18:11.200 --> 00:18:14.320]  我們的內心的盼望就在神那裡
[00:18:15.760 --> 00:18:18.320]  想一想我們現在有什麼事
