
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹們早
[00:03:39.000 --> 00:03:41.000]  我們勇以色列人
[00:03:41.000 --> 00:03:43.000]  不再服侍我們
[00:03:43.000 --> 00:03:46.000]  這着的是什麼事呢
[00:03:46.000 --> 00:03:48.000]  也就是說
[00:03:48.000 --> 00:03:50.000]  他說我們怎麼這麼笨
[00:03:51.000 --> 00:03:52.000]  讓這些服侍我們的
[00:03:52.000 --> 00:03:54.000]  以色列人離開了呢
[00:03:54.000 --> 00:03:59.000]  其實這個問題
[00:03:59.000 --> 00:04:01.000]  是個很笨的問題
[00:04:01.000 --> 00:04:04.000]  只要埃及人
[00:04:04.000 --> 00:04:07.000]  看看那些被冰雹蝗蟲
[00:04:07.000 --> 00:04:10.000]  打得乾乾淨淨的農田
[00:04:10.000 --> 00:04:13.000]  再看看牧場上
[00:04:13.000 --> 00:04:15.000]  被瘟疫後
[00:04:15.000 --> 00:04:18.000]  所剩的零星的牛秧
[00:04:20.000 --> 00:04:22.000]  他們更往山坡上看看
[00:04:22.000 --> 00:04:26.000]  他們長植新的墳墓
[00:04:26.000 --> 00:04:30.000]  他們就不會問這句話
[00:04:30.000 --> 00:04:33.000]  爲什麼我們會
[00:04:33.000 --> 00:04:35.000]  讓以色列人離開
[00:04:35.000 --> 00:04:38.000]  但是經文告訴我們說
[00:04:38.000 --> 00:04:41.000]  法老王帶着六百輛戰車
[00:04:41.000 --> 00:04:43.000]  和埃及所有的車
[00:04:43.000 --> 00:04:46.000]  去追趕以色列人
[00:04:46.000 --> 00:04:49.000]  埃及人忘記了
[00:04:50.000 --> 00:04:53.000]  以色列人神的大能
[00:04:53.000 --> 00:04:57.000]  我們再看看以色列人
[00:04:57.000 --> 00:04:59.000]  以色列人在埃及
[00:04:59.000 --> 00:05:01.000]  也看到神的神蹟
[00:05:01.000 --> 00:05:03.000]  神的大能
[00:05:03.000 --> 00:05:05.000]  但到了新的困難
[00:05:05.000 --> 00:05:07.000]  來到的時候
[00:05:07.000 --> 00:05:10.000]  以色列人的反應是什麼呢
[00:05:10.000 --> 00:05:13.000]  經文說
[00:05:13.000 --> 00:05:15.000]  以色列人舉目
[00:05:15.000 --> 00:05:18.000]  看見埃及人趕來
[00:05:19.000 --> 00:05:20.000]  就甚懼怕
[00:05:20.000 --> 00:05:22.000]  向耶和華哀求
[00:05:22.000 --> 00:05:24.000]  並對摩西說
[00:05:24.000 --> 00:05:27.000]  難道在埃及沒有墳地
[00:05:27.000 --> 00:05:30.000]  你把我們帶來死在曠野嗎
[00:05:30.000 --> 00:05:33.000]  你爲什麼這樣帶我們
[00:05:33.000 --> 00:05:35.000]  將我們從埃及領出來呢
[00:05:35.000 --> 00:05:39.000]  以色列人跟埃及人一樣
[00:05:39.000 --> 00:05:42.000]  忘記了神的大能
[00:05:42.000 --> 00:05:45.000]  他們並提醒摩西
[00:05:45.000 --> 00:05:47.000]  在埃及的時候
[00:05:48.000 --> 00:05:49.000]  摩西要法老王
[00:05:49.000 --> 00:05:51.000]  讓以色列人離開
[00:05:51.000 --> 00:05:55.000]  法老王不但不聽摩西的話
[00:05:55.000 --> 00:05:57.000]  還把更重的工作
[00:05:57.000 --> 00:05:59.000]  交給以色列人
[00:05:59.000 --> 00:06:02.000]  那時候他們就埋怨摩西說
[00:06:02.000 --> 00:06:05.000]  不要攪擾我們
[00:06:05.000 --> 00:06:08.000]  用我們扶持埃及人
[00:06:08.000 --> 00:06:11.000]  以色列人忘記了神的大能
[00:06:11.000 --> 00:06:16.000]  難道神把以色列人帶出埃及
[00:06:17.000 --> 00:06:18.000]  就不會帶領他們
[00:06:18.000 --> 00:06:21.000]  再度過其他的困難嗎
[00:06:21.000 --> 00:06:25.000]  能在面對困難的時候
[00:06:25.000 --> 00:06:29.000]  常常會忘記神過去的帶領
[00:06:29.000 --> 00:06:31.000]  過去的保守
[00:06:31.000 --> 00:06:33.000]  過去的看顧
[00:06:33.000 --> 00:06:36.000]  記得大概三年多前
[00:06:36.000 --> 00:06:38.000]  我在這裏做過鑑診
[00:06:38.000 --> 00:06:42.000]  我的肩膀開過刀
[00:06:42.000 --> 00:06:46.000]  我被綁着手綁不能動
[00:06:47.000 --> 00:06:48.000]  三個月
[00:06:48.000 --> 00:06:54.000]  緊接着我的脊椎骨又開刀
[00:06:54.000 --> 00:06:58.000]  頭架着幾個月不能動
[00:06:58.000 --> 00:07:01.000]  我記得我也講過
[00:07:01.000 --> 00:07:04.000]  我向神埋怨
[00:07:04.000 --> 00:07:07.000]  結果神讓我看到
[00:07:07.000 --> 00:07:09.000]  他帶領我
[00:07:09.000 --> 00:07:13.000]  一生中度過的種種困難
[00:07:15.000 --> 00:07:18.000]  也讓我明白神會繼續帶領我
[00:07:18.000 --> 00:07:20.000]  度過生活中的難關
[00:07:20.000 --> 00:07:25.000]  因爲神不會半途而棄
[00:07:25.000 --> 00:07:28.000]  祂必以拯救到底
[00:07:28.000 --> 00:07:32.000]  先知以色亞說
[00:07:32.000 --> 00:07:36.000]  你的兒女都要受以後華的教訓
[00:07:36.000 --> 00:07:38.000]  我們都是神的兒女
[00:07:38.000 --> 00:07:41.000]  我們都要受神的教訓
[00:07:41.000 --> 00:07:44.000]  但我們也必享平安
[00:07:46.000 --> 00:07:48.000]  你必因公義得監力
[00:07:48.000 --> 00:07:51.000]  必遠離欺壓不致傷害
[00:07:51.000 --> 00:07:54.000]  你必遠離驚嚇
[00:07:54.000 --> 00:07:56.000]  驚嚇必並臨近你
[00:07:56.000 --> 00:08:00.000]  既有能聚集卻不由於我
[00:08:00.000 --> 00:08:02.000]  凡聚集攻擊你的
[00:08:02.000 --> 00:08:04.000]  必因你迫到
[00:08:04.000 --> 00:08:06.000]  神說
[00:08:06.000 --> 00:08:08.000]  吹熄炭火
[00:08:08.000 --> 00:08:10.000]  打造篩合用機
[00:08:10.000 --> 00:08:13.000]  機械的鐵匠
[00:08:14.000 --> 00:08:16.000]  是我所造
[00:08:16.000 --> 00:08:19.000]  殘害能行毀壞的
[00:08:19.000 --> 00:08:21.000]  也是我所造
[00:08:21.000 --> 00:08:23.000]  凡攻擊你
[00:08:23.000 --> 00:08:26.000]  造成的器具器械
[00:08:26.000 --> 00:08:28.000]  必不利用
[00:08:28.000 --> 00:08:29.000]  凡在審判時
[00:08:29.000 --> 00:08:31.000]  興起用舌頭攻擊你的
[00:08:31.000 --> 00:08:33.000]  你必定他
[00:08:33.000 --> 00:08:35.000]  沒有罪
[00:08:35.000 --> 00:08:37.000]  這是野火花撲能的產業
[00:08:37.000 --> 00:08:39.000]  也可以說
[00:08:39.000 --> 00:08:41.000]  這是我們信神人的權利
[00:08:42.000 --> 00:08:44.000]  是他們從我所得的義
[00:08:44.000 --> 00:08:47.000]  我們都是藉着神的寶學
[00:08:47.000 --> 00:08:50.000]  因信而成義
[00:08:50.000 --> 00:08:52.000]  這是野火花所說的
[00:08:52.000 --> 00:08:54.000]  所以困難臨到我們
[00:08:54.000 --> 00:08:56.000]  不要害怕
[00:08:56.000 --> 00:08:59.000]  一切都掌握在神的手中
[00:08:59.000 --> 00:09:05.000]  因爲那打造篩合用器械的鐵匠
[00:09:05.000 --> 00:09:07.000]  是神所造的
[00:09:08.000 --> 00:09:12.000]  殘害行毀壞的能也是神所造的
[00:09:12.000 --> 00:09:15.000]  就算是困難臨到我們
[00:09:15.000 --> 00:09:18.000]  也是神所允許的
[00:09:18.000 --> 00:09:21.000]  因爲神掌握一切
[00:09:21.000 --> 00:09:23.000]  在困難中
[00:09:23.000 --> 00:09:26.000]  神有他美好的旨意
[00:09:26.000 --> 00:09:30.000]  我們再看經文
[00:09:30.000 --> 00:09:32.000]  這是以色列人的情況
[00:09:32.000 --> 00:09:35.000]  非常危險
[00:09:36.000 --> 00:09:39.000]  後面是埃及的大軍
[00:09:39.000 --> 00:09:41.000]  前面是海
[00:09:41.000 --> 00:09:44.000]  可以說是走投無路
[00:09:44.000 --> 00:09:46.000]  沒有出路
[00:09:46.000 --> 00:09:48.000]  也可以說是絕境
[00:09:48.000 --> 00:09:52.000]  因爲他們的能力物力
[00:09:52.000 --> 00:09:56.000]  沒有辦法跟埃及人相比
[00:09:56.000 --> 00:09:59.000]  人是烏合之衆
[00:09:59.000 --> 00:10:01.000]  沒有打過仗
[00:10:01.000 --> 00:10:04.000]  埃及人是正式的軍隊
[00:10:06.000 --> 00:10:08.000]  物力他們沒有刀劍
[00:10:08.000 --> 00:10:10.000]  沒有戰車
[00:10:10.000 --> 00:10:14.000]  有的可能就是鐮刀跟鋤頭
[00:10:14.000 --> 00:10:17.000]  比不上埃及人的戰車
[00:10:17.000 --> 00:10:20.000]  沒有弓箭他們的長矛
[00:10:20.000 --> 00:10:23.000]  他們所有的財物
[00:10:23.000 --> 00:10:25.000]  這時候也派不上用場
[00:10:25.000 --> 00:10:28.000]  有時候我們人生的道路
[00:10:28.000 --> 00:10:32.000]  多多少少會遇到這種情形
[00:10:32.000 --> 00:10:34.000]  遇到一些困難
[00:10:35.000 --> 00:10:39.000]  我們的學歷 智力 人力 財力
[00:10:39.000 --> 00:10:41.000]  都派不上用場
[00:10:41.000 --> 00:10:44.000]  好像無路可走
[00:10:44.000 --> 00:10:47.000]  但是不要害怕
[00:10:47.000 --> 00:10:49.000]  我們很有依靠
[00:10:49.000 --> 00:10:53.000]  摩西對北京說
[00:10:53.000 --> 00:10:55.000]  不要懼怕
[00:10:55.000 --> 00:10:57.000]  只管站住看野後華
[00:10:57.000 --> 00:11:00.000]  今天向你們所施行的救恩
[00:11:00.000 --> 00:11:04.000]  野後華必爲你們征戰
[00:11:05.000 --> 00:11:06.000]  只管靜默
[00:11:06.000 --> 00:11:08.000]  不要作聲
[00:11:08.000 --> 00:11:10.000]  不要怕
[00:11:10.000 --> 00:11:13.000]  神必定爲我們征戰
[00:11:13.000 --> 00:11:15.000]  但是有個條件
[00:11:15.000 --> 00:11:20.000]  要安靜聽神的指引
[00:11:20.000 --> 00:11:23.000]  不要自作主張
[00:11:23.000 --> 00:11:26.000]  不是說神爲我們作戰
[00:11:26.000 --> 00:11:30.000]  我們就可以拿着鋤頭鐮刀
[00:11:30.000 --> 00:11:32.000]  來趁熱鬧
[00:11:32.000 --> 00:11:34.000]  如果神沒有指引
[00:11:35.000 --> 00:11:37.000]  我們就應該安心等候
[00:11:37.000 --> 00:11:40.000]  如果我們自作主張
[00:11:40.000 --> 00:11:43.000]  就會引起很多麻煩
[00:11:43.000 --> 00:11:45.000]  就像亞伯拉罕
[00:11:45.000 --> 00:11:48.000]  在他85歲的時候
[00:11:48.000 --> 00:11:50.000]  他還沒有孩子
[00:11:50.000 --> 00:11:52.000]  神告訴他
[00:11:52.000 --> 00:11:54.000]  說他的子孫
[00:11:54.000 --> 00:11:56.000]  會像天上的星星那麼多
[00:11:56.000 --> 00:11:59.000]  那時候亞伯拉罕的妻子
[00:11:59.000 --> 00:12:01.000]  撒拉已經75歲
[00:12:01.000 --> 00:12:04.000]  也過了生產的年齡
[00:12:05.000 --> 00:12:06.000]  於是亞伯拉罕
[00:12:06.000 --> 00:12:08.000]  與撒拉自作主張
[00:12:08.000 --> 00:12:12.000]  娶了撒拉的使女下嫁爲妻
[00:12:12.000 --> 00:12:14.000]  生了一個兒子
[00:12:14.000 --> 00:12:16.000]  叫依撒瑪麗
[00:12:16.000 --> 00:12:19.000]  這並不是神的旨意
[00:12:19.000 --> 00:12:22.000]  在亞伯拉罕99歲的時候
[00:12:22.000 --> 00:12:24.000]  神在告訴亞伯拉罕
[00:12:24.000 --> 00:12:28.000]  撒拉要爲亞伯拉罕生一個兒子
[00:12:28.000 --> 00:12:31.000]  要爲他取名叫依撒
[00:12:31.000 --> 00:12:34.000]  成爲以色列人的祖先
[00:12:35.000 --> 00:12:38.000]  沒有特別記載依撒瑪麗
[00:12:38.000 --> 00:12:40.000]  只說她有12個兒子
[00:12:40.000 --> 00:12:42.000]  活到137歲
[00:12:42.000 --> 00:12:45.000]  住在巴南野地
[00:12:45.000 --> 00:12:48.000]  巴南地是今天的沙地阿拉伯
[00:12:48.000 --> 00:12:54.000]  伊斯蘭教就是從沙地阿拉伯興起的
[00:12:54.000 --> 00:13:00.000]  這是可蘭經裏面的一部圖畫
[00:13:00.000 --> 00:13:02.000]  他們說
[00:13:03.000 --> 00:13:06.000]  亞伯拉罕在摩利山所獻的不是依撒
[00:13:06.000 --> 00:13:08.000]  而是以色瑪麗
[00:13:08.000 --> 00:13:11.000]  亞伯拉罕因獻上以色瑪麗
[00:13:11.000 --> 00:13:14.000]  而被尼姆拉打到地獄
[00:13:14.000 --> 00:13:17.000]  尼姆拉記載
[00:13:17.000 --> 00:13:21.000]  在聖經裏面是羅亞的曾孫
[00:13:21.000 --> 00:13:23.000]  他是個獵人
[00:13:23.000 --> 00:13:26.000]  可蘭經並禁在
[00:13:26.000 --> 00:13:31.000]  依撒瑪麗是先知
[00:13:32.000 --> 00:13:34.000]  穆罕默德的祖先
[00:13:34.000 --> 00:13:36.000]  所以伊斯蘭教
[00:13:36.000 --> 00:13:40.000]  不相信耶穌是神
[00:13:40.000 --> 00:13:44.000]  所以他們相信是穆罕默德
[00:13:44.000 --> 00:13:48.000]  可以說今天以色列人的麻煩
[00:13:48.000 --> 00:13:52.000]  是亞伯拉罕自作主張所引起的
[00:13:52.000 --> 00:13:58.000]  爲什麼在困難中不要自作主張
[00:13:58.000 --> 00:14:01.000]  要靜默等候神的指示
[00:14:02.000 --> 00:14:03.000]  我想第一
[00:14:03.000 --> 00:14:08.000]  神在困難中要考察我們的信心
[00:14:08.000 --> 00:14:11.000]  使徒亞伯說
[00:14:11.000 --> 00:14:13.000]  我的弟兄
[00:14:13.000 --> 00:14:17.000]  你們若在悲般思念中都要以爲大喜樂
[00:14:17.000 --> 00:14:22.000]  因爲你們信心經過四年就生忍耐
[00:14:22.000 --> 00:14:25.000]  但忍耐也當成功
[00:14:25.000 --> 00:14:30.000]  使你們成完全無
[00:14:31.000 --> 00:14:33.000]  毫無缺乏
[00:14:33.000 --> 00:14:35.000]  大家如果有時間
[00:14:35.000 --> 00:14:39.000]  我們可以看亞哥書第一章
[00:14:39.000 --> 00:14:42.000]  第二
[00:14:42.000 --> 00:14:45.000]  神的旨意高過我們的旨意
[00:14:45.000 --> 00:14:49.000]  我們只能夠看到我們眼前的事
[00:14:49.000 --> 00:14:53.000]  神可以看到我們看不到的事
[00:14:53.000 --> 00:14:57.000]  神也可以看到將來的事
[00:14:59.000 --> 00:15:02.000]  以色列人如果拿起鐮刀鋤頭
[00:15:02.000 --> 00:15:04.000]  與埃及人征戰
[00:15:04.000 --> 00:15:07.000]  一定有很多傷亡
[00:15:07.000 --> 00:15:10.000]  今天經文告訴我們
[00:15:10.000 --> 00:15:13.000]  神沒有用以色列的一兵一卒
[00:15:13.000 --> 00:15:18.000]  就將埃及的大軍完全消滅了
[00:15:18.000 --> 00:15:26.000]  經文記述說
[00:15:27.000 --> 00:15:29.000]  耶和華對摩西說
[00:15:29.000 --> 00:15:32.000]  你爲什麼向我哀求呢
[00:15:32.000 --> 00:15:35.000]  你吩咐以色列人往前走
[00:15:35.000 --> 00:15:38.000]  這是一個很奇怪的指示
[00:15:38.000 --> 00:15:42.000]  因爲以色列人面前是一片汪洋大海
[00:15:42.000 --> 00:15:45.000]  往前走就要走進海里
[00:15:45.000 --> 00:15:48.000]  其實今天經文前就告訴我們
[00:15:48.000 --> 00:15:53.000]  神是特意帶以色列人來到這個絕境裏面
[00:15:53.000 --> 00:15:55.000]  爲什麼
[00:15:56.000 --> 00:15:58.000]  經文我們已經前面講到
[00:15:58.000 --> 00:16:01.000]  神雖然降下了石災
[00:16:01.000 --> 00:16:03.000]  但石災過後
[00:16:03.000 --> 00:16:08.000]  埃及人與以色列人犯了一個同樣的錯誤
[00:16:08.000 --> 00:16:12.000]  認爲這石災只不過是天然發生的事
[00:16:12.000 --> 00:16:18.000]  蝗蟲、冰暴、瘟疫甚至於死亡
[00:16:18.000 --> 00:16:21.000]  在自然界中常常發生
[00:16:21.000 --> 00:16:23.000]  所以埃及人說
[00:16:24.000 --> 00:16:27.000]  你們用以色列人去不再服侍我們
[00:16:27.000 --> 00:16:29.000]  這是做了些什麼呢
[00:16:29.000 --> 00:16:31.000]  以色列人說
[00:16:31.000 --> 00:16:33.000]  難道埃及沒有墳墓
[00:16:33.000 --> 00:16:35.000]  你把我們帶來死在礦原裏
[00:16:35.000 --> 00:16:39.000]  所以神領導以色列人來到紅海
[00:16:39.000 --> 00:16:42.000]  讓以色列人看到
[00:16:42.000 --> 00:16:45.000]  這絕對不是自然發生的事
[00:16:45.000 --> 00:16:47.000]  除了神以外
[00:16:47.000 --> 00:16:49.000]  沒有人能夠做到
[00:16:50.000 --> 00:16:54.000]  更要以色列人與埃及人跟士人知道
[00:16:54.000 --> 00:16:56.000]  神是掌管宇宙
[00:16:56.000 --> 00:17:01.000]  神也掌管自然所發生的一切事
[00:17:01.000 --> 00:17:04.000]  也告訴以色列人與士人
[00:17:04.000 --> 00:17:09.000]  神的救贖、神的保守、神的應許
[00:17:09.000 --> 00:17:12.000]  是絕對不會半途而棄的
[00:17:12.000 --> 00:17:14.000]  神救贖我們
[00:17:14.000 --> 00:17:17.000]  祂一定救贖到底
[00:17:17.000 --> 00:17:19.000]  神保守我們
[00:17:20.000 --> 00:17:21.000]  一定保守到底
[00:17:21.000 --> 00:17:23.000]  神的應許
[00:17:23.000 --> 00:17:25.000]  必然成就
[00:17:25.000 --> 00:17:28.000]  所以在困難中
[00:17:28.000 --> 00:17:30.000]  不要懼怕
[00:17:30.000 --> 00:17:34.000]  神必定爲我們征戰
[00:17:34.000 --> 00:17:37.000]  經文記述說
[00:17:37.000 --> 00:17:40.000]  摩西向海伸杖
[00:17:40.000 --> 00:17:44.000]  耶和華用大東風使海水一夜退去
[00:17:44.000 --> 00:17:46.000]  水便分開
[00:17:46.000 --> 00:17:48.000]  海就成爲乾地
[00:17:49.000 --> 00:17:54.000]  可以說以色列人一早就下海中的乾地中行走
[00:17:54.000 --> 00:17:58.000]  水在他們左右成爲牆墩
[00:17:58.000 --> 00:18:00.000]  埃及人追趕他們
[00:18:00.000 --> 00:18:05.000]  法老和一切的馬匹車輛和馬兵都跟着下到海中
[00:18:05.000 --> 00:18:07.000]  到了晨更的時候
[00:18:07.000 --> 00:18:10.000]  也可以說是快到中午的時候
[00:18:10.000 --> 00:18:13.000]  埃及人已經進入海中
[00:18:13.000 --> 00:18:16.000]  所以說只有幾個鐘頭
[00:18:17.000 --> 00:18:21.000]  以色列人已經經過了紅海
[00:18:21.000 --> 00:18:24.000]  聖經告訴我們說
[00:18:24.000 --> 00:18:29.000]  摩西領以色列人出埃及步行的男子有六十萬
[00:18:29.000 --> 00:18:34.000]  不計婦女孩子與老人
[00:18:34.000 --> 00:18:37.000]  所以解經家估計
[00:18:37.000 --> 00:18:41.000]  出埃及的以色列人有兩百多萬
[00:18:41.000 --> 00:18:44.000]  這幅想象的圖畫給我們看到
[00:18:45.000 --> 00:18:49.000]  水分開大概只有三十尺左右
[00:18:49.000 --> 00:18:53.000]  只能夠擁十個人通過
[00:18:53.000 --> 00:18:56.000]  我是學工程的
[00:18:56.000 --> 00:18:58.000]  所以我很想知道
[00:18:58.000 --> 00:19:01.000]  到底要經過多少時間
[00:19:01.000 --> 00:19:04.000]  以色列人才能夠過紅海
[00:19:04.000 --> 00:19:08.000]  所以我用兩百萬出十個人一排
[00:19:08.000 --> 00:19:12.000]  人與人之間必須有四尺左右
[00:19:13.000 --> 00:19:15.000]  才能夠穩當的走
[00:19:15.000 --> 00:19:18.000]  如果不是的話就會人推人會跌倒
[00:19:18.000 --> 00:19:22.000]  所以一算他有八百萬尺
[00:19:22.000 --> 00:19:24.000]  八百
[00:19:24.000 --> 00:19:26.000]  八百萬尺
[00:19:26.000 --> 00:19:31.000]  你把八百萬尺除上五千兩百八十
[00:19:31.000 --> 00:19:35.000]  五千兩百八十尺是一里路
[00:19:35.000 --> 00:19:37.000]  所以如果十個人一排
[00:19:37.000 --> 00:19:39.000]  兩百萬人排一個隊
[00:19:40.000 --> 00:19:48.000]  這個隊伍是一百五十一里路程
[00:19:48.000 --> 00:19:52.000]  不可能在幾個鐘頭就過了紅海
[00:19:52.000 --> 00:19:57.000]  也可以說在第一隊能下到紅海
[00:19:57.000 --> 00:19:59.000]  到最後那一排
[00:19:59.000 --> 00:20:02.000]  前面那個已經走到加南了
[00:20:02.000 --> 00:20:05.000]  所以要幾天的路程
[00:20:05.000 --> 00:20:08.000]  所以我想這個紅海分開
[00:20:09.000 --> 00:20:10.000]  是非常的寬
[00:20:10.000 --> 00:20:14.000]  最少可以讓一千人同時通過
[00:20:14.000 --> 00:20:17.000]  把兩百萬除一千乘四
[00:20:17.000 --> 00:20:19.000]  只有八千尺
[00:20:19.000 --> 00:20:22.000]  八千尺除五二八零一里半路
[00:20:22.000 --> 00:20:24.000]  兩三個鐘頭可以走
[00:20:24.000 --> 00:20:29.000]  所以這是個非常大的神蹟
[00:20:29.000 --> 00:20:31.000]  也非常壯觀
[00:20:31.000 --> 00:20:33.000]  你可以想象到
[00:20:33.000 --> 00:20:38.000]  一千多人一里多長的隊伍
[00:20:39.000 --> 00:20:42.000]  可以說這個神蹟
[00:20:42.000 --> 00:20:47.000]  是舊約聖經最大的神蹟
[00:20:47.000 --> 00:20:53.000]  也可以說是聖經中第二大的神蹟
[00:20:53.000 --> 00:20:56.000]  等一下我可以告訴大家
[00:20:56.000 --> 00:20:58.000]  什麼是最大的神蹟
[00:20:58.000 --> 00:21:01.000]  這幅地圖可以讓我們看到
[00:21:01.000 --> 00:21:03.000]  從凱若到石海
[00:21:03.000 --> 00:21:08.000]  大概有兩百多一點裏數
[00:21:09.000 --> 00:21:12.000]  如果從過紅海到加南地
[00:21:12.000 --> 00:21:16.000]  那條隊伍那麼長
[00:21:16.000 --> 00:21:22.000]  紅海也非常的深
[00:21:22.000 --> 00:21:24.000]  因爲我們知道
[00:21:24.000 --> 00:21:26.000]  在紅海到地中海之間
[00:21:26.000 --> 00:21:28.000]  他們開了一條運河
[00:21:28.000 --> 00:21:30.000]  叫蘇爾士運河
[00:21:30.000 --> 00:21:33.000]  這蘇爾士運河在紅海這邊
[00:21:33.000 --> 00:21:36.000]  最大的遊輪都可以通過
[00:21:37.000 --> 00:21:39.000]  所以這個紅海分開
[00:21:39.000 --> 00:21:41.000]  不單止那麼寬
[00:21:41.000 --> 00:21:43.000]  而且非常的深
[00:21:43.000 --> 00:21:46.000]  神分開紅海
[00:21:46.000 --> 00:21:49.000]  滅了埃及人的軍隊
[00:21:49.000 --> 00:21:51.000]  我想有幾個原因
[00:21:51.000 --> 00:21:55.000]  第一我頭先纔講過
[00:21:55.000 --> 00:21:57.000]  神要以色列人
[00:21:57.000 --> 00:21:59.000]  埃及人與斯人爭鬥
[00:21:59.000 --> 00:22:02.000]  祂是掌管宇宙的真神
[00:22:02.000 --> 00:22:06.000]  第二我想
[00:22:07.000 --> 00:22:08.000]  神知道
[00:22:08.000 --> 00:22:10.000]  以色列人到了加南地後
[00:22:10.000 --> 00:22:13.000]  會有很多的戰爭
[00:22:13.000 --> 00:22:17.000]  祂不想以色列人腐敗受敵
[00:22:17.000 --> 00:22:21.000]  所以祂滅了埃及人所有的軍隊
[00:22:21.000 --> 00:22:23.000]  幾十年中
[00:22:23.000 --> 00:22:28.000]  埃及不可能再生起一個軍隊
[00:22:28.000 --> 00:22:32.000]  第三我想
[00:22:32.000 --> 00:22:36.000]  神要以色列人與斯人爭鬥
[00:22:37.000 --> 00:22:40.000]  當我們覺得走途無樂的時候
