
[00:00:00.000 --> 00:00:04.500]  我們上次已經開始了大衛傳系列
[00:03:12.000 --> 00:03:17.600]  這就是作者有心在這兩章給我們看到的對比
[00:03:17.600 --> 00:03:22.200]  在創世紀的二十二章十三至十四節
[00:03:22.200 --> 00:03:26.200]  說阿伯拉罕叫神做耶和華以勒
[00:03:26.200 --> 00:03:29.600]  翻出來就是耶和華必有預備
[00:03:29.600 --> 00:03:34.100]  這個「預備」這個字就是我們今天的「預定」這個字
[00:03:34.100 --> 00:03:39.300]  可以解釋為「異象」 也可以解釋為「漢見」
[00:03:39.300 --> 00:03:43.900]  用在神身上 神就是預定這一切
[00:03:43.900 --> 00:03:47.600]  神預定一個人來接替蘇羅
[00:03:47.600 --> 00:03:49.800]  這個就是大衛
[00:03:49.800 --> 00:03:54.800]  其實這個和我們剛剛說完羅馬書第八章很相似
[00:03:54.800 --> 00:03:56.500]  如果大家記得的話
[00:03:56.500 --> 00:03:59.600]  我剛剛才說完羅馬書第八章
[00:03:59.600 --> 00:04:02.700]  神預知的就是祂預定的
[00:04:02.700 --> 00:04:05.200]  神預定的就是祂預知的
[00:04:05.200 --> 00:04:08.200]  這個就是我們今天所說的
[00:04:08.200 --> 00:04:11.000]  薩姆二要去高立大衛
[00:04:11.000 --> 00:04:13.000]  但他有一個顧慮
[00:04:13.000 --> 00:04:16.500]  就是蘇羅是一個很多疑的人
[00:04:16.500 --> 00:04:19.400]  薩姆二是要從他的家鄉拉瑪
[00:04:19.400 --> 00:04:21.300]  去到伯利恆的地方
[00:04:21.300 --> 00:04:25.300]  是要經過蘇羅的家鄉基比亞
[00:04:25.300 --> 00:04:28.300]  如果蘇羅知道神差派
[00:04:28.300 --> 00:04:30.800]  薩姆二去高立新王
[00:04:30.800 --> 00:04:33.600]  蘇羅一定會殺死薩姆二
[00:04:33.600 --> 00:04:37.200]  所以神教薩姆二說
[00:04:37.200 --> 00:04:41.200]  你帶一隻公牛毒去到伯利恆
[00:04:41.200 --> 00:04:42.900]  來獻給神
[00:04:42.900 --> 00:04:46.900]  然後你請耶穌來一起吃祭肉
[00:04:46.900 --> 00:04:49.400]  耶穌就會帶他的兒子來
[00:04:49.400 --> 00:04:51.000]  我就會告訴你
[00:04:51.000 --> 00:04:55.500]  他哪一個兒子我將會高立他成為王
[00:04:55.500 --> 00:04:57.000]  有人說
[00:04:57.000 --> 00:05:01.700]  哇 神是否教薩姆二說謊
[00:05:01.700 --> 00:05:02.600]  是嗎
[00:05:02.600 --> 00:05:05.900]  聖經說不可以說謊
[00:05:05.900 --> 00:05:07.500]  薩姆二有沒有說謊
[00:05:07.500 --> 00:05:08.600]  沒有
[00:05:08.600 --> 00:05:12.000]  你不說出來的沒有人說你啞
[00:05:12.000 --> 00:05:15.000]  但如果你說出來不是屬實的話
[00:05:15.000 --> 00:05:17.500]  那你就是說謊
[00:05:17.500 --> 00:05:21.000]  所以神只是說給薩姆二聽
[00:05:21.000 --> 00:05:24.200]  你去到伯利恆來獻祭
[00:05:24.200 --> 00:05:28.100]  你請耶穌和他的兒子來吃祭肉
[00:05:28.100 --> 00:05:32.200]  完全沒有違反聖經的教導
[00:05:32.200 --> 00:05:35.400]  我剛才說神就預定
[00:05:35.400 --> 00:05:38.800]  但是人就怎樣 是看見
[00:05:38.800 --> 00:05:41.500]  人看的就是看外表
[00:05:41.500 --> 00:05:43.100]  在獻祭的時候
[00:05:43.100 --> 00:05:46.900]  耶穌的六個兒子首先來到
[00:05:46.900 --> 00:05:49.900]  薩姆二看到他們就在想
[00:05:49.900 --> 00:05:52.600]  誰才是神所揀選的呢
[00:05:52.600 --> 00:05:56.600]  看到長子以利亞 高大威晚
[00:05:56.600 --> 00:05:58.400]  薩姆二又來了
[00:05:58.400 --> 00:06:01.200]  他說這個一定是神所揀選的
[00:06:01.200 --> 00:06:04.800]  他是憑眼見他不是憑著信心行事
[00:06:04.800 --> 00:06:07.000]  記不記得他看到蘇羅
[00:06:07.000 --> 00:06:09.600]  犯了同一樣的錯誤
[00:06:09.600 --> 00:06:12.100]  說蘇羅高大威晚英俊
[00:06:12.100 --> 00:06:13.500]  高過人家一個頭
[00:06:13.500 --> 00:06:16.000]  這個還不是以色列人的王
[00:06:16.000 --> 00:06:18.600]  他現在又來了
[00:06:18.600 --> 00:06:20.700]  神尋求的是什麼
[00:06:20.700 --> 00:06:23.000]  是合他心意的人
[00:06:23.000 --> 00:06:25.400]  我們上次說大衛的介紹的時候
[00:06:25.400 --> 00:06:28.500]  我也說過什麼叫做合神心意的人
[00:06:28.500 --> 00:06:30.800]  我們說大衛做了很多事
[00:06:30.800 --> 00:06:33.400]  威神做了很多事
[00:06:33.400 --> 00:06:35.400]  其實我們今天可以給
[00:06:35.400 --> 00:06:38.100]  合神心意的人一個定義
[00:06:38.100 --> 00:06:40.400]  就是神所喜愛的東西
[00:06:40.400 --> 00:06:42.200]  這個人也喜愛
[00:06:42.200 --> 00:06:43.800]  神所憎恨的東西
[00:06:43.800 --> 00:06:46.600]  這個人也會憎恨
[00:06:46.600 --> 00:06:47.800]  就是怎麼樣
[00:06:47.800 --> 00:06:50.800]  就是這個人將神的優先次序
[00:06:50.800 --> 00:06:53.200]  成為自己的優先次序
[00:06:53.200 --> 00:06:55.200]  就好像歷代至下
[00:06:55.200 --> 00:06:59.800]  十六章九節所說
[00:06:59.800 --> 00:07:02.000]  神不是看外表
[00:07:02.000 --> 00:07:04.700]  神是揀選內心
[00:07:04.700 --> 00:07:06.700]  三號以上的六章七節
[00:07:06.700 --> 00:07:09.200]  說耶和華不像人看人
[00:07:09.200 --> 00:07:11.000]  人是看外貌
[00:07:11.000 --> 00:07:13.400]  耶和華是看內心
[00:07:13.400 --> 00:07:15.000]  神是監察人心
[00:07:15.000 --> 00:07:16.900]  神是知道人的動機
[00:07:16.900 --> 00:07:19.200]  是在想什麼
[00:07:19.200 --> 00:07:21.700]  雖然聖經告訴我們
[00:07:21.700 --> 00:07:24.700]  外貌對神來說並不重要
[00:07:24.700 --> 00:07:28.600]  但是大衛的外貌的確是很吸引人
[00:07:28.600 --> 00:07:33.300]  聖經告訴我們他是臉色光紅
[00:07:33.300 --> 00:07:36.100]  臉色光紅就有點像以掃
[00:07:36.100 --> 00:07:37.400]  舊約的以掃
[00:07:37.400 --> 00:07:39.600]  他的皮膚也很紅
[00:07:39.600 --> 00:07:42.500]  以掃還有紅頭髮
[00:07:42.500 --> 00:07:44.500]  所以很多人認為
[00:07:44.500 --> 00:07:46.700]  大衛也是紅頭髮
[00:07:46.700 --> 00:07:48.800]  但是這裡不是說他的頭髮
[00:07:48.800 --> 00:07:50.700]  這裡是說他的臉色
[00:07:50.700 --> 00:07:55.600]  說他比一般的猶太人的臉色更加紅潤
[00:07:55.600 --> 00:08:00.000]  的確大衛是有迷人的個性
[00:08:00.000 --> 00:08:02.400]  在三號以上的十六章十八節
[00:08:02.400 --> 00:08:04.400]  他也是很得人心
[00:08:04.400 --> 00:08:08.500]  所以有很多人會為他賣力
[00:08:08.500 --> 00:08:13.200]  大衛就是耶穌第八個兒子
[00:08:13.200 --> 00:08:15.300]  一共有八兄弟
[00:08:15.300 --> 00:08:16.800]  但是聖經裡面
[00:08:16.800 --> 00:08:20.000]  只是說到他有六個兄弟的名字
[00:08:20.000 --> 00:08:22.300]  如果有八兄弟的話
[00:08:22.300 --> 00:08:25.900]  應該有七個兄弟的名字
[00:08:25.900 --> 00:08:29.400]  聖經只有六個兄弟的名字
[00:08:29.400 --> 00:08:31.400]  除了長子 以利亞
[00:08:31.400 --> 00:08:34.500]  其他的兄弟都不是很重要
[00:08:34.500 --> 00:08:38.900]  所以我不會讀完他兄弟的名字
[00:08:38.900 --> 00:08:39.700]  很有趣
[00:08:39.700 --> 00:08:42.700]  為什麼七個兄弟會只有六個名字呢
[00:08:42.700 --> 00:08:45.800]  相信其中一個已經死了
[00:08:45.800 --> 00:08:47.800]  而因為他沒有後裔
[00:08:47.800 --> 00:08:52.000]  所以從家譜中取了他的名字
[00:08:52.000 --> 00:08:54.200]  大衛還有兩個姊妹
[00:08:54.200 --> 00:08:58.200]  就是洗腦雅和亞比蓋
[00:08:58.200 --> 00:09:00.700]  洗腦雅就是亞比西
[00:09:00.700 --> 00:09:04.300]  若鴨和阿薩克的母親
[00:09:04.300 --> 00:09:06.700]  記不記得我上次和你們說過
[00:09:06.700 --> 00:09:10.700]  大衛和若鴨的關係是很特別
[00:09:10.700 --> 00:09:13.100]  若鴨是大衛的元帥
[00:09:13.100 --> 00:09:16.300]  但是他有時就好像忠心大衛
[00:09:16.300 --> 00:09:20.000]  但有時就好像不顧大衛的利益一樣
[00:09:20.000 --> 00:09:21.500]  這個就是若鴨
[00:09:21.500 --> 00:09:24.800]  他就是洗腦雅的兒子
[00:09:24.800 --> 00:09:29.000]  還有亞比蓋就是亞瑪薩克的母親
[00:09:29.000 --> 00:09:31.500]  這些人名可能對你們來說
[00:09:31.500 --> 00:09:34.000]  現在覺得不太熟悉
[00:09:34.000 --> 00:09:36.500]  但是到我們說大衛的故事的時候
[00:09:36.500 --> 00:09:37.500]  你就會見到
[00:09:37.500 --> 00:09:40.300]  這些人都在大衛王朝中
[00:09:40.300 --> 00:09:42.200]  是很重要的角色
[00:09:42.200 --> 00:09:44.800]  當薩姆爾在想
[00:09:44.800 --> 00:09:46.500]  哪個耶穌的兒子
[00:09:46.500 --> 00:09:49.800]  才是將來以色列人的王
[00:09:49.800 --> 00:09:54.100]  他不知道原來大衛還在樹木緊揚
[00:09:54.100 --> 00:09:55.700]  沒有在場出現
[00:09:55.700 --> 00:09:59.500]  是後來大衛才來到
[00:09:59.500 --> 00:10:03.000]  我們說神是揀選內心
[00:10:03.000 --> 00:10:04.900]  不是看外表
[00:10:04.900 --> 00:10:08.500]  神是揀選怎樣內心的人
[00:10:08.500 --> 00:10:13.200]  首先神是揀選有木者心腸的人
[00:10:13.200 --> 00:10:15.600]  在舊約君王和官吏
[00:10:15.600 --> 00:10:19.500]  很多時都被比喻為牧羊人
[00:10:19.500 --> 00:10:22.500]  大衛就是有牧羊人的心
[00:10:22.500 --> 00:10:24.600]  今天的教會都是一樣
[00:10:24.600 --> 00:10:28.300]  屬靈的領袖是應該有牧羊人的心
[00:10:28.300 --> 00:10:33.700]  不是用重價 用公價請回來的牧羊人
[00:10:33.700 --> 00:10:35.700]  而是一個真正愛羊
[00:10:35.700 --> 00:10:39.000]  願意為牠的羊付出的人
[00:10:39.000 --> 00:10:43.300]  牛是可以被鞭策 被趕的
[00:10:43.300 --> 00:10:46.900]  你可以在牛的後面用鞭來鞭牛
[00:10:46.900 --> 00:10:50.800]  那你就可以叫牛向一個方向走
[00:10:50.800 --> 00:10:53.900]  但是羊你不能夠鞭策
[00:10:53.900 --> 00:10:57.500]  羊你是要在牠們的前面來帶領牠們
[00:10:57.500 --> 00:10:59.200]  你不可以在後面
[00:10:59.200 --> 00:11:02.100]  羊是認識牠們的牧羊人
[00:11:02.100 --> 00:11:04.300]  知道牧羊人是愛牠們
[00:11:04.300 --> 00:11:06.900]  牠們就會跟著牧羊人
[00:11:06.900 --> 00:11:09.300]  羊不懂得自慰
[00:11:09.300 --> 00:11:12.200]  亦都看事情不太清楚
[00:11:12.200 --> 00:11:13.300]  我時時都說
[00:11:13.300 --> 00:11:14.600]  為什麼馬戲班裏面
[00:11:14.600 --> 00:11:17.900]  你從來不會見到有隻羊在做馬戲
[00:11:17.900 --> 00:11:20.700]  就是羊真的不是那麼聰明
[00:11:20.700 --> 00:11:23.000]  一個真正的牧羊人
[00:11:23.000 --> 00:11:25.100]  就是會帶領牠的羊
[00:11:25.100 --> 00:11:27.900]  大衛就是一個真正的牧羊人
[00:11:27.900 --> 00:11:30.200]  當牠牧養牠的羊
[00:11:30.200 --> 00:11:32.000]  做得好的時候
[00:11:32.000 --> 00:11:36.500]  神就給整個國家給牠牧羊
[00:11:36.500 --> 00:11:38.600]  詩篇的二十三篇
[00:11:38.600 --> 00:11:43.400]  就是有關羊和牧羊人的關係是怎樣的
[00:11:43.400 --> 00:11:46.000]  詩篇二十三篇我們看到
[00:11:46.000 --> 00:11:49.100]  不是一個年輕的牧羊人所寫的
[00:11:49.100 --> 00:11:52.600]  是大衛年老的時候看回頭
[00:11:52.600 --> 00:11:53.900]  他回顧一生
[00:11:53.900 --> 00:11:56.600]  他在詩篇的二十三篇第一節
[00:11:56.600 --> 00:11:59.000]  他說:耶和華是我的牧者
[00:11:59.000 --> 00:12:01.300]  我必不自缺佛
[00:12:01.300 --> 00:12:04.500]  大衛正是神所揀選
[00:12:04.500 --> 00:12:06.300]  以色列人的領袖
[00:12:06.300 --> 00:12:07.400]  他能夠彌補
[00:12:07.400 --> 00:12:11.300]  數羅所做出來一切的傷害
[00:12:11.300 --> 00:12:15.600]  除了一個被神揀選的人
[00:12:15.600 --> 00:12:18.400]  他是有牧者的心腸
[00:12:18.400 --> 00:12:20.900]  他也有牧人的心腸
[00:12:20.900 --> 00:12:24.400]  在馬太福音的二十五章二十一節
[00:12:24.400 --> 00:12:27.900]  神說:你者有良善又忠心的牧人
[00:12:27.900 --> 00:12:30.500]  你在不多的事上有忠心
[00:12:30.500 --> 00:12:33.800]  我要把許多的事派你管理
[00:12:33.800 --> 00:12:38.100]  可以盡來享受你主人的快樂
[00:12:38.100 --> 00:12:40.500]  大衛作為神的牧人
[00:12:40.500 --> 00:12:42.800]  他在小事上忠心
[00:12:42.800 --> 00:12:45.200]  你說什麼小事上忠心
[00:12:45.200 --> 00:12:47.100]  神叫他做一個牧羊人
[00:12:47.100 --> 00:12:49.800]  他就做一個很好的牧羊人
[00:12:49.800 --> 00:12:51.900]  當他在小事上忠心
[00:12:51.900 --> 00:12:56.800]  神就給整個以色列國管理
[00:12:56.800 --> 00:13:00.300]  他跟數羅不同的地方是什麼
[00:13:00.300 --> 00:13:04.500]  大衛曾經在數羅的權力之下
[00:13:04.500 --> 00:13:06.500]  他珍惜權力
[00:13:06.500 --> 00:13:09.800]  他知道真正掌權的是神
[00:13:09.800 --> 00:13:11.500]  他等待神
[00:13:11.500 --> 00:13:13.100]  但是數羅
[00:13:13.100 --> 00:13:14.800]  他一得勢之後
[00:13:14.800 --> 00:13:16.000]  他就不可一世
[00:13:16.000 --> 00:13:18.200]  他好像變了一個人一樣
[00:13:18.200 --> 00:13:20.700]  他以前好像挺熟練的
[00:13:20.700 --> 00:13:22.500]  但是一做了王之後
[00:13:22.500 --> 00:13:25.000]  他就改變了 變了一個人
[00:13:25.000 --> 00:13:30.800]  這就是大衛和數羅不同的地方
[00:13:30.800 --> 00:13:34.500]  大衛這個名字的意思
[00:13:34.500 --> 00:13:36.400]  我上次跟大家說過
[00:13:36.400 --> 00:13:38.900]  就是被愛的那個
[00:13:38.900 --> 00:13:41.200]  他的確是被神所愛
[00:13:41.200 --> 00:13:43.200]  他也是第八個兒子
[00:13:43.200 --> 00:13:44.500]  在聖經裡面
[00:13:44.500 --> 00:13:47.400]  八是代表一個新的開始
[00:13:47.400 --> 00:13:51.200]  因為一個星期有七天
[00:13:51.200 --> 00:13:54.200]  第八天就是一個新的開始
[00:13:54.200 --> 00:13:58.100]  所以的確神是運用 使用大衛
[00:13:58.100 --> 00:14:01.700]  無論在政府或者人民的屬令上
[00:14:01.700 --> 00:14:03.600]  都是叫大衛
[00:14:03.600 --> 00:14:07.100]  幫他們帶來一個新的開始
[00:14:07.100 --> 00:14:08.800]  在聖經裡面
[00:14:08.800 --> 00:14:12.500]  除了君王 先知和祭司
[00:14:12.500 --> 00:14:14.800]  都是被高立的
[00:14:14.800 --> 00:14:19.900]  神差派的人來高立這些先知 祭司 君王
[00:14:19.900 --> 00:14:22.200]  都是神差派來的
[00:14:22.200 --> 00:14:23.600]  在聖經裡面
[00:14:23.600 --> 00:14:26.600]  他們是會用「由」來高立
[00:14:26.600 --> 00:14:28.300]  「由」代表什麼?
[00:14:28.300 --> 00:14:29.800]  就是代表聖靈
[00:14:29.800 --> 00:14:33.800]  或者是代表從聖靈而得到的力量
[00:14:33.800 --> 00:14:38.000]  有一位很出名被高立的是誰?
[00:14:38.000 --> 00:14:39.600]  就是耶穌基督
[00:14:39.600 --> 00:14:42.000]  在希伯來文
[00:14:42.000 --> 00:14:43.400]  在舊約
[00:14:43.400 --> 00:14:46.100]  尼塞亞就是受高者
[00:14:46.100 --> 00:14:48.300]  但同一個字在希臘文
[00:14:48.300 --> 00:14:51.800]  在新約就是基督這個字
[00:14:51.800 --> 00:14:54.100]  所以舊約的尼塞亞
[00:14:54.100 --> 00:14:55.200]  新約的基督
[00:14:55.200 --> 00:14:57.900]  都是受高者
[00:14:57.900 --> 00:15:01.400]  神大大地差派他的靈
[00:15:01.400 --> 00:15:04.700]  臨到大衛的身上
[00:15:04.700 --> 00:15:07.700]  當聖靈臨到大衛的身上
[00:15:07.700 --> 00:15:11.800]  聖靈也同時離開了掃羅
[00:15:11.800 --> 00:15:14.200]  我跟大家講過
[00:15:14.200 --> 00:15:17.200]  在舊約和新約不同的地方
[00:15:17.200 --> 00:15:18.500]  就是舊約
[00:15:18.500 --> 00:15:21.500]  聖靈是能夠離開一個人
[00:15:21.500 --> 00:15:23.200]  大衛也知道
[00:15:23.200 --> 00:15:26.900]  所以日後當他和拔絲巴犯了姦淫
[00:15:26.900 --> 00:15:28.300]  得罪了神之後
[00:15:28.300 --> 00:15:31.000]  他在詩篇的五十一篇第十一節
[00:15:31.000 --> 00:15:32.700]  他說「不要丟棄我
[00:15:32.700 --> 00:15:34.500]  使我離開你的面
[00:15:34.500 --> 00:15:37.400]  不要從我收回你的聖靈」
[00:15:37.400 --> 00:15:40.900]  大衛知道神是可以收回他的聖靈
[00:15:40.900 --> 00:15:43.600]  就好像在掃羅的身上
[00:15:43.600 --> 00:15:47.200]  神就是將掃羅身上的聖靈收回
[00:15:47.200 --> 00:15:49.100]  在新約就不同了
[00:15:49.100 --> 00:15:51.500]  聖靈是入住一個信徒
[00:15:51.500 --> 00:15:53.400]  永遠不會離開
[00:15:53.400 --> 00:15:55.400]  這個也是我和大家
[00:15:55.400 --> 00:15:59.000]  新近講羅馬書的時候所講過
[00:15:59.000 --> 00:16:02.900]  所以我們見到新約和舊約很一致
[00:16:02.900 --> 00:16:05.300]  講的東西其實都很相似
[00:16:05.300 --> 00:16:09.000]  因為同樣是有一位聖靈在背後
[00:16:09.000 --> 00:16:11.900]  這也是原因為什麼我這麼著重
[00:16:11.900 --> 00:16:14.200]  用聖經來解釋聖經
[00:16:14.200 --> 00:16:18.500]  因為這才是唯一正確解經的方法
[00:16:18.500 --> 00:16:21.300]  在羅馬書第八章我講過
[00:16:21.300 --> 00:16:23.400]  一個真正得救的人
[00:16:23.400 --> 00:16:25.500]  是有聖靈在他們的身上
[00:16:25.500 --> 00:16:29.900]  而聖靈是會帶領他們完成神的救贖
[00:16:29.900 --> 00:16:33.400]  剛剛羅馬書第八章我們才講過
[00:16:33.400 --> 00:16:36.400]  但如果不是一個真正得救的人
[00:16:36.400 --> 00:16:39.900]  是沒有聖靈在他們的身上
[00:16:39.900 --> 00:16:42.500]  一個人如果沒有聖靈的能力
[00:16:42.500 --> 00:16:45.400]  是不能夠遵守神的旨意
[00:16:45.400 --> 00:16:47.200]  不能夠榮耀神
[00:16:47.200 --> 00:16:52.300]  這就是耶穌基督在約翰福音十五章第五節說
[00:16:52.300 --> 00:16:56.000]  離開了我 你們就不能做什麼
[00:16:56.000 --> 00:16:58.000]  離開了耶穌基督的靈
[00:16:58.000 --> 00:17:02.200]  我們不能夠做任何的事
[00:17:02.200 --> 00:17:07.500]  最後在朱伯利恆大衛就出現
[00:17:07.500 --> 00:17:11.700]  薩姆爾就知道這個是神所揀選的
[00:17:11.700 --> 00:17:13.900]  就高立了大衛
[00:17:13.900 --> 00:17:17.000]  這一次的高立不是公開的
[00:17:17.000 --> 00:17:18.500]  是私底下
[00:17:18.500 --> 00:17:21.900]  在私底下薩姆爾告訴大衛
[00:17:21.900 --> 00:17:27.500]  他將成為下一任以色列人的王
[00:17:27.500 --> 00:17:31.200]  如果是這樣的時候就非常難得
[00:17:31.200 --> 00:17:33.500]  因為我們知道後來
[00:17:33.500 --> 00:17:36.800]  大衛還要去侍奉數羅
[00:17:36.800 --> 00:17:40.700]  如果大衛知道自己將來就是以色列人的王
[00:17:40.700 --> 00:17:43.300]  和數羅是平起平坐
[00:17:43.300 --> 00:17:45.700]  為什麼我還要侍奉你
[00:17:45.700 --> 00:17:50.700]  但是我們看到大衛是一個非常服從謙卑的人
[00:17:50.700 --> 00:17:53.400]  他仍然願意服從
[00:17:53.400 --> 00:17:57.000]  願意侍奉數羅
[00:17:57.000 --> 00:18:02.200]  神不單止預備揀選大衛
[00:18:02.200 --> 00:18:05.000]  神亦都準備大衛
[00:18:05.000 --> 00:18:08.100]  大衛當他在他母親的肚子裡的時候
[00:18:08.100 --> 00:18:10.100]  神已經認識他
[00:18:10.100 --> 00:18:12.700]  詩篇的139篇
[00:18:12.700 --> 00:18:16.400]  這個和新約的保羅很相似
[00:18:16.400 --> 00:18:18.900]  保羅在他母親的肚子裡的時候
[00:18:18.900 --> 00:18:21.600]  神已經將他分別為聖
[00:18:21.600 --> 00:18:24.300]  能夠成為神特別的器命
[00:18:24.300 --> 00:18:27.400]  就是加拉太書的一章十五節
[00:18:27.400 --> 00:18:31.300]  大衛就是神所預備來帶領以色列人
[00:18:31.300 --> 00:18:34.000]  帶領神的指紋
[00:18:34.000 --> 00:18:36.100]  我們剛才說過
[00:18:36.100 --> 00:18:39.300]  在數撒姆以上十六章十七章
[00:18:39.300 --> 00:18:42.100]  「漢建」這個字和「御定」這個字
[00:18:42.100 --> 00:18:44.000]  是同一個字
[00:18:44.000 --> 00:18:47.000]  現在又有第三個翻譯
[00:18:47.000 --> 00:18:48.600]  都是同一個字
[00:18:48.600 --> 00:18:51.400]  這個字今次被翻譯為「找」
[00:18:51.400 --> 00:18:53.300]  「尋找」
[00:18:53.300 --> 00:18:55.500]  你說尋找什麼?
[00:18:55.500 --> 00:18:59.000]  因為聖靈離開了數羅
[00:18:59.000 --> 00:19:03.900]  就由惡魔從神那裡擾亂數羅
[00:19:03.900 --> 00:19:05.900]  每次擾亂祂的時候
[00:19:05.900 --> 00:19:07.400]  祂都很不安
[00:19:07.400 --> 00:19:09.500]  所以祂希望找一個人
[00:19:09.500 --> 00:19:11.700]  來彈琴給自己聽
[00:19:11.700 --> 00:19:14.000]  能夠幫助祂舒服一點
[00:19:14.000 --> 00:19:16.200]  能夠安慰祂
[00:19:16.200 --> 00:19:19.500]  這個就是撒姆以上十六章十七節
[00:19:19.500 --> 00:19:21.500]  「數羅對神卜說」
[00:19:21.500 --> 00:19:25.500]  「你們可以為我找一個善於彈琴的」
[00:19:25.500 --> 00:19:28.400]  「帶到我這裡來」
[00:19:28.400 --> 00:19:31.400]  「數羅叫祂的僕人去找一個」
[00:19:31.400 --> 00:19:34.400]  「懂得彈琴的人」
[00:19:34.400 --> 00:19:35.800]  祂的僕人是怎樣?
[00:19:35.800 --> 00:19:39.300]  就是靠自己的能力去找
[00:19:39.300 --> 00:19:40.400]  所以我說
[00:19:40.400 --> 00:19:42.900]  十六章和十七章給我們看到
[00:19:42.900 --> 00:19:45.800]  神的主權和人的無能
[00:19:45.800 --> 00:19:47.000]  我們是怎樣?
[00:19:47.000 --> 00:19:51.100]  只憑我們認為是好的
[00:19:51.100 --> 00:19:54.000]  但是神已經預定了
