
[00:00:00.000 --> 00:00:03.880]  今日想跟大家講的主題就是「主已經復活了」
[00:03:20.280 --> 00:03:26.020]  記不記得阿伯勒罕將他的兒子獻上
[00:03:26.020 --> 00:03:27.880]  有些記不記得這些故事
[00:03:27.880 --> 00:03:29.940]  創世紀看一看
[00:03:29.940 --> 00:03:31.100]  很神奇
[00:03:31.100 --> 00:03:34.280]  神就應許阿伯勒罕生一個兒子
[00:03:34.280 --> 00:03:35.560]  這個兒子要祝福他
[00:03:35.560 --> 00:03:38.160]  成為萬國的祝福
[00:03:38.160 --> 00:03:40.060]  一直開枝散葉
[00:03:40.060 --> 00:03:41.800]  誰知有一天神幫他說
[00:03:41.800 --> 00:03:45.300]  你獨生的兒子要獻上給我
[00:03:45.300 --> 00:03:49.740]  阿伯勒罕一早起來就帶著兒子去獻祭
[00:03:49.740 --> 00:03:51.540]  聖經裏面是這樣說的
[00:03:51.540 --> 00:03:56.740]  我想阿伯勒罕為何會有這樣的信心呢
[00:03:56.740 --> 00:03:59.140]  你知不知道為何有這樣的信心
[00:03:59.140 --> 00:04:02.500]  他可能不敢幫太太說
[00:04:02.500 --> 00:04:04.040]  沒搞錯 這麼辛苦
[00:04:04.040 --> 00:04:06.420]  我九十歲才生過個嬰兒
[00:04:06.420 --> 00:04:09.060]  你們幾多歲生嬰兒
[00:04:09.060 --> 00:04:10.940]  阿伯勒罕一百歲
[00:04:10.940 --> 00:04:11.860]  九十歲生了個嬰兒
[00:04:11.860 --> 00:04:15.340]  現在等了十多年兒子已經是teenager(青少年)
[00:04:15.340 --> 00:04:18.460]  帶他去上山獻祭
[00:04:18.460 --> 00:04:21.460]  他不敢跟太太說
[00:04:21.460 --> 00:04:23.660]  你有沒有試過不見了兒子
[00:04:23.660 --> 00:04:26.900]  我記得有一次我兒子很小的時候
[00:04:26.900 --> 00:04:29.180]  大約兩三歲 最小的兒子
[00:04:29.180 --> 00:04:33.340]  有一次去遊樂場那裏玩
[00:04:33.340 --> 00:04:35.300]  不見了他
[00:04:35.300 --> 00:04:38.180]  當時我想不見了他十五分鐘
[00:04:38.180 --> 00:04:41.220]  那十五分鐘我記得永世難忘
[00:04:41.220 --> 00:04:43.860]  即是不見了兒子十五分鐘
[00:04:43.860 --> 00:04:44.660]  我怕甚麼呢
[00:04:44.660 --> 00:04:46.140]  怕我媽媽罵我
[00:04:46.140 --> 00:04:48.940]  沒搞錯 你生了個孫子不見了他
[00:04:48.940 --> 00:04:49.900]  被人罵
[00:04:49.900 --> 00:04:51.740]  很害怕
[00:04:51.740 --> 00:04:54.500]  但阿伯勒罕如何有勇氣
[00:04:54.500 --> 00:04:58.420]  可以將兒子獻上呢
[00:04:58.420 --> 00:05:00.500]  原來希伯來書告訴我們
[00:05:00.500 --> 00:05:02.180]  希伯來書告訴我們甚麼呢
[00:05:02.180 --> 00:05:08.700]  阿伯勒罕相信神可以叫兒子從死裏復活
[00:05:08.700 --> 00:05:13.220]  沒有發生過 死了再復活
[00:05:13.220 --> 00:05:16.300]  阿伯勒罕有這樣的信心
[00:05:16.300 --> 00:05:19.180]  然後在聖經裏面一直記載
[00:05:19.180 --> 00:05:22.380]  對這個復活很有盼望
[00:05:22.380 --> 00:05:26.940]  我們心知道這個信心
[00:05:26.940 --> 00:05:31.140]  復活的主讓我們有信心戰勝甚麼
[00:05:31.140 --> 00:05:32.860]  死亡
[00:05:32.860 --> 00:05:34.300]  恐懼 第一點
[00:05:34.300 --> 00:05:36.220]  勝過死亡的威脅
[00:05:36.220 --> 00:05:40.500]  人類最恐懼的是死亡
[00:05:40.500 --> 00:05:44.940]  我們廣東話說「使死咩 唔使驚 使死咩」
[00:05:44.940 --> 00:05:47.740]  死亡是最大威脅
[00:05:47.740 --> 00:05:50.660]  死亡有人說死不要緊
[00:05:50.660 --> 00:05:52.540]  人死如燈滅
[00:05:52.540 --> 00:05:53.860]  你信不信呢
[00:05:53.860 --> 00:05:55.500]  當然不是
[00:05:55.500 --> 00:05:58.620]  在我們的心裏我們知道甚麼
[00:05:58.620 --> 00:06:01.620]  死了之後還要見主
[00:06:01.620 --> 00:06:04.940]  希伯來書第九章二十七節
[00:06:04.940 --> 00:06:10.900]  「人人都有一死 死後且有審判」
[00:06:10.900 --> 00:06:12.780]  如何面對神
[00:06:12.780 --> 00:06:15.420]  我記得我信主的一個鼓勵
[00:06:15.420 --> 00:06:18.500]  最大的原因就是怕死
[00:06:18.500 --> 00:06:19.700]  我告訴大家
[00:06:19.700 --> 00:06:21.580]  為何我信耶穌怕死
[00:06:21.580 --> 00:06:23.380]  不是怕死本身
[00:06:23.380 --> 00:06:26.140]  怕死之後如何見主
[00:06:26.140 --> 00:06:28.180]  我知道自己有很多罪
[00:06:28.180 --> 00:06:30.020]  我們知不知道自己有很多罪
[00:06:30.020 --> 00:06:35.260]  我們心裏如何見神 如何污衊 如何見神
[00:06:35.260 --> 00:06:36.180]  我在這裏認罪
[00:06:36.180 --> 00:06:37.340]  用了一年時間認罪
[00:06:37.340 --> 00:06:38.660]  認了很多罪
[00:06:38.660 --> 00:06:40.940]  認盡都有
[00:06:40.940 --> 00:06:42.900]  發現有多些
[00:06:42.900 --> 00:06:44.540]  所以C篇十九篇說
[00:06:44.540 --> 00:06:47.780]  求主赦給我們隱而未現的罪
[00:06:47.780 --> 00:06:49.300]  很多根本都驗不出來
[00:06:49.300 --> 00:06:51.660]  原來疏忽都是罪
[00:06:51.660 --> 00:06:53.660]  疏忽都是罪
[00:06:53.660 --> 00:06:55.100]  你開車疏忽
[00:06:55.100 --> 00:06:55.980]  衝紅燈
[00:06:55.980 --> 00:06:56.980]  看不到
[00:06:56.980 --> 00:06:58.580]  一下子撞了
[00:06:58.580 --> 00:07:00.420]  警察一樣給你傳票
[00:07:00.420 --> 00:07:02.580]  還有你可能撞死人
[00:07:02.580 --> 00:07:04.100]  那些罪多大
[00:07:04.100 --> 00:07:06.660]  我們的罪無法償還
[00:07:06.660 --> 00:07:08.700]  如果神要審判我們的罪
[00:07:08.700 --> 00:07:09.860]  我們根本搞不定
[00:07:09.860 --> 00:07:11.300]  對不對
[00:07:11.300 --> 00:07:13.420]  好像有些東西洗多久都洗不掉
[00:07:13.420 --> 00:07:15.940]  你有沒有試過家裏的污點
[00:07:15.940 --> 00:07:18.540]  家裏有些沙煲罐罐
[00:07:18.540 --> 00:07:19.820]  怎樣洗都洗不乾淨
[00:07:19.820 --> 00:07:20.980]  罪就是這樣
[00:07:20.980 --> 00:07:22.940]  罪就是洗不乾淨
[00:07:22.940 --> 00:07:25.460]  永遠都有污點在
[00:07:25.460 --> 00:07:30.140]  但是我們靠著主可以勝過死亡
[00:07:30.140 --> 00:07:32.620]  死亡原來最怕的第一件事
[00:07:32.620 --> 00:07:35.380]  就是最怕審判
[00:07:35.380 --> 00:07:37.500]  死亡第二個恐懼是什麼呢
[00:07:37.500 --> 00:07:40.220]  死亡是代表污穢
[00:07:40.220 --> 00:07:42.100]  污糟
[00:07:42.100 --> 00:07:44.300]  所以你敢不敢碰死的東西
[00:07:44.300 --> 00:07:45.620]  我記得我做牧師的時候
[00:07:45.620 --> 00:07:48.900]  第一次做喪禮
[00:07:48.900 --> 00:07:49.900]  做完喪禮回家
[00:07:49.900 --> 00:07:51.860]  兒子說不要碰我
[00:07:51.860 --> 00:07:53.300]  Don't touch me
[00:07:53.300 --> 00:07:54.900]  因為你摸過死屍
[00:07:54.900 --> 00:07:56.060]  其實我沒有摸過
[00:07:56.060 --> 00:07:59.060]  不過他承認了
[00:07:59.060 --> 00:08:01.500]  你敢不敢摸死了的人
[00:08:01.500 --> 00:08:02.780]  不是說敢不敢的問題
[00:08:02.780 --> 00:08:05.300]  我們覺得那件事是污穢
[00:08:05.300 --> 00:08:09.100]  死亡在神的眼光當中是污穢的
[00:08:09.100 --> 00:08:10.980]  因為神本來是什麼
[00:08:10.980 --> 00:08:14.500]  神是生命
[00:08:14.500 --> 00:08:16.500]  本來創造我們的時候
[00:08:16.500 --> 00:08:18.100]  不是要死亡的
[00:08:18.100 --> 00:08:20.820]  死亡是因為人的罪的緣故
[00:08:20.820 --> 00:08:24.380]  人的罪來到我們就有死亡
[00:08:24.380 --> 00:08:27.020]  死的權制、罪的獨勾
[00:08:27.020 --> 00:08:29.620]  就在死亡裏面
[00:08:29.620 --> 00:08:31.940]  死亡是什麼意思呢
[00:08:31.940 --> 00:08:35.460]  死亡的可怕是分開的意思
[00:08:35.460 --> 00:08:37.540]  分開、分割
[00:08:37.540 --> 00:08:39.420]  你幫死了的人
[00:08:39.420 --> 00:08:42.580]  今晚請你吃飯
[00:08:42.580 --> 00:08:44.020]  他不理你
[00:08:44.020 --> 00:08:47.140]  死了
[00:08:47.140 --> 00:08:50.620]  死亡是永遠分開的意思
[00:08:50.620 --> 00:08:54.940]  分開啊 死亡是分開的意思
[00:08:54.940 --> 00:08:57.060]  和你最愛的人分開
[00:08:57.060 --> 00:08:59.900]  和你最喜歡的東西分開
[00:08:59.900 --> 00:09:02.500]  你什麼都享受不了
[00:09:02.500 --> 00:09:06.260]  死亡最大的定義在性命的關係
[00:09:06.260 --> 00:09:09.260]  是和神分開
[00:09:09.260 --> 00:09:10.740]  什麼叫死亡呢
[00:09:10.740 --> 00:09:14.940]  死亡是和神分割、分開
[00:09:14.940 --> 00:09:15.780]  永遠分開
[00:09:15.780 --> 00:09:19.780]  為什麼我們選擇了和神分開
[00:09:19.780 --> 00:09:23.140]  死亡真的很可怕
[00:09:23.140 --> 00:09:26.500]  死亡是分開
[00:09:26.500 --> 00:09:28.860]  永遠的死亡
[00:09:28.860 --> 00:09:31.540]  但是感謝主
[00:09:31.540 --> 00:09:33.620]  主耶穌為我們死
[00:09:33.620 --> 00:09:36.740]  為我們代替了罪的認罰
[00:09:36.740 --> 00:09:39.540]  一切的污點沒有了
[00:09:39.540 --> 00:09:45.100]  神將我們的罪赦免了
[00:09:45.100 --> 00:09:46.860]  稱我們為異
[00:09:46.860 --> 00:09:48.900]  所以聖靈來到叫人
[00:09:48.900 --> 00:09:51.260]  為罪、為異、為審判
[00:09:51.260 --> 00:09:53.340]  自己責備自己
[00:09:53.340 --> 00:09:55.220]  為罪是因為我們不信祂
[00:09:55.220 --> 00:09:57.820]  我們連創造天地萬物的真神
[00:09:57.820 --> 00:09:59.140]  我們都不信祂
[00:09:59.140 --> 00:10:00.460]  我們信什麼呢
[00:10:00.460 --> 00:10:02.140]  信自己
[00:10:02.140 --> 00:10:03.660]  我們根本不信神
[00:10:03.660 --> 00:10:04.420]  這就是為罪
[00:10:04.420 --> 00:10:05.380]  為異是什麼呢
[00:10:05.380 --> 00:10:08.580]  為異是藉著耶穌基督去天府
[00:10:08.580 --> 00:10:11.140]  為異就是你對不對
[00:10:11.140 --> 00:10:13.420]  我們人的異
[00:10:13.420 --> 00:10:18.460]  我們人以為對的事在神裡面不值一文
[00:10:18.460 --> 00:10:19.980]  原來我們的異救不了我們
[00:10:19.980 --> 00:10:21.820]  我們以為對的事是不行的
[00:10:21.820 --> 00:10:23.260]  人什麼時候作惡呢
[00:10:23.260 --> 00:10:25.500]  就是去做公義的事
[00:10:25.500 --> 00:10:27.380]  以為做好心
[00:10:27.380 --> 00:10:31.140]  原來是神所不喜悅的
[00:10:31.140 --> 00:10:33.180]  我們的善事
[00:10:33.180 --> 00:10:34.860]  不可以叫我們稱義
[00:10:34.860 --> 00:10:38.140]  稱義即是神悅立的意思
[00:10:38.140 --> 00:10:40.620]  我們的善事根本做不夠
[00:10:40.620 --> 00:10:42.500]  應該有本分
[00:10:42.500 --> 00:10:44.700]  我們的善事創造的動機
[00:10:44.700 --> 00:10:47.140]  神悅立
[00:10:47.140 --> 00:10:49.380]  為罪為異為審判
[00:10:49.380 --> 00:10:50.860]  神罪後面審判
[00:10:50.860 --> 00:10:54.220]  這個世界的王已經受到審判
[00:10:54.220 --> 00:10:55.060]  神要審判
[00:10:55.060 --> 00:10:56.420]  所以聖靈來到
[00:10:56.420 --> 00:10:58.020]  叫我們信主
[00:10:58.020 --> 00:11:00.660]  接受耶穌做我們的救主
[00:11:00.660 --> 00:11:02.020]  所以這個罪
[00:11:02.020 --> 00:11:04.060]  死亡的威脅
[00:11:04.060 --> 00:11:05.860]  是沒有了
[00:11:05.860 --> 00:11:07.740]  耶穌說
[00:11:07.740 --> 00:11:11.740]  怎麼說呢
[00:11:11.740 --> 00:11:14.340]  祂說這個生命
[00:11:14.340 --> 00:11:16.140]  復活在我
[00:11:16.140 --> 00:11:18.020]  生命也在我
[00:11:18.020 --> 00:11:20.180]  信我的人雖然死了
[00:11:20.180 --> 00:11:22.140]  也必復活
[00:11:22.140 --> 00:11:23.860]  看到嗎
[00:11:23.860 --> 00:11:25.100]  牧師為何這麼熟悉呢
[00:11:25.100 --> 00:11:27.620]  我做了喪禮多
[00:11:27.620 --> 00:11:28.380]  復活在我
[00:11:28.380 --> 00:11:29.580]  生命也在我
[00:11:29.580 --> 00:11:31.300]  信我的人雖然死了
[00:11:31.300 --> 00:11:32.380]  也必復活
[00:11:32.380 --> 00:11:33.620]  而且加了一句
[00:11:33.620 --> 00:11:35.540]  凡活著信我的人
[00:11:35.540 --> 00:11:37.380]  必永遠不死
[00:11:37.380 --> 00:11:39.060]  我們的神是活人的神
[00:11:39.060 --> 00:11:41.260]  不是死人的神
[00:11:41.260 --> 00:11:43.380]  我們是永遠不死的
[00:11:43.380 --> 00:11:45.100]  當我們接受耶穌的時候
[00:11:45.100 --> 00:11:46.460]  原來我們這個永生
[00:11:46.460 --> 00:11:47.300]  現在開始
[00:11:47.300 --> 00:11:50.220]  不是將來死了之後才上天堂
[00:11:50.220 --> 00:11:52.020]  永生是現在開始
[00:11:52.020 --> 00:11:54.700]  一個新的生命
[00:11:54.700 --> 00:11:56.980]  接受耶穌是新的生命
[00:11:56.980 --> 00:11:59.100]  你說真的多好
[00:11:59.100 --> 00:12:02.700]  新的生命
[00:12:02.700 --> 00:12:03.980]  我們看《詩篇》裡面
[00:12:03.980 --> 00:12:06.580]  我今天引用了
[00:12:06.580 --> 00:12:09.260]  《二十行司徒行傳》第二章裏面
[00:12:09.260 --> 00:12:12.180]  彼得的講道就引用《詩篇》
[00:12:12.180 --> 00:12:13.780]  《詩篇》第十六篇
[00:12:13.780 --> 00:12:16.180]  大衛指著他說
[00:12:16.180 --> 00:12:18.620]  「我看見主常在我眼前
[00:12:18.620 --> 00:12:19.860]  祂在我右邊
[00:12:19.860 --> 00:12:21.340]  叫我不止於搖動
[00:12:21.340 --> 00:12:22.460]  所以我心裡歡喜
[00:12:22.460 --> 00:12:23.700]  我的靈快樂
[00:12:23.700 --> 00:12:25.740]  並且我的肉身要安然
[00:12:25.740 --> 00:12:27.340]  安居在指望當中」
[00:12:27.340 --> 00:12:28.660]  還有沒有呢?
[00:12:28.660 --> 00:12:30.420]  「因為祢必不讓我的靈魂
[00:12:30.420 --> 00:12:31.540]  癟在陰間」
[00:12:31.540 --> 00:12:32.980]  大衛說的
[00:12:32.980 --> 00:12:33.780]  「我不會陰間
[00:12:33.780 --> 00:12:34.660]  不會離開神
[00:12:34.660 --> 00:12:36.940]  也不叫祢的聖者見柳槐
[00:12:36.940 --> 00:12:40.100]  祢要將生命的道指示給我
[00:12:40.100 --> 00:12:42.340]  必叫我因見祢的面
[00:12:42.340 --> 00:12:44.380]  得著滿足快樂」
[00:12:44.380 --> 00:12:47.620]  大衛一早已經有一個盼望
[00:12:47.620 --> 00:12:49.700]  是能夠見主面的面
[00:12:49.700 --> 00:12:52.900]  他不是永遠在陰間沉淪
[00:12:52.900 --> 00:12:55.020]  是見到主的面
[00:12:55.020 --> 00:12:58.900]  彼得引用這句聖經
[00:12:58.900 --> 00:13:03.220]  來向那些人講道
[00:13:03.220 --> 00:13:08.460]  講回彼得向什麼人講道呢?
[00:13:08.460 --> 00:13:10.980]  《二十行司徒行傳》第二章
[00:13:10.980 --> 00:13:13.580]  你知不知道是什麼人講的?
[00:13:13.580 --> 00:13:15.820]  那些有敵意的人
[00:13:15.820 --> 00:13:18.300]  我不知道你今天來到教會有沒有敵意
[00:13:18.300 --> 00:13:19.900]  有些人來到教會有敵意
[00:13:19.900 --> 00:13:21.780]  不知在說什麼
[00:13:21.780 --> 00:13:23.300]  其實有些人有敵意
[00:13:23.300 --> 00:13:24.500]  那些人有什麼敵意呢?
[00:13:24.500 --> 00:13:25.780]  他們曾經
[00:13:25.780 --> 00:13:26.780]  彼得講得很清楚
[00:13:26.780 --> 00:13:28.340]  你們這班人
[00:13:28.340 --> 00:13:30.540]  我們廣東話說你們這班人
[00:13:30.540 --> 00:13:32.500]  扔死耶穌十字架
[00:13:32.500 --> 00:13:34.780]  向那些人講道
[00:13:34.780 --> 00:13:36.780]  為什麼彼得這麼勇敢?
[00:13:36.780 --> 00:13:39.660]  因為見到主復活
[00:13:39.660 --> 00:13:41.540]  見到主復活
[00:13:41.540 --> 00:13:43.460]  主已經復活了
[00:13:43.460 --> 00:13:46.140]  我們已經復活到我們新的力量
[00:13:46.140 --> 00:13:47.860]  原來我們今天不用怕
[00:13:47.860 --> 00:13:49.660]  彼得以前很怕
[00:13:49.660 --> 00:13:51.460]  彼得很怕死的
[00:13:51.460 --> 00:13:53.780]  三次不認主的
[00:13:53.780 --> 00:13:54.860]  不敢
[00:13:54.860 --> 00:13:56.340]  你的口音像耶穌
[00:13:56.340 --> 00:13:59.420]  我覺得潮州人不像
[00:13:59.420 --> 00:14:01.340]  不像耶穌
[00:14:01.340 --> 00:14:03.780]  根本不認識耶穌
[00:14:03.780 --> 00:14:05.900]  彼得是這樣來否認耶穌
[00:14:05.900 --> 00:14:07.660]  這個這麼沒有膽的人
[00:14:07.660 --> 00:14:09.660]  口硬是很硬
[00:14:09.660 --> 00:14:11.380]  但心裏面很害怕的人
[00:14:11.380 --> 00:14:14.020]  現在真真正正有勇氣
[00:14:14.020 --> 00:14:18.140]  叫人悔改順遂
[00:14:18.140 --> 00:14:21.660]  主已經復活了
[00:14:21.660 --> 00:14:23.380]  這個復活的訊息
[00:14:23.380 --> 00:14:24.660]  在我們的生命當中
[00:14:24.660 --> 00:14:27.660]  對我們影響非常之大
[00:14:27.660 --> 00:14:30.500]  你相不相信主已經復活呢?
[00:14:30.500 --> 00:14:34.260]  你相不相信你有一天會復活過來呢?
[00:14:34.260 --> 00:14:37.100]  我們要相信
[00:14:37.100 --> 00:14:41.180]  我今早看了一篇文章
[00:14:41.180 --> 00:14:44.940]  我很喜歡早上看文章
[00:14:44.940 --> 00:14:48.820]  文章裏面說到愛因斯坦
[00:14:48.820 --> 00:14:51.660]  你知不知道愛因斯坦是誰?
[00:14:51.660 --> 00:14:54.580]  愛因斯坦在118年之前
[00:14:54.580 --> 00:14:56.180]  他已經說了
[00:14:56.180 --> 00:14:57.980]  不過他證實不到
[00:14:57.980 --> 00:15:00.860]  他說這個宇宙有開始的
[00:15:00.860 --> 00:15:01.860]  這個宇宙有開始
[00:15:01.860 --> 00:15:03.700]  神創造天地萬物
[00:15:03.700 --> 00:15:04.620]  看到嗎?
[00:15:04.620 --> 00:15:06.340]  起初神創造
[00:15:06.340 --> 00:15:08.180]  宇宙有開始
[00:15:08.180 --> 00:15:14.260]  現在他們找到在13光億年之外
[00:15:14.260 --> 00:15:17.660]  發明了科學家在2016年
[00:15:17.660 --> 00:15:19.980]  今年2月11日
[00:15:19.980 --> 00:15:23.580]  發明了一個叫做Ligo
[00:15:23.580 --> 00:15:27.060]  那些技術名稱你可以不用記
[00:15:27.060 --> 00:15:31.380]  這個東西收到愛因斯坦所說的
[00:15:31.380 --> 00:15:34.140]  叫做引力波
[00:15:34.140 --> 00:15:35.980]  簡單來說
[00:15:35.980 --> 00:15:37.980]  這個宇宙是爆炸出來的
[00:15:37.980 --> 00:15:40.420]  它爆炸的源頭在哪裏呢?
[00:15:40.420 --> 00:15:43.500]  它是小於一顆針的眼睛
[00:15:43.500 --> 00:15:46.980]  即是你們聯想的那顆針的針嘴
[00:15:46.980 --> 00:15:51.420]  他說這個引力波的時間是快到多少呢?
[00:15:51.420 --> 00:15:59.740]  是快到10的43次負方的一秒
[00:15:59.740 --> 00:16:01.260]  幾分之一秒
[00:16:01.260 --> 00:16:04.060]  他們現在就聽到了
[00:16:04.060 --> 00:16:06.100]  他說這個引力波是聽到的
[00:16:06.100 --> 00:16:10.020]  這個機器聽到神的創造
[00:16:10.020 --> 00:16:13.020]  我突然想起《詩篇》19篇
[00:16:13.020 --> 00:16:16.980]  無言無語也無聲音可聽
[00:16:16.980 --> 00:16:19.500]  他的量大遍天下
[00:16:19.500 --> 00:16:20.500]  我今早想起這個聲音
[00:16:20.500 --> 00:16:21.580]  很奇妙
[00:16:21.580 --> 00:16:25.500]  當我看這篇科學文章的時候
[00:16:25.500 --> 00:16:29.100]  就想起原來神的創造這麼偉大
[00:16:29.100 --> 00:16:33.260]  所以人復活在神來說算得了甚麼呢?
[00:16:33.260 --> 00:16:35.460]  神很愛我們
[00:16:35.460 --> 00:16:40.500]  願意將這個復活的訊息給我們
[00:16:40.500 --> 00:16:42.220]  你記不記得
[00:16:42.220 --> 00:16:43.220]  講到復活節的時候
[00:16:43.220 --> 00:16:45.300]  有耶穌的門徒不信耶穌復活
[00:16:45.300 --> 00:16:46.660]  你記不記得
[00:16:46.660 --> 00:16:47.740]  是誰呢?
[00:16:47.740 --> 00:16:49.380]  有個「馬」字的那個
[00:16:49.380 --> 00:16:50.740]  多馬
[00:16:50.740 --> 00:16:52.740]  多馬即是多心
[00:16:52.740 --> 00:16:53.260]  我記住了
[00:16:53.260 --> 00:16:55.260]  抵馬就是貪愛世界
[00:16:55.260 --> 00:16:56.020]  有兩個馬
[00:16:56.020 --> 00:16:57.460]  經常說抵的
[00:16:57.460 --> 00:16:58.540]  最不得了就是貪愛世界
[00:16:58.540 --> 00:16:59.020]  走了
[00:16:59.020 --> 00:17:00.620]  多馬就是疑心
[00:17:00.620 --> 00:17:01.980]  如果我的手
[00:17:01.980 --> 00:17:05.020]  摸不到耶穌手的傷痕
[00:17:05.020 --> 00:17:06.580]  即是他的釘痕
[00:17:06.580 --> 00:17:08.580]  我的手不探在他的肋旁
[00:17:08.580 --> 00:17:12.020]  經濟的位置我就不信了
[00:17:12.020 --> 00:17:14.180]  耶穌再一次向他顯現
[00:17:14.180 --> 00:17:16.460]  房間全部關上
[00:17:16.460 --> 00:17:17.020]  門全部關上
