
[00:00:00.000 --> 00:00:04.100]  各位弟兄姊妹,早晨,復活節快樂
[00:08:39.100 --> 00:08:40.100]  逼迫人的
[00:08:40.100 --> 00:08:42.100]  冒慢人的
[00:08:42.100 --> 00:08:45.100]  然而我還蒙了憐憫
[00:08:45.100 --> 00:08:49.100]  因我是不信不明白的時候而作的
[00:08:49.100 --> 00:08:53.100]  並且我主的因是格外的豐盛
[00:08:53.100 --> 00:08:58.100]  使我在基督耶穌裏有信心和愛心
[00:08:58.100 --> 00:09:04.100]  基督耶穌降世是為要拯救罪人
[00:09:04.100 --> 00:09:06.100]  這話是可信的
[00:09:06.100 --> 00:09:08.100]  是十分可佩服的
[00:09:08.100 --> 00:09:10.100]  在罪人當中
[00:09:10.100 --> 00:09:11.100]  保羅怎麼說
[00:09:11.100 --> 00:09:16.100]  我是個罪魁
[00:09:16.100 --> 00:09:18.100]  所有罪人裏面
[00:09:18.100 --> 00:09:22.100]  誰是最惡、最壞、最壞那個呢
[00:09:22.100 --> 00:09:25.100]  我就是罪魁禍首
[00:09:25.100 --> 00:09:27.100]  保羅認了
[00:09:27.100 --> 00:09:29.100]  所有罪人當中
[00:09:29.100 --> 00:09:31.100]  我就是最大罪那個
[00:09:31.100 --> 00:09:34.100]  罪魁就是我
[00:09:34.100 --> 00:09:39.100]  然而我蒙了憐憫
[00:09:39.100 --> 00:09:40.100]  各位
[00:09:40.100 --> 00:09:44.100]  我們作為基督徒這個品牌
[00:09:44.100 --> 00:09:47.100]  我們時時都覺得我們自己不配
[00:09:47.100 --> 00:09:49.100]  我們都是罪人
[00:09:49.100 --> 00:09:52.100]  如果不是耶穌基督的拯救
[00:09:52.100 --> 00:09:53.100]  你和我
[00:09:53.100 --> 00:09:57.100]  今天我們都沒有能力活下去
[00:09:57.100 --> 00:10:00.100]  是因耶穌基督的愛
[00:10:00.100 --> 00:10:03.100]  當提到提摩太前書一章十六節
[00:10:03.100 --> 00:10:06.100]  我很感謝神讓我在中學時候
[00:10:06.100 --> 00:10:08.100]  我就參加夏令會
[00:10:08.100 --> 00:10:10.100]  在夏令會有一首歌
[00:10:10.100 --> 00:10:12.100]  到現在我都很喜歡唱
[00:10:12.100 --> 00:10:16.100]  就唱出這一節的聖經
[00:10:16.100 --> 00:10:26.100]  基督耶穌降世為要拯救罪人
[00:10:26.100 --> 00:10:32.100]  在罪人中我是個罪魁
[00:10:32.100 --> 00:10:40.100]  然而我蒙了憐憫
[00:10:40.100 --> 00:10:43.100]  在罪人當中
[00:10:43.100 --> 00:10:48.100]  你和我都只不過是一個罪魁
[00:10:48.100 --> 00:10:51.100]  但我們蒙了憐憫
[00:10:51.100 --> 00:10:53.100]  第二個特質是什麼呢
[00:10:53.100 --> 00:10:56.100]  就是堅忍能耐
[00:10:56.100 --> 00:10:59.100]  讓我們一起來看一段聖經
[00:10:59.100 --> 00:11:18.100]  「他對我說:我的恩典夠你用的,因為我的能力是在人的軟弱上顯得完全,所以我更喜歡誇自己的軟弱,好叫基督的能力浮避我。
[00:11:18.100 --> 00:11:38.100]  我為基督的緣故就以軟弱、凌辱、急懶、逼迫、困苦為可喜樂的,因我什麼時候軟弱,什麼時候就光強了。」
[00:11:38.100 --> 00:11:44.100]  我不知道你覺得你自己是很軟弱還是很光強呢
[00:11:44.100 --> 00:11:48.100]  保羅這段聖經好像很矛盾
[00:11:48.100 --> 00:12:00.100]  他說「我為基督的緣故,我以軟弱、凌辱、急懶、逼迫、困苦,是好喜樂的。」
[00:12:00.100 --> 00:12:02.100]  如果你有一天突然病了
[00:12:02.100 --> 00:12:05.100]  你會不會說「嘻嘻嘻,真是好了,我病了。」
[00:12:05.100 --> 00:12:07.100]  如果你遇到一些難處
[00:12:07.100 --> 00:12:12.100]  你會不會說「嘻嘻嘻,真是多好啊,我又碰到這些壞事了。」
[00:12:12.100 --> 00:12:18.100]  「啊,我又被開除了,啊,人家又扣我薪水了。」
[00:12:18.100 --> 00:12:26.100]  你不會以困苦、患難、逼迫當做可喜樂
[00:12:26.100 --> 00:12:35.100]  但保羅說「因我什麼時候軟弱,我什麼時候就光強了。」
[00:12:35.100 --> 00:12:46.100]  原來在他裡面有一份堅忍能耐,能夠抵擋這些困難、苦難
[00:12:46.100 --> 00:12:54.100]  這一種是內在生出來,一種由復活主賜給我們的能力
[00:12:54.100 --> 00:12:59.100]  這個叫做基督徒的品牌
[00:12:59.100 --> 00:13:04.100]  我不知道你是不是有這一份堅忍能耐
[00:13:04.100 --> 00:13:10.100]  俗語有說「不如意的事十常八九」
[00:13:10.100 --> 00:13:13.100]  即是說有十件事臨到你
[00:13:13.100 --> 00:13:17.100]  不好的事可能佔了八件或九件
[00:13:17.100 --> 00:13:19.100]  你說大家利是
[00:13:19.100 --> 00:13:23.100]  所有臨到我的事都是好事,你就想
[00:13:23.100 --> 00:13:27.100]  「不如意的事十常八九」
[00:13:27.100 --> 00:13:30.100]  都是不好的事比較多
[00:13:30.100 --> 00:13:35.100]  人生就是這樣,充滿苦難、困難、迷惑
[00:13:35.100 --> 00:13:37.100]  充滿各樣的難處
[00:13:37.100 --> 00:13:41.100]  但我們基督徒有一個品牌
[00:13:41.100 --> 00:13:46.100]  就是我以軟弱、凌辱、急難、困苦
[00:13:46.100 --> 00:13:49.100]  變為可喜樂
[00:13:49.100 --> 00:13:56.100]  因我什麼時候軟弱,神的能力就賦給我,叫我光強
[00:13:56.100 --> 00:14:00.100]  有一本書叫做「福可相至」
[00:14:00.100 --> 00:14:06.100]  大家聽過一句成語叫做「福無相至」
[00:14:06.100 --> 00:14:10.100]  這本書剛剛倒轉「福可相至」
[00:14:10.100 --> 00:14:13.100]  原來他翻譯一本英文書叫做
[00:14:13.100 --> 00:14:16.100]  「Not once but twice」
[00:14:16.100 --> 00:14:18.100]  這本書名真的很有趣
[00:14:18.100 --> 00:14:21.100]  他說不止來一次,來兩次
[00:14:21.100 --> 00:14:25.100]  兩次什麼?兩次癌症
[00:14:25.100 --> 00:14:28.100]  旁邊那張照片就是這位作者
[00:14:28.100 --> 00:14:31.100]  這位作者是BBC廣播電台
[00:14:31.100 --> 00:14:33.100]  一位很出名的記者
[00:14:33.100 --> 00:14:36.100]  他的名字叫做Tim Dean
[00:14:36.100 --> 00:14:39.100]  丁廷毛先生
[00:14:39.100 --> 00:14:43.100]  他二十多歲得到一種最惡的癌症
[00:14:43.100 --> 00:14:47.100]  這種癌症在英國的病例裏
[00:14:47.100 --> 00:14:51.100]  沒有人可以活著離開醫院
[00:14:51.100 --> 00:14:53.100]  全部都死了
[00:14:53.100 --> 00:14:56.100]  但是丁廷毛先生很厲害
[00:14:56.100 --> 00:15:01.100]  他是唯一一個可以進了醫院之後
[00:15:01.100 --> 00:15:04.100]  活著走出醫院
[00:15:04.100 --> 00:15:06.100]  誰知十幾年之後
[00:15:06.100 --> 00:15:09.100]  再翻發第二次
[00:15:09.100 --> 00:15:11.100]  那次非常之嚴重
[00:15:11.100 --> 00:15:13.100]  他差點死了
[00:15:13.100 --> 00:15:19.100]  這本書就是他講他兩次經歷癌症的經過
[00:15:19.100 --> 00:15:23.100]  他是一個很虔誠的基督徒
[00:15:23.100 --> 00:15:27.100]  他說在苦難裏面化了莊的祝福
[00:15:27.100 --> 00:15:33.100]  1997年他代表BBC電台來了香港
[00:15:33.100 --> 00:15:37.100]  報道香港回歸的實況
[00:15:37.100 --> 00:15:40.100]  他說他很喜歡香港這個城市
[00:15:40.100 --> 00:15:44.100]  所以這本中文版出版
[00:15:44.100 --> 00:15:46.100]  他很開心
[00:15:46.100 --> 00:15:52.100]  他可以讓中國人看到他在神裏面的經歷
[00:15:52.100 --> 00:15:55.100]  各位親愛的弟兄姊妹
[00:15:55.100 --> 00:15:58.100]  當患難困苦臨到你
[00:15:58.100 --> 00:16:01.100]  你基督徒的品牌
[00:16:01.100 --> 00:16:05.100]  有沒有那份堅忍能耐呢
[00:16:05.100 --> 00:16:08.100]  第三個特徵是什麼呢
[00:16:08.100 --> 00:16:11.100]  就是我們都成為神的用人
[00:16:11.100 --> 00:16:13.100]  我想請大家揭開聖經
[00:16:13.100 --> 00:16:17.100]  我請大家一起打開哥林多後書第六章
[00:16:17.100 --> 00:16:20.100]  我們由第四節看到第十節
[00:16:20.100 --> 00:16:22.100]  麻煩大家都打開聖經
[00:16:22.100 --> 00:16:25.100]  打開了聖經之後請你不要蓋上
[00:16:25.100 --> 00:16:28.100]  我們都要看哥林多後書
[00:16:28.100 --> 00:16:32.100]  哥林多後書第六章四到十節
[00:16:32.100 --> 00:16:34.100]  比較長一點
[00:16:34.100 --> 00:16:38.100]  找到之後請大家和我一起開聲讀出來
[00:16:38.100 --> 00:16:41.100]  細心一點讀因為很多字
[00:16:41.100 --> 00:16:43.100]  好請
[00:16:43.100 --> 00:16:46.100]  反倒在各樣的事上
[00:16:46.100 --> 00:16:49.100]  表明自己是神的用人
[00:16:49.100 --> 00:16:52.100]  就如在許多的忍耐
[00:16:52.100 --> 00:16:57.100]  患難 窮乏 困苦 鞭打
[00:16:57.100 --> 00:17:02.100]  監禁 擾亂 勤勞 警醒
[00:17:02.100 --> 00:17:05.100]  不食 廉潔 知識
[00:17:05.100 --> 00:17:10.100]  行忍 恩慈 聖靈的感化
[00:17:10.100 --> 00:17:14.100]  無偽的愛心 真實的道理
[00:17:14.100 --> 00:17:18.100]  神的大能 仁義的兵器
[00:17:18.100 --> 00:17:25.100]  在左在右 榮耀 羞辱 惡名 美名
[00:17:25.100 --> 00:17:30.100]  似乎是誘惑人的 卻是誠實的
[00:17:30.100 --> 00:17:36.100]  似乎不為人所知 卻是人所共知的
[00:17:36.100 --> 00:17:40.100]  似乎要死 卻是活著的
[00:17:40.100 --> 00:17:45.100]  似乎受責罰 卻是不自喪命的
[00:17:45.100 --> 00:17:49.100]  似乎憂愁 卻是常常快樂的
[00:17:49.100 --> 00:17:54.100]  似乎貧窮 卻是叫許多人付足的
[00:17:54.100 --> 00:18:01.100]  似乎一無所有 卻是樣樣都有的
[00:18:01.100 --> 00:18:04.100]  這段聖經很長
[00:18:04.100 --> 00:18:06.100]  裏面用了很多字眼
[00:18:06.100 --> 00:18:08.100]  我不知道你看得明不明白
[00:18:08.100 --> 00:18:10.100]  剛才噓噓聲地讀一次
[00:18:10.100 --> 00:18:14.100]  可能你都未捉到裏面的意思
[00:18:14.100 --> 00:18:18.100]  保羅有時很喜歡用一些相反的形容詞
[00:18:18.100 --> 00:18:21.100]  似乎憂愁 但又快樂
[00:18:21.100 --> 00:18:25.100]  似乎貧窮 但又好像甚麼都有
[00:18:25.100 --> 00:18:28.100]  似乎一無所有 但又樣樣都有
[00:18:28.100 --> 00:18:32.100]  你說保羅到底在說甚麼
[00:18:32.100 --> 00:18:34.100]  這樣的東西
[00:18:34.100 --> 00:18:39.100]  這些叫做paradox 是弔詭
[00:18:39.100 --> 00:18:42.100]  你很窮嗎 不是
[00:18:42.100 --> 00:18:45.100]  你叫許多人付足
[00:18:45.100 --> 00:18:48.100]  你好像甚麼都沒有 不是
[00:18:48.100 --> 00:18:52.100]  因為你在耶穌裏面甚麼都有
[00:18:52.100 --> 00:18:55.100]  保羅一開始就說我是神的用人
[00:18:55.100 --> 00:18:58.100]  有神我們就有一切
[00:18:58.100 --> 00:19:00.100]  我們不懼怕
[00:19:00.100 --> 00:19:03.100]  在地上我可以甚麼都沒有
[00:19:03.100 --> 00:19:05.100]  在地上我可以很貧窮
[00:19:05.100 --> 00:19:07.100]  在地上我可以很憂愁
[00:19:07.100 --> 00:19:11.100]  但在主裏面 我卻有快樂
[00:19:11.100 --> 00:19:14.100]  在地上我好像甚麼都沒有
[00:19:14.100 --> 00:19:19.100]  但我靠著主 我叫很多人付足
[00:19:19.100 --> 00:19:21.100]  我好像一無所有
[00:19:21.100 --> 00:19:26.100]  但在耶穌裏面 我甚麼都有
[00:19:26.100 --> 00:19:28.100]  各位親愛的弟兄姊妹
[00:19:28.100 --> 00:19:31.100]  你是不是神的用人
[00:19:31.100 --> 00:19:34.100]  今天你和我被稱為基督徒
[00:19:34.100 --> 00:19:36.100]  我們都有一個身份
[00:19:36.100 --> 00:19:41.100]  就是你和我都要服侍我們的主耶穌
[00:19:41.100 --> 00:19:44.100]  我們都是神的用人
[00:19:44.100 --> 00:19:47.100]  保羅寫了很多封書信
[00:19:47.100 --> 00:19:50.100]  大家都很熟的了 在新約裏面
[00:19:50.100 --> 00:19:53.100]  每一次書信一開頭 保羅怎樣說
[00:19:53.100 --> 00:19:56.100]  耶穌基督的僕人保羅
[00:19:56.100 --> 00:19:58.100]  奉神的差遣
[00:19:58.100 --> 00:20:02.100]  寫信給哥林多教會的弟兄姊妹
[00:20:02.100 --> 00:20:06.100]  寫信給加拿大 以弗所 菲律賓
[00:20:06.100 --> 00:20:09.100]  保羅每一封信都說他是耶穌基督的僕人
[00:20:09.100 --> 00:20:13.100]  你知不知道僕人是甚麼意思
[00:20:13.100 --> 00:20:16.100]  僕人就等於奴隸
[00:20:16.100 --> 00:20:19.100]  不是servant 是slave
[00:20:19.100 --> 00:20:21.100]  奴隸
[00:20:21.100 --> 00:20:25.100]  請問今天你是否神的奴隸
[00:20:25.100 --> 00:20:29.100]  奴隸有沒有自己的主張 沒有的
[00:20:29.100 --> 00:20:31.100]  主人叫你做甚麼就做甚麼
[00:20:31.100 --> 00:20:33.100]  主人給你吃甚麼就吃甚麼
[00:20:33.100 --> 00:20:35.100]  你自己沒有東西的
[00:20:35.100 --> 00:20:37.100]  你沒有身家的 沒有東西擁有的
[00:20:37.100 --> 00:20:40.100]  一切都是主人給你的
[00:20:40.100 --> 00:20:42.100]  最近我看了一套電影
[00:20:42.100 --> 00:20:44.100]  我不知道你有沒有看
[00:20:44.100 --> 00:20:46.100]  《被奪走的十二年》
[00:20:46.100 --> 00:20:49.100]  《Twelve Years a Slave》
[00:20:49.100 --> 00:20:52.100]  這位黑人本來是一位自由人
[00:20:52.100 --> 00:20:54.100]  拉小提琴很厲害的
[00:20:54.100 --> 00:20:57.100]  但後來竟然被朋友出賣
[00:20:57.100 --> 00:21:01.100]  賣到美國南方就做了黑奴
[00:21:01.100 --> 00:21:04.100]  他沒有辦法證明自己是自由人
[00:21:04.100 --> 00:21:06.100]  因為身上沒有證件
[00:21:06.100 --> 00:21:09.100]  於是就這樣捱了十二年
[00:21:09.100 --> 00:21:13.100]  在棉花田裏幫人摘棉花
[00:21:13.100 --> 00:21:16.100]  那一天如果摘得少一點
[00:21:16.100 --> 00:21:19.100]  主人就鞭打他
[00:21:19.100 --> 00:21:23.100]  真的鞭到背部開花
[00:21:23.100 --> 00:21:26.100]  很淒涼 很艱難
[00:21:26.100 --> 00:21:31.100]  這是一個真人真事改編的電影
[00:21:31.100 --> 00:21:34.100]  當我坐在戲院裏看這套電影
[00:21:34.100 --> 00:21:37.100]  我才知道原來當年黑奴的生活
[00:21:37.100 --> 00:21:39.100]  是這麼黑暗的
[00:21:39.100 --> 00:21:42.100]  奴隸的生活
[00:21:42.100 --> 00:21:45.100]  各位我們都是神的傭人
[00:21:45.100 --> 00:21:49.100]  我不知道在你基督徒的品牌裏
[00:21:49.100 --> 00:21:53.100]  你是否神的奴隸
[00:21:53.100 --> 00:21:55.100]  你就是神的奴隸
[00:21:55.100 --> 00:21:57.100]  甚麼都沒有
[00:21:57.100 --> 00:21:59.100]  但樣樣都有
[00:21:59.100 --> 00:22:00.100]  似乎貧窮
[00:22:00.100 --> 00:22:03.100]  但卻是喜樂
[00:22:03.100 --> 00:22:05.100]  讓我們經歷
[00:22:05.100 --> 00:22:08.100]  我們都是神的傭人
[00:22:08.100 --> 00:22:11.100]  第四個特徵是甚麼呢
[00:22:11.100 --> 00:22:13.100]  就是甘願犧牲
[00:22:13.100 --> 00:22:15.100]  請大家一起揭開
[00:22:15.100 --> 00:22:18.100]  哥林多後書第四章
[00:22:18.100 --> 00:22:20.100]  我們由第七節開始
[00:22:20.100 --> 00:22:24.100]  剛才陳牧師已經幫我們讀出了
[00:22:24.100 --> 00:22:27.100]  哥林多後書第四章
[00:22:27.100 --> 00:22:30.100]  由第七節到十二節
[00:22:30.100 --> 00:22:34.100]  我們先讀七到十節好不好
[00:22:34.100 --> 00:22:36.100]  請大家一起讀
[00:22:36.100 --> 00:22:40.100]  我們有這寶貝放在雅氣裏
[00:22:40.100 --> 00:22:43.100]  要顯明這莫大的能力
[00:22:43.100 --> 00:22:45.100]  是出於神
[00:22:45.100 --> 00:22:47.100]  不是出於我們
[00:22:47.100 --> 00:22:50.100]  我們四面受敵
[00:22:50.100 --> 00:22:52.100]  卻不被困住
[00:22:52.100 --> 00:22:54.100]  心裏作難
[00:22:54.100 --> 00:22:56.100]  卻不致失望
[00:22:56.100 --> 00:22:57.100]  遭逼迫
[00:22:57.100 --> 00:22:59.100]  卻不被刁棄
[00:22:59.100 --> 00:23:01.100]  打倒了
[00:23:01.100 --> 00:23:03.100]  卻不致死亡
[00:23:03.100 --> 00:23:05.100]  我們先讀到這裏
[00:23:05.100 --> 00:23:07.100]  聖經告訴我們
[00:23:07.100 --> 00:23:12.100]  有寶貝放在一個雅氣裏
[00:23:12.100 --> 00:23:16.100]  如果你去珠寶行
[00:23:16.100 --> 00:23:19.100]  買一隻鑽石戒指
[00:23:19.100 --> 00:23:24.100]  請問他將這鑽石戒指放在哪裏
[00:23:24.100 --> 00:23:27.100]  拿一個很漂亮的錦盒出來
[00:23:27.100 --> 00:23:29.100]  然後放一隻戒指進去
[00:23:29.100 --> 00:23:31.100]  他會不會找一個紅色的膠袋
[00:23:31.100 --> 00:23:34.100]  帶著一粒幾十萬的鑽石戒指
[00:23:34.100 --> 00:23:37.100]  當然不會
[00:23:37.100 --> 00:23:40.100]  那你會不會找一個牙刷
[00:23:40.100 --> 00:23:42.100]  裝著一隻鑽石戒指
[00:23:42.100 --> 00:23:44.100]  當然不會
[00:23:44.100 --> 00:23:46.100]  但聖經告訴我們
[00:23:46.100 --> 00:23:48.100]  你和我都是雅氣
[00:23:48.100 --> 00:23:51.100]  我們實在不算甚麼
[00:23:51.100 --> 00:23:53.100]  但有寶貝
[00:23:53.100 --> 00:23:56.100]  就是神的生命在我們裏頭
[00:23:56.100 --> 00:23:59.100]  要證明這莫大的能力
[00:23:59.100 --> 00:24:00.100]  是出於神
