
[00:00:00.000 --> 00:00:04.720]  靈姐妹,讓我們一起低頭禱告
[00:02:45.040 --> 00:02:45.800]  有的,是不是?
[00:02:45.800 --> 00:02:47.480]  但是祂說「不能刀盡天國」
[00:02:47.480 --> 00:02:48.760]  甚麼人才可以進天國?
[00:02:48.760 --> 00:02:55.160]  祂說「唯獨進行我天父旨意的人才可以進去」
[00:02:55.160 --> 00:02:57.560]  《馬太福音》七章二十一節說的
[00:02:57.560 --> 00:02:59.720]  當耶穌預備上十字架的時候
[00:02:59.720 --> 00:03:01.160]  講到末世的時候
[00:03:01.160 --> 00:03:03.600]  祂就再三吩咐我們
[00:03:03.600 --> 00:03:06.040]  「我們唯有忍耐到底的必然得救」
[00:03:06.040 --> 00:03:08.240]  《馬太福音》二十四章十三節
[00:03:08.240 --> 00:03:10.760]  這位拯救我們出死入生的主
[00:03:10.760 --> 00:03:12.600]  在臨升天的時候
[00:03:12.600 --> 00:03:14.360]  給了一個吩咐我們是甚麼?
[00:03:14.360 --> 00:03:15.280]  大家都應該很熟
[00:03:15.280 --> 00:03:16.800]  《馬太福音》二十八章
[00:03:16.800 --> 00:03:19.160]  祂說「天上地下所有權柄都賜給我了」
[00:03:19.160 --> 00:03:24.440]  「所以你們要去萬運做我的門徒」
[00:03:24.440 --> 00:03:26.720]  「奉父子聖靈的名」
[00:03:26.720 --> 00:03:28.440]  「凡我所吩咐你的」
[00:03:28.440 --> 00:03:30.800]  「奉父子聖靈的名給他們施贈」
[00:03:30.800 --> 00:03:33.600]  「凡我所吩咐你們的都教訓他們遵守」
[00:03:33.600 --> 00:03:36.480]  「我就尚與你們同在直到世界的末了」
[00:03:36.480 --> 00:03:39.960]  這是主耶穌在臨升天之前的吩咐
[00:03:39.960 --> 00:03:41.400]  是向誰吩咐的?
[00:03:41.400 --> 00:03:48.000]  是向每一個相信祂的人的吩咐
[00:03:48.000 --> 00:03:51.680]  這是主耶穌給我們發出的呼召
[00:03:51.680 --> 00:03:54.880]  究竟有誰回應呢?
[00:03:54.880 --> 00:03:56.080]  有誰肯去呢?
[00:03:56.080 --> 00:03:59.840]  有誰肯說「我在這裡請差遣我」
[00:03:59.840 --> 00:04:01.960]  而不是差遣祂
[00:04:01.960 --> 00:04:05.280]  這四個單位呢?
[00:04:05.280 --> 00:04:08.120]  在耶穌的當代有祂的門徒
[00:04:08.120 --> 00:04:10.880]  為了耶穌的福音的傳播
[00:04:10.880 --> 00:04:13.400]  祂們願意去殉道
[00:04:13.400 --> 00:04:14.520]  也有另外一位
[00:04:14.520 --> 00:04:17.000]  我認為是繼耶穌之後
[00:04:17.000 --> 00:04:19.720]  另外一位最偉大的宣教士
[00:04:19.720 --> 00:04:21.120]  大家猜猜是誰?
[00:04:21.120 --> 00:04:22.040]  我認為而已
[00:04:22.040 --> 00:04:24.000]  你可能認為其他人
[00:04:24.000 --> 00:04:26.720]  不過我認為就是保羅
[00:04:26.720 --> 00:04:29.040]  保羅的一生給我們看到
[00:04:29.040 --> 00:04:32.160]  他接受了這個呼召
[00:04:32.160 --> 00:04:35.960]  他親身在大墨西路上遇見耶穌
[00:04:35.960 --> 00:04:39.360]  他願意歷盡艱辛難阻
[00:04:39.360 --> 00:04:41.360]  仍然要傳福音
[00:04:41.360 --> 00:04:44.400]  他的力量是從何而來的呢?
[00:04:44.400 --> 00:04:46.240]  究竟他的力量是從何而來的呢?
[00:04:46.240 --> 00:04:48.720]  我今天就試圖從羅馬書
[00:04:48.720 --> 00:04:49.320]  去看
[00:04:49.320 --> 00:04:51.040]  或者保羅的書信
[00:04:51.040 --> 00:04:52.600]  或者試圖行傳
[00:04:52.600 --> 00:04:55.240]  嘗試去看保羅這位
[00:04:55.240 --> 00:04:58.640]  我覺得第二偉大的宣教士
[00:04:58.640 --> 00:05:01.600]  他傳福音
[00:05:01.600 --> 00:05:04.200]  將上帝的道帶給世人
[00:05:04.200 --> 00:05:05.680]  這個心智
[00:05:05.680 --> 00:05:07.040]  是從何而來的呢?
[00:05:07.040 --> 00:05:10.200]  他如何看待自己的遺訓、如何看待自己呢?
[00:05:10.200 --> 00:05:12.200]  今天就一起去看
[00:05:12.200 --> 00:05:13.880]  從羅馬書一章開始
[00:05:13.880 --> 00:05:15.560]  我嘗試自己讀
[00:05:15.560 --> 00:05:18.520]  因為昨天我經常忘記按
[00:05:18.520 --> 00:05:19.720]  羅馬書一章
[00:05:19.720 --> 00:05:21.960]  我本來想讀一至十七節
[00:05:21.960 --> 00:05:23.400]  但因為時間關係
[00:05:23.400 --> 00:05:25.200]  我就讀一至六節
[00:05:25.200 --> 00:05:27.320]  然後十三至十七節
[00:05:27.320 --> 00:05:31.160]  基督耶穌的僕人保羅蒙召作使徒
[00:05:31.160 --> 00:05:32.960]  奉派去傳神的福音
[00:05:32.960 --> 00:05:37.440]  這個福音是直著宗先知在聖經上預先應許的
[00:05:37.440 --> 00:05:40.000]  當中論道他的兒子按肉體說
[00:05:40.000 --> 00:05:41.840]  他生為大衛的後裔
[00:05:41.840 --> 00:05:45.080]  按聖潔的靈說
[00:05:45.080 --> 00:05:46.800]  他因從死中復活
[00:05:46.800 --> 00:05:49.440]  立為神大有能力的兒子
[00:05:49.440 --> 00:05:51.280]  他就是我們的主耶穌基督
[00:05:51.280 --> 00:05:55.000]  直著他我們領受了恩典和使徒的積分
[00:05:55.000 --> 00:06:00.800]  為了他的命
[00:06:00.800 --> 00:06:04.320]  在萬族裡因信而信服
[00:06:04.320 --> 00:06:08.360]  其中包括了你們這群蒙召歸於耶穌基督的人
[00:06:08.360 --> 00:06:09.160]  弟兄們
[00:06:09.160 --> 00:06:10.600]  我不希望你們不知道
[00:06:10.600 --> 00:06:12.600]  我多次計劃去你們那裡
[00:06:12.600 --> 00:06:16.960]  但是希望在你們當中得到一些果子
[00:06:16.960 --> 00:06:20.000]  就好像我在其餘的外族當中一樣
[00:06:20.000 --> 00:06:22.120]  只是至今仍受到攔阻
[00:06:22.120 --> 00:06:23.520]  無論是希臘人
[00:06:23.520 --> 00:06:25.480]  還是未開化的人
[00:06:25.480 --> 00:06:28.200]  是聰明人還是愚笨的人
[00:06:28.200 --> 00:06:30.040]  我都虧欠了他們
[00:06:30.040 --> 00:06:32.280]  或者第二個譯本寫著
[00:06:32.280 --> 00:06:34.080]  我都欠他們的債
[00:06:34.080 --> 00:06:38.840]  所以我殷勤期望把福音傳給你們在羅馬的人
[00:06:38.840 --> 00:06:41.440]  我不以福音為恥
[00:06:41.440 --> 00:06:45.600]  因為這福音是神的大能
[00:06:45.600 --> 00:06:47.600]  要救每一個相信的人
[00:06:47.600 --> 00:06:48.680]  先是猶太人
[00:06:48.680 --> 00:06:50.120]  後是希臘人
[00:06:50.120 --> 00:06:53.880]  其實神的義就藉著這個福音顯明出來了
[00:06:53.880 --> 00:06:55.440]  以信為始
[00:06:55.440 --> 00:06:56.520]  以信為終
[00:06:56.520 --> 00:06:57.920]  正如經上所記
[00:06:57.920 --> 00:07:00.160]  二人別日順特生
[00:07:00.160 --> 00:07:02.160]  這是新漢語譯本裡面的
[00:07:02.160 --> 00:07:05.160]  今天讀完這篇經文
[00:07:05.160 --> 00:07:08.160]  我們再嘗試去看看保羅這個人
[00:07:08.160 --> 00:07:10.960]  不如我先叫他素羅
[00:07:10.960 --> 00:07:12.960]  素羅在大馬式裡面
[00:07:12.960 --> 00:07:15.760]  遇見耶穌這位大能的復活主之後
[00:07:15.760 --> 00:07:19.160]  他一生就完全改變過來
[00:07:19.160 --> 00:07:20.160]  從前他是怎樣的
[00:07:20.160 --> 00:07:21.160]  他反對福音
[00:07:21.160 --> 00:07:22.360]  他迫害信徒
[00:07:22.360 --> 00:07:24.960]  但是當他遇上主之後
[00:07:24.960 --> 00:07:27.960]  他竟然成為一個無論得時不得時
[00:07:27.960 --> 00:07:29.960]  無論怎樣都好
[00:07:29.960 --> 00:07:31.960]  他都要無要傳道
[00:07:31.960 --> 00:07:33.960]  一定要傳道的人
[00:07:33.960 --> 00:07:34.960]  他一定要為主作見證
[00:07:34.960 --> 00:07:37.960]  動處傳揚耶穌基督的福音
[00:07:37.960 --> 00:07:39.960]  這個保羅
[00:07:39.960 --> 00:07:41.960]  由素羅變成保羅
[00:07:41.960 --> 00:07:42.960]  都是同一個人
[00:07:42.960 --> 00:07:45.960]  不過生命是完全改變了
[00:07:45.960 --> 00:07:48.960]  在《使徒行傳》裡面的保羅
[00:07:48.960 --> 00:07:50.960]  或者是《使徒行傳》裡面
[00:07:50.960 --> 00:07:51.960]  或者是保羅的書信裡面
[00:07:51.960 --> 00:07:52.960]  我們看到
[00:07:52.960 --> 00:07:54.960]  保羅在傳福音的路上
[00:07:54.960 --> 00:07:56.960]  一點都不容易
[00:07:56.960 --> 00:07:57.960]  在信主之後
[00:07:57.960 --> 00:08:00.960]  他因為之前迫害教會
[00:08:00.960 --> 00:08:01.960]  那怎樣?
[00:08:01.960 --> 00:08:03.960]  那些人信不信他?
[00:08:03.960 --> 00:08:04.960]  當然不信
[00:08:04.960 --> 00:08:07.960]  那些領袖敢不敢給他說
[00:08:07.960 --> 00:08:09.960]  我是信了耶穌
[00:08:09.960 --> 00:08:10.960]  我們要進來
[00:08:10.960 --> 00:08:12.960]  我要幫忙傳福音
[00:08:12.960 --> 00:08:13.960]  沒有人信他
[00:08:13.960 --> 00:08:15.960]  原來保羅
[00:08:15.960 --> 00:08:17.960]  有人粗略估計
[00:08:17.960 --> 00:08:20.960]  保羅有大約十三年的時間
[00:08:20.960 --> 00:08:24.960]  是一個寂寂無名的傳道者
[00:08:24.960 --> 00:08:25.960]  直到什麼時候?
[00:08:25.960 --> 00:08:27.960]  直到在《使徒行傳》
[00:08:27.960 --> 00:08:31.960]  九章二十六至二十七節
[00:08:31.960 --> 00:08:36.960]  《使徒行傳》十五章二十六節
[00:08:36.960 --> 00:08:41.960]  直到耶路撒冷議會議之後
[00:08:41.960 --> 00:08:42.960]  在《使徒行傳》我們看到
[00:08:42.960 --> 00:08:45.960]  保羅才被人公認為
[00:08:45.960 --> 00:08:47.960]  為我主耶穌的名
[00:08:47.960 --> 00:08:50.960]  不顧聖名的使徒
[00:08:50.960 --> 00:08:53.960]  十三年的時間
[00:08:53.960 --> 00:09:00.960]  他仍然願意寂寂無名地傳道
[00:09:00.960 --> 00:09:04.960]  剛才問大家
[00:09:04.960 --> 00:09:06.960]  在傳福音道上
[00:09:06.960 --> 00:09:08.960]  保羅被否定
[00:09:08.960 --> 00:09:09.960]  歷盡艱辛
[00:09:09.960 --> 00:09:11.960]  歷盡難阻
[00:09:11.960 --> 00:09:13.960]  保羅仍然努力地傳福音
[00:09:13.960 --> 00:09:15.960]  為什麼呢?
[00:09:15.960 --> 00:09:18.960]  有什麼驅使他這樣做呢?
[00:09:18.960 --> 00:09:20.960]  剛才我們讀的經文
[00:09:20.960 --> 00:09:22.960]  我們看到有幾樣東西
[00:09:22.960 --> 00:09:23.960]  想跟大家分享
[00:09:23.960 --> 00:09:25.960]  第一是保羅認定
[00:09:25.960 --> 00:09:27.960]  自己的身份和使命
[00:09:27.960 --> 00:09:28.960]  他知道自己
[00:09:28.960 --> 00:09:31.960]  而且認定身份和使命
[00:09:31.960 --> 00:09:33.960]  或者這份職份
[00:09:33.960 --> 00:09:34.960]  從《羅馬書》開始
[00:09:34.960 --> 00:09:36.960]  我們看到保羅很清楚
[00:09:36.960 --> 00:09:40.960]  表明自己的身份、職份和使命
[00:09:40.960 --> 00:09:43.960]  第一他說他是誰?
[00:09:43.960 --> 00:09:47.960]  他是基督耶穌的奴僕
[00:09:47.960 --> 00:09:50.960]  奴僕即是奴隸
[00:09:50.960 --> 00:09:52.960]  奴隸這個字
[00:09:52.960 --> 00:09:54.960]  在希臘文裡叫Dulox
[00:09:54.960 --> 00:09:56.960]  以前在尖沙咀碼頭
[00:09:56.960 --> 00:09:59.960]  經常有的福音船叫中部號
[00:09:59.960 --> 00:10:00.960]  就是Dulox
[00:10:00.960 --> 00:10:01.960]  就是這個字
[00:10:01.960 --> 00:10:05.960]  奴隸的意思
[00:10:05.960 --> 00:10:07.960]  奴隸是怎樣的?
[00:10:07.960 --> 00:10:09.960]  有沒有自己的價值?
[00:10:09.960 --> 00:10:10.960]  沒有的
[00:10:10.960 --> 00:10:13.960]  他完全聽命於他的主人
[00:10:13.960 --> 00:10:15.960]  主人要他做什麼就做什麼
[00:10:15.960 --> 00:10:17.960]  主人賣掉他也可以
[00:10:17.960 --> 00:10:19.960]  這個就是奴隸
[00:10:19.960 --> 00:10:23.960]  保羅知道自己是一個蒙恩的罪人
[00:10:23.960 --> 00:10:26.960]  他的性命是耶穌基督在十字架上
[00:10:26.960 --> 00:10:28.960]  用重價買回來的
[00:10:28.960 --> 00:10:30.960]  所以成為耶穌基督的奴隸
[00:10:30.960 --> 00:10:32.960]  是一個自然不過的事情
[00:10:32.960 --> 00:10:34.960]  是理所當然的事
[00:10:34.960 --> 00:10:37.960]  第二就是他認定自己是什麼身份呢?
[00:10:37.960 --> 00:10:41.960]  耶穌基督是領受了一個恩典
[00:10:41.960 --> 00:10:43.960]  很大份的禮物
[00:10:43.960 --> 00:10:46.960]  不單止領受這份禮物
[00:10:46.960 --> 00:10:49.960]  同時他也領受了另外一個禮物
[00:10:49.960 --> 00:10:51.960]  就是成為一個使徒的職份
[00:10:51.960 --> 00:10:53.960]  使徒是什麼呢?
[00:10:53.960 --> 00:10:55.960]  使徒在原文裡
[00:10:55.960 --> 00:10:57.960]  Apostolos
[00:10:57.960 --> 00:10:59.960]  Apostle這個字
[00:10:59.960 --> 00:11:04.960]  解釋在希臘文的字義裡
[00:11:04.960 --> 00:11:05.960]  有Messenger
[00:11:05.960 --> 00:11:07.960]  是一個信差
[00:11:07.960 --> 00:11:09.960]  將一個消息帶給別人
[00:11:09.960 --> 00:11:11.960]  或者是一個大使
[00:11:11.960 --> 00:11:13.960]  大使館的大使
[00:11:13.960 --> 00:11:14.960]  是一個代表
[00:11:14.960 --> 00:11:16.960]  如果你看韓劇
[00:11:16.960 --> 00:11:19.960]  他是代表來的
[00:11:19.960 --> 00:11:21.960]  代表公司
[00:11:21.960 --> 00:11:24.960]  他是代表人
[00:11:24.960 --> 00:11:26.960]  是一個尊貴的身份
[00:11:26.960 --> 00:11:30.960]  這個字在新約聖經裡
[00:11:30.960 --> 00:11:34.960]  除了用在使徒身上
[00:11:34.960 --> 00:11:35.960]  也用在保羅身上
[00:11:35.960 --> 00:11:37.960]  但有時也用在其他人身上
[00:11:37.960 --> 00:11:38.960]  例如巴拿巴
[00:11:38.960 --> 00:11:39.960]  巴伐提
[00:11:39.960 --> 00:11:41.960]  或者提多等等的人
[00:11:41.960 --> 00:11:43.960]  他們就是宗教會的使者
[00:11:43.960 --> 00:11:47.960]  將基督耶穌寶貴的福音
[00:11:47.960 --> 00:11:48.960]  這一份禮物
[00:11:48.960 --> 00:11:50.960]  傳給其他人
[00:11:50.960 --> 00:11:52.960]  去傳揚主
[00:11:52.960 --> 00:11:53.960]  回想我們
[00:11:53.960 --> 00:11:56.960]  其實我們每一個人
[00:11:56.960 --> 00:11:59.960]  都是基督耶穌的使者
[00:11:59.960 --> 00:12:01.960]  有一個很尊貴的身份
[00:12:01.960 --> 00:12:04.960]  我們也應該到處為主作見證
[00:12:04.960 --> 00:12:06.960]  叫萬族的人
[00:12:06.960 --> 00:12:10.960]  相信而信服上帝
[00:12:10.960 --> 00:12:12.960]  不過又要問問自己
[00:12:12.960 --> 00:12:13.960]  我們記不記得
[00:12:13.960 --> 00:12:15.960]  我們有這個身份呢
[00:12:15.960 --> 00:12:17.960]  我們有沒有認定這個身份呢
[00:12:17.960 --> 00:12:18.960]  奴隸的身份
[00:12:18.960 --> 00:12:21.960]  使徒的身份
[00:12:21.960 --> 00:12:23.960]  大使的身份
[00:12:23.960 --> 00:12:24.960]  第三個身份就是
[00:12:24.960 --> 00:12:26.960]  他知道也認定
[00:12:26.960 --> 00:12:28.960]  他是分別出來的
[00:12:28.960 --> 00:12:29.960]  分別為正的
[00:12:29.960 --> 00:12:34.960]  是為了做神福音的特使
[00:12:34.960 --> 00:12:35.960]  不只是大使
[00:12:35.960 --> 00:12:37.960]  是特使的專員
[00:12:37.960 --> 00:12:39.960]  專員的身份是什麼呢
[00:12:39.960 --> 00:12:40.960]  傳福音
[00:12:40.960 --> 00:12:41.960]  分別出來的
[00:12:41.960 --> 00:12:43.960]  因為保羅說
[00:12:43.960 --> 00:12:46.960]  如果他不傳福音就有禍了
[00:12:46.960 --> 00:12:47.960]  傳不傳也好
[00:12:47.960 --> 00:12:50.960]  責任也在他肩頭上
[00:12:50.960 --> 00:12:51.960]  這個身份
[00:12:51.960 --> 00:12:53.960]  這個職份
[00:12:53.960 --> 00:12:55.960]  是上帝給他的
[00:12:55.960 --> 00:12:59.960]  另外一個
[00:12:59.960 --> 00:13:00.960]  剛才也看到了
[00:13:00.960 --> 00:13:01.960]  在那段經文
[00:13:01.960 --> 00:13:02.960]  他是一個欠債人
[00:13:02.960 --> 00:13:03.960]  即是債仔
[00:13:03.960 --> 00:13:05.960]  一個debtor
[00:13:05.960 --> 00:13:08.960]  他欠誰的債
[00:13:08.960 --> 00:13:09.960]  全世界未信耶穌的人
[00:13:09.960 --> 00:13:15.960]  他也欠他的債
[00:13:15.960 --> 00:13:18.960]  保羅是一個怎樣的人呢
[00:13:18.960 --> 00:13:19.960]  他有一份
[00:13:19.960 --> 00:13:20.960]  我是一個欠債人
[00:13:20.960 --> 00:13:21.960]  必須償還
[00:13:21.960 --> 00:13:24.960]  欠債的心態
[00:13:24.960 --> 00:13:27.960]  保羅能夠排除萬難
[00:13:27.960 --> 00:13:29.960]  一生向前傳福音
[00:13:29.960 --> 00:13:33.960]  這是其中一個最大的動力
[00:13:33.960 --> 00:13:34.960]  欠人的債
[00:13:34.960 --> 00:13:36.960]  欠債就要還錢
[00:13:36.960 --> 00:13:38.960]  我媽媽很小的時候
[00:13:38.960 --> 00:13:39.960]  很久之前
[00:13:39.960 --> 00:13:40.960]  我媽媽經常說
[00:13:40.960 --> 00:13:42.960]  欠債還錢
[00:13:42.960 --> 00:13:44.960]  上等人
[00:13:44.960 --> 00:13:46.960]  有沒有聽過
[00:13:46.960 --> 00:13:47.960]  誰聽過的
[00:13:47.960 --> 00:13:48.960]  舉手
[00:13:48.960 --> 00:13:49.960]  欠債還錢
[00:13:49.960 --> 00:13:50.960]  上等人
[00:13:50.960 --> 00:13:51.960]  因為我小時候
[00:13:51.960 --> 00:13:54.960]  住在城建美的公共屋邨
[00:13:54.960 --> 00:13:56.960]  他們很流行
[00:13:56.960 --> 00:13:58.960]  一堆街坊
[00:13:58.960 --> 00:13:59.960]  湊錢
[00:13:59.960 --> 00:14:00.960]  湊了一個pool
[00:14:00.960 --> 00:14:01.960]  一人給10元
[00:14:01.960 --> 00:14:02.960]  8元
[00:14:02.960 --> 00:14:03.960]  10元就當
[00:14:03.960 --> 00:14:05.960]  然後他們
[00:14:05.960 --> 00:14:06.960]  這個叫做標會
[00:14:06.960 --> 00:14:07.960]  有沒有聽過
[00:14:07.960 --> 00:14:08.960]  對了
[00:14:08.960 --> 00:14:10.960]  以前有標月餅會
[00:14:10.960 --> 00:14:12.960]  比如所知
[00:14:12.960 --> 00:14:13.960]  現在的人想想
[00:14:13.960 --> 00:14:14.960]  月餅會
[00:14:14.960 --> 00:14:15.960]  他們就會
[00:14:15.960 --> 00:14:17.960]  這裡不用解釋
[00:14:17.960 --> 00:14:18.960]  每個人都知道
[00:14:18.960 --> 00:14:20.960]  昨天要解釋
[00:14:20.960 --> 00:14:22.960]  什麼叫做標會
[00:14:22.960 --> 00:14:24.960]  總之有一個
[00:14:24.960 --> 00:14:25.960]  投標之後
[00:14:25.960 --> 00:14:26.960]  給最多利息的
[00:14:26.960 --> 00:14:27.960]  他就拿走那筆錢
[00:14:27.960 --> 00:14:29.960]  到時候要還債的時候
[00:14:29.960 --> 00:14:30.960]  他就要還債
[00:14:30.960 --> 00:14:31.960]  如果不還債又怎樣
[00:14:31.960 --> 00:14:32.960]  即是走數
[00:14:32.960 --> 00:14:33.960]  走數即是怎樣
[00:14:33.960 --> 00:14:34.960]  要走佬
[00:14:34.960 --> 00:14:35.960]  走佬又怎樣
[00:14:35.960 --> 00:14:36.960]  沒有朋友
[00:14:36.960 --> 00:14:37.960]  但是呢
[00:14:37.960 --> 00:14:39.960]  保羅是一個不走數
[00:14:39.960 --> 00:14:41.960]  不走佬的人
[00:14:41.960 --> 00:14:43.960]  我問我們自己
[00:14:43.960 --> 00:14:45.960]  我們走了多少條數
[00:14:45.960 --> 00:14:47.960]  自己問自己
[00:14:47.960 --> 00:14:49.960]  保羅有一個欠債還錢
[00:14:49.960 --> 00:14:51.960]  還上等人的心
[00:14:51.960 --> 00:14:53.960]  所以他拼命地盡情
[00:14:53.960 --> 00:14:55.960]  盡他的力量
[00:14:55.960 --> 00:14:57.960]  去找數
[00:14:57.960 --> 00:14:58.960]  因為保羅相當體會
[00:14:58.960 --> 00:15:00.960]  為什麼他那麼願意去找數
[00:15:00.960 --> 00:15:03.960]  因為他標了那份很厲害的會
[00:15:03.960 --> 00:15:05.960]  那份會是什麼
[00:15:05.960 --> 00:15:07.960]  是耶穌基督給我們的生命
[00:15:07.960 --> 00:15:09.960]  寶貴的生命
[00:15:09.960 --> 00:15:12.960]  這個禮物
[00:15:12.960 --> 00:15:14.960]  這個恩典
[00:15:14.960 --> 00:15:15.960]  是實在很大
[00:15:15.960 --> 00:15:17.960]  所以他竭力地去傳揚福音
[00:15:17.960 --> 00:15:19.960]  在哥羅西書一章29節
[00:15:19.960 --> 00:15:21.960]  他這樣表明他的心跡
[00:15:21.960 --> 00:15:22.960]  我或也為此
[00:15:22.960 --> 00:15:24.960]  此即是代表福音
[00:15:24.960 --> 00:15:28.960]  照著他在我裏面運行的大能大力
[00:15:28.960 --> 00:15:30.960]  盡心竭力
[00:15:30.960 --> 00:15:32.960]  那我們又怎樣
[00:15:32.960 --> 00:15:34.960]  我們走數
[00:15:34.960 --> 00:15:35.960]  盡心竭力
[00:15:35.960 --> 00:15:37.960]  我自己都要問自己
[00:15:37.960 --> 00:15:40.960]  有時經常都想走數
[00:15:40.960 --> 00:15:43.960]  回過頭來
[00:15:43.960 --> 00:15:47.960]  我們是基督耶穌
[00:15:47.960 --> 00:15:51.960]  或是全世界未信的人的債仔
[00:15:51.960 --> 00:15:53.960]  但有時我們會
[00:15:53.960 --> 00:15:55.960]  祈禱的時候
[00:15:55.960 --> 00:15:57.960]  我們似乎
[00:15:57.960 --> 00:15:59.960]  像追債的多些
[00:15:59.960 --> 00:16:01.960]  我們
[00:16:01.960 --> 00:16:04.960]  忘記了其實自己才是債仔
[00:16:04.960 --> 00:16:07.960]  我們常常都向上帝追債
[00:16:07.960 --> 00:16:10.960]  記住我們是債仔
[00:16:10.960 --> 00:16:12.960]  跟保羅一樣
[00:16:12.960 --> 00:16:15.960]  我們從基督領受了恩惠
[00:16:15.960 --> 00:16:17.960]  和使徒的身份
[00:16:17.960 --> 00:16:20.960]  我們必然要做的事就是去傳揚福音
[00:16:20.960 --> 00:16:21.960]  為他的名
[00:16:21.960 --> 00:16:27.960]  將他的寶貴福音傳給其他人
[00:16:27.960 --> 00:16:30.960]  保羅在這裏再一次提醒我們
[00:16:30.960 --> 00:16:33.960]  我們是奴隸
[00:16:33.960 --> 00:16:36.960]  我們主宰在上帝那裏
[00:16:36.960 --> 00:16:38.960]  我們是一個福音的大使
[00:16:38.960 --> 00:16:41.960]  我們也是一個債仔
[00:16:41.960 --> 00:16:46.960]  我們有沒有認清我們這四個的身份呢?
