
[00:00:00.000 --> 00:00:02.000]  感謝神在過去兩個晚上當中
[00:01:30.500 --> 00:01:32.500]  為什麼要被聖靈充滿
[00:01:32.500 --> 00:01:34.900]  聖靈充滿不只是讓我們好像
[00:01:34.900 --> 00:01:36.800]  很多的現象發生在我們
[00:01:36.800 --> 00:01:38.500]  很多時候你想到聖靈充滿
[00:01:38.500 --> 00:01:40.700]  只想到很多的現象
[00:01:40.700 --> 00:01:43.100]  但事實上我們看見我們卻忽略了
[00:01:43.100 --> 00:01:46.000]  為什麼要被聖靈充滿呢
[00:01:46.000 --> 00:01:50.000]  保羅其實在十八節之前就花了三節
[00:01:50.000 --> 00:01:51.600]  十五節到十七節
[00:01:51.600 --> 00:01:54.500]  我們看見保羅花了三節的內容
[00:01:54.500 --> 00:01:57.300]  來說明為什麼要被聖靈充滿
[00:01:57.300 --> 00:01:58.400]  第一個我們看見
[00:01:58.400 --> 00:02:03.100]  是要明白神的旨意
[00:02:03.100 --> 00:02:05.600]  保羅在十五到十七節很清楚講到
[00:02:05.600 --> 00:02:08.100]  因為現今我們所處的世代
[00:02:08.100 --> 00:02:11.100]  真的是一個邪惡的世代
[00:02:11.100 --> 00:02:13.400]  的確不用我在這裡提醒你
[00:02:13.400 --> 00:02:16.700]  我們都看見今天的世代是非常邪惡
[00:02:16.700 --> 00:02:18.700]  這個世界用各樣的方法
[00:02:18.700 --> 00:02:20.900]  在緊緊抓住人的心
[00:02:20.900 --> 00:02:23.700]  叫人的心來遠離神
[00:02:23.700 --> 00:02:25.900]  今天當我們生活在這樣一個
[00:02:25.900 --> 00:02:28.100]  錯綜複雜的世代當中
[00:02:28.100 --> 00:02:31.200]  我常常發現我們的問題
[00:02:31.200 --> 00:02:34.500]  不是在於我們好像沒有選擇
[00:02:34.500 --> 00:02:37.900]  事實上我們今天有太多的選擇
[00:02:37.900 --> 00:02:41.000]  我們卻沒有一個智慧
[00:02:41.000 --> 00:02:43.900]  來懂得在正確的時機
[00:02:43.900 --> 00:02:46.700]  來選擇做正確的事情
[00:02:46.700 --> 00:02:50.200]  所以今天我們真的需要求神給我們智慧
[00:02:50.200 --> 00:02:53.300]  所以保羅說不要做糊塗人
[00:02:53.300 --> 00:02:55.700]  今天很多基督徒還是糊裡糊塗
[00:02:55.700 --> 00:02:57.900]  保羅說你要做智慧人
[00:02:57.900 --> 00:02:59.800]  不要做糊塗人
[00:02:59.800 --> 00:03:01.200]  什麼叫智慧人呢
[00:03:01.200 --> 00:03:04.200]  是能夠明白主的旨意
[00:03:04.200 --> 00:03:08.600]  能夠明白神在萬事萬物上的心意
[00:03:08.600 --> 00:03:09.700]  否則的話我告訴你
[00:03:09.700 --> 00:03:12.000]  光靠我們的虔誠
[00:03:12.000 --> 00:03:13.900]  光靠我們的毅力
[00:03:13.900 --> 00:03:16.100]  你是絕對無法勝過
[00:03:16.100 --> 00:03:19.500]  今天這樣一個邪惡的世代
[00:03:19.500 --> 00:03:23.700]  我常說今天我們生活在這樣一個世代當中
[00:03:23.700 --> 00:03:26.100]  其實我們今天所最需要的
[00:03:26.100 --> 00:03:28.700]  如果我問你今天所最需要的什麼
[00:03:28.700 --> 00:03:31.700]  可能你會第一個想到就錢
[00:03:31.700 --> 00:03:33.200]  錯了
[00:03:33.200 --> 00:03:37.500]  今天你在這個世界上所最需要的不是錢
[00:03:37.500 --> 00:03:39.900]  錢是來來去去的
[00:03:39.900 --> 00:03:44.100]  今天在你生命當中最需要的其實是智慧
[00:03:44.100 --> 00:03:46.400]  你所缺乏的就是智慧
[00:03:46.400 --> 00:03:48.900]  你不知道怎麼樣選擇正確的道路
[00:03:48.900 --> 00:03:52.300]  你不知道怎麼樣選擇正確的時機嗎
[00:03:52.300 --> 00:03:54.600]  今天我們人所需要就是智慧
[00:03:54.600 --> 00:03:56.300]  這個智慧從哪裡來
[00:03:56.300 --> 00:03:58.400]  哥倫多前書第二章十節
[00:03:58.400 --> 00:03:59.900]  非常清楚的告訴我們
[00:03:59.900 --> 00:04:04.100]  這個智慧只有神藉著誰啊
[00:04:04.100 --> 00:04:07.300]  藉著聖靈向我們顯明
[00:04:07.300 --> 00:04:09.700]  我們所需要的智慧是
[00:04:09.700 --> 00:04:14.500]  要透過神藉著他的聖靈顯明給我們
[00:04:14.500 --> 00:04:15.200]  因為什麼
[00:04:15.200 --> 00:04:17.100]  聖靈參透萬事
[00:04:17.100 --> 00:04:21.300]  就是神深奧的事也參透了
[00:04:21.300 --> 00:04:22.400]  所以今天我們看見
[00:04:22.400 --> 00:04:26.000]  我們需要的屬靈的智慧是從聖靈而來
[00:04:26.000 --> 00:04:29.800]  這為什麼今天你我需要被聖靈充滿的原因
[00:04:29.800 --> 00:04:31.600]  因為我們需要智慧
[00:04:31.600 --> 00:04:33.900]  來明白主的旨意
[00:04:33.900 --> 00:04:37.400]  來跟隨主的教宗
[00:04:37.400 --> 00:04:39.500]  第二方面為什麼要被聖靈充滿
[00:04:39.500 --> 00:04:42.500]  那就是為了要得著神的能力
[00:04:42.500 --> 00:04:43.900]  為了要得著神的能力
[00:04:43.900 --> 00:04:45.300]  在另一段聖經裡我們看見
[00:04:45.300 --> 00:04:47.300]  史律師在第一章第八節裡面講到
[00:04:47.300 --> 00:04:52.200]  當聖靈降臨在你身上你就必得著什麼能力
[00:04:52.200 --> 00:04:53.000]  很多人常問我說
[00:04:53.000 --> 00:04:54.800]  劉牧師既然聖靈與我們同在
[00:04:54.800 --> 00:04:57.500]  為什麼還要被聖靈充滿呢
[00:04:57.500 --> 00:04:59.500]  其實兩者是不一樣的
[00:04:59.500 --> 00:05:01.300]  兩件事情很不一樣
[00:05:01.300 --> 00:05:04.900]  我們看見今天聖靈的同在
[00:05:04.900 --> 00:05:09.200]  是表明神在基督裡給我們一個地位
[00:05:09.200 --> 00:05:12.500]  讓我們有資格站立在神的面前
[00:05:12.500 --> 00:05:14.700]  聖靈與我們同在
[00:05:14.700 --> 00:05:18.700]  乃是要顯明我們今天是成為神的兒女
[00:05:18.700 --> 00:05:20.500]  我們是屬神的人
[00:05:20.500 --> 00:05:22.100]  屬神的兒女
[00:05:22.100 --> 00:05:25.000]  羅馬書第八章十六節很清楚講到這件事情
[00:05:25.000 --> 00:05:28.200]  聖靈與我們的心同證
[00:05:28.200 --> 00:05:30.200]  我們是神的兒女
[00:05:30.200 --> 00:05:31.800]  今天聖靈與我們同在
[00:05:31.800 --> 00:05:32.900]  住在我們裡面
[00:05:32.900 --> 00:05:35.800]  是要告訴我們有資格我們站立
[00:05:35.800 --> 00:05:37.300]  有一個新的地位
[00:05:37.300 --> 00:05:38.500]  我們能夠站立在神
[00:05:38.500 --> 00:05:40.700]  否則我們怎麼可能站在祂的面前
[00:05:40.700 --> 00:05:42.000]  敬拜祂讚美祂
[00:05:42.000 --> 00:05:43.300]  能夠領受聖餐
[00:05:43.300 --> 00:05:47.100]  這若不是因為聖靈住在我們裡面
[00:05:47.100 --> 00:05:49.400]  耶穌的救恩為我們成就
[00:05:49.400 --> 00:05:54.100]  今天讓我們有資格站立在神的面前
[00:05:54.100 --> 00:05:56.600]  神的同在是很重要
[00:05:56.600 --> 00:05:59.600]  但我們看見跟聖靈充滿是不一樣
[00:05:59.600 --> 00:06:01.100]  聖靈的充滿
[00:06:01.100 --> 00:06:03.100]  是使我們有權柄
[00:06:03.100 --> 00:06:05.300]  有能力來服侍祂
[00:06:05.300 --> 00:06:06.600]  Amen
[00:06:06.600 --> 00:06:09.900]  聖靈充滿帶給我們生活的能力
[00:06:09.900 --> 00:06:12.800]  讓我們結出聖靈的果子來
[00:06:12.800 --> 00:06:13.300]  我告訴你
[00:06:13.300 --> 00:06:15.200]  聖經所講的這些聖靈的果子
[00:06:15.200 --> 00:06:18.400]  沒有一個果子是我們天然生命能夠活得出來
[00:06:18.400 --> 00:06:20.500]  必須是聖靈充滿
[00:06:20.500 --> 00:06:24.400]  我們才能夠活出那種得聖生活的能力
[00:06:24.400 --> 00:06:28.000]  聖靈充滿也帶給我們服侍的能力
[00:06:28.000 --> 00:06:29.400]  當我們服侍神的時候
[00:06:29.400 --> 00:06:31.700]  當我們想到福音要傳遍地極
[00:06:31.700 --> 00:06:33.200]  怎麼可能呢
[00:06:33.200 --> 00:06:35.300]  除非聖靈充滿我們
[00:06:35.300 --> 00:06:36.900]  使我們有權柄
[00:06:36.900 --> 00:06:39.500]  有能力來為主做見證
[00:06:39.500 --> 00:06:41.100]  將福音傳到地極
[00:06:41.100 --> 00:06:42.100]  Amen
[00:06:42.100 --> 00:06:44.600]  這為什麼今天我們需要被聖靈充滿
[00:06:44.600 --> 00:06:46.400]  因為我們需要智慧
[00:06:46.400 --> 00:06:48.200]  因為我們需要能力
[00:06:48.200 --> 00:06:49.600]  如果今天你坐在這裡
[00:06:49.600 --> 00:06:51.600]  你覺得你缺乏智慧缺乏能力
[00:06:51.600 --> 00:06:52.200]  我告訴你
[00:06:52.200 --> 00:06:54.000]  你需要被聖靈充滿
[00:06:54.000 --> 00:06:55.000]  Amen
[00:06:55.000 --> 00:06:56.500]  那第二點保羅繼續說了
[00:06:56.500 --> 00:06:58.700]  那什麼是聖靈充滿呢
[00:06:58.700 --> 00:07:00.000]  什麼是聖靈充滿呢
[00:07:00.000 --> 00:07:01.800]  五章第十八節
[00:07:01.800 --> 00:07:06.400]  保羅講到你要被聖靈充滿
[00:07:06.400 --> 00:07:09.400]  這個動詞要被聖靈充滿
[00:07:09.400 --> 00:07:12.000]  保羅用的是一個被動式
[00:07:12.000 --> 00:07:13.500]  很重要
[00:07:13.500 --> 00:07:14.300]  換句話說
[00:07:14.300 --> 00:07:15.700]  被聖靈充滿
[00:07:15.700 --> 00:07:17.300]  既然是個被動式
[00:07:17.300 --> 00:07:20.800]  聖靈就有絕對的主導權了
[00:07:20.800 --> 00:07:23.100]  當我們講到聖靈充滿的時候
[00:07:23.100 --> 00:07:26.800]  我們來是歡迎聖靈來掌權的意思
[00:07:26.800 --> 00:07:28.800]  當我們講到聖靈充滿的時候
[00:07:28.800 --> 00:07:31.600]  是講到對聖靈的祥福
[00:07:31.600 --> 00:07:34.700]  是一種我們裡面主權的交托
[00:07:34.700 --> 00:07:36.200]  我們願意再次奉獻
[00:07:36.200 --> 00:07:37.900]  我們自己在神的手中
[00:07:37.900 --> 00:07:39.800]  讓聖靈來掌權
[00:07:39.800 --> 00:07:43.400]  讓聖靈來使用我們
[00:07:43.400 --> 00:07:46.700]  你知道過去在中國教會的歷史當中
[00:07:46.700 --> 00:07:49.700]  我們看有不同的教會系統
[00:07:49.700 --> 00:07:53.400]  對聖靈充滿都有不同的解釋
[00:07:53.400 --> 00:07:55.500]  不同的教會系統
[00:07:55.500 --> 00:08:01.200]  也強調不同領域的一種奉獻
[00:08:01.200 --> 00:08:06.100]  好像是多頭馬車各自在向前奔跑
[00:08:06.100 --> 00:08:08.500]  所以常常叫很多基督徒
[00:08:08.500 --> 00:08:12.700]  在這個過程當中聽各家的說法都不一樣
[00:08:12.700 --> 00:08:16.500]  以致於我們無所適從
[00:08:16.500 --> 00:08:19.400]  傳統福音派的教會
[00:08:19.400 --> 00:08:21.800]  當他們在講聖靈充滿的時候
[00:08:21.800 --> 00:08:25.200]  他們所強調的是理性的奉獻
[00:08:25.200 --> 00:08:27.400]  我們要將我們的理性奉獻給神
[00:08:27.400 --> 00:08:30.200]  讓神來掌管我們的心思意念
[00:08:30.200 --> 00:08:33.600]  我們的心思意念要常常被神所更新
[00:08:33.600 --> 00:08:36.400]  羅馬書十二章所說的
[00:08:36.400 --> 00:08:39.500]  所以的確你看見在傳統福音派的教會裡面
[00:08:39.500 --> 00:08:43.800]  出現許許多多偉大的神學思想
[00:08:43.800 --> 00:08:45.900]  譬如說改革中的思想
[00:08:45.900 --> 00:08:48.100]  譬如說時代派的思想
[00:08:48.100 --> 00:08:49.900]  我們看見這些神學
[00:08:49.900 --> 00:08:52.500]  都在整個基督教神學系統裡面
[00:08:52.500 --> 00:08:55.100]  都是成為一些精華
[00:08:55.100 --> 00:08:57.700]  因為他們強調理性的奉獻
[00:08:57.700 --> 00:09:01.000]  就帶來偉大的神學思想
[00:09:01.000 --> 00:09:05.100]  另外一個教會系統就是聚會所的系統
[00:09:05.100 --> 00:09:07.800]  聚會所當他們在傳講聖靈充滿的時候
[00:09:07.800 --> 00:09:11.900]  他們所強調的是強調意志的奉獻
[00:09:11.900 --> 00:09:17.600]  他們非常強調裡面老我生命的兌付
[00:09:17.600 --> 00:09:21.100]  所以尼托森弟兄寫了一本很出名的書
[00:09:21.100 --> 00:09:24.200]  叫做《人的破碎與靈的出來》
[00:09:24.200 --> 00:09:25.900]  可能有些人讀過
[00:09:25.900 --> 00:09:29.500]  講到一個人需要徹底的兌付在我們裡面
[00:09:29.500 --> 00:09:33.200]  被罪惡挾持的老我的生命
[00:09:33.200 --> 00:09:37.300]  然後我們才可能過一個成聖的生活
[00:09:37.300 --> 00:09:39.800]  所以你看見在聚會所的系統裡面
[00:09:39.800 --> 00:09:44.600]  你常常看見許多偉大生命的見證
[00:09:44.600 --> 00:09:48.200]  第三個系統就靈恩派教會的系統
[00:09:48.200 --> 00:09:50.500]  當靈恩派教會講到聖靈充滿的時候
[00:09:50.500 --> 00:09:53.200]  他們所強調是情感的奉獻
[00:09:53.200 --> 00:09:55.500]  恩賜的運用
[00:09:55.500 --> 00:09:56.700]  所以在靈恩教會裡面
[00:09:56.700 --> 00:09:59.100]  我們常常看見神大能的彰顯
[00:09:59.100 --> 00:10:03.800]  看見許多意志跟心靈的釋放的見證
[00:10:03.800 --> 00:10:06.100]  我們看見在過去教會歷史當中的
[00:10:06.100 --> 00:10:09.100]  三個教會系統各自發展
[00:10:09.100 --> 00:10:12.500]  而且彼此攻擊
[00:10:12.500 --> 00:10:15.600]  事實上當我再一次來思想
[00:10:15.600 --> 00:10:17.500]  聖靈充滿的時候
[00:10:17.500 --> 00:10:20.600]  我常常在我裡面有很大的一個問號
[00:10:20.600 --> 00:10:24.200]  難道一個真正被聖靈充滿的人
[00:10:24.200 --> 00:10:27.900]  不應該就是在話語上有根基
[00:10:27.900 --> 00:10:29.900]  在生活上有見證
[00:10:29.900 --> 00:10:33.000]  在服事上大有能力的人嗎
[00:10:33.000 --> 00:10:36.400]  為什麼要彼此各自攻擊呢
[00:10:36.400 --> 00:10:38.300]  難道一個聖靈充滿
[00:10:38.300 --> 00:10:40.500]  不應當就是理性的奉獻
[00:10:40.500 --> 00:10:41.600]  意志的奉獻
[00:10:41.600 --> 00:10:44.200]  情感全然的奉獻嗎
[00:10:44.200 --> 00:10:45.300]  求神幫助我們
[00:10:45.300 --> 00:10:47.200]  我看見太多的中國信徒
[00:10:47.200 --> 00:10:51.500]  活在過去你的教會傳統的教導的裡面
[00:10:51.500 --> 00:10:55.100]  讓你的思想意念被限制住了
[00:10:55.100 --> 00:10:57.000]  很多時候讓我們不明白
[00:10:57.000 --> 00:10:59.800]  其實神要我們是全然的奉獻
[00:10:59.800 --> 00:11:01.300]  在每一個領域裡面
[00:11:01.300 --> 00:11:05.500]  我們都要經歷神大能的恩典在我們身上
[00:11:05.500 --> 00:11:06.400]  求神幫助我們
[00:11:06.400 --> 00:11:10.200]  能夠撇下過去一些錯誤的教導
[00:11:10.200 --> 00:11:12.500]  再次求神敞開我們的心
[00:11:12.500 --> 00:11:16.300]  歡迎聖靈重新來掌權吧
[00:11:16.300 --> 00:11:18.200]  讓我們全然奉獻
[00:11:18.200 --> 00:11:19.700]  我們自己在神的手中
[00:11:19.700 --> 00:11:20.900]  我們理性的奉獻
[00:11:20.900 --> 00:11:22.000]  我們意志的奉獻
[00:11:22.000 --> 00:11:23.400]  我們情感的奉獻
[00:11:23.400 --> 00:11:24.900]  好讓聖靈的恩典
[00:11:24.900 --> 00:11:28.300]  透過我們能夠全然湧流出去
[00:11:28.300 --> 00:11:30.800]  我們看見這就是聖靈充滿的意思
[00:11:30.800 --> 00:11:32.700]  保羅說要被聖靈充滿
[00:11:32.700 --> 00:11:35.800]  這個動詞不但是一個被動式
[00:11:35.800 --> 00:11:39.500]  而且保羅用一個現在式
[00:11:39.500 --> 00:11:40.000]  換句話說
[00:11:40.000 --> 00:11:43.300]  聖靈充滿不是有一次過去的經驗而已
[00:11:43.300 --> 00:11:46.900]  聖靈充滿是應該每天生活的經歷
[00:11:46.900 --> 00:11:49.600]  我們每一天都要被聖靈充滿
[00:11:49.600 --> 00:11:50.100]  跟你媽說
[00:11:50.100 --> 00:11:51.400]  你每天都需要被聖靈充滿
[00:11:51.400 --> 00:11:54.100]  跟她說
[00:11:54.100 --> 00:11:55.500]  所以當我們講聖靈充滿的時候
[00:11:55.500 --> 00:11:57.800]  一個更重要的問題是
[00:11:57.800 --> 00:12:01.000]  那聖靈充滿之後呢
[00:12:01.000 --> 00:12:03.100]  這是更重要的問題
[00:12:03.100 --> 00:12:06.600]  你經歷過聖靈充滿之後呢
[00:12:06.600 --> 00:12:08.600]  所以第三點保羅繼續講
[00:12:08.600 --> 00:12:12.700]  怎麼樣保持一個聖靈充滿的生活
[00:12:12.700 --> 00:12:15.900]  以佛所知第五章19到21節裡面
[00:12:15.900 --> 00:12:18.300]  保羅提到四件事情
[00:12:18.300 --> 00:12:21.100]  你怎麼樣保持一個聖靈充滿的生活
[00:12:21.100 --> 00:12:23.900]  第一個要用神的話語
[00:12:23.900 --> 00:12:25.400]  彼此的勸勉
[00:12:25.400 --> 00:12:28.600]  19節的時候當用詩章頌詞靈歌
[00:12:28.600 --> 00:12:29.700]  彼此對說嘛
[00:12:29.700 --> 00:12:31.000]  第一點
[00:12:31.000 --> 00:12:35.400]  就是要用神的話彼此勸勉
[00:12:35.400 --> 00:12:37.700]  這裡說到詩章頌詞靈歌
[00:12:37.700 --> 00:12:40.200]  其實都是講到神的話
[00:12:40.200 --> 00:12:42.300]  一個被聖靈充滿的人
[00:12:42.300 --> 00:12:44.700]  一定是可慕神話語的人
[00:12:44.700 --> 00:12:45.900]  Amen
[00:12:45.900 --> 00:12:47.900]  你知道近代靈恩運動
[00:12:47.900 --> 00:12:51.100]  常常給一種錯誤的導向
[00:12:51.100 --> 00:12:53.100]  就是以為既然聖靈來了
[00:12:53.100 --> 00:12:55.900]  就不再需要讀神的話語了
[00:12:55.900 --> 00:12:58.700]  只要聆聽神的聲音就可以了
[00:12:58.700 --> 00:13:01.300]  其實是一種錯誤的想法
[00:13:01.300 --> 00:13:04.400]  我就想到在傳統的一些福音派的教會
[00:13:04.400 --> 00:13:07.500]  也有另外一種極端的思想
[00:13:07.500 --> 00:13:08.800]  他們常常以為
[00:13:08.800 --> 00:13:11.200]  只要神的話已經寫完了
[00:13:11.200 --> 00:13:13.900]  那麼那些聖靈神蹟性的恩賜
[00:13:13.900 --> 00:13:16.200]  就不再需要了
[00:13:16.200 --> 00:13:19.200]  所以在神學院裡面有一個理論
[00:13:19.200 --> 00:13:22.100]  他們叫做恩賜忠子論
[00:13:22.100 --> 00:13:24.700]  這在每一個大的神學院都在教導
[00:13:24.700 --> 00:13:26.400]  他們既然神的話已經寫成了
[00:13:26.400 --> 00:13:29.100]  我們就不再需要恩賜了
[00:13:29.100 --> 00:13:32.700]  也不再需要這些聖靈的神蹟了
[00:13:32.700 --> 00:13:35.100]  因為聖靈已經內住了
[00:13:35.100 --> 00:13:38.400]  你不再需要聽到聖靈的聲音了
[00:13:38.400 --> 00:13:40.800]  其實這兩者都是錯誤的
[00:13:40.800 --> 00:13:44.400]  聖靈與神的話永遠不可分的弟兄姊妹
[00:13:44.400 --> 00:13:46.500]  所以有人說聖靈與神的話
[00:13:46.500 --> 00:13:50.100]  好像神施恩的雙線
[00:13:50.100 --> 00:13:51.600]  缺一不可
[00:13:51.600 --> 00:13:53.800]  神施恩點一定透過聖靈
[00:13:53.800 --> 00:13:55.500]  一定透過神的話
[00:13:55.500 --> 00:13:58.300]  是聖靈藉著神的話教我們得救的
[00:13:58.300 --> 00:14:00.900]  聖靈藉著神的話教我們有信心的
[00:14:00.900 --> 00:14:02.300]  聖靈藉著神的話
[00:14:02.300 --> 00:14:07.000]  讓我們被煉進生命成為聖潔的
[00:14:07.000 --> 00:14:09.000]  所以一個被聖靈充滿的人
[00:14:09.000 --> 00:14:13.600]  我們一定要持續來可悟神的話語
[00:14:13.600 --> 00:14:15.100]  你知道我發現今天在教會裡面
[00:14:15.100 --> 00:14:16.100]  特別在現代的教會
[00:14:16.100 --> 00:14:19.400]  我們常常發生一個很大的危機
[00:14:19.400 --> 00:14:22.800]  那就好像我們對神的話語失去了胃口
[00:14:22.800 --> 00:14:24.300]  如果舉行健康講座
[00:14:24.300 --> 00:14:27.100]  哇 高朋滿座
[00:14:27.100 --> 00:14:28.600]  你要舉行神醫步道
[00:14:28.600 --> 00:14:31.200]  哇 七早八早就來排隊
[00:14:31.200 --> 00:14:32.600]  可是一讀到神的話
[00:14:32.600 --> 00:14:35.200]  個個要打瞌睡
[00:14:35.200 --> 00:14:36.800]  我們似乎很難體會到
[00:14:36.800 --> 00:14:39.700]  詩篇119篇的作者所說的
[00:14:39.700 --> 00:14:43.300]  主啊 你的話比精子更可羨慕
[00:14:43.300 --> 00:14:45.300]  真的嗎
[00:14:45.300 --> 00:14:48.400]  神的話比精子還可羨慕嗎
[00:14:48.400 --> 00:14:52.400]  Silicon Valley的人啊
[00:14:52.400 --> 00:14:55.800]  恐怕我們看重精子過於神的話
[00:14:55.800 --> 00:14:57.700]  我們真的要求神憐憫我們
[00:14:57.700 --> 00:15:01.900]  我們真的缺乏對神話語的可悟
[00:15:01.900 --> 00:15:05.900]  我們要求神重新眺望我們可悟的靈
[00:15:05.900 --> 00:15:07.400]  當聖靈充滿之後
[00:15:07.400 --> 00:15:09.900]  你一定要越多來可悟神的話語
[00:15:09.900 --> 00:15:11.700]  不但越多可悟神的話
[00:15:11.700 --> 00:15:15.400]  而且要用神的話彼此來勸勉
[00:15:15.400 --> 00:15:16.900]  太多時候我看見很多的弟兄姊妹
[00:15:16.900 --> 00:15:20.900]  不但在生活當中不是太有神的話
[00:15:20.900 --> 00:15:22.400]  甚至來到教會裡面
[00:15:22.400 --> 00:15:26.800]  我們所談的也是車子房子股票工作
[00:15:26.800 --> 00:15:28.500]  我不說那個東西不好
[00:15:28.500 --> 00:15:34.300]  而是難道我們不更應該在基督裡面彼此的勸勉嗎
[00:15:34.300 --> 00:15:37.400]  我們應該說要更加愛主
[00:15:37.400 --> 00:15:39.800]  更多來可悟神
[00:15:39.800 --> 00:15:41.200]  雖然時代艱難
[00:15:41.200 --> 00:15:42.200]  堅持到底吧
[00:15:42.200 --> 00:15:44.600]  神要與你同在
[00:15:44.600 --> 00:15:46.200]  難道我們不應該用神的話
[00:15:46.200 --> 00:15:48.400]  更多彼此勸勉嗎
[00:15:48.400 --> 00:15:49.800]  這為什麼每次在主日崇拜
[00:15:49.800 --> 00:15:51.600]  我都常常叫你勸勉旁邊人
[00:15:51.600 --> 00:15:53.400]  隔壁人說話向他說
[00:15:53.400 --> 00:15:54.400]  為什麼要這樣做
[00:15:54.400 --> 00:15:57.000]  就是要教你彼此勸勉
[00:15:57.000 --> 00:15:58.300]  Amen
[00:15:58.300 --> 00:15:59.400]  你知道我常常說
[00:15:59.400 --> 00:16:00.500]  有時候你來主日崇拜
[00:16:00.500 --> 00:16:02.500]  我覺得就像坐火車一樣
[00:16:02.500 --> 00:16:03.500]  你坐火車的時候
[00:16:03.500 --> 00:16:05.400]  你所看見的就是前面一個人後腦袋
[00:16:05.400 --> 00:16:06.400]  That's it
[00:16:06.400 --> 00:16:08.800]  從頭到尾不會講一句話
[00:16:08.800 --> 00:16:11.100]  很多人來到主日崇拜也是這樣
[00:16:11.100 --> 00:16:13.600]  從頭到尾可能孤零零一個人
[00:16:13.600 --> 00:16:15.900]  沒有人跟他講任何一句話
[00:16:15.900 --> 00:16:18.300]  How sad
[00:16:18.300 --> 00:16:20.300]  為什麼要你彼此對說
[00:16:20.300 --> 00:16:21.900]  起碼有一個機會
[00:16:21.900 --> 00:16:24.800]  你可以跟旁邊人講一句話吧
[00:16:24.800 --> 00:16:26.600]  也許他今天是一個人來的
[00:16:26.600 --> 00:16:28.100]  是孤孤單單來的
[00:16:28.100 --> 00:16:29.700]  他根本不認識任何一個人
[00:16:29.700 --> 00:16:31.100]  當你對他說話的時候
[00:16:31.100 --> 00:16:33.800]  他感覺到上帝的恩典就臨到他
[00:16:33.800 --> 00:16:34.800]  Amen
[00:16:34.800 --> 00:16:35.600]  所以我真的鼓勵
[00:16:35.600 --> 00:16:36.400]  每一次我向你講
[00:16:36.400 --> 00:16:37.300]  你向別人講話的時候
[00:16:37.300 --> 00:16:38.600]  你千萬不要敷衍慕斯
[00:16:38.600 --> 00:16:42.100]  OK
[00:16:42.100 --> 00:16:44.900]  你要從心裡面對他來說
[00:16:44.900 --> 00:16:46.900]  Because you never know
[00:16:46.900 --> 00:16:48.400]  你永遠不知道
