
[00:00:00.000 --> 00:00:03.760]  今天和大家分享兩節很簡單的經文
[00:04:57.720 --> 00:04:58.640]  你的教育
[00:04:58.640 --> 00:04:59.520]  你的性別
[00:04:59.520 --> 00:05:00.560]  你遇到的際遇
[00:05:00.560 --> 00:05:04.760]  所有東西都會構成一個想法
[00:05:04.760 --> 00:05:05.880]  而這個想法
[00:05:05.880 --> 00:05:07.520]  很多時候在還沒溝通的時候
[00:05:07.520 --> 00:05:10.000]  你已經對對方定了形
[00:05:10.000 --> 00:05:11.840]  這個就是前設
[00:05:11.840 --> 00:05:15.600]  我們經常活在這種前設裡面
[00:05:15.600 --> 00:05:20.800]  我不下止在我成長的時候
[00:05:20.800 --> 00:05:23.800]  我是活在別人的前設裡面
[00:05:23.800 --> 00:05:27.880]  我信了耶穌五年
[00:05:27.880 --> 00:05:32.760]  身邊很多人都完全不敢相信我信耶穌
[00:05:32.760 --> 00:05:36.080]  他只是說你也信耶穌
[00:05:36.080 --> 00:05:37.040]  你明白嗎
[00:05:37.040 --> 00:05:38.200]  我有一次
[00:05:38.200 --> 00:05:39.600]  我也是中華基督教會的
[00:05:39.600 --> 00:05:44.120]  我信耶穌是非常認真的
[00:05:44.120 --> 00:05:48.360]  可能之前我太差了
[00:05:48.360 --> 00:05:49.160]  行為各樣的
[00:05:49.160 --> 00:05:51.440]  怎麼洗都洗不到底
[00:05:51.440 --> 00:05:54.880]  我回去幫學校做小六畢業新型導師
[00:05:54.880 --> 00:05:58.360]  見到我的主任
[00:05:58.360 --> 00:06:00.120]  主任見面的時候
[00:06:00.120 --> 00:06:01.760]  他說你來這裡做什麼
[00:06:01.760 --> 00:06:04.120]  我是來這裡做導師的
[00:06:04.120 --> 00:06:04.680]  不是吧
[00:06:04.680 --> 00:06:05.720]  你來這裡做導師
[00:06:05.720 --> 00:06:07.480]  你也做到導師
[00:06:07.480 --> 00:06:12.760]  他彷彿要我做一些更新戒毒的行為
[00:06:12.760 --> 00:06:16.640]  然後他才確認到我是悔改了
[00:06:16.640 --> 00:06:19.360]  那個前設
[00:06:19.360 --> 00:06:22.320]  定人的前設是很厲害的
[00:06:22.320 --> 00:06:25.800]  前設最慘就是我們不謀求溝通
[00:06:25.800 --> 00:06:27.920]  當我們不謀求溝通
[00:06:27.920 --> 00:06:31.560]  那個前設會變成結論
[00:06:31.560 --> 00:06:33.640]  這個人就是這樣
[00:06:33.640 --> 00:06:36.040]  不會變的 就是這樣
[00:06:36.040 --> 00:06:38.600]  我們就是活在別人
[00:06:38.600 --> 00:06:41.920]  在我們完全沒有打開任何溝通的時候
[00:06:41.920 --> 00:06:45.920]  他的前設就成為我們的結論
[00:06:45.920 --> 00:06:48.280]  我們的傷害也是這樣
[00:06:48.280 --> 00:06:52.000]  其實很多時候溝通就是因為很大的落差
[00:06:52.000 --> 00:06:57.720]  底下而產生那種傷害
[00:06:57.720 --> 00:06:59.280]  前設
[00:06:59.280 --> 00:07:03.200]  第二就是我們愛的經驗都是很災難的
[00:07:03.200 --> 00:07:06.200]  你問你哪一個真是很完完全全
[00:07:06.200 --> 00:07:07.960]  很圓滿地愛你呢
[00:07:07.960 --> 00:07:11.480]  其實都是很苟延殘喘的
[00:07:11.480 --> 00:07:14.040]  你的家人可能未必很完全
[00:07:14.040 --> 00:07:18.640]  你經歷到的際遇可能是你防人多於愛人
[00:07:18.640 --> 00:07:20.400]  你要去防止別人害你
[00:07:20.400 --> 00:07:22.760]  就是害人之心不可無
[00:07:22.760 --> 00:07:23.800]  不是害人之心不可有
[00:07:23.800 --> 00:07:25.200]  但是防人之心不可無
[00:07:25.200 --> 00:07:28.200]  我們從小到大的觀念就是這樣
[00:07:28.200 --> 00:07:32.960]  在教會裡面其實年輕的時候很痛苦
[00:07:32.960 --> 00:07:34.040]  因為你真的
[00:07:34.040 --> 00:07:35.280]  或者剛剛信主的時候
[00:07:35.280 --> 00:07:37.200]  你打開心裡嘗試去愛
[00:07:37.200 --> 00:07:39.200]  我也不知道問過多少次弟兄姊妹
[00:07:39.200 --> 00:07:42.680]  我說當你想起彼此相愛的時候
[00:07:42.680 --> 00:07:43.960]  你想起什麼
[00:07:43.960 --> 00:07:45.080]  它變成一個形象
[00:07:45.080 --> 00:07:48.600]  它說我只想起我被人一刀插進我的心裡
[00:07:48.600 --> 00:07:49.720]  然後劏了一下
[00:07:49.720 --> 00:07:51.240]  拉出一把刀
[00:07:51.240 --> 00:07:52.960]  血淋淋的
[00:07:52.960 --> 00:07:55.160]  所以我不想再愛了
[00:07:55.160 --> 00:07:59.560]  這個彷彿就是我們成長的經驗
[00:08:01.000 --> 00:08:04.720]  我們成年人不會去到還擊的
[00:08:04.720 --> 00:08:09.680]  通常有三種情況彼此相愛愛不到
[00:08:09.680 --> 00:08:11.440]  第一就是還擊
[00:08:11.440 --> 00:08:15.000]  其實越還擊代表你心靈越脆弱
[00:08:15.000 --> 00:08:16.800]  你很想保護自己
[00:08:16.800 --> 00:08:19.120]  你很想不想再受傷害
[00:08:19.120 --> 00:08:24.760]  所以你會用一種很惡的態度去掩蓋你那種很弱的我
[00:08:24.760 --> 00:08:25.880]  這個就是第一樣東西
[00:08:25.880 --> 00:08:27.880]  所以有些人很惡
[00:08:27.880 --> 00:08:29.880]  你不要以為他真的很惡
[00:08:29.880 --> 00:08:32.160]  其實他不想再受傷
[00:08:32.160 --> 00:08:34.440]  這個就是反應
[00:08:34.440 --> 00:08:35.960]  第二就是
[00:08:35.960 --> 00:08:38.600]  他容下不了跟他不同的人
[00:08:38.600 --> 00:08:40.640]  所以他要麼就不同場合
[00:08:40.640 --> 00:08:44.000]  要麼就要千方百計剷除他
[00:08:44.000 --> 00:08:48.840]  這個就是我們很多時候在我們的政見
[00:08:48.840 --> 00:08:50.640]  必然會發生的
[00:08:50.640 --> 00:08:52.440]  大家既然不同了
[00:08:52.440 --> 00:08:54.760]  不如我們要麼去一間全黃的教會
[00:08:54.760 --> 00:08:56.560]  要麼去一間全藍的教會
[00:08:56.560 --> 00:08:58.120]  中間那些不要搞了
[00:08:58.120 --> 00:09:00.520]  我們去到可以剷除異己
[00:09:00.520 --> 00:09:04.240]  不過我自己發現自己年長了
[00:09:04.240 --> 00:09:05.760]  開始長大了
[00:09:05.760 --> 00:09:08.480]  做人開始很有技巧很有細褲
[00:09:08.480 --> 00:09:10.640]  我通常都會很友善對他
[00:09:10.640 --> 00:09:12.320]  我說不要緊啦你做你的事
[00:09:12.320 --> 00:09:16.120]  但其實我心裏面已經放棄了這個人
[00:09:16.120 --> 00:09:17.640]  我不理他了
[00:09:17.640 --> 00:09:19.560]  你明不明白這個狀態
[00:09:19.560 --> 00:09:22.120]  因為溝通不了
[00:09:22.120 --> 00:09:23.960]  可能是我的問題可能是他的問題
[00:09:23.960 --> 00:09:31.080]  但不要緊我們用一種很斯文很友善很文明的方法告訴你
[00:09:31.080 --> 00:09:33.160]  不要緊你做你的事
[00:09:33.160 --> 00:09:34.200]  我尊重你
[00:09:34.200 --> 00:09:38.160]  但其實心裏面是放棄了這個弟兄姊妹
[00:09:38.160 --> 00:09:39.840]  我們是這樣的
[00:09:39.840 --> 00:09:41.920]  我不知道大家在這裏有什麼說法
[00:09:41.920 --> 00:09:43.920]  耶穌再次挑戰我們
[00:09:43.920 --> 00:09:45.800]  他說彼此相愛是一個
[00:09:45.800 --> 00:09:50.840]  彷如摩西在上帝面前頒佈十誡的命令那種頒佈
[00:09:50.840 --> 00:09:53.520]  其實是上帝頒佈的這個新的誡命
[00:09:53.520 --> 00:09:56.560]  所以無論你多麼不喜歡多麼困難
[00:09:56.560 --> 00:10:00.640]  你都要去跟著這件事彼此相愛
[00:10:00.640 --> 00:10:02.720]  耶穌提供了一個方法給我們
[00:10:02.720 --> 00:10:06.360]  他說我們彼此相愛好像怎樣
[00:10:06.360 --> 00:10:10.160]  好像耶穌愛我們一樣
[00:10:10.160 --> 00:10:14.960]  耶穌怎樣愛我們我們就回到那個位置
[00:10:14.960 --> 00:10:17.680]  所以耶穌提供了一個方法就是
[00:10:17.680 --> 00:10:20.440]  原來當我們要去學習愛之先
[00:10:20.440 --> 00:10:24.000]  我們彷彿好像要回到耶穌基督的關係裏面
[00:10:24.000 --> 00:10:26.840]  重新讓祂去被愛一次
[00:10:26.840 --> 00:10:29.840]  重新經驗多次和祂的關係
[00:10:29.840 --> 00:10:31.280]  在祂的關係裏面
[00:10:31.280 --> 00:10:34.640]  重新學習那種被愛、被信任
[00:10:34.640 --> 00:10:38.560]  就是回到這種起點的時候
[00:10:38.560 --> 00:10:41.640]  我們彷彿才有能力去愛
[00:10:41.640 --> 00:10:42.480]  不過我自己呢
[00:10:42.480 --> 00:10:46.200]  為什麼我說那次婚禮的時候自己那麼慚愧呢
[00:10:46.200 --> 00:10:51.320]  我彷彿好像連這個起點我都不相信
[00:10:51.320 --> 00:10:53.480]  我已經失去了那種信任
[00:10:53.480 --> 00:10:55.480]  是不是真的耶穌
[00:10:55.480 --> 00:10:57.160]  我都被人傷害過那麼多次
[00:10:57.160 --> 00:10:58.480]  尤其是我們這些呢
[00:10:58.480 --> 00:11:00.320]  從小到大都做領袖的那些
[00:11:00.320 --> 00:11:02.560]  很慘的因為我長得高大
[00:11:02.560 --> 00:11:06.320]  我明明躲起來了都被導師選做那些組長
[00:11:06.320 --> 00:11:08.240]  那些組長最痛苦的就是
[00:11:08.240 --> 00:11:11.320]  你發十個WhatsApp是沒有人認你
[00:11:11.320 --> 00:11:14.920]  長期在那種自己跟自己說話
[00:11:14.920 --> 00:11:17.480]  長期在那種沒有回應的底下
[00:11:17.480 --> 00:11:19.760]  其實是不是真的啊上帝
[00:11:19.760 --> 00:11:23.240]  我是不是真的在你面前可以重新建立
[00:11:23.240 --> 00:11:27.280]  我連我自己都信不到自己那種的愛
[00:11:27.280 --> 00:11:31.240]  還有你知道那些久前不清的關係
[00:11:31.240 --> 00:11:32.520]  去到一個位置已經
[00:11:32.520 --> 00:11:35.040]  是不是真的還可以重新來過
[00:11:35.040 --> 00:11:36.320]  是不是真的可以打開
[00:11:36.320 --> 00:11:37.400]  似乎呢
[00:11:37.400 --> 00:11:39.440]  去到一個位置我都不相信
[00:11:39.440 --> 00:11:43.640]  上帝是有能力重新開啟這種關係
[00:11:43.640 --> 00:11:46.720]  這個就是我自己在當中裡面最大的發現
[00:11:46.720 --> 00:11:49.120]  不過耶穌呢
[00:11:49.120 --> 00:11:51.120]  挑戰我們
[00:11:51.120 --> 00:11:52.840]  祂說是啊你來啊
[00:11:52.840 --> 00:11:54.960]  聖經的
[00:11:54.960 --> 00:11:58.240]  在十三章裡面其實是一章的什麼經文呢
[00:11:58.240 --> 00:12:01.040]  如果你看聖經你就知道
[00:12:01.040 --> 00:12:04.360]  是耶穌跟門徒洗腳的經文
[00:12:04.360 --> 00:12:07.560]  是耶穌快要離開的時候
[00:12:07.560 --> 00:12:09.520]  而門徒都是懵然不知的
[00:12:09.520 --> 00:12:11.880]  門徒仍然還沒有準備好
[00:12:11.880 --> 00:12:13.480]  他不知道耶穌發生什麼事
[00:12:13.480 --> 00:12:16.800]  但耶穌很清楚就是最後的了
[00:12:16.800 --> 00:12:19.040]  最後的時間跟你們相遇
[00:12:19.040 --> 00:12:23.720]  就是在這個時刻去頒佈這條命令
[00:12:23.720 --> 00:12:28.280]  當我想到耶穌跟門徒最後的時間吃飯洗腳
[00:12:28.280 --> 00:12:30.840]  我在想耶穌在想什麼呢
[00:12:30.840 --> 00:12:33.880]  耶穌就是看著這十二個門徒
[00:12:33.880 --> 00:12:36.800]  就是重新去想
[00:12:36.800 --> 00:12:40.080]  其實跟這十二個門徒這三年怎麼相處
[00:12:40.080 --> 00:12:41.520]  那種相處
[00:12:41.520 --> 00:12:44.000]  那種感情是怎麼建立的呢
[00:12:44.000 --> 00:12:47.640]  那種每天我們早上出去祈禱
[00:12:47.640 --> 00:12:48.520]  然後傳道
[00:12:48.520 --> 00:12:50.680]  然後晚上一起吃飯
[00:12:50.680 --> 00:12:52.400]  在沿途又說又笑
[00:12:52.400 --> 00:12:55.560]  晚上我們就分享大家的心聲
[00:12:55.560 --> 00:12:59.800]  那種每一天累積累積起來的感情
[00:12:59.800 --> 00:13:01.320]  哎呀就快要分開了
[00:13:01.320 --> 00:13:02.560]  這一種
[00:13:02.560 --> 00:13:04.600]  就是一種什麼關係
[00:13:04.600 --> 00:13:06.320]  在洗腳的時候
[00:13:06.320 --> 00:13:10.720]  耶穌並不是不知道門徒每一個的問題
[00:13:10.720 --> 00:13:14.600]  洗腳的時候耶穌知道貪錢的猶太
[00:13:14.600 --> 00:13:17.600]  就是彷彿一個管錢的人
[00:13:17.600 --> 00:13:19.760]  不知道為什麼還要這麼貪錢
[00:13:19.760 --> 00:13:22.880]  知道彼得害怕
[00:13:22.880 --> 00:13:24.240]  三次不認耶穌
[00:13:24.240 --> 00:13:27.240]  知道兩個門徒或者更多的門徒就是
[00:13:27.240 --> 00:13:29.440]  究竟你進耶路撒冷
[00:13:29.440 --> 00:13:31.320]  我坐在你左邊還是右邊
[00:13:31.320 --> 00:13:34.560]  仍然都在爭奪大勢爭奪權力
[00:13:34.560 --> 00:13:37.000]  其他門徒還懵然不知
[00:13:37.000 --> 00:13:40.440]  耶穌就在這個處境裡面去跟這幫門徒說
[00:13:40.440 --> 00:13:42.480]  我幫你洗腳
[00:13:42.480 --> 00:13:44.600]  因為如果我不幫你洗腳
[00:13:44.600 --> 00:13:46.720]  你跟我就沒有關係
[00:13:46.720 --> 00:13:48.960]  我知道你的問題
[00:13:48.960 --> 00:13:51.200]  但我仍然去愛你愛到底
[00:13:51.200 --> 00:13:57.640]  所以整個洗腳的經驗裡面
[00:13:57.640 --> 00:14:00.320]  耶穌想這幫門徒知道
[00:14:00.320 --> 00:14:02.240]  耶穌是愛他們到底
[00:14:02.240 --> 00:14:03.760]  即使他們有這個問題
[00:14:03.760 --> 00:14:05.720]  但耶穌會愛他們到底
[00:14:05.720 --> 00:14:10.360]  你想像一下大家都有試過被洗腳的經驗
[00:14:10.360 --> 00:14:13.000]  被洗腳的經驗其實是一種很痛苦的經驗
[00:14:13.000 --> 00:14:15.960]  尤其是幫你洗腳的人是你的牧者
[00:14:15.960 --> 00:14:18.160]  是你的老師
[00:14:18.160 --> 00:14:18.960]  比你大的人
[00:14:18.960 --> 00:14:20.160]  他突然間蹲下
[00:14:20.160 --> 00:14:24.400]  然後你第一刻是不敢伸腳出去的
[00:14:24.400 --> 00:14:26.840]  你覺得真的不配
[00:14:26.840 --> 00:14:27.840]  不是骯髒不骯髒
[00:14:27.840 --> 00:14:31.080]  而是我不值得讓你這麼做
[00:14:31.080 --> 00:14:33.040]  但耶穌說你伸腳出來
[00:14:33.040 --> 00:14:36.880]  你重新學習信任多我一次
[00:14:36.880 --> 00:14:38.400]  你伸出來的時候
[00:14:38.400 --> 00:14:41.440]  其實某程度上就是交出你那種信任
[00:14:41.440 --> 00:14:43.320]  重新學習接受
[00:14:43.320 --> 00:14:46.360]  如果你連耶穌的洗腳你都不接受
[00:14:46.360 --> 00:14:48.840]  你不能夠接受到恩典
[00:14:48.840 --> 00:14:51.720]  只能夠接受在上帝面前
[00:14:51.720 --> 00:14:53.640]  耶穌的愛真是很厲害的
[00:14:53.640 --> 00:14:55.480]  當你回想
[00:14:55.480 --> 00:14:57.520]  有兩個特徵就是耶穌的愛
[00:14:57.520 --> 00:15:01.240]  耶穌的愛是永留不息的
[00:15:01.240 --> 00:15:02.600]  聖經說
[00:15:02.600 --> 00:15:04.320]  在《約翰福音》形容
[00:15:04.320 --> 00:15:06.680]  耶穌是豐盛的
[00:15:06.680 --> 00:15:09.960]  豐盛就是好像你倒杯水
[00:15:09.960 --> 00:15:11.840]  就是倒水在杯子上
[00:15:11.840 --> 00:15:14.480]  其實它是一邊倒一邊滿
[00:15:14.480 --> 00:15:17.040]  寫到一邊要流出來
[00:15:17.040 --> 00:15:18.160]  是一邊要給你的
[00:15:18.160 --> 00:15:20.240]  耶穌不是因為他缺乏愛
[00:15:20.240 --> 00:15:21.120]  所以你要他愛
[00:15:21.120 --> 00:15:22.520]  我們就是
[00:15:22.520 --> 00:15:24.320]  想人愛我們
[00:15:24.320 --> 00:15:27.440]  我們去愛人是因為我們想人愛我們
[00:15:27.440 --> 00:15:29.600]  因為我們都缺乏這種的愛
[00:15:29.600 --> 00:15:30.600]  但耶穌不是的
[00:15:30.600 --> 00:15:33.560]  耶穌是沒辦法不分享
[00:15:33.560 --> 00:15:35.200]  因為祂永留出來
[00:15:35.200 --> 00:15:37.080]  祂的愛一定會和你分享
[00:15:37.080 --> 00:15:39.080]  第二就是耶穌的愛
[00:15:39.080 --> 00:15:40.480]  是為你的
[00:15:40.480 --> 00:15:43.920]  無論你是一個怎樣的光景
[00:15:43.920 --> 00:15:46.880]  耶穌知道你本上是誰
[00:15:46.880 --> 00:15:49.000]  所以你不用
[00:15:49.000 --> 00:15:51.160]  隱藏 不用躲起來
[00:15:51.160 --> 00:15:52.640]  耶穌找到你
[00:15:52.640 --> 00:15:55.000]  耶穌只是告訴你接受
[00:15:55.000 --> 00:15:56.680]  你接受耶穌的愛
[00:15:56.680 --> 00:15:58.480]  所以那種永留的愛
[00:15:58.480 --> 00:16:00.480]  是不能夠止息的愛
[00:16:00.480 --> 00:16:03.720]  是我們重新要去經驗多次
[00:16:03.720 --> 00:16:05.760]  就是這種的關係
[00:16:05.760 --> 00:16:07.760]  我們才能夠打開
[00:16:07.760 --> 00:16:10.720]  我們那種的關係的可能
[00:16:10.720 --> 00:16:13.920]  多少次我們去到耶穌的面前
[00:16:13.920 --> 00:16:16.240]  其實我們都是帶著
[00:16:16.240 --> 00:16:18.000]  很多的狀況
[00:16:18.000 --> 00:16:21.120]  但我們仍然有機會悔改
[00:16:21.120 --> 00:16:23.080]  我不知道你有沒有經驗過
[00:16:23.080 --> 00:16:24.800]  一些情況就是
[00:16:24.800 --> 00:16:26.280]  你去到耶穌面前
[00:16:26.280 --> 00:16:29.560]  你會經過到自己是一個罪人
[00:16:29.560 --> 00:16:32.680]  你只能夠說主要我就是一個罪人
[00:16:32.680 --> 00:16:35.200]  多少次你在裡面
[00:16:35.200 --> 00:16:37.520]  你經驗到人際關係的那種孤單
[00:16:37.520 --> 00:16:40.320]  但卻被耶穌這個朋友
[00:16:40.320 --> 00:16:41.640]  填補了你的孤單
[00:16:41.640 --> 00:16:44.600]  那種同在感 那種失落感
[00:16:44.600 --> 00:16:46.920]  耶穌多少次都幫我們
[00:16:46.920 --> 00:16:49.120]  去重新建立我們的信心
[00:16:49.120 --> 00:16:50.440]  肯定我們
[00:16:50.440 --> 00:16:52.640]  即使我們很傷心的時候
[00:16:52.640 --> 00:16:54.520]  其實耶穌就是在當中
[00:16:54.520 --> 00:16:56.440]  去明白你 去安慰你
[00:16:56.440 --> 00:16:59.120]  這些就是我們重新要在關係裡面
[00:16:59.120 --> 00:17:00.440]  去經驗
[00:17:00.440 --> 00:17:02.720]  其實上帝就是這樣在醫治我們
[00:17:02.720 --> 00:17:04.120]  在關係裡面
[00:17:04.120 --> 00:17:08.560]  如果我們自己都不被上帝觸摸
[00:17:08.560 --> 00:17:09.840]  去醫治我們
[00:17:09.840 --> 00:17:12.200]  我們仍然都帶著那種
[00:17:12.200 --> 00:17:14.880]  未圓滿
[00:17:14.880 --> 00:17:18.000]  我們那種傷害
[00:17:18.000 --> 00:17:20.640]  去進入那個群體裡面
[00:17:20.640 --> 00:17:23.120]  所以耶穌想我們重新經驗
[00:17:23.120 --> 00:17:25.560]  當你覺得你自己未被饒恕
[00:17:25.560 --> 00:17:27.600]  或者不能夠饒恕的時候
[00:17:27.600 --> 00:17:30.200]  你先回到耶穌那裡
[00:17:30.200 --> 00:17:33.240]  這個就是耶穌挑戰我們
[00:17:33.240 --> 00:17:34.840]  你重新信一次
[00:17:34.840 --> 00:17:36.320]  再信一次
[00:17:36.320 --> 00:17:37.720]  在耶穌的面前
[00:17:37.720 --> 00:17:39.360]  我怎樣去愛你
[00:17:39.360 --> 00:17:40.760]  你再經驗一次
[00:17:40.760 --> 00:17:42.880]  然後你就將這種經驗
[00:17:42.880 --> 00:17:46.800]  帶回到你的群體裡面
[00:17:46.800 --> 00:17:50.640]  耶穌很有趣的
[00:17:50.640 --> 00:17:54.520]  今時今日已經不是再用一種
[00:17:54.520 --> 00:17:57.120]  肉身的角度跟我們接觸
[00:17:57.120 --> 00:18:01.120]  但它不代表不臨在我們的生命裡面
[00:18:01.120 --> 00:18:06.080]  我記得我今年最傷痛的事
[00:18:06.080 --> 00:18:08.000]  就是我爸爸去世
[00:18:08.000 --> 00:18:09.640]  我爸爸去世
[00:18:09.640 --> 00:18:12.280]  跟我們吃最後一餐飯的時候
[00:18:12.280 --> 00:18:15.040]  其實我們是很不準備的
[00:18:15.040 --> 00:18:16.360]  但我爸爸就很準備
[00:18:16.360 --> 00:18:17.840]  因為他吃完一餐飯
[00:18:17.840 --> 00:18:20.520]  他每一個就跟我們聊天
[00:18:20.520 --> 00:18:22.480]  他說你怎樣怎樣怎樣
