
[00:00:00.000 --> 00:00:05.040]  很高興在2019年第一個主日跟大家見面
[00:01:52.440 --> 00:01:55.120]  我們這裡是一百多年還不算老
[00:01:55.120 --> 00:01:56.360]  很有歷史價值是不是?
[00:01:56.360 --> 00:01:57.760]  還有很有歷史價值
[00:01:57.760 --> 00:02:00.960]  因為是一間秦道會的教堂來的
[00:02:00.960 --> 00:02:03.080]  這是秦道會的教堂
[00:02:03.080 --> 00:02:06.640]  聖經叫我們帶著一個興奮的心情
[00:02:06.640 --> 00:02:09.560]  聖經教導我們要帶一個很興奮的心情
[00:02:09.560 --> 00:02:12.160]  帶著一個懷著感恩的心情
[00:02:12.160 --> 00:02:13.760]  懷著感恩的心情
[00:02:13.760 --> 00:02:16.120]  來到這個建築物裡面
[00:02:16.120 --> 00:02:17.600]  來到這個建築物裡面
[00:02:17.600 --> 00:02:19.320]  來到這個教堂裡面
[00:02:19.320 --> 00:02:20.440]  來到教會裡面
[00:02:20.440 --> 00:02:23.040]  今天你們帶了些什麼來這間教會?
[00:02:23.040 --> 00:02:24.360]  今天你們帶了什麼來這間教會?
[00:02:24.360 --> 00:02:27.080]  有沒有想過今天你們帶了些什麼來教會?
[00:02:27.080 --> 00:02:30.160]  有沒有想過今天你們帶了些什麼來這間教會?
[00:02:30.160 --> 00:02:31.480]  可能今天早上太匆忙了
[00:02:31.480 --> 00:02:33.400]  很晚起床還沒吃早餐是不是?
[00:02:33.400 --> 00:02:36.920]  可能說你沒有吃早餐就已經進來了
[00:02:36.920 --> 00:02:39.400]  那就帶著早餐來教會行不行?
[00:02:39.400 --> 00:02:41.400]  那如果你帶著早餐來可以
[00:02:41.400 --> 00:02:42.960]  我真的見過有會友
[00:02:42.960 --> 00:02:45.440]  真的一邊聽道一邊吃早餐的
[00:02:45.440 --> 00:02:49.640]  我聽過有的人是一邊聽道一邊在吃早餐
[00:02:49.640 --> 00:02:52.120]  也有一些可能今天早上太晚起床
[00:02:52.120 --> 00:02:53.920]  沒時間餵兒子吃東西
[00:02:53.920 --> 00:02:57.480]  也許有人也沒有時間把孩子餵飽
[00:02:57.480 --> 00:03:00.160]  來到教會就是開餐時間你知道嗎?
[00:03:00.160 --> 00:03:02.920]  他來到教會就是他要開餐的時間
[00:03:02.920 --> 00:03:06.040]  也有些人可能怕說到悶
[00:03:06.040 --> 00:03:09.520]  有的人也許他想他是聽道聽得悶
[00:03:09.520 --> 00:03:11.600]  帶一本書來教會看是不是?
[00:03:11.600 --> 00:03:13.240]  他也帶一本書進來教會
[00:03:13.240 --> 00:03:14.920]  我在香港教會真的見過
[00:03:14.920 --> 00:03:16.280]  在香港的教會我也看見過
[00:03:16.280 --> 00:03:18.280]  牧師在台上說道
[00:03:18.280 --> 00:03:19.800]  牧師在講台上說道
[00:03:19.800 --> 00:03:21.800]  他就在台下看經濟日報
[00:03:21.800 --> 00:03:24.800]  他在下面就看他的經濟日報
[00:03:24.800 --> 00:03:26.480]  幸好不是看馬經是不是?
[00:03:26.480 --> 00:03:27.920]  幸好不是在看馬經
[00:03:27.920 --> 00:03:29.440]  真的有這樣的人
[00:03:29.440 --> 00:03:30.800]  真的有這樣的人
[00:03:30.800 --> 00:03:33.160]  那你說我也不會帶這些來教會的
[00:03:33.160 --> 00:03:35.560]  你說我也不會帶這些來教會
[00:03:35.560 --> 00:03:37.920]  但是你有沒有帶著很多憂愁來教會呢?
[00:03:37.920 --> 00:03:41.040]  那你有沒有帶很多的憂愁進來教會呢?
[00:03:41.040 --> 00:03:43.600]  有沒有帶著很多問題來教會呢?
[00:03:43.600 --> 00:03:46.160]  有沒有帶著很多的問題進來教會呢?
[00:03:46.160 --> 00:03:48.520]  有沒有帶著很多重擔來教會呢?
[00:03:48.520 --> 00:03:50.560]  有沒有帶著很多的重擔來教會呢?
[00:03:50.560 --> 00:03:53.760]  我知道人生真的很多苦是不是?
[00:03:53.760 --> 00:03:55.880]  所以我們說人生很多的苦
[00:03:55.880 --> 00:03:59.240]  很多人都說人生的一生人當中
[00:03:59.240 --> 00:04:01.360]  十常八九都是不好的事情
[00:04:01.360 --> 00:04:03.800]  十常八九都是不好的事情
[00:04:03.800 --> 00:04:05.280]  其實不是一定的
[00:04:05.280 --> 00:04:06.600]  其實不是一定的
[00:04:06.600 --> 00:04:10.360]  不過我們很多時候就記著過去的不開心的事情
[00:04:10.360 --> 00:04:13.320]  可是我們總是記著那些不好的事情
[00:04:13.320 --> 00:04:15.760]  是不是?我們又擔心明天會發生的事情
[00:04:15.760 --> 00:04:18.120]  是不是?我們又擔心明天會發生的事情
[00:04:18.120 --> 00:04:22.200]  是不是?其實我們是不是應該帶著這樣的心情來教會呢?
[00:04:22.200 --> 00:04:25.040]  其實我們是不是有帶這種心情來教會呢?
[00:04:25.040 --> 00:04:26.840]  記得電台有一個節目
[00:04:26.840 --> 00:04:27.840]  在電台上有一個節目
[00:04:27.840 --> 00:04:29.520]  在電台上有一個節目
[00:04:29.520 --> 00:04:30.520]  是一個音樂的節目
[00:04:30.520 --> 00:04:32.400]  主持人是基督徒的
[00:04:32.400 --> 00:04:33.600]  主持人就是基督徒
[00:04:33.600 --> 00:04:37.000]  他每次的音樂節目開頭就有兩句的說話
[00:04:37.000 --> 00:04:40.160]  每一次要開始他就有兩句的話語
[00:04:40.160 --> 00:04:42.120]  大家知不知道是哪兩句?
[00:04:42.120 --> 00:04:43.120]  你知道他在講什麼嗎?
[00:04:43.120 --> 00:04:44.400]  以前我講過了
[00:04:44.400 --> 00:04:45.440]  以前我也講過了
[00:04:45.440 --> 00:04:48.360]  他說你不要執著過去的遺憾
[00:04:48.360 --> 00:04:51.320]  他說你不要執著過去的遺憾
[00:04:51.320 --> 00:04:53.600]  也不要預測未來的憂愁
[00:04:53.600 --> 00:04:56.520]  也不要預測明天的憂愁
[00:04:56.520 --> 00:04:58.200]  就是過去有些事情做得不好
[00:04:58.200 --> 00:05:00.440]  你不要整天想著,不要執著
[00:05:00.440 --> 00:05:02.000]  過去你做得不好的
[00:05:02.000 --> 00:05:04.320]  你不要執著,不要憂愁
[00:05:04.320 --> 00:05:06.920]  對了,2018年已經過去了
[00:05:06.920 --> 00:05:08.560]  2018年已經過去了
[00:05:08.560 --> 00:05:10.160]  沒有人是完全的
[00:05:10.160 --> 00:05:11.080]  沒有一個人是完全的
[00:05:11.080 --> 00:05:13.360]  除了我們的神是完全之外
[00:05:13.360 --> 00:05:14.680]  除了我們的神是完全之外
[00:05:14.680 --> 00:05:16.680]  我們不是完全的
[00:05:16.680 --> 00:05:18.240]  我們不是完全的
[00:05:18.240 --> 00:05:20.400]  當然有些事情做得沒那麼好的
[00:05:20.400 --> 00:05:21.920]  我們有些事情做得不好
[00:05:21.920 --> 00:05:23.720]  當然有些事情是虧欠了的
[00:05:23.720 --> 00:05:25.240]  也有一些事情是虧欠了的
[00:05:25.240 --> 00:05:28.160]  可能沒有注意自己健康就病了
[00:05:28.160 --> 00:05:30.800]  也許我們沒有注意到我們的健康就病倒了
[00:05:30.800 --> 00:05:32.720]  可能一句話得罪了人了
[00:05:32.720 --> 00:05:34.640]  也許一句話我們把人家得罪了
[00:05:34.640 --> 00:05:36.280]  那個人就不再理睬我了
[00:05:36.280 --> 00:05:37.520]  那個人就不理睬我了
[00:05:37.520 --> 00:05:39.400]  在Facebook unfriend了我了
[00:05:39.400 --> 00:05:41.520]  他就在Facebook把我delete了
[00:05:41.520 --> 00:05:44.400]  很厲害的,被人unfriend是很糟糕的
[00:05:44.400 --> 00:05:46.400]  很厲害的,被人unfriend是很糟糕的
[00:05:46.400 --> 00:05:49.160]  應該是我unfriend他先的
[00:05:49.160 --> 00:05:51.240]  應該是我先做的
[00:05:51.240 --> 00:05:53.760]  我們就是執著過去的遺憾
[00:05:53.760 --> 00:05:55.040]  因為我們是執著過去的遺憾
[00:05:55.040 --> 00:05:58.000]  我們記住過去的regret不好的東西
[00:05:58.000 --> 00:06:00.160]  我們總是想過去不好的東西
[00:06:00.160 --> 00:06:01.760]  另外我們憂愁的是什麼
[00:06:01.760 --> 00:06:02.960]  那我們憂愁的是什麼
[00:06:02.960 --> 00:06:06.640]  我們不是先知
[00:06:06.640 --> 00:06:07.840]  因為我們不是先知
[00:06:07.840 --> 00:06:09.760]  但我們當了自己是先知
[00:06:09.760 --> 00:06:11.040]  我們把自己當作是先知
[00:06:11.040 --> 00:06:13.640]  我們去預測未來學別人
[00:06:13.640 --> 00:06:14.920]  我們去預測未來學別人
[00:06:14.920 --> 00:06:17.800]  我們把明天的憂愁也預測了出來
[00:06:17.800 --> 00:06:19.840]  我們把明天的憂愁也預測了出來
[00:06:19.840 --> 00:06:22.520]  打個噴嚏說明天一定病了
[00:06:22.520 --> 00:06:24.320]  當我在打噴嚏的時候
[00:06:24.320 --> 00:06:26.240]  我就想我明天可能會病
[00:06:26.240 --> 00:06:28.080]  聖誕節放了兩個禮拜
[00:06:28.080 --> 00:06:29.000]  聖誕節放了兩個禮拜
[00:06:29.000 --> 00:06:31.280]  明天上班一定做不完的事
[00:06:31.280 --> 00:06:32.960]  明天要上班可能我的東西做不完
[00:06:32.960 --> 00:06:34.680]  一定會被老闆罵
[00:06:34.680 --> 00:06:36.040]  也許我會給老闆罵
[00:06:36.040 --> 00:06:37.240]  功課還沒做完
[00:06:37.240 --> 00:06:38.520]  那我的功課還沒做完
[00:06:38.520 --> 00:06:40.000]  又考試下個禮拜
[00:06:40.000 --> 00:06:41.280]  又考試下個星期
[00:06:41.280 --> 00:06:43.080]  或者我女兒下個禮拜考試
[00:06:43.080 --> 00:06:45.240]  也許我的女兒下個星期就考試
[00:06:45.240 --> 00:06:46.680]  很多擔心
[00:06:46.680 --> 00:06:47.640]  很多的擔憂
[00:06:47.640 --> 00:06:50.040]  那些事情還沒發生我們已經擔心了
[00:06:50.040 --> 00:06:52.520]  很多事情還沒發生已經在擔憂了
[00:06:52.520 --> 00:06:54.200]  那如果你看回頭呢
[00:06:54.200 --> 00:06:55.960]  那我們再看回以前
[00:06:55.960 --> 00:06:57.720]  很多擔心是多餘的
[00:06:57.720 --> 00:06:59.240]  有些事情是多餘的
[00:06:59.240 --> 00:07:02.000]  很多是你的預測不準確的
[00:07:02.000 --> 00:07:03.640]  也許我們預測也不準確
[00:07:03.640 --> 00:07:06.720]  到時通常十之八九都不會發生的
[00:07:06.720 --> 00:07:08.760]  其實還沒有發生不會發生
[00:07:08.760 --> 00:07:11.280]  所以你整晚睡不著是浪費了
[00:07:11.280 --> 00:07:14.680]  你失眠了就是浪費了
[00:07:14.680 --> 00:07:16.120]  是浪費了你的睡眠
[00:07:16.120 --> 00:07:16.920]  就是浪費了你的睡眠
[00:07:16.920 --> 00:07:18.760]  你為一些無謂的事情擔心
[00:07:18.760 --> 00:07:23.280]  就是你為那些無謂的事情擔心
[00:07:23.280 --> 00:07:25.400]  明天可能真的會發生一些不如意的事情
[00:07:25.400 --> 00:07:27.600]  也許明天你真的會發生什麼事情
[00:07:27.600 --> 00:07:29.360]  那今天你的預測有什麼用呢
[00:07:29.360 --> 00:07:30.920]  可是你預測又有什麼用
[00:07:30.920 --> 00:07:32.560]  你有辦法改變未來嗎
[00:07:32.560 --> 00:07:33.800]  你能改變未來嗎
[00:07:33.800 --> 00:07:35.120]  你改變不了的
[00:07:35.120 --> 00:07:35.840]  你是改變不了的
[00:07:35.840 --> 00:07:38.080]  改變不了就開開心心活下去
[00:07:38.080 --> 00:07:39.640]  那改變不了就開開心心活下去
[00:07:39.640 --> 00:07:41.640]  這就是我們做人的宗旨
[00:07:41.640 --> 00:07:42.680]  這就是我們做人的宗旨
[00:07:42.680 --> 00:07:45.800]  不要為過去的事情有遺憾
[00:07:45.800 --> 00:07:47.240]  不要為過去的事情有遺憾
[00:07:47.240 --> 00:07:48.720]  不要執著遺憾
[00:07:48.720 --> 00:07:49.800]  不要執著遺憾
[00:07:49.800 --> 00:07:51.880]  也不要預測未來的優秀
[00:07:51.880 --> 00:07:53.600]  也不要預測未來的優秀
[00:07:53.600 --> 00:07:55.600]  星期天今天回來教會
[00:07:55.600 --> 00:07:57.200]  星期天我們今天回到教會
[00:07:57.200 --> 00:07:58.920]  就正如聖經所說的
[00:07:58.920 --> 00:07:59.960]  就正如聖經所說的
[00:07:59.960 --> 00:08:02.400]  當清者進入他的門
[00:08:02.400 --> 00:08:04.320]  當清者進入他的門
[00:08:04.320 --> 00:08:06.840]  當讚美進入他的院
[00:08:06.840 --> 00:08:08.760]  當讚美進入他的院
[00:08:08.760 --> 00:08:12.120]  以前猶太人不是來教堂的
[00:08:12.120 --> 00:08:13.880]  他們去聖殿
[00:08:13.880 --> 00:08:15.680]  以前猶太人不是來教會
[00:08:15.680 --> 00:08:17.000]  他們是去聖殿
[00:08:17.000 --> 00:08:18.040]  很早期的時候
[00:08:18.040 --> 00:08:19.240]  他們還沒有聖殿之前
[00:08:19.240 --> 00:08:20.640]  已經有一個回望了
[00:08:20.640 --> 00:08:22.120]  他們沒有聖殿的時候
[00:08:22.120 --> 00:08:23.720]  他們就是進會墓
[00:08:23.720 --> 00:08:26.400]  後來來了迦南地
[00:08:26.400 --> 00:08:27.880]  後來就來了迦南地
[00:08:27.880 --> 00:08:30.280]  在耶路撒冷那裡就建了聖殿
[00:08:30.280 --> 00:08:32.760]  在耶路撒冷他們就建了聖殿
[00:08:32.760 --> 00:08:33.720]  就是大衛的兒子
[00:08:33.720 --> 00:08:35.440]  所羅門王去建的
[00:08:35.440 --> 00:08:36.920]  就是大衛的兒子
[00:08:36.920 --> 00:08:38.040]  所羅門王建的
[00:08:38.040 --> 00:08:40.960]  當時所羅門王是整個中東
[00:08:40.960 --> 00:08:42.680]  最強的國家
[00:08:42.680 --> 00:08:45.280]  他就是整個中東最強的國家
[00:08:45.280 --> 00:08:46.080]  有些人甚至說
[00:08:46.080 --> 00:08:48.400]  他是整個世界最富有的國家
[00:08:48.400 --> 00:08:51.440]  有人說他是全世界最富有的國家
[00:08:51.440 --> 00:08:53.480]  他的能力不是從他自己來的
[00:08:53.480 --> 00:08:55.120]  他的能力不是從他自己來的
[00:08:55.120 --> 00:08:56.120]  聖經說得很清楚
[00:08:56.120 --> 00:08:58.080]  他的能力是從神而來的
[00:08:58.080 --> 00:09:00.480]  他得到的能力是從神而來的
[00:09:00.480 --> 00:09:03.400]  他們一靠著神打仗那一次就打贏
[00:09:03.400 --> 00:09:05.800]  他靠著神來打仗就給他打贏
[00:09:05.800 --> 00:09:07.880]  他自作聰明那一次一定是輸的
[00:09:07.880 --> 00:09:09.440]  他自作聰明那一次一定是輸的
[00:09:09.440 --> 00:09:12.360]  但當時是很強的地方
[00:09:12.360 --> 00:09:14.480]  那時候是很強的地方
[00:09:14.480 --> 00:09:16.400]  就建了聖殿
[00:09:16.400 --> 00:09:17.760]  就是把聖殿建起來
[00:09:17.760 --> 00:09:19.480]  聖殿很宏偉
[00:09:19.480 --> 00:09:20.720]  就是很雄偉的聖殿
[00:09:20.720 --> 00:09:23.080]  後來以色列亡國了之後
[00:09:23.080 --> 00:09:25.480]  後來以色列亡國之後
[00:09:25.480 --> 00:09:27.520]  聖殿就被殘毀了
[00:09:27.520 --> 00:09:29.200]  聖殿就被殘毀了
[00:09:29.200 --> 00:09:30.880]  是過了若干年後
[00:09:30.880 --> 00:09:32.280]  是若干年後
[00:09:32.280 --> 00:09:36.000]  當時波斯王去統治這個地方的時候
[00:09:36.000 --> 00:09:38.440]  當時波斯王去統治這個地方的時候
[00:09:38.440 --> 00:09:41.440]  就容許以色列人回去重建聖殿
[00:09:41.440 --> 00:09:43.880]  就容許那些以色列人回去重建聖殿
[00:09:43.880 --> 00:09:45.280]  就容許那些以色列人回去重建聖殿
[00:09:45.280 --> 00:09:46.720]  去到羅馬的時代
[00:09:46.720 --> 00:09:47.640]  去到羅馬的時代
[00:09:47.640 --> 00:09:49.360]  當時有個大希律王
[00:09:49.360 --> 00:09:50.680]  當時有個大希律王
[00:09:50.680 --> 00:09:53.000]  就把聖殿加建
[00:09:53.000 --> 00:09:54.280]  就把聖殿加建
[00:09:54.280 --> 00:09:58.880]  這個希律王對猶太人都算不錯
[00:09:58.880 --> 00:10:01.200]  希律王對猶太人還算是不錯
[00:10:01.200 --> 00:10:03.120]  不知道他對他不錯的原因是什麼
[00:10:03.120 --> 00:10:04.880]  可能怕了他們也不一定
[00:10:04.880 --> 00:10:06.480]  不知道他對他不錯的原因是什麼
[00:10:06.480 --> 00:10:07.520]  也許是怕了他們也不一定
[00:10:07.520 --> 00:10:09.720]  但他容許他們有聖殿的敬拜
[00:10:09.720 --> 00:10:11.360]  他容許他們有聖殿的敬拜
[00:10:11.360 --> 00:10:13.360]  容許他們有地方的法律
[00:10:13.360 --> 00:10:15.160]  他容許他們有地方的法律
[00:10:15.160 --> 00:10:17.480]  所以當時已經有一國兩制了
[00:10:17.480 --> 00:10:19.520]  那個時候已經有一國兩制
[00:10:19.520 --> 00:10:21.920]  當時的聖殿就加大了
[00:10:21.920 --> 00:10:23.560]  那個時候聖殿就加大了
[00:10:23.560 --> 00:10:26.360]  但都沒有以前所羅門王那麼宏偉了
[00:10:26.360 --> 00:10:29.040]  可是也沒有所羅門王那個時候
[00:10:29.040 --> 00:10:31.480]  這個就叫做第二聖殿時代
[00:10:31.480 --> 00:10:33.200]  這個就叫做第二聖殿時代
[00:10:33.200 --> 00:10:36.240]  或者我們叫做大希律重建加大的聖殿
[00:10:36.240 --> 00:10:39.080]  就是大律王重建的聖殿
[00:10:39.080 --> 00:10:41.080]  那裡面是什麼呢?
[00:10:41.080 --> 00:10:41.920]  那裡面有些小...
[00:10:41.920 --> 00:10:44.280]  你不要以為聖殿有一個很大的建築物
[00:10:44.280 --> 00:10:45.000]  不是這樣的
[00:10:45.000 --> 00:10:46.760]  不光是一個建築物
[00:10:46.760 --> 00:10:49.200]  原來它有建築的地方
[00:10:49.200 --> 00:10:51.640]  但它不是一整座一層樓
[00:10:51.640 --> 00:10:53.360]  它不是整座一層樓
[00:10:53.360 --> 00:10:57.120]  它四邊都有一些門可以進去的
[00:10:57.120 --> 00:10:58.640]  四邊都有門進去的
[00:10:58.640 --> 00:11:01.320]  但當然它分開哪些人進哪個門的
[00:11:01.320 --> 00:11:03.560]  它有分什麼人進去哪個門的
[00:11:03.560 --> 00:11:07.320]  進去有幾個所謂的內院
[00:11:07.320 --> 00:11:09.120]  它還有幾個是內院的
[00:11:09.120 --> 00:11:11.400]  大約是分開四個不同的內院
[00:11:11.400 --> 00:11:12.920]  有四個不同的內院
[00:11:12.920 --> 00:11:17.800]  最外面那個是外邦人的外院
[00:11:17.800 --> 00:11:20.400]  最外面就是外邦人的外院
[00:11:20.400 --> 00:11:23.640]  本來外邦人是不會進聖殿的
[00:11:23.640 --> 00:11:26.960]  其實外邦人本來是不可以進去聖殿的
[00:11:26.960 --> 00:11:28.360]  證明兩件事
[00:11:28.360 --> 00:11:31.920]  當時有些外邦人都信了主的
[00:11:31.920 --> 00:11:33.760]  那個時候外邦人也信主的
[00:11:33.760 --> 00:11:35.080]  我知道出埃及的時候
[00:11:35.080 --> 00:11:37.600]  也有些埃及人跟著以色列人出埃及的
[00:11:37.600 --> 00:11:41.240]  出埃及的時候他們也跟著埃及人進去
[00:11:41.240 --> 00:11:44.040]  但他們不是阿伯拉罕的後裔
[00:11:44.040 --> 00:11:47.080]  可是他們不是阿伯拉罕的後裔
[00:11:47.080 --> 00:11:48.200]  他們不是猶太人
[00:11:48.200 --> 00:11:49.560]  他們也不是猶太人
[00:11:49.560 --> 00:11:50.720]  他們沒有受過國禮
[00:11:50.720 --> 00:11:51.600]  他們沒有受過國禮
[00:11:51.600 --> 00:11:53.560]  所以他們始終都是外邦人
[00:11:53.560 --> 00:11:55.080]  他始終也是外邦人
[00:11:55.080 --> 00:11:59.400]  但是容許他們來到外邦人的院去敬拜
[00:11:59.400 --> 00:12:02.480]  他容許他們去外邦人的院去敬拜
[00:12:02.480 --> 00:12:03.960]  另外一個原因
[00:12:03.960 --> 00:12:05.400]  另一個原因
[00:12:05.400 --> 00:12:08.840]  大希律花這麼多錢去擴大聖殿
[00:12:08.840 --> 00:12:12.920]  大律王花這麼多的時間跟人物去
[00:12:12.920 --> 00:12:16.880]  他也不可以讓人覺得他好像偏幫猶太人
[00:12:16.880 --> 00:12:20.440]  可是他不要讓人知道他是偏幫那些猶太人
[00:12:20.440 --> 00:12:22.760]  Discrimination 歧視
[00:12:22.760 --> 00:12:24.840]  他會讓人覺得他是歧視
[00:12:24.840 --> 00:12:26.400]  歧視自己的人
[00:12:26.400 --> 00:12:27.600]  歧視自己的人
[00:12:27.600 --> 00:12:29.520]  所以他建造這個聖殿的時候
[00:12:29.520 --> 00:12:30.760]  所以他建造這個聖殿的時候
[00:12:30.760 --> 00:12:34.000]  他也留了一部分給外邦人可以進去的
[00:12:34.000 --> 00:12:36.480]  他也留了一部分給外邦人可以進去的
[00:12:36.480 --> 00:12:40.720]  那些羅馬人、希臘人就不會投訴了
[00:12:40.720 --> 00:12:44.240]  那些羅馬人、希臘人也不會投訴
[00:12:44.240 --> 00:12:46.280]  但他不可以進去再進去
[00:12:46.280 --> 00:12:48.600]  可是他不能再進去內院
[00:12:48.600 --> 00:12:50.560]  所以可以說是有點歧視的
[00:12:50.560 --> 00:12:52.000]  還是有一點點的歧視
[00:12:52.000 --> 00:12:55.320]  因為猶太人覺得外邦人是不聖潔的
[00:12:55.320 --> 00:12:58.160]  因為猶太人覺得外邦人是不聖潔的
[00:12:58.160 --> 00:13:01.200]  所以第一個院就是外邦人的院
[00:13:01.200 --> 00:13:03.200]  所以第一個院就是外邦人的院
[00:13:03.200 --> 00:13:05.000]  再進去一點
[00:13:05.000 --> 00:13:07.000]  又經過一個門
[00:13:07.000 --> 00:13:08.080]  又經過一個門
[00:13:08.080 --> 00:13:11.520]  就是婦女的院
[00:13:11.520 --> 00:13:14.000]  另外一個就是婦人的院
[00:13:14.000 --> 00:13:15.800]  婦女,猶太人的婦女
[00:13:15.800 --> 00:13:16.600]  猶太人的婦女
[00:13:16.600 --> 00:13:18.480]  他只可以去到這裡
[00:13:18.480 --> 00:13:20.080]  他們只可以進去
[00:13:20.080 --> 00:13:21.920]  不可以再進去
[00:13:21.920 --> 00:13:23.120]  不能再進去
[00:13:23.120 --> 00:13:25.480]  今天我們想像不到可以這樣
[00:13:25.480 --> 00:13:27.800]  我們今天是想像不到他們會這樣
[00:13:27.800 --> 00:13:29.120]  其實有的
[00:13:29.120 --> 00:13:29.640]  其實有的
[00:13:29.640 --> 00:13:32.520]  倫敦有些很高級的俱樂部
[00:13:32.520 --> 00:13:34.520]  還是不侵略女人的
[00:13:34.520 --> 00:13:37.760]  在倫敦很多的俱樂部
[00:13:37.760 --> 00:13:40.160]  木球會都是最近才開放
[00:13:40.160 --> 00:13:41.800]  有限度給女人進去
[00:13:41.800 --> 00:13:43.240]  他不給女人進去的
[00:13:43.240 --> 00:13:47.280]  這是很長時間的重男輕女的流傳下來的
[00:13:47.280 --> 00:13:50.360]  這是重男輕女的一種想法
[00:13:50.360 --> 00:13:52.960]  我們中國也是的
[00:13:52.960 --> 00:13:56.520]  你鄉下的祠堂以前是不給女人進去的
[00:13:56.520 --> 00:14:00.760]  以前那些祠堂是不給女人進去的
[00:14:00.760 --> 00:14:02.360]  所以大家不要覺得太奇怪
[00:14:02.360 --> 00:14:04.000]  你們不要覺得太奇怪
[00:14:04.000 --> 00:14:05.760]  再進去一個門
[00:14:05.760 --> 00:14:07.040]  再進去一個門
[00:14:07.040 --> 00:14:12.200]  就是以色列人的院
[00:14:12.200 --> 00:14:13.600]  以色列人即是猶太人
[00:14:13.600 --> 00:14:14.400]  就是猶太人
[00:14:14.400 --> 00:14:16.080]  當然是男人
[00:14:16.080 --> 00:14:17.080]  當然是男人
[00:14:17.080 --> 00:14:18.480]  因為女人在外面
[00:14:18.480 --> 00:14:19.960]  因為女人是外院
[00:14:19.960 --> 00:14:21.200]  再進一層
[00:14:21.200 --> 00:14:22.760]  再進去內院
[00:14:22.760 --> 00:14:25.000]  再內院就是什麼呢
[00:14:25.000 --> 00:14:26.960]  就是祭司才可以進去的
[00:14:26.960 --> 00:14:30.280]  再進去就是祭司才可以進去的
[00:14:30.280 --> 00:14:31.560]  今天我所謂的牧師
[00:14:31.560 --> 00:14:33.560]  即是聖職的人員才可以進去
[00:14:33.560 --> 00:14:35.040]  就是聖職的人員
[00:14:35.040 --> 00:14:36.960]  好像牧師這樣才可以進去
[00:14:36.960 --> 00:14:38.520]  去到最入
[00:14:38.520 --> 00:14:39.360]  再進去
[00:14:39.360 --> 00:14:41.240]  就是最聖潔的地方
[00:14:41.240 --> 00:14:42.520]  就是最聖潔的
[00:14:42.520 --> 00:14:44.320]  那裡就有瓦遮頭的
